,ACC_pre_R,Cerebellum_7b_R,Calcarine_R,Thal_LGN_R,Amygdala_R,Postcentral_R,Parietal_Inf_L,Thal_VL_R,Thal_VA_R,OFCpost_R,Frontal_Inf_Tri_R,Temporal_Pole_Sup_R,Vermis_8,OFClat_L,Thal_PuM_L,OFCpost_L,LC_L,Olfactory_R,Precuneus_R,ParaHippocampal_R,Cerebellum_10_R,N_Acc_R,SupraMarginal_L,Raphe_D,SN_pc_L,Hippocampus_R,LC_R,Cerebellum_Crus1_R,Thal_PuA_L,Cerebellum_4_5_L,Cerebellum_9_L,ACC_sup_L,Cerebellum_Crus2_L,Rectus_R,OFCant_R,Vermis_4_5,Frontal_Inf_Oper_R,Precuneus_L,Cerebellum_Crus2_R,Rolandic_Oper_R,Temporal_Pole_Mid_R,Angular_R,Thal_MDl_L,Putamen_R,Olfactory_L,OFCmed_L,Caudate_R,Pallidum_R,ACC_sup_R,Frontal_Sup_2_R,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Caudate_L,Cingulate_Post_R,Occipital_Sup_L,Thal_VPL_R,Thal_PuL_L,Fusiform_L,Temporal_Inf_R,ACC_pre_L,Cerebellum_10_L,Thal_AV_L,OFClat_R,Cerebellum_8_L,Thal_AV_R,Parietal_Sup_R,Insula_L,Cingulate_Post_L,N_Acc_L,Putamen_L,Vermis_6,ACC_sub_R,Parietal_Inf_R,Thal_LP_R,Frontal_Med_Orb_L,Vermis_1_2,OFCant_L,Cerebellum_4_5_R,Frontal_Mid_2_L,Supp_Motor_Area_L
Thal_PuA_L,0.6405488317958752,0.08778115978692216,0.5143503903552265,0.8431671315970353,0.6037258018028648,0.2660902308682129,0.18068285653138103,0.872114503798685,0.6712632405416716,0.38694788659435,0.5842683881267198,0.5616301874772199,0.08711653862335056,0.051698280859787324,0.6362714930230784,0.22914150726983007,0.506041610310385,0.11059379546183316,0.4829506145879104,0.7201966413239521,0.20196970746580345,-0.03594013897655949,0.1600954446707099,0.036283927800960035,0.2892556874028957,0.7319314929081244,0.6899219542669393,0.2434757703628207,1.0,0.5435156760508097,0.5600884117527888,0.4871612225847442,0.1786933738402915,-0.09533998494876471,0.16859771255814246,0.6699489072919188,0.66025622634702,0.4443655212830051,0.1375232119861848,0.679107707721509,0.2236252568750246,0.3537788709578932,0.9379811886307601,0.4009038303731723,0.3360130145771108,-0.08915361733964097,0.8643687584451485,0.39883428945325616,0.6684247838534848,0.5319444602940288,0.3089860645529417,0.6281637365898809,0.7906232161371839,0.6372054190624032,0.33645000136156994,0.8938015239830357,0.4982654308517294,0.5802826338331067,0.3956411578885632,0.7257424305868366,0.301102369736431,0.7371523251771781,0.09713866376705575,0.1760913479337435,0.8291525814559508,0.007989102847941775,0.7130923638941251,0.683437023342829,0.026502967728994964,0.3303996187119466,0.49454265144643766,0.7936229682061051,0.17925002999663822,0.13141964562271977,0.3114264323282147,0.8064081966702051,0.12175194935335243,0.601502983053837,0.27475312202896235,0.45344781599732137
Cerebellum_4_5_L,0.8150421926496523,0.43061288462370617,0.8170953633490337,0.7759015045448068,0.7239393092163332,0.36054534697355956,0.06634486086457271,0.7883658087523232,0.8317796719444376,0.7801537316876588,0.8181777758584668,0.8158032362568505,0.3797476620692538,0.06749595274346948,0.21575192635468143,0.2738569109121983,0.6079122796822393,0.5444732519425426,0.7445478743850534,0.8327405591583825,0.5538183953383495,0.2529181057667881,0.2765306180890451,0.16191033112250527,0.6582237611589199,0.8426175629595813,0.6514847442875061,0.1934025178751782,0.5435156760508097,1.0,0.736879891753464,0.8811546285591966,0.15112799216897854,0.19783762367967642,0.08617212670843907,0.8998494430349373,0.7434871950274483,0.573502743469135,0.31987578758236473,0.8674703776642725,0.29424390497913344,0.13105695664111489,0.6637897460925305,0.8171598741861908,0.47371499432650704,-0.0031071866911273503,0.7303164304737774,0.7866001649745146,0.8083347736368683,0.849390439351946,0.7139798672095303,0.8471132043302494,0.8126756306624342,0.8807061052258913,0.19111710161856793,0.7343300401236991,-0.2021390928858702,0.6938999201078333,0.407108784168449,0.8625608588828002,0.6945069804987318,0.5673681240965995,-0.07061126177203361,0.4799760509566886,0.6904165556613718,0.03335993986622856,0.8898209017576917,0.871801177709667,0.43946922597517873,0.8012270828473818,0.5781732087605386,0.7964142121248426,0.12657092646604495,0.5230526073000703,0.5524553485539503,0.8235581001661328,0.10932377741013453,0.9638651676740206,0.6541895537608179,0.7960957677426702
Cerebellum_9_L,0.6623370843744798,0.2605485680154319,0.7114638752777117,0.7034997083316433,0.7576295533124515,0.5686204359078948,-0.2545516604106344,0.7444354763881158,0.7115746417494611,0.473683646326747,0.7988575279297512,0.669007078300277,0.5479461045754711,-0.13983819672161216,0.4470512809150196,-0.1996621689314269,0.8069616449000968,0.4390742183545166,0.6494272123400323,0.7613676729268767,0.43097258690836393,0.1556468381338465,-0.04026412399310377,0.08874761116283708,0.6945165573091222,0.7474610457662182,0.6099145493679863,0.16851529186738975,0.5600884117527888,0.736879891753464,1.0,0.7681793214399626,0.5882137175604003,-0.03266524335171874,-0.2109879759003418,0.723315503015374,0.8586814711688661,0.6129851978179599,0.39220218031605336,0.8325401950238057,-0.051517751988772315,0.38058062917116386,0.6735204023326058,0.7811246944681312,0.3020743191851831,-0.2189878678301434,0.7340457340036272,0.6282845405228388,0.8256377487677067,0.7824776821417121,0.686606524192705,0.7786543862016356,0.7748060047780914,0.8308423945818559,0.346293771206732,0.7355669784141525,-0.06967164587453813,0.9112822604227873,0.27936198853985245,0.7764949576099811,0.6656372766253658,0.43454174230526266,-0.3171982236105655,0.7048563894735569,0.7088736625730092,0.05112508118945647,0.7444337069961778,0.7428693437119029,0.4525001558465242,0.7316064723555791,0.5207683281489909,0.7813958967912298,0.3802226328297855,0.31813811057945685,0.38958192012959536,0.7770191418264332,-0.053656814385155446,0.7055870083734591,0.3571667436180927,0.777940399074123
ACC_sup_L,0.8146816058996682,0.29900130155740573,0.8023361045743376,0.7528423713371178,0.7401090622552213,0.4423888528516914,-0.07825974401536052,0.7525083190463234,0.8294212604759789,0.7635249810331354,0.8293632920911379,0.8098492833912841,0.4108901537352529,0.19610963586135904,0.13127908910660754,0.1270655643790205,0.6361649609080741,0.6369685463339567,0.7720821197299855,0.8244284137661787,0.50091097684616,0.2585301816947814,0.1653609208514391,0.11518240718021797,0.682329391890372,0.8247117216694982,0.5958591023780399,0.06128184866085183,0.4871612225847442,0.8811546285591966,0.7681793214399626,1.0,0.20278075396081052,0.24454973858723286,-0.015544752997859478,0.8623457846085107,0.7455534015410772,0.6080824516812604,0.26129526926757707,0.8468207771623302,0.22328027834085534,0.19582455046549152,0.5949513312349651,0.8528029958831482,0.4936920568065326,-0.0303837649024691,0.6914514917355596,0.7792975550970533,0.8717161904802979,0.8371467464822112,0.7235373382274186,0.8110908075566523,0.8136256547876021,0.8850851771355692,0.20266010503987278,0.6997501276182,-0.2714138571815828,0.774543685203031,0.28913326113972043,0.889278731002138,0.7306596278066256,0.5359223137774871,-0.20663956707791684,0.4912732638252457,0.6245440478203975,0.12064452799395775,0.8063090636222753,0.8522399929175191,0.4984735663740279,0.8243835687617306,0.5390827194409522,0.8285332146775128,0.1894758402633126,0.534761775185545,0.6402895931485009,0.7878719242850164,0.20957821111534558,0.8520917923115031,0.558774667649817,0.7773722831958225
Cerebellum_Crus2_L,-0.039837228361296134,0.34744415130566353,0.3015068658665861,0.11841210745331415,0.3690815207694601,0.23897352241932573,-0.2102745108850884,0.1598637568647929,0.14793192344431094,-0.12733394988377905,0.17294755272480458,0.13554378550191942,0.6315508071552247,-0.20376977009848554,0.4610413469572684,-0.344429545233238,0.46689685567135947,0.09299772228674118,0.19450321390115988,0.25262664952363384,-0.03542648560956812,0.08739101014741964,-0.010020188333537369,0.19210852505720902,0.40344052217352133,0.06833589607806782,0.27611677332901147,0.4298800646649623,0.1786933738402915,0.15112799216897854,0.5882137175604003,0.20278075396081052,1.0,-0.4381734171114541,-0.19523051895914054,0.13452586990443463,0.3137586787261092,0.34165059745203247,0.6890519344075674,0.2771974575742784,-0.1907006880105129,0.16266082822492817,0.19375626960907855,0.2151702103896488,-0.15334714274596528,-0.4730076181258745,0.1703249160867758,0.04120066710870134,0.2523029425538094,0.14596763398414422,0.14571689257323195,0.3682001785424408,0.2043216443161367,0.302445014813405,0.3509528182109038,0.19628595148287192,0.15199444294512707,0.5175310416215219,0.28106127753290155,0.1174327373860292,0.2288909575883998,-0.016108809136872022,-0.20628358496326707,0.691924173243062,0.20132833039544706,-0.08705929360293514,0.15998976036095264,0.261454296631879,0.2942701747091321,0.1366717990920749,0.11521341570769172,0.23321982029825958,0.14054777190994658,0.028103613500159007,-0.09090031961073003,0.2547789939258443,-0.08297969872946592,0.09039137012408108,0.03176896298083819,0.2781235481421141
Rectus_R,0.25562423867247147,-0.06732404074467548,0.11185199770517683,0.16849154994138926,0.013976332478043613,-0.03858920648918938,0.0010235930703100344,0.08075259708262691,0.1859454664403933,0.4604867629994653,0.22226880223368917,0.2853129794574031,-0.019873900198496337,0.2548996441417053,-0.3948312206577549,0.25264561750277387,-0.09060832443107085,0.3091126716650073,0.10348102263046728,0.10593820376899771,0.264550780808579,0.25482218232332476,-0.011313823236966723,0.060569625575073054,-0.010116467457232317,0.20370945432788684,0.1649919608305197,-0.14612257460584294,-0.09533998494876471,0.19783762367967642,-0.03266524335171874,0.24454973858723286,-0.4381734171114541,1.0,0.11445543200570228,0.2228243769920579,0.07164413424745181,-0.030009781256784555,-0.1904726131836489,0.18345002407065494,0.218265187258593,-0.10732106056816021,-0.04616074039743365,0.23830836842658992,0.34940883457523275,0.1782036761413239,0.07622235973195181,0.3610656629166542,0.14537380248615753,0.20543917091905106,0.21268548862828185,0.0490280413632223,0.07246268281693208,0.16857492083585707,-0.16771394114290394,0.009525869322218317,-0.43099053796750225,0.01852663799916771,-0.015272904121316567,0.19374096512272568,0.1650497792246621,0.1685853876854541,0.06779047302884549,-0.059144419881386814,-0.04021758587415836,0.054209728262065555,0.14009728197161472,0.13217241590783493,0.18038053559950196,0.337954431474532,0.025956641775457263,0.16596199386093907,-0.06709795761572042,0.17699585710110857,0.38286120791840006,0.053526064150407136,0.1664716531641406,0.2131461035846191,0.1470030849905528,0.07886610126205232
OFCant_R,-0.07206080754403486,0.3472003433877377,0.09446335563957407,0.1338280142395156,0.12463064167028313,-0.561340183118482,0.6624592623284645,0.08999925733695423,0.02145219516582505,0.32521186283733,-0.17271686814140666,0.028003292197748823,-0.20245430559578995,0.3584966322937599,0.07628495159010233,0.6712451868510358,-0.05466970502364011,-0.11974976515301045,-0.0400872308237189,0.13639643404271876,-0.06361344842217824,0.09269780952940751,0.6316889011664398,0.015799678487176352,-0.03876694875726511,-0.044183439927021693,0.18126704275735506,0.38340459587657477,0.16859771255814246,0.08617212670843907,-0.2109879759003418,-0.015544752997859478,-0.19523051895914054,0.11445543200570228,1.0,0.05769961046731379,-0.25753968101295727,-0.15841677757024888,0.1370195114558131,-0.06090532732995292,0.4833372806273703,-0.40471179923586603,0.12456169564048726,-0.13778563997387736,0.02964067818832996,0.01863978863110299,0.05546599480488204,-0.08975437172427066,-0.10897571296913697,-0.214944926409491,-0.329467597071625,0.14686378092424043,0.09581079740194046,-0.08189940913704859,-0.03337670625185178,0.06694435882280023,0.2674732364193637,-0.22929556321716993,0.4162624945391578,0.012036333159622917,-0.28997757591526746,0.24543102798893152,0.7294119737860034,-0.24012633684317447,0.08733413296994352,-0.21586305423706284,0.09498859397266901,0.11130493573667986,-0.13995970467009336,-0.22308462605944593,0.12393686273176106,0.11006666876416261,-0.46713609784278004,-0.02605581798744071,0.2339414206750415,0.0687240057032911,0.6164201714713441,0.13569188766830287,0.26083996924489855,-0.19702159974125247
Vermis_4_5,0.8814894135242591,0.3349861851647059,0.8074520049591168,0.8673844643063408,0.757769586314555,0.33794831088573296,0.09357069838344614,0.8839767462895894,0.8795272696645051,0.7197553363070294,0.8218046858413567,0.8310208421845463,0.3031027404423516,0.08688395035415862,0.2733124004816502,0.26861169180742045,0.5985902634795677,0.5354563479826057,0.7396097072132471,0.8992263441612612,0.5191455948669138,0.1819026965724893,0.26087643073886474,0.1907523095296233,0.6092400894038937,0.9057419248902331,0.7338328177935448,0.17505281326262134,0.6699489072919188,0.8998494430349373,0.723315503015374,0.8623457846085107,0.13452586990443463,0.2228243769920579,0.05769961046731379,1.0,0.7728609886579668,0.5996586920089274,0.2609472494854601,0.8941716169066752,0.3494315897516819,0.16922786173002435,0.7612931267790476,0.7834255588156969,0.5467259643475574,-0.0025377842199422107,0.8293835778601555,0.7248220896108343,0.8555847815392599,0.8445617796821101,0.6655179668097266,0.8459022726592275,0.8788073102467994,0.9140551095837355,0.2756225267734897,0.8412267806036277,-0.10376799457279488,0.7198881644529714,0.41906801876610505,0.9220114097521014,0.6620555847905736,0.6771385414704978,-0.05725818321761324,0.4301861519817024,0.776306145092433,-0.0007719010337837328,0.8869819827340807,0.9463809070893159,0.3758888394398111,0.7533096123687475,0.5633860288412497,0.899410881219872,0.1219961620510738,0.4343740015106836,0.6125063040533234,0.8764082379814319,0.10595151546944437,0.914244904318835,0.63072106380951,0.7537602513904531
Frontal_Inf_Oper_R,0.7658892522081483,0.04954522916738581,0.6821993026570418,0.7669149900288551,0.736535265572206,0.734031067670475,-0.2952663009697498,0.8307350987913985,0.7365917091941874,0.48056816026426696,0.9167754964949056,0.6811983441724699,0.38635861611464534,-0.035683689607925506,0.4347292559673735,-0.1769754028388885,0.7369095765180297,0.4478332894684541,0.7196815667890363,0.727684005888524,0.4121559280359308,0.09883607090462446,-0.1648718612000889,-0.017638662437276742,0.6097081189545455,0.8597518908689469,0.6034409962647492,-0.07022434042085768,0.66025622634702,0.7434871950274483,0.8586814711688661,0.7455534015410772,0.3137586787261092,0.07164413424745181,-0.25753968101295727,0.7728609886579668,1.0,0.6401257511694058,0.11214148477767363,0.8777500566819991,-0.14995725079727493,0.5690925298005657,0.7560689845234376,0.7915826676977971,0.4263303357217537,-0.169809495896037,0.8420667130241193,0.6963108595626197,0.8908618835979144,0.8949592590200831,0.801054878453022,0.7529020589090999,0.8217486097683773,0.8455429893887321,0.36323449946184844,0.8329278160490708,-0.06403565279600373,0.862507600504591,0.11097713648378549,0.8506384066178737,0.6652486633162611,0.5429200645179115,-0.3502827876141894,0.46825544714630757,0.7825753921302141,0.18381062963565023,0.7980697748921907,0.7574303666750749,0.38990578325854197,0.7721831000558022,0.5336282544994194,0.8109759159763991,0.5437741534078775,0.28305508378853167,0.40203077757891176,0.7679422063419759,-0.09560162396517577,0.7177533361232772,0.2919793441512406,0.8021909036103834
Precuneus_L,0.37654184760438003,0.07769505297403642,0.8051093685425631,0.42958951940954176,0.6433552112603398,0.6368058754781022,-0.06641539170712221,0.5071373078991313,0.4779865053989405,0.3587992822203009,0.5124330161339491,0.4656811905431356,0.39479118051725787,0.2080419217676343,0.43849792564703993,-0.08011055108628441,0.5098529083753917,0.36395009930656136,0.9010849217564398,0.5528261139930106,0.14971210816339492,0.1739572450360705,0.06344958629852657,0.012376368273083322,0.5160660134116601,0.5708200181095824,0.35333607997569944,-0.04909223319012074,0.4443655212830051,0.573502743469135,0.6129851978179599,0.6080824516812604,0.34165059745203247,-0.030009781256784555,-0.15841677757024888,0.5996586920089274,0.6401257511694058,1.0,0.2635542255499207,0.5515883012738676,-0.058257949951023784,0.6167800024596719,0.4638702325195799,0.7085449531553917,0.26663114825270334,-0.3311948097406238,0.48712337217329543,0.4824799824500104,0.6170382345977292,0.5735485175640638,0.46314326341601636,0.6504933081325839,0.569934876064337,0.6557628198487726,0.7455660935515046,0.5330558968962789,0.18040025288567788,0.6787412346464942,0.07214007834516845,0.5626022070860045,0.4316605523505874,0.3440132394162805,-0.375354101392226,0.33937660891301336,0.5141529551050756,0.2678820662516092,0.4835762609459603,0.6496959696921923,0.5409742992952102,0.6136510123280255,0.5802790670953402,0.5808714936285813,0.5123291643751228,0.4174243698690049,0.41093298279559437,0.5279826373403165,0.1751741986174709,0.567318014651516,0.113223760105747,0.6226411236106012
Cerebellum_Crus2_R,0.04325634510197314,0.7489066539303403,0.43712913644157075,0.13522533505917067,0.380785331780041,-0.18253905038970758,0.3413791796451837,0.14955664268105473,0.3005276510953989,0.13002070742786542,0.13706907583585687,0.3974097436363764,0.5401783108176152,-0.22926744168579638,0.29129545509436033,0.21476922634976206,0.24601762966286103,0.182795086882872,0.22364975614036328,0.3919089242016221,0.1667389896438206,0.2856768832384505,0.5628563829948633,0.48121227662529814,0.38490772536052714,0.06454565292626371,0.4287712112049713,0.8245215216903641,0.1375232119861848,0.31987578758236473,0.39220218031605336,0.26129526926757707,0.6890519344075674,-0.1904726131836489,0.1370195114558131,0.2609472494854601,0.11214148477767363,0.2635542255499207,1.0,0.33004063925638133,0.39141525427269247,-0.33095386938356725,0.1306043611854514,0.19431811134080249,-0.08488019710262966,-0.23595553740525338,0.1279210390140257,0.20068501265985736,0.22336524993651546,0.12033001415217005,0.06524615186109188,0.4449492146811138,0.14992120978430395,0.34250442983256896,0.19904595029016908,0.11252613371446571,0.08726151919584248,0.2135852539730232,0.7352566747486945,0.14167642560663188,0.23852708987797996,0.025786163894629056,0.24497161474518162,0.6600634154727806,0.12416328774161382,-0.4161150823115175,0.33179462577709856,0.4005969428491792,0.2280799466771717,0.13348728088837067,0.03797050848801355,0.21696956038787668,-0.34917768226500473,0.2463552729707264,-0.05416502084131371,0.3129475556889794,-0.023420771934363496,0.309003928094077,0.4725588245624682,0.35580967890255955
Rolandic_Oper_R,0.8770041165741594,0.34079582685253523,0.7396366499017777,0.8658169095976577,0.774753525266005,0.43666353298360167,-0.028804804453241552,0.87848961100004,0.8866176140469187,0.676949095748208,0.9131093474016212,0.8991088209073463,0.4010465181397838,-0.04758861840669763,0.3532400754452931,0.10932482737424888,0.6487405475240445,0.543112282819762,0.6882743486017378,0.892110126960149,0.5771904017814695,0.22293497406259796,0.14179378971227696,0.2126354623643263,0.638371584375261,0.9005809118980931,0.7696614286069461,0.23683898280097715,0.679107707721509,0.8674703776642725,0.8325401950238057,0.8468207771623302,0.2771974575742784,0.18345002407065494,-0.06090532732995292,0.8941716169066752,0.8777500566819991,0.5515883012738676,0.33004063925638133,1.0,0.259168644968695,0.2272562595523901,0.7638955856293148,0.7951156448877533,0.4662850209441194,-0.04672149613669772,0.868279500949236,0.8019344973301626,0.9184670534444052,0.8891670330705284,0.7351360593259006,0.8419101221007718,0.8524683384738125,0.9425375193980491,0.2253101038290806,0.8345986482049176,-0.15056775153532323,0.7730899990906032,0.4528316531013797,0.9125975704800058,0.7058174133300849,0.6215655931679097,-0.10263409627323739,0.5752204644118055,0.7555079895233175,-0.027163811938752985,0.9209095570029472,0.8794189995812302,0.38566318963944823,0.794112885192561,0.5036875312871537,0.8881508139001578,0.1933264874311934,0.4030239355925142,0.508053992464228,0.8903880627745543,-0.030456742486771684,0.8609354238273452,0.5783798837191904,0.8303255299985042
Temporal_Pole_Mid_R,0.28866053399879066,0.555208624580796,0.23016171997496196,0.3025892805943873,0.20880589800683494,-0.6027187476613969,0.7497522521347298,0.2483989908497612,0.3849594942524227,0.3916758030366093,0.05450648436615155,0.4764397256094179,-0.0965434338081567,0.07361303431950685,0.02384610395424311,0.759061344287095,-0.10870297346987738,0.13418024249750765,0.07246600248343718,0.44167556507664985,0.3022653950373145,0.27002048078567037,0.7498172172987507,0.39412576847634667,0.0733831114448144,0.18029684167377322,0.4524031709266631,0.6522070000973906,0.2236252568750246,0.29424390497913344,-0.051517751988772315,0.22328027834085534,-0.1907006880105129,0.218265187258593,0.4833372806273703,0.3494315897516819,-0.14995725079727493,-0.058257949951023784,0.39141525427269247,0.259168644968695,1.0,-0.5676690023087717,0.20555028564868508,0.0507335798191717,0.16404793271726328,0.20422781797089512,0.22387351423617113,0.2342099226111611,0.12827410657786104,0.007576401634816841,-0.19752990566991227,0.27784022171523703,0.19546922988465126,0.20857002899207316,-0.12056124843251124,0.1648376447122222,0.06336936738796597,-0.16628048560891062,0.778932811412997,0.25660098738608794,0.04861349054805698,0.3125214906943242,0.6403167603562082,0.04739289684495427,0.13298633953189087,-0.4001070203559371,0.3637655119646054,0.3489611470733638,-0.0700688945399488,0.0739083878302286,0.02650096554811656,0.2766802352738339,-0.6433174008317651,0.20381806041361777,0.33910195072463933,0.33944965137400834,0.24639778156953476,0.3916365695300482,0.547884501081175,0.08727664201112918
Angular_R,0.1536037408887059,-0.5376050522926521,0.2679720861185306,0.22008935067716603,0.2783610906719997,0.8252180175797973,-0.46886827439340734,0.30587286309529915,0.1352683291082199,-0.03894772598812139,0.33065956277407466,-0.004177143795568447,0.05290606346613428,0.2185499127149515,0.4208161644568717,-0.44188613908880764,0.35361598087770074,0.03433573541868815,0.4944395261908491,0.0960742919132959,-0.12435127754804606,-0.11163097330110942,-0.5421296751728857,-0.295612421786498,0.12088553916576367,0.3629581623097715,0.027787166052591312,-0.5189106224445797,0.3537788709578932,0.13105695664111489,0.38058062917116386,0.19582455046549152,0.16266082822492817,-0.10732106056816021,-0.40471179923586603,0.16922786173002435,0.5690925298005657,0.6167800024596719,-0.33095386938356725,0.2272562595523901,-0.5676690023087717,1.0,0.3604995933947792,0.344241661532727,0.15044480471132513,-0.3285916373204653,0.34705392986329536,0.1451177671579839,0.3422330948487717,0.35812003368311035,0.33276571214024947,0.21670475525894523,0.3335432132089262,0.2701225773336393,0.5987290222000492,0.4036101706438731,0.2455617586243269,0.5361185428070194,-0.466695249716109,0.29193167902420897,0.15167287579668698,0.24083256967082797,-0.5868166934357207,0.016184330178553828,0.38959871729210527,0.5433939281176277,0.13220835940292858,0.1573165493734099,0.27480167187938564,0.3213033060170272,0.38069533300076946,0.30028012715727304,0.8795427938928206,0.011668069650947532,0.18533393950428184,0.20761721945980596,0.019610763469230907,0.1272806291956446,-0.44056723918221347,0.2367914135912907
Thal_MDl_L,0.7383241004528235,0.14805251702626598,0.606544747511812,0.9175666128468805,0.6797280202062221,0.31279631274495684,0.157365240002891,0.9562964546275925,0.7146689316686669,0.4556960659133428,0.6837251983937332,0.6035346379844799,0.1231321996663239,-0.0038006974716566404,0.6417968742215963,0.16489264880941207,0.6531183193014442,0.16566780960781546,0.5548056626843901,0.8082061939030022,0.32003703671822986,-0.05353382681641672,0.1771238057884202,-0.051059326576405537,0.44869779170042795,0.8228518596959087,0.7142165881019339,0.22489832640268836,0.9379811886307601,0.6637897460925305,0.6735204023326058,0.5949513312349651,0.19375626960907855,-0.04616074039743365,0.12456169564048726,0.7612931267790476,0.7560689845234376,0.4638702325195799,0.1306043611854514,0.7638955856293148,0.20555028564868508,0.3604995933947792,1.0,0.530551244046545,0.3682842604049703,-0.08361908393987344,0.9494397535054818,0.46066520122781457,0.7432201007720052,0.629044273723007,0.3978455585110391,0.7473723883689414,0.9062429575900176,0.7185615116935976,0.3201839699616107,0.9636330761207623,0.3360137061950362,0.6947554052482389,0.4005488867899264,0.8400519806419307,0.3930679538347518,0.7743933858565222,0.05233479429717737,0.2162083184838153,0.9362108669618083,0.04031765357626011,0.8098014453749258,0.7720766329229769,0.05095170664459358,0.4632548450632363,0.5709455764512071,0.8694514004645901,0.2427371108038712,0.13980296392243347,0.41363555442978284,0.8816330420626255,0.12651365934833558,0.7172517647648282,0.34629783817846604,0.5332093863452885
Putamen_R,0.7086172086169913,0.2252678198594121,0.8024042330598941,0.6738176301906397,0.7360680886735662,0.5610798903871961,-0.16877646951170933,0.687331294537615,0.6973095198603272,0.6895236749466173,0.7949477418929846,0.7156012214554865,0.4847730348011264,0.12508599527839953,0.1782120002328893,-0.05708358942092803,0.6675694703001893,0.5721823436503114,0.847904483789047,0.7397112545781331,0.47842860086128963,0.23111013321253462,0.05436446906244705,0.03682809468495831,0.6889988189968121,0.7858012314242987,0.5484559708047493,-0.05553091423742937,0.4009038303731723,0.8171598741861908,0.7811246944681312,0.8528029958831482,0.2151702103896488,0.23830836842658992,-0.13778563997387736,0.7834255588156969,0.7915826676977971,0.7085449531553917,0.19431811134080249,0.7951156448877533,0.0507335798191717,0.344241661532727,0.530551244046545,1.0,0.44884291205921883,-0.14773025840954732,0.6540113460706238,0.8122742204306144,0.812891771252228,0.8190370774212555,0.7366615826487553,0.791347179924758,0.7577563385510795,0.8203907090813408,0.34453552766851286,0.6472323157546161,-0.25039883577458255,0.8112190224032009,0.13176864225756707,0.7949174015034758,0.6931343444259878,0.4457721473813035,-0.3620706903057599,0.4745829892701936,0.6151416422786917,0.18282603968097091,0.7119251598901117,0.7839243083447699,0.6152309193798444,0.9172111255972327,0.5593373973145367,0.7668240321415339,0.35759089131958394,0.4488667684475652,0.5901052221726417,0.6923380458552963,0.12810218790430797,0.7909076675716612,0.4394853676267721,0.7637513135349593
Olfactory_L,0.5225412166157967,-0.02856833156655022,0.3940229756902251,0.4968599208735195,0.40231864292607583,0.23713313518388912,0.013541013946634067,0.46715697432536246,0.506182440951205,0.49672036174828793,0.46689307069639313,0.4920418149222105,0.07163436610736039,0.17181927634955993,-0.014684550030478635,0.17464236401746644,0.19059434274382311,0.6042175197673141,0.40266892700309026,0.381381350561792,0.11022316215825786,0.3409326260758902,0.056788616349695446,-0.05161432568599888,0.02985259135069111,0.5284386636755976,0.43700261897949294,-0.08572221987031413,0.3360130145771108,0.47371499432650704,0.3020743191851831,0.4936920568065326,-0.15334714274596528,0.34940883457523275,0.02964067818832996,0.5467259643475574,0.4263303357217537,0.26663114825270334,-0.08488019710262966,0.4662850209441194,0.16404793271726328,0.15044480471132513,0.3682842604049703,0.44884291205921883,1.0,0.019050392540418976,0.43695823170048065,0.3972717910681332,0.5365753233472348,0.505779569880053,0.43541465548460273,0.439580873900668,0.48230814401451766,0.49589552393399083,0.12427209716550894,0.4531583563348288,-0.10323899866871285,0.32875915308894826,0.04935165742797547,0.5215848961676118,0.21877149356347922,0.5989417067392323,-0.14859522604418715,0.10680433386219397,0.3775843335956948,0.10536058992765919,0.5063108167377622,0.5054843967175471,0.5534741438016222,0.4432359577071085,0.1987271457919943,0.5305493662524075,0.12446081297544155,0.20967810647402962,0.401093710558905,0.4335371565440853,0.08765672359239188,0.4923414673022622,0.35566164940600875,0.41244834555575705
OFCmed_L,0.18570721822983333,0.04209738636344773,-0.16843297473427252,0.052231058800860396,-0.30415451739916005,-0.2289947920029514,0.08556757815220638,-0.02724997438004217,-0.02881211397251195,0.08168712119010516,-0.006753456042908615,0.10453174534707536,-0.16701543213066528,-0.14272087777163048,-0.36063824254214616,0.16251608556770814,-0.2617649098360416,0.07025025543989809,-0.2667563235414633,-0.009154839319765701,0.21235796419541667,-0.2184598539190878,0.05493243644530773,-0.0930257614807439,-0.1314988507413409,0.03105590906628764,-0.10419493635970861,-0.07141543429197937,-0.08915361733964097,-0.0031071866911273503,-0.2189878678301434,-0.0303837649024691,-0.4730076181258745,0.1782036761413239,0.01863978863110299,-0.0025377842199422107,-0.169809495896037,-0.3311948097406238,-0.23595553740525338,-0.04672149613669772,0.20422781797089512,-0.3285916373204653,-0.08361908393987344,-0.14773025840954732,0.019050392540418976,1.0,-0.08158442033652698,0.04577964755414004,-0.03367960506984656,0.0012707224985137955,0.033094787781333374,-0.2497620471501112,-0.12513817727438492,-0.0658447265303647,-0.46282668229436885,-0.1228554086702684,-0.2828412305685109,-0.24573767646635344,0.005642181530095533,-0.02054521214483965,0.08690567049428835,0.00297602781441317,0.13684332491942677,-0.20317430748237694,-0.09963398923473359,-0.10472880409463454,-0.0037212291585391514,-0.08791798153846322,-0.3059896026591259,-0.07505836354845088,-0.09708154482799174,-0.12502621207668083,-0.24955093098155692,0.048961682836724675,-0.11467659719470842,-0.026726092972401395,-0.2113780489493309,-0.004256312450115624,0.19079010784822373,-0.08499753606306497
