,Temporal_Inf_R,VTA_R,Cuneus_L,Cerebellum_Crus2_R,Cingulate_Post_R,Frontal_Inf_Orb_2_L,SN_pc_R,Parietal_Sup_L,Occipital_Inf_R,Cerebellum_9_R,Frontal_Inf_Tri_R,Thal_PuI_R,Frontal_Inf_Orb_2_R,Caudate_L,Cerebellum_4_5_L,Vermis_8,Thal_PuA_L,Cerebellum_10_L,Temporal_Mid_L,Thal_PuL_R,Cerebellum_8_L,Thal_MDl_L,Temporal_Mid_R,Frontal_Med_Orb_R,SN_pc_L,Occipital_Sup_R,Thal_AV_L,Insula_R,Vermis_1_2,Precuneus_R,Cerebellum_3_L,N_Acc_L,ACC_sub_L,LC_R,Thal_MGN_R,Paracentral_Lobule_L,Thal_MGN_L,Thal_VA_R,Parietal_Sup_R,Thal_MDl_R,Pallidum_R,Precuneus_L,Cerebellum_10_R,Lingual_R,Parietal_Inf_L,Frontal_Inf_Oper_R,Rolandic_Oper_R,Cerebellum_8_R,Putamen_L,Occipital_Sup_L,Thal_PuM_L,Frontal_Sup_2_L,Cingulate_Mid_R,Insula_L,Calcarine_L,ACC_pre_L,Vermis_7,Cerebellum_Crus1_R,Thal_VL_L,Thal_PuI_L,Postcentral_L,Raphe_D,Postcentral_R,Supp_Motor_Area_R,OFCmed_R,Occipital_Mid_R,Thal_LP_R,Thal_LGN_R,Thal_PuL_L,Heschl_R,Cerebellum_9_L,Temporal_Pole_Sup_R,Frontal_Med_Orb_L,Olfactory_L,ParaHippocampal_R,Cerebellum_6_L,Rolandic_Oper_L,Cerebellum_7b_R,Temporal_Sup_R,OFCant_R,Occipital_Inf_L,Angular_L,Vermis_9,Paracentral_Lobule_R,Frontal_Mid_2_L,Frontal_Sup_Medial_L,Putamen_R,Thal_VA_L,Frontal_Sup_2_R,Heschl_L,Temporal_Sup_L,Occipital_Mid_L,Precentral_R,Fusiform_L,VTA_L,Vermis_10,Red_N_R,ParaHippocampal_L,Cerebellum_7b_L,Thal_PuM_R,ACC_sup_R,Cerebellum_3_R,Vermis_3,OFCpost_R,Frontal_Inf_Tri_L,ACC_pre_R,Thal_VPL_R,SN_pr_R,SN_pr_L,Cerebellum_4_5_R,Cingulate_Mid_L,N_Acc_R,ACC_sub_R,Red_N_L,Thal_PuA_R
Thal_VL_L,0.44201511068358895,0.5264744128873052,0.3488120046709187,0.17316519607154257,0.8077643288467576,0.48751408042184863,0.605876066715418,-0.09324837888179914,0.2687754667462381,0.6214068669993018,0.7784245209585626,0.9490300517438426,0.6106387491930059,0.9394651159153848,0.7569249855329904,0.18348629347256726,0.892261817542798,0.4726916249835672,0.6112603467396552,0.7181007783018906,0.3068728963816448,0.9646401694449792,0.7466247562636068,0.41977727825384964,0.5059658071186641,0.41319681454351886,0.7826096616586926,0.792904588483505,0.9128128932391468,0.6061511568237998,0.8313275226150229,0.15544104020658334,0.8971871408716048,0.7815238943433314,0.7459331291320788,0.5958173430506098,0.9080370576145138,0.8174465155257583,0.003796581972381927,0.9768582660594766,0.5720607676086458,0.47087437997434944,0.4023602832097909,0.8096224604433876,0.1620558714688398,0.8090389453582755,0.8616360853786244,0.3025454609351926,0.5642463183304319,0.29063644383725484,0.555632016772155,0.6522679378590751,0.7928830767852564,0.8895003429570842,0.6909214816046843,0.9124291297284007,0.2730988642560887,0.2360334486685601,1.0,0.9058894750544912,0.2846410490851855,0.031169393535898773,0.304869416005984,0.5650576862831764,0.2422472991020439,0.3039505470852616,0.19226598077572765,0.9547195637925276,0.18038405117845094,0.46018552388009754,0.7217723432873887,0.7314894359335903,0.49831820774635777,0.45637625458576364,0.8802377611305477,0.8411628439048945,0.7472598829779811,0.21163113993299792,0.695887435842812,0.12003157913334732,0.3154409569121752,0.3774020044640055,0.6131417220752017,0.1767017306553602,0.4945935610843107,0.7809387684307214,0.6268109761455773,0.914663962408282,0.7365104071924199,0.547168778331959,0.638365975582222,0.290897085936516,0.3474163795309785,0.727620575144241,0.5335341156565893,0.7556112376081544,0.7206358220101529,0.941909559309595,0.2943864762152329,0.5635923470019774,0.8300913959035452,0.712757909686006,0.8692479288752811,0.566514973444974,0.7021998583450006,0.839702904232715,0.9841246954732424,0.34985388945271245,0.36579550333118616,0.8015989391848398,0.8579223654086443,0.02159174208390287,0.9336241139538165,0.7504287078772813,0.7327882616891637
Thal_PuI_L,0.4564506105037254,0.41946813455462034,0.27397539430692586,0.1675215495818924,0.641242189638497,0.2889057165299332,0.3763368283177403,0.057754129455905134,0.30276512309356923,0.5334361100530042,0.589486399181399,0.8526144194263783,0.4226085814857876,0.7955799130939272,0.5903076764887614,0.10227501293064731,0.8230279582236623,0.20736502752517952,0.5063373512183216,0.6859555511435912,0.20761152700111432,0.8638560166862359,0.6983040371135127,0.38614753865860074,0.2862169934441379,0.40561975949940354,0.8096356570377007,0.6285309487507101,0.7592737480763754,0.522353727933867,0.7701478783566337,0.18334486269035058,0.7381589939489652,0.7620171859650314,0.6430726096181392,0.6183488467788683,0.7863000109290135,0.67809213039485,-0.010034358399072582,0.8425755273825437,0.4100040776225001,0.40402723615691793,0.22615486280777541,0.6865549208026701,0.335513640063172,0.6560395745850757,0.7175057597195689,0.2827158972857215,0.37633143116888224,0.39869584854004286,0.6518568537257526,0.5407731928507465,0.6198590756503028,0.7697866835841056,0.6137248849782935,0.7482937325582543,0.2525751638067019,0.30459655690957743,0.9058894750544912,1.0,0.37725692195636457,0.027153296603296663,0.148625409446813,0.40275052721713506,0.12783846179219402,0.3125621476800309,0.03441579637613382,0.8259752538111649,0.31743021557952456,0.3055172850942997,0.5486559889075435,0.62401672154827,0.4505019347746457,0.4686169217325789,0.7465914444966633,0.6849953013034359,0.5403222142589773,0.15399589719931667,0.5247566146357601,0.21886033322543147,0.3432010777881303,0.537298197593812,0.5589699882706692,0.11322104362618736,0.41566418815219275,0.6689517407650641,0.472693427074487,0.7412306957494158,0.5430372420078726,0.4874407623906462,0.49243744419007923,0.39127428006239745,0.18511942342225587,0.5628116567340564,0.45612109525379757,0.5971052553919654,0.5534040205404335,0.8158448055294989,0.3078713187144221,0.602144145261227,0.6770945620403931,0.5851286392889313,0.7897075316618407,0.4587666325573736,0.5351169982470941,0.6545996205738109,0.8926005066251079,0.21230811679560524,0.2188225337798893,0.668792615737904,0.7633275408123156,0.013720153265295854,0.835693981838968,0.5820124117870168,0.6730802612249974
Postcentral_L,0.7453963722846354,0.19614002824041069,0.03148438606563978,0.3773650475356517,0.08252504509387863,-0.2672852941221027,0.11849724058913869,0.6806542496886352,0.47160986888966555,0.42450591825433426,-0.03727300879639778,0.1390522517277976,0.19195734536993808,0.19116455820994502,0.23905404225993096,-0.20871246917780129,0.2421944128729342,-0.15303617225292296,-0.18417333808088698,-0.07522438200848058,-0.10763024949711622,0.24609473465175288,0.38078199687669034,0.3287356495823727,0.011326298422525851,-0.2474959914986589,0.29360348843269896,-0.11774392225386113,0.2572896193866037,0.050649828297750804,0.20894987560246558,-0.17493689748051733,0.11214324935004741,0.3766844324026662,0.38720638086344444,0.09110399491699402,0.18165738415293328,0.2605291832174708,-0.4142762378370266,0.23136505420086922,0.07375241708128834,-0.11324413911520576,0.1528975869411965,0.20168653993844216,0.9323518046475819,-0.186335194773377,0.13632226668176928,0.19381662686044038,-0.11191819567511416,-0.06024580385432694,0.12686285380801623,0.48919006610162086,0.03839624871872246,0.3558069286412146,0.14825375192478343,0.17310762810612443,-0.15015556402422164,0.6678802690798802,0.2846410490851855,0.37725692195636457,1.0,0.2203796022826389,-0.6479833628091826,0.027914507320152996,0.5216664370279355,-0.5092424831064302,0.045807356660972756,0.2522723466811028,0.22908825919673995,-0.2442534867744866,-0.13413068591912045,0.3155303617829781,0.1131254548338739,0.12984076787810134,0.344819965620966,0.09025779661664257,-0.04245553894010688,0.5318779210504404,-0.12899636943914336,0.6406314960673065,-0.19535881502659838,0.585331239808911,0.2680836197895921,-0.16166732332069939,0.6348101238678828,0.47119967204614255,-0.054416665285941745,0.1558143084865943,-0.06715052361017644,0.3745217160985174,0.20256181972668866,0.15361364551418916,-0.6339870961778395,-0.26105867434977464,0.06577937483302591,0.18564790062548436,0.0014427748775643733,0.09323421086181838,0.29337215792714266,-0.10352804909233378,0.04380100968345099,0.1820157283803514,0.39877290774268354,0.2819966499346054,0.33408196706676996,0.18505326210234432,0.1817591808431276,0.04795615063431119,0.05976656553343805,0.3421640246959694,0.402421615290162,0.13928821159118918,0.1852141610272082,0.08745246767955339,0.0238505121875722
Raphe_D,0.42726651224612594,0.10930102043237337,0.22562281237308085,0.48121227662529814,0.1887082424118129,-0.047175956844586024,0.14026244778922,0.29489625436117134,0.12149589546288068,0.35250871813062373,0.11370054523299218,-0.11251173548885071,0.13927900554438863,-0.037196098579669226,0.16191033112250527,0.17304366210844976,0.036283927800960035,0.14146633657409913,-0.08602771569821424,-0.22611848920049396,0.5059343916443216,-0.051059326576405537,0.26804249925735124,0.10138675209377256,-0.033830852723662166,-0.25616253744636663,0.01609207950113736,-0.09203717204791897,0.1579481688930194,0.06269291059102165,-0.032274274497540965,0.16772426014564593,0.014380384469915868,0.2819695028394295,0.10708777280146083,0.05613725893190676,-0.06242675633031016,0.41735913426818055,-0.2650801447246018,-0.002553718012463432,0.22302392406296598,0.012376368273083322,0.1881214696638483,0.1768109402510025,0.14468864148535956,-0.017638662437276742,0.2126354623643263,0.47316161371938525,0.13431573538212532,-0.06620675728267174,-0.14697722989482964,0.3755969396170701,0.15882966494303355,0.1617723573543068,0.14737823179285983,0.060108123348528955,-0.1114003607290519,0.4310086179722675,0.031169393535898773,0.027153296603296663,0.2203796022826389,1.0,-0.1681567737973107,0.18877253234059738,0.3331629381644158,-0.24837087449467496,0.1571829131407557,0.02848593647678267,-0.060651284255244735,-0.11307890840032422,0.08874761116283708,0.2754213630438331,0.0570988000615415,-0.05161432568599888,0.13958857008234316,0.08970106023364507,0.09404482022396518,0.3342078014983687,0.15741891077860962,0.015799678487176352,-0.12907870960104864,-0.1799312431397918,0.037387219441694874,-0.4685262713806471,0.3645391776314957,0.28443303843512774,0.03682809468495831,0.10865323978075717,0.12515382134926234,0.3794717896510817,0.1854964538590454,-0.1955687271428395,-0.16051539822376895,-0.031903982220954516,0.351534490833769,0.04605097952194148,0.3040697256034701,0.05844066265405373,0.3521634985914435,-0.4369499559714509,0.013189937631914412,0.19213572389856834,0.14075903360016467,0.09456273804528394,0.26454978295489046,0.15218579470564472,-0.010868210850990653,0.17618970027983977,0.43209207271933797,0.1946001472670696,0.09932091219352746,0.23847303082298632,0.09799853581857677,0.1837406895386473,-0.24920442267286924
Postcentral_R,-0.44385285358112825,0.20583632164944832,0.39029317991242857,-0.18253905038970758,0.49748984264121554,0.6298683484886127,0.24372147419867,-0.7361600406797353,-0.3004880796407811,0.04207079641347242,0.5929005640270594,0.4586397775339977,0.2578168684481515,0.3957429230511875,0.36054534697355956,0.29851726742325446,0.2660902308682129,0.48657911068152504,0.6156835957981116,0.5753117959732129,0.2691070799205535,0.31279631274495684,0.15681170480094744,-0.12447459216397022,0.3374968619650034,0.6542484740425955,0.14837262059901288,0.691814478492435,0.32007660266714527,0.5736897809815987,0.38519328878858605,0.4114017666351386,0.4208841244506854,0.0566064275014555,-0.002377644438543722,0.5364043581387997,0.3055754700613845,0.3119372300857141,0.46476775809305254,0.349711033506737,0.41426568717473,0.6368058754781022,0.08705986097671285,0.37179829835601447,-0.6773017254480018,0.734031067670475,0.43666353298360167,0.1395025879868794,0.572869260309375,0.38092263615005884,0.1978986336997191,0.09378730715030552,0.5843751554058411,0.3099995197801275,0.41333678181868944,0.42682859310343985,0.15943107214517388,-0.540187334343233,0.304869416005984,0.148625409446813,-0.6479833628091826,-0.1681567737973107,1.0,0.609163386915332,-0.24101304119047476,0.7323677997892284,0.23463761611895773,0.2801443339001357,-0.11249645063523311,0.7727482003452175,0.5686204359078948,0.23589655567490558,0.14723170244380102,0.23713313518388912,0.21357244038727818,0.5058068017272784,0.5877523515809068,-0.3501714771716913,0.6930993212353547,-0.561340183118482,0.374024189117129,-0.2682697382426241,0.19420463901011917,0.47428275741861103,-0.16313563496633637,0.13958419136206285,0.5610798903871961,0.3910883608254307,0.656594488709684,0.1867160646546274,0.3859357777633788,0.11936611447688304,0.9769938649767663,0.6413662810370936,0.2890018735678076,0.4291906149654135,0.4285584997034298,0.42858388098350253,-0.11799797719332328,0.45411585357209194,0.5435516219195424,0.43129777668141833,0.27058370075976307,0.13912288041745366,0.1966715097277815,0.36687356924069503,0.39696344597739047,0.31668244407860163,0.2858940665046562,0.2846950925907011,0.30259855297583116,-0.0029665050390404414,0.3514350820307157,0.3514494049276899,0.5000005831866315
Supp_Motor_Area_R,0.15947141759886682,0.5174787371281051,0.694496744821575,0.31025076083643655,0.8206851022644573,0.7608081961037698,0.5298651276862621,-0.3173288691622552,-0.07094563159511534,0.5193966062279726,0.7786523332824897,0.5784764537498213,0.6957217177380407,0.6483573569242581,0.801472943664794,0.44006318351694634,0.3788177435355393,0.6579241044928928,0.7257668187329264,0.3920810689672115,0.5599974913547677,0.4615331031442907,0.5180993184452203,0.2894626104972531,0.5957967758374112,0.4312797874894874,0.37339240026467346,0.8095134138160982,0.6737162106758029,0.8226582350300327,0.6617506916309409,0.56835184239297,0.6344760902718766,0.45533810220890475,0.3966310060857793,0.6730965930891385,0.5181165249650089,0.7156093116409792,0.12850134616637504,0.5979948112351283,0.7415504814769948,0.7333677617659955,0.41996573317710784,0.7261025839775404,-0.11932862359673493,0.740310764585427,0.7597588802827087,0.5397835567526797,0.8094720043346181,0.3227968795393139,0.12170885865140357,0.7495802687586234,0.8756373042745151,0.7193173263943796,0.7540523399932718,0.7251788951982068,0.1105277707406818,-0.014755499680102016,0.5650576862831764,0.40275052721713506,0.027914507320152996,0.18877253234059738,0.609163386915332,1.0,0.19486818709503662,0.2695383279388782,0.5546800228359142,0.5681579411800483,-0.22492706845816077,0.7280954423642826,0.7207784831976779,0.7373158489970807,0.4191774844504291,0.40949443647163963,0.6475003076453824,0.7759004612147519,0.8381009007366477,0.23372562854583834,0.8500101174092795,-0.20330652463005366,0.2018129350958581,-0.02769415743466769,0.4656353675552102,0.39448789107819077,0.571698980896915,0.7275159227834347,0.8240096732721726,0.6746719033019216,0.8652921983688648,0.7018656115204372,0.8828125919488343,0.06138110435756057,0.6280040236582574,0.6707733640690624,0.5444542050539202,0.8237433790793447,0.6587517621193603,0.6580242618765365,0.3217706422017474,0.2527684032853617,0.7523458200663982,0.8086973914236738,0.697651335213036,0.6210909712771407,0.7340211213339712,0.7067029577217045,0.5766092802840409,0.5921044139979147,0.5409071293760834,0.7597705452718359,0.7860275617940616,0.248627350605738,0.639244071444783,0.5549399456008395,0.4483484021793965
OFCmed_R,0.3793402506451483,0.221363729260288,0.08788327238650843,0.05885036881988183,0.20909128788223585,-0.05315537520275545,0.16665572150209487,0.2516627398048744,0.007354935903400539,0.2363297213336155,0.17360906445921798,0.10544382763644396,0.3254514690023777,0.15698644411812915,0.2952616479334397,-0.15150955363763263,0.24490031215211505,0.20181618530896883,-0.19308750490060472,-0.05875292695883089,-0.06178574027276221,0.21133657163838393,0.1744921023780052,0.3661208766879274,0.016318513866441176,-0.22813572513303737,0.23535258633991368,0.030316451974866224,0.33221271573405325,0.1061805504161414,0.09975213360664507,-0.18969034815354238,0.16911787223054842,0.25847101406382533,0.36759929437348166,0.007492803805418412,0.2383820256212542,0.3683903260424115,-0.24871572157802513,0.21987387774743802,0.3209488368542655,-0.01403499860115381,0.2972730213827554,0.16204018814108523,0.3855068289396844,-0.01247604718347178,0.23547566389716387,0.027089788426028712,0.15008943967500826,-0.27592538382222953,-0.182919642811367,0.40021353961136996,0.2148070190849187,0.31685382093090453,0.1153601555220187,0.27862101770036435,-0.31358657959869013,0.20814187133184736,0.2422472991020439,0.12783846179219402,0.5216664370279355,0.3331629381644158,-0.24101304119047476,0.19486818709503662,1.0,-0.38758119619346393,0.3104506529555878,0.2913648508314515,-0.012775341731770107,-0.0024118278516551492,-0.05059356365714413,0.4197649157380153,0.19577827819322335,0.11663726162237655,0.31416742095790096,0.1334467711631719,0.18061585930360716,0.19560796748227316,0.08018994548587584,0.19220522688168207,-0.465992779778586,0.020872241841541135,-0.013167595497145197,-0.24348129529389234,0.4079391860629503,0.36042122566525453,0.07499032968813707,0.2954211586256678,0.19171244506049118,0.4265925672271367,0.15093670249998103,-0.2053269617260219,-0.2257646683885149,-0.11987936033465839,0.029585941322933993,0.3402349090653385,0.17062513480103847,0.11525451132608074,-0.07023660915238078,-0.2817543953818791,0.15764058311432058,0.26396738051773333,0.29037037355234835,0.32682608067481356,0.30306242217662466,0.4153105172305959,0.16928877606324078,-0.010998897579724953,0.26440213704110116,0.35296718774944297,0.3408988058180285,0.07439693172773482,0.1873436446878029,0.07477254436955227,-0.02013633798584317
Occipital_Mid_R,-0.2517629425813944,-0.011954785379904386,0.3154743362558156,-0.09156407490552854,0.29747877903461206,0.27745249610556466,0.09587655927798479,-0.5152849614376467,0.059858486880233985,0.0981452209370124,0.2905005593586934,0.5079083253800818,-0.0466661089649262,0.3547399451397546,0.13538428889492052,0.15428219746522434,0.3997830256390902,0.15198453919402932,0.5506139838178404,0.7199839237866581,0.10916302259574771,0.3909390487134989,0.2799870433050606,-0.1636765754237829,0.20194092059089144,0.8588841202096695,0.20201354428009047,0.46305358455871215,0.2428587476053042,0.510852933728725,0.41703025240552777,0.3097889164162076,0.3488602263184421,0.10635925519490202,-0.04727951495879665,0.5369825939136823,0.2528340412819796,0.1324030111149832,0.4343825799298598,0.3229561156659361,0.10749248665461493,0.688482382088961,-0.13610848971491832,0.3607277886884655,-0.364353012439751,0.557735072867275,0.24893333430498496,0.1873882406444031,0.2859645797996441,0.7295136979097172,0.6064853734766428,-0.19738306935638478,0.33463494485084394,0.1580556377811534,0.425838310743278,0.28142056211678784,0.3576685781433485,-0.28775726025297166,0.3039505470852616,0.3125621476800309,-0.5092424831064302,-0.24837087449467496,0.7323677997892284,0.2695383279388782,-0.38758119619346393,1.0,-0.014923142609849175,0.21307029557238272,0.3734996065658316,0.5370626551373564,0.4589599157070505,0.02353552880341672,0.12995858739493907,0.09053730037141948,0.1845573922181066,0.4103623710003543,0.27919196815740155,-0.3429226453378638,0.46387648971279744,-0.3265774369939398,0.6988539479811663,0.24413492552819765,0.34227590445725736,0.37772222759984964,-0.42886250998525743,-0.08243704775022248,0.3472699423540164,0.22539173512100694,0.2870397837378224,-0.0749769084858126,0.15083622674224317,0.631689589985308,0.6511851280939417,0.5601170389207298,0.17643356006316252,0.161079013161641,0.324433836317004,0.3669597888640319,-0.09314651140276026,0.7594283184993696,0.3702384424582382,0.21145595740551942,0.2805370535301215,-0.10582925902284025,-0.11970009482940916,0.061582191177908314,0.40885594967997896,0.10612557511496318,0.06350075553011385,0.13217339648353152,0.17275483081278634,-0.020280586954037345,0.33946176359599467,0.34401163062448414,0.6593738767766377
Thal_LP_R,0.15545053704222248,0.21308071703902273,0.40795895153000483,0.2463552729707264,0.4880363917671837,0.41036082830734066,0.3730562558375075,-0.21853968302542867,-0.10262816377683104,0.2660389796289101,0.4088261387870276,0.16509043499882164,0.5360994685203658,0.280461427993319,0.5230526073000703,0.3250865928007829,0.13141964562271977,0.4295067587119337,0.24980740788137049,0.023634614855580893,0.32110134883591274,0.13980296392243347,0.22835226665753514,0.3061326312491032,0.37433337252308285,0.13812156921129431,0.18654004052573678,0.390743591282106,0.39642086413660677,0.46367721079842134,0.32144754900574984,0.27258972941885684,0.3215240025088824,0.2616481351413668,0.26554527595152927,0.21994395555617668,0.25950405379976627,0.39929572971242744,-0.03407930290581724,0.23679881079181098,0.47528397039914827,0.4174243698690049,0.31302453796377094,0.44219362947949187,-0.061955829066553746,0.28305508378853167,0.4030239355925142,0.32243515717541177,0.4857748987195857,-0.014199835712916305,-0.15369571102133348,0.3808963361430574,0.5072957239984502,0.37533281544849284,0.4628852996121384,0.37363364090758255,-0.06639208532159627,0.04444003467871235,0.19226598077572765,0.03441579637613382,0.045807356660972756,0.1571829131407557,0.23463761611895773,0.5546800228359142,0.3104506529555878,-0.014923142609849175,1.0,0.2841816272120036,-0.2369876031586999,0.3304861289016485,0.31813811057945685,0.48460765570416,0.29385637020736566,0.20967810647402962,0.3731786418312728,0.3949844847038126,0.4922342291955157,0.25677630294123177,0.47052262068969913,-0.02605581798744071,-0.08544473959522929,-0.1635504117720375,0.21088915137302544,0.1321178347289155,0.2879660069481421,0.36557273135032625,0.4488667684475652,0.3737664314121433,0.44796393593571143,0.4469381344932964,0.49295348443713605,-0.15138147089532158,0.22976353648958284,0.2979065540336727,0.343907575320244,0.46642362809312243,0.3709584225875167,0.2911834264758796,0.21907363814279027,-0.12142734646446,0.3422094693569443,0.45999673523200774,0.27631276614957595,0.5196037834429649,0.35261829575452835,0.39221248197691355,0.1880698561181904,0.3259849562330583,0.43162044586928733,0.48897880795273435,0.3885451663539329,0.19878795261788895,0.28077842143645587,0.287472425117084,0.022690405859935325
Thal_LGN_R,0.40658374905836747,0.4726477272794907,0.3263087109365247,0.13522533505917067,0.8243357114717792,0.5435156417271781,0.6285150102977883,-0.11536288265815978,0.1738173793653047,0.5845011436921457,0.786833965863372,0.8739659178732213,0.6800875489347322,0.9296649422480991,0.7759015045448068,0.22194807678275463,0.8431671315970353,0.5236649622335491,0.5873198342604399,0.6162553430740201,0.3107423113757247,0.9175666128468805,0.6664642273203856,0.5084182757913847,0.5091595840050709,0.33674773082968934,0.8173203450917608,0.7979960706549646,0.9277046571462063,0.5967254758806557,0.7961950209090386,0.1847532190762596,0.9172950893371512,0.7713245764902216,0.8272942450165514,0.5146459777242195,0.9597364771550236,0.8084002988839365,0.03516185485484312,0.9572893062137179,0.6375299859505591,0.42958951940954176,0.4668674194001658,0.7873321220141265,0.10612141646392126,0.7669149900288551,0.8658169095976577,0.24479053773719925,0.6279448572047635,0.18733224477927274,0.3993699543585638,0.654243434137248,0.8047461240298229,0.8631240289245342,0.6598666521569877,0.9148055958471834,0.23634674888783716,0.19492082021542737,0.9547195637925276,0.8259752538111649,0.2522723466811028,0.02848593647678267,0.2801443339001357,0.5681579411800483,0.2913648508314515,0.21307029557238272,0.2841816272120036,1.0,0.05476458565673209,0.4658476209347938,0.7034997083316433,0.7602217943971202,0.54773020790018,0.4968599208735195,0.8768964151406256,0.8311095041084458,0.7844096718278009,0.23124216273727868,0.6889591112566965,0.1338280142395156,0.20158182699117727,0.2746720365637292,0.5626472204260201,0.19821052438807374,0.5107712592131028,0.7726541793157159,0.6738176301906397,0.944666582041314,0.747681974193917,0.5693220389207745,0.6517459350880807,0.16231899285064882,0.3326853457652405,0.7310362495547721,0.5043547897242494,0.7842048352255623,0.732525421384538,0.9311579185247136,0.30565828125817407,0.4522455981176565,0.8239012408460326,0.7324747037513469,0.8029526412260136,0.6581298509977938,0.7199361757458825,0.8762920170718108,0.9334631378274859,0.2887375987200449,0.35890811093406505,0.8132034495952468,0.8481019924107409,0.04509360541410256,0.9312145744315602,0.7563100390979911,0.6279372511855383
Thal_PuL_L,0.17146069962820842,-0.3274103681418826,-0.11664637870346105,0.08726151919584248,-0.1616468061401453,-0.42480775757755185,-0.24322901092444482,0.16499615322510014,0.39749048252404606,0.15422310239024725,-0.23309948295100383,0.24088928407174437,-0.355499607358583,0.07084470721031542,-0.2021390928858702,-0.14691201744584728,0.4982654308517294,-0.4014078060285263,-0.020851435972628646,0.5305583888748914,-0.21069792572458843,0.3360137061950362,0.17229795060834255,-0.24304594471518115,-0.25297021912779644,0.35126512570066626,0.21556287892496212,-0.11745478311378729,0.06786054092788063,0.02233117285417595,0.1869312812382649,-0.1830537372556433,0.0037579061493419226,0.1576521478291854,-0.11036237079444419,0.1646790554624274,0.051898867727655014,-0.0795937051866542,-0.01563631288899926,0.17116425760393744,-0.34066985377555664,0.18040025288567788,-0.45013873126140513,0.11708544610522882,0.3753127444219268,-0.06403565279600373,-0.15056775153532323,0.14716979608393552,-0.3867534462956559,0.42195420288049224,0.6110642983373481,-0.25316771891156653,-0.1792053328200127,-0.04186946336255983,0.12380667526165774,-0.08101111729917458,0.17150209998195265,0.24784105022745279,0.18038405117845094,0.31743021557952456,0.22908825919673995,-0.060651284255244735,-0.11249645063523311,-0.22492706845816077,-0.012775341731770107,0.3734996065658316,-0.2369876031586999,0.05476458565673209,1.0,-0.08055159677535263,-0.06967164587453813,-0.17932842833658336,-0.18294843769861416,-0.10323899866871285,0.006341698597022088,0.017419621325741725,-0.25969676004559566,-0.12568426436717725,-0.13558096854794324,0.2674732364193637,0.4618046044070736,0.6139378793821457,0.32453901757397435,-0.15465358983286437,-0.2721311167123582,-0.1628684553304988,-0.25039883577458255,-0.05329267346054015,-0.3008009037795373,-0.14340945202670752,-0.21231075037223462,0.6540240796533247,-0.1856312507450847,-0.02653924295171429,-0.0329652554403569,-0.2472385623030396,-0.037893126450385305,0.028227581366744154,-0.05207028628450497,0.5018653698527201,-0.09891428439660495,-0.17116861485613957,0.13195445630984756,-0.2712592571045776,-0.2757639884379336,-0.21681657712359884,0.22066435562359138,-0.21697052324097407,-0.0021817046553240377,-0.1254915157757428,-0.018828970281407516,-0.20196364425540278,0.07825831301799341,0.01728478909331673,0.5008491929922924
Heschl_R,-0.08501178534155479,0.24058596605140004,0.4590644516434513,0.04664114514221386,0.6292303546120014,0.5926349003340406,0.402501856635829,-0.5668244655639105,-0.09003460953716144,0.3142947060827774,0.6640870526659238,0.5843620043338591,0.4266436031135211,0.5648052772568429,0.5770182976203759,0.4045500058330414,0.3691535966944006,0.5946637685256513,0.6367419414640471,0.5558487664631717,0.2676541748653302,0.4317828197711766,0.33888852789776447,0.012231538359597212,0.46622515725040026,0.5883835419619278,0.2421611236775492,0.775319308116422,0.5011323612285663,0.6878830659652454,0.5724364221787492,0.49793918574895124,0.5562313307966784,0.2954474267153773,0.28486572709079394,0.5597760022174166,0.44966199167093307,0.45795632283159193,0.306267172168077,0.5205980979732869,0.5833442878265485,0.6800737861192948,0.1867148264005178,0.5636275783964155,-0.3547799474106518,0.7185470463962811,0.5861080121006804,0.28021434555084657,0.6826743830301392,0.354144013847261,0.26577136114030453,0.3624851400508615,0.7164608181627377,0.5230605782096596,0.5949640681736112,0.5729212986750006,0.26358404679947023,-0.23433043622721408,0.46018552388009754,0.3055172850942997,-0.2442534867744866,-0.11307890840032422,0.7727482003452175,0.7280954423642826,-0.0024118278516551492,0.5370626551373564,0.3304861289016485,0.4658476209347938,-0.08055159677535263,1.0,0.6234177951678177,0.4955314513084208,0.17944621111196057,0.37108188112357937,0.49000934791808576,0.6318910550181603,0.7271550449504269,-0.008766198896997634,0.7517516912349806,-0.36575442833289457,0.3652154991046507,-0.01902411342570789,0.4411251483560608,0.4815131942825345,0.15197735249435418,0.38509623886002164,0.7374502532153431,0.5471452899271523,0.7018145261990212,0.4939268060510724,0.6086672602985391,0.1905906068697604,0.7555313480711516,0.6460191408256665,0.2713449029177363,0.5904098213400437,0.5100368892844894,0.5323776709834048,0.08894095945545825,0.44591570197928154,0.7000314114639263,0.616910769238796,0.5162559744655533,0.33160310065462884,0.4065510294752708,0.518021141011813,0.49404453209995014,0.3042541146221461,0.23726832413174231,0.5106727682137733,0.5621880590986791,0.07886195771913007,0.5156724744647978,0.4972296441168737,0.6213939682975163
