,ACC_pre_L,Thal_PuA_R,Hippocampus_L,OFCant_R,Thal_AV_R,SupraMarginal_R,Temporal_Pole_Sup_L,Thal_LP_L,Cerebellum_Crus1_R,Lingual_L,Cerebellum_10_L,Angular_R,LC_R,Thal_LP_R,Cerebellum_8_L,Thal_IL_L,Vermis_9,Cingulate_Post_R,Cerebellum_4_5_L,OFClat_R,ACC_sub_L,Frontal_Mid_2_L,OFCpost_R,Temporal_Mid_R,Frontal_Med_Orb_R,SN_pr_R,Occipital_Mid_R,Cerebellum_9_R,SN_pc_R,Cerebellum_4_5_R,Cerebellum_9_L,Red_N_R,Paracentral_Lobule_R,Thal_PuI_L,Amygdala_L,Cerebellum_6_L,Vermis_1_2,Occipital_Sup_R,Thal_VA_L,Rectus_L,Thal_PuL_R,Temporal_Inf_L,Cuneus_R,OFCmed_L,ACC_sup_L,Frontal_Sup_2_L,Thal_LGN_R,ParaHippocampal_L,Thal_LGN_L,VTA_R,Fusiform_R,Temporal_Pole_Sup_R,Thal_VPL_L,Cerebellum_10_R,Vermis_7,OFClat_L,Caudate_R,Cerebellum_Crus2_R,Angular_L,Temporal_Mid_L,Frontal_Inf_Tri_R,Calcarine_L,Postcentral_R,SN_pr_L,Supp_Motor_Area_L
Frontal_Mid_2_L,0.535462980618078,0.0828044796828259,0.5732234968564424,0.26083996924489855,0.38882913936255203,-0.18544586200181296,0.3886151466077132,-0.22477546766190873,0.46286300671675085,0.3530873135775197,0.3694808530566336,-0.44056723918221347,0.5410126179831443,0.2879660069481421,0.42775174861162074,0.5322160530815476,0.3503084454642191,0.5576375776464315,0.6541895537608179,0.2505949056932469,0.4350721883511859,1.0,0.6121056752617431,0.5030760157471394,0.392550103938012,0.4163810603780828,-0.42886250998525743,0.5924959012643697,0.42711874075524897,0.6656581999745569,0.3571667436180927,0.3733417116815875,0.06535803229066262,0.41566418815219275,0.5743962147721459,0.4785402288874801,0.5464242606890057,-0.2149116001731622,0.5185550541314586,0.15485460565531148,-0.036675380910310765,0.13365203916888016,0.11926474624221742,0.19079010784822373,0.558774667649817,0.9387404564280847,0.5107712592131028,0.4568250957929924,0.4553309312232133,0.5271889821037853,0.5977661063942757,0.690112942591831,0.47140491560652986,0.43597195266487043,-0.03971695160516914,-0.16239650977553455,0.4084865181781636,0.4725588245624682,0.13988321228581546,0.3164860821608495,0.48237166384981733,0.4378913373708644,-0.16313563496633637,0.32879031812378795,0.5986887402888795
OFCpost_R,0.7193734485119997,0.24421407777776233,0.6100016416285101,0.32521186283733,0.47768325598063865,0.13839989581876927,0.7346916371263447,-0.17569327166689377,0.0793664584340357,0.43932302579486116,0.5014363451153645,-0.03894772598812139,0.5531909602813109,0.5196037834429649,0.30027164044786075,0.6287161931539724,0.30939892533519847,0.6993373780344356,0.7801537316876588,0.04077839020206875,0.6723102033410883,0.6121056752617431,1.0,0.40304700595059273,0.726905957730562,0.3757221555972409,-0.10582925902284025,0.37519489467608386,0.5393188135722919,0.7662409643448593,0.473683646326747,0.5726754679678315,0.16904360058074722,0.4587666325573736,0.5081966467841507,0.6291184770531049,0.6370434292974547,0.1048652023714456,0.7056238523997923,0.548649995756111,0.18966072357165517,0.38591421427281575,0.35626235638174936,0.08168712119010516,0.7635249810331354,0.6796742797295056,0.6581298509977938,0.6338625243885353,0.5876195161611487,0.47092729066884537,0.5970530281077042,0.7528413786050876,0.5341352786208842,0.4877322653461993,-0.13864654503909693,0.2913335571320117,0.5405611077969282,0.13002070742786542,0.04362154264675809,0.49410664949134775,0.6287341957896929,0.5555019802125604,0.13912288041745366,0.4432150569828936,0.5786742579232848
Temporal_Mid_R,0.7007315741498017,0.5148736766826314,0.7179388042209591,0.1234726235994859,0.6910066936316577,0.17936378449723325,0.2542166551325615,0.0443869824673247,0.6311084769121741,0.814815340956262,0.4547897013220001,0.10315929247662035,0.7458301964146714,0.22835226665753514,0.5234523288556361,0.719052022086337,0.7528541578265534,0.7376244582627973,0.6676830503977376,0.25094100994209445,0.6608547423573521,0.5030760157471394,0.40304700595059273,1.0,0.25902071177411023,0.3985347940954351,0.2799870433050606,0.8628218005051124,0.6003573924591887,0.7054741032957872,0.6860344170998277,0.5763467855768994,0.07226011699808287,0.6983040371135127,0.7260610914346638,0.7131326098229459,0.7654296590339775,0.3341531898536214,0.6124543502460069,0.0005550587119633792,0.4493192232731429,0.3684463671379097,0.43340273313749444,-0.21657809276794718,0.5835439685537809,0.630149139412812,0.6664642273203856,0.7181971490757818,0.6496495495653158,0.41373575758098846,0.8498416556970749,0.71426211269609,0.7361086749881934,0.40491947450268406,0.3445383273269949,-0.13160412051541753,0.7400322045504697,0.6230325284198278,0.41149958036771145,0.47286647247762037,0.6304745411097605,0.7113160177193036,0.15681170480094744,0.26006325402243347,0.6398012678357559
Frontal_Med_Orb_R,0.5614326039277411,0.10013961240052016,0.48635414027942353,0.3770312349422371,0.3550471049549744,-0.0993363956910905,0.5437760013152697,-0.1748035029796741,0.053698900244439275,0.2703075219343463,0.25211867855919645,-0.10326817418291064,0.4067097287454954,0.3061326312491032,0.09360272531754951,0.48368777812059066,0.17279650153000184,0.42193498100195054,0.5108670503376563,0.2013388819001575,0.5604454309231043,0.392550103938012,0.726905957730562,0.25902071177411023,1.0,0.2178189844865687,-0.1636765754237829,0.19558934126447652,0.3927245149370718,0.5562529276948546,0.2323248790708445,0.41535136097743364,0.03860088363505186,0.38614753865860074,0.2398724108024191,0.4387466729750648,0.46896810503874387,0.050845640052045,0.5601753717377281,0.5922722319855213,0.05976492637192835,0.1642436017098675,0.26824585783222143,0.08496828482607623,0.5849496427995637,0.4437144007853338,0.5084182757913847,0.4712659565818102,0.4214905254234511,0.4480659377702188,0.46280460889022407,0.5083736471496282,0.4262628232971076,0.3659834410154564,-0.1758247441865983,0.4443245720788729,0.3947317856895019,-0.028869395669953387,0.16279481348650476,0.314724400139381,0.3552355900060575,0.33351984504390353,-0.12447459216397022,0.2994030890166066,0.21266506715426384
SN_pr_R,0.45667160039210075,0.21050761562748238,0.403874873126603,-0.11967937965520035,0.38255716807739604,0.3320002997554827,0.4924104556823147,-0.03849485427309967,0.09611233659577369,0.42172136644802816,0.42641370657448746,0.11637155678018359,0.22795739305110452,0.3259849562330583,0.44086363304544707,0.3686243939943012,0.2997358830767346,0.5139898934673982,0.5374235522165297,-0.17427036957590958,0.38980867923151896,0.4163810603780828,0.3757221555972409,0.3985347940954351,0.2178189844865687,1.0,0.10612557511496318,0.36068507805837974,0.5656575507313061,0.5083135011071133,0.4523168141797157,0.46089960772313054,0.26151942423798996,0.21230811679560524,0.39490459400256284,0.47333206708293535,0.44714772586388707,0.2280781675786717,0.38378187784775497,-0.03796941730303706,0.19192340988892162,0.4362831121364978,0.3103355092884435,-0.2709191353230138,0.48025229428376964,0.5122083013371848,0.2887375987200449,0.4580289858385698,0.3103648703490542,0.6412297310767342,0.37530728354207304,0.38710438995969376,0.35704448002144334,0.40788291926508086,0.11342617052930447,-0.06187926510886742,0.33968319875918207,0.3274404187868449,0.012122639976855153,0.4763810406964999,0.43787780727260345,0.41498671068057624,0.31668244407860163,0.6012760823756061,0.5540368049119974
Occipital_Mid_R,0.28142056211678784,0.6593738767766377,0.17782761069781758,-0.3265774369939398,0.4144098666504908,0.7713330518227121,0.22520222292672795,0.20989995290254865,-0.28775726025297166,0.5028309072445747,0.15198453919402932,0.9145864373137085,0.10635925519490202,-0.014923142609849175,0.10916302259574771,0.2630527938676357,0.34227590445725736,0.29747877903461206,0.13538428889492052,-0.4549370440653955,0.3488602263184421,-0.42886250998525743,-0.10582925902284025,0.2799870433050606,-0.1636765754237829,0.10612557511496318,1.0,0.0981452209370124,0.09587655927798479,0.13217339648353152,0.4589599157070505,0.324433836317004,0.37772222759984964,0.3125621476800309,0.15127889367474567,0.4103623710003543,0.2428587476053042,0.8588841202096695,0.22539173512100694,-0.035002496998788366,0.7199839237866581,0.5897812584186768,0.5762210010393233,-0.4605778271819388,0.19223245884075332,-0.19738306935638478,0.21307029557238272,0.3669597888640319,0.2486816035799866,-0.011954785379904386,0.11400194870346043,0.02353552880341672,0.30373619926685175,-0.13610848971491832,0.3576685781433485,0.16262341400193622,0.3701012347835369,-0.09156407490552854,0.24413492552819765,0.5506139838178404,0.2905005593586934,0.425838310743278,0.7323677997892284,0.06350075553011385,0.24456027086068163
Cerebellum_9_R,0.5804952501075825,0.4250935558725367,0.5989305477982501,0.11369314543324187,0.5538963265943863,0.051659373209598645,0.19514021737596385,-0.08796484857350059,0.7293435395799006,0.7259534179485645,0.4504256315025049,-0.07900121314859236,0.7030769365996613,0.2660389796289101,0.6598309080653005,0.6192638629977147,0.7998296079583236,0.6495785888346491,0.6292166993691283,0.21643282018980786,0.5697720642747859,0.5924959012643697,0.37519489467608386,0.8628218005051124,0.19558934126447652,0.36068507805837974,0.0981452209370124,1.0,0.5489303802502853,0.6495023198349857,0.7038850504423594,0.5650151642530096,0.027420789148939646,0.5334361100530042,0.7435725139110718,0.6671938611652926,0.7316276447235767,0.17474552292244974,0.5371458766623582,-0.05558591518348759,0.2706268868676403,0.3342396941714425,0.32777017112545065,-0.1250622776952045,0.5557357340747074,0.6527039024830993,0.5845011436921457,0.6105707185344921,0.5594467883285127,0.26840268782356846,0.8376937647444802,0.6858314234675132,0.5968187832869316,0.3833151534445509,0.39612055751477177,-0.2284417235954461,0.5934800948395744,0.7479625163696006,0.3292417229773059,0.4037197846859594,0.5316676081955989,0.6376713542457747,0.04207079641347242,0.299400220563392,0.6168495304104105
SN_pc_R,0.7090671670388148,0.3736524469554468,0.6097757713673438,0.04391574320982767,0.5571080435094097,0.2584258369191518,0.4843888999665882,-0.10304973141298605,0.24936168389174937,0.5734127043163719,0.6606911194576499,0.04307885924750297,0.5302882779464385,0.3730562558375075,0.43049022014877053,0.5996937352605036,0.4845460412598029,0.6997820075949375,0.6918354340043907,0.04828886865648364,0.6935665228598703,0.42711874075524897,0.5393188135722919,0.6003573924591887,0.3927245149370718,0.5656575507313061,0.09587655927798479,0.5489303802502853,1.0,0.6704839735100365,0.6715359487965168,0.7585498269282913,0.19500258286324273,0.3763368283177403,0.4768177632024349,0.6671887588796489,0.6581284269002873,0.23160306075253168,0.6646330740671872,0.2756552571603879,0.2765073382341098,0.5293005605907942,0.39606149977126065,-0.060931918702988155,0.676194386010603,0.5460107691820112,0.6285150102977883,0.6918113824492275,0.6591349182239533,0.4260121062520163,0.6664406915186016,0.5742484202663167,0.5602755839800009,0.5985688976326895,0.2716941833992878,-0.010819899255960812,0.6510724375627323,0.34619375505549144,0.072044617197278,0.49043940741683506,0.6851825684448981,0.5256861990575804,0.24372147419867,0.46069577228113423,0.5757229903789107
Cerebellum_4_5_R,0.8800518975864517,0.4793289296797664,0.8269262010214767,0.13569188766830287,0.7457293631401826,0.28054431378790723,0.6745459172568425,-0.06924758872460972,0.24733543877037512,0.7503595922346403,0.623985697866678,0.1272806291956446,0.6819063146031263,0.48897880795273435,0.4186238632483587,0.8390741381398515,0.5505269454110917,0.8656741846338114,0.9638651676740206,0.002071045488824998,0.8041776450201665,0.6656581999745569,0.7662409643448593,0.7054741032957872,0.5562529276948546,0.5083135011071133,0.13217339648353152,0.6495023198349857,0.6704839735100365,1.0,0.7055870083734591,0.7138974479314002,0.2533218803417666,0.668792615737904,0.6634261894531884,0.8579894585558755,0.8498885311123321,0.3555133227603055,0.8485596978584482,0.3357006974749032,0.4165086569998047,0.5239784825756021,0.5951721614545544,-0.004256312450115624,0.8520917923115031,0.7865793990826948,0.8132034495952468,0.8135659017697837,0.7590750057137241,0.6273304318448335,0.842581399693904,0.8071229602525969,0.7753909237888665,0.579155434956598,0.08389775202987752,0.04536995993834018,0.7721355268836535,0.309003928094077,0.2245377630858615,0.5944688173585558,0.7871462664423445,0.8055021596952497,0.2846950925907011,0.49599678633600097,0.7580659270205534
Cerebellum_9_L,0.7764949576099811,0.6240929431882406,0.6443108260017563,-0.2109879759003418,0.7088736625730092,0.5892509854122239,0.6156934060169061,-0.08003740909329038,0.16851529186738975,0.7922723980590497,0.6656372766253658,0.38058062917116386,0.6099145493679863,0.31813811057945685,0.7048563894735569,0.7309664017007117,0.6843296251979,0.8308423945818559,0.736879891753464,-0.3171982236105655,0.7848104635494997,0.3571667436180927,0.473683646326747,0.6860344170998277,0.2323248790708445,0.4523168141797157,0.4589599157070505,0.7038850504423594,0.6715359487965168,0.7055870083734591,1.0,0.7926181683075095,0.28000266963136305,0.5486559889075435,0.6144162694717586,0.8722745684639288,0.7770191418264332,0.4914269681913485,0.740353475915437,0.19235466508073765,0.5215515361361194,0.8184735228840095,0.5480308184909932,-0.2189878678301434,0.7681793214399626,0.5447832450514714,0.7034997083316433,0.8241258961112736,0.6989496585590561,0.3996094523075484,0.6917917892059603,0.669007078300277,0.669290068740608,0.43097258690836393,0.49728359538810574,-0.13983819672161216,0.7340457340036272,0.39220218031605336,0.0629043314948367,0.7921187036492722,0.7988575279297512,0.7531262154283116,0.5686204359078948,0.36688995376522837,0.777940399074123
Red_N_R,0.7894087369510109,0.5513249042052302,0.6856095624934541,-0.05459283375320358,0.6893382759557934,0.4258164109704577,0.6330053806349566,-0.06500674224646963,0.13229279290073076,0.6828229570402313,0.6033097297632594,0.2974673604636639,0.6246366131692391,0.3709584225875167,0.553794251459194,0.7526458569805833,0.506540582759578,0.7848757505936217,0.7048934206666323,-0.1590415374946466,0.7966789179014118,0.3733417116815875,0.5726754679678315,0.5763467855768994,0.41535136097743364,0.46089960772313054,0.324433836317004,0.5650151642530096,0.7585498269282913,0.7138974479314002,0.7926181683075095,1.0,0.1335971654836879,0.5534040205404335,0.5252784910493329,0.819767207192311,0.7682008191579364,0.4308636338072879,0.7934750642185135,0.2505531151021933,0.5003208838616803,0.6865131609226659,0.5358034856221464,-0.1415192862005109,0.736076921175127,0.5562085202252923,0.732525421384538,0.814245404789103,0.6973596237929007,0.3734025544674142,0.7210576459790061,0.6489132098462065,0.6806164991818647,0.4767721090514657,0.3079180409004714,0.056174696473167154,0.7464792442483312,0.2924654994169979,0.1176143374625896,0.6786443556267003,0.7362463528627347,0.6634522013113945,0.4285584997034298,0.6317415954004346,0.6673399799563136
Paracentral_Lobule_R,0.25507462428783584,0.37302717566068455,0.1722976286241802,-0.1472253076585436,0.2940344674832588,0.500528096160834,0.35495207289146335,-0.040739898843426874,-0.30368781577364584,0.24845919080871362,0.22722510298126117,0.4299237054260348,-0.057489892780791835,0.1321178347289155,-0.04505712743518853,0.11083796409121033,0.2174580829167347,0.25471488788848246,0.28881563981014785,-0.4045804035171505,0.2588580535810077,0.06535803229066262,0.16904360058074722,0.07226011699808287,0.03860088363505186,0.26151942423798996,0.37772222759984964,0.027420789148939646,0.19500258286324273,0.2533218803417666,0.28000266963136305,0.1335971654836879,1.0,0.11322104362618736,0.23608384609895913,0.32353772267340825,0.15753477393497103,0.5086490704914935,0.18061491498982543,0.2439257672286064,0.2928893051948746,0.44802629633595764,0.4748498228238874,-0.01335607621543744,0.2967583720854684,0.13990237966004426,0.19821052438807374,0.24431010293295466,0.29347847979658015,0.1760360634585974,0.05709878322899566,0.11927459959253754,0.1626673283885303,0.087605833842166,0.1558499129589883,0.016451022658940564,0.18792225761771142,-0.11094307646966216,0.18301339770404187,0.46385721416267084,0.2686391131672173,0.30632810332114213,0.47428275741861103,-0.06456237980327738,0.2631024450119991
Thal_PuI_L,0.7482937325582543,0.6730802612249974,0.8765634649072407,0.21886033322543147,0.8645093897096828,0.1583192531104028,0.36131936169366613,0.14810866666854458,0.30459655690957743,0.757326482926824,0.20736502752517952,0.26977128371569076,0.7620171859650314,0.03441579637613382,0.20761152700111432,0.8553937345285594,0.5589699882706692,0.641242189638497,0.5903076764887614,0.1420672271163775,0.7381589939489652,0.41566418815219275,0.4587666325573736,0.6983040371135127,0.38614753865860074,0.21230811679560524,0.3125621476800309,0.5334361100530042,0.3763368283177403,0.668792615737904,0.5486559889075435,0.5534040205404335,0.11322104362618736,1.0,0.6125402431670224,0.6849953013034359,0.7592737480763754,0.40561975949940354,0.7412306957494158,0.1287587578620076,0.6859555511435912,0.3124401829829742,0.4814464936916431,-0.1359354631273392,0.5070408982741383,0.5407731928507465,0.8259752538111649,0.8158448055294989,0.7522279700016143,0.41946813455462034,0.737921735944261,0.62401672154827,0.921850665478326,0.22615486280777541,0.2525751638067019,0.04829888170915292,0.8684578486771197,0.1675215495818924,0.537298197593812,0.5063373512183216,0.589486399181399,0.6137248849782935,0.148625409446813,0.2188225337798893,0.46603404291938205
Amygdala_L,0.6518436973625271,0.5752601284284863,0.7042534939919194,0.20368936485530334,0.6334381132403945,0.1451900455220776,0.3269822256661734,-0.05972294472354669,0.4468645988517074,0.6467069838401079,0.42481729437877225,0.024337496664824702,0.6270945747584334,0.2736966909339523,0.3767711971522793,0.6915426586360129,0.6350179477239658,0.6910190608236946,0.6590442872218761,0.1337230985426808,0.6120847362293443,0.5743962147721459,0.5081966467841507,0.7260610914346638,0.2398724108024191,0.39490459400256284,0.15127889367474567,0.7435725139110718,0.4768177632024349,0.6634261894531884,0.6144162694717586,0.5252784910493329,0.23608384609895913,0.6125402431670224,1.0,0.6525181346098352,0.710085541108008,0.2911214594270849,0.6243734018002713,0.10760056226104234,0.4421989359910363,0.4163428834869137,0.46593850339860937,-0.09897639930423281,0.6106562671834622,0.6657285109583825,0.6351750811968729,0.6516166806906918,0.6208105240509102,0.4640591344589746,0.7077078732331686,0.734133778749056,0.6763155133621809,0.32551470603378174,0.34700716141683113,-0.11687438752023434,0.6513947535667388,0.5049272046917604,0.4004753957836651,0.49809116111510354,0.5805186968560156,0.6435909811794747,0.15633590168400135,0.21586748636493805,0.6708099796116365
Cerebellum_6_L,0.9058605649655245,0.6875074883217315,0.7984125225237267,-0.04745536765338588,0.8177997088767408,0.5066838337727374,0.6796234884975249,-0.09792998800403835,0.14729549735121514,0.8509003292112248,0.5764291629329615,0.3820573132442997,0.6801984706441425,0.3949844847038126,0.5116233225887301,0.851325875139469,0.6965641215843066,0.8664119385509479,0.8499615014148719,-0.17676002362742146,0.8897391406588214,0.4785402288874801,0.6291184770531049,0.7131326098229459,0.4387466729750648,0.47333206708293535,0.4103623710003543,0.6671938611652926,0.6671887588796489,0.8579894585558755,0.8722745684639288,0.819767207192311,0.32353772267340825,0.6849953013034359,0.6525181346098352,1.0,0.8674535625904185,0.5781750208370673,0.8659380122775784,0.3166732350318184,0.625824903879555,0.7404066287537039,0.7064727968424389,-0.1552640726652719,0.8535194355687922,0.6572443768795266,0.8311095041084458,0.8799762726139823,0.8104676600993123,0.5016340756616972,0.811744930691608,0.7567181261823154,0.8036748436424959,0.4167355003997913,0.30880321980541375,0.03149664289907635,0.8444483735655348,0.27887006098163897,0.24985075174770044,0.795123100091739,0.8472060023846237,0.8417784991911805,0.5058068017272784,0.4844521323685441,0.7902065394754334
Vermis_1_2,0.9096006952918375,0.6141363348468637,0.8867027063993138,0.0687240057032911,0.8305892752978911,0.29770292158895834,0.5689371013455166,-0.04480522888470967,0.30157845480681267,0.7927510421208742,0.6088774615509936,0.20761721945980596,0.7851572832370937,0.39642086413660677,0.4832866537232344,0.913558369901227,0.6583893757875228,0.8752720738762971,0.8235581001661328,-0.02180511185867317,0.8966484014121732,0.5464242606890057,0.6370434292974547,0.7654296590339775,0.46896810503874387,0.44714772586388707,0.2428587476053042,0.7316276447235767,0.6581284269002873,0.8498885311123321,0.7770191418264332,0.7682008191579364,0.15753477393497103,0.7592737480763754,0.710085541108008,0.8674535625904185,1.0,0.34673387190413124,0.9101782208930684,0.21025718924535117,0.5793782338321599,0.5140812916708148,0.4906869094904788,-0.026726092972401395,0.7878719242850164,0.705973562235276,0.9277046571462063,0.914153993283609,0.8899459771487058,0.5211803111818293,0.8627437001030919,0.8139032643022744,0.8866670217381372,0.5316006473828894,0.25740943836417,-0.014167757751753102,0.8933644961355012,0.3129475556889794,0.25064336156092365,0.6007811053051718,0.7849292586187809,0.7299924195418928,0.32007660266714527,0.472623608302997,0.7134617931135229
Occipital_Sup_R,0.4257133379093914,0.740721939562828,0.32511694396709906,-0.1296056706978637,0.5363203194576143,0.6785253037887714,0.35150146854844144,0.1158284254413102,-0.21308367800839767,0.6261230969895126,0.16493253914756306,0.813922491543854,0.18132695500351007,0.13812156921129431,0.059935539238324224,0.3816759070592202,0.4759613268256124,0.3854642714899816,0.33859056518704794,-0.3485615369998157,0.46717041631169237,-0.2149116001731622,0.1048652023714456,0.3341531898536214,0.050845640052045,0.2280781675786717,0.8588841202096695,0.17474552292244974,0.23160306075253168,0.3555133227603055,0.4914269681913485,0.4308636338072879,0.5086490704914935,0.40561975949940354,0.2911214594270849,0.5781750208370673,0.34673387190413124,1.0,0.36806569823090896,0.1325496265537323,0.7398146371640039,0.6637523003730031,0.8746670400477705,-0.381070581336447,0.38440361380380383,-0.014236531036169632,0.33674773082968934,0.4508635700705402,0.3709506946572321,0.13974105951102123,0.29891246089026424,0.14517983187374012,0.41890712617396736,-0.10254521270324136,0.3015129045079556,0.2736525481499993,0.4503528790726458,-0.009954575844143465,0.42214856557430314,0.6535686539342295,0.37864000448232826,0.6260216000025877,0.6542484740425955,0.1601923776101406,0.3536745167390713
Thal_VA_L,0.9589330572823692,0.6127428835144222,0.8866828720376876,0.04429854878168754,0.8145665367940309,0.35538446637289833,0.7319333419722764,-0.10169125024831643,0.07254238259289997,0.7077277247246057,0.6271654137531568,0.25843585268047925,0.7430371673228099,0.3737664314121433,0.3696053830996699,0.9564292442006566,0.5051326605771276,0.8720058847774834,0.8357110630045606,-0.09646765319240246,0.9379675318355443,0.5185550541314586,0.7056238523997923,0.6124543502460069,0.5601753717377281,0.38378187784775497,0.22539173512100694,0.5371458766623582,0.6646330740671872,0.8485596978584482,0.740353475915437,0.7934750642185135,0.18061491498982543,0.7412306957494158,0.6243734018002713,0.8659380122775784,0.9101782208930684,0.36806569823090896,1.0,0.3815702920177138,0.6052869483348887,0.6117547160461607,0.5159240808703771,0.013815261636338772,0.8659018056089204,0.6974847493927228,0.944666582041314,0.9351292339283528,0.8962248216749052,0.5796146018057743,0.7666679521013009,0.7899934145690393,0.869890060839713,0.4719129682505175,0.1786355453558417,0.16209776519857322,0.9021279362569921,0.10481502433075367,0.14704427884453983,0.6582611677336128,0.8595437226968151,0.69166799060354,0.3910883608254307,0.4743790087461347,0.6862762501383696
Rectus_L,0.38291807488401386,0.07281633653719802,0.21769200111146694,0.12077141762779886,0.15620548110639487,0.11991590612679782,0.4934918960996347,-0.15120859201298828,-0.21969218922481595,0.08717197376097852,0.3002107287503276,0.0461862084256261,0.19606205561345424,0.2190068011358244,-0.03424681099406904,0.25063780327161006,-0.005503250769332362,0.30995469511228013,0.34216845345685815,-0.0954055889879655,0.39036037311727734,0.15485460565531148,0.548649995756111,0.0005550587119633792,0.5922722319855213,-0.03796941730303706,-0.035002496998788366,-0.05558591518348759,0.2756552571603879,0.3357006974749032,0.19235466508073765,0.2505531151021933,0.2439257672286064,0.1287587578620076,0.10760056226104234,0.3166732350318184,0.21025718924535117,0.1325496265537323,0.3815702920177138,1.0,0.022507861242157125,0.2940354345902756,0.3009768224016491,0.15622210217408677,0.4790969339967267,0.20738116738789433,0.30888665972974144,0.2757049714781534,0.25858436011527514,0.2505685643979084,0.20074688190986148,0.3680221456230409,0.15169456784273855,0.2981069419508645,-0.021616770460591538,0.31097050027337475,0.21517049304540145,-0.18836205484574178,-0.00871992084057968,0.2849325001413235,0.3206782552746535,0.24788259206096222,0.1223740518608314,-0.030564944785536823,0.17171247992138472
Thal_PuL_R,0.6066892580527375,0.9105925336135361,0.6265261838328142,-0.033384814911837715,0.7582040174629512,0.5521663047604011,0.32923329636570187,0.19873559705747484,-0.13779100608291478,0.6558436252023242,0.19903643291146048,0.7122865377306185,0.44092087277881387,0.023634614855580893,0.008507545204597842,0.6609759179567548,0.5076996899988767,0.4930180757278248,0.3927009764278558,-0.21471507735384038,0.6519583008782305,-0.036675380910310765,0.18966072357165517,0.4493192232731429,0.05976492637192835,0.19192340988892162,0.7199839237866581,0.2706268868676403,0.2765073382341098,0.4165086569998047,0.5215515361361194,0.5003208838616803,0.2928893051948746,0.6859555511435912,0.4421989359910363,0.625824903879555,0.5793782338321599,0.7398146371640039,0.6052869483348887,0.022507861242157125,1.0,0.5403966605841464,0.624128043489861,-0.2917192692272288,0.3912385711232113,0.16921790089516114,0.6162553430740201,0.6633260022484148,0.6160208373579097,0.18728483606039617,0.4120791928208982,0.2944124647878297,0.7159781902168761,-0.06802968066779856,0.2766773123285441,0.1720742043306593,0.7190048322000779,-0.10441819548067581,0.4292639630168351,0.5941447011916725,0.5034095874854843,0.5389473487163409,0.5753117959732129,0.2626377998457898,0.39871544149656934
Temporal_Inf_L,0.6345651899910104,0.6214193995261831,0.3935913141988142,-0.31075448030456265,0.533188459855276,0.7743998357942294,0.7291046226961423,-0.1470723142594624,-0.2206706532467781,0.6243408810392901,0.6263543137364372,0.5580521314982999,0.31649243705161983,0.32387929922232195,0.493686658037917,0.5305543168392473,0.5008707732810996,0.6964363215324708,0.6016789611306422,-0.5801834713941955,0.6530901724378918,0.13365203916888016,0.38591421427281575,0.3684463671379097,0.1642436017098675,0.4362831121364978,0.5897812584186768,0.3342396941714425,0.5293005605907942,0.5239784825756021,0.8184735228840095,0.6865131609226659,0.44802629633595764,0.3124401829829742,0.4163428834869137,0.7404066287537039,0.5140812916708148,0.6637523003730031,0.6117547160461607,0.2940354345902756,0.5403966605841464,1.0,0.6687823042013279,-0.30235108425224105,0.7381266646598088,0.3523642936044782,0.4860829527761309,0.662724335080855,0.5217867631820821,0.33724360595522884,0.38019640211503825,0.44236463385668134,0.4300029938489544,0.18277578945271106,0.42686597763741047,0.12447372152205234,0.5172611442288078,0.17341385054557693,-0.02089789405726541,0.8971891367469451,0.6719783012375758,0.699746766209142,0.7616249403704225,0.3192313297030139,0.6621549179216853
Cuneus_R,0.5685276862210373,0.7080265528294173,0.48407444767007735,0.07405689077225684,0.60811869514722,0.46981654533126666,0.43373542033649465,0.02895509446403974,-0.008622207208024903,0.7145320480663586,0.2774608203649616,0.5081758240678693,0.34844262362421297,0.29719684195948404,0.12048549767393954,0.512920333878189,0.5735234889754327,0.525052498448229,0.5674062960952306,-0.18159000887644364,0.5710656902869112,0.11926474624221742,0.35626235638174936,0.43340273313749444,0.26824585783222143,0.3103355092884435,0.5762210010393233,0.32777017112545065,0.39606149977126065,0.5951721614545544,0.5480308184909932,0.5358034856221464,0.4748498228238874,0.4814464936916431,0.46593850339860937,0.7064727968424389,0.4906869094904788,0.8746670400477705,0.5159240808703771,0.3009768224016491,0.624128043489861,0.6687823042013279,1.0,-0.2585750379868557,0.5803711092992514,0.2655141575202843,0.482151257677772,0.5450030364688166,0.4974892445108178,0.27648597671161607,0.5283137997768266,0.3739391642361272,0.5265100689285248,0.07827458965456663,0.28706314817140777,0.2306333313958474,0.5259065229841702,0.17605289938872315,0.5170910490286199,0.6913769748673367,0.469398497813868,0.803154018332981,0.4495311221556885,0.21995066218667,0.4804816561862246
