,Rolandic_Oper_L,Thal_MDm_R,ACC_sub_L,Pallidum_R,Precentral_R,Caudate_L,Red_N_R,Occipital_Sup_L,ACC_sup_L,OFCpost_L,Occipital_Mid_L,Precuneus_R,Thal_PuM_R,Thal_MDm_L,Temporal_Inf_L,Thal_LGN_R,Vermis_7,Heschl_L,Angular_L,Thal_PuI_R,Vermis_10,Insula_R,ACC_pre_R,Cerebellum_7b_L,Thal_PuL_L,OFCant_R,Paracentral_Lobule_L,Postcentral_R,Hippocampus_L,Thal_LP_R,SN_pr_L,Occipital_Mid_R,Vermis_1_2,Temporal_Pole_Sup_R,Parietal_Inf_L,Cingulate_Mid_L,Cerebellum_4_5_L,Thal_VPL_R,Thal_VL_R,Supp_Motor_Area_R,Temporal_Pole_Sup_L,Cerebellum_10_R,Cerebellum_6_R,Frontal_Inf_Orb_2_L,SN_pc_R,Vermis_4_5,Cingulate_Mid_R,Temporal_Inf_R,Frontal_Inf_Tri_R,Cerebellum_Crus2_L,Thal_PuA_R,Thal_IL_L,Frontal_Med_Orb_R,Thal_LGN_L,SN_pr_R,Temporal_Pole_Mid_R,Temporal_Pole_Mid_L,Frontal_Inf_Oper_L,Frontal_Sup_2_L,Amygdala_L
Cerebellum_7b_L,0.26279201229867705,0.22011835171907404,0.27589762783350213,0.2789300211922762,-0.09593838847561222,0.27309502888207715,0.30877856269774717,0.0784364258556478,0.3296249011896693,0.1637552799970147,0.04811145501168135,0.22367185699839318,-0.02048486157257599,0.22613280818364362,0.1693688668490795,0.30565828125817407,0.353404098228204,0.39594031267460017,0.14303647277934906,0.19669164304757683,0.28767553994079686,0.25306475927576766,0.23349694082297864,1.0,-0.05207028628450497,0.08941035423948496,0.22439877701212552,-0.11799797719332328,0.2677667913191962,0.21907363814279027,0.16673890656273513,-0.09314651140276026,0.4339881882982436,0.4546839106648888,0.23248548444576653,0.35628883448270054,0.40748367694044774,0.23319519944289158,0.27575953297152006,0.3217706422017474,0.1321945430984062,0.23747379810517524,0.5100182996370558,0.1786245896605305,0.3937713597688158,0.32569110181709143,0.37076882164522634,0.623853699933926,0.31465113629213404,0.5761924212478824,0.032397505808451466,0.27005833221949727,0.14145625359466904,0.27260071499422833,0.36452956595052805,0.32324254844718875,0.18098818636175554,0.4762504648860001,0.4915617947206732,0.3895791236317771
Thal_PuL_L,-0.25969676004559566,0.3961441531428549,0.0037579061493419226,-0.34066985377555664,-0.1856312507450847,0.07084470721031542,-0.037893126450385305,0.42195420288049224,-0.2714138571815828,0.1552300120727426,0.6540240796533247,0.02233117285417595,0.5018653698527201,0.3450628669448132,-0.13846549114199558,0.05476458565673209,0.17150209998195265,-0.14340945202670752,0.6139378793821457,0.24088928407174437,-0.2472385623030396,-0.11745478311378729,-0.21681657712359884,-0.05207028628450497,1.0,0.2674732364193637,0.1646790554624274,-0.11249645063523311,0.11731610563489558,-0.2369876031586999,-0.0021817046553240377,0.3734996065658316,0.06786054092788063,-0.17932842833658336,0.3753127444219268,-0.018828970281407516,-0.2021390928858702,0.22066435562359138,0.13217968551271705,-0.22492706845816077,-0.4143556462812222,-0.45013873126140513,-0.00037398860061689884,-0.42480775757755185,-0.24322901092444482,-0.10376799457279488,-0.1792053328200127,0.17146069962820842,-0.23309948295100383,0.15199444294512707,0.5008491929922924,0.10269981223225949,-0.24304594471518115,0.042777285729399345,-0.21697052324097407,0.06336936738796597,-0.14091856963049113,0.02618088561776194,-0.25316771891156653,0.1671864759912983
OFCant_R,-0.15232419171490677,0.10834843470328981,0.06618100548155496,-0.08975437172427066,-0.5567065271072461,0.09581079740194046,-0.05459283375320358,-0.03337670625185178,-0.015544752997859478,0.6712451868510358,0.18142706840302236,-0.0400872308237189,-0.018229028217955787,0.11439609043845875,-0.31075448030456265,0.1338280142395156,-0.13962630225384606,0.0696501758491731,0.4754433454573009,0.04893180423869673,-0.05739809502184555,-0.1798629272029826,-0.07206080754403486,0.08941035423948496,0.2674732364193637,1.0,-0.04784491521618856,-0.561340183118482,0.18022479040440956,-0.02605581798744071,-0.05282995462637323,-0.3265774369939398,0.0687240057032911,0.028003292197748823,0.6624592623284645,0.13034991899020365,0.08617212670843907,0.06694435882280023,0.08999925733695423,-0.20330652463005366,-0.19009332061297826,-0.06361344842217824,0.0078294719778167,-0.17439234672475348,0.04391574320982767,0.05769961046731379,-0.13895032140716346,0.4162624945391578,-0.17271686814140666,-0.19523051895914054,0.019137199839408526,0.09117703802251353,0.3770312349422371,0.0721516108695637,-0.11967937965520035,0.4833372806273703,-0.009605361300547746,0.14686378092424043,0.11739409700966628,0.20368936485530334
Paracentral_Lobule_L,0.545455438847212,0.6314996801765681,0.551534109457529,0.47269700806610454,0.5202878599540115,0.6270357595716817,0.5274959882702747,0.578306839313796,0.5006555075440615,0.016217858922818608,0.43909064816830495,0.7834568772336737,0.5766740474098117,0.6276122747161501,0.502836304362947,0.5146459777242195,0.0742654509810602,0.4385005209483235,0.35366128030737726,0.6377590605329579,0.5786442337000117,0.6542173943700239,0.48435097094590024,0.22439877701212552,0.1646790554624274,-0.04784491521618856,1.0,0.5364043581387997,0.5735078880462877,0.21994395555617668,0.40194727953124026,0.5369825939136823,0.5599049386129531,0.4663974921997823,0.09434947670147578,0.6690183804111721,0.5624420838332048,0.6359623936160324,0.59575098528517,0.6730965930891385,0.4771068482029357,0.21014405768450922,0.5342430073606428,0.4410387536624417,0.3562484479973403,0.5531100824320969,0.6599583457909705,0.1268017280713979,0.5821457638349585,0.1476523719309615,0.5675568357439918,0.5839611946278858,0.17129598740494437,0.47008406669890057,0.41331334491260024,-0.021842432862958096,0.29439864028892554,0.6727832240102608,0.4299865899685617,0.44668527011020637
Postcentral_R,0.5877523515809068,0.3987565319744055,0.4208841244506854,0.41426568717473,0.9769938649767663,0.3957429230511875,0.4285584997034298,0.38092263615005884,0.4423888528516914,-0.4954230119785724,0.11936611447688304,0.5736897809815987,0.45411585357209194,0.3482569131146836,0.7616249403704225,0.2801443339001357,0.15943107214517388,0.1867160646546274,-0.2682697382426241,0.4586397775339977,0.4291906149654135,0.691814478492435,0.36687356924069503,-0.11799797719332328,-0.11249645063523311,-0.561340183118482,0.5364043581387997,1.0,0.20447194213433506,0.23463761611895773,0.2858940665046562,0.7323677997892284,0.32007660266714527,0.23589655567490558,-0.6773017254480018,0.30259855297583116,0.36054534697355956,0.39696344597739047,0.3534983284917189,0.609163386915332,0.5981037814400659,0.08705986097671285,0.2973725081176484,0.6298683484886127,0.24372147419867,0.33794831088573296,0.5843751554058411,-0.44385285358112825,0.5929005640270594,0.23897352241932573,0.5000005831866315,0.3235831084533689,-0.12447459216397022,0.3203160904096513,0.31668244407860163,-0.6027187476613969,0.23874586315309826,0.3201901978628971,0.09378730715030552,0.15633590168400135
Hippocampus_L,0.7116269155396546,0.8511708736997727,0.8454235825737721,0.5887250111024197,0.24817115442352253,0.8999083702516126,0.6856095624934541,0.22329803829933617,0.6904362614942827,0.2851898397165257,0.24430101155537887,0.5881066029625132,0.4865912304821784,0.9059330039781902,0.3935913141988142,0.9193670227668276,0.17329016474657694,0.5580192366583058,0.4021354361177602,0.8970645626540551,0.7872878737086519,0.7267114848049654,0.8539445522788107,0.2677667913191962,0.11731610563489558,0.18022479040440956,0.5735078880462877,0.20447194213433506,1.0,0.20985511535063767,0.3910394678922361,0.17782761069781758,0.8867027063993138,0.747784075801961,0.27128303869264614,0.8730652320383154,0.7663931236762503,0.9380245067585076,0.9593782857379428,0.5611940045912179,0.502583194606095,0.5032763388739504,0.5946997284119759,0.46457173860292866,0.6097757713673438,0.8542500222752734,0.7625772253607858,0.4837485121728069,0.7430864503609353,0.034090226550358295,0.6518785153437001,0.9367394420739773,0.48635414027942353,0.8848166820642823,0.403874873126603,0.37395295278332075,0.4152134884283425,0.785897258559665,0.6973811879309417,0.7042534939919194
Thal_LP_R,0.4922342291955157,0.15056565130647,0.3215240025088824,0.47528397039914827,0.22976353648958284,0.280461427993319,0.3709584225875167,-0.014199835712916305,0.534761775185545,0.16556898588293878,-0.15138147089532158,0.46367721079842134,-0.12142734646446,0.13569154808993314,0.32387929922232195,0.2841816272120036,-0.06639208532159627,0.4469381344932964,-0.1635504117720375,0.16509043499882164,0.46642362809312243,0.390743591282106,0.39221248197691355,0.21907363814279027,-0.2369876031586999,-0.02605581798744071,0.21994395555617668,0.23463761611895773,0.20985511535063767,1.0,0.43162044586928733,-0.014923142609849175,0.39642086413660677,0.48460765570416,-0.061955829066553746,0.3885451663539329,0.5230526073000703,0.1880698561181904,0.2465108609554379,0.5546800228359142,0.4911707454754578,0.31302453796377094,0.5560474840855495,0.41036082830734066,0.3730562558375075,0.4343740015106836,0.5072957239984502,0.15545053704222248,0.4088261387870276,0.028103613500159007,0.022690405859935325,0.2831990298033221,0.3061326312491032,0.2657057304218352,0.3259849562330583,0.20381806041361777,0.43717232769555964,0.34250003933490986,0.3808963361430574,0.2736966909339523
SN_pr_L,0.5031234419381387,0.2826934176588244,0.4309910214341687,0.43652273139402187,0.290210972204777,0.427714353129905,0.6317415954004346,0.09908067129809184,0.4391870630821224,0.22222014660975664,-0.011344040249159335,0.4796022974885168,0.036065870410007646,0.3068986886770687,0.3192313297030139,0.35890811093406505,-0.17689534091871492,0.3301462806025905,-0.07883160720535465,0.29866630860490606,0.4132154623482775,0.38237260749659546,0.500071079670031,0.16673890656273513,-0.0021817046553240377,-0.05282995462637323,0.40194727953124026,0.2858940665046562,0.3910394678922361,0.43162044586928733,1.0,0.06350075553011385,0.472623608302997,0.3513401895914039,-0.045966071015262885,0.4088014594737095,0.4835562845007808,0.4047881065643847,0.40568152629496695,0.5409071293760834,0.5078943815576853,0.3088632067376792,0.45560524832097415,0.41673208167850045,0.46069577228113423,0.45697195074449143,0.4645554924814948,0.09164372652262152,0.4415365360269934,0.06692588464493902,0.18727638559071227,0.43830058213599826,0.2994030890166066,0.2776300141328157,0.6012760823756061,0.12072432863405085,0.4627375781537972,0.4274862807805632,0.44531398856479343,0.21586748636493805
Occipital_Mid_R,0.27919196815740155,0.5224128002584099,0.3488602263184421,0.10749248665461493,0.6511851280939417,0.3547399451397546,0.324433836317004,0.7295136979097172,0.19223245884075332,-0.4324187734506337,0.631689589985308,0.510852933728725,0.7594283184993696,0.44960250177070565,0.5897812584186768,0.21307029557238272,0.3576685781433485,-0.0749769084858126,0.24413492552819765,0.5079083253800818,0.161079013161641,0.46305358455871215,0.061582191177908314,-0.09314651140276026,0.3734996065658316,-0.3265774369939398,0.5369825939136823,0.7323677997892284,0.17782761069781758,-0.014923142609849175,0.06350075553011385,1.0,0.2428587476053042,0.02353552880341672,-0.364353012439751,0.17275483081278634,0.13538428889492052,0.40885594967997896,0.3115858189551732,0.2695383279388782,0.22520222292672795,-0.13610848971491832,0.15979866863923026,0.27745249610556466,0.09587655927798479,0.1832610742114304,0.33463494485084394,-0.2517629425813944,0.2905005593586934,0.3760024066457525,0.6593738767766377,0.2630527938676357,-0.1636765754237829,0.2486816035799866,0.10612557511496318,-0.4857463536570786,0.07423801449994097,0.296036881543717,-0.19738306935638478,0.15127889367474567
Vermis_1_2,0.8013122965217027,0.8295700604962786,0.8966484014121732,0.6696225520498861,0.3536457807255371,0.8911875852475691,0.7682008191579364,0.216866265549607,0.7878719242850164,0.2222228424706349,0.19475970290693698,0.6516953295433257,0.4202827564973149,0.8582386689142343,0.5140812916708148,0.9277046571462063,0.25740943836417,0.6040346462419546,0.25064336156092365,0.8509511772904131,0.8374853592425137,0.8002417226997598,0.8516923968750008,0.4339881882982436,0.06786054092788063,0.0687240057032911,0.5599049386129531,0.32007660266714527,0.8867027063993138,0.39642086413660677,0.472623608302997,0.2428587476053042,1.0,0.8139032643022744,0.10974324045994968,0.853180159893923,0.8235581001661328,0.8991573797801515,0.9313571745171566,0.6737162106758029,0.5689371013455166,0.5316006473828894,0.7461765315092661,0.5555217876557617,0.6581284269002873,0.8764082379814319,0.8524035859756949,0.4971597691121531,0.7849292586187809,0.2547789939258443,0.6141363348468637,0.913558369901227,0.46896810503874387,0.8899459771487058,0.44714772586388707,0.33944965137400834,0.5453011083630014,0.8206397859140022,0.705973562235276,0.710085541108008
Temporal_Pole_Sup_R,0.7755090842123106,0.5798363250526936,0.7248219666894876,0.8129045475689466,0.28369325170295745,0.6915160444264269,0.6489132098462065,0.10559719684378509,0.8098492833912841,0.29120147410366015,-0.06150940758113767,0.6109855186343922,0.10343065023844081,0.6179375828400896,0.44236463385668134,0.7602217943971202,0.1500604389808573,0.8232359324297034,0.07475019081769119,0.6430626434379106,0.8397520922375388,0.7223689154834312,0.823681754823387,0.4546839106648888,-0.17932842833658336,0.028003292197748823,0.4663974921997823,0.23589655567490558,0.747784075801961,0.48460765570416,0.3513401895914039,0.02353552880341672,0.8139032643022744,1.0,0.1411879078328585,0.8334202556648983,0.8158032362568505,0.6753442863746143,0.7496241236178524,0.7373158489970807,0.6414769008851993,0.5639730878440606,0.8185905016793243,0.5956997605138736,0.5742484202663167,0.8310208421845463,0.8684311498499253,0.5534927556245021,0.8107003375559753,0.13554378550191942,0.37829878916185783,0.788753846957711,0.5083736471496282,0.7121722410009694,0.38710438995969376,0.4764397256094179,0.5982565630434596,0.7292942083142692,0.829871633737997,0.734133778749056
Parietal_Inf_L,-0.22335786329933127,0.12965142481646588,-0.019955910140297625,-0.09104462152808196,-0.6965912324426219,0.05948677132245794,-0.11323915140108089,0.10493484619566046,-0.07825974401536052,0.6792908906206149,0.3264593512434452,0.033771394490265005,-0.0006773717852107282,0.16946309909509802,-0.47437769340128794,0.10612141646392126,-0.13054653860176965,0.19258106216273269,0.7260812640845844,0.05630549421142677,0.037689297728910214,-0.2528521369425964,-0.03116319343026457,0.23248548444576653,0.3753127444219268,0.6624592623284645,0.09434947670147578,-0.6773017254480018,0.27128303869264614,-0.061955829066553746,-0.045966071015262885,-0.364353012439751,0.10974324045994968,0.1411879078328585,1.0,0.27452991626379647,0.06634486086457271,0.0825626908641395,0.11067791254837547,-0.11932862359673493,-0.3452788834358224,0.00505730653165964,0.13112117967188566,-0.39373269745900935,-0.028130388567789728,0.09357069838344614,-0.12452372112249971,0.6655964672699775,-0.21720292556680726,-0.2102745108850884,0.024202181948849773,0.11242800728388096,0.267548489686312,0.056944370334134346,-0.02643588787597088,0.7497522521347298,0.0052071799063042965,0.19625841291819301,0.2829634819699236,0.32620063635444524
Cingulate_Mid_L,0.8280193459471128,0.7655004718398852,0.8260798263095527,0.7248012810868965,0.34332078564285573,0.86604788376168,0.6806417552070028,0.31269376326354187,0.8297535056110328,0.28406146569881713,0.21858387658141865,0.7876021729386427,0.39740457264751283,0.7817300870612278,0.5280678946177864,0.8481019924107409,0.12384058752178567,0.7448710962271937,0.35748408472901244,0.8082002262407463,0.8965759591856871,0.8057308933122932,0.8466812790781845,0.35628883448270054,-0.018828970281407516,0.13034991899020365,0.6690183804111721,0.30259855297583116,0.8730652320383154,0.3885451663539329,0.4088014594737095,0.17275483081278634,0.853180159893923,0.8334202556648983,0.27452991626379647,1.0,0.870017471126008,0.8324069083509255,0.8730150641529233,0.7860275617940616,0.6526365403381357,0.47858844731342765,0.7789840258847646,0.6096065662459237,0.5875193823157757,0.9058438408098508,0.8779199912222955,0.45367594301257386,0.7910297138361859,0.07236612606570965,0.605644363746002,0.8727835163772045,0.5312072066947809,0.7976974315364629,0.43771212740851,0.3837949880972297,0.6017768245195478,0.8805422807642251,0.8296978369633735,0.7386350993605497
Cerebellum_4_5_L,0.8660822284613696,0.6526736139684114,0.7973756733056102,0.7866001649745146,0.4018704557089059,0.8126756306624342,0.7048934206666323,0.19111710161856793,0.8811546285591966,0.2738569109121983,0.05925811356328977,0.7445478743850534,0.2592381655085968,0.6781729046805299,0.6016789611306422,0.7759015045448068,0.1225510140793339,0.706077339890466,0.10827322053953843,0.7107815322025378,0.869613700266517,0.8290336768963671,0.8150421926496523,0.40748367694044774,-0.2021390928858702,0.08617212670843907,0.5624420838332048,0.36054534697355956,0.7663931236762503,0.5230526073000703,0.4835562845007808,0.13538428889492052,0.8235581001661328,0.8158032362568505,0.06634486086457271,0.870017471126008,1.0,0.7343300401236991,0.7883658087523232,0.801472943664794,0.7359372265131199,0.5538183953383495,0.8019709791538409,0.7020919143135848,0.6918354340043907,0.8998494430349373,0.8920880883972121,0.407108784168449,0.8181777758584668,0.15112799216897854,0.47028322291816643,0.7977054608672152,0.5108670503376563,0.74456149920422,0.5374235522165297,0.29424390497913344,0.576263309282816,0.8471132043302494,0.7859896550706267,0.6590442872218761
Thal_VPL_R,0.7612259908666593,0.9389562707559802,0.9030142502203417,0.5445947522430209,0.43287730035320454,0.9454343162275994,0.7361910251196364,0.36445634976213154,0.6997501276182,0.11379395173021897,0.3454327520043206,0.6532881368908899,0.6495185680885727,0.9580849834834922,0.5581729909800617,0.9334631378274859,0.2717397189684493,0.4820144292324642,0.37624392652539945,0.9642705106135472,0.7466003048564994,0.8240003974799176,0.8135688591877767,0.23319519944289158,0.22066435562359138,0.06694435882280023,0.6359623936160324,0.39696344597739047,0.9380245067585076,0.1880698561181904,0.4047881065643847,0.40885594967997896,0.8991573797801515,0.6753442863746143,0.0825626908641395,0.8324069083509255,0.7343300401236991,1.0,0.9832965316695521,0.5766092802840409,0.5497605662636684,0.3526156085013737,0.5951748031091112,0.5200252764363331,0.5756632017192588,0.8412267806036277,0.7853576043868454,0.3305608574325663,0.7633169241319637,0.19628595148287192,0.7851460748285406,0.9571574504411156,0.39810197410911907,0.8976412127118504,0.3760500861008064,0.1648376447122222,0.45006146493057475,0.8121870405819023,0.5887445673515835,0.6518881614260928
Thal_VL_R,0.800098611959189,0.9163998037828163,0.9245507608618739,0.6198572299496025,0.3926828192642169,0.9569063338431387,0.7630835193107789,0.2793551824759047,0.7525083190463234,0.173119544690015,0.2622799319140073,0.6502685305066062,0.5564237815758287,0.9428385158448866,0.5427961405033938,0.9660341457078845,0.2645264674507434,0.5549356431431463,0.33755661985879803,0.9491783536382152,0.7970563699642724,0.8313998437707472,0.8695455839093182,0.27575953297152006,0.13217968551271705,0.08999925733695423,0.59575098528517,0.3534983284917189,0.9593782857379428,0.2465108609554379,0.40568152629496695,0.3115858189551732,0.9313571745171566,0.7496241236178524,0.11067791254837547,0.8730150641529233,0.7883658087523232,0.9832965316695521,1.0,0.6074287256754115,0.5737998763056907,0.43889956923880985,0.6561984721987496,0.5565881074528054,0.6430623520325156,0.8839767462895894,0.8279804454599745,0.4013911763523811,0.8095984885107582,0.1598637568647929,0.7353298415049002,0.9690652897412637,0.4524114167982713,0.9362385110059167,0.37943076439907875,0.2483989908497612,0.4835695359813899,0.8281183239866664,0.6584872416485444,0.6830972532274928
Supp_Motor_Area_R,0.8381009007366477,0.5181608411098443,0.6344760902718766,0.7415504814769948,0.6280040236582574,0.6483573569242581,0.6587517621193603,0.3227968795393139,0.8100603663000413,0.02290116668794098,0.06138110435756057,0.8226582350300327,0.2527684032853617,0.5014672081372493,0.7236502295788644,0.5681579411800483,0.1105277707406818,0.7018656115204372,-0.02769415743466769,0.5784764537498213,0.8237433790793447,0.8095134138160982,0.7067029577217045,0.3217706422017474,-0.22492706845816077,-0.20330652463005366,0.6730965930891385,0.609163386915332,0.5611940045912179,0.5546800228359142,0.5409071293760834,0.2695383279388782,0.6737162106758029,0.7373158489970807,-0.11932862359673493,0.7860275617940616,0.801472943664794,0.5766092802840409,0.6074287256754115,1.0,0.7832923258880546,0.41996573317710784,0.7535542363394787,0.7608081961037698,0.5298651276862621,0.7577148582073779,0.8756373042745151,0.15947141759886682,0.7786523332824897,0.23256077489733232,0.4483484021793965,0.6292995994271069,0.2894626104972531,0.542185440928121,0.5921044139979147,0.05482850143144451,0.600565468863325,0.7430147362543065,0.7495802687586234,0.604086445165486
Temporal_Pole_Sup_L,0.8714382362879942,0.409799639456242,0.6775566505062971,0.6970518799298417,0.6456741944634685,0.6386359932597699,0.6330053806349566,0.1691557352478655,0.8325065942436236,-0.015273514032764389,-0.14321672515973555,0.6937457588604817,0.19613072468877205,0.38490104186625185,0.7291046226961423,0.5781652929605564,0.0022415452681612312,0.5382001316449839,-0.22204321528793103,0.509874431471797,0.7485243745669272,0.7938316746695213,0.7354071713074841,0.1321945430984062,-0.4143556462812222,-0.19009332061297826,0.4771068482029357,0.5981037814400659,0.502583194606095,0.4911707454754578,0.5078943815576853,0.22520222292672795,0.5689371013455166,0.6414769008851993,-0.3452788834358224,0.6526365403381357,0.7359372265131199,0.5497605662636684,0.5737998763056907,0.7832923258880546,1.0,0.3929951333046363,0.5658747022534022,0.8742343063355186,0.4843888999665882,0.7234136717249708,0.7802142046064554,-0.1205556676251321,0.7501855290728395,0.03709203494522359,0.32650007175761536,0.6067482383643363,0.5437760013152697,0.5332416534351102,0.4924104556823147,-0.04355213843609652,0.7260252648724872,0.6218479864738321,0.5797566460729877,0.3269822256661734
Cerebellum_10_R,0.465230882266857,0.21020700134880263,0.42318886117824084,0.6180943716407646,0.12877350636955587,0.4208396897012875,0.4767721090514657,-0.13988519784918133,0.50091097684616,0.15226307242573142,-0.20442524233598236,0.30796151613838835,-0.07938330067456786,0.30191501732193593,0.18277578945271106,0.4668674194001658,0.0013470456604879203,0.3456145534673088,-0.10365066156128545,0.3164565448553644,0.6181212775302842,0.3808546086453389,0.5720969735026149,0.23747379810517524,-0.45013873126140513,-0.06361344842217824,0.21014405768450922,0.08705986097671285,0.5032763388739504,0.31302453796377094,0.3088632067376792,-0.13610848971491832,0.5316006473828894,0.5639730878440606,0.00505730653165964,0.47858844731342765,0.5538183953383495,0.3526156085013737,0.43889956923880985,0.41996573317710784,0.3929951333046363,1.0,0.3625125083182973,0.41881045413099327,0.5985688976326895,0.5191455948669138,0.5421936179652116,0.35272800721574055,0.5014829418516864,-0.03542648560956812,-0.0172611500488769,0.4353963874712861,0.3659834410154564,0.4556309353306678,0.40788291926508086,0.3022653950373145,0.16360665010870024,0.4232079773024528,0.5011822397470219,0.32551470603378174
Cerebellum_6_R,0.7450624431538994,0.5876148167869258,0.6806466640305981,0.7378021475409254,0.30091457672753374,0.6582138767788055,0.6980394518067291,0.27545093829881434,0.7841395260737882,0.23814372959298025,0.15939509241786837,0.7380577087812955,0.17746191488794893,0.5795260897197092,0.5572148075819725,0.6584407946133495,0.21544688469075662,0.7519692932322082,0.16612080935584908,0.5828756766152242,0.7102972748653859,0.6897119022624717,0.671252491348913,0.5100182996370558,-0.00037398860061689884,0.0078294719778167,0.5342430073606428,0.2973725081176484,0.5946997284119759,0.5560474840855495,0.45560524832097415,0.15979866863923026,0.7461765315092661,0.8185905016793243,0.13112117967188566,0.7789840258847646,0.8019709791538409,0.5951748031091112,0.6561984721987496,0.7535542363394787,0.5658747022534022,0.3625125083182973,1.0,0.5572613464330035,0.5607712046478956,0.7457446663637366,0.8176627170935157,0.5088565728432021,0.7191219093868029,0.2982626215098743,0.44082673868173405,0.6911714132111333,0.3738980509273562,0.6137143612730227,0.3654966399541806,0.37183050085621105,0.6253021323221043,0.7416304366540847,0.7077255868504313,0.6442160766281184
Frontal_Inf_Orb_2_L,0.8284287880836831,0.4194631018660415,0.6866245312978804,0.7032168507630953,0.6678398170812159,0.6301747377693833,0.6575207485516731,0.15865730290620272,0.8199697918109234,-0.1133680610088165,-0.08099105199219907,0.6597081653259457,0.24858745642440055,0.3946400832806972,0.7938782699320931,0.5435156417271781,0.10406065003858242,0.45713613407293674,-0.2013559732959308,0.5348902952638116,0.7248207757210617,0.8064005054188439,0.6595514388132995,0.1786245896605305,-0.42480775757755185,-0.17439234672475348,0.4410387536624417,0.6298683484886127,0.46457173860292866,0.41036082830734066,0.41673208167850045,0.27745249610556466,0.5555217876557617,0.5956997605138736,-0.39373269745900935,0.6096065662459237,0.7020919143135848,0.5200252764363331,0.5565881074528054,0.7608081961037698,0.8742343063355186,0.41881045413099327,0.5572613464330035,1.0,0.590492300838612,0.6462096764145147,0.7806036069139857,-0.08033807353520239,0.7869038812769297,0.1853296580081817,0.37665325483572687,0.5495975051437687,0.4502323727047451,0.5414844096204873,0.5063619076690262,-0.16114395357965516,0.5522870831248762,0.618033085363773,0.520150356353161,0.37230156386266106
SN_pc_R,0.6762989157137183,0.533100434299127,0.6935665228598703,0.5997021307977534,0.2556939176582025,0.6965533558161396,0.7585498269282913,0.08104198297038537,0.676194386010603,0.13708466155554003,0.07681918626503498,0.5086086221433453,0.22353653947380933,0.5531511021192759,0.5293005605907942,0.6285150102977883,0.2716941833992878,0.38728690313790903,0.072044617197278,0.5836166956105676,0.5865427158472227,0.6223299961579999,0.6249982126777314,0.3937713597688158,-0.24322901092444482,0.04391574320982767,0.3562484479973403,0.24372147419867,0.6097757713673438,0.3730562558375075,0.46069577228113423,0.09587655927798479,0.6581284269002873,0.5742484202663167,-0.028130388567789728,0.5875193823157757,0.6918354340043907,0.5756632017192588,0.6430623520325156,0.5298651276862621,0.4843888999665882,0.5985688976326895,0.5607712046478956,0.590492300838612,1.0,0.6584786086499951,0.6737770091437604,0.4106916448191171,0.6851825684448981,0.2836645896377854,0.3736524469554468,0.5996937352605036,0.3927245149370718,0.6591349182239533,0.5656575507313061,0.19449913539181904,0.31720508560321287,0.6684344278081747,0.5460107691820112,0.4768177632024349
Vermis_4_5,0.8724586772922056,0.7457466374242534,0.8647200210251867,0.7248220896108343,0.37950572968162705,0.8788073102467994,0.7477748714835705,0.2756225267734897,0.8623457846085107,0.26861169180742045,0.12366264624605494,0.7396097072132471,0.3320955307936969,0.7728207259787093,0.5956259339485956,0.8673844643063408,0.18212228381180368,0.7053549711737147,0.19693891492249854,0.8021518358307044,0.8612022913062551,0.8220499160006244,0.8814894135242591,0.32569110181709143,-0.10376799457279488,0.05769961046731379,0.5531100824320969,0.33794831088573296,0.8542500222752734,0.4343740015106836,0.45697195074449143,0.1832610742114304,0.8764082379814319,0.8310208421845463,0.09357069838344614,0.9058438408098508,0.8998494430349373,0.8412267806036277,0.8839767462895894,0.7577148582073779,0.7234136717249708,0.5191455948669138,0.7457446663637366,0.6462096764145147,0.6584786086499951,1.0,0.8821801599903053,0.41906801876610505,0.8218046858413567,0.13452586990443463,0.5471892397429212,0.9031434409219905,0.5513083341173395,0.8191411049599582,0.48090188170572257,0.3494315897516819,0.6503744940966133,0.8459022726592275,0.8007982611078941,0.674973265569972
Cingulate_Mid_R,0.9228648167875821,0.7103427839875979,0.8391698074240611,0.836683294045351,0.61783752376632,0.8299976916642564,0.7745357931830206,0.2695136478875923,0.8979983813745626,0.06251371226797217,0.07502895247512918,0.7882279363983816,0.33361450543763826,0.7257815847943758,0.7217793649906241,0.8047461240298229,0.19742375861589528,0.7406092670899779,0.022070499676194004,0.7823832484225824,0.8894434686492979,0.9140094114261177,0.8610314268217563,0.37076882164522634,-0.1792053328200127,-0.13895032140716346,0.6599583457909705,0.5843751554058411,0.7625772253607858,0.5072957239984502,0.4645554924814948,0.33463494485084394,0.8524035859756949,0.8684311498499253,-0.12452372112249971,0.8779199912222955,0.8920880883972121,0.7853576043868454,0.8279804454599745,0.8756373042745151,0.7802142046064554,0.5421936179652116,0.8176627170935157,0.7806036069139857,0.6737770091437604,0.8821801599903053,1.0,0.313730841630303,0.93628874020308,0.24402247299353913,0.5589594700849322,0.8405166693582545,0.41802846102305546,0.7718579671941033,0.48490945576658917,0.15177291065621162,0.5950243180915537,0.8279120767883216,0.7445210220361775,0.669892206696291
