,Vermis_3,Occipital_Mid_L,Hippocampus_R,Parietal_Sup_L,OFCmed_L,Vermis_1_2,Lingual_L,Thal_MGN_L,Precentral_R,Frontal_Inf_Orb_2_L,OFCant_R,ACC_sub_L,Cerebellum_Crus2_R,Frontal_Mid_2_R,Postcentral_R,Occipital_Sup_L,Heschl_L,Cerebellum_4_5_R,Vermis_7,Rolandic_Oper_R,Insula_R,ACC_pre_R,Heschl_R,Rolandic_Oper_L,Temporal_Inf_L,Cerebellum_8_R,Thal_PuM_L,Temporal_Pole_Sup_R,ParaHippocampal_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Sup_Medial_R,Thal_VA_R,Cerebellum_6_L,Pallidum_R,Temporal_Sup_R,Vermis_10,Caudate_R,Rectus_L,Temporal_Pole_Sup_L,Thal_AV_R,Cingulate_Mid_R,Cerebellum_7b_R,Frontal_Sup_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Tri_R,Calcarine_L,Thal_MDm_L,Temporal_Inf_R,Cerebellum_3_L,Thal_VPL_L,Cerebellum_Crus1_L,Rectus_R,Cerebellum_4_5_L,Thal_LGN_L,Lingual_R,ACC_sub_R,Cerebellum_9_L,LC_L,Paracentral_Lobule_L,Thal_PuI_R,Precuneus_R,Supp_Motor_Area_L,Angular_R,Pallidum_L,OFClat_R,Frontal_Sup_2_L,Occipital_Inf_R,Thal_MDm_R,Angular_L,SupraMarginal_L,Putamen_R,Frontal_Inf_Tri_L,Cerebellum_6_R,Cerebellum_3_R,Paracentral_Lobule_R,Olfactory_L,Cerebellum_10_L,Thal_LP_L,Cerebellum_Crus2_L,Thal_MDl_R,Vermis_8,ACC_sup_R,Thal_MGN_R,Postcentral_L,OFCpost_R,Cerebellum_Crus1_R,Frontal_Med_Orb_L,Thal_MDl_L,Vermis_6,ParaHippocampal_L,Occipital_Inf_L,Frontal_Sup_Medial_L,Cerebellum_9_R,SN_pc_L,Thal_VPL_R,Thal_IL_L,Calcarine_R,Frontal_Med_Orb_R,Thal_VA_L,Caudate_L,Frontal_Mid_2_L,SupraMarginal_R,Cerebellum_7b_L,VTA_L,N_Acc_L,Thal_VL_L,Parietal_Inf_L,OFCant_L,SN_pr_L,OFCmed_R,Thal_AV_L,Amygdala_L,Raphe_D,Thal_LP_R,Frontal_Inf_Oper_R,Insula_L,Amygdala_R,Red_N_R
Heschl_R,0.5162559744655533,0.1905906068697604,0.5804605098344148,-0.5668244655639105,-0.1406182193674448,0.5011323612285663,0.4876292466291516,0.44966199167093307,0.7555313480711516,0.5926349003340406,-0.36575442833289457,0.5562313307966784,0.04664114514221386,0.6774693657813785,0.7727482003452175,0.354144013847261,0.4939268060510724,0.5106727682137733,0.26358404679947023,0.5861080121006804,0.775319308116422,0.518021141011813,1.0,0.7271550449504269,0.7433396963975963,0.28021434555084657,0.26577136114030453,0.4955314513084208,0.49000934791808576,0.4266436031135211,-0.22655461519412431,0.5621880590986791,0.5751371889758966,0.45795632283159193,0.6318910550181603,0.5833442878265485,0.7517516912349806,0.5904098213400437,0.5004080865633223,0.2351393249060792,0.5968467473921018,0.44222109809969634,0.7164608181627377,-0.008766198896997634,0.7018145261990212,0.5517046359331941,0.6640870526659238,0.5949640681736112,0.49813172060868444,-0.08501178534155479,0.5724364221787492,0.37229637773447344,0.5333495424977669,-0.02650251296573299,0.5770182976203759,0.5048507449088795,0.5636275783964155,0.5156724744647978,0.6234177951678177,0.5195551055808624,0.5597760022174166,0.5843620043338591,0.6878830659652454,0.6920680999396768,0.5282436006584542,0.5593816142754576,-0.5420900521115936,0.3624851400508615,-0.09003460953716144,0.568263333231691,-0.01902411342570789,-0.20791752933322197,0.7374502532153431,0.4065510294752708,0.578208556469257,0.616910769238796,0.4815131942825345,0.37108188112357937,0.5946637685256513,-0.07760994651739775,0.21465307991517177,0.5205980979732869,0.4045500058330414,0.7000314114639263,0.28486572709079394,-0.2442534867744866,0.33160310065462884,-0.23433043622721408,0.17944621111196057,0.4317828197711766,0.4249497826237442,0.5323776709834048,0.3652154991046507,0.38509623886002164,0.3142947060827774,0.46622515725040026,0.49404453209995014,0.4741793544849968,0.6136532164975212,0.012231538359597212,0.5471452899271523,0.5648052772568429,0.15197735249435418,0.7187803208230052,0.08894095945545825,0.2713449029177363,0.49793918574895124,0.46018552388009754,-0.3547799474106518,-0.08766593798781246,0.23726832413174231,-0.0024118278516551492,0.2421611236775492,0.45467116727046203,-0.11307890840032422,0.3304861289016485,0.7185470463962811,0.5230605782096596,0.526577274969059,0.5100368892844894
Rolandic_Oper_L,0.7330980681052703,0.009558750590210564,0.8825807515875532,-0.3668993179133573,-0.040882257245531614,0.8013122965217027,0.6420084985884476,0.7366470130120872,0.6328461064926622,0.8284287880836831,-0.15232419171490677,0.8536631128003436,0.14922987609296426,0.8222405448633009,0.5877523515809068,0.2028738158385553,0.6673731470572418,0.8256277976214538,0.1754562450360672,0.8798794503740418,0.916681121193575,0.8713854103572904,0.7271550449504269,1.0,0.7866044411640111,0.3627921426263496,0.15230117360673276,0.7755090842123106,0.7965691892462559,0.7685155443234624,0.07090053433095728,0.8280193459471128,0.8246199910474276,0.8311439099779592,0.8556619298782807,0.7907588506907505,0.8721559207479469,0.8565722541560852,0.745266633773928,0.3920564777130073,0.8714382362879942,0.6747866147371158,0.9228648167875821,0.18730146970296785,0.913527493623045,0.8003984565447536,0.8898429480157093,0.729579476274598,0.6655572140359214,0.15119632117218917,0.7558692074789362,0.6726207575334329,0.5296611669857789,0.18733532394770272,0.8660822284613696,0.7609874132898745,0.7886412473691149,0.836082596793822,0.7990950317681651,0.6625285224382329,0.545455438847212,0.7469933891530545,0.7686319926958679,0.8093001579269028,0.32442445986114904,0.8592989714185348,-0.3441858468428167,0.7097841021707879,-0.08430476241876832,0.6764975574355662,-0.043125371748690584,-0.00043778873900500676,0.8852832950042206,0.7974211356118447,0.7450624431538994,0.8446114028077676,0.3337450287292105,0.5104006199934187,0.761112923759063,-0.16253274771824944,0.19443450135390647,0.7936750453358621,0.4297357001008078,0.8828541367443575,0.5863047493336682,-0.04245553894010688,0.7075243920262061,-0.07203191249769683,0.5731765886322869,0.6461057905235549,0.548070197520516,0.848306306975748,0.2294197885703199,0.7646015780351828,0.4926049942624317,0.6591737511773742,0.7612259908666593,0.8162626017981044,0.752159429135313,0.4693279857269281,0.898755147777552,0.8407557303892936,0.5111524063817369,0.5605830412473736,0.26279201229867705,0.5982059276235183,0.4963829486989202,0.7472598829779811,-0.22335786329933127,0.07082982807785636,0.5031234419381387,0.18061585930360716,0.5356351043224304,0.5677607633092658,0.09404482022396518,0.4922342291955157,0.8498134860480722,0.8098699837323465,0.7142975030018178,0.7842534535531019
Temporal_Inf_L,0.5122551564004453,0.27693577865906666,0.60953790532202,-0.5702512510542322,-0.30235108425224105,0.5140812916708148,0.6243408810392901,0.4948554635805896,0.7573009041493037,0.7938782699320931,-0.31075448030456265,0.6530901724378918,0.17341385054557693,0.6906679640064145,0.7616249403704225,0.467951490513131,0.31755971883189443,0.5239784825756021,0.42686597763741047,0.6244256322547869,0.8250330999981165,0.4849585425375412,0.7433396963975963,0.7866044411640111,1.0,0.43097039200748455,0.2677184960117876,0.44236463385668134,0.5532322253769011,0.47532462619253174,-0.34428794786675204,0.5280678946177864,0.5766784357644191,0.512805913860336,0.7404066287537039,0.5301688416983875,0.7886744676464096,0.5728890646040595,0.5172611442288078,0.2940354345902756,0.7291046226961423,0.533188459855276,0.7217793649906241,0.00794611450216899,0.705829513870083,0.6465869696217057,0.6719783012375758,0.699746766209142,0.5018372559020424,-0.1187979963556878,0.6539405076122541,0.4300029938489544,0.8327496698789615,-0.0016057371054058976,0.6016789611306422,0.5217867631820821,0.6939488054632207,0.624926665430659,0.8184735228840095,0.7158184721988075,0.502836304362947,0.628271590692364,0.7389518327022985,0.6621549179216853,0.5580521314982999,0.72118123068325,-0.5801834713941955,0.3523642936044782,-0.06927414196655302,0.5811525811145094,-0.02089789405726541,-0.235392315527121,0.8030050201331993,0.4813499491387276,0.5572148075819725,0.5898991186350823,0.44802629633595764,0.28893901533336275,0.6263543137364372,-0.1470723142594624,0.5004636178115045,0.5673898493739528,0.5546848483942759,0.726413667031497,0.25905073123709177,-0.40559226589778063,0.38591421427281575,-0.2206706532467781,0.40890329904162337,0.43938462850648263,0.5282493846355639,0.662724335080855,0.6148442048418865,0.42267901488737275,0.3342396941714425,0.6567336833402613,0.5581729909800617,0.5305543168392473,0.6964055321959398,0.1642436017098675,0.6117547160461607,0.6462902282189701,0.13365203916888016,0.7743998357942294,0.1693688668490795,0.44550441862040446,0.5765538379627501,0.4904936937808942,-0.47437769340128794,0.08527768485489312,0.3192313297030139,-0.23056432832413282,0.2738055989666504,0.4163428834869137,-0.07996367441662103,0.32387929922232195,0.7833264634782227,0.4904105951416345,0.6785243021490064,0.6865131609226659
Cerebellum_8_R,0.5294331515863276,0.3095058604930716,0.2765253682981125,0.059026727043304424,-0.37167525255000256,0.4402815156440031,0.5905533456161872,0.18221600737490892,0.12221156476972941,0.3002872823599997,0.05210834205680209,0.3333457778696703,0.840721145802013,0.29333372707650923,0.1395025879868794,0.40565811236802335,0.4626010812436246,0.41660362593768774,0.3653591222761222,0.4771030657500067,0.34875706216348173,0.18261647537509976,0.28021434555084657,0.3627921426263496,0.43097039200748455,1.0,0.3414788726124145,0.499947326345529,0.4692152613249871,0.3528932864377172,0.22773413031821382,0.4007600884372264,0.4130532554267039,0.46422042533612073,0.49699119154670207,0.39150471445287316,0.5507770960069839,0.33631855913552827,0.2885333838464741,-0.11998716061341459,0.20202002494764973,0.27564728321328236,0.4763744669000164,0.5343419464527825,0.3368224327330507,0.5606645543298262,0.34390133928783806,0.6226765324941665,0.32212987759667844,0.5495231986867362,0.46418994714840867,0.2938222974100188,0.6232003169951851,-0.18393199763966256,0.4467560583521338,0.21669255885998176,0.6207261671785436,0.39822651343473886,0.5877470213966028,0.3944191100766023,0.37126989334880783,0.3119956933625673,0.4775181699337937,0.5720295480107923,-0.011403634386248621,0.42935185693192046,0.054274171466003156,0.5027064403573716,0.43505136558356516,0.3474984913429612,0.1935625304750895,0.38448466936552145,0.42814366092532213,0.44964461673583767,0.6643390608213886,0.3675769883183206,-0.03402489999333015,0.07608410950101949,0.312682923415566,-0.11053124739379205,0.6910948107508106,0.28984698071552284,0.574861701243819,0.3880041656720971,0.24585241544605718,0.19381662686044038,0.2789594269744545,0.5913183098897993,0.13678157887888368,0.25431962554022985,0.23402519378984823,0.3691919915436692,0.472989972162891,0.45528542848560744,0.7548047932444147,0.4405432423397722,0.2896139712696501,0.34209785337733134,0.5562921309784172,0.040189065239379686,0.2704642508271328,0.3095882677563911,0.42833162963089544,0.1771073177357895,0.6196311798370402,0.4234354023866289,0.46730313431497134,0.3025454609351926,0.15312003678719027,0.010568394855657304,0.3690286855581115,0.027089788426028712,0.1742384834825473,0.5834767413506701,0.47316161371938525,0.32243515717541177,0.3626808778785636,0.4480274731784549,0.5495757538783593,0.5168206728834362
Thal_PuM_L,0.5484713890441919,0.7294267686735334,0.35263410382947546,-0.056156407430424216,-0.36063824254214616,0.44476970591694354,0.6960678910030202,0.39314491599708523,0.13783506358577516,-0.018031247654926925,0.07628495159010233,0.3810506284504617,0.29129545509436033,-0.07321433365482516,0.1978986336997191,0.5620184732602261,0.032140898197817395,0.262201615019362,0.48242609936043285,0.3532400754452931,0.3504282226435956,0.1198461460612979,0.26577136114030453,0.15230117360673276,0.2677184960117876,0.3414788726124145,1.0,0.19847801117315717,0.46822066857910877,-0.007988908776231315,0.02384610395424311,0.32776861292066906,0.27916702382793984,0.2425745926975177,0.40584069026066794,0.02337949538775011,0.3164274689108065,0.18521120886802625,0.5533058078947968,-0.22970633233173443,-0.08003604049757086,0.6337887863702871,0.28393224531632977,0.13564010480457447,0.1349695933848826,0.4818656386997874,0.20229139703218263,0.44511112402456254,0.7075363531926347,0.3732936339155919,0.5112789438163556,0.6028694382929546,0.3749376445538967,-0.3948312206577549,0.21575192635468143,0.4346235702538018,0.48118423344623173,0.453553249251452,0.4470512809150196,0.48208220458467504,0.4744404359440917,0.6649902731893281,0.31744427762983024,0.2063031368763961,0.4208161644568717,-0.08825234573785518,0.07562547654781442,0.03826208538708342,0.5974585306876573,0.72695672822538,0.6337902810500479,0.16163864390351043,0.1782120002328893,0.015569469487816878,0.21704935453657823,0.17540711471664722,0.14799300597425272,-0.014684550030478635,0.06671941623638412,0.287230443615474,0.4610413469572684,0.5195124679586257,0.09583157249190043,0.37287860440055276,0.26296283313008456,0.12686285380801623,-0.05850032102613834,0.3590920961744096,0.043537699982775124,0.6417968742215963,0.3635165402612288,0.4845992600176935,0.6752723103703872,0.16408204746408717,0.49293431211317085,0.25035811521290996,0.5780119587847142,0.442977392985361,0.38163574024351893,-0.09732409889023741,0.2819858784911308,0.46976640440069084,-0.08079152511216298,0.2421114309877168,0.23481151701408567,0.17552693583790396,-0.005223270779967669,0.555632016772155,0.2120371465505773,0.10118387206108467,-0.04293735615228002,-0.182919642811367,0.3522965611162718,0.4614795694042354,-0.14697722989482964,-0.15369571102133348,0.4347292559673735,0.40028587484732714,0.5432260921098886,0.31199025226249466
Temporal_Pole_Sup_R,0.7864414077894086,-0.06150940758113767,0.8111170447663474,-0.07189717299541462,0.10453174534707536,0.8139032643022744,0.6087851117272928,0.6876815698131394,0.28369325170295745,0.5956997605138736,0.028003292197748823,0.7248219666894876,0.3974097436363764,0.649160906907846,0.23589655567490558,0.10559719684378509,0.8232359324297034,0.8071229602525969,0.1500604389808573,0.8991088209073463,0.7223689154834312,0.823681754823387,0.4955314513084208,0.7755090842123106,0.44236463385668134,0.499947326345529,0.19847801117315717,1.0,0.8514485988166854,0.8344938574290716,0.4764397256094179,0.8334202556648983,0.8323849483269005,0.8406848752861942,0.7567181261823154,0.8129045475689466,0.7855433278677011,0.8397520922375388,0.7128350959302738,0.3680221456230409,0.6414769008851993,0.5836656754075119,0.8684311498499253,0.4371182130157959,0.7855133848459672,0.7292942083142692,0.8107003375559753,0.6957793185662912,0.6179375828400896,0.5534927556245021,0.6592828502508319,0.6743731689285379,0.300346263822496,0.2853129794574031,0.8158032362568505,0.7121722410009694,0.7485833636355411,0.7929219970002486,0.669007078300277,0.44348619092067154,0.4663974921997823,0.6430626434379106,0.6109855186343922,0.791832858548138,-0.004177143795568447,0.6821707454988067,0.019304670157086087,0.829871633737997,0.09668709246212874,0.5798363250526936,0.07475019081769119,0.3092179500724576,0.7156012214554865,0.8175819983589545,0.8185905016793243,0.7660463936392483,0.11927459959253754,0.4920418149222105,0.6447670835209118,-0.14582089100441,0.13554378550191942,0.7030424640747492,0.41316330158552733,0.835969594494421,0.7732448540787964,0.3155303617829781,0.7528413786050876,0.33785665833078976,0.48590104380051735,0.6035346379844799,0.38202152988399596,0.7514262090605895,0.01659405641469815,0.8239952039354489,0.6858314234675132,0.5279783901239875,0.6753442863746143,0.788753846957711,0.6892464991128912,0.5083736471496282,0.7899934145690393,0.6915160444264269,0.690112942591831,0.21242909883660804,0.4546839106648888,0.42846027002100817,0.4043168328744666,0.7314894359335903,0.1411879078328585,-0.014571714909914976,0.3513401895914039,0.4197649157380153,0.5518418815621849,0.734133778749056,0.2754213630438331,0.48460765570416,0.6811983441724699,0.871962436572145,0.6725642019823356,0.6489132098462065
ParaHippocampal_R,0.900829045472892,0.25983007495080995,0.8635950311980195,-0.06652834316621624,-0.009154839319765701,0.9065815602260305,0.8000739917879085,0.8214448871096156,0.2316343547932425,0.5664123524961173,0.13639643404271876,0.8624617812760411,0.3919089242016221,0.49199039292288244,0.21357244038727818,0.27042200307069314,0.6221367341347294,0.8569143156425657,0.3321638592202888,0.892110126960149,0.765886415453861,0.8051210297399085,0.49000934791808576,0.7965691892462559,0.5532322253769011,0.4692152613249871,0.46822066857910877,0.8514485988166854,1.0,0.7320359749165595,0.44167556507664985,0.8689243812486651,0.8076867430852044,0.8439991082787217,0.8385158083725541,0.6939173642063979,0.7349280572484969,0.8122229118270979,0.8630921059457023,0.3112086083629507,0.5713753762294796,0.8108172161194875,0.8385517745369313,0.4702827253671515,0.7173173466840117,0.8568622655052636,0.758802293027998,0.7610264925656205,0.8336956907211729,0.5941935723606951,0.8046376351142493,0.8566294111108721,0.3867030142314651,0.10593820376899771,0.8327405591583825,0.8658101986616282,0.8815202562087894,0.907941070550136,0.7613676729268767,0.6736491221525003,0.5017691160809494,0.8471694871296614,0.6746132925740095,0.6919447204016591,0.0960742919132959,0.6361157306066368,0.07953214992626889,0.7293197346705306,0.3182156433233837,0.8185274344408527,0.35552327176590326,0.36545546897926756,0.7397112545781331,0.7516105019582521,0.7564780244125505,0.7623363733281543,0.1875925043409884,0.381381350561792,0.6451350469090675,-0.042873413433326846,0.25262664952363384,0.8825109728898138,0.3359522933929609,0.8542529621354661,0.790788210157111,0.344819965620966,0.6760227100358431,0.37505485479917355,0.5712133141424196,0.8082061939030022,0.5666377969717923,0.8929581339146456,0.2840702266119068,0.8107676696689164,0.7312450557423971,0.7000725919050713,0.8483644947260293,0.8918759669152431,0.7898941738852474,0.5362376342745597,0.8827663753517956,0.8823848908400244,0.5820536939578436,0.2067567852243173,0.41570342147926975,0.5298693515035913,0.25940546064709763,0.8802377611305477,0.20446088584706015,0.16554447405399206,0.36580768507093964,0.31416742095790096,0.631986873621688,0.775645058758086,0.13958857008234316,0.3731786418312728,0.727684005888524,0.891904377830868,0.830100328989599,0.7823527653422643
Frontal_Inf_Orb_2_R,0.6242874897629118,-0.18424071188192453,0.7281965453483981,-0.0968411132912312,0.16344132439863399,0.6951730214299554,0.49544090616686853,0.6176110358831696,0.2976139674497675,0.7731993522255932,0.1083336179243094,0.6965289806525349,0.2340051360931838,0.7187215460190468,0.2578168684481515,-0.06152881284256138,0.7071480193755719,0.7671365552630057,0.07464889326968846,0.7895645726257919,0.6844288901456654,0.7767383687848922,0.4266436031135211,0.7685155443234624,0.47532462619253174,0.3528932864377172,-0.007988908776231315,0.8344938574290716,0.7320359749165595,1.0,0.3151434050172247,0.7407278859974752,0.7463119583967792,0.7247085289146822,0.7275103182568319,0.773579116675558,0.7332530881963846,0.7903074366647327,0.6068898373638969,0.47289434395307556,0.6955275271827928,0.49668297644543663,0.81523182782072,0.4431369702149338,0.7777767190465149,0.6438391244240458,0.8329450479253063,0.6074695373931388,0.47938835726483403,0.38303464280922495,0.6053533369479102,0.5482165813963282,0.26856095268592833,0.37602237071075173,0.8087098929941163,0.6494846056821574,0.6563475527736821,0.6976041970392205,0.6225066198745539,0.5060208956556318,0.3615656923069523,0.536916276979036,0.5597734904621554,0.7348346311239995,-0.030498716012912278,0.734856245148932,0.05381867809939897,0.7085927665404869,-0.010721275009887482,0.44030823868241903,-0.0827056260997412,0.22282062856061696,0.7145081418873943,0.831636797539813,0.7202910275136648,0.6918391721992417,0.19067138555133023,0.4353062042894105,0.6207396513502662,-0.2507477943135993,0.04115128819381621,0.6083479467832661,0.4005821565075477,0.7413246174911828,0.6829619589622966,0.19195734536993808,0.7960299202432463,0.1514937853150585,0.5506440121368631,0.4915310621582775,0.44037603889889204,0.6578084928239164,-0.054740140738481685,0.71765311016877,0.5190222557374712,0.6091009090475625,0.5555677240430761,0.6625104916068464,0.6444112311988524,0.5945885999447319,0.7397435413817733,0.641783034632164,0.607187753959796,0.24340119114856026,0.39024609324353904,0.41633019611180766,0.34990959244968073,0.6106387491930059,0.014355909910192682,0.13927054571767977,0.36455636626621385,0.3254514690023777,0.45818268716005717,0.5704965938260803,0.13927900554438863,0.5360994685203658,0.6429707776586603,0.7745885132227941,0.5642992196101294,0.6218964554381463
Temporal_Pole_Mid_R,0.4015261286758939,-0.0018989959214239826,0.18029684167377322,0.5588155368995954,0.20422781797089512,0.33944965137400834,0.16294280480435822,0.23120074991453007,-0.6022349461175344,-0.16114395357965516,0.4833372806273703,0.18567318490848878,0.39141525427269247,-0.19752990566991227,-0.6027187476613969,-0.12056124843251124,0.4463552347800902,0.3916365695300482,-0.15584368042642965,0.259168644968695,-0.08519300603097858,0.28866053399879066,-0.22655461519412431,0.07090053433095728,-0.34428794786675204,0.22773413031821382,0.02384610395424311,0.4764397256094179,0.44167556507664985,0.3151434050172247,1.0,0.3837949880972297,0.21897474476341205,0.3849594942524227,0.134805279744048,0.2342099226111611,-0.014950074274888741,0.2624934216390589,0.22387351423617113,0.15462085579930515,-0.04355213843609652,0.13298633953189087,0.15177291065621162,0.555208624580796,0.007576401634816841,0.27784022171523703,0.05450648436615155,0.17744638830111453,0.19935183614456325,0.778932811412997,0.16560602707210118,0.29086186660067564,-0.37199908033224527,0.218265187258593,0.29424390497913344,0.22652299018069544,0.23717962869215609,0.2766802352738339,-0.051517751988772315,-0.10870297346987738,-0.021842432862958096,0.10842782082466877,0.07246600248343718,0.08727664201112918,-0.5676690023087717,0.08446849526099469,0.6403167603562082,0.48659734979535635,0.36475485998915136,0.12753608842455955,0.3630613672898356,0.7498172172987507,0.0507335798191717,0.33315764475421605,0.37183050085621105,0.22293954462585494,-0.3008084985552759,0.16404793271726328,0.04861349054805698,-0.05302251730663842,-0.1907006880105129,0.21775491668287947,-0.0965434338081567,0.12827410657786104,0.5219149227861511,0.8310633909319511,0.3916758030366093,0.6522070000973906,0.33910195072463933,0.20555028564868508,0.02650096554811656,0.16032534751578859,-0.2993138327716601,0.46033920501735587,0.4615793979008226,0.0733831114448144,0.1648376447122222,0.3134772472938569,0.23016171997496196,0.5674990242164227,0.2532525038910582,0.19546922988465126,0.547884501081175,-0.6174467949686653,0.32324254844718875,0.11002842338013526,-0.0700688945399488,0.269574919996268,0.7497522521347298,0.24639778156953476,0.12072432863405085,0.6407124932824096,0.3125214906943242,0.3827328549641471,0.39412576847634667,0.20381806041361777,-0.14995725079727493,0.3637655119646054,0.20880589800683494,0.11297380652675852
Cingulate_Mid_L,0.8919676133202861,0.21858387658141865,0.8795556351894317,-0.038332410917645596,-0.006242032946951148,0.853180159893923,0.7411220153687491,0.7855261335881161,0.34332078564285573,0.6096065662459237,0.13034991899020365,0.8260798263095527,0.26951106015593473,0.6308947096752378,0.30259855297583116,0.31269376326354187,0.7448710962271937,0.9086153480478907,0.12384058752178567,0.8645597333154807,0.8057308933122932,0.8466812790781845,0.5621880590986791,0.8280193459471128,0.5280678946177864,0.4007600884372264,0.32776861292066906,0.8334202556648983,0.8689243812486651,0.7407278859974752,0.3837949880972297,1.0,0.856055183241929,0.8375740423279524,0.8618260588891231,0.7248012810868965,0.751841240155565,0.8965759591856871,0.8185898980097662,0.3586181003091645,0.6526365403381357,0.7970213602405083,0.8779199912222955,0.3369310718279442,0.8074131155038857,0.8805422807642251,0.7910297138361859,0.7900891769672735,0.7817300870612278,0.45367594301257386,0.8278476375171254,0.826737654979257,0.29767008658372734,0.2009224665283061,0.870017471126008,0.7976974315364629,0.8273977644899758,0.866207814883724,0.6834078343912398,0.5745304174100114,0.6690183804111721,0.8082002262407463,0.7876021729386427,0.7797993732161735,0.17242344241736157,0.6453445345718783,-0.0073770051064775514,0.8296978369633735,0.17703031206971717,0.7655004718398852,0.35748408472901244,0.4151675034160218,0.7901872359074753,0.8259515394137309,0.7789840258847646,0.8515966469437535,0.35470848051657416,0.5418192688582516,0.5563948095615427,-0.06857814544313524,0.07236612606570965,0.8533360044634287,0.24785640353442406,0.8449685363662414,0.7054566745858677,0.402421615290162,0.7190576708933443,0.22186060270974525,0.5643005105465126,0.7678854373464183,0.5485062784070733,0.83547309706586,0.19185749619378284,0.874650676256974,0.6357341531487324,0.5608581686016787,0.8324069083509255,0.8727835163772045,0.8259928332068478,0.5312072066947809,0.8608970331055288,0.86604788376168,0.6983108326994021,0.2867373320193684,0.35628883448270054,0.512330129183985,0.3953455826405817,0.8579223654086443,0.27452991626379647,0.12720944413301008,0.4088014594737095,0.3408988058180285,0.6746762540772829,0.7386350993605497,0.09932091219352746,0.3885451663539329,0.7461105132757039,0.9000391245995532,0.7598813833827196,0.6806417552070028
Frontal_Sup_Medial_R,0.8252174239903046,0.023567114847236347,0.8575185802601183,-0.17816564443295904,-0.015606265031701714,0.7955251654322465,0.6611169061674158,0.7217882722152612,0.4826878965006143,0.6423578972604523,-0.08840863227717098,0.7791878293937278,0.292247020953733,0.7792137507384272,0.42356160316517455,0.20762398159519732,0.7101170107054389,0.8151318056556095,0.21307830955834345,0.9053593135398098,0.8168680967831525,0.8691614310721785,0.5751371889758966,0.8246199910474276,0.5766784357644191,0.4130532554267039,0.27916702382793984,0.8323849483269005,0.8076867430852044,0.7463119583967792,0.21897474476341205,0.856055183241929,1.0,0.8241745659706334,0.8038163949618901,0.727727400345863,0.8149283554776813,0.827637992486337,0.8233681437994237,0.241226229885344,0.6531480509680038,0.7277540488751747,0.8915464899360158,0.3199244016299688,0.9039011586162683,0.7888978524948067,0.8978421395616379,0.6888890453502482,0.733875965866199,0.40129681615928714,0.7056969766395718,0.7676784647833185,0.4015647268731436,0.15255888583786628,0.8214662716756806,0.7552298480809083,0.763930839900045,0.7970819901580422,0.7554129756055197,0.5884875759357467,0.5925406135508158,0.7692664334089284,0.6497591815953649,0.8486219974589234,0.16661040505541433,0.6343214713517195,-0.08205067160032269,0.8408229114438779,0.11452615457086023,0.6813880834998995,0.07655180106391538,0.17671575046545288,0.7366880075448672,0.8317678134809521,0.6862390622406102,0.7737502772380673,0.26397440775152514,0.47977015150891944,0.6494737044829372,-0.055862023629672464,0.18820481150498394,0.7925812394490441,0.3179413148091829,0.8592402818955207,0.6712872541754985,0.20327065864052118,0.6007170554160294,0.18185578794450633,0.41336234267866867,0.7076994829568682,0.4236512228822795,0.832379812408936,0.14947427758183568,0.8985910934864025,0.6074250857512127,0.6136846798353751,0.7874940227043445,0.8417025353992531,0.7145712516857813,0.34069826850075174,0.8239037770523266,0.8081872674323463,0.6648101334132964,0.400832162710123,0.38242583990367446,0.5179378009235368,0.3245666897847142,0.8239059667930252,0.01230568901690585,-0.11373218461329762,0.40109861334207836,0.24187361477547112,0.5296794636726581,0.6804153981973381,0.16004609322076,0.3420422477237734,0.8442942317522137,0.8939202211637697,0.713489529469131,0.681955738208245
