,ACC_pre_L,ACC_pre_R,Raphe_D,Thal_VPL_L,Frontal_Sup_Medial_R,SN_pc_R,Thal_VL_R,Frontal_Inf_Orb_2_R,Cerebellum_10_L,Temporal_Mid_L,Thal_MGN_L,SN_pr_R,VTA_R,OFCpost_R,Cerebellum_8_L,Red_N_R,Cerebellum_9_L,Precentral_R,Cerebellum_10_R,Thal_LP_R,Thal_PuI_R,Frontal_Mid_2_R,Frontal_Sup_2_R,Precentral_L,Frontal_Sup_Medial_L,Occipital_Inf_R,OFClat_R,Frontal_Med_Orb_L,Thal_IL_L,Occipital_Mid_L,Cerebellum_6_L,Caudate_L,SupraMarginal_R,Temporal_Mid_R,Thal_VA_R,Fusiform_R,Cingulate_Post_L,Angular_L,Vermis_1_2,Thal_MDm_L,Paracentral_Lobule_L,OFCant_L,SN_pr_L,Vermis_10,Pallidum_L,Frontal_Inf_Oper_L,Rectus_L,Rectus_R,Cerebellum_Crus1_L,Insula_L,Cerebellum_4_5_R,ParaHippocampal_R,Cingulate_Post_R,Thal_MDl_L,Cerebellum_7b_L,Cerebellum_Crus2_L,Insula_R,Frontal_Inf_Oper_R,Parietal_Sup_L,Temporal_Inf_L,Caudate_R,Postcentral_R,Supp_Motor_Area_R,Occipital_Inf_L,Frontal_Med_Orb_R,Temporal_Inf_R,Lingual_L,Vermis_3,Thal_PuM_R,Thal_AV_R,Cerebellum_7b_R,Thal_AV_L,Temporal_Pole_Mid_R,Thal_IL_R,Thal_PuL_L,ACC_sup_L,Thal_MDl_R,Thal_PuM_L,LC_R,Occipital_Sup_L,Frontal_Inf_Tri_L,Cingulate_Mid_L,Temporal_Pole_Sup_R,SN_pc_L,ACC_sub_R,Occipital_Sup_R,Rolandic_Oper_L,Heschl_L,Precuneus_R,Vermis_6,Thal_VA_L,Angular_R,Cerebellum_9_R,Temporal_Sup_L,Thal_MDm_R,Cingulate_Mid_R,Frontal_Sup_2_L,OFCpost_L,ParaHippocampal_L,Cuneus_R,Thal_PuL_R,Frontal_Inf_Orb_2_L,Putamen_L,Temporal_Sup_R,Hippocampus_R,Amygdala_R,Thal_LP_L,Thal_VL_L,Vermis_4_5,Olfactory_R,Cerebellum_Crus2_R,Lingual_R,Thal_VPL_R,Pallidum_R,Cerebellum_8_R,Frontal_Mid_2_L,Occipital_Mid_R,OFCant_R,Olfactory_L,Cerebellum_3_L,Calcarine_L,VTA_L,Temporal_Pole_Mid_L,Heschl_R,Rolandic_Oper_R,Cerebellum_3_R,Red_N_L,Thal_LGN_R,SupraMarginal_L,Parietal_Inf_L
Thal_PuL_L,-0.08101111729917458,-0.21681657712359884,-0.060651284255244735,0.24175782734640222,-0.18501016905596004,-0.24322901092444482,0.13217968551271705,-0.355499607358583,-0.4014078060285263,-0.020851435972628646,0.051898867727655014,-0.21697052324097407,-0.3274103681418826,-0.2712592571045776,-0.21069792572458843,-0.037893126450385305,-0.06967164587453813,-0.1856312507450847,-0.45013873126140513,-0.2369876031586999,0.24088928407174437,-0.43221205081873937,-0.3008009037795373,0.11709263887799352,-0.1628684553304988,0.39749048252404606,0.2690247434719543,-0.18294843769861416,0.10269981223225949,0.6540240796533247,0.017419621325741725,0.07084470721031542,-0.12158494192369147,0.17229795060834255,-0.0795937051866542,0.12518340319586657,-0.010157433903991528,0.6139378793821457,0.06786054092788063,0.3450628669448132,0.1646790554624274,0.2107658248733632,-0.0021817046553240377,-0.2472385623030396,-0.3542630655564017,0.02618088561776194,-0.37895483956971765,-0.43099053796750225,-0.015296921828259886,-0.04186946336255983,-0.1254915157757428,0.006341698597022088,-0.1616468061401453,0.3360137061950362,-0.05207028628450497,0.15199444294512707,-0.11745478311378729,-0.06403565279600373,0.16499615322510014,-0.13846549114199558,0.1512683496637055,-0.11249645063523311,-0.22492706845816077,0.4618046044070736,-0.24304594471518115,0.17146069962820842,0.27956127356765026,0.13195445630984756,0.5018653698527201,0.23701152200359624,-0.12568426436717725,0.21556287892496212,0.06336936738796597,0.08759166706053731,1.0,-0.2714138571815828,0.17116425760393744,0.6110642983373481,0.1576521478291854,0.42195420288049224,-0.2757639884379336,-0.018828970281407516,-0.17932842833658336,-0.25297021912779644,0.07825831301799341,0.35126512570066626,-0.25969676004559566,-0.14340945202670752,0.02233117285417595,0.12572349402617133,-0.05329267346054015,0.2455617586243269,0.15422310239024725,-0.21231075037223462,0.3961441531428549,-0.1792053328200127,-0.25316771891156653,0.1552300120727426,0.028227581366744154,0.2496051352656335,0.5305583888748914,-0.42480775757755185,-0.3867534462956559,-0.13558096854794324,-0.06877495584814167,0.10599095555901747,0.23876209417950467,0.18038405117845094,-0.10376799457279488,-0.4651776229893041,0.08726151919584248,0.11708544610522882,0.22066435562359138,-0.34066985377555664,0.14716979608393552,-0.2721311167123582,0.3734996065658316,0.2674732364193637,-0.10323899866871285,0.1869312812382649,0.12380667526165774,-0.0329652554403569,-0.14091856963049113,-0.08055159677535263,-0.15056775153532323,-0.17116861485613957,0.01728478909331673,0.05476458565673209,0.20255900484088746,0.3753127444219268
ACC_sup_L,0.889278731002138,0.8146816058996682,0.11518240718021797,0.645669674359199,0.7700970260647161,0.676194386010603,0.7525083190463234,0.8237777923186715,0.7306596278066256,0.741613639432239,0.7132621499318678,0.48025229428376964,0.5996582238023864,0.7635249810331354,0.4912732638252457,0.736076921175127,0.7681793214399626,0.47021311441454916,0.50091097684616,0.534761775185545,0.6973356754071897,0.7235373382274186,0.8371467464822112,0.22573587193694775,0.7706203024438504,0.020405458406299298,-0.20663956707791684,0.6402895931485009,0.7856991281370573,0.06432247492868037,0.8535194355687922,0.8136256547876021,0.43536947245079993,0.5835439685537809,0.8294212604759789,0.7065779261421278,0.8522399929175191,0.05222003302616758,0.7878719242850164,0.6258507333745894,0.5006555075440615,0.20957821111534558,0.4391870630821224,0.8553930444703747,0.8681958917846956,0.8110908075566523,0.4790969339967267,0.24454973858723286,0.493840052507786,0.8063090636222753,0.8520917923115031,0.8244284137661787,0.8850851771355692,0.5949513312349651,0.3296249011896693,0.20278075396081052,0.853971926077006,0.7455534015410772,-0.24663226496401092,0.7381266646598088,0.6914514917355596,0.4423888528516914,0.8100603663000413,0.24084631281537736,0.5849496427995637,0.28913326113972043,0.6715361162840906,0.7330259119958219,0.27418242120031505,0.6245440478203975,0.29900130155740573,0.5359223137774871,0.22328027834085534,0.7959558295447546,-0.2714138571815828,1.0,0.7459442546522052,0.13127908910660754,0.5958591023780399,0.20266010503987278,0.8063229989730765,0.8297535056110328,0.8098492833912841,0.682329391890372,0.8285332146775128,0.38440361380380383,0.9269622401127228,0.6680947126739476,0.7720821197299855,0.5390827194409522,0.8659018056089204,0.19582455046549152,0.5557357340747074,0.8897075682745568,0.6268067595129189,0.8979983813745626,0.721182227906219,0.1270655643790205,0.801656808962269,0.5803711092992514,0.3912385711232113,0.8199697918109234,0.8243835687617306,0.8357409284471307,0.8247117216694982,0.7401090622552213,-0.21131086827321952,0.7014673633299323,0.8623457846085107,0.6369685463339567,0.26129526926757707,0.813025455831747,0.6997501276182,0.7792975550970533,0.4088791352342393,0.558774667649817,0.19223245884075332,-0.015544752997859478,0.4936920568065326,0.7463392077079918,0.7737596682617077,0.5448230363456846,0.7004791706683366,0.6087462403962224,0.8468207771623302,0.8245016788566001,0.673828277206336,0.7528423713371178,0.1653609208514391,-0.07825974401536052
Thal_MDl_R,0.9207652091780846,0.8368769698430736,-0.002553718012463432,0.9522131017358881,0.7925812394490441,0.6457312697362004,0.9854030258207946,0.6083479467832661,0.5129473439389253,0.6624116657738184,0.91291544010323,0.36083581940956105,0.4725679983300261,0.5937355606060144,0.30021154778358994,0.7623410495840276,0.7491218282312108,0.3854663448857034,0.3931454654790419,0.23679881079181098,0.9454842346217396,0.5257157310617019,0.7385420198592868,0.34301754946813373,0.7571857180656703,0.23038899150179656,-0.03373140595125865,0.513974416546548,0.9500892702005332,0.3082778248449142,0.8644244807090095,0.9650511480563866,0.32603108142577636,0.6944585798055286,0.8040245931262882,0.8008842062108751,0.870222566236722,0.36566230393617055,0.9173741048820298,0.9444814235308262,0.5921919399340522,0.15218298676492056,0.4113257997144214,0.7615208288152563,0.5550587694723665,0.8339766167609834,0.22628897979448043,0.037244737436472594,0.38361747433425925,0.8630900061346479,0.804909503356958,0.8825109728898138,0.8161853979940934,0.9582082053336214,0.2734917434589004,0.19461177291472645,0.8269926494325383,0.8059263075900686,-0.15483379504421194,0.5673898493739528,0.9546672763203284,0.349711033506737,0.5979948112351283,0.35421456806411283,0.4252940242190669,0.37906787309451184,0.8097202644372336,0.8421617195633802,0.5914025308872444,0.9294829872098381,0.19182024058559982,0.7598313106318098,0.21775491668287947,0.9661118274487543,0.17116425760393744,0.7459442546522052,1.0,0.5195124679586257,0.7563088162141932,0.2989197358889374,0.6989253775523775,0.8533360044634287,0.7030424640747492,0.553441568682512,0.9371795399461741,0.45221291027637966,0.7936750453358621,0.521073597510371,0.6495681521754534,0.616919134599256,0.9344106723570357,0.31010310428647864,0.6049115394497043,0.6749443108694527,0.9318979584845788,0.8016515554124702,0.6274972476907678,0.14944624719583732,0.9522784354001221,0.5702828840127889,0.7309802997471229,0.5363612540545749,0.6026436768496507,0.7089581400580527,0.8991807501713448,0.7528245831162934,-0.0019064106894349274,0.9768582660594766,0.8617157471875007,0.2921527473047447,0.15249095243379565,0.8344899735189427,0.9758627458433283,0.57886829940055,0.28984698071552284,0.4659564635080888,0.3229561156659361,0.1033648792239309,0.4281716750736172,0.8421774576433402,0.7030333333215988,0.56316043045733,0.4850590838607351,0.5205980979732869,0.8448151683764797,0.7341872126604582,0.7933775915172284,0.9572893062137179,0.18951137989552652,0.10136964503212087
Thal_PuM_L,0.34489877442247857,0.1198461460612979,-0.14697722989482964,0.6028694382929546,0.27916702382793984,0.21666272551344595,0.5130231228796099,-0.007988908776231315,0.06671941623638412,0.33520931340475013,0.39314491599708523,0.1285073920178283,0.05874674620701021,-0.05850032102613834,0.12460698873823921,0.31199025226249466,0.4470512809150196,0.13783506358577516,0.018836832309103477,-0.15369571102133348,0.6649902731893281,-0.07321433365482516,0.1349695933848826,0.19077250392757902,0.16408204746408717,0.5974585306876573,0.07562547654781442,0.043537699982775124,0.442977392985361,0.7294267686735334,0.40584069026066794,0.46976640440069084,0.2421114309877168,0.6247103913394059,0.2425745926975177,0.48490236756714183,0.3843951699830283,0.6337902810500479,0.44476970591694354,0.7075363531926347,0.4744404359440917,0.10118387206108467,-0.04293735615228002,0.18521120886802625,-0.08825234573785518,0.4818656386997874,-0.22970633233173443,-0.3948312206577549,0.3749376445538967,0.40028587484732714,0.262201615019362,0.46822066857910877,0.3120297559331699,0.6417968742215963,0.23481151701408567,0.4610413469572684,0.3504282226435956,0.4347292559673735,-0.056156407430424216,0.2677184960117876,0.5533058078947968,0.1978986336997191,0.12170885865140357,0.6752723103703872,-0.09732409889023741,0.3732936339155919,0.6960678910030202,0.5484713890441919,0.7920195459840016,0.6337887863702871,0.13564010480457447,0.3522965611162718,0.02384610395424311,0.44946693421643247,0.6110642983373481,0.13127908910660754,0.5195124679586257,1.0,0.39143068635956607,0.5620184732602261,0.015569469487816878,0.32776861292066906,0.19847801117315717,0.25035811521290996,0.453553249251452,0.5576780351462358,0.15230117360673276,0.032140898197817395,0.31744427762983024,0.3635165402612288,0.2819858784911308,0.4208161644568717,0.49293431211317085,0.16909891828414944,0.72695672822538,0.28393224531632977,0.03826208538708342,-0.06838333604102298,0.4845992600176935,0.45943947034124416,0.6740907661934195,-0.018031247654926925,0.06634632574834794,0.3164274689108065,0.35263410382947546,0.5432260921098886,0.287230443615474,0.555632016772155,0.2733124004816502,-0.1039011991870232,0.29129545509436033,0.48118423344623173,0.5780119587847142,0.02337949538775011,0.3414788726124145,-0.08079152511216298,0.6064853734766428,0.07628495159010233,-0.014684550030478635,0.5112789438163556,0.44511112402456254,0.17552693583790396,-0.09678975259955691,0.26577136114030453,0.3532400754452931,0.17540711471664722,0.4857294871971428,0.3993699543585638,0.16163864390351043,0.2120371465505773
LC_R,0.7222325842592585,0.6762883827647145,0.2819695028394295,0.739248080824946,0.6908351092803329,0.5302882779464385,0.7691188572718862,0.5844502929410965,0.41438060742274596,0.4452882605923363,0.6800611034332873,0.22795739305110452,0.26579270045400083,0.5531909602813109,0.4997994194767904,0.6246366131692391,0.6099145493679863,0.10686126669409204,0.33360059294373656,0.2616481351413668,0.6722636458481277,0.38298541165618427,0.5624950908518321,0.4793621253371286,0.705301351955736,0.3145150197870902,0.18581926421594755,0.3869958592727726,0.7921972025435539,0.14796162214460276,0.6801984706441425,0.7090500447500526,0.06552249808121662,0.7458301964146714,0.7416222442961028,0.8272060874796084,0.7649137994394551,0.3021591171182441,0.7851572832370937,0.70975003256108,0.4261071691768578,0.08932188326579228,0.34759958551313164,0.5805635192200237,0.4353339431723038,0.7239303170519992,0.19606205561345424,0.1649919608305197,0.32852305315084473,0.7849784463411444,0.6819063146031263,0.7640411266072821,0.7039813634052456,0.7142165881019339,0.551984040940807,0.27611677332901147,0.5877446064787112,0.6034409962647492,0.04440694947453275,0.31649243705161983,0.7575616368696986,0.0566064275014555,0.45533810220890475,0.23141296558979577,0.4067097287454954,0.6268166363328702,0.6851130984962077,0.7199679810827775,0.2507811265693004,0.6478025507257882,0.3801012004205231,0.6255983849985224,0.4524031709266631,0.7520890792528953,0.1576521478291854,0.5958591023780399,0.7563088162141932,0.39143068635956607,1.0,0.19900967128370345,0.6658014447453507,0.7317658348423686,0.7563822490191658,0.3744669376116463,0.7999763139089076,0.18132695500351007,0.6075927450598149,0.6762355779264673,0.46808483657454897,0.34786587855506623,0.7430371673228099,0.027787166052591312,0.7030769365996613,0.605262097122359,0.6797633900510619,0.6872887375604226,0.6529865859419747,0.31936780787594554,0.7670641129287747,0.34844262362421297,0.44092087277881387,0.3537477888223644,0.5076640185731196,0.6271694223568862,0.6882203286687815,0.6431151557091923,-0.05008590434629899,0.7815238943433314,0.7338328177935448,0.3012447416666131,0.4287712112049713,0.7407339957991818,0.7370158965480803,0.5499574270032066,0.4874340099346341,0.5410126179831443,0.10635925519490202,0.18126704275735506,0.43700261897949294,0.6957627825864073,0.6337627347971084,0.5275928927724117,0.4689662857063585,0.2954474267153773,0.7696614286069461,0.5980523158007865,0.6332929150499743,0.7713245764902216,0.35609618575934554,0.2632737803574451
Occipital_Sup_L,0.25300944966922345,0.016668783270106034,-0.06620675728267174,0.32341189682797356,0.20762398159519732,0.08104198297038537,0.2793551824759047,-0.06152881284256138,0.03871304010467434,0.5790100874865521,0.1956619587235365,0.17785331484393394,0.07631024634594981,0.026399403584220448,0.11611153366562242,0.30238850512911813,0.346293771206732,0.30554585668643014,-0.13988519784918133,-0.014199835712916305,0.43390769261404316,0.07631536305844314,0.17604562840081553,-0.0386260964422572,0.15626323501853528,0.2394246225529947,-0.18574794984065315,0.22672579536840282,0.2626017879299486,0.7908529254181542,0.39108549068291315,0.3508551253599101,0.4418388158449279,0.3802341851623395,0.18152869020061504,0.2590124923499884,0.3884977574630757,0.5780104294627118,0.216866265549607,0.4034472263259825,0.578306839313796,0.21374066976131315,0.09908067129809184,0.19247176516601494,0.1427106035784032,0.45088375274283965,-0.007935999364261828,-0.16771394114290394,0.44810069920562773,0.19353708545781811,0.23165669409038256,0.27042200307069314,0.30712214730475496,0.3201839699616107,0.0784364258556478,0.3509528182109038,0.34121239241040086,0.36323449946184844,-0.14798542226066752,0.467951490513131,0.31083807923019785,0.38092263615005884,0.3227968795393139,0.6719320052418895,-0.010701558563523707,0.04959167335715032,0.5589260625515555,0.42213762532428256,0.6764264342128239,0.4032320355447891,-0.07360539451916262,0.23839549301730295,-0.12056124843251124,0.27841975494874377,0.42195420288049224,0.20266010503987278,0.2989197358889374,0.5620184732602261,0.19900967128370345,1.0,0.02044012360198781,0.31269376326354187,0.10559719684378509,0.22506764866518914,0.3488520493149562,0.7652581419414944,0.2028738158385553,0.057567256484838986,0.6123791137575789,0.3938738967827249,0.1764828029923538,0.5987290222000492,0.2242081344745117,0.3075098171138923,0.4751700703296942,0.2695136478875923,0.077016934935886,-0.12989660956972393,0.32627054288287016,0.6739161544951353,0.5573739208033128,0.15865730290620272,0.21034594213591132,0.3491933688625807,0.26236691988950955,0.5086435583144783,0.21463033725273306,0.29063644383725484,0.2756225267734897,0.05266340826327815,0.19904595029016908,0.44713212487250414,0.36445634976213154,0.10599958254520932,0.40565811236802335,-0.06940759979063842,0.7295136979097172,-0.03337670625185178,0.12427209716550894,0.45787010526258204,0.5617085265021965,0.2275874859791001,0.2096382584444674,0.354144013847261,0.2253101038290806,0.2770773156995853,0.33525783102047874,0.18733224477927274,0.12278425546932142,0.10493484619566046
Frontal_Inf_Tri_L,0.7921633242205827,0.8363059717662995,0.26454978295489046,0.6442116006646015,0.8317678134809521,0.6350221535251748,0.7239644945559212,0.831636797539813,0.5877042183788322,0.5865120979340794,0.6318835935678747,0.48937325114625146,0.6022057186796427,0.7294500713932216,0.5459950281878855,0.6555850779590561,0.6585368704211096,0.27805377839344103,0.49099753617863034,0.35261829575452835,0.5958144800949978,0.738443832298729,0.7895333121420752,0.4948855726462078,0.8910794076373405,0.05782176052640176,0.05688644759226639,0.4759004675141605,0.7531321207628592,-0.1234730370740595,0.7627943369887412,0.7218969584253445,0.17203826409583348,0.5890795832692084,0.81944813831314,0.7046973856370219,0.7845865757447645,0.032656583331176076,0.7364604185728387,0.5582716268809861,0.3989811980751869,0.00015791712229589722,0.4831443262916743,0.7953926124492803,0.727753209456086,0.7419119831545784,0.29850313998543676,0.21390525326325366,0.319898025306463,0.825577768496711,0.7941394144459607,0.7516105019582521,0.7673113823540649,0.5631347717656187,0.44441043247354217,0.13120039570271308,0.6961355460208576,0.6495243808227691,0.007280521060345261,0.4813499491387276,0.664198882475602,0.1966715097277815,0.7340211213339712,0.01800647687349899,0.48390340241253177,0.44716090590015684,0.5391904600044406,0.7270647726304766,0.0479023497517236,0.5991809816730695,0.4230811994857558,0.48123929425662076,0.33315764475421605,0.7405660419619838,-0.2757639884379336,0.8063229989730765,0.6989253775523775,0.015569469487816878,0.6658014447453507,0.02044012360198781,1.0,0.8259515394137309,0.8175819983589545,0.5602661230268612,0.7374512443126822,0.07419902537544755,0.7974211356118447,0.7416580012041176,0.5521753603539858,0.40251126436942425,0.7848150197853706,-0.10032862715005414,0.6344081733798305,0.8396107973352135,0.5114007821420676,0.7938018153887598,0.9079773281664023,0.27094567195096053,0.7193394944884727,0.31981807842841314,0.24748561848536318,0.7063320025888757,0.6891211766682924,0.6973936039474341,0.7625373758834062,0.6108685438569588,-0.25804602409694755,0.7021998583450006,0.8029074482718964,0.5168285247024023,0.3287753631275437,0.6899384587859453,0.6516450263816408,0.7331666427980816,0.44964461673583767,0.8474516155357156,-0.11970009482940916,0.1042753191784004,0.46196951631006,0.6432700741599265,0.5910839917054642,0.5399485792517709,0.5696641020085715,0.4065510294752708,0.8094788796651072,0.7463811706699348,0.574034549147914,0.7199361757458825,0.3495715865790961,0.11916307222148723
Cingulate_Mid_L,0.8926400778710849,0.8466812790781845,0.09932091219352746,0.826737654979257,0.856055183241929,0.5875193823157757,0.8730150641529233,0.7407278859974752,0.5563948095615427,0.6622737593522224,0.7855261335881161,0.43771212740851,0.5980716974492607,0.7190576708933443,0.3569055040621539,0.6806417552070028,0.6834078343912398,0.34332078564285573,0.47858844731342765,0.3885451663539329,0.8082002262407463,0.6308947096752378,0.8074131155038857,0.5302033733521739,0.874650676256974,0.17703031206971717,-0.0073770051064775514,0.5643005105465126,0.8727835163772045,0.21858387658141865,0.8618260588891231,0.86604788376168,0.2867373320193684,0.6979306356370413,0.8375740423279524,0.8195679863169375,0.9198937552554519,0.35748408472901244,0.853180159893923,0.7817300870612278,0.6690183804111721,0.12720944413301008,0.4088014594737095,0.8965759591856871,0.6453445345718783,0.8805422807642251,0.3586181003091645,0.2009224665283061,0.29767008658372734,0.9000391245995532,0.9086153480478907,0.8689243812486651,0.8474385274292705,0.7678854373464183,0.35628883448270054,0.07236612606570965,0.8057308933122932,0.7461105132757039,-0.038332410917645596,0.5280678946177864,0.8185898980097662,0.30259855297583116,0.7860275617940616,0.19185749619378284,0.5312072066947809,0.45367594301257386,0.7411220153687491,0.8919676133202861,0.39740457264751283,0.7970213602405083,0.3369310718279442,0.6746762540772829,0.3837949880972297,0.8786080310291259,-0.018828970281407516,0.8297535056110328,0.8533360044634287,0.32776861292066906,0.7317658348423686,0.31269376326354187,0.8259515394137309,1.0,0.8334202556648983,0.5608581686016787,0.866207814883724,0.4074896348940418,0.8280193459471128,0.7448710962271937,0.7876021729386427,0.5485062784070733,0.8608970331055288,0.17242344241736157,0.6357341531487324,0.8409455125818309,0.7655004718398852,0.8779199912222955,0.8296978369633735,0.28406146569881713,0.83547309706586,0.6298891748973219,0.5322406085694801,0.6096065662459237,0.7262344656224727,0.751841240155565,0.8795556351894317,0.7598813833827196,-0.06857814544313524,0.8579223654086443,0.9058438408098508,0.5005781006549083,0.26951106015593473,0.8273977644899758,0.8324069083509255,0.7248012810868965,0.4007600884372264,0.6983108326994021,0.17275483081278634,0.13034991899020365,0.5418192688582516,0.8278476375171254,0.7900891769672735,0.512330129183985,0.6017768245195478,0.5621880590986791,0.8645597333154807,0.8515966469437535,0.6539783630208399,0.8481019924107409,0.4151675034160218,0.27452991626379647
Temporal_Pole_Sup_R,0.8203925233964333,0.823681754823387,0.2754213630438331,0.6743731689285379,0.8323849483269005,0.5742484202663167,0.7496241236178524,0.8344938574290716,0.6447670835209118,0.5012219878628734,0.6876815698131394,0.38710438995969376,0.5515337209999267,0.7528413786050876,0.5365758298487782,0.6489132098462065,0.669007078300277,0.28369325170295745,0.5639730878440606,0.48460765570416,0.6430626434379106,0.649160906907846,0.7855133848459672,0.4604297462585429,0.8239952039354489,0.09668709246212874,0.019304670157086087,0.48590104380051735,0.788753846957711,-0.06150940758113767,0.7567181261823154,0.6915160444264269,0.21242909883660804,0.71426211269609,0.8406848752861942,0.8031978462718978,0.8237990488442904,0.07475019081769119,0.8139032643022744,0.6179375828400896,0.4663974921997823,-0.014571714909914976,0.3513401895914039,0.8397520922375388,0.6821707454988067,0.7292942083142692,0.3680221456230409,0.2853129794574031,0.300346263822496,0.871962436572145,0.8071229602525969,0.8514485988166854,0.8627187041025732,0.6035346379844799,0.4546839106648888,0.13554378550191942,0.7223689154834312,0.6811983441724699,-0.07189717299541462,0.44236463385668134,0.7128350959302738,0.23589655567490558,0.7373158489970807,0.01659405641469815,0.5083736471496282,0.5534927556245021,0.6087851117272928,0.7864414077894086,0.10343065023844081,0.5836656754075119,0.4371182130157959,0.5518418815621849,0.4764397256094179,0.7528067841876874,-0.17932842833658336,0.8098492833912841,0.7030424640747492,0.19847801117315717,0.7563822490191658,0.10559719684378509,0.8175819983589545,0.8334202556648983,1.0,0.5279783901239875,0.7929219970002486,0.14517983187374012,0.7755090842123106,0.8232359324297034,0.6109855186343922,0.38202152988399596,0.7899934145690393,-0.004177143795568447,0.6858314234675132,0.7908616051201005,0.5798363250526936,0.8684311498499253,0.829871633737997,0.29120147410366015,0.7514262090605895,0.3739391642361272,0.2944124647878297,0.5956997605138736,0.7230397628418141,0.7855433278677011,0.8111170447663474,0.6725642019823356,-0.14582089100441,0.7314894359335903,0.8310208421845463,0.6024231071353465,0.3974097436363764,0.7485833636355411,0.6753442863746143,0.8129045475689466,0.499947326345529,0.690112942591831,0.02353552880341672,0.028003292197748823,0.4920418149222105,0.6592828502508319,0.6957793185662912,0.42846027002100817,0.5982565630434596,0.4955314513084208,0.8991088209073463,0.7660463936392483,0.5821625175278107,0.7602217943971202,0.3092179500724576,0.1411879078328585
SN_pc_L,0.6414970517845138,0.4958462722239367,-0.033830852723662166,0.4752653144126162,0.6136846798353751,0.8576754209612927,0.5535526034451647,0.6091009090475625,0.6529461478035588,0.6257189566544522,0.48805859023955994,0.6871782250564933,0.5183591586970433,0.4877741776664619,0.4234689287131104,0.6582193874590898,0.6945165573091222,0.3344419039905773,0.5288562569865645,0.37433337252308285,0.5603111744373039,0.49985840511034396,0.5908096838746254,0.1565829637156134,0.5528113848662073,0.23549119739453783,-0.1421844124048168,0.4243146925702403,0.5069942243960728,0.17620552267981515,0.6528371628320697,0.6296007516064969,0.36852122891315775,0.5380327605957388,0.4798113150517436,0.5730880750477633,0.651970017589647,0.11039695947737632,0.5803046456928419,0.480516820130559,0.3543911791505327,0.14425114480405257,0.3478967663201319,0.6246623857646263,0.6043078686838257,0.6726709429797895,0.26753266723797675,-0.010116467457232317,0.5369070699501385,0.5852174768676485,0.619438322225749,0.7000725919050713,0.6717978032408471,0.44869779170042795,0.3584089002112047,0.40344052217352133,0.649020092621231,0.6097081189545455,-0.26033450698729216,0.6567336833402613,0.5312173805978286,0.3374968619650034,0.5957967758374112,0.3059290527736975,0.3235637577255176,0.2962281294977022,0.5660193676727997,0.5862409275659763,0.33686077213117305,0.528521695501149,0.5017515708515784,0.22561588092420598,0.0733831114448144,0.5449900272324092,-0.25297021912779644,0.682329391890372,0.553441568682512,0.25035811521290996,0.3744669376116463,0.22506764866518914,0.5602661230268612,0.5608581686016787,0.5279783901239875,1.0,0.5655218344896548,0.35802853920519745,0.6591737511773742,0.28742721602310484,0.5871091220710808,0.41710839680836,0.5611732476586561,0.12088553916576367,0.5061961873699973,0.6995912962183408,0.5057857054272762,0.6489110107598619,0.5021206880393887,-0.02838668955291252,0.6353106539060551,0.5143570892883713,0.2632175092273748,0.6506448371224824,0.6370089868180868,0.6457526594285989,0.565045380160269,0.650404484458896,-0.13852396184679394,0.5059658071186641,0.6092400894038937,0.4347337823761096,0.38490772536052714,0.6735138643716038,0.5037872138820383,0.5545920607841358,0.4405432423397722,0.375000361689866,0.20194092059089144,-0.03876694875726511,0.02985259135069111,0.563677562213707,0.5878708029452215,0.5025442216695084,0.30391684712685174,0.46622515725040026,0.638371584375261,0.5276368693491206,0.7272698748942075,0.5091595840050709,0.16280248365021838,-0.07786415665283974
