,Cuneus_R,Red_N_L,Heschl_L,Raphe_D,Thal_VL_L,Hippocampus_R,Putamen_R,Cuneus_L,Thal_IL_R,Pallidum_L,Temporal_Inf_R,Parietal_Sup_R,Olfactory_L,Cerebellum_9_R,Temporal_Sup_R,SN_pr_R,Parietal_Sup_L,Thal_AV_R,OFCant_R,Thal_MDm_L,Hippocampus_L,ParaHippocampal_L,Temporal_Pole_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Mid_2_L,SN_pc_R,Thal_PuL_R,Insula_R,Frontal_Sup_Medial_L,Cerebellum_8_L,Thal_AV_L,Rectus_L,Frontal_Med_Orb_R,Temporal_Pole_Sup_L,Rectus_R,Occipital_Sup_L,ACC_sup_R,Thal_MDm_R,Supp_Motor_Area_R,Cerebellum_7b_L,Paracentral_Lobule_L,Vermis_3,OFCmed_L,Frontal_Inf_Orb_2_R,SN_pr_L,Cerebellum_Crus2_L,ParaHippocampal_R,Thal_LP_L,Caudate_L,OFClat_L,OFCpost_R,Pallidum_R,Lingual_R,Rolandic_Oper_L,Thal_MGN_R,Olfactory_R,LC_R,Vermis_10,N_Acc_R,Cerebellum_8_R,Fusiform_L,Thal_VA_L,Amygdala_L,Parietal_Inf_R,Cerebellum_10_L,Thal_MDl_L,Frontal_Mid_2_R,Caudate_R,Thal_PuI_L,Frontal_Inf_Tri_L,Cerebellum_6_L,Rolandic_Oper_R,Putamen_L,Cingulate_Mid_L,Vermis_8,Temporal_Pole_Mid_L,ACC_sub_R,Frontal_Inf_Oper_R,Thal_PuI_R,OFClat_R,Thal_LP_R,Cerebellum_Crus1_L,Thal_PuA_L,Temporal_Mid_L,Red_N_R,Thal_PuM_L,Thal_PuL_L,Frontal_Sup_2_L,Precentral_L,Frontal_Inf_Tri_R,Cerebellum_Crus2_R,SupraMarginal_L,Cingulate_Post_R,Frontal_Sup_2_R,Occipital_Inf_L,Cerebellum_10_R,Paracentral_Lobule_R,Temporal_Sup_L,OFCmed_R,Fusiform_R,Angular_L,Occipital_Sup_R,Temporal_Pole_Sup_R,Cingulate_Mid_R,N_Acc_L,Precentral_R,Occipital_Inf_R,Cerebellum_7b_R,VTA_R,Postcentral_R,Frontal_Inf_Oper_L,Thal_VPL_L,Cerebellum_4_5_R,Supp_Motor_Area_L,Cerebellum_9_L,SN_pc_L,Thal_PuM_R,Frontal_Sup_Medial_R,Lingual_L,ACC_pre_R,Thal_MGN_L,Frontal_Med_Orb_L,Angular_R,Precuneus_R,Insula_L,Vermis_9,Vermis_7,Occipital_Mid_R,ACC_sup_L,Thal_VL_R,Temporal_Mid_R,Amygdala_R,Vermis_4_5,Precuneus_L,Heschl_R
Thal_MDm_L,0.5995927502026495,0.7498972047078446,0.44758963401121693,-0.027730792072909304,0.9552362078188797,0.8135387592935284,0.5593310013518958,0.33748050084616743,0.9228329455498865,0.4026796317399558,0.42710523943409623,0.042233601147396695,0.3740714461283646,0.6247189236124226,0.6614551060927943,0.3098268612386522,-0.11482462585381648,0.9327553173212877,0.11439609043845875,1.0,0.9059330039781902,0.8813263582491575,0.19935183614456325,0.3946400832806972,0.3414322770547425,0.5531511021192759,0.8111124845897244,0.7507744891398905,0.6600238307632365,0.2236349884865969,0.7213241416193551,0.09535270018144652,0.2851857389050603,0.38490104186625185,-0.07705300740836434,0.4034472263259825,0.7889330562594409,0.9707199535334837,0.5014672081372493,0.22613280818364362,0.6276122747161501,0.848303809927048,-0.1673140648397826,0.47938835726483403,0.3068986886770687,0.24223989575788835,0.8336956907211729,0.10643391437548248,0.9067053330496898,-0.002890415117228545,0.42693505391422076,0.4709512883451383,0.8012687220648217,0.6655572140359214,0.6526419367652737,0.20356068861138044,0.70975003256108,0.6527653898491118,-0.0012015875637849456,0.32212987759667844,0.7044255995652643,0.8343835276980396,0.6943330499850793,0.26112765208274114,0.4189509345100496,0.9696802639461883,0.40074909914967716,0.9398199639249082,0.8698724938539735,0.5582716268809861,0.8044699710531411,0.7753911166551398,0.4786468073539553,0.7817300870612278,0.1316464389864669,0.328154690654682,0.8764296452250819,0.78139593907983,0.9686201711636938,0.04288363396410274,0.13569154808993314,0.3681371785514544,0.9066983033072675,0.5859691248801493,0.671134023941362,0.7075363531926347,0.3450628669448132,0.5105447335324544,0.34539297368792926,0.6928684137302534,0.18914436902385032,0.20198887608916258,0.7354365272746617,0.6392585056353591,0.47708825534354793,0.30191501732193593,0.18861499607881616,0.5626335346952699,0.17297282271826672,0.7741229973284898,0.4853041811348781,0.5427291858738724,0.6179375828400896,0.7257815847943758,0.11261624913358802,0.35286751647842246,0.38470097475028037,0.15877803283596342,0.44659942100114053,0.3482569131146836,0.790669649391986,0.9534695134851494,0.7275819134608564,0.5811970492264075,0.7033541474856781,0.480516820130559,0.6953779630257235,0.733875965866199,0.8437258515831065,0.708132775714611,0.8384661855302055,0.39930248808836416,0.3849594072083379,0.6107686731283267,0.8316906715591141,0.6760314115696336,0.3121711573635249,0.44960250177070565,0.6258507333745894,0.9428385158448866,0.7625725479392647,0.7647735895720045,0.7728207259787093,0.5313604271733247,0.49813172060868444
Hippocampus_L,0.48407444767007735,0.7013884113157784,0.5580192366583058,0.04952605779444778,0.9648270204695417,0.902497572866004,0.6029901838365033,0.33292799310012405,0.9423564885020733,0.4908134175638923,0.4837485121728069,-0.05159093167480309,0.44264504622565837,0.5989305477982501,0.6213781761507571,0.403874873126603,0.004730274298122328,0.9130511622611807,0.18022479040440956,0.9059330039781902,1.0,0.884762235065719,0.37395295278332075,0.46457173860292866,0.5732234968564424,0.6097757713673438,0.6265261838328142,0.7267114848049654,0.8065353106531051,0.24495293713440422,0.742333527102308,0.21769200111146694,0.48635414027942353,0.502583194606095,0.08918553553109829,0.22329803829933617,0.7871879497973971,0.8511708736997727,0.5611940045912179,0.2677667913191962,0.5735078880462877,0.8651329880741815,0.039413634938416535,0.6398462748737228,0.3910394678922361,0.034090226550358295,0.8903720505504747,0.045704815357494426,0.8999083702516126,-0.029275672784981794,0.6100016416285101,0.5887250111024197,0.7642532408651791,0.7116269155396546,0.7256598388564305,0.3239230693523648,0.7282982641113876,0.7872878737086519,0.06362039497694179,0.2547958092404398,0.6171511067635971,0.8866828720376876,0.7042534939919194,0.10336550902480054,0.4583169192189442,0.912675372755035,0.4799283112806289,0.9327751536203784,0.8765634649072407,0.7279599623254689,0.7984125225237267,0.8329095748442321,0.5488048656933874,0.8730652320383154,0.06599164316810728,0.4152134884283425,0.8855317374875106,0.7346613042322009,0.8970645626540551,0.13838341227873804,0.20985511535063767,0.18385259954212724,0.8281752054320176,0.5267932969613044,0.6856095624934541,0.49553386170521746,0.11731610563489558,0.6973811879309417,0.5037896639286421,0.7430864503609353,0.14628342978956538,0.3242694932552112,0.7794852770231864,0.711441443861755,0.18487680907888404,0.5032763388739504,0.1722976286241802,0.6299118796137574,0.33271604657516435,0.8100514429994906,0.4021354361177602,0.32511694396709906,0.747784075801961,0.7625772253607858,0.09820004136566207,0.24817115442352253,0.23971038023287028,0.26068124164872913,0.6221124774953202,0.20447194213433506,0.785897258559665,0.9650418006437325,0.8269262010214767,0.630860047197499,0.6443108260017563,0.5016705596617081,0.4865912304821784,0.8186382450998999,0.7423944428504198,0.8539445522788107,0.8595184771245588,0.5262457465879822,0.17109734346197647,0.5881066029625132,0.8952860554063552,0.5280400049220111,0.17329016474657694,0.17782761069781758,0.6904362614942827,0.9593782857379428,0.7179388042209591,0.7330281332243458,0.8542500222752734,0.41270812941619905,0.3906255441195515
ParaHippocampal_L,0.5450030364688166,0.8272708619645893,0.5288315070824398,0.05844066265405373,0.941909559309595,0.9255693633102431,0.7506639883215013,0.42938148469731213,0.9472309316984138,0.6486980972217762,0.3500461717897461,0.05761918807444759,0.434017012033581,0.6105707185344921,0.792028277125098,0.4580289858385698,-0.24015068855944177,0.8853742895735058,0.01574750266227468,0.8813263582491575,0.884762235065719,1.0,0.16032534751578859,0.6493164253833326,0.4568250957929924,0.6918113824492275,0.6633260022484148,0.8734359152268422,0.7750114554335849,0.46098129913986013,0.7225397719321274,0.2757049714781534,0.4712659565818102,0.6735422215206077,0.09849831148477733,0.32627054288287016,0.8572602765289503,0.872080389031766,0.6580242618765365,0.35112180172425744,0.5915200384277757,0.8358344643843503,-0.14617228653402067,0.6578084928239164,0.4397143569014268,0.30950003345984045,0.8929581339146456,-0.02152820074564808,0.9487166398571144,0.07323126589175119,0.6338625243885353,0.6393350856364813,0.8522696775222283,0.848306306975748,0.707850949807574,0.3961722517926379,0.7670641129287747,0.7878532606421069,0.0658018162364389,0.3691919915436692,0.867068606638225,0.9351292339283528,0.6516166806906918,0.2878393016501309,0.5975318962789494,0.888704064520508,0.6143923819885911,0.931578115858985,0.8158448055294989,0.7193394944884727,0.8799762726139823,0.9021970840515254,0.6956043638901752,0.83547309706586,0.3380903951615878,0.5362455703906189,0.9557419810435415,0.862940125836506,0.9182386873279853,-0.13221800132010156,0.2911834264758796,0.5128430931725887,0.7907779317780836,0.7463344099218465,0.814245404789103,0.4845992600176935,0.028227581366744154,0.6514279442473276,0.24508862693360328,0.8258404661887441,0.21787067054525536,0.10516636633905024,0.8826196025091947,0.8015628800887944,0.36581842170887163,0.4492423851298831,0.24431010293295466,0.734743873847061,0.11525451132608074,0.7931334063761416,0.24509083459333988,0.4508635700705402,0.7514262090605895,0.8566735774783429,0.30331907559113946,0.46955604960923997,0.1728076938672122,0.231777552025585,0.5247647315290102,0.42858388098350253,0.8604656638521073,0.9102984425078764,0.8135659017697837,0.6738843783699761,0.8241258961112736,0.6353106539060551,0.548660827275181,0.832379812408936,0.8222805653813281,0.8413572923729248,0.8899738599111902,0.5921921427622528,0.34989650302786185,0.6822933260137422,0.8568431075862836,0.6105145041404687,0.3480863555812399,0.3669597888640319,0.801656808962269,0.9566795577618338,0.7181971490757818,0.7910738968523038,0.8900787698651372,0.5633518482395995,0.5323776709834048
Temporal_Pole_Mid_R,-0.013453559516591036,0.14520025409945495,0.4463552347800902,0.39412576847634667,0.269574919996268,0.18029684167377322,0.0507335798191717,0.13962539796167173,0.28668165597436046,0.08446849526099469,0.778932811412997,-0.4001070203559371,0.16404793271726328,0.4615793979008226,-0.014950074274888741,0.03098012849493868,0.5588155368995954,0.13298633953189087,0.4833372806273703,0.19935183614456325,0.37395295278332075,0.16032534751578859,1.0,-0.16114395357965516,0.547884501081175,0.19449913539181904,-0.18559222608718706,-0.08519300603097858,0.46033920501735587,0.04739289684495427,0.3125214906943242,0.15462085579930515,0.5674990242164227,-0.04355213843609652,0.218265187258593,-0.12056124843251124,0.12827410657786104,0.12753608842455955,0.05482850143144451,0.32324254844718875,-0.021842432862958096,0.4015261286758939,0.20422781797089512,0.3151434050172247,0.12072432863405085,-0.1907006880105129,0.44167556507664985,-0.05302251730663842,0.19546922988465126,0.07361303431950685,0.3916758030366093,0.2342099226111611,0.23717962869215609,0.07090053433095728,0.5219149227861511,0.13418024249750765,0.4524031709266631,0.2624934216390589,0.27002048078567037,0.22773413031821382,-0.16628048560891062,0.2532525038910582,0.3827328549641471,-0.6433174008317651,0.04861349054805698,0.20555028564868508,-0.19752990566991227,0.22387351423617113,0.32148613281701066,0.33315764475421605,0.134805279744048,0.259168644968695,0.0739083878302286,0.3837949880972297,-0.0965434338081567,0.3928404588336388,0.2766802352738339,-0.14995725079727493,0.10842782082466877,0.6403167603562082,0.20381806041361777,-0.37199908033224527,0.2236252568750246,-0.1845874443406001,0.11297380652675852,0.02384610395424311,0.06336936738796597,0.48659734979535635,0.7658600593075013,0.05450648436615155,0.39141525427269247,0.7498172172987507,0.20857002899207316,0.007576401634816841,-0.2993138327716601,0.3022653950373145,-0.3008084985552759,0.212236409230112,0.6407124932824096,0.54628889547812,0.3630613672898356,-0.3054297588090746,0.4764397256094179,0.15177291065621162,-0.0700688945399488,-0.6022349461175344,0.36475485998915136,0.555208624580796,0.24136223386733766,-0.6027187476613969,0.27784022171523703,0.29086186660067564,0.3916365695300482,0.08727664201112918,-0.051517751988772315,0.0733831114448144,-0.2483377631930162,0.21897474476341205,0.16294280480435822,0.28866053399879066,0.23120074991453007,0.33910195072463933,-0.5676690023087717,0.07246600248343718,0.3637655119646054,0.21131190622677698,-0.15584368042642965,-0.4857463536570786,0.22328027834085534,0.2483989908497612,0.4152708370901526,0.20880589800683494,0.3494315897516819,-0.058257949951023784,-0.22655461519412431
Frontal_Inf_Orb_2_L,0.47062783678411596,0.5369813316066924,0.45713613407293674,-0.047175956844586024,0.48751408042184863,0.7015272205135397,0.8172438291081137,0.5739514479279612,0.5769115532160625,0.8402693973546023,-0.08033807353520239,0.25766947258907574,0.41836740372175407,0.28912727383108333,0.7793134372946435,0.5063619076690262,-0.4417588760492772,0.48126359744605784,-0.17439234672475348,0.3946400832806972,0.46457173860292866,0.6493164253833326,-0.16114395357965516,1.0,0.35471174005416317,0.590492300838612,0.3288830845589986,0.8064005054188439,0.5450244322814958,0.46810664750371445,0.34921625437637277,0.46106725772806884,0.4502323727047451,0.8742343063355186,0.2690722994968344,0.15865730290620272,0.7072513209660788,0.4194631018660415,0.7608081961037698,0.1786245896605305,0.4410387536624417,0.4874327291478105,-0.0775545684976489,0.7731993522255932,0.41673208167850045,0.1853296580081817,0.5664123524961173,-0.23168904973664892,0.6301747377693833,0.21764318759356116,0.6774744692632623,0.7032168507630953,0.5913024150104796,0.8284287880836831,0.37865231310932823,0.6084001222450179,0.3537477888223644,0.7248207757210617,0.19074974448598028,0.3002872823599997,0.7523597399378561,0.6710368127573586,0.37230156386266106,0.43152773659427207,0.6685967526234221,0.389105755202375,0.8130154806727677,0.5153712908893263,0.2889057165299332,0.7063320025888757,0.7264583117644072,0.6788590431264628,0.8352659633655587,0.6096065662459237,0.4474856822526002,0.5522870831248762,0.6359655079385371,0.7445548512934671,0.5348902952638116,-0.41073363200020874,0.41036082830734066,0.5455211591544191,0.2512686837921693,0.7645778394946217,0.6575207485516731,-0.018031247654926925,-0.42480775757755185,0.520150356353161,-0.11965492033680929,0.7869038812769297,0.02737152719406438,-0.15001602827958993,0.7173850059270265,0.7973439478728731,0.18834073023913428,0.41881045413099327,0.40307823315462327,0.7729442779534804,-0.05315537520275545,0.39726508758673545,-0.2013559732959308,0.40251288894888343,0.5956997605138736,0.7806036069139857,0.5561782758191892,0.6678398170812159,-0.25422271991047957,0.09251873616056401,0.522631653317488,0.6298683484886127,0.618033085363773,0.4239906265729366,0.6196677064691801,0.7285082521232467,0.7114369723406249,0.6506448371224824,0.24858745642440055,0.6423578972604523,0.4684664455044127,0.6595514388132995,0.5255371662979055,0.5868592194118143,0.35534920575311335,0.6597081653259457,0.6016399314681222,0.3214708692417888,0.10406065003858242,0.27745249610556466,0.8199697918109234,0.5565881074528054,0.3253327670970615,0.5739633712746118,0.6462096764145147,0.5322597680979362,0.5926349003340406
Frontal_Mid_2_L,0.11926474624221742,0.34487621244582456,0.6921809868065016,0.3645391776314957,0.4945935610843107,0.5119476083826443,0.4394853676267721,0.4075463273796518,0.5101564838204212,0.45490967067877514,0.5982983960652951,-0.3092083233339133,0.35566164940600875,0.5924959012643697,0.40084279713091886,0.4163810603780828,0.285705915918635,0.38882913936255203,0.26083996924489855,0.3414322770547425,0.5732234968564424,0.4568250957929924,0.547884501081175,0.35471174005416317,1.0,0.42711874075524897,-0.036675380910310765,0.39938334397259934,0.8616885268171054,0.42775174861162074,0.34378847480926755,0.15485460565531148,0.392550103938012,0.3886151466077132,0.1470030849905528,-0.06940759979063842,0.4671681132918145,0.2819229935027574,0.571698980896915,0.4964565207307591,0.25964121298531934,0.6025961399018738,0.19079010784822373,0.607187753959796,0.32879031812378795,0.03176896298083819,0.5820536939578436,-0.22477546766190873,0.4731546752783763,-0.16239650977553455,0.6121056752617431,0.5298677226354982,0.48345559526236875,0.5111524063817369,0.5514637751956156,0.4340370534411466,0.5410126179831443,0.6292832574200882,0.2336229609697108,0.42833162963089544,0.22051821064085814,0.5185550541314586,0.5743962147721459,-0.3791661955392095,0.3694808530566336,0.34629783817846604,0.4750941705629461,0.4084865181781636,0.41566418815219275,0.8474516155357156,0.4785402288874801,0.5783798837191904,0.4115376178201953,0.6983108326994021,0.21526933709498086,0.425847312559181,0.4806166837864701,0.2919793441512406,0.32805565139846243,0.2505949056932469,0.2879660069481421,0.049606450723674464,0.27475312202896235,0.3164860821608495,0.3733417116815875,-0.08079152511216298,-0.2721311167123582,0.9387404564280847,0.7808318043939316,0.48237166384981733,0.4725588245624682,0.6447330074000877,0.5576375776464315,0.5286023315348566,-0.17951851065222005,0.43597195266487043,0.06535803229066262,0.7018417254468808,0.4079391860629503,0.5977661063942757,0.13988321228581546,-0.2149116001731622,0.690112942591831,0.5299839233525707,0.23837625829448197,-0.06674739214096162,0.1795652776553358,0.5897863699704621,0.5271889821037853,-0.16313563496633637,0.5948348012443813,0.47140491560652986,0.6656581999745569,0.5986887402888795,0.3571667436180927,0.375000361689866,-0.1667147883798365,0.6648101334132964,0.3530873135775197,0.6226253977921876,0.4225305145687817,0.2938075777978769,-0.44056723918221347,0.35540067444738904,0.6679429917116897,0.3503084454642191,-0.03971695160516914,-0.42886250998525743,0.558774667649817,0.4896405678643842,0.5030760157471394,0.40435768731329147,0.63072106380951,0.113223760105747,0.15197735249435418
SN_pc_R,0.39606149977126065,0.8458869923710929,0.38728690313790903,0.14026244778922,0.605876066715418,0.618884980130908,0.6455923853457216,0.3266694680732024,0.6236737810910064,0.5865239822043609,0.4106916448191171,-0.03653564715087218,0.05356924701902401,0.5489303802502853,0.6400020756612319,0.5656575507313061,-0.14329120767017547,0.5571080435094097,0.04391574320982767,0.5531511021192759,0.6097757713673438,0.6918113824492275,0.19449913539181904,0.590492300838612,0.42711874075524897,1.0,0.2765073382341098,0.6223299961579999,0.6034608937061171,0.43049022014877053,0.29736453998561163,0.2756552571603879,0.3927245149370718,0.4843888999665882,0.09245386104472635,0.08104198297038537,0.6102544888872476,0.533100434299127,0.5298651276862621,0.3937713597688158,0.3562484479973403,0.5936441739631206,-0.060931918702988155,0.6543966809516045,0.46069577228113423,0.2836645896377854,0.7445144604437001,-0.10304973141298605,0.6965533558161396,-0.010819899255960812,0.5393188135722919,0.5997021307977534,0.6925422629672298,0.6762989157137183,0.512678544048953,0.2952279432273223,0.5302882779464385,0.5865427158472227,0.06720841182522815,0.3849152915452648,0.6281944106483826,0.6646330740671872,0.4768177632024349,0.08150811334770196,0.6606911194576499,0.5478776715928481,0.49682808393355365,0.6510724375627323,0.3763368283177403,0.6350221535251748,0.6671887588796489,0.7029940165106272,0.6515264293950481,0.5875193823157757,0.39019594419238773,0.31720508560321287,0.6345189250794573,0.6235578703815209,0.5836166956105676,0.04828886865648364,0.3730562558375075,0.4111252056378818,0.4024371527101618,0.49043940741683506,0.7585498269282913,0.21666272551344595,-0.24322901092444482,0.5460107691820112,0.2338787691475025,0.6851825684448981,0.34619375505549144,0.17372930662145122,0.6997820075949375,0.6118914862471226,0.19492246049520687,0.5985688976326895,0.19500258286324273,0.6521833538811016,0.16665572150209487,0.6664406915186016,0.072044617197278,0.23160306075253168,0.5742484202663167,0.6737770091437604,0.09320700754876197,0.2556939176582025,0.24253769750626591,0.4680225356763216,0.4260121062520163,0.24372147419867,0.6684344278081747,0.5602755839800009,0.6704839735100365,0.5757229903789107,0.6715359487965168,0.8576754209612927,0.22353653947380933,0.6661796034102749,0.5734127043163719,0.6249982126777314,0.5532605476599418,0.4344689717274135,0.04307885924750297,0.5086086221433453,0.6801774925320893,0.4845460412598029,0.2716941833992878,0.09587655927798479,0.676194386010603,0.6430623520325156,0.6003573924591887,0.635511198803692,0.6584786086499951,0.36661008074201573,0.402501856635829
Thal_PuL_R,0.624128043489861,0.5120073083022557,0.21183205474342814,-0.22611848920049396,0.7181007783018906,0.6280148495195933,0.4433842660742575,0.24357798367516093,0.6768615301668208,0.2613134804629612,-0.014910413394903514,0.31083149043305236,0.3008213761346097,0.2706268868676403,0.5415367277472741,0.19192340988892162,-0.34860152827939883,0.7582040174629512,-0.033384814911837715,0.8111124845897244,0.6265261838328142,0.6633260022484148,-0.18559222608718706,0.3288830845589986,-0.036675380910310765,0.2765073382341098,1.0,0.6573929945758383,0.31913388619210137,0.008507545204597842,0.5586839653387425,0.022507861242157125,0.05976492637192835,0.32923329636570187,-0.17579614641231064,0.5573739208033128,0.5937606619106452,0.8614506161487042,0.3920810689672115,-0.06008973238424845,0.6282773147411873,0.5903176125704541,-0.2917192692272288,0.1759843316862243,0.2626377998457898,0.17718587182527312,0.5060179424512765,0.19873559705747484,0.6932122617715204,0.1720742043306593,0.18966072357165517,0.2590163948226625,0.5796195970511709,0.5010780836675687,0.25390418182860336,0.066252374386509,0.44092087277881387,0.40826004511346503,-0.11288461036799492,0.1593368449056262,0.6299469018008684,0.6052869483348887,0.4421989359910363,0.5352568085543603,0.19903643291146048,0.7827039243455193,0.32756034789546956,0.7190048322000779,0.6859555511435912,0.24748561848536318,0.625824903879555,0.4844442318096337,0.33102000972822726,0.5322406085694801,0.08852923757294952,0.23445797891045456,0.6552086746320839,0.6944815154791572,0.8265708467905285,-0.21471507735384038,0.023634614855580893,0.3726532869296971,0.7929045744727375,0.5941447011916725,0.5003208838616803,0.6740907661934195,0.5305583888748914,0.16921790089516114,-0.04982904595122353,0.5034095874854843,-0.10441819548067581,-0.0996977925099022,0.4930180757278248,0.4796592871762357,0.5766801601566917,-0.06802968066779856,0.2928893051948746,0.3449272651992123,-0.05875292695883089,0.4120791928208982,0.4292639630168351,0.7398146371640039,0.2944124647878297,0.5201856809289628,0.16436752329724424,0.547711786082364,0.1199880812737155,-0.24747559554195595,0.18728483606039617,0.5753117959732129,0.534087019416945,0.7159781902168761,0.4165086569998047,0.39871544149656934,0.5215515361361194,0.2632175092273748,0.8407697553367827,0.46526171109152575,0.6558436252023242,0.4481058979134747,0.6114834800816938,0.26854059100121774,0.7122865377306185,0.5859447950599885,0.5235478902684938,0.5076996899988767,0.2766773123285441,0.7199839237866581,0.3912385711232113,0.7160972209382838,0.4493192232731429,0.6027543521808234,0.5007463362793994,0.6039687793717695,0.5558487664631717
Insula_R,0.6283758440858451,0.7095755765939137,0.5667314770073212,-0.09203717204791897,0.792904588483505,0.8809239362691729,0.8673858997777802,0.5601266497534324,0.81808449733245,0.7310117464169545,0.09394660563886352,0.21175106796737156,0.5041543211165407,0.4796772165609658,0.9097966868396548,0.4612389670368856,-0.4690834838297837,0.7687003363992954,-0.1798629272029826,0.7507744891398905,0.7267114848049654,0.8734359152268422,-0.08519300603097858,0.8064005054188439,0.39938334397259934,0.6223299961579999,0.6573929945758383,1.0,0.688618935526337,0.4358209339340143,0.5848954251144404,0.34888982694954795,0.3332879752110865,0.7938316746695213,0.09154591598018512,0.34121239241040086,0.902135250279609,0.7771777883999255,0.8095134138160982,0.25306475927576766,0.6542173943700239,0.7290081721607324,-0.12854679191306273,0.6844288901456654,0.38237260749659546,0.2757893837498075,0.765886415453861,-0.08316318327785438,0.8622355606650052,0.04852355992875969,0.6452680444009782,0.7144866370834124,0.8066585278569913,0.916681121193575,0.5644712360430864,0.5284610291358554,0.5877446064787112,0.8331058891870526,0.0889583405187083,0.34875706216348173,0.8843119589083804,0.8511107091122071,0.5895994966873109,0.4878638975993609,0.6826575997655471,0.7330225496497541,0.7996334479848256,0.7957003292973321,0.6285309487507101,0.6961355460208576,0.8837115087876098,0.8580834802240118,0.8012990859540169,0.8057308933122932,0.46490420771203084,0.5324926442016754,0.8425271888415932,0.919405723118196,0.831802791211789,-0.42355400052464814,0.390743591282106,0.6106143010771145,0.6201393727497321,0.8367592248187568,0.7347950429563598,0.3504282226435956,-0.11745478311378729,0.6081051890682967,0.06116853101048151,0.8741816060200451,0.12420798880581815,-0.06527933028308723,0.8811531135596042,0.8969071769833336,0.3905017913736128,0.3808546086453389,0.4449045612469235,0.818153671541876,0.030316451974866224,0.6259233579718797,0.06558317816775472,0.5586412305046037,0.7223689154834312,0.9140094114261177,0.4809918546861021,0.7327541016325977,-0.02178084369551294,0.106856586388183,0.5011971573531108,0.691814478492435,0.8081978563702695,0.734289156066722,0.7889661386600937,0.8048031552965973,0.8480895792284174,0.649020092621231,0.5404649192155904,0.8168680967831525,0.7386709391168103,0.7957529548192819,0.7792018975351863,0.496311556059513,0.4870684927976682,0.7799653755800582,0.8221703173745176,0.5702149056471763,0.24894956748405153,0.46305358455871215,0.853971926077006,0.8313998437707472,0.5742305275665677,0.7460606150720592,0.8220499160006244,0.6747651935952265,0.775319308116422
Frontal_Sup_Medial_L,0.35830684764862775,0.6017357473893094,0.7391729068713241,0.28443303843512774,0.7809387684307214,0.7898167699585726,0.6482773913889018,0.5127074719837982,0.8063890840188183,0.6235656285508867,0.5447251510968574,-0.12134905731918155,0.5059601288193288,0.6431905443116125,0.6634606407884601,0.5050226133945152,0.07846525000680929,0.6725838687845754,0.17133579493792975,0.6600238307632365,0.8065353106531051,0.7750114554335849,0.46033920501735587,0.5450244322814958,0.8616885268171054,0.6034608937061171,0.31913388619210137,0.688618935526337,1.0,0.46551394333275026,0.597311311156962,0.23324956646250194,0.48634411035289954,0.616947369933574,0.15862878961534024,0.15626323501853528,0.7429976071729247,0.61057061169401,0.7275159227834347,0.433352889925063,0.48321740195840357,0.8301447490694881,0.041683106283251566,0.71765311016877,0.4463493226969421,0.1284124643132948,0.8107676696689164,-0.1254535297526327,0.7751201605023039,-0.01652678957433378,0.7024817575174462,0.660689352276045,0.7295738118395788,0.7646015780351828,0.6996924479743415,0.5317909241694304,0.705301351955736,0.7969897454592957,0.2148080724513412,0.45528542848560744,0.5365994796920274,0.8018486907547243,0.7121147164227085,-0.09019849639408876,0.5438924118027443,0.6483778041143891,0.6269075673692934,0.7264928580156426,0.6689517407650641,0.8910794076373405,0.7268394442634457,0.8280555780921572,0.6168766542333488,0.874650676256974,0.2547899190934087,0.584773396626048,0.7736213817143167,0.6289401327567843,0.667140463216158,0.10205048621602629,0.36557273135032625,0.2526406127263304,0.5607763596621846,0.5749068350441233,0.6237045089576986,0.16408204746408717,-0.1628684553304988,0.9542923874878448,0.6228544628321401,0.7363057224097767,0.4033116670503822,0.4706995874492821,0.8243544452284928,0.771110211427076,0.05140941540131038,0.4793882247961127,0.16209397384246746,0.8202190713467328,0.36042122566525453,0.7537281732472653,0.19441331027098294,0.10519099348346168,0.8239952039354489,0.7821390896136728,0.33017056117401755,0.21478653718460936,0.18489846302762905,0.47567512996574957,0.6653467362018686,0.13958419136206285,0.819469285237953,0.7487834030710977,0.8412167673976755,0.7486956715442855,0.6080894072423361,0.5528113848662073,0.14256735470092688,0.8985910934864025,0.614117094959318,0.8313491536239752,0.7029225597255627,0.48662975359098287,-0.09167305685757988,0.5953016589885826,0.865184597869015,0.48156312320575306,0.0956984156513305,-0.08243704775022248,0.7706203024438504,0.7823938990642958,0.6920558983322794,0.6787547896789689,0.882395586406133,0.38876542003277803,0.38509623886002164
