,Thal_MDm_R,Thal_MGN_L,Hippocampus_R,Putamen_R,OFCmed_R,Thal_VL_L,Olfactory_R,Paracentral_Lobule_L,Cerebellum_7b_R,Frontal_Inf_Tri_L,Caudate_L,ACC_pre_L,SupraMarginal_L,Pallidum_R,Red_N_R,LC_L,OFCant_R,Caudate_R,Temporal_Sup_R,Frontal_Mid_2_R,Cerebellum_6_R,Cerebellum_3_L,SN_pr_L,Lingual_R,Occipital_Mid_R,Rolandic_Oper_R,Frontal_Inf_Tri_R,Temporal_Mid_L,Temporal_Mid_R,Thal_PuI_R,ACC_sup_R,Frontal_Mid_2_L,Parietal_Inf_L,Thal_AV_L,Amygdala_L,Thal_VL_R,OFCmed_L,OFCant_L,Cerebellum_8_R,Thal_MDm_L,Thal_LP_L,Thal_MDl_R,Frontal_Inf_Oper_R,Calcarine_L,Cerebellum_3_R,Cerebellum_10_R,Occipital_Sup_L,VTA_R,Frontal_Med_Orb_L,Frontal_Inf_Orb_2_R,Cerebellum_4_5_R,SN_pc_L,Vermis_9,Cerebellum_9_L,Vermis_7,Cerebellum_Crus2_R,Angular_L,Temporal_Pole_Mid_L,Fusiform_L,ParaHippocampal_R,Cerebellum_10_L,Cingulate_Mid_L,Thal_LGN_L,Frontal_Inf_Orb_2_L,Calcarine_R,OFCpost_R,Postcentral_L,Fusiform_R,Thal_IL_L,Rectus_L,Cerebellum_Crus2_L,Thal_LGN_R,Vermis_10,Cingulate_Mid_R,Thal_PuA_R,Parietal_Sup_L,Lingual_L,Occipital_Sup_R,Temporal_Pole_Sup_R,ACC_sup_L,Frontal_Sup_2_R,Occipital_Inf_L,Thal_VA_L,Rolandic_Oper_L,ACC_sub_R,Cerebellum_7b_L,SN_pc_R,Cingulate_Post_L,Supp_Motor_Area_L,Thal_VPL_L,SupraMarginal_R,OFClat_L,Insula_L,OFCpost_L,Cerebellum_6_L,Hippocampus_L,Thal_IL_R,Vermis_6,Thal_PuA_L,Cerebellum_Crus1_L,Thal_PuL_R,Thal_PuM_R,ACC_pre_R,Occipital_Mid_L,Thal_AV_R
Cerebellum_9_L,0.715136613204698,0.6555369451256061,0.7474610457662182,0.7811246944681312,-0.05059356365714413,0.7217723432873887,0.4390742183545166,0.5437640350514044,0.2605485680154319,0.6585368704211096,0.7748060047780914,0.7764949576099811,-0.04026412399310377,0.6282845405228388,0.7926181683075095,0.8069616449000968,-0.2109879759003418,0.7340457340036272,0.8648881076582916,0.686606524192705,0.6942741032778806,0.7540461422751413,0.36688995376522837,0.8378678602421223,0.4589599157070505,0.8325401950238057,0.7988575279297512,0.7921187036492722,0.6860344170998277,0.7592753921059747,0.8256377487677067,0.3571667436180927,-0.2545516604106344,0.43454174230526266,0.6144162694717586,0.7444354763881158,-0.2189878678301434,-0.053656814385155446,0.5877470213966028,0.7033541474856781,-0.08003740909329038,0.7491218282312108,0.8586814711688661,0.7531262154283116,0.6649531216976694,0.43097258690836393,0.346293771206732,0.3996094523075484,0.38958192012959536,0.6225066198745539,0.7055870083734591,0.6945165573091222,0.6843296251979,1.0,0.49728359538810574,0.39220218031605336,0.0629043314948367,0.423207619651363,0.9112822604227873,0.7613676729268767,0.6656372766253658,0.6834078343912398,0.6989496585590561,0.7114369723406249,0.7114638752777117,0.473683646326747,-0.13413068591912045,0.6917917892059603,0.7309664017007117,0.19235466508073765,0.5882137175604003,0.7034997083316433,0.7227200959102281,0.8452806767824408,0.6240929431882406,-0.357682906158562,0.7922723980590497,0.4914269681913485,0.669007078300277,0.7681793214399626,0.7824776821417121,0.5311909452288057,0.740353475915437,0.7990950317681651,0.7813958967912298,0.44238773977832296,0.6715359487965168,0.7428693437119029,0.777940399074123,0.669290068740608,0.5892509854122239,-0.13983819672161216,0.7444337069961778,-0.1996621689314269,0.8722745684639288,0.6443108260017563,0.7287122416472017,0.5207683281489909,0.5600884117527888,0.8020084230872496,0.5215515361361194,0.4864223012382437,0.6623370843744798,0.24425968653896415,0.7088736625730092
Vermis_7,0.3980698354924176,0.24380955959116715,0.161885725279706,0.24239965396115118,-0.31358657959869013,0.2730988642560887,0.11957584710283548,0.0742654509810602,0.27225677580651036,0.08774982376981207,0.26846263977100954,0.16309384011543254,-0.03854496194045004,0.020243372482528516,0.3079180409004714,0.42061543350150676,-0.13962630225384606,0.28301546565311164,0.26807317894104143,0.08359105982212324,0.21544688469075662,0.28964351851409326,-0.17689534091871492,0.38542202000713394,0.3576685781433485,0.2605923128525074,0.19314583849276512,0.38085657773858134,0.3445383273269949,0.3612158208640193,0.31924690990634036,-0.03971695160516914,-0.13054653860176965,0.07281252322826132,0.34700716141683113,0.2645264674507434,-0.15226547881199132,-0.06908436800525576,0.3653591222761222,0.3121711573635249,0.0448715830868482,0.2878409805699479,0.3211421346768343,0.33135701781989296,0.08201569375258892,0.0013470456604879203,0.2966639245553678,-0.025244358141134227,-0.0651219824611186,0.07464889326968846,0.08389775202987752,0.3855083161051301,0.471822155190797,0.49728359538810574,1.0,0.37625195810761547,0.21719968737555717,-0.038418576542816746,0.4757110170298491,0.3321638592202888,0.153970640488209,0.12384058752178567,0.27920049368598177,0.10406065003858242,0.3155162706024818,-0.13864654503909693,-0.15015556402422164,0.278155673021425,0.2105350407396,-0.021616770460591538,0.6430673736159586,0.23634674888783716,0.09445189193626573,0.19742375861589528,0.4137287784456099,-0.17944422969666193,0.40960918212773767,0.3015129045079556,0.1500604389808573,0.13699786114308599,0.12627988095715995,0.5442707061707095,0.1786355453558417,0.1754562450360672,0.2988790792307597,0.353404098228204,0.2716941833992878,0.2645599011219365,0.13874295092190156,0.25240862016326615,0.17305823749077331,-0.22154804287276175,0.14155653131291618,-0.3556610949877822,0.30880321980541375,0.17329016474657694,0.23914262668708333,0.31045506973557857,0.2417956176658105,0.5986858745959387,0.2766773123285441,0.42261359564217366,0.040160658559326996,0.36124260722570795,0.30082700828883147
Cerebellum_Crus2_R,0.18521740521986102,0.0883448414915947,0.06454565292626371,0.19431811134080249,0.05885036881988183,0.17316519607154257,0.182795086882872,0.12056741767736265,0.7489066539303403,0.3287753631275437,0.14992120978430395,0.14167642560663188,0.5628563829948633,0.20068501265985736,0.2924654994169979,0.24601762966286103,0.1370195114558131,0.1279210390140257,0.31791063799089436,0.06524615186109188,0.5261337021621252,0.27107395169495113,0.13171510955383314,0.4793644487644437,-0.09156407490552854,0.33004063925638133,0.13706907583585687,0.21193159820524493,0.6230325284198278,0.12926891810724844,0.22336524993651546,0.4725588245624682,0.3413791796451837,0.025786163894629056,0.5049272046917604,0.14955664268105473,-0.23595553740525338,-0.023420771934363496,0.840721145802013,0.18914436902385032,-0.11167206736020449,0.15249095243379565,0.11214148477767363,0.4833715597712032,0.20951698119394563,0.1667389896438206,0.19904595029016908,0.07632266525771852,-0.05416502084131371,0.2340051360931838,0.309003928094077,0.38490772536052714,0.6146228801550089,0.39220218031605336,0.37625195810761547,1.0,0.23905240793934562,0.10952811614603472,0.2135852539730232,0.3919089242016221,0.23852708987797996,0.26951106015593473,0.12870936452346943,0.02737152719406438,0.43712913644157075,0.13002070742786542,0.3773650475356517,0.5428558483374797,0.18848892507258813,-0.18836205484574178,0.6890519344075674,0.13522533505917067,0.1604291976385883,0.27190683276610295,0.05562798852442487,0.25811876393044697,0.46778741163906484,-0.009954575844143465,0.3974097436363764,0.26129526926757707,0.12033001415217005,0.3461316948661196,0.10481502433075367,0.14922987609296426,0.21696956038787668,0.743602964947994,0.34619375505549144,0.4005969428491792,0.35580967890255955,0.17306917469376434,-0.14176793186319864,-0.22926744168579638,0.33179462577709856,0.21476922634976206,0.27887006098163897,0.14628342978956538,0.14746761785809429,0.03797050848801355,0.1375232119861848,0.46792186043749007,-0.10441819548067581,-0.049174807884710126,0.04325634510197314,0.20644315030231966,0.12416328774161382
Angular_L,0.5213546864432089,0.27435578057952664,0.1547727310456681,0.07158070589587007,0.020872241841541135,0.3774020044640055,-0.15856778920236314,0.35366128030737726,0.19471264725856435,0.032656583331176076,0.3507677063828594,0.21027999790272375,0.6443329637042051,-0.10529994333352807,0.1176143374625896,0.20557449220820642,0.4754433454573009,0.3387416764544576,-0.03877156615720815,-0.36558054072019047,0.16612080935584908,0.4261666918783376,-0.07883160720535465,0.3555093653019032,0.24413492552819765,0.08114514786808351,-0.09547252421711012,0.21493235482968243,0.41149958036771145,0.42909342667330136,0.13299061092487605,0.13988321228581546,0.7260812640845844,0.34745184661287076,0.4004753957836651,0.33755661985879803,-0.2004206040283568,0.4034178507675232,0.1935625304750895,0.4853041811348781,0.2183345869872257,0.36566230393617055,0.033556926913742034,0.344772356366891,0.11107712345074039,-0.10365066156128545,0.5780104294627118,0.039323065865264684,0.18027212055188957,-0.0827056260997412,0.2245377630858615,0.11039695947737632,0.48354066123055445,0.0629043314948367,0.21719968737555717,0.23905240793934562,1.0,0.01337155702120177,0.09900134345224919,0.35552327176590326,-0.2419870684956781,0.35748408472901244,0.2797184181411442,-0.2013559732959308,0.3972078373384002,0.04362154264675809,0.585331239808911,0.417783684291592,0.2800929887796581,-0.00871992084057968,0.07784122650395298,0.2746720365637292,0.10231987191145339,0.022070499676194004,0.5225699744831975,0.3436821760084548,0.4936011156924329,0.42214856557430314,0.07475019081769119,0.05222003302616758,-0.14821254207278609,0.45848341769525963,0.14704427884453983,-0.043125371748690584,0.3190310700357156,0.14303647277934906,0.072044617197278,0.3511633549576463,-0.048487720247115465,0.4581935471457994,-0.22457281481833677,0.08030746009916892,0.229637093947134,0.2712367747900176,0.24985075174770044,0.4021354361177602,0.3233114297715815,0.3204502274811768,0.43220819879106426,-0.03492717902774085,0.4292639630168351,0.6060900050910365,-0.012704011686576363,0.8179053208504097,0.4718436643272304
Temporal_Pole_Mid_L,0.36425500216608603,0.47901094054712456,0.5843081579278544,0.6202887587739525,0.3470602187416575,0.4347481816543681,0.4614945488182146,0.29439864028892554,0.12674874269977215,0.5696641020085715,0.5342550235218644,0.6021357718486363,0.16106764040204727,0.5198171179682589,0.5333661192951128,0.25283594782430724,-0.009605361300547746,0.40704519464248634,0.5134129041621436,0.4408116897785666,0.6253021323221043,0.5323430282239819,0.4627375781537972,0.49560592150609495,0.07423801449994097,0.5347944356935649,0.48755113623472024,0.5670136598180775,0.28114025726435227,0.3979821488477324,0.5155287828173696,0.425847312559181,0.0052071799063042965,0.4726034229953827,0.3612517476659154,0.4835695359813899,0.02310253203480558,0.295004454171452,0.2986300272767974,0.328154690654682,-0.25489604710536923,0.4850590838607351,0.3770624627210014,0.5248747037901149,0.5954939278146929,0.16360665010870024,0.2096382584444674,0.3380272018798725,0.7065541866334899,0.5398160301979013,0.5786202060371117,0.30391684712685174,0.31001033410380474,0.423207619651363,-0.038418576542816746,0.10952811614603472,0.01337155702120177,1.0,0.5146990459099796,0.5394605293278097,0.41159156148880044,0.6017768245195478,0.43894185423990734,0.5522870831248762,0.5437224280614718,0.648873256471396,0.11522183317536161,0.45994685226717724,0.5513430650387259,0.44389502054022334,0.01917080961450608,0.5242407413757041,0.6083095105881936,0.5950243180915537,0.2949877779579094,-0.13033760074120854,0.3596917484194804,0.2433164837068495,0.5982565630434596,0.7004791706683366,0.5383816913994528,0.034287032318085685,0.6384430058457948,0.6874076830655931,0.6212203777107637,0.18098818636175554,0.31720508560321287,0.6077227696129531,0.4614807408760951,0.38227283689249786,0.20436677918345897,0.43736875850204876,0.4707513830010966,0.2703767432114536,0.5713110592101455,0.4152134884283425,0.5428477232431319,0.3899708138739101,0.3142982221141767,0.24647876183964193,0.23445797891045456,0.08136101828408934,0.6204024960305121,0.0033250182764825924,0.34361593580431393
Fusiform_L,0.7499989789372409,0.7175979132029185,0.7766177565401202,0.8112190224032009,-0.11987936033465839,0.727620575144241,0.38646881361575963,0.538448353033961,0.10009770427018855,0.5811062810071581,0.8146543713315163,0.7902819412705848,-0.14199981273011938,0.5723968633226186,0.8075658422847372,0.8030719075904412,-0.22929556321716993,0.7395569594455366,0.8268261295995919,0.6518539038592185,0.6465923292456378,0.7748645269622346,0.39262017409094185,0.8116950374929245,0.5601170389207298,0.7730899990906032,0.7590016291656722,0.8784381739130319,0.5494174718859685,0.791977950891854,0.7939465071438923,0.22051821064085814,-0.3332699111562818,0.5170715649527549,0.48378241204985073,0.7664711818166435,-0.24573767646635344,0.0874429526550613,0.4338383542225225,0.7044255995652643,-0.08009715091525338,0.7829394406594149,0.862507600504591,0.7562066972132401,0.6530379015259657,0.311212388632497,0.4175601660181646,0.35560749946417974,0.5101776305551796,0.5585867977381135,0.6623837240786876,0.6727599508861525,0.6167828399025618,0.9112822604227873,0.4757110170298491,0.2135852539730232,0.09900134345224919,0.5146990459099796,1.0,0.7200416647098331,0.6184933144752097,0.6609313279736069,0.7298659259479465,0.7523597399378561,0.7235727705278582,0.48318487783528175,-0.26105867434977464,0.6290570428766984,0.7360896657029404,0.29320079149778955,0.5175310416215219,0.7310362495547721,0.6780338580148506,0.798748889981658,0.6921734109493108,-0.4620852180894055,0.7772708657801575,0.6254489678259757,0.5772657804409203,0.774543685203031,0.7453510187693286,0.5780577736053927,0.7826251461284969,0.8342108438015772,0.8200115931532245,0.3077826643712785,0.6281944106483826,0.7420642281356776,0.648008395430384,0.6774297786162897,0.6591943243067747,0.06935559998446868,0.6557617876855316,-0.2649732134702659,0.8728521094318773,0.6171511067635971,0.754370605759764,0.6002747937817159,0.5802826338331067,0.8014204662063286,0.6299469018008684,0.6024163722901265,0.6554195741646439,0.2966066343392676,0.7426770100323391
ParaHippocampal_R,0.8185274344408527,0.8214448871096156,0.8635950311980195,0.7397112545781331,0.31416742095790096,0.8802377611305477,0.4757840698672349,0.5017691160809494,0.4702827253671515,0.7516105019582521,0.8823848908400244,0.9047543006685121,0.36545546897926756,0.6939173642063979,0.7823527653422643,0.6736491221525003,0.13639643404271876,0.8630921059457023,0.7349280572484969,0.49199039292288244,0.7564780244125505,0.8046376351142493,0.36580768507093964,0.8815202562087894,0.1845573922181066,0.892110126960149,0.758802293027998,0.6188896313762935,0.7900204299833514,0.8471694871296614,0.8542529621354661,0.5820536939578436,0.20446088584706015,0.631986873621688,0.775645058758086,0.8998679566439365,-0.009154839319765701,0.16554447405399206,0.4692152613249871,0.8336956907211729,-0.042873413433326846,0.8825109728898138,0.727684005888524,0.7610264925656205,0.7623363733281543,0.5699094055721856,0.27042200307069314,0.5939146582131093,0.5712133141424196,0.7320359749165595,0.8569143156425657,0.7000725919050713,0.6503329184664353,0.7613676729268767,0.3321638592202888,0.3919089242016221,0.35552327176590326,0.5394605293278097,0.7200416647098331,1.0,0.6451350469090675,0.8689243812486651,0.8658101986616282,0.5664123524961173,0.7898941738852474,0.6760227100358431,0.344819965620966,0.8940075890628465,0.8918759669152431,0.3112086083629507,0.25262664952363384,0.8768964151406256,0.8122229118270979,0.8385517745369313,0.617907794093647,-0.06652834316621624,0.8000739917879085,0.3489567047921375,0.8514485988166854,0.8244284137661787,0.7173173466840117,0.2840702266119068,0.8827663753517956,0.7965691892462559,0.907941070550136,0.41570342147926975,0.7445144604437001,0.9143820650261879,0.6919447204016591,0.8566294111108721,0.2067567852243173,0.016105621938523742,0.891904377830868,0.26069046746664176,0.8385158083725541,0.8903720505504747,0.8973054666289725,0.5666377969717923,0.7201966413239521,0.3867030142314651,0.5060179424512765,0.4241906823746107,0.8051210297399085,0.25983007495080995,0.8108172161194875
Cerebellum_10_L,0.3949933604280848,0.4881568977200529,0.6361691880257005,0.6931343444259878,0.20181618530896883,0.4726916249835672,0.5082728117199721,0.23783685262215115,0.30281195096202684,0.5877042183788322,0.5550616442300227,0.653882945709577,-0.0953369925099333,0.732112040034343,0.6033097297632594,0.5291134366622958,-0.28997757591526746,0.49871119984893286,0.7284864351487449,0.6756700988237888,0.5568926147399327,0.4198105142177548,0.3500597572844708,0.5788962283834306,0.15198453919402932,0.7058174133300849,0.7050565572586419,0.48499588576615593,0.4547897013220001,0.4851233869828285,0.6919132250189238,0.3694808530566336,-0.33184720889703945,0.1894559630228529,0.42481729437877225,0.5306486149659578,0.08690567049428835,-0.14644820071352296,0.312682923415566,0.4189509345100496,-0.1798411275531589,0.5129473439389253,0.6652486633162611,0.5119151334965374,0.635897370722102,0.6937423041359074,0.03871304010467434,0.4794802210852102,0.31116237861567847,0.6207396513502662,0.623985697866678,0.6529461478035588,0.2895230011544993,0.6656372766253658,0.153970640488209,0.23852708987797996,-0.2419870684956781,0.41159156148880044,0.6184933144752097,0.6451350469090675,1.0,0.5563948095615427,0.557601007962503,0.6685967526234221,0.5069126252369455,0.5014363451153645,-0.15303617225292296,0.4986487919408858,0.5449843547288945,0.3002107287503276,0.2288909575883998,0.5236649622335491,0.6788686289905251,0.7437259841176024,0.2921127009934379,-0.38022393905404783,0.41975110543410593,0.16493253914756306,0.6447670835209118,0.7306596278066256,0.7227478175728325,0.07544457992323386,0.6271654137531568,0.761112923759063,0.5384091334624653,0.23022878994500273,0.6606911194576499,0.6002264371169415,0.6785877760189318,0.391454734272284,0.4658764834164736,-0.06590198894782606,0.6187953623337009,-0.027362157570115817,0.5764291629329615,0.4583169192189442,0.5216144939733394,0.27467687079970066,0.301102369736431,0.46710346260072505,0.19903643291146048,0.08901211698408078,0.6488332801622331,-0.1596699569377382,0.41640075045489927
Cingulate_Mid_L,0.7655004718398852,0.7855261335881161,0.8795556351894317,0.7901872359074753,0.3408988058180285,0.8579223654086443,0.5005781006549083,0.6690183804111721,0.3369310718279442,0.8259515394137309,0.86604788376168,0.8926400778710849,0.4151675034160218,0.7248012810868965,0.6806417552070028,0.5745304174100114,0.13034991899020365,0.8185898980097662,0.751841240155565,0.6308947096752378,0.7789840258847646,0.8278476375171254,0.4088014594737095,0.8273977644899758,0.17275483081278634,0.8645597333154807,0.7910297138361859,0.6622737593522224,0.6979306356370413,0.8082002262407463,0.8449685363662414,0.6983108326994021,0.27452991626379647,0.6746762540772829,0.7386350993605497,0.8730150641529233,-0.006242032946951148,0.12720944413301008,0.4007600884372264,0.7817300870612278,-0.06857814544313524,0.8533360044634287,0.7461105132757039,0.7900891769672735,0.8515966469437535,0.47858844731342765,0.31269376326354187,0.5980716974492607,0.5643005105465126,0.7407278859974752,0.9086153480478907,0.5608581686016787,0.5865728423521993,0.6834078343912398,0.12384058752178567,0.26951106015593473,0.35748408472901244,0.6017768245195478,0.6609313279736069,0.8689243812486651,0.5563948095615427,1.0,0.7976974315364629,0.6096065662459237,0.8259928332068478,0.7190576708933443,0.402421615290162,0.8195679863169375,0.8727835163772045,0.3586181003091645,0.07236612606570965,0.8481019924107409,0.8965759591856871,0.8779199912222955,0.605644363746002,-0.038332410917645596,0.7411220153687491,0.4074896348940418,0.8334202556648983,0.8297535056110328,0.8074131155038857,0.19185749619378284,0.8608970331055288,0.8280193459471128,0.866207814883724,0.35628883448270054,0.5875193823157757,0.9198937552554519,0.7797993732161735,0.826737654979257,0.2867373320193684,0.04111443415978532,0.9000391245995532,0.28406146569881713,0.8618260588891231,0.8730652320383154,0.8786080310291259,0.5485062784070733,0.6717082619193202,0.29767008658372734,0.5322406085694801,0.39740457264751283,0.8466812790781845,0.21858387658141865,0.7970213602405083
Thal_LGN_L,0.8481544341396778,0.9583432611738116,0.8521847018163298,0.6491999243182534,0.2589811878906997,0.9187897504659323,0.3700539829366376,0.47008406669890057,0.24125621390055774,0.6709816335459001,0.9082001737762265,0.8853938265422903,0.1507237653397696,0.5945246450808733,0.6973596237929007,0.6510151020746969,0.0721516108695637,0.9113846320190913,0.6748088434165874,0.527520002829741,0.6137143612730227,0.7680497398110463,0.2776300141328157,0.7644665847782522,0.2486816035799866,0.8236596275219291,0.760880349529533,0.589910559271233,0.6496495495653158,0.8709024859924643,0.8125893592743104,0.4553309312232133,0.056944370334134346,0.7296179786060956,0.6208105240509102,0.9362385110059167,0.1012720688724358,0.11621309851594488,0.21669255885998176,0.8565043970391376,-0.043937037072999535,0.9333159618690139,0.7630480473912791,0.6340682967854654,0.6856184115480571,0.4556309353306678,0.18315023039150574,0.46612648701492737,0.4802796565611546,0.6494846056821574,0.7590750057137241,0.5690204746900657,0.5932877546478174,0.6989496585590561,0.27920049368598177,0.12870936452346943,0.2797184181411442,0.43894185423990734,0.7298659259479465,0.8658101986616282,0.557601007962503,0.7976974315364629,1.0,0.5414844096204873,0.6506324648004511,0.5876195161611487,0.1956288538830885,0.7552741157851,0.8703429697556054,0.25858436011527514,0.15084999404077365,0.9566394038870653,0.7535774932841995,0.7718579671941033,0.6622667262300539,-0.18154114197791946,0.7312754942032221,0.3709506946572321,0.7121722410009694,0.7261216406015072,0.7178109652360684,0.24493770316529476,0.8962248216749052,0.7609874132898745,0.8720258263377154,0.27260071499422833,0.6591349182239533,0.8145990415494233,0.5881298810694869,0.8897112600103803,0.28741351643070845,0.0015713128937799778,0.8267585861846002,0.13525677388672736,0.8104676600993123,0.8848166820642823,0.898055004790271,0.5625489871988114,0.8251586273168258,0.33819469579071154,0.6160208373579097,0.499445831214786,0.8210316094809272,0.19822955586161978,0.8587702586953758
Frontal_Inf_Orb_2_L,0.4194631018660415,0.5255371662979055,0.7015272205135397,0.8172438291081137,-0.05315537520275545,0.48751408042184863,0.6084001222450179,0.4410387536624417,0.09251873616056401,0.7063320025888757,0.6301747377693833,0.7181990405832849,-0.15001602827958993,0.7032168507630953,0.6575207485516731,0.6324797747291968,-0.17439234672475348,0.5153712908893263,0.7793134372946435,0.8130154806727677,0.5572613464330035,0.5853215412374942,0.41673208167850045,0.5913024150104796,0.27745249610556466,0.6788590431264628,0.7869038812769297,0.7645778394946217,0.3253327670970615,0.5348902952638116,0.7072513209660788,0.35471174005416317,-0.39373269745900935,0.34921625437637277,0.37230156386266106,0.5565881074528054,-0.0775545684976489,0.12747748295522665,0.3002872823599997,0.3946400832806972,-0.23168904973664892,0.5363612540545749,0.7445548512934671,0.5600212393822732,0.6504998371593036,0.41881045413099327,0.15865730290620272,0.522631653317488,0.5868592194118143,0.7731993522255932,0.6196677064691801,0.6506448371224824,0.3214708692417888,0.7114369723406249,0.10406065003858242,0.02737152719406438,-0.2013559732959308,0.5522870831248762,0.7523597399378561,0.5664123524961173,0.6685967526234221,0.6096065662459237,0.5414844096204873,1.0,0.5889062865410397,0.6774744692632623,-0.2672852941221027,0.39726508758673545,0.5495975051437687,0.46106725772806884,0.1853296580081817,0.5435156417271781,0.7248207757210617,0.7806036069139857,0.37665325483572687,-0.4417588760492772,0.4684664455044127,0.40251288894888343,0.5956997605138736,0.8199697918109234,0.7973439478728731,0.18834073023913428,0.6710368127573586,0.8284287880836831,0.6359655079385371,0.1786245896605305,0.590492300838612,0.6042517531467828,0.7285082521232467,0.4239906265729366,0.6403633183673726,0.21764318759356116,0.6016399314681222,-0.1133680610088165,0.7264583117644072,0.46457173860292866,0.5769115532160625,0.47518295725319726,0.2512686837921693,0.5455211591544191,0.3288830845589986,0.24858745642440055,0.6595514388132995,-0.08099105199219907,0.48126359744605784
Calcarine_R,0.7061766125926683,0.6352089571720297,0.702639129546669,0.8024042330598941,0.13664295130834836,0.6765555192008664,0.47099230608177434,0.6596920815248265,0.38659044450285757,0.6259151765849165,0.7596023143391973,0.7570057479223442,0.37118984948881306,0.6257568184818219,0.6734447313143513,0.6210972539354309,0.09446335563957407,0.6589503204627618,0.7574107562351861,0.5505510704879876,0.824244285863839,0.8171508353240232,0.3271685249447611,0.8942831323073885,0.3545014459899425,0.7396366499017777,0.6770397342827474,0.7484461027786976,0.6722668535561934,0.7112363910471055,0.7696324849628404,0.48182467717368077,0.1759757535685009,0.5155962969623649,0.6594787999553997,0.6994471404532518,-0.16843297473427252,0.26637020514412635,0.5562921309784172,0.6681042602293739,-0.05190855584823033,0.7024266656404845,0.6821993026570418,0.9379381619526559,0.7936285208814926,0.3017242584888075,0.5386504112756678,0.46554721513954556,0.5145458047659951,0.6444112311988524,0.8277857560174077,0.6774554819138182,0.6753431150580524,0.7114638752777117,0.3155162706024818,0.43712913644157075,0.3972078373384002,0.5437224280614718,0.7235727705278582,0.7898941738852474,0.5069126252369455,0.8259928332068478,0.6506324648004511,0.5889062865410397,1.0,0.5991409957684072,0.22604208790529526,0.7558720313803491,0.6983488977790343,0.35446620911474974,0.3015068658665861,0.6624804031366232,0.7317661585365867,0.7913629891989854,0.6060292330691558,-0.14872307898080442,0.815733938739104,0.6396772084871332,0.6892464991128912,0.8023361045743376,0.6954174413890232,0.4746441819808493,0.7060751692052111,0.752159429135313,0.7609966099421562,0.4058748572296893,0.6128181592106127,0.8705853444762645,0.6980815305205894,0.650870997044189,0.3880577899769276,0.1431096576985971,0.7385828018947367,0.15774690896792598,0.8372003636179827,0.6487379285546385,0.7232939073304939,0.5976481474087715,0.5143503903552265,0.5247833460218514,0.49979213272194606,0.4829851261668088,0.597351503080051,0.4271648350435055,0.6615042964907478
OFCpost_R,0.41980539605982664,0.590374992929756,0.7116748881934223,0.6895236749466173,0.32682608067481356,0.566514973444974,0.521499764801105,0.36798982408072056,0.3281015150517244,0.7294500713932216,0.6337784067910366,0.7193734485119997,0.300069947381748,0.7010550721344823,0.5726754679678315,0.3929079806884351,0.32521186283733,0.5405611077969282,0.5840064872272596,0.5465671996910726,0.6286771468412261,0.6071434603283428,0.4432150569828936,0.5820393361995715,-0.10582925902284025,0.676949095748208,0.6287341957896929,0.49410664949134775,0.40304700595059273,0.48116668606432245,0.6001942468365996,0.6121056752617431,0.12743058251902087,0.5500713427207884,0.5081966467841507,0.6090836104612446,0.08168712119010516,0.3396924088912441,0.2789594269744545,0.42693505391422076,-0.17569327166689377,0.5937355606060144,0.48056816026426696,0.5555019802125604,0.7054706764425862,0.4877322653461993,0.026399403584220448,0.47092729066884537,0.693027135395459,0.7960299202432463,0.7662409643448593,0.4877741776664619,0.30939892533519847,0.473683646326747,-0.13864654503909693,0.13002070742786542,0.04362154264675809,0.648873256471396,0.48318487783528175,0.6760227100358431,0.5014363451153645,0.7190576708933443,0.5876195161611487,0.6774744692632623,0.5991409957684072,1.0,0.2819966499346054,0.5970530281077042,0.6287161931539724,0.548649995756111,-0.12733394988377905,0.6581298509977938,0.7425741410622099,0.6976889384739562,0.24421407777776233,-0.04364205725748906,0.43932302579486116,0.1048652023714456,0.7528413786050876,0.7635249810331354,0.645694735702718,-0.12109198362089348,0.7056238523997923,0.7075243920262061,0.6836419960818503,0.24292552452107863,0.5393188135722919,0.6923885311901306,0.5786742579232848,0.5341352786208842,0.13839989581876927,0.2913335571320117,0.7036641141292784,0.43253184726315974,0.6291184770531049,0.6100016416285101,0.6329961145717449,0.4417878353928783,0.38694788659435,0.10566952109125317,0.18966072357165517,0.05321582605784022,0.6939624189204335,-0.12736180922532545,0.47768325598063865
