,Cuneus_R,Red_N_R,Heschl_R,Vermis_10,SupraMarginal_L,Cerebellum_4_5_R,Rectus_R,Putamen_R,Temporal_Pole_Mid_R,Pallidum_R,Heschl_L,Calcarine_R,Frontal_Inf_Oper_R,Occipital_Inf_L,Putamen_L,Frontal_Med_Orb_R,Precuneus_L,Frontal_Sup_2_L,Thal_MDl_R,Fusiform_R,ACC_pre_L,Cingulate_Post_L,Thal_LGN_L,ACC_sup_L,Supp_Motor_Area_R,Cerebellum_8_L,Thal_PuM_R,Cerebellum_8_R,OFCmed_R,Temporal_Pole_Sup_R,LC_L,Cerebellum_3_L,Vermis_6,Temporal_Sup_R,Thal_PuA_R,Thal_VL_R,OFCant_L,Cerebellum_10_L,Thal_LGN_R,ParaHippocampal_R,SupraMarginal_R,Frontal_Inf_Oper_L,Red_N_L,Olfactory_L,Hippocampus_R,Frontal_Inf_Tri_R,Lingual_R,ACC_sub_L,Thal_VPL_L,Cerebellum_9_L,Temporal_Pole_Mid_L,Frontal_Med_Orb_L,Raphe_D,Cerebellum_Crus2_R,Paracentral_Lobule_L,SN_pc_L,Paracentral_Lobule_R,SN_pr_L,Cerebellum_4_5_L,Lingual_L,SN_pr_R,Cerebellum_6_L,Thal_MDl_L,Amygdala_R,Cingulate_Post_R,Thal_PuM_L,Thal_PuL_L,ACC_sup_R,Frontal_Mid_2_L,Postcentral_R,Postcentral_L,Thal_IL_L,Frontal_Sup_2_R,Cerebellum_Crus1_R,Vermis_7,Thal_MDm_R,Thal_VA_R,Frontal_Inf_Tri_L,Temporal_Inf_R,Pallidum_L,Angular_R,Cerebellum_9_R,Supp_Motor_Area_L,Vermis_9,Olfactory_R,ACC_sub_R,Vermis_1_2,Vermis_3,Frontal_Mid_2_R,OFCpost_L
Thal_PuM_R,0.6904089040592754,0.38078654438921405,0.44591570197928154,0.3038411823291535,-0.033975094223115745,0.2948589717479882,-0.28799789407466575,0.39113714617597983,-0.2483377631930162,0.06685295514723374,-0.06275215917943801,0.4829851261668088,0.5441540170472204,0.7361243350028348,0.21359958859168154,0.036195902393990696,0.5923832416898088,-0.014966587110054398,0.5914025308872444,0.3152845160394332,0.44760144636756793,0.4303123204322237,0.499445831214786,0.27418242120031505,0.2527684032853617,-0.04623875317091603,1.0,0.1398897175167345,-0.2817543953818791,0.10343065023844081,0.6002700151571081,0.6351664879372242,0.515485224261536,0.36443485453403557,0.8660538142008678,0.5564237815758287,0.2534090415105188,0.08901211698408078,0.4522455981176565,0.4241906823746107,0.49166733675318375,0.5049412376885408,0.474109178254941,0.13557734177123396,0.44995427349236755,0.27001722512533355,0.4980447256704223,0.5155271159950556,0.603657967728823,0.4864223012382437,0.08136101828408934,0.27161755021726397,-0.4369499559714509,-0.049174807884710126,0.5766740474098117,0.33686077213117305,0.43738443622129713,0.036065870410007646,0.2592381655085968,0.6551499606592289,0.18491368209135617,0.5195654496272367,0.6490355267436332,0.5957588277343108,0.3264972575671437,0.7920195459840016,0.5018653698527201,0.4421183647654089,-0.1667147883798365,0.45411585357209194,-0.10352804909233378,0.46271823238917775,0.25753433912043344,-0.1039900839997552,0.42261359564217366,0.778231267087533,0.2035407665820002,0.0479023497517236,-0.051578652234490346,0.10714498196842481,0.6827897809986252,0.21055915903588798,0.219209733649113,0.5329450139501959,-0.010565465955619118,0.5240442287177304,0.4202827564973149,0.49231609935571846,0.092912036624152,-0.24840197515547996
Cerebellum_8_R,0.3669712689841716,0.5168206728834362,0.28021434555084657,0.33631855913552827,0.38448466936552145,0.41660362593768774,-0.18393199763966256,0.42814366092532213,0.22773413031821382,0.39150471445287316,0.4626010812436246,0.5562921309784172,0.3626808778785636,0.472989972162891,0.36559612441330486,0.040189065239379686,0.5138285420792066,0.5027064403573716,0.28984698071552284,0.5669259631202568,0.31828838752222843,0.5082936799426591,0.21669255885998176,0.4088791352342393,0.5397835567526797,0.7566300139154727,0.1398897175167345,1.0,0.027089788426028712,0.499947326345529,0.3944191100766023,0.46418994714840867,0.23402519378984823,0.5507770960069839,0.284903338074483,0.29522428362900366,0.010568394855657304,0.312682923415566,0.24479053773719925,0.4692152613249871,0.1771073177357895,0.5606645543298262,0.4916219499606398,0.07608410950101949,0.2765253682981125,0.34390133928783806,0.6207261671785436,0.3333457778696703,0.2938222974100188,0.5877470213966028,0.2986300272767974,0.13678157887888368,0.47316161371938525,0.840721145802013,0.37126989334880783,0.4405432423397722,-0.03402489999333015,0.3690286855581115,0.4467560583521338,0.5905533456161872,0.4292985927448992,0.49699119154670207,0.25431962554022985,0.5495757538783593,0.5132192371544763,0.3414788726124145,0.14716979608393552,0.3880041656720971,0.42833162963089544,0.1395025879868794,0.19381662686044038,0.34209785337733134,0.3368224327330507,0.5913183098897993,0.3653591222761222,0.3474984913429612,0.46422042533612073,0.44964461673583767,0.5495231986867362,0.42935185693192046,-0.011403634386248621,0.7548047932444147,0.5720295480107923,0.6480330421861781,0.25818378313302764,0.39822651343473886,0.4402815156440031,0.5294331515863276,0.29333372707650923,0.1325988533379158
OFCmed_R,0.004593829675211484,0.17062513480103847,-0.0024118278516551492,0.3402349090653385,0.3705333054819302,0.35296718774944297,0.24537567952677278,0.07499032968813707,0.6407124932824096,0.3209488368542655,0.4265925672271367,0.13664295130834836,-0.01247604718347178,-0.465992779778586,0.15008943967500826,0.3661208766879274,-0.01403499860115381,0.40021353961136996,0.21987387774743802,0.3400085389307292,0.27862101770036435,0.24947348259667576,0.2589811878906997,0.2214616867102003,0.19486818709503662,-0.06178574027276221,-0.2817543953818791,0.027089788426028712,1.0,0.4197649157380153,-0.10224268460827228,0.09975213360664507,0.03992191048246301,0.08018994548587584,-0.02013633798584317,0.25147640475049043,-0.010025121952939487,0.20181618530896883,0.2913648508314515,0.31416742095790096,-0.32474690039178133,0.07561853486227893,0.07477254436955227,0.11663726162237655,0.2573615976831118,0.17360906445921798,0.16204018814108523,0.16911787223054842,0.23003445571355488,-0.05059356365714413,0.3470602187416575,0.19577827819322335,0.3331629381644158,0.05885036881988183,0.007492803805418412,0.016318513866441176,-0.24348129529389234,0.26440213704110116,0.2952616479334397,-0.015376983566707053,-0.010998897579724953,0.1334467711631719,0.21133657163838393,0.0238647616712751,0.20909128788223585,-0.182919642811367,-0.012775341731770107,0.15764058311432058,0.4079391860629503,-0.24101304119047476,0.5216664370279355,0.2965826299865046,0.19171244506049118,0.20814187133184736,-0.31358657959869013,0.09676646831153513,0.3683903260424115,0.30306242217662466,0.3793402506451483,0.19261516097368542,-0.33045634804020985,0.2363297213336155,0.20587964539173095,-0.013167595497145197,0.08094754048650066,0.1873436446878029,0.33221271573405325,0.29037037355234835,0.07139154377786698,0.5743950028708422
Temporal_Pole_Sup_R,0.3739391642361272,0.6489132098462065,0.4955314513084208,0.8397520922375388,0.3092179500724576,0.8071229602525969,0.2853129794574031,0.7156012214554865,0.4764397256094179,0.8129045475689466,0.8232359324297034,0.6892464991128912,0.6811983441724699,0.01659405641469815,0.7230397628418141,0.5083736471496282,0.4656811905431356,0.829871633737997,0.7030424640747492,0.8031978462718978,0.8203925233964333,0.8237990488442904,0.7121722410009694,0.8098492833912841,0.7373158489970807,0.5365758298487782,0.10343065023844081,0.499947326345529,0.4197649157380153,1.0,0.44348619092067154,0.6592828502508319,0.38202152988399596,0.7855433278677011,0.37829878916185783,0.7496241236178524,-0.014571714909914976,0.6447670835209118,0.7602217943971202,0.8514485988166854,0.21242909883660804,0.7292942083142692,0.5821625175278107,0.4920418149222105,0.8111170447663474,0.8107003375559753,0.7485833636355411,0.7248219666894876,0.6743731689285379,0.669007078300277,0.5982565630434596,0.48590104380051735,0.2754213630438331,0.3974097436363764,0.4663974921997823,0.5279783901239875,0.11927459959253754,0.3513401895914039,0.8158032362568505,0.6087851117272928,0.38710438995969376,0.7567181261823154,0.6035346379844799,0.6725642019823356,0.8627187041025732,0.19847801117315717,-0.17932842833658336,0.835969594494421,0.690112942591831,0.23589655567490558,0.3155303617829781,0.788753846957711,0.7855133848459672,0.33785665833078976,0.1500604389808573,0.5798363250526936,0.8406848752861942,0.8175819983589545,0.5534927556245021,0.6821707454988067,-0.004177143795568447,0.6858314234675132,0.791832858548138,0.49139309420319127,0.6024231071353465,0.7929219970002486,0.8139032643022744,0.7864414077894086,0.649160906907846,0.29120147410366015
LC_L,0.5710566865256748,0.6848940438118696,0.5195551055808624,0.5969293101465919,0.011568981040861025,0.5885549137217512,-0.09060832443107085,0.6675694703001893,-0.10870297346987738,0.4437657796172478,0.25269781884272846,0.6210972539354309,0.7369095765180297,0.5364725995408641,0.5689956459016882,0.24260324731354735,0.5098529083753917,0.3569910286631865,0.6964173830153115,0.5661493513524726,0.6942121216088439,0.6409412079542453,0.6510151020746969,0.6361649609080741,0.5146690868123318,0.3799314692872572,0.6002700151571081,0.3944191100766023,-0.10224268460827228,0.44348619092067154,1.0,0.7198728243971323,0.4241424247038296,0.6951118106846934,0.6673379516016273,0.6862342090094331,0.12971978075311702,0.5291134366622958,0.6204044564388268,0.6736491221525003,0.5010512711056077,0.6952265662772363,0.745470957885968,0.19059434274382311,0.6182193144807646,0.6256315427513028,0.726952204783599,0.7257239659535185,0.638970087958073,0.8069616449000968,0.25283594782430724,0.3898208024870938,-0.15027261543540302,0.24601762966286103,0.46079809985879366,0.7591643531422103,0.31262415848115094,0.24568824243991583,0.6079122796822393,0.706751754781817,0.4271261321675563,0.7399342810431833,0.6531183193014442,0.7054017195466077,0.6507168186889984,0.48208220458467504,0.006364703415913408,0.6862308104595228,0.21323280997602395,0.464418656564289,-0.09846295932481816,0.6269086343441865,0.5889404034050397,0.09626849726147954,0.42061543350150676,0.7128726246711168,0.5117494681552097,0.49177577066951933,0.19272915803862165,0.5213502534792059,0.35361598087770074,0.5149006425583468,0.5697859144369516,0.6281016768375214,0.29639698941813714,0.6933377748688312,0.6627407452477113,0.5992335525374792,0.4746087045459897,-0.18726155837691152
Cerebellum_3_L,0.7218497887915253,0.7235692621453661,0.5724364221787492,0.7361970356644584,0.26705565295093,0.8000917719085917,0.030586875021469784,0.7393818610308809,0.16560602707210118,0.5527673213333177,0.5266588664371755,0.8171508353240232,0.7512500487532018,0.5089837389434202,0.6164718741647957,0.45429710300780085,0.657403018224708,0.5789418628708312,0.8421774576433402,0.7352974898442702,0.8218521752713793,0.8436876366032187,0.7680497398110463,0.7463392077079918,0.6617506916309409,0.3660740119990566,0.6351664879372242,0.46418994714840867,0.09975213360664507,0.6592828502508319,0.7198728243971323,1.0,0.6032306896617123,0.7393765787169919,0.7607892683245403,0.8402350204619444,0.2502122471071026,0.4198105142177548,0.7961950209090386,0.8046376351142493,0.3958652680591337,0.8490856361687296,0.7144523805051429,0.5084899225006861,0.7929451639136466,0.6935101717876716,0.8385343898803166,0.8518865856457184,0.8173941573000928,0.7540461422751413,0.5323430282239819,0.5744027082311665,-0.032274274497540965,0.27107395169495113,0.6552865252089066,0.563677562213707,0.3507984689846279,0.3745608204493287,0.8023802757478495,0.8337428416620233,0.4131441062266332,0.8681843965353851,0.7968691374301483,0.8336450233240641,0.7648772682264633,0.5112789438163556,0.1869312812382649,0.7720406434584458,0.4287064121636101,0.38519328878858605,0.20894987560246558,0.8036238869918828,0.6883966285226619,0.17493687839081073,0.28964351851409326,0.8524448446906758,0.7031495428759454,0.6432700741599265,0.3306957962053183,0.5648220512111277,0.3564748985029696,0.593322279111673,0.6500225153377838,0.7375482470320343,0.3800616142465683,0.8615472138814262,0.812144782542754,0.8088489967524483,0.5109426605229562,0.1460720389942305
Vermis_6,0.6185927448065056,0.5919884950285788,0.4249497826237442,0.5317005961150977,0.11091805478149663,0.5868367122463208,0.025956641775457263,0.5593373973145367,0.02650096554811656,0.388315817142451,0.22669560582650716,0.5976481474087715,0.5336282544994194,0.3314340596895066,0.484125631708615,0.3434827791887633,0.5802790670953402,0.2890014127907603,0.616919134599256,0.5081600304804923,0.5690695346916923,0.5717051932667948,0.5625489871988114,0.5390827194409522,0.5052925191213741,0.19490361768041717,0.515485224261536,0.23402519378984823,0.03992191048246301,0.38202152988399596,0.4241424247038296,0.6032306896617123,1.0,0.45902220733579385,0.5537987277526107,0.597187208346869,0.2700899288840188,0.27467687079970066,0.5682027259081261,0.5666377969717923,0.3465439055638291,0.5755691875164112,0.5423549962432891,0.1987271457919943,0.6018511464113558,0.4770610411232662,0.6152962181617047,0.6004560606525793,0.5659974942048298,0.5207683281489909,0.3899708138739101,0.46346828782996086,-0.13761492126318292,0.03797050848801355,0.4562963768272513,0.41710839680836,0.3359680605848848,0.4309856706839141,0.5781732087605386,0.6164400153198832,0.3387659833485777,0.6495013642246017,0.5709455764512071,0.5543547755478008,0.5312206546209112,0.3635165402612288,0.12572349402617133,0.48757916962901615,0.16368068041715153,0.3522017290269727,0.04894575868472592,0.5494717460696746,0.4832891652686883,-0.03343240693147737,0.31045506973557857,0.6047914604537927,0.47106663835659685,0.40251126436942425,0.1252764798106119,0.49143647939505514,0.38069533300076946,0.36185376448985535,0.40407550563461847,0.42933087166518236,0.1630420904810971,0.5829900704006566,0.5557716215187221,0.5663346239501521,0.36028260605036083,0.043791359022640974
Temporal_Sup_R,0.5747484135319938,0.7467468383095757,0.7517516912349806,0.7815609519172735,-0.0430590559803389,0.7614757848399137,0.10391394194010206,0.834800434207943,-0.014950074274888741,0.7842998828280177,0.6699488535751305,0.7574107562351861,0.9050218930906888,0.3728872815004149,0.8331589948762474,0.2645660723810522,0.7126415392195067,0.6303920972523805,0.7089581400580527,0.6710909756138317,0.8192476977378431,0.7786025076469533,0.6748088434165874,0.8357409284471307,0.8500101174092795,0.6136113865817897,0.36443485453403557,0.5507770960069839,0.08018994548587584,0.7855433278677011,0.6951118106846934,0.7393765787169919,0.45902220733579385,1.0,0.5721993693947753,0.7300638952454167,-0.06647106770301894,0.7284864351487449,0.6889591112566965,0.7349280572484969,0.6898562834386492,0.7694586565606033,0.700929914283273,0.41350355852988907,0.7962035489513332,0.9013358787081074,0.822400609528848,0.7710798284658963,0.6206403796288208,0.8648881076582916,0.5134129041621436,0.4084038875895211,0.15741891077860962,0.31791063799089436,0.6459575007108284,0.6457526594285989,0.30340657218431744,0.43985562011528856,0.8142299982944425,0.7300089345248911,0.4887392861732473,0.8641447517228974,0.6250654944530378,0.7141375227308097,0.9017284203317939,0.3164274689108065,-0.13558096854794324,0.8778679164187349,0.40084279713091886,0.6930993212353547,-0.12899636943914336,0.7335929363685787,0.8952677848873892,0.06235247916631826,0.26807317894104143,0.6628028981441119,0.7649772383878274,0.6973936039474341,0.23551528987002926,0.7651109783920493,0.43903696374693896,0.6069336052356835,0.885219420264915,0.5930293531540519,0.5425143303935677,0.7719589553810728,0.7706524609263188,0.7167351991971698,0.824401599460565,-0.07367105884965248
Thal_PuA_R,0.7080265528294173,0.5513249042052302,0.6213939682975163,0.4908329613161872,0.053585896072925764,0.4793289296797664,-0.24683953548626927,0.5332891628829506,-0.09189479100936374,0.2937600221621741,0.2491873620780202,0.6060292330691558,0.6898927029383767,0.6556521474306174,0.3629227343864552,0.10013961240052016,0.6445586924504035,0.255521544025792,0.7663621585036099,0.5024081259146493,0.6338492988900225,0.6113667859275053,0.6622667262300539,0.47636304995188095,0.4483484021793965,0.08708366602796425,0.8660538142008678,0.284903338074483,-0.02013633798584317,0.37829878916185783,0.6673379516016273,0.7607892683245403,0.5537987277526107,0.5721993693947753,1.0,0.7353298415049002,0.18031265400063698,0.2921127009934379,0.6279372511855383,0.617907794093647,0.47941124803621643,0.6342447153691687,0.5748490987321123,0.24134657184388095,0.630720445202465,0.5097891061352359,0.6603698238281499,0.684964369986774,0.7237023904953055,0.6240929431882406,0.2949877779579094,0.28395695383384245,-0.24920442267286924,0.05562798852442487,0.5675568357439918,0.4195113317054007,0.37302717566068455,0.18727638559071227,0.47028322291816643,0.7187292248900632,0.21050761562748238,0.6875074883217315,0.7816441580998719,0.6924693977396412,0.525915158337479,0.7216891640642864,0.5008491929922924,0.6587669851365233,0.0828044796828259,0.5000005831866315,0.0238505121875722,0.6659350323577495,0.4795777299174496,-0.014104997232112577,0.4137287784456099,0.9031249049790387,0.4593546294864059,0.34705498582392275,0.1142487492647992,0.3088216832316728,0.5863820023256417,0.4250935558725367,0.46110381213152435,0.6462900636593357,0.10313701352632922,0.6971872019795863,0.6141363348468637,0.6794519863169218,0.317081786265822,-0.08358784234457028
Thal_VL_R,0.5501316760364368,0.7630835193107789,0.5092413575500055,0.7970563699642724,0.19156033816743556,0.8272217501545479,0.08075259708262691,0.687331294537615,0.2483989908497612,0.6198572299496025,0.5549356431431463,0.6994471404532518,0.8307350987913985,0.297670855452889,0.6264227947719624,0.4524114167982713,0.5071373078991313,0.6584872416485444,0.9854030258207946,0.817916941375694,0.9408839299985715,0.8791401345497715,0.9362385110059167,0.7525083190463234,0.6074287256754115,0.3147180877987799,0.5564237815758287,0.29522428362900366,0.25147640475049043,0.7496241236178524,0.6862342090094331,0.8402350204619444,0.597187208346869,0.7300638952454167,0.7353298415049002,1.0,0.11788670575505257,0.5306486149659578,0.9660341457078845,0.8998679566439365,0.33041505354436984,0.8281183239866664,0.7760505340090343,0.46715697432536246,0.9299082377193751,0.8095984885107582,0.8293400031168243,0.9245507608618739,0.9693687532805496,0.7444354763881158,0.4835695359813899,0.5341600811126936,0.023214982137452832,0.14955664268105473,0.59575098528517,0.5535526034451647,0.219453081234925,0.40568152629496695,0.7883658087523232,0.8004706694189495,0.37943076439907875,0.870099728042569,0.9562964546275925,0.7575740603350355,0.8374223289606235,0.5130231228796099,0.13217968551271705,0.8541085823546147,0.4896405678643842,0.3534983284917189,0.24058494882923717,0.9690652897412637,0.7716701330519875,0.18347317301725782,0.2645264674507434,0.9163998037828163,0.8375618309148664,0.7239644945559212,0.4013911763523811,0.5690591232744158,0.30587286309529915,0.6099558006380986,0.660936860855765,0.6038166107560816,0.33989770873133046,0.948717746066562,0.9313571745171566,0.864666949557014,0.5570290135162179,0.173119544690015
OFCant_L,0.3451187430268345,0.05829694300338207,-0.08766593798781246,0.02178533551357788,0.30823354032972283,0.1280279929551093,0.1664716531641406,0.12810218790430797,0.24639778156953476,-0.030486040250704675,-0.023022817265941017,0.26637020514412635,-0.09560162396517577,0.199859625132681,0.03351806124391471,0.5197090731031487,0.1751741986174709,-0.060552366020614735,0.15218298676492056,0.1322487511052528,0.1377977004611239,0.16745024459524938,0.11621309851594488,0.20957821111534558,-0.04455118756732433,-0.2202416585349648,0.2534090415105188,0.010568394855657304,-0.010025121952939487,-0.014571714909914976,0.12971978075311702,0.2502122471071026,0.2700899288840188,-0.06647106770301894,0.18031265400063698,0.11788670575505257,1.0,-0.14644820071352296,0.14496614234651675,0.16554447405399206,-0.1300424338708441,0.232176819219877,0.10125660792036484,0.08765672359239188,0.06173911733925686,-0.07145030860984612,0.13836885228955445,0.19732002124134404,0.13910167719563363,-0.053656814385155446,0.295004454171452,0.5021711367713435,-0.18765183311960792,-0.023420771934363496,0.0849560941451109,0.14425114480405257,0.10309843525083932,0.01365251855848948,0.10932377741013453,0.18662250038234,-0.037825602038725245,0.10197615193305608,0.12651365934833558,0.2677932587435647,0.02443067323988498,0.10118387206108467,0.2107658248733632,0.01778373628039024,-0.0563404508084793,-0.18424530177644505,0.21043265081657853,0.1228872354913291,-0.11992927824396192,0.02911113161441396,-0.06908436800525576,0.19983393985379297,0.019760916171986647,0.00015791712229589722,0.08535472850976271,0.1002737544238427,0.019610763469230907,-0.03263279214298664,-0.18194332592672083,0.20882072156682832,0.03625887158657745,0.23121092658601294,0.06944352655524375,0.09098612569105106,-0.23398416354992388,0.39189793720828553
Cerebellum_10_L,0.2774608203649616,0.6033097297632594,0.5946637685256513,0.6788686289905251,-0.0953369925099333,0.623985697866678,0.1650497792246621,0.6931343444259878,0.04861349054805698,0.732112040034343,0.4969824051096557,0.5069126252369455,0.6652486633162611,0.07544457992323386,0.741431181851682,0.25211867855919645,0.4316605523505874,0.545588982074369,0.5129473439389253,0.4986487919408858,0.653882945709577,0.6002264371169415,0.557601007962503,0.7306596278066256,0.6579241044928928,0.5115414747510169,0.08901211698408078,0.312682923415566,0.20181618530896883,0.6447670835209118,0.5291134366622958,0.4198105142177548,0.27467687079970066,0.7284864351487449,0.2921127009934379,0.5306486149659578,-0.14644820071352296,1.0,0.5236649622335491,0.6451350469090675,0.4658764834164736,0.5578760660200154,0.5838208520067556,0.21877149356347922,0.6361691880257005,0.7050565572586419,0.5788962283834306,0.5763214948836994,0.391454734272284,0.6656372766253658,0.41159156148880044,0.31116237861567847,0.14146633657409913,0.23852708987797996,0.23783685262215115,0.6529461478035588,0.22722510298126117,0.3500597572844708,0.6945069804987318,0.41975110543410593,0.42641370657448746,0.5764291629329615,0.3930679538347518,0.49159654698130684,0.7443443207465432,0.06671941623638412,-0.4014078060285263,0.6919132250189238,0.3694808530566336,0.48657911068152504,-0.15303617225292296,0.5449843547288945,0.7227478175728325,0.009435246967623656,0.153970640488209,0.3949933604280848,0.6275394888959074,0.5877042183788322,0.17875328528548498,0.7297026998066101,0.15167287579668698,0.4504256315025049,0.6785877760189318,0.2895230011544993,0.5082728117199721,0.5384091334624653,0.6088774615509936,0.5267526690650062,0.6756700988237888,-0.027362157570115817
Thal_LGN_R,0.482151257677772,0.732525421384538,0.4658476209347938,0.7842048352255623,0.1905657046867411,0.8132034495952468,0.16849154994138926,0.6738176301906397,0.3025892805943873,0.6375299859505591,0.5693220389207745,0.6624804031366232,0.7669149900288551,0.20158182699117727,0.6279448572047635,0.5084182757913847,0.42958951940954176,0.654243434137248,0.9572893062137179,0.8058646192687768,0.9148055958471834,0.853598596665647,0.9566394038870653,0.7528423713371178,0.5681579411800483,0.3107423113757247,0.4522455981176565,0.24479053773719925,0.2913648508314515,0.7602217943971202,0.6204044564388268,0.7961950209090386,0.5682027259081261,0.6889591112566965,0.6279372511855383,0.9660341457078845,0.14496614234651675,0.5236649622335491,1.0,0.8768964151406256,0.2552440641542546,0.7864121179470955,0.7563100390979911,0.4968599208735195,0.8970194986294665,0.786833965863372,0.7873321220141265,0.9172950893371512,0.9260522618470899,0.7034997083316433,0.5242407413757041,0.54773020790018,0.02848593647678267,0.13522533505917067,0.5146459777242195,0.5091595840050709,0.19821052438807374,0.35890811093406505,0.7759015045448068,0.7377584934121567,0.2887375987200449,0.8311095041084458,0.9175666128468805,0.6982392299119587,0.8243357114717792,0.3993699543585638,0.05476458565673209,0.8239012408460326,0.5107712592131028,0.2801443339001357,0.2522723466811028,0.9342314731366229,0.747681974193917,0.19492082021542737,0.23634674888783716,0.85030155691564,0.8084002988839365,0.7199361757458825,0.40658374905836747,0.5702094961497177,0.22008935067716603,0.5845011436921457,0.6057543597444318,0.5626472204260201,0.3746932634214283,0.9312145744315602,0.9277046571462063,0.8029526412260136,0.5435280963862592,0.21164335410993232
ParaHippocampal_R,0.558944763909374,0.7823527653422643,0.49000934791808576,0.8122229118270979,0.36545546897926756,0.8569143156425657,0.10593820376899771,0.7397112545781331,0.44167556507664985,0.6939173642063979,0.6221367341347294,0.7898941738852474,0.727684005888524,0.2840702266119068,0.6765322918063399,0.5362376342745597,0.5528261139930106,0.7293197346705306,0.8825109728898138,0.8940075890628465,0.9047543006685121,0.9143820650261879,0.8658101986616282,0.8244284137661787,0.6475003076453824,0.4293531129013392,0.4241906823746107,0.4692152613249871,0.31416742095790096,0.8514485988166854,0.6736491221525003,0.8046376351142493,0.5666377969717923,0.7349280572484969,0.617907794093647,0.8998679566439365,0.16554447405399206,0.6451350469090675,0.8768964151406256,1.0,0.2067567852243173,0.8568622655052636,0.8104951683127144,0.381381350561792,0.8635950311980195,0.758802293027998,0.8815202562087894,0.8624617812760411,0.8566294111108721,0.7613676729268767,0.5394605293278097,0.5712133141424196,0.13958857008234316,0.3919089242016221,0.5017691160809494,0.7000725919050713,0.1875925043409884,0.36580768507093964,0.8327405591583825,0.8000739917879085,0.46695504710969643,0.8385158083725541,0.8082061939030022,0.830100328989599,0.874230696587858,0.46822066857910877,0.006341698597022088,0.8542529621354661,0.5820536939578436,0.21357244038727818,0.344819965620966,0.8918759669152431,0.7173173466840117,0.37505485479917355,0.3321638592202888,0.8185274344408527,0.8439991082787217,0.7516105019582521,0.5941935723606951,0.6361157306066368,0.0960742919132959,0.7312450557423971,0.6919447204016591,0.6503329184664353,0.4757840698672349,0.907941070550136,0.9065815602260305,0.900829045472892,0.49199039292288244,0.26069046746664176
SupraMarginal_R,0.46981654533126666,0.4258164109704577,0.7187803208230052,0.411980361923965,-0.5657432624134084,0.28054431378790723,-0.044461899683501054,0.5748610686132447,-0.6174467949686653,0.4041435395306665,0.14396907368686293,0.3880577899769276,0.7314063558284719,0.43581913067461325,0.5807914308193264,-0.0993363956910905,0.6492504774390723,0.064823327699907,0.32603108142577636,0.07234850142296982,0.4104219777827331,0.2909731139027114,0.28741351643070845,0.43536947245079993,0.5839044423035182,0.3043938734088218,0.49166733675318375,0.1771073177357895,-0.32474690039178133,0.21242909883660804,0.5010512711056077,0.3958652680591337,0.3465439055638291,0.6898562834386492,0.47941124803621643,0.33041505354436984,-0.1300424338708441,0.4658764834164736,0.2552440641542546,0.2067567852243173,1.0,0.34705892041203756,0.36733673073506035,0.21464333806691965,0.4580620526486256,0.5654385529208137,0.37500046445884666,0.41040047834220666,0.2365577466540068,0.5892509854122239,0.20436677918345897,0.1854492379748231,-0.18001132116389768,-0.14176793186319864,0.5615400474292301,0.36852122891315775,0.500528096160834,0.2573355270740562,0.3526431750305638,0.3784970856278958,0.3320002997554827,0.5066838337727374,0.2916361191885413,0.3849802422051839,0.48992226126635563,0.2421114309877168,-0.12158494192369147,0.5286382172513461,-0.18544586200181296,0.9692383891233662,-0.6671815229196179,0.30302253313988964,0.6297458340507505,-0.5041356826173631,0.17305823749077331,0.38412736891819793,0.28137520585436615,0.17203826409583348,-0.4222092349795103,0.4876796361481099,0.8358656691475369,0.051659373209598645,0.5444293579916535,0.21165277778737845,0.31458123314055786,0.3513788196693094,0.29770292158895834,0.25722038020417654,0.6716752967973241,-0.5294104918654556
Frontal_Inf_Oper_L,0.6527293669233748,0.7452630069181639,0.5517046359331941,0.7712563464131097,0.3900449583675951,0.8600855503172044,0.0490280413632223,0.791347179924758,0.27784022171523703,0.622932219732895,0.6213643777975744,0.8465598158852226,0.7529020589090999,0.4450228493298794,0.6979776882005702,0.45302681603473133,0.6504933081325839,0.7313016944201743,0.8339766167609834,0.8268766353829523,0.8453602887341307,0.9117448481783076,0.7428609549243169,0.8110908075566523,0.7430147362543065,0.4944879192892731,0.5049412376885408,0.5606645543298262,0.07561853486227893,0.7292942083142692,0.6952265662772363,0.8490856361687296,0.5755691875164112,0.7694586565606033,0.6342447153691687,0.8281183239866664,0.232176819219877,0.5578760660200154,0.7864121179470955,0.8568622655052636,0.34705892041203756,1.0,0.788464174546194,0.439580873900668,0.7947677793295144,0.7247167376756692,0.8685230226847068,0.8222199019479672,0.7927329150152655,0.7786543862016356,0.5388601426265762,0.549395354470556,0.128027400098328,0.4449492146811138,0.6727832240102608,0.6726709429797895,0.30605965198362167,0.4274862807805632,0.8471132043302494,0.8407179159491882,0.5093039752590083,0.8623235233029436,0.7473723883689414,0.8441852396805228,0.8386684544039202,0.4818656386997874,0.02618088561776194,0.7957515489419694,0.5948348012443813,0.3201901978628971,0.29451866357948014,0.8248610207065977,0.7197428981007901,0.3229887389035117,0.2884014445659718,0.7933596205797961,0.7785355339549104,0.7419119831545784,0.4836083091071251,0.6284110677173349,0.21670475525894523,0.7046909869138956,0.7426411841704047,0.711299732129529,0.43422364590507856,0.8609282637564234,0.8206397859140022,0.8605336366137958,0.5381296887230503,0.18953780423963817
