,ACC_sub_L,Thal_PuI_R,Frontal_Med_Orb_R,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Mid_2_R,Thal_MGN_L,SN_pc_L,ACC_sup_L,LC_R,Cerebellum_6_R,Thal_VPL_L,Temporal_Mid_R,Fusiform_L,Thal_PuA_R,Paracentral_Lobule_L,Parietal_Inf_L,Hippocampus_R,Putamen_R,Amygdala_L,Thal_IL_L,Temporal_Pole_Mid_R,Parietal_Sup_R,Thal_PuM_R,Olfactory_L,Occipital_Mid_R,Hippocampus_L,Angular_L,Parietal_Inf_R,Cerebellum_9_L,Precuneus_R,SN_pr_L,Thal_VL_R,ACC_sup_R,Cerebellum_7b_R,Cerebellum_Crus1_R,Occipital_Inf_L,Cerebellum_10_R,Cerebellum_8_L,Occipital_Inf_R,Amygdala_R,Cerebellum_8_R,Precentral_L,Angular_R,Thal_VL_L,Temporal_Pole_Sup_L,VTA_R,Thal_MDl_R,Paracentral_Lobule_R,Frontal_Inf_Orb_2_L,Cerebellum_3_R,Cerebellum_10_L,ParaHippocampal_R,Thal_PuL_R,VTA_L,Thal_VPL_R,OFCmed_R,Fusiform_R,Temporal_Pole_Mid_L,Vermis_3,Temporal_Mid_L,Vermis_10,Cerebellum_7b_L,LC_L,Thal_PuL_L,Temporal_Inf_L,Raphe_D,Occipital_Sup_R,Parietal_Sup_L,Thal_PuA_L,Precentral_R,Caudate_R,Frontal_Sup_2_R,Pallidum_L,Vermis_4_5,Thal_LP_R,Insula_L,Supp_Motor_Area_L,SupraMarginal_L,ParaHippocampal_L,Temporal_Sup_L,Thal_MDl_L,OFCant_L,Temporal_Pole_Sup_R,OFClat_R,Thal_AV_L,Occipital_Mid_L,Cingulate_Mid_R,Precuneus_L,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Rectus_L,Occipital_Sup_L,Thal_VA_R,Cingulate_Mid_L,Heschl_L,Cuneus_R,Vermis_8,Calcarine_L,ACC_pre_L,OFCpost_R,Frontal_Inf_Oper_R,Insula_R,Putamen_L,ACC_pre_R,Vermis_6,Calcarine_R,SN_pc_R,Red_N_R,Cingulate_Post_R
Temporal_Pole_Mid_L,0.6045104289557162,0.3979821488477324,0.6831778658582008,0.4614945488182146,0.584773396626048,0.4408116897785666,0.47901094054712456,0.30391684712685174,0.7004791706683366,0.4689662857063585,0.6253021323221043,0.38227283689249786,0.28114025726435227,0.5146990459099796,0.2949877779579094,0.29439864028892554,0.0052071799063042965,0.5843081579278544,0.6202887587739525,0.3612517476659154,0.5513430650387259,0.3928404588336388,0.15310509701908595,0.08136101828408934,0.497108216556528,0.07423801449994097,0.4152134884283425,0.01337155702120177,0.07460619454708654,0.423207619651363,0.5775154517299742,0.4627375781537972,0.4835695359813899,0.5155287828173696,0.12674874269977215,-0.03809928836898633,0.034287032318085685,0.16360665010870024,0.3555853655723677,-0.18950106974195435,0.4407692371644041,0.2986300272767974,0.13695415701865832,0.14071104671842127,0.4347481816543681,0.7260252648724872,0.3380272018798725,0.4850590838607351,0.12687422837040413,0.5522870831248762,0.5954939278146929,0.41159156148880044,0.5394605293278097,0.23445797891045456,0.4462815727969776,0.45006146493057475,0.3470602187416575,0.45994685226717724,1.0,0.5160339463881405,0.5670136598180775,0.6083095105881936,0.18098818636175554,0.25283594782430724,-0.14091856963049113,0.46657509401135666,0.26412459584788733,0.2433164837068495,-0.13033760074120854,0.3142982221141767,0.257207150949023,0.40704519464248634,0.5383816913994528,0.7028280502437967,0.6503744940966133,0.43717232769555964,0.4707513830010966,0.4614807408760951,0.16106764040204727,0.5362455703906189,0.624560490729572,0.33617744126405225,0.295004454171452,0.5982565630434596,-0.2098446654162279,0.4726034229953827,0.0033250182764825924,0.5950243180915537,0.4838270720786624,0.5786202060371117,0.48755113623472024,0.44389502054022334,0.2096382584444674,0.6274691170700785,0.6017768245195478,0.5570904832356606,0.36976860560788166,0.2806093239745642,0.5248747037901149,0.6021357718486363,0.648873256471396,0.3770624627210014,0.5324926442016754,0.6210366886803281,0.6204024960305121,0.3899708138739101,0.5437224280614718,0.31720508560321287,0.5333661192951128,0.5911548937787121
Vermis_3,0.8039670304140846,0.8535140428857049,0.4134561499178039,0.4450416507404003,0.8301447490694881,0.498287092891416,0.7620440859833039,0.5862409275659763,0.7330259119958219,0.7199679810827775,0.7140325475451299,0.8573334157253629,0.8398681999914108,0.6510913464024526,0.6794519863169218,0.6023090786845019,0.2901686241295935,0.8138260172708686,0.6656577256015863,0.8180194158037045,0.8600744347518833,0.4015261286758939,-0.06969402059245525,0.49231609935571846,0.4343662653141033,0.2805370535301215,0.8651329880741815,0.4477853081695688,0.1003094841129263,0.7134303175419695,0.6968769718077572,0.34065311740383936,0.864666949557014,0.8121339120442447,0.39811148760440324,0.3767284170270151,0.34219775875200625,0.41159691472425786,0.41625372288380796,0.3920051568985281,0.8244419682523229,0.5294331515863276,0.5276286388893024,0.18701327319683633,0.8692479288752811,0.4974131004357445,0.5934356157247171,0.8421617195633802,0.24353684378947693,0.4874327291478105,0.7382560478242463,0.5267526690650062,0.900829045472892,0.5903176125704541,0.4876588114517119,0.8422850005975385,0.29037037355234835,0.8267466270292111,0.5160339463881405,1.0,0.6404916359135315,0.7909427337346909,0.39858183348070036,0.5992335525374792,0.13195445630984756,0.5122551564004453,0.14075903360016467,0.4405892378185423,-0.02480914579412379,0.7339005129497058,0.2757444162281162,0.8365549108537301,0.704955219253554,0.5350572407226821,0.876581050516689,0.27631276614957595,0.8771897741963804,0.739560699066731,0.42032525973039364,0.8358344643843503,0.765114794402938,0.8058760101618528,0.09098612569105106,0.7864414077894086,0.07619588948260153,0.6274079588545779,0.3761859407882524,0.8008933810377892,0.6185391774299732,0.8181941747040888,0.7106214219028057,0.16121758906298775,0.42213762532428256,0.8056209570798737,0.8919676133202861,0.6468684715873463,0.5890947713665043,0.2388070819380938,0.7751073234091773,0.844334754539232,0.5513278872418887,0.7244288237979425,0.7290081721607324,0.6128652243139096,0.73661512355868,0.5663346239501521,0.7911724612520034,0.5936441739631206,0.6725596360703312,0.8284456157373905
Temporal_Mid_L,0.7388816564130639,0.7050008173640102,0.314724400139381,0.45315589055222266,0.5749068350441233,0.6259045772884058,0.5795301241246839,0.6257189566544522,0.741613639432239,0.4452882605923363,0.5609696190932748,0.5802389637804011,0.47286647247762037,0.8784381739130319,0.6865339277074366,0.5777541866357933,-0.222543650800739,0.6853758286186584,0.8013943049479634,0.49809116111510354,0.6195624360083912,-0.1845874443406001,0.23902552133176858,0.6170815142587903,0.3928177137326938,0.5506139838178404,0.5267932969613044,0.21493235482968243,0.506305327303922,0.7921187036492722,0.7743992484104618,0.35541681257705915,0.6427860544679116,0.7189495418698654,0.08809173752459458,-0.10742912073103725,0.6063559829033871,0.13905589064942317,0.4859000448454529,0.00031669760538308384,0.7262598301635059,0.4723458433332972,-0.023696194027736244,0.5018605520822481,0.6112603467396552,0.7181529697790252,0.4056554021264294,0.6624116657738184,0.46385721416267084,0.7645778394946217,0.6189488335507985,0.48499588576615593,0.6188896313762935,0.5941447011916725,0.5191402390210406,0.6736481523948447,-0.19308750490060472,0.47002907290994195,0.5670136598180775,0.6404916359135315,1.0,0.6481670639922413,0.2522165155253872,0.7201880783047062,-0.020851435972628646,0.8971891367469451,-0.08602771569821424,0.6535686539342295,-0.4092660908300404,0.455714990281919,0.6299506384355436,0.5996706920503445,0.6858921473002155,0.6657985691659,0.6774904759603797,0.24980740788137049,0.5675816476453217,0.6516128220605206,0.0004899326589522379,0.7463344099218465,0.797586998806151,0.5519424835640273,0.19246794106368023,0.5012219878628734,-0.43306015232150435,0.4320481274303305,0.39951625171573835,0.7168154089211185,0.7457088229307931,0.5944688173585558,0.6422109552030693,0.2849325001413235,0.5790100874865521,0.558170998372101,0.6622737593522224,0.3599480466243448,0.6913769748673367,0.4826206547677474,0.7563970804994743,0.7011852579495881,0.49410664949134775,0.7559335082265506,0.8367592248187568,0.6567128317266816,0.5416168705634682,0.5541789406550199,0.7484461027786976,0.49043940741683506,0.6786443556267003,0.7183257371250691
Vermis_10,0.786325233567681,0.7218509025225929,0.5452529306330817,0.5933408456680821,0.7969897454592957,0.7345827044982415,0.7358127744677443,0.6246623857646263,0.8553930444703747,0.5805635192200237,0.7102972748653859,0.7181443161315019,0.5788810913830594,0.6780338580148506,0.4908329613161872,0.5786442337000117,0.037689297728910214,0.8889308508632322,0.8221408979633829,0.6573660050180735,0.7886745978124738,0.2624934216390589,0.03077708002709451,0.3038411823291535,0.496029329825674,0.161079013161641,0.7872878737086519,0.10231987191145339,0.24467320082307176,0.7227200959102281,0.7374115629444434,0.4132154623482775,0.7970563699642724,0.8396297897221935,0.2870865363396681,0.0402824896696829,0.04428590200477627,0.6181212775302842,0.4096041690398821,-0.016534104580383787,0.6713898087059411,0.33631855913552827,0.3418553630113583,0.206563150359188,0.7556112376081544,0.7485243745669272,0.6617522309042186,0.7615208288152563,0.41321849915604747,0.7248207757210617,0.8471752860550781,0.6788686289905251,0.8122229118270979,0.40826004511346503,0.449567712790522,0.7466003048564994,0.3402349090653385,0.701764086067015,0.6083095105881936,0.7909427337346909,0.6481670639922413,1.0,0.28767553994079686,0.5969293101465919,-0.2472385623030396,0.5728890646040595,0.04605097952194148,0.33402039125226396,-0.21594561212607302,0.5352962272989418,0.47855145057001125,0.7315986783820024,0.8680745960539766,0.756778578746778,0.8612022913062551,0.46642362809312243,0.8411687358431589,0.8132684651120035,0.20718742170748417,0.7878532606421069,0.8169443137806376,0.6582739124841696,0.02178533551357788,0.8397520922375388,-0.21138772016079385,0.5791265439047193,0.026214828927609606,0.8894434686492979,0.5663930231488699,0.8755810471502127,0.8138491432602186,0.4095276164951649,0.19247176516601494,0.7990033675304885,0.8965759591856871,0.666855315548481,0.5229927835761059,0.26951448308045983,0.7116230201643075,0.8745560617160613,0.7425741410622099,0.7567567150653428,0.8331058891870526,0.799578131005985,0.8601446350485668,0.5317005961150977,0.7317661585365867,0.5865427158472227,0.6790497897351991,0.8583785451360794
Cerebellum_7b_L,0.27589762783350213,0.19669164304757683,0.14145625359466904,0.21219564600398258,0.433352889925063,0.20961310589938106,0.25069353801102356,0.3584089002112047,0.3296249011896693,0.551984040940807,0.5100182996370558,0.26875835509119134,0.5857879192212345,0.3077826643712785,0.032397505808451466,0.22439877701212552,0.23248548444576653,0.2178183866661818,0.2927087147301014,0.3895791236317771,0.27005833221949727,0.32324254844718875,-0.269741771291753,-0.02048486157257599,0.051430460442807746,-0.09314651140276026,0.2677667913191962,0.14303647277934906,-0.2471438873250151,0.44238773977832296,0.22367185699839318,0.16673890656273513,0.27575953297152006,0.27713041499918845,0.6934157391554023,0.6738822310929505,0.23743600036202223,0.23747379810517524,0.6771348791915321,0.4476449565587616,0.33450533136189836,0.6196311798370402,0.448075145978531,-0.25336863709192736,0.2943864762152329,0.1321945430984062,0.09346329597602222,0.2734917434589004,0.030072932379508796,0.1786245896605305,0.32014623027691963,0.23022878994500273,0.41570342147926975,-0.06008973238424845,0.3808900861811901,0.23319519944289158,-0.07023660915238078,0.5619093353746666,0.18098818636175554,0.39858183348070036,0.2522165155253872,0.28767553994079686,1.0,0.26921141363797024,-0.05207028628450497,0.1693688668490795,0.3521634985914435,-0.030223765183471564,0.1763907087690197,0.17838331413835432,-0.09593838847561222,0.2667962955465756,0.2542870051562792,0.22016036170230918,0.32569110181709143,0.21907363814279027,0.4214721454087262,0.35243970089482257,0.416492809580055,0.35112180172425744,0.4795423029349922,0.23740118719039127,-0.03283817375766968,0.4546839106648888,0.16911805162237803,0.14315003675848592,0.04811145501168135,0.37076882164522634,0.18033997083233755,0.38303840757358204,0.31465113629213404,-0.0507998699559213,0.0784364258556478,0.33214690770276034,0.35628883448270054,0.39594031267460017,0.13182581417178735,0.6088624096680665,0.4423714282371366,0.2611046671390037,0.24292552452107863,0.2241463484565435,0.25306475927576766,0.2743630135922069,0.23349694082297864,0.08813526163778213,0.4058748572296893,0.3937713597688158,0.30877856269774717,0.39494126534911883
LC_L,0.7257239659535185,0.7435911801332512,0.24260324731354735,0.29639698941813714,0.4650302840519389,0.4746087045459897,0.6049303606659411,0.7591643531422103,0.6361649609080741,0.4982762450153285,0.48067828859780903,0.638970087958073,0.5694506745898353,0.8030719075904412,0.6673379516016273,0.46079809985879366,-0.17243623011094691,0.6182193144807646,0.6675694703001893,0.5088356108363565,0.6269086343441865,-0.10870297346987738,0.08954705822930929,0.6002700151571081,0.19059434274382311,0.4365332703618962,0.5855212335047403,0.20557449220820642,0.3894748152655229,0.8069616449000968,0.5533657777867818,0.24568824243991583,0.6862342090094331,0.6862308104595228,0.23882921228587892,0.09626849726147954,0.5364725995408641,0.3311479269796266,0.3799314692872572,0.2672109576254339,0.7054017195466077,0.3944191100766023,0.06022661911040407,0.35361598087770074,0.6601524877023499,0.43598265309509043,0.35475477345015244,0.6964173830153115,0.31262415848115094,0.6324797747291968,0.4824636942778688,0.5291134366622958,0.6736491221525003,0.5601931419141428,0.4376441145428747,0.689288802278073,-0.10224268460827228,0.5661493513524726,0.25283594782430724,0.5992335525374792,0.7201880783047062,0.5969293101465919,0.26921141363797024,1.0,0.006364703415913408,0.7158184721988075,-0.15027261543540302,0.5134646623559154,-0.31916942489391054,0.506041610310385,0.475657811434354,0.6692474329421162,0.5889404034050397,0.5213502534792059,0.5985902634795677,0.20648973881389934,0.6351253393322445,0.5697859144369516,0.011568981040861025,0.730918459497195,0.6296966388019335,0.6531183193014442,0.12971978075311702,0.44348619092067154,-0.22192089758267344,0.4032472958093179,0.3349663375284853,0.6582409288269028,0.5098529083753917,0.5885549137217512,0.6256315427513028,0.19272369391256358,0.3026329047778155,0.5117494681552097,0.5745304174100114,0.25269781884272846,0.5710566865256748,0.4310953025255686,0.6266198411237177,0.6942121216088439,0.3929079806884351,0.7369095765180297,0.7585634232599672,0.5689956459016882,0.5110411692330753,0.4241424247038296,0.6210972539354309,0.7000230577884924,0.6848940438118696,0.6507168186889984
Thal_PuL_L,0.0037579061493419226,0.24088928407174437,-0.24304594471518115,-0.4651776229893041,-0.1628684553304988,-0.43221205081873937,0.051898867727655014,-0.25297021912779644,-0.2714138571815828,0.1576521478291854,-0.00037398860061689884,0.24175782734640222,0.17229795060834255,-0.02653924295171429,0.5008491929922924,0.1646790554624274,0.3753127444219268,-0.06877495584814167,-0.25039883577458255,0.1671864759912983,0.10269981223225949,0.06336936738796597,-0.01563631288899926,0.5018653698527201,-0.10323899866871285,0.3734996065658316,0.11731610563489558,0.6139378793821457,-0.0004577193562845007,-0.06967164587453813,0.02233117285417595,-0.0021817046553240377,0.13217968551271705,-0.09891428439660495,-0.12568426436717725,0.24784105022745279,0.4618046044070736,-0.45013873126140513,-0.21069792572458843,0.39749048252404606,0.10599095555901747,0.14716979608393552,0.11709263887799352,0.2455617586243269,0.18038405117845094,-0.4143556462812222,-0.3274103681418826,0.17116425760393744,-0.15465358983286437,-0.42480775757755185,-0.17116861485613957,-0.4014078060285263,0.006341698597022088,0.5305583888748914,-0.0329652554403569,0.22066435562359138,-0.012775341731770107,0.12518340319586657,-0.14091856963049113,0.13195445630984756,-0.020851435972628646,-0.2472385623030396,-0.05207028628450497,0.006364703415913408,1.0,-0.13846549114199558,-0.060651284255244735,0.35126512570066626,0.16499615322510014,0.4982654308517294,-0.1856312507450847,0.1512683496637055,-0.3008009037795373,-0.3542630655564017,-0.10376799457279488,-0.2369876031586999,-0.04186946336255983,-0.21369099107776204,0.20255900484088746,0.028227581366744154,-0.21231075037223462,0.3360137061950362,0.2107658248733632,-0.17932842833658336,0.2690247434719543,0.21556287892496212,0.6540240796533247,-0.1792053328200127,0.18040025288567788,-0.1254915157757428,-0.23309948295100383,-0.37895483956971765,0.42195420288049224,-0.0795937051866542,-0.018828970281407516,-0.14340945202670752,0.2496051352656335,-0.14691201744584728,0.12380667526165774,-0.08101111729917458,-0.2712592571045776,-0.06403565279600373,-0.11745478311378729,-0.3867534462956559,-0.21681657712359884,0.12572349402617133,0.020132665013990983,-0.24322901092444482,-0.037893126450385305,-0.1616468061401453
Temporal_Inf_L,0.6530901724378918,0.628271590692364,0.1642436017098675,0.4686528663732642,0.42267901488737275,0.6906679640064145,0.4948554635805896,0.6567336833402613,0.7381266646598088,0.31649243705161983,0.5572148075819725,0.4300029938489544,0.3684463671379097,0.8898414594651219,0.6214193995261831,0.502836304362947,-0.47437769340128794,0.60953790532202,0.8030050201331993,0.4163428834869137,0.5305543168392473,-0.34428794786675204,0.3196011647918514,0.5413551512480538,0.28893901533336275,0.5897812584186768,0.3935913141988142,-0.02089789405726541,0.5761834412206064,0.8184735228840095,0.7389518327022985,0.3192313297030139,0.5427961405033938,0.726413667031497,0.00794611450216899,-0.2206706532467781,0.6148442048418865,0.18277578945271106,0.493686658037917,-0.06927414196655302,0.6785243021490064,0.43097039200748455,-0.24388839326995929,0.5580521314982999,0.4904936937808942,0.7291046226961423,0.33724360595522884,0.5673898493739528,0.44802629633595764,0.7938782699320931,0.5898991186350823,0.6263543137364372,0.5532322253769011,0.5403966605841464,0.44550441862040446,0.5581729909800617,-0.23056432832413282,0.38019640211503825,0.46657509401135666,0.5122551564004453,0.8971891367469451,0.5728890646040595,0.1693688668490795,0.7158184721988075,-0.13846549114199558,1.0,-0.07996367441662103,0.6637523003730031,-0.5702512510542322,0.33996856709900075,0.7573009041493037,0.5172611442288078,0.705829513870083,0.72118123068325,0.5956259339485956,0.32387929922232195,0.4904105951416345,0.6621549179216853,-0.235392315527121,0.662724335080855,0.7204552664920607,0.43938462850648263,0.08527768485489312,0.44236463385668134,-0.5801834713941955,0.2738055989666504,0.27693577865906666,0.7217793649906241,0.7435410402373441,0.5239784825756021,0.6719783012375758,0.2940354345902756,0.467951490513131,0.512805913860336,0.5280678946177864,0.31755971883189443,0.6687823042013279,0.5546848483942759,0.699746766209142,0.6345651899910104,0.38591421427281575,0.7833264634782227,0.8250330999981165,0.7077138375626643,0.4849585425375412,0.5282493846355639,0.6964055321959398,0.5293005605907942,0.6865131609226659,0.6964363215324708
Raphe_D,0.014380384469915868,-0.11251173548885071,0.10138675209377256,0.018472636906834754,0.28443303843512774,0.11265602034056908,-0.06242675633031016,-0.033830852723662166,0.11518240718021797,0.2819695028394295,0.34451768140216493,0.011166615508139273,0.26804249925735124,-0.031903982220954516,-0.24920442267286924,0.05613725893190676,0.14468864148535956,0.04689877660238204,0.03682809468495831,0.08157766707741539,0.15098557356487463,0.39412576847634667,-0.2650801447246018,-0.4369499559714509,-0.05161432568599888,-0.24837087449467496,0.04952605779444778,-0.1799312431397918,-0.37057239587411206,0.08874761116283708,0.06269291059102165,0.43209207271933797,0.023214982137452832,0.013189937631914412,0.3342078014983687,0.4310086179722675,-0.12907870960104864,0.1881214696638483,0.5059343916443216,0.12149589546288068,0.030858361698248057,0.47316161371938525,0.26501806609282114,-0.295612421786498,0.031169393535898773,0.058629804769451815,0.10930102043237337,-0.002553718012463432,-0.4685262713806471,-0.047175956844586024,0.19213572389856834,0.14146633657409913,0.13958857008234316,-0.22611848920049396,0.351534490833769,-0.010868210850990653,0.3331629381644158,0.3009077708486073,0.26412459584788733,0.14075903360016467,-0.08602771569821424,0.04605097952194148,0.3521634985914435,-0.15027261543540302,-0.060651284255244735,-0.07996367441662103,1.0,-0.25616253744636663,0.29489625436117134,0.036283927800960035,-0.16051539822376895,0.001388025794733382,0.12515382134926234,0.26012962753734076,0.1907523095296233,0.1571829131407557,0.1617723573543068,0.22506565632458123,0.2416165581797447,0.05844066265405373,0.1854964538590454,-0.051059326576405537,-0.18765183311960792,0.2754213630438331,0.22700595935641318,0.01609207950113736,-0.1955687271428395,0.15882966494303355,0.012376368273083322,0.1946001472670696,0.11370054523299218,-0.14399409298534438,-0.06620675728267174,0.41735913426818055,0.09932091219352746,0.3794717896510817,-0.15241801633315533,0.17304366210844976,0.14737823179285983,0.060108123348528955,0.09456273804528394,-0.017638662437276742,-0.09203717204791897,0.13431573538212532,0.15218579470564472,-0.13761492126318292,0.07754899564623649,0.14026244778922,0.3040697256034701,0.1887082424118129
Occipital_Sup_R,0.46717041631169237,0.6060885948820476,0.050845640052045,0.11173962805090946,0.10519099348346168,0.28416397234271357,0.37265956425369173,0.35802853920519745,0.38440361380380383,0.18132695500351007,0.38088002920556246,0.41890712617396736,0.3341531898536214,0.6254489678259757,0.740721939562828,0.6588667939150249,-0.12115752857868406,0.4138598800139343,0.5071276048225651,0.2911214594270849,0.3816759070592202,-0.3054297588090746,0.40978449632810315,0.8016266049174998,0.1883254537011563,0.8588841202096695,0.32511694396709906,0.42214856557430314,0.6998008595732728,0.4914269681913485,0.7366195260529672,0.1601923776101406,0.43473266655123644,0.4687880494827585,-0.18999961992921438,-0.21308367800839767,0.7171289847361902,-0.10254521270324136,0.059935539238324224,0.13348495014375455,0.5452156144827821,0.2559310742747243,-0.23761262907198286,0.813922491543854,0.41319681454351886,0.35150146854844144,0.13974105951102123,0.45221291027637966,0.5086490704914935,0.40251288894888343,0.4018321752442728,0.16493253914756306,0.3489567047921375,0.7398146371640039,0.2766196263556003,0.5053023367972687,-0.22813572513303737,0.29891246089026424,0.2433164837068495,0.4405892378185423,0.6535686539342295,0.33402039125226396,-0.030223765183471564,0.5134646623559154,0.35126512570066626,0.6637523003730031,-0.25616253744636663,1.0,-0.38924711173565035,0.43147875702162936,0.5643364360322373,0.4503528790726458,0.3762930968698467,0.2960773391981582,0.35667648839545857,0.13812156921129431,0.30674368820690917,0.3536745167390713,-0.11759679163657537,0.4508635700705402,0.36420771552942144,0.47372096140053443,0.26461730012476414,0.14517983187374012,-0.3485615369998157,0.34038105545910496,0.714786687439879,0.444910291124224,0.8229027898932204,0.3555133227603055,0.37864000448232826,0.1325496265537323,0.7652581419414944,0.25556706884936686,0.4074896348940418,0.084005108909422,0.8746670400477705,0.1965818412261126,0.6260216000025877,0.4257133379093914,0.1048652023714456,0.5871094424050717,0.5586412305046037,0.40524420761170543,0.18599886630287452,0.5607721934153407,0.6396772084871332,0.23160306075253168,0.4308636338072879,0.3854642714899816
Parietal_Sup_L,-0.23525649265731552,-0.23842499327658823,0.11230964081110216,-0.233866057213024,0.07846525000680929,-0.4549334398048859,-0.162336580472692,-0.26033450698729216,-0.24663226496401092,0.04440694947453275,-0.06388890609887864,-0.030594498906480493,0.09485920036806574,-0.4620852180894055,-0.29605490337774226,-0.1687279390486508,0.7228852322065038,-0.2578790880655504,-0.37807131061176263,0.03261858644356289,-0.10571355772097235,0.5588155368995954,-0.35134297961408395,-0.3073186917385984,-0.12250106548579155,-0.5152849614376467,0.004730274298122328,0.3436821760084548,-0.6043989520815793,-0.357682906158562,-0.28159349247041043,-0.059556676779502334,-0.14503529044066713,-0.3121939304661137,0.343773150617371,0.5497006165739795,-0.2091845446301097,-0.035082377722075356,-0.12612437530078607,0.40188066306105813,-0.15531408423971382,0.059026727043304424,0.6006934294568671,-0.5839233608297949,-0.09324837888179914,-0.4161115852525024,-0.03472617051720947,-0.15483379504421194,-0.3361876339632598,-0.4417588760492772,-0.18647570945992353,-0.38022393905404783,-0.06652834316621624,-0.34860152827939883,-0.080867515458689,-0.17332761173535513,0.2516627398048744,0.12441249304735011,-0.13033760074120854,-0.02480914579412379,-0.4092660908300404,-0.21594561212607302,0.1763907087690197,-0.31916942489391054,0.16499615322510014,-0.5702512510542322,0.29489625436117134,-0.38924711173565035,1.0,-0.07600312805416608,-0.7259392492855689,-0.15037520849647576,-0.3869671985132844,-0.3090932185336839,-0.1444503635854082,-0.21853968302542867,-0.06032305549284985,-0.2669246344094084,0.6404265753272635,-0.24015068855944177,-0.1569004270608943,-0.10257306495160584,0.15693505717774478,-0.07189717299541462,0.7039442235751293,0.05704101445726409,0.011499423108738005,-0.3200255217753918,-0.38409511906231925,-0.042164889004862684,-0.3420032493139021,-0.14065366693899684,-0.14798542226066752,-0.05503267054523663,-0.038332410917645596,0.02681258446564088,-0.22569992370760597,-0.27739870280124207,-0.1645588588160208,-0.21827389960416108,-0.04364205725748906,-0.4595537163580812,-0.4690834838297837,-0.37096796046920694,-0.18278234396009396,-0.1804192918610257,-0.14872307898080442,-0.14329120767017547,-0.23594250114510196,-0.2622807566724263
Thal_PuA_L,0.7471942628676375,0.8579749178602367,0.22381275129519856,0.11059379546183316,0.5607763596621846,0.3089860645529417,0.8119970932177747,0.2892556874028957,0.4871612225847442,0.6899219542669393,0.5199498685309757,0.8958108692062521,0.6577873071285532,0.5802826338331067,0.7595383609210647,0.5032182615417952,0.18068285653138103,0.7319314929081244,0.4009038303731723,0.6135134628052529,0.844062841468317,0.2236252568750246,0.007989102847941775,0.5890996915891572,0.3360130145771108,0.3997830256390902,0.8281752054320176,0.43220819879106426,0.17925002999663822,0.5600884117527888,0.4829506145879104,0.31568486262801304,0.872114503798685,0.6684247838534848,0.08778115978692216,0.2434757703628207,0.3623610521031127,0.20196970746580345,0.1760913479337435,0.3171377397877828,0.6037258018028648,0.2763822916723574,0.30274133252844604,0.3537788709578932,0.892261817542798,0.2791224180248347,0.2854485142295887,0.8741207656962706,0.06943492817874172,0.2512686837921693,0.531687477606336,0.301102369736431,0.7201966413239521,0.7929045744727375,0.39557597295878066,0.8938015239830357,0.24490031215211505,0.6983692719585403,0.3142982221141767,0.7339005129497058,0.455714990281919,0.5352962272989418,0.17838331413835432,0.506041610310385,0.4982654308517294,0.33996856709900075,0.036283927800960035,0.43147875702162936,-0.07600312805416608,1.0,0.2782427562329854,0.8643687584451485,0.5319444602940288,0.31183611173651865,0.6699489072919188,0.13141964562271977,0.7130923638941251,0.45344781599732137,0.1600954446707099,0.7907779317780836,0.40895755232586195,0.9379811886307601,0.12175194935335243,0.5616301874772199,0.09713866376705575,0.7371523251771781,0.40042379215725105,0.6095620565326612,0.4443655212830051,0.601502983053837,0.5842683881267198,-0.012415767876740024,0.33645000136156994,0.6712632405416716,0.6717082619193202,0.41580878330930743,0.4559764709095805,0.08711653862335056,0.5907673206684184,0.7257424305868366,0.38694788659435,0.66025622634702,0.6201393727497321,0.3303996187119466,0.6405488317958752,0.49454265144643766,0.5143503903552265,0.4024371527101618,0.5861129701576856,0.6372054190624032
