,Insula_L,Frontal_Inf_Tri_L,Raphe_D,Cerebellum_4_5_R,Thal_MDl_L,VTA_L,Temporal_Sup_L,SupraMarginal_L,Parietal_Sup_R,Temporal_Sup_R,Thal_VPL_L,Occipital_Inf_L,Postcentral_R,ParaHippocampal_R,Occipital_Mid_L,Rolandic_Oper_L,Precuneus_L,Frontal_Sup_Medial_R,Frontal_Sup_2_L,Red_N_L,Thal_VA_R,Angular_R,Cerebellum_Crus1_L,Cingulate_Mid_R,Occipital_Inf_R,Rectus_L,Olfactory_L,Thal_IL_L,Thal_MDm_R,Fusiform_L,Frontal_Inf_Oper_R,Pallidum_R,Frontal_Med_Orb_L,OFCmed_R,Thal_MGN_L,Cingulate_Post_R,Vermis_3,Thal_AV_L,Thal_LP_L,N_Acc_L,Cerebellum_Crus1_R,Thal_LP_R,Cerebellum_Crus2_L,Angular_L,Temporal_Pole_Mid_L,N_Acc_R,SupraMarginal_R,OFCpost_R,Supp_Motor_Area_R,Frontal_Inf_Tri_R,OFClat_L,Thal_VL_L,Cingulate_Post_L,Frontal_Inf_Oper_L,Putamen_L,ACC_sub_R,Cerebellum_3_L,SN_pr_R,Calcarine_L,Cerebellum_6_L,Lingual_R,Precuneus_R,Cerebellum_9_R,Frontal_Inf_Orb_2_L,Thal_PuL_L,Insula_R,Temporal_Mid_L,Occipital_Mid_R,Parietal_Inf_R,ParaHippocampal_L,Thal_PuM_L,Thal_VL_R,Red_N_R,Temporal_Mid_R,Postcentral_L,Thal_MDl_R,Thal_LGN_L,Heschl_R,Thal_VPL_R,Pallidum_L,Lingual_L,Heschl_L,Thal_PuL_R,Frontal_Inf_Orb_2_R,Thal_PuM_R,Rolandic_Oper_R,Caudate_R,Putamen_R,Temporal_Pole_Mid_R,Cuneus_L,Cerebellum_6_R,Thal_AV_R,Raphe_M,Calcarine_R,Frontal_Mid_2_L,Cerebellum_4_5_L,Cerebellum_8_L,Cerebellum_8_R,Amygdala_R,SN_pc_R,Rectus_R,Precentral_R,OFCmed_L,SN_pc_L,Frontal_Mid_2_R,VTA_R,Thal_VA_L,Thal_PuI_R,Vermis_6,Occipital_Sup_R,Vermis_4_5,Thal_PuA_R,Vermis_10,OFCpost_L,Caudate_L,ACC_sub_L,OFCant_R,Paracentral_Lobule_R,Paracentral_Lobule_L,ACC_pre_L,Cingulate_Mid_L,Fusiform_R,Parietal_Sup_L,ACC_pre_R,Cuneus_R
Lingual_R,0.1306628067234169,0.06105443143537926,0.12284564607511246,0.4938883683972578,0.38908007491290003,0.26908227393795275,0.22419418003070582,0.381279009446773,0.17725077646850915,0.32893502020078846,0.29845560897421464,0.13544746175281447,0.4091709409512315,0.07123618957578354,-0.008149794514047704,0.08445415006193249,0.4481763374359691,0.367090004714026,0.3743006694597168,0.10820808027901331,0.01665082104749187,0.20713460583106816,0.338461221494997,0.3581108155616639,0.012232389520382261,0.10780500091336373,-0.07238741485801678,0.15142772835827195,0.30861420386527866,0.37763254832472704,0.4026677414183903,-0.07749272706677422,0.06160763965673556,0.04726562717023864,0.1405349220098752,0.3578134365593417,0.3367170466355499,0.09031664171842893,0.255820482673991,-0.055537125562453306,0.6246064099695953,0.27426868492176254,0.040334405764395155,0.05224263880455045,0.17914816967267622,0.23620741953602617,0.4976602864626978,0.038231442058051596,0.3455819937002843,0.2426075761880226,0.04124680704398384,0.37544149428751095,0.2990468359994822,0.1723745968910135,0.09891470868038633,0.043796971454244174,0.4264882257025544,0.10195285783475737,0.36974182658656235,0.24222629113926325,1.0,0.367661915962797,0.021034594858057257,-0.1888726167780086,0.3254492837134733,0.29482497148209963,0.251960338705861,0.12534502953850923,0.38756566787252456,0.3339319663930484,0.1754756220971431,0.17381727922528886,0.11345683318217023,0.45812114851121594,0.4028651074274095,0.12710470258135195,0.004989148156747735,0.046669999849105,0.18245931582599276,-0.10144802418773685,0.37741354694376894,0.19328891528528241,0.2717198350769338,0.14738310074271213,0.1876851819156308,0.2223672687155062,0.09865966473706289,-0.007801740997927763,0.17666863280823902,0.5127846090056639,0.43304309515860906,0.19311121891166053,0.17394458343511662,0.7349437933691347,0.2779758457669862,0.42339503694379693,-0.008363180565434197,0.1429798287220816,0.3350208165740513,-0.10438045502117206,0.03353714788661108,0.40902489617629917,0.15867712245143775,0.35508815547634437,0.22837953661897378,0.0062025456994382255,0.13575648662693984,0.09228204332744257,0.42476237557543556,-0.02185232276040244,0.7610996344635563,0.23803794589644425,0.16503361588639606,0.08688326731606305,0.16952582389281579,-0.14121156541769947,-0.03732904707177327,0.35360566744134037,0.2727779034820097,0.0893611664405308,0.3552728123635667,0.584143339097495,0.22979051962975633,0.27761045255724254,0.15523984824442683
Precuneus_R,0.2442258213241823,0.28351868406706254,0.2115328723468874,-0.12895617619050304,0.6735782397879776,0.1394511676662477,0.20684851807911944,0.7250591384871657,0.885822520079155,-0.20546015090430914,0.13459329874230275,0.17519774753745254,0.30406088217741306,0.016555812356356413,0.4057462995730639,-0.060994681697452424,0.9341244235500229,0.1819108854999276,0.4229795531798419,0.4280271268995381,-0.37868266491257174,0.77381325448661,0.42357226580135593,0.46475573744291715,0.01956342535216248,0.11966999997760695,0.1815002722199374,0.49723510174721347,0.38260458625640165,0.07548031060904307,0.005016832795950289,-0.32842387421931657,0.17178761172871082,0.15025924497907275,0.3389489255242743,0.7917140098608072,0.1195365361777561,-0.10479681264491866,0.09461375123631535,-0.05724988010807844,0.2718918117726547,0.04281789719414387,0.07387460956660868,0.6836946025476645,-0.1645416863905577,0.0197684887044361,0.19842347058649723,0.07080068221446928,0.6157512422990906,-0.19101362724354365,0.12714471280187514,0.24390122962487384,0.710067110688569,0.02863216891364411,-0.06087723492803306,0.11467027681947241,0.053482470630782854,0.14015977741775335,0.02374926168615352,0.23683192336140552,0.367661915962797,1.0,0.10759714340849627,0.18322432248726506,0.13036968971571455,-0.1876274106560354,0.05551769831832363,0.1817215008073541,0.8875355845362362,0.10038610096099501,0.2934950369870985,-0.1875179577290883,0.1547583941766118,0.41831504173257045,0.4548874600611185,-0.1806119910136516,0.4535762559525134,-0.431027193574611,-0.05737193018509412,0.030835344010686036,0.5869383931705526,0.4419493207829041,0.3455213481527901,-0.30608750735658474,-0.15048357675053756,-0.4103773537583385,-0.1598698314647279,-0.348699464194287,0.3541105411130325,0.5425740134428072,0.3926801005705647,-0.024191109606646607,-0.37945306996209704,0.20023376821161376,0.4417708011767026,0.07341479087418701,-0.05201704349830629,-0.0719615931930899,0.22435001073969627,-0.29359754276123334,-0.11524984521938182,0.24245590360778227,0.13224356326092657,0.05595496712845596,0.14671779933408705,-0.27762132782141336,-0.012494586872518938,-0.03506306522194107,0.47341914216332365,0.6062679005512255,0.44159241739152594,-0.1780073277252457,-0.30974620987706236,0.01996930309131366,0.041632519201147404,-0.14851176479651465,-0.1858101417261904,0.24572417366194307,0.4678796197252681,0.4403904592401626,0.630240341911789,0.14499938558461836,0.8932978700925058,0.028539425670322117,0.7133499686283424
Cerebellum_9_R,-0.06901163800483695,0.040068909441637296,-0.06041989757182375,-0.285745689000871,0.11964694222191964,-0.21204522050668614,0.0033183890665627503,0.09047907314645322,0.13334967730617336,-0.30483282063328276,-0.18739565525276092,0.09046984349511707,-0.12098634058416582,-0.16928645123405864,0.05106681900920123,-0.13459846826127617,0.07474707343298695,-0.13660866736672628,-0.007366359668782955,0.12748639553723098,-0.28004594511796344,0.12749285994998769,0.2535082244296691,-0.07480966001024822,0.08034050056883124,0.021479943876119945,0.23880336858169024,0.11317823031148792,-0.13073842792306015,-0.15188871039184126,-0.12056471540535113,-0.25882562268343223,0.06483524108805921,-0.010256720752710578,0.21224129954791301,0.013921723197902285,-0.07046576997870085,-0.11296158746968857,-0.10358251499899662,0.028250098273989936,0.0920289284994329,-0.158357473133862,0.10471049136392478,0.16442598775017336,-0.26184548037568195,-0.009297452520801172,-0.23261101421295244,0.22239716700813458,0.12086731553473784,-0.2172601880724748,-0.20576242096372577,-0.07612969419807254,-0.006269784495011371,-0.11917957102641753,-0.17707349947746653,0.12723452060691165,-0.21625636822600627,-0.1422102050963615,-0.0458537962757719,0.0701966215937698,0.021034594858057257,0.10759714340849627,1.0,-0.05710528716514346,-0.14948248496199298,-0.28078785570576176,0.024845295742562664,0.02609206238549546,0.04422680921119314,-0.24551013366917646,-0.02639929438723202,-0.21324966705778037,-0.25180094994895413,0.02957219453709906,-0.09419019608509235,-0.21203401833167465,0.08033082215229054,-0.24851368605924215,-0.27489557826465755,-0.18059806043839835,0.2579188302077418,0.20976306766394787,0.09622689324459299,-0.1690668528342452,-0.2543700349949724,-0.26873398146832345,-0.10686001425423076,-0.22631085520863034,-0.14524723814440285,-0.04558832765838865,0.1102833580183521,-0.2620595868213948,-0.2717910320877471,-0.17554557739722995,0.08480082121233799,-0.22869816517969366,-0.23843366528944912,-0.17581930974029664,-0.10826036182350214,-0.2340988048574262,-0.17016029567307153,-0.09731481938885976,-0.013878733563864723,-0.27779255356648613,-0.005618966455839928,-0.30354512922155125,-0.15265730963217236,-0.2376840422478191,0.24400056415344323,0.3072999223960463,0.09789366499454812,-0.2726522891277357,-0.2220512089417447,-0.18724751643556964,-0.11314533479800468,0.014965743792000085,0.07891167149796537,-0.13553039741041953,0.022128681148424898,0.15460103952700807,-0.01413784854579866,-0.23028191451496635,0.06730233465208306,-0.32121585632060895,0.21764082583040695
Frontal_Inf_Orb_2_L,0.5562477737431405,0.5934398582054127,0.33996576309484033,0.05286883052898776,-0.00021625742463387524,0.1772122587621443,0.265622429279921,0.24428969745148912,0.10325221925219791,0.018816540294611175,0.36938586278781566,0.1408188220207139,0.28268454896268597,0.21167337385624105,0.08892638050096993,0.4095998661646698,0.1522883262903504,0.45361816360147966,0.3663030990822561,0.3222109212431733,0.24754821912889316,0.026153026587352347,-0.1927629583407527,0.3314247978803408,0.07980346812254346,-0.1980500389353434,-0.0667911707886623,0.35889846092420985,0.270014927677864,0.1947727572129477,0.21056442205970838,0.19876519431437453,-0.25026640742168876,0.07984569953751901,0.21959422032203071,0.2367049692695304,0.30926363504151577,0.004809788065429814,0.2827084130647783,-0.20533375368041404,-0.3828238256520339,0.2736208304569038,0.08129691602928593,0.04556597376228892,-0.21550636722997737,-0.1518453760783497,0.1051144842970864,-0.22459771244291293,0.2741321701510077,0.1775391019429941,0.174276248358455,0.31614598197909743,0.2163964416650306,0.4044728512004528,0.37024594155144247,-0.01860783128189979,0.21395458589647964,0.10427733263015378,-0.03296538433761339,-0.19853244191804953,-0.1888726167780086,0.18322432248726506,-0.05710528716514346,1.0,0.25175631090162504,0.2254761752348209,0.23210225643251534,0.015426254456211114,0.12585019983869022,0.29833797076590324,0.3055885465544733,0.24083971242222246,0.31898120924201023,-0.09307797748019689,0.3059281707832631,0.24388419363761057,0.1160476532007457,0.09669201969442222,0.19414430186109422,0.3423158797228467,-0.05071032175281634,0.25793669827637355,0.06295005528656875,0.14449365151429738,0.22216041714997237,0.09789082341268947,0.28356745434380953,0.2206665503347106,0.11662454011235245,-0.0801489128686745,-0.2057714251437675,0.36011776592333744,0.11838229187446869,-0.1202642100899725,0.34795314438881053,0.16145519931530564,0.13567508797978048,-0.06287195672879209,0.044568311094869625,0.13129469301642377,0.19580163466704686,0.27936893224312315,-0.022895931835741137,0.23003368695767315,0.2827979731307354,0.15278431838698026,0.1898105033403541,0.2226415780474705,-0.320717173999359,0.027904957412075902,-0.1358203784575468,0.22374471761677028,-0.0762013927054571,0.15272594385786128,0.35726568644626466,0.05226650199811745,-0.054278179959609325,0.18434533289987645,0.34741057905783834,0.017913521249949518,0.37041459925953313,-0.04541806190939134,0.15340596779010615,0.06701128496123031,-0.04488519151615319
Thal_PuL_L,0.6422992586854416,0.42470035482872215,0.40389006080458567,0.538378339076192,-0.1145835247635775,0.41296486853392655,0.4728513342080782,0.3327672709019477,-0.12023735475734139,0.5096835271209537,0.800426554139027,0.1660042738118074,0.7245583930826756,0.5497152250160185,-0.06976067858651919,0.6790592377551651,0.11159363662888049,0.66954599483141,0.7040205380126242,0.18928820751970088,0.5529485664975405,-0.2580675385718532,-0.08999942298486421,0.6335111935535334,-0.03208432528693051,0.08990191271543829,-0.12036343737328319,0.27263056990173967,0.5446852192834175,0.5566150965855653,0.6385189816433274,0.5561610938941173,-0.1612171301724396,0.11886656896110827,0.4044200001631593,0.3910568023448408,0.7267765144834735,0.5109811014056324,0.5790455031981743,0.09336022938610962,0.04675558136693761,0.6805664725195294,0.06537403250735623,-0.3282797646928607,-0.04828783694759833,0.020985726085936088,0.5171943827161283,0.02575751983787868,0.5908985337738983,0.5527082800444304,0.20950665752709682,0.7264855862958775,0.2362142062061711,0.5338658183952278,0.6583271443371594,-0.19196364678192784,0.690800733089765,0.3045703147767781,0.31277991006823275,-0.07528844476709115,0.3254492837134733,0.13036968971571455,-0.14948248496199298,0.25175631090162504,1.0,0.6222795404440638,0.37566650833117043,-0.004310070452612044,0.05729166296154844,0.6874490034943515,0.7318615809753736,0.7162546407692122,0.5653673265868889,0.15110558231377683,0.7020773431664044,0.6316638176719686,0.15141142134390423,0.5736952686653559,0.6979133718526066,0.4050620705246007,-0.11269147273082235,0.4647985818999894,0.5291502161787357,0.30819661191258785,0.7379300362730081,0.5513568920689413,0.5272965371837826,0.6076059960945733,-0.1451544017955102,0.07380969987851416,-0.05420841519792571,0.5592489841235283,0.3536353501192396,0.3079755428767385,0.44841284261499376,0.6357944109216841,0.0646207477738801,0.35304127334769664,0.09066324771178304,0.46794358437093,0.24179079589303926,0.7488557708762493,0.2000791509741062,0.5737704128321548,0.6925370973965286,0.46061868351793556,0.6403322472605179,0.6245455611983765,-0.26382079460989766,-0.31342355605934685,0.18502766805067192,0.6172261315520021,0.2485891468499048,0.17275948447953218,0.6356950973597125,-0.18461805638578221,0.14355965113901445,0.5998970540894437,0.5132771028466551,-0.18035604498753044,0.5341013591722674,0.394580087257823,0.03711364379196363,0.28905865863070823,-0.318989283054293
Insula_R,0.5157705759377759,0.3887642040131454,0.3900915651301144,0.8170004117781854,-0.36346405370497836,0.5171668859259295,0.22843739178934144,-0.014377640296780543,-0.4457483684447709,0.8889797435110012,0.6971371602976562,0.09937022861012385,0.6449076089513154,0.6549953196449677,-0.3937079222475057,0.5848371466841096,-0.1361678429076041,0.7607937443917981,0.5253777596578113,0.03186043756917316,0.8094637799665181,-0.3681715244312848,-0.3443194191092906,0.493003802081947,0.07862408620406329,0.053974032049096864,-0.16644243981205056,-0.03436017018277892,0.4820975038726711,0.4052973282849759,0.852927423131164,0.7946668616365513,-0.22600206751775687,-0.16933410517911637,0.09906145013758401,0.12438124461665104,0.5815127338063434,0.4677311673614758,0.5435879840820446,0.0027461407490004548,-0.036392191053599095,0.6372300197801531,0.15566962047081534,-0.49838195158595305,-0.0743446604451647,-0.05503870564975918,0.79153037874865,-0.2126652728694848,0.21751625380324202,0.939381855489626,0.17058539386293875,0.5176681054197809,-0.14570585035969555,0.44656170562566727,0.6817833178533936,-0.17551608866052032,0.831655283132534,0.5013718498116793,0.4916742684101164,-0.0016025101899271267,0.29482497148209963,-0.1876274106560354,-0.28078785570576176,0.2254761752348209,0.6222795404440638,1.0,0.2202054577860937,-0.10221286932196351,-0.08234917074559606,0.547075639244764,0.2825515053141758,0.8441078386733716,0.608438535727845,0.3172577840237082,0.4908220578654267,0.7367748883399854,-0.2895555684544533,0.8482100557959295,0.8079306232045683,0.46993686952047703,-0.20503379280519807,-0.027946271816679358,0.27324948548781486,0.5850779492320111,0.8023012903110982,0.8771280385564094,0.7489014042526636,0.8516543804111167,-0.16361133698337962,0.06267698164050002,-0.30369771272839247,0.736034834675854,0.6878837763349885,0.457492421041817,0.3907607261543923,0.7936608775565942,0.22889537182332828,0.3695915135067393,-0.08770739208797776,0.7207800505840289,0.21866394656974814,0.6760157200813107,0.1291570202457447,0.5211537362554118,0.6349890642197191,0.7875410414092795,0.6021781444067638,0.7084173761384842,-0.3552989628314377,-0.5204511319633879,0.22586452554838082,0.7842668452902481,0.5265393828855125,-0.012450430545078621,0.7252822536860097,-0.07007116926570073,0.0746727341634033,0.4840015606826101,0.2844153850564154,-0.5107074935539273,0.28955217862933974,0.6518546522368336,-0.24221662352672316,0.2502238589654423,-0.42802953771139346
Temporal_Mid_L,0.35737509432672326,0.3697923997125662,0.28661207812679385,0.3415258832886263,0.059534411852980196,0.27680834311070174,0.8102244334108125,0.5348436847805118,-0.14355297063195968,0.15482018470982298,0.43234305586411803,0.16586877528743849,0.3586103112683137,0.07882204708868998,0.050647931741365115,0.5154096914784468,0.1410146045190406,0.28757436346984455,0.27317194494990643,0.16610896192205726,0.30389629972548193,-0.2849944095741452,-0.05872905549578089,0.36278966878072877,0.08058243390995291,-0.054565216023291466,-0.13912474944185957,0.2760193086005676,-0.051687141741501096,0.6942480427102693,0.2632937910398309,0.09133169493822495,-0.09908329858438862,0.045515815603904754,0.14658846838374393,0.09107878572714848,0.6348478695464982,0.10096864251509954,0.36758911886097145,-0.120045503092975,-0.18891841917581997,0.301625111835187,-0.07415935948219506,-0.16955313113330484,0.03526538020176945,0.11581084409344358,0.12455401716381993,-0.140308366391007,0.21085596346668958,0.027914576248325863,0.03910614574632972,0.5141460316794425,0.2138612165222841,0.409336841442662,0.3285970199071582,-0.037426356202893585,0.42334229289276565,-0.25342630490752827,0.3290805895022966,-0.32815297853306785,0.251960338705861,0.05551769831832363,0.024845295742562664,0.23210225643251534,0.37566650833117043,0.2202054577860937,1.0,0.07765226305440012,-0.03007532981089735,0.47435259877252167,0.43029507962049923,0.2695904785117028,-0.00013226648393667009,-0.11822608712544544,0.4138066535018386,0.19113021065792365,0.03364620008263082,0.2504261910133317,0.2245663381910913,0.09378859261096553,-0.1256017967029528,0.448945705018121,0.1119346074718963,0.1408639858299089,0.41857035245410906,0.2920814715667132,0.19814839302769827,0.13190832732986685,-0.04705184732548348,0.12512721869237156,-0.1358467433798231,0.2592330421910496,0.4247539944495135,0.35907076709986757,0.0250433028734926,0.35620879314291065,-0.08430815568843703,0.07446166577436916,0.2505863429578687,0.02646370718075754,0.2720510471076894,0.3362440493341972,-0.007521665452371916,0.42861169306838387,0.22590373918500375,0.014785748941431193,0.14781485678164757,0.25623973960889024,-0.2868073713199646,-0.21626416093911105,0.13780943399194723,0.30848253319946967,0.283661920479714,0.2958125736342092,0.22445570908254148,-0.06333847722606746,0.2514487518640576,0.3856757399318968,0.20660681760519808,-0.1943317539900233,0.3647747866052003,-0.019284931877301566,0.054006496355590516,0.2177712099368152,-0.27235810740275684
Occipital_Mid_R,-0.08993115257806136,-0.09540318387604373,0.07593504758469094,0.025124652579683177,0.19813144916643186,-0.15066386314995706,0.07242987071422206,0.18269706334590632,0.16954875437369094,-0.05651838600918075,-0.07313057638210539,0.28260211461863655,-0.01145416680177845,-0.15443091221190633,0.14205269437915036,-0.04746806994321961,0.16392876091466543,0.010278830285151483,-0.029200447435429405,0.027642548906801907,-0.13459158708373206,0.18686505606760334,-0.005715930351392618,-0.046720546471009164,0.016507726003593307,-0.12348628322061558,-0.05402519182555303,0.07862183210563312,-0.13259877009868293,0.199826301076892,0.01952962549994884,-0.18309187050200562,0.02168280859848381,0.06968258489673332,-0.09048952158845681,-0.01935569807227943,0.11816158668087101,-0.1448625756692386,-0.020904872532366427,-0.034326682079138394,0.15913959878671857,-0.10870870487472858,0.0069308092379352804,0.1623849784509333,0.1886489696931686,-0.06823404236143034,0.05581363245232274,-0.02113802427757562,0.13746526357104144,-0.13139901444724503,0.03143528259170215,0.07250786910260443,0.10018111661131324,-0.04215106045786255,-0.1183419166105027,0.021118560752072843,-0.030260971848712816,-0.2929739025894782,-0.060556089549908355,-0.18316455977137933,0.12534502953850923,0.1817215008073541,0.02609206238549546,0.015426254456211114,-0.004310070452612044,-0.10221286932196351,0.07765226305440012,1.0,0.2304032831718361,0.1601266055193889,0.015112199992451772,-0.1367157747009971,-0.021761358089481986,0.023371368934900744,0.00888846207453836,-0.14673343177902276,0.1327048700666066,-0.0644890587100754,-0.0635518882275814,-0.14713378279951536,-0.09040048924813884,0.15878787023820243,-0.054746237749328186,-0.0019506432246266798,-0.06424592993043145,-0.09379136736980012,-0.157771214988352,-0.1268152359738191,0.1859260656714825,0.13217405258763093,0.11097211208214042,-0.08993686397203045,-0.022011454025655696,0.1857776448790117,-0.08846593159823286,-0.032424723481511646,-0.31253902386398835,0.0043881671515411174,0.1176277871772299,-0.23219776706426293,0.05787753920302577,0.01305912438913835,-0.13348216734407686,0.1389515175960816,-0.09758508732668533,-0.1845114343761506,-0.1309944050941557,-0.0629288120400547,0.08929887130663179,0.138167854391437,0.06602737453083737,-0.07367444612138632,0.06057263526097309,0.13377465225692697,-0.16619909464146326,0.05639419373274549,-0.08366330122825205,-0.0800321585329223,-0.10832316268660448,0.2395350971142056,-0.02039633880965407,-0.0655157112263173,0.17508204891172982,-0.020531714737370203,0.18733301622300003
Parietal_Inf_R,0.14143865973972988,0.1739910515466122,0.20408737441700642,-0.0004153580154926669,0.594074280900247,0.21740450842410605,0.09419446976570933,0.608955151621568,0.8143099790683591,-0.06165111486519226,0.08447293057209705,0.20297993749299645,0.2991230010001478,0.030003721017464267,0.39146203134512186,-0.12170041520059596,0.8679293532168492,0.19400879109937863,0.283277132009047,0.3557925237113289,-0.330238241865998,0.7429624169555306,0.3439384086579448,0.399458544714746,0.05577387434997501,0.15901961336813095,0.19156054911986814,0.3617607141471958,0.31235064294391257,0.07273776843677933,0.07724447938368993,-0.2977964054065626,0.07200353312895186,0.1100611714713461,0.21248180659289118,0.6371599586547836,0.07444966944931469,-0.11811605326216305,0.07849838547416031,-0.10431717148636803,0.2777770255230079,-0.015628612095010052,0.15058409671434586,0.6222113010387984,-0.06461117641598788,0.05993806283022315,0.36988527258562987,0.019280004316784897,0.4869372865400731,-0.09882096590010242,0.20399350290185722,0.15373928336360376,0.5282796320165171,-0.04328897848853954,-0.11591567171826347,0.14652678360392177,0.08353387110391879,0.14081781952299596,0.08085084293745728,0.20472468017135978,0.38756566787252456,0.8875355845362362,0.04422680921119314,0.12585019983869022,0.05729166296154844,-0.08234917074559606,-0.03007532981089735,0.2304032831718361,1.0,0.10374422616235134,0.1492320922134947,-0.18988829392138853,0.16108117395440832,0.4677754369118693,0.3799254638429728,-0.19887216486167222,0.2410020196626777,-0.32394017552529863,-0.057012849523911134,-0.009564531144194425,0.46804947898328625,0.22651744140132507,0.21935881802926027,-0.20431004677014203,-0.125336683511219,-0.27746974380446243,-0.11487393940588884,-0.30323980500785713,0.3958106991190726,0.5797468346238764,0.35508355441090333,-0.0303357083956023,-0.22744430189401232,0.3138341386253617,0.3707810962805802,0.10103988120959936,-0.06662691712116603,0.004927560249600455,0.1802781887395942,-0.22606572991248747,-0.01268060910435877,0.2184447138816447,0.18997317112417264,0.10859841449608532,0.057415289773220565,-0.16352134795835452,-0.051515541772181775,0.026186792741431358,0.40318002177536766,0.5623665919559941,0.43980596984074094,-0.13783600923311815,-0.1500992519462946,0.056615080170624936,-0.036199913522444456,-0.11903494955434771,-0.17672777523872338,0.26683886477358076,0.37331004614026947,0.35046914303566057,0.486152334828445,0.2626732326470026,0.8480342746217892,0.04355475195233779,0.6724905542638427
ParaHippocampal_L,0.5070510735562245,0.2811350383800194,0.3550683665695147,0.5581388093777198,0.02462536318757446,0.4429519171485194,0.48873296032008995,0.272178189044415,-0.11125157630037906,0.46594476939106944,0.7259568968872607,0.18429147851235486,0.6910365252501723,0.4557241938984491,-0.0045019119756275405,0.6112274571048274,0.1443922327894843,0.6608416155156184,0.6267025130068068,0.15833370875665545,0.5324164158792153,-0.25907030937036146,-0.19809705792372825,0.5632900877367789,-0.03739389065087876,-0.05724583953723535,-0.31011154350051606,0.3514584141825476,0.45176464077107253,0.699128819860459,0.505389026089263,0.4969869602246523,-0.11013921650169642,0.16927753848102914,0.31334979979690336,0.24689063900168595,0.7552947611195846,0.34270124309447486,0.5841755606623866,-0.07393162454070065,0.04221790534218751,0.5901849592911572,-0.029977646883799437,-0.335385797513092,0.18193108673401634,-0.02490305982730781,0.5331176677279261,-0.19892467815967707,0.5311115247216179,0.4932398469690485,0.30937462987552483,0.8051012535759438,0.283963934085527,0.5004613970372074,0.5393251969090307,-0.0199110164627172,0.6400697994085288,0.18012551602121427,0.22496467137983933,-0.1948804083474573,0.3339319663930484,0.10038610096099501,-0.24551013366917646,0.29833797076590324,0.6874490034943515,0.547075639244764,0.47435259877252167,0.1601266055193889,0.10374422616235134,1.0,0.6307676498168798,0.6398045793867765,0.5643673504813511,-0.003787036153253743,0.6484139042284276,0.6085461597304764,0.14019492757365032,0.5186543160038799,0.660808940161725,0.3043991272528208,-0.2207924521614669,0.3066651930112833,0.2353467714337459,0.4189802775122054,0.7024040062632488,0.577852739447948,0.4479693220174373,0.5181288172204632,0.11995158196189935,0.14939811634361339,0.14265523935381083,0.5908169567070375,0.47920551274869955,0.4332318956810015,0.33406954692761387,0.5552804800352981,-0.06076537663917098,0.404152447149647,0.23340761611485195,0.4348265242263006,0.4369163060378914,0.6587645516488034,0.11771575290297286,0.8073836654832091,0.5215025667755355,0.48975107007101937,0.506329885034617,0.5953993264717852,-0.34574164672340313,-0.4371267372344552,0.15530682403683735,0.6701210784363251,0.24561400836732633,0.5457796111539538,0.4448323866733768,-0.1331200651067096,0.17096373705222237,0.6563760009010802,0.49965530864564556,-0.06154668786066088,0.47713017251077405,0.4405124667093196,0.06188349484824473,0.5406876025689504,-0.384078826285598
Thal_PuM_L,0.6282115205097343,0.40603957821707265,0.45099437698558237,0.22446274890382603,0.1352765973134869,0.2829831548783976,0.5400122064227116,0.4451127889392053,0.07289375022334751,0.14098780988703655,0.6820192820544562,0.1968480369070962,0.6831392729162951,0.40266312397096954,0.142952107182551,0.6217808698301965,0.2428195296713021,0.525398303803583,0.6780426558252093,0.36675513408456656,0.3084043690249934,-0.2019597113733327,0.021465061331373155,0.6662850440750292,-0.14778885298738925,0.1051985590476363,-0.12004580217535482,0.5484909920632496,0.4856894336883726,0.4934888459962834,0.37541011700475896,0.33058075272257714,-0.008818653592241798,0.200889820474604,0.5758057906364666,0.4834516249536911,0.7301060253686256,0.3545879022253114,0.5632412648676574,0.014633202181796432,-0.01508097695219339,0.5871599555901785,-0.041349292507192686,-0.18028403771734083,-0.12168843820967883,0.017796561157363416,0.25065885147184375,0.0937461602624794,0.7310000993241232,0.2500993684596618,0.24401562273598718,0.7887738954649294,0.40904647666994637,0.4622508821470829,0.5010384729715307,-0.06903032140851487,0.4523029047290235,0.10967495489672856,0.11027236494059177,-0.12240298885842323,0.1754756220971431,0.2934950369870985,-0.02639929438723202,0.3055885465544733,0.7318615809753736,0.2825515053141758,0.43029507962049923,0.015112199992451772,0.1492320922134947,0.6307676498168798,1.0,0.5260769436122644,0.4358197109996751,-0.09335498566547346,0.7210619293848725,0.47189291734992034,0.4292967232485794,0.31548926261827337,0.5525633582750776,0.32406315422212834,-0.03194919444767566,0.6596659837016888,0.5402389771069137,0.14451723031114902,0.607234966684803,0.30099472466282384,0.3845362176794661,0.3371716956020609,-0.01655024969849172,-0.016695429233786713,0.1015199179100421,0.40404588679726866,0.1181956225692281,0.0575734184993868,0.44298202166015976,0.33978997518279813,-0.06921637244734027,0.2750979537339668,0.15887662507617228,0.23224692921096926,0.2865809903674533,0.6570692055803197,0.19186174811191717,0.4741272075968296,0.6323443581697112,0.18333214475277768,0.505064877852414,0.5235116336065503,-0.22865523556056858,-0.19128509157148713,0.07295334745862209,0.4905257461479288,-0.03481997904904301,0.26664643649634184,0.4921267017370014,-0.11259867282089414,0.2826790797264417,0.6220717981719591,0.6276884787338876,0.011236163417150346,0.6349057262171965,0.10430230298051098,0.18613835751577626,0.30099292365083236,-0.2616068977285441
