,Hippocampus_R,Cerebellum_9_L,Cuneus_R,Thal_PuL_R,Cerebellum_4_5_L,Temporal_Mid_R,Thal_PuA_R,Temporal_Sup_L,Thal_PuI_L,Thal_PuM_R,Occipital_Mid_R,Thal_PuM_L,Occipital_Inf_L,Thal_PuL_L,Frontal_Med_Orb_L,Occipital_Mid_L,Temporal_Sup_R,Red_N_L,Lingual_L,Thal_LGN_R,Temporal_Pole_Mid_L,Supp_Motor_Area_R,Heschl_R,Cerebellum_9_R,N_Acc_R,Postcentral_R,Paracentral_Lobule_R,Rectus_R,Cuneus_L,Thal_MGN_R,Cerebellum_8_L,Temporal_Mid_L,Vermis_6,Thal_VA_R,Lingual_R,Occipital_Sup_R,Thal_LP_L,Amygdala_L,Angular_R,Frontal_Mid_2_L,ParaHippocampal_R,Cerebellum_Crus1_R,Rolandic_Oper_R,Amygdala_R,ACC_pre_R,Thal_VL_R,Precentral_L,Cerebellum_3_L,Cerebellum_4_5_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_R,Olfactory_L,Temporal_Inf_R,OFCmed_R,Temporal_Pole_Sup_R,Thal_AV_L,Thal_VA_L,Thal_LP_R,Thal_MGN_L,SN_pr_L,SN_pc_L,Heschl_L,Thal_MDm_L,Cerebellum_Crus2_R,OFCmed_L,Vermis_4_5,OFCant_R,Thal_LGN_L,Thal_MDl_L,Rectus_L,Temporal_Pole_Sup_L,Vermis_7,Raphe_D,Frontal_Sup_Medial_R,Thal_VPL_L,SN_pr_R,ACC_pre_L,Fusiform_R,OFCpost_R,Pallidum_L,SupraMarginal_L,Parietal_Inf_R,ACC_sup_R,Cerebellum_Crus2_L,Occipital_Sup_L,Red_N_R,Caudate_R,Raphe_M,Cerebellum_3_R,Thal_VPL_R,Thal_MDm_R,Cerebellum_8_R,OFClat_R,Precuneus_R,Hippocampus_L,Occipital_Inf_R,Caudate_L,ACC_sub_R,LC_L,Thal_AV_R,Frontal_Sup_2_L,Supp_Motor_Area_L,Thal_VL_L,Putamen_R,Vermis_3,ParaHippocampal_L,Paracentral_Lobule_L,Cingulate_Mid_L,Calcarine_R,Temporal_Inf_L,Vermis_8,Rolandic_Oper_L,Olfactory_R,Cerebellum_Crus1_L,ACC_sup_L,Frontal_Inf_Oper_L,Thal_IL_L,Pallidum_R,VTA_R,Frontal_Med_Orb_R
Cuneus_L,-0.07473144113532557,0.006298767687228228,0.49266784439293604,0.047481861613595196,0.3355815602432789,0.5194420473264673,-0.003191378590926845,0.029976732129409583,-0.17525449377951582,-0.03588907355035101,0.13217405258763093,-0.016695429233786713,0.1363762930715536,0.07380969987851416,0.11004248488579305,0.2223270245510604,0.17068214831957412,0.19958165806432607,0.39694912390304854,0.06677747380723895,0.1413066434002798,0.22103016535698738,-0.18888025573368233,-0.04558832765838865,0.07198377114146681,0.22586535840096028,0.23802684329254278,-0.00764349479509525,1.0,0.014911214834046687,0.06997449196122964,0.12512721869237156,0.30329413310073355,-0.19889116949314678,0.5127846090056639,0.26730843099627777,0.1509270380162211,-0.15790993680981683,0.5735940350311418,0.09085280732474553,-0.02773270385113983,0.3154861489815441,-0.08303872581911072,0.293568367840641,0.25193896179773584,-0.136328756015468,0.20853758748291643,0.2783983360486674,0.27596226162190146,-0.0801489128686745,-0.11268558081115602,-0.01411083051421862,0.09836772839838741,-0.0028187339034615407,0.4034617263010415,-0.03357484557512482,-0.13217881759727168,-0.005589210744412871,-0.04971801190715317,0.323488613759324,0.26771467141696487,-0.08360927267601241,0.3109475821477976,0.0005896756230725828,0.15624496097641744,0.5158545541364058,-0.08709172531202043,0.1316579422680748,0.5627868784096881,0.07755165818118961,0.3505784360246036,0.05756744741361355,0.007861186143779795,0.13809693113998922,0.15219420550421014,0.23139856782315585,0.24345204441231033,0.4806821088558477,-0.11017694511750317,-0.16091523899018967,0.4715519966208315,0.5797468346238764,-0.33507566961307544,0.03424768587332878,0.4258711919113476,0.11815182687179601,-0.21369389307249329,-0.0006285736608748543,0.08365280274647717,0.03143167217247403,0.29688202785078854,-0.14589302050457162,-0.003955504764721457,0.5425740134428072,-0.14661332896686982,0.22878489346845907,-0.12370540191249858,0.09387214196721824,-0.07708764639002744,0.013430605893377395,0.17746710490399725,0.2556292279240424,0.1667042771281824,-0.19338275098034485,0.03761539907423546,0.14939811634361339,0.13767793944369727,0.24763246872753913,0.6100147020652014,-0.09521720410460312,-0.08694756701569178,-0.18348498948689312,0.09613232900095828,0.3337723117339053,-0.06241777630028587,-0.12124144238692358,0.11698729744008633,-0.24243504475540228,-0.039055384763306035,0.2576014665808671
Thal_MGN_R,0.5711973054792843,0.15795054949000492,-0.29209245059969063,0.4236994503917855,0.48593103547819194,0.1085291675824402,0.47758304172702354,0.2215324804201239,0.48707156577306066,0.5482867629820352,-0.13871471392862175,0.4964271311779205,0.09076210867667957,0.5867815114043876,-0.15743669003402339,-0.11835550178651169,0.4347342242294645,0.12903782886659945,0.0075991317036719986,0.2364545348454458,-0.11330541246713798,0.36149799893325896,0.496816353479734,-0.2922770562572067,-0.0015026005490703133,0.5543961532368779,0.4741056298075315,0.2549101263250064,0.014911214834046687,1.0,0.2469306068625478,0.2251096001568312,-0.2296007792715134,0.5078872034860632,0.14601106250838328,-0.2692624959057404,0.4022163727757346,0.06754830107992518,-0.23325303601616695,0.2800016683315001,0.5398363844253755,-0.12048977195748835,0.4795260411442936,-0.00569389180382919,0.21328528784905199,0.5935458185559197,0.3557636811663655,0.566053429077388,0.395647827379921,0.15117749629445135,0.5057472697757941,-0.18249989052874213,0.2133299966693598,-0.08795521378604583,0.08895565269205856,0.43491969239467015,0.5271290182430098,0.5149032441796383,0.3375473318833951,0.20592443022868326,0.37943447009705933,0.15333566324475276,0.2830252364439165,-0.033632246578755895,0.142237737068697,0.1428410895771689,0.24118159132035047,0.10597412979310034,-0.1486813741010519,0.14365919839334135,-0.04017430816446587,0.04588346326052722,0.35470048196974996,0.5381233504864114,0.5494113050159664,0.42127621386120956,-0.247938929170828,0.3560943532662472,0.0043300920818901195,0.4431217624425627,0.09092209761835625,-0.0188784957649763,0.2114570504619599,0.005736661182099178,-0.10384659401191815,0.46814430558644987,0.4592019258652456,0.31137174087544106,0.511205096433751,0.5947021631887711,0.4491650400207246,0.2531515190558671,-0.1578072799262468,0.011234493170961974,0.5254196543581332,0.12865504482968756,0.48071099496719805,-0.10185177042902532,-0.1369818681588133,0.4725023311502321,0.49695684593171896,0.4438378752023819,0.441467866184598,0.5055015070836409,0.4530048694434775,0.4794888225812174,0.4219241723843878,0.38132540038886314,0.146614003091312,0.18832053219692493,0.10401021657270475,0.42290488227390316,-0.21921808175059096,-0.12091333436287385,0.457577051973973,0.29761339489743305,0.186538679701976,0.5442471680960066,0.4860347056877256,-0.05701880708223782
Cerebellum_8_L,0.11654812800390871,0.3469838084694331,-0.06447572325592765,-0.018766733300571787,0.21130864439371566,0.10015874343377128,0.04641143736662436,-0.15468697154708566,-0.13188921780227297,0.05196800038360804,-0.31253902386398835,-0.06921637244734027,-0.1324075691618423,0.0646207477738801,-0.12135212443211117,-0.23034544781367627,0.19663933410447162,0.042466582819873804,0.21544203268366924,-0.0107938603915411,-0.18557809413877033,-0.03227712085525355,0.054024097393018666,-0.23843366528944912,-0.09326787039841726,0.13150174680476867,0.09591574060595257,-0.10927345467720587,0.06997449196122964,0.2469306068625478,1.0,-0.08430815568843703,-0.11681279432251133,0.1167695450372023,-0.008363180565434197,-0.10041236434279581,0.15945522339914733,-0.01783267635233121,0.031192664165147748,0.11138876356410207,0.19491689687783206,-0.16590855041271185,0.14281900243511697,0.024403457718561544,-0.00894079707091904,0.16521692581635633,-0.0027126874102494656,0.1380077180120808,0.16214439988861834,0.13567508797978048,0.11255454861633632,0.0084825611354699,0.20680336548781914,0.09981871482914001,0.1772504540408064,0.011441749502761549,0.05090273482683033,0.2024129306346945,0.01376894170452496,0.06161073921763874,-0.004834301154977816,-0.19437941516142526,0.08564969202284832,-0.5476444280208956,0.06121957295713045,0.1019532580552607,0.005141980274842666,-0.11975695790395818,0.017913277590651578,0.020669963612993874,0.01255651742501921,-0.030563780796642525,0.023757536526750625,0.167111667522071,0.11378203544873976,0.4943565278823913,-0.0321956580271717,0.2850270836946346,-0.038278918658846306,0.06692693766760709,-0.05894113221806886,-0.06662691712116603,0.04674859271510813,0.11655378899806461,0.024118228486160496,0.2516722405180108,0.13940296690244233,0.14929543116784982,0.12894126947522125,0.1372570415325334,0.31084967792852675,-0.16264059823030805,-0.18794115119865812,-0.05201704349830629,0.02941881141585014,0.15100249229285093,0.1375882659011685,-0.046213009112486096,0.036683212398427,0.2825268431016989,0.13927287956763776,0.06198050605981477,0.007997155101507144,0.12596257344362013,-0.052203831861218616,-0.06076537663917098,0.13352790303333315,0.11334838286497126,0.03544398837918377,-0.16936396292112169,-0.35842620661517105,-0.047996004318170665,0.0007673873308790116,-0.12343027424566341,0.14158989793114085,-0.019072612177527648,-0.10626175052650244,0.14434489055268238,0.3076720699814989,-0.18266179802631136
Temporal_Mid_L,0.1800712808602088,-0.0648427651566521,-0.27235810740275684,0.1119346074718963,0.35620879314291065,-0.11822608712544544,0.30848253319946967,0.8102244334108125,0.5132248004287885,0.41857035245410906,0.07765226305440012,0.43029507962049923,0.16586877528743849,0.37566650833117043,-0.09908329858438862,0.050647931741365115,0.15482018470982298,0.16610896192205726,-0.1256017967029528,-0.15918177349468995,0.03526538020176945,0.21085596346668958,0.2504261910133317,0.024845295742562664,0.11581084409344358,0.3586103112683137,0.3856757399318968,0.2720510471076894,0.12512721869237156,0.2251096001568312,-0.08430815568843703,1.0,-0.2868073713199646,0.30389629972548193,0.251960338705861,-0.21626416093911105,0.36758911886097145,0.10943665896692203,-0.2849944095741452,0.0250433028734926,0.07882204708868998,-0.18891841917581997,0.2920814715667132,0.2505863429578687,0.2177712099368152,0.2695904785117028,0.16972680376950136,0.42334229289276565,0.3415258832886263,0.23210225643251534,0.3949618546061514,-0.13912474944185957,-0.06996215945554987,0.045515815603904754,0.10170141937819097,0.10096864251509954,0.14781485678164757,0.301625111835187,0.14658846838374393,0.11260070426506232,0.42861169306838387,0.448945705018121,0.14090206357552368,0.2505631939823881,-0.007521665452371916,0.13780943399194723,0.2514487518640576,0.03364620008263082,0.059534411852980196,-0.054565216023291466,0.22150120512642693,0.08575747445045771,0.28661207812679385,0.28757436346984455,0.43234305586411803,-0.25342630490752827,-0.1943317539900233,-0.019284931877301566,-0.140308366391007,0.09378859261096553,0.5348436847805118,-0.03007532981089735,0.12160446301655227,-0.07415935948219506,0.08789922985899953,-0.00013226648393667009,0.19814839302769827,0.4247539944495135,0.48125696729849515,0.2245663381910913,-0.051687141741501096,0.07446166577436916,-0.15989487172342523,0.05551769831832363,0.4786228006787685,0.08058243390995291,0.22445570908254148,-0.037426356202893585,-0.4473444204999374,0.2592330421910496,0.27317194494990643,0.33112459581949305,0.5141460316794425,0.13190832732986685,0.6348478695464982,0.47435259877252167,0.20660681760519808,0.3647747866052003,0.35907076709986757,0.7227718861502812,0.0005737941589449112,0.5154096914784468,0.004994254081430838,-0.05872905549578089,0.2969623778266892,0.409336841442662,0.2760193086005676,0.09133169493822495,0.014785748941431193,0.09359131790761203
Vermis_6,-0.41690785722332074,0.04205879751657009,0.6514358875767102,0.10250615900612166,-0.2000700280356699,0.40862344401326,-0.42420685128985264,-0.2833628908583095,-0.4729203688967975,-0.5255857580125676,0.08929887130663179,-0.22865523556056858,0.0350582373626288,-0.26382079460989766,0.2146745258448735,0.18060830144890455,-0.3312619818559882,0.1208573656185449,0.655265341128504,0.2931568200863861,-0.027245840666674515,0.09585000334500926,-0.5463852427988912,0.24400056415344323,0.03591987153914871,-0.21943825778154422,-0.2638404875428172,-0.26400725456401336,0.30329413310073355,-0.2296007792715134,-0.11681279432251133,-0.2868073713199646,1.0,-0.5450779195030059,0.42476237557543556,0.5337724684780926,-0.26881884444833376,-0.05257248951140334,0.614930936630328,0.14475166150233554,-0.22363363691105947,0.5776175314561414,-0.5099316222959944,0.11248107767489013,-0.15765695394720772,-0.44064384324619493,0.13397617342003082,-0.2700206525331796,-0.24949765937734228,-0.320717173999359,-0.4354471434652627,0.08955294879167079,0.05974630035043533,-0.05591124999043383,0.03660161903558685,-0.21788206528788082,-0.2849654957832684,-0.26847207176405335,0.06456124073419678,0.09422378049078291,-0.2864746615334772,0.045770956472486544,0.14201928499965152,-0.27145640439687085,-0.048031361647171804,0.5745467974783269,-0.1952205185648622,0.19193794599345507,0.49168673533160784,0.060481942570978935,0.047358193521635665,0.3397810646879265,-0.14298281092666107,-0.1784536189317169,-0.356865451089667,-0.04528065080854996,0.2700935946955662,0.10201567127497763,0.18930242090073698,-0.3019465668636602,0.1659544331508441,0.40318002177536766,-0.18514580911197795,-0.03318135011536042,0.3448177166701428,-0.23190299504168552,-0.2923677469820193,-0.4730222933941838,-0.5162250208159821,-0.4005829356233124,0.05894484831666947,-0.14908387528141268,0.36261953595649216,0.47341914216332365,-0.47956114177543796,0.02601297549226192,-0.23471378241636986,0.0818702093882776,0.3850885348126885,-0.34235370843391827,-0.012254945610118204,-0.027546195231569405,-0.2509991861033037,-0.5203925570798316,-0.34612930006713244,-0.34574164672340313,-0.044001043299810284,0.00942092250336917,0.10529522615955006,-0.3137513867799857,0.07112445919808848,-0.41053877942308525,0.13341366312311864,0.5465833525687741,-0.30242966015055855,-0.21574221145525388,0.04271336809921095,-0.5160637946232024,-0.44277372366350437,0.26666913801714
Thal_VA_R,0.7495618492794037,-0.0003430478848485707,-0.6412938011018855,0.15049275990978964,0.5709818584067268,-0.0029021662721971063,0.7713783801952326,0.3457303766262852,0.6805467795862721,0.8116159725198303,-0.13459158708373206,0.3084043690249934,-0.03965142037669428,0.5529485664975405,-0.22467562553193304,-0.3233551391844433,0.6688114407080868,-0.13496001963865265,-0.4547951843811784,-0.22791901480290908,-0.07037528075190277,0.11542805620723769,0.8303752915177538,-0.28004594511796344,-0.11787868045948728,0.5191594146366261,0.42341144052345436,0.23281224404914483,-0.19889116949314678,0.5078872034860632,0.1167695450372023,0.30389629972548193,-0.5450779195030059,1.0,0.01665082104749187,-0.6223625144529061,0.45691061094152263,-0.0954447237245842,-0.6167236853603608,0.2692144524735118,0.5255110081459171,-0.2816532523603082,0.8260511257954243,-0.1572739832784214,0.3283725667921933,0.8651601715567492,0.14441785715000838,0.6566036146298875,0.605444954249416,0.24754821912889316,0.7608564480520404,-0.11528086596216888,-0.21067603779504418,-0.20747971476571547,-0.08770632263761188,0.5434876222030746,0.7109715149204188,0.6327785745345118,0.10393811458091598,0.0029965184688969227,0.44272630223969117,-0.005843039540605194,0.08802025895006785,0.2275786897282424,-0.02305086839919771,-0.10310163456685126,0.19928970300667578,-0.30098406452719834,-0.5910102563784964,-0.04738737395082614,-0.0975171308948715,-0.09182661890825324,0.28405016204532557,0.6351595543695937,0.6225438718075919,0.2842652313680405,-0.4901071405462458,0.31432875128050897,-0.19870174346633454,0.6656191892585026,-0.1349333778054198,-0.330238241865998,0.4250715286989765,0.014629425166868597,-0.4997043086435544,0.524200487312486,0.6582750312452195,0.6917524093968653,0.7475735895316247,0.7576792898180111,0.30611299137086284,0.47172895504220613,-0.5575897555266683,-0.37868266491257174,0.7052708241685239,0.04614342144950909,0.7318957727566265,-0.19218534119224656,-0.26408515645274544,0.70056676509308,0.40712687604309494,0.29770725036612306,0.49596841958348303,0.8829757727906219,0.6165893328107205,0.5324164158792153,0.2171021666019848,0.16130145523102773,0.17662217809239655,0.32927250768517186,0.18732846341699574,0.7310219744421306,-0.34742266996946697,-0.501617456298561,0.7369138104335888,0.5965458053101333,-0.04531901943316997,0.8484233667220208,0.7416361792976401,-0.27072174838714436
Lingual_R,-0.0013005899457309,0.05157285664747554,0.15523984824442683,0.2717198350769338,0.42339503694379693,0.45812114851121594,0.23803794589644425,0.22419418003070582,0.07945941649250093,0.1876851819156308,0.12534502953850923,0.1754756220971431,0.13544746175281447,0.3254492837134733,0.06160763965673556,-0.008149794514047704,0.32893502020078846,0.10820808027901331,0.37741354694376894,-0.02031763757104702,0.17914816967267622,0.3455819937002843,0.046669999849105,0.021034594858057257,0.23620741953602617,0.4091709409512315,0.35360566744134037,0.03353714788661108,0.5127846090056639,0.14601106250838328,-0.008363180565434197,0.251960338705861,0.42476237557543556,0.01665082104749187,1.0,-0.02185232276040244,0.255820482673991,-0.06743981141940548,0.20713460583106816,0.2779758457669862,0.07123618957578354,0.6246064099695953,0.2223672687155062,0.3350208165740513,0.27761045255724254,0.17381727922528886,0.36161112818146607,0.4264882257025544,0.4938883683972578,-0.1888726167780086,0.2303800592532392,-0.07238741485801678,-0.11904389422704403,0.04726562717023864,0.1941605483178585,0.09031664171842893,0.13575648662693984,0.27426868492176254,0.1405349220098752,0.16796788393415493,0.35508815547634437,0.19328891528528241,0.353607411784977,0.05231022337553344,0.15867712245143775,0.7610996344635563,-0.03732904707177327,0.004989148156747735,0.38908007491290003,0.10780500091336373,0.30733801057233356,0.18005356197244884,0.12284564607511246,0.367090004714026,0.29845560897421464,0.10195285783475737,0.0893611664405308,0.584143339097495,0.038231442058051596,-0.10144802418773685,0.381279009446773,0.38756566787252456,0.04507682513217603,0.040334405764395155,0.2068806712343585,0.11345683318217023,0.09865966473706289,0.17394458343511662,0.2182344256684945,0.18245931582599276,0.30861420386527866,0.1429798287220816,-0.0631851551760106,0.367661915962797,0.07131136463872946,0.012232389520382261,0.16952582389281579,0.043796971454244174,0.07142969272912605,0.19311121891166053,0.3743006694597168,0.3892912482442585,0.37544149428751095,-0.007801740997927763,0.3367170466355499,0.3339319663930484,0.2727779034820097,0.3552728123635667,0.7349437933691347,0.09784588935967832,-0.02245686010253705,0.08445415006193249,0.0407226603884965,0.338461221494997,0.2196921361407144,0.1723745968910135,0.15142772835827195,-0.07749272706677422,0.0062025456994382255,0.11763924765836217
Occipital_Sup_R,-0.3410225913547478,-0.061887321461980505,0.8241954449713061,0.11828417962232948,-0.36777480519926625,0.3007355122415158,-0.6776661542039835,-0.21887277282869222,-0.46116447054955245,-0.6437979968298312,0.138167854391437,-0.19128509157148713,0.1115771127028948,-0.31342355605934685,0.04882560963964966,0.3701113310600956,-0.5172107247957235,0.1787181271058589,0.592390492537229,0.4408177586570896,-0.16899468126198766,0.08921810546428562,-0.6247114107914339,0.3072999223960463,0.026891562191247064,-0.31349198332143424,-0.38599725058790035,-0.26982783342335914,0.26730843099627777,-0.2692624959057404,-0.10041236434279581,-0.21626416093911105,0.5337724684780926,-0.6223625144529061,-0.02185232276040244,1.0,-0.4324783034019062,-0.03728460784749398,0.7545220430495287,0.03771307559463105,-0.264714800232609,0.09166212349206238,-0.7542373457248203,0.03277597006124417,-0.3581813252289504,-0.6420901683804896,0.04437131222382222,-0.43172945032514826,-0.5429118753508322,0.027904957412075902,-0.671817520849748,0.30371962362540844,0.23745933719089538,-0.0950330457110043,-0.02335733615038463,-0.2240480811730536,-0.35916152753478764,-0.48120855777969285,0.15022102854929176,0.13380885948775323,-0.39079465681539083,0.12961431475765112,0.07225337297464544,-0.2440433127563999,-0.047142418281118835,0.2188498045348935,-0.11076188117255993,0.2851080280279933,0.42835510227284573,0.09470576422337619,-0.00788018979886513,0.2603498932073246,-0.04912877678688508,-0.30699399709884334,-0.4599837010183318,-0.14516934593848954,0.28817679074154173,-0.2817219284944433,0.1383122614832355,-0.23335734794411347,0.32852605593710227,0.5623665919559941,-0.27032236100202767,0.10337323035002173,0.5305751602923297,-0.36410220100959784,-0.4448739634261792,-0.6891712006331505,-0.621545952456837,-0.536863544963885,-0.16391265814545478,-0.3192855641166641,0.2959507851963501,0.6062679005512255,-0.4616370473102806,0.12411056281739215,-0.3387519128966395,0.06820055660876528,0.19383239167867936,-0.5840983149936909,-0.135794715501956,-0.11433500874442949,-0.40148766433720084,-0.587384709728647,-0.4363393048966734,-0.4371267372344552,-0.048735375281993794,0.04710310962566958,-0.1675813582334378,-0.3169427648294315,-0.08019278717518274,-0.47046413345972815,0.09487617769973619,0.4251435709398426,-0.5970945667012854,-0.3807777903963654,0.22284804637345457,-0.585231276053948,-0.5873080802553402,0.2307741327830901
Thal_LP_L,0.4142713555532887,0.12044104803861891,-0.293898861878497,0.19501234204415355,0.576761434211446,0.09684494520529469,0.6453396034899986,0.44135899715059906,0.4397573360272332,0.6429555564473592,-0.020904872532366427,0.5632412648676574,0.12449272740452312,0.5790455031981743,-0.012437733040465235,-0.02831555376584699,0.4311173810546797,0.3394585249368412,-0.10981908994963237,-0.09688707758728671,-0.024579794966665285,0.3983660141937291,0.4138344149410451,-0.10358251499899662,-0.1696804892755016,0.5955935926091536,0.562942008499755,0.16905855546641818,0.1509270380162211,0.4022163727757346,0.15945522339914733,0.36758911886097145,-0.26881884444833376,0.45691061094152263,0.255820482673991,-0.4324783034019062,1.0,0.0887466171075791,-0.21634536059358164,0.4293493206475013,0.43454151786789696,0.01616494205546233,0.5536706662929876,0.007303892859320048,0.23825642959748902,0.6075127418512684,0.4125397835788475,0.6183326320664622,0.5883913698568755,0.2827084130647783,0.6412049663466601,-0.15716889080362034,0.008676210838046481,0.18005831160839408,0.06733161531499193,0.11990286417573238,0.30560116054249603,0.6502275335357183,0.2371060027051346,0.3305977952743753,0.5391457242812387,0.2793972732125741,0.4701738916780596,0.06652075827690034,0.09225109677121188,0.21110081136894393,0.027480018947006364,0.05351604539500847,0.12883950544196876,-0.08095588471643428,-0.03274616867610892,-0.1644860759119399,0.3763768782721128,0.6343007846872581,0.7014401124034829,0.24812385881004206,-0.11776149845417433,0.4583924978584344,-0.16594940088119603,0.24754828710437923,0.32226287575224793,0.07849838547416031,0.11325190312000423,0.037444849711250394,-0.07517189909888958,0.6215776284373392,0.5818037950842194,0.5290035164539675,0.6403566872054912,0.5899662967402501,0.5205336299566413,0.19853708094471215,-0.1957421140548356,0.09461375123631535,0.6182668426725688,-0.005773501793493946,0.453695458943556,-0.11466765892037308,-0.2672901073323139,0.6719800458439985,0.5549513591259053,0.5765259399136503,0.7326999434097269,0.43517264420448554,0.6921961766376195,0.5841755606623866,0.41707345605890617,0.4565444241355244,0.2970790643569079,0.44136407669308203,0.10453129785036286,0.5557611742027682,0.1177573765093661,-0.1748065730139223,0.5797351393435558,0.4708905248337961,0.20759198467308196,0.34430129345022914,0.47759187199918024,-0.24114447603976025
Amygdala_L,-0.10171814933076286,0.09933517003648946,-0.09965887628700103,0.008847450268384495,-0.17766768248811401,-0.2569034410231477,0.0061762960865785,0.05980057191186429,0.007275682692885687,0.05559978857368509,0.13180639983005094,0.17394973404502684,0.03472506243155442,0.04728475402795085,0.09683619046641717,0.1505155343527231,-0.12387894254195575,-0.03804425172800084,-0.06998006199379951,0.07656553683472972,0.12056882377206146,0.16801376139463034,-0.07597360699267207,-0.07396550130851963,0.0659512684100059,0.0835713546212259,0.0864622455360334,0.15594649012585016,-0.15790993680981683,0.06754830107992518,-0.01783267635233121,0.10943665896692203,-0.05257248951140334,-0.0954447237245842,-0.06743981141940548,-0.03728460784749398,0.0887466171075791,1.0,-0.06034509753885685,-0.10323759261175766,-0.06685446194748966,-0.04234467431465051,0.005963483086168625,0.2759363746623847,0.09293642831788536,-0.012648674129138823,0.09426645476365852,-0.06202042670219282,-0.046278686277292536,0.0222713571694339,0.05536535116307417,0.06686131334152473,0.04042395354281246,0.23607754491698085,0.14269377859064047,-0.26490513216481,-0.11669738380858938,0.051091358860643844,0.07677679130513262,0.08332573749867082,0.12131230703541322,0.14657925578640219,0.11355192694800925,-0.05141769479939672,0.06045017177107257,-0.14521111981641288,0.14330191206668022,0.20764076268431764,0.24973666126073177,-0.0832934946714593,-0.0006532100601676984,0.06617289724651258,0.03642790173211257,-0.007052904793044143,-0.01477743184647734,-0.11991010855236552,0.23589148424886766,-0.09607068293515393,-0.09465203245401253,-0.14021391413080683,-0.02149479579472339,0.08134855265318038,-0.019305103606768497,-0.03390264292356867,0.1270747465995497,0.03789093874750136,-0.0038415764701546485,0.037244287045682445,0.02632405159755739,-0.025918484785008664,-0.018551933682841863,-0.04749823672136597,0.22124139310397542,0.08885702097286362,0.16789954064567592,-0.14489154796893747,-0.1633286813739446,-0.0795090559352109,0.007531908818050748,0.12377886862528707,0.014866789223442077,0.11491627393867898,0.1854347257951334,-0.16486021060065123,0.11789646139851183,0.22574166992882866,0.08774181027997428,0.009157079196651834,-0.12116878525434989,0.32324781693014354,-0.0334936347063825,-0.0837919315314699,0.03699095798271406,0.07745723054071244,-0.01672926210074107,-0.1423181014103239,0.21151824268061592,-0.05562537950147623,-0.04879997191920891,0.0761667367791683
Angular_R,-0.3281667695089243,0.047552679616884606,0.9254408995669867,0.02137904428920703,-0.07326893241385043,0.545457473127643,-0.4847362534004783,-0.23670652284379698,-0.565825779876728,-0.5411695146192008,0.18686505606760334,-0.2019597113733327,0.12753270225001997,-0.2580675385718532,0.11350231563237538,0.30564050293174283,-0.26672188518973317,0.2352284407062505,0.673348512959417,0.35660877115782835,-0.043344630212925034,0.1793806107656539,-0.6104237020943244,0.12749285994998769,-0.04855188404983015,-0.17257510217941252,-0.21311568790027147,-0.2575105801161552,0.5735940350311418,-0.23325303601616695,0.031192664165147748,-0.2849944095741452,0.614930936630328,-0.6167236853603608,0.20713460583106816,0.7545220430495287,-0.21634536059358164,-0.06034509753885685,1.0,0.13663335916302427,-0.1205732984399121,0.3196846144018029,-0.6367945767122413,0.15447274576859465,-0.16918524937079452,-0.5215672045414647,0.16361949394610867,-0.2356440910861184,-0.25951512950176525,0.026153026587352347,-0.5873830207455311,0.14950589441227988,0.2406224777486364,0.04754484213559203,0.24550692714722336,-0.303389811024947,-0.3714982470157065,-0.3460302620325237,0.033449728214277094,0.2968602876642178,-0.17102431256310277,0.012794889056423656,0.2729856425722549,-0.2365740081898693,0.0015730659810929146,0.44456461548762544,-0.32849151484977634,0.23787585666941763,0.642522448767227,0.016302148534712763,0.1299307934667224,0.11557723935054157,-0.060455837794977145,-0.17609113526051712,-0.256701166889483,0.14971845217454385,0.4214189022091583,0.14992226469751513,-0.04342599722846679,-0.23233176131505517,0.4173152839158674,0.7429624169555306,-0.4444388368362614,0.15013039239320758,0.5605919038210692,-0.06453974469292857,-0.40243652868254876,-0.5057640356579203,-0.4523581134337456,-0.3480491126056901,0.1682262365157686,-0.31230423826525106,0.22551002077069734,0.77381325448661,-0.44268116975525457,0.11200993263095446,-0.32774069315904664,0.15636199600925693,0.19467184400011575,-0.29506244687079336,0.025040311282310795,0.06689808967801858,-0.2304901999003644,-0.5342651351341153,-0.3770220996473826,-0.25907030937036146,0.033777564105606034,0.1954587350787726,0.1580056844468048,-0.3983946288326407,-0.08238931454525387,-0.4806014922760267,0.2186862863142892,0.399050302698467,-0.48463716044570504,-0.3271883095713252,0.19003967274437955,-0.5291000247763981,-0.34880704804350515,0.2764497801373542
