,Pallidum_R,Frontal_Med_Orb_L,Vermis_3,Insula_R,Parietal_Sup_R,Vermis_4_5,ACC_sub_R,Temporal_Mid_R,Temporal_Pole_Sup_L,Paracentral_Lobule_L,Cingulate_Mid_L,Occipital_Mid_L,OFCmed_L,Rectus_L,Parietal_Sup_L,Frontal_Sup_Medial_R,Lingual_L,Rolandic_Oper_L,Thal_VL_R,N_Acc_L,OFCmed_R,Temporal_Inf_R,Thal_MGN_L,Vermis_8,Putamen_R,OFClat_L,Thal_PuL_L,Insula_L,Thal_VL_L,Cuneus_R,Vermis_9,Frontal_Med_Orb_R,Cerebellum_6_R,Amygdala_L,Raphe_D,Heschl_R,Vermis_7,Precuneus_R,Thal_PuA_R,Temporal_Mid_L,Frontal_Sup_2_R,Calcarine_R,Calcarine_L,Thal_MGN_R,Thal_PuI_R,Cerebellum_3_R,Pallidum_L,ACC_sub_L,Frontal_Mid_2_L,Thal_PuM_L,Heschl_L,Frontal_Inf_Oper_L,Cerebellum_6_L,Thal_MDl_L,OFCpost_L,Thal_LP_R,Cerebellum_Crus2_R,ACC_pre_L,Thal_MDm_L,Angular_L,Cingulate_Post_L,ParaHippocampal_L,Vermis_10,Rolandic_Oper_R,Hippocampus_L,Cingulate_Post_R,Cerebellum_Crus2_L,Amygdala_R,Angular_R,Supp_Motor_Area_R,Fusiform_L,Olfactory_R,LC_L,OFCpost_R,SN_pr_R
Thal_VL_L,0.45891846082781546,-0.006690263045783979,0.849241918173239,0.5176681054197809,-0.026327194256203026,0.22557466390351308,-0.05513656161089781,0.02026652557714739,0.060182032551453206,0.6258850084969084,0.6358401396699458,0.0521847361162528,0.1405276950852534,0.00726610220393176,0.157691066042061,0.7010600909557132,-0.08588874387203088,0.7010873546728595,0.697525907826954,-0.09254414399542542,0.2200988177366004,0.021954905474102906,0.41520938555034603,0.18991044193500511,0.4965102410703222,0.23206063761210685,0.7264855862958775,0.6908788497551095,1.0,-0.3280628450717363,0.23765361537229132,0.048717414183586494,0.1318160035575882,0.1854347257951334,0.44413539680907416,0.45829478939481466,-0.09939660649750336,0.24390122962487384,0.7097928443441665,0.5141460316794425,0.6919360159586718,0.343678272218315,0.27738345466156233,0.441467866184598,0.6138623150885004,0.5950833617763729,0.3514992224399798,-0.1586039856204532,0.5170154838828578,0.7887738954649294,0.5087124383260685,0.5845152778773914,-0.09110273302248877,0.15606717708115111,0.3369300321061378,0.6978817440341596,0.19352769298826233,-0.0053356307325239044,0.7088252980254814,-0.2742846425342389,0.3387303277161044,0.8051012535759438,0.18756701275410573,0.5377667796014441,0.7874036147760508,0.45034862351452126,-0.029974034684601282,0.16894287935963925,-0.2304901999003644,0.6982475780299705,0.6711820154883672,0.070704867203254,-0.16266884889927694,-0.017041364430375783,0.2299231989650368
Cuneus_R,-0.5864704526494713,0.11808836586442453,-0.408733406828757,-0.42802953771139346,0.7371828791295013,0.43062572346631006,0.13139032874252882,0.5191674033449472,0.04471808336044912,-0.018747865767143646,0.1097279615728208,0.3415135156541932,-0.1213882371903708,-0.021415935152560468,0.6550805165090412,-0.26418896864705343,0.6362419799688017,-0.4905406683137603,-0.5685837684990709,-0.07816231303061617,-0.03846152285573201,0.1837314584405744,0.006306077447273431,-0.05619677337869092,-0.5746447940596734,-0.10315416646158694,-0.318989283054293,-0.24949741433127715,-0.3280628450717363,1.0,-0.505935246203433,0.2694828760883629,0.2988525344356865,-0.09965887628700103,-0.035100491833545126,-0.6161411422824619,0.16984702989486533,0.7133499686283424,-0.5695922843030425,-0.27235810740275684,-0.6474454933267105,0.07840622769858271,0.0059364546383285964,-0.29209245059969063,-0.3644723283506183,-0.525120301911981,-0.2638368353100256,-0.07805475427957678,0.06580368838075089,-0.2616068977285441,0.04552564650951201,-0.3523080845562474,0.32066584957171207,0.5876637730126557,-0.21121117241936974,-0.437118679784505,-0.17054163234473624,0.3563202826576039,0.1909750460197503,0.812196756693382,0.3070747969269201,-0.384078826285598,-0.2749448503678309,-0.692146417285243,-0.4962241725334252,0.3977423305714046,0.08075573386952278,0.08886175813040781,0.9254408995669867,0.10763000726009539,-0.3000794203611206,0.17906308237512766,0.16637721068971925,-6.0186125304427644e-05,0.007435153076649646
Vermis_9,0.41429646793468894,-0.24177562541145758,0.3363631498425847,0.49275743510288095,-0.5724025257673653,-0.07295843790434647,-0.13996328235512018,-0.06413158011710948,-0.03255071681390354,-0.040378741333879205,-0.09299786956289213,-0.31480886620555304,0.027613055238038458,0.009005476885423485,-0.44146315228671407,0.22575814216822096,-0.4314917061107497,0.4109204498844451,0.4719266560891693,-0.10865815070563699,-0.03022472528017371,-0.10044525639756198,-0.21588737186323761,-0.07505604096961002,0.47794114236017904,0.059635915726108345,0.3000430229454656,0.1875226664376046,0.23765361537229132,-0.505935246203433,1.0,-0.20337020569279798,-0.3996201192414718,-0.022311731463116685,0.10836158861398335,0.5748245268688603,-0.1352296715725495,-0.4541408267389902,0.43326289871984,0.3053278814318781,0.4224805817620298,0.24117253574451308,0.35678970769634466,0.21142122356569945,0.36012157085564667,0.5986670742150485,0.15719067623664085,0.008966518769225983,-0.09823224614401703,0.08077332958175301,-0.10333770591309309,0.2669071842747392,-0.2282611123412792,-0.35081138914636456,0.06099308638845725,0.30643365008138423,0.23387108147966845,-0.3423481590024593,-0.09448470274142468,-0.5479312076478113,-0.3479632186490478,0.26443878917324704,0.5502580138788635,0.5944476700650102,0.3546822969185596,-0.2621493080017628,-0.062276071322907696,-0.014867640595473634,-0.5244745577806221,-0.17858180574952975,0.3623443866337263,-0.1281949934825279,-0.34020836747025246,-0.2637916518446382,0.08948554954018553
Frontal_Med_Orb_R,-0.21477155531087685,-0.006962424200016294,-0.04712572386841707,-0.27024350874821934,0.3308698965176865,0.17067321913275652,0.18416060578505236,0.13623460816949018,0.05377346711390312,0.16666129654163656,0.17450007172240084,0.02768700011051405,0.09154447251168664,0.09588384758663018,0.2812766124872496,-0.09253298201287506,0.26379856623244335,-0.12794210843815065,-0.2240862591736815,0.10452043458573104,0.023867060401668878,0.25340872841022516,0.18367320345008517,0.0586134937479838,-0.2754794367537246,0.0265279482163936,-0.03181823877421807,-0.03283922348059519,0.048717414183586494,0.2694828760883629,-0.20337020569279798,1.0,0.3023063799319182,0.0761667367791683,0.026822347208270692,-0.25169304626851174,0.28516291205175326,0.31837598520677673,-0.18133415267301775,0.09359131790761203,-0.18590665209910276,0.028110095647609364,-0.059207658987316364,-0.05701880708223782,-0.06061223596654553,-0.17246931751798525,-0.14962326283965405,-0.11429992765722256,-0.04744123741289076,0.07041816843688715,0.13142809973979452,-0.15871489814583808,0.2216989298470165,0.3225660217857343,0.28482069720352327,-0.04825596173972272,-0.015463344644415483,0.3275042174544646,0.21412496447607868,0.25956654809529583,0.3631177550291824,0.034334057352703236,-0.1826609045930267,-0.2705743773943728,-0.13018452809434786,0.2806988722002176,-0.13191686669652933,0.20023807864850793,0.2764497801373542,0.2669987399841095,-0.0031802318517608168,0.09935185659719348,0.02474994871421495,0.013636729530141379,0.009166434348757194
Cerebellum_6_R,-0.3447989384791353,0.20580761100279324,-0.011919578480723284,-0.30369771272839247,0.4339260734678121,0.42397016383973934,0.2000566624632081,0.09272822865054813,-0.002457866260959832,0.21385564325164713,0.1643519827597014,0.1390793962078536,-0.009958416453637186,-0.04402393357914664,0.3221627580175716,0.0062099530673030215,0.377184303891211,-0.18446318518104482,-0.20072721818943304,-0.027354907055885645,0.13999568758933625,0.06643168510250035,0.2701688956645742,0.18770033073826667,-0.3660766444644772,0.12914877743449416,-0.05420841519792571,-0.032536645514606825,0.1318160035575882,0.2988525344356865,-0.3996201192414718,0.3023063799319182,1.0,0.17314414487450283,-0.05468129774848973,-0.4251493864162083,0.3249275188491756,0.3926801005705647,-0.15713194824993343,-0.1358467433798231,-0.11883450705908244,0.1261930590411985,-0.1099435633061029,-0.0917160123468188,-0.18221260818064633,-0.31486024801834334,-0.1764626255141586,-0.09808620775880111,0.1597215669047962,0.1015199179100421,0.14158263046331065,-0.02542013302770437,0.3656001217955525,0.5264474958027295,0.29923757287585045,-0.04120602728726014,-0.13179731970442193,0.43735748817259085,0.2987551565450787,0.21453185604350475,0.32546650752223644,0.14265523935381083,-0.2904173556217355,-0.27875806858897095,-0.1422608904711285,0.2640289807341303,-0.15009038797921806,0.21690475904435141,0.3399186673246685,0.318841820810752,0.026919532423836618,0.34487759168167803,0.3549387128567805,0.10842210952166967,-0.05928315448315925
Amygdala_L,-0.05562537950147623,0.09683619046641717,0.11789646139851183,-0.14285896400438788,0.08878531688788084,-0.14521111981641288,-0.0795090559352109,-0.2569034410231477,-0.0006532100601676984,0.08774181027997428,0.009157079196651834,0.1505155343527231,0.06045017177107257,-0.0832934946714593,0.12993145127737918,-0.007052904793044143,-0.06998006199379951,-0.0837919315314699,-0.012648674129138823,-0.19370375213931382,0.23607754491698085,0.04042395354281246,0.07677679130513262,-0.0334936347063825,-0.16486021060065123,0.13053728217530428,0.04728475402795085,0.061707611162491356,0.1854347257951334,-0.09965887628700103,-0.022311731463116685,0.0761667367791683,0.17314414487450283,1.0,0.03642790173211257,-0.07597360699267207,0.06617289724651258,0.08885702097286362,0.0061762960865785,0.10943665896692203,0.05536535116307417,-0.12116878525434989,-0.11496386468578623,0.06754830107992518,-0.023725693659964096,0.02632405159755739,-0.14021391413080683,0.0027642051012547893,-0.10323759261175766,0.17394973404502684,0.14657925578640219,-0.1423181014103239,-0.22781764870028717,0.24973666126073177,0.36158234642604,0.051091358860643844,-0.05141769479939672,0.23589148424886766,0.11355192694800925,0.10636766399239775,0.01416477733261197,0.22574166992882866,-0.19653981680924706,0.005963483086168625,0.16789954064567592,0.041216095859414666,-0.03390264292356867,0.2759363746623847,-0.06034509753885685,0.16801376139463034,0.10864797797453649,0.03699095798271406,0.007531908818050748,-0.09465203245401253,-0.11991010855236552
Raphe_D,0.2944866953489114,-0.09502338552903374,0.4866146099162976,0.3900915651301144,-0.00356611016899106,0.2168620769870968,-0.017224542226220482,0.11572956509935288,-0.1622006541116606,0.4961409446636192,0.48196373059290015,0.09869541198429263,-0.04958293119295531,-0.05887200511754503,0.15156208227120718,0.47434194337092145,0.03881709344486437,0.45872004972454233,0.42136951578048176,-0.1971855511261946,-0.07154061577845189,0.09226480893072073,0.38111430002637525,0.1547338903243302,0.3507862555077372,0.10944373278824417,0.40389006080458567,0.547655936229377,0.44413539680907416,-0.035100491833545126,0.10836158861398335,0.026822347208270692,-0.05468129774848973,0.03642790173211257,1.0,0.3098784935306921,0.09268597421389801,0.2115328723468874,0.3568319246634047,0.28661207812679385,0.42494749650652147,0.12209488583316147,0.3058680300918856,0.35470048196974996,0.5464616554766117,0.378556401325589,0.24940315043527006,0.02150719782200064,0.44281683187327686,0.45099437698558237,0.3769780073803094,0.35453618806198556,-0.08273856120588759,0.09871448018432456,0.06618304308745099,0.36513956446174745,0.17247370320589872,-0.20110893253591908,0.4096342831828074,-0.06655479998363703,0.08204774896636265,0.3550683665695147,0.1646372400837801,0.30327879835123095,0.4819454956332376,0.35580194595069375,-0.023513378688614823,-0.04345234163930115,-0.060455837794977145,0.4285796791756331,0.34586983407433797,0.029589598446731723,-0.2547357010237146,-0.10758295394722629,0.09914318376126122
Heschl_R,0.8289759151181506,-0.2793049286479417,0.5631336845093157,0.8482100557959295,-0.6131873154032232,-0.039835656494523954,-0.20394838211433886,0.09013500324804104,-0.08311196265445524,0.14718552476927402,0.09572066734888315,-0.4015925222794542,0.05812371352559927,0.05635715877356531,-0.42615565512508297,0.5264659189850042,-0.4655438065511164,0.605728407374411,0.8112217672775807,0.10801642410937883,-0.20313196798565392,-0.21351894065967425,0.05391714014733752,0.12459766804395553,0.8692421981803479,0.10605731479060836,0.5736952686653559,0.3749221028657418,0.45829478939481466,-0.6161411422824619,0.5748245268688603,-0.25169304626851174,-0.4251493864162083,-0.07597360699267207,0.3098784935306921,1.0,-0.18374611939235957,-0.431027193574611,0.7415217935406948,0.2504261910133317,0.7225959898223493,0.28080313243668864,0.3864470202296996,0.496816353479734,0.7418492733891286,0.762603292558233,0.3951346823740112,-0.1245302708112598,0.1496000231561619,0.31548926261827337,-0.020688575208264913,0.36034109108527385,-0.19544282053756695,-0.5712203805627547,0.047732012559700436,0.5406608224799918,0.3597900602234834,-0.566036280905197,0.062972644583732,-0.6664219902210629,-0.29386270807808124,0.5186543160038799,0.5400752119920598,0.8756137101400914,0.6228050802402547,-0.1292803631191747,0.0823014890469325,-0.18253828117177737,-0.6104237020943244,0.09955670266065877,0.4061734296038091,-0.3627833655156458,-0.27326753791229696,-0.10828820315319562,0.2651247261012247
Vermis_7,-0.2037140115643351,-0.007660420619128502,0.019515579464432182,-0.1479571351351964,0.28900719752756443,0.26266584239276236,0.10730583138921622,0.09903452190570433,-0.10058335138061764,0.0623902223071169,0.07020915615283628,0.10111442864336571,0.01984203428554812,0.11060472313875587,0.24738181688355734,-0.03397692629040665,0.2490810288922336,-0.05262555662546421,-0.13886304078415498,0.08824385262551154,-0.17797119449736468,0.12421796135068132,0.15653025735114698,0.01818098998416524,-0.19269320049596664,-0.06368628709856711,-0.04927139036493645,0.06075219649603851,-0.09939660649750336,0.16984702989486533,-0.1352296715725495,0.28516291205175326,0.3249275188491756,0.06617289724651258,0.09268597421389801,-0.18374611939235957,1.0,0.2267994905335238,-0.205419275707333,0.08575747445045771,-0.14016457136008995,-0.026849396810420728,0.07917672560942571,0.04588346326052722,-0.007877044688162868,-0.07481212106636155,-0.035152061552701314,-0.10462652797792697,0.026216196688136205,-0.02640760880347761,0.11972905142559821,-0.013436316545975033,0.18232397606493064,0.1565239023710798,0.17274595469160361,-0.054141688691296354,0.0044553483555334296,0.03325215467202983,0.022344182440969928,0.12797357698133427,0.18342486913355788,-0.0850946159540864,-0.07544146170800395,-0.1496969581905902,-0.09519512808078806,0.13680691360804423,-0.07925533993765739,0.12606036665848647,0.11557723935054157,0.061513048371037056,0.07938860833996551,0.0020689519106620704,-0.04744241670477889,-0.011503529945450645,-0.13592550153327138
Precuneus_R,-0.32842387421931657,0.17178761172871082,0.1195365361777561,-0.1876274106560354,0.885822520079155,0.44159241739152594,0.11467027681947241,0.41831504173257045,0.13881744746827007,0.4678796197252681,0.630240341911789,0.4057462995730639,0.13224356326092657,0.11966999997760695,0.8932978700925058,0.1819108854999276,0.5869383931705526,-0.060994681697452424,-0.1875179577290883,-0.05724988010807844,0.15025924497907275,0.2977331783398716,0.3389489255242743,0.0023418004006322555,-0.348699464194287,0.12714471280187514,0.13036968971571455,0.2442258213241823,0.24390122962487384,0.7133499686283424,-0.4541408267389902,0.31837598520677673,0.3926801005705647,0.08885702097286362,0.2115328723468874,-0.431027193574611,0.2267994905335238,1.0,-0.1780073277252457,0.05551769831832363,-0.2486235479682972,0.20023376821161376,0.02374926168615352,0.011234493170961974,-0.03506306522194107,-0.1942111194479104,0.030835344010686036,-0.14851176479651465,0.4417708011767026,0.2934950369870985,0.4419493207829041,0.02863216891364411,0.23683192336140552,0.6735782397879776,0.01996930309131366,0.04281789719414387,-0.09509340656872792,0.4403904592401626,0.6410761061707995,0.6836946025476645,0.710067110688569,0.10038610096099501,-0.30974620987706236,-0.4103773537583385,0.013069985193002794,0.7917140098608072,0.07387460956660868,0.22435001073969627,0.77381325448661,0.6157512422990906,0.07548031060904307,0.19519435432416668,0.08037077729592822,0.07080068221446928,0.14015977741775335
Thal_PuA_R,0.7032119920442679,-0.11184427099874827,0.7158908367834546,0.7842668452902481,-0.42558920301561665,0.07413991988168644,-0.15300274771825328,0.02062794575535229,-0.031974482616190625,0.37808640744059646,0.3066220658688307,-0.2132804431950955,0.09188821482957688,0.02441121781380736,-0.22983062535518825,0.6969297930678526,-0.3361187467139137,0.6775508204924154,0.8637396712192471,-0.07550516411252346,-0.012523695514629465,-0.14374442238491258,0.16623374314037356,0.23013357962561953,0.7521689412083425,0.1770624005290121,0.6172261315520021,0.564514951878305,0.7097928443441665,-0.5695922843030425,0.43326289871984,-0.18133415267301775,-0.15713194824993343,0.0061762960865785,0.3568319246634047,0.7415217935406948,-0.205419275707333,-0.1780073277252457,1.0,0.30848253319946967,0.8104983050140026,0.37261619245925276,0.35976162830060127,0.47758304172702354,0.6891870994747468,0.7717986890767661,0.4433837472869162,-0.09182167656666354,0.39701006917300424,0.4905257461479288,0.07006775444394524,0.5550248295397999,-0.1885824656873615,-0.27877123667365106,0.18978881271987058,0.7153571102347301,0.3020268807526539,-0.29705803710613227,0.3185173935211709,-0.5799601634401477,-0.0626452165343757,0.6701210784363251,0.42673509086268746,0.8253006419463821,0.711846643349309,0.08583209800021352,0.050481763960385784,-0.02484966016724179,-0.4847362534004783,0.3198028981388444,0.5630551157722757,-0.14488863088856754,-0.17115048250822437,-0.17765874722621652,0.3155521778823813
Temporal_Mid_L,0.09133169493822495,-0.09908329858438862,0.6348478695464982,0.2202054577860937,-0.14355297063195968,0.13780943399194723,-0.037426356202893585,-0.11822608712544544,0.22150120512642693,0.20660681760519808,0.3647747866052003,0.050647931741365115,-0.007521665452371916,-0.054565216023291466,0.054006496355590516,0.28757436346984455,-0.1256017967029528,0.5154096914784468,0.2695904785117028,-0.120045503092975,0.045515815603904754,-0.06996215945554987,0.14658846838374393,0.0005737941589449112,0.13190832732986685,0.03910614574632972,0.37566650833117043,0.35737509432672326,0.5141460316794425,-0.27235810740275684,0.3053278814318781,0.09359131790761203,-0.1358467433798231,0.10943665896692203,0.28661207812679385,0.2504261910133317,0.08575747445045771,0.05551769831832363,0.30848253319946967,1.0,0.3949618546061514,0.35907076709986757,0.3290805895022966,0.2251096001568312,0.25623973960889024,0.48125696729849515,0.09378859261096553,-0.06333847722606746,0.0250433028734926,0.43029507962049923,0.448945705018121,0.409336841442662,-0.32815297853306785,0.059534411852980196,0.2958125736342092,0.301625111835187,0.2505631939823881,-0.1943317539900233,0.14090206357552368,-0.16955313113330484,0.2138612165222841,0.47435259877252167,0.283661920479714,0.2920814715667132,0.4786228006787685,0.09107878572714848,-0.07415935948219506,0.2505863429578687,-0.2849944095741452,0.21085596346668958,0.6942480427102693,0.004994254081430838,-0.4473444204999374,-0.140308366391007,-0.25342630490752827
Frontal_Sup_2_R,0.6971490817705724,-0.06001765717808148,0.7356145400795255,0.7640429745860937,-0.5005848888840135,0.02756554164584282,-0.12852968237307352,-0.051745918167819926,-0.03514096571496514,0.4416646761108907,0.37906403100108627,-0.2894833780862332,0.04194386210128084,-0.13437455245486687,-0.33376172924603986,0.7886896585710719,-0.3174076353683348,0.6908864109166912,0.8434424792501031,-0.08704563185254556,-0.012144164246919041,-0.114576368905866,0.28216131898282587,0.12766362661713748,0.7551626151118752,0.09814764098130056,0.6550907042738114,0.6257515406079591,0.6919360159586718,-0.6474454933267105,0.4224805817620298,-0.18590665209910276,-0.11883450705908244,0.05536535116307417,0.42494749650652147,0.7225959898223493,-0.14016457136008995,-0.2486235479682972,0.8104983050140026,0.3949618546061514,1.0,0.21656103587259604,0.274626392057822,0.5057472697757941,0.6476124838019639,0.7201569721851458,0.400038272244014,-0.033890067686470446,0.4531077430314661,0.5077555747027648,0.25907009863943276,0.6119602703640545,-0.17320928707357672,-0.3046489586748023,0.18187366558124854,0.7222030888689476,0.1969948772601053,-0.3765757808864185,0.2418137998164352,-0.5955761450734975,-0.07953078711296714,0.6780766448969886,0.40876493560645116,0.8390110256697985,0.7364917954593503,0.09681371638533434,0.010009272194577454,-0.08351722522012468,-0.5873830207455311,0.38541280357085855,0.5426284338333803,-0.12709883944707356,-0.20679691105059375,-0.10982722541569206,0.23827111411364343
Calcarine_R,0.06082557478496961,-0.07712019618788109,0.3546142617050812,0.457492421041817,-0.0223779698434675,0.6265377306606559,0.051169754113238736,0.4340814812337613,0.3445636866202317,0.11003776172718646,0.2478017166543884,-0.07889740892314019,0.07631736673742692,0.02993015903060802,0.15769419727728168,0.31189359452399884,0.08782853576129625,0.14831380388802298,0.23476637224907151,-0.1288746829546849,-0.032956215453280445,-0.23662601958287202,-0.15764381431997548,-0.012197018783609551,0.15089731626984576,0.1167164033002483,0.3079755428767385,-0.003917805449075419,0.343678272218315,0.07840622769858271,0.24117253574451308,0.028110095647609364,0.1261930590411985,-0.12116878525434989,0.12209488583316147,0.28080313243668864,-0.026849396810420728,0.20023376821161376,0.37261619245925276,0.35907076709986757,0.21656103587259604,1.0,0.5324890717298219,0.146614003091312,0.25596216080506146,0.4572796490628429,-0.10194310105575888,-0.10204263840286665,0.06588741838390187,0.0575734184993868,-0.08856625533034482,0.15832738813873273,0.05285106146076775,0.24630175184374967,0.14869243486843198,0.24379940854414878,0.2521760456350303,-0.010381392826079932,0.23650946786045987,-0.05576783824753536,0.21957063991830633,0.4332318956810015,0.45097837002344854,0.3798960115861647,0.14309759454128268,0.21053803013890435,0.07712312370094887,0.3327517725078019,0.1580056844468048,0.10656852109035264,0.4889586285369036,-0.04891633092713691,-0.17506352063637828,-0.18692965724514707,0.18880880937682762
Calcarine_L,0.13308728588369959,-0.1714117937906106,0.42310295153562777,0.4916742684101164,-0.16969903004861986,0.6334814843431493,-0.004319772371168447,0.3956890885834276,-0.15830516255565974,0.10573550630647226,0.20061356575483644,-0.18859331301528057,0.017675455391717203,0.12375881810517735,0.10540728049462907,0.3172933278924298,0.21310595736365992,0.21810359740988378,0.3364120538970298,-0.2361422677653527,-0.08613103351089918,-0.019671261267978284,0.08193721046690368,0.021390799876519102,0.29276155609630344,0.02282217039466473,0.31277991006823275,0.1571965358355214,0.27738345466156233,0.0059364546383285964,0.35678970769634466,-0.059207658987316364,-0.1099435633061029,-0.11496386468578623,0.3058680300918856,0.3864470202296996,0.07917672560942571,0.02374926168615352,0.35976162830060127,0.3290805895022966,0.274626392057822,0.5324890717298219,1.0,0.27348113643021926,0.310373189038036,0.5749734649758864,-0.07399156246259608,-0.043071269884513486,0.1403471558166691,0.11027236494059177,-0.07502946641044839,0.10812779111814366,0.1490241278900134,0.12065130701659212,0.05640858595974318,0.3191749702476284,0.0760103917016384,-0.30102006230523204,0.17931151240014742,-0.0876394772163162,-0.14673773397564574,0.22496467137983933,0.41973446601900477,0.4335441362856243,0.22071976768580145,0.08154321071003573,0.18386207753105932,-0.11231582839293291,0.005470174452329911,0.06379645794348315,0.3311020489286449,0.048974065035327696,-0.18417392452126363,-0.24243903739064118,0.2431596446383382
Thal_MGN_R,0.5442471680960066,-0.15743669003402339,0.4530048694434775,0.5679427381300289,-0.18943798942571774,0.1428410895771689,-0.10185177042902532,0.1085291675824402,-0.04017430816446587,0.4219241723843878,0.38132540038886314,-0.11835550178651169,0.142237737068697,0.14365919839334135,-0.022929509475594002,0.5381233504864114,0.0075991317036719986,0.42290488227390316,0.5935458185559197,0.14098683958236144,-0.08795521378604583,0.2133299966693598,0.3375473318833951,0.10401021657270475,0.5055015070836409,0.21999424901592587,0.5867815114043876,0.42749434854962776,0.441467866184598,-0.29209245059969063,0.21142122356569945,-0.05701880708223782,-0.0917160123468188,0.06754830107992518,0.35470048196974996,0.496816353479734,0.04588346326052722,0.011234493170961974,0.47758304172702354,0.2251096001568312,0.5057472697757941,0.146614003091312,0.27348113643021926,1.0,0.5816185307955385,0.511205096433751,0.4431217624425627,-0.07066832663408015,0.2800016683315001,0.4964271311779205,0.15333566324475276,0.29761339489743305,0.14021754660579447,-0.1486813741010519,0.16719744316120713,0.5149032441796383,-0.033632246578755895,-0.247938929170828,0.2830252364439165,-0.2465623347384452,0.12305109843952525,0.4794888225812174,0.07663909128611629,0.4795260411442936,0.5254196543581332,0.3104289942800734,0.005736661182099178,-0.00569389180382919,-0.23325303601616695,0.36149799893325896,0.22074352939682598,-0.21921808175059096,-0.1369818681588133,0.0043300920818901195,0.42127621386120956
Thal_PuI_R,0.7384069877389348,-0.18847788511613628,0.6072908734189049,0.7084173761384842,-0.2558808207369516,0.05834974442742247,-0.13070378807137237,0.11167831226637857,-0.07953365154656085,0.46613950083398425,0.3955201821385779,-0.14048129407695223,0.02405219564791887,0.07635494431059285,-0.06834284469287087,0.5732067880874131,-0.2711082811117834,0.6702104484692545,0.7702841535354052,0.06935556459645073,-0.1373824693653294,0.027444207817326594,0.24874201572033344,0.2747219789155452,0.7428513764775873,0.19118254979240612,0.6245455611983765,0.5509001011112358,0.6138623150885004,-0.3644723283506183,0.36012157085564667,-0.06061223596654553,-0.18221260818064633,-0.023725693659964096,0.5464616554766117,0.7418492733891286,-0.007877044688162868,-0.03506306522194107,0.6891870994747468,0.25623973960889024,0.6476124838019639,0.25596216080506146,0.310373189038036,0.5816185307955385,1.0,0.6441216631378048,0.5186858124411255,-0.07994362312437195,0.32030745348244105,0.5235116336065503,0.17880004599143276,0.47014903134842023,-0.11096987422139636,-0.29816976870383327,0.1480018854669497,0.564750866147135,0.28856392345173804,-0.34105313116045194,0.3899493332735828,-0.44000940056734034,0.056788383377955554,0.5953993264717852,0.3673753485491032,0.6595488244453375,0.7176285649122747,0.2782025940433385,-0.000844967931077111,-0.12324197342062307,-0.3492342288113409,0.3558696449176388,0.43366402888008576,-0.2265773258813241,-0.24383183267219247,-0.12412402589452898,0.35279535735264145
Cerebellum_3_R,0.622219220717931,-0.20909996153628999,0.7346492128089079,0.8019374305390181,-0.46197018115147603,0.12359469829602349,-0.14940366215696443,0.08804709763502723,-0.025707129329449935,0.22929451913643273,0.23997577096841308,-0.2569856381511387,0.09802955518339063,-0.02105578909525709,-0.16181911212483846,0.6120763558008899,-0.3807730270206459,0.6038030209956095,0.7683366745549294,-0.19309386019083719,-0.03562486274588725,-0.11842532920045504,0.024755403388331838,0.06116648798728195,0.6782610285245634,0.20414797550341618,0.5959061227710668,0.5047181445238731,0.5950833617763729,-0.525120301911981,0.5986670742150485,-0.17246931751798525,-0.31486024801834334,0.02632405159755739,0.378556401325589,0.762603292558233,-0.07481212106636155,-0.1942111194479104,0.7717986890767661,0.48125696729849515,0.7201569721851458,0.4572796490628429,0.5749734649758864,0.511205096433751,0.6441216631378048,1.0,0.37138493433210057,-0.03787245266350613,0.18154433106128645,0.3838434148018895,0.009372669853136003,0.4234738559828524,-0.2635977896576289,-0.20530897442938992,0.2897762099851999,0.6494662373152216,0.31588292828290393,-0.3820304937121763,0.1957087777706596,-0.4948545664101553,-0.16735878464122084,0.6424749680906894,0.648295887114443,0.8646400244459441,0.6689208279760683,0.04100645856795834,0.07336160801408684,0.018591190547861944,-0.4523581134337456,0.14792233833553184,0.6763730485408083,-0.13277310221111543,-0.5094542590620268,-0.35582990179767476,0.26013618193067345
