,Occipital_Inf_R,Supp_Motor_Area_L,LC_L,Parietal_Sup_R,ACC_sub_L,Precuneus_L,Cuneus_R,Heschl_R,Thal_AV_L,ACC_sup_L,Calcarine_L,Paracentral_Lobule_R,SN_pr_L,Thal_MGN_R,Thal_VA_L,Thal_IL_R,ParaHippocampal_R,OFClat_L,OFCant_R,Frontal_Inf_Oper_R,Thal_MGN_L,Cerebellum_4_5_R,N_Acc_L,Cerebellum_6_R,Vermis_1_2,Parietal_Inf_R,Occipital_Inf_L,Temporal_Pole_Sup_R,SupraMarginal_R,Cerebellum_9_L,Vermis_8,Cingulate_Mid_L,Hippocampus_R,Parietal_Inf_L,Thal_PuA_R,ParaHippocampal_L,Thal_LGN_R,Temporal_Inf_L,Cerebellum_3_L,Caudate_L,Thal_VL_L,Temporal_Mid_L,Olfactory_L,Thal_PuI_R,Temporal_Mid_R,Cuneus_L,Frontal_Mid_2_R,Rectus_L,N_Acc_R,Frontal_Sup_2_L,Thal_PuL_L,Thal_MDm_L,VTA_L,Fusiform_R,Thal_PuL_R,Parietal_Sup_L,Thal_PuI_L,Temporal_Inf_R,Cingulate_Post_R,Angular_R,Precentral_L,Thal_VL_R,ACC_sub_R,Cerebellum_Crus1_L,OFCmed_R,Angular_L,Hippocampus_L,Pallidum_L,Rectus_R,Thal_LP_L,Occipital_Mid_R,Heschl_L,Vermis_6,Frontal_Med_Orb_R,Amygdala_R,Cerebellum_8_L,Thal_MDm_R,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Cingulate_Mid_R,Frontal_Inf_Tri_L,Occipital_Mid_L,SupraMarginal_L,Cerebellum_4_5_L,Postcentral_R,Temporal_Pole_Sup_L,Thal_MDl_R,Vermis_9,Vermis_3,Putamen_R,OFCmed_L,Cerebellum_Crus2_R,LC_R,Thal_PuA_L,Cerebellum_6_L,ACC_pre_R,Insula_R,Vermis_7,Cerebellum_9_R,SN_pc_R,SN_pr_R,SN_pc_L,Thal_AV_R,VTA_R,Amygdala_L,Raphe_D,Temporal_Sup_L,Cerebellum_8_R,Postcentral_L,Rolandic_Oper_R
Vermis_8,0.0009772615420142502,0.10550630690919513,0.15566618318748673,-0.008573633120952454,-0.10371909002495265,-0.00945849264217447,-0.05619677337869092,0.12459766804395553,0.14208038019177732,0.19203755345287113,0.021390799876519102,0.13066610702413445,-0.04072558643882119,0.10401021657270475,0.21559611757683123,0.16149680217834894,0.18633559509878758,0.05035274109034473,0.14112790780407794,0.04510712056710321,0.14046496256127375,-0.025117680824079038,0.10778382721497003,0.18770033073826667,0.15659996083146208,0.061263678100677045,-0.06363817027997679,-0.1402964457870221,0.10657594598574638,-0.05766237926998705,1.0,0.05954752577177282,0.2839180389954666,-0.056355409892826065,0.23013357962561953,0.13708990617514236,0.1455235584567022,0.12776987883041946,0.08561663671460515,0.15513873096249606,0.18991044193500511,0.0005737941589449112,0.020380195435353504,0.2747219789155452,0.055954425198257204,-0.08694756701569178,0.17150776174101645,0.01235145357941288,-0.057233968422776525,0.11068866652658224,0.001684731080779974,0.11237646458040727,-0.13868821688165703,0.03379488460099704,0.04517298311075911,0.020496977964613316,0.19883348137447537,0.01142888480904751,-0.01727505025868924,-0.08238931454525387,0.07198056033165946,0.21254638615102647,0.040085484777094164,-0.2628746502250023,-0.0958937009657255,-0.13435885866689856,0.3368820702972095,0.24008827151121054,0.03028112138084763,0.10453129785036286,0.07129326829300478,-0.023294939359104292,0.07112445919808848,0.0586134937479838,-0.2933725118955335,-0.35842620661517105,0.15191843520484974,0.09491276304716334,-0.018356912861328796,0.14859658204519124,-0.02228951268052647,-0.006203563346495942,-0.07528092321978826,-0.034309965332148425,0.0899315506882789,-0.14418231153267208,0.27564286720926784,-0.07505604096961002,0.20603487664960046,0.1716276165559647,-0.044331666691328785,0.14752394761214266,-0.05218020719512367,0.029967880182299175,-0.007229923705198122,0.04309803416224478,0.10787725624272386,0.01818098998416524,0.12851260356405883,0.3152122802341579,0.040140618770351584,-0.004900335422359528,0.11205892653639045,0.2819346497776099,-0.0334936347063825,0.1547338903243302,0.07732373409683538,0.34750374452433125,0.06268638201229318,0.15288585561209758
Cingulate_Mid_L,0.008847730133825928,0.8340518375727076,-0.04576579436453519,0.4101244474688265,-0.07199674810698585,0.6460613894391356,0.1097279615728208,0.09572066734888315,0.2734527972669333,0.3156471882041676,0.20061356575483644,0.6514957711020103,0.430049013170101,0.38132540038886314,0.4426558368064364,0.3925961523655973,0.3920104640398179,0.18805908852411854,0.004528055290057697,0.3865956701030752,0.4673978813316881,0.18141272513816492,-0.012384177066850974,0.1643519827597014,0.18817433775763107,0.486152334828445,0.17002923696527433,0.134420997039393,0.40581144606817493,0.03162005934187996,0.05954752577177282,1.0,0.36261436616393966,0.5160659799620972,0.3066220658688307,0.47713017251077405,0.4516028496135952,0.268796603636403,0.42676093247827435,0.5550382908451899,0.6358401396699458,0.3647747866052003,-0.06465435250842635,0.3955201821385779,0.21056080604679273,0.24763246872753913,0.562716378738251,0.0731775960311545,0.057892601377532216,0.7977428528761016,0.5341013591722674,0.7067548126224682,0.3430372415431509,0.28064070351921,0.5131161122861052,0.5294123236128593,0.38262822973090393,0.279174703149396,0.7934555994747953,0.1954587350787726,0.8214401409643461,0.3789965824787445,0.04230950646745211,0.05271510941699668,0.17833388132497774,0.11070758249853023,0.525973885473923,0.3669198818096462,0.13079423425695422,0.4565444241355244,-0.02039633880965407,0.6100503408777013,0.00942092250336917,0.17450007172240084,0.1665374044620431,0.11334838286497126,0.5729910281776246,0.7744310090868658,-0.25564512098867365,0.8901108780812137,0.5148225941187765,0.07733850132280275,0.6703273773497451,0.4090440275543519,0.698198768392008,0.09410160323550876,0.31467872706473565,-0.09299786956289213,0.5859110998191794,0.20113148793535945,0.15409110269075946,-0.03203532191199568,0.020235364980771567,0.5184264497413325,0.12091031729840973,0.22740100179726458,0.28955217862933974,0.07020915615283628,-0.01413784854579866,0.152657356492456,0.3471655556844369,0.37828211930278904,0.43813266376917764,0.17750473262582703,0.009157079196651834,0.48196373059290015,0.5676325202357999,0.1812096786099713,0.7964035850567198,0.12301377082513315
Hippocampus_R,0.023311254646184335,0.41246889431527056,-0.24325932412633514,-0.2631318624608424,-0.10180762406034444,-0.05901493638809626,-0.34903720632478086,0.7546658316508158,0.5261926988993191,0.6019001078621398,0.3502395148982303,0.44371095817048345,0.08620540138000071,0.5711973054792843,0.656710429457035,0.6059538617758453,0.6984485548652607,0.16764259128217876,0.24388248657490333,0.6417374537783693,0.2935807233883866,0.5085840487834387,0.16761665629472608,-0.30560365022431496,0.6533658009903172,-0.04143871293694461,0.021806688832257705,-0.0861886859397143,0.5723564016012176,0.0479213332353691,0.2839180389954666,0.36261436616393966,1.0,-0.13360157758318733,0.6244155927652809,0.46666008822505806,0.1347110569409242,0.1853075387906111,0.695549023541537,0.7027463904464331,0.49335868091014284,0.1800712808602088,-0.014969747644469306,0.7782747355002747,0.24687682396311353,-0.07473144113532557,0.6347752073862116,0.1353037191316829,-0.14793730458179274,0.5050595832721397,0.5820925073401714,0.3128672652927558,0.3652754766659818,0.3471945172317335,0.33752947272973444,-0.085547170275758,0.603589283793726,0.12058970506778761,0.21691585992223059,-0.3281667695089243,0.30466651295963576,0.773783356446083,-0.21077154557229957,-0.41190092000484363,-0.17428043139362073,-0.3979856033396837,0.7192001179076493,0.6096643610041941,0.18083526430685484,0.4142713555532887,-0.11843474518415018,0.08946535054988959,-0.41690785722332074,-0.08770639480001671,-0.2039328223397439,0.11654812800390871,0.45338346064172586,0.3764363853671312,-0.24379929424877966,0.5144771358453701,0.40716601674405295,-0.3084538567205648,0.004419905638730097,0.6219690125341032,0.5774140836366939,-0.1576765622582666,0.7115668492279573,0.3590895370289198,0.571558379034792,0.8084902012184647,0.1180576906063503,0.15472370229045593,-0.1464095670007328,0.3183408073735276,-0.03356710660853286,0.13537871123803674,0.7646889982959185,-0.023221149764529197,-0.14285996654589062,0.8183040314958614,0.4298334009666638,0.3236228238299794,0.6255501155496888,0.7119506840844986,-0.10171814933076286,0.4679257279646872,0.25924379316262525,0.4587158559623962,0.4798026276356026,0.6727487953065927
Parietal_Inf_L,0.09402259529324686,0.3322746176970552,-0.03583115682483855,0.8483096466062038,-0.05493942657773903,0.886688730616315,0.6509673332767313,-0.45705556139760517,-0.1802197926328396,-0.26197932959094516,-0.009760380867812495,0.18578336652691396,0.3035395204325562,-0.06314694536023523,-0.17050008560575058,-0.12474916679037558,-0.10876184837199718,0.039992139371021536,-0.16436615521351308,-0.1668469697848218,0.24098671233391308,-0.21115707675482018,-0.08119936610263004,0.2541193270617728,-0.30925747906126494,0.8378432620646321,0.14574823015053864,0.23852657834856028,0.09277703430092084,-0.1515722221183401,-0.056355409892826065,0.5160659799620972,-0.13360157758318733,1.0,-0.28629507572092644,0.00563916429125829,0.4431449007636061,-0.0020778095211113974,-0.03632114307457331,-0.10147433008033713,0.10389458616158581,0.08154414439640768,0.2155126452841702,-0.111646109152174,0.30088390903660156,0.5375897730976839,0.00583334185806469,0.05960312458407281,0.13683287084520365,0.24817269294183428,-0.02570321435567985,0.4255676236240189,0.0789788022059582,0.021887539651989484,0.22615170797379677,0.9140491920707827,-0.18077886867201493,0.2354692381612324,0.6379141544130431,0.72241784353018,0.42968257175036306,-0.3315565367865681,0.1906795882115905,0.4022923204076255,0.1092474150456167,0.7703924361218956,-0.06757211502984674,-0.04089285517854018,-0.076366916222708,0.004790476441623785,0.14749872306056439,0.34310344211958094,0.32808036894335746,0.27517959661071795,0.2232044628946382,-0.0560745018722081,0.15322920649015082,0.34341532917691003,-0.09503104429015187,0.35076317439314536,0.24704499817346032,0.46926469509070007,0.7179621180091474,-0.015584620123942797,0.1287961813674803,0.2605715740419236,-0.3476742150776919,-0.4499219540790105,-0.00421979899007144,-0.4141391389396377,0.12124396372063621,-0.03938282528375559,0.04829796527099129,0.09317964395467873,0.1267177505835392,0.03432882908612213,-0.2852546300884853,0.19436348478678797,0.1005820529126792,-0.3299348798725717,-0.00966235216013954,-0.03777713392451175,-0.14012041593598604,-0.3313550640802215,0.0948048080764596,0.158312695164273,0.2280623239133771,-0.11159757757935918,0.32018741266561374,-0.4420269377445372
Thal_PuA_R,-0.041390738279451146,0.48111160877972947,-0.17115048250822437,-0.42558920301561665,-0.09182167656666354,-0.16048882849174753,-0.5695922843030425,0.7415217935406948,0.4042655514905969,0.7276905932115013,0.35976162830060127,0.5940827747915934,0.09722337470637421,0.47758304172702354,0.6054910556239538,0.5554888569582092,0.4991603036645819,0.1770624005290121,0.07872515562565517,0.6860104901270737,0.16623374314037356,0.7150610136880234,-0.07550516411252346,-0.15713194824993343,0.753168321335578,-0.13783600923311815,-0.018566650695759614,-0.03134864814350575,0.6331038561262678,0.03920922304498078,0.23013357962561953,0.3066220658688307,0.6244155927652809,-0.28629507572092644,1.0,0.6701210784363251,-0.1990787181204745,0.3869923881880089,0.7235266328024614,0.6334701130107805,0.7097928443441665,0.30848253319946967,-0.18325037997603302,0.6891870994747468,0.02062794575535229,-0.003191378590926845,0.6320642973112108,0.02441121781380736,-0.09743703630219876,0.5378830682584256,0.6172261315520021,0.3185173935211709,0.362428505227939,0.4915619161378192,0.203229303660596,-0.22983062535518825,0.6067615107766001,-0.14374442238491258,0.08583209800021352,-0.4847362534004783,0.3246482806066412,0.8637396712192471,-0.15300274771825328,-0.31664425711083943,-0.012523695514629465,-0.5799601634401477,0.711846643349309,0.4433837472869162,0.24885665892552658,0.6453396034899986,-0.07367444612138632,0.07006775444394524,-0.42420685128985264,-0.18133415267301775,-0.02484966016724179,0.04641143736662436,0.5013230852757755,0.37808640744059646,0.012582777807900564,0.5406823070382003,0.2571659922487862,-0.2132804431950955,0.044180480676794455,0.6400810771220824,0.6626252033752545,-0.031974482616190625,0.8072748926553341,0.43326289871984,0.7158908367834546,0.7521689412083425,0.09188821482957688,0.3020268807526539,-0.16862250471415266,0.6081783243484432,-0.1885824656873615,0.4065456818319155,0.7842668452902481,-0.205419275707333,-0.2726522891277357,0.6096760129014853,0.3155521778823813,0.5812532369531883,0.7435190207795248,0.6898929108710348,0.0061762960865785,0.3568319246634047,0.3851454626962567,0.451374843209055,0.554328311833928,0.8253006419463821
ParaHippocampal_L,-0.03739389065087876,0.6709815918498088,-0.19598988920190297,-0.11125157630037906,-0.1331200651067096,0.1443922327894843,-0.384078826285598,0.5186543160038799,0.34270124309447486,0.5363316554751303,0.22496467137983933,0.6563760009010802,0.4599069379575326,0.4794888225812174,0.506329885034617,0.5258498543447087,0.4557241938984491,0.30937462987552483,0.17096373705222237,0.505389026089263,0.31334979979690336,0.5581388093777198,-0.07393162454070065,0.14265523935381083,0.586994439255413,0.10374422616235134,0.18429147851235486,0.30719711325498333,0.5331176677279261,-0.07007679957175991,0.13708990617514236,0.47713017251077405,0.46666008822505806,0.00563916429125829,0.6701210784363251,1.0,-0.0018953672933467668,0.48583327250082653,0.6400697994085288,0.4448323866733768,0.8051012535759438,0.47435259877252167,-0.31011154350051606,0.5953993264717852,-0.003787036153253743,0.14939811634361339,0.5215025667755355,-0.05724583953723535,-0.02490305982730781,0.6267025130068068,0.6874490034943515,0.430575481348599,0.4429519171485194,0.4405124667093196,0.2353467714337459,0.06188349484824473,0.62031588587595,-0.10770620364539629,0.24689063900168595,-0.25907030937036146,0.5065838609914268,0.6398045793867765,-0.0199110164627172,-0.19809705792372825,0.16927753848102914,-0.335385797513092,0.7320766646652827,0.3043991272528208,0.4369163060378914,0.5841755606623866,0.1601266055193889,0.3066651930112833,-0.34574164672340313,0.034334057352703236,0.23340761611485195,-0.06076537663917098,0.45176464077107253,0.49965530864564556,0.18193108673401634,0.5632900877367789,0.2811350383800194,-0.0045019119756275405,0.272178189044415,0.5552804800352981,0.6910365252501723,0.030881466597750862,0.6085461597304764,0.26443878917324704,0.7552947611195846,0.5181288172204632,0.11771575290297286,0.3124802178339686,-0.003156271808951929,0.6729332074204036,-0.1948804083474573,0.5406876025689504,0.547075639244764,-0.0850946159540864,-0.24551013366917646,0.4348265242263006,0.18012551602121427,0.8073836654832091,0.5908169567070375,0.48975107007101937,0.22574166992882866,0.3550683665695147,0.48873296032008995,0.404152447149647,0.6484139042284276,0.577852739447948
Thal_LGN_R,0.014619418668279491,0.36046127451821947,0.2503716662560655,0.5158794874979472,-0.06827579465210709,0.44633401226857233,0.3366324881984714,-0.270767358711453,0.20615730112488442,-0.15046524403492748,-0.23920162055408137,0.14770221651316276,0.27258205274968256,0.2364545348454458,0.26702335055346066,0.1395740025547275,0.11927823464669651,0.1704307677477362,0.1664884437532038,-0.10263183225399125,0.42889709533435344,-0.3929757892863038,0.2496987051346568,0.30430907676830293,-0.3639892070136054,0.3934500443734575,0.04434775592817451,-0.05160185528518397,-0.08968467242123791,-0.03529464848107663,0.1455235584567022,0.4516028496135952,0.1347110569409242,0.4431449007636061,-0.1990787181204745,-0.0018953672933467668,1.0,-0.16623340404149947,-0.10701727440372362,0.12532073828005502,0.11281230526871991,-0.15918177349468995,0.1306925166768661,0.1063105608935439,0.07483769611537501,0.06677747380723895,0.24022583491453878,0.25898955188827877,0.05219015654349134,0.3477695659995949,0.12346786453982932,0.4048475301696823,0.018443152660260854,-0.0954946265556776,0.4436472521171398,0.4381432442049755,0.07149214254117882,0.4015620477009018,0.5668947391368188,0.35660877115782835,0.5300308641357112,-0.05010678785203484,0.0056929988965554994,0.24379761139565526,0.04367541834837109,0.33821727560008064,0.07536534617983659,0.23121028711864378,0.03574880326512792,-0.09688707758728671,-0.030993410316108864,0.3506503894886879,0.2931568200863861,0.22743682210231242,0.06776798932155509,-0.0107938603915411,0.2985964083954982,0.43861779755716956,-0.31691451508359514,0.3290968970171764,0.14262873399453407,0.27070695225184593,0.27166508656416044,-0.12689923580519213,0.21658868558621336,-0.018222199334793368,0.023902075805958354,-0.47046052718952497,0.00409560792530774,-0.1209071452488196,0.11823213032784953,-0.2540142562921709,0.06866642319763562,-0.06712347215431014,0.3054364332735871,-0.026996459240243558,-0.21495046719711614,0.19232643501217855,0.15044246983231976,0.017370114146989694,0.19955810428726653,-0.14829265380140166,-0.10034764203303367,-0.13346724389715017,0.07656553683472972,0.23404241589844504,-0.010759139563825635,0.03687076126034096,0.31828621592202494,-0.3715985437459951
Temporal_Inf_L,0.02555837500305095,0.3328862431232922,-0.42896104193607815,-0.14984201720707552,-0.01994427332932497,-0.007886405626103758,-0.393765922377227,0.25736870964657915,-0.03389533816279461,0.38859118732973263,0.1742714701183415,0.4209707339081129,0.12832796808351202,0.18832053219692493,0.13123380730736459,0.18002454252934044,0.08511405667554878,0.12420373957493268,0.22020646012302936,0.183224091251169,0.14516207416530857,0.3005726414293432,-0.18734710415378722,-0.018602629243972393,0.47848059420704414,-0.05077505384609922,0.2040050354837413,0.08059766713061858,0.08164655792816898,0.011582698157461834,0.12776987883041946,0.268796603636403,0.1853075387906111,-0.0020778095211113974,0.3869923881880089,0.48583327250082653,-0.16623340404149947,1.0,0.36775797467211174,0.22531678610808786,0.5437510549993582,0.7227718861502812,-0.07397477036504052,0.3133831692227086,-0.3097074499478606,-0.09521720410460312,0.2360093549835928,-0.12827049944187513,-0.029312124084859052,0.25817996509658786,0.3255379051812313,0.1881238661746959,0.15012812494692393,-0.04946689016235441,0.02731239581333265,0.010533299537929398,0.5308494728178235,-0.005414348659984291,0.02577003305122607,-0.3983946288326407,0.19109989180185144,0.3271529843721823,-0.06913330521056262,-0.041813721369640955,0.16640389139254724,-0.244515472890158,0.5728884163874526,0.12407524182084084,0.2750223725850754,0.44136407669308203,0.10505283944089515,0.3669386997345279,-0.3137513867799857,0.03600092267581167,0.1447019831028905,-0.16936396292112169,-0.0089646056424416,0.2653029024742956,0.04039418684377059,0.3284296360225592,0.3244420900070248,0.11411415030364733,0.3185147741179933,0.19173715713000855,0.3545643632928917,-0.016072248984079645,0.31159404644495003,0.36276630734488574,0.6300528384155275,0.13968871747268127,0.016331176543641312,0.23297260160999836,0.02716934592658151,0.5169496250428232,-0.3829418122176679,0.12701614246748003,0.2038426505178575,0.08681061957765462,0.03696677717304757,0.029052597271634267,-0.27842224283555184,0.39024645580706474,0.34119867263155895,0.06957456003671557,0.32324781693014354,0.35117468833937443,0.6548724737109541,0.1426671664463139,0.3714996486318377,0.36670748603375647
Cerebellum_3_L,0.08574441495635352,0.5857427819414852,-0.36191187315125545,-0.2519032402252644,-0.1327623736355263,0.11804895774914925,-0.2930517926035296,0.7004103089024281,0.36471817661188505,0.6645170872512765,0.6380553668813672,0.6142814893877465,0.27180387290154656,0.566053429077388,0.49324510846712877,0.6369008917209191,0.6341226738014739,0.1848902287948751,0.1248753702467453,0.7463802824898016,0.23372805515414644,0.8415779940330643,-0.09875544862302794,-0.17677486219295147,0.7796591869741225,0.08353387110391879,0.09420785131021134,0.15216762485429727,0.7527761142165283,0.14689622118461065,0.08561663671460515,0.42676093247827435,0.695549023541537,-0.03632114307457331,0.7235266328024614,0.6400697994085288,-0.10701727440372362,0.36775797467211174,1.0,0.606641018562715,0.6748573893283858,0.42334229289276565,-0.18302227158138512,0.7032516641749568,0.3233507839659301,0.2783983360486674,0.6042424228277021,0.10514373449861517,-0.1088238976020642,0.6227358675965595,0.690800733089765,0.4156011395216908,0.6344267069831171,0.6664928503874807,0.31786817196927697,0.016737606862398384,0.5616389011922195,0.0015152214775022168,0.2755240931389093,-0.2356440910861184,0.3738310879491053,0.7510862849985053,-0.10623246402357271,-0.1899679146422419,-0.07477628335123784,-0.32988022111166865,0.6562195812477224,0.3342861265280359,0.282203397787194,0.6183326320664622,-0.030260971848712816,0.17958767968647035,-0.2700206525331796,-0.06986511076320352,0.047630846367140094,0.1380077180120808,0.5205143898930243,0.42350612889792616,-0.01203701362138967,0.569167590949195,0.467929912116334,-0.18011401692978735,0.28770162783814973,0.8914730933232586,0.7027418263682759,0.009873960050867553,0.6341574551219092,0.48054916461590763,0.733342197734451,0.670449822595613,0.17169536300453178,0.2070212702902057,-0.23130411643569815,0.5661808147589878,-0.012750993689677708,0.24645147050618468,0.831655283132534,0.0016394068325899442,-0.21625636822600627,0.5539965498501902,0.4060571442692027,0.6464245995521178,0.6909250673114758,0.6223979829282894,-0.06202042670219282,0.48396342792206964,0.4254100118783127,0.31383910256612163,0.6405754550284148,0.7600784943796347
Caudate_L,0.07143600625134656,0.5539126071539557,-0.08109990767276953,-0.16782299416230773,-0.06128971845279352,-0.004402880489273681,-0.3481546448248742,0.5930443808562623,0.5317978227467559,0.7238289782336896,0.18619603781034372,0.5183945584085917,0.061855063809877035,0.48071099496719805,0.7704318183945861,0.6158798748785769,0.560280853658555,0.10990996149961269,0.016892999872364388,0.694535373775597,0.3750769265850338,0.42503783421780994,0.13184027150590705,-0.17627995190113926,0.5176547833169357,-0.036199913522444456,0.01577461305686688,-0.2029418833265231,0.473708478103992,0.07900631104068684,0.15513873096249606,0.5550382908451899,0.7027463904464331,-0.10147433008033713,0.6334701130107805,0.4448323866733768,0.12532073828005502,0.22531678610808786,0.606641018562715,1.0,0.5844319294994619,0.22445570908254148,0.000430477000199465,0.649890399307705,0.14138473028005002,-0.12370540191249858,0.8318104352473772,0.02143257847562437,-0.028935258575473202,0.7243308530024883,0.6356950973597125,0.4019502189926643,0.26501066526233397,0.3090655797247897,0.5271630367367447,-0.08365735105427341,0.5778126138730052,0.0037581663863781836,0.35371391011478803,-0.32774069315904664,0.5598815415240246,0.8124158870601937,-0.13805775788052846,-0.2531082974406319,-0.06798125457348904,-0.4277883516474194,0.7092522097936742,0.7331392448590816,0.11414976105022466,0.453695458943556,-0.16619909464146326,0.3627863384223493,-0.23471378241636986,-0.1943619463008243,-0.1868980141166812,0.1375882659011685,0.5433198716630869,0.5526832027294679,-0.35608303923953155,0.7125876813108342,0.6128414931524556,-0.2086468867168293,0.18866738371830094,0.5504139049554082,0.6630071316813212,-0.06074826177418726,0.7235100091284895,0.24421535667242153,0.5917374340159539,0.7614328942537922,0.06343725278590837,0.06731194713819948,-0.04666244321248823,0.4507085750038279,0.011148987005954921,0.16373606652684072,0.7252822536860097,-0.0673240117070936,-0.11314533479800468,0.5845822087964194,0.41023317753049515,0.2549913061706136,0.6967742720153978,0.5470653953096296,-0.1633286813739446,0.48909368326862374,0.43621386561751435,0.39955575005303473,0.6704694277278751,0.5777805167388493
Thal_VL_L,-0.08622087362367127,0.7936450231356557,-0.16266884889927694,-0.026327194256203026,-0.1586039856204532,0.2464359119519795,-0.3280628450717363,0.45829478939481466,0.3388967651548165,0.5877638271266094,0.27738345466156233,0.7184740539024811,0.4505867666209753,0.441467866184598,0.5662994965239061,0.5547210611145281,0.4465266616145191,0.23206063761210685,0.20993142344431584,0.5525898905825509,0.41520938555034603,0.5129860896882793,-0.09254414399542542,0.1318160035575882,0.547438091707055,0.15373928336360376,0.15784563754866296,0.1072933985742954,0.5080040988445778,-0.003892298490413411,0.18991044193500511,0.6358401396699458,0.49335868091014284,0.10389458616158581,0.7097928443441665,0.8051012535759438,0.11281230526871991,0.5437510549993582,0.6748573893283858,0.5844319294994619,1.0,0.5141460316794425,-0.16462555959281155,0.6138623150885004,0.02026652557714739,0.1667042771281824,0.7009901833234691,0.00726610220393176,-0.06566399870615011,0.7658786791190799,0.7264855862958775,0.7088252980254814,0.36260184313079163,0.38807089794110533,0.39106845614033897,0.157691066042061,0.6771311450132118,0.021954905474102906,0.45034862351452126,-0.2304901999003644,0.6806796037165037,0.697525907826954,-0.05513656161089781,-0.09727444925215259,0.2200988177366004,-0.2742846425342389,0.7874036147760508,0.3514992224399798,0.28149026410844113,0.7326999434097269,0.07250786910260443,0.5087124383260685,-0.2509991861033037,0.048717414183586494,0.16894287935963925,0.007997155101507144,0.6224266514056915,0.6258850084969084,-0.05398169035082453,0.726176175580966,0.4208968691439532,0.0521847361162528,0.4381565652657565,0.5700769579991267,0.7781282677701804,0.060182032551453206,0.6511319162548117,0.23765361537229132,0.849241918173239,0.4965102410703222,0.1405276950852534,0.19352769298826233,-0.042479131082765326,0.7607122723729128,-0.09110273302248877,0.4119339799315561,0.5176681054197809,-0.09939660649750336,-0.07612969419807254,0.34593002169723386,0.2299231989650368,0.6387367797767022,0.6415484800172019,0.42089870521765227,0.1854347257951334,0.44413539680907416,0.6014022386896195,0.3654703481236227,0.7970295583720564,0.5377667796014441
Temporal_Mid_L,0.08058243390995291,0.33112459581949305,-0.4473444204999374,-0.14355297063195968,-0.06333847722606746,0.1410146045190406,-0.27235810740275684,0.2504261910133317,0.10096864251509954,0.2969623778266892,0.3290805895022966,0.3856757399318968,0.11260070426506232,0.2251096001568312,0.14781485678164757,0.29852223621781804,0.07882204708868998,0.03910614574632972,0.2514487518640576,0.2632937910398309,0.14658846838374393,0.3415258832886263,-0.120045503092975,-0.1358467433798231,0.4753585671039006,-0.03007532981089735,0.16586877528743849,0.10170141937819097,0.12455401716381993,-0.0648427651566521,0.0005737941589449112,0.3647747866052003,0.1800712808602088,0.08154414439640768,0.30848253319946967,0.47435259877252167,-0.15918177349468995,0.7227718861502812,0.42334229289276565,0.22445570908254148,0.5141460316794425,1.0,-0.13912474944185957,0.25623973960889024,-0.11822608712544544,0.12512721869237156,0.22590373918500375,-0.054565216023291466,0.11581084409344358,0.27317194494990643,0.37566650833117043,0.14090206357552368,0.27680834311070174,-0.019284931877301566,0.1119346074718963,0.054006496355590516,0.5132248004287885,-0.06996215945554987,0.09107878572714848,-0.2849944095741452,0.16972680376950136,0.2695904785117028,-0.037426356202893585,-0.05872905549578089,0.045515815603904754,-0.16955313113330484,0.4786228006787685,0.09378859261096553,0.2720510471076894,0.36758911886097145,0.07765226305440012,0.448945705018121,-0.2868073713199646,0.09359131790761203,0.2505863429578687,-0.08430815568843703,-0.051687141741501096,0.20660681760519808,0.03526538020176945,0.36278966878072877,0.3697923997125662,0.050647931741365115,0.5348436847805118,0.35620879314291065,0.3586103112683137,0.22150120512642693,0.19113021065792365,0.3053278814318781,0.6348478695464982,0.13190832732986685,-0.007521665452371916,0.2505631939823881,-0.05901925848328084,0.5259971989414004,-0.32815297853306785,0.2177712099368152,0.2202054577860937,0.08575747445045771,0.024845295742562664,0.02646370718075754,-0.25342630490752827,0.42861169306838387,0.2592330421910496,0.014785748941431193,0.10943665896692203,0.28661207812679385,0.8102244334108125,0.07446166577436916,0.4138066535018386,0.2920814715667132
