,Vermis_10,Vermis_6,Cingulate_Post_R,Red_N_L,Frontal_Sup_2_L,Supp_Motor_Area_R,Postcentral_L,Thal_MDm_L,Thal_PuL_R,Frontal_Inf_Tri_L,Thal_MDm_R,Cerebellum_3_R,Hippocampus_L,LC_L,OFClat_R,Cingulate_Mid_L,Vermis_1_2,Thal_LP_R,Thal_IL_L,Parietal_Sup_R,Frontal_Mid_2_L,Rectus_R,Olfactory_R,Occipital_Inf_R,Cerebellum_Crus2_L,Vermis_8,Thal_LP_L,Cerebellum_6_L,Cerebellum_4_5_R,Pallidum_L,Thal_PuI_L,Frontal_Mid_2_R,Parietal_Inf_R,Vermis_7,ACC_pre_R,Temporal_Sup_R,Thal_PuM_R,OFClat_L,Thal_VA_R,Fusiform_L,Temporal_Mid_L,Cingulate_Mid_R,Heschl_R,Heschl_L,Raphe_M,Frontal_Inf_Oper_L,Insula_L,Caudate_R,Calcarine_R,VTA_L,Thal_VPL_L,OFCpost_L,Cerebellum_9_L,Temporal_Pole_Mid_R,Thal_LGN_R,Hippocampus_R,Cerebellum_Crus1_R,Thal_VPL_R,Rolandic_Oper_R,ACC_sup_R,Cerebellum_Crus2_R,Cerebellum_8_L,Thal_PuA_R,Frontal_Sup_Medial_R,Parietal_Sup_L,Thal_AV_L,Cerebellum_4_5_L,Thal_VA_L,Rolandic_Oper_L,Calcarine_L,Temporal_Sup_L,SN_pc_L,VTA_R,Pallidum_R,Thal_MGN_R,Frontal_Inf_Tri_R,Caudate_L,Red_N_R,Thal_PuI_R,ACC_sub_L,Amygdala_L,Frontal_Inf_Orb_2_L,SN_pr_L,Thal_IL_R,Paracentral_Lobule_R,Cerebellum_6_R,Occipital_Sup_R,ParaHippocampal_L,Thal_MGN_L,Frontal_Sup_Medial_L,Postcentral_R,Frontal_Inf_Orb_2_R,SupraMarginal_L,SN_pr_R,Temporal_Mid_R,Frontal_Med_Orb_L,ACC_pre_L,Cerebellum_3_L,Occipital_Inf_L,Occipital_Mid_R
Cerebellum_Crus2_L,-0.0007408291308464282,-0.03318135011536042,0.016360607929776713,-0.03317464545727717,0.0462109246152471,0.03543929153196328,-0.04872547150289798,-0.04395038032407046,0.10914246868642846,0.07973876201313872,0.08386622648661513,0.07336160801408684,0.03723166479693024,0.048799117385780875,-0.08747136113816514,-0.010602080950601462,0.07873033828453603,0.04525322098614064,0.05356432469871416,0.0469705181061855,0.1284850757179621,-0.2679676912875021,-0.10145136091169152,0.08286927545184604,1.0,0.12224841646395736,0.037444849711250394,0.07220316845465076,0.10113394656997883,-0.11817725753669069,-0.12637581890259306,0.12105427190500068,0.15058409671434586,-0.07925533993765739,-0.15530818806591687,0.21169366714031038,0.030219867019092645,-0.12481497096330373,0.014629425166868597,-0.09543416140877028,-0.07415935948219506,-0.011304787907599237,0.0823014890469325,-0.0037629132802459585,0.10410936431974327,-0.09928770834859842,-0.004730695230979199,0.1265161249762244,0.07712312370094887,-0.018825459988050144,0.028431789993426042,-0.16059569559180997,0.2432731773761487,0.04910233686650614,-0.07349461041701774,0.08405527306415343,0.04984580428876002,0.033463206361534645,0.09812685566114772,0.13377682135018634,-0.07584281773535716,0.11655378899806461,0.050481763960385784,0.06944824096425277,0.1405091070852728,-0.029935323087980473,0.13120181918674484,-0.024637622095679684,-0.07014373816101215,0.18386207753105932,-0.04685839780399662,-0.06262083353085675,0.16868715666875841,0.07420092962480612,0.005736661182099178,0.1729698819201216,0.04520893370426491,0.04103867006396925,-0.000844967931077111,0.06485515217489893,-0.03390264292356867,0.08129691602928593,-0.1623902515514585,0.025863623261036202,-0.06159150002777416,-0.15009038797921806,0.10337323035002173,-0.029977646883799437,0.08477162251654809,0.07803049855786862,0.01565464855979851,0.0713305275778899,0.09385931855013874,0.2143256852664808,0.122488918037183,-0.06768958901628909,-0.09304816260393382,0.09951842772687136,-0.04453900093358638,0.0069308092379352804
Vermis_8,-0.056575977167630014,0.07112445919808848,-0.01727505025868924,-0.026898573440302137,0.11068866652658224,0.1121619774424188,0.06268638201229318,0.11237646458040727,0.04517298311075911,-0.02228951268052647,0.15191843520484974,0.06116648798728195,0.3368820702972095,0.15566618318748673,0.1285074948515903,0.05954752577177282,0.15659996083146208,0.054945881942995226,0.10751694786361576,-0.008573633120952454,0.15365453170664667,0.03028112138084763,-0.16503179106262197,0.0009772615420142502,0.12224841646395736,1.0,0.10453129785036286,-0.007229923705198122,-0.025117680824079038,0.24008827151121054,0.19883348137447537,0.17150776174101645,0.061263678100677045,0.01818098998416524,0.04309803416224478,0.09285506694846617,0.188339477429984,0.05035274109034473,0.18732846341699574,0.058200150393119515,0.0005737941589449112,0.14859658204519124,0.12459766804395553,-0.023294939359104292,0.11119858673076072,0.11889574824543399,0.13639136683474112,0.19093112148881047,-0.012197018783609551,-0.13868821688165703,0.08288384154888308,-0.013976605183078887,-0.05766237926998705,-0.04003642192779254,0.1455235584567022,0.2839180389954666,0.004499039447028582,0.1809130478065582,0.15288585561209758,0.1531095537279839,0.14752394761214266,-0.35842620661517105,0.23013357962561953,0.13496840569282872,0.020496977964613316,0.14208038019177732,-0.034309965332148425,0.21559611757683123,0.1379324854352305,0.021390799876519102,0.07732373409683538,-0.004900335422359528,0.2819346497776099,0.21967828134889314,0.10401021657270475,0.17352690077288052,0.15513873096249606,0.22581233444546595,0.2747219789155452,-0.10371909002495265,-0.0334936347063825,-0.0540778790129316,-0.04072558643882119,0.16149680217834894,0.13066610702413445,0.18770033073826667,-0.08019278717518274,0.13708990617514236,0.14046496256127375,0.13245988015840307,0.0899315506882789,0.1809208348286744,-0.07528092321978826,0.040140618770351584,0.055954425198257204,-0.02420555381873646,-0.0655708972119856,0.08561663671460515,-0.06363817027997679,0.07129326829300478
Thal_LP_L,0.34511376885600903,-0.26881884444833376,0.2972319116665931,0.3394585249368412,0.5549513591259053,0.3983660141937291,0.5874037945894683,0.4701738916780596,0.19501234204415355,0.4582851219481373,0.5205336299566413,0.6403566872054912,0.6182668426725688,-0.2672901073323139,-0.1957421140548356,0.4565444241355244,0.6222001358462259,0.6502275335357183,0.20759198467308196,-0.15428602900243868,0.4293493206475013,0.16905855546641818,0.1177573765093661,-0.005773501793493946,0.037444849711250394,0.10453129785036286,1.0,-0.08902159764901917,0.5883913698568755,0.24754828710437923,0.4397573360272332,0.4826864633922461,0.07849838547416031,-0.1644860759119399,0.23825642959748902,0.4311173810546797,0.6429555564473592,0.14059350989529085,0.45691061094152263,0.5556448213345867,0.36758911886097145,0.5600391341250596,0.4138344149410451,0.2793972732125741,0.5290035164539675,0.4708905248337961,0.5635195464802768,0.5818037950842194,0.2970790643569079,0.43129838773564155,0.7014401124034829,0.17258789995008475,0.12044104803861891,0.020199690882080727,-0.09688707758728671,0.4142713555532887,0.01616494205546233,0.5899662967402501,0.5536706662929876,0.11325190312000423,0.06652075827690034,0.15945522339914733,0.6453396034899986,0.6343007846872581,0.08081511914905926,0.11990286417573238,0.576761434211446,0.30560116054249603,0.5557611742027682,0.44635560470743063,0.44135899715059906,0.5391457242812387,0.47759187199918024,0.34430129345022914,0.4022163727757346,0.49627610866169974,0.453695458943556,0.6215776284373392,0.4517736583251403,-0.0707219931228698,0.0887466171075791,0.2827084130647783,0.3305977952743753,0.37744733147331533,0.562942008499755,0.005351731865136168,-0.4324783034019062,0.5841755606623866,0.2371060027051346,0.607497844369544,0.5955935926091536,0.4101842685642449,0.32226287575224793,0.24812385881004206,0.09684494520529469,-0.012437733040465235,-0.11776149845417433,0.6183326320664622,0.12449272740452312,-0.020904872532366427
Cerebellum_6_L,-0.24776315292060858,0.5160931316603313,0.3210215232587728,0.12629338968960688,0.17708061077186993,0.15207390905455603,0.0005587637950752156,0.2268024897380355,0.1931079054112891,0.01627383995388714,0.3807430175707514,-0.2635977896576289,-0.24462977483704657,0.40929073915505215,0.21743825506049605,0.12091031729840973,-0.235510239844272,-0.03439620297820146,0.007492416437505093,0.23446936244174107,0.2396511114732246,-0.25660177535364276,0.09671569435012758,0.16268361874331883,0.07220316845465076,-0.007229923705198122,-0.08902159764901917,1.0,-0.09840631129593568,-0.09712543235275455,-0.3411815255825569,0.04714901845106875,0.20472468017135978,0.18232397606493064,-0.11475657580239486,-0.002398519040660823,-0.23748669735777225,0.16966380092989986,-0.22451104872309166,-0.41994412841415996,-0.32815297853306785,0.028027674973123102,-0.19544282053756695,-0.1498203290843212,-0.3271012847006187,-0.19862522749054856,-0.07835680837263974,-0.01838905605648836,0.05285106146076775,0.0899727445020351,-0.07838966144088827,-0.16669024643618002,0.379580673994572,-0.10470450387109566,0.3054364332735871,-0.03356710660853286,0.31234617576597895,-0.058135145813220795,-0.18333706927026266,-0.06996495470296275,-0.5374312910669563,0.42659677066975965,-0.1885824656873615,0.0396139846328106,0.17265138758232557,0.08545193885761114,0.06551834907311253,0.009125540091984767,-0.2728223095052277,0.1490241278900134,-0.4081280910418149,-0.1627666062992436,0.05040793928071282,-0.09525760398815597,0.14021754660579447,0.07572702526091653,0.011148987005954921,0.08704256157078703,-0.11096987422139636,-0.04491815571232151,-0.22781764870028717,-0.19853244191804953,0.19923548632254556,0.05220964602181481,-0.02622574848889242,0.3656001217955525,0.2616037388086117,-0.1948804083474573,0.16529064755877007,0.07528482092725106,0.05226642751329781,-0.2526249888292626,-0.03692250065625737,0.49744474096988783,0.3944699696649537,-0.005977216492328428,0.10787347343078899,-0.012750993689677708,0.01593796103971749,-0.18316455977137933
Cerebellum_4_5_R,0.687688221469928,-0.24949765937734228,0.0665554025739435,0.12147372477839904,0.36347039560196626,0.11487295766985144,0.4358795431008093,0.213964769021302,0.06195855679290611,0.2575574509810092,0.4037368969473734,0.8828096065203068,0.4635100409978447,-0.35327148151113696,-0.511669891644735,0.18141272513816492,0.8273864427577854,0.5586432721617034,-0.040855106411373944,-0.41586290972830214,0.18547350965207118,0.25211439407725683,-0.09811032501269847,0.03284055311591006,0.10113394656997883,-0.025117680824079038,0.5883913698568755,-0.09840631129593568,1.0,0.1895011644908804,0.3981159149505919,0.36859688347868946,-0.0004153580154926669,-0.10343287857706145,0.21968969409013214,0.8314199741453274,0.719573421075722,0.16145643767542026,0.605444954249416,0.6191277266332533,0.3415258832886263,0.353439805666354,0.6787674063575108,-0.09212271883196177,0.823990057351193,0.32800798365699857,0.3585915124294529,0.6294734877852184,0.6968324012138765,0.6109248294291934,0.6621026382044611,0.18175820104681456,0.1458808618001519,0.021090817577571867,-0.3929757892863038,0.5085840487834387,0.17958606954419293,0.6819228292072511,0.8076274689176753,0.17650034572063378,0.2805281807395353,0.16214439988861834,0.7150610136880234,0.5843367670325247,-0.14772312224055575,0.15357564288957437,0.8693942903514661,0.3176092766637078,0.4404630175153925,0.6708737773343029,0.28232648092976653,0.6681633399045633,0.6378441716166582,0.48265961807998564,0.395647827379921,0.729952036492271,0.42503783421780994,0.558334706293358,0.5425739950731491,-0.05828676638839159,-0.046278686277292536,0.05286883052898776,0.1284052424646034,0.4966210108336132,0.45708336697328666,-0.16449586318021858,-0.5429118753508322,0.5581388093777198,-0.059966951124206906,0.5503625742756397,0.5310409856300463,0.5716199478497984,0.11395636215477653,0.3266237427365117,0.30864354020165075,-0.1609055276547644,-0.32066140434534735,0.8415779940330643,0.0858872637191478,0.025124652579683177
Pallidum_L,0.06562384297180845,-0.3019465668636602,0.25994926641016464,0.032754529575111734,0.4513227707333726,0.28087879413502953,0.4685601856321128,0.24372387304517318,0.3066532169183616,0.41657944679520464,0.4489009588269501,0.37138493433210057,0.58523642645032,-0.10825190614322869,-0.23441445096489127,0.3669198818096462,0.38934065606681717,0.43392504202139154,0.14731414366897239,-0.04940184179472548,0.3232454153004247,0.1967639476286352,-0.3392995157669525,-0.00947748560540556,-0.11817725753669069,0.24008827151121054,0.24754828710437923,-0.09712543235275455,0.1895011644908804,1.0,0.4865573228527355,0.5281454729291416,-0.009564531144194425,-0.035152061552701314,0.24720459963528515,0.2680006885642077,0.512301990766772,0.16406875758056383,0.6656191892585026,0.20641301518784333,0.09378859261096553,0.4885910340555857,0.3951346823740112,0.16672811995738754,0.249885601418061,0.5703147630107653,0.6644068209897218,0.4106625649621774,-0.10194310105575888,0.21750282014493613,0.5020767654933888,-0.0654008733735171,-0.07752217847487444,-0.21799978538245557,0.23121028711864378,0.6096643610041941,-0.29517780874863137,0.5158274877200046,0.3469252621418242,0.34701998415949104,0.013532734838399703,0.06692693766760709,0.4433837472869162,0.48065316489869847,-0.017373854158752585,0.48074991306155307,0.3122464560366378,0.7385569942816991,0.6215607397238411,-0.07399156246259608,0.3069581727210224,0.14638514020055965,0.49883701084702564,0.6815941622642925,0.4431217624425627,0.4569026952319949,0.7331392448590816,0.5011705446020507,0.5186858124411255,-0.07363751682054015,-0.14021391413080683,0.3423158797228467,0.12225436128620387,0.44366047130945047,0.3623507153950273,-0.1764626255141586,-0.23335734794411347,0.3043991272528208,0.21559636130296825,0.5270802638492752,0.42056537562149454,0.3919890687120739,0.03892917774185465,0.3250849238498898,0.019744611944871,-0.12466106261912027,-0.21722232019291474,0.3342861265280359,-0.0569520560272384,-0.14713378279951536
Thal_PuI_L,0.30140923298340805,-0.4729203688967975,0.1411992520484683,0.12900885280974045,0.43911052293413083,0.36526133518500264,0.6092349515373979,0.32753648399965285,0.2801917861522487,0.2638371310248281,0.24423893728387763,0.6078386188510224,0.7582300117200549,-0.33284383630939873,-0.16277407779217035,0.38262822973090393,0.5898530020277257,0.5810947139930323,0.27397091434749005,-0.2779550312080481,0.23268504252756653,0.35402138966370755,-0.161018941987232,-0.10624728904003143,-0.12637581890259306,0.19883348137447537,0.4397573360272332,-0.3411815255825569,0.3981159149505919,0.4865573228527355,1.0,0.5181540920637749,-0.13597250860747423,0.03067780404024311,0.30857853720678036,0.37217059886654347,0.7571898594363115,0.19143263664209628,0.6805467795862721,0.6292106211831235,0.5132248004287885,0.5316559708474597,0.6182104312378355,0.4037289059894533,0.45680064584320984,0.5995531283464456,0.5657188658675433,0.4464987469839587,0.15903817861916353,0.2622009276873484,0.655008432425098,0.23494440518543272,-0.18351421694911682,-0.22796382788162473,0.07149214254117882,0.603589283793726,-0.2072871191049995,0.6371708792421366,0.5840498243570025,0.2707383685101303,0.33026008804565754,-0.13188921780227297,0.6067615107766001,0.4970524892018833,-0.14432592198353422,0.529721740981876,0.42291025616570543,0.6851266674733535,0.7836836605051519,0.15677602005718685,0.6008222228531283,0.4994051481822525,0.3900122142308719,0.5667041201519216,0.48707156577306066,0.39907609012280043,0.5778126138730052,0.40640873407933104,0.7086396439262017,-0.09525774968566258,0.007275682692885687,0.2641783524196461,0.13115754336297494,0.6149745934199855,0.5614707356856069,-0.15729478326707177,-0.46116447054955245,0.62031588587595,0.2654153562463425,0.5704406544852819,0.612654410477643,0.33230632926694603,0.19205871968723906,0.0036456048449133283,-0.19291204466112388,-0.15460096355865963,-0.20341268466600615,0.5616389011922195,0.031375845399426075,0.042475590700874456
Frontal_Mid_2_R,0.09473457672644128,-0.21312119760453038,0.40413513413338503,0.21991205603991887,0.8150867686993888,0.7113093642668574,0.7115398809118847,0.5220333554693629,0.6628689678342021,0.546909008061476,0.5682421685025839,0.4569536953522871,0.6742820831801181,-0.018483307610137518,-0.10071892804697852,0.562716378738251,0.4102133972903006,0.671147286122981,0.34645096528515995,-0.10660861178620815,0.6922142029249313,0.148385681187033,-0.21486578612008958,-0.002745473142925557,0.12105427190500068,0.17150776174101645,0.4826864633922461,0.04714901845106875,0.36859688347868946,0.5281454729291416,0.5181540920637749,1.0,0.057415289773220565,-0.10687874632133526,0.22740005907840885,0.44918337502171835,0.7007121744783453,0.11317955916559413,0.5846819109112796,0.3419829986101227,0.22590373918500375,0.7354360180777181,0.540143489699307,0.49546650987326857,0.24570170766058266,0.5274121607155122,0.7183742073198729,0.6426928887399744,0.03889378530750532,0.17264840316356977,0.6949370120369953,-0.0894208458997051,0.043822593534140405,-0.12394833888843626,0.24022583491453878,0.6347752073862116,0.004394738118281651,0.673339870809185,0.553141803556957,0.6525413325796414,0.0627092226598574,0.10161058097406073,0.6320642973112108,0.7550504454668294,-0.02612482325583556,0.48983622341118127,0.47868266941564924,0.6884398473251203,0.6139438880473679,0.11581146831635965,0.36398235402655793,0.27871063283097736,0.4493618068756736,0.6684506494400543,0.4954543301430061,0.6768250878337976,0.8318104352473772,0.5181453465111442,0.5898424508000382,-0.12361319370660956,0.017957731573990002,0.2827979731307354,0.16619170146483236,0.5729911473692364,0.6073293899527284,-0.07435245652669517,-0.28358998567802557,0.5215025667755355,0.5153353964029884,0.845386148932271,0.7700676195646072,0.38449685719953347,0.2614887928242873,0.3672600287846561,0.1549290501276417,0.05133246533333641,-0.2650591755609382,0.6042424228277021,0.15163417590901615,-0.09758508732668533
Parietal_Inf_R,-0.1500992519462946,0.40318002177536766,0.6371599586547836,0.3557925237113289,0.283277132009047,0.4869372865400731,0.3799254638429728,0.5204795919572943,0.21935881802926027,0.1739910515466122,0.31235064294391257,-0.10576707033876415,-0.021484599087352257,0.08995016603531909,0.20343666316126194,0.486152334828445,-0.1963881813908067,-0.015628612095010052,0.3617607141471958,0.8143099790683591,0.3707810962805802,-0.01268060910435877,0.1628408651821782,0.05577387434997501,0.15058409671434586,0.061263678100677045,0.07849838547416031,0.20472468017135978,-0.0004153580154926669,-0.009564531144194425,-0.13597250860747423,0.057415289773220565,1.0,0.21906252263292864,0.04355475195233779,-0.06165111486519226,-0.125336683511219,0.20399350290185722,-0.330238241865998,0.07273776843677933,-0.03007532981089735,0.399458544714746,-0.32394017552529863,0.22651744140132507,-0.22744430189401232,-0.04328897848853954,0.14143865973972988,-0.11487393940588884,0.3138341386253617,0.21740450842410605,0.08447293057209705,0.056615080170624936,-0.09689597929469945,0.3958106991190726,0.3934500443734575,-0.04143871293694461,0.2777770255230079,-0.057012849523911134,-0.27746974380446243,-0.2710710569414613,-0.014782100046022472,-0.06662691712116603,-0.13783600923311815,0.19400879109937863,0.8480342746217892,-0.11811605326216305,0.10103988120959936,-0.051515541772181775,-0.12170041520059596,0.08085084293745728,0.09419446976570933,0.10859841449608532,-0.16352134795835452,-0.2977964054065626,-0.0188784957649763,-0.09882096590010242,-0.036199913522444456,0.16108117395440832,0.026186792741431358,-0.11903494955434771,0.08134855265318038,0.12585019983869022,0.35709510999885513,0.00474524748951117,0.26683886477358076,0.35508355441090333,0.5623665919559941,0.10374422616235134,0.21248180659289118,0.011950668320630081,0.2991230010001478,-0.20431004677014203,0.608955151621568,0.14081781952299596,0.4677754369118693,0.07200353312895186,0.35046914303566057,0.08353387110391879,0.20297993749299645,0.2304032831718361
Vermis_7,-0.07544146170800395,0.3397810646879265,0.13680691360804423,0.007504634449517586,0.0031201701139037417,0.061513048371037056,0.019418729385143947,0.022344182440969928,0.10668797021491407,0.08423321167951438,-0.11218221600304834,-0.07481212106636155,-0.09519512808078806,-0.04744241670477889,0.08520202805298467,0.07020915615283628,-0.11026824869790604,-0.054141688691296354,0.042568794563860805,0.28900719752756443,0.026216196688136205,-0.023394708293276053,0.0020689519106620704,-0.03215002304709443,-0.07925533993765739,0.01818098998416524,-0.1644860759119399,0.18232397606493064,-0.10343287857706145,-0.035152061552701314,0.03067780404024311,-0.10687874632133526,0.21906252263292864,1.0,0.03195950950647104,-0.23001149211389968,-0.12596828508968166,-0.06368628709856711,-0.09182661890825324,0.07938860833996551,0.08575747445045771,-0.009536906581697261,-0.18374611939235957,0.11972905142559821,-0.13782412132358152,-0.013436316545975033,0.06075219649603851,-0.061056947393340076,-0.026849396810420728,0.06171698093148525,-0.14768487361840693,0.17274595469160361,-0.23105115728027098,-0.0317803189138797,0.19232643501217855,-0.023221149764529197,0.15610996247987818,-0.14627275637549148,-0.1496969581905902,-0.09249484623471246,0.0044553483555334296,-0.030563780796642525,-0.205419275707333,-0.03397692629040665,0.24738181688355734,0.052951971505641654,-0.08008607292333107,-0.041856795227563234,-0.05262555662546421,0.07917672560942571,0.03839368812524845,-0.049514129731935475,-0.28149172820398777,-0.2037140115643351,0.04588346326052722,-0.18666080944032268,-0.0673240117070936,-0.16487303433395528,-0.007877044688162868,-0.10462652797792697,0.06617289724651258,-0.09100741143250914,0.10296632772541495,0.06700316560804995,0.012279886719192324,0.3249275188491756,0.2603498932073246,-0.0850946159540864,0.15653025735114698,-0.03519587012802489,0.0269027286053716,-0.2006298591898135,0.1305828337193209,-0.13592550153327138,0.09903452190570433,-0.007660420619128502,0.03325215467202983,0.0016394068325899442,-0.09217770602995042,-0.08892680504053029
ACC_pre_R,0.09461647255326096,-0.15765695394720772,0.16366738795586752,-0.24807159705336115,0.3180357881932083,0.24128987717125464,0.37551951410585377,0.1760768997974928,0.022727358701252975,-0.035643742418760976,0.24324052661538498,0.2725077376856053,0.2832006412904423,-0.06971074877674216,-0.13986469623403405,0.22740100179726458,0.24862305026485895,0.42040601626811025,0.04466335991940031,-0.04905828448509736,0.1020452239427393,0.2844743336402326,-0.14280226813799493,-0.09000803222675464,-0.15530818806591687,0.04309803416224478,0.23825642959748902,-0.11475657580239486,0.21968969409013214,0.24720459963528515,0.30857853720678036,0.22740005907840885,0.04355475195233779,0.03195950950647104,1.0,0.21887751453014734,0.3539124212844083,0.14877160505097575,0.3283725667921933,0.3618575789249315,0.2177712099368152,0.3307255001876019,0.1879315628744728,0.05862059939802198,0.23731091228264017,0.36221925667149757,0.14618951208099143,-0.09719133023216055,0.3221113227826222,0.2162160519827874,0.350632953985141,0.3145100114736581,-0.2545643473114333,0.10085268604184675,-0.026996459240243558,0.13537871123803674,0.056885736433586034,0.3230491202321426,0.30156927304439063,-0.10715520680547366,0.16212418675469403,-0.00894079707091904,0.4065456818319155,0.36316607404280044,-0.031073617412678903,0.33168953387493044,0.17235737707820176,0.3682135110846282,0.3120734811802845,-0.16044261723483802,0.22518839079503242,0.4513459551125328,0.24328565113600029,0.29308684927312656,0.21328528784905199,0.18900538168891665,0.16373606652684072,0.23718522754064178,0.25907456153782243,-0.10419562598897349,0.09293642831788536,0.06701128496123031,0.2428299306503611,0.18555202824810269,0.49647792794237894,0.20896387364448302,-0.3581813252289504,0.5406876025689504,0.032547988464415784,0.305652327105663,0.4296057293010049,0.32339332420515876,0.03602628457902755,0.11562413163699374,-0.05475074827816879,0.028392725791083328,0.09874397498551014,0.24645147050618468,-0.00870150518149643,-0.020531714737370203
Temporal_Sup_R,0.5781454736299133,-0.3312619818559882,0.07316151751685668,-0.08762972643432634,0.34983492781891085,0.086638517645131,0.35887350427803705,0.1335488999101608,0.16903982824925315,0.13898599379446802,0.3810311761432336,0.7330582817424675,0.478295857184559,-0.17673387358452722,-0.5062195103655089,0.1850969998043477,0.7342339639332917,0.5101227147249648,-0.13498435832296393,-0.44592632014220956,0.1992554757843747,0.17931110530695918,-0.3262537234516504,0.027480237015037413,0.21169366714031038,0.09285506694846617,0.4311173810546797,-0.002398519040660823,0.8314199741453274,0.2680006885642077,0.37217059886654347,0.44918337502171835,-0.06165111486519226,-0.23001149211389968,0.21887751453014734,1.0,0.7312098233635512,0.16183977213909329,0.6688114407080868,0.36572421054845455,0.15482018470982298,0.37780562694383113,0.8114873289556308,-0.16815977598558582,0.67265300342074,0.2580661640029256,0.26836523329106193,0.577367254197992,0.6093358199631193,0.4798828309229617,0.5827058387225248,-0.07301311663969101,0.2237235705696232,-0.12002421309206543,-0.28677403807046414,0.6584824829128547,0.09229856272853547,0.7475252318149618,0.8168665525392992,0.34333375465467597,0.23557672122410242,0.19663933410447162,0.7060773810422006,0.5332587177724039,-0.21864409952102257,0.3836835207189918,0.7935941448536719,0.4463601395963937,0.4071780084378929,0.5150002186315756,0.16343821625547175,0.48504829864970916,0.7728706018735484,0.706032665731232,0.4347342242294645,0.8420526662765089,0.5135809991305813,0.5259034912517404,0.6456375400058046,-0.07768751805570989,-0.12387894254195575,0.018816540294611175,-0.05679571325272662,0.5251276560271333,0.3777159147686065,-0.30962374452781866,-0.5172107247957235,0.46594476939106944,-0.09048592359106253,0.5503201403213958,0.5083848810150688,0.5281714259054897,-0.051808281596263495,0.5195197784574428,0.3805629977182097,-0.1913879581070697,-0.4253852554199291,0.7474939443822374,0.051522889465782006,-0.05651838600918075
Thal_PuM_R,0.4979085820159015,-0.5255857580125676,0.17468772244900163,0.06948792457253912,0.5612657821404604,0.3695496983172054,0.6559832813211667,0.3475360894820619,0.3475002109982818,0.3539845947782034,0.4566277268400641,0.8356903896027905,0.8175651214518292,-0.3022681232448963,-0.3614622637012243,0.3937293514658862,0.8109819602364751,0.7305039175264856,0.16095199264937313,-0.42674194947329613,0.3501862002745891,0.31095003583778197,-0.23473879472245907,-0.06443209351870584,0.030219867019092645,0.188339477429984,0.6429555564473592,-0.23748669735777225,0.719573421075722,0.512301990766772,0.7571898594363115,0.7007121744783453,-0.125336683511219,-0.12596828508968166,0.3539124212844083,0.7312098233635512,1.0,0.17981410221470637,0.8116159725198303,0.6238628641802842,0.41857035245410906,0.6230107212161062,0.8343630825326617,0.21910254788681627,0.6783694009696026,0.566986186554859,0.6419815598206118,0.7035476195601171,0.3177280688319301,0.4185485913395139,0.8213390523122361,0.15342076118699222,0.009484306784966937,-0.1594285917552751,-0.10425331949737637,0.7675918111920732,-0.0851221360804233,0.884475586597696,0.8510545199472566,0.444771805822962,0.3436830550449358,0.05196800038360804,0.865432139477757,0.6775257566713171,-0.20262293042632387,0.500281732185107,0.6929607238663342,0.6726874628468104,0.7716114688635317,0.3579988088262105,0.49722664276323497,0.5876581416803833,0.6927957557210822,0.7869853464762826,0.5482867629820352,0.7517034920009636,0.7152429474654322,0.6208603456247866,0.8245377145350028,-0.1254485902141116,0.05559978857368509,0.22216041714997237,0.09873846115532735,0.6512582525743956,0.6573319270901465,-0.24511540833314477,-0.6437979968298312,0.7024040062632488,0.21303884266720993,0.7325620556122975,0.7380071483739474,0.5842734584562823,0.11148031195767213,0.30959727280153193,0.02637244431897898,-0.14163678076631941,-0.3486723728462555,0.7830842163885119,0.020775208026788963,-0.06424592993043145
