,Fusiform_R,Thal_PuM_L,Temporal_Inf_R,Frontal_Mid_2_R,Occipital_Mid_R,Temporal_Mid_L,Calcarine_L,Postcentral_L,Amygdala_R,Cerebellum_8_L,Temporal_Sup_R,Cerebellum_3_L,Thal_VPL_R,Amygdala_L,Thal_IL_R,Cingulate_Mid_R,Occipital_Inf_R,OFCant_R,Insula_L,Thal_VPL_L,Vermis_4_5,Frontal_Sup_2_L,Cerebellum_4_5_R,SN_pc_R,Cingulate_Post_R,Temporal_Pole_Mid_L,Frontal_Mid_2_L,Supp_Motor_Area_L,Angular_L,Cingulate_Mid_L,N_Acc_R,Thal_PuA_R,Postcentral_R,Thal_LGN_L,Thal_AV_R,Occipital_Inf_L,OFClat_L,Red_N_L,Thal_PuA_L,Thal_VA_R,ACC_sup_L,Precuneus_R,ACC_sub_R,Hippocampus_R,Vermis_6,VTA_L,SupraMarginal_L,Temporal_Mid_R,ACC_pre_R,ACC_pre_L,Rolandic_Oper_R,Frontal_Inf_Tri_R,OFCmed_L,Thal_MGN_R,Supp_Motor_Area_R,Thal_VA_L,Insula_R,Occipital_Mid_L,Frontal_Inf_Orb_2_R,Temporal_Pole_Mid_R,Thal_LP_L,Parietal_Sup_L,Pallidum_R,Thal_MDm_R,Cerebellum_9_L,Cerebellum_Crus1_R,Cerebellum_3_R,ACC_sup_R,Cerebellum_6_R,Thal_PuI_R,Rectus_L,Caudate_R,Olfactory_R,Temporal_Pole_Sup_L,Precentral_L,Cerebellum_9_R,OFCmed_R,OFCpost_R,Frontal_Med_Orb_L,Thal_AV_L,Vermis_7,Hippocampus_L,Red_N_R,Thal_VL_R,Vermis_10,Olfactory_L,Thal_PuL_L,ParaHippocampal_R,Thal_LP_R,Occipital_Sup_L,Vermis_8,Fusiform_L,Vermis_3,Cerebellum_6_L,Temporal_Sup_L,Precentral_R,SupraMarginal_R,Precuneus_L,Occipital_Sup_R,Rolandic_Oper_L,OFClat_R,Thal_PuL_R,Cingulate_Post_L,Pallidum_L,Cerebellum_Crus2_R
Supp_Motor_Area_R,0.23164910532214691,0.7310000993241232,0.25852227916936116,0.7113093642668574,0.13746526357104144,0.21085596346668958,0.06379645794348315,0.7588393372298694,0.12118245208065931,-0.03227712085525355,0.086638517645131,0.39868038012690504,0.41117000037926565,0.16801376139463034,0.41689812453988384,0.7408148707454798,-0.0191959607959679,0.13382390996475393,0.5885511706646047,0.5451160681842049,0.30994234241920154,0.8425926991363801,0.11487295766985144,0.1175904264515047,0.6747362522400541,-0.22966866734245694,0.6468709447761067,0.8946912672431405,0.13043381994998846,0.7578716146552891,-0.007542237496343401,0.3198028981388444,0.735016159492663,0.5178259535224016,0.3257104121724124,0.2637910787552591,0.2271462492568598,0.42486494019477494,0.47428257743496444,0.11542805620723769,0.26813712355838787,0.6157512422990906,0.049975913038243676,0.30496956704315126,0.09585000334500926,0.21846678163013591,0.5507849999643925,0.20158904280216386,0.24128987717125464,0.2265823807862537,0.10605903813224091,0.25592472427090635,0.2394902668694256,0.36149799893325896,1.0,0.4735798121514401,0.21751625380324202,0.18731884930600473,0.03313982253623022,0.12599525350884358,0.3983660141937291,0.443759509302216,0.20630619387076132,0.6157661380143236,-0.03916786201420287,0.20138452032885173,0.14792233833553184,0.16105091356064652,0.318841820810752,0.3558696449176388,0.17147904080004284,0.2858327466982781,0.09718818434391888,-0.009437025880017538,0.8858846011891329,0.12086731553473784,0.20595007616346342,0.18897344364673363,0.09156224708995281,0.29292619615955373,0.061513048371037056,0.46431870421042915,0.4500404278607342,0.37286235998098793,-0.23614144523689978,-0.019649949564824527,0.5908985337738983,0.33182383339423743,0.4995389750944489,0.07838584683708955,0.1121619774424188,0.32785699569808596,0.5738063961551845,0.15207390905455603,0.33656875671107356,0.7151116414722214,0.3594053384094529,0.5376911179323778,0.08921810546428562,0.3948250190935905,0.21579660435808548,0.5973594158139968,0.5576019239177235,0.28087879413502953,0.0075919464943760675
Thal_VA_L,0.2412889830594515,0.505064877852414,0.01605696162145203,0.6884398473251203,-0.1309944050941557,0.14781485678164757,0.052800315373852665,0.6017039572247002,-0.09408740571022405,0.05090273482683033,0.4463601395963937,0.49324510846712877,0.6846488526945749,-0.11669738380858938,0.6907520979916052,0.5879172427544639,-0.024369155368843164,0.21826238363026385,0.6106773797405257,0.6123930752812243,-0.011688833857346436,0.5945281769646694,0.3176092766637078,0.679755990693691,0.2785664944456629,-0.28087133890985544,0.45104367534434625,0.5225154895477061,-0.526735454873316,0.4426558368064364,0.01552796424975013,0.6054910556239538,0.6548194223125011,-0.040879976293006444,0.5440330975624916,-0.036631177758440034,0.20795497340254634,-0.002554962225138886,0.3809854601325441,0.7109715149204188,0.5357201677995418,-0.012494586872518938,-0.20432170886179646,0.656710429457035,-0.2849654957832684,0.2323915642810982,0.047432732052575956,0.03569563997328524,0.3682135110846282,-0.21294750606067478,0.5289696616134509,0.6012232003511806,0.12243966995834822,0.5271290182430098,0.4735798121514401,1.0,0.6021781444067638,-0.189060094761261,0.3834392816462127,-0.2780218162258724,0.30560116054249603,-0.13094309611591887,0.7299668408353044,0.5368549538859131,-0.06064238441642489,-0.11809908188551016,0.42254985321988864,0.4182453296272254,-0.07961584929213592,0.6401497201289117,0.26114554023142866,0.45980732982260325,-0.3312798730826822,-0.0599975341448279,0.5209447004126861,-0.15265730963217236,-0.05580567200068185,0.16108854953253265,-0.13236234637781588,0.7331610909206742,-0.041856795227563234,0.6594960389673152,0.5273932045949423,0.7713718784753545,0.0804938557633901,-0.06043972657351143,0.6403322472605179,0.5065258682264795,0.6085616353120379,-0.480308951822956,0.21559611757683123,0.2861328596809829,0.5672437157282254,0.009125540091984767,0.3154993701466638,0.6244141313593508,0.40120008754375114,-0.05264198194085865,-0.35916152753478764,0.7058694568621245,-0.1741813981063765,0.4178183367500987,0.20694207312769233,0.7385569942816991,0.10655703597593918
Insula_R,0.6518546522368336,0.2825515053141758,-0.09905744252832187,0.6349890642197191,-0.10221286932196351,0.2202054577860937,0.4916742684101164,0.4908220578654267,-0.08770739208797776,0.22889537182332828,0.8889797435110012,0.831655283132534,0.8079306232045683,-0.14285896400438788,0.623348436687778,0.493003802081947,0.07862408620406329,0.0746727341634033,0.5157705759377759,0.6971371602976562,0.22586452554838082,0.5253777596578113,0.8170004117781854,0.7207800505840289,0.12438124461665104,-0.0743446604451647,0.3907607261543923,0.4072853930278554,-0.49838195158595305,0.28955217862933974,-0.05503870564975918,0.7842668452902481,0.6449076089513154,-0.2895555684544533,0.736034834675854,0.09937022861012385,0.17058539386293875,0.03186043756917316,0.4286358486412886,0.8094637799665181,0.7305951948431322,-0.1876274106560354,-0.17551608866052032,0.7646889982959185,-0.3552989628314377,0.5171668859259295,-0.014377640296780543,0.3172577840237082,0.2502238589654423,-0.5107074935539273,0.8771280385564094,0.939381855489626,0.1291570202457447,0.5679427381300289,0.21751625380324202,0.6021781444067638,1.0,-0.3937079222475057,0.5850779492320111,-0.16361133698337962,0.5435879840820446,-0.24221662352672316,0.7946668616365513,0.4820975038726711,0.2068105541293065,-0.036392191053599095,0.8019374305390181,0.41516280925328924,-0.30369771272839247,0.7084173761384842,0.053974032049096864,0.7489014042526636,-0.31016579728306204,-0.031549365380956595,0.23205857657612172,-0.28078785570576176,-0.16933410517911637,-0.2126652728694848,-0.22600206751775687,0.4677311673614758,-0.1479571351351964,0.6265028610285908,0.608438535727845,0.8441078386733716,0.5265393828855125,-0.16644243981205056,0.6222795404440638,0.6549953196449677,0.6372300197801531,-0.32940365212615047,0.10787725624272386,0.4052973282849759,0.5815127338063434,-0.0016025101899271267,0.22843739178934144,0.6760157200813107,0.79153037874865,-0.1361678429076041,-0.5204511319633879,0.5848371466841096,-0.5611087148566349,0.27324948548781486,-0.14570585035969555,0.46993686952047703,0.16127437930935862
Occipital_Mid_L,-0.19272359652641718,0.142952107182551,0.008305360940248339,-0.1031898341833321,0.14205269437915036,0.050647931741365115,-0.18859331301528057,0.14545340764409084,0.2435892742307157,-0.23034544781367627,-0.4292401532031341,-0.18011401692978735,-0.24497010551394302,0.1505155343527231,-0.14950652097635256,0.055306955916945115,-0.043274098519702986,0.023572454995814538,-0.020714872551917424,-0.03257314730268468,0.002121238551331194,-0.01593535681010066,-0.27230353438747706,-0.3804110646601734,0.18013912636788082,0.11153315958145403,0.01935323417048631,0.08833823133558498,0.4047206951088949,0.07733850132280275,0.0401040135545832,-0.2132804431950955,-0.048197591179303716,0.31974690253935434,-0.2433781792784199,0.1909703591271119,0.019037468924856655,0.21628897133404051,0.06313337414970874,-0.3233551391844433,-0.3085278870341843,0.4057462995730639,0.11112600086642835,-0.3084538567205648,0.18060830144890455,-0.029298001981779457,0.34803392971827724,-0.07340392799708972,-0.01338851733899902,0.26559541513357804,-0.39752816785742207,-0.41059091080998006,-0.03079384554513948,-0.11835550178651169,0.18731884930600473,-0.189060094761261,-0.3937079222475057,1.0,-0.16680422243065618,0.2901439405027465,-0.02831555376584699,0.4206690989769502,-0.344179482775105,-0.04359764623865831,-0.19051505935589752,0.026686053911861733,-0.2569856381511387,-0.18842536039392535,0.1390793962078536,-0.14048129407695223,-0.10404252744677131,-0.272473615009935,0.08721168399691381,0.0747376304874969,0.19958914626365146,0.05106681900920123,0.1453366207156878,0.12084347170681604,0.15863937009048648,-0.227315059977626,0.10111442864336571,-0.0872263968707814,-0.12960767927864816,-0.29343972314199496,-0.18106687813014047,0.21019462667192698,-0.06976067858651919,-0.22934203842707043,-0.17755338209045607,0.35212797444059124,-0.006203563346495942,0.10256598104021478,-0.04836464119360209,-0.10710600911006891,0.15188080837529477,-0.11325512776932843,-0.20662461033586582,0.3867751062760399,0.3701113310600956,-0.06309049043662888,0.35572184813433344,0.06917537420280126,0.28457330618202564,-0.03979173583166613,0.02925259127672322
Frontal_Inf_Orb_2_R,0.368324936627953,0.14451723031114902,-0.31235575559932954,0.38449685719953347,-0.0019506432246266798,0.1408639858299089,0.14888761831295977,0.2798127314382584,-0.03658206489968313,0.07665751519175272,0.5281714259054897,0.4283521502672401,0.5133525869325363,0.01483416620262423,0.25941592374526323,0.22850116968749978,-0.12373107988318796,-0.0007829094455609401,0.38760974732081954,0.4324546355504548,-0.09109481576205328,0.2630301286045423,0.5716199478497984,0.3784233601524412,-0.09928708400533312,0.19412272173200007,0.14749397076656198,0.18852485486005305,-0.5037718295680764,0.043237005368823335,-0.014882868899145474,0.6253376940057781,0.36031513457621217,-0.329542242531744,0.6049391621242607,0.05145032086011343,0.1160398043712388,-0.1957085648826302,0.3485847095524786,0.657361745119801,0.5677094839330024,-0.30608750735658474,-0.13006704348349607,0.3813322995259743,-0.34090028991996035,0.17713454691576547,-0.1618856957611866,0.008932680630657826,0.32339332420515876,-0.2896353777715585,0.6729945352524436,0.5801579126412301,-0.12600770088575242,0.17713361737165542,0.03313982253623022,0.3834392816462127,0.5850779492320111,-0.16680422243065618,1.0,0.028576518433037598,0.4101842685642449,-0.32996123570026475,0.5355441202145355,0.20646651069729782,0.03703408482801709,-0.013712129524489415,0.57006390256939,0.33235763188981426,-0.11068139081262975,0.3928190290206697,-0.2704211955618478,0.4981463288526612,-0.24765831724692522,-0.0148888036318423,0.08929825295845609,-0.1690668528342452,-0.037453621452236754,-0.18939359089918645,-0.09938794646944343,0.12411878081335703,-0.2006298591898135,0.46966167251247537,0.39838616187196296,0.6496262928692224,0.41018394405108144,-0.12738384828212418,0.30819661191258785,0.25839991316863936,0.4675482795389216,-0.41342801298843224,0.1809208348286744,0.38518528619783077,0.4258682159402945,-0.2526249888292626,0.21065590753704408,0.365966125337358,0.4386729659856527,-0.2884751579008055,-0.563756969966931,0.4660661102848727,-0.4535253917088003,-0.002637046200854433,-0.24773552819518194,0.3919890687120739,0.2275184574104376
Temporal_Pole_Mid_R,0.15879378864087232,-0.01655024969849172,0.014098048425137772,-0.12394833888843626,0.1859260656714825,-0.04705184732548348,-0.05120628389048449,0.060670806280034524,0.33677373552714396,-0.09218701313213146,-0.12002421309206543,-0.06678755254682463,-0.16184823667392728,0.40730819946533653,-0.20571549570236705,0.0451998735706473,-0.1234293710299589,-0.23329026275565523,-0.051583994936612976,-0.04844387338357874,0.1236035730168116,0.03329480167404956,0.021090817577571867,-0.36101781541707173,0.15969180637754032,0.30162631548019536,0.000676234646709129,0.12251977885886592,0.391279802952918,0.1070667353417222,0.049992913325255614,-0.058243423901266626,0.0005588663144743794,0.12599956172306379,0.050052978045088556,0.14640356880667016,0.1511084141129536,0.09690907492559926,0.0680206785114986,-0.2988802282074728,-0.17944693654928476,0.3541105411130325,0.1252394044210101,-0.2922186788855569,0.22307038011715385,-0.046256986948088795,0.18659002739585506,0.07436748736351959,0.10085268604184675,0.3213143163190753,-0.16164229813423617,-0.16868864657088933,0.031096033004998608,-0.19524343962895757,0.12599525350884358,-0.2780218162258724,-0.16361133698337962,0.2901439405027465,0.028576518433037598,1.0,0.020199690882080727,0.3622320948648386,-0.2848615365010987,0.07436008752879467,0.01123139419567921,0.28603864619915925,-0.08370407557088412,-0.2564408202021129,0.32774914820097195,-0.1708909107288961,-0.12869917047830287,-0.08902658333751531,0.2444433061147093,0.13852750936402525,0.10714999062746004,-0.14524723814440285,0.18626801562464357,-0.1528960463275534,0.1915003984611609,-0.3989454153683905,-0.0317803189138797,-0.12422358850604046,0.061842139894225656,-0.20477956301427536,-0.08555643581249806,-0.022475327441091496,-0.1451544017955102,-0.1484151611688927,-0.09437050563734821,0.3161479303353203,-0.04003642192779254,0.08336102036298049,-0.057703973452716426,-0.10470450387109566,-0.029306375166236923,-0.02338059815639389,0.08681767592481768,0.34846385109432326,0.0856768935429207,-0.22562951450163005,0.15884484308451008,-0.1193871319003964,0.164602934418893,-0.21799978538245557,0.10021959030373302
Thal_LP_L,0.4583924978584344,0.5632412648676574,0.008676210838046481,0.4826864633922461,-0.020904872532366427,0.36758911886097145,0.44635560470743063,0.5874037945894683,0.007303892859320048,0.15945522339914733,0.4311173810546797,0.6183326320664622,0.5899662967402501,0.0887466171075791,0.37744733147331533,0.5600391341250596,-0.005773501793493946,0.027480018947006364,0.5635195464802768,0.7014401124034829,0.21110081136894393,0.5549513591259053,0.5883913698568755,0.2741233297642879,0.2972319116665931,-0.024579794966665285,0.4293493206475013,0.5765259399136503,-0.2625618857353552,0.4565444241355244,-0.1696804892755016,0.6453396034899986,0.5955935926091536,0.05351604539500847,0.6719800458439985,0.12449272740452312,0.14059350989529085,0.3394585249368412,0.6282049613665042,0.45691061094152263,0.5797351393435558,0.09461375123631535,-0.11466765892037308,0.4142713555532887,-0.26881884444833376,0.43129838773564155,0.32226287575224793,0.09684494520529469,0.23825642959748902,-0.11776149845417433,0.5536706662929876,0.49627610866169974,0.09225109677121188,0.4022163727757346,0.3983660141937291,0.30560116054249603,0.5435879840820446,-0.02831555376584699,0.4101842685642449,0.020199690882080727,1.0,0.08081511914905926,0.34430129345022914,0.5205336299566413,0.12044104803861891,0.01616494205546233,0.6403566872054912,0.11325190312000423,0.005351731865136168,0.4517736583251403,-0.08095588471643428,0.5818037950842194,0.1177573765093661,-0.03274616867610892,0.4125397835788475,-0.10358251499899662,0.18005831160839408,-0.16594940088119603,-0.012437733040465235,0.11990286417573238,-0.1644860759119399,0.6182668426725688,0.6215776284373392,0.6075127418512684,0.34511376885600903,-0.15716889080362034,0.5790455031981743,0.43454151786789696,0.6502275335357183,-0.07517189909888958,0.10453129785036286,0.5556448213345867,0.6921961766376195,-0.08902159764901917,0.44135899715059906,0.5793436261134933,0.542451826285919,0.12398837480369464,-0.4324783034019062,0.5557611742027682,-0.1957421140548356,0.19501234204415355,0.06759679609233853,0.24754828710437923,0.06652075827690034
Parietal_Sup_L,0.09900227630026354,0.18613835751577626,0.22367352200161406,-0.02612482325583556,0.17508204891172982,0.054006496355590516,0.10540728049462907,0.3059209915138793,0.16500350308514794,-0.04276976111916456,-0.21864409952102257,0.016737606862398384,-0.12696383368435513,0.12993145127737918,-0.07413875734294996,0.3231097637720716,-0.023219364347606325,-0.17081775447539244,0.15290239346470244,0.06854176087914682,0.36699976939397994,0.2768344209283888,-0.14772312224055575,-0.23353605344062925,0.6560995512160802,-0.14714173177971607,0.3034662988144731,0.37034566531078933,0.6925529215906318,0.5294123236128593,-0.018622547586197625,-0.22983062535518825,0.12084853099585588,0.3647638232551969,-0.0669984535907586,0.10706579695620624,0.12186209586860554,0.3663346788240564,0.07235809749037372,-0.3941431563817268,-0.22681889344299067,0.8932978700925058,0.20508869555646905,-0.085547170275758,0.36620912328930355,0.15333785909742692,0.6912254854271437,0.3362693400461772,-0.031073617412678903,0.3880415383629736,-0.41666066400688434,-0.2700099106867297,0.17200342384836603,-0.022929509475594002,0.443759509302216,-0.13094309611591887,-0.24221662352672316,0.4206690989769502,-0.32996123570026475,0.3622320948648386,0.08081511914905926,1.0,-0.3319481885339523,0.2658644825206424,-0.08641091520898216,0.16475983809976205,-0.16181911212483846,-0.30057070793686846,0.3221627580175716,-0.06834284469287087,0.12293086316654223,-0.1850614788491365,0.18099061841460665,0.1356056868166246,0.43832375168738613,0.06730233465208306,0.21319658119681958,0.04974562471414203,0.0959313243020967,-0.19438942419878755,0.24738181688355734,0.013283315005575568,0.1458173033469053,-0.26208205318126415,-0.25520559697549283,0.1898182429420896,0.03711364379196363,-0.0050575985006124004,-0.03718679414836574,0.49825576029128543,0.020496977964613316,0.06643836349954829,0.05351351928432448,0.17265138758232557,0.23407114461929385,0.050721291251178635,0.12524200770653032,0.9194692276532986,0.5702453282379006,-0.08805301762915427,0.3233732669358314,0.19232963027307354,0.617658973190865,-0.017373854158752585,-0.0548838450475582
Pallidum_R,0.34096362951614984,0.33058075272257714,-0.055612642963441795,0.6684506494400543,-0.18309187050200562,0.09133169493822495,0.13308728588369959,0.40891216573464984,-0.18627993732192022,0.14434489055268238,0.706032665731232,0.5959326721636266,0.7952586747655342,-0.05562537950147623,0.5618584043987266,0.4351814133867489,-0.03972048777341921,0.206154469267173,0.5246129817833693,0.6188654306539697,-0.17822830801454936,0.47211678821578584,0.48265961807998564,0.8797409651942387,0.026408322486638634,-0.16509724513636714,0.2921808582785464,0.3091239764962008,-0.6111666346712802,0.21347432869106991,-0.02986495094809818,0.7032119920442679,0.5057582704540432,-0.17188159174806594,0.6730996816549778,-0.024412123762755176,0.15557184889154627,-0.10796054747670412,0.32370572716922275,0.8484233667220208,0.6865663812129743,-0.32842387421931657,-0.17978762221043448,0.8245856764698005,-0.5160637946232024,0.29191622795908,-0.22014375711554024,0.05839482819167379,0.29308684927312656,-0.4786704562133535,0.7544927768838678,0.8035728913475038,0.06974487299336415,0.5442471680960066,0.20630619387076132,0.7299668408353044,0.7946668616365513,-0.344179482775105,0.5355441202145355,-0.2848615365010987,0.34430129345022914,-0.3319481885339523,1.0,0.4010637217796096,0.09248835635039268,-0.23390800289770278,0.622219220717931,0.5470361450225211,-0.3447989384791353,0.7384069877389348,0.028694405432189703,0.6424159019891452,-0.43526856643901995,-0.07148370627958776,0.24758075136206276,-0.25882562268343223,-0.10350120593247811,-0.05733137528268976,-0.19293722807192829,0.5905435632661354,-0.2037140115643351,0.7149081375441944,0.5772081561458872,0.8631833599368589,0.31549056003319015,-0.09242244162274899,0.5561610938941173,0.6716036490841879,0.5801952403164714,-0.5313392746009483,0.21967828134889314,0.26292620065100275,0.4754766328634051,-0.09525760398815597,0.20280822335276025,0.5496989961762911,0.48257026089770816,-0.31841489613494756,-0.585231276053948,0.6455793885890796,-0.3539407499110754,0.31637928645353786,-0.14251743950373622,0.6815941622642925,0.15203901649669108
Thal_MDm_R,0.6303680963100904,0.4856894336883726,0.34213353273355385,0.5682421685025839,-0.13259877009868293,-0.051687141741501096,0.2572165659453006,0.6052432025433122,0.04681339032538105,0.31084967792852675,0.3810311761432336,0.5205143898930243,0.5661199565392768,-0.018551933682841863,0.410651551888499,0.5904721902166669,0.022796677417697402,-0.00022671538232804571,0.5711817486058278,0.6429684099040098,0.3553980858698556,0.7084454527365307,0.4037368969473734,0.36807563735553245,0.6053190756188802,-0.18052772172034706,0.5866591792529601,0.6916151734141502,-0.019111788296231228,0.5729910281776246,-0.1849221217194521,0.5013230852757755,0.6296829806548797,0.178853364955972,0.6415620303675856,0.045211158343792586,0.3500157255952966,0.3778477717875615,0.3815670168824805,0.30611299137086284,0.43641010202384506,0.38260458625640165,-0.09995525319405775,0.45338346064172586,0.05894484831666947,0.42170924755513833,0.20854815614811936,0.3472108248276585,0.24324052661538498,0.135252448450328,0.3011945349558149,0.5264222909426675,0.2262890954673906,0.4491650400207246,0.6157661380143236,0.5368549538859131,0.4820975038726711,-0.04359764623865831,0.20646651069729782,0.07436008752879467,0.5205336299566413,0.2658644825206424,0.4010637217796096,1.0,0.23712331043130672,0.178080322980829,0.3445305181250864,0.053935683508195734,0.21838372081469437,0.42156272258163635,0.11221224661612696,0.46265870682552107,0.10806150410808817,-0.09585700911292767,0.6069473783067173,-0.13073842792306015,0.19348136215417305,-0.07975829461401518,0.0019813855542969864,0.2491447044994181,-0.11218221600304834,0.455517643784458,0.7865998650884493,0.5559270481245344,-0.03883342324513193,-0.07904130825184263,0.5446852192834175,0.5054246022741876,0.5613420681446886,-0.06823371771599776,0.15191843520484974,0.16946160423468334,0.4379861709163169,0.3807430175707514,0.06333201948262933,0.601483367743505,0.6003361803084549,0.3460236271033684,-0.16391265814545478,0.3490223864303738,-0.020282934933790776,0.3686224933026801,0.30960978871908307,0.4489009588269501,-0.21824385573575017
Cerebellum_9_L,0.32344716456691686,-0.07338598774073371,0.2566882073779973,0.043822593534140405,-0.16023174632079412,-0.0648427651566521,0.2705880405555439,-0.04434446668706612,-0.07766843498400611,0.3469838084694331,0.2237235705696232,0.14689622118461065,0.06377815585570794,0.09933517003648946,-0.00793572043611069,-0.035068056982203895,0.13934013202880918,0.030463339068355567,0.007529622465257794,0.03234910701931842,0.17326215804015674,0.1160843866956524,0.1458808618001519,0.09522204004335999,0.09908394489438456,-0.09127603883250122,0.06451509736253633,0.015004361383209864,0.013753895493973387,0.03162005934187996,-0.022746567212496887,0.03920922304498078,0.04495650679518156,-0.1176116988031227,0.2541880283966218,0.10111336300406734,0.1358446905193303,0.10960859399473448,-0.06470205353349381,-0.0003430478848485707,0.1529822469963941,-0.10191017787454004,-0.08960220496228276,0.0479213332353691,0.04205879751657009,0.16372073640013057,-0.14055667084382434,0.08869625518291804,-0.2545643473114333,-0.14858490172399086,0.1166229466128406,0.22695510221407228,0.21143235018154502,0.15795054949000492,-0.03916786201420287,-0.06064238441642489,0.2068105541293065,-0.19051505935589752,0.03703408482801709,0.01123139419567921,0.12044104803861891,-0.08641091520898216,0.09248835635039268,0.23712331043130672,1.0,0.07402107474114217,0.04039956687994092,0.09657825321400061,-0.07969717019308738,-0.0007908999301130282,0.0622595260353519,0.22586136246695862,-0.002673167829799841,0.0810615556355066,-0.04419808175249827,0.15492939441623224,0.1354763392245295,-0.11703002828389251,-0.039689511969039866,-0.10424475475918038,-0.23105115728027098,0.02120460980752808,0.14847579072777942,0.09309436983090486,-0.09305600313171877,0.043421033196392615,-0.0036214477084754526,0.214353370645295,0.025545698166809537,0.1413646275074489,-0.05766237926998705,-0.21228861046907618,-0.07168750517381883,0.379580673994572,-0.16206308287346105,0.1337101485611246,0.13382460136961796,-0.03470448585992338,-0.061887321461980505,-0.08066876171561686,-0.11447402203409475,-0.004296929303127814,-0.12934534641816753,-0.07752217847487444,-0.44853803191270614
Cerebellum_Crus1_R,0.47320798669982045,-0.01508097695219339,-0.05910630877139739,0.004394738118281651,0.15913959878671857,-0.18891841917581997,0.11140879637356577,0.10499887124487188,0.12522369306541842,-0.16590855041271185,0.09229856272853547,0.04669426775447581,-0.007267271851933072,-0.04234467431465051,0.07266441393572114,0.04973094819658843,-0.0737000331984934,-0.20604784561453118,-0.15952746868097678,0.0031526453480745496,0.5536430684798068,0.15871193198933348,0.17958606954419293,-0.28353216364107414,0.17356549426405055,0.27282544056316343,0.12423110251205663,0.14234681782904768,0.13781392478306015,0.06366162590706177,0.1438280273191948,-0.001659173741252703,0.08265634663102421,0.1848084149408112,-0.0666037515400142,0.06214786722965563,-0.08230073118378006,0.0373567840056588,0.04002469898205533,-0.2816532523603082,-0.0556403916002234,0.2718918117726547,0.07343342364696005,-0.24560032852375438,0.5776175314561414,0.011428168907557539,0.09566375933565081,0.34445066282436604,0.056885736433586034,0.1923684494671985,-0.081388736461102,0.04108564012499719,0.029874709028712327,-0.12048977195748835,0.20138452032885173,-0.11809908188551016,-0.036392191053599095,0.026686053911861733,-0.013712129524489415,0.28603864619915925,0.01616494205546233,0.16475983809976205,-0.23390800289770278,0.178080322980829,0.07402107474114217,1.0,-0.1506978493705844,-0.06120194926831938,0.6298915811664548,-0.05361759937866423,0.004668760657515529,-0.02713807833406989,0.1646460375986206,0.16498367936616837,0.20167256889565624,0.0920289284994329,0.048033592549198104,0.06253729273368185,0.17741275827172917,-0.06912810911678026,0.15610996247987818,-0.2316800333512491,-0.0006062776569526944,-0.08377012722055169,0.03507975718079615,-0.054523345521494966,0.04675558136693761,-0.034054615052119194,-0.04296177372644347,0.18465936142607425,0.004499039447028582,0.07396698111504779,-0.052300887113631025,0.31234617576597895,-0.1545391482373908,0.055253065823497094,0.17458311012360858,0.25921382848957875,0.09166212349206238,-0.2007125781517764,0.21970954751499053,0.13832091835644209,0.1134804417840244,-0.29517780874863137,0.1269063838498187
Cerebellum_3_R,0.5340796615435831,0.3838434148018895,-0.11842532920045504,0.4569536953522871,-0.040571557648547946,0.48125696729849515,0.5749734649758864,0.4923581974385039,0.018591190547861944,0.12894126947522125,0.7330582817424675,0.8399021385685949,0.7500016979983144,0.02632405159755739,0.5258123623943521,0.42357498678498595,0.025030754926492593,0.128236765124432,0.5047181445238731,0.7346574873717084,0.12359469829602349,0.3852143259778445,0.8828096065203068,0.5666971246236955,0.04100645856795834,0.05572629033604283,0.18154433106128645,0.3908418750851862,-0.4948545664101553,0.23997577096841308,-0.13797887615216758,0.7717986890767661,0.5855698780914611,-0.23987972388620216,0.7340249186532602,0.06705650374281835,0.20414797550341618,0.12148900448528935,0.5490324809385523,0.7475735895316247,0.6570149234646764,-0.1942111194479104,-0.14940366215696443,0.6554979736761563,-0.5162250208159821,0.5791092088544223,0.13229486540824933,0.08804709763502723,0.2725077376856053,-0.3820304937121763,0.8646400244459441,0.6966576451272823,0.09802955518339063,0.511205096433751,0.14792233833553184,0.42254985321988864,0.8019374305390181,-0.2569856381511387,0.57006390256939,-0.08370407557088412,0.6403566872054912,-0.16181911212483846,0.622219220717931,0.3445305181250864,0.04039956687994092,-0.1506978493705844,1.0,0.23848790904562095,-0.31486024801834334,0.6441216631378048,-0.02105578909525709,0.6830160758379705,-0.13277310221111543,-0.025707129329449935,0.14632718675766063,-0.3146417638389273,-0.03562486274588725,-0.35582990179767476,-0.20909996153628999,0.24109989705335252,-0.07481212106636155,0.6689208279760683,0.5964776018510451,0.7683366745549294,0.648295887114443,-0.17694530115378054,0.5959061227710668,0.5116897385867757,0.6494662373152216,-0.24871282576572643,0.06116648798728195,0.6763730485408083,0.7346492128089079,-0.2635977896576289,0.4393513631419399,0.5658761949065337,0.6987330694829172,-0.12379669379834252,-0.621545952456837,0.6038030209956095,-0.5012967584619404,0.0901906428527116,-0.16735878464122084,0.37138493433210057,0.31588292828290393
