,Frontal_Sup_Medial_L,Frontal_Sup_2_L,Vermis_6,OFClat_L,Vermis_3,Thal_IL_R,Frontal_Mid_2_R,ACC_sup_L,Temporal_Mid_R,SN_pc_L,Lingual_R,Lingual_L,Thal_LGN_R,Cerebellum_Crus2_R,ParaHippocampal_R,Thal_VA_R,OFCmed_R,Occipital_Sup_L,Cerebellum_9_L,OFCant_L,Precuneus_L,LC_L,Cuneus_L,Thal_MGN_L,Rectus_L,LC_R,SupraMarginal_L,Temporal_Sup_R,ACC_pre_L,OFCpost_L,Hippocampus_R,Temporal_Pole_Mid_L,Cerebellum_6_R,Temporal_Mid_L,Raphe_D,Insula_L,Angular_R,ACC_pre_R,Caudate_R,Thal_MDl_R,Postcentral_R,Paracentral_Lobule_R,Temporal_Pole_Sup_L,Olfactory_L,Precuneus_R,Thal_VL_R,Parietal_Inf_R,Angular_L,Cingulate_Post_L,Frontal_Sup_Medial_R,Occipital_Mid_L,VTA_R,SN_pr_R,ACC_sup_R,Thal_LP_L,Occipital_Sup_R,Insula_R,Cerebellum_Crus1_R,Temporal_Sup_L,Cerebellum_8_L,Vermis_9,Occipital_Inf_R,Cerebellum_Crus2_L,N_Acc_R,Thal_VA_L,Cerebellum_6_L,Frontal_Inf_Oper_R,Thal_IL_L,Putamen_L,Cerebellum_4_5_L,Cingulate_Mid_L,SN_pc_R,OFClat_R,OFCmed_L,Thal_PuI_R,SN_pr_L,Thal_LGN_L,Frontal_Med_Orb_L,Thal_PuI_L,Red_N_L,Frontal_Inf_Orb_2_R,Frontal_Inf_Tri_R,Parietal_Sup_L,Vermis_7,Supp_Motor_Area_R,Frontal_Sup_2_R,Thal_AV_R,Occipital_Inf_L,Vermis_1_2,Thal_LP_R,Cingulate_Post_R,Cuneus_R,Frontal_Inf_Tri_L,Thal_MDl_L,Occipital_Mid_R,Precentral_L,Thal_PuL_R,Rolandic_Oper_L,Cerebellum_8_R,Frontal_Med_Orb_R,Rectus_R,Temporal_Inf_R,Thal_MGN_R,Supp_Motor_Area_L,Frontal_Inf_Oper_L,Cerebellum_Crus1_L,Caudate_L,N_Acc_L,Cerebellum_3_R,Vermis_10,Thal_PuM_R,Amygdala_L,Vermis_8,Frontal_Mid_2_L,ACC_sub_L,Cerebellum_3_L,ACC_sub_R,Fusiform_L,Putamen_R,SupraMarginal_R,Red_N_R,Thal_AV_L,Paracentral_Lobule_L,Calcarine_R,Cerebellum_9_R,Hippocampus_L,Pallidum_L,Thal_PuA_R,VTA_L,Cerebellum_4_5_R
ACC_pre_L,-0.2925943398578033,-0.0315314826760558,0.2700935946955662,0.09950376119873416,-0.13950614671648304,-0.3391740381669207,-0.2650591755609382,-0.3530190433922329,-0.09199796727338382,-0.0001728496786878326,0.0893611664405308,0.18941518600270926,0.25579600051699597,-0.16544143796783664,-0.363696612933744,-0.4901071405462458,0.26505988518887685,0.20304640501385834,-0.14858490172399086,0.15944460766717802,0.3890233183973059,0.21434745146604503,0.24345204441231033,-0.029372861038968467,-0.04096169944765627,0.044932671577571665,0.15817977530463345,-0.4253852554199291,1.0,0.208148162419669,-0.41175735129782176,0.11473629527477373,0.43735748817259085,-0.1943317539900233,-0.20110893253591908,-0.10191434029825754,0.4214189022091583,0.09874397498551014,-0.48245835229636774,-0.2868063490751917,-0.04574292559479995,-0.004688052358627314,0.1588413272751887,0.13056941827495927,0.4403904592401626,-0.37997366066608124,0.35046914303566057,0.3882768295666106,0.449358469537149,-0.15343573124141846,0.26559541513357804,-0.33526620582849925,-0.04577267631090268,-0.5170151203629489,-0.11776149845417433,0.28817679074154173,-0.5107074935539273,0.1923684494671985,-0.14255140988704937,-0.0321956580271717,-0.3423481590024593,-0.030317488191353593,-0.09304816260393382,-0.02878452396478106,-0.21294750606067478,0.10787347343078899,-0.3773201042471559,0.11618687785839976,-0.3371359367682515,-0.3369644776239769,0.1368948988358609,-0.43716493507067655,0.3644221891461172,0.03596946450667705,-0.34105313116045194,0.3085911540856774,0.3616005421397711,0.15279267549759218,-0.20341268466600615,0.05764291488996555,-0.2896353777715585,-0.4928627617532534,0.3880415383629736,0.03325215467202983,0.2265823807862537,-0.3765757808864185,-0.1942498152770184,0.04334482954505358,-0.40351496766596856,-0.1350036263748973,0.2786964731541737,0.3563202826576039,-0.2863800271601307,0.5647275300231355,0.2395350971142056,0.193788675213314,-0.17961112910377977,-0.3214532214925722,-0.1946660035471216,0.3275042174544646,-0.13348619915564755,0.12789961475675235,-0.247938929170828,0.1604533844178082,-0.1865982648514482,0.2335737861030212,-0.3834565661778916,-0.07427651891360486,-0.3820304937121763,-0.41302844092356883,-0.3486723728462555,0.23589148424886766,-0.0655708972119856,-0.045272345167308804,-0.003114220375821424,-0.35501098587958735,0.11656735821706352,-0.12351120173857452,-0.5148606996175271,-0.1499650647102057,0.03120802052165591,-0.3266395854740811,0.11659626603276553,-0.010381392826079932,0.15460103952700807,-0.24421712166311876,-0.21722232019291474,-0.29705803710613227,-0.18511420173907517,-0.32066140434534735
OFCpost_L,0.023118743671975178,0.09797048742422093,-0.16103934995343866,0.2722998633047168,0.3414898733089645,0.06924836020630903,-0.0894208458997051,0.05228424827220968,-0.26394315397624396,0.6106079233954927,0.08688326731606305,-0.13048625507826128,-0.034024585774819184,0.1592556751571916,0.0029626449829793086,0.05341531384129854,0.13750347714028133,0.10735920490212146,-0.1733828870667702,-0.09816822718011743,0.0737848100132767,-0.1699790742001977,0.08104367050282658,0.16453693659418026,-0.10458099294459108,0.014212300115959836,0.08731834105366576,-0.07301311663969101,0.208148162419669,1.0,-0.0302597023606242,0.2114610761650265,0.29923757287585045,0.2958125736342092,0.06618304308745099,0.12353614242806699,-0.12753933187745148,0.3145100114736581,0.06611815950207617,0.11449678079743832,0.2166652578641284,0.3249001403800903,-0.192507847075452,-0.468942702276677,0.01996930309131366,0.07721994256878544,0.056615080170624936,-0.05370540049939331,0.1503362131710392,0.14445116255006135,0.08837972481334465,0.06295737441205447,-0.10933387330472202,-0.399971590443353,0.17258789995008475,-0.2259354894997555,-0.012450430545078621,-0.031163909358361573,0.1413700702833238,-0.08828416428263877,0.06099308638845725,-0.0015316667321132417,-0.16059569559180997,-0.14766939142827412,0.011235703512993033,-0.16669024643618002,-0.10907543229557153,0.20711798072078635,-0.02196441401513661,0.06645540128392771,0.10078757251733245,0.0016846481711618145,0.024749000363163774,-7.896752232957744e-05,0.1480018854669497,0.45928745757018535,0.1958902559150706,-0.16122969607895926,0.23494440518543272,0.13437216491267476,0.12811575086726062,-0.06463723061703772,0.08376917542883106,0.17274595469160361,0.17558289955175532,0.18187366558124854,0.12502011681822647,0.07788370016652078,0.2185284793474336,0.1432374323747522,-0.02259079550430983,-0.21121117241936974,-0.06459885798066661,0.25976275807547256,0.13377465225692697,0.07520097589139593,-0.18169386035155535,0.10220957549123257,0.16810509876007398,0.28482069720352327,0.4608789784097827,-0.027423211946005343,0.16719744316120713,0.3301861212450615,0.05655899920532261,0.02696172404829198,-0.17098633152768306,-0.1109869418081389,0.2897762099851999,0.05282956498101116,0.15342076118699222,0.36158234642604,-0.013976605183078887,-0.1464586711893499,0.02039751099202353,0.17587304997121542,0.10604825546526966,0.4040606072525401,-0.05207248116835928,0.056228154731800394,0.15951412518098473,-0.0550609092762418,0.17308635300397643,0.14869243486843198,-0.18724751643556964,0.20643018924158682,-0.0654008733735171,0.18978881271987058,0.310703260491774,0.18175820104681456
Hippocampus_R,0.6592214649288606,0.5050595832721397,-0.41690785722332074,0.16764259128217876,0.571558379034792,0.6059538617758453,0.6347752073862116,0.6019001078621398,0.24687682396311353,0.3236228238299794,-0.0013005899457309,-0.19396810568121559,0.1347110569409242,0.15472370229045593,0.6984485548652607,0.7495618492794037,-0.17428043139362073,-0.3505311391545213,0.0479213332353691,0.023447054532583583,-0.05901493638809626,-0.24325932412633514,-0.07473144113532557,0.2935807233883866,0.1353037191316829,-0.1464095670007328,0.004419905638730097,0.6584824829128547,-0.41175735129782176,-0.0302597023606242,1.0,-0.24379929424877966,-0.30560365022431496,0.1800712808602088,0.4679257279646872,0.5963522267261807,-0.3281667695089243,0.13537871123803674,0.6998124483977856,0.7115668492279573,0.5774140836366939,0.44371095817048345,-0.1576765622582666,-0.014969747644469306,-0.06756573351066913,0.773783356446083,-0.04143871293694461,-0.3979856033396837,-0.027027842277615333,0.6056748423894268,-0.3084538567205648,0.7119506840844986,0.4298334009666638,0.4265781084864861,0.4142713555532887,-0.3410225913547478,0.7646889982959185,-0.24560032852375438,0.25924379316262525,0.11654812800390871,0.3590895370289198,0.023311254646184335,0.08405527306415343,-0.14793730458179274,0.656710429457035,-0.03356710660853286,0.6417374537783693,0.1505437301845428,0.7039395324367298,0.6219690125341032,0.36261436616393966,0.8183040314958614,-0.32807837830724357,0.1180576906063503,0.7782747355002747,0.08620540138000071,-0.041468835893134944,-0.21705405067415562,0.603589283793726,0.10811570610621829,0.3813322995259743,0.7585669266105612,-0.085547170275758,-0.023221149764529197,0.30496956704315126,0.597194323319103,0.6255501155496888,0.021806688832257705,0.6533658009903172,0.5530484622806551,0.21691585992223059,-0.34903720632478086,0.40716601674405295,-0.3877163960328386,-0.11843474518415018,0.30466651295963576,0.33752947272973444,0.5819320035536584,0.4587158559623962,-0.08770639480001671,0.18083526430685484,0.12058970506778761,0.5711973054792843,0.41246889431527056,0.3579125404753696,-0.41190092000484363,0.7027463904464331,0.16761665629472608,0.6554979736761563,0.33886587434800125,0.7675918111920732,-0.10171814933076286,0.2839180389954666,0.35838043265325287,-0.10180762406034444,0.695549023541537,-0.21077154557229957,0.3175281363709086,0.8084902012184647,0.5723564016012176,0.6155940133132831,0.5261926988993191,0.3764363853671312,0.12969806083380486,-0.14285996654589062,0.7192001179076493,0.6096643610041941,0.6244155927652809,0.3652754766659818,0.5085840487834387
Temporal_Pole_Mid_L,-0.2102221403371892,-0.21369382571090415,-0.027245840666674515,0.09330355929992881,-0.10669160737615636,-0.21710129955593999,-0.30541268112567943,-0.0478574796829381,-0.021700515057094038,0.24638456924422292,0.17914816967267622,-0.22354702155712833,-0.31691451508359514,0.25415697500947626,-0.14953193359764966,-0.07037528075190277,0.13945964495677857,0.03985713464169132,-0.09127603883250122,-0.06326320795424122,-0.10827419213659954,-0.15880987479672082,0.1413066434002798,-0.25934468286401385,-0.1584556825988247,-0.09163521579838503,-0.15212685570610188,0.05314118049406379,0.11473629527477373,0.2114610761650265,-0.24379929424877966,1.0,0.1518305000261604,0.03526538020176945,-0.17382076890838252,-0.30722748399864935,-0.043344630212925034,0.29033511063825407,-0.2098084449166526,-0.11876962262076847,-0.15697430917937205,-0.001811438819406222,0.21156261346570662,-0.1451119518277771,-0.1645416863905577,-0.13883483074122605,-0.06461117641598788,-0.03320904162658064,-0.05435346531646953,-0.14300571014724045,0.11153315958145403,-0.02813814078822862,-0.21457288750402687,-0.2802667296574245,-0.024579794966665285,-0.16899468126198766,-0.0743446604451647,0.27282544056316343,-0.07288116968328073,-0.18557809413877033,0.14939266142371863,-0.10791827598454726,-0.10132400162775793,0.23324714003684024,-0.28087133890985544,-0.2103523448905379,-0.09632309228241344,-0.1958046690444417,-0.22513037837112462,0.001752710245541771,-0.25564512098867365,-0.19090535084186866,-0.11836892846363842,0.060770993203289464,-0.11548216841639634,-0.03234225006649723,-0.042156604329832044,0.00765800097737971,-0.08292195708758392,-0.31637096950007026,0.19412272173200007,-0.12094266210727857,-0.14714173177971607,-0.14209071366420375,-0.22966866734245694,-0.0488345725073353,-0.07665385561899846,0.0825760922423221,0.03796879611785267,-0.10857086244034093,-0.2738401255113497,-0.06834659440240888,-0.2629734319258802,0.07717382269021782,0.1886489696931686,-0.1885091069325624,-0.3480260642030393,-0.1453745793825769,0.037773956607150064,0.012627003594170058,0.22023416623306247,-0.19998724664675138,-0.11330541246713798,-0.17540355810214206,-0.10338863417339339,0.010404177004506772,-0.35608303923953155,-0.1495423376582317,0.05572629033604283,0.19267971048206123,-0.03064271036894056,0.12056882377206146,-0.018356912861328796,-0.3480285734292554,0.0447500835741672,-0.01203701362138967,0.07995833148683602,0.23317465122836997,-0.15279199058885756,0.012062826957145681,-0.08416896722399829,-0.22501560662582967,-0.22048543213444755,0.30684678514109487,-0.26184548037568195,-0.16222382660936907,-0.27711755041793584,0.012582777807900564,-0.04089326008502488,0.1720756386959744
Cerebellum_6_R,-0.07258559714521878,0.18899344189380696,0.6160967938064613,0.12914877743449416,-0.011919578480723284,-0.04241409295945513,-0.07435245652669517,-0.1074676741324489,0.09272822865054813,0.10590237475641288,0.43304309515860906,0.377184303891211,0.30430907676830293,-0.13179731970442193,-0.16449637143813386,-0.3362516628716336,0.13999568758933625,0.23303311413842825,-0.07969717019308738,-0.07141943655827829,0.36308477404203887,0.3549387128567805,0.182029373522187,0.2701688956645742,-0.04402393357914664,0.24374624046032817,0.10951772840905427,-0.30962374452781866,0.43735748817259085,0.29923757287585045,-0.30560365022431496,0.1518305000261604,1.0,-0.1358467433798231,-0.05468129774848973,-0.032536645514606825,0.3399186673246685,0.20896387364448302,-0.15251325977008684,-0.12940767917310675,0.08611301398007022,0.12337384782934188,-0.002457866260959832,-0.15614318548340386,0.3926801005705647,-0.20072721818943304,0.35508355441090333,0.21453185604350475,0.32546650752223644,0.0062099530673030215,0.1390793962078536,-0.2361511312076077,-0.05928315448315925,-0.2963741459723827,0.005351731865136168,0.1692531494260741,-0.30369771272839247,0.6298915811664548,-0.12327026937730738,-0.10985648587872976,-0.3996201192414718,-0.12292664654773774,-0.15009038797921806,-0.0251563336223751,-0.07961584929213592,0.3656001217955525,-0.2591736001940899,0.1878021029554293,-0.19458323225038893,-0.18918436234580435,0.1643519827597014,-0.31078366549486164,0.4034660858247313,-0.009958416453637186,-0.18221260818064633,0.38791532072153717,0.30184196328606944,0.20580761100279324,-0.15729478326707177,0.10462539869882975,-0.11068139081262975,-0.22525343181122495,0.3221627580175716,0.3249275188491756,0.318841820810752,-0.11883450705908244,-0.09149261531469614,0.009970901609396683,-0.338401463310484,-0.04120602728726014,0.2640289807341303,0.2988525344356865,-0.11078939038696738,0.5264474958027295,0.11097211208214042,0.3068812071325434,0.02420638862047674,-0.18446318518104482,0.15868578834761082,0.3023063799319182,-0.0363882910127319,0.06643168510250035,-0.0917160123468188,0.268245716501482,-0.02542013302770437,0.32734096916870675,-0.17627995190113926,-0.027354907055885645,-0.31486024801834334,-0.2904173556217355,-0.24511540833314477,0.17314414487450283,0.18770033073826667,0.1597215669047962,-0.09808620775880111,-0.17677486219295147,0.2000566624632081,0.026919532423836618,-0.3660766444644772,-0.06311266416247299,0.049135121185560876,-0.11583163767542459,0.21385564325164713,0.1261930590411985,0.1102833580183521,-0.1422608904711285,-0.1764626255141586,-0.15713194824993343,-0.07858971028254555,-0.16449586318021858
Temporal_Mid_L,0.30724605023884827,0.27317194494990643,-0.2868073713199646,0.03910614574632972,0.6348478695464982,0.29852223621781804,0.22590373918500375,0.2969623778266892,-0.11822608712544544,0.42861169306838387,0.251960338705861,-0.1256017967029528,-0.15918177349468995,0.2505631939823881,0.07882204708868998,0.30389629972548193,0.045515815603904754,0.08789922985899953,-0.0648427651566521,0.028455588069120543,0.1410146045190406,-0.4473444204999374,0.12512721869237156,0.14658846838374393,-0.054565216023291466,-0.05901925848328084,0.5348436847805118,0.15482018470982298,-0.1943317539900233,0.2958125736342092,0.1800712808602088,0.03526538020176945,-0.1358467433798231,1.0,0.28661207812679385,0.35737509432672326,-0.2849944095741452,0.2177712099368152,0.19814839302769827,0.19113021065792365,0.3586103112683137,0.3856757399318968,0.22150120512642693,-0.13912474944185957,0.05551769831832363,0.2695904785117028,-0.03007532981089735,-0.16955313113330484,0.2138612165222841,0.28757436346984455,0.050647931741365115,0.014785748941431193,-0.25342630490752827,0.12160446301655227,0.36758911886097145,-0.21626416093911105,0.2202054577860937,-0.18891841917581997,0.8102244334108125,-0.08430815568843703,0.3053278814318781,0.08058243390995291,-0.07415935948219506,0.11581084409344358,0.14781485678164757,-0.32815297853306785,0.2632937910398309,0.2760193086005676,0.3285970199071582,0.35620879314291065,0.3647747866052003,0.02646370718075754,-0.15989487172342523,-0.007521665452371916,0.25623973960889024,0.11260070426506232,0.03364620008263082,-0.09908329858438862,0.5132248004287885,0.16610896192205726,0.1408639858299089,0.027914576248325863,0.054006496355590516,0.08575747445045771,0.21085596346668958,0.3949618546061514,0.2592330421910496,0.16586877528743849,0.4753585671039006,0.301625111835187,0.09107878572714848,-0.27235810740275684,0.3697923997125662,0.059534411852980196,0.07765226305440012,0.16972680376950136,0.1119346074718963,0.5154096914784468,0.07446166577436916,0.09359131790761203,0.2720510471076894,-0.06996215945554987,0.2251096001568312,0.33112459581949305,0.409336841442662,-0.05872905549578089,0.22445570908254148,-0.120045503092975,0.48125696729849515,0.283661920479714,0.41857035245410906,0.10943665896692203,0.0005737941589449112,0.0250433028734926,-0.06333847722606746,0.42334229289276565,-0.037426356202893585,0.6942480427102693,0.13190832732986685,0.12455401716381993,-0.00013226648393667009,0.10096864251509954,0.20660681760519808,0.35907076709986757,0.024845295742562664,0.4786228006787685,0.09378859261096553,0.30848253319946967,0.27680834311070174,0.3415258832886263
Raphe_D,0.5012815656311372,0.5095750241968281,-0.14298281092666107,0.10944373278824417,0.4866146099162976,0.4131742615959593,0.4832712201727587,0.36447973463091904,0.11572956509935288,0.3047986061729079,0.12284564607511246,0.03881709344486437,0.23404241589844504,0.17247370320589872,0.4150638529362546,0.28405016204532557,-0.07154061577845189,0.04682856202425927,-0.03366490209996075,0.027747894069310414,0.17998488994163545,-0.2547357010237146,0.007861186143779795,0.38111430002637525,-0.05887200511754503,-0.028639782183964697,0.37194310906045663,0.26907514358999957,-0.20110893253591908,0.06618304308745099,0.4679257279646872,-0.17382076890838252,-0.05468129774848973,0.28661207812679385,1.0,0.547655936229377,-0.060455837794977145,-0.017480268345388558,0.520848463618965,0.315828078999171,0.48829992419365525,0.47882168077771337,-0.1622006541116606,-0.11403065824757311,0.2115328723468874,0.42136951578048176,0.20408737441700642,-0.06655479998363703,0.08204774896636265,0.47434194337092145,0.09869541198429263,0.1831334967610202,0.09914318376126122,0.26461096195575645,0.3763768782721128,-0.04912877678688508,0.3900915651301144,0.015167367654477393,0.39605873516765777,0.023757536526750625,0.10836158861398335,0.05777356808599058,-0.023513378688614823,-0.07226060641647668,0.27813864566112295,-0.08273856120588759,0.45678722295152413,0.4165518336425856,0.39825645830795336,0.43093578987574654,0.48196373059290015,0.14796005454736064,-0.08148448467733344,-0.04958293119295531,0.5464616554766117,0.14060358792377525,0.2596678090863557,-0.09502338552903374,0.40896092783245747,0.4277208172841652,0.21402917427660986,0.37079245128031174,0.15156208227120718,0.09268597421389801,0.4285796791756331,0.42494749650652147,0.38908959604351334,0.19950314704537264,0.3201031518503653,0.36513956446174745,0.35580194595069375,-0.035100491833545126,0.5593920126882439,0.09871448018432456,0.07593504758469094,0.403214661318444,0.3386534047271175,0.45872004972454233,0.20053941703324873,0.026822347208270692,0.20513061210629183,0.09226480893072073,0.35470048196974996,0.48884657058996206,0.35453618806198556,-0.11874976588545161,0.48909368326862374,-0.1971855511261946,0.378556401325589,0.1646372400837801,0.45217694111795065,0.03642790173211257,0.1547338903243302,0.44281683187327686,0.02150719782200064,0.48396342792206964,-0.017224542226220482,0.34586983407433797,0.3507862555077372,0.3544830558027195,0.36984910664279014,0.11310713423088231,0.4961409446636192,0.12209488583316147,-0.06041989757182375,0.4819454956332376,0.24940315043527006,0.3568319246634047,0.269062060006239,0.3360489803608436
Insula_L,0.7446241363665188,0.7385966382514569,-0.21087201686924362,0.2019535780486626,0.7051808857637957,0.44547651140504957,0.7183742073198729,0.6446053190476813,0.031173542021285933,0.343516104369778,0.1306628067234169,-0.03239332024358389,0.20299378002039292,0.018896885054392482,0.48023017376033017,0.5662127309974062,0.07997679068897698,-0.23136824958777436,0.007529622465257794,0.08585097474288955,0.18459389934777215,-0.18023289540434287,-0.09467093035784124,0.4548963705438785,-0.07360942225380135,-0.0255505394088042,0.38627286307156555,0.26836523329106193,-0.10191434029825754,0.12353614242806699,0.5963522267261807,-0.30722748399864935,-0.032536645514606825,0.35737509432672326,0.547655936229377,1.0,-0.20206381812034208,0.14618951208099143,0.6533216796505439,0.6188456149399683,0.6602079579215433,0.5508183557374196,-0.12336158070277019,-0.010813212659345576,0.2442258213241823,0.688178388188926,0.14143865973972988,-0.22942342077722674,0.23302232408803855,0.7393680151205007,-0.020714872551917424,0.39681229110111216,0.26283664361977344,0.3534381379065992,0.5635195464802768,-0.22013051873466366,0.5157705759377759,-0.15952746868097678,0.5412577190983723,0.07319381248661513,0.1875226664376046,-0.007653641734056278,-0.004730695230979199,-0.13532279797999994,0.6106773797405257,-0.07835680837263974,0.5186439298120192,0.41853233411044194,0.7788306338428684,0.4570755174309891,0.6473333836882051,0.3582662935627356,-0.16463777097511342,0.043033700779373095,0.5509001011112358,0.27794561756151964,0.1843730593685725,-0.09158625046897068,0.5657188658675433,0.3605514376454044,0.38760974732081954,0.4945397925426226,0.15290239346470244,0.06075219649603851,0.5885511706646047,0.6257515406079591,0.6930240055646716,0.08124380645082485,0.4715830679273175,0.6509887711470161,0.4492567135684034,-0.24949741433127715,0.7115194714390187,-0.04098157074915765,-0.08993115257806136,0.628009758999877,0.4331528193000948,0.7467276414688275,0.32587320710167655,-0.03283922348059519,0.17971532884584315,0.13192692568769415,0.42749434854962776,0.6829364060270099,0.6795337239235463,-0.12218646640758064,0.8023727146568985,-0.07215327322698521,0.5047181445238731,0.1231298249123803,0.6419815598206118,0.061707611162491356,0.13639136683474112,0.6448971532494612,-0.08672354639697631,0.5542711736393953,-0.15248273956584862,0.48509329174227744,0.5185722130087056,0.37983982359540597,0.5975047032911214,0.2719924380276514,0.6039952699874712,-0.003917805449075419,-0.06901163800483695,0.7622333032158074,0.6644068209897218,0.564514951878305,0.2791970182465313,0.3585915124294529
Angular_R,-0.29411832826370893,0.025040311282310795,0.614930936630328,-0.00040644559256884595,-0.3770220996473826,-0.22389359342136778,-0.2674659322191831,-0.48463716044570504,0.545457473127643,-0.17102431256310277,0.20713460583106816,0.673348512959417,0.35660877115782835,-0.2365740081898693,-0.1205732984399121,-0.6167236853603608,0.04754484213559203,0.5605919038210692,0.047552679616884606,-0.09303995639886134,0.761929844847249,0.19467184400011575,0.5735940350311418,0.033449728214277094,0.016302148534712763,0.04753071834381261,0.4173152839158674,-0.26672188518973317,0.4214189022091583,-0.12753933187745148,-0.3281667695089243,-0.043344630212925034,0.3399186673246685,-0.2849944095741452,-0.060455837794977145,-0.20206381812034208,1.0,-0.16918524937079452,-0.40243652868254876,-0.4979975891823866,-0.17257510217941252,-0.21311568790027147,0.1299307934667224,0.14950589441227988,0.77381325448661,-0.5215672045414647,0.7429624169555306,0.8438459376902866,0.42179125028098946,-0.17609113526051712,0.30564050293174283,-0.34880704804350515,0.14971845217454385,-0.4444388368362614,-0.21634536059358164,0.7545220430495287,-0.3681715244312848,0.3196846144018029,-0.23670652284379698,0.031192664165147748,-0.5244745577806221,0.11200993263095446,0.15013039239320758,-0.04855188404983015,-0.3714982470157065,0.39124472360046103,-0.20431522234070829,0.19003967274437955,-0.4290068014352179,-0.07326893241385043,0.1954587350787726,-0.42228794271253195,0.22551002077069734,0.0015730659810929146,-0.3492342288113409,0.2968602876642178,0.23787585666941763,0.11350231563237538,-0.565825779876728,0.2352284407062505,-0.4292578015320834,-0.3251365986463261,0.7393615820341939,0.11557723935054157,0.1793806107656539,-0.5873830207455311,-0.29506244687079336,0.12753270225001997,-0.5341455091283737,-0.3460302620325237,0.4955608474966727,0.9254408995669867,0.06400178630467052,0.642522448767227,0.18686505606760334,0.16361949394610867,0.02137904428920703,-0.4806014922760267,-0.31230423826525106,0.2764497801373542,-0.2575105801161552,0.2406224777486364,-0.23325303601616695,0.06689808967801858,-0.3271883095713252,0.399050302698467,-0.32774069315904664,-0.12734227427735467,-0.4523581134337456,-0.319543079126945,-0.5411695146192008,-0.06034509753885685,-0.08238931454525387,0.13663335916302427,-0.03538194338892585,-0.2356440910861184,0.15636199600925693,-0.29453015911337854,-0.5342651351341153,0.04086520826613847,-0.06453974469292857,-0.303389811024947,0.033777564105606034,0.1580056844468048,0.12749285994998769,-0.44268116975525457,-0.23233176131505517,-0.4847362534004783,0.041944941325331095,-0.25951512950176525
ACC_pre_R,0.305652327105663,0.3180357881932083,-0.15765695394720772,0.14877160505097575,0.2866156180589816,0.18555202824810269,0.22740005907840885,0.3193980995575743,-0.05475074827816879,0.4513459551125328,0.27761045255724254,-0.2152970860634761,-0.026996459240243558,0.16212418675469403,0.091560847102666,0.3283725667921933,0.07254782406283666,-0.16026927001219135,-0.2545643473114333,0.009617207895952764,0.09000147229145292,-0.06971074877674216,0.25193896179773584,0.032547988464415784,-0.01921452459655541,-0.12715883868754982,0.03602628457902755,0.21887751453014734,0.09874397498551014,0.3145100114736581,0.13537871123803674,0.29033511063825407,0.20896387364448302,0.2177712099368152,-0.017480268345388558,0.14618951208099143,-0.16918524937079452,1.0,-0.09719133023216055,0.34142830291576426,0.4296057293010049,0.49647792794237894,0.36886251528894015,-0.25833331391170766,0.028539425670322117,0.30581415346523483,0.04355475195233779,-0.24469523287614164,0.4007985018174279,0.36316607404280044,-0.01338851733899902,0.24328565113600029,0.11562413163699374,-0.10715520680547366,0.23825642959748902,-0.3581813252289504,0.2502238589654423,0.056885736433586034,0.22518839079503242,-0.00894079707091904,0.07012219097921117,-0.09000803222675464,-0.15530818806591687,0.3139645631700957,0.3682135110846282,-0.11475657580239486,0.201587889934934,0.04466335991940031,0.3149672023858252,0.17235737707820176,0.22740100179726458,0.2627085666273367,-0.13986469623403405,0.1162098057475404,0.25907456153782243,0.2428299306503611,-0.00010520861516007511,0.028392725791083328,0.30857853720678036,-0.24807159705336115,0.32339332420515876,0.18900538168891665,-0.031073617412678903,0.03195950950647104,0.24128987717125464,0.38548190120761155,0.2938896634270276,-0.00870150518149643,0.24862305026485895,0.42040601626811025,0.16366738795586752,-0.31996182795739586,-0.035643742418760976,-0.031217283692570284,-0.020531714737370203,0.30834384765706435,0.022727358701252975,0.3120734811802845,0.3032317971924698,0.1415566792683506,0.2844743336402326,-0.08243461675386748,0.21328528784905199,0.33080897072393906,0.36221925667149757,-0.059337523854718056,0.16373606652684072,0.0745205225214993,0.2725077376856053,0.09461647255326096,0.3539124212844083,0.09293642831788536,0.04309803416224478,0.1020452239427393,-0.10419562598897349,0.24645147050618468,-0.015143098688708258,0.3618575789249315,0.2446202042945464,0.2726306749090822,0.23718522754064178,0.33168953387493044,0.27786741186902714,0.3221113227826222,-0.32121585632060895,0.2832006412904423,0.24720459963528515,0.4065456818319155,0.2162160519827874,0.21968969409013214
