,Thal_MDl_L,SN_pc_L,Putamen_L,OFCant_R,Cerebellum_3_L,N_Acc_L,Vermis_9,Occipital_Inf_L,Parietal_Inf_L,LC_R,Heschl_L,Frontal_Med_Orb_L,Precentral_L,Pallidum_R,Vermis_4_5,Thal_VPL_R,Cerebellum_8_R,Vermis_6,Thal_MGN_R,Hippocampus_R,Vermis_10,LC_L,Thal_PuM_L,Occipital_Inf_R,Thal_LGN_R,Thal_LGN_L,Frontal_Sup_Medial_R,Pallidum_L,OFCmed_L,Occipital_Sup_L,OFClat_R,Cerebellum_Crus2_L,Insula_L,ACC_sup_L,Frontal_Inf_Orb_2_R,Cerebellum_9_L,Cerebellum_Crus1_R,Cerebellum_6_L,Postcentral_L,Cuneus_L,Rolandic_Oper_L,Cingulate_Mid_L,Cingulate_Post_R,Cingulate_Post_L,Thal_PuM_R,ParaHippocampal_R,Temporal_Pole_Sup_R,OFClat_L,Calcarine_L,Caudate_L,ACC_pre_R,Paracentral_Lobule_R,OFCpost_R,Hippocampus_L,Thal_PuA_R,Vermis_1_2,Precentral_R,Thal_AV_R,Vermis_3,Thal_MDm_R,Vermis_7,N_Acc_R,Cuneus_R,SupraMarginal_L,Thal_VL_L,Frontal_Inf_Oper_L,Lingual_R,Putamen_R,ACC_sub_R,Lingual_L
OFClat_R,0.3469185530196166,-0.33260004394460774,-0.354131485906519,0.08065118030061902,-0.40360550550704904,0.12339197859109911,-0.4375603839459591,-0.06650625972020877,0.29080310396449605,0.22761283249828798,0.23371841325012152,0.2158663379300825,0.17986053631973326,-0.3539407499110754,-0.05499072169185757,-0.32332698262487636,0.0033189369865622375,0.36261953595649216,-0.1578072799262468,-0.32807837830724357,-0.42016757230101015,0.33050129403201034,0.12636385730589608,-0.18530912892191276,0.49250969066545675,0.45359340334126064,-0.3889374262746565,-0.23441445096489127,0.11735209811162563,0.16659019259357016,1.0,-0.08747136113816514,-0.16463777097511342,-0.3431201725524205,-0.4535253917088003,-0.11447402203409475,0.21970954751499053,0.21743825506049605,-0.03535236018882063,-0.003955504764721457,-0.26782312795905927,0.020759685059721675,0.18033547133628014,0.16834091291816058,-0.3614622637012243,-0.2674122697553164,-0.10958271993594551,0.06912337425625513,-0.31869667957902664,-0.3091568768967043,-0.13986469623403405,-0.09993214539808895,0.4689900226074067,-0.17877564120357312,-0.35904014747969326,-0.5159371788884254,-0.19646770955054782,-0.3660174013683769,-0.20831519157124312,-0.020282934933790776,0.08520202805298467,0.055789848522914375,0.25548029781378734,0.08465829449356249,-0.03690191698126187,-0.2634260487028425,-0.0631851551760106,-0.4721651132379972,0.11823347378268279,0.18857945090726344
Cerebellum_Crus2_L,-0.056228081603041685,-0.06262083353085675,-0.006163511119882526,-0.15717123395424656,0.09951842772687136,-0.11204398713881122,-0.062276071322907696,-0.04453900093358638,0.12695954141017995,-0.03720779001216279,-0.0037629132802459585,-0.06768958901628909,-0.0653310943091567,0.07420092962480612,0.07077318520410633,0.033463206361534645,-0.10580984485361479,-0.03318135011536042,0.005736661182099178,0.08405527306415343,-0.0007408291308464282,0.048799117385780875,-0.041349292507192686,0.08286927545184604,-0.07349461041701774,-0.16317156785217807,0.06944824096425277,-0.11817725753669069,0.08798104859301013,0.10911117356884636,-0.08747136113816514,1.0,-0.004730695230979199,-0.0026126325026653323,0.0713305275778899,0.2432731773761487,0.04984580428876002,0.07220316845465076,-0.04872547150289798,0.03424768587332878,-0.07014373816101215,-0.010602080950601462,0.016360607929776713,-0.12553483332370088,0.030219867019092645,0.12912245520399743,-0.1302541850059694,-0.12481497096330373,0.18386207753105932,0.04520893370426491,-0.15530818806591687,-0.06159150002777416,-0.17176231974342837,0.03723166479693024,0.050481763960385784,0.07873033828453603,0.06993303384038049,0.02264775238293558,-0.007040802798617606,0.08386622648661513,-0.07925533993765739,0.07962976488870416,0.08075573386952278,0.09385931855013874,-0.029974034684601282,-0.09928770834859842,0.040334405764395155,0.10470266404748112,0.10346099097284094,0.09849453017632462
Insula_L,-0.04098157074915765,0.343516104369778,0.7788306338428684,0.07536956743226442,0.5542711736393953,-0.07215327322698521,0.1875226664376046,0.08124380645082485,0.10917643821296086,-0.0255505394088042,0.5316481786074071,-0.09158625046897068,0.628009758999877,0.5246129817833693,0.07586316501998992,0.5907156117128203,0.32587320710167655,-0.21087201686924362,0.42749434854962776,0.5963522267261807,0.1231298249123803,-0.18023289540434287,0.6282115205097343,-0.007653641734056278,0.20299378002039292,0.1843730593685725,0.7393680151205007,0.6644068209897218,0.043033700779373095,-0.23136824958777436,-0.16463777097511342,-0.004730695230979199,1.0,0.6446053190476813,0.38760974732081954,0.007529622465257794,-0.15952746868097678,-0.07835680837263974,0.7182617981995583,-0.09467093035784124,0.7467276414688275,0.6473333836882051,0.4492567135684034,0.23302232408803855,0.6419815598206118,0.48023017376033017,-0.033088777342557864,0.2019535780486626,0.1571965358355214,0.8023727146568985,0.14618951208099143,0.5508183557374196,-0.042663141538544426,0.7622333032158074,0.564514951878305,0.4715830679273175,0.6500045511336588,0.6930240055646716,0.7051808857637957,0.5711817486058278,0.06075219649603851,-0.13532279797999994,-0.24949741433127715,0.38627286307156555,0.6908788497551095,0.6795337239235463,0.1306628067234169,0.5185722130087056,-0.15248273956584862,-0.03239332024358389
ACC_sup_L,-0.25767133366424644,0.3861427585088188,0.67792279047093,0.09844977992215154,0.6645170872512765,-0.14983803319150693,0.3820894296143074,-0.053174689960015176,-0.26197932959094516,-0.06593014914499783,0.13920522689505943,-0.052336056951938166,0.3437820102331943,0.6865663812129743,0.089603185642133,0.6393515228669625,0.35718626414801474,-0.30242966015055855,0.457577051973973,0.6019001078621398,0.38059421405757454,-0.25147172512484567,0.3327137512002147,0.07874816221526608,-0.15046524403492748,-0.10312920293277042,0.747931155852492,0.48694037207882834,0.18130798985788177,-0.3898776628553559,-0.3431201725524205,-0.0026126325026653323,0.6446053190476813,1.0,0.5677094839330024,0.1529822469963941,-0.0556403916002234,-0.06111566246592659,0.545319709713733,-0.06241777630028587,0.6514008947136462,0.3156471882041676,0.12154133045711894,-0.06926449156653752,0.7043422984875871,0.4829666406674855,0.004930422420518145,0.20328556801473407,0.23916787241035434,0.7238289782336896,0.3193980995575743,0.5497536567130229,-0.12434197343565973,0.7021123466310994,0.7276905932115013,0.6900607184124995,0.5981146395790042,0.7736430909357572,0.5802188699723839,0.43641010202384506,-0.09783704016147023,-0.010849883744208089,-0.5576904944702368,0.009869931285791932,0.5877638271266094,0.6364546006013478,0.2196921361407144,0.6876669340761374,-0.11551693116205303,-0.20911729586407657
Frontal_Inf_Orb_2_R,-0.3329374084804042,0.40970737870926727,0.5325908819894782,-0.0007829094455609401,0.4283521502672401,-0.1219370106435115,0.37399244161181816,0.05145032086011343,-0.32292270888064456,-0.07150092391949267,-0.056644065836358774,-0.09938794646944343,0.08929825295845609,0.5355441202145355,-0.09109481576205328,0.5133525869325363,0.3613694217375257,-0.34090028991996035,0.17713361737165542,0.3813322995259743,0.41018394405108144,-0.12839390557868874,0.14451723031114902,-0.12373107988318796,-0.3499752141273343,-0.329542242531744,0.44995391294935155,0.3919890687120739,-0.12600770088575242,-0.41342801298843224,-0.4535253917088003,0.0713305275778899,0.38760974732081954,0.5677094839330024,1.0,0.03703408482801709,-0.013712129524489415,-0.2526249888292626,0.2798127314382584,-0.12351524179922677,0.4660661102848727,0.043237005368823335,-0.09928708400533312,-0.24773552819518194,0.5842734584562823,0.25839991316863936,0.05199129694168945,0.1160398043712388,0.14888761831295977,0.44457112888699035,0.32339332420515876,0.3740803404576426,-0.18939359089918645,0.46966167251247537,0.6253376940057781,0.5914246121954759,0.365966125337358,0.6049391621242607,0.4258682159402945,0.20646651069729782,-0.2006298591898135,-0.014882868899145474,-0.4756568281263863,-0.1618856957611866,0.37138980209640465,0.451642357659984,0.14738310074271213,0.5884081340978418,-0.13006704348349607,-0.4374501630252859
Cerebellum_9_L,0.03607116802009801,-0.014011191791633239,-0.04143586839615483,0.030463339068355567,0.14689622118461065,-0.21714553312426876,0.09652142981065213,0.10111336300406734,-0.1515722221183401,-0.1176261383760521,-0.1260565291077546,-0.039689511969039866,-0.04419808175249827,0.09248835635039268,0.17326215804015674,0.06377815585570794,-0.45894968309488826,0.04205879751657009,0.15795054949000492,0.0479213332353691,-0.09305600313171877,0.05348196770973248,-0.07338598774073371,0.13934013202880918,-0.03529464848107663,-0.1176116988031227,0.09976729101542742,-0.07752217847487444,0.21143235018154502,0.1413646275074489,-0.11447402203409475,0.2432731773761487,0.007529622465257794,0.1529822469963941,0.03703408482801709,1.0,0.07402107474114217,0.379580673994572,-0.04434446668706612,0.006298767687228228,-0.08066876171561686,0.03162005934187996,0.09908394489438456,-0.12934534641816753,0.009484306784966937,0.214353370645295,0.060567969732866926,0.1358446905193303,0.2705880405555439,0.07900631104068684,-0.2545643473114333,-0.015148679607639241,-0.11703002828389251,0.02120460980752808,0.03920922304498078,0.12429374782564555,0.1337101485611246,0.2541880283966218,-0.07168750517381883,0.23712331043130672,-0.23105115728027098,-0.022746567212496887,-0.022532471080915446,-0.14055667084382434,-0.003892298490413411,-0.07024075643375755,0.05157285664747554,0.07723349166670536,-0.08960220496228276,0.24544825310229618
Cerebellum_Crus1_R,0.368327981201449,0.10145673647063369,-0.207891386012464,-0.20604784561453118,0.04669426775447581,-0.1365773191238674,-0.2011236029542236,0.06214786722965563,0.1256685698915461,0.20644631439565797,0.08511606387712979,0.17741275827172917,0.20167256889565624,-0.23390800289770278,0.5536430684798068,-0.007267271851933072,0.054703255337303046,0.5776175314561414,-0.12048977195748835,-0.24560032852375438,0.03507975718079615,0.21216673156417443,-0.01508097695219339,-0.0737000331984934,0.06556096970479819,0.1848084149408112,-0.011613723083462821,-0.29517780874863137,0.029874709028712327,0.18465936142607425,0.21970954751499053,0.04984580428876002,-0.15952746868097678,-0.0556403916002234,-0.013712129524489415,0.07402107474114217,1.0,0.31234617576597895,0.10499887124487188,0.3154861489815441,-0.2007125781517764,0.06366162590706177,0.17356549426405055,0.1134804417840244,-0.0851221360804233,-0.034054615052119194,0.15110233487531574,-0.08230073118378006,0.11140879637356577,-0.09463104166526798,0.056885736433586034,0.05236989420866815,0.06253729273368185,-0.2316800333512491,-0.001659173741252703,-0.20779866434824296,0.055253065823497094,-0.0666037515400142,-0.052300887113631025,0.178080322980829,0.15610996247987818,0.1438280273191948,0.30804975294723297,0.09566375933565081,0.05892172108747577,-0.07915836744167169,0.6246064099695953,-0.17515746894621123,0.07343342364696005,0.3311048425225809
Cerebellum_6_L,0.26125740556257226,-0.1627666062992436,-0.17004326655040103,0.0487059763696844,-0.012750993689677708,0.14570094979912648,-0.2282611123412792,0.01593796103971749,0.1267177505835392,-0.07861656541559199,-0.1498203290843212,-0.005977216492328428,0.14866043909715296,-0.09525760398815597,0.4614087615950922,-0.058135145813220795,-0.13086950036524034,0.5160931316603313,0.14021754660579447,-0.03356710660853286,-0.24776315292060858,0.40929073915505215,-0.12240298885842323,0.16268361874331883,0.3054364332735871,0.13637700590075166,0.0396139846328106,-0.09712543235275455,0.2104932587054735,0.18456696978641032,0.21743825506049605,0.07220316845465076,-0.07835680837263974,-0.06111566246592659,-0.2526249888292626,0.379580673994572,0.31234617576597895,1.0,0.0005587637950752156,0.2808746222555116,-0.2728223095052277,0.12091031729840973,0.3210215232587728,0.14401069460135926,-0.23748669735777225,0.11293253979198364,0.13286590356292632,0.16966380092989986,0.1490241278900134,0.011148987005954921,-0.11475657580239486,-0.02622574848889242,0.17200165681230692,-0.24462977483704657,-0.1885824656873615,-0.235510239844272,0.059882008783802905,-0.032949483880286026,-0.27383690500029917,0.3807430175707514,0.18232397606493064,-0.034747051777581674,0.32066584957171207,-0.03692250065625737,-0.09110273302248877,-0.19862522749054856,0.24222629113926325,-0.11515375641928746,0.06382251706663715,0.6319345492947835
Postcentral_L,0.14509989506501225,0.5380268302514585,0.623938335552393,0.08271388614686101,0.6405754550284148,-0.036512867277393724,0.11626061386277904,0.12546053125614606,0.32018741266561374,-0.089868671350512,0.5843789235702571,0.04107328552668922,0.8632988223857094,0.40891216573464984,0.2611727887504056,0.6287495609265747,0.32044347426692593,-0.12275298972003476,0.4850213886204495,0.4798026276356026,0.16432814172252008,-0.21376826246431835,0.7210619293848725,0.038262385451841595,0.31828621592202494,0.28524406803322444,0.7138826538440404,0.4685601856321128,0.17087800386537233,-0.1327819924621731,-0.03535236018882063,-0.04872547150289798,0.7182617981995583,0.545319709713733,0.2798127314382584,-0.04434446668706612,0.10499887124487188,0.0005587637950752156,1.0,0.25967203804974365,0.6773217190244359,0.7964035850567198,0.6723507068629079,0.5039827820121314,0.6559832813211667,0.4624859113566138,0.16897312912450466,0.25811428047404916,0.193804970525059,0.6704694277278751,0.37551951410585377,0.8536411960491348,0.07126775771862752,0.6805851740316751,0.554328311833928,0.42198174797125165,0.7741202528036549,0.6073823925756937,0.7163027217018839,0.6052432025433122,0.019418729385143947,0.0534843548296395,-0.10429260382861216,0.598342101094059,0.7970295583720564,0.6521626000654345,0.4028651074274095,0.4167040592281583,-0.03847767669324521,0.020830576463956602
Cuneus_L,0.5627868784096881,0.26771467141696487,-0.1918727463848834,-0.08709172531202043,0.2783983360486674,-0.11777432666497238,-0.1850261559725519,0.1363762930715536,0.5375897730976839,-0.2227126182504478,-0.08360927267601241,0.11004248488579305,0.20853758748291643,-0.24243504475540228,0.5158545541364058,0.03143167217247403,-0.14589302050457162,0.30329413310073355,0.014911214834046687,-0.07473144113532557,0.15678550748908968,-0.07708764639002744,-0.016695429233786713,0.22878489346845907,0.06677747380723895,0.1316579422680748,0.13809693113998922,-0.16091523899018967,0.15624496097641744,0.4258711919113476,-0.003955504764721457,0.03424768587332878,-0.09467093035784124,-0.06241777630028587,-0.12351524179922677,0.006298767687228228,0.3154861489815441,0.2808746222555116,0.25967203804974365,1.0,-0.18348498948689312,0.24763246872753913,0.43993147362307145,0.3787533126772723,-0.03588907355035101,-0.02773270385113983,0.4034617263010415,0.08770697362672278,0.26688334383341766,-0.12370540191249858,0.25193896179773584,0.23802684329254278,-0.11017694511750317,-0.14661332896686982,-0.003191378590926845,0.01657296265831164,0.18817474445857876,0.013430605893377395,0.03761539907423546,0.29688202785078854,0.05756744741361355,0.07198377114146681,0.49266784439293604,0.4715519966208315,0.1667042771281824,-0.12124144238692358,0.5127846090056639,-0.19338275098034485,0.09387214196721824,0.39694912390304854
Rolandic_Oper_L,-0.35459173798546995,0.478226430615287,0.8559184683923231,0.1360408702872853,0.6160831632381476,0.07382104070502707,0.4109204498844451,0.01724929875917064,-0.1591451072769008,-0.07649999863620373,0.4748741307243847,-0.19981288118423793,0.47738973417541825,0.6455793885890796,-0.03802224019107756,0.683512407799281,0.4352218164552718,-0.41053877942308525,0.42290488227390316,0.5819320035536584,0.32967998183409347,-0.2522778217323909,0.6217808698301965,-0.0472534947111961,0.0023988051610666543,-0.00399023357787005,0.6268378951747695,0.6215607397238411,-0.030375837223471112,-0.4014136820078358,-0.26782312795905927,-0.07014373816101215,0.7467276414688275,0.6514008947136462,0.4660661102848727,-0.08066876171561686,-0.2007125781517764,-0.2728223095052277,0.6773217190244359,-0.18348498948689312,1.0,0.46648716917749217,0.18859576304451708,0.16549407666661453,0.7716114688635317,0.4975001533825335,-0.14277457086839146,0.11327664341209552,0.21810359740988378,0.7631321127015228,0.3120734811802845,0.5334133594743388,-0.002077946300840501,0.8102740599311089,0.6775508204924154,0.6108480177333929,0.5477775208293243,0.611191120902745,0.7354553978768529,0.3490223864303738,-0.05262555662546421,-0.04811954540476963,-0.4905406683137603,0.28259068932750225,0.7010873546728595,0.8845658254598595,0.08445415006193249,0.6983710780683033,-0.10969770900267539,-0.3786412623202218
Cingulate_Mid_L,0.29225875099636156,0.37828211930278904,0.4963731426332362,0.004528055290057697,0.42676093247827435,-0.012384177066850974,-0.09299786956289213,0.17002923696527433,0.5160659799620972,0.020235364980771567,0.6100503408777013,0.04456271828857684,0.8214401409643461,0.21347432869106991,0.32432277910841845,0.41156631178741593,0.1812096786099713,0.00942092250336917,0.38132540038886314,0.36261436616393966,-0.10775682507582941,-0.04576579436453519,0.6349057262171965,0.008847730133825928,0.4516028496135952,0.3297978869517126,0.5896939571661404,0.3669198818096462,0.15409110269075946,0.0651332936313323,0.020759685059721675,-0.010602080950601462,0.6473333836882051,0.3156471882041676,0.043237005368823335,0.03162005934187996,0.06366162590706177,0.12091031729840973,0.7964035850567198,0.24763246872753913,0.46648716917749217,1.0,0.7934555994747953,0.7207156109855699,0.3937293514658862,0.3920104640398179,0.134420997039393,0.18805908852411854,0.20061356575483644,0.5550382908451899,0.22740100179726458,0.6514957711020103,0.08337717479376569,0.525973885473923,0.3066220658688307,0.18817433775763107,0.6199289762982043,0.43813266376917764,0.5859110998191794,0.5729910281776246,0.07020915615283628,0.057892601377532216,0.1097279615728208,0.6703273773497451,0.6358401396699458,0.48061586738783524,0.3552728123635667,0.20113148793535945,0.04230950646745211,0.2830242023723509
Cingulate_Post_R,0.46641061256396943,0.1788563715147051,0.23292894817897186,-0.04128904325136579,0.2755240931389093,-0.007539981701000413,-0.2621493080017628,0.10996470917428654,0.6379141544130431,-0.021986516558043935,0.46183576127029563,0.16361308004625758,0.7742422434796737,0.026408322486638634,0.3711656634290584,0.2689967930476396,-0.044705357156147256,0.2745871341672269,0.3104289942800734,0.21691585992223059,-0.18680333134838145,0.009612461729148133,0.4834516249536911,-0.02068469944433639,0.5668947391368188,0.4034720341964391,0.4069552281436254,0.25994926641016464,0.18976761908622847,0.13188015824060756,0.18033547133628014,0.016360607929776713,0.4492567135684034,0.12154133045711894,-0.09928708400533312,0.09908394489438456,0.17356549426405055,0.3210215232587728,0.6723507068629079,0.43993147362307145,0.18859576304451708,0.7934555994747953,1.0,0.7387102489805161,0.17468772244900163,0.272173847169987,0.21086492044193517,0.21719655654026132,0.08154321071003573,0.35371391011478803,0.16366738795586752,0.48888320716799377,0.09754554121694435,0.2566415085432931,0.08583209800021352,-0.062318188810980606,0.5182015390569095,0.30287849664137156,0.27928380644824036,0.6053190756188802,0.13680691360804423,0.05957171135556741,0.3977423305714046,0.5898677901127157,0.45034862351452126,0.23349702098684674,0.3578134365593417,-0.010348627265737287,0.022423758908812614,0.4546078771993814
Cingulate_Post_L,0.39541874677338945,0.21493433195841882,0.1464559787201687,0.013452678399643495,0.027319210704688162,0.18250723119810422,-0.3479632186490478,0.09583976991814307,0.6254105767095476,0.08257707993592728,0.4627930246535461,0.1025906572093534,0.6536021244006589,-0.14251743950373622,0.2171051746332708,0.026582963794927784,-0.02366492236379514,0.21612699244668482,0.12305109843952525,-0.027027842277615333,-0.3382110649879941,0.042043136403286746,0.40904647666994637,-0.01914299370726251,0.5009891009406472,0.4180708054280913,0.21005143948603427,0.1553395843044102,0.16364731851753328,0.1702415429420132,0.16834091291816058,-0.12553483332370088,0.23302232408803855,-0.06926449156653752,-0.24773552819518194,-0.12934534641816753,0.1134804417840244,0.14401069460135926,0.5039827820121314,0.3787533126772723,0.16549407666661453,0.7207156109855699,0.7387102489805161,1.0,-0.024434822355920205,0.016592124347618652,0.26211321083146566,0.16056505356472642,-0.14673773397564574,0.12286458346738909,0.4007985018174279,0.36790980689288477,0.1242186058199529,0.14144741379581222,-0.0626452165343757,-0.22117751414328518,0.28462571409031473,0.019064502722341854,0.1995743493210602,0.30960978871908307,0.18342486913355788,0.2083757119659765,0.3070747969269201,0.565906000871711,0.3387303277161044,0.2709925453749566,0.2990468359994822,-0.18378373570637666,0.13533828562801076,0.34181741868503
Thal_PuM_R,-0.3272250219157848,0.5876581416803833,0.7565801339723423,0.2237907153876627,0.7830842163885119,-0.020062745008304246,0.5125983854129679,0.020775208026788963,-0.24594904544491944,-0.18704636263214577,0.21910254788681627,-0.14163678076631941,0.39024307160781185,0.7869853464762826,0.002474705993679207,0.884475586597696,0.45008065935834457,-0.5255857580125676,0.5482867629820352,0.7675918111920732,0.4979085820159015,-0.3022681232448963,0.607234966684803,-0.06443209351870584,-0.10425331949737637,-0.0572141234097234,0.6775257566713171,0.512301990766772,0.10821203220224818,-0.4346374980188472,-0.3614622637012243,0.030219867019092645,0.6419815598206118,0.7043422984875871,0.5842734584562823,0.009484306784966937,-0.0851221360804233,-0.23748669735777225,0.6559832813211667,-0.03588907355035101,0.7716114688635317,0.3937293514658862,0.17468772244900163,-0.024434822355920205,1.0,0.6155876022440696,-0.01594395899386237,0.17981410221470637,0.3579988088262105,0.7152429474654322,0.3539124212844083,0.6573319270901465,-0.16552428239735598,0.8175651214518292,0.865432139477757,0.8109819602364751,0.7449690952664214,0.7462337578755851,0.7891840239004457,0.4566277268400641,-0.12596828508968166,-0.009994251021312841,-0.5900528799134975,0.11148031195767213,0.7560880782966625,0.566986186554859,0.1876851819156308,0.8162449549371706,-0.18669250140684676,-0.4146605266000127
ParaHippocampal_R,-0.21804003715970105,0.3886146846066678,0.5307011624636097,0.14097784852599285,0.6341226738014739,0.013106225262959613,0.2975146338258921,0.06474124549197649,-0.10876184837199718,-0.1954660788435231,0.1453342896286097,-0.2655888022940044,0.34825562827516626,0.6716036490841879,0.2091262099555363,0.7307752370322166,0.29547214411156203,-0.22363363691105947,0.5398363844253755,0.6984485548652607,0.23770524536973378,-0.12461858838146458,0.40266312397096954,0.04049650854031277,0.11927823464669651,0.03374236389435186,0.5371314168737003,0.3964743504329437,0.04785683018229907,-0.19695467349870477,-0.2674122697553164,0.12912245520399743,0.48023017376033017,0.4829666406674855,0.25839991316863936,0.214353370645295,-0.034054615052119194,0.11293253979198364,0.4624859113566138,-0.02773270385113983,0.4975001533825335,0.3920104640398179,0.272173847169987,0.016592124347618652,0.6155876022440696,1.0,-0.031009210492659083,0.10532671610910638,0.41905603294432475,0.560280853658555,0.091560847102666,0.3844971953257587,-0.1869902715172484,0.5969914992230195,0.4991603036645819,0.516910682534997,0.5207472618007853,0.5499936006558908,0.4469633913435586,0.5054246022741876,-0.09282587347894566,-0.11673006220019316,-0.17340310916638293,0.06907890719559605,0.4465266616145191,0.35084671918455457,0.07123618957578354,0.6629380598486868,-0.19167895832529167,-0.02980453116408689
Temporal_Pole_Sup_R,0.41817827996756807,0.40856598233379837,-0.10689646885786236,0.013351915374301821,0.15216762485429727,-0.30458996916734904,0.029811224689793775,0.08457509918683198,0.23852657834856028,-0.16341893301189367,-0.1598565119496922,0.015469743224080621,0.09026237032486839,-0.14004449873452107,0.21056370049243972,0.0009384805845717738,-0.1774738661499883,0.03660161903558685,0.08895565269205856,-0.0861886859397143,0.06274885739605661,-0.28027223167524845,-0.014569850179161249,0.06952781460308866,-0.05160185528518397,0.10529682125808525,0.09270557692107206,-0.03934253027049647,0.08378189379002912,0.1949232192165908,-0.10958271993594551,-0.1302541850059694,-0.033088777342557864,0.004930422420518145,0.05199129694168945,0.060567969732866926,0.15110233487531574,0.13286590356292632,0.16897312912450466,0.4034617263010415,-0.14277457086839146,0.134420997039393,0.21086492044193517,0.26211321083146566,-0.01594395899386237,-0.031009210492659083,1.0,0.34975879789193054,0.09980548107874143,-0.2029418833265231,0.3418259311773858,0.3007459431914396,-0.2888348083510631,-0.0714942482283097,-0.03134864814350575,0.11538419776970696,0.057359182263102056,0.1804089216902655,0.02415767994960168,0.2322727369152948,0.061190171714047344,0.006749835451991753,0.14707102270945027,0.1133225574949002,0.1072933985742954,-0.07992069193706892,0.1941605483178585,-0.19400516121443157,0.11302091652735226,0.1187279123873259
OFClat_L,0.11005832576864936,0.2557570593107678,0.11780452413183247,0.25835026713498666,0.1848902287948751,-0.06683734191304286,0.059635915726108345,0.058001503244960326,0.039992139371021536,-0.026801312483680905,-0.0170964363887948,-0.0532784785489168,0.2057061113729388,0.15557184889154627,0.02277488647797223,0.17806622599833669,0.05194587944607243,-0.049734669665207135,0.21999424901592587,0.16764259128217876,-0.04942484713560651,0.02687356242712922,0.24401562273598718,-0.1711091854150815,0.1704307677477362,-0.004115049835248621,0.2471517824721256,0.16406875758056383,0.36743678884372605,-0.01297369276035001,0.06912337425625513,-0.12481497096330373,0.2019535780486626,0.20328556801473407,0.1160398043712388,0.1358446905193303,-0.08230073118378006,0.16966380092989986,0.25811428047404916,0.08770697362672278,0.11327664341209552,0.18805908852411854,0.21719655654026132,0.16056505356472642,0.17981410221470637,0.10532671610910638,0.34975879789193054,1.0,0.02282217039466473,0.10990996149961269,0.14877160505097575,0.2803311429651506,-0.020451073744689782,0.2093655959099669,0.1770624005290121,0.17664052848934614,0.2580389948680226,0.2943477082778576,0.19631481028097014,0.3500157255952966,-0.06368628709856711,-0.006783204663945662,-0.10315416646158694,0.002624296583267698,0.23206063761210685,0.054010295849110275,0.04124680704398384,0.08679761470517837,0.023873066351496657,-0.012912491241708292
Calcarine_L,0.12065130701659212,0.3998793937985964,0.17251848375898665,-0.0036767988798711427,0.6380553668813672,-0.2361422677653527,0.35678970769634466,0.07270642698613453,-0.009760380867812495,-0.21035242563098672,-0.07502946641044839,-0.1714117937906106,-0.02897265473671365,0.13308728588369959,0.6334814843431493,0.4030861031506799,0.03195100383837463,-0.01995040234380286,0.27348113643021926,0.3502395148982303,0.41973446601900477,-0.18417392452126363,0.11027236494059177,0.15393935812952655,-0.23920162055408137,-0.20641897360669528,0.3172933278924298,-0.07399156246259608,0.017675455391717203,0.1744147044970978,-0.31869667957902664,0.18386207753105932,0.1571965358355214,0.23916787241035434,0.14888761831295977,0.2705880405555439,0.11140879637356577,0.1490241278900134,0.193804970525059,0.26688334383341766,0.21810359740988378,0.20061356575483644,0.08154321071003573,-0.14673773397564574,0.3579988088262105,0.41905603294432475,0.09980548107874143,0.02282217039466473,1.0,0.18619603781034372,-0.16044261723483802,0.19154662189809177,-0.24243903739064118,0.22071976768580145,0.35976162830060127,0.5612831507635386,0.22645235971048475,0.3441093215518846,0.42310295153562777,0.2572165659453006,0.07917672560942571,-0.27048682900973764,0.0059364546383285964,0.2755779509789087,0.27738345466156233,0.10812779111814366,0.36974182658656235,0.29276155609630344,-0.004319772371168447,0.21310595736365992
Caudate_L,-0.34046122042091764,0.2549913061706136,0.8784325683060237,0.016892999872364388,0.606641018562715,0.13184027150590705,0.24421535667242153,0.01577461305686688,-0.10147433008033713,-0.04666244321248823,0.3627863384223493,-0.0709638058189776,0.5598815415240246,0.7514135122306639,0.08528287415430502,0.6831154262472359,0.39955575005303473,-0.23471378241636986,0.48071099496719805,0.7027463904464331,0.22378521466198764,-0.08109990767276953,0.4921267017370014,0.07143600625134656,0.12532073828005502,-0.03339989926521717,0.7490713379251915,0.7331392448590816,0.06343725278590837,-0.4177142066535908,-0.3091568768967043,0.04520893370426491,0.8023727146568985,0.7238289782336896,0.44457112888699035,0.07900631104068684,-0.09463104166526798,0.011148987005954921,0.6704694277278751,-0.12370540191249858,0.7631321127015228,0.5550382908451899,0.35371391011478803,0.12286458346738909,0.7152429474654322,0.560280853658555,-0.2029418833265231,0.10990996149961269,0.18619603781034372,1.0,0.16373606652684072,0.5183945584085917,0.03076873909008697,0.7092522097936742,0.6334701130107805,0.5176547833169357,0.6674117900919025,0.6967742720153978,0.5917374340159539,0.5433198716630869,-0.0673240117070936,-0.028935258575473202,-0.3481546448248742,0.18866738371830094,0.5844319294994619,0.7125848949486232,0.16952582389281579,0.7614328942537922,-0.13805775788052846,-0.08391951271090403
