,Cerebellum_6_L,Temporal_Inf_L,Temporal_Mid_R,Caudate_R,Postcentral_R,Parietal_Inf_R,Thal_PuL_L,Cerebellum_3_L,Temporal_Sup_R,OFCmed_L,ACC_pre_R,Thal_IL_R,Fusiform_L,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Vermis_4_5,Angular_R,Frontal_Sup_2_R,Lingual_R,Paracentral_Lobule_L,Amygdala_L,Frontal_Med_Orb_L,Thal_PuM_L,Thal_VA_L,Frontal_Mid_2_L,Thal_PuA_L,LC_R,Frontal_Inf_Oper_L,Cerebellum_8_R,Paracentral_Lobule_R,Thal_MDl_R,Supp_Motor_Area_L,Thal_VPL_L,OFCant_L,Occipital_Sup_R,Cuneus_L,Vermis_8,Rectus_R,Caudate_L,Cingulate_Post_L,Precuneus_L,Cerebellum_9_R,OFCpost_L,Frontal_Mid_2_R,OFCpost_R,Temporal_Inf_R,N_Acc_L,ACC_sup_L,Frontal_Sup_Medial_R,Vermis_3,ACC_sub_L,Precentral_L,Occipital_Inf_L,Rolandic_Oper_R,Thal_IL_L,ParaHippocampal_R,Parietal_Sup_R,ParaHippocampal_L,Hippocampus_L,Cerebellum_3_R,Vermis_1_2,Pallidum_R,OFClat_R,Thal_PuM_R,Frontal_Med_Orb_R,Putamen_R,OFCant_R,Thal_MDl_L,LC_L,Cerebellum_Crus1_L,Thal_LP_R,Insula_L,Calcarine_R,Olfactory_R,Raphe_D,Thal_VL_R,Hippocampus_R,Parietal_Sup_L,Frontal_Inf_Tri_R,Postcentral_L,Raphe_M,Cerebellum_9_L,Red_N_L,Red_N_R,Amygdala_R,Frontal_Inf_Orb_2_L,Temporal_Pole_Sup_R,Cerebellum_8_L,Cingulate_Post_R,Cerebellum_Crus1_R,Temporal_Sup_L,Occipital_Mid_R,ACC_sup_R,Thal_LP_L,Parietal_Inf_L,Thal_MGN_R,Lingual_L,Cuneus_R,VTA_L,Vermis_9,Temporal_Pole_Mid_L,Cingulate_Mid_R,Thal_PuI_R,ACC_sub_R,Temporal_Pole_Sup_L,Thal_VL_L,Olfactory_L,Putamen_L,Occipital_Sup_L,Frontal_Inf_Orb_2_R,Rectus_L,Thal_VA_R,SupraMarginal_R,Supp_Motor_Area_R,Frontal_Inf_Tri_L,Cerebellum_Crus2_L,Temporal_Mid_L,Cingulate_Mid_L,Vermis_7,Frontal_Sup_Medial_L,Thal_PuL_R,Temporal_Pole_Mid_R,SN_pr_R,Precentral_R,Cerebellum_6_R,Thal_MDm_L,Thal_LGN_R,Heschl_L,Precuneus_R,Vermis_6,Cerebellum_Crus2_R,Heschl_R,Thal_AV_R,ACC_pre_L,SN_pr_L
Thal_VL_R,-0.10483474834007532,0.3271529843721823,0.06349910612583505,0.7602916777285306,0.704788562243038,-0.18988829392138853,0.7162546407692122,0.7510862849985053,0.7258619898282267,0.04596187345217871,0.30581415346523483,0.6866282938752181,0.4941512791702967,0.6890551760865732,0.7352368547923899,0.04649979269208363,-0.5215672045414647,0.8434424792501031,0.17381727922528886,0.45377200465179446,-0.012648674129138823,-0.19124946808786256,0.5260769436122644,0.7713718784753545,0.45166702786664753,0.5588869528344097,-0.1868668698999288,0.6224914833722398,0.4711544102122842,0.5905210888557898,0.8965674383119726,0.5319115981269738,0.7923225497221995,0.0710206943070245,-0.6420901683804896,-0.136328756015468,0.21254638615102647,0.27394076485828717,0.8124158870601937,-0.07007854099759826,-0.1977878772281157,-0.21324966705778037,0.07721994256878544,0.7536576671471499,-0.12504076154104474,-0.0781163364830013,0.045992214823834615,0.7573705915040981,0.7328218148701663,0.7329876288253345,-0.11695436858994476,0.40887923137811555,0.007264815418144672,0.8337221978320513,0.12824956805730905,0.6646581894827029,-0.43899977602269324,0.6398045793867765,0.8082762747634221,0.7683366745549294,0.7757494986134692,0.8631833599368589,-0.37628659882026766,0.9177210765558879,-0.2240862591736815,0.8864252358187158,0.17451164428558313,-0.39944733640585145,-0.14568207410099973,-0.4072451297030871,0.7598723862429523,0.688178388188926,0.23476637224907151,-0.27791774817017306,0.42136951578048176,1.0,0.773783356446083,-0.26208205318126415,0.8352616982889296,0.6159342011056484,0.6495513047442791,0.09309436983090486,0.06698497096222486,0.6838305326893319,-0.11879604319602194,0.24083971242222246,-0.08484834675554387,0.16521692581635633,0.16854880247554124,-0.08377012722055169,0.3797146638073845,-0.1367157747009971,0.49546153340000965,0.6075127418512684,-0.3315565367865681,0.5935458185559197,-0.31316073785549403,-0.5685837684990709,0.3905125811071026,0.4719266560891693,-0.13883483074122605,0.6003989535480733,0.7702841535354052,-0.202789966185087,-0.13548225945586706,0.697525907826954,-0.16626261719794397,0.8397954631232984,-0.4867073811701625,0.6496262928692224,-0.006616739239088457,0.8651601715567492,0.6066403280556079,0.37286235998098793,0.3935969426247595,0.05838803527267406,0.2695904785117028,0.3789965824787445,-0.13886304078415498,0.805693815022021,0.3707660334154278,-0.20477956301427536,0.4457641312626537,0.7215090965409722,-0.20072721818943304,0.34009593030693047,-0.05010678785203484,0.17995534755550807,-0.1875179577290883,-0.44064384324619493,0.19400417141001858,0.8112217672775807,0.8139775585764424,-0.37997366066608124,0.10198876110057342
Hippocampus_R,-0.03356710660853286,0.1853075387906111,0.24687682396311353,0.6998124483977856,0.5774140836366939,-0.04143871293694461,0.5820925073401714,0.695549023541537,0.6584824829128547,0.1180576906063503,0.13537871123803674,0.6059538617758453,0.3175281363709086,0.6219690125341032,0.6417374537783693,0.04268544929183293,-0.3281667695089243,0.597194323319103,-0.0013005899457309,0.3764363853671312,-0.10171814933076286,-0.21705405067415562,0.40133879384458915,0.656710429457035,0.35838043265325287,0.3183408073735276,-0.1464095670007328,0.3579125404753696,0.4587158559623962,0.44371095817048345,0.7115668492279573,0.41246889431527056,0.6193585368725304,0.023447054532583583,-0.3410225913547478,-0.07473144113532557,0.2839180389954666,0.18083526430685484,0.7027463904464331,-0.027027842277615333,-0.05901493638809626,-0.14285996654589062,-0.0302597023606242,0.6347752073862116,-0.1420571935105064,0.12058970506778761,0.16761665629472608,0.6019001078621398,0.6056748423894268,0.571558379034792,-0.10180762406034444,0.30466651295963576,0.021806688832257705,0.6727487953065927,0.1505437301845428,0.6984485548652607,-0.2631318624608424,0.46666008822505806,0.7192001179076493,0.6554979736761563,0.6533658009903172,0.8245856764698005,-0.32807837830724357,0.7675918111920732,-0.08770639480001671,0.8084902012184647,0.24388248657490333,-0.3877163960328386,-0.24325932412633514,-0.41190092000484363,0.5530484622806551,0.5963522267261807,0.12969806083380486,-0.33917501394935506,0.4679257279646872,0.773783356446083,1.0,-0.085547170275758,0.7585669266105612,0.4798026276356026,0.4563075034701692,0.0479213332353691,0.10811570610621829,0.6155940133132831,-0.2039328223397439,0.2673625040597403,-0.0861886859397143,0.11654812800390871,0.21691585992223059,-0.24560032852375438,0.25924379316262525,-0.11843474518415018,0.4265781084864861,0.4142713555532887,-0.13360157758318733,0.5711973054792843,-0.19396810568121559,-0.34903720632478086,0.3652754766659818,0.3590895370289198,-0.24379929424877966,0.5144771358453701,0.7782747355002747,-0.21077154557229957,-0.1576765622582666,0.49335868091014284,-0.014969747644469306,0.7039395324367298,-0.3505311391545213,0.3813322995259743,0.1353037191316829,0.7495618492794037,0.5723564016012176,0.30496956704315126,0.40716601674405295,0.08405527306415343,0.1800712808602088,0.36261436616393966,-0.023221149764529197,0.6592214649288606,0.33752947272973444,-0.2922186788855569,0.4298334009666638,0.5915024045044257,-0.30560365022431496,0.3128672652927558,0.1347110569409242,0.08946535054988959,-0.06756573351066913,-0.41690785722332074,0.15472370229045593,0.7546658316508158,0.6255501155496888,-0.41175735129782176,0.08620540138000071
Parietal_Sup_L,0.17265138758232557,0.010533299537929398,0.3362693400461772,-0.1850614788491365,0.12084853099585588,0.8480342746217892,0.03711364379196363,0.016737606862398384,-0.21864409952102257,0.17200342384836603,-0.031073617412678903,-0.07413875734294996,0.06643836349954829,0.06485423683290208,-0.16580400834989245,0.36699976939397994,0.7393615820341939,-0.33376172924603986,0.22979051962975633,0.32183475899974107,0.12993145127737918,0.0959313243020967,0.18613835751577626,-0.13094309611591887,0.3034662988144731,0.07235809749037372,0.09031304533365413,-0.012603340737121247,-0.08528350719745108,0.12425567331854893,-0.26811145540103876,0.37034566531078933,0.06854176087914682,-0.0469072030264861,0.5702453282379006,0.4877275663919889,0.020496977964613316,-0.08499956411765763,-0.08365735105427341,0.617658973190865,0.9194692276532986,0.06730233465208306,0.08376917542883106,-0.02612482325583556,0.04974562471414203,0.22367352200161406,-0.09441444891546127,-0.22681889344299067,0.042324075773866855,0.05351351928432448,-0.11036045784659876,0.43832375168738613,0.10706579695620624,-0.41666066400688434,0.42432194844979937,-0.0050575985006124004,0.8986691254616709,0.06188349484824473,0.013283315005575568,-0.16181911212483846,-0.24909706787821326,-0.3319481885339523,0.3233732669358314,-0.20262293042632387,0.2812766124872496,-0.36285371874597905,-0.17081775447539244,0.6074033279343627,0.028094005036509828,0.343784294171248,-0.03718679414836574,0.15290239346470244,0.15769419727728168,0.18099061841460665,0.15156208227120718,-0.26208205318126415,-0.085547170275758,1.0,-0.2700099106867297,0.3059209915138793,-0.292772757707688,-0.08641091520898216,0.3663346788240564,0.1458173033469053,0.16500350308514794,0.15340596779010615,0.2230442864170602,-0.04276976111916456,0.6560995512160802,0.16475983809976205,0.23407114461929385,0.17508204891172982,-0.30057070793686846,0.08081511914905926,0.9140491920707827,-0.022929509475594002,0.4934390025028313,0.6550805165090412,0.15333785909742692,-0.44146315228671407,-0.14714173177971607,0.3231097637720716,-0.06834284469287087,0.20508869555646905,0.1356056868166246,0.157691066042061,0.1898182429420896,-0.11992601917813668,0.49825576029128543,-0.32996123570026475,0.12293086316654223,-0.3941431563817268,0.12524200770653032,0.443759509302216,0.21582188380841977,0.1405091070852728,0.054006496355590516,0.5294123236128593,0.24738181688355734,-0.06478999703659016,0.19232963027307354,0.3622320948648386,0.09778315461584054,0.050721291251178635,0.3221627580175716,0.4999913443896055,0.4381432442049755,0.3295120923326524,0.8932978700925058,0.36620912328930355,-0.0548838450475582,-0.42615565512508297,-0.0669984535907586,0.3880415383629736,0.3966594732484153
Frontal_Inf_Tri_R,0.07572702526091653,0.08497658373827924,0.34059268082403205,0.7809938632152513,0.6106233378765286,-0.09882096590010242,0.5527082800444304,0.7577231512498686,0.8420526662765089,0.10100141372513208,0.18900538168891665,0.6100082278454028,0.2766444550567409,0.7168137329055367,0.8297924534218807,0.23566278516797057,-0.3251365986463261,0.7570377843929669,0.2426075761880226,0.3328819209302614,-0.14000261957250745,-0.15964956655693022,0.2500993684596618,0.6012232003511806,0.4891307289344165,0.3395986648801678,-0.17356071037230952,0.40903263011128194,0.38803007954362556,0.44350758586550215,0.7437239933231363,0.4168280747316257,0.6236943958844638,-0.06855427593640336,-0.49732027226538295,-0.004482554636271364,0.17352690077288052,0.1556685646040792,0.7348762816883458,-0.1884893201385828,-0.15983856094987067,-0.2172601880724748,-0.06463723061703772,0.6768250878337976,-0.18533942664843342,-0.06460924278515716,-0.030720734466492105,0.7404626528186447,0.7561512828081403,0.5043700372083981,-0.04924010357905972,0.2604990106206051,0.06259506780951446,0.8306722576228456,-0.001779914769227331,0.6886293469604751,-0.41418714159506104,0.4932398469690485,0.5858132611626954,0.6966576451272823,0.7004699844961414,0.8035728913475038,-0.5119195472897782,0.7517034920009636,-0.27127149513931165,0.861795617988957,0.026232560532418854,-0.36294922650473077,-0.08451169723043406,-0.33498766983084194,0.6015035050995234,0.4945397925426226,0.34484767377729997,-0.24058490836698365,0.37079245128031174,0.8352616982889296,0.7585669266105612,-0.2700099106867297,1.0,0.43814874266656906,0.5831721452759346,0.22695510221407228,0.05044289449267048,0.6278977835858478,-0.2266039788590849,0.1775391019429941,-0.061581674124993616,0.21786935882471195,0.11398370141032066,0.04108564012499719,0.08136447464487011,-0.13139901444724503,0.4442656258511558,0.49627610866169974,-0.32110396050819046,0.501028942246639,-0.11444769129745733,-0.3934197484183823,0.44092651724949083,0.41929137750778833,-0.12094266210727857,0.4588430754602861,0.6753048487852612,-0.1557407156750938,-0.14733174178571104,0.47914794248204695,-0.1541947821042899,0.6485076165630408,-0.3633774943529569,0.5801579126412301,0.029845460519447326,0.7727287436572519,0.7509648739876399,0.25592472427090635,0.36598059031756713,0.1729698819201216,0.027914576248325863,0.25661782588230775,-0.18666080944032268,0.785891342670073,0.29053637150189143,-0.16868864657088933,0.5627681779213535,0.6450169835703994,-0.22525343181122495,0.2615179061306812,-0.15464423813295794,-0.05860949582595527,-0.19101362724354365,-0.2809167563373336,0.11272699973972752,0.8073109285869757,0.7246631119429136,-0.4928627617532534,0.07591758311607952
Postcentral_L,0.0005587637950752156,0.3714996486318377,0.14426042905228484,0.42008264486919167,0.8699908325101207,0.3799254638429728,0.7020773431664044,0.6405754550284148,0.35887350427803705,0.17087800386537233,0.37551951410585377,0.542234298248143,0.600862235234081,0.5821541418754465,0.5713351635715642,0.2611727887504056,-0.05335557859493708,0.5864441583281416,0.4028651074274095,0.8200973003064029,0.028114870062692737,0.04107328552668922,0.7210619293848725,0.6017039572247002,0.6547617857525604,0.6865949153917552,-0.089868671350512,0.6521626000654345,0.32044347426692593,0.8536411960491348,0.5238222093773943,0.8472020374936949,0.7895820446994464,-0.033767353593505925,-0.19342168459535652,0.25967203804974365,0.06268638201229318,0.2619957681404971,0.6704694277278751,0.5039827820121314,0.4219232089723241,-0.09419019608509235,0.1659292881547564,0.7115398809118847,0.07126775771862752,0.09493070506478259,-0.036512867277393724,0.545319709713733,0.7138826538440404,0.7163027217018839,-0.15213179089170706,0.8632988223857094,0.12546053125614606,0.3877682542203879,0.4728586739479893,0.4624859113566138,0.16086248987821217,0.6484139042284276,0.6805851740316751,0.4923581974385039,0.42198174797125165,0.40891216573464984,-0.03535236018882063,0.6559832813211667,0.06062717046266621,0.4167040592281583,0.08271388614686101,0.14509989506501225,-0.21376826246431835,0.02237501537191145,0.6414863265880337,0.7182617981995583,0.3394684738273168,-0.047158520426127816,0.5595144217763376,0.6159342011056484,0.4798026276356026,0.3059209915138793,0.43814874266656906,1.0,0.2623512570619224,-0.04434446668706612,0.4159002680286103,0.569651563162422,0.17676519934167773,0.3059281707832631,0.16897312912450466,0.07592167127755141,0.6723507068629079,0.10499887124487188,0.6031796494843448,0.00888846207453836,0.22314923458568586,0.5874037945894683,0.32018741266561374,0.4850213886204495,0.020830576463956602,-0.10429260382861216,0.43286541840034226,0.11626061386277904,-0.13426559823913972,0.9100452540675447,0.6086526275519668,-0.03847767669324521,0.12741936615481755,0.7970295583720564,-0.03910048025138089,0.623938335552393,-0.1327819924621731,0.2798127314382584,0.08049999670815697,0.3956235600983459,0.5513011216705159,0.7588393372298694,0.5274118717268302,-0.04872547150289798,0.4138066535018386,0.7964035850567198,0.019418729385143947,0.7329174034422814,0.5246988510120535,0.060670806280034524,0.3166710328294342,0.7741202528036549,0.11467678761617071,0.700754397244443,0.31828621592202494,0.5843789235702571,0.4548874600611185,-0.12275298972003476,0.1471514132340791,0.3426500511520673,0.6073823925756937,0.02461531942611592,0.4121412291920188
Raphe_M,-0.3271012847006187,0.45970075488732853,-0.02529893268195551,0.5691506988093444,0.3549571792018478,-0.22744430189401232,0.3536353501192396,0.6631983383640166,0.67265300342074,-0.02594718503532624,0.23731091228264017,0.3446639861373052,0.5935057984688611,0.6426822956189524,0.4885182223106474,0.056864979510031805,-0.5057640356579203,0.6382849814619838,0.17394458343511662,0.019937878242028743,0.037244287045682445,-0.23885241660103135,0.1181956225692281,0.2625363192819435,0.013503570175481991,0.43412840464708385,-0.2850139301968707,0.383393417627744,0.24864412835360952,0.37154336030763696,0.5282872900527905,0.14033505122638273,0.5378422186667632,-0.07564582964507084,-0.6891712006331505,-0.0006285736608748543,0.11119858673076072,0.2802754357651958,0.34392256276552174,-0.3547774336651993,-0.27903548787429794,-0.2717910320877471,0.2099274849628911,0.24570170766058266,-0.37636725526135006,-0.30940763058420206,-0.2554486822880929,0.6083148908447067,0.4388430282858751,0.5753522028395632,-0.008144441987479425,-0.11033257380343124,0.002662815437101147,0.8208588966190471,-0.1364276514188607,0.3752193941245776,-0.5791755073278182,0.47920551274869955,0.5463836018595637,0.8726816939127805,0.907307569207801,0.5136830341936099,-0.5182201746647437,0.6783694009696026,-0.2714297357112384,0.5750977104848584,0.07602966065232163,-0.28347354538332187,-0.46705930003800855,-0.4488025815924087,0.5104113890920909,0.3171170783246549,0.4555417092129282,-0.18218798032571387,0.23004659343040745,0.6495513047442791,0.4563075034701692,-0.292772757707688,0.5831721452759346,0.2623512570619224,1.0,0.09584006781632776,-0.04967818455793603,0.42643552666786216,0.009360355496638871,0.11838229187446869,0.11643063161778398,0.14929543116784982,-0.21658608595715173,-0.12670414512686093,0.37962903395620445,-0.022011454025655696,0.21437707369716022,0.5290035164539675,-0.33211812397470075,0.31137174087544106,-0.48227411790130614,-0.5469708874108342,0.41521065718150524,0.6224199890416248,0.18309071088160112,0.21252323830543904,0.46239052110942347,-0.1194306969936849,0.038641670927134615,0.40146642739787064,-0.1424645414054231,0.47464597856794505,-0.2352431631171245,0.6545791300322414,-0.15796613590576913,0.6917524093968653,0.571331634388382,-0.1252412524208232,0.1989795944743998,0.10410936431974327,0.4247539944495135,0.007970874861606055,-0.13782412132358152,0.4238570802236925,-0.14419966404779627,-0.047165404317568306,0.1367037050929991,0.34570201653795096,-0.30231956295333845,-0.05191045834659301,-0.5203614414137943,-0.1446089280811763,-0.37945306996209704,-0.4730222933941838,0.3142399666476671,0.679886563937913,0.6436894342602004,-0.38425654322789116,-0.05093354426369502
Cerebellum_9_L,0.379580673994572,0.011582698157461834,0.08869625518291804,0.22586136246695862,0.04495650679518156,-0.09689597929469945,-0.0036214477084754526,0.14689622118461065,0.2237235705696232,0.21143235018154502,-0.2545643473114333,-0.00793572043611069,-0.21228861046907618,0.176960327790612,0.17458082067350283,0.17326215804015674,0.047552679616884606,0.07060531053745149,0.05157285664747554,0.0712355361006039,0.09933517003648946,-0.039689511969039866,-0.07338598774073371,-0.06064238441642489,0.06451509736253633,-0.06470205353349381,-0.1176261383760521,-0.07024075643375755,-0.45894968309488826,-0.015148679607639241,0.09070344257152266,0.015004361383209864,0.03234910701931842,-0.03837636187589041,-0.061887321461980505,0.006298767687228228,-0.05766237926998705,-0.10604743899817685,0.07900631104068684,-0.12934534641816753,-0.03470448585992338,0.15492939441623224,-0.1733828870667702,0.043822593534140405,-0.11703002828389251,0.2566882073779973,-0.21714553312426876,0.1529822469963941,0.09976729101542742,-0.07168750517381883,0.08850540233639066,-0.04419808175249827,0.10111336300406734,0.1166229466128406,0.0020475497768496585,0.214353370645295,-0.16437744570989868,-0.07007679957175991,0.02120460980752808,0.04039956687994092,0.12429374782564555,0.09248835635039268,-0.11447402203409475,0.009484306784966937,-0.12494295625976122,0.07723349166670536,0.030463339068355567,0.03607116802009801,0.05348196770973248,0.04994730164570086,0.025545698166809537,0.007529622465257794,0.06797354158444484,-0.002673167829799841,-0.03366490209996075,0.09309436983090486,0.0479213332353691,-0.08641091520898216,0.22695510221407228,-0.04434446668706612,0.09584006781632776,1.0,0.10960859399473448,0.14847579072777942,-0.07766843498400611,0.08603639515927246,0.060567969732866926,0.3469838084694331,0.09908394489438456,0.07402107474114217,-0.16206308287346105,-0.16023174632079412,0.09657825321400061,0.12044104803861891,-0.1515722221183401,0.15795054949000492,0.24544825310229618,-0.022532471080915446,0.16372073640013057,0.09652142981065213,-0.09127603883250122,-0.035068056982203895,-0.0007908999301130282,-0.08960220496228276,0.0810615556355066,-0.003892298490413411,0.043421033196392615,-0.04143586839615483,0.1413646275074489,0.03703408482801709,0.0622595260353519,-0.0003430478848485707,0.13382460136961796,-0.03916786201420287,0.13217988956826304,0.2432731773761487,-0.0648427651566521,0.03162005934187996,-0.23105115728027098,0.13054600503296576,-0.004296929303127814,0.01123139419567921,0.44549860078128534,0.1337101485611246,-0.07969717019308738,0.031650724118312816,-0.03529464848107663,-0.1260565291077546,-0.10191017787454004,0.04205879751657009,-0.44853803191270614,0.07110214782790351,0.2541880283966218,-0.14858490172399086,0.04112255083901208
Red_N_L,0.12629338968960688,0.21152944260677223,0.12343476856119377,0.3223157538765626,0.27000999677869125,0.3557925237113289,0.18928820751970088,0.2698288225248019,-0.08762972643432634,0.0022887072168415114,-0.24807159705336115,0.1348648269049498,0.1988488006749846,0.26587007306049476,0.11678838439545892,0.34177724794882497,0.2352284407062505,0.07212622661175626,0.10820808027901331,0.4679942990518893,-0.03804425172800084,0.04564501713781174,0.36675513408456656,-0.002554962225138886,0.3567003831254486,0.22802222466500696,-0.02749738213125705,0.13439933755028224,-0.11220968336361428,0.2727649437396597,0.06654383637086973,0.4564369256046742,0.2985792470370838,-0.10572330056069945,0.1787181271058589,0.19958165806432607,-0.026898573440302137,0.07929328776468998,0.19751800893105703,0.173327800883129,0.37359144774690684,0.12748639553723098,0.13437216491267476,0.21991205603991887,-0.010244843277503702,0.25229193760291385,-0.3175293474225049,0.07599702665274537,0.26446502594237403,0.3101966195555331,0.08965906190700847,0.387048955773704,0.16672553776749535,-0.07837322605935271,0.50561280863664,0.16071415614537515,0.2824396452202615,0.15833370875665545,0.18735336550603848,0.12148900448528935,0.016582476423388892,-0.10796054747670412,0.1518602388011196,0.06948792457253912,0.07943708486040217,-0.05078688481846433,-0.06724904426004502,0.4249896207345736,-0.1773988032675399,0.12450268787241604,0.15181393987085615,0.3605514376454044,0.03949621279500788,0.5119582876939619,0.4277208172841652,0.06698497096222486,0.10811570610621829,0.3663346788240564,0.05044289449267048,0.4159002680286103,-0.04967818455793603,0.10960859399473448,1.0,0.26029151807877365,0.0036587604632984543,0.3222109212431733,0.06824913405208823,0.042466582819873804,0.4333863244574773,0.0373567840056588,0.19861432762624534,0.027642548906801907,-0.1041720644028652,0.3394585249368412,0.355824466327556,0.12903782886659945,0.339334378949962,0.2775155530909569,0.33425234607237625,-0.057360001513020654,-0.31637096950007026,0.38177320474198256,0.19002535991445954,0.02114367921151255,-0.17801005175438167,0.3465693540395401,-0.06340534181957516,0.04386143103756048,0.24856262872046814,-0.1957085648826302,-0.05062990537715835,-0.13496001963865265,0.15777538485669765,0.42486494019477494,0.47866176487946044,-0.03317464545727717,0.16610896192205726,0.4332600459379363,0.007504634449517586,0.24282353609618268,0.2792585849667705,0.09690907492559926,0.08061019505023809,0.17262066455863684,0.10462539869882975,0.5403700443993322,0.2557417917157929,0.36098944657566284,0.4280271268995381,0.1208573656185449,-0.07313813426852361,-0.0959707086490642,0.19205366014535455,0.05764291488996555,0.4205500100907972
Red_N_R,0.08704256157078703,0.11665886994441162,0.20838574800223927,0.5874994541139619,0.6062075889141261,0.16108117395440832,0.5653673265868889,0.6150606160125583,0.5259034912517404,0.16673884634142536,0.23718522754064178,0.42180497413596335,0.3199005350076762,0.6173539044467115,0.46209914925369466,0.1566144337604759,-0.06453974469292857,0.5072723555609168,0.11345683318217023,0.44556826510308056,0.03789093874750136,-0.062097888616847764,0.4358197109996751,0.5273932045949423,0.4842956560619605,0.40329781468565873,-0.18611316938191275,0.4202293331241983,0.3074945309903024,0.5053231889313778,0.67200013839447,0.5987146714200355,0.6970991600097362,0.025298116683420677,-0.36410220100959784,0.11815182687179601,0.22581233444546595,0.14478927131439098,0.5543302626466255,0.11447339512888036,0.1455087188866771,-0.25180094994895413,0.15951412518098473,0.5181453465111442,-0.22244476628821003,0.12757678995375243,-0.09842857221453155,0.5420999574613232,0.6618473477963053,0.5513736562573007,-0.0338816168635746,0.4582057357759932,0.04220082958805999,0.5330946692940554,0.18970275150198682,0.5814864730893468,-0.05891651166222716,0.5643673504813511,0.6197542190774842,0.5964776018510451,0.5684068932430586,0.5772081561458872,-0.16240211048198883,0.6208603456247866,-0.11275703556173312,0.5906708569430463,0.01066530351740617,0.016365155639665844,-0.067825837373988,-0.3199979294807268,0.6420090162173413,0.5975047032911214,0.23599846156119234,-0.01466259379691665,0.36984910664279014,0.6838305326893319,0.6155940133132831,0.1458173033469053,0.6278977835858478,0.569651563162422,0.42643552666786216,0.14847579072777942,0.26029151807877365,1.0,-0.07752458165723257,0.31898120924201023,0.21204341722887754,0.2516722405180108,0.3917269656700978,-0.0006062776569526944,0.16423775298856308,-0.021761358089481986,0.06032887951524728,0.6215776284373392,-0.000727208183550917,0.46814430558644987,-0.08945304388442941,-0.19723248922667067,0.44842746161980074,0.2233459058793599,-0.08416896722399829,0.5482485255778655,0.5638356436090969,-0.11100805900045582,-0.15537447082294095,0.6193773311548049,-0.10044059503121082,0.5638995043445854,-0.22167347774440177,0.39838616187196296,0.022113250310534682,0.524200487312486,0.6615729977150333,0.4500404278607342,0.32098960864227327,0.04103867006396925,-0.00013226648393667009,0.4482303302341359,-0.16487303433395528,0.6139339911874956,0.14944421838911343,0.061842139894225656,0.5980959995630166,0.5579398915953309,0.049135121185560876,0.5470178641877015,0.11515998598350505,0.028557478653714077,0.1547583941766118,-0.23190299504168552,-0.007361032371187272,0.42922403734943493,0.7664820071441503,0.03120802052165591,0.44601377020797045
Amygdala_R,-0.05354418568653902,0.1447019831028905,-0.01843703618681977,-0.2894418744352972,0.10529627552629024,0.1802781887395942,0.09066324771178304,0.047630846367140094,-0.07766583957534977,0.16188904959511488,0.42421749059551744,-0.14837279766505648,0.2636690055924139,0.06683851011082434,-0.03291154048152656,0.13533864034223483,0.15447274576859465,-0.08351722522012468,0.3350208165740513,0.10081501462708506,0.2759363746623847,0.03571025625344618,0.15887662507617228,-0.09408740571022405,-0.15896807442084343,0.22312585272017102,0.034801752621872246,-0.011123776487778245,-0.059500685856182144,0.1908145784036554,-0.09559799051277858,0.14102174010679258,0.10997341585613427,-0.04616052769492793,0.03277597006124417,0.293568367840641,-0.2933725118955335,0.2592591168462604,-0.1868980141166812,0.4060744153242305,0.2966290335227393,-0.10826036182350214,0.30260139127746527,-0.1136021730794889,-0.05164185771822682,-0.0348972311392046,-0.05277192993254857,-0.08675659719398411,-0.022144927995647656,0.07913808150700029,0.038374559209286424,0.20400290708477878,0.10913774172829692,-0.11397209938592463,0.0904728379704027,-0.1764342115639585,0.16187942306722283,0.23340761611485195,-0.06327103722663234,0.018591190547861944,-0.04356774597713875,-0.18627993732192022,0.09474875620086666,-0.0723418436871386,0.20023807864850793,-0.2795962298267884,0.14246179041109175,0.3578232586522752,-0.13923163469280378,0.2197296121863449,0.07614864358062925,-0.06605062218089663,0.3327517725078019,0.013190192484630452,-0.04345234163930115,-0.11879604319602194,-0.2039328223397439,0.16500350308514794,-0.2266039788590849,0.17676519934167773,0.009360355496638871,-0.07766843498400611,0.0036587604632984543,-0.07752458165723257,1.0,0.044568311094869625,0.3407841690204422,0.024403457718561544,0.20074397513629844,0.12522369306541842,0.14370469643149106,0.1176277871772299,-0.2353411923246462,0.007303892859320048,0.2232044628946382,-0.00569389180382919,0.03078706022944046,0.08886175813040781,0.18836864441967055,-0.014867640595473634,0.3392804670948623,0.08216007652821225,-0.12324197342062307,0.10288856559943874,0.38923536722619884,0.16894287935963925,-0.08389570671692034,-0.0934637933974183,0.19116704746912644,-0.03658206489968313,0.015023495173418085,-0.1572739832784214,0.03880780520831993,0.12118245208065931,-0.08856455872085822,-0.18221554772749396,0.2505863429578687,0.1665374044620431,0.12606036665848647,-0.10738736155660095,-0.01268548490756755,0.33677373552714396,-0.07418992596474792,0.11039698777018722,0.21690475904435141,0.1539242199509198,0.06776798932155509,0.14076282723502745,0.22435001073969627,0.11248107767489013,0.022776020181062225,-0.18253828117177737,0.02434154392624549,0.25793045632072054,0.2469981013492579
