,Cuneus_L,Frontal_Inf_Tri_R,Precuneus_L,Parietal_Inf_R,Fusiform_L,Vermis_10,Putamen_L,Thal_MDm_L,Angular_L,Putamen_R,Cerebellum_Crus1_R,LC_R,Vermis_7,Supp_Motor_Area_R,Thal_PuL_R,Thal_PuI_R,Paracentral_Lobule_L,Frontal_Inf_Orb_2_R,ACC_pre_L,Frontal_Mid_2_L,Thal_PuI_L,Insula_R,Cerebellum_Crus2_R,Frontal_Sup_Medial_L,OFCpost_L,Cerebellum_8_R,Thal_IL_R,Thal_MDm_R,Postcentral_L,Thal_AV_L,Red_N_R,Cingulate_Mid_L,Frontal_Med_Orb_L,Parietal_Sup_R,Olfactory_R,Cerebellum_4_5_L,Thal_VPL_L,Calcarine_R,Vermis_1_2,Thal_MDl_L,Occipital_Inf_R,OFClat_L,Cerebellum_3_L,Occipital_Mid_R,N_Acc_R,Caudate_R,VTA_L,Occipital_Sup_R,Temporal_Inf_L,OFCmed_R,Cerebellum_4_5_R,ACC_sub_L,ParaHippocampal_L,Frontal_Sup_2_R,Thal_LGN_R,OFCpost_R,Hippocampus_R,Cerebellum_8_L,Thal_LGN_L,ParaHippocampal_R,OFCant_L,Thal_VA_R,Temporal_Mid_R,N_Acc_L,Vermis_6,Thal_LP_R,Thal_PuA_L,OFClat_R,OFCant_R,Temporal_Sup_L,Raphe_D,Paracentral_Lobule_R,Thal_VA_L,Fusiform_R,Rolandic_Oper_R,Amygdala_R,Thal_AV_R,Thal_PuL_L,LC_L,Thal_PuM_R
Thal_MDm_R,0.29688202785078854,0.5264222909426675,0.3460236271033684,0.31235064294391257,0.16946160423468334,-0.03883342324513193,0.46757909783717383,0.7265399665483994,-0.019111788296231228,0.3905738022696892,0.178080322980829,-0.16433315953571773,-0.11218221600304834,0.6157661380143236,0.3686224933026801,0.42156272258163635,0.580788927075828,0.20646651069729782,0.135252448450328,0.5866591792529601,0.24423893728387763,0.4820975038726711,-0.21824385573575017,0.6016280919061423,0.075043809848267,0.14670667359935397,0.410651551888499,1.0,0.6052432025433122,0.2491447044994181,0.7865998650884493,0.5729910281776246,0.0019813855542969864,0.15641281866269907,0.10806150410808817,0.5346891394054883,0.6429684099040098,0.22184050548850479,0.30528532045853174,0.2509585810601126,0.022796677417697402,0.3500157255952966,0.5205143898930243,-0.13259877009868293,-0.1849221217194521,0.46265870682552107,0.42170924755513833,-0.16391265814545478,-0.0089646056424416,0.19348136215417305,0.4037368969473734,-0.11389282202520594,0.45176464077107253,0.3855816145815678,0.2985964083954982,-0.07975829461401518,0.45338346064172586,0.31084967792852675,0.178853364955972,0.5054246022741876,0.03753538407958067,0.30611299137086284,0.3472108248276585,-0.06838832680542777,0.05894484831666947,0.5613420681446886,0.3815670168824805,-0.020282934933790776,-0.00022671538232804571,0.06333201948262933,0.2820014007673472,0.5081905588361835,0.5368549538859131,0.6303680963100904,0.3011945349558149,0.04681339032538105,0.6415620303675856,0.5446852192834175,0.1457851902041058,0.4566277268400641
Postcentral_L,0.25967203804974365,0.43814874266656906,0.4219232089723241,0.3799254638429728,0.600862235234081,0.16432814172252008,0.623938335552393,0.700754397244443,-0.14549841292346605,0.4167040592281583,0.10499887124487188,-0.089868671350512,0.019418729385143947,0.7588393372298694,0.5246988510120535,0.6086526275519668,0.8200973003064029,0.2798127314382584,0.02461531942611592,0.6547617857525604,0.6092349515373979,0.4908220578654267,0.1471514132340791,0.7329174034422814,0.1659292881547564,0.32044347426692593,0.542234298248143,0.6052432025433122,1.0,0.3670348400911736,0.569651563162422,0.7964035850567198,0.04107328552668922,0.16086248987821217,-0.047158520426127816,0.5821541418754465,0.7895820446994464,0.3394684738273168,0.42198174797125165,0.14509989506501225,0.038262385451841595,0.25811428047404916,0.6405754550284148,0.00888846207453836,0.0534843548296395,0.42008264486919167,0.43286541840034226,-0.19342168459535652,0.3714996486318377,0.18011154446064076,0.4358795431008093,-0.15213179089170706,0.6484139042284276,0.5864441583281416,0.31828621592202494,0.07126775771862752,0.4798026276356026,0.07592167127755141,0.28524406803322444,0.4624859113566138,-0.033767353593505925,0.3956235600983459,0.14426042905228484,-0.036512867277393724,-0.12275298972003476,0.6414863265880337,0.6865949153917552,-0.03535236018882063,0.08271388614686101,0.6031796494843448,0.5595144217763376,0.8536411960491348,0.6017039572247002,0.4204563823492263,0.3877682542203879,0.17676519934167773,0.6073823925756937,0.7020773431664044,-0.21376826246431835,0.6559832813211667
Thal_AV_L,-0.03357484557512482,0.46629630942467476,-0.09829048268849086,-0.11811605326216305,0.12669305433912864,0.09482730199972363,0.5897882731598215,0.1712607490193323,-0.43409420273126326,0.6092640197215072,-0.06912810911678026,-0.08968884009402471,0.052951971505641654,0.29292619615955373,0.42629775045764245,0.5534769485653176,0.3100374907478193,0.12411878081335703,-0.3266395854740811,0.25692905801917737,0.529721740981876,0.4677311673614758,0.12643850736071816,0.517166756122603,-0.0550609092762418,0.4357976844908499,0.63331387983686,0.2491447044994181,0.3670348400911736,1.0,0.21575975112961474,0.2734527972669333,-0.19677889255562575,-0.19184518927155658,-0.3907534090279461,0.31212477160133756,0.4238305807187086,0.1151015669965534,0.2624426140923447,-0.4653419908689069,0.038544198202790585,0.04033965986432995,0.36471817661188505,-0.1448625756692386,0.166540808379985,0.2329792929578312,0.25111111400407365,-0.2240480811730536,-0.03389533816279461,-0.23199928048602045,0.15357564288957437,-0.18069671092650544,0.34270124309447486,0.42333503301193953,0.20615730112488442,0.21154611927402694,0.5261926988993191,0.011441749502761549,-0.040493396992466735,0.42299724483640505,2.1859749681238165e-05,0.5434876222030746,0.08563878959144175,0.5138845382064631,-0.21788206528788082,0.35818639218196874,0.2775708812026336,-0.14390049478082242,0.2500722373425556,0.16488033052006562,0.11310713423088231,0.3376216759810478,0.7331610909206742,0.15154156670102906,0.38705085341777634,-0.10557042036361305,0.19242206676443557,0.5109811014056324,0.05415379696908114,0.500281732185107
Red_N_R,0.11815182687179601,0.6278977835858478,0.1455087188866771,0.16108117395440832,0.3199005350076762,0.19035562597049824,0.5638995043445854,0.5470178641877015,-0.23486007960065655,0.5906708569430463,-0.0006062776569526944,-0.18611316938191275,-0.16487303433395528,0.4500404278607342,0.14944421838911343,0.5638356436090969,0.44556826510308056,0.39838616187196296,0.03120802052165591,0.4842956560619605,0.40640873407933104,0.608438535727845,-0.007361032371187272,0.6139339911874956,0.15951412518098473,0.3074945309903024,0.42180497413596335,0.7865998650884493,0.569651563162422,0.21575975112961474,1.0,0.4482303302341359,-0.062097888616847764,-0.05891651166222716,-0.01466259379691665,0.6173539044467115,0.6970991600097362,0.23599846156119234,0.5684068932430586,0.016365155639665844,-0.06139464698922253,0.36521352472374546,0.6150606160125583,-0.021761358089481986,-0.33333601482086256,0.5874994541139619,0.44842746161980074,-0.36410220100959784,0.11665886994441162,0.16423014761053883,0.558334706293358,-0.0338816168635746,0.5643673504813511,0.5072723555609168,0.11515998598350505,-0.22244476628821003,0.6155940133132831,0.2516722405180108,0.05294352995401297,0.5814864730893468,0.025298116683420677,0.524200487312486,0.20838574800223927,-0.09842857221453155,-0.23190299504168552,0.6420090162173413,0.40329781468565873,-0.16240211048198883,0.01066530351740617,0.16423775298856308,0.36984910664279014,0.5053231889313778,0.5273932045949423,0.6086494442813499,0.5330946692940554,-0.07752458165723257,0.7664820071441503,0.5653673265868889,-0.067825837373988,0.6208603456247866
Cingulate_Mid_L,0.24763246872753913,0.25661782588230775,0.6460613894391356,0.486152334828445,0.33058670714483457,-0.10775682507582941,0.4963731426332362,0.7067548126224682,0.11070758249853023,0.20113148793535945,0.06366162590706177,0.020235364980771567,0.07020915615283628,0.7578716146552891,0.5131161122861052,0.3955201821385779,0.7744310090868658,0.043237005368823335,0.1368948988358609,0.6176488715547053,0.38262822973090393,0.28955217862933974,-0.03203532191199568,0.5931620433946694,0.10078757251733245,0.1812096786099713,0.3925961523655973,0.5729910281776246,0.7964035850567198,0.2734527972669333,0.4482303302341359,1.0,0.04456271828857684,0.4101244474688265,0.05874735971889907,0.4090440275543519,0.5940864993794008,0.2478017166543884,0.18817433775763107,0.29225875099636156,0.008847730133825928,0.18805908852411854,0.42676093247827435,-0.02039633880965407,0.057892601377532216,0.29195208984283044,0.3430372415431509,0.04710310962566958,0.268796603636403,0.17833388132497774,0.18141272513816492,-0.07199674810698585,0.47713017251077405,0.37906403100108627,0.4516028496135952,0.08337717479376569,0.36261436616393966,0.11334838286497126,0.3297978869517126,0.3920104640398179,0.01713239123884223,0.16130145523102773,0.21056080604679273,-0.012384177066850974,0.00942092250336917,0.5280451298284644,0.5184264497413325,0.020759685059721675,0.004528055290057697,0.5676325202357999,0.48196373059290015,0.6514957711020103,0.4426558368064364,0.28064070351921,0.12301377082513315,0.1665374044620431,0.43813266376917764,0.5341013591722674,-0.04576579436453519,0.3937293514658862
Frontal_Med_Orb_L,0.11004248488579305,-0.15964956655693022,0.12195802115241958,0.07200353312895186,-0.03838014488198947,-0.13513596904985675,-0.15685641204704248,0.07418004949075414,0.1861577028173264,-0.24135993694448252,0.17741275827172917,0.08786312117798897,-0.007660420619128502,0.09156224708995281,0.11433144985509815,-0.18847788511613628,-0.017907316252308358,-0.09938794646944343,0.15279267549759218,0.09023900734772684,-0.15460096355865963,-0.22600206751775687,-0.02547480629433716,-0.11483064536098327,-0.16122969607895926,-0.06653603145355613,-0.2066578027989514,0.0019813855542969864,0.04107328552668922,-0.19677889255562575,-0.062097888616847764,0.04456271828857684,1.0,0.15823921785598016,0.082924132275098,-0.21430474171353794,-0.1495366606379394,-0.07712019618788109,-0.22909262660773047,0.1975322540203471,-0.06109775395844228,-0.0532784785489168,-0.1830380224277303,0.02168280859848381,0.07629163827496081,-0.17673813473908892,-0.2296115651112729,0.04882560963964966,-0.07228484120914992,0.09221426010969143,-0.1609055276547644,0.08176775396784605,-0.11013921650169642,-0.06001765717808148,0.14997814603783696,0.1397018888036544,-0.21705405067415562,-0.12135212443211117,0.1583900759742287,-0.2655888022940044,0.1311962122112696,-0.22467562553193304,-0.039091544570758245,-0.1345929395441787,0.2146745258448735,-0.05365045566829273,-0.15886114616808575,0.2158663379300825,-0.04014799603462741,-0.0034181685020430934,-0.09502338552903374,-0.014547445784569124,-0.13236234637781588,-0.05027626913776968,-0.19777298444867003,0.03571025625344618,-0.03484732781141166,-0.1612171301724396,0.13071853405008124,-0.14163678076631941
Parietal_Sup_R,0.3687019859573156,-0.41418714159506104,0.8550029452841474,0.8143099790683591,-0.13263568485698787,-0.4578170500331765,-0.2293473500361013,0.4342115598875105,0.7123522530902113,-0.510860482217987,0.21974819480293836,0.21767242805750858,0.28900719752756443,0.4131450602421764,0.1828336871950784,-0.2558808207369516,0.27459224778909413,-0.44804050480877644,0.47213016870636876,0.2896006298921693,-0.2779550312080481,-0.4457483684447709,-0.13635103993733336,-0.1951429085487967,-0.004536358601175811,-0.11367556267117544,-0.19319689589727213,0.15641281866269907,0.16086248987821217,-0.19184518927155658,-0.05891651166222716,0.4101244474688265,0.15823921785598016,1.0,0.21510753958509518,-0.20817902380752767,-0.1618208201826545,-0.0223779698434675,-0.5463997632051292,0.5723109735131379,-0.0410887722789722,0.07293579588660792,-0.2519032402252644,0.16954875437369094,0.013740589236369984,-0.37224143830959744,-0.053661561752950414,0.7183017721556952,-0.14984201720707552,0.19928839962839257,-0.41586290972830214,-0.11669768437692109,-0.11125157630037906,-0.5005848888840135,0.5158794874979472,0.1559207615498149,-0.2631318624608424,-0.1335651605340107,0.4062642507836947,-0.1761961267390327,-0.01271564284260094,-0.5367864601614132,0.2927285135193311,0.03155593581489573,0.5224201407460859,-0.21710886618472666,-0.108077430064681,0.4003169857593387,-0.21191812529467013,0.035684295919283314,-0.00356611016899106,-0.03117660641079933,-0.1615100785854199,-0.09184638767616385,-0.6451957292212648,0.16187942306722283,-0.27598609438758437,-0.12023735475734139,0.202183578806607,-0.42674194947329613
Olfactory_R,0.09613232900095828,-0.24058490836698365,0.14555304603295877,0.1628408651821782,0.03497783115836272,-0.09649197213264864,-0.33091327713268714,0.24230219537227832,0.21496846483442433,-0.3592615889522642,0.1646460375986206,0.15902911891395619,0.0020689519106620704,0.09718818434391888,-0.15995230364844953,-0.2265773258813241,0.08133209012662071,-0.24765831724692522,0.32923808976132724,0.052926027742524306,-0.161018941987232,-0.31016579728306204,-0.0920954565883035,-0.16231062564216925,0.3793415227053717,-0.2010825529437001,-0.19833707295702785,0.10806150410808817,-0.047158520426127816,-0.3907534090279461,-0.01466259379691665,0.05874735971889907,0.082924132275098,0.21510753958509518,1.0,-0.15683625340120588,-0.0762524200875611,-0.04891633092713691,-0.20249008165691101,0.4901145705575931,0.06126821412255851,0.09743975272527136,-0.13655744389326033,0.12177919702985067,-0.3110460247378574,-6.623048649364471e-05,0.035007333785594986,0.09487617769973619,0.12376693946600459,0.2583339027712457,-0.09811032501269847,0.12254012613445689,0.038717599112151245,-0.12709883944707356,-0.024099507633726782,-0.08299267090925497,-0.33917501394935506,0.0007673873308790116,0.2726031697846588,-0.20275223349068547,-0.10019463259976684,-0.34742266996946697,-0.11500220912225252,-0.38193073294524016,0.13341366312311864,-0.13369015995309325,0.04903769083834231,0.18772937745209045,-0.16613290577934042,-0.08476201769990893,0.029589598446731723,-0.03405081408023062,-0.3312798730826822,-0.030325418998139175,-0.2327659533473144,0.013190192484630452,-0.077709523737046,-0.15822489448802365,0.03508552680884374,-0.23473879472245907
Cerebellum_4_5_L,0.3355815602432789,0.7168137329055367,0.16685140004125065,0.10103988120959936,0.5797483360529658,0.5605227919561261,0.539568685038477,0.3761904242040545,-0.2667169583024841,0.6456695038448258,0.12449368957211754,-0.2610748418024159,-0.08008607292333107,0.30467880535800207,0.24873289824925945,0.6235867199001723,0.3438192234435755,0.3956398286300044,-0.3369644776239769,0.3471599310701501,0.42291025616570543,0.7936608775565942,0.21220814834388144,0.6606853770404677,0.06645540128392771,0.23353285726578332,0.6311712561873867,0.5346891394054883,0.5821541418754465,0.31212477160133756,0.6173539044467115,0.4090440275543519,-0.21430474171353794,-0.20817902380752767,-0.15683625340120588,1.0,0.7622710619266726,0.6368418570882742,0.7143913917324035,-0.04355191906106062,0.08714249999869818,0.15950434238110883,0.8914730933232586,-0.032424723481511646,-0.12484073344453661,0.6067800571719724,0.6843882902241246,-0.36777480519926625,0.19173715713000855,-0.049719577142984916,0.8693942903514661,-0.11766856586151812,0.5552804800352981,0.550215799717748,-0.12689923580519213,-0.2652738781470391,0.6219690125341032,0.21130864439371566,-0.12173880420555952,0.6398487322415178,-0.11501196897332314,0.5709818584067268,0.43652057517945025,-0.15944712303055045,-0.2000700280356699,0.5722407249692535,0.4764404443445878,-0.41825607303284906,0.02536356041950673,0.37444001334671523,0.43093578987574654,0.48141346182337513,0.4290604070189112,0.7485895296934094,0.641676270507988,0.06683851011082434,0.6663449021700794,0.6357944109216841,-0.353082637588032,0.6929607238663342
Thal_VPL_L,0.15219420550421014,0.6236943958844638,0.149655300425878,0.08447293057209705,0.6236637707682214,0.36628713271183483,0.714463781677221,0.5685568153807968,-0.3649281658307055,0.6581997369429086,0.0031526453480745496,-0.16118047778136033,-0.14768487361840693,0.5451160681842049,0.4040282953412052,0.7282137484201661,0.5961199249855,0.4324546355504548,-0.1672670701884468,0.49143959070468446,0.655008432425098,0.6971371602976562,0.18523818002376227,0.7680304859855555,0.19384306717730965,0.32789111704842744,0.6110706595905562,0.6429684099040098,0.7895820446994464,0.4238305807187086,0.6970991600097362,0.5940864993794008,-0.1495366606379394,-0.1618208201826545,-0.0762524200875611,0.7622710619266726,1.0,0.3589739424210645,0.6813347499652542,-0.06152740001754936,-0.026055858310865685,0.1989573363946783,0.785922055363779,-0.07313057638210539,-0.07900978546945553,0.6082123027539232,0.5377986572225435,-0.4599837010183318,0.40043425730224197,0.10515303931527135,0.6621026382044611,-0.10384817878566212,0.7259568968872607,0.7206148574319262,0.035025528254369345,-0.1528980023627185,0.6193585368725304,0.11378203544873976,0.13083986184942045,0.6092784391741084,-0.02565476564351333,0.6225438718075919,0.11040199863982093,-0.08584221496418634,-0.356865451089667,0.7320217825593426,0.7304640009522858,-0.22582410308599535,0.08494914160535852,0.5419487353098653,0.5009915759226113,0.7134999407599285,0.6123930752812243,0.5323010678761221,0.6331845401301228,0.10997341585613427,0.7363013259554158,0.800426554139027,-0.2876656069655085,0.8213390523122361
Calcarine_R,0.6100147020652014,0.34484767377729997,0.3440375755517598,0.3138341386253617,0.4889586285369036,0.45097837002344854,0.11550707414579003,0.23650946786045987,-0.05576783824753536,0.15089731626984576,0.413439230252655,-0.17237478201830214,-0.026849396810420728,0.10656852109035264,-0.017658962441337325,0.25596216080506146,0.11003776172718646,0.22125292085339054,-0.010381392826079932,0.06588741838390187,0.15903817861916353,0.457492421041817,0.2521760456350303,0.24771560255321223,0.14869243486843198,0.1431742453040889,0.33855002968894304,0.22184050548850479,0.3394684738273168,0.1151015669965534,0.23599846156119234,0.2478017166543884,-0.07712019618788109,-0.0223779698434675,-0.04891633092713691,0.6368418570882742,0.3589739424210645,1.0,0.43584404566390067,0.24630175184374967,0.09826873151955567,0.1167164033002483,0.5488822538903094,0.1857776448790117,0.14419287683910847,0.08691838334735506,0.5108504516615746,-0.1675813582334378,0.14860014931783666,-0.032956215453280445,0.6968324012138765,-0.10204263840286665,0.4332318956810015,0.21656103587259604,-0.2539236924371754,-0.18692965724514707,0.12969806083380486,0.03544398837918377,-0.19638470727373813,0.18782122245053498,-0.12133073188439555,0.17662217809239655,0.4340814812337613,-0.1288746829546849,0.10529522615955006,0.24379940854414878,0.35095827883575265,-0.3056624918401837,-0.05558296879460617,0.29156651670347444,0.12209488583316147,0.3418278274096094,0.09242353504610233,0.6887509993578981,0.3798960115861647,0.3327517725078019,0.2700731789074021,0.3079755428767385,-0.17506352063637828,0.3177280688319301
Vermis_1_2,0.01657296265831164,0.7004699844961414,-0.20452141936683985,-0.1963881813908067,0.597080506388952,0.6207584407441636,0.6192019011487292,0.1067757924982289,-0.5731807409484847,0.6999039281727993,-0.20779866434824296,-0.3192556209918862,-0.11026824869790604,0.05055145193657731,0.026573711170450702,0.6023384397547159,0.1787213436531796,0.5914246121954759,-0.40351496766596856,0.1475689897360477,0.5898530020277257,0.805304019429734,0.2405434220109016,0.5957485238938727,0.2185284793474336,0.3268570983925881,0.4976248459359942,0.30528532045853174,0.42198174797125165,0.2624426140923447,0.5684068932430586,0.18817433775763107,-0.22909262660773047,-0.5463997632051292,-0.20249008165691101,0.7143913917324035,0.6813347499652542,0.43584404566390067,1.0,-0.29192227085183425,0.06764924768658227,0.17664052848934614,0.7796591869741225,-0.06831122233847034,-0.11328144432258977,0.6658530342908171,0.5028408101629019,-0.6724466889908726,0.47848059420704414,-0.06280000867891224,0.8273864427577854,-0.06677116538756489,0.586994439255413,0.7253773187325343,-0.3639892070136054,-0.30178670813291464,0.6533658009903172,0.1779471135449937,-0.3225968954405785,0.516910682534997,-0.03414163692824575,0.7878984931144084,0.037036012648606606,-0.13507976073565234,-0.5357414263456155,0.61564226310954,0.5037466779265898,-0.5159371788884254,0.1812039932687361,0.4397698142275567,0.3201031518503653,0.4977893368240156,0.44452966266728,0.5024542610006669,0.8864546316166506,-0.04356774597713875,0.7284474864922442,0.5322071797534912,-0.4358295764294967,0.8109819602364751
Thal_MDl_L,0.5627868784096881,-0.36294922650473077,0.6805872424021482,0.594074280900247,0.05239103389326727,-0.23731869123318663,-0.42442768719918406,0.4569710284748334,0.6702110499477917,-0.6166352046877828,0.368327981201449,0.06571701109315417,0.1565239023710798,0.33584537000570863,0.015644296870475628,-0.29816976870383327,0.19975618618977917,-0.3329374084804042,0.5647275300231355,0.09769879739135423,-0.326853916643634,-0.36346405370497836,-0.18426181970718641,-0.1725388638078594,0.25976275807547256,-0.27621248842523927,-0.17780084508062688,0.2509585810601126,0.14509989506501225,-0.4653419908689069,0.016365155639665844,0.29225875099636156,0.1975322540203471,0.5723109735131379,0.4901145705575931,-0.04355191906106062,-0.06152740001754936,0.24630175184374967,-0.29192227085183425,1.0,0.058405239463363595,0.11005832576864936,-0.06246538917431902,0.19813144916643186,-0.01723098582204013,-0.22483224270423172,0.1374655002892283,0.42835510227284573,0.0592538486897461,0.22694463303999365,-0.05810887666416025,-0.04258267791567143,0.02462536318757446,-0.3046489586748023,0.23830114847242428,-0.0295026645862551,-0.3877163960328386,0.017913277590651578,0.4435543757438083,-0.21804003715970105,-0.05036286262596631,-0.5910102563784964,0.20393392163234186,-0.3686792646079307,0.49168673533160784,-0.1050561557622753,0.1230576698651887,0.3469185530196166,-0.09790594862663529,-0.0016036949893132263,0.09871448018432456,0.10113511692721751,-0.4153615449284503,0.1764044011314506,-0.4036103892726431,0.3578232586522752,-0.10933461791610861,-0.1145835247635775,0.03254905418307045,-0.3272250219157848
Occipital_Inf_R,0.22878489346845907,0.0898356045664935,0.059846698544366896,0.05577387434997501,-0.06290978411108787,-0.027804402782850346,-0.011191050939595625,-0.051513432706418325,0.14301844246380332,-0.005162043782229901,-0.0737000331984934,-0.25204651986781734,-0.03215002304709443,-0.0191959607959679,-0.008443561029961124,0.04112340353227492,0.10704206568382409,-0.12373107988318796,-0.030317488191353593,0.10909572185250195,-0.10624728904003143,0.07862408620406329,-0.07708160077352026,0.13272810162956386,-0.0015316667321132417,-0.12569420001764264,0.046936641950038535,0.022796677417697402,0.038262385451841595,0.038544198202790585,-0.06139464698922253,0.008847730133825928,-0.06109775395844228,-0.0410887722789722,0.06126821412255851,0.08714249999869818,-0.026055858310865685,0.09826873151955567,0.06764924768658227,0.058405239463363595,1.0,-0.1711091854150815,0.08574441495635352,0.016507726003593307,0.020468096286652356,-0.01208961162596979,0.12853571520399237,0.12411056281739215,0.02555837500305095,-0.14492283796190725,0.03284055311591006,0.056392478079758224,-0.03739389065087876,0.03212270447973769,0.014619418668279491,-0.09052087321173424,0.023311254646184335,0.15100249229285093,-0.05964085705624712,0.04049650854031277,-0.04250029883052885,0.04614342144950909,0.08837002402402756,-0.03488767938116531,0.02601297549226192,-0.042536771434485914,0.010509172191535415,-0.18530912892191276,-0.09659356539105465,-0.036227305991587355,0.05777356808599058,0.049017522024006194,-0.024369155368843164,0.09474235219550423,-0.03713642521704252,-0.1515862677827434,0.019490965382223044,-0.03208432528693051,-0.047648962380793865,-0.06443209351870584
OFClat_L,0.08770697362672278,0.14241753173067073,0.12076660013037395,0.20399350290185722,0.15622601733183503,-0.04942484713560651,0.11780452413183247,0.24406830113189812,-0.04341985241823444,0.08679761470517837,-0.08230073118378006,-0.026801312483680905,-0.06368628709856711,0.2271462492568598,0.053663292212928156,0.19118254979240612,0.18304665652189483,0.1160398043712388,0.09950376119873416,0.09819963951499455,0.19143263664209628,0.17058539386293875,-0.061127983552080774,0.140150521364513,0.2722998633047168,0.05194587944607243,0.06742711220550496,0.3500157255952966,0.25811428047404916,0.04033965986432995,0.36521352472374546,0.18805908852411854,-0.0532784785489168,0.07293579588660792,0.09743975272527136,0.15950434238110883,0.1989573363946783,0.1167164033002483,0.17664052848934614,0.11005832576864936,-0.1711091854150815,1.0,0.1848902287948751,0.03143528259170215,-0.006783204663945662,0.1398671741539871,0.3108072225867338,-0.08949802134996694,0.12420373957493268,0.22935436341316684,0.16145643767542026,-0.008176378042594015,0.30937462987552483,0.09814764098130056,0.1704307677477362,-0.020451073744689782,0.16764259128217876,0.1251573131246879,-0.004115049835248621,0.10532671610910638,-0.0761783115033824,0.11163026358764176,-0.0335230588110786,-0.06683734191304286,-0.049734669665207135,0.2052481928763283,0.11815555111565745,0.06912337425625513,0.25835026713498666,-0.020664291411300877,0.10944373278824417,0.2803311429651506,0.20795497340254634,0.2213411203393635,0.1673306671516692,0.18213921221240525,0.2943477082778576,0.20950665752709682,0.02687356242712922,0.17981410221470637
Cerebellum_3_L,0.2783983360486674,0.7577231512498686,0.11804895774914925,0.08353387110391879,0.6399667993908251,0.5301765149765835,0.5832868286494425,0.4156011395216908,-0.32988022111166865,0.670449822595613,0.04669426775447581,-0.23130411643569815,0.0016394068325899442,0.39868038012690504,0.31786817196927697,0.7032516641749568,0.42350612889792616,0.4283521502672401,-0.35501098587958735,0.41647985544935373,0.5616389011922195,0.831655283132534,0.2070212702902057,0.7504053176883638,0.17587304997121542,0.31383910256612163,0.6369008917209191,0.5205143898930243,0.6405754550284148,0.36471817661188505,0.6150606160125583,0.42676093247827435,-0.1830380224277303,-0.2519032402252644,-0.13655744389326033,0.8914730933232586,0.785922055363779,0.5488822538903094,0.7796591869741225,-0.06246538917431902,0.08574441495635352,0.1848902287948751,1.0,-0.030260971848712816,-0.1088238976020642,0.6803165894521314,0.6344267069831171,-0.43172945032514826,0.36775797467211174,-0.07477628335123784,0.8415779940330643,-0.1327623736355263,0.6400697994085288,0.6909467807974686,-0.10701727440372362,-0.2151255594325401,0.695549023541537,0.1380077180120808,-0.04919925265781188,0.6341226738014739,-0.10786223724401367,0.6566036146298875,0.3233507839659301,-0.09875544862302794,-0.2700206525331796,0.6573013558079805,0.5661808147589878,-0.40360550550704904,0.1248753702467453,0.4254100118783127,0.48396342792206964,0.6142814893877465,0.49324510846712877,0.6664928503874807,0.7600784943796347,0.047630846367140094,0.6909250673114758,0.690800733089765,-0.36191187315125545,0.7830842163885119
Occipital_Mid_R,0.13217405258763093,-0.13139901444724503,0.16392876091466543,0.2304032831718361,0.199826301076892,0.06057263526097309,-0.1183419166105027,0.04599495945474611,0.1623849784509333,-0.1268152359738191,0.15913959878671857,0.1302013603223829,-0.08892680504053029,0.13746526357104144,-0.054746237749328186,-0.0629288120400547,-0.10832316268660448,-0.0019506432246266798,0.2395350971142056,-0.08846593159823286,0.042475590700874456,-0.10221286932196351,0.2900268054342089,-0.10188939478486628,0.13377465225692697,0.0043881671515411174,-0.0716496297347291,-0.13259877009868293,0.00888846207453836,-0.1448625756692386,-0.021761358089481986,-0.02039633880965407,0.02168280859848381,0.16954875437369094,0.12177919702985067,-0.032424723481511646,-0.07313057638210539,0.1857776448790117,-0.06831122233847034,0.19813144916643186,0.016507726003593307,0.03143528259170215,-0.030260971848712816,1.0,-0.06823404236143034,-0.157771214988352,-0.15066386314995706,0.138167854391437,0.10505283944089515,0.06968258489673332,0.025124652579683177,0.05639419373274549,0.1601266055193889,-0.09775232143088992,-0.030993410316108864,-0.02113802427757562,-0.11843474518415018,-0.31253902386398835,0.1327048700666066,-0.15443091221190633,-0.02912231961615823,-0.13459158708373206,0.023371368934900744,-0.034326682079138394,0.08929887130663179,-0.10870870487472858,0.0606816869962297,0.09612062266495239,-0.08366330122825205,0.07242987071422206,0.07593504758469094,-0.0800321585329223,-0.1309944050941557,-0.0655157112263173,-0.09379136736980012,0.1176277871772299,-0.08993686397203045,-0.004310070452612044,-0.03546859874340155,-0.06424592993043145
