,LC_L,Thal_MGN_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Thal_AV_R,Thal_VA_L,Thal_PuM_L,Paracentral_Lobule_R,Thal_LP_L,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_LGN_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Thal_AV_L,Hippocampus_R,Vermis_6,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_10,ACC_sub_L,Occipital_Sup_R,Vermis_9,Temporal_Mid_L,Thal_VL_L,Frontal_Med_Orb_L,Caudate_L,Frontal_Inf_Oper_R,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_VA_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,ACC_sup_R,Temporal_Inf_L,Vermis_7,Rolandic_Oper_R,Occipital_Sup_L,Thal_PuM_R,Thal_IL_L,Parietal_Inf_R,Thal_MDm_L,Vermis_8,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,SN_pr_L,Postcentral_R,Cerebellum_4_5_R,Lingual_L,Red_N_L,Thal_MDl_L,LC_R,Rectus_R,Thal_VPL_R,Fusiform_L,Vermis_4_5,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,N_Acc_R,VTA_R,Cingulate_Post_L,Paracentral_Lobule_L,Temporal_Pole_Sup_R,Thal_MGN_L,Hippocampus_L,ParaHippocampal_L,Cerebellum_6_R
Vermis_6,0.3850885348126885,-0.2296007792715134,0.18930242090073698,-0.3312619818559882,-0.049734669665207135,-0.5463852427988912,0.30329413310073355,0.02601297549226192,0.05974630035043533,-0.23190299504168552,-0.34235370843391827,-0.2849654957832684,-0.22865523556056858,-0.2638404875428172,-0.26881884444833376,0.11248107767489013,-0.2833628908583095,0.021352260754692796,0.19193794599345507,0.13397617342003082,-0.14298281092666107,-0.34090028991996035,-0.21087201686924362,-0.12275298972003476,-0.21788206528788082,-0.41690785722332074,1.0,0.36620912328930355,0.4374517988116997,-0.12734158216405084,-0.3017081047382757,-0.11724228813405012,0.5337724684780926,-0.4979731125828857,-0.2868073713199646,-0.2509991861033037,0.2146745258448735,-0.23471378241636986,-0.22186579643121787,-0.2700206525331796,-0.1952205185648622,0.5776175314561414,-0.5450779195030059,-0.05257248951140334,-0.21312119760453038,-0.012254945610118204,-0.18514580911197795,-0.3137513867799857,0.3397810646879265,-0.5099316222959944,0.3448177166701428,-0.5255857580125676,0.04271336809921095,0.40318002177536766,0.14201928499965152,0.07112445919808848,-0.22289290228717404,-0.47107556306884985,0.26666913801714,-0.3019465668636602,0.060481942570978935,0.09422378049078291,-0.21943825778154422,-0.24949765937734228,0.655265341128504,0.1208573656185449,0.49168673533160784,0.18297444263950213,-0.26400725456401336,-0.4005829356233124,-0.2658766427740761,0.5745467974783269,0.08955294879167079,-0.4729203688967975,-0.1784536189317169,-0.048031361647171804,0.03591987153914871,-0.44277372366350437,0.21612699244668482,-0.044001043299810284,0.03660161903558685,0.06456124073419678,-0.47956114177543796,-0.34574164672340313,0.6160967938064613
Parietal_Sup_L,0.028094005036509828,-0.022929509475594002,0.04974562471414203,-0.21864409952102257,0.12186209586860554,-0.42615565512508297,0.4877275663919889,-0.023219364347606325,0.22367352200161406,0.1458173033469053,-0.0669984535907586,-0.13094309611591887,0.18613835751577626,0.12425567331854893,0.08081511914905926,0.16500350308514794,0.23407114461929385,-0.09441444891546127,0.3647638232551969,0.43832375168738613,0.15156208227120718,-0.32996123570026475,0.15290239346470244,0.3059209915138793,-0.19438942419878755,-0.085547170275758,0.36620912328930355,1.0,0.9194692276532986,0.12524200770653032,-0.25520559697549283,-0.11036045784659876,0.5702453282379006,-0.44146315228671407,0.054006496355590516,0.157691066042061,0.0959313243020967,-0.08365735105427341,-0.16580400834989245,0.016737606862398384,-0.17081775447539244,0.16475983809976205,-0.3941431563817268,0.12993145127737918,-0.02612482325583556,0.2768344209283888,-0.30057070793686846,0.010533299537929398,0.24738181688355734,-0.41666066400688434,0.49825576029128543,-0.20262293042632387,0.42432194844979937,0.8480342746217892,0.4999913443896055,0.020496977964613316,-0.06478999703659016,-0.23353605344062925,0.2812766124872496,-0.017373854158752585,0.12293086316654223,0.3966594732484153,0.12084853099585588,-0.14772312224055575,0.4934390025028313,0.3663346788240564,0.6074033279343627,0.09031304533365413,-0.08499956411765763,-0.12696383368435513,0.06643836349954829,0.36699976939397994,0.1898182429420896,-0.14432592198353422,0.042324075773866855,0.17200342384836603,-0.018622547586197625,-0.21325753546622792,0.617658973190865,0.32183475899974107,0.2230442864170602,0.25628529617610285,0.013283315005575568,0.06188349484824473,0.3221627580175716
Precuneus_L,0.049799780774677546,0.03275947561980586,0.04338781769088288,-0.12439749351673185,0.12076660013037395,-0.38617957713526174,0.613130902795738,0.059846698544366896,0.24698938546194918,0.1455087188866771,-0.0076907862299128195,-0.05264198194085865,0.2428195296713021,0.24945257463357814,0.12398837480369464,0.2966290335227393,0.26195213993140004,-0.08548844379302656,0.3685291915798415,0.5451584202805151,0.17998488994163545,-0.2884751579008055,0.18459389934777215,0.4219232089723241,-0.09829048268849086,-0.05901493638809626,0.4374517988116997,0.9194692276532986,1.0,0.24867675906816353,-0.25519032770219324,-0.11862672892875643,0.5656950368768164,-0.41086791750819107,0.1410146045190406,0.2464359119519795,0.12195802115241958,-0.004402880489273681,0.012142911897527042,0.11804895774914925,-0.12252699693034974,0.25921382848957875,-0.3522538311479167,0.06939975903533885,0.06744240301887522,0.40710483149723165,-0.27400285596248974,-0.007886405626103758,0.23528444511512536,-0.35598106902582316,0.5015890211536707,-0.14651875834320943,0.4645673024773033,0.8679293532168492,0.5807897945334756,-0.00945849264217447,0.07387151475341903,-0.2336479851858165,0.30935528073477525,-0.007835393682467214,0.13603980538305943,0.46513129878549325,0.2760590693807247,-0.04316450880831244,0.6211258669625747,0.37359144774690684,0.6805872424021482,0.06802660894297491,-0.05823724496687018,-0.0545043175305489,0.10988895574576911,0.5510643719404027,0.12598527116613453,-0.12331698028911049,0.17945135427437037,0.16351796605522692,0.06600727128886767,-0.20901143835068026,0.7363264318615365,0.440852608967037,0.28263113954128627,0.29435549904659725,0.025310221695414064,0.1443922327894843,0.36308477404203887
SupraMarginal_R,-0.13979104740968618,0.4245836366102402,-0.21224733379475444,0.8103133242015484,0.2833101940464233,0.5504176989352437,0.4388221632396546,0.06925943265178099,-0.01071633109053818,0.6615729977150333,0.6671275727135924,0.40120008754375114,0.25065885147184375,0.5724890023179361,0.542451826285919,0.03880780520831993,0.16319405126938305,-0.1735071148222121,-0.20792236132601655,0.34012091970721287,0.3544830558027195,0.4386729659856527,0.37983982359540597,0.5513011216705159,0.22761400998877995,0.5723564016012176,-0.12734158216405084,0.12524200770653032,0.24867675906816353,1.0,0.4728266400035461,-0.08600913473456992,-0.30162770221297647,0.3025518557577521,0.12455401716381993,0.5080040988445778,-0.06344597896060422,0.473708478103992,0.7613658887974689,0.7527761142165283,-0.03785145429428324,0.17458311012360858,0.4825127650999634,-0.04705932202096778,0.4979607744881866,0.4936204805091955,0.16492504589473386,0.08164655792816898,-0.1289690055172867,0.6890200411019627,-0.047741388993026504,0.6309973364641324,0.03754951501692151,0.36988527258562987,0.40757605216712645,0.10657594598574638,0.5852828251974418,0.46520205354530547,-0.1250092301657394,0.27678079040007986,0.08566999522498123,0.21607746047623927,0.7008446784320579,0.8099259160135713,-0.006808695918156146,0.15777538485669765,0.07206098831861922,-0.1979707199598099,0.1651122340295769,0.6509119687910191,0.3869024196658501,0.4138173408447614,-0.04769787078570685,0.2899812931658299,0.6927337450309246,0.2377288063413665,-0.03321772807089337,0.6672627741292383,0.04532213224620661,0.33410124049360435,0.22557675924378348,0.04158848181165234,0.4465165915383897,0.5331176677279261,-0.06311266416247299
Vermis_10,-0.5175189818713927,0.07663909128611629,-0.3101688684538589,0.5781454736299133,-0.04942484713560651,0.5400752119920598,0.15678550748908968,-0.027804402782850346,-0.30456491146559667,0.19035562597049824,0.3677253904306635,0.0804938557633901,-0.03481997904904301,0.2129525364607848,0.34511376885600903,-0.03999340892146421,0.2703309218724679,-0.2021348671375966,-0.32262570086038095,-0.1602691485103685,0.1646372400837801,0.41018394405108144,0.1231298249123803,0.16432814172252008,0.09482730199972363,0.33886587434800125,-0.3017081047382757,-0.25520559697549283,-0.25519032770219324,0.4728266400035461,1.0,-0.03225853601013894,-0.4341818690998,0.5502580138788635,0.283661920479714,0.18756701275410573,-0.13513596904985675,0.22378521466198764,0.41734779062591776,0.5301765149765835,-0.025434158490081016,0.03507975718079615,0.471884587330312,-0.19653981680924706,0.09473457672644128,-0.001682050289524849,0.15199119833890717,0.24404799710867817,-0.07544146170800395,0.6029689699083521,-0.2130729782676498,0.4979085820159015,-0.27885314501538594,-0.1500992519462946,-0.14185648733348466,-0.056575977167630014,0.24458143076444397,0.24667750738708893,-0.1826609045930267,0.06562384297180845,-0.11580101204690577,-0.07797771633884422,0.18447412811383482,0.687688221469928,-0.4598856015291633,0.0009181290898685963,-0.23731869123318663,-0.18734036911883983,0.14681606528954855,0.4097784328967987,0.5133607208936527,0.07630287012897832,-0.11593347146739835,0.30140923298340805,0.21744537603369232,-0.02678632337425642,-0.0489536737606033,0.3814783574212648,-0.3382110649879941,-0.13647542000567225,0.06274885739605661,-0.2732392387711324,0.24687579813686628,0.24561400836732633,-0.2904173556217355
ACC_sub_L,-0.10031401776774404,-0.07066832663408015,-0.09039204607924495,-0.07768751805570989,-0.008176378042594015,-0.1245302708112598,-0.1523816952876816,0.056392478079758224,-0.06231448286035947,-0.0338816168635746,-0.00425115580735867,-0.22122876001316774,-0.11259867282089414,-0.031225476568623955,-0.0707219931228698,0.038374559209286424,-0.07335667610753338,-0.14337975543908427,-0.07938774100600456,-0.16046731177510057,0.02150719782200064,0.061644031772269285,-0.08672354639697631,-0.15213179089170706,-0.18069671092650544,-0.10180762406034444,-0.11724228813405012,-0.11036045784659876,-0.11862672892875643,-0.08600913473456992,-0.03225853601013894,1.0,-0.038850536506519644,0.008966518769225983,-0.06333847722606746,-0.1586039856204532,0.08176775396784605,-0.06128971845279352,-0.115986721599461,-0.1327623736355263,-0.0635555742497178,-0.12224683909130665,-0.09790761780690001,0.0027642051012547893,-0.12361319370660956,-0.11787985552526242,-0.006865858290836709,-0.01994427332932497,-0.10462652797792697,-0.04395913308410621,-0.007707644528653194,-0.1254485902141116,-0.09237558607425822,-0.11903494955434771,-0.18095744884652037,-0.10371909002495265,-0.09377870997238573,-0.11147729373255952,-0.11429992765722256,-0.07363751682054015,-0.11592731994975472,-0.16229836043915585,-0.1481853904351,-0.05828676638839159,-0.06752493062378635,0.08965906190700847,-0.04258267791567143,0.028806812562652256,0.07216091411039886,-0.15214345178209432,-0.15209365644546846,-0.14833001522397793,-0.036061156568871926,-0.09525774968566258,-0.09378476809095523,-0.011126411861370039,-0.015731835797018534,0.001261360197260578,-0.09868790647857631,-0.04742911825533319,0.003282139673003593,-0.12072167610133998,-0.10714746364487047,-0.1331200651067096,-0.09808620775880111
Occipital_Sup_R,0.19383239167867936,-0.2692624959057404,0.1383122614832355,-0.5172107247957235,-0.08949802134996694,-0.6247114107914339,0.26730843099627777,0.12411056281739215,0.23745933719089538,-0.36410220100959784,-0.5840983149936909,-0.35916152753478764,-0.19128509157148713,-0.38599725058790035,-0.4324783034019062,0.03277597006124417,-0.21887277282869222,0.07543706506065118,0.2851080280279933,0.04437131222382222,-0.04912877678688508,-0.563756969966931,-0.22013051873466366,-0.19342168459535652,-0.2240480811730536,-0.3410225913547478,0.5337724684780926,0.5702453282379006,0.5656950368768164,-0.30162770221297647,-0.4341818690998,-0.038850536506519644,1.0,-0.5730552367795411,-0.21626416093911105,-0.40148766433720084,0.04882560963964966,-0.3387519128966395,-0.3372450354656204,-0.43172945032514826,-0.11076188117255993,0.09166212349206238,-0.6223625144529061,-0.03728460784749398,-0.28358998567802557,-0.135794715501956,-0.27032236100202767,-0.3169427648294315,0.2603498932073246,-0.7542373457248203,0.5305751602923297,-0.6437979968298312,0.22284804637345457,0.5623665919559941,0.07225337297464544,-0.08019278717518274,-0.3579840101198657,-0.4720279386989626,0.2307741327830901,-0.23335734794411347,0.09470576422337619,0.13380885948775323,-0.31349198332143424,-0.5429118753508322,0.592390492537229,0.1787181271058589,0.42835510227284573,0.14646611800782264,-0.26982783342335914,-0.536863544963885,-0.40571402463528206,0.2188498045348935,0.30371962362540844,-0.46116447054955245,-0.30699399709884334,-0.047142418281118835,0.026891562191247064,-0.5873080802553402,0.31181438503715064,-0.048735375281993794,-0.02335733615038463,0.15022102854929176,-0.4616370473102806,-0.4371267372344552,0.1692531494260741
Vermis_9,-0.34020836747025246,0.21142122356569945,-0.2637916518446382,0.48151934557641035,0.059635915726108345,0.5748245268688603,-0.1850261559725519,-0.011112922009079934,-0.10044525639756198,0.2233459058793599,0.40939669155799757,0.23594360070427564,0.08077332958175301,0.22390799610676915,0.27488894507717476,-0.014867640595473634,0.2268003596721226,-0.10865815070563699,-0.2979599167227383,-0.13574301767124888,0.10836158861398335,0.37399244161181816,0.1875226664376046,0.11626061386277904,0.11267282112723602,0.3590895370289198,-0.4979731125828857,-0.44146315228671407,-0.41086791750819107,0.3025518557577521,0.5502580138788635,0.008966518769225983,-0.5730552367795411,1.0,0.3053278814318781,0.23765361537229132,-0.24177562541145758,0.24421535667242153,0.4179792641614927,0.48054916461590763,0.11186352750999838,-0.2011236029542236,0.5125571775509897,-0.022311731463116685,0.13450206535701964,0.03524853835933616,0.20077197997199364,0.36276630734488574,-0.1352296715725495,0.5944476700650102,-0.37366673000327927,0.5125983854129679,-0.14411481447332244,-0.38113210540435816,-0.09448470274142468,-0.07505604096961002,0.2573586771375198,0.36090883395780854,-0.20337020569279798,0.15719067623664085,0.009005476885423485,-0.13425952476088043,0.21475574709337847,0.5545668207129555,-0.4314917061107497,-0.057360001513020654,-0.35081138914636456,-0.1792563996114661,0.1561710760743812,0.424494929604633,0.3623443866337263,-0.07295843790434647,-0.15888838427520674,0.3592472499634797,0.22575814216822096,0.027613055238038458,-0.03319852046992681,0.44116733408300673,-0.3479632186490478,-0.040378741333879205,0.029811224689793775,-0.21588737186323761,0.3546822969185596,0.26443878917324704,-0.3996201192414718
Temporal_Mid_L,-0.4473444204999374,0.2251096001568312,-0.140308366391007,0.15482018470982298,0.03910614574632972,0.2504261910133317,0.12512721869237156,0.08058243390995291,-0.06996215945554987,-0.00013226648393667009,0.2592330421910496,0.14781485678164757,0.43029507962049923,0.3856757399318968,0.36758911886097145,0.2505863429578687,0.8102244334108125,-0.120045503092975,0.03364620008263082,0.16972680376950136,0.28661207812679385,0.1408639858299089,0.35737509432672326,0.4138066535018386,0.10096864251509954,0.1800712808602088,-0.2868073713199646,0.054006496355590516,0.1410146045190406,0.12455401716381993,0.283661920479714,-0.06333847722606746,-0.21626416093911105,0.3053278814318781,1.0,0.5141460316794425,-0.09908329858438862,0.22445570908254148,0.2632937910398309,0.42334229289276565,0.2514487518640576,-0.18891841917581997,0.30389629972548193,0.10943665896692203,0.22590373918500375,0.27317194494990643,0.12160446301655227,0.7227718861502812,0.08575747445045771,0.2920814715667132,0.08789922985899953,0.41857035245410906,0.2760193086005676,-0.03007532981089735,0.14090206357552368,0.0005737941589449112,0.30724605023884827,0.02646370718075754,0.09359131790761203,0.09378859261096553,-0.054565216023291466,0.11260070426506232,0.3586103112683137,0.3415258832886263,-0.1256017967029528,0.16610896192205726,0.059534411852980196,-0.05901925848328084,0.2720510471076894,0.2245663381910913,0.6942480427102693,0.13780943399194723,-0.13912474944185957,0.5132248004287885,0.28757436346984455,-0.007521665452371916,0.11581084409344358,0.014785748941431193,0.2138612165222841,0.20660681760519808,0.10170141937819097,0.14658846838374393,0.4786228006787685,0.47435259877252167,-0.1358467433798231
Thal_VL_L,-0.16266884889927694,0.441467866184598,-0.017041364430375783,0.39945042713100176,0.23206063761210685,0.45829478939481466,0.1667042771281824,-0.08622087362367127,0.021954905474102906,0.6193773311548049,0.6415484800172019,0.5662994965239061,0.7887738954649294,0.7184740539024811,0.7326999434097269,0.16894287935963925,0.6014022386896195,-0.09254414399542542,0.27243694478648617,0.6806796037165037,0.44413539680907416,0.37138980209640465,0.6908788497551095,0.7970295583720564,0.3388967651548165,0.49335868091014284,-0.2509991861033037,0.157691066042061,0.2464359119519795,0.5080040988445778,0.18756701275410573,-0.1586039856204532,-0.40148766433720084,0.23765361537229132,0.5141460316794425,1.0,-0.006690263045783979,0.5844319294994619,0.5525898905825509,0.6748573893283858,0.20993142344431584,0.05892172108747577,0.49596841958348303,0.1854347257951334,0.7009901833234691,0.7658786791190799,0.20804224228978768,0.5437510549993582,-0.09939660649750336,0.5377667796014441,-0.11752235449698184,0.7560880782966625,0.49020898527896173,0.15373928336360376,0.7088252980254814,0.18991044193500511,0.7135342152974996,0.34593002169723386,0.048717414183586494,0.3514992224399798,0.00726610220393176,0.4505867666209753,0.7781282677701804,0.5129860896882793,-0.08588874387203088,0.3465693540395401,0.15606717708115111,-0.042479131082765326,0.28149026410844113,0.6981178695336349,0.6711820154883672,0.22557466390351308,-0.16462555959281155,0.6771311450132118,0.7010600909557132,0.1405276950852534,-0.06566399870615011,0.42089870521765227,0.3387303277161044,0.6258850084969084,0.1072933985742954,0.41520938555034603,0.7874036147760508,0.8051012535759438,0.1318160035575882
Frontal_Med_Orb_L,0.13071853405008124,-0.15743669003402339,0.1397018888036544,-0.1913879581070697,-0.0532784785489168,-0.2793049286479417,0.11004248488579305,-0.06109775395844228,-0.0008096613048387644,-0.062097888616847764,-0.03484732781141166,-0.13236234637781588,-0.008818653592241798,-0.014547445784569124,-0.012437733040465235,0.03571025625344618,-0.0034181685020430934,-0.1345929395441787,0.1583900759742287,0.14788435068519382,-0.09502338552903374,-0.09938794646944343,-0.09158625046897068,0.04107328552668922,-0.19677889255562575,-0.21705405067415562,0.2146745258448735,0.0959313243020967,0.12195802115241958,-0.06344597896060422,-0.13513596904985675,0.08176775396784605,0.04882560963964966,-0.24177562541145758,-0.09908329858438862,-0.006690263045783979,1.0,-0.0709638058189776,-0.14542433187535903,-0.1830380224277303,-0.04014799603462741,0.17741275827172917,-0.22467562553193304,0.09683619046641717,0.05133246533333641,0.017256369193860376,0.05794827450489848,-0.07228484120914992,-0.007660420619128502,-0.19777298444867003,0.0049918054278420675,-0.14163678076631941,0.035483941787469636,0.07200353312895186,0.07418004949075414,-0.02420555381873646,-0.11483064536098327,-0.2967787307284835,-0.006962424200016294,-0.12466106261912027,-0.09382325669765716,-0.017158489399444723,-0.020265923103485867,-0.1609055276547644,0.11078808886382165,0.04564501713781174,0.1975322540203471,0.08786312117798897,-0.2113954489141013,-0.186414858586237,-0.03838014488198947,-0.02230294491959885,0.1611860553737983,-0.15460096355865963,-0.10272167372167432,-0.015834686824287056,0.07629163827496081,-0.23276398586264085,0.1025906572093534,-0.017907316252308358,0.015469743224080621,-0.008954048742118307,-0.1382307516210618,-0.11013921650169642,0.20580761100279324
Caudate_L,-0.08109990767276953,0.48071099496719805,0.03076873909008697,0.5135809991305813,0.10990996149961269,0.5930443808562623,-0.12370540191249858,0.07143600625134656,0.0037581663863781836,0.5543302626466255,0.6967742720153978,0.7704318183945861,0.4921267017370014,0.5183945584085917,0.453695458943556,-0.1868980141166812,0.43621386561751435,0.13184027150590705,-0.03339989926521717,0.5598815415240246,0.48909368326862374,0.44457112888699035,0.8023727146568985,0.6704694277278751,0.5317978227467559,0.7027463904464331,-0.23471378241636986,-0.08365735105427341,-0.004402880489273681,0.473708478103992,0.22378521466198764,-0.06128971845279352,-0.3387519128966395,0.24421535667242153,0.22445570908254148,0.5844319294994619,-0.0709638058189776,1.0,0.694535373775597,0.606641018562715,0.016892999872364388,-0.09463104166526798,0.7318957727566265,-0.1633286813739446,0.8318104352473772,0.7243308530024883,0.6099322545098879,0.22531678610808786,-0.0673240117070936,0.5777805167388493,-0.4177142066535908,0.7152429474654322,0.2104316986053194,-0.036199913522444456,0.4019502189926643,0.15513873096249606,0.8494134191721697,0.5845822087964194,-0.1943619463008243,0.7331392448590816,0.02143257847562437,0.061855063809877035,0.6630071316813212,0.42503783421780994,-0.08391951271090403,0.19751800893105703,-0.34046122042091764,-0.04666244321248823,0.11414976105022466,0.6831154262472359,0.3352704912556574,0.08528287415430502,0.000430477000199465,0.5778126138730052,0.7490713379251915,0.06343725278590837,-0.028935258575473202,0.5470653953096296,0.12286458346738909,0.5526832027294679,-0.2029418833265231,0.3750769265850338,0.7092522097936742,0.4448323866733768,-0.17627995190113926
Frontal_Inf_Oper_R,-0.14616898581195797,0.4310353406749221,-0.11694405700034964,0.8055166126548642,0.1478173872416847,0.7148855608265325,0.17625576523929654,0.11149471756764195,-0.07237457008165181,0.46209914925369466,0.613124623883892,0.5355577489342132,0.37541011700475896,0.5021663446977425,0.4644952253391998,-0.03291154048152656,0.2724198028742255,-0.07138031116127413,-0.15339784759468497,0.3932677572998304,0.45678722295152413,0.47786080414433757,0.5186439298120192,0.5713351635715642,0.4051464315318255,0.6417374537783693,-0.22186579643121787,-0.16580400834989245,0.012142911897527042,0.7613658887974689,0.41734779062591776,-0.115986721599461,-0.3372450354656204,0.4179792641614927,0.2632937910398309,0.5525898905825509,-0.14542433187535903,0.694535373775597,1.0,0.7463802824898016,0.0643012825994751,0.07148540467375943,0.6242633987140794,-0.10526498370857046,0.7060492870696686,0.6013347851339537,0.46110250703820593,0.183224091251169,-0.19121527547599346,0.7073421940199548,-0.2550431414955651,0.7309515512358215,0.10938883382715218,0.07724447938368993,0.35818868226742145,0.04510712056710321,0.7567053474559087,0.5037419177782578,-0.16566862083171036,0.34882084839978494,0.04535199617557798,0.04812970801594861,0.6942793551343703,0.7167737371785385,-0.04952323293603474,0.11678838439545892,-0.18790806652064415,-0.12114776133680832,0.1838477018359786,0.7249929294610492,0.4125733766026693,0.29803633931976603,-0.07640155923040415,0.43028994171776763,0.7485941011276953,0.1508427529682775,0.06746011819643508,0.5601144466099406,-0.02632524871623433,0.3536535488702132,-0.05990752508524224,0.19075419553340772,0.5490379309634825,0.505389026089263,-0.2591736001940899
Cerebellum_3_L,-0.36191187315125545,0.566053429077388,-0.2151255594325401,0.7474939443822374,0.1848902287948751,0.7004103089024281,0.2783983360486674,0.08574441495635352,0.0015152214775022168,0.6150606160125583,0.6909250673114758,0.49324510846712877,0.4523029047290235,0.6142814893877465,0.6183326320664622,0.047630846367140094,0.4254100118783127,-0.09875544862302794,-0.04919925265781188,0.3738310879491053,0.48396342792206964,0.4283521502672401,0.5542711736393953,0.6405754550284148,0.36471817661188505,0.695549023541537,-0.2700206525331796,0.016737606862398384,0.11804895774914925,0.7527761142165283,0.5301765149765835,-0.1327623736355263,-0.43172945032514826,0.48054916461590763,0.42334229289276565,0.6748573893283858,-0.1830380224277303,0.606641018562715,0.7463802824898016,1.0,0.1248753702467453,0.04669426775447581,0.6566036146298875,-0.06202042670219282,0.6042424228277021,0.6227358675965595,0.2708241260900809,0.36775797467211174,0.0016394068325899442,0.7600784943796347,-0.11609899130170151,0.7830842163885119,0.20022229278068404,0.08353387110391879,0.4156011395216908,0.08561663671460515,0.7504053176883638,0.5539965498501902,-0.06986511076320352,0.3342861265280359,0.10514373449861517,0.27180387290154656,0.7027418263682759,0.8415779940330643,-0.06061477641321974,0.2698288225248019,-0.06246538917431902,-0.23130411643569815,0.282203397787194,0.7855771843936262,0.6399667993908251,0.41456090687324126,-0.18302227158138512,0.5616389011922195,0.729910137669719,0.17169536300453178,-0.1088238976020642,0.6223979829282894,0.027319210704688162,0.42350612889792616,0.15216762485429727,0.23372805515414644,0.6562195812477224,0.6400697994085288,-0.17677486219295147
OFCant_R,-0.11346392396626992,0.24118159132035047,0.0244265429921688,0.05121897998367977,0.25835026713498666,0.23275551986588044,-0.08709172531202043,-0.09659356539105465,0.1800366254025875,0.01066530351740617,0.007854584808517428,0.21826238363026385,0.2826790797264417,0.15099947719689694,0.027480018947006364,0.14246179041109175,0.06767583770986223,0.2419491197598596,0.13968803167349642,0.02540960084272081,0.0851063764945628,-0.0007829094455609401,0.07536956743226442,0.08271388614686101,0.2500722373425556,0.24388248657490333,-0.1952205185648622,-0.17081775447539244,-0.12252699693034974,-0.03785145429428324,-0.025434158490081016,-0.0635555742497178,-0.11076188117255993,0.11186352750999838,0.2514487518640576,0.20993142344431584,-0.04014799603462741,0.016892999872364388,0.0643012825994751,0.1248753702467453,1.0,-0.20604784561453118,0.19928970300667578,0.14330191206668022,0.14399572086184445,0.07899504467009195,0.14730498803015604,0.22020646012302936,0.22748842586200355,0.1948970209780821,-0.010033922533068344,0.2237907153876627,0.10219436535152424,-0.17672777523872338,0.055551372862224134,0.14112790780407794,0.10752349931533718,0.24599231900785773,0.2111097662266393,0.0905707555906119,0.20862512624852064,0.0442216772159327,0.18239086549723485,0.013670433073740273,-0.08214659928902894,-0.06724904426004502,-0.09790594862663529,-0.12068035594589488,0.36030198745480607,0.14814298969967993,0.13497709793794566,-0.046644685280219825,0.02615419499690334,0.35827384719056693,0.04460299856726369,0.1816957803450285,0.10048227864936958,0.08640081566099582,0.013452678399643495,0.029464223499804026,0.013351915374301821,0.19903164778800803,0.204801692030925,0.17096373705222237,-0.03600333422337451
Cerebellum_Crus1_R,0.21216673156417443,-0.12048977195748835,0.06253729273368185,0.09229856272853547,-0.08230073118378006,-0.14812504720115427,0.3154861489815441,-0.0737000331984934,-0.05910630877139739,-0.0006062776569526944,-0.0666037515400142,-0.11809908188551016,-0.01508097695219339,0.05236989420866815,0.01616494205546233,0.12522369306541842,-0.1545391482373908,-0.1365773191238674,0.1848084149408112,0.20167256889565624,0.015167367654477393,-0.013712129524489415,-0.15952746868097678,0.10499887124487188,-0.06912810911678026,-0.24560032852375438,0.5776175314561414,0.16475983809976205,0.25921382848957875,0.17458311012360858,0.03507975718079615,-0.12224683909130665,0.09166212349206238,-0.2011236029542236,-0.18891841917581997,0.05892172108747577,0.17741275827172917,-0.09463104166526798,0.07148540467375943,0.04669426775447581,-0.20604784561453118,1.0,-0.2816532523603082,-0.04234467431465051,0.004394738118281651,0.15871193198933348,-0.06120194926831938,-0.1633412818052671,0.15610996247987818,-0.081388736461102,0.18465936142607425,-0.0851221360804233,0.05334280288777684,0.2777770255230079,0.20139064245090618,0.004499039447028582,-0.0007602953356571748,-0.28353216364107414,0.130367117297762,-0.29517780874863137,0.004668760657515529,0.1251818003443445,0.08265634663102421,0.17958606954419293,0.3311048425225809,0.0373567840056588,0.368327981201449,0.20644631439565797,-0.0732394345107593,-0.007267271851933072,0.07396698111504779,0.5536430684798068,-0.054523345521494966,-0.2072871191049995,-0.011613723083462821,0.029874709028712327,0.1438280273191948,-0.16284155953317703,0.1134804417840244,0.08610401014566071,0.15110233487531574,0.07044288707099826,-0.2316800333512491,0.04221790534218751,0.6298915811664548
