,Thal_VPL_R,Thal_IL_L,Vermis_7,Pallidum_R,Postcentral_L,Pallidum_L,Thal_LP_L,Precentral_L,SN_pc_R,Cuneus_R,VTA_R,Thal_VL_L,Cingulate_Mid_R,Occipital_Inf_L,SN_pr_R,Thal_LGN_R,Red_N_L,Cerebellum_9_R,Amygdala_L,Cerebellum_Crus1_L,Rolandic_Oper_L,Cerebellum_Crus2_L,ParaHippocampal_R,Frontal_Sup_2_L,Parietal_Inf_R,Thal_PuM_L,Thal_AV_R,Cingulate_Mid_L,SupraMarginal_R,Hippocampus_L,Thal_PuA_R,Temporal_Pole_Sup_R,Vermis_3,Precuneus_R,Caudate_L,Cerebellum_3_R,Thal_VA_L,Occipital_Inf_R,Lingual_R,Cerebellum_Crus2_R,Angular_R,Frontal_Med_Orb_L,Vermis_4_5,Temporal_Mid_R,SN_pc_L,Parietal_Sup_R,Rolandic_Oper_R,Olfactory_R,Cerebellum_7b_R,Thal_LGN_L,Cerebellum_8_R,LC_L,Postcentral_R,Vermis_1_2,Parietal_Inf_L,OFCant_R,Vermis_10,Thal_PuL_L,Thal_PuI_R,Temporal_Pole_Sup_L,Cerebellum_4_5_L,ACC_sup_L,Frontal_Inf_Orb_2_R,Thal_PuL_R,N_Acc_L,Temporal_Sup_R,ACC_pre_R,Red_N_R,Cerebellum_4_5_R,OFClat_L,Cerebellum_10_L,Temporal_Pole_Mid_R,Thal_VPL_L,Thal_MDm_L,Paracentral_Lobule_R,Thal_VL_R,Precentral_R,LC_R,ACC_sub_L,Cingulate_Post_R,Frontal_Inf_Tri_R,Thal_MDl_R,Thal_MDl_L,Occipital_Sup_L,Thal_PuM_R,Hippocampus_R,Frontal_Sup_2_R,Parietal_Sup_L,Frontal_Sup_Medial_R,Vermis_9,Cerebellum_6_L,Fusiform_R,Cerebellum_10_R,Putamen_L,VTA_L,Amygdala_R,Supp_Motor_Area_L,Raphe_D,Paracentral_Lobule_L,Temporal_Inf_R,Thal_MDm_R,Occipital_Mid_L,Frontal_Inf_Oper_L,Occipital_Sup_R,Thal_MGN_R,Heschl_R,ParaHippocampal_L,Vermis_8,Rectus_L,Heschl_L,Vermis_6,Frontal_Mid_2_R,Thal_MGN_L,OFCant_L,OFCmed_L,Cerebellum_9_L,Thal_LP_R,Frontal_Sup_Medial_L,OFCmed_R,OFClat_R
Thal_PuA_R,0.7182434463130878,0.5405126769890274,-0.36902947478401843,0.5619583965457194,0.3636933085665962,0.4619882643060183,-0.42909759117523233,0.2653894264214814,0.24100160784289304,0.29589796799030704,0.2843946774611455,0.42620234624670145,0.7005656306415259,-0.4611657882634402,0.5362569147074053,0.47342392601595173,0.5826305211146955,0.5312526327552737,0.7529108770398575,-0.40610657268707917,0.5750173094210869,-0.40975604685782246,0.6068108638683766,-0.23545462041907697,0.02127126099458377,-0.04480014450411236,0.5867649743750583,0.6196581754707488,-0.20433369788426708,0.612699260598261,1.0,0.542115588723157,0.16126027265787635,0.4036690635372557,0.5201286808412939,0.41637457506222486,0.5081925321675343,-0.24612808716453197,-0.1913313873413922,-0.3487294237069349,0.08891290582110022,0.4095510585529758,0.5474276285806151,0.3958525542721139,0.30201941667161664,0.254668705227586,0.5928101402816882,0.5553616728083957,-0.23402226699320744,0.3013668385121095,-0.3181452608039714,-0.04905106323857299,-0.19816353756858548,0.5416955714265825,0.36725093897246947,0.36194797376354715,-0.08558481411771054,0.28630186642756383,0.8106302151075241,0.4862835806297188,0.556736239954777,0.5988740273678225,0.5969584043888906,-0.12939376315288562,0.2006486278472436,0.5007863634891666,0.5381039259942842,0.5625540634085949,0.3503505981787211,-0.004410960536053366,0.4845399840990141,0.43733102799217494,0.4391883272268831,0.7740293314726736,0.1716863183237745,0.5333203392661704,-0.3586002576641293,0.3124594512198337,0.5212142553202498,0.5858684013041557,0.25411519562774526,0.6647407696869614,0.8096476374250073,0.31837371060745934,-0.017601066462739262,0.6808637964160049,-0.3318955358509697,0.3332304939988549,-0.25751404525777666,-0.2703133895000265,-0.3185831058145413,0.3083640355486987,0.6029305071032195,0.5748846325576781,-0.33038865662533723,0.5998338944965536,-0.19020701253686395,-0.055350217008487586,0.27450882002992216,0.2781714935264888,0.7139413893560412,0.1400156759101114,0.6978730820996734,0.18855417801625418,-0.023896017087452426,0.11077569851399367,0.6293418582289693,-0.21799432408814493,0.5203151829587399,0.3906705863389878,-0.1044909437870208,-0.33671162738330845,0.09738302107246449,0.4464857706863469,0.4198709285350344,0.6234302743829314,-0.4396009723776991,-0.154374589800007,0.45953924541688795,-0.33178509999349526
Temporal_Pole_Sup_R,0.682544394462179,0.5566267925796603,-0.6933059768869412,0.9512233001350797,0.6931100711829894,0.6285644477449073,-0.33941055581915724,0.41008772889698974,0.3553967110871906,0.470578766035959,0.60221370960283,0.18868667115958548,0.7163715637799237,-0.8151550389051284,0.6916294723081674,0.665258930242722,0.8694982489106251,0.10912559867537786,0.7646480858068974,-0.8261153222076021,0.7204605585970701,-0.8041409104794615,0.9547560828546519,-0.634763497230142,0.05520147308611204,-0.021685444909010032,0.8602304068080593,0.6463918843937924,-0.525705595862195,0.47241981639162944,0.542115588723157,1.0,-0.05132972116324521,0.6416475413434871,0.4829703906498357,0.4631800951313521,0.5319477695520171,-0.15841879649738974,-0.5479192601069648,-0.5944937810161032,0.17146543861473895,0.8524589867950323,0.3805431864363277,0.7467057717747981,0.4273833393376809,0.09109955809776141,0.6471028245734307,0.8653729519070552,-0.3793410085378835,0.42976808455534665,-0.6420968071460474,-0.6963066662134382,-0.6542649424987871,0.25019979748744386,0.7598578035647581,0.2811635530580099,-0.6642843775518694,0.3164689293362187,0.5252679861448888,0.7184988236202852,0.35305739165181416,0.8616709438862179,0.9557154803344545,-0.2934734717736459,0.06499184004101136,0.41876717779605793,0.9565782219612298,0.3967656962585873,0.18142937937792583,-0.4174331096833727,0.6707669685197111,0.9608905988096873,0.18368197588299218,0.5719639751102095,0.37974303094052914,0.5563606476717295,-0.8801471172089913,0.08636986065835628,0.9247319917024395,0.44723122181450237,-0.13331314841077344,0.7366458275705815,0.5174135039536398,0.5499895431144212,-0.24931543284388163,0.7104781513582088,-0.794158728840753,0.7421931912441018,-0.6349576387074412,-0.7329727727489792,-0.7343247331734795,0.3654584511502857,0.5876354219396478,0.892292478720947,-0.8749492957493717,0.7885245633856991,-0.6362711040597793,-0.010758467205617931,0.3416834074569046,0.5483378984866892,0.4334350848223384,0.4040051958785401,0.6786797518311027,0.473780514134135,-0.01984281340045222,-0.4181749842083353,0.7291075129122231,-0.6555642125866443,0.8543860126644501,0.6914986749029656,-0.32230892571724346,-0.8096893008452943,-0.24082136947942656,0.8496242738228096,0.8762348266626728,0.32581101905306853,-0.6356081068572184,-0.5517455968604681,0.7977771245154238,-0.8540910445229523
Vermis_3,0.3091318882937171,0.25283265623508455,-0.12362874808823299,-0.12831853571579024,0.37227576000161194,-0.012114907848695919,0.33714668696605626,0.5104443211302823,0.17302899034773178,0.46684317474248177,-0.23360309076096705,0.5090133996450342,0.20495141675428444,-0.021759701927111685,0.09075005026888804,0.2436328408315894,0.0756232070972663,0.21333860026936646,0.3056485920855848,-0.10236846496479708,0.27819434259940806,-0.14366111834482534,-0.12139232047499654,0.0031026238746887443,0.4445224489205403,0.5361635403492565,-0.15739959290284145,0.36993584202749596,0.5064371440812458,0.4943374670651711,0.16126027265787635,-0.05132972116324521,1.0,0.45011287681754825,0.29545147892605395,0.37742172224161524,0.20742446605616952,0.0834688430386859,0.039747124077992524,-0.08252926797208518,0.5444534451630297,-0.08245992993692389,0.16487941230134845,-0.04107659702478283,0.5588390212123177,0.17953132189218024,0.08510648489920623,0.09062083600681359,0.04546989567618653,0.4097739509481454,-0.1657346954522159,-0.09912732712831959,0.5138036317493251,0.48849933460788697,0.3169299201437664,0.02923337667029276,0.025395836095261123,0.1696442177323131,0.35853778264142433,-0.07933203354206507,0.3656658650800033,0.12673818992410735,-0.012511960628194683,0.557265591133779,0.356891044088677,0.48502841763388843,-0.02197907949452652,0.08480922440172632,0.26828784472271877,0.10389520897040543,0.03973679943718697,-0.12617918425022664,0.44028063855632227,0.3570939806641181,0.5786193266598249,0.11676083945427113,0.3113924402924446,-0.4310533205756384,-0.07318318099736103,0.2768104732631057,-0.08224373936436638,0.11784590290038781,0.14328965076014002,0.4436288327473168,0.6582487651532712,0.3082355548094035,0.019139632513950653,0.27672670394893817,-0.10873945491494108,-0.012583686789642383,-0.019558078128490086,0.015177355950987135,-0.15763640587641506,0.15607372125606045,0.2098779022616174,0.15804223686291766,0.4772509475045108,0.6506939858238745,0.7280835156965839,-0.26446729384588197,0.16553592338053658,0.42006996370391986,0.24846833824086595,0.46274145123175825,0.6109285133805732,0.44123928297772813,0.07875011280222198,-0.20298403888069438,0.04759133054082053,0.38760833382506027,0.22751885175623893,-0.010704242703378114,0.27716638779662034,-0.017014559006225026,0.06344401560150315,0.10443206892356911,0.4218363110454281,-0.008288701075002425,0.06605270658005231,0.016309363815466722
Precuneus_R,0.6167198017390049,0.6624567889164255,-0.8418696191799903,0.6081016841341732,0.8712528060921516,0.556504453154192,0.07344694342580828,0.7722446002714334,0.0910208345139092,0.866841817038593,0.5098427326576449,0.6362924673308042,0.6118116037096393,-0.8018224152515824,0.5274612473966543,0.621489786078931,0.6800828958540509,0.1809225003407999,0.7823985058139424,-0.8504920846933233,0.8778429918533279,-0.8694414503562861,0.6292962501545996,-0.7661826863954192,0.6488832407098234,0.39709732917941554,0.4448968221699443,0.9075045333520826,0.11631479454359768,0.7596382814399689,0.4036690635372557,0.6416475413434871,0.45011287681754825,1.0,0.8239883449221805,0.5400863428257983,0.7201060575855468,-0.35867488560047306,-0.5722200676222579,-0.79004115556072,0.7478371395687279,0.5148914891669777,0.36310994564432836,0.28676134056031,0.5835455107870295,0.4531051244330462,0.273188110625069,0.8523533072051739,-0.5526635201125638,0.6479488362773163,-0.8652790613123462,-0.6276141189897453,-0.08411977259401295,0.5256608691234876,0.9059005563076098,0.3091722099058672,-0.650007317088423,0.4246411811639374,0.5227518337232466,0.6932580535485267,0.4612901779181905,0.8556859869043453,0.6905476320940721,0.23061183377258948,0.6527932942026352,0.6085244705409973,0.709399251216643,0.3624601066788565,0.2325783360861106,-0.41500528179505497,0.7642176807747671,0.5855482101155618,0.6515322786383607,0.5416849886274699,0.8703692349108245,0.2900748456506602,-0.4190296753835336,-0.4659464574184939,0.7009943562287339,0.5202825715574212,-0.4675245904942728,0.6733559932412589,0.539815854188424,0.9013906555335274,0.414749726649785,0.8506144735309681,-0.8031859641484325,0.9281081821867693,-0.8429764985179578,-0.7995552450649166,-0.7840557112806434,-0.009269170831401047,0.3659538333776017,0.8195436600231621,-0.4901803540586773,0.5583864128435244,-0.28837887943034823,0.2946312485970294,0.8159738390252586,-0.11222731006063014,0.6211310584182912,0.764578178558714,0.6882084000443115,0.8934275704684126,0.43847885677008214,0.19378241750701367,0.7118277119538972,-0.8103866479751035,0.7423610594527482,0.742245959196917,-0.3412206919812696,-0.8229553683322913,-0.08423145373645252,0.4746338465926905,0.6361249341036098,0.471683408832912,0.008947512268343774,-0.7173598351535984,0.8045442753842631,-0.6651390160789592
Caudate_L,0.5102081256245029,0.6867332143638633,-0.7504748307966673,0.5591250093940521,0.6817180241328822,0.71193071910873,-0.08098709877489069,0.6342004583478732,-0.07026111576082096,0.6545575952543883,0.6460031358917946,0.8306721815393187,0.5378295775392903,-0.702244479835743,0.5226288488735887,0.5477165607979035,0.5549713922889047,0.32446730273800956,0.6876889063541051,-0.7061637555636018,0.847820891230857,-0.7247161275875341,0.5913597026714689,-0.6725416189364202,0.5008644792309299,0.2981847073097437,0.4338444983626311,0.9097795899686978,0.04386894613839507,0.6488436938922458,0.5201286808412939,0.4829703906498357,0.29545147892605395,0.8239883449221805,1.0,0.5185020003195941,0.9103758581186706,-0.4928600171083622,-0.5180226413705344,-0.7605046837167829,0.5333994212608268,0.4271563551565783,0.5046144811364901,0.041914261653615295,0.3587118739559111,0.5248577301942297,0.18011655343893265,0.7831142538195667,-0.6234628169644251,0.5952701133269968,-0.7597798964950184,-0.31189474851978094,-0.10907280837579156,0.680798038929735,0.6902250723475191,0.35726323828299733,-0.45448299219466676,0.35455083722643815,0.6153822814823112,0.7584521170186378,0.5381795775570245,0.8250931008080841,0.5421413363379132,0.11324651636492661,0.8289929911213089,0.4449286029768021,0.5820728330036875,0.43845171157857205,0.30739928794185184,-0.18045509729370626,0.8243158449585368,0.44330049756571827,0.8056270932722936,0.42332990186125713,0.7059211521307899,0.32293680787451096,-0.36234707788376114,-0.3074051117648392,0.609444791747954,0.5450868967652345,-0.38437099728703167,0.6832287160261254,0.6644156831690058,0.6854218392626896,0.4299618863386358,0.822746826572952,-0.6806136729579961,0.7359869360671967,-0.7359735740120513,-0.6671520990991098,-0.6777990824436338,-0.0995955134265418,0.5512463859708517,0.6765673170272424,-0.39835831569127034,0.3931051159396075,-0.27523816505213705,0.05386469237224485,0.553840415356792,-0.2662717986706062,0.7951781586249275,0.5477025589622261,0.7431410763556403,0.6901084909715132,0.2659637484261364,0.35233172757198067,0.8109989740937695,-0.6098365341393488,0.6724697075568083,0.4963975307092917,-0.3783951316064132,-0.7098279944874667,-0.17714230866507236,0.3363555702560494,0.44479192802067674,0.6289615013180041,0.04581364732950901,-0.5809552457163186,0.7241077896359454,-0.4505844349248912
Cerebellum_3_R,0.4697711404135585,0.616844061090872,-0.3710890990870114,0.49732147291870044,0.4413777316366861,0.5515290803190448,-0.1926709359468597,0.36088048780172177,0.46137066983289715,0.4372368021965742,0.356909293260046,0.506443726832793,0.6932420809022195,-0.38955097275753153,0.6242072067191828,0.5124748714507265,0.516576388245768,0.39027189663672557,0.5023694050937566,-0.3878539866778809,0.6242220626608762,-0.41104985251036863,0.4662114856185075,-0.2867556187079924,0.1978424994818096,0.1280285492420537,0.4491499045191373,0.6251025174239028,0.010081372902473577,0.4148484903240349,0.41637457506222486,0.4631800951313521,0.37742172224161524,0.5400863428257983,0.5185020003195941,1.0,0.5834116139886771,-0.11187325160377105,-0.004832002484434449,-0.31898386155992076,0.26720283462799777,0.4168269325952576,0.6917109233986626,0.29910795444822524,0.47787383247103493,0.2163954114218857,0.5576309647607586,0.5011817465282338,-0.2937679489769497,0.49358852253502516,-0.3505794467323,-0.17402971590926744,0.05665286077909934,0.5840988439945493,0.4328883668876867,0.2717050450377011,-0.2305108905252098,0.2834493141152136,0.5372244873369352,0.4555270502663303,0.822589187447568,0.5473421216256305,0.44507508809429863,-0.01962305864001467,0.3371327967460235,0.6039441750801381,0.4308571224238799,0.5508751576932357,0.8469808743523312,0.06267912340454757,0.5485193624560137,0.4055391867332098,0.4191565867477306,0.4096853599807029,0.4736275816940726,0.47194573682016605,-0.21699611228340718,-0.029307781694530615,0.42052581736670597,0.6863783156491151,-0.003554002875515828,0.5242986027859168,0.4104336096541919,0.40751704792337956,0.16167599534861946,0.5452460550961427,-0.3195457451387857,0.3883931184995306,-0.33995800008068666,-0.2851143197231487,-0.2513803834554193,0.4181658503997215,0.4916891827728156,0.5594822941211856,-0.34455422172337563,0.4325626210983867,0.013133097914509277,0.12115710667469184,0.5079303298344406,0.14458078361157928,0.3610425705439573,0.22872173114457334,0.5542544441463512,0.370270985161593,0.2900691565699608,0.19044529278150374,0.5692797902075941,-0.1727206822841064,0.4659978203375886,0.5264065794911279,0.19350002237368363,-0.35325996508330415,0.05887198907922479,0.37250639557582044,0.41844505805314913,0.3826971147890741,-0.17068113301095605,-0.22570542776706093,0.4716037710613233,-0.30745472640530275
Thal_VA_L,0.522186157861942,0.7796059510389821,-0.6819082374011819,0.6539611178906143,0.6076993892618716,0.837830287258526,-0.24010211742234613,0.5337414242378918,0.1014426274504159,0.4914667925144962,0.6847824928676641,0.8096364750216005,0.5702677475610403,-0.6585391438248385,0.6598754544277667,0.5980966845983391,0.5702031517974823,0.4313900554206506,0.6080342777790618,-0.633530664243254,0.8151869015306774,-0.6509918047475336,0.6268906886070039,-0.5307751765678063,0.27489709199734746,0.10130166644649591,0.5349639682097058,0.8201254242044815,-0.14926725647336936,0.5596737568140746,0.5081925321675343,0.5319477695520171,0.20742446605616952,0.7201060575855468,0.9103758581186706,0.5834116139886771,1.0,-0.4814126046005111,-0.4355239313404781,-0.6513606135466029,0.3147890842113724,0.49732701021514236,0.6384611007753296,0.09071631369399603,0.38772280311231966,0.3478984414522622,0.2964582206715302,0.7528690119383579,-0.5855846529700539,0.6883469334826233,-0.6375679328873901,-0.2864586827486923,-0.21548094890325453,0.6529654319222644,0.6070167983852227,0.3338343999082396,-0.42019844985536003,0.34489435945814306,0.6173472467831389,0.7372738296079094,0.6247675731938176,0.7777490960694382,0.5674676943338706,-0.05266845671007016,0.6823537178870087,0.3888691455967959,0.6015479009076827,0.5575109436304271,0.42102946145509196,-0.0868427907154971,0.8217494391365016,0.5014872572251552,0.7829676573747721,0.33832054352463664,0.5901015897245825,0.5116222528764132,-0.4385393454225435,-0.18837067158651757,0.6270355458089986,0.5904952855733212,-0.2188847301819961,0.6932306535249265,0.6079777643923385,0.5259106931279175,0.21200864518574944,0.7719015481524142,-0.5783484833385191,0.6166198885528412,-0.5787782214755144,-0.5759691323468193,-0.5921817688542669,0.043408304165894925,0.6607917311039451,0.6604070043689804,-0.46611696796171204,0.36653077072504975,-0.23239790608450736,0.0446575750947485,0.4802131055996601,-0.11533204096269482,0.739055120239476,0.37100207402053453,0.753846490431269,0.49962470481831756,0.2287612153269161,0.25845929453299954,0.7767578765091008,-0.4811531692301327,0.6577390148447849,0.4920749324726186,-0.2731041900500505,-0.6192365166854545,-0.15044944339879987,0.40781646840676533,0.4957647103046493,0.643082388956303,-0.12592508292018706,-0.4174465895418266,0.6967332731399669,-0.47248826576088204
Occipital_Inf_R,-0.1758994932140187,-0.5092749952595294,0.5419809588261674,-0.28978192247002466,-0.262747602944781,-0.5472169813473418,0.21699255488528255,-0.20072443898204834,0.3011848575682377,-0.0835149786381133,-0.4782753583938418,-0.3732776543006527,-0.16633824477992787,0.4622462795637292,-0.3555931770164655,-0.3298895796481399,-0.2553638678157559,-0.13694144711233017,-0.23227808905122913,0.3882761763052058,-0.4605633813584657,0.4261847759456531,-0.23193575348616388,0.360365449219653,-0.17828501758953816,0.18211932638608389,-0.10956223766894473,-0.388749030430764,0.02704832049020838,-0.3362919624473137,-0.24612808716453197,-0.15841879649738974,0.0834688430386859,-0.35867488560047306,-0.4928600171083622,-0.11187325160377105,-0.4814126046005111,1.0,0.4839780824806447,0.6001704475865086,-0.15858021104396888,-0.10239238867337747,-0.2537171996023582,0.3535498165131894,-0.08190282111762226,-0.39643182516343656,0.09731287956316564,-0.4133047795664089,0.6626072326020289,-0.4671063632638629,0.4953991553930889,0.0720370838574401,0.0556672606493149,-0.23885412687851126,-0.2773257880633299,-0.3486290975391911,0.39309764661897006,-0.08474630465229807,-0.26985439532535377,-0.43544481212978203,-0.09216027843740855,-0.358676317598239,-0.3133712082765934,0.034047589005266526,-0.4749306155481111,-0.04664277631611094,-0.22028329127262203,-0.33176836199308457,-0.0445106283295282,0.032740434533712885,-0.5326215023561272,-0.09182870332895066,-0.5698295624342163,0.01616623660058488,-0.30145872112388566,-0.15145727038857612,0.15046944048119415,0.2612796354137946,-0.3230768967440136,-0.11059081351179968,0.03893500798922597,-0.24871614502564635,-0.3263368982972152,-0.12181688229781913,-0.052457371172207765,-0.4412226741439365,0.32857811811691534,-0.30245348188860033,0.3690215983549792,0.43181907565271826,0.4718289955985796,0.46560953641890007,-0.35871703063490995,-0.24812231644090776,0.18191138935430123,0.04486340843783883,0.1946248330515582,0.16091331590220315,-0.16110414661685848,0.4176307553224287,-0.44255617040019574,-0.060898405335478654,-0.3567024430324024,-0.1628674369705871,-0.22293471460018294,-0.3222761015911314,-0.3667893681787202,0.34528428686723783,-0.361025940402622,-0.16897302731256794,0.5497445020411356,0.3035794371240361,0.15250984286625124,-0.10454548392929763,-0.11986548136186764,-0.40219987553821585,0.06198828163678532,0.34737907133366747,-0.3695194093477539,0.2877747719288954
Lingual_R,-0.4691685698227637,-0.4712268382309603,0.8665325469219172,-0.5602814305851687,-0.537946896043643,-0.5668413806028791,0.06346320815643615,-0.3617055438824825,0.22042214908863586,-0.2838691126695007,-0.6070020712758534,-0.22222434742033653,-0.18881019801415233,0.8463447259452032,-0.38449888028503415,-0.6592856327196922,-0.602712790737066,0.17605621677665065,-0.4529896757709868,0.8403603914596098,-0.5327004729842483,0.843380450858458,-0.5440000910576299,0.7363544067110955,-0.37711865351358664,-0.021637343020809767,-0.3699935690116066,-0.4576038963337897,0.13130899513017955,-0.4149831239204978,-0.1913313873413922,-0.5479192601069648,0.039747124077992524,-0.5722200676222579,-0.5180226413705344,-0.004832002484434449,-0.4355239313404781,0.4839780824806447,1.0,0.8752724439959167,-0.4016346290219458,-0.5082882960190758,-0.006593193549157649,-0.06588762263596447,-0.2794568768916923,-0.3041828081988341,0.05264656900149116,-0.7241881377563456,0.7508001639357275,-0.45301733498232793,0.8634812881930782,0.7128020265881142,0.37716117010040723,-0.14025337921076972,-0.6139322508978533,-0.3608481163448195,0.8499182942769001,-0.22096732729904692,-0.2871090002124764,-0.625622263393092,0.06343709822759581,-0.6356883477662366,-0.6640448250246691,-0.07958163757800969,-0.3811704499283796,-0.12526883852406767,-0.6065528987254959,-0.05142806932518592,0.311435727044725,0.38573958890139987,-0.640108606904703,-0.528434266600546,-0.31736323316474896,-0.22397518881530318,-0.4473661862948455,-0.21405510773048245,0.5637357818191518,0.4992668246213148,-0.7005654926604267,-0.06094999837268409,0.3851911151338328,-0.4295866808683248,-0.34706253607642057,-0.4006382883474013,0.032172874805556737,-0.6272615826300411,0.7525386156652267,-0.7031267355321947,0.7408975618978767,0.8834522893576477,0.915329848022581,0.4494072372020334,-0.24882522000076993,-0.5620943062117016,0.5865144356839379,-0.2901503706537356,0.6487438171065802,-0.07444824608236765,-0.2462282215503229,0.19578048349117014,-0.37210585186060685,-0.2906401060252038,-0.35568003051229535,-0.5104016888551856,-0.23914306800594928,0.04891167139210585,-0.562147651660312,0.8633420471774096,-0.6806486453008898,-0.3767872230353407,0.8372155819918667,0.737691150262462,0.4348268424742224,-0.4486951964577118,-0.5243145230209755,-0.19197065926235327,0.18194802415712752,0.7022814616046092,-0.7235596115228807,0.6399141036966525
Cerebellum_Crus2_R,-0.5306954341091881,-0.6641256356406294,0.9594121530600827,-0.6335029584483163,-0.6603205694599451,-0.6856507157567444,0.09073266716453797,-0.49149726850709186,0.17396917197199382,-0.5518945628500731,-0.6889173053719616,-0.4460992998386465,-0.42260824915939155,0.9143282073486794,-0.5196706368696032,-0.6671894442835103,-0.6720861914305336,-0.060929590654107524,-0.6261273578201213,0.9053900906237248,-0.7555390549196076,0.9282755050185582,-0.6415152633727136,0.8569993582659879,-0.5566666695418727,-0.13021161869947495,-0.40922931164012954,-0.7312826123774389,-0.0029313938079427036,-0.6061312640293292,-0.3487294237069349,-0.5944937810161032,-0.08252926797208518,-0.79004115556072,-0.7605046837167829,-0.31898386155992076,-0.6513606135466029,0.6001704475865086,0.8752724439959167,1.0,-0.5826995329349375,-0.5275301069432196,-0.27301447901443626,-0.07114989694092334,-0.34627295073466763,-0.48747983856152716,-0.05243026153923026,-0.8490733149400304,0.8733365877889286,-0.5459448962665089,0.9682667707298799,0.6046103128508752,0.23351383840467993,-0.38195001178962035,-0.7266586448725142,-0.42175523503116386,0.821910126815527,-0.33670854031406533,-0.44724862574210394,-0.7773784459455273,-0.25266745854393624,-0.8005388841554969,-0.7091330682443624,-0.11264127911639804,-0.6352702385925973,-0.3380029892086505,-0.6638219800302297,-0.2601229316405638,-0.023045762160729694,0.36591538091287473,-0.8382602710298095,-0.5617209443929811,-0.5411760571324377,-0.35408674861315276,-0.620513847872231,-0.22469018122000708,0.5036136287811629,0.5003803232635347,-0.759873503878793,-0.33130811553289957,0.4554274909991654,-0.5674268046804677,-0.5156551491954161,-0.6179803950209805,-0.16715665438812824,-0.8029223805221434,0.8477275445562528,-0.8152092768652348,0.881834021133936,0.9260938664027383,0.9374175001595985,0.34811089374888016,-0.43318496065708645,-0.7047652812684505,0.556055212153433,-0.37321990479683365,0.5808122879588791,-0.010309247176202872,-0.4520517209399778,0.2650080691786653,-0.580653521732002,-0.4496777838988695,-0.546654821358679,-0.6912981047912301,-0.2924134554016235,-0.1361114493346205,-0.7617668850410486,0.8582307511982804,-0.7744069481735596,-0.5037190887231301,0.7448505105661556,0.8392101304711428,0.312762178455023,-0.4287019475159433,-0.5385528358022301,-0.4591903466671183,0.12302588143811138,0.819559661413711,-0.8296687969245221,0.6567385483650544
Angular_R,0.33399220051249234,0.2802959236166719,-0.545443421214124,0.0778740173016427,0.492682014305492,0.12432645681954571,0.39823412882628706,0.4836182505684228,-0.14717112091578113,0.8032771489315612,0.13054132763390092,0.40858804080350714,0.2751857872036729,-0.45533561706476494,0.07692843082714096,0.2701033204403448,0.2576786328015139,0.0026212698036658603,0.44208540359253873,-0.5237858033014847,0.4738766502026618,-0.5537438640409006,0.13966559606478288,-0.6571096447437781,0.9326356516659517,0.5643420978385219,-0.015316552652937195,0.5763044313051635,0.6644042255984315,0.5693606038975034,0.08891290582110022,0.17146543861473895,0.5444534451630297,0.7478371395687279,0.5333994212608268,0.26720283462799777,0.3147890842113724,-0.15858021104396888,-0.4016346290219458,-0.5826995329349375,1.0,0.10328837555772016,0.028724303635309558,0.03114804063118496,0.3487282485161485,0.4853137979009624,-0.07268882042441172,0.4551599646232561,-0.37273800378004,0.27727656278265045,-0.6610827035309356,-0.38727852278098135,0.4080819248710123,0.32920434851235747,0.5480561654540278,0.2361344463588533,-0.381404943245819,0.3756612000288444,0.2203398305626261,0.38930550288667914,0.21865503534201983,0.47098000799712997,0.24008803699353115,0.5512800129894722,0.604041308945507,0.5684924104928429,0.2564957169321783,0.004327185762801907,0.02588885077438486,-0.271006777226673,0.4298300035030843,0.14317650402073648,0.39900296549062764,0.4155369054039189,0.7400888705709909,-0.11310211319169333,0.10511861959312646,-0.6486658789041869,0.287558353220259,0.3118124891706301,-0.5077347034429345,0.3009395616950296,0.27656509553325087,0.7767788475339591,0.6492451906818718,0.49974110857414644,-0.5220076381601201,0.656454448282237,-0.6883629422934101,-0.5420497023961628,-0.5019180921689953,-0.3084391689289354,-0.0895379487029113,0.45152105061882286,-0.018090564995491908,0.21998274840196091,-0.10962135880254895,0.3291314720234133,0.6875099198537185,-0.44680979868952964,0.32997051206730904,0.6906640172986807,0.22144508319465994,0.8948338420225554,0.4683838779429559,0.3923228108037155,0.40007704751965883,-0.6368820498450788,0.35231201692531416,0.3816572898502568,-0.23113168361617353,-0.5244481547188883,0.02836965309519979,0.0039713390649016725,0.16740399591751612,0.26263935787690423,0.39460299721496306,-0.6820269077162152,0.4543832101066308,-0.22089789109022478
