,N_Acc_L,Amygdala_R,Lingual_L,LC_R,Temporal_Sup_L,Frontal_Sup_2_R,Cerebellum_4_5_L,Frontal_Sup_Medial_L,Raphe_D,Temporal_Sup_R,Amygdala_L,Paracentral_Lobule_L,Hippocampus_L,Vermis_9,Thal_PuI_R,Frontal_Med_Orb_R,Occipital_Mid_L,N_Acc_R,Caudate_R,Paracentral_Lobule_R,Thal_AV_R,OFCpost_L,Cerebellum_8_R,ParaHippocampal_R,Vermis_4_5,Thal_PuA_R,Frontal_Med_Orb_L,Vermis_1_2,Temporal_Mid_R,Cerebellum_7b_L,Pallidum_L,VTA_L,Cuneus_L,ParaHippocampal_L,Cerebellum_6_L,Occipital_Sup_L,Precuneus_R,Occipital_Inf_R,SN_pr_R,Thal_MDm_L,Cerebellum_6_R,OFClat_L,Rolandic_Oper_R,Thal_IL_L,Rolandic_Oper_L,SupraMarginal_R,Supp_Motor_Area_L,Thal_VL_R,OFClat_R,ACC_pre_R,Caudate_L,Frontal_Inf_Orb_2_L,ACC_sub_R,Olfactory_L,Parietal_Sup_R,Lingual_R,Postcentral_R,SupraMarginal_L,Frontal_Sup_2_L,Frontal_Mid_2_L,Fusiform_R,Cerebellum_3_L,Parietal_Sup_L,Thal_VPL_L,Temporal_Pole_Sup_R,Occipital_Mid_R,Frontal_Inf_Orb_2_R,Parietal_Inf_L,Thal_MGN_L,Thal_PuL_L
Pallidum_L,0.42882399924532777,0.33194485607488816,-0.6366924811184742,-0.09455486773085581,0.5280099083923677,-0.560008930939152,0.5300183106758914,-0.4080335879074151,-0.11130130200771396,0.3152661797098831,0.4910655074459696,0.28351194126929846,0.3707244910696561,-0.6091747305373365,0.5624281225037189,0.6824346398985044,0.044340543836542526,0.03204920784349161,0.6485295029971815,0.4023169012747146,0.6055194937525278,0.6844487922333693,-0.6380792318557541,0.6800631906442566,0.6204944602764427,0.4619882643060183,0.628745360407733,0.4927541019944994,0.10618488462860359,-0.6285362141006854,1.0,-0.6265512828227008,0.11597452893099651,0.765173478716713,-0.6460559479664084,0.262703705934783,0.556504453154192,-0.5472169813473418,0.7694514443560244,0.2127238262626209,-0.6427925837708477,-0.001930093351954243,0.3413740442796899,0.8148059494701707,0.7185983368115175,-0.30873765039963097,-0.39747904067488093,0.5763415379146181,-0.5257197135478112,0.6299921474233707,0.71193071910873,0.15734163602183293,0.7480414497199828,0.6788539754938615,0.20223114362927447,-0.5668413806028791,-0.3254079706255166,0.4448275260330336,-0.5172275776895446,-0.44415886023462814,-0.0070210456780952476,-0.46297790438710773,0.491373566506685,0.5488895731768346,0.6285644477449073,0.022360176174993966,0.6811732886930147,0.4807235951337756,-0.29115581699783755,0.20369642203961533
VTA_L,-0.02578087733686402,-0.5938111791888432,0.7197702240681887,-0.05051489879915263,-0.19209799041204415,0.7022267578032255,-0.19164856726334029,0.45503921388159063,0.013664360330888314,-0.21746397312878094,-0.5280840569056071,-0.17346982537348885,-0.2289524416368698,0.7109644719603246,-0.36810881926215655,-0.7680371488730289,-0.23681042389195583,-0.2399520230228892,-0.8015573151949105,-0.3084437310494296,-0.8222764878326254,-0.7645745769890562,0.5908198453485344,-0.8481150284064397,-0.2623306965782232,-0.33038865662533723,-0.793530377663742,-0.1741366793272329,-0.6035658305069233,0.7216662651062241,-0.6265512828227008,1.0,-0.105234922749405,-0.5987628184263332,0.7156501441467252,-0.35539814593518265,-0.4901803540586773,0.18191138935430123,-0.5407960199375588,-0.33889783606060486,0.5495803751629349,0.46402213982255436,-0.489120452949036,-0.45671726327063583,-0.5779143188142993,0.5880679307257651,0.6480780097971605,-0.564074101456341,0.787990285474457,-0.8553813624508069,-0.39835831569127034,0.15223720264176493,-0.8668859340982985,-0.678059380131996,-0.060428348581322414,0.5865144356839379,0.7266603290492182,-0.6479477149718572,0.553254322988037,0.5166457113192575,-0.2715163195191001,0.7852755252320339,-0.6370841306691712,-0.0795914801451073,-0.8749492957493717,-0.16990211258823926,-0.8354415935052131,-0.6283120633177522,0.40622627629025854,-0.2849506818545066
Cuneus_L,0.4774128592737541,0.4375412989622172,-0.06260803560830588,-0.20761869668113758,0.6755963397604702,-0.4610543822076657,0.4674588778463832,-0.41993031556668386,0.20337514615232247,0.5131880792134621,0.5609596985665728,0.7110521269814806,0.5483859206254196,-0.32529379511971485,0.26573373852487675,0.23604627067936426,0.7760196279581432,0.37400095817525025,0.4488445322376396,0.6369845902579344,0.17591078483265551,0.4629950310286401,-0.41105239348981865,0.3204590183363109,0.2748101408245663,0.25193950488613576,0.21688605006345965,0.37214412422207455,0.2931720862483384,-0.3556411235613392,0.11597452893099651,-0.105234922749405,1.0,0.40513560382027486,-0.2737843312914916,0.8541113801731612,0.7378645114640184,0.05322306399742103,0.20668547480339725,0.4426263610628612,-0.17932474212640986,-0.2767856233668207,0.21728245357752,0.305330600189327,0.5502732923945962,0.27276141685154137,0.024506519936115707,-0.04035640087615468,-0.2906523431939065,0.3788257745269605,0.548752826907276,-0.03812374673547006,0.2682306379210277,0.4537668078506637,0.3442815006516851,0.021311907462871198,0.14339747330509772,0.5643456217177099,-0.44004380287638445,-0.3072265665720747,0.2590185152478378,0.06284802378602854,0.5965867102017212,0.4287043573390621,0.31268722222857914,0.7038871181530167,0.2697906088052856,0.6169845816599328,0.24746151748029466,0.30153943590510646
ParaHippocampal_L,0.5231984190194163,0.6326433513287151,-0.6307193259149863,-0.062374896557201874,0.6340043362896146,-0.7654624997340645,0.5872747219297031,-0.641806809425172,-0.16493776660684714,0.49315212534748576,0.7679671812176809,0.3471688979893195,0.6010958754328941,-0.6984738590479607,0.6818474219060285,0.7203921342834673,0.37829675587874617,0.2776704816661661,0.7997369095862318,0.4357482522746064,0.6691658866329602,0.8560223473596682,-0.7309010381605755,0.837963687924982,0.5597603397979202,0.6293418582289693,0.6991465215843674,0.5667057328687668,0.371163910790117,-0.7534100522495748,0.765173478716713,-0.5987628184263332,0.40513560382027486,1.0,-0.7170503090152255,0.590679475749895,0.7118277119538972,-0.3667893681787202,0.69679516125966,0.5745687641696815,-0.6582804187258972,-0.19144928307080522,0.417155807786925,0.6774625019398339,0.8007215182152156,-0.15997222760821805,-0.5770081324806864,0.44764567537947486,-0.5855326688107266,0.7633071377065141,0.8109989740937695,0.0068486544106008485,0.7983179529238503,0.8155669321941301,0.37281598459947424,-0.562147651660312,-0.31914875495739087,0.6006800767379491,-0.738705402332701,-0.6650347284314404,0.10422441759202178,-0.47849398839516766,0.6903526770785932,0.49649715908624636,0.7291075129122231,0.3930885708022802,0.7555988057347378,0.6353098738557891,-0.24841081053198713,0.38271186367515336
Cerebellum_6_L,-0.47351205636441046,-0.4885657948942824,0.9528840371816194,0.4148722631898243,-0.5073446910844498,0.914443290061826,-0.15724786152904988,0.8160532050003767,-0.06331644240085181,-0.3097504668724047,-0.6541089025104713,-0.4212836845773627,-0.5492375061891338,0.9722558952433819,-0.3953033964586355,-0.5984353418070776,-0.4945252231294828,-0.2658538285529089,-0.7658220255553997,-0.6013808051796875,-0.5409542143596872,-0.8875272470613694,0.956858862871091,-0.7352850435598686,-0.2010396847764672,-0.3185831058145413,-0.6387988587529634,-0.2657470820174385,-0.26661220018718723,0.9660160546833227,-0.6460559479664084,0.7156501441467252,-0.2737843312914916,-0.7170503090152255,1.0,-0.6336214460288114,-0.7840557112806434,0.4718289955985796,-0.5117551750165052,-0.382990773038054,0.9491060106638535,0.517652973643105,-0.14924367622240173,-0.5957576289894605,-0.7403824132385801,0.1748742848726943,0.6781876927784799,-0.29018077566668926,0.8037615392738524,-0.7947429992706426,-0.6777990824436338,0.22924488233695334,-0.8377532959746022,-0.8142574483445763,-0.3694891673831534,0.915329848022581,0.42975535036894763,-0.7593379660578117,0.8692619635292083,0.7338769005352701,0.24308503619997188,0.7643425397344243,-0.8762025257728585,-0.40804353796895504,-0.7343247331734795,-0.46932089662303417,-0.8182763985792656,-0.8053963034546062,0.3746448668707507,-0.33565316597974276
Occipital_Sup_L,0.5718375207747903,0.5827261297206698,-0.45877618514874163,-0.39204582018663,0.7233776199164189,-0.7740243387386763,0.31396917145281256,-0.7050181977988215,0.2651246201159008,0.49195649663595953,0.7302074681388238,0.7179102651611109,0.706340963692201,-0.6803435379318071,0.36735465609661555,0.39889899800057405,0.925670165196374,0.4669431150967415,0.6732996669245092,0.7618329327151662,0.3146850141620581,0.7319614341504127,-0.7168717683110772,0.5456595622056828,0.1632582587479953,0.31837371060745934,0.42292355487321476,0.3577026224574767,0.367900779427508,-0.6984012728388042,0.262703705934783,-0.35539814593518265,0.8541113801731612,0.590679475749895,-0.6336214460288114,1.0,0.9013906555335274,-0.12181688229781913,0.32052836960535463,0.5449841359353566,-0.5331492373727539,-0.4609871986392157,0.18862602053993935,0.41559035199518024,0.7222722331981631,0.14855990887947404,-0.2927308902819494,0.03256797271085748,-0.5704675201949568,0.634890703119921,0.6854218392626896,-0.1557126980761138,0.5359807870973918,0.6874052229360172,0.38582554003894665,-0.4006382883474013,-0.09667544192641238,0.8267972609385321,-0.7224058689884986,-0.5455715427804908,0.08399344100462786,-0.2840035160000627,0.8851683790440168,0.49781591825578286,0.5499895431144212,0.8338195883681947,0.5405573206508888,0.8691749172242903,0.020599486157077105,0.3992885534688489
Precuneus_R,0.6527932942026352,0.5583864128435244,-0.6303877283198207,-0.4659464574184939,0.8038863689753573,-0.8031859641484325,0.4612901779181905,-0.7173598351535984,0.2946312485970294,0.6085244705409973,0.7823985058139424,0.8159738390252586,0.7596382814399689,-0.7995552450649166,0.5227518337232466,0.4845610037517298,0.764578178558714,0.43896801539765673,0.7681402323872351,0.8703692349108245,0.4448968221699443,0.8405926460776089,-0.8652790613123462,0.6292962501545996,0.36310994564432836,0.4036690635372557,0.5148914891669777,0.5256608691234876,0.28676134056031,-0.8247179743288595,0.556504453154192,-0.4901803540586773,0.7378645114640184,0.7118277119538972,-0.7840557112806434,0.9013906555335274,1.0,-0.35867488560047306,0.5274612473966543,0.5416849886274699,-0.7186031500178737,-0.41500528179505497,0.273188110625069,0.6624567889164255,0.8778429918533279,0.11631479454359768,-0.28837887943034823,0.2900748456506602,-0.6651390160789592,0.709399251216643,0.8239883449221805,-0.02232661663596399,0.6825705335122008,0.8125810026987997,0.4531051244330462,-0.5722200676222579,-0.08411977259401295,0.8522293765114457,-0.7661826863954192,-0.5826100573893048,-0.009269170831401047,-0.3710122776046942,0.9281081821867693,0.6515322786383607,0.6416475413434871,0.6927128093909387,0.6905476320940721,0.9059005563076098,-0.08423145373645252,0.4246411811639374
Occipital_Inf_R,-0.4749306155481111,0.04486340843783883,0.4990266558636149,0.2612796354137946,-0.4489885750075754,0.32857811811691534,-0.09216027843740855,0.34737907133366747,0.16091331590220315,-0.04664277631611094,-0.23227808905122913,-0.16110414661685848,-0.3362919624473137,0.43181907565271826,-0.26985439532535377,-0.08733856685137502,-0.060898405335478654,0.0400376055850313,-0.23118658478748347,-0.30145872112388566,-0.10956223766894473,-0.3702423023720152,0.4953991553930889,-0.23193575348616388,-0.2537171996023582,-0.24612808716453197,-0.10239238867337747,-0.23885412687851126,0.3535498165131894,0.40796566637059417,-0.5472169813473418,0.18191138935430123,0.05322306399742103,-0.3667893681787202,0.4718289955985796,-0.12181688229781913,-0.35867488560047306,1.0,-0.3555931770164655,0.01616623660058488,0.5860991578160996,0.032740434533712885,0.09731287956316564,-0.5092749952595294,-0.4605633813584657,0.02704832049020838,0.1946248330515582,-0.15145727038857612,0.2877747719288954,-0.22028329127262203,-0.4928600171083622,-0.22004937852822695,-0.33080706686976197,-0.4262705320241004,-0.39643182516343656,0.4839780824806447,0.0556672606493149,-0.23635434245632447,0.360365449219653,0.2308676017201236,0.46560953641890007,0.24750049233172636,-0.30245348188860033,-0.5698295624342163,-0.15841879649738974,0.07479998325558848,-0.3133712082765934,-0.2773257880633299,0.15250984286625124,-0.08474630465229807
SN_pr_R,0.2077709768920916,0.6012115630960686,-0.4815615018325074,0.0897791086920462,0.45586107594126135,-0.48106836911703804,0.6210216725147043,-0.2896967250829225,-0.011221080643297117,0.43654427774788046,0.6384776596222611,0.3856122169795451,0.548368726802117,-0.46789937141129323,0.6868980203862877,0.6607595735526697,0.09880678375378925,0.12957906158172808,0.6945981363860836,0.2727638447323434,0.5587305762048264,0.6182445250483305,-0.47215856109811133,0.7119138783674206,0.6635098632423,0.5362569147074053,0.6151429721396346,0.43712430630613897,0.3703484660294295,-0.5207520096103188,0.7694514443560244,-0.5407960199375588,0.20668547480339725,0.69679516125966,-0.5117551750165052,0.32052836960535463,0.5274612473966543,-0.3555931770164655,1.0,0.39640771692771254,-0.46001047642201587,0.10798463955394086,0.5549433056022574,0.7738586736940455,0.6771951125316117,-0.38674434390571594,-0.2597657940287814,0.601069073195762,-0.5756862184800362,0.6473631366119559,0.5226288488735887,0.2910226451426818,0.6838570244104722,0.6588143634558641,0.050465931200436735,-0.38449888028503415,-0.3199494333998792,0.5056931189028505,-0.35132762662304834,-0.27058868300841804,0.2829120337237502,-0.381926506451391,0.4668802772602512,0.42294171179617573,0.6916294723081674,0.02735590107922243,0.7043898906150279,0.5365209574801394,-0.12240376709240454,0.197335507243488
Thal_MDm_L,0.1771435852289972,0.7654578451669711,-0.28265238464871145,0.1224810474213823,0.3379547811069298,-0.41535928484674867,0.48861258362357163,-0.3005048081321314,0.24778784878076035,0.7475896583223233,0.8108128236456085,0.48893805955717773,0.7028899284738135,-0.3634498678005651,0.746768390129383,0.36504316366208195,0.39469478200080477,0.491248833424348,0.6688751337481431,0.3557396431063701,0.5769452670194105,0.5969356979023858,-0.39456943722147514,0.5748077828774543,0.33989554075382983,0.7740293314726736,0.403421951870969,0.5296929616475983,0.650849957572581,-0.4457226390550598,0.2127238262626209,-0.33889783606060486,0.4426263610628612,0.5745687641696815,-0.382990773038054,0.5449841359353566,0.5416849886274699,0.01616623660058488,0.39640771692771254,1.0,-0.2860455067695723,-0.25129448935577386,0.6467907001286417,0.38536619285195256,0.5466297507653175,0.06418392149519223,-0.16030119541412893,0.5201721699171601,-0.38606383314145987,0.5765440302422232,0.42332990186125713,0.18442895753882754,0.4760118277874026,0.577439481499501,0.2758103801852807,-0.22397518881530318,-0.053570316125570665,0.5032975408652958,-0.34923175668006673,-0.3000160228450351,0.36297938289332454,-0.19150789529266637,0.5191718498423633,0.2457238454035101,0.5719639751102095,0.40708626559163535,0.5949136259303296,0.5028727780006802,0.10197309736269371,0.5112265927291848
Cerebellum_6_R,-0.5727002749444028,-0.2941442575316828,0.9178956024695223,0.49920725212352113,-0.5070190072347571,0.8090519541244704,-0.13326712290829676,0.7923829819932995,-0.05264023428763076,-0.24848883125670562,-0.5536828066942008,-0.3958643578770439,-0.5336853170493533,0.9137810823561121,-0.3691664414541282,-0.44803930637286005,-0.3939994297662451,-0.19708700197977816,-0.6188805367153899,-0.5856032147135262,-0.3889869938184534,-0.7812944903398599,0.9327339425435107,-0.5849792909188025,-0.1915220247998815,-0.2692699014143749,-0.4614742721035834,-0.3080927263649393,-0.044767924907300014,0.8989738080295289,-0.6427925837708477,0.5495803751629349,-0.17932474212640986,-0.6582804187258972,0.9491060106638535,-0.5331492373727539,-0.7186031500178737,0.5860991578160996,-0.46001047642201587,-0.2860455067695723,1.0,0.36993012616108434,0.006500309151098486,-0.5892649321243928,-0.6630772233862254,0.03130138219095138,0.5857735225240184,-0.21903962435446783,0.6598448708176611,-0.634427932707504,-0.6761008288014053,0.16327816183853575,-0.7042145807036504,-0.7609891999605554,-0.4089610318984285,0.9244195700057799,0.2675404245361331,-0.628914993413277,0.8215957092697393,0.6812516782064054,0.45515334061698387,0.6365192923470577,-0.7772646845674774,-0.4714984291168098,-0.5637940623337845,-0.42053982722512884,-0.6771014252064282,-0.6789845640506589,0.38408702850373694,-0.2939249693664521
OFClat_L,-0.07069281497592539,-0.3675888306249272,0.44836820457085924,0.20067391877590543,-0.12770980587283698,0.558218373730097,0.19553958026064827,0.4549681477493432,-0.04408651442388001,-0.10257399336336137,-0.30965302151988844,-0.1803236673178235,-0.1801355044835485,0.538914635631794,0.06883053294144702,-0.2776748885169733,-0.525441432961607,-0.35226351561671604,-0.45229698874148594,-0.3426062981499345,-0.3597938524861517,-0.477217854812135,0.46487170906688896,-0.3881070386040547,0.20883380845831737,-0.004410960536053366,-0.4278077409034795,0.13436534145565243,-0.38209216488851094,0.5103966975186225,-0.001930093351954243,0.46402213982255436,-0.2767856233668207,-0.19144928307080522,0.517652973643105,-0.4609871986392157,-0.41500528179505497,0.032740434533712885,0.10798463955394086,-0.25129448935577386,0.36993012616108434,1.0,-0.10927634528687184,-0.04843904943207227,-0.3156067170083947,0.1503087441084073,0.47022775551768986,-0.029964660477918955,0.5383817734787627,-0.5207405722159203,-0.18045509729370626,0.428848730273667,-0.43190707089487396,-0.2948510141509087,-0.16070588372870614,0.38573958890139987,0.3944541679446118,-0.5022041289920756,0.5052606997813007,0.457261238029536,-0.013028252936452817,0.5824170566662286,-0.5598605471903545,0.029663472811314304,-0.4174331096833727,-0.4043333871084467,-0.4312890399049074,-0.5070834712550555,0.16303654195583706,-0.2777695822046284
Rolandic_Oper_R,-0.1802803689442756,0.6874018427116099,-0.09903812075814489,0.4576225878552125,0.1522022812720942,-0.20460208241557273,0.5592752906599977,0.007660959076578391,0.03452943152647542,0.6331410223856232,0.5505914876703794,0.28251491152290864,0.3081035541895112,-0.13240419017248575,0.5928315791181628,0.5298798642408126,0.05338642220048995,0.3449974813815094,0.6372013707853664,0.10928689529199671,0.7205338107287595,0.42099171720605333,-0.08835355628344788,0.6041742582922147,0.505361507735791,0.5928101402816882,0.5423004543992868,0.3547981269259478,0.7768023128922107,-0.20027770413038246,0.3413740442796899,-0.489120452949036,0.21728245357752,0.417155807786925,-0.14924367622240173,0.18862602053993935,0.273188110625069,0.09731287956316564,0.5549433056022574,0.6467907001286417,0.006500309151098486,-0.10927634528687184,1.0,0.35275301966488254,0.49058660581731306,-0.3156128654214482,-0.07466224249085056,0.698342741144456,-0.4026940375418358,0.56121911393645,0.18011655343893265,0.21743946455054064,0.4825366221136452,0.364991116151029,-0.025723848650636878,0.05264656900149116,-0.23305193587527548,0.3339339680314312,-0.07566364309385822,-0.12305531700241748,0.6927943424801151,-0.2248947345063863,0.24433640847667806,-0.0038369702513028616,0.6471028245734307,0.01230225305470527,0.5872464506501845,0.31109872911874076,0.07390955614744507,0.31862054557763303
Thal_IL_L,0.46463144244797033,0.42114618391432407,-0.5474195890663313,-0.1795761700324025,0.6112532317986608,-0.5135205373647519,0.6076839202266671,-0.37068424012174106,0.0862031629514592,0.4320339389362776,0.6215165361209487,0.5096017113341389,0.6370970927743211,-0.5640659002047949,0.6351080152953892,0.5578426690881165,0.19365454735783602,0.10163367763367788,0.6347389704503394,0.49600719500415136,0.440634577634578,0.6546454935856431,-0.6347358443185068,0.5791862855060086,0.654378280715891,0.5405126769890274,0.5249687809685827,0.5230801579337029,0.10696284444937743,-0.5881336002299707,0.8148059494701707,-0.45671726327063583,0.305330600189327,0.6774625019398339,-0.5957576289894605,0.41559035199518024,0.6624567889164255,-0.5092749952595294,0.7738586736940455,0.38536619285195256,-0.5892649321243928,-0.04843904943207227,0.35275301966488254,1.0,0.7677132829432286,-0.15619622626236054,-0.1990459495871001,0.520940864285547,-0.5084446981918542,0.5869586140654555,0.6867332143638633,0.3075964813948423,0.6549231210920372,0.676565376062533,0.20967411750834156,-0.4712268382309603,-0.14440489705648876,0.5157272113551185,-0.4433689574632118,-0.32107481696154827,0.030071950286923436,-0.30968804583473336,0.5391141405755919,0.6663727546143889,0.5566267925796603,0.10936782952662033,0.6600507165765739,0.5780121761772726,-0.05337147564336374,0.24072034779412843
Rolandic_Oper_L,0.6001409489452519,0.5986238379159263,-0.6238043173842733,-0.24214482768056905,0.8403513432925613,-0.7489281677850674,0.5673242688148961,-0.5699532000978077,0.12149627800865907,0.57303249423127,0.800488383689602,0.6409529917999076,0.71966150961279,-0.7432923142036355,0.6485369999134613,0.5945469298032668,0.5657975064992803,0.393895347112782,0.8132319107038914,0.695379296281509,0.5911406980021192,0.852278976954438,-0.7831508134024052,0.7426356197359236,0.5437348317534908,0.5750173094210869,0.6072023546367123,0.5751182322142766,0.3213855366364647,-0.7752151285323099,0.7185983368115175,-0.5779143188142993,0.5502732923945962,0.8007215182152156,-0.7403824132385801,0.7222722331981631,0.8778429918533279,-0.4605633813584657,0.6771951125316117,0.5466297507653175,-0.6630772233862254,-0.3156067170083947,0.49058660581731306,0.7677132829432286,1.0,-0.1174729149740379,-0.3145573337268492,0.4417900901458111,-0.6841213465803258,0.762121671271378,0.847820891230857,0.15415277568441055,0.7583945199093065,0.8290711975356364,0.37130589996957664,-0.5327004729842483,-0.22923773585200208,0.813317291952359,-0.6559435153724534,-0.4753585306611018,0.10396511857700735,-0.421420817327371,0.8147933724444286,0.6964910051178543,0.7204605585970701,0.4311977616135235,0.7616312371463333,0.8404781299419218,-0.13198965637294643,0.38253717531791354
SupraMarginal_R,0.35114727881754054,-0.34589983850618616,0.2546982946620205,-0.4943167774219702,0.13856227399803253,0.22602831632329906,0.0710888623314205,-0.1037737731173683,0.294014424021582,0.3602317017735347,-0.1611970845485826,0.3489630854922491,0.10427561112636846,0.14812282450495626,-0.0837313720006596,-0.5311086053617864,0.13253725360025603,0.0946351632079747,-0.3597741236778469,0.314484776364265,-0.5042014521555851,-0.25713138712776884,-0.029114803407306843,-0.5456571351901638,-0.12970732094091575,-0.20433369788426708,-0.4984326570212623,0.20450690258888266,-0.4013831170481436,0.14285087117425643,-0.30873765039963097,0.5880679307257651,0.27276141685154137,-0.15997222760821805,0.1748742848726943,0.14855990887947404,0.11631479454359768,0.02704832049020838,-0.38674434390571594,0.06418392149519223,0.03130138219095138,0.1503087441084073,-0.3156128654214482,-0.15619622626236054,-0.1174729149740379,1.0,0.4296139465291523,-0.3032817329704428,0.46921308334976897,-0.4848679540588084,0.04386894613839507,-0.05133434055999715,-0.47419300163170924,-0.21172515590180407,0.35449018305054,0.13130899513017955,0.9113285518169449,-0.2545348407113522,-0.031660610253909614,-0.04365981114814843,-0.41486385393558317,0.5306505402397221,-0.07047908427580651,0.1109342127236776,-0.525705595862195,0.4375547450612561,-0.4399930288741859,-0.18904829286734431,0.20598570697026544,0.11753787930206204
Supp_Motor_Area_L,-0.019055653660981168,-0.3948616185595478,0.7184412992481862,0.003760670704579784,-0.05701322421158439,0.7570281037559392,0.12204757456406244,0.6823715640731955,0.41690923813539676,0.09214480258003635,-0.3535782120146502,0.23372072360964,-0.10434014464183552,0.6783728788674966,-0.05679888710655815,-0.6342117654981821,-0.20888921144678763,0.015220236369219507,-0.5502963062763492,-0.002785346137149086,-0.5212347129064561,-0.669750040038329,0.5750068601496754,-0.6748873073904385,0.03607627529406101,-0.19020701253686395,-0.6481982547260529,0.1910389502393308,-0.3472255774239838,0.6557911828587192,-0.39747904067488093,0.6480780097971605,0.024506519936115707,-0.5770081324806864,0.6781876927784799,-0.2927308902819494,-0.28837887943034823,0.1946248330515582,-0.2597657940287814,-0.16030119541412893,0.5857735225240184,0.47022775551768986,-0.07466224249085056,-0.1990459495871001,-0.3145573337268492,0.4296139465291523,1.0,-0.05803867807439289,0.5831036443649515,-0.672956452147634,-0.27523816505213705,0.5419332523016706,-0.7300452393687875,-0.5200962509682865,-0.08916607289041743,0.6487438171065802,0.6798150901947967,-0.3683660380232617,0.7361242613820069,0.7690924561982756,0.10480698923229777,0.823004279787594,-0.49598777382885206,0.08348592603306525,-0.6362711040597793,-0.23962732003623022,-0.6403949104045212,-0.40274011806074245,0.404284862789921,-0.13982183334017462
Thal_VL_R,-0.022167678488048514,0.46495547854205294,-0.26754941414221267,0.20538286471806272,0.10564223180306696,-0.15139657477918783,0.5325028489596705,0.046880452736247746,0.25716678577549695,0.5171260127378009,0.43679112317268054,0.29575722417292677,0.29619357838907345,-0.23172784721112838,0.6864605786621161,0.46032453259774425,-0.12068914441511597,0.2775437186497406,0.60802755119528,0.20100771039294754,0.731780759785183,0.41512004882776504,-0.21539423974679117,0.5439565534945403,0.5394121574235489,0.5333203392661704,0.49915379556877937,0.5188419632326385,0.4748761983662463,-0.3020797699958845,0.5763415379146181,-0.564074101456341,-0.04035640087615468,0.44764567537947486,-0.29018077566668926,0.03256797271085748,0.2900748456506602,-0.15145727038857612,0.601069073195762,0.5201721699171601,-0.21903962435446783,-0.029964660477918955,0.698342741144456,0.520940864285547,0.4417900901458111,-0.3032817329704428,-0.05803867807439289,1.0,-0.40685569510199954,0.49783886549794637,0.32293680787451096,0.34045341065034923,0.5115521821606097,0.435215844159282,0.035705241299129296,-0.21405510773048245,-0.25001259932595343,0.315411044104398,-0.06429046564037055,-0.07306478828142797,0.3917578837218507,-0.2691121092308776,0.25236423896164606,0.2236657178556243,0.5563606476717295,-0.1413461472711345,0.5774653059724036,0.26304162505342904,-0.17645917546778747,0.3798445953782987
OFClat_R,-0.1520387841426192,-0.6074554356405536,0.747674897677971,0.1419346552196211,-0.3549400620279926,0.7917771369113001,-0.1800858315730261,0.5755127606541297,-0.08619138131983399,-0.2737736716249793,-0.6340654757427865,-0.39127612089750907,-0.4605224566779939,0.7793397689788251,-0.3727900076395393,-0.6746388496708031,-0.4853488955543332,-0.3024565562950969,-0.8193967190282979,-0.4456924421889558,-0.6543902471800301,-0.7993380137336129,0.7009197932882872,-0.8106363923945231,-0.2553026675934338,-0.33178509999349526,-0.7169078086835865,-0.13576491507341928,-0.5444961218660119,0.7815402829834626,-0.5257197135478112,0.787990285474457,-0.2906523431939065,-0.5855326688107266,0.8037615392738524,-0.5704675201949568,-0.6651390160789592,0.2877747719288954,-0.5756862184800362,-0.38606383314145987,0.6598448708176611,0.5383817734787627,-0.4026940375418358,-0.5084446981918542,-0.6841213465803258,0.46921308334976897,0.5831036443649515,-0.40685569510199954,1.0,-0.8605556774243274,-0.4505844349248912,0.1633050157025527,-0.839229850595576,-0.7063164419925904,-0.11497142555234206,0.6399141036966525,0.6182956729947597,-0.7866822417895538,0.6355486861274352,0.5217420622283028,-0.13852714830445984,0.7559917314062848,-0.7770660702623455,-0.2404940089078373,-0.8540910445229523,-0.3169508147412219,-0.854062691993617,-0.7976282355333306,0.2782881683928768,-0.32433258771827844
ACC_pre_R,0.19487227385264372,0.7926542617622961,-0.7414003642725121,0.0033318199573726835,0.4306761604271938,-0.8499726163620382,0.3279057395486552,-0.5971541501491936,-0.01307069370684266,0.39045952979382625,0.8005976576521151,0.36321389709836654,0.5384799811783423,-0.7996112194116486,0.520733090087773,0.827991365191128,0.496646952074481,0.35551921738700787,0.9530567647538744,0.4484900286170868,0.8297035949331404,0.9284343171860503,-0.7186124826159168,0.9453786413567471,0.34612472823706586,0.5381039259942842,0.8479580491179487,0.26245643763701587,0.6829225527734586,-0.8181710041906591,0.6299921474233707,-0.8553813624508069,0.3788257745269605,0.7633071377065141,-0.7947429992706426,0.634890703119921,0.709399251216643,-0.22028329127262203,0.6473631366119559,0.5765440302422232,-0.634427932707504,-0.5207405722159203,0.56121911393645,0.5869586140654555,0.762121671271378,-0.4848679540588084,-0.672956452147634,0.49783886549794637,-0.8605556774243274,1.0,0.5820728330036875,-0.12300178192832377,0.9441754464850924,0.8398346429718523,0.15547551332847764,-0.6065528987254959,-0.6550410805260031,0.8107703831816099,-0.6943655581074399,-0.6147353628445704,0.2912921385947624,-0.7483796130783507,0.8156024624211005,0.26860187807509267,0.9565782219612298,0.38892882597964773,0.9344969179614415,0.8169210514718188,-0.24691084648116238,0.3600498911801206
