,VTA_R,Insula_R,Thal_AV_L,Cerebellum_9_R,Frontal_Med_Orb_L,Putamen_L,Vermis_1_2,ACC_sub_R,Thal_VL_L,Precuneus_L,Thal_PuI_R,Cingulate_Mid_R,Thal_PuM_L,Precentral_L,ACC_pre_L,Occipital_Mid_R,Rolandic_Oper_L,Calcarine_L,Rolandic_Oper_R,Thal_VL_R,Supp_Motor_Area_L,Frontal_Med_Orb_R,Angular_R,ParaHippocampal_L,Calcarine_R,Paracentral_Lobule_L,Cerebellum_Crus2_R,Thal_LP_R,Thal_MDl_R,Cerebellum_6_L,Heschl_R,SupraMarginal_L,OFCant_L,ACC_sup_R,Cerebellum_6_R,Olfactory_R,Frontal_Sup_Medial_L,OFCant_R,Parietal_Inf_R,Postcentral_L,Vermis_9,Caudate_R,Vermis_8,Cerebellum_3_L,N_Acc_L,Hippocampus_L,Temporal_Mid_R,Cerebellum_7b_L,Precentral_R,Cingulate_Post_R,Temporal_Sup_L,Thal_PuA_R,Cerebellum_7b_R,Temporal_Inf_R,Thal_PuL_R,Frontal_Inf_Oper_L,Temporal_Inf_L,ParaHippocampal_R,Hippocampus_R,Lingual_R
Angular_R,0.13054132763390092,0.47277346689832533,0.02501155196735643,0.0026212698036658603,0.10328837555772016,0.45152105061882286,0.32920434851235747,0.22579165292685854,0.40858804080350714,0.691131092770526,0.2203398305626261,0.2751857872036729,0.5643420978385219,0.4836182505684228,0.3557872034257093,0.8673874112493728,0.4738766502026618,0.06017291047936903,-0.07268882042441172,-0.11310211319169333,-0.10962135880254895,0.0715430945978631,1.0,0.40007704751965883,-0.010906752873791897,0.6875099198537185,-0.5826995329349375,0.39460299721496306,0.3009395616950296,-0.5019180921689953,0.3923228108037155,0.45909670252658413,0.0039713390649016725,0.18749278657827975,-0.5287690091588023,0.4551599646232561,-0.6820269077162152,0.2361344463588533,0.9326356516659517,0.492682014305492,-0.5420497023961628,0.33533414716415305,-0.6368820498450788,-0.05083032058620531,0.604041308945507,0.5693606038975034,0.03114804063118496,-0.5468652450873541,0.10511861959312646,0.3118124891706301,0.5577338189851437,0.08891290582110022,-0.37273800378004,-0.44680979868952964,0.5512800129894722,0.22144508319465994,-0.22859529397419887,0.13966559606478288,0.49974110857414644,-0.4016346290219458
ParaHippocampal_L,0.6781023868289684,0.5042233483897901,0.7077280010191845,0.3545857487199329,0.6991465215843674,0.802543381347996,0.5667057328687668,0.7983179529238503,0.5220799512742994,0.6545038496662474,0.6818474219060285,0.6978458406900537,0.11576462205981275,0.37062819832006205,0.8395655016176695,0.3930885708022802,0.8007215182152156,-0.2892726428853623,0.417155807786925,0.44764567537947486,-0.5770081324806864,0.7203921342834673,0.40007704751965883,1.0,-0.3545282355874255,0.3471688979893195,-0.7617668850410486,-0.30742653764166655,0.7364297911350872,-0.7170503090152255,0.016851161724971895,0.6006800767379491,0.534462136516671,0.7295187969125281,-0.6582804187258972,0.8512146995755506,-0.641806809425172,0.4337456932068813,0.3674953782868964,0.5710172237645215,-0.6984738590479607,0.7997369095862318,-0.5945374862991201,-0.47849398839516766,0.5231984190194163,0.6010958754328941,0.371163910790117,-0.7534100522495748,-0.5878038453132761,0.6167769583552128,0.6340043362896146,0.6293418582289693,-0.606304556934717,0.09324630103229632,-0.08368291374188544,0.7003125905126494,-0.4553442683982816,0.837963687924982,0.8293779662354261,-0.562147651660312
Calcarine_R,-0.5255875850405869,0.22236926882500083,-0.28421646666064837,0.19095187449219045,-0.35317665697481687,-0.28894277812385766,-0.001361901214854855,-0.5275586164802656,-0.028007840164620584,-0.090276023008385,-0.1751089747808801,-0.006062439851598743,0.24720842915511007,-0.06440155572651617,-0.4248844980550224,0.08361466123728736,-0.2812917823449947,0.9535106450192905,0.1190043290760437,-0.20739644317890174,0.6009389394104695,-0.3268668261054958,-0.010906752873791897,-0.3545282355874255,1.0,0.10122717159209188,0.6622530271800735,0.28800863623162926,-0.23772818685096542,0.6961041393701893,0.10065260426339613,-0.2792634375757513,-0.32756534653615293,-0.279836128530689,0.75415106548222,-0.4831699584209463,0.4241067626248719,-0.29561670552338914,-0.04569354269290678,-0.2314915155403826,0.6470875901278569,-0.30804908579396767,0.5770244339777303,0.6735399276260667,-0.1690399025927884,-0.1671460456463528,0.09011989820721054,0.6141884612205837,0.4956957459579552,0.10530149729784949,-0.040230467954492304,-0.14453617778751063,0.6628045373810444,0.15780531582407326,0.07664717915017202,-0.1689822736095915,0.45561057785520936,-0.37978878235979824,-0.39665854087419766,0.8641772013792646
Paracentral_Lobule_L,0.13786416981020358,0.6038322641249156,0.04390219878812947,0.2520182475038292,0.2110998666760549,0.5477104508218221,0.5754281456552861,0.3114886708092412,0.5994830507859411,0.8494180572434701,0.4689209487789568,0.5418706630775145,0.507131016046654,0.7266940409924482,0.4001450634091616,0.576445423233905,0.6409529917999076,0.19664583886494047,0.28251491152290864,0.29575722417292677,0.23372072360964,0.17463448889729552,0.6875099198537185,0.3471688979893195,0.10122717159209188,1.0,-0.4520517209399778,0.22007785849636388,0.4032737460683744,-0.4212836845773627,0.3486110845724095,0.6368110792480197,0.2592377510894736,0.4294800915131238,-0.3958643578770439,0.5119715577717238,-0.3500321756172168,0.17434739614523861,0.5763096738843692,0.6999584798076233,-0.4288264721896258,0.48234990127459226,-0.5191386329042141,0.041293259825978826,0.501799660388872,0.6729393077434367,0.20224435173114505,-0.4663228488863683,-0.023668160732388754,0.536271810327067,0.6314217593862405,0.27450882002992216,-0.29700880433427834,-0.1410049902344485,0.43431906798683706,0.5028072683985907,-0.3837458816995204,0.2669499298624755,0.6199191180139085,-0.2462282215503229
Cerebellum_Crus2_R,-0.6889173053719616,-0.3012871266770812,-0.43985049730364373,-0.060929590654107524,-0.5275301069432196,-0.7047652812684505,-0.38195001178962035,-0.7411830208613308,-0.4460992998386465,-0.6946978673760115,-0.44724862574210394,-0.42260824915939155,-0.13021161869947495,-0.49149726850709186,-0.7565304272670057,-0.46697733343723347,-0.7555390549196076,0.5796896071408326,-0.05243026153923026,-0.22469018122000708,0.5808122879588791,-0.500252082536661,-0.5826995329349375,-0.7617668850410486,0.6622530271800735,-0.4520517209399778,1.0,0.12302588143811138,-0.5674268046804677,0.9374175001595985,-0.1361114493346205,-0.6662199974726241,-0.4287019475159433,-0.5387953615393793,0.952218140927821,-0.8490733149400304,0.819559661413711,-0.42175523503116386,-0.5566666695418727,-0.6603205694599451,0.9260938664027383,-0.6641038638891544,0.8582307511982804,0.6066335453416015,-0.6352702385925973,-0.6061312640293292,-0.07114989694092334,0.9249775975319545,0.5036136287811629,-0.33130811553289957,-0.6071771288833837,-0.3487294237069349,0.8733365877889286,0.2650080691786653,-0.11264127911639804,-0.546654821358679,0.54928645940119,-0.6415152633727136,-0.8029223805221434,0.8752724439959167
Thal_LP_R,-0.31775763203611784,0.18485178360475846,-0.5737726378390817,-0.01688274162662536,-0.5525533023672642,-0.41075971522455207,0.10306612819604469,-0.5877534574758442,0.32511960869208195,-0.06010667703947543,-0.23584270047738404,-0.3977515511163946,0.5865950393244485,0.18841918252125742,-0.47452090151832466,0.31304616395442353,-0.18890850294817046,0.3377581413947719,-0.5303699164804784,-0.38392539919881374,0.4775186003213544,-0.5940488170063599,0.39460299721496306,-0.30742653764166655,0.28800863623162926,0.22007785849636388,0.12302588143811138,1.0,-0.36888135274511813,0.25159953499821847,0.48434795762278166,-0.1260977850374034,-0.5593593370945568,-0.5149342045045301,0.13517314627428276,-0.35539409088998336,0.08362739755540602,-0.14221978160930707,0.4686267248252472,-0.07880845201343674,0.22174721370387443,-0.4697100308541316,0.10139751406474756,0.5482358814991652,0.4037922228168326,-0.03361319929137217,-0.5415346375802111,0.21951981569852333,0.6751362442861308,-0.11623200280536464,0.18237318589244,-0.4396009723776991,0.11543752428185962,-0.6653054063187719,0.6626079627271595,-0.30487653443986235,0.4414825462558216,-0.6117759328731209,-0.22109431137285007,0.18194802415712752
Thal_MDl_R,0.6474660261725245,0.47025791675589507,0.8174382958284461,0.23310848148793478,0.6495281608635887,0.7722976381437788,0.4782233533730582,0.7699440926495693,0.5681143406741045,0.6462738553340844,0.5380920512518342,0.7276047237496064,0.014310948109323337,0.4444889475492217,0.8043473404868091,0.3114285605114518,0.7512650854434639,-0.19310531427220298,0.5199555494522315,0.5267431731037516,-0.41475904553800663,0.6550641255407956,0.3009395616950296,0.7364297911350872,-0.23772818685096542,0.4032737460683744,-0.5674268046804677,-0.36888135274511813,1.0,-0.6165323205413189,-0.03550309504384243,0.6458712345467738,0.5612375160509354,0.7709803982398055,-0.5101501585683544,0.8033079343537188,-0.4391375556434869,0.2912899810927094,0.2814865682364851,0.600323184392491,-0.6258760900478393,0.7610561015531371,-0.5266335732338195,-0.4191258871920595,0.3662977894406555,0.48247837094262686,0.4588770841228703,-0.6422750764564774,-0.5776429294187458,0.573118192548939,0.5587024058314936,0.6647407696869614,-0.4073981892308713,0.1816305520444669,-0.24501437530736803,0.7893149658684786,-0.5135138782249813,0.748773043619507,0.7281907651000172,-0.4295866808683248
Cerebellum_6_L,-0.6843959918981875,-0.18635494167837469,-0.5353517227704531,0.0761059619674275,-0.6387988587529634,-0.7912240139237299,-0.2657470820174385,-0.8377532959746022,-0.33569555086529484,-0.7159426683228463,-0.3953033964586355,-0.4247654112597567,-0.10819589683298507,-0.5196107721322187,-0.8515934102414058,-0.46932089662303417,-0.7403824132385801,0.6342221588200113,-0.14924367622240173,-0.29018077566668926,0.6781876927784799,-0.5984353418070776,-0.5019180921689953,-0.7170503090152255,0.6961041393701893,-0.4212836845773627,0.9374175001595985,0.25159953499821847,-0.6165323205413189,1.0,0.07819537168970439,-0.7593379660578117,-0.5728601850267564,-0.6123770787355026,0.9491060106638535,-0.8872102484595025,0.8160532050003767,-0.3502390339726262,-0.443778307005983,-0.7259679830120171,0.9722558952433819,-0.7658220255553997,0.9216831613535975,0.7643425397344243,-0.47351205636441046,-0.5492375061891338,-0.26661220018718723,0.9660160546833227,0.6824366934960777,-0.2699424202801705,-0.5073446910844498,-0.3185831058145413,0.7506527960519074,0.05881725900796268,-0.024601080052489642,-0.5492110770895031,0.7388557480390895,-0.7352850435598686,-0.7796787131988293,0.915329848022581
Heschl_R,-0.063692082668876,0.4621744561500976,-0.32021552076245874,0.22145289168829957,-0.3546058057202787,-0.13565225575536394,0.4250510698328052,-0.2935007671337846,0.5181854507074134,0.09777843358698318,0.21734944317973964,0.03271435023869323,0.2155253310484077,0.14019685399005974,-0.25414665764412314,0.06603187053670032,0.16417874294151377,0.1697918421226509,-0.1672599874012909,-0.00881938461366088,0.47980886370227943,-0.3432517080084752,0.3923228108037155,0.016851161724971895,0.10065260426339613,0.3486110845724095,-0.1361114493346205,0.48434795762278166,-0.03550309504384243,0.07819537168970439,1.0,-0.14578760166741567,-0.4680799342459238,-0.1566840581752498,-0.06882346456385108,-0.08650007090990434,0.03727109407792535,0.19826862454554747,0.4073832412654738,-0.04580411545210402,0.07972314711041223,-0.22799412140404374,0.03337238229736873,0.42889186157776304,0.5503000606746907,0.25562116186086176,-0.5456126096712114,0.069340747823768,0.5835544979729241,0.24344040124537136,0.3925523946718227,0.11077569851399367,-0.2179859172387894,-0.6967890274531086,0.5075057486977747,0.049549034156555836,0.44173833199361817,-0.3637695524418526,0.18380666925479608,0.04891167139210585
SupraMarginal_L,0.5242068418984227,0.4379616670420361,0.4410992627393219,0.062243516135507305,0.5883590085197767,0.7949395354347722,0.36745473767108083,0.7196166591660821,0.509976716383775,0.8376765847927009,0.46293263593117334,0.4907215135034823,0.3994129269625817,0.8739294481261004,0.8248463618102482,0.5820962219810674,0.813317291952359,-0.19693949495308233,0.3339339680314312,0.315411044104398,-0.3683660380232617,0.5500627787807867,0.45909670252658413,0.6006800767379491,-0.2792634375757513,0.6368110792480197,-0.6662199974726241,-0.1260977850374034,0.6458712345467738,-0.7593379660578117,-0.14578760166741567,1.0,0.7274516629258518,0.6398317656587182,-0.628914993413277,0.8437205723900874,-0.5742113291986135,0.08651109907849278,0.3446504308299361,0.9808290970377479,-0.7925976657061599,0.8051670965140092,-0.7964912553675555,-0.5139565994249616,0.4521668160132099,0.6727753527261933,0.4645391226334824,-0.821095213806375,-0.6610009655209753,0.32652258470951295,0.6676260253528531,0.365947242460825,-0.3940608210496896,0.18960561130378492,0.07598752295790595,0.7195282595992422,-0.7959006584566132,0.7285060390959862,0.7674503449434353,-0.5798737140830654
OFCant_L,0.5051051511488336,0.20071969164782266,0.5676965874623411,0.08033140747071092,0.6975658805859541,0.7435906915556781,0.21520905111341168,0.7498154898281265,0.1666912839829388,0.5092233456864653,0.5229003936042735,0.5474911621147533,0.05742861920284777,0.4718869779707596,0.7768295086239476,0.19117993679521306,0.5894958343892003,-0.3115268264484181,0.5808922451354495,0.5344709794068302,-0.4404611281508831,0.6782406666653612,0.0039713390649016725,0.534462136516671,-0.32756534653615293,0.2592377510894736,-0.4287019475159433,-0.5593593370945568,0.5612375160509354,-0.5728601850267564,-0.4680799342459238,0.7274516629258518,1.0,0.7355921474272396,-0.4148610565478802,0.7180119630855776,-0.29083334616435347,0.0902303729671134,-0.12756953131204227,0.6825714385210757,-0.587782459974956,0.7914182977262333,-0.5078805343256014,-0.6206265440036456,-0.0008096400417720914,0.45290437064874944,0.6816890795742149,-0.6220946339748258,-0.7937273107187698,0.2927755510443203,0.25892801551953176,0.4464857706863469,-0.27604026968837003,0.609453106056547,-0.24175184252692178,0.6457104556200224,-0.8183107821020214,0.8044907708631982,0.5909780599545145,-0.4486951964577118
ACC_sup_R,0.5070567588815396,0.4548116276211517,0.7238362933842197,0.2844525835785161,0.7431126811989901,0.8726085707954996,0.467342285185613,0.8301885408623463,0.3905362836746286,0.6296531874087661,0.7338710103040774,0.8422805889977408,0.05429377361668634,0.36159305632691313,0.8209859458719055,0.20185946421283815,0.7454035390603556,-0.25683778220275816,0.7521604908114775,0.7539496218725756,-0.4096870850910319,0.6824623071803241,0.18749278657827975,0.7295187969125281,-0.279836128530689,0.4294800915131238,-0.5387953615393793,-0.5149342045045301,0.7709803982398055,-0.6123770787355026,-0.1566840581752498,0.6398317656587182,0.7355921474272396,1.0,-0.48205832171850377,0.7893628729626815,-0.3876255681283026,0.33736194383071577,0.06787279029565435,0.5886310699964048,-0.5830608987253939,0.8944190237434838,-0.5185559587651186,-0.5181124942022678,0.13867403851384716,0.5564107967084239,0.6620899011488945,-0.6377940933317178,-0.6543265931105109,0.6453718645732116,0.39547390797016896,0.732525406737424,-0.35211015760746633,0.42950902635664945,-0.13041618372003164,0.7536877909565215,-0.6808656113800449,0.8486219681686674,0.7641603616205135,-0.4329256457861849
Cerebellum_6_R,-0.6748596242233946,-0.18815072409446523,-0.40048897104704895,0.022258070645764814,-0.4614742721035834,-0.6589654636399899,-0.3080927263649393,-0.7042145807036504,-0.3752507351078801,-0.6241304892827538,-0.3691664414541282,-0.32802382050926576,-0.08977608850937036,-0.4421534962282237,-0.7133231303169201,-0.42053982722512884,-0.6630772233862254,0.6733980143303677,0.006500309151098486,-0.21903962435446783,0.5857735225240184,-0.44803930637286005,-0.5287690091588023,-0.6582804187258972,0.75415106548222,-0.3958643578770439,0.952218140927821,0.13517314627428276,-0.5101501585683544,0.9491060106638535,-0.06882346456385108,-0.628914993413277,-0.4148610565478802,-0.48205832171850377,1.0,-0.797562464954202,0.7923829819932995,-0.38428188555956816,-0.5024157533791481,-0.6122679534886976,0.9137810823561121,-0.6188805367153899,0.8709911456012307,0.6365192923470577,-0.5727002749444028,-0.5336853170493533,-0.044767924907300014,0.8989738080295289,0.5067821780681044,-0.23387760198447835,-0.5070190072347571,-0.2692699014143749,0.833726918477499,0.27127168517639577,-0.09292119927134425,-0.45145214115675797,0.5767118880419427,-0.5849792909188025,-0.7319469336342361,0.9244195700057799
Olfactory_R,0.736752356708081,0.4165560849654348,0.6981770581892696,0.1735819268698504,0.7312615231826012,0.9054599572851766,0.4338483641365964,0.9088876016644613,0.5014139430369101,0.8114966203159389,0.6004101762903817,0.6762549004515619,0.1382139907120305,0.6027527150912722,0.9515143820692031,0.47410377423795635,0.880696852611494,-0.40617768739307136,0.4165113333264158,0.46751784809414293,-0.5939082430379454,0.7238849829383239,0.4551599646232561,0.8512146995755506,-0.4831699584209463,0.5119715577717238,-0.8490733149400304,-0.35539409088998336,0.8033079343537188,-0.8872102484595025,-0.08650007090990434,0.8437205723900874,0.7180119630855776,0.7893628729626815,-0.797562464954202,1.0,-0.7174730060463234,0.3657917692084988,0.37619476503532423,0.8122381777247272,-0.9006626696861368,0.9113200614250534,-0.8104252054167892,-0.663635255410053,0.47951627546344755,0.6623063412976851,0.4501737445044576,-0.912146654094346,-0.7330533195428209,0.509499795549634,0.6382873222810882,0.5553616728083957,-0.6470058091160245,0.13868855667613297,-0.07479853143407782,0.7679841295342373,-0.7336226668703426,0.8808134694183132,0.8895601576145031,-0.7241881377563456
Frontal_Sup_Medial_L,-0.5272799327968605,-0.18502997556402054,-0.43406551539765575,0.10364856557524811,-0.4457617440454358,-0.6578382842364606,-0.1376546373948015,-0.6337514262704714,-0.17570586345512773,-0.6441660229840583,-0.1672199785514181,-0.34983107814035247,-0.20190446287520336,-0.3408007437061877,-0.6843828106842668,-0.6750872785208119,-0.5699532000978077,0.39879132335061646,0.007660959076578391,0.046880452736247746,0.6823715640731955,-0.4244444955466131,-0.6820269077162152,-0.641806809425172,0.4241067626248719,-0.3500321756172168,0.819559661413711,0.08362739755540602,-0.4391375556434869,0.8160532050003767,0.03727109407792535,-0.5742113291986135,-0.29083334616435347,-0.3876255681283026,0.7923829819932995,-0.7174730060463234,1.0,-0.37416729804808846,-0.6388206673007735,-0.5433278057225734,0.8369520352757686,-0.6081204189200441,0.8232085470300504,0.5827149504962316,-0.4891296021687761,-0.4493336115245358,-0.1836185955248552,0.8086982915189871,0.4496913875738644,-0.20093927333690478,-0.4732400134708191,-0.154374589800007,0.5954885435175364,0.18673504747930203,-0.09597671322345974,-0.2516191657858509,0.5023947102393842,-0.5648642397002889,-0.5808048767128839,0.7022814616046092
OFCant_R,0.2939697393623439,0.1455917079282529,0.2503996154782788,0.23667436409225526,0.20351626642764128,0.2881024913776381,0.22158380994338878,0.3864170214652019,0.208078829020755,0.2832468331206094,0.35431505066627456,0.3757873386458123,-0.2280397651185719,0.015831317428259876,0.2727235317055283,0.009081340106553154,0.32931230494346403,-0.2668373893781493,0.10805595512836767,0.24399858351208945,-0.2389414525839969,0.20613953852553762,0.2361344463588533,0.4337456932068813,-0.29561670552338914,0.17434739614523861,-0.42175523503116386,-0.14221978160930707,0.2912899810927094,-0.3502390339726262,0.19826862454554747,0.08651109907849278,0.0902303729671134,0.33736194383071577,-0.38428188555956816,0.3657917692084988,-0.37416729804808846,1.0,0.23990452476612306,0.10431444024058167,-0.31742383109192185,0.27309045465642257,-0.2645730257978974,-0.19524825751380112,0.1921448447458821,0.2662962639742869,-0.05714837294828216,-0.309030944691618,-0.11978621359052623,0.3280183524223729,0.2606391049267901,0.36194797376354715,-0.4478509075843405,-0.17105720911371455,-0.04180401016900347,0.23882572109507152,-0.08918007659666119,0.2687358359653134,0.4106432559784254,-0.3608481163448195
Parietal_Inf_R,0.14370165813683888,0.4152671051575387,0.027830883653015063,0.01823789247468056,0.01822369007893392,0.3281139895614527,0.2940464090896633,0.1455022719183696,0.4013003069387648,0.5700896549949931,0.10848518046048296,0.19470315983073824,0.49565677319859774,0.38550506509452676,0.2646209770535018,0.8056467226899604,0.39183295137568497,0.03312023317503594,-0.1901860984265012,-0.20110028244124925,-0.11380736300023123,-0.003364928647647217,0.9326356516659517,0.3674953782868964,-0.04569354269290678,0.5763096738843692,-0.5566666695418727,0.4686267248252472,0.2814865682364851,-0.443778307005983,0.4073832412654738,0.3446504308299361,-0.12756953131204227,0.06787279029565435,-0.5024157533791481,0.37619476503532423,-0.6388206673007735,0.23990452476612306,1.0,0.36960251278991296,-0.4904421824553431,0.20896398339285407,-0.5464459975172695,-0.00828683705248884,0.6432724202569989,0.4608730152840705,-0.08967538221874263,-0.4827377474177696,0.18373127535509887,0.29109207783348173,0.5254506740414259,0.02127126099458377,-0.3947293225018075,-0.548864193344339,0.490447912302322,0.15153776229207233,-0.08935311008667408,0.053848135534171664,0.4181022770741898,-0.37711865351358664
Postcentral_L,0.48260931438281185,0.5013987726008312,0.33909940597533467,0.12218330358232526,0.5102895615365767,0.7605748207655625,0.4049099598144258,0.6558899701119874,0.5455474016123254,0.8629273846697824,0.4827180866334393,0.48223144600633056,0.40338543343152555,0.9256317684499531,0.7661558775872424,0.5677000811082977,0.835456610502198,-0.13470530497771932,0.31673898138497414,0.27235993508324513,-0.25973266762442065,0.48715534582451436,0.492682014305492,0.5710172237645215,-0.2314915155403826,0.6999584798076233,-0.6603205694599451,-0.07880845201343674,0.600323184392491,-0.7259679830120171,-0.04580411545210402,0.9808290970377479,0.6825714385210757,0.5886310699964048,-0.6122679534886976,0.8122381777247272,-0.5433278057225734,0.10431444024058167,0.36960251278991296,1.0,-0.755409867736685,0.7549153181333136,-0.7566078728477872,-0.43311261325088174,0.5066585422769695,0.728734609198614,0.3921370046115194,-0.7867494687237753,-0.5772745806171692,0.34065691440932727,0.7314331443514438,0.3636933085665962,-0.41042499712242636,0.13339348851904612,0.11785311609092124,0.7295075011782846,-0.7307043715427486,0.6648004678609406,0.7841546419701185,-0.537946896043643
Vermis_9,-0.7165598692287156,-0.18736822121762983,-0.5450514719163466,0.10898244969514584,-0.6389971585380642,-0.7817889499890617,-0.2259210936938172,-0.825619510235603,-0.33346158678272003,-0.7285013303153679,-0.3322712865540813,-0.41578328817255156,-0.13781468744767983,-0.5529155473925489,-0.856851106365952,-0.5440275470484623,-0.7432923142036355,0.589897451001146,-0.13240419017248575,-0.23172784721112838,0.6783728788674966,-0.6014209220561048,-0.5420497023961628,-0.6984738590479607,0.6470875901278569,-0.4288264721896258,0.9260938664027383,0.22174721370387443,-0.6258760900478393,0.9722558952433819,0.07972314711041223,-0.7925976657061599,-0.587782459974956,-0.5830608987253939,0.9137810823561121,-0.9006626696861368,0.8369520352757686,-0.31742383109192185,-0.4904421824553431,-0.755409867736685,1.0,-0.7607064350812159,0.9317246610894421,0.7638666169117407,-0.4949020846541784,-0.5383856206480876,-0.277316660722486,0.9739717749479644,0.6739596959665908,-0.25366429641920274,-0.5240837889245423,-0.2703133895000265,0.7369365181489347,0.06385390204070815,-0.02703318158799081,-0.5453439999049468,0.7427583805584878,-0.7233670713782197,-0.7607369185549249,0.8834522893576477
Caudate_R,0.5964072512916989,0.39896908732380926,0.7313786435578643,0.22029528702734116,0.8018725719937669,0.9659511147444055,0.4026051650084301,0.896924955833365,0.3803264650042707,0.7794144498754347,0.6294103491309511,0.7762334180761813,0.15359185572669876,0.5175294921487624,0.9460129763920345,0.4210836842449718,0.8132319107038914,-0.25977861998651897,0.6372013707853664,0.60802755119528,-0.5502963062763492,0.7748240134874501,0.33533414716415305,0.7997369095862318,-0.30804908579396767,0.48234990127459226,-0.6641038638891544,-0.4697100308541316,0.7610561015531371,-0.7658220255553997,-0.22799412140404374,0.8051670965140092,0.7914182977262333,0.8944190237434838,-0.6188805367153899,0.9113200614250534,-0.6081204189200441,0.27309045465642257,0.20896398339285407,0.7549153181333136,-0.7607064350812159,1.0,-0.6946585994667738,-0.6557791684527619,0.2713657235805996,0.6332703966314233,0.6911204829665087,-0.7907105250623222,-0.7772762681872558,0.5800018704788008,0.495806722332336,0.5857893112436038,-0.4194652072409043,0.40449152138212513,-0.09136696693106498,0.7287000541221079,-0.797328632026418,0.9282192672865168,0.8275820551119926,-0.5532540273918294
Vermis_8,-0.5174215425775665,-0.17033736086911028,-0.39510195386385216,0.1948495056181265,-0.5761939242430694,-0.7226170518530443,-0.2140488768182708,-0.7368414047046508,-0.30906862339034147,-0.7435824010063447,-0.3088742894165467,-0.3258155579012414,-0.27547402334582743,-0.5818069843488881,-0.7763119622433071,-0.627240808346615,-0.6654906772512764,0.5102861888261502,-0.0575842797954638,-0.17171317756176951,0.5945190026482331,-0.510389224149936,-0.6368820498450788,-0.5945374862991201,0.5770244339777303,-0.5191386329042141,0.8582307511982804,0.10139751406474756,-0.5266335732338195,0.9216831613535975,0.03337238229736873,-0.7964912553675555,-0.5078805343256014,-0.5185559587651186,0.8709911456012307,-0.8104252054167892,0.8232085470300504,-0.2645730257978974,-0.5464459975172695,-0.7566078728477872,0.9317246610894421,-0.6946585994667738,1.0,0.6439805501556761,-0.4466368364125626,-0.5725780520398155,-0.24716914444162547,0.9265973459372613,0.5744484286150521,-0.15057758220462006,-0.47722221930281655,-0.21799432408814493,0.599785030517435,0.12318448354734071,-0.19595601188420292,-0.44302725950123945,0.7609032651338486,-0.6081690026727942,-0.7032877805387098,0.8633420471774096
Cerebellum_3_L,-0.5917581536035581,0.21071291122425934,-0.5883016136499454,0.22705893495649349,-0.6835063875409528,-0.6145863705659659,0.19148246405825722,-0.7697740284660077,0.1363922458345906,-0.33740427323676425,-0.13663474870550263,-0.2703951574920183,0.19527476352077996,-0.16473700678286105,-0.7300981843888628,-0.16967132072494842,-0.421420817327371,0.6880814435990432,-0.2248947345063863,-0.2691121092308776,0.823004279787594,-0.641392219219451,-0.05083032058620531,-0.47849398839516766,0.6735399276260667,0.041293259825978826,0.6066335453416015,0.5482358814991652,-0.4191258871920595,0.7643425397344243,0.42889186157776304,-0.5139565994249616,-0.6206265440036456,-0.5181124942022678,0.6365192923470577,-0.663635255410053,0.5827149504962316,-0.19524825751380112,-0.00828683705248884,-0.43311261325088174,0.7638666169117407,-0.6557791684527619,0.6439805501556761,1.0,0.006942154851758205,-0.1751011384987514,-0.467417862081696,0.7297095638327135,0.8310089373619614,-0.055669513104138604,-0.05953294627274668,-0.15815407445291807,0.4657350954501101,-0.3438435062770239,0.26656034345211904,-0.2997073711851517,0.7387595876278722,-0.7213290363081731,-0.45448683645337506,0.7220346147518492
N_Acc_L,0.47286434239376374,0.6176114437015909,0.08541008253628832,0.2816302743668265,0.013929769246229025,0.34286418818672354,0.5827155287498289,0.1947502403056636,0.7736131701542975,0.5367815993539474,0.34179397857634053,0.2147855947224425,0.41384959574823654,0.5872351439253372,0.33815505825171194,0.4782386824783045,0.6001409489452519,-0.05089818684156937,-0.1802803689442756,-0.022167678488048514,-0.019055653660981168,0.04823507645721782,0.604041308945507,0.5231984190194163,-0.1690399025927884,0.501799660388872,-0.6352702385925973,0.4037922228168326,0.3662977894406555,-0.47351205636441046,0.5503000606746907,0.4521668160132099,-0.0008096400417720914,0.13867403851384716,-0.5727002749444028,0.47951627546344755,-0.4891296021687761,0.1921448447458821,0.6432724202569989,0.5066585422769695,-0.4949020846541784,0.2713657235805996,-0.4466368364125626,0.006942154851758205,1.0,0.5293583467546503,-0.29838291591966926,-0.49311486652173914,0.023703994695919228,0.3619005629631293,0.8192172099436552,0.2006486278472436,-0.6002207788190467,-0.58360527025378,0.31245507306836245,0.4498106712154409,0.015583605691572895,0.19361846164430094,0.5866204709189164,-0.3811704499283796
