,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7
Vermis_8,-0.6119294207698516,-0.5266335732338195,-0.766048880261722,-0.30948645424335497,0.5468532816583591,0.03337238229736873,-0.36259751660176504,0.34528428686723783,0.12318448354734071,-0.6414569189914069,1.0,-0.39510195386385216,0.27317957625276174,-0.7017242186913808,0.9317246610894421,-0.47856333434319936,-0.47722221930281655,-0.5185559587651186,-0.37825229916565317,-0.5818069843488881,0.5645819771866919,-0.7277779235016876,-0.6470736290460977,-0.7566078728477872,0.8846489437609419
Thal_AV_L,0.6608493897476074,0.8174382958284461,0.7197354354203902,0.27329395722849603,-0.3475036409272749,-0.32021552076245874,0.19830743156684608,-0.13697418101126932,0.3891886640921082,0.683473232384587,-0.39510195386385216,1.0,-0.24755437933884963,0.22114795118100203,-0.5450514719163466,0.5451101270777771,0.25929555344245514,0.7238362933842197,0.42503594073860423,0.07487174055790162,0.23764197461876893,0.7333200702031186,0.41310062866795244,0.33909940597533467,-0.4963300663247034
Thal_MGN_L,-0.29686079579450264,-0.05968053082854023,-0.22345621850596345,0.0986078692309448,0.16303654195583706,0.19159688869747007,0.24746151748029466,0.15250984286625124,0.008419921116210956,-0.18631916784242594,0.27317957625276174,-0.24755437933884963,1.0,-0.049851553263509256,0.35318229942181206,-0.006026491243260448,-0.0474540064352663,-0.13338772889416542,0.10197309736269371,-0.023814843334412885,0.10257966229828855,-0.2183656195076654,-0.06591116252082997,-0.12860748487929322,0.28475170795662536
Paracentral_Lobule_R,0.3921178703780329,0.5117919755248254,0.5192354695229804,0.5342825237799742,-0.3426062981499345,0.3907842003430097,0.6369845902579344,-0.30145872112388566,-0.3209123567662078,0.46886724845134803,-0.7017242186913808,0.22114795118100203,-0.049851553263509256,1.0,-0.6447176773909428,0.29028580754589545,0.7084212093122472,0.3766024312150666,0.3557396431063701,0.7374157016837134,-0.6002615698799011,0.42121829740086325,0.6322175807130419,0.746251850341425,-0.6704242558665776
Vermis_9,-0.7484130397237911,-0.6258760900478393,-0.8438517993711774,-0.29830104472815794,0.538914635631794,0.07972314711041223,-0.32529379511971485,0.43181907565271826,0.06385390204070815,-0.7462601231167149,0.9317246610894421,-0.5450514719163466,0.35318229942181206,-0.6447176773909428,1.0,-0.48009643871425517,-0.5240837889245423,-0.5830608987253939,-0.3634498678005651,-0.5529155473925489,0.46917486787084844,-0.7948874834088875,-0.6618560879332623,-0.755409867736685,0.9448425908744398
Amygdala_R,0.5995871704154092,0.5942337069445044,0.7486193408915401,0.5374569990338667,-0.3675888306249272,-0.297209675529123,0.4375412989622172,0.04486340843783883,0.6063889363195453,0.6946989916482618,-0.47856333434319936,0.5451101270777771,-0.006026491243260448,0.29028580754589545,-0.48009643871425517,1.0,0.32570968513770143,0.7657236061269979,0.7654578451669711,0.45690536878416954,0.22081055357052454,0.7554916804270531,0.7988622835377286,0.6380478366935979,-0.4436010353454089
Temporal_Sup_L,0.5038409515433682,0.5587024058314936,0.5258318020006051,0.44159774085720616,-0.12770980587283698,0.3925523946718227,0.6755963397604702,-0.4489885750075754,-0.27558074353386375,0.3999804469779981,-0.47722221930281655,0.25929555344245514,-0.0474540064352663,0.7084212093122472,-0.5240837889245423,0.32570968513770143,1.0,0.39547390797016896,0.3379547811069298,0.7485997323576853,-0.34315382748990214,0.3774126181512024,0.6706408620424869,0.7314331443514438,-0.6125558982824767
ACC_sup_R,0.7594774442472028,0.7709803982398055,0.8257942067995271,0.6195090961543186,-0.3358098549423602,-0.1566840581752498,0.29543697102224353,-0.2715830652971822,0.42950902635664945,0.8281825582521747,-0.5185559587651186,0.7238362933842197,-0.13338772889416542,0.3766024312150666,-0.5830608987253939,0.7657236061269979,0.39547390797016896,1.0,0.7367976150124655,0.36159305632691313,0.13816424811077604,0.8819891237923163,0.7613366638061225,0.5886310699964048,-0.6173056908098373
Thal_MDm_L,0.4135915142647958,0.6460709969127051,0.5678504728279915,0.7475896583223233,-0.25129448935577386,0.03684540971043987,0.4426263610628612,0.01616623660058488,0.3320909343051709,0.6307260507920255,-0.37825229916565317,0.42503594073860423,0.10197309736269371,0.3557396431063701,-0.3634498678005651,0.7654578451669711,0.3379547811069298,0.7367976150124655,1.0,0.38706373741239314,0.1224810474213823,0.5949136259303296,0.7776989132013433,0.4877095391686011,-0.3862263512572342
Precentral_L,0.40323907444424795,0.4444889475492217,0.5105402240142671,0.34442218203701114,-0.2861211714362877,0.14019685399005974,0.6180216361623249,-0.20072443898204834,-0.028272756001852733,0.43329616385858877,-0.5818069843488881,0.07487174055790162,-0.023814843334412885,0.7374157016837134,-0.5529155473925489,0.45690536878416954,0.7485997323576853,0.36159305632691313,0.38706373741239314,1.0,-0.411929806169134,0.4099203882065401,0.7965549289904429,0.9256317684499531,-0.5645720660237981
LC_R,-0.04344794937027286,-0.007706143019900482,-0.08926896015827925,-0.07834849165715978,0.20067391877590543,-0.35616758357092454,-0.20761869668113758,0.2612796354137946,0.6789657472921704,-0.039250349437263396,0.5645819771866919,0.23764197461876893,0.10257966229828855,-0.6002615698799011,0.46917486787084844,0.22081055357052454,-0.34315382748990214,0.13816424811077604,0.1224810474213823,-0.411929806169134,1.0,-0.01839944799772442,-0.12806497614181406,-0.3526789662694262,0.47644096178905154
Frontal_Inf_Orb_2_R,0.8619961629642136,0.7474125943518677,0.9593400219639313,0.45456139991383987,-0.4312890399049074,-0.2572241103758861,0.2697906088052856,-0.3133712082765934,0.39109165775226545,0.9054151904094074,-0.7277779235016876,0.7333200702031186,-0.2183656195076654,0.42121829740086325,-0.7948874834088875,0.7554916804270531,0.3774126181512024,0.8819891237923163,0.5949136259303296,0.4099203882065401,-0.01839944799772442,1.0,0.733956134948052,0.6849998133097663,-0.7982033153406898
Insula_L,0.6372387925756363,0.6678607239056024,0.761682272405755,0.6398630301817049,-0.3960760870035454,-0.006972224677369235,0.5866974244272949,-0.22422147020727853,0.26871307782760645,0.7436914880284234,-0.6470736290460977,0.41310062866795244,-0.06591116252082997,0.6322175807130419,-0.6618560879332623,0.7988622835377286,0.6706408620424869,0.7613366638061225,0.7776989132013433,0.7965549289904429,-0.12806497614181406,0.733956134948052,1.0,0.8956674701596392,-0.6695087904474234
Postcentral_L,0.6388822312580408,0.600323184392491,0.7581671184562333,0.4102044697333996,-0.42522258178567157,-0.04580411545210402,0.6052751288188356,-0.262747602944781,0.13339348851904612,0.6637898763782442,-0.7566078728477872,0.33909940597533467,-0.12860748487929322,0.746251850341425,-0.755409867736685,0.6380478366935979,0.7314331443514438,0.5886310699964048,0.4877095391686011,0.9256317684499531,-0.3526789662694262,0.6849998133097663,0.8956674701596392,1.0,-0.7430938549167705
Vermis_7,-0.7981645690331572,-0.6460307809002925,-0.8536787455002148,-0.3725919167963922,0.4061612269120091,-0.05833600107519726,-0.3468279533550587,0.5419809588261674,0.1557667852456633,-0.7621704063020187,0.8846489437609419,-0.4963300663247034,0.28475170795662536,-0.6704242558665776,0.9448425908744398,-0.4436010353454089,-0.6125558982824767,-0.6173056908098373,-0.3862263512572342,-0.5645720660237981,0.47644096178905154,-0.7982033153406898,-0.6695087904474234,-0.7430938549167705,1.0
