,Paracentral_Lobule_R,Pallidum_L,Temporal_Pole_Mid_L,ParaHippocampal_L,Thal_AV_R,OFCant_L,SN_pc_L,Cerebellum_6_R,Precentral_R,VTA_R,Olfactory_L,OFClat_L,Temporal_Pole_Mid_R,Heschl_L,Precuneus_L,Occipital_Mid_R,Parietal_Sup_L,Olfactory_R,Thal_VL_R,Cerebellum_10_R,ACC_sup_R,Cerebellum_7b_R,Cerebellum_10_L,Frontal_Sup_Medial_R,Frontal_Sup_2_R,Calcarine_L,Caudate_R,Vermis_9,Amygdala_R,Thal_PuA_R,Vermis_3,Pallidum_R,Occipital_Sup_L,Thal_MDm_R,SN_pr_L,OFCpost_L,ACC_sub_R,Amygdala_L,Supp_Motor_Area_L,Occipital_Sup_R,Fusiform_L,Cerebellum_3_L,Postcentral_L,Thal_PuM_L,Thal_PuL_R,SN_pc_R,Thal_MDl_R,Thal_MDl_L,Frontal_Med_Orb_R,Thal_MGN_L,Caudate_L,Vermis_1_2,Cerebellum_7b_L,OFCmed_R,Rolandic_Oper_R,Vermis_10,Vermis_6,Precentral_L,Thal_AV_L,Rectus_R,Vermis_7,Thal_VL_L,Temporal_Mid_R,Thal_LP_R,VTA_L,Cingulate_Mid_L,OFCmed_L,Postcentral_R,Calcarine_R,Red_N_R,Angular_R,Cuneus_R,Occipital_Inf_R,ACC_sup_L,Thal_VA_R
Thal_PuA_R,0.1716863183237745,0.4619882643060183,0.4133946521921718,0.6293418582289693,0.5867649743750583,0.4464857706863469,0.30201941667161664,-0.2692699014143749,-0.3586002576641293,0.2843946774611455,0.5795969817283528,-0.004410960536053366,0.43733102799217494,0.3906705863389878,0.39039983514481047,0.003194708145040902,0.3332304939988549,0.5553616728083957,0.5333203392661704,0.6029305071032195,0.732525406737424,-0.23402226699320744,0.4845399840990141,-0.25751404525777666,-0.3318955358509697,-0.046020211057066496,0.5857893112436038,-0.2703133895000265,0.5998338944965536,1.0,0.16126027265787635,0.5619583965457194,0.31837371060745934,0.7139413893560412,0.51816894369788,0.558576542883054,0.5425574249700448,0.7529108770398575,-0.19020701253686395,0.18855417801625418,-0.27060649626904093,-0.15815407445291807,0.3636933085665962,-0.04480014450411236,-0.12939376315288562,0.24100160784289304,0.6647407696869614,0.8096476374250073,0.4244846359149809,0.09738302107246449,0.5201286808412939,0.5416955714265825,-0.33110351462055987,0.45953924541688795,0.5928101402816882,-0.08558481411771054,-0.1044909437870208,0.2653894264214814,0.4811860859202779,0.5085382101127063,-0.36902947478401843,0.42620234624670145,0.3958525542721139,-0.4396009723776991,-0.33038865662533723,0.6196581754707488,0.4198709285350344,-0.19816353756858548,-0.14453617778751063,0.5625540634085949,0.08891290582110022,0.29589796799030704,-0.24612808716453197,0.5988740273678225,0.6164967331180206
Vermis_3,0.5786193266598249,-0.012114907848695919,-0.026587590933421792,0.07875011280222198,-0.15739959290284145,-0.017014559006225026,0.5588390212123177,-0.037580236538788815,0.3113924402924446,-0.23360309076096705,0.0884892061806187,0.10389520897040543,-0.12617918425022664,0.38760833382506027,0.48861216757523973,0.41576736664567154,0.27672670394893817,0.09062083600681359,0.11676083945427113,-0.15763640587641506,0.10823660621760445,0.04546989567618653,0.03973679943718697,-0.10873945491494108,0.019139632513950653,0.40037655532758554,0.08396149234727379,-0.012583686789642383,0.15804223686291766,0.16126027265787635,1.0,-0.12831853571579024,0.4436288327473168,0.16553592338053658,-0.03681140722436732,0.058734339432588455,-0.08333773110967453,0.3056485920855848,0.4772509475045108,0.46274145123175825,-0.005350957659257579,0.477719912948881,0.37227576000161194,0.5361635403492565,0.557265591133779,0.17302899034773178,0.11784590290038781,0.14328965076014002,-0.1095084085684761,0.27716638779662034,0.29545147892605395,0.48849933460788697,-0.07000507877700521,0.06605270658005231,0.08510648489920623,0.025395836095261123,0.22751885175623893,0.5104443211302823,-0.28104911111207814,0.04138971353402348,-0.12362874808823299,0.5090133996450342,-0.04107659702478283,0.4218363110454281,0.2098779022616174,0.36993584202749596,0.06344401560150315,0.5138036317493251,0.3175635926685902,0.08480922440172632,0.5444534451630297,0.46684317474248177,0.0834688430386859,0.12673818992410735,0.14928446974314377
Pallidum_R,0.3298477150172303,0.7784177184506837,0.6987143708305521,0.7837982731601334,0.8448566202540627,0.8103568568461579,0.37513568411616205,-0.5936890719159013,-0.8923387016795304,0.6920968963336349,0.7934290774522573,-0.3174749911518416,0.9244610975027339,0.6349100414565961,0.6290070080879292,0.1737445932333569,0.6778031548959234,0.8636212566316285,0.5929352138531515,0.6899123082613493,0.8413547939243289,-0.49363335344191106,0.7472406537745542,-0.6085468839400323,-0.7689227491567919,-0.410268093842871,0.9109533250953772,-0.7150747914073099,0.7314708622354824,0.5619583965457194,-0.12831853571579024,1.0,0.46389226800046535,0.49455251428140656,0.9039211954122925,0.8642652666169987,0.944568885903095,0.7208025695994288,-0.6331143552177898,0.3801050983916654,-0.7654902207926073,-0.7327710588175389,0.6363275936486023,-0.14257778773720256,-0.36377719042383666,0.3476509716999598,0.7210807759248581,0.5311693454938835,0.8740553003316286,-0.25331860579787574,0.5591250093940521,0.2949420814498036,-0.7422551449414757,0.8256724082455779,0.6099881629969884,-0.6634909385708236,-0.3603813658432537,0.35915595739599576,0.7875195235396855,0.8356094412120346,-0.7140270864475254,0.25020297910628475,0.6214250700294526,-0.6702896373209013,-0.8662848903162196,0.6563407532683888,0.8278417776798398,-0.6740057292102807,-0.4223153404813342,0.4952488243771568,0.0778740173016427,0.3855225278781944,-0.28978192247002466,0.8672464369899027,0.8430600065322087
Occipital_Sup_L,0.7618329327151662,0.262703705934783,0.6167835734202852,0.590679475749895,0.3146850141620581,0.40841443911211467,0.4655988235792645,-0.5331492373727539,-0.3655304588667691,0.32112656231538517,0.6874052229360172,-0.4609871986392157,0.527052624677221,0.6701274514603992,0.8896455180678817,0.8338195883681947,0.8851683790440168,0.7208148456020063,0.03256797271085748,0.23703838135249866,0.45886629189448574,-0.31361552532282116,0.5725385531356488,-0.8011191330013782,-0.7740243387386763,0.12498359898687139,0.6732996669245092,-0.6803435379318071,0.5827261297206698,0.31837371060745934,0.4436288327473168,0.46389226800046535,1.0,0.5566354639788762,0.45138883418398684,0.7319614341504127,0.5359807870973918,0.7302074681388238,-0.2927308902819494,0.9260062832868217,-0.5581673013115732,-0.2840035160000627,0.8342440341544716,0.5224320140990995,0.24389514482523578,0.018832939776440166,0.5608769213081014,0.4504264654796729,0.39889899800057405,0.020599486157077105,0.6854218392626896,0.3577026224574767,-0.6984012728388042,0.670821699860623,0.18862602053993935,-0.5177845770906264,-0.2169807538803031,0.7723772627176224,0.3112276995008443,0.6785376502553514,-0.6491435374090159,0.47900522520225836,0.367900779427508,0.09326879729979382,-0.35539814593518265,0.7996389472209796,0.5243761335652618,-0.09667544192641238,0.023267936493250017,0.18751616577301947,0.7767788475339591,0.9741216129997511,-0.12181688229781913,0.7464649395631534,0.44005124054849115
Thal_MDm_R,0.3859296872069631,0.5447992930051229,0.6517417772775739,0.7195276170469084,0.40319417287953924,0.27064544589917416,0.2353556920804531,-0.4830458509190973,-0.3769600964111402,0.47454688169735715,0.6546501644468735,-0.17417371127999837,0.4082710274200869,0.29613141217543326,0.5560863799029085,0.2205901910183553,0.5352159119919719,0.6586978905264672,0.22460869061564606,0.5578060289514843,0.5272592151783243,-0.43173612995833593,0.6576676419927134,-0.5538023661372515,-0.5692383721485809,-0.08392012236338153,0.5520645061887576,-0.49341012965282394,0.40481104859574446,0.7139413893560412,0.16553592338053658,0.49455251428140656,0.5566354639788762,1.0,0.5409282628114279,0.658542018789475,0.5618088113596702,0.6846091747760827,-0.33260066305438135,0.43670912971436326,-0.32175808385684496,-0.2185214203720269,0.5269125746240452,-0.0023325180159739904,-0.06835500759693858,-0.0478033330776608,0.7099292611579835,0.853930264580581,0.4347191137579236,0.04402535341238761,0.7951781586249275,0.46329194459148115,-0.5034222709997973,0.626777127117827,0.18455633801995752,-0.2694060136294884,-0.2434580927527038,0.47715064123741735,0.4455737342385473,0.6449649506871139,-0.5797653649454535,0.6455831928470385,0.05623145993063582,-0.11211065848288694,-0.2606096882139704,0.7623630782232644,0.3757465301416154,-0.20963738121794312,-0.23774582775333838,0.5233410000236116,0.32997051206730904,0.5184551043731046,-0.44255617040019574,0.7021287790376693,0.47313927891556856
SN_pr_L,0.3921178703780329,0.8563926450093111,0.7156065470578001,0.8274803360639678,0.6994890834899634,0.7389380315987467,0.42425565635289136,-0.6948956014153046,-0.7451614852627401,0.7231579741425934,0.8157312483702781,-0.15538797369089238,0.7809033605295911,0.6223468997976529,0.6512897361079698,0.17742610855505045,0.6698062764630901,0.8694652378137316,0.5513861576870139,0.7130432878739685,0.7594774442472028,-0.684410768449824,0.854123856381879,-0.6486774012975922,-0.7432917300415545,-0.46116482376983914,0.8227530313231672,-0.7484130397237911,0.5995871704154092,0.51816894369788,-0.03681140722436732,0.9039211954122925,0.45138883418398684,0.5409282628114279,1.0,0.8338901528127541,0.8787405852439032,0.6844400867025889,-0.5531455968961155,0.41445716111861997,-0.7146153918117123,-0.6452011644252562,0.6388822312580408,-0.1121588793955576,-0.24193231635820023,0.24735523066796716,0.6643803659546238,0.5401919346059673,0.7782621061910503,-0.29686079579450264,0.6524611216329125,0.3844348075754686,-0.7774018083558902,0.8347286279614454,0.4712267598196126,-0.7232134475848067,-0.47652891537633235,0.40323907444424795,0.6608493897476074,0.8596002163876474,-0.7981645690331572,0.3735039820231366,0.39670902344161174,-0.5046966253668008,-0.7614221684869971,0.7039980055765938,0.7467700018655132,-0.4896158178471912,-0.5077092416422665,0.5552763590844586,0.19763510656907216,0.3807126446903951,-0.451945601209749,0.8487334085759919,0.7695962570465434
OFCpost_L,0.5881662362564865,0.6844487922333693,0.8469041481208052,0.8560223473596682,0.7301931340638341,0.6881390654263877,0.4256343574397864,-0.7812944903398599,-0.754892885650739,0.6858895945865939,0.9193995934008682,-0.477217854812135,0.8432832448306996,0.6626854268672572,0.799747916177568,0.5060079509397843,0.8943927444002553,0.9675812151045201,0.41512004882776504,0.5504334956197475,0.8038531639453315,-0.5801557275948283,0.8340476133178474,-0.8555175847137011,-0.9263902134892235,-0.3962699129916495,0.9244634941127584,-0.89012660200795,0.7125162433405746,0.558576542883054,0.058734339432588455,0.8642652666169987,0.7319614341504127,0.658542018789475,0.8338901528127541,1.0,0.921791572163717,0.8456144560695884,-0.669750040038329,0.7087307308698629,-0.831197523660658,-0.6985107134837057,0.7780837175463252,0.11935468446319099,-0.09367933897749187,0.09433832079495937,0.7883782004643346,0.6485304900712355,0.73502085769988,-0.254861630187045,0.7459072657625064,0.37091271487440475,-0.9077561026527732,0.8828549997679699,0.42099171720605333,-0.7363979868773131,-0.4790678175823827,0.5411276369568627,0.7144791128297604,0.9289692389995641,-0.8733116185936937,0.4107414835540079,0.5012349618025271,-0.39107870360789965,-0.7645745769890562,0.8281238982563176,0.7892949915765991,-0.4781120135856944,-0.4563219473092966,0.4064565591996067,0.4696741915555804,0.6607681026508906,-0.3702423023720152,0.966716229270268,0.7232672350370748
ACC_sub_R,0.4085160212762139,0.7480414497199828,0.8095785758830892,0.7983179529238503,0.8175562479665618,0.7498154898281265,0.35091966232848726,-0.7042145807036504,-0.8748582294951396,0.6890731839669862,0.829752843170053,-0.43190707089487396,0.926378164702039,0.55972723706275,0.6789704940037764,0.27257421249366837,0.7576909624829709,0.9088876016644613,0.5115521821606097,0.5686898296210295,0.8301885408623463,-0.5610212940198118,0.7584284270882281,-0.7155264814160182,-0.8512110283127691,-0.5009834602796457,0.896924955833365,-0.825619510235603,0.6710290581662747,0.5425574249700448,-0.08333773110967453,0.944568885903095,0.5359807870973918,0.5618088113596702,0.8787405852439032,0.921791572163717,1.0,0.7249386807763545,-0.7300452393687875,0.48867019100272985,-0.8598036882367206,-0.7697740284660077,0.6558899701119874,-0.13462649190632336,-0.29258439118841983,0.23177040279999553,0.7699440926495693,0.6150896726786587,0.8530724856295171,-0.28598700730718124,0.6009049123323029,0.260476957526354,-0.8326290419554395,0.8812528715874167,0.4825366221136452,-0.7424940278794667,-0.46922775452570725,0.37146815877550127,0.7948536747298183,0.8847031067616908,-0.8138994515646935,0.26277472719419215,0.5375288927178647,-0.5877534574758442,-0.8668859340982985,0.6836480669127541,0.8308605912710849,-0.6320282099903032,-0.5275586164802656,0.414310534024274,0.22579165292685854,0.44245366466624286,-0.33080706686976197,0.9016774158195703,0.7676769579119864
Amygdala_L,0.5455645000979368,0.4910655074459696,0.6263805079147734,0.7679671812176809,0.6213957420725708,0.6663139335084811,0.5357112701185606,-0.5536828066942008,-0.5576035181289574,0.4165564172117503,0.8399025503721028,-0.30965302151988844,0.6717966277608144,0.7587497041672651,0.7706594009991475,0.4600835086431236,0.777474654988873,0.8306378349919853,0.43679112317268054,0.5393150215482114,0.7879226972851648,-0.364267204220513,0.6707441154177629,-0.6461226892984082,-0.708397219579653,-0.09216069636259658,0.8424109787632619,-0.6447401448192014,0.8386654198943149,0.7529108770398575,0.3056485920855848,0.7208025695994288,0.7302074681388238,0.6846091747760827,0.6844400867025889,0.8456144560695884,0.7249386807763545,1.0,-0.3535782120146502,0.6410784317878374,-0.6126290127037188,-0.39103808248983307,0.7714692863507254,0.2710326933835042,0.060261296177938566,0.2261989123021143,0.7374808966052699,0.6967813185630944,0.5822538638270774,-0.012743164816344259,0.6876889063541051,0.5353041851971836,-0.7006896325112204,0.7313858932665732,0.5505914876703794,-0.47341450886964215,-0.24450889389013694,0.6338589439370634,0.5267853767374399,0.7920709283559749,-0.6762267515284771,0.48634648504887534,0.561365602677856,-0.32338635579887,-0.5280840569056071,0.8380336496037097,0.7160841010261704,-0.2918681893178992,-0.20524466324763865,0.47313835222266404,0.44208540359253873,0.6906004128264627,-0.23227808905122913,0.8499708386233493,0.7266307855365421
Supp_Motor_Area_L,-0.002785346137149086,-0.39747904067488093,-0.7450852758983265,-0.5770081324806864,-0.5212347129064561,-0.4404611281508831,0.15215040161143767,0.5857735225240184,0.7638475549426929,-0.5294993885087207,-0.5200962509682865,0.47022775551768986,-0.6992770854659774,-0.10281265838224511,-0.2305230626152877,-0.23962732003623022,-0.49598777382885206,-0.5939082430379454,-0.05803867807439289,-0.2925415262860074,-0.4096870850910319,0.41420664126815043,-0.4857534109737123,0.6274717550567703,0.7570281037559392,0.6181032716902405,-0.5502963062763492,0.6783728788674966,-0.3948616185595478,-0.19020701253686395,0.4772509475045108,-0.6331143552177898,-0.2927308902819494,-0.33260066305438135,-0.5531455968961155,-0.669750040038329,-0.7300452393687875,-0.3535782120146502,1.0,-0.30389495581169934,0.6767298696746165,0.823004279787594,-0.25973266762442065,0.21446100334670024,0.31650917868176276,0.1587723472448568,-0.41475904553800663,-0.3457089959720828,-0.6342117654981821,0.404284862789921,-0.27523816505213705,0.1910389502393308,0.6557911828587192,-0.5975331618428114,-0.07466224249085056,0.6142871194250971,0.537485218222229,0.033959512389047576,-0.6420332964022786,-0.6377087604652397,0.5548437915799751,0.1692095840729435,-0.3472255774239838,0.4775186003213544,0.6480780097971605,-0.25384921105086333,-0.47254667163094144,0.6798150901947967,0.6009389394104695,-0.02455821480279858,-0.10962135880254895,-0.20353303772924192,0.1946248330515582,-0.5881881886496533,-0.28362835139137854
Occipital_Sup_R,0.8384351750150663,0.2887735894702857,0.6467870051895179,0.5899404140042884,0.26809888013677957,0.3116402791693672,0.4324692704559809,-0.6249370068679967,-0.2504747787093586,0.36205077535198954,0.6529753162673287,-0.4571521853757789,0.4527059476491481,0.6012253314962498,0.8350104681761044,0.9195781184068845,0.8845505889132966,0.6947585327758615,0.04141697414201417,0.12297502136620031,0.40685311809995434,-0.39240438096216557,0.5826563796960375,-0.8469311101635159,-0.7576154523854837,-0.019922526996229276,0.6100367106580625,-0.7287192922506799,0.47629597539738555,0.18855417801625418,0.46274145123175825,0.3801050983916654,0.9260062832868217,0.43670912971436326,0.41445716111861997,0.7087307308698629,0.48867019100272985,0.6410784317878374,-0.30389495581169934,1.0,-0.5713420574595091,-0.2840873924525775,0.7439463233924372,0.6164373168982559,0.4003702544844494,-0.08461749284088049,0.5011004410702707,0.35561899265395297,0.3359221036482131,-0.09608885079657158,0.6901084909715132,0.3912497134052953,-0.7523511368210587,0.6371788242856345,0.09725437075585434,-0.5508751524810519,-0.2950786236708821,0.6698233512354969,0.29220899932366756,0.6696408626863517,-0.6879716668714456,0.4928844173855019,0.2679530249791956,0.21043836847784453,-0.33460859750611477,0.7530741691959664,0.45716687585051563,0.04843307078118011,-0.08072709161815789,0.06449230752643126,0.8948338420225554,0.9147456928387369,-0.1628674369705871,0.7128118279244334,0.3595845793219949
Fusiform_L,-0.4929482161174082,-0.5052582933816879,-0.6390948352281903,-0.5559384825429927,-0.6157506608375903,-0.7286979405566194,-0.42870729239210126,0.7795019971633538,0.7965501319646867,-0.5562958335959881,-0.7353372896327297,0.573323692718638,-0.8088419689002123,-0.6261477671575469,-0.6509324246931973,-0.4047243036906619,-0.834081173116096,-0.8200518602071094,-0.36042160164986964,-0.28561336602605675,-0.6648116490273908,0.5140841789838038,-0.5874229127882893,0.7355942326115584,0.839762477917378,0.6233646497955065,-0.7874280033149943,0.8907429459061311,-0.5885986006901097,-0.27060649626904093,-0.005350957659257579,-0.7654902207926073,-0.5581673013115732,-0.32175808385684496,-0.7146153918117123,-0.831197523660658,-0.8598036882367206,-0.6126290127037188,0.6767298696746165,-0.5713420574595091,1.0,0.8067050035538615,-0.7339616612726712,-0.0676058763444703,0.05445584651838675,-0.06557117292927701,-0.5703270412563785,-0.353256317551481,-0.6532466429197805,0.3532301655959727,-0.43480629291033346,-0.0905857609945557,0.8896343489556907,-0.7893657631041565,-0.2822837614991259,0.8816183472261248,0.5971594053000926,-0.4918602175453324,-0.5424723591505036,-0.8148486232466007,0.8261948741704648,-0.13744568705490479,-0.48086004432979873,0.3897668015163041,0.8038031017670839,-0.5296546333989943,-0.8090451758383623,0.586240118395881,0.6438641497732684,-0.11767544693637283,-0.3387686590315092,-0.42772765180101846,0.27848633652940874,-0.7607401592043567,-0.5960993729062816
Cerebellum_3_L,-0.13982229151914116,-0.46297790438710773,-0.5998065008461156,-0.47849398839516766,-0.5997468385935781,-0.6206265440036456,-0.09655800342108652,0.6365192923470577,0.8310089373619614,-0.5917581536035581,-0.5490948921567786,0.5824170566662286,-0.7419986849493246,-0.34715217330180465,-0.33740427323676425,-0.16967132072494842,-0.5792959606536031,-0.663635255410053,-0.2691121092308776,-0.3349848068581309,-0.5181124942022678,0.4657350954501101,-0.5308115545757764,0.5972006411280524,0.7445716201111194,0.6880814435990432,-0.6557791684527619,0.7638666169117407,-0.4660582530691064,-0.15815407445291807,0.477719912948881,-0.7327710588175389,-0.2840035160000627,-0.2185214203720269,-0.6452011644252562,-0.6985107134837057,-0.7697740284660077,-0.39103808248983307,0.823004279787594,-0.2840873924525775,0.8067050035538615,1.0,-0.43311261325088174,0.19527476352077996,0.26656034345211904,-0.004854143280618634,-0.4191258871920595,-0.21602928826911905,-0.641392219219451,0.4241495026210396,-0.24779483759214202,0.19148246405825722,0.7297095638327135,-0.6730984858763116,-0.2248947345063863,0.7667097611848863,0.5870710007736556,-0.16473700678286105,-0.5883016136499454,-0.693214739162227,0.641324075873658,0.1363922458345906,-0.467417862081696,0.5482358814991652,0.7852755252320339,-0.28930552509248236,-0.6587372780857894,0.7327390023392499,0.6735399276260667,-0.06833250558700332,-0.05083032058620531,-0.18025355431593706,0.24750049233172636,-0.6028777368969724,-0.4653006514674257
Postcentral_L,0.746251850341425,0.44175033508040984,0.48628663839746233,0.5710172237645215,0.4420612672914457,0.6825714385210757,0.6538902657885826,-0.6122679534886976,-0.5772745806171692,0.48260931438281185,0.7735236148408176,-0.42522258178567157,0.6225281072166172,0.8657794563867441,0.8629273846697824,0.5677000811082977,0.9151084110300964,0.8122381777247272,0.27235993508324513,0.41138203811201096,0.5886310699964048,-0.41042499712242636,0.6426877279012899,-0.7166803692941269,-0.7576265803429924,-0.13470530497771932,0.7549153181333136,-0.755409867736685,0.6380478366935979,0.3636933085665962,0.37227576000161194,0.6363275936486023,0.8342440341544716,0.5269125746240452,0.6388822312580408,0.7780837175463252,0.6558899701119874,0.7714692863507254,-0.25973266762442065,0.7439463233924372,-0.7339616612726712,-0.43311261325088174,1.0,0.40338543343152555,0.11785311609092124,0.10752434420301103,0.600323184392491,0.42224489909257995,0.48715534582451436,-0.12860748487929322,0.6817180241328822,0.4049099598144258,-0.7867494687237753,0.7261021920597672,0.31673898138497414,-0.687215218800831,-0.34211652983666696,0.9256317684499531,0.33909940597533467,0.7676870852511042,-0.7430938549167705,0.5455474016123254,0.3921370046115194,-0.07880845201343674,-0.5614226679466501,0.8055543568362709,0.743509979559035,-0.3416684388752815,-0.2314915155403826,0.2840728482640443,0.492682014305492,0.7520515932214635,-0.262747602944781,0.7808288001849168,0.6093785092039371
Thal_PuM_L,0.5089263571656145,-0.2294735419655391,-0.03401378851835179,0.11576462205981275,-0.07172413390832776,0.05742861920284777,0.23835330429602455,-0.08977608850937036,0.20075446334349192,-0.10683513819673723,0.15860501461828688,-0.19397635358247478,-0.05848543913065614,0.4066399467864783,0.33509080760648247,0.6836271357157926,0.41642988847811996,0.1382139907120305,0.021458542127098437,-0.06553672666596236,0.05429377361668634,0.09473811312202321,0.07997600883701071,-0.2796267019387168,-0.1484504218395279,0.2826106291675342,0.15359185572669876,-0.13781468744767983,0.2441431386506497,-0.04480014450411236,0.5361635403492565,-0.14257778773720256,0.5224320140990995,-0.0023325180159739904,-0.1121588793955576,0.11935468446319099,-0.13462649190632336,0.2710326933835042,0.21446100334670024,0.6164373168982559,-0.0676058763444703,0.19527476352077996,0.40338543343152555,1.0,0.7130294766791108,-0.19573741393069904,0.014310948109323337,-0.10059011922350704,-0.1846204783522506,-0.05490519470893265,0.2981847073097437,0.4108430314653426,-0.22633395500772366,0.010330236431200365,0.02130466475755467,-0.017507382208801384,0.06654640725197727,0.5184028730682402,-0.16085129221534822,0.14293662123694442,-0.08186175755264823,0.41939137937152327,0.1748934655043633,0.5865950393244485,0.0660841847694664,0.31404592882732485,0.10166032250120362,0.29234259514755234,0.24720842915511007,-0.3151133966317974,0.5643420978385219,0.5427550950598583,0.18211932638608389,0.15593928885091266,0.03314490198328833
Thal_PuL_R,0.3646574263913583,-0.25536596185758487,-0.11495750097343593,-0.08368291374188544,-0.363845832026757,-0.24175184252692178,0.17234551772564277,-0.09292119927134425,0.4527110143632172,-0.32080471757813267,-0.0320050881238065,-0.07573514846698404,-0.3377154432780579,0.14571691199023254,0.17624698604963568,0.4215245182259629,0.17550337571870497,-0.07479853143407782,-0.017292373385921687,-0.3090579085151418,-0.13041618372003164,0.00955340584204401,-0.04975190428326312,-0.1077627886688746,0.07519764077566066,0.16335573358739391,-0.09136696693106498,-0.02703318158799081,-0.04058480640127623,-0.12939376315288562,0.557265591133779,-0.36377719042383666,0.24389514482523578,-0.06835500759693858,-0.24193231635820023,-0.09367933897749187,-0.29258439118841983,0.060261296177938566,0.31650917868176276,0.4003702544844494,0.05445584651838675,0.26656034345211904,0.11785311609092124,0.7130294766791108,1.0,-0.2659846361592056,-0.24501437530736803,-0.20007467662405876,-0.3534989679076669,0.013897102381487184,0.11324651636492661,0.27864815929949355,-0.07151869154334344,-0.06861427864531534,-0.20518954775779752,0.010268192168928329,0.05585398488535575,0.26590780924401036,-0.48218088159739736,-0.023080861106780537,-0.04272436663437336,0.26195257748491774,-0.1658463285075505,0.6626079627271595,0.2950556652752645,0.055209566788433556,-0.09344329353090508,0.5571969532201773,0.07664717915017202,-0.3253851969868184,0.5512800129894722,0.27977952030789666,0.034047589005266526,-0.09298725283050331,-0.1315942943579327
SN_pc_R,0.04710743652301833,0.20439810356330393,-0.007551639575106198,0.09878014058820096,0.382633558210558,0.32778418642103074,0.4324286900916895,0.2055460019469644,-0.21101187300283447,0.017152449849396144,0.04962408531713867,0.029550210405221548,0.3520772790793608,0.35298938586616546,0.24152598585848822,-0.10892458292926566,-0.005705575728791181,0.10544419482396285,0.4524258024784044,0.15115677401607158,0.3780801559535993,0.12317525862158854,0.06638829828611845,0.15196258581732427,0.04553800822403735,0.23988237597717083,0.2976223885245782,0.08849179789959172,0.38508593021252385,0.24100160784289304,0.17302899034773178,0.3476509716999598,0.018832939776440166,-0.0478033330776608,0.24735523066796716,0.09433832079495937,0.23177040279999553,0.2261989123021143,0.1587723472448568,-0.08461749284088049,-0.06557117292927701,-0.004854143280618634,0.10752434420301103,-0.19573741393069904,-0.2659846361592056,1.0,0.29221305324526253,0.10778630349752641,0.41762471256406686,0.2056908848237707,-0.07026111576082096,0.12371118934759508,0.06280232234917295,0.1682524605284047,0.6392712124915072,0.0343867532620948,0.3656112031943355,0.029725816745459283,0.27690460997912175,0.07843577824936845,0.038271718437381655,0.001756487506947283,0.5003621948732382,-0.39972038731001885,-0.2484762678158641,0.13548092524800343,0.37154907476391824,-0.0777688932623161,0.28610747866344355,0.3961286298540154,-0.14717112091578113,0.03707430031410371,0.3011848575682377,0.15189962312437316,0.4576941569462208
Thal_MDl_R,0.5117919755248254,0.6232337296768636,0.6575585725340156,0.7364297911350872,0.8127822273184325,0.5612375160509354,0.4544178888410915,-0.5101501585683544,-0.5776429294187458,0.6474660261725245,0.7399375752873117,-0.35235136558127217,0.7162132438191019,0.49102431672205865,0.6462738553340844,0.3114285605114518,0.6481843358696896,0.8033079343537188,0.5267431731037516,0.5561046577893002,0.7709803982398055,-0.4073981892308713,0.6829892932304478,-0.5769884643983605,-0.6494369461546478,-0.19310531427220298,0.7610561015531371,-0.6258760900478393,0.5942337069445044,0.6647407696869614,0.11784590290038781,0.7210807759248581,0.5608769213081014,0.7099292611579835,0.6643803659546238,0.7883782004643346,0.7699440926495693,0.7374808966052699,-0.41475904553800663,0.5011004410702707,-0.5703270412563785,-0.4191258871920595,0.600323184392491,0.014310948109323337,-0.24501437530736803,0.29221305324526253,1.0,0.8348755511362421,0.6550641255407956,-0.05968053082854023,0.6832287160261254,0.4782233533730582,-0.6422750764564774,0.6990920837629772,0.5199555494522315,-0.41169739050307874,-0.2408224662878945,0.4444889475492217,0.8174382958284461,0.7400672387755,-0.6460307809002925,0.5681143406741045,0.4588770841228703,-0.36888135274511813,-0.616273430260665,0.7844499148136057,0.6583429826303981,-0.3655539408911288,-0.23772818685096542,0.5372292722444653,0.3009395616950296,0.5086042920784494,-0.24871614502564635,0.8124077105993086,0.682146876078184
