,Parietal_Sup_L,Paracentral_Lobule_R,Thal_PuA_L,Thal_PuM_R,Frontal_Inf_Orb_2_L,Precentral_L,Parietal_Inf_R,Thal_LP_R,Amygdala_R,Rolandic_Oper_R,Caudate_R,Precuneus_R,Vermis_9,Angular_L,Caudate_L,Lingual_L,SN_pc_L,SN_pc_R,OFClat_R,Vermis_6,Vermis_7,VTA_R,Cingulate_Mid_R,OFCant_R,Frontal_Inf_Oper_R,Vermis_10,Vermis_3,Cerebellum_Crus2_L,Raphe_D,Rolandic_Oper_L,Temporal_Sup_R,Thal_PuI_L,ACC_pre_L,Rectus_R,Thal_AV_R,Olfactory_R,Red_N_L,Precuneus_L,Thal_VA_L,Cerebellum_3_L,Cerebellum_6_R,ACC_sub_L,Frontal_Inf_Orb_2_R,Thal_LGN_L,ParaHippocampal_R,Cerebellum_9_R,Olfactory_L,Vermis_8,Thal_VPL_L,Frontal_Med_Orb_R,Occipital_Inf_L,Cerebellum_10_L,SN_pr_R,Cerebellum_3_R,Cerebellum_Crus1_R,Rectus_L,Thal_VL_R,Red_N_R,Cerebellum_10_R,VTA_L,Vermis_4_5,Calcarine_L,Occipital_Mid_L,Cingulate_Mid_L,Cerebellum_9_L,Postcentral_R,ACC_sub_R,Pallidum_R,OFCant_L,Thal_IL_R,Frontal_Inf_Tri_L,Thal_PuM_L,Cingulate_Post_L,Precentral_R,Thal_IL_L,Thal_PuL_L,Temporal_Inf_R,Temporal_Pole_Sup_R,Frontal_Mid_2_R,Thal_PuI_R,Lingual_R,Thal_PuL_R,Hippocampus_L,Cingulate_Post_R,ParaHippocampal_L,Fusiform_L,Temporal_Pole_Sup_L,Thal_MDl_R,Frontal_Sup_2_L,Cerebellum_4_5_R,SN_pr_L,Frontal_Med_Orb_L,Frontal_Mid_2_L,Cuneus_R,N_Acc_R,LC_L,Paracentral_Lobule_L,SupraMarginal_R,Frontal_Inf_Tri_R,Cerebellum_Crus1_L,Cerebellum_8_L,Frontal_Inf_Oper_L,Postcentral_L,Parietal_Sup_R,OFCpost_L,Thal_MDl_L,Supp_Motor_Area_R,Occipital_Sup_L,Thal_VA_R,SupraMarginal_L,Thal_PuA_R,Thal_MDm_L,Hippocampus_R,Putamen_R,Heschl_R,Parietal_Inf_L,ACC_sup_R,Temporal_Inf_L,Supp_Motor_Area_L,ACC_pre_R,Pallidum_L,Cerebellum_7b_R,Temporal_Mid_R,Cerebellum_Crus2_R,OFCmed_R,Thal_MDm_R,Frontal_Sup_2_R,Temporal_Sup_L,Putamen_L,Thal_VPL_R,Cerebellum_4_5_L,Cerebellum_8_R,N_Acc_L,LC_R,OFCmed_L
Cingulate_Mid_R,0.5048708823564001,0.43159849974985476,0.33752319381692536,0.004638184959364932,0.22676555958565586,0.30500388110111754,0.19470315983073824,-0.3977515511163946,0.6775243655530262,0.8080768635073112,0.7762334180761813,0.6118116037096393,-0.41578328817255156,0.5215303238010878,0.5378295775392903,-0.3212720441955476,0.444786412309932,0.5017986567039548,-0.5128978431950965,-0.013608616662290601,-0.483722802008333,0.4312102400652921,1.0,0.3757873386458123,-0.1067088298616348,-0.24859217622483912,0.20495141675428444,-0.5505295668530411,0.01778542567489464,0.7130200729267174,0.7809536059990452,0.5320063334547515,0.6692429691716593,0.6033986719795204,0.7582250391741607,0.6762549004515619,0.7176919884946589,0.6409343639106678,0.5702677475610403,-0.2703951574920183,-0.32802382050926576,0.6389190705947638,0.7177387054485377,0.4045681134289237,0.7144545487929065,0.4330676900608619,0.642712464139383,-0.3258155579012414,0.29929323909518685,0.5748125301433908,-0.5745433707859073,0.6125087836075971,0.6685728645419892,0.6932420809022195,-0.21419962548859636,0.6022189144868705,0.6666294903218482,0.5479322813776671,0.5966156118100069,-0.5002937642552509,0.6796526373392351,0.014436829533673338,0.2644396723370022,0.7466775406771718,0.520961213901182,-0.10990529312638583,0.6432273048114143,0.703365178567807,0.5474911621147533,0.6885953352702594,0.5538708528618574,0.1077442140891636,0.786060625094372,-0.39904005806637943,0.5877890784086999,0.3690122845066727,0.358615712001915,0.7163715637799237,-0.4986794421216089,0.7080971971533173,-0.18881019801415233,-0.0960223682105201,0.5327041603109184,0.8504271315458339,0.6978458406900537,-0.40452159614936734,0.5921973139988372,0.7276047237496064,-0.42601039288146725,0.5577247136376602,0.6515266036765541,0.592002182078253,-0.4202005505527394,0.4825098731428796,0.39174908405529696,-0.2903280707053669,0.5418706630775145,-0.0964107842808472,0.1075605760974669,-0.5493723548080233,-0.49929669800017634,0.6771896595034843,0.48223144600633056,0.2988999385716479,0.6710190486133927,0.6061753535340941,-0.11382848223944993,0.4651409288709439,0.7728320537437285,0.4907215135034823,0.7005656306415259,0.7407827524120274,0.696308268684367,0.25866417692458504,0.03271435023869323,0.5073416004029772,0.8422805889977408,-0.4472219886669838,-0.17135002414175474,0.6665757083623304,0.5571614313315025,-0.2903649826379451,0.6228496090661075,-0.42260824915939155,0.590829858181875,0.4717929340242136,-0.47354538928149725,0.4665815825172833,0.7920077303356783,0.753390582088393,0.7297076264990197,-0.4450437806954555,0.2147855947224425,0.16922437196148105,0.5941545760484093
OFCant_R,0.2000396462921801,0.16013261177699212,0.2088657873425411,-0.11723788935621397,0.10535935481375591,0.015831317428259876,0.23990452476612306,-0.14221978160930707,0.09214905992789432,0.10805595512836767,0.27309045465642257,0.3091722099058672,-0.31742383109192185,0.1511751564819883,0.35726323828299733,-0.35396706688787855,0.09384344293149811,-0.007601018394114992,-0.16637349242389637,-0.2838315810956344,-0.43364335234874424,0.2939697393623439,0.3757873386458123,1.0,-0.16285515011410198,-0.24100074973512525,0.02923337667029276,-0.36997859731200394,-0.1269734239468174,0.32931230494346403,0.3211172314327973,0.35215554304368485,0.2727235317055283,0.3819355478377317,0.20748389136036707,0.3657917692084988,0.32456744008161714,0.2832468331206094,0.3338343999082396,-0.19524825751380112,-0.38428188555956816,0.390623576899696,0.3990193316129895,0.22741915861502904,0.2687358359653134,0.23667436409225526,0.3577489635870952,-0.2645730257978974,0.30708894583895835,0.20613953852553762,-0.4266172681207164,0.43149775714826,0.4211916065173431,0.2717050450377011,-0.424157255015214,0.3916728798022169,0.24399858351208945,0.3060103108652325,0.2835031621569055,-0.1652329172041786,0.4106196027736931,-0.2668373893781493,-0.06478115229793807,0.35803184155060774,0.31576198762788427,0.059386519394113775,0.3864170214652019,0.31379678218256507,0.0902303729671134,0.34779075100023693,0.26692494709938247,-0.2280397651185719,0.30763981501562254,-0.11978621359052623,0.4287491335876123,0.038504287133659526,-0.17105720911371455,0.2811635530580099,-0.29235322077879305,0.35431505066627456,-0.3608481163448195,-0.04180401016900347,0.2662962639742869,0.3280183524223729,0.4337456932068813,-0.23991314614187223,0.4817892366440714,0.2912899810927094,-0.3809269146720118,0.24335277381322656,0.43719370910489,0.20351626642764128,-0.39714473763021,0.11862501123868796,-0.11043880738115312,-0.13743484158075384,0.17434739614523861,0.07749991539009088,0.11145721074249827,-0.33788948768752225,-0.3083618602541843,0.23882572109507152,0.10431444024058167,0.2833227114938895,0.36598699792323464,0.43944017669930385,-0.153776945128503,0.1098357219635949,0.2859988453306924,0.08651109907849278,0.36194797376354715,0.19866079857986588,0.4106432559784254,0.21595753366795278,0.19826862454554747,0.16235207960617384,0.33736194383071577,-0.08918007659666119,-0.2389414525839969,0.2061156325150821,0.4756216465481524,-0.4478509075843405,-0.05714837294828216,-0.42175523503116386,0.4349875281774137,0.3664624503897993,-0.29477456839476346,0.2606391049267901,0.2881024913776381,0.3250523818310878,0.3297182935043523,-0.3903322855197919,0.1921448447458821,-0.15299874539882918,0.11633583197831912
Frontal_Inf_Oper_R,-0.8082674905412258,-0.5552251620821451,-0.29100321100422455,-0.19950879195418814,0.4834559307809069,-0.5059131302361344,-0.5629741176148906,-0.005953886577059563,-0.27002838294679116,0.19254013033778505,-0.5207708661307763,-0.6862157718293572,0.8381352503962334,-0.7492511242730335,-0.5608266502778678,0.7287449507084605,-0.14936746391542893,0.30561569984575127,0.6103649105153738,0.5996929054322581,0.754354246975252,-0.5403369579729282,-0.1067088298616348,-0.16285515011410198,1.0,0.7427827034226873,0.02243958193479232,0.7635630151301671,0.01136243463021893,-0.5332726535543212,-0.02017061682401465,-0.06273844922175839,-0.6554476013691165,-0.6696019426930571,-0.23128634467025289,-0.6737725981515938,-0.4382072116528377,-0.6109425726164671,-0.4046188906875228,0.6018334754932434,0.7746389605796636,-0.6231749737573009,-0.5057073597552258,-0.2660581085132335,-0.5083770669716667,0.18363196237565077,-0.6141912453053048,0.8227203538022929,-0.31723250336682296,-0.3736911653440449,0.7196269083368441,-0.5943089305676357,-0.17259826067313563,-0.06285758123011635,0.6681821240480424,-0.6047353430162979,0.17722301402532067,-0.011545374087514623,-0.17624552371841634,0.459794119917225,0.05100976873808763,0.40302856906183127,-0.6937721433346536,-0.5381349911140028,-0.22730464838364825,0.35992076088419134,-0.5772099689488671,-0.4440981519165167,-0.30341002917574555,-0.22867751158252478,-0.3242337431761399,-0.2273149925890485,-0.08438569562780943,0.527190011621185,-0.28749255247671274,-0.2419508348791577,0.19569565020122087,-0.48929559757962937,0.8748662958566132,-0.012436881401348398,0.71256063609704,-0.0585466771005079,-0.3954491864761672,0.010696936600306088,-0.5145462045912166,0.6934395687111045,-0.6160905559081256,-0.3945985024841313,0.8806903161066816,0.22769571068562003,-0.45924617375088883,-0.3809439134547342,0.7348167032123998,-0.6319834222566332,-0.254672634343051,0.6252691482048661,-0.2934642184868692,0.051432272462334866,0.7473488537115527,0.7745151788875629,0.7986573121280438,-0.2810352232281174,-0.6451611152727866,-0.30736264748877473,-0.7095265854431203,-0.2733029240419965,0.5788995043670729,-0.7122942329154769,-0.18501643620571684,-0.6766906707385889,-0.0065467830705080235,-0.12954759355368003,-0.5118952366641366,-0.2863361504841568,0.15520605313088592,-0.7265737361259528,-0.23958661330512823,0.5240867955515147,0.6659326201546267,-0.5751180952232609,-0.3210129915596493,0.5402841625978325,-0.10212509478633497,0.7671366193655604,-0.6593428294146897,-0.4255513357870976,0.8829113612653224,-0.5033225619073066,-0.5505672212349724,-0.16349292577433328,0.06023186464225398,0.8109004772149471,-0.5271490223720436,0.49804656017684323,-0.41177443066194713
Vermis_10,-0.778881412375677,-0.5069563466339654,-0.11837421569305687,0.08105499150843748,0.22963859274646922,-0.48873721548515986,-0.3006897820667571,0.2874556243337616,-0.4011876012209664,-0.062142445090624374,-0.6511700775243859,-0.650007317088423,0.9049021118275588,-0.7339843040717214,-0.45448299219466676,0.8950421801246041,-0.41760614759239595,0.0343867532620948,0.7819004889635107,0.6732148332714757,0.8610999220428928,-0.601931956262861,-0.24859217622483912,-0.24100074973512525,0.7427827034226873,1.0,0.025395836095261123,0.877477578384044,-0.13400523989533977,-0.594014212138264,-0.16577704742924426,-0.23074872687788553,-0.7318665721046341,-0.7543979566672899,-0.39988212277374297,-0.758019909993932,-0.6975415559759813,-0.623333415183778,-0.42019844985536003,0.7667097611848863,0.8292172858275375,-0.7421804970151055,-0.7273815765854647,-0.530660142095698,-0.6240411074993415,0.2159147552302133,-0.6912517177154044,0.8454205915246402,-0.2630916579595036,-0.543863401802309,0.8540408690096213,-0.6597686716216572,-0.49282910969142646,-0.2305108905252098,0.633217424863486,-0.7436162412140157,-0.20068599705713494,-0.1572282503113539,-0.27922044601735596,0.7063014866330847,-0.06740784288736475,0.6369990957785586,-0.4142431573985873,-0.48783433420636735,-0.11918264891406939,0.4674427859479271,-0.7424940278794667,-0.6634909385708236,-0.6153619851512941,-0.3583002159287228,-0.5620487226381257,-0.017507382208801384,-0.1007664176802142,0.6732959445152549,-0.5303339829075834,-0.2537888884243552,-0.016035097681731728,-0.6642843775518694,0.7975574098628707,-0.207861833747116,0.8499182942769001,0.010268192168928329,-0.42568139179112496,-0.07324256057533114,-0.5276890599579158,0.8816183472261248,-0.5907307129568455,-0.41169739050307874,0.7271133577188704,0.12074981813929016,-0.7232134475848067,-0.5817310221527542,0.5892874391152758,-0.4148524525245915,-0.21553925867626514,0.816140892381373,-0.33479118408407676,0.26260873479813396,0.4403031051202175,0.8774486274576584,0.8904725378230136,-0.4185757827645361,-0.687215218800831,-0.18934077997596901,-0.7363979868773131,-0.21698793403824573,0.5465244606233591,-0.5177845770906264,-0.45276883160329595,-0.7046212925233302,-0.08558481411771054,-0.18145331009036858,-0.6202043821070526,-0.058534846362463366,0.20437538103989472,-0.7509792199795099,-0.45750823509838595,0.7477195143602103,0.6142871194250971,-0.7113003670930544,-0.5545180470245609,0.7056706318507323,-0.22781862788475007,0.821910126815527,-0.7604538192163252,-0.2694060136294884,0.811425922640781,-0.3484058370325044,-0.6597054204511957,-0.4213489331503926,-0.018035525725527784,0.8451378479351882,-0.3184004429100945,0.47362950034571255,-0.6687704799703251
Vermis_3,0.27672670394893817,0.5786193266598249,0.44947973447170175,0.6582487651532712,0.29322233166921075,0.5104443211302823,0.4445224489205403,0.4218363110454281,0.15804223686291766,0.08510648489920623,0.08396149234727379,0.45011287681754825,-0.012583686789642383,0.32727891166239026,0.29545147892605395,0.09348330426053202,0.5588390212123177,0.17302899034773178,0.016309363815466722,0.22751885175623893,-0.12362874808823299,-0.23360309076096705,0.20495141675428444,0.02923337667029276,0.02243958193479232,0.025395836095261123,1.0,-0.14366111834482534,0.6506939858238745,0.27819434259940806,0.48502841763388843,0.3691994369642329,0.008734657235190905,0.04138971353402348,-0.15739959290284145,0.09062083600681359,0.0756232070972663,0.48861216757523973,0.20742446605616952,0.477719912948881,-0.037580236538788815,-0.07318318099736103,-0.012511960628194683,0.4097739509481454,-0.12139232047499654,0.21333860026936646,0.0884892061806187,-0.20298403888069438,0.44028063855632227,-0.1095084085684761,-0.021759701927111685,0.03973679943718697,0.09075005026888804,0.37742172224161524,-0.25238713576557303,0.04759133054082053,0.11676083945427113,0.08480922440172632,-0.15763640587641506,0.2098779022616174,0.16487941230134845,0.40037655532758554,0.42006996370391986,0.36993584202749596,0.10443206892356911,0.5138036317493251,-0.08333773110967453,-0.12831853571579024,-0.017014559006225026,0.23670065280320013,0.13013965146455045,0.5361635403492565,0.48345613775481205,0.3113924402924446,0.25283265623508455,0.1696442177323131,-0.26446729384588197,-0.05132972116324521,-0.010704242703378114,0.35853778264142433,0.039747124077992524,0.557265591133779,0.4943374670651711,0.2768104732631057,0.07875011280222198,-0.005350957659257579,-0.07933203354206507,0.11784590290038781,0.0031026238746887443,0.26828784472271877,-0.03681140722436732,-0.08245992993692389,0.1076789837029068,0.46684317474248177,0.2888430654621822,-0.09912732712831959,0.7280835156965839,0.5064371440812458,-0.08224373936436638,-0.10236846496479708,-0.10647904547661227,0.24846833824086595,0.37227576000161194,0.17953132189218024,0.058734339432588455,0.14328965076014002,0.5214307807617583,0.4436288327473168,0.14928446974314377,0.2968895746888798,0.16126027265787635,0.3570939806641181,0.3082355548094035,0.4709049820691702,0.44123928297772813,0.3169299201437664,0.10823660621760445,-0.06125106348001106,0.4772509475045108,-0.02197907949452652,-0.012114907848695919,0.04546989567618653,-0.04107659702478283,-0.08252926797208518,0.06605270658005231,0.16553592338053658,0.019139632513950653,0.40066605259620514,0.15607372125606045,0.3091318882937171,0.3656658650800033,-0.1657346954522159,0.356891044088677,-0.4310533205756384,0.06344401560150315
Cerebellum_Crus2_L,-0.9287453236845256,-0.6767876658132223,-0.4001384138526991,-0.10142953706494169,0.11462043101680443,-0.6155772216982732,-0.46963269895405824,0.26076392303600004,-0.6002117174625854,-0.27316322190904174,-0.840414141073016,-0.8694414503562861,0.9650921353731353,-0.8874301554710746,-0.7247161275875341,0.9068226648647907,-0.5065715555571162,-0.03518763662602131,0.8144015751537999,0.6278646452127549,0.9665295354580729,-0.6754566897249195,-0.5505295668530411,-0.36997859731200394,0.7635630151301671,0.877477578384044,-0.14366111834482534,1.0,-0.1408852543013879,-0.8315776124607258,-0.4352594546624338,-0.4834117795595158,-0.8969499688071387,-0.9239718834499481,-0.5893667273083223,-0.9436203819805381,-0.8212920384930577,-0.8216378444660191,-0.6509918047475336,0.6966935716914163,0.8954320894709459,-0.8771993434643387,-0.8667732237249904,-0.6121103982517657,-0.7898983025210402,-0.04644122924795078,-0.8867425178406818,0.918375367014375,-0.47878690211773167,-0.6539881870300523,0.9714100476673303,-0.8322990847214374,-0.6128756875490414,-0.41104985251036863,0.7302955328943597,-0.8831655339988391,-0.35955841828156393,-0.30686114378718826,-0.4587515596752263,0.7259640792459091,-0.28566864993556645,0.5097273438676457,-0.5620831067423532,-0.78441295909557,-0.4095451737532923,0.3880366079437915,-0.8692846742101311,-0.7882196370868992,-0.6590915923259962,-0.5874655642794625,-0.7075692533923567,-0.17495318628452614,-0.4385589217739155,0.680719665156029,-0.6750362110551462,-0.3837323543263721,-0.016564621372171247,-0.8041409104794615,0.9215168316929395,-0.5051606738653464,0.843380450858458,-0.05367706548308195,-0.6633920483866925,-0.38386265878275166,-0.7779755929606267,0.8931508899874578,-0.7778880775805883,-0.6806221286962197,0.8464355031651755,-0.05861625104293965,-0.8297370857031529,-0.6883759098308996,0.693724070629829,-0.6414918289818216,-0.32486226448198513,0.7805526724672728,-0.5476162473760837,0.15594162977864093,0.4329187269862691,0.991736611447152,0.9887621158734355,-0.6529606355744091,-0.8212364140955809,-0.36539837153524307,-0.934359514685794,-0.5296670549311003,0.5099873898997145,-0.7247368203726803,-0.6533045279217589,-0.8420469513423238,-0.40975604685782246,-0.49459761517892115,-0.8595301690772246,-0.2922259810338826,0.05425563848755771,-0.8844275373510937,-0.6986025047863492,0.7772774069240651,0.6043460877005774,-0.8472833623083221,-0.6789623646686527,0.7269975989585814,-0.35656102667758927,0.9282755050185582,-0.9034848258324472,-0.5528260787730251,0.9179870911996162,-0.5935650944444749,-0.8636067277627193,-0.661024898561147,-0.29581679218739293,0.9594487504644018,-0.49042984972987563,0.40721184998328436,-0.7659311826302382
Raphe_D,0.2590848452917591,0.4677718948148673,0.12434582179039569,0.47268440176251464,0.18240853469245757,0.4995362392130749,0.22490005133751384,0.373497271646213,0.07525118897286065,0.03452943152647542,0.08332781750690502,0.2946312485970294,-0.07476008770905701,0.305137428601886,0.05386469237224485,0.008407961899680192,0.5552630693346029,0.054151838905422016,-0.08619138131983399,0.11709796272162085,-0.09586858245990533,-0.2191665830817171,0.01778542567489464,-0.1269734239468174,0.01136243463021893,-0.13400523989533977,0.6506939858238745,-0.1408852543013879,1.0,0.12149627800865907,0.33332957482715364,0.17508613900997516,-0.03738450159308269,0.03908636852386255,-0.08013300631574048,0.07017875399121809,0.07259841300466684,0.33433369636012394,0.0446575750947485,0.1995126667143124,-0.05264023428763076,-0.10117804485062509,-0.009874254776389903,0.49922341386621216,-0.1359071195857319,0.0243983394422252,0.08688241879944887,-0.23373339903801588,0.22366020106600723,-0.1932186188608833,-0.04271404132146677,-0.03592790163642917,-0.011221080643297117,0.12115710667469184,-0.12760998909152962,0.10071801125846262,0.25716678577549695,-0.07045952166797138,-0.1620377753859904,0.013664360330888314,-0.1275536091704925,0.14825563901081676,0.30920308567581395,0.11174248250184571,-0.050632844936459365,0.2675279848332157,-0.09196470608813591,-0.12725047141803714,0.12916784391752492,0.007187940469561213,0.10193179852424507,0.556957183648193,0.1999793214354722,0.1844956829984418,0.0862031629514592,0.263533781784804,-0.0913094462105238,-0.010758467205617931,0.031372969919408425,0.19726748332588792,-0.07444824608236765,0.5780280811989172,0.31012335997961077,0.12885273769613484,-0.16493776660684714,-0.1753316756076741,-0.27412590223712735,-0.015193087631988246,0.11228939204693555,-0.08434265107657492,-0.07533621253727407,-0.11375951575045821,0.23532399474318746,0.22761949836582399,0.34475046295187345,-0.3066031101797493,0.5875803669579893,0.294014424021582,-0.04715157053207341,-0.14076207061655574,-0.12849412500794527,0.08696572646829186,0.3754574130074143,-0.015308377352323741,-0.0006001640354556289,-0.144848135164679,0.39885618387601,0.2651246201159008,0.15806857734022758,0.3367551473185023,-0.055350217008487586,0.24778784878076035,0.18012591695250277,0.12927249927640128,0.18392350723537007,0.29915532848013626,0.06815832583429107,-0.27458732847867195,0.41690923813539676,-0.01307069370684266,-0.11130130200771396,0.0731949654041638,0.06452281432469419,-0.010309247176202872,-0.006107930108857006,-0.10515407657051289,0.06120124029898364,0.11203936634274547,0.11001226484859095,0.2909107000195532,0.04164697950087499,-0.09979192751973526,0.13271198338083415,-0.41967433471048904,0.20377896599572684
Rolandic_Oper_L,0.8147933724444286,0.695379296281509,0.500017225511614,0.2311236132150595,0.15415277568441055,0.6999156542596207,0.39183295137568497,-0.18890850294817046,0.5986238379159263,0.49058660581731306,0.8132319107038914,0.8778429918533279,-0.7432923142036355,0.8178355098651339,0.847820891230857,-0.6238043173842733,0.53556662489392,0.1728119725493976,-0.6841213465803258,-0.3542631084619027,-0.8025041013042852,0.6252565003261192,0.7130200729267174,0.32931230494346403,-0.5332726535543212,-0.594014212138264,0.27819434259940806,-0.8315776124607258,0.12149627800865907,1.0,0.57303249423127,0.6850301438785472,0.8191047302408192,0.8226746695719875,0.5911406980021192,0.880696852611494,0.7495199345687038,0.8400365401828732,0.8151869015306774,-0.421420817327371,-0.6630772233862254,0.7552195831519151,0.7616312371463333,0.6666279677378378,0.7426356197359236,0.328030876113707,0.8290711975356364,-0.6654906772512764,0.6964910051178543,0.5945469298032668,-0.8093763403895042,0.8370644206506912,0.6771951125316117,0.6242220626608762,-0.6212786672601941,0.7925877000945383,0.4417900901458111,0.5068307621560134,0.6002072387528866,-0.5779143188142993,0.5437348317534908,-0.19721739576326694,0.5657975064992803,0.9282323466050156,0.6070193275922832,-0.22923773585200208,0.7583945199093065,0.7377760215853506,0.5894958343892003,0.684731420855939,0.7564546445987095,0.19718527311344436,0.7635571504516567,-0.5343726707164448,0.7677132829432286,0.38253717531791354,0.03164378500558353,0.7204605585970701,-0.7668442291759794,0.6485369999134613,-0.5327004729842483,-0.01010662569410106,0.71966150961279,0.5986682837737085,0.8007215182152156,-0.6254778507503317,0.7627951505367867,0.7512650854434639,-0.6559435153724534,0.37832795747064357,0.7902181337297591,0.6072023546367123,-0.4753585306611018,0.6783785380144085,0.393895347112782,-0.4976945452043168,0.6409529917999076,-0.1174729149740379,-0.3220584234029559,-0.8151880996179665,-0.7908698936813618,0.8523717611812558,0.835456610502198,0.37130589996957664,0.852278976954438,0.6653838054391358,-0.2025594029126931,0.7222722331981631,0.7241561098869543,0.813317291952359,0.5750173094210869,0.5466297507653175,0.8845216167847522,0.5523384376271008,0.16417874294151377,0.8404781299419218,0.7454035390603556,-0.5260672757900091,-0.3145573337268492,0.762121671271378,0.7185983368115175,-0.5798962190159751,0.3213855366364647,-0.7555390549196076,0.80548444244021,0.7157578773079588,-0.7489281677850674,0.8403513432925613,0.8394057167504314,0.6423965364884747,0.5673242688148961,-0.7831508134024052,0.6001409489452519,-0.24214482768056905,0.6874243453466191
Temporal_Sup_R,0.44841405416943503,0.5342825237799742,0.4351378931333943,0.34728940828156646,0.1577645790700669,0.34442218203701114,0.46379419194311605,-0.02406010450050774,0.5374569990338667,0.6331410223856232,0.5508227110575633,0.6085244705409973,-0.29830104472815794,0.4454187526093227,0.4449286029768021,-0.17452387838264918,0.4671915074887119,0.3519270724080389,-0.2737736716249793,0.08600741357819237,-0.3725919167963922,0.10394592606392064,0.7809536059990452,0.3211172314327973,-0.02017061682401465,-0.16577704742924426,0.48502841763388843,-0.4352594546624338,0.33332957482715364,0.57303249423127,1.0,0.43431276233300875,0.4114410112983031,0.4189414372590728,0.4050810700399263,0.4626140629208791,0.538122885103443,0.6190141475876073,0.3888691455967959,-0.05617232822953926,-0.24848883125670562,0.3385760943644111,0.45456139991383987,0.3676422816368281,0.38262954196260496,0.3469774731236728,0.4452542927441477,-0.30948645424335497,0.26757266890411935,0.24164977444607544,-0.40899737767091654,0.4392138749180168,0.43654427774788046,0.6039441750801381,-0.2787037911137232,0.42241981146184165,0.5171260127378009,0.3117394670654604,0.26342526293820995,-0.21746397312878094,0.4263739328229288,0.1504209594096717,0.3093018477586052,0.6192168561915395,0.3881926399482424,0.3046954412140458,0.3381150468276561,0.35980787340820636,0.29107009895349567,0.544629125238986,0.35037286134401185,0.4210029059436969,0.7055539699969281,-0.014347719089214709,0.4320339389362776,0.45821866041389053,0.12124399896291982,0.41876717779605793,-0.3103626478999382,0.6604590702277501,-0.12526883852406767,0.3522005566940553,0.5679817063276941,0.8057954062325554,0.49315212534748576,-0.25288320158425776,0.34442523211582354,0.46016741636418085,-0.3265832856559949,0.4323196889317977,0.3872218763388049,0.3042993196890626,-0.29688835107511397,0.5425842795536491,0.4924198509065805,-0.2810144507651465,0.6999398276982725,0.3602317017735347,0.05933079839974779,-0.42633617639827626,-0.38700388274475056,0.45738663421738224,0.4102044697333996,0.38807116158758054,0.4657201099101496,0.3897369164162823,0.16557212209404407,0.49195649663595953,0.5692160549756338,0.3765207922056697,0.5007863634891666,0.7475896583223233,0.6055943747176591,0.3827231956751245,0.33785745605204665,0.41748098331225353,0.6195090961543186,-0.30821557619023865,0.09214480258003635,0.39045952979382625,0.3152661797098831,-0.19001279938805998,0.47792906677396335,-0.3380029892086505,0.4101168666208491,0.27291027056496964,-0.2934721748097624,0.44159774085720616,0.6376075193734175,0.7249704197772292,0.6256332155926912,-0.39181040141651485,0.2884653975886112,-0.07834849165715978,0.39753097369835494
Thal_PuI_L,0.4051634933615568,0.41375163147417227,0.49725271552352035,0.3068652156737813,0.5377152741878308,0.48634326511502846,0.08668910717997251,-0.10174230237961097,0.402852699667146,0.3620206512082492,0.49020344382878694,0.524781309498309,-0.32969392835810585,0.4160953610804376,0.721665009332441,-0.32141081086035284,0.4748281841119933,0.10979592468040854,-0.27912848796458845,-0.1935660099930394,-0.4875227506007916,0.4669496343781179,0.5320063334547515,0.35215554304368485,-0.06273844922175839,-0.23074872687788553,0.3691994369642329,-0.4834117795595158,0.17508613900997516,0.6850301438785472,0.43431276233300875,1.0,0.46265214733292287,0.5398264020271807,0.3854166487798528,0.5772324557803564,0.48229138382034153,0.4798704353636921,0.7632707039803983,-0.024774487635471423,-0.3936682315645611,0.392708584643439,0.4394691706681452,0.6916483135984264,0.47757668289866256,0.568483541277558,0.5905243057145156,-0.2697581098052551,0.7297459307484236,0.36124602294723407,-0.4702844535052777,0.671424946299093,0.7036751171303474,0.5685824766738862,-0.4423624451460938,0.5810360117821297,0.5658186152395999,0.53411703506789,0.6901167901381243,-0.3059980481161324,0.603178601429483,-0.10324647474582133,0.14176403617174366,0.685107145812282,0.6411155323358791,-0.056056652501659004,0.4345847075105609,0.5000963049160437,0.4459113423828401,0.4996897777173087,0.6717466866477704,0.172053697836113,0.751617758853979,-0.2423316416150587,0.7250784355655284,0.26088898191583565,-0.035340656374756335,0.39382583148622413,-0.31699480187054546,0.8465140349560997,-0.2888646993390786,0.07742637364951326,0.6176512983603837,0.5502909116139357,0.6468630398924807,-0.22961014629126208,0.4384810711648382,0.5072661256001679,-0.1952946178975678,0.4475358311260882,0.63231158766504,0.32389960056298145,-0.036653467758023965,0.29177092811464755,0.2048167500374205,-0.0859526769748757,0.4494337051233,-0.10753793324608053,0.03138050898980341,-0.448373511266285,-0.3968772779342294,0.7248378486119096,0.5090508324323308,0.2550635643663341,0.4923229364751332,0.5622094613590444,0.13421888486001238,0.3087936697024104,0.6148671823063384,0.46130419203501377,0.6494742209261941,0.44767463478213476,0.7135829767781298,0.5686490175587252,0.3165538821028929,0.44802170599337177,0.570183297470405,-0.19851795668323513,0.0302205906800645,0.4107488611341154,0.7103893506068606,-0.466387286819172,0.04680351833884592,-0.4786571866650868,0.4704818715893075,0.611264031015785,-0.2841952894982661,0.6505496296780786,0.49291658352689505,0.5495285416390793,0.6230400568858956,-0.4156926483134043,0.5226262383013458,-0.03431463475085801,0.4167065505843533
