,Frontal_Inf_Tri_L,Vermis_9,Heschl_L,Parietal_Sup_R,Temporal_Inf_R,Cerebellum_7b_L,Rolandic_Oper_R,Caudate_L,Putamen_L,ACC_sup_R,SN_pc_R,Supp_Motor_Area_R,Thal_VL_L,ParaHippocampal_L,ParaHippocampal_R,Cingulate_Mid_L,OFCpost_L,Calcarine_L,Cerebellum_9_R,Frontal_Inf_Orb_2_L,Thal_MGN_L,Vermis_8,Pallidum_R,Cerebellum_10_R,Frontal_Inf_Orb_2_R,Insula_R,Fusiform_L,Cuneus_L,Cuneus_R,Angular_L,Frontal_Sup_2_L,Cingulate_Post_R,Cerebellum_3_R,ACC_pre_R,VTA_L,Olfactory_L,Fusiform_R,Thal_MDm_L,LC_L,Frontal_Inf_Oper_R,LC_R,Cerebellum_6_L,Rectus_L,Thal_LP_R,OFCant_L,Cerebellum_4_5_L,OFClat_L,SN_pr_L,Cingulate_Post_L,N_Acc_R,Paracentral_Lobule_R,Thal_PuL_R,Thal_IL_L,Occipital_Inf_R,Cerebellum_6_R,Thal_MDl_L,Olfactory_R,Cerebellum_3_L,Rolandic_Oper_L,Rectus_R,Lingual_R,Occipital_Mid_L,SN_pr_R,Temporal_Mid_R,Vermis_10,Temporal_Inf_L,Cerebellum_8_L,Thal_AV_L,Frontal_Inf_Oper_L,Vermis_1_2,Occipital_Sup_L,Occipital_Sup_R,Cerebellum_Crus2_L,Red_N_L,Occipital_Mid_R,Thal_IL_R,Vermis_7,Cerebellum_10_L,Thal_PuI_L,Parietal_Inf_R,Thal_LGN_R,Thal_AV_R,OFCmed_R,Thal_PuI_R,Cerebellum_Crus2_R,Supp_Motor_Area_L,Thal_VL_R,SupraMarginal_L,Thal_VPL_L,Postcentral_L,Raphe_D,Thal_VA_L,ACC_sub_L,Precentral_L,ACC_pre_L,Cingulate_Mid_R,Cerebellum_4_5_R,Frontal_Mid_2_L,Precentral_R,Vermis_3,Temporal_Mid_L,N_Acc_L,Angular_R,Vermis_6,Frontal_Med_Orb_R,Thal_PuM_L,Frontal_Inf_Tri_R,Thal_LP_L,Temporal_Pole_Mid_L,ACC_sub_R,Heschl_R,OFCpost_R,Red_N_R,Temporal_Pole_Sup_R,Lingual_L
Thal_MDl_L,0.6106658414358968,-0.45396233911970796,0.25679977956524597,0.3391565448647504,0.00787630438678986,-0.4655811186556272,0.3725141482590127,0.6644156831690058,0.5743263256425182,0.6412256818951709,0.10778630349752641,-0.27389261740078913,0.548082011901085,0.7042232281637401,0.5730818914932679,0.7303109798180082,0.6485304900712355,-0.12631176770385588,0.3835093664321003,0.23860161219076034,0.058047340196290244,-0.36916824327257397,0.5311693454938835,0.5241798372469403,0.5938189783330768,0.5234985396364761,-0.353256317551481,0.3650900927659552,0.4227350862275236,0.44660412228158886,-0.46401065117328694,0.4874347176015814,0.4104336096541919,0.5494394545565924,-0.32773557825454297,0.627855852934354,0.056804826383851016,0.6301445689558064,-0.1438221601428254,-0.2733029240419965,0.023209467577877934,-0.47021382380448673,0.555504521674707,-0.25633728127414573,0.34595349171781464,0.4990473380108953,-0.1262723928869885,0.5401919346059673,0.6169677935696493,0.09524661292042691,0.295993934260032,-0.20007467662405876,0.5454581339904292,-0.3263368982972152,-0.42582651553102546,1.0,0.6492025407860164,-0.21602928826911905,0.6653838054391358,0.5997017763345698,-0.34706253607642057,0.2884681958717012,0.43610411445082714,0.21048551929054102,-0.21698793403824573,-0.2530099356305721,-0.48707510088919037,0.5982393524987045,0.7356453953725987,0.4759251218179322,0.4504264654796729,0.35561899265395297,-0.5296670549311003,0.5885916872574263,0.15678267044912428,0.7390695243433518,-0.5413658437620577,0.5923247962525281,0.5622094613590444,0.29036039487105686,0.3926323431035208,0.557328000746445,0.5894293640493449,0.5759195632916626,-0.5156551491954161,-0.3457089959720828,0.33808381825507194,0.4347243447714399,0.5804299034079464,0.42224489909257995,-0.144848135164679,0.6079777643923385,0.6283958442721665,0.3247360136876277,0.6102581637555596,0.6061753535340941,0.34913322229715477,-0.3812437274965474,-0.372370285252945,0.14328965076014002,0.2244968308062577,0.3902217673357189,0.27656509553325087,-0.2502144031905157,0.47522095870753683,-0.10059011922350704,-0.003493915844554871,-0.34450493176362407,0.6423323218446519,0.6150896726786587,0.1316991027252887,0.6100019069594759,0.5258318939096106,0.5174135039536398,-0.41053977330935904
Olfactory_R,0.792359731823639,-0.9006626696861368,0.7003929420817558,0.3566531124026533,0.13868855667613297,-0.912146654094346,0.4165113333264158,0.7831142538195667,0.9054599572851766,0.7893628729626815,0.10544419482396285,-0.5031452544807249,0.5014139430369101,0.8512146995755506,0.8808134694183132,0.853303594073266,0.9675812151045201,-0.40617768739307136,0.1735819268698504,-0.0260826075564987,-0.2602083656821514,-0.8104252054167892,0.8636212566316285,0.6207200772060877,0.8914160337295327,0.4165560849654348,-0.8200518602071094,0.4448342751326561,0.6436582380303338,0.8698999048183437,-0.7999375497159006,0.509499795549634,0.5011817465282338,0.9087580602250406,-0.7637026177072551,0.9430908011312578,0.0810542498682935,0.5702190186244225,-0.676465965345394,-0.6737725981515938,-0.2226584701484935,-0.8872102484595025,0.9215805542852089,-0.35539409088998336,0.7180119630855776,0.42691203819756135,-0.40515672401062264,0.8694652378137316,0.5663489879548619,0.3249359533015678,0.6327547629233586,-0.07479853143407782,0.7019934189220352,-0.4133047795664089,-0.797562464954202,0.6492025407860164,1.0,-0.663635255410053,0.880696852611494,0.9445967784296039,-0.7241881377563456,0.5510555508001533,0.677922603411019,0.4501737445044576,-0.758019909993932,-0.7336226668703426,-0.9239738922982046,0.6981770581892696,0.7679841295342373,0.4338483641365964,0.7208148456020063,0.6947585327758615,-0.9436203819805381,0.8385247547077642,0.47410377423795635,0.6495760726800304,-0.8938695175118907,0.8772954543846442,0.5772324557803564,0.37619476503532423,0.736222861288519,0.731229178391798,0.8974547191517703,0.6004101762903817,-0.8490733149400304,-0.5939082430379454,0.46751784809414293,0.8437205723900874,0.5184082268660426,0.8122381777247272,0.07017875399121809,0.7528690119383579,0.9142327914611152,0.6027527150912722,0.9515143820692031,0.6762549004515619,0.18225412307582495,-0.6609996183246665,-0.7330533195428209,0.09062083600681359,-0.017724139323093902,0.47951627546344755,0.4551599646232561,-0.5116917908358504,0.7238849829383239,0.1382139907120305,-0.32560954346220383,-0.21396486108972154,0.7938309394725217,0.9088876016644613,-0.08650007090990434,0.9404479421382553,0.43239727448120485,0.8653729519070552,-0.813514022833467
Cerebellum_3_L,-0.4839982023677971,0.7638666169117407,-0.34715217330180465,-0.08187772450704402,-0.3438435062770239,0.7297095638327135,-0.2248947345063863,-0.24779483759214202,-0.6145863705659659,-0.5181124942022678,-0.004854143280618634,0.7996068511089347,0.1363922458345906,-0.47849398839516766,-0.7213290363081731,-0.28930552509248236,-0.6985107134837057,0.6880814435990432,0.22705893495649349,0.39702047421592435,0.4241495026210396,0.6439805501556761,-0.7327710588175389,-0.3349848068581309,-0.7519452445210304,0.21071291122425934,0.8067050035538615,0.06284802378602854,-0.18025355431593706,-0.5230329079653039,0.6382522395582989,-0.055669513104138604,-0.0024992043979961444,-0.7483796130783507,0.7852755252320339,-0.5490948921567786,-0.02528532046312269,-0.19150789529266637,0.7436909400947314,0.6018334754932434,0.03758867593786393,0.7643425397344243,-0.6702329702884078,0.5482358814991652,-0.6206265440036456,0.11423398803211204,0.5824170566662286,-0.6452011644252562,0.08832989803408957,-0.12465993870010948,-0.13982229151914116,0.26656034345211904,-0.30968804583473336,0.24750049233172636,0.6365192923470577,-0.21602928826911905,-0.663635255410053,1.0,-0.421420817327371,-0.693214739162227,0.7220346147518492,-0.18844004012418955,-0.381926506451391,-0.467417862081696,0.7667097611848863,0.7387595876278722,0.7346031478065929,-0.5883016136499454,-0.2997073711851517,0.19148246405825722,-0.2840035160000627,-0.2840873924525775,0.6966935716914163,-0.6672668360634945,-0.16967132072494842,-0.31612844330164847,0.641324075873658,-0.5308115545757764,-0.024774487635471423,-0.00828683705248884,-0.5073491993506368,-0.5997468385935781,-0.6730984858763116,-0.13663474870550263,0.6066335453416015,0.823004279787594,-0.2691121092308776,-0.5139565994249616,0.054185430238302724,-0.43311261325088174,0.1995126667143124,-0.26612183677128703,-0.7583993266788814,-0.16473700678286105,-0.7300981843888628,-0.2703951574920183,0.26175500284227715,0.602214400178319,0.8310089373619614,0.477719912948881,0.5225210724352642,0.006942154851758205,-0.05083032058620531,0.5870710007736556,-0.641392219219451,0.19527476352077996,0.24670245278200684,0.24972265801666818,-0.5998065008461156,-0.7697740284660077,0.42889186157776304,-0.7101422087927379,-0.06833250558700332,-0.7312520740442267,0.8000015211105396
Rolandic_Oper_L,0.7564546445987095,-0.7432923142036355,0.7317686627191593,0.37130589996957664,0.03164378500558353,-0.7752151285323099,0.49058660581731306,0.847820891230857,0.8394057167504314,0.7454035390603556,0.1728119725493976,-0.2025594029126931,0.6688787111871434,0.8007215182152156,0.7426356197359236,0.9282323466050156,0.852278976954438,-0.19721739576326694,0.328030876113707,0.15415277568441055,-0.13198965637294643,-0.6654906772512764,0.7377760215853506,0.6002072387528866,0.7616312371463333,0.6250712683140027,-0.6254778507503317,0.5502732923945962,0.6783785380144085,0.8178355098651339,-0.6559435153724534,0.5986682837737085,0.6242220626608762,0.762121671271378,-0.5779143188142993,0.8290711975356364,0.10396511857700735,0.5466297507653175,-0.4976945452043168,-0.5332726535543212,-0.24214482768056905,-0.7403824132385801,0.7925877000945383,-0.18890850294817046,0.5894958343892003,0.5673242688148961,-0.3156067170083947,0.7902181337297591,0.7635571504516567,0.393895347112782,0.695379296281509,-0.01010662569410106,0.7677132829432286,-0.4605633813584657,-0.6630772233862254,0.6653838054391358,0.880696852611494,-0.421420817327371,1.0,0.8226746695719875,-0.5327004729842483,0.5657975064992803,0.6771951125316117,0.3213855366364647,-0.594014212138264,-0.5260672757900091,-0.7908698936813618,0.551471371056403,0.8523717611812558,0.5751182322142766,0.7222722331981631,0.671403626402545,-0.8315776124607258,0.7495199345687038,0.4311977616135235,0.684731420855939,-0.8025041013042852,0.8370644206506912,0.6850301438785472,0.39183295137568497,0.6609980610983732,0.5911406980021192,0.80548444244021,0.6485369999134613,-0.7555390549196076,-0.3145573337268492,0.4417900901458111,0.813317291952359,0.6964910051178543,0.835456610502198,0.12149627800865907,0.8151869015306774,0.7552195831519151,0.6999156542596207,0.8191047302408192,0.7130200729267174,0.37832795747064357,-0.4753585306611018,-0.5343726707164448,0.27819434259940806,0.26634505073036263,0.6001409489452519,0.4738766502026618,-0.3542631084619027,0.5945469298032668,0.19718527311344436,-0.3220584234029559,-0.1536856046710488,0.695078720591791,0.7583945199093065,0.16417874294151377,0.8316614142274478,0.5068307621560134,0.7204605585970701,-0.6238043173842733
Rectus_R,0.7366249208953898,-0.8842290770728768,0.6516969666148514,0.3490824302181749,0.13347705346816405,-0.9103229590391941,0.37168088561772156,0.7412881301005356,0.8473239606028972,0.7457587078790436,0.07843577824936845,-0.5549275774924494,0.44602594015360225,0.8470550384429959,0.8583690479320697,0.7817386166525423,0.9289692389995641,-0.4428247280431366,0.14376760572654498,-0.08240797248923001,-0.24588666069340906,-0.8190795044973215,0.8356094412120346,0.5697545914747812,0.8715410707390092,0.3347059736018579,-0.8148486232466007,0.3816860333151358,0.5927793779195079,0.8330327220506568,-0.7955464793433357,0.4492214053890049,0.4484188382543185,0.8618480438205192,-0.7332292720235194,0.8886802216033133,0.05124099936856468,0.5371688286559994,-0.6890986074347373,-0.6696019426930571,-0.23063809585715264,-0.8745939467310876,0.8813190662452308,-0.32468137482873355,0.6709131370219408,0.3451660339021904,-0.3917743531009776,0.8596002163876474,0.47576215360534885,0.2585041884709195,0.5659432072913385,-0.023080861106780537,0.6567261212058829,-0.37736664750028553,-0.7821455004860937,0.5997017763345698,0.9445967784296039,-0.693214739162227,0.8226746695719875,1.0,-0.7468907124654861,0.5144201172649621,0.6710823718029574,0.42925665074227776,-0.7543979566672899,-0.733114817356537,-0.908167067449763,0.665613232711976,0.6824838467592667,0.37950663648817695,0.6785376502553514,0.6696408626863517,-0.9239718834499481,0.8023938164678506,0.45273473306415357,0.5858870311923201,-0.8698806478950526,0.8246259779675118,0.5398264020271807,0.36673332302744854,0.7383413746464816,0.6807996891276716,0.9144888665503499,0.5834476424544928,-0.8377897940988619,-0.6377087604652397,0.4425797627263567,0.8036068926147899,0.4724672999253484,0.7676870852511042,0.03908636852386255,0.701457908529666,0.8784750470443606,0.5569021847939204,0.9118120020681314,0.6033986719795204,0.09749128242198737,-0.6702049707067558,-0.7353581740470662,0.04138971353402348,-0.08582828175125203,0.4325005792740607,0.43646625178743864,-0.49362887715830217,0.7467423936801639,0.14293662123694442,-0.3459239383847485,-0.18206110746866253,0.8087085525969516,0.8847031067616908,-0.08319666550349987,0.9267778662947661,0.3536962377447558,0.8356547557257675,-0.8188996559105836
Lingual_R,-0.5013824575151163,0.8834522893576477,-0.3767872230353407,-0.3041828081988341,0.19578048349117014,0.8638962929197243,0.05264656900149116,-0.5180226413705344,-0.5620943062117016,-0.4329256457861849,0.22042214908863586,0.5748533629143175,-0.22222434742033653,-0.562147651660312,-0.5440000910576299,-0.4576038963337897,-0.7071772351504092,0.7998169102266248,0.17605621677665065,0.22764105996282777,0.4348268424742224,0.8633420471774096,-0.5602814305851687,-0.24882522000076993,-0.6640448250246691,0.009720642313837877,0.8353137273596631,0.021311907462871198,-0.2838691126695007,-0.6204125607764593,0.7363544067110955,-0.06094999837268409,-0.004832002484434449,-0.6065528987254959,0.5865144356839379,-0.6584672070489266,0.4494072372020334,-0.22397518881530318,0.7128020265881142,0.71256063609704,0.4992668246213148,0.915329848022581,-0.6806486453008898,0.18194802415712752,-0.4486951964577118,0.06343709822759581,0.38573958890139987,-0.6449493707605773,-0.03897859938626267,-0.06303798014633516,-0.4473661862948455,-0.07958163757800969,-0.4712268382309603,0.4839780824806447,0.9244195700057799,-0.34706253607642057,-0.7241881377563456,0.7220346147518492,-0.5327004729842483,-0.7468907124654861,1.0,-0.2906401060252038,-0.38449888028503415,-0.06588762263596447,0.8499182942769001,0.6486085549122792,0.8513838465143835,-0.36711767600136347,-0.35568003051229535,-0.14025337921076972,-0.4006382883474013,-0.5104016888551856,0.843380450858458,-0.602712790737066,-0.3233281905543183,-0.333429820998064,0.8665325469219172,-0.640108606904703,-0.2888646993390786,-0.37711865351358664,-0.6592856327196922,-0.3699935690116066,-0.7235596115228807,-0.2871090002124764,0.8752724439959167,0.6487438171065802,-0.21405510773048245,-0.5798737140830654,-0.31736323316474896,-0.537946896043643,-0.07444824608236765,-0.4355239313404781,-0.7005654926604267,-0.3617055438824825,-0.6637498671297871,-0.18881019801415233,0.311435727044725,0.624108284595266,0.5637357818191518,0.039747124077992524,0.2945646175786591,-0.3811704499283796,-0.4016346290219458,0.8372155819918667,-0.4676319284189436,-0.021637343020809767,0.3851911151338328,0.06346320815643615,-0.6588134118194007,-0.6929382767091037,0.04891167139210585,-0.679925312991875,-0.05142806932518592,-0.5479192601069648,0.9568800275227172
Occipital_Mid_L,0.37679229763693883,-0.5569777604883738,0.5941718803180509,0.3156523472793478,-0.051104659749386015,-0.5656383325537122,0.05338642220048995,0.5477025589622261,0.5400727872244991,0.2930026466128036,-0.09381634959600633,-0.15812732443721908,0.41380702470181724,0.37829675587874617,0.3875233529663841,0.6467478985820526,0.566709636451036,0.1745442273315444,-0.058787471789334335,-0.1990836704554345,0.014061046837111745,-0.6472525340180311,0.28050062249582913,0.07900452987975655,0.3636956995605834,0.47020379353547576,-0.4839024792833058,0.7760196279581432,0.8880020842052437,0.8405690971269463,-0.600948918333104,0.1628892704724146,0.22872173114457334,0.496646952074481,-0.23681042389195583,0.5150133692274749,0.027779382697645447,0.39469478200080477,-0.4913872917274245,-0.6937721433346536,-0.41540885339872236,-0.4945252231294828,0.4656573894250609,0.22243450931232062,0.3205661370425671,0.08787706656576523,-0.525441432961607,0.2336138489268238,0.392572522959169,0.48287384872577094,0.707818886506082,0.26472215144356986,0.19365454735783602,-0.060898405335478654,-0.3939994297662451,0.2884681958717012,0.5510555508001533,-0.18844004012418955,0.5657975064992803,0.5144201172649621,-0.2906401060252038,1.0,0.09880678375378925,0.2881878460967422,-0.4142431573985873,-0.46781563734887666,-0.5957217462320514,0.17982161380629252,0.4298336834963212,0.21384252766676085,0.925670165196374,0.858435997456858,-0.5620831067423532,0.31047752178662646,0.8118159675414234,0.28655915491854583,-0.4781639783420771,0.36732470344979884,0.14176403617174366,0.5910315639725677,0.1388592979944299,0.1727565834419892,0.4791084686878983,0.16435892874003338,-0.4496777838988695,-0.20888921144678763,-0.12068914441511597,0.7920853794505754,0.4259141559309719,0.7878685438384672,0.30920308567581395,0.37100207402053453,0.3994280234748947,0.777392500529886,0.5425334584927819,0.2644396723370022,-0.05406008260058073,-0.41742457062676425,-0.28829784170564426,0.42006996370391986,0.4566655562367038,0.5042440382614585,0.6906640172986807,-0.14474885107308344,0.2224606922923127,0.5980945468484742,-0.5614876110152841,0.35525686451247146,0.426245594297357,0.3624789401980418,-0.006404357822420571,0.45516439867744884,0.005997272775323202,0.4040051958785401,-0.32958516282912736
SN_pr_R,0.6840634508646177,-0.46789937141129323,0.6520956236873745,0.050465931200436735,0.3318949607909943,-0.5207520096103188,0.5549433056022574,0.5226288488735887,0.6547938880075966,0.6838316107242052,0.4555651653884861,-0.21247610235210163,0.36996449786153784,0.69679516125966,0.7119138783674206,0.6133765308802107,0.6182445250483305,-0.2209279721436736,0.43244480368026733,0.2910226451426818,-0.12240376709240454,-0.35947016976110463,0.7886688375732911,0.7056604347884965,0.7043898906150279,0.3279638562716843,-0.4767427433714478,0.20668547480339725,0.28365355621125277,0.48693947764666107,-0.35132762662304834,0.5664145775350202,0.6242072067191828,0.6473631366119559,-0.5407960199375588,0.6588143634558641,0.2829120337237502,0.39640771692771254,-0.3571195104593721,-0.17259826067313563,0.0897791086920462,-0.5117551750165052,0.6920710001201604,-0.47550277630746973,0.6683434086786517,0.6210216725147043,0.10798463955394086,0.8590423375458268,0.5997337718120869,0.12957906158172808,0.2727638447323434,-0.21444603459730865,0.7738586736940455,-0.3555931770164655,-0.46001047642201587,0.43610411445082714,0.677922603411019,-0.381926506451391,0.6771951125316117,0.6710823718029574,-0.38449888028503415,0.09880678375378925,1.0,0.3703484660294295,-0.49282910969142646,-0.4676800672988331,-0.539887263571751,0.4635147815459071,0.630759673191412,0.43712430630613897,0.32052836960535463,0.23959120089067812,-0.6128756875490414,0.667364067228922,0.02735590107922243,0.5973402652076232,-0.5802724906912365,0.7089746351931917,0.7036751171303474,-0.03272757274908863,0.729127408452181,0.5587305762048264,0.6918583795929703,0.6868980203862877,-0.5196706368696032,-0.2597657940287814,0.601069073195762,0.5056931189028505,0.42294171179617573,0.5346785864893072,-0.011221080643297117,0.6598754544277667,0.6428562190313358,0.36484671651524236,0.6457115291383151,0.6685728645419892,0.4743418630851688,-0.27058868300841804,-0.5632384514319415,0.09075005026888804,-0.03472741738574736,0.2077709768920916,0.07692843082714096,-0.23643312368092348,0.6607595735526697,-0.12358465525604999,0.009337617070380885,-0.42607649772856704,0.49105560001800186,0.6838570244104722,-0.08950181348688858,0.7512593623442484,0.5849642303309442,0.6916294723081674,-0.4815615018325074
Temporal_Mid_R,0.35658420620106807,-0.277316660722486,0.551256820426012,-0.10008788205113797,0.8435318256891049,-0.33187741160999024,0.7768023128922107,0.041914261653615295,0.6518795479693317,0.6620899011488945,0.5003621948732382,-0.4149530005659389,-0.11159052389783741,0.371163910790117,0.6845887991828912,0.3016150341327441,0.5012349618025271,0.04578887709577206,0.09313881157241206,-0.14016800255974954,-0.04073917594922756,-0.24716914444162547,0.6214250700294526,0.32546340138244567,0.6190971835456148,0.17700308733641157,-0.48086004432979873,0.2931720862483384,0.34066783980020676,0.44654181892552375,-0.24258869994321067,0.441494107294412,0.29910795444822524,0.6829225527734586,-0.6035658305069233,0.3915013540932618,0.7087919866565872,0.650849957572581,-0.4679202671532102,-0.10212509478633497,0.3972864625771028,-0.26661220018718723,0.477405344972469,-0.5415346375802111,0.6816890795742149,0.2609340599540494,-0.38209216488851094,0.39670902344161174,0.2592350764023206,0.41398033120321615,0.07656555803408335,-0.1658463285075505,0.10696284444937743,0.3535498165131894,-0.044767924907300014,0.21048551929054102,0.4501737445044576,-0.467417862081696,0.3213855366364647,0.42925665074227776,-0.06588762263596447,0.2881878460967422,0.3703484660294295,1.0,-0.22781862788475007,-0.6908673378287522,-0.3764937268288366,0.5736592236687003,0.37344232971343944,0.07997387804440236,0.367900779427508,0.2679530249791956,-0.35656102667758927,0.5917476327491681,0.29574459569250455,0.4072316633003713,-0.167259350764848,0.2079548093282834,0.04680351833884592,-0.08967538221874263,0.35575971875339474,0.71637863667356,0.37285859797250487,0.3809658166554813,-0.07114989694092334,-0.3472255774239838,0.4748761983662463,0.4645391226334824,-0.27036812696760504,0.3921370046115194,0.06452281432469419,0.09071631369399603,0.5212754717673208,0.1881571988815209,0.5898352669674236,0.6228496090661075,0.10721165044713417,-0.2866077272936637,-0.5981566090687617,-0.04107659702478283,-0.36535239625391536,-0.29838291591966926,0.03114804063118496,0.12619416930614397,0.5854541671376243,0.1748934655043633,0.044292588828274956,-0.10755198585321622,0.25736710374967015,0.5375288927178647,-0.5456126096712114,0.5654825372542132,0.12741780365394242,0.7467057717747981,-0.20546835030152202
Vermis_10,-0.5620487226381257,0.9049021118275588,-0.5706454611300305,-0.18934077997596901,-0.016035097681731728,0.8766411300462738,-0.062142445090624374,-0.45448299219466676,-0.6597054204511957,-0.45750823509838595,0.0343867532620948,0.5465244606233591,-0.13592562536632066,-0.5276890599579158,-0.6240411074993415,-0.48783433420636735,-0.7363979868773131,0.6369990957785586,0.2159147552302133,0.22963859274646922,0.36872480702916144,0.8454205915246402,-0.6634909385708236,-0.27922044601735596,-0.7273815765854647,0.02444332916871603,0.8816183472261248,-0.15809120961909687,-0.4148524525245915,-0.7339843040717214,0.7271133577188704,-0.07324256057533114,-0.2305108905252098,-0.7113003670930544,0.7063014866330847,-0.6912517177154044,0.1912675942690231,-0.18145331009036858,0.816140892381373,0.7427827034226873,0.47362950034571255,0.8981808051507766,-0.7436162412140157,0.2874556243337616,-0.6153619851512941,-0.018035525725527784,0.4694069494555747,-0.7232134475848067,-0.1007664176802142,-0.21553925867626514,-0.5069563466339654,0.010268192168928329,-0.5303339829075834,0.39309764661897006,0.8292172858275375,-0.21698793403824573,-0.758019909993932,0.7667097611848863,-0.594014212138264,-0.7543979566672899,0.8499182942769001,-0.4142431573985873,-0.49282910969142646,-0.22781862788475007,1.0,0.7477195143602103,0.8904725378230136,-0.3716990644839913,-0.4185757827645361,-0.0921511587628609,-0.5177845770906264,-0.5508751524810519,0.877477578384044,-0.6975415559759813,-0.3736847880835546,-0.3583002159287228,0.8610999220428928,-0.6597686716216572,-0.23074872687788553,-0.3006897820667571,-0.6660663413157687,-0.39988212277374297,-0.7604538192163252,-0.207861833747116,0.821910126815527,0.6142871194250971,-0.20068599705713494,-0.7046212925233302,-0.2630916579595036,-0.687215218800831,-0.13400523989533977,-0.42019844985536003,-0.7421804970151055,-0.48873721548515986,-0.7318665721046341,-0.24859217622483912,0.12074981813929016,0.5892874391152758,0.6732959445152549,0.025395836095261123,0.2514660253838571,-0.3184004429100945,-0.381404943245819,0.6732148332714757,-0.543863401802309,-0.017507382208801384,0.4403031051202175,0.08323594763330472,-0.6137648479978592,-0.7424940278794667,0.20437538103989472,-0.7536509804899681,-0.1572282503113539,-0.6642843775518694,0.8950421801246041
Temporal_Inf_L,-0.6108252759362403,0.7427583805584878,-0.7185860448676451,-0.06694551187308494,-0.4757542085840952,0.7652297968403312,-0.4389344227754384,-0.2876165245419593,-0.759887658293319,-0.6808656113800449,-0.2165022169463655,0.5655753533080926,-0.05565764066327872,-0.4553442683982816,-0.7542391549124303,-0.448884945776312,-0.7465151629424834,0.4318618882761335,0.12297735675550207,0.1588042033920899,0.25310229639389575,0.7609032651338486,-0.7465238370183034,-0.27779315109957536,-0.8329072066170551,-0.05183139099703036,0.9164135324129447,-0.20905634050049238,-0.4254454845154363,-0.7796564695788852,0.5381099345186294,-0.20139753239898642,-0.19840844235771093,-0.8417904050549488,0.7831523599442469,-0.6686168525349968,-0.22941004518206384,-0.5211870045086134,0.8706669084266495,0.5240867955515147,0.12694336112558852,0.7388557480390895,-0.7494511467391339,0.4414825462558216,-0.8183107821020214,-0.043195783966942534,0.5382606193574049,-0.6209613634984628,-0.16630843433533268,-0.3529568241070309,-0.4116101548909379,0.003564442559435573,-0.3640270160015779,0.038798782165923106,0.5767118880419427,-0.2530099356305721,-0.7336226668703426,0.7387595876278722,-0.5260672757900091,-0.733114817356537,0.6486085549122792,-0.46781563734887666,-0.4676800672988331,-0.6908673378287522,0.7477195143602103,1.0,0.8072909508350592,-0.4871084354815983,-0.4580516652034932,-0.09424801458278383,-0.5389043274474826,-0.49904548002948873,0.7772774069240651,-0.7621327549099514,-0.38221129896493183,-0.4522969935309256,0.6520522486085769,-0.4378762923847992,-0.19851795668323513,-0.08935311008667408,-0.6674331574488901,-0.643268838185412,-0.6809471441744397,-0.3823063601712994,0.54928645940119,0.5495716980080771,-0.44474697358946874,-0.7959006584566132,-0.05103004195446575,-0.7307043715427486,-0.27458732847867195,-0.27468066349433384,-0.7545413405157596,-0.5141559098060002,-0.7863236442638438,-0.4472219886669838,0.16406752494087304,0.45040225347448815,0.7883350519400402,-0.06125106348001106,0.4403459255696784,0.015583605691572895,-0.22859529397419887,0.39657549834726663,-0.6347772127604546,-0.17732688253298806,0.20521803507320785,0.042784249491561684,-0.44473587813698634,-0.7713340820595201,0.44173833199361817,-0.785295189465237,-0.08598706578641273,-0.8446249680674485,0.7346878902260248
