,Thal_VA_L,Thal_LGN_L,Cerebellum_3_L,Thal_PuA_L,N_Acc_L,Parietal_Inf_L,Cerebellum_7b_L,Occipital_Inf_L,OFClat_R,Thal_PuI_R,SN_pc_L,Thal_MDl_R,Precuneus_L,Frontal_Inf_Tri_R,Thal_MGN_L,ACC_sub_R,Temporal_Inf_R,Thal_MDl_L,Frontal_Sup_2_L,Thal_VL_L,Paracentral_Lobule_R,Parietal_Inf_R,Lingual_R,Putamen_L,Thal_LP_L,Occipital_Mid_R,Thal_IL_R,Raphe_D,Red_N_R,Cuneus_L,Thal_VPL_L,Occipital_Sup_L,Calcarine_L,Occipital_Inf_R,Frontal_Mid_2_R,Thal_LP_R,Cerebellum_3_R,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Cerebellum_6_R,Cingulate_Mid_R,Calcarine_R,Vermis_3,Heschl_R,Thal_PuI_L,ACC_pre_L,ParaHippocampal_L,Frontal_Inf_Orb_2_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Insula_L,Thal_PuM_L,Hippocampus_L,Hippocampus_R,Cerebellum_Crus1_L,SN_pr_R,Thal_PuL_R,Temporal_Pole_Mid_R,Angular_L,Frontal_Inf_Oper_L,Temporal_Pole_Sup_R,Cerebellum_4_5_L,Frontal_Sup_2_R,Temporal_Mid_R,ACC_sup_R
Paracentral_Lobule_R,0.5901015897245825,0.6485450028725414,-0.13982229151914116,0.3567312712372643,0.6801521947040259,0.7461674966917599,-0.6557723319757605,-0.5833939258643392,-0.4456924421889558,0.3417680142509358,0.6208822062015065,0.5117919755248254,0.8216178684619746,-0.4310441286257133,-0.049851553263509256,0.4085160212762139,-0.3209123567662078,0.295993934260032,-0.5848020944488802,0.6571937194544198,1.0,0.6573331173136642,-0.4473661862948455,0.593888977943491,0.21617391762632854,0.6800222510201359,0.34954192360174013,0.4677718948148673,0.24767698481094805,0.6369845902579344,0.6091957955411117,0.7618329327151662,-0.046934129421857186,-0.30145872112388566,-0.6056988981537276,0.2098588911507163,0.4736275816940726,0.12428808694632344,-0.5552251620821451,-0.5856032147135262,0.43159849974985476,-0.10595798139817277,0.5786193266598249,0.3907842003430097,0.41375163147417227,0.5279689313027135,0.4357482522746064,0.42121829740086325,-0.6767876658132223,-0.620513847872231,0.6322175807130419,0.5089263571656145,0.5832901777937199,0.6401419518302321,-0.6503402308412789,0.2727638447323434,0.3646574263913583,0.325908148179987,0.7870811480577806,0.504960610868704,0.37974303094052914,0.3305714870843667,-0.573524252364443,0.07656555803408335,0.3766024312150666
Parietal_Inf_R,0.27489709199734746,0.18164533116597875,-0.00828683705248884,0.44766430882641306,0.6432724202569989,0.4227113273023293,-0.4827377474177696,-0.3928284388393091,-0.10443412071175454,0.10848518046048296,0.22888278051899463,0.2814865682364851,0.5700896549949931,-0.5304913801276123,0.026521031919895285,0.1455022719183696,-0.548864193344339,0.29036039487105686,-0.6211928113978099,0.4013003069387648,0.6573331173136642,1.0,-0.37711865351358664,0.3281139895614527,0.4158142621086134,0.8056467226899604,0.21149484351711884,0.22490005133751384,-0.03216646954970023,0.5998002940646422,0.37544916341990037,0.674586762871097,0.03312023317503594,-0.17828501758953816,-0.45860680984372154,0.4686267248252472,0.1978424994818096,-0.017258960341432688,-0.5629741176148906,-0.5024157533791481,0.19470315983073824,-0.04569354269290678,0.4445224489205403,0.4073832412654738,0.08668910717997251,0.2646209770535018,0.3674953782868964,0.12440612187958719,-0.46963269895405824,-0.5566666695418727,0.34408725690986586,0.49565677319859774,0.4608730152840705,0.4181022770741898,-0.4398637196430079,-0.03272757274908863,0.490447912302322,0.050492480814331935,0.4808098572083112,0.15153776229207233,0.05520147308611204,0.18799014042311926,-0.45602267682050646,-0.08967538221874263,0.06787279029565435
Lingual_R,-0.4355239313404781,-0.45301733498232793,0.7220346147518492,-0.21932004988465414,-0.3811704499283796,-0.6139322508978533,0.8638962929197243,0.8463447259452032,0.6399141036966525,-0.2871090002124764,-0.2794568768916923,-0.4295866808683248,-0.4754820298518754,0.3851911151338328,0.4348268424742224,-0.6929382767091037,0.19578048349117014,-0.34706253607642057,0.7363544067110955,-0.22222434742033653,-0.4473661862948455,-0.37711865351358664,1.0,-0.5620943062117016,0.06346320815643615,-0.3233281905543183,-0.333429820998064,-0.07444824608236765,-0.05142806932518592,0.021311907462871198,-0.31736323316474896,-0.4006382883474013,0.7998169102266248,0.4839780824806447,0.737691150262462,0.18194802415712752,-0.004832002484434449,0.5748533629143175,0.71256063609704,0.9244195700057799,-0.18881019801415233,0.8641772013792646,0.039747124077992524,0.04891167139210585,-0.2888646993390786,-0.6637498671297871,-0.562147651660312,-0.6640448250246691,0.843380450858458,0.8752724439959167,-0.444324270011194,-0.021637343020809767,-0.4149831239204978,-0.6272615826300411,0.8403603914596098,-0.38449888028503415,-0.07958163757800969,-0.528434266600546,-0.6204125607764593,-0.35568003051229535,-0.5479192601069648,0.06343709822759581,0.7525386156652267,-0.06588762263596447,-0.4329256457861849
Putamen_L,0.6604070043689804,0.5261775576564086,-0.6145863705659659,0.39702056580693906,0.34286418818672354,0.8182150292279721,-0.8197123964726596,-0.8621899553233314,-0.789785624484893,0.6318178212268271,0.48266964679439933,0.7722976381437788,0.8160285674586458,-0.23288485185178476,-0.20075720909170297,0.8649620823039526,0.313966816180682,0.5743263256425182,-0.7341572947984697,0.40988336331615993,0.593888977943491,0.3281139895614527,-0.5620943062117016,1.0,-0.17494724536361286,0.5022556265233344,0.6763264520854175,0.11001226484859095,0.4052416454673948,0.4996703180619629,0.3632196503287246,0.7146457027222359,-0.25428621531339934,-0.24812231644090776,-0.8383364714805809,-0.41075971522455207,0.5594822941211856,-0.4445923809516586,-0.5505672212349724,-0.6589654636399899,0.7920077303356783,-0.28894277812385766,0.15607372125606045,-0.13565225575536394,0.49291658352689505,0.9259797797190777,0.802543381347996,0.898816199875201,-0.8636067277627193,-0.7047652812684505,0.8528151926963788,0.2164583476489235,0.6563259863125915,0.8368476360492085,-0.8801860942449693,0.6547938880075966,-0.03290954567985783,0.8270856163435001,0.8339474999083725,0.7262433007760999,0.892292478720947,0.4927117970983845,-0.8258277853017804,0.6518795479693317,0.8726085707954996
Thal_LP_L,-0.24010211742234613,-0.033831806447639695,0.24972265801666818,0.004192284399060679,0.18574602266165563,0.03254607140500724,0.04891398920356154,0.19908344690499122,0.12559886098577344,-0.19548745001498793,0.07671261184501829,-0.29657790352010654,0.042612112904403206,-0.31664812643179324,-0.0631145047573564,-0.40137397889233806,-0.30159093925134184,-0.34450493176362407,0.042254005948216135,0.13912690282064072,0.21617391762632854,0.4158142621086134,0.06346320815643615,-0.17494724536361286,1.0,0.4441436311479397,-0.39754080566844857,0.5055477477317275,-0.5053471527822229,0.19085703525800782,-0.021399903803558693,0.20321012631696134,0.240279004102181,0.21699255488528255,0.11179251684465348,0.8077201141059788,-0.1926709359468597,0.2582663942752475,-0.10015386794813154,0.07801144750647551,-0.24314726651667382,0.22151350569801015,0.33714668696605626,0.14075412379538768,-0.2559130724911379,-0.2751835596732118,-0.2757865699536214,-0.35830638857030395,0.1016201125563388,0.09073266716453797,0.04142654260821313,0.711858166156833,0.004159226423057809,-0.15112801082014188,0.0808349755253258,-0.42607649772856704,0.6853247794602059,-0.3276385974501811,0.0839810978789874,-0.2894842321891596,-0.33941055581915724,-0.20964994037536888,0.12454661609480773,-0.10755198585321622,-0.28075975831352995
Occipital_Mid_R,0.2508439908800052,0.15895811121066392,-0.16967132072494842,0.40958733678224707,0.4782386824783045,0.6164641075171485,-0.5612682294435438,-0.41254061254858226,-0.3169508147412219,0.1308036836341536,0.30518803687062274,0.3114285605114518,0.6482742732313448,-0.6147159324656893,-0.07447321353001891,0.27257421249366837,-0.15000547871529804,0.15678267044912428,-0.6593721225458897,0.3044791231360974,0.6800222510201359,0.8056467226899604,-0.3233281905543183,0.5022556265233344,0.4441436311479397,1.0,0.15806019555789175,0.2883423869074691,-0.1251887570415441,0.7038871181530167,0.20168827833771358,0.8338195883681947,0.10878409024117267,0.07479998325558848,-0.6189594573913496,0.31304616395442353,0.23342437614307449,-0.1823080799975013,-0.6471406850379482,-0.42053982722512884,0.26039410264818474,0.08361466123728736,0.41576736664567154,0.06603187053670032,0.041008832241228685,0.4581838029191357,0.3930885708022802,0.26178183914832337,-0.5312896941135938,-0.46697733343723347,0.5283121383286201,0.6836271357157926,0.452966798514757,0.4040742180334677,-0.5356211959938442,0.02735590107922243,0.4215245182259629,0.3200117001676682,0.688394692266105,0.2128890116405112,0.30980379854038315,0.12254931014002372,-0.6003044456848596,0.29574459569250455,0.20185946421283815
Thal_IL_R,0.5181010497508947,0.41332059895339324,-0.31612844330164847,0.5764036957743542,0.259206986118154,0.5623407511626622,-0.4870352664562224,-0.625907381792333,-0.5033459014211247,0.6401398302695928,0.48583899507546296,0.6975836117314336,0.6357887815645806,0.014211458722529024,0.18479380333637413,0.6354005341381799,0.220003096460601,0.7390695243433518,-0.39678107478745905,0.3565890459954259,0.34954192360174013,0.21149484351711884,-0.333429820998064,0.6763264520854175,-0.39754080566844857,0.15806019555789175,1.0,0.007187940469561213,0.6363181788681356,0.4156218051018985,0.4712516498248344,0.5001220847237343,-0.0715449692185609,-0.2772687754346807,-0.49028610881937107,-0.4488027533903024,0.46306034133204527,-0.17581221491501303,-0.22867751158252478,-0.434458173754267,0.6885953352702594,-0.18336341662767883,0.23670065280320013,0.1098762438721822,0.4996897777173087,0.6271326815946895,0.591689577630971,0.7037428412442881,-0.5874655642794625,-0.4991224916570293,0.6775013500471541,-0.13178194664285278,0.7055649027963954,0.760251106683443,-0.5711324160224854,0.5973402652076232,-0.1046967385861143,0.5111509607468405,0.5171852148229562,0.6978432245668186,0.6129537049225865,0.5536770562241558,-0.49995586238936907,0.4072316633003713,0.6992322609385222
Raphe_D,0.0446575750947485,0.49922341386621216,0.1995126667143124,0.12434582179039569,0.13271198338083415,0.29915532848013626,-0.1078660085939556,-0.04271404132146677,-0.08619138131983399,0.19726748332588792,0.5552630693346029,-0.015193087631988246,0.33433369636012394,-0.04715157053207341,0.06271255424571076,-0.09196470608813591,-0.0913094462105238,-0.144848135164679,0.11228939204693555,0.327278169352723,0.4677718948148673,0.22490005133751384,-0.07444824608236765,0.11001226484859095,0.5055477477317275,0.2883423869074691,0.007187940469561213,1.0,-0.07045952166797138,0.20337514615232247,0.22366020106600723,0.2651246201159008,0.14825563901081676,0.16091331590220315,0.031372969919408425,0.373497271646213,0.12115710667469184,0.39885618387601,0.01136243463021893,-0.05264023428763076,0.01778542567489464,0.08399911647984147,0.6506939858238745,0.18392350723537007,0.17508613900997516,-0.03738450159308269,-0.16493776660684714,-0.009874254776389903,-0.1408852543013879,-0.010309247176202872,0.3178025321738925,0.556957183648193,0.31012335997961077,0.18012591695250277,-0.14076207061655574,-0.011221080643297117,0.5780280811989172,-0.08330544874084732,0.305137428601886,0.08696572646829186,-0.010758467205617931,0.04164697950087499,0.06120124029898364,0.06452281432469419,0.06815832583429107
Red_N_R,0.5575109436304271,0.438773130683859,-0.06833250558700332,0.1859281192444543,0.25307019366378963,0.27696488174612893,-0.21018837643800736,-0.3709993366525816,-0.2861360689062529,0.457026041958986,0.4309487151783205,0.5372292722444653,0.4121187292368223,0.13768949468803102,0.1441101292144374,0.414310534024274,0.14266832960499368,0.5258318939096106,-0.15240338199662012,0.39261584907155667,0.24767698481094805,-0.03216646954970023,-0.05142806932518592,0.4052416454673948,-0.5053471527822229,-0.1251887570415441,0.6363181788681356,-0.07045952166797138,1.0,0.28104245862913774,0.47152730993528613,0.18751616577301947,0.023880517156230387,-0.33176836199308457,-0.2412046779452319,-0.41407287919900615,0.5508751576932357,0.07056186256631446,-0.011545374087514623,-0.2038319246296366,0.5479322813776671,-0.026447033194624346,0.08480922440172632,0.13019985498463008,0.53411703506789,0.3900378773872109,0.4530794581947068,0.4212827806854186,-0.30686114378718826,-0.2601229316405638,0.3316419520414664,-0.3151133966317974,0.39798617863865887,0.5131883295585583,-0.2783448958079148,0.5849642303309442,-0.3253851969868184,0.3085406677140529,0.22931696629577084,0.5604867074980807,0.3967656962585873,0.6257226857096084,-0.23059215043381548,0.12741780365394242,0.45335306763750444
Cuneus_L,0.43552008670948544,0.25994416931353065,0.06284802378602854,0.5001763679823217,0.4774128592737541,0.6169845816599328,-0.3556411235613392,-0.2993230272808282,-0.2906523431939065,0.26573373852487675,0.38469248654068344,0.44352789816749544,0.7689085486533725,-0.4234293535399133,0.24746151748029466,0.2682306379210277,-0.009297336564804403,0.3650900927659552,-0.44004380287638445,0.46958532938364683,0.6369845902579344,0.5998002940646422,0.021311907462871198,0.4996703180619629,0.19085703525800782,0.7038871181530167,0.4156218051018985,0.20337514615232247,0.28104245862913774,1.0,0.4287043573390621,0.8541113801731612,0.5044702432007255,0.05322306399742103,-0.48500682258862066,0.1829719720994863,0.4958659764528349,0.08655167726077387,-0.40965371386181204,-0.17932474212640986,0.4612594209538225,0.419276656626865,0.4997902479043234,0.1627551641752038,0.23126706167085648,0.4307193536270985,0.40513560382027486,0.2697906088052856,-0.40097793976707924,-0.3024817620230365,0.5866974244272949,0.4679466115618978,0.5483859206254196,0.4699025108370221,-0.3821930473045132,0.20668547480339725,0.19590833111119424,0.29767122888202874,0.6403806755577665,0.45499720785556874,0.31268722222857914,0.4674588778463832,-0.4610543822076657,0.2931720862483384,0.29543697102224353
Thal_VPL_L,0.7829676573747721,0.6939649546474959,0.054185430238302724,0.5072973726980337,0.7824093501448545,0.5318195248498043,-0.4133252155635647,-0.4444279890560064,-0.2404940089078373,0.4982077661754488,0.4679121516253035,0.49160924045102367,0.5882948548099335,-0.21792964907641144,0.024338209709040822,0.31173349289694957,-0.4270312452137291,0.5804299034079464,-0.3111766006244812,0.8674644673107531,0.6091957955411117,0.37544916341990037,-0.31736323316474896,0.3632196503287246,-0.021399903803558693,0.20168827833771358,0.4712516498248344,0.22366020106600723,0.47152730993528613,0.4287043573390621,1.0,0.49781591825578286,-0.004334867012962245,-0.5698295624342163,-0.3706614839687134,0.2307032365152966,0.4191565867477306,0.19717261859903554,-0.31723250336682296,-0.4714984291168098,0.29929323909518685,-0.15222939553510237,0.44028063855632227,0.5279405206648076,0.7297459307484236,0.36453453244320216,0.49649715908624636,0.2815683929951429,-0.47878690211773167,-0.5411760571324377,0.5091474886488628,0.17794798428036313,0.6408413726027378,0.6697778421506928,-0.432622038350245,0.42294171179617573,0.17391606290862235,0.12412246653731285,0.5056214518061793,0.6612215993946648,0.18368197588299218,0.4580472611410335,-0.3465913312431058,-0.27036812696760504,0.32315687996750286
Occipital_Sup_L,0.5259106931279175,0.40229985880731606,-0.2840035160000627,0.6005540934691652,0.5718375207747903,0.8691749172242903,-0.6984012728388042,-0.6198565968511248,-0.5704675201949568,0.36735465609661555,0.4655988235792645,0.5608769213081014,0.8896455180678817,-0.5557831156766153,0.020599486157077105,0.5359807870973918,-0.020467692176880905,0.4504264654796729,-0.7224058689884986,0.47900522520225836,0.7618329327151662,0.674586762871097,-0.4006382883474013,0.7146457027222359,0.20321012631696134,0.8338195883681947,0.5001220847237343,0.2651246201159008,0.18751616577301947,0.8541113801731612,0.49781591825578286,1.0,0.12498359898687139,-0.12181688229781913,-0.7866908335118324,0.09326879729979382,0.40751704792337956,-0.22119778483853283,-0.7122942329154769,-0.5331492373727539,0.4651409288709439,0.023267936493250017,0.4436288327473168,0.05240025794514211,0.3087936697024104,0.6927622373599825,0.590679475749895,0.5405573206508888,-0.7247368203726803,-0.6179803950209805,0.7822547439574394,0.5224320140990995,0.706340963692201,0.6900607689171807,-0.7212047632867401,0.32052836960535463,0.24389514482523578,0.527052624677221,0.8989956633257205,0.561919065197868,0.5499895431144212,0.31396917145281256,-0.7740243387386763,0.367900779427508,0.45886629189448574
Calcarine_L,-0.14209564929073762,-0.206251811132531,0.6880814435990432,0.1254921564680531,-0.05089818684156937,-0.20244546929482943,0.5613699873107534,0.581246951920877,0.4272194040745782,-0.07626478327392043,0.0109407821790536,-0.19310531427220298,0.009157626002447548,0.12270564407409042,0.52282848092156,-0.5009834602796457,0.0940841537225258,-0.12631176770385588,0.43056849638624134,0.08290914346558488,-0.046934129421857186,0.03312023317503594,0.7998169102266248,-0.25428621531339934,0.240279004102181,0.10878409024117267,-0.0715449692185609,0.14825563901081676,0.023880517156230387,0.5044702432007255,-0.004334867012962245,0.12498359898687139,1.0,0.4616126416799511,0.40757657931953084,0.3377581413947719,0.16196070792156206,0.5661927448815188,0.40302856906183127,0.6733980143303677,0.014436829533673338,0.9535106450192905,0.40037655532758554,0.1697918421226509,-0.10324647474582133,-0.3844684051890791,-0.2892726428853623,-0.4564130205521818,0.5097273438676457,0.5796896071408326,-0.07059723206595582,0.2826106291675342,0.011436228652563453,-0.26270304371130865,0.521200039526961,-0.2209279721436736,0.16335573358739391,-0.35772313126179617,-0.19328287891166113,-0.07972438260246147,-0.35827039202762795,0.2776177735556174,0.4352963941744891,0.04578887709577206,-0.25683778220275816
Occipital_Inf_R,-0.4814126046005111,-0.4671063632638629,0.24750049233172636,-0.24189369974634067,-0.4749306155481111,-0.2773257880633299,0.40796566637059417,0.4622462795637292,0.2877747719288954,-0.26985439532535377,-0.08190282111762226,-0.24871614502564635,-0.25783684716270805,0.03893500798922597,0.15250984286625124,-0.33080706686976197,0.4176307553224287,-0.3263368982972152,0.360365449219653,-0.3732776543006527,-0.30145872112388566,-0.17828501758953816,0.4839780824806447,-0.24812231644090776,0.21699255488528255,0.07479998325558848,-0.2772687754346807,0.16091331590220315,-0.33176836199308457,0.05322306399742103,-0.5698295624342163,-0.12181688229781913,0.4616126416799511,1.0,0.3035794371240361,0.06198828163678532,-0.11187325160377105,0.08082707577167916,0.3123558248581645,0.5860991578160996,-0.16633824477992787,0.5262516692429925,0.0834688430386859,-0.3222761015911314,-0.45012613101302257,-0.28840641550999574,-0.3667893681787202,-0.3133712082765934,0.4261847759456531,0.6001704475865086,-0.22422147020727853,0.18211932638608389,-0.3362919624473137,-0.4412226741439365,0.3882761763052058,-0.3555931770164655,0.034047589005266526,-0.09182870332895066,-0.2577959884956615,-0.3567024430324024,-0.15841879649738974,-0.09216027843740855,0.32857811811691534,0.3535498165131894,-0.2715830652971822
Frontal_Mid_2_R,-0.6192365166854545,-0.4121321932950758,0.7214351142405975,-0.3581575298860003,-0.4689666158392966,-0.8641312626679079,0.9218732757121596,0.8936806838832205,0.7934989864635169,-0.34817330799290747,-0.31430805750504326,-0.6735481868897873,-0.7769554648693013,0.5450549974094816,0.29607229336887037,-0.8593065147619939,-0.09328425994924236,-0.5066818528002114,0.9303026586557761,-0.32601395640033987,-0.6056988981537276,-0.45860680984372154,0.737691150262462,-0.8383364714805809,0.11179251684465348,-0.6189594573913496,-0.49028610881937107,0.031372969919408425,-0.2412046779452319,-0.48500682258862066,-0.3706614839687134,-0.7866908335118324,0.40757657931953084,0.3035794371240361,1.0,0.27410082881727377,-0.35325996508330415,0.650335706708394,0.8748662958566132,0.8011118962396482,-0.4986794421216089,0.4549167220243823,-0.010704242703378114,0.20566053758003983,-0.31699480187054546,-0.9210076434712895,-0.7814188149791625,-0.8135236125338425,0.9215168316929395,0.8392101304711428,-0.6957712224504354,-0.1782001662493342,-0.5439358229470986,-0.7484776828692061,0.9347002455209672,-0.5026839752445154,0.07111750424944115,-0.8127027003615384,-0.8851491505389629,-0.5744073261737697,-0.8096893008452943,-0.21971750480709046,0.9934192278572943,-0.4200354758053839,-0.6175989899580757
Thal_LP_R,-0.12592508292018706,-0.02713163382245505,0.5482358814991652,0.08977779805547378,0.4037922228168326,-0.14699349125214567,0.21951981569852333,0.3555942643704052,0.44261537986924626,-0.23584270047738404,-0.04210064249563401,-0.36888135274511813,-0.06010667703947543,-0.3228208756564684,0.07149237891401586,-0.5877534574758442,-0.6653054063187719,-0.25633728127414573,0.1401544711185742,0.32511960869208195,0.2098588911507163,0.4686267248252472,0.18194802415712752,-0.41075971522455207,0.8077201141059788,0.31304616395442353,-0.4488027533903024,0.373497271646213,-0.41407287919900615,0.1829719720994863,0.2307032365152966,0.09326879729979382,0.3377581413947719,0.06198828163678532,0.27410082881727377,1.0,-0.17068113301095605,0.49019371014963603,-0.005953886577059563,0.13517314627428276,-0.3977515511163946,0.28800863623162926,0.4218363110454281,0.48434795762278166,-0.10174230237961097,-0.47452090151832466,-0.30742653764166655,-0.6065721641119702,0.26076392303600004,0.12302588143811138,-0.17179763147941796,0.5865950393244485,-0.03361319929137217,-0.22109431137285007,0.27810207647178925,-0.47550277630746973,0.6626079627271595,-0.5985788268925399,-0.1106541215853744,-0.30487653443986235,-0.6356081068572184,-0.14143449927201007,0.28848358855420075,-0.5415346375802111,-0.5149342045045301
Cerebellum_3_R,0.5834116139886771,0.49358852253502516,-0.0024992043979961444,0.1987936766062585,0.3371327967460235,0.4328883668876867,-0.33555762483318324,-0.38955097275753153,-0.30745472640530275,0.5372244873369352,0.47787383247103493,0.5242986027859168,0.5921625570717314,-0.003554002875515828,0.05887198907922479,0.4351696764320314,0.14458078361157928,0.4104336096541919,-0.2867556187079924,0.506443726832793,0.4736275816940726,0.1978424994818096,-0.004832002484434449,0.5594822941211856,-0.1926709359468597,0.23342437614307449,0.46306034133204527,0.12115710667469184,0.5508751576932357,0.4958659764528349,0.4191565867477306,0.40751704792337956,0.16196070792156206,-0.11187325160377105,-0.35325996508330415,-0.17068113301095605,1.0,0.10106524475547295,-0.06285758123011635,-0.16355600313104335,0.6932420809022195,0.16016469166023597,0.37742172224161524,0.19044529278150374,0.5685824766738862,0.4580094843087554,0.5692797902075941,0.44507508809429863,-0.41104985251036863,-0.31898386155992076,0.4883446800126549,0.1280285492420537,0.4148484903240349,0.5452460550961427,-0.3878539866778809,0.6242072067191828,-0.01962305864001467,0.4055391867332098,0.41763402600943883,0.5542544441463512,0.4631800951313521,0.822589187447568,-0.3195457451387857,0.29910795444822524,0.5260997061986223
Supp_Motor_Area_R,-0.1201225087549958,0.11948070681007396,0.7996068511089347,0.016964482974877373,0.12436682645622087,-0.3313703673512569,0.5576335795533817,0.5593803923432084,0.5476062316430035,0.006934737735104201,0.18813708635576282,-0.3529102294157016,-0.1411514616607873,0.2547191047379528,0.3736191429535954,-0.6743556400432902,-0.323920553210628,-0.27389261740078913,0.6221758537438685,0.27068804272944846,0.12428808694632344,-0.017258960341432688,0.5748533629143175,-0.4445923809516586,0.2582663942752475,-0.1823080799975013,-0.17581221491501303,0.39885618387601,0.07056186256631446,0.08655167726077387,0.19717261859903554,-0.22119778483853283,0.5661927448815188,0.08082707577167916,0.650335706708394,0.49019371014963603,0.10106524475547295,1.0,0.5788995043670729,0.47897981787143484,-0.11382848223944993,0.546066339552828,0.5214307807617583,0.6120177706315735,0.13421888486001238,-0.6243382758067911,-0.4684300319430622,-0.5949110743124341,0.5099873898997145,0.45927692631828226,-0.17878390990035548,0.23485324932848947,-0.033751649791690985,-0.2488190733403264,0.5542442172134338,-0.21247610235210163,0.35420913765081363,-0.6976303186101587,-0.3498115153089915,-0.12900583347832076,-0.6130739075896627,0.19463434607296642,0.6708301467789246,-0.4149530005659389,-0.37877773479891264
Frontal_Inf_Oper_R,-0.4046188906875228,-0.2660581085132335,0.6018334754932434,-0.29100321100422455,-0.5271490223720436,-0.7265737361259528,0.8006358581966501,0.7196269083368441,0.6103649105153738,-0.012436881401348398,-0.14936746391542893,-0.3945985024841313,-0.6109425726164671,0.7473488537115527,0.31051925408994363,-0.5772099689488671,0.19569565020122087,-0.2733029240419965,0.8806903161066816,-0.21089788077056448,-0.5552251620821451,-0.5629741176148906,0.71256063609704,-0.5505672212349724,-0.10015386794813154,-0.6471406850379482,-0.22867751158252478,0.01136243463021893,-0.011545374087514623,-0.40965371386181204,-0.31723250336682296,-0.7122942329154769,0.40302856906183127,0.3123558248581645,0.8748662958566132,-0.005953886577059563,-0.06285758123011635,0.5788995043670729,1.0,0.7746389605796636,-0.1067088298616348,0.4581092184360772,0.02243958193479232,0.15520605313088592,-0.06273844922175839,-0.6554476013691165,-0.5145462045912166,-0.5057073597552258,0.7635630151301671,0.7671366193655604,-0.4613261104276076,-0.2273149925890485,-0.3954491864761672,-0.5118952366641366,0.7745151788875629,-0.17259826067313563,-0.0585466771005079,-0.5121419621041993,-0.7492511242730335,-0.2810352232281174,-0.48929559757962937,0.06023186464225398,0.8829113612653224,-0.10212509478633497,-0.23958661330512823
Cerebellum_6_R,-0.5829708843538992,-0.5232773247051845,0.6365192923470577,-0.33472474851135176,-0.5727002749444028,-0.6789845640506589,0.8989738080295289,0.8969107068782757,0.6598448708176611,-0.3691664414541282,-0.31563649327155413,-0.5101501585683544,-0.6241304892827538,0.46766099660245575,0.38408702850373694,-0.7042145807036504,0.27127168517639577,-0.42582651553102546,0.8215957092697393,-0.3752507351078801,-0.5856032147135262,-0.5024157533791481,0.9244195700057799,-0.6589654636399899,0.07801144750647551,-0.42053982722512884,-0.434458173754267,-0.05264023428763076,-0.2038319246296366,-0.17932474212640986,-0.4714984291168098,-0.5331492373727539,0.6733980143303677,0.5860991578160996,0.8011118962396482,0.13517314627428276,-0.16355600313104335,0.47897981787143484,0.7746389605796636,1.0,-0.32802382050926576,0.75415106548222,-0.037580236538788815,-0.06882346456385108,-0.3936682315645611,-0.7133231303169201,-0.6582804187258972,-0.6771014252064282,0.8954320894709459,0.952218140927821,-0.5422232075961408,-0.08977608850937036,-0.5336853170493533,-0.7319469336342361,0.8826237949134876,-0.46001047642201587,-0.09292119927134425,-0.5283209152482475,-0.6936367327005595,-0.45145214115675797,-0.5637940623337845,-0.13326712290829676,0.8090519541244704,-0.044767924907300014,-0.48205832171850377
Cingulate_Mid_R,0.5702677475610403,0.4045681134289237,-0.2703951574920183,0.33752319381692536,0.2147855947224425,0.5073416004029772,-0.4701372618538586,-0.5745433707859073,-0.5128978431950965,0.7080971971533173,0.444786412309932,0.7276047237496064,0.6409343639106678,0.1075605760974669,0.010048900785177742,0.6432273048114143,0.358615712001915,0.6061753535340941,-0.42601039288146725,0.42444811854737785,0.43159849974985476,0.19470315983073824,-0.18881019801415233,0.7920077303356783,-0.24314726651667382,0.26039410264818474,0.6885953352702594,0.01778542567489464,0.5479322813776671,0.4612594209538225,0.29929323909518685,0.4651409288709439,0.014436829533673338,-0.16633824477992787,-0.4986794421216089,-0.3977515511163946,0.6932420809022195,-0.11382848223944993,-0.1067088298616348,-0.32802382050926576,1.0,-0.006062439851598743,0.20495141675428444,0.03271435023869323,0.5320063334547515,0.6692429691716593,0.6978458406900537,0.7177387054485377,-0.5505295668530411,-0.42260824915939155,0.6889778284175766,0.1077442140891636,0.5327041603109184,0.696308268684367,-0.5493723548080233,0.6685728645419892,-0.0960223682105201,0.6402289819371837,0.5215303238010878,0.6771896595034843,0.7163715637799237,0.7297076264990197,-0.47354538928149725,0.6228496090661075,0.8422805889977408
