,Frontal_Sup_2_L,Paracentral_Lobule_L,Thal_PuA_R,Red_N_L,OFCpost_L,Vermis_10,Rolandic_Oper_R,Precentral_L,OFCant_L,Thal_PuA_L,Thal_VPL_R,Rectus_L,Red_N_R,Supp_Motor_Area_R,Cerebellum_8_R,ACC_sub_L,Temporal_Pole_Mid_R,Vermis_8,Thal_LGN_L,Supp_Motor_Area_L,Temporal_Sup_L,Cerebellum_9_L,Frontal_Inf_Orb_2_L,Thal_MDm_R,N_Acc_R,SN_pr_L,Cerebellum_8_L,SN_pr_R,Amygdala_R,Cerebellum_Crus1_R,Thal_VL_R,VTA_R,Vermis_9,Thal_MDl_R,Rectus_R,Frontal_Med_Orb_L,Frontal_Inf_Tri_R,Temporal_Pole_Sup_L,Vermis_6,Insula_R,Temporal_Inf_R,Cerebellum_6_L,Frontal_Sup_Medial_L,ParaHippocampal_R,Temporal_Mid_L,OFClat_L,Thal_PuM_R,OFCmed_L,Precuneus_L,ParaHippocampal_L,Cerebellum_Crus2_R,Thal_VA_L,SupraMarginal_R,Thal_PuI_R,Cingulate_Post_L,SN_pc_R,OFCmed_R,Cerebellum_7b_R,Temporal_Mid_R,Postcentral_R,Amygdala_L,Fusiform_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Precentral_R,Occipital_Mid_L,Thal_LP_L,Cerebellum_6_R,Parietal_Inf_L,Frontal_Mid_2_R,OFCant_R,Cingulate_Mid_R,Angular_L,ACC_sub_R,Thal_PuM_L,Thal_VL_L,Precuneus_R,Hippocampus_R,Heschl_R,Temporal_Sup_R,Cerebellum_3_R,SN_pc_L,N_Acc_L,Parietal_Sup_R,Frontal_Med_Orb_R,Cerebellum_4_5_L,Temporal_Pole_Sup_R,LC_R,Cingulate_Post_R,Parietal_Inf_R,Temporal_Inf_L,Occipital_Inf_L,Cerebellum_Crus2_L,Thal_IL_L,VTA_L,Cerebellum_3_L,Occipital_Sup_R,LC_L,OFCpost_R,Cerebellum_10_L,Thal_AV_L,ACC_pre_R,Fusiform_L,OFClat_R,Lingual_R,Pallidum_R,ACC_pre_L,Thal_MDm_L,Thal_MGN_L,Putamen_R,Cuneus_R,Parietal_Sup_L,Vermis_3,Lingual_L,Thal_AV_R,Thal_MGN_R,Frontal_Mid_2_L,Olfactory_L,Frontal_Sup_Medial_R,Cerebellum_4_5_R,Frontal_Inf_Oper_L,ACC_sup_L,Caudate_L,Angular_R,Insula_L
Precentral_R,0.5433006132895568,-0.023668160732388754,-0.3586002576641293,-0.7257162818615934,-0.754892885650739,0.6732959445152549,-0.4169061737747817,-0.3097671031180403,-0.7937273107187698,-0.02826611293620141,-0.4298760150734287,-0.7363609931949158,-0.2743633362234471,0.7615201053161352,0.5302262744450168,-0.8459015508282675,-0.8978802527473941,0.5744484286150521,-0.28604176703901685,0.7638475549426929,-0.19491158366144137,-0.16492843442770208,0.20730329257429966,-0.3769600964111402,-0.12876264076693567,-0.7451614852627401,0.7074833532261064,-0.5632384514319415,-0.6437048026322122,0.12401331765562534,-0.3837163654664068,-0.6104362623757403,0.6739596959665908,-0.5776429294187458,-0.7353581740470662,-0.822953602233167,0.20919066043178228,-0.6372753688415944,0.39389002575454934,0.08240478001322629,-0.5597391396028595,0.6824366934960777,0.4496913875738644,-0.8820482372965192,0.35332106881149067,0.46416037123542325,0.43479363392070036,-0.7944707592196619,-0.438290744841345,-0.5878038453132761,0.5036136287811629,-0.4385393454225435,0.7841424327133031,-0.2966842100184575,-0.1409218553128422,-0.21101187300283447,-0.7062248758117441,0.3351976089428669,-0.5981566090687617,0.9019385095873179,-0.5576035181289574,-0.29175958924644974,-0.6610009655209753,-0.830491928629062,1.0,-0.28829784170564426,0.4205530699247892,0.5067821780681044,-0.6457710539159177,0.7538374164764998,-0.11978621359052623,-0.39904005806637943,-0.6206783119584169,-0.8748582294951396,0.20075446334349192,-0.023837668144612686,-0.4190296753835336,-0.5194279036101902,0.5835544979729241,-0.014347719089214709,-0.21699611228340718,-0.20365448910300593,0.023703994695919228,0.05512617883956803,-0.8236130150920067,-0.08594456380556542,-0.8801471172089913,-0.15906257476657482,-0.12469162086323379,0.18373127535509887,0.7883350519400402,0.7137067331178604,0.680719665156029,-0.4211974202555053,0.8706042383565524,0.8310089373619614,-0.2504747787093586,0.6589143164997632,-0.8110549724685637,-0.5427928180481387,-0.7179425285958707,-0.8842205521516221,0.7965501319646867,0.8151082761315211,0.5637357818191518,-0.8923387016795304,-0.8462302898952022,-0.2707397551953064,0.33188879534100435,0.22292387445734999,-0.24276650642217545,-0.6106521433459684,0.3113924402924446,0.6968840932290647,-0.7484233512341399,0.22401709446675605,0.4900200919799203,-0.64333900371261,0.5296190199500529,0.029253584875043138,-0.5343400747847021,-0.7181086996300504,-0.36234707788376114,0.10511861959312646,-0.5119181687136107
Occipital_Mid_L,-0.600948918333104,0.6112625079052016,0.1400156759101114,0.31047752178662646,0.566709636451036,-0.4142431573985873,0.05338642220048995,0.777392500529886,0.3205661370425671,0.5070425412316404,0.2350479513641264,0.4656573894250609,0.005997272775323202,-0.15812732443721908,-0.566085728035718,0.3994280234748947,0.3912516545299104,-0.6472525340180311,0.30474654891396524,-0.20888921144678763,0.6451736279644178,0.20375784857913898,-0.1990836704554345,0.4358847587415289,0.48287384872577094,0.2336138489268238,-0.5957217462320514,0.09880678375378925,0.456607120239102,-0.40865392403012357,-0.12068914441511597,0.22015294086471204,-0.5569777604883738,0.4204797063094611,0.5144201172649621,0.2743211833872726,-0.5614876110152841,0.3640031641677352,-0.14474885107308344,0.47020379353547576,-0.051104659749386015,-0.4945252231294828,-0.6031749980939898,0.3875233529663841,0.4566655562367038,-0.525441432961607,0.5506804309560678,0.4117155340211618,0.7421264171759765,0.37829675587874617,-0.4496777838988695,0.37100207402053453,0.13253725360025603,0.16435892874003338,0.392572522959169,-0.09381634959600633,0.4791084686878983,-0.12218584418851507,0.2881878460967422,-0.10952603283063514,0.5693411910733812,0.027779382697645447,0.7920853794505754,0.3636956995605834,-0.28829784170564426,1.0,0.35525686451247146,-0.3939994297662451,0.8038580438246937,-0.6743318596948841,-0.06478115229793807,0.2644396723370022,0.8405690971269463,0.3624789401980418,0.5980945468484742,0.41380702470181724,0.764578178558714,0.49311788268154716,-0.006404357822420571,0.3093018477586052,0.22872173114457334,0.38146030960523764,0.5042440382614585,0.3156523472793478,0.2224606922923127,0.08787706656576523,0.4040051958785401,-0.41540885339872236,0.1628892704724146,0.5910315639725677,-0.46781563734887666,-0.4306545353394817,-0.5620831067423532,0.19365454735783602,-0.23681042389195583,-0.18844004012418955,0.858435997456858,-0.4913872917274245,0.45516439867744884,0.36732470344979884,0.17982161380629252,0.496646952074481,-0.4839024792833058,-0.4853488955543332,-0.2906401060252038,0.28050062249582913,0.5425334584927819,0.39469478200080477,0.014061046837111745,0.45800251250516766,0.8880020842052437,0.8064918791742347,0.42006996370391986,-0.32958516282912736,0.1727565834419892,0.23900024001702758,-0.41742457062676425,0.5150133692274749,-0.6911383674773425,-0.05406008260058073,0.4298336834963212,0.5767944752961193,0.5477025589622261,0.6906640172986807,0.6801365452189456
Thal_LP_L,0.042254005948216135,0.2696860924340241,-0.42909759117523233,-0.3146314293966309,-0.22919084300744563,0.08323594763330472,-0.28570839740201653,0.25645332166057233,-0.25784139418225244,0.004192284399060679,-0.16200604862543977,-0.2039388188908085,-0.5053471527822229,0.2582663942752475,0.037494442422044014,-0.37646296318681244,-0.3276385974501811,-0.059493649357446415,-0.033831806447639695,0.2964462355894043,0.01701941443730196,-0.15443492696682634,-0.15512527999011744,-0.2754390200042762,0.3073107657312274,-0.3982414980213608,0.07532833660362642,-0.42607649772856704,-0.1909695321641458,-0.08976828287657544,-0.19822675033667167,-0.29881739021498493,0.06164391762028348,-0.29657790352010654,-0.18206110746866253,-0.3482892820594653,-0.31664812643179324,-0.36854233141847703,0.07242854829326636,0.12371209632781804,-0.30159093925134184,0.09738976405731717,-0.02192256469756699,-0.3721930610343859,0.17326277003439483,-0.1524985361056783,0.5648996300643111,-0.17218700745331808,0.042612112904403206,-0.2757865699536214,0.09073266716453797,-0.24010211742234613,0.5337113365145545,-0.19548745001498793,-0.08435356492756872,-0.269425319019272,-0.23485819943815137,0.18428614267431517,-0.10755198585321622,0.38296576921125736,-0.19263713853331488,-0.20225736304275632,0.0821172093287755,-0.35830638857030395,0.4205530699247892,0.35525686451247146,1.0,0.07801144750647551,0.03254607140500724,0.11179251684465348,-0.23192563206978717,-0.24314726651667382,0.0839810978789874,-0.40137397889233806,0.711858166156833,0.13912690282064072,0.07344694342580828,-0.15112801082014188,0.14075412379538768,0.11076641048418445,-0.1926709359468597,0.07671261184501829,0.18574602266165563,0.15054024070836916,-0.44582323133200363,-0.20964994037536888,-0.33941055581915724,-0.4434574091733774,-0.02741798141995707,0.4158142621086134,0.042784249491561684,0.19908344690499122,0.1016201125563388,-0.3859502951486941,0.3004123379912354,0.24972265801666818,0.30769111052047055,-0.08650196870842936,-0.31950152513976593,-0.2341134182338804,-0.4189863504891467,-0.3093319955152814,0.08927233172757565,0.12559886098577344,0.06346320815643615,-0.4650163141537678,-0.2751835596732118,-0.01918172113865485,-0.0631145047573564,0.16862870843786515,0.22200877035831273,0.09544283258797795,0.33714668696605626,0.18838747843134934,-0.368866409928872,0.3060597558445938,0.11352602232048611,-0.20100270646621216,-0.026106236036181604,-0.2813081279871048,-0.2894842321891596,-0.2282232292460174,-0.08098709877489069,0.39823412882628706,0.04142654260821313
Cerebellum_6_R,0.8215957092697393,-0.3958643578770439,-0.2692699014143749,-0.6376293913250319,-0.7812944903398599,0.8292172858275375,0.006500309151098486,-0.4421534962282237,-0.4148610565478802,-0.33472474851135176,-0.49728100330144076,-0.7279456726799077,-0.2038319246296366,0.47897981787143484,0.9327339425435107,-0.7234675874856008,-0.5283209152482475,0.8709911456012307,-0.5232773247051845,0.5857735225240184,-0.5070190072347571,-0.38616738734251566,0.16327816183853575,-0.4830458509190973,-0.19708700197977816,-0.6948956014153046,0.8873703302419074,-0.46001047642201587,-0.2941442575316828,0.8559266790742982,-0.21903962435446783,-0.6748596242233946,0.9137810823561121,-0.5101501585683544,-0.7821455004860937,-0.4614742721035834,0.46766099660245575,-0.7005842127574797,0.809054824226166,-0.18815072409446523,0.27127168517639577,0.9491060106638535,0.7923829819932995,-0.5849792909188025,0.09311236213769733,0.36993012616108434,-0.1124625177129751,-0.5131500141146638,-0.6241304892827538,-0.6582804187258972,0.952218140927821,-0.5829708843538992,0.03130138219095138,-0.3691664414541282,-0.2527665882863696,0.2055460019469644,-0.7737305151707955,0.833726918477499,-0.044767924907300014,0.2675404245361331,-0.5536828066942008,0.45515334061698387,-0.628914993413277,-0.6771014252064282,0.5067821780681044,-0.3939994297662451,0.07801144750647551,1.0,-0.6789845640506589,0.8011118962396482,-0.38428188555956816,-0.32802382050926576,-0.6936367327005595,-0.7042145807036504,-0.08977608850937036,-0.3752507351078801,-0.7186031500178737,-0.7319469336342361,-0.06882346456385108,-0.24848883125670562,-0.16355600313104335,-0.31563649327155413,-0.5727002749444028,-0.4089610318984285,-0.44803930637286005,-0.13326712290829676,-0.5637940623337845,0.49920725212352113,-0.23387760198447835,-0.5024157533791481,0.5767118880419427,0.8969107068782757,0.8954320894709459,-0.5892649321243928,0.5495803751629349,0.6365192923470577,-0.6249370068679967,0.6260788295382137,-0.7276105513098847,-0.7677310145162568,-0.40048897104704895,-0.634427932707504,0.7795019971633538,0.6598448708176611,0.9244195700057799,-0.5936890719159013,-0.7133231303169201,-0.2860455067695723,0.38408702850373694,-0.3384524369297378,-0.4457470071930885,-0.7772646845674774,-0.037580236538788815,0.9178956024695223,-0.3889869938184534,-0.2845130241601674,0.6812516782064054,-0.7609891999605554,0.8325287354914347,0.12564461438306937,-0.45145214115675797,-0.7294797249017952,-0.6761008288014053,-0.5287690091588023,-0.5422232075961408
Parietal_Inf_L,-0.7007635192416727,0.6686144876240241,0.36725093897246947,0.7156579631093957,0.8548044262523083,-0.7509792199795099,0.31109872911874076,0.855066331127523,0.6844264535728886,0.4593347761468863,0.5619984455786492,0.8067254032456611,0.27696488174612893,-0.3313703673512569,-0.8128966013344195,0.7469198763051293,0.7064570533927801,-0.8338782170109121,0.6162487894940774,-0.40274011806074245,0.7010614268325315,0.3440659432213821,-0.046198045207915664,0.5475303064429399,0.44011258123198005,0.6845492108934915,-0.8901069364506187,0.5365209574801394,0.6717673965861104,-0.5463395249688113,0.26304162505342904,0.5232862278151098,-0.8315684957631011,0.6514286599087525,0.8294222601381818,0.6049706752169065,-0.47983694967582013,0.6100407000954812,-0.38530993392781127,0.4332745439264195,0.13448611570976568,-0.8053963034546062,-0.6539832027597552,0.7259605745328124,0.15872146026869755,-0.5070834712550555,0.26012325507187467,0.7726162683491545,0.8945178437275284,0.6353098738557891,-0.7266586448725142,0.6070167983852227,-0.18904829286734431,0.45170717555991524,0.5294155844984421,0.11013282430365472,0.8035295895286402,-0.45343230066275364,0.43207425136672706,-0.383035521584824,0.7881502051969155,0.10161537524085792,0.9779814081293493,0.7630201135635275,-0.6457710539159177,0.8038580438246937,0.03254607140500724,-0.6789845640506589,1.0,-0.8641312626679079,0.16235207960617384,0.5073416004029772,0.9844230338847975,0.7479584262294942,0.3449838471851636,0.48123228571931964,0.9059005563076098,0.7978485472212725,-0.09397178920568454,0.41748098331225353,0.4328883668876867,0.6097106312808902,0.47303663546746244,0.27070862141161534,0.5700427976504305,0.2759022029371279,0.7598578035647581,-0.36017496435734186,0.327933834069187,0.4227113273023293,-0.7754497894652825,-0.8039202187442666,-0.8844275373510937,0.5780121761772726,-0.6283120633177522,-0.5327812765431321,0.7955141881738289,-0.7509921694628575,0.8292295803207456,0.6843152597671502,0.4312554336084274,0.8169210514718188,-0.8128945664090266,-0.7976282355333306,-0.6139322508978533,0.6983893948260059,0.8421857027007585,0.5028727780006802,-0.1610913186398851,0.3564071640947508,0.7812526119015681,0.9608291151316194,0.3169299201437664,-0.6991609977987346,0.5007601027112031,0.31712953676392325,-0.4866104437732995,0.8067512733961675,-0.8011174709552273,0.08121770616981566,0.7109719491242044,0.8447688927825602,0.6902250723475191,0.5480561654540278,0.8758492072647318
Frontal_Mid_2_R,0.9303026586557761,-0.41373474601160576,-0.33671162738330845,-0.7331750198491439,-0.9350908834980828,0.7975574098628707,-0.22498322169747492,-0.5562487236954947,-0.6059624324379302,-0.3581575298860003,-0.49250185969690197,-0.842380967503488,-0.2412046779452319,0.650335706708394,0.888612548727585,-0.8855872913635298,-0.8127027003615384,0.8746243262595228,-0.4121321932950758,0.7347245783650076,-0.5851017439015072,-0.3663211486974803,0.3215696762479715,-0.5736196311560146,-0.3285566727007307,-0.7515956910362027,0.9353283105347239,-0.5026839752445154,-0.6021674325760761,0.6085323825186996,-0.18862083064030882,-0.6802232178467218,0.9275723539269659,-0.6735481868897873,-0.8954620963551232,-0.7029606726756553,0.5450549974094816,-0.8249767359509953,0.5389362408245287,-0.2542765712644785,-0.09328425994924236,0.9063674487390362,0.8796205567896317,-0.8245248625723903,0.009605348762138652,0.5335401842083075,-0.07483506202710757,-0.6978835937127393,-0.7769554648693013,-0.7814188149791625,0.8392101304711428,-0.6192365166854545,0.22976779455368132,-0.34817330799290747,-0.36436537736272867,0.019059434292399462,-0.8732462463487337,0.5842076649427901,-0.4200354758053839,0.4989784379033047,-0.7206531685967111,0.02500640774760955,-0.825457950339735,-0.8135236125338425,0.7538374164764998,-0.6743318596948841,0.11179251684465348,0.8011118962396482,-0.8641312626679079,1.0,-0.29235322077879305,-0.4986794421216089,-0.8851491505389629,-0.8593065147619939,-0.1782001662493342,-0.32601395640033987,-0.8229553683322913,-0.7484776828692061,0.20566053758003983,-0.3103626478999382,-0.35325996508330415,-0.31430805750504326,-0.4689666158392966,-0.33522080877880467,-0.6919066324123745,-0.21971750480709046,-0.8096893008452943,0.29861677926342,-0.3049022826586875,-0.45860680984372154,0.724949898627881,0.8936806838832205,0.9215168316929395,-0.5248499533167292,0.715739160100088,0.7214351142405975,-0.7738627888968818,0.7259591554870478,-0.8861168301562461,-0.7806118537047043,-0.6436009589373624,-0.8641490829154791,0.83768787925602,0.7934989864635169,0.737691150262462,-0.7832124618568617,-0.9210076434712895,-0.41804194386353616,0.29607229336887037,-0.2650327622414314,-0.7066470350644267,-0.9220934961794831,-0.010704242703378114,0.8218373422418643,-0.5951695268656019,-0.06255915385882302,0.8123046453743205,-0.8371499953762198,0.9445090618424347,-0.016650899229000708,-0.5744073261737697,-0.9114217269528854,-0.7098279944874667,-0.5244481547188883,-0.6957712224504354
OFCant_R,-0.3809269146720118,0.17434739614523861,0.36194797376354715,0.32456744008161714,0.36598699792323464,-0.24100074973512525,0.10805595512836767,0.015831317428259876,0.0902303729671134,0.2088657873425411,0.3250523818310878,0.3916728798022169,0.3060103108652325,-0.153776945128503,-0.3903322855197919,0.390623576899696,0.21497818842682612,-0.2645730257978974,0.22741915861502904,-0.2389414525839969,0.2606391049267901,0.31576198762788427,0.10535935481375591,0.3664624503897993,-0.11043880738115312,0.43719370910489,-0.3083618602541843,0.4211916065173431,0.09214905992789432,-0.424157255015214,0.24399858351208945,0.2939697393623439,-0.31742383109192185,0.2912899810927094,0.3819355478377317,0.20351626642764128,0.11145721074249827,0.4817892366440714,-0.2838315810956344,0.1455917079282529,-0.17105720911371455,-0.3502390339726262,-0.37416729804808846,0.2687358359653134,0.012398495788103958,0.21071947594363835,-0.11723788935621397,0.11633583197831912,0.2832468331206094,0.4337456932068813,-0.42175523503116386,0.3338343999082396,0.07749991539009088,0.35431505066627456,0.30763981501562254,-0.007601018394114992,0.4349875281774137,-0.4478509075843405,-0.05714837294828216,0.059386519394113775,0.28859635694475366,-0.20998523078576187,0.08651109907849278,0.3990193316129895,-0.11978621359052623,-0.06478115229793807,-0.23192563206978717,-0.38428188555956816,0.16235207960617384,-0.29235322077879305,1.0,0.3757873386458123,0.1511751564819883,0.3864170214652019,-0.2280397651185719,0.208078829020755,0.3091722099058672,0.4106432559784254,0.19826862454554747,0.3211172314327973,0.2717050450377011,0.09384344293149811,0.1921448447458821,0.2833227114938895,0.20613953852553762,0.3297182935043523,0.2811635530580099,-0.15299874539882918,0.3280183524223729,0.23990452476612306,-0.08918007659666119,-0.4266172681207164,-0.36997859731200394,0.4287491335876123,-0.1652329172041786,-0.19524825751380112,0.1633416501118313,-0.13743484158075384,0.39231818799668033,0.43149775714826,0.2503996154782788,0.2061156325150821,-0.23991314614187223,-0.16637349242389637,-0.3608481163448195,0.31379678218256507,0.2727235317055283,0.19866079857986588,-0.08837828963742009,0.21595753366795278,0.11862501123868796,0.2000396462921801,0.02923337667029276,-0.35396706688787855,0.20748389136036707,0.10741222245184495,-0.39714473763021,0.3577489635870952,-0.36009475002244773,0.24335277381322656,0.23882572109507152,0.3912725619630653,0.35726323828299733,0.2361344463588533,0.15085936661449467
Cingulate_Mid_R,-0.42601039288146725,0.5418706630775145,0.7005656306415259,0.7176919884946589,0.6710190486133927,-0.24859217622483912,0.8080768635073112,0.30500388110111754,0.5474911621147533,0.33752319381692536,0.753390582088393,0.6022189144868705,0.5479322813776671,-0.11382848223944993,-0.4450437806954555,0.6389190705947638,0.6402289819371837,-0.3258155579012414,0.4045681134289237,-0.17135002414175474,0.4665815825172833,0.520961213901182,0.22676555958565586,0.4717929340242136,0.39174908405529696,0.6515266036765541,-0.49929669800017634,0.6685728645419892,0.6775243655530262,-0.21419962548859636,0.6666294903218482,0.4312102400652921,-0.41578328817255156,0.7276047237496064,0.6033986719795204,0.592002182078253,0.1075605760974669,0.5921973139988372,-0.013608616662290601,0.6090061488243447,0.358615712001915,-0.4247654112597567,-0.34983107814035247,0.7144545487929065,0.013514122157199906,-0.1554107662901251,0.004638184959364932,0.5941545760484093,0.6409343639106678,0.6978458406900537,-0.42260824915939155,0.5702677475610403,-0.0964107842808472,0.7080971971533173,0.786060625094372,0.5017986567039548,0.590829858181875,-0.2903649826379451,0.6228496090661075,-0.10990529312638583,0.7380879901458286,0.44021633695007995,0.4907215135034823,0.7177387054485377,-0.39904005806637943,0.2644396723370022,-0.24314726651667382,-0.32802382050926576,0.5073416004029772,-0.4986794421216089,0.3757873386458123,1.0,0.5215303238010878,0.6432273048114143,0.1077442140891636,0.42444811854737785,0.6118116037096393,0.696308268684367,0.03271435023869323,0.7809536059990452,0.6932420809022195,0.444786412309932,0.2147855947224425,0.2988999385716479,0.5748125301433908,0.7297076264990197,0.7163715637799237,0.16922437196148105,0.8504271315458339,0.19470315983073824,-0.4472219886669838,-0.5745433707859073,-0.5505295668530411,0.5877890784086999,-0.5002937642552509,-0.2703951574920183,0.4211735585719523,-0.2903280707053669,0.7127613439155084,0.6125087836075971,0.6748465121450173,0.6665757083623304,-0.40452159614936734,-0.5128978431950965,-0.18881019801415233,0.703365178567807,0.6692429691716593,0.7407827524120274,0.010048900785177742,0.25866417692458504,0.4825098731428796,0.5048708823564001,0.20495141675428444,-0.3212720441955476,0.7582250391741607,0.10893163166001793,-0.4202005505527394,0.642712464139383,-0.44271768826884256,0.5577247136376602,0.6771896595034843,0.7322769003585321,0.5378295775392903,0.2751857872036729,0.6889778284175766
Angular_L,-0.7482647954999353,0.6864115919378552,0.3523176437525139,0.7009333114224298,0.8632878346819872,-0.7339843040717214,0.29712654924155885,0.8243252115734193,0.6541240934255416,0.45612380206280284,0.5737156438091242,0.7991553562524415,0.22931696629577084,-0.3498115153089915,-0.8281287194525039,0.7511728435194812,0.716028568016829,-0.8658139099077913,0.5967219522149517,-0.4189126461102388,0.6803971619444286,0.3324369762300683,-0.09834324090517282,0.5275530991686553,0.47375570687072355,0.6514218437015545,-0.8977448248755989,0.48693947764666107,0.6651426210238046,-0.56581471406627,0.26558709097647387,0.5254831193177116,-0.8445131517258385,0.6558958857640885,0.8330327220506568,0.6008279891897003,-0.4834471221039238,0.6197260293023485,-0.38550229931592894,0.4407601438427303,0.10042309963740097,-0.8127696127766674,-0.7069018027918816,0.7233633915137327,0.14854549089932664,-0.5360545246849991,0.30759195829293556,0.7537789057390236,0.9004052967492495,0.6453538694726303,-0.7378795047651093,0.6087374341030466,-0.1274667026759147,0.4427746545445114,0.5201328621110999,0.07305482197679583,0.7970130609526102,-0.44539582256379057,0.44654181892552375,-0.3553514798321126,0.786949658810414,0.07900647704253863,0.9716971443251773,0.7542737739539113,-0.6206783119584169,0.8405690971269463,0.0839810978789874,-0.6936367327005595,0.9844230338847975,-0.8851491505389629,0.1511751564819883,0.5215303238010878,1.0,0.7421334086493795,0.4135752821389264,0.4870804311571609,0.9205063627946093,0.7873228692695493,-0.0807956514777722,0.4454187526093227,0.41763402600943883,0.582995407299928,0.49432486692930744,0.3278059169883926,0.5587787533250581,0.25736000237074286,0.7559271390947343,-0.3881905108414068,0.3469243525718782,0.4808098572083112,-0.7796564695788852,-0.800858523414957,-0.8874301554710746,0.5341971071595446,-0.6282798431606854,-0.5230329079653039,0.85417093136734,-0.7588248257694901,0.8210796497170298,0.6753030450651827,0.45638635941123246,0.8168971241121223,-0.814069040179782,-0.7835440171870688,-0.6204125607764593,0.6834910879594005,0.8488519859716817,0.523849419240367,-0.17014670764005524,0.3597303630841524,0.8182667176897208,0.983015287012008,0.32727891166239026,-0.6995490222787452,0.5173244615416697,0.3269472832865649,-0.5548127376108409,0.8133673798834032,-0.8353267637876092,0.049037100111548174,0.671012246462743,0.8536760023742984,0.7057287165090326,0.6055282878261511,0.8642730313598206
ACC_sub_R,-0.7371944573509773,0.3114886708092412,0.5425574249700448,0.871538322363294,0.921791572163717,-0.7424940278794667,0.4825366221136452,0.37146815877550127,0.7498154898281265,0.2252321679432275,0.661091988849597,0.8668480337887313,0.414310534024274,-0.6743556400432902,-0.771857958925748,0.9883798861277995,0.926378164702039,-0.7368414047046508,0.47145192597733904,-0.7300452393687875,0.4106488561252228,0.3527658792449263,-0.11443613231860252,0.5618088113596702,0.17788438909945303,0.8787405852439032,-0.863730160704337,0.6838570244104722,0.6710290581662747,-0.4374122381180355,0.5115521821606097,0.6890731839669862,-0.825619510235603,0.7699440926495693,0.8847031067616908,0.8743464483679321,-0.1903650664627744,0.8594769848611654,-0.46922775452570725,0.14869908151495567,0.32184888160075076,-0.8377532959746022,-0.6337514262704714,0.9258072701479519,-0.23603696143818514,-0.43190707089487396,-0.27090302102861424,0.8308605912710849,0.6789704940037764,0.7983179529238503,-0.7411830208613308,0.6332013544762788,-0.47419300163170924,0.49813490768838864,0.40381247240310303,0.23177040279999553,0.8812528715874167,-0.5610212940198118,0.5375288927178647,-0.6320282099903032,0.7249386807763545,0.14636811621451543,0.7196166591660821,0.9604402260981041,-0.8748582294951396,0.3624789401980418,-0.40137397889233806,-0.7042145807036504,0.7479584262294942,-0.8593065147619939,0.3864170214652019,0.6432273048114143,0.7421334086493795,1.0,-0.13462649190632336,0.26277472719419215,0.6825705335122008,0.7498421746046546,-0.2935007671337846,0.3381150468276561,0.4351696764320314,0.35091966232848726,0.1947502403056636,0.17668422831664293,0.8530724856295171,0.32882847574942514,0.9396056393387091,-0.05756588711098242,0.38849218873840097,0.1455022719183696,-0.7713340820595201,-0.902802038623203,-0.8692846742101311,0.6549231210920372,-0.8668859340982985,-0.7697740284660077,0.48867019100272985,-0.6988520889819035,0.9547365677475107,0.7584284270882281,0.7948536747298183,0.9441754464850924,-0.8598036882367206,-0.839229850595576,-0.6929382767091037,0.944568885903095,0.9512834400773282,0.4760118277874026,-0.28598700730718124,0.02233157581691512,0.44245366466624286,0.7576909624829709,-0.08333773110967453,-0.8173260892196498,0.8175562479665618,-0.0018822005074532687,-0.6804017507823727,0.829752843170053,-0.7155264814160182,0.15552344482536615,0.6904934410831567,0.9016774158195703,0.6009049123323029,0.22579165292685854,0.6501078062973615
