,Olfactory_R,Vermis_7,Angular_R,Cerebellum_3_L,Parietal_Inf_R,Red_N_R,Calcarine_R,Cingulate_Mid_R,Frontal_Sup_2_R,Fusiform_R,Thal_VA_R,Frontal_Sup_2_L,Parietal_Sup_R,SN_pc_L,Caudate_R,Hippocampus_R,Frontal_Mid_2_R,Precentral_L,Temporal_Inf_R,Insula_L,OFCant_L,OFCpost_R,Pallidum_R,ACC_sub_L,Occipital_Inf_R,Supp_Motor_Area_L,Thal_PuM_L,Occipital_Sup_R,Thal_PuL_L,Raphe_D,Heschl_R,ACC_pre_R,Hippocampus_L,SupraMarginal_L,Occipital_Inf_L,Thal_PuL_R,SN_pc_R,Thal_MDl_L,Frontal_Inf_Tri_R,Postcentral_L,N_Acc_L,OFCant_R,Cerebellum_9_L,Thal_MDl_R,Temporal_Sup_R,Thal_AV_R,Temporal_Pole_Mid_L,Cerebellum_9_R,Thal_MGN_R,Thal_AV_L,Rolandic_Oper_R,Frontal_Sup_Medial_L,Paracentral_Lobule_L,Thal_IL_R,Pallidum_L,Thal_VPL_L,Amygdala_L,Cerebellum_8_L,Caudate_L,VTA_R,Frontal_Inf_Oper_L,Cerebellum_6_L,Frontal_Inf_Orb_2_L,OFCpost_L,Red_N_L,Parietal_Sup_L,Postcentral_R,Heschl_L,Vermis_9,Frontal_Med_Orb_R,Frontal_Mid_2_L,Thal_PuA_L,N_Acc_R,ACC_sup_L,Thal_MDm_R,Cingulate_Post_L,Supp_Motor_Area_R,Thal_VL_R,OFClat_R,Frontal_Inf_Tri_L,Precentral_R,Putamen_L,ParaHippocampal_R,Cerebellum_7b_R,Thal_PuA_R,Thal_PuI_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_8_R,Vermis_1_2,Thal_MGN_L,Angular_L,Thal_PuI_L,OFCmed_R,Thal_VPL_R,Vermis_8,Frontal_Inf_Oper_R,Olfactory_L,Thal_LGN_L,LC_R
Thal_PuM_L,0.1382139907120305,-0.08186175755264823,0.5643420978385219,0.19527476352077996,0.49565677319859774,-0.3151133966317974,0.24720842915511007,0.1077442140891636,-0.1484504218395279,0.05018379384664408,0.03314490198328833,-0.17406066412830126,0.2913043984049553,0.23835330429602455,0.15359185572669876,0.22080788085914166,-0.1782001662493342,0.5184028730682402,-0.1381221962988452,0.45248961020862044,0.05742861920284777,0.010035764568608089,-0.14257778773720256,-0.12009749856967827,0.18211932638608389,0.21446100334670024,1.0,0.6164373168982559,0.43225515302437056,0.556957183648193,0.2155253310484077,0.036942839700315755,0.3680445843449358,0.3994129269625817,-0.034147047069850237,0.7130294766791108,-0.19573741393069904,-0.10059011922350704,-0.37397935744377775,0.40338543343152555,0.41384959574823654,-0.2280397651185719,0.10929960689447975,0.014310948109323337,0.4210029059436969,-0.07172413390832776,-0.03401378851835179,0.04004489876556319,0.41207764755335247,-0.16085129221534822,0.02130466475755467,-0.20190446287520336,0.507131016046654,-0.13178194664285278,-0.2294735419655391,0.17794798428036313,0.2710326933835042,-0.19280765787700468,0.2981847073097437,-0.10683513819673723,0.08025743853083214,-0.10819589683298507,-0.05908749963151519,0.11935468446319099,-0.01841385729546448,0.41642988847811996,0.29234259514755234,0.4066399467864783,-0.13781468744767983,-0.1846204783522506,-0.05843802412430338,0.3917104257835817,0.5956047325373527,0.15593928885091266,-0.0023325180159739904,0.2933667224038841,0.23485324932848947,0.021458542127098437,-0.030447007759166617,-0.02424981218827725,0.20075446334349192,0.2164583476489235,-0.0024017992390575394,0.09473811312202321,-0.04480014450411236,0.2690346731229834,0.08094138235884596,-0.1139679338236022,-0.18444113006901788,0.4108430314653426,-0.05490519470893265,0.4135752821389264,0.172053697836113,0.010330236431200365,0.17513112476051979,-0.27547402334582743,-0.2273149925890485,0.15860501461828688,0.16362063071936583,-0.316899399692019
Occipital_Sup_R,0.6947585327758615,-0.6879716668714456,0.8948338420225554,-0.2840873924525775,0.8039387790894049,0.06449230752643126,-0.08072709161815789,0.4211735585719523,-0.7576154523854837,-0.10412263742518207,0.3595845793219949,-0.7919241992957007,0.4857234889329071,0.4324692704559809,0.6100367106580625,0.6542842814877997,-0.7738627888968818,0.6698233512354969,-0.20602397362380453,0.6924617081819407,0.3116402791693672,0.6033446186642349,0.3801050983916654,0.5341882333829272,-0.1628674369705871,-0.30389495581169934,0.6164373168982559,1.0,0.43113092726219976,0.2990906466135481,0.17642939249717063,0.5591040669982481,0.6339360004349194,0.7473148457801014,-0.6381939468582294,0.4003702544844494,-0.08461749284088049,0.35561899265395297,-0.5799692360824441,0.7439463233924372,0.6227154254566072,0.1633416501118313,0.3016214537470009,0.5011004410702707,0.5493466918808384,0.26809888013677957,0.6467870051895179,-0.01147242510255963,0.3963401471907567,0.29220899932366756,0.09725437075585434,-0.7795772038151899,0.7132281556335732,0.3526855282006552,0.2887735894702857,0.4437680854453761,0.6410784317878374,-0.755108975159398,0.6901084909715132,0.36205077535198954,0.4426547753231746,-0.6818114420210838,-0.25681838505071575,0.7087307308698629,0.4711411483209391,0.8845505889132966,0.04843307078118011,0.6012253314962498,-0.7287192922506799,0.3359221036482131,-0.6541428809860623,0.5186555851491362,0.47316357018537253,0.7128118279244334,0.43670912971436326,0.4703027129502172,-0.20287400037215364,0.04141697414201417,-0.49846753050618703,0.39031112205104235,-0.2504747787093586,0.6846323972056957,0.4579414379185861,-0.39240438096216557,0.18855417801625418,0.3282437085472378,0.25617686978130466,0.0345839890016043,-0.7866721994095446,0.3912497134052953,-0.09608885079657158,0.85417093136734,0.2810785469814506,0.6371788242856345,0.4405144297562715,-0.7980869531054471,-0.7346625759814256,0.6529753162673287,0.40100706394644353,-0.5532881187791896
Thal_PuL_L,0.40391590504575614,-0.3147002938889804,0.3756612000288444,-0.23387958432740522,0.31025464145921655,0.10876207171707097,-0.06583105205300363,0.3690122845066727,-0.32990174943850176,0.15319128473978577,0.4075108301345547,-0.33046486098465966,0.2290862120863931,0.24587418573205777,0.47335518941859084,0.460058845353066,-0.3392156690164543,0.27908349307429303,0.07682208146464263,0.46850071293106166,0.2582307260131168,0.3411522980394115,0.282397303076976,0.26594596343961313,-0.08474630465229807,-0.13982183334017462,0.43225515302437056,0.43113092726219976,1.0,0.263533781784804,0.13557663374422324,0.3600498911801206,0.43910723239246935,0.36026155642945873,-0.37753480422522834,0.3676232409952834,0.0095837028412393,0.18932455495276937,-0.15856677710474168,0.34380474513658243,0.28947282587146034,0.038504287133659526,0.4018808762275106,0.31812454305187765,0.45821866041389053,0.33209539152281997,0.24430334385047497,0.25478109759642753,0.2495585382031168,0.21868985287940532,0.31862054557763303,-0.3107837542601883,0.3338594264049025,0.28361719582873907,0.20369642203961533,0.24093781029761788,0.40484655117335544,-0.3637238031418848,0.35455083722643815,0.17681029816968685,0.25682786525688966,-0.33565316597974276,-0.03871512654068911,0.40380049365808673,0.34709039140454573,0.4313213087453845,-0.02848019596547491,0.3975579184322872,-0.34735702617048847,0.1951632616649893,-0.26366804543046923,0.2715098487887401,0.41274861297290666,0.3858778644528224,0.2725511466675128,0.3239694963219935,-0.10802855679332275,0.3798445953782987,-0.32433258771827844,0.2542655994530506,-0.15954053135922816,0.4957790029938811,0.35078548724157405,-0.20913122837993245,0.28630186642756383,0.42805640002628453,0.2875913662927095,0.04789488966572801,-0.34339386528185406,0.35305207070119626,-0.12432913822441513,0.39175839294905135,0.26088898191583565,0.2976983917074543,0.4866782139135715,-0.3345100562508688,-0.2419508348791577,0.39299314138901353,0.24316452861636703,-0.11044023540727618
Raphe_D,0.07017875399121809,-0.09586858245990533,0.3291314720234133,0.1995126667143124,0.22490005133751384,-0.07045952166797138,0.08399911647984147,0.01778542567489464,0.06120124029898364,0.032157336352572195,0.15806857734022758,0.11228939204693555,-0.015308377352323741,0.5552630693346029,0.08332781750690502,0.18012591695250277,0.031372969919408425,0.4995362392130749,-0.0913094462105238,0.3178025321738925,0.12916784391752492,-0.002639593463153973,-0.12725047141803714,-0.10117804485062509,0.16091331590220315,0.41690923813539676,0.556957183648193,0.2990906466135481,0.263533781784804,1.0,0.18392350723537007,-0.01307069370684266,0.31012335997961077,0.3367551473185023,-0.04271404132146677,0.5780280811989172,0.054151838905422016,-0.144848135164679,-0.04715157053207341,0.3754574130074143,0.13271198338083415,-0.1269734239468174,-0.050632844936459365,-0.015193087631988246,0.33332957482715364,-0.08013300631574048,-0.2659394346598562,0.0243983394422252,0.6458980281934538,-0.3140949373193571,0.03452943152647542,0.08546450923619761,0.5875803669579893,0.007187940469561213,-0.11130130200771396,0.22366020106600723,0.13070099730144286,-0.12849412500794527,0.05386469237224485,-0.2191665830817171,0.08696572646829186,-0.06331644240085181,0.18240853469245757,-0.0006001640354556289,0.07259841300466684,0.2590848452917591,0.2675279848332157,0.38222329014194273,-0.07476008770905701,-0.1932186188608833,0.23532399474318746,0.12434582179039569,0.34475046295187345,-0.009058528696713933,-0.10515407657051289,0.1999793214354722,0.39885618387601,0.25716678577549695,-0.08619138131983399,0.10193179852424507,0.1844956829984418,0.11001226484859095,-0.1359071195857319,0.0731949654041638,-0.055350217008487586,0.19726748332588792,0.04164697950087499,-0.08434265107657492,-0.09979192751973526,0.28603096093268576,0.06271255424571076,0.305137428601886,0.17508613900997516,-0.006107930108857006,0.2909107000195532,-0.23373339903801588,0.01136243463021893,0.08688241879944887,0.49922341386621216,-0.41967433471048904
Heschl_R,-0.08650007090990434,-0.05833600107519726,0.3923228108037155,0.42889186157776304,0.4073832412654738,0.13019985498463008,0.10065260426339613,0.03271435023869323,0.20420502322918418,-0.3154381232764118,-0.11188908978587679,0.042998269912774736,0.4430192445067737,0.1349841358971877,-0.22799412140404374,0.18380666925479608,0.20566053758003983,0.14019685399005974,-0.6967890274531086,-0.006972224677369235,-0.4680799342459238,-0.18830286908692026,-0.3407199030578424,-0.28470075324352334,-0.3222761015911314,0.47980886370227943,0.2155253310484077,0.17642939249717063,0.13557663374422324,0.18392350723537007,1.0,-0.35751701024294397,0.25562116186086176,-0.14578760166741567,0.07182038274617428,0.5075057486977747,-0.16897439222845764,0.1316991027252887,0.03559249530437088,-0.04580411545210402,0.5503000606746907,0.19826862454554747,0.22804699577801052,-0.03550309504384243,0.33785745605204665,-0.34210503845228407,-0.009403643094134521,0.22145289168829957,0.5237198159004134,-0.32021552076245874,-0.1672599874012909,0.03727109407792535,0.3486110845724095,0.1098762438721822,0.10331443803864784,0.5279405206648076,-0.004443577324532117,0.1042156937194721,0.35233172757198067,-0.063692082668876,0.049549034156555836,0.07819537168970439,0.3141900508169081,-0.13816419056686965,-0.16690512619313835,-0.04283099183240704,0.715502090245156,-0.06944150611135991,0.07972314711041223,-0.3432517080084752,0.12067349545739484,0.3195526861198645,0.0030693043018206996,-0.0721368620300775,0.23565518524677376,0.33797467583173446,0.6120177706315735,-0.00881938461366088,0.36703259882423495,-0.034611615192163624,0.5835544979729241,-0.13565225575536394,-0.3637695524418526,-0.2179859172387894,0.11077569851399367,0.21734944317973964,0.2653895552485751,0.22877624574246147,-0.11048293844238576,0.4250510698328052,0.19159688869747007,-0.0807956514777722,0.3165538821028929,-0.05486337048101561,0.12037084255791665,0.03337238229736873,0.15520605313088592,-0.06221038551764484,0.22092138745393144,-0.35616758357092454
ACC_pre_R,0.9087580602250406,-0.7453675376037172,0.2564957169321783,-0.7483796130783507,0.14443775492189057,0.38113154913977537,-0.3971588984899999,0.6665757083623304,-0.8499726163620382,0.2912921385947624,0.7947946004878181,-0.6943655581074399,0.15547551332847764,0.4164255558539466,0.9530567647538744,0.7574965281669401,-0.8641490829154791,0.48071494718603336,0.4478785661623796,0.7708454924640893,0.842122884491531,0.934208268559694,0.9333799668510496,0.9370686035782443,-0.22028329127262203,-0.672956452147634,0.036942839700315755,0.5591040669982481,0.3600498911801206,-0.01307069370684266,-0.35751701024294397,1.0,0.5384799811783423,0.8107703831816099,-0.8533916604293411,-0.22820247865495685,0.26684867030888154,0.5494394545565924,-0.23015517790079956,0.746304570451725,0.19487227385264372,0.2061156325150821,0.3591402988552524,0.7659152800916104,0.39045952979382625,0.8297035949331404,0.7249554421048825,0.0667590093505221,0.011826873457961403,0.7654383547624217,0.56121911393645,-0.5971541501491936,0.36321389709836654,0.6355956997762001,0.6299921474233707,0.26860187807509267,0.8005976576521151,-0.8523039443717939,0.5820728330036875,0.632919657996016,0.7161975055286992,-0.7947429992706426,-0.12300178192832377,0.9284343171860503,0.867589372066002,0.8156024624211005,-0.6550410805260031,0.6964574319232195,-0.7996112194116486,0.827991365191128,-0.6147353628445704,0.2832271125999852,0.35551921738700787,0.9077334860778269,0.5226580542074265,0.43541019197921527,-0.6321983961707359,0.49783886549794637,-0.8605556774243274,0.7652817312486412,-0.8842205521516221,0.9179496536662265,0.9453786413567471,-0.4284794824469673,0.5381039259942842,0.520733090087773,0.3279057395486552,0.12150420985271637,-0.7186124826159168,0.26245643763701587,-0.24691084648116238,0.8168971241121223,0.4107488611341154,0.827875183960194,0.684591569681956,-0.7248322946952145,-0.5751180952232609,0.8398346429718523,0.45093873938215967,0.0033318199573726835
Hippocampus_L,0.6623063412976851,-0.6225364738625798,0.5693606038975034,-0.1751011384987514,0.4608730152840705,0.39798617863865887,-0.1671460456463528,0.5327041603109184,-0.5421794071360495,0.07103571236594729,0.5580831835503235,-0.4549641572879285,0.3591034767600269,0.5662091518075135,0.6332703966314233,0.8708045810973578,-0.5439358229470986,0.6952259484845493,-0.016607427765463905,0.8229664473919429,0.45290437064874944,0.6094224403072895,0.4503135884978264,0.46864842026738224,-0.3362919624473137,-0.10434014464183552,0.3680445843449358,0.6339360004349194,0.43910723239246935,0.31012335997961077,0.25562116186086176,0.5384799811783423,1.0,0.6727753527261933,-0.6028454581840723,0.3608316956645761,0.07447505474117357,0.5354326782236253,-0.19457672152390776,0.728734609198614,0.5293583467546503,0.2662962639742869,0.6469866658167411,0.48247837094262686,0.5679817063276941,0.2544342991092493,0.4468876663670034,0.47431449956918914,0.44031099928146183,0.12630735861888517,0.3081035541895112,-0.4493336115245358,0.6729393077434367,0.7055649027963954,0.3707244910696561,0.6408413726027378,0.8538677298353381,-0.6040118105964775,0.6488436938922458,0.21833545047257003,0.6153489133698758,-0.5492375061891338,0.29653791258308043,0.6511859758010127,0.5606418133929902,0.6920367801868299,0.0030921839225463064,0.7152913957692255,-0.5383856206480876,0.30136159945782465,-0.2637881180938089,0.7747495792052024,0.40956334317269627,0.6551822532715045,0.6620708250698112,0.6192818377543813,-0.033751649791690985,0.29619357838907345,-0.4605224566779939,0.6493173867095939,-0.2519446669510731,0.6563259863125915,0.49836734549903616,-0.388471313597232,0.612699260598261,0.7022920991528346,0.4773727305267873,0.18706259151357973,-0.6100230684332806,0.5415888009699716,0.0934371119154803,0.6937924991509463,0.6176512983603837,0.5992435998286604,0.6798908241929041,-0.5725780520398155,-0.3954491864761672,0.7099419013131161,0.5854435389044729,-0.2611962567915516
SupraMarginal_L,0.8437205723900874,-0.7502912147883896,0.45909670252658413,-0.5139565994249616,0.3446504308299361,0.22507617460202872,-0.2792634375757513,0.4907215135034823,-0.8015182276640439,0.15398109519355824,0.6323557888425215,-0.6256979281384224,0.24692624934369709,0.6041429139120781,0.8051670965140092,0.7674503449434353,-0.825457950339735,0.8739294481261004,0.18960561130378492,0.8839507632544995,0.7274516629258518,0.7900677557039525,0.6872740410480724,0.7151747539867466,-0.23635434245632447,-0.3683660380232617,0.3994129269625817,0.7473148457801014,0.36026155642945873,0.3367551473185023,-0.14578760166741567,0.8107703831816099,0.6727753527261933,1.0,-0.7585085456146762,0.07598752295790595,0.09544877180322593,0.4347243447714399,-0.4414759748992112,0.9808290970377479,0.4521668160132099,0.08651109907849278,0.34140777988565385,0.6458712345467738,0.3765207922056697,0.5372634875589509,0.5265442656501267,0.062243516135507305,0.2951181296554913,0.4410992627393219,0.3339339680314312,-0.5742113291986135,0.6368110792480197,0.49345760893628454,0.4448275260330336,0.5182666069990834,0.7713671564810525,-0.8512204329885401,0.6688675859556649,0.5242068418984227,0.7195282595992422,-0.7593379660578117,0.01377727730662363,0.8188454729339326,0.6925594181743772,0.9372882080856062,-0.4473397073170549,0.8335757525739093,-0.7925976657061599,0.5500627787807867,-0.40405236829161795,0.41665084072839476,0.4865412217977896,0.8125120636256081,0.5172099587797357,0.5269581770927088,-0.32090982582538247,0.315411044104398,-0.7866822417895538,0.7345366094767283,-0.6610009655209753,0.7949395354347722,0.7285060390959862,-0.3940608210496896,0.365947242460825,0.46293263593117334,0.2422893780609991,0.041500023868782474,-0.7501353727569113,0.36745473767108083,-0.19116244072720623,0.9716971443251773,0.46130419203501377,0.7424209561731263,0.5573948002859322,-0.7964912553675555,-0.6766906707385889,0.7925847562877396,0.6287863704059943,-0.32375175425551467
Occipital_Inf_L,-0.9392290191251161,0.9570853863590683,-0.45533561706476494,0.7617546486620089,-0.3928284388393091,-0.3709993366525816,0.6454384282827155,-0.5745433707859073,0.8955961932097285,0.0975143070931909,-0.67855368451594,0.8312492367321662,-0.3422604160536053,-0.43303765793046,-0.8438327120157354,-0.8545902602716751,0.8936806838832205,-0.5048852328659327,-0.04646314949532925,-0.710203239006673,-0.6450736565075179,-0.9183540420803691,-0.8209976547460331,-0.905899179660001,0.4622462795637292,0.6538539829878224,-0.034147047069850237,-0.6381939468582294,-0.37753480422522834,-0.04271404132146677,0.07182038274617428,-0.8533916604293411,-0.6028454581840723,-0.7585085456146762,1.0,0.03580873333823592,-0.05003496615180065,-0.5759707663588396,0.3529457930623839,-0.730248940089362,-0.44188809463493584,-0.4266172681207164,-0.45632627715947977,-0.7104773785189744,-0.40899737767091654,-0.6587164837049897,-0.8075535719280212,-0.0904572698610931,-0.21320176978760488,-0.6253758443651443,-0.30449118244069523,0.7603880044196109,-0.45050616800644977,-0.625907381792333,-0.730295136190456,-0.4444279890560064,-0.735562119624672,0.9557230694933139,-0.702244479835743,-0.7172084849078392,-0.6523541991493595,0.9626504159763156,0.10906100964639623,-0.935400882727989,-0.8612306393483946,-0.8557990099416253,0.43816337631963603,-0.6090102180619933,0.9468203692776781,-0.6773201439874017,0.7025981721061991,-0.33400492462690856,-0.2804802309091447,-0.891906285480458,-0.5760185723651449,-0.413123671560442,0.5593803923432084,-0.42745554459966534,0.8189008548484117,-0.713865081951703,0.7137067331178604,-0.8621899553233314,-0.8137788756268902,0.7479747360304263,-0.4611657882634402,-0.5102877449566179,-0.32657912769714376,-0.07526831597996177,0.9315999437373738,-0.34998708945138696,0.3330344986925341,-0.800858523414957,-0.4702844535052777,-0.9035399158501549,-0.6916272600334029,0.8545907287120453,0.7196269083368441,-0.8723496442859158,-0.5720856912054072,0.3155988110069066
Thal_PuL_R,-0.07479853143407782,-0.04272436663437336,0.5512800129894722,0.26656034345211904,0.490447912302322,-0.3253851969868184,0.07664717915017202,-0.0960223682105201,0.07519764077566066,-0.2297041737735184,-0.1315942943579327,-0.036061492889303444,0.27969069012215714,0.17234551772564277,-0.09136696693106498,0.14853852367474069,0.07111750424944115,0.26590780924401036,-0.42393396828567104,0.1691635024285501,-0.24175184252692178,-0.16778615833196756,-0.36377719042383666,-0.2803084063745735,0.034047589005266526,0.31650917868176276,0.7130294766791108,0.4003702544844494,0.3676232409952834,0.5780280811989172,0.5075057486977747,-0.22820247865495685,0.3608316956645761,0.07598752295790595,0.03580873333823592,1.0,-0.2659846361592056,-0.20007467662405876,-0.19136501850129703,0.11785311609092124,0.31245507306836245,-0.04180401016900347,0.04579229958486445,-0.24501437530736803,0.3522005566940553,-0.363845832026757,-0.11495750097343593,0.05761089770220175,0.6058533411022816,-0.48218088159739736,-0.20518954775779752,-0.09597671322345974,0.43431906798683706,-0.1046967385861143,-0.25536596185758487,0.17391606290862235,0.060261296177938566,-0.03815681115403406,0.11324651636492661,-0.32080471757813267,-0.18411148411068973,-0.024601080052489642,0.005841948247176411,-0.09367933897749187,-0.15072685255687213,0.17550337571870497,0.5571969532201773,0.14571691199023254,-0.02703318158799081,-0.3534989679076669,0.034502223507542264,0.3365442984812882,0.2830051734419587,-0.09298725283050331,-0.06835500759693858,0.06949666100659102,0.35420913765081363,-0.017292373385921687,0.15808043085492213,-0.17475281341207397,0.4527110143632172,-0.03290954567985783,-0.3058741457554764,0.00955340584204401,-0.12939376315288562,0.17633261674786865,-0.005088351647215857,-0.1915559598745832,-0.12582020280019307,0.27864815929949355,0.013897102381487184,0.13224690934400896,0.07742637364951326,-0.06861427864531534,0.17719514160323416,-0.19595601188420292,-0.0585466771005079,-0.0320050881238065,0.17562497305862168,-0.4904395759073015
SN_pc_R,0.10544419482396285,0.038271718437381655,-0.14717112091578113,-0.004854143280618634,-0.24800007169726018,0.3961286298540154,0.28610747866344355,0.5017986567039548,0.04553800822403735,0.6054392750065481,0.4576941569462208,0.15927738586628282,-0.28263468609318265,0.4324286900916895,0.2976223885245782,0.12001875563621187,0.019059434292399462,0.029725816745459283,0.5339723403595551,0.1893039807692556,0.32778418642103074,0.2705872072133589,0.3476509716999598,0.20275465400040582,0.3011848575682377,0.1587723472448568,-0.19573741393069904,-0.08461749284088049,0.0095837028412393,0.054151838905422016,-0.16897439222845764,0.26684867030888154,0.07447505474117357,0.09544877180322593,-0.05003496615180065,-0.2659846361592056,1.0,0.10778630349752641,0.2517379000861307,0.10752434420301103,-0.2867136212555286,-0.007601018394114992,-0.010929692933325,0.29221305324526253,0.3519270724080389,0.382633558210558,-0.007551639575106198,0.19809198457445298,0.035658176473176526,0.27690460997912175,0.6392712124915072,0.22282432581332462,0.25511571042090125,0.3987416836115111,0.20439810356330393,-0.0705490268733443,0.2261989123021143,-0.00704639412108823,-0.07026111576082096,0.017152449849396144,0.2627173534438848,0.08620177664201907,0.23788282551084008,0.09433832079495937,0.3394047233350455,-0.005705575728791181,-0.0777688932623161,0.35298938586616546,0.08849179789959172,0.41762471256406686,0.09015691334936334,-0.18218882427590732,0.07914050729931851,0.15189962312437316,-0.0478033330776608,0.32539985080928274,0.11024563080146922,0.4524258024784044,-0.17361289439167482,0.18002414282920334,-0.21101187300283447,0.2737036070782258,0.25857235709361104,0.12317525862158854,0.24100160784289304,0.20481143038289684,0.47456090788003624,0.502197970656343,0.09971031125393336,0.12371118934759508,0.2056908848237707,0.07305482197679583,0.10979592468040854,0.1682524605284047,0.34671446874738643,0.11970834763779312,0.30561569984575127,0.04962408531713867,0.1802718624638364,0.3206469711644555
Thal_MDl_L,0.6492025407860164,-0.5413658437620577,0.27656509553325087,-0.21602928826911905,0.29036039487105686,0.5258318939096106,-0.22742477633926336,0.6061753535340941,-0.502650536812144,0.056804826383851016,0.4999956299638104,-0.46401065117328694,0.3391565448647504,0.27814860645733064,0.5568298131671819,0.6853075545413357,-0.5066818528002114,0.3247360136876277,0.00787630438678986,0.5573364890641006,0.34595349171781464,0.6100019069594759,0.5311693454938835,0.6283958442721665,-0.3263368982972152,-0.3457089959720828,-0.10059011922350704,0.35561899265395297,0.18932455495276937,-0.144848135164679,0.1316991027252887,0.5494394545565924,0.5354326782236253,0.4347243447714399,-0.5759707663588396,-0.20007467662405876,0.10778630349752641,1.0,-0.003493915844554871,0.42224489909257995,0.3902217673357189,0.43944017669930385,0.6025616764827122,0.8348755511362421,0.3897369164162823,0.557328000746445,0.6423323218446519,0.3835093664321003,-0.08393412023392366,0.5982393524987045,0.3725141482590127,-0.35667848004861225,0.29144581586881896,0.7390695243433518,0.5258464998392887,0.5804299034079464,0.6967813185630944,-0.48707510088919037,0.6644156831690058,0.4514347578330656,0.7356453953725987,-0.47021382380448673,0.23860161219076034,0.6485304900712355,0.5885916872574263,0.4520830104810568,-0.18467829668547492,0.25679977956524597,-0.45396233911970796,0.47522095870753683,-0.3812437274965474,0.5742017287882791,0.09524661292042691,0.6895817622076013,0.853930264580581,0.6169677935696493,-0.27389261740078913,0.33808381825507194,-0.3553827424344866,0.6106658414358968,-0.372370285252945,0.5743263256425182,0.5730818914932679,-0.3927911900491272,0.8096476374250073,0.5759195632916626,0.4990473380108953,0.34913322229715477,-0.5255830728030082,0.4759251218179322,0.058047340196290244,0.44660412228158886,0.5622094613590444,0.5894293640493449,0.5946681058007113,-0.36916824327257397,-0.2733029240419965,0.627855852934354,0.3008701589945349,0.023209467577877934
Frontal_Inf_Tri_R,-0.32560954346220383,0.4261093199514639,-0.5077347034429345,0.24670245278200684,-0.5304913801276123,0.13768949468803102,0.17343002604576577,0.1075605760974669,0.5328065245476632,0.29534742713490975,0.05100658498267165,0.5469091081479223,-0.1233389132539142,-0.07031208390242165,-0.1790342512129091,-0.214584223530709,0.5450549974094816,-0.433990425305206,0.2611774775214154,-0.2498457361068792,-0.04326646718013318,-0.26839713771142126,-0.10337083541153225,-0.22835305205587697,0.03893500798922597,0.3203640278247686,-0.37397935744377775,-0.5799692360824441,-0.15856677710474168,-0.04715157053207341,0.03559249530437088,-0.23015517790079956,-0.19457672152390776,-0.4414759748992112,0.3529457930623839,-0.19136501850129703,0.2517379000861307,-0.003493915844554871,1.0,-0.4527093165192736,-0.509435756224126,0.11145721074249827,-0.11102701322803397,-0.10632432987366243,0.05933079839974779,0.07856453668816848,-0.4160354466702702,0.16936784941302618,-0.05698518377863374,-0.04877947398404851,0.28470243973000325,0.541455300878283,-0.25243965730914397,0.014211458722529024,-0.07560635128658601,-0.21792964907641144,-0.18058496842393967,0.47265061206165243,-0.38437099728703167,-0.26469690060185497,-0.08773822630502708,0.47261719444114153,0.5096323318496268,-0.3399104837868363,-0.10763556211164402,-0.5271529851016687,0.08430668658958898,-0.2569279758655595,0.4967470828366885,-0.17974266623446272,0.4097343393545103,-0.18837940925551735,-0.19299395027177738,-0.31789941924010534,-0.17703683628224726,-0.03411871201747831,0.2547191047379528,0.36941133869747944,0.3180316989203895,0.08235817143537383,0.20919066043178228,-0.23288485185178476,-0.1681775765138833,0.3393884734333475,0.25411519562774526,0.12831594683783462,0.07463605263422392,0.1826769663305877,0.5051117252481527,-0.02343942449636215,0.24181309889820513,-0.4834471221039238,0.03138050898980341,-0.3514689704077244,0.11438132902286327,0.505966145114007,0.7473488537115527,-0.28814995734915916,-0.06807836638901148,0.4442572261864492
