,Frontal_Sup_2_L,Cingulate_Mid_R,Thal_PuI_R,Thal_AV_R,Hippocampus_R,Postcentral_L,Red_N_L,Olfactory_L,Fusiform_L,Pallidum_L,SN_pc_L,Angular_L,Thal_VL_L,Thal_MDl_R,Temporal_Inf_L,Heschl_R,Cerebellum_10_R,Parietal_Inf_L,Cuneus_L,Cerebellum_8_R,Occipital_Mid_L,Cerebellum_7b_L,Amygdala_R,Cerebellum_Crus2_L,LC_R,Occipital_Mid_R,Rolandic_Oper_L,Frontal_Sup_2_R,Thal_VA_R,SupraMarginal_R,Temporal_Mid_R,Thal_LP_R,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_R,Thal_PuI_L,Frontal_Mid_2_R,Thal_PuL_L,Thal_VPL_L,Precentral_L,Occipital_Inf_L,Thal_PuM_L,Frontal_Inf_Tri_R,OFCant_L,Thal_LGN_L,Thal_PuM_R,Vermis_3,Cerebellum_9_L,Red_N_R,Caudate_R,Rolandic_Oper_R,Supp_Motor_Area_L,OFCpost_R,Frontal_Inf_Tri_L,Calcarine_L
LC_R,0.3981881096829189,0.16922437196148105,0.1381052968000874,0.27594695724849627,-0.22738381451673284,-0.3526789662694262,-0.039250349437263396,-0.1871755374475837,0.31609798774523395,-0.09455486773085581,-0.28896195461108964,-0.3881905108414068,-0.317204417827324,-0.007706143019900482,0.12694336112558852,-0.35616758357092454,0.26575872841314824,-0.36017496435734186,-0.20761869668113758,0.5518239424368646,-0.41540885339872236,0.4167340414296597,0.22081055357052454,0.40721184998328436,1.0,-0.4943510892058041,-0.24214482768056905,0.29256180557750994,0.11222624670851031,-0.4943167774219702,0.3972864625771028,-0.5173342405666167,0.5003803232635347,-0.01839944799772442,0.08636986065835628,-0.03431463475085801,0.29861677926342,-0.11044023540727618,-0.40540567396089305,-0.411929806169134,0.3155988110069066,-0.316899399692019,0.4442572261864492,0.1105773470775898,-0.40088435443258036,-0.4350324327504202,-0.4310533205756384,0.03203439697280872,0.23678871130010734,-0.012819299904476736,0.4576225878552125,0.003760670704579784,-0.08926896015827925,-0.055658636799544414,0.2120911030285317
Occipital_Mid_R,-0.6593721225458897,0.26039410264818474,0.1308036836341536,0.11891365911206989,0.4040742180334677,0.5677000811082977,0.26938724886122245,0.44234775948371313,-0.4047243036906619,0.022360176174993966,0.30518803687062274,0.688394692266105,0.3044791231360974,0.3114285605114518,-0.38221129896493183,0.06603187053670032,-0.028460071302735326,0.6164641075171485,0.7038871181530167,-0.5748603365678032,0.8118159675414234,-0.5612682294435438,0.3662468921396169,-0.5312896941135938,-0.4943510892058041,1.0,0.4311977616135235,-0.6003044456848596,0.1598048996042525,0.4375547450612561,0.29574459569250455,0.31304616395442353,-0.46697733343723347,0.26178183914832337,0.30980379854038315,0.041008832241228685,-0.6189594573913496,0.383560950484402,0.20168827833771358,0.5224079571620635,-0.41254061254858226,0.6836271357157926,-0.6147159324656893,0.19117993679521306,0.15895811121066392,0.6009713028881322,0.41576736664567154,0.18024666066143036,-0.1251887570415441,0.4210836842449718,0.01230225305470527,-0.23962732003623022,0.3846480789339447,0.14586960487212441,0.10878409024117267
Rolandic_Oper_L,-0.6559435153724534,0.7130200729267174,0.6485369999134613,0.5911406980021192,0.8845216167847522,0.835456610502198,0.7495199345687038,0.8290711975356364,-0.6254778507503317,0.7185983368115175,0.53556662489392,0.8178355098651339,0.6688787111871434,0.7512650854434639,-0.5260672757900091,0.16417874294151377,0.6002072387528866,0.8404781299419218,0.5502732923945962,-0.7831508134024052,0.5657975064992803,-0.7752151285323099,0.5986238379159263,-0.8315776124607258,-0.24214482768056905,0.4311977616135235,1.0,-0.7489281677850674,0.7241561098869543,-0.1174729149740379,0.3213855366364647,-0.18890850294817046,-0.7555390549196076,0.7616312371463333,0.7204605585970701,0.6850301438785472,-0.7668442291759794,0.38253717531791354,0.6964910051178543,0.6999156542596207,-0.8093763403895042,0.19718527311344436,-0.3220584234029559,0.5894958343892003,0.6666279677378378,0.2311236132150595,0.27819434259940806,0.6070193275922832,0.5068307621560134,0.8132319107038914,0.49058660581731306,-0.3145573337268492,0.8316614142274478,0.7564546445987095,-0.19721739576326694
Frontal_Sup_2_R,0.9390193478952655,-0.47354538928149725,-0.32841682314904147,-0.5680082296203216,-0.7383715417980822,-0.7576265803429924,-0.7301978168438451,-0.817139679550748,0.839762477917378,-0.560008930939152,-0.2826955761164917,-0.8668927417311999,-0.2763597858295455,-0.6494369461546478,0.7184212988094457,0.20420502322918418,-0.4194496212690654,-0.850231844484449,-0.4610543822076657,0.8910043529976239,-0.660909117846769,0.9195940635470206,-0.5969242806516103,0.9179870911996162,0.29256180557750994,-0.6003044456848596,-0.7489281677850674,1.0,-0.5291073961190412,0.22602831632329906,-0.4044296373746542,0.28848358855420075,0.8477275445562528,-0.8137077705931688,-0.794158728840753,-0.2841952894982661,0.9934192278572943,-0.32990174943850176,-0.3465913312431058,-0.5312240871523588,0.8955961932097285,-0.1484504218395279,0.5328065245476632,-0.5883457375571686,-0.3781823701579801,-0.053285471032717066,0.019139632513950653,-0.3543745622838157,-0.23059215043381548,-0.8169053955393667,-0.20460208241557273,0.7570281037559392,-0.8756532076479845,-0.5992781102992765,0.4352963941744891
Thal_VA_R,-0.38691313068245664,0.7728320537437285,0.7191178424530955,0.7881597743574307,0.7393862760897533,0.6093785092039371,0.7787153532606225,0.707960649286051,-0.5960993729062816,0.6922702188364378,0.5131579517786555,0.6154999615190191,0.44344482723317846,0.682146876078184,-0.6541445110806192,-0.11188908978587679,0.6281089503215521,0.6229474273786046,0.31663744202905975,-0.49367534705529104,0.2526654771771967,-0.5691182876833017,0.6951893278111692,-0.6533045279217589,0.11222624670851031,0.1598048996042525,0.7241561098869543,-0.5291073961190412,1.0,-0.3917689148319994,0.6137377425735195,-0.4859481329137565,-0.4697294607440733,0.8141232181195733,0.8155127387136607,0.6148671823063384,-0.562081825509214,0.4075108301345547,0.39071071996285284,0.42154016494021224,-0.67855368451594,0.03314490198328833,0.05100658498267165,0.7347946258918955,0.5970322474581996,-0.12001756476705301,0.14928446974314377,0.4942856876847549,0.5163681695309319,0.8734859905320324,0.7278075541283499,-0.28362835139137854,0.8000819551088408,0.7275517982822596,-0.15773121783416116
SupraMarginal_R,-0.031660610253909614,-0.0964107842808472,-0.0837313720006596,-0.5042014521555851,-0.08806161372525331,-0.1880463134684387,-0.34417854386655816,-0.21172515590180407,0.3613673264246096,-0.30873765039963097,0.007712411836735336,-0.1274667026759147,0.19747505291605746,-0.22994823906001075,0.43345824729045995,0.6723279351403132,-0.4450642409183493,-0.18904829286734431,0.27276141685154137,-0.029114803407306843,0.13253725360025603,0.14285087117425643,-0.34589983850618616,0.15594162977864093,-0.4943167774219702,0.4375547450612561,-0.1174729149740379,0.22602831632329906,-0.3917689148319994,1.0,-0.4013831170481436,0.706352629279734,-0.0029313938079427036,-0.4399930288741859,-0.525705595862195,-0.10753793324608053,0.22976779455368132,0.11753787930206204,0.1109342127236776,-0.026506634049524715,0.2224840901261326,0.46746310323516127,-0.1393938214228365,-0.5965998216824571,-0.0865823354213921,0.6598151497429687,0.5064371440812458,0.012600597104378608,-0.2253423896853027,-0.3597741236778469,-0.3156128654214482,0.4296139465291523,-0.3686987339972545,-0.4243437771207414,0.3194225112165749
Temporal_Mid_R,-0.24258869994321067,0.6228496090661075,0.3809658166554813,0.71637863667356,0.34326108675685457,0.3921370046115194,0.5917476327491681,0.3915013540932618,-0.48086004432979873,0.10618488462860359,0.2561276398842389,0.44654181892552375,-0.11159052389783741,0.4588770841228703,-0.6908673378287522,-0.5456126096712114,0.32546340138244567,0.43207425136672706,0.2931720862483384,-0.15227042644502856,0.2881878460967422,-0.33187741160999024,0.7992900080853259,-0.35656102667758927,0.3972864625771028,0.29574459569250455,0.3213855366364647,-0.4044296373746542,0.6137377425735195,-0.4013831170481436,1.0,-0.5415346375802111,-0.07114989694092334,0.6190971835456148,0.7467057717747981,0.04680351833884592,-0.4200354758053839,0.34245883352937123,-0.27036812696760504,0.1881571988815209,-0.35954994785999356,0.1748934655043633,0.044292588828274956,0.6816890795742149,0.026449976381162244,-0.22064288630125234,-0.04107659702478283,0.11024345702970582,0.12741780365394242,0.6911204829665087,0.7768023128922107,-0.3472255774239838,0.5654825372542132,0.35658420620106807,0.04578887709577206
Thal_LP_R,0.1401544711185742,-0.3977515511163946,-0.23584270047738404,-0.6274240950572021,-0.22109431137285007,-0.07880845201343674,-0.5452384430868938,-0.3164037658759874,0.3897668015163041,-0.41449691870854677,-0.04210064249563401,-0.1106541215853744,0.32511960869208195,-0.36888135274511813,0.4414825462558216,0.48434795762278166,-0.4044681897008198,-0.14699349125214567,0.1829719720994863,0.10639099702974066,0.22243450931232062,0.21951981569852333,-0.4623842081443513,0.26076392303600004,-0.5173342405666167,0.31304616395442353,-0.18890850294817046,0.28848358855420075,-0.4859481329137565,0.706352629279734,-0.5415346375802111,1.0,0.12302588143811138,-0.6065721641119702,-0.6356081068572184,-0.10174230237961097,0.27410082881727377,0.01545502514246964,0.2307032365152966,0.18841918252125742,0.3555942643704052,0.5865950393244485,-0.3228208756564684,-0.5593593370945568,-0.02713163382245505,0.7098219662998909,0.4218363110454281,-0.04707998731567172,-0.41407287919900615,-0.4697100308541316,-0.5303699164804784,0.4775186003213544,-0.5039504768519747,-0.44526051198569666,0.3377581413947719
Cerebellum_Crus2_R,0.8569993582659879,-0.42260824915939155,-0.44724862574210394,-0.40922931164012954,-0.8029223805221434,-0.6603205694599451,-0.6720861914305336,-0.8080770472908401,0.7473911901176242,-0.6856507157567444,-0.34627295073466763,-0.7378795047651093,-0.4460992998386465,-0.5674268046804677,0.54928645940119,-0.1361114493346205,-0.43318496065708645,-0.7266586448725142,-0.3024817620230365,0.9682667707298799,-0.4496777838988695,0.9249775975319545,-0.37321990479683365,0.9282755050185582,0.5003803232635347,-0.46697733343723347,-0.7555390549196076,0.8477275445562528,-0.4697294607440733,-0.0029313938079427036,-0.07114989694092334,0.12302588143811138,1.0,-0.7091330682443624,-0.5944937810161032,-0.4786571866650868,0.8392101304711428,-0.33670854031406533,-0.5411760571324377,-0.49149726850709186,0.9143282073486794,-0.13021161869947495,0.4554274909991654,-0.4287019475159433,-0.5459448962665089,-0.16715665438812824,-0.08252926797208518,-0.4591903466671183,-0.2601229316405638,-0.6641038638891544,-0.05243026153923026,0.5808122879588791,-0.7799536912038975,-0.601555601449342,0.5796896071408326
Frontal_Inf_Orb_2_R,-0.6854464584519352,0.7177387054485377,0.5734434710455918,0.8123012339404275,0.7962564986202288,0.6849998133097663,0.9054151904094074,0.8214758555911038,-0.8673010619038612,0.6811732886930147,0.44027203474549786,0.7542737739539113,0.23199619083261525,0.7474125943518677,-0.8329072066170551,-0.2572241103758861,0.5376251841487782,0.7630201135635275,0.2697906088052856,-0.7419911717475819,0.3636956995605834,-0.8146374009954073,0.7554916804270531,-0.8667732237249904,-0.01839944799772442,0.26178183914832337,0.7616312371463333,-0.8137077705931688,0.8141232181195733,-0.4399930288741859,0.6190971835456148,-0.6065721641119702,-0.7091330682443624,1.0,0.9557154803344545,0.4394691706681452,-0.8135236125338425,0.316019124005845,0.2815683929951429,0.4099203882065401,-0.893205290318869,-0.07957414607294752,-0.09064878425721151,0.7838381146388853,0.49068357336858626,-0.24503669984000429,-0.012511960628194683,0.35890639609827696,0.4212827806854186,0.9253073826256709,0.5872464506501845,-0.6403949104045212,0.9593400219639313,0.7573284630799991,-0.4564130205521818
Temporal_Pole_Sup_R,-0.634763497230142,0.7163715637799237,0.5252679861448888,0.8602304068080593,0.7104781513582088,0.6931100711829894,0.8694982489106251,0.7935416376904818,-0.8321963393893727,0.6285644477449073,0.4273833393376809,0.7559271390947343,0.18868667115958548,0.7366458275705815,-0.8446249680674485,-0.4181749842083353,0.5876354219396478,0.7598578035647581,0.31268722222857914,-0.6420968071460474,0.4040051958785401,-0.7618054700738331,0.7885245633856991,-0.8041409104794615,0.08636986065835628,0.30980379854038315,0.7204605585970701,-0.794158728840753,0.8155127387136607,-0.525705595862195,0.7467057717747981,-0.6356081068572184,-0.5944937810161032,0.9557154803344545,1.0,0.39382583148622413,-0.8096893008452943,0.3164689293362187,0.18368197588299218,0.41008772889698974,-0.8151550389051284,-0.021685444909010032,-0.13331314841077344,0.8496242738228096,0.42976808455534665,-0.24931543284388163,-0.05132972116324521,0.32581101905306853,0.3967656962585873,0.9318738447353945,0.6471028245734307,-0.6362711040597793,0.9368932407484308,0.7213305685839432,-0.35827039202762795
Thal_PuI_L,-0.1952946178975678,0.5320063334547515,0.8465140349560997,0.3854166487798528,0.7135829767781298,0.5090508324323308,0.48229138382034153,0.5905243057145156,-0.22961014629126208,0.7103893506068606,0.4748281841119933,0.4160953610804376,0.7568074067505727,0.5072661256001679,-0.19851795668323513,0.3165538821028929,0.6901167901381243,0.44802170599337177,0.23126706167085648,-0.4156926483134043,0.14176403617174366,-0.41603662722612694,0.402852699667146,-0.4834117795595158,-0.03431463475085801,0.041008832241228685,0.6850301438785472,-0.2841952894982661,0.6148671823063384,-0.10753793324608053,0.04680351833884592,-0.10174230237961097,-0.4786571866650868,0.4394691706681452,0.39382583148622413,1.0,-0.31699480187054546,0.26088898191583565,0.7297459307484236,0.48634326511502846,-0.4702844535052777,0.172053697836113,0.03138050898980341,0.4459113423828401,0.6916483135984264,0.3068652156737813,0.3691994369642329,0.6411155323358791,0.53411703506789,0.49020344382878694,0.3620206512082492,0.0302205906800645,0.5145330024355257,0.6717466866477704,-0.10324647474582133
Frontal_Mid_2_R,0.9303026586557761,-0.4986794421216089,-0.34817330799290747,-0.5951695268656019,-0.7484776828692061,-0.778379316746,-0.7331750198491439,-0.8371499953762198,0.83768787925602,-0.5832272711262172,-0.31430805750504326,-0.8851491505389629,-0.32601395640033987,-0.6735481868897873,0.724949898627881,0.20566053758003983,-0.4436277710495301,-0.8641312626679079,-0.48500682258862066,0.888612548727585,-0.6743318596948841,0.9218732757121596,-0.6021674325760761,0.9215168316929395,0.29861677926342,-0.6189594573913496,-0.7668442291759794,0.9934192278572943,-0.562081825509214,0.22976779455368132,-0.4200354758053839,0.27410082881727377,0.8392101304711428,-0.8135236125338425,-0.8096893008452943,-0.31699480187054546,1.0,-0.3392156690164543,-0.3706614839687134,-0.5562487236954947,0.8936806838832205,-0.1782001662493342,0.5450549974094816,-0.6059624324379302,-0.4121321932950758,-0.07483506202710757,-0.010704242703378114,-0.3663211486974803,-0.2412046779452319,-0.8357888598526361,-0.22498322169747492,0.7347245783650076,-0.8861168301562461,-0.6093593326427456,0.40757657931953084
Thal_PuL_L,-0.33046486098465966,0.3690122845066727,0.42805640002628453,0.33209539152281997,0.460058845353066,0.34380474513658243,0.34709039140454573,0.39299314138901353,-0.2689109831590964,0.20369642203961533,0.24587418573205777,0.39175839294905135,0.32825658626143517,0.31812454305187765,-0.32787790408734857,0.13557663374422324,0.2698159225190302,0.3489245047326618,0.30153943590510646,-0.34339386528185406,0.3167098027042655,-0.38817072323163326,0.3498703729229176,-0.3837323543263721,-0.11044023540727618,0.383560950484402,0.38253717531791354,-0.32990174943850176,0.4075108301345547,0.11753787930206204,0.34245883352937123,0.01545502514246964,-0.33670854031406533,0.316019124005845,0.3164689293362187,0.26088898191583565,-0.3392156690164543,1.0,0.24093781029761788,0.27908349307429303,-0.37753480422522834,0.43225515302437056,-0.15856677710474168,0.2582307260131168,0.24316452861636703,0.28621451263862574,0.1696442177323131,0.4018808762275106,0.10876207171707097,0.47335518941859084,0.31862054557763303,-0.13982183334017462,0.3411522980394115,0.2542655994530506,-0.01658165745884422
Thal_VPL_L,-0.3111766006244812,0.29929323909518685,0.4982077661754488,0.1179546265100302,0.6697778421506928,0.5844551980426426,0.29897723878814136,0.5382462677006526,-0.19626536944878187,0.5488895731768346,0.4679121516253035,0.5056214518061793,0.8674644673107531,0.49160924045102367,-0.05103004195446575,0.5279405206648076,0.427971485496828,0.5318195248498043,0.4287043573390621,-0.525525941826926,0.4259141559309719,-0.4133252155635647,0.1278648480098748,-0.47878690211773167,-0.40540567396089305,0.20168827833771358,0.6964910051178543,-0.3465913312431058,0.39071071996285284,0.1109342127236776,-0.27036812696760504,0.2307032365152966,-0.5411760571324377,0.2815683929951429,0.18368197588299218,0.7297459307484236,-0.3706614839687134,0.24093781029761788,1.0,0.666359164898888,-0.4444279890560064,0.17794798428036313,-0.21792964907641144,0.1455199396162765,0.6939649546474959,0.4529651596196365,0.44028063855632227,0.6259650256043818,0.47152730993528613,0.34585761814222,-0.0038369702513028616,0.08348592603306525,0.3896712367222044,0.5803906221866817,-0.004334867012962245
Precentral_L,-0.36293938992285185,0.30500388110111754,0.40963849072855346,0.18958296583159898,0.6647611691454287,0.9256317684499531,0.43329616385858877,0.5899985235050211,-0.4918602175453324,0.256825524187772,0.6586919817419249,0.8243252115734193,0.6405861096667873,0.4444889475492217,-0.5141559098060002,0.14019685399005974,0.27365523430620703,0.855066331127523,0.6180216361623249,-0.5697596336267078,0.777392500529886,-0.5816501094708965,0.45690536878416954,-0.6155772216982732,-0.411929806169134,0.5224079571620635,0.6999156542596207,-0.5312240871523588,0.42154016494021224,-0.026506634049524715,0.1881571988815209,0.18841918252125742,-0.49149726850709186,0.4099203882065401,0.41008772889698974,0.48634326511502846,-0.5562487236954947,0.27908349307429303,0.666359164898888,1.0,-0.5048852328659327,0.5184028730682402,-0.433990425305206,0.4718869779707596,0.648910007292665,0.5160477823350185,0.5104443211302823,0.3381503821857257,0.20270332628331506,0.5175294921487624,0.14198291427445967,0.033959512389047576,0.5105402240142671,0.6173968583429733,0.06674425517864246
Occipital_Inf_L,0.8312492367321662,-0.5745433707859073,-0.5102877449566179,-0.6587164837049897,-0.8545902602716751,-0.730248940089362,-0.8612306393483946,-0.8723496442859158,0.8754429220297381,-0.730295136190456,-0.43303765793046,-0.800858523414957,-0.38045470366740386,-0.7104773785189744,0.7457620493024565,0.07182038274617428,-0.5087965177327248,-0.8039202187442666,-0.2993230272808282,0.9315999437373738,-0.4306545353394817,0.9450265848899179,-0.5611195267799916,0.9714100476673303,0.3155988110069066,-0.41254061254858226,-0.8093763403895042,0.8955961932097285,-0.67855368451594,0.2224840901261326,-0.35954994785999356,0.3555942643704052,0.9143282073486794,-0.893205290318869,-0.8151550389051284,-0.4702844535052777,0.8936806838832205,-0.37753480422522834,-0.4444279890560064,-0.5048852328659327,1.0,-0.034147047069850237,0.3529457930623839,-0.6450736565075179,-0.5720856912054072,0.039490810868920576,-0.021759701927111685,-0.45632627715947977,-0.3709993366525816,-0.8438327120157354,-0.30449118244069523,0.6538539829878224,-0.9183540420803691,-0.713865081951703,0.581246951920877
Thal_PuM_L,-0.17406066412830126,0.1077442140891636,0.2690346731229834,-0.07172413390832776,0.22080788085914166,0.40338543343152555,-0.01841385729546448,0.15860501461828688,-0.0676058763444703,-0.2294735419655391,0.23835330429602455,0.4135752821389264,0.41939137937152327,0.014310948109323337,-0.17732688253298806,0.2155253310484077,-0.06553672666596236,0.3449838471851636,0.4679466115618978,-0.18444113006901788,0.5980945468484742,-0.22633395500772366,0.2441431386506497,-0.17495318628452614,-0.316899399692019,0.6836271357157926,0.19718527311344436,-0.1484504218395279,0.03314490198328833,0.46746310323516127,0.1748934655043633,0.5865950393244485,-0.13021161869947495,-0.07957414607294752,-0.021685444909010032,0.172053697836113,-0.1782001662493342,0.43225515302437056,0.17794798428036313,0.5184028730682402,-0.034147047069850237,1.0,-0.37397935744377775,0.05742861920284777,0.16362063071936583,0.8494216957684392,0.5361635403492565,0.10929960689447975,-0.3151133966317974,0.15359185572669876,0.02130466475755467,0.21446100334670024,0.010035764568608089,-0.02424981218827725,0.2826106291675342
Frontal_Inf_Tri_R,0.5469091081479223,0.1075605760974669,0.12831594683783462,0.07856453668816848,-0.214584223530709,-0.4527093165192736,-0.10763556211164402,-0.28814995734915916,0.32408824866401453,-0.07560635128658601,-0.07031208390242165,-0.4834471221039238,-0.19826648841349132,-0.10632432987366243,0.20521803507320785,0.03559249530437088,-0.00031852484712879863,-0.47983694967582013,-0.4234293535399133,0.5051117252481527,-0.5614876110152841,0.48822972699938977,-0.054817517930619813,0.4329187269862691,0.4442572261864492,-0.6147159324656893,-0.3220584234029559,0.5328065245476632,0.05100658498267165,-0.1393938214228365,0.044292588828274956,-0.3228208756564684,0.4554274909991654,-0.09064878425721151,-0.13331314841077344,0.03138050898980341,0.5450549974094816,-0.15856677710474168,-0.21792964907641144,-0.433990425305206,0.3529457930623839,-0.37397935744377775,1.0,-0.04326646718013318,-0.06807836638901148,-0.3888625537555518,-0.08224373936436638,-0.11102701322803397,0.13768949468803102,-0.1790342512129091,0.28470243973000325,0.3203640278247686,-0.26839713771142126,0.08235817143537383,0.12270564407409042
OFCant_L,-0.3540619329736634,0.5474911621147533,0.5229003936042735,0.7183307635111356,0.5909780599545145,0.6825714385210757,0.7610607569086872,0.6735631318594172,-0.7286979405566194,0.48256394713795986,0.49280474429809573,0.6541240934255416,0.1666912839829388,0.5612375160509354,-0.8183107821020214,-0.4680799342459238,0.5694862118337605,0.6844264535728886,0.16009400147979702,-0.46428481300327684,0.3205661370425671,-0.6220946339748258,0.754077112811299,-0.6590915923259962,0.1105773470775898,0.19117993679521306,0.5894958343892003,-0.5883457375571686,0.7347946258918955,-0.5965998216824571,0.6816890795742149,-0.5593593370945568,-0.4287019475159433,0.7838381146388853,0.8496242738228096,0.4459113423828401,-0.6059624324379302,0.2582307260131168,0.1455199396162765,0.4718869779707596,-0.6450736565075179,0.05742861920284777,-0.04326646718013318,1.0,0.46665306698390346,-0.19011625315904798,-0.017014559006225026,0.2602330349799461,0.3000922246624778,0.7914182977262333,0.5808922451354495,-0.4404611281508831,0.7479444259507392,0.7382172938756042,-0.3115268264484181
Thal_LGN_L,-0.27675457553185984,0.4045681134289237,0.5048198724207216,0.3280396021737956,0.6680673405584897,0.6690402156343256,0.5181449236427428,0.6142134395267745,-0.47939675300673484,0.6445118508749562,0.7004817206167022,0.5967219522149517,0.6586263752432439,0.4484716939296149,-0.4188684686180051,0.22092138745393144,0.44666270152763793,0.6162487894940774,0.25994416931353065,-0.5542040893659159,0.30474654891396524,-0.5375000968105494,0.2849614376908253,-0.6121103982517657,-0.40088435443258036,0.15895811121066392,0.6666279677378378,-0.3781823701579801,0.5970322474581996,-0.0865823354213921,0.026449976381162244,-0.02713163382245505,-0.5459448962665089,0.49068357336858626,0.42976808455534665,0.6916483135984264,-0.4121321932950758,0.24316452861636703,0.6939649546474959,0.648910007292665,-0.5720856912054072,0.16362063071936583,-0.06807836638901148,0.46665306698390346,1.0,0.22942656854237906,0.4097739509481454,0.4042558421989192,0.438773130683859,0.5271269857282488,0.2157547443003522,0.051426699030095384,0.537020135433916,0.6669743670139812,-0.206251811132531
Thal_PuM_R,-0.13863724362278418,0.004638184959364932,0.24301538582270368,-0.31138984153942917,0.2254714704694294,0.3318194294759358,-0.170260283723213,0.12079585557409665,0.13959456648488244,-0.13987860636783145,0.22605273046884256,0.30759195829293556,0.5778362495300994,-0.02130403543946546,0.14223431268384049,0.5475747870811462,-0.09836765224386196,0.26012325507187467,0.5166386419798782,-0.19514167215221714,0.5506804309560678,-0.1277044637532842,0.01312284970837509,-0.10142953706494169,-0.4350324327504202,0.6009713028881322,0.2311236132150595,-0.053285471032717066,-0.12001756476705301,0.6598151497429687,-0.22064288630125234,0.7098219662998909,-0.16715665438812824,-0.24503669984000429,-0.24931543284388163,0.3068652156737813,-0.07483506202710757,0.28621451263862574,0.4529651596196365,0.5160477823350185,0.039490810868920576,0.8494216957684392,-0.3888625537555518,-0.19011625315904798,0.22942656854237906,1.0,0.6582487651532712,0.22561853515849375,-0.13015824579437718,-0.03941117412907787,-0.19811328909362128,0.38037089651919803,-0.10928285426393006,-0.04263504334500891,0.3501476021680977
Vermis_3,0.0031026238746887443,0.20495141675428444,0.35853778264142433,-0.15739959290284145,0.3082355548094035,0.37227576000161194,0.0756232070972663,0.0884892061806187,-0.005350957659257579,-0.012114907848695919,0.5588390212123177,0.32727891166239026,0.5090133996450342,0.11784590290038781,-0.06125106348001106,0.44123928297772813,-0.15763640587641506,0.3169299201437664,0.4997902479043234,-0.1657346954522159,0.42006996370391986,-0.07000507877700521,0.15804223686291766,-0.14366111834482534,-0.4310533205756384,0.41576736664567154,0.27819434259940806,0.019139632513950653,0.14928446974314377,0.5064371440812458,-0.04107659702478283,0.4218363110454281,-0.08252926797208518,-0.012511960628194683,-0.05132972116324521,0.3691994369642329,-0.010704242703378114,0.1696442177323131,0.44028063855632227,0.5104443211302823,-0.021759701927111685,0.5361635403492565,-0.08224373936436638,-0.017014559006225026,0.4097739509481454,0.6582487651532712,1.0,0.10443206892356911,0.08480922440172632,0.08396149234727379,0.08510648489920623,0.4772509475045108,0.052280060062132934,0.13013965146455045,0.40037655532758554
Cerebellum_9_L,-0.3242817902123488,0.520961213901182,0.618274576843596,0.3273378242862849,0.6632117496795235,0.3797638291591129,0.425059515339583,0.5660916924167296,-0.11004975913708842,0.484026481799878,0.1952343550217262,0.3324369762300683,0.5843274475741024,0.48013545858555723,-0.08269468706836303,0.22804699577801052,0.7143045681173033,0.3440659432213821,0.3542230884686368,-0.37471893030962916,0.20375784857913898,-0.34000934803961963,0.3073997538641311,-0.4095451737532923,0.03203439697280872,0.18024666066143036,0.6070193275922832,-0.3543745622838157,0.4942856876847549,0.012600597104378608,0.11024345702970582,-0.04707998731567172,-0.4591903466671183,0.35890639609827696,0.32581101905306853,0.6411155323358791,-0.3663211486974803,0.4018808762275106,0.6259650256043818,0.3381503821857257,-0.45632627715947977,0.10929960689447975,-0.11102701322803397,0.2602330349799461,0.4042558421989192,0.22561853515849375,0.10443206892356911,1.0,0.5265661303479563,0.4712245754264289,0.3019789786843701,-0.11263248143186273,0.42907907800789896,0.49669399777036716,0.014042194089818594
Red_N_R,-0.15240338199662012,0.5479322813776671,0.457026041958986,0.43360027985875715,0.5131883295585583,0.2840728482640443,0.5307764313322586,0.4821573364856824,-0.11767544693637283,0.6020644963460984,0.4309487151783205,0.22931696629577084,0.39261584907155667,0.5372292722444653,-0.08598706578641273,0.13019985498463008,0.5511065578394793,0.27696488174612893,0.28104245862913774,-0.24799909592146052,0.005997272775323202,-0.21018837643800736,0.2634507342478081,-0.30686114378718826,0.23678871130010734,-0.1251887570415441,0.5068307621560134,-0.23059215043381548,0.5163681695309319,-0.2253423896853027,0.12741780365394242,-0.41407287919900615,-0.2601229316405638,0.4212827806854186,0.3967656962585873,0.53411703506789,-0.2412046779452319,0.10876207171707097,0.47152730993528613,0.20270332628331506,-0.3709993366525816,-0.3151133966317974,0.13768949468803102,0.3000922246624778,0.438773130683859,-0.13015824579437718,0.08480922440172632,0.5265661303479563,1.0,0.40932037911372515,0.4076160935086773,-0.02455821480279858,0.45969864773435726,0.5167824282696744,0.023880517156230387
