,Heschl_R,Precuneus_R,Thal_PuM_L,Thal_MGN_L,Red_N_L,N_Acc_L,Frontal_Med_Orb_L,Insula_R,Frontal_Inf_Orb_2_R,Thal_PuL_L,Frontal_Sup_Medial_R,Thal_LGN_L,Putamen_L,Precuneus_L,Cerebellum_9_L,Temporal_Inf_L,Thal_MDl_R,SN_pc_L,Supp_Motor_Area_L,Precentral_R,Occipital_Sup_R,Cerebellum_Crus2_R,ACC_sub_R,Angular_L,Hippocampus_L,Thal_VA_R,Olfactory_L,Cingulate_Mid_R,VTA_R,Thal_PuA_R,SupraMarginal_L,Frontal_Med_Orb_R,Hippocampus_R,ACC_sup_R,OFCmed_L,Thal_IL_R,Supp_Motor_Area_R,Frontal_Sup_2_R,OFCant_L,OFCpost_L,Cerebellum_6_R,Raphe_D,Rolandic_Oper_R,Cerebellum_10_R,Temporal_Sup_L,Calcarine_R,OFClat_R,Caudate_R,Frontal_Mid_2_L,Olfactory_R,Vermis_3,Thal_IL_L,Amygdala_R,Vermis_10,Occipital_Inf_R,OFCpost_R,ACC_sub_L,Cerebellum_Crus1_L,SN_pr_R,Amygdala_L,Cerebellum_7b_R,Cingulate_Post_R,Temporal_Sup_R,Cerebellum_Crus2_L,Cingulate_Mid_L,Temporal_Pole_Sup_L,Vermis_6,Vermis_9,Red_N_R,Pallidum_L,Precentral_L,Thal_PuL_R,Thal_PuI_R,Temporal_Inf_R,Temporal_Mid_L,Thal_PuM_R,Parietal_Inf_L,Cerebellum_8_L,Vermis_7,Temporal_Pole_Sup_R,Cerebellum_9_R,Thal_LGN_R,Thal_MDm_L,SN_pc_R,Thal_LP_R,Cuneus_L,Cerebellum_Crus1_R,ParaHippocampal_R,Parietal_Inf_R,Occipital_Mid_L,Putamen_R,Fusiform_R,LC_R,Thal_MDl_L,Thal_VL_L
Hippocampus_L,0.25562116186086176,0.7596382814399689,0.3680445843449358,0.0934371119154803,0.5606418133929902,0.5293583467546503,0.3109854055900652,0.6681810384899401,0.5607051225191085,0.43910723239246935,-0.5644225821720644,0.5854435389044729,0.6563259863125915,0.7425635863400847,0.6469866658167411,-0.4779468400093016,0.48247837094262686,0.5662091518075135,-0.10434014464183552,-0.2519446669510731,0.6339360004349194,-0.6061312640293292,0.46268703305056635,0.6937924991509463,1.0,0.5580831835503235,0.7099419013131161,0.5327041603109184,0.21833545047257003,0.612699260598261,0.6727753527261933,0.30136159945782465,0.8708045810973578,0.5564107967084239,0.5172268269873233,0.7055649027963954,-0.033751649791690985,-0.5421794071360495,0.45290437064874944,0.6511859758010127,-0.5336853170493533,0.31012335997961077,0.3081035541895112,0.4040984200236043,0.648511875209061,-0.1671460456463528,-0.4605224566779939,0.6332703966314233,-0.2637881180938089,0.6623063412976851,0.4943374670651711,0.6370970927743211,0.6316444862079811,-0.42568139179112496,-0.3362919624473137,0.6094224403072895,0.46864842026738224,-0.6383831380228719,0.548368726802117,0.8538677298353381,-0.388471313597232,0.48383483743323197,0.5679817063276941,-0.6633920483866925,0.7388029307120048,0.4059170690823993,-0.22622352806148563,-0.5383856206480876,0.39798617863865887,0.3707244910696561,0.6952259484845493,0.3608316956645761,0.7022920991528346,-0.016607427765463905,0.26967443605238606,0.4265582676285453,0.7060314768053008,-0.6040118105964775,-0.6225364738625798,0.47241981639162944,0.47431449956918914,0.581416898358369,0.7028899284738135,0.07447505474117357,-0.03361319929137217,0.5483859206254196,-0.5303200761453872,0.49836734549903616,0.4608730152840705,0.5624115153549706,0.5476077087921014,0.07103571236594729,-0.2611962567915516,0.5354326782236253,0.541152478097191
Thal_VA_R,-0.11188908978587679,0.6116784925621788,0.03314490198328833,-0.11238280622169168,0.7787153532606225,0.15030365123523592,0.7094525055687039,0.38003501012882246,0.8141232181195733,0.4075108301345547,-0.4112518620441839,0.5970322474581996,0.82427838851209,0.6608966428273365,0.4942856876847549,-0.6541445110806192,0.682146876078184,0.5131579517786555,-0.28362835139137854,-0.6421545619032915,0.3595845793219949,-0.4697294607440733,0.7676769579119864,0.6154999615190191,0.5580831835503235,1.0,0.707960649286051,0.7728320537437285,0.4914652064389814,0.6164967331180206,0.6323557888425215,0.7080289804637205,0.7393862760897533,0.8621019362703093,0.7873535047597903,0.6583002985728539,-0.262224567464349,-0.5291073961190412,0.7347946258918955,0.7232672350370748,-0.4408212667834168,0.15806857734022758,0.7278075541283499,0.6281089503215521,0.408149827527553,-0.20525813057377396,-0.6814112408331446,0.8734859905320324,-0.3233776725718602,0.7513207639219349,0.14928446974314377,0.7037563989505505,0.6951893278111692,-0.45276883160329595,-0.20628158759828383,0.8000819551088408,0.7363590369135751,-0.663570514576219,0.7818267712592071,0.7266307855365421,-0.33287137257033794,0.6453299623006935,0.5692160549756338,-0.6533045279217589,0.6544414772164715,0.5773759366194366,-0.13280914344858438,-0.5195502721702195,0.5163681695309319,0.6922702188364378,0.42154016494021224,-0.1315942943579327,0.7191178424530955,0.4434044489344254,-0.11607473210701562,-0.12001756476705301,0.6229474273786046,-0.6047346075675003,-0.5827222691128688,0.8155127387136607,0.3969420267232477,0.7407922264000552,0.6081351478138496,0.4576941569462208,-0.4859481329137565,0.31663744202905975,-0.21864906106813858,0.7960420062677621,-0.0036071838691806644,0.2526654771771967,0.10693538525020076,0.4066783839855798,0.11222624670851031,0.4999956299638104,0.44344482723317846
Olfactory_L,-0.06221038551764484,0.8125810026987997,0.15860501461828688,-0.21948638261866105,0.7671061365370023,0.49121069338059464,0.610691422975517,0.47291819138791785,0.8214758555911038,0.39299314138901353,-0.7633005324406389,0.6142134395267745,0.8447759646578092,0.768732253488345,0.5660916924167296,-0.6686168525349968,0.7399375752873117,0.49018358245863636,-0.5200962509682865,-0.64333900371261,0.6529753162673287,-0.8080770472908401,0.829752843170053,0.8133673798834032,0.7099419013131161,0.707960649286051,1.0,0.642712464139383,0.6688174355844396,0.5795969817283528,0.7925847562877396,0.6300570646445836,0.8719563809843992,0.7504807253244422,0.7404939781746505,0.6389616585178791,-0.43615417010415725,-0.817139679550748,0.6735631318594172,0.9193995934008682,-0.7609891999605554,0.08688241879944887,0.364991116151029,0.621368170118218,0.6334392093135728,-0.44395541661659443,-0.7063164419925904,0.8528733681976368,-0.5827583363666918,0.9430908011312578,0.0884892061806187,0.676565376062533,0.6319394333472134,-0.6912517177154044,-0.4262705320241004,0.8710228124447751,0.8396303138313445,-0.879970996174438,0.6588143634558641,0.8399025503721028,-0.6322090225938138,0.49692152338038814,0.4452542927441477,-0.8867425178406818,0.8241086893634656,0.7492575313717273,-0.47836896777918897,-0.8291097875083535,0.4821573364856824,0.6788539754938615,0.5899985235050211,-0.0320050881238065,0.6110419813530933,0.10809421863965767,0.03246536132949497,0.12079585557409665,0.8067512733961675,-0.8567447697512244,-0.8439051693348658,0.7935416376904818,0.23890842498364384,0.6824318004545307,0.577439481499501,0.04962408531713867,-0.3164037658759874,0.4537668078506637,-0.5994494562986228,0.8195531042411265,0.36565923092021435,0.5150133692274749,0.35593433486718684,0.0539026983998594,-0.1871755374475837,0.627855852934354,0.5084481173081254
Cingulate_Mid_R,0.03271435023869323,0.6118116037096393,0.1077442140891636,0.010048900785177742,0.7176919884946589,0.2147855947224425,0.592002182078253,0.6090061488243447,0.7177387054485377,0.3690122845066727,-0.44271768826884256,0.4045681134289237,0.7920077303356783,0.6409343639106678,0.520961213901182,-0.4472219886669838,0.7276047237496064,0.444786412309932,-0.17135002414175474,-0.39904005806637943,0.4211735585719523,-0.42260824915939155,0.6432273048114143,0.5215303238010878,0.5327041603109184,0.7728320537437285,0.642712464139383,1.0,0.4312102400652921,0.7005656306415259,0.4907215135034823,0.5748125301433908,0.696308268684367,0.8422805889977408,0.5941545760484093,0.6885953352702594,-0.11382848223944993,-0.47354538928149725,0.5474911621147533,0.6710190486133927,-0.32802382050926576,0.01778542567489464,0.8080768635073112,0.5966156118100069,0.4665815825172833,-0.006062439851598743,-0.5128978431950965,0.7762334180761813,-0.4202005505527394,0.6762549004515619,0.20495141675428444,0.5877890784086999,0.6775243655530262,-0.24859217622483912,-0.16633824477992787,0.7127613439155084,0.6389190705947638,-0.5493723548080233,0.6685728645419892,0.7380879901458286,-0.2903649826379451,0.8504271315458339,0.7809536059990452,-0.5505295668530411,0.7466775406771718,0.5921973139988372,-0.013608616662290601,-0.41578328817255156,0.5479322813776671,0.5571614313315025,0.30500388110111754,-0.0960223682105201,0.7080971971533173,0.358615712001915,0.013514122157199906,0.004638184959364932,0.5073416004029772,-0.49929669800017634,-0.483722802008333,0.7163715637799237,0.4330676900608619,0.5887161077549458,0.7407827524120274,0.5017986567039548,-0.3977515511163946,0.4612594209538225,-0.21419962548859636,0.7144545487929065,0.19470315983073824,0.2644396723370022,0.25866417692458504,0.44021633695007995,0.16922437196148105,0.6061753535340941,0.42444811854737785
VTA_R,-0.063692082668876,0.5098427326576449,-0.10683513819673723,-0.4227725561065457,0.6028235018490763,0.47286434239376374,0.5414605276966312,0.17989899569054482,0.6002771873276737,0.17681029816968685,-0.6119879937097711,0.46806140612148567,0.5775009410437403,0.426708146040124,0.3851983013292346,-0.39968126300295903,0.6474660261725245,0.28943141549529355,-0.5294993885087207,-0.6104362623757403,0.36205077535198954,-0.6889173053719616,0.6890731839669862,0.5254831193177116,0.21833545047257003,0.4914652064389814,0.6688174355844396,0.4312102400652921,1.0,0.2843946774611455,0.5242068418984227,0.5960567854673574,0.5651686621903286,0.5070567588815396,0.5042965083171121,0.30359657347044455,-0.4301850049427394,-0.6585893207741269,0.5051051511488336,0.6858895945865939,-0.6748596242233946,-0.2191665830817171,0.18076283900560233,0.6416249498412708,0.4910751649546366,-0.5255875850405869,-0.5458232106188969,0.5964072512916989,-0.5092547665838578,0.736752356708081,-0.23360309076096705,0.5319568528645476,0.2626591198155784,-0.601931956262861,-0.4782753583938418,0.6673325851724572,0.6894437115672752,-0.6753411734842195,0.5207821486815265,0.4165564172117503,-0.6841515684245316,0.33007840810386085,0.10394592606392064,-0.6754566897249195,0.5875460660132689,0.7229250810368123,-0.5137048775415239,-0.7165598692287156,0.4005014890863647,0.7646635796580208,0.3085070899318423,-0.32080471757813267,0.30509424599681356,-0.020444406651053862,-0.043480049291019195,-0.12025387560201783,0.5232862278151098,-0.6627489217141851,-0.6945864905647843,0.60221370960283,0.06923767012985126,0.5216341800370012,0.13666224974529528,0.017152449849396144,-0.31775763203611784,0.11228871067157684,-0.524043877385803,0.6789828456311893,0.14370165813683888,0.22015294086471204,0.25411722410207044,-0.07993287136221991,-0.13379788047035826,0.4514347578330656,0.43927618100350313
Thal_PuA_R,0.11077569851399367,0.4036690635372557,-0.04480014450411236,0.09738302107246449,0.5826305211146955,0.2006486278472436,0.4095510585529758,0.5888212757006936,0.5969584043888906,0.28630186642756383,-0.25751404525777666,0.3013668385121095,0.5748846325576781,0.39039983514481047,0.6234302743829314,-0.31485613238279275,0.6647407696869614,0.30201941667161664,-0.19020701253686395,-0.3586002576641293,0.18855417801625418,-0.3487294237069349,0.5425574249700448,0.3523176437525139,0.612699260598261,0.6164967331180206,0.5795969817283528,0.7005656306415259,0.2843946774611455,1.0,0.365947242460825,0.4244846359149809,0.6808637964160049,0.732525406737424,0.4198709285350344,0.7910630179058825,-0.14751669051217967,-0.3318955358509697,0.4464857706863469,0.558576542883054,-0.2692699014143749,-0.055350217008487586,0.5928101402816882,0.6029305071032195,0.4046690769672851,-0.14453617778751063,-0.33178509999349526,0.5857893112436038,-0.1749782112786037,0.5553616728083957,0.16126027265787635,0.5405126769890274,0.5998338944965536,-0.08558481411771054,-0.24612808716453197,0.5667591902341781,0.5212142553202498,-0.40610657268707917,0.5362569147074053,0.7529108770398575,-0.23402226699320744,0.5858684013041557,0.5007863634891666,-0.40975604685782246,0.6196581754707488,0.4862835806297188,-0.1044909437870208,-0.2703133895000265,0.5625540634085949,0.4619882643060183,0.2653894264214814,-0.12939376315288562,0.8106302151075241,0.2781714935264888,0.07402046932543052,-0.017601066462739262,0.36725093897246947,-0.3550334611672854,-0.36902947478401843,0.542115588723157,0.5312526327552737,0.47342392601595173,0.7740293314726736,0.24100160784289304,-0.4396009723776991,0.25193950488613576,-0.17332629599593935,0.6068108638683766,0.02127126099458377,0.1400156759101114,0.2881679568016474,0.3083640355486987,0.3124594512198337,0.8096476374250073,0.42620234624670145
SupraMarginal_L,-0.14578760166741567,0.8522293765114457,0.3994129269625817,-0.19116244072720623,0.6925594181743772,0.4521668160132099,0.5883590085197767,0.4379616670420361,0.734105725004579,0.36026155642945873,-0.7371257652993356,0.6287863704059943,0.7949395354347722,0.8376765847927009,0.34140777988565385,-0.7959006584566132,0.6458712345467738,0.6041429139120781,-0.3683660380232617,-0.6610009655209753,0.7473148457801014,-0.6662199974726241,0.7196166591660821,0.9716971443251773,0.6727753527261933,0.6323557888425215,0.7925847562877396,0.4907215135034823,0.5242068418984227,0.365947242460825,1.0,0.5500627787807867,0.7674503449434353,0.6398317656587182,0.7930619797557983,0.49345760893628454,-0.32090982582538247,-0.8015182276640439,0.7274516629258518,0.8188454729339326,-0.628914993413277,0.3367551473185023,0.3339339680314312,0.42043479165235326,0.6676260253528531,-0.2792634375757513,-0.7866822417895538,0.8051670965140092,-0.40405236829161795,0.8437205723900874,0.2968895746888798,0.5157272113551185,0.6704536425452657,-0.7046212925233302,-0.23635434245632447,0.7900677557039525,0.7151747539867466,-0.852804409683239,0.5056931189028505,0.7713671564810525,-0.3940608210496896,0.32652258470951295,0.3765207922056697,-0.8420469513423238,0.782896940702269,0.5409715315475992,-0.3700960537289473,-0.7925976657061599,0.22507617460202872,0.4448275260330336,0.8739294481261004,0.07598752295790595,0.46293263593117334,0.18960561130378492,0.13650326379050678,0.26669400698009355,0.9779814081293493,-0.8512204329885401,-0.7502912147883896,0.7560531430147623,0.062243516135507305,0.5897799345855678,0.5032975408652958,0.09544877180322593,-0.1260977850374034,0.5643456217177099,-0.47357632804898575,0.7285060390959862,0.3446504308299361,0.7920853794505754,0.3250617486551623,0.15398109519355824,-0.32375175425551467,0.4347243447714399,0.509976716383775
Frontal_Med_Orb_R,-0.3432517080084752,0.4845610037517298,-0.1846204783522506,-0.22732070542298188,0.7152326288082946,0.04823507645721782,0.9159178283113727,0.041239603616533636,0.7977255233967419,0.1951632616649893,-0.5066607742119151,0.30901783213790557,0.7047906126345745,0.5177562528793451,0.2475323177061468,-0.6347772127604546,0.6550641255407956,0.28431487295657426,-0.6342117654981821,-0.8236130150920067,0.3359221036482131,-0.500252082536661,0.8530724856295171,0.5587787533250581,0.30136159945782465,0.7080289804637205,0.6300570646445836,0.5748125301433908,0.5960567854673574,0.4244846359149809,0.5500627787807867,1.0,0.563833923024248,0.6824623071803241,0.7534420661941499,0.5182021096146499,-0.6100395419262633,-0.6736196123703019,0.6782406666653612,0.73502085769988,-0.44803930637286005,-0.1932186188608833,0.5298798642408126,0.5228050469003648,0.2737129015597934,-0.3268668261054958,-0.6746388496708031,0.7748240134874501,-0.5463567382463579,0.7238849829383239,-0.1095084085684761,0.5578426690881165,0.6560288907238088,-0.543863401802309,-0.08733856685137502,0.8402244591529632,0.8371086593124335,-0.6625580309212572,0.6607595735526697,0.5822538638270774,-0.3644292360025429,0.3386508358367873,0.24164977444607544,-0.6539881870300523,0.5201821895285681,0.7398711205931084,-0.20879825634131632,-0.6014209220561048,0.3735691460909097,0.6824346398985044,0.22283692151222262,-0.3534989679076669,0.4102813650738746,0.4567317867600907,-0.26295068611119565,-0.3392859375318595,0.5700427976504305,-0.6419562460928742,-0.5682513259197199,0.8372205072133191,0.1123780225299355,0.5678754740854625,0.36504316366208195,0.41762471256406686,-0.5940488170063599,0.23604627067936426,-0.17108034292115437,0.8391868787420061,-0.003364928647647217,0.2224606922923127,-0.10491694978519978,0.34007688996479357,0.11782719693657727,0.47522095870753683,0.15404370411403046
Hippocampus_R,0.18380666925479608,0.8506144735309681,0.22080788085914166,-0.12104144815918502,0.8024983446132605,0.5866204709189164,0.5711551547405379,0.6113318644132602,0.7962564986202288,0.460058845353066,-0.7266790278249791,0.6680673405584897,0.8368476360492085,0.8120429494660231,0.6632117496795235,-0.6067754951006982,0.7281907651000172,0.5708662682935568,-0.3501667294226035,-0.5194279036101902,0.6542842814877997,-0.8029223805221434,0.7498421746046546,0.7873228692695493,0.8708045810973578,0.7393862760897533,0.8719563809843992,0.696308268684367,0.5651686621903286,0.6808637964160049,0.7674503449434353,0.563833923024248,1.0,0.7641603616205135,0.6928634773260924,0.760251106683443,-0.2488190733403264,-0.7383715417980822,0.5909780599545145,0.8646908752469263,-0.7319469336342361,0.18012591695250277,0.4202381147058333,0.6015452233606178,0.7039664712582411,-0.39665854087419766,-0.6590687026605708,0.8275820551119926,-0.4742760337958327,0.8895601576145031,0.3082355548094035,0.7813164293262704,0.6657983240222146,-0.6202043821070526,-0.4412226741439365,0.848746943249054,0.7424559092129063,-0.8513853219828775,0.6983402595114457,0.8959163776089356,-0.6141578476159922,0.6285601999231479,0.6055943747176591,-0.8595301690772246,0.8764503722936657,0.7103727238770636,-0.3886893711532997,-0.7607369185549249,0.5131883295585583,0.6897003109309171,0.6647611691454287,0.14853852367474069,0.7743048617582641,0.035181560572930155,0.10918204821991656,0.2254714704694294,0.7978485472212725,-0.8069266686830658,-0.835709385597979,0.7104781513582088,0.40936697820899887,0.7879620652365328,0.689989622581225,0.12001875563621187,-0.22109431137285007,0.4699025108370221,-0.6424902824193598,0.75471441616997,0.4181022770741898,0.49311788268154716,0.5076639720708213,0.08327739956909676,-0.22738381451673284,0.6853075545413357,0.631224071852137
ACC_sup_R,-0.1566840581752498,0.6202228839203461,0.05429377361668634,-0.13338772889416542,0.8281825582521747,0.13867403851384716,0.7431126811989901,0.4548116276211517,0.8819891237923163,0.412950744917012,-0.48990184137873966,0.49750230277811786,0.8726085707954996,0.6296531874087661,0.46243142344118016,-0.6808656113800449,0.7709803982398055,0.4523399739896289,-0.4096870850910319,-0.6543265931105109,0.40685311809995434,-0.5387953615393793,0.8301885408623463,0.6383789610439731,0.5564107967084239,0.8621019362703093,0.7504807253244422,0.8422805889977408,0.5070567588815396,0.732525406737424,0.6398317656587182,0.6824623071803241,0.7641603616205135,1.0,0.7964291881380372,0.6992322609385222,-0.37877773479891264,-0.5997716346415077,0.7355921474272396,0.8038531639453315,-0.48205832171850377,0.06815832583429107,0.7521604908114775,0.612235027927903,0.39547390797016896,-0.279836128530689,-0.6945539569270495,0.8944190237434838,-0.4466299005620683,0.7893628729626815,0.10823660621760445,0.6181826172761831,0.7657236061269979,-0.45750823509838595,-0.2715830652971822,0.8257942067995271,0.8054533479645758,-0.7137162236914627,0.6838316107242052,0.7879226972851648,-0.35211015760746633,0.6453718645732116,0.6195090961543186,-0.6986025047863492,0.6998428146124044,0.6613834171142436,-0.21559084287827365,-0.5830608987253939,0.45335306763750444,0.6352798769718654,0.36159305632691313,-0.13041618372003164,0.7338710103040774,0.42950902635664945,-0.16910078326412198,-0.11891739670565299,0.6329066692327315,-0.6682491966303802,-0.6173056908098373,0.8624046173643847,0.2844525835785161,0.720297673405511,0.7367976150124655,0.3780801559535993,-0.5149342045045301,0.29543697102224353,-0.2613668464797388,0.8486219681686674,0.06787279029565435,0.2930026466128036,0.09397293334755698,0.34428710790918415,0.13816424811077604,0.6412256818951709,0.3905362836746286
OFCmed_L,-0.3514464842657801,0.6361249341036098,0.10166032250120362,-0.2062783716427422,0.8142991946495266,0.0900736427581105,0.8059212370454168,0.20939083908741304,0.8474377544915099,0.34296421430018786,-0.5197431296925578,0.5446300365088762,0.8193452454842389,0.6686791603063923,0.28331439008618314,-0.8560621341782166,0.6583429826303981,0.5214739730005078,-0.47254667163094144,-0.7944707592196619,0.45716687585051563,-0.5385528358022301,0.8308605912710849,0.7537789057390236,0.5172268269873233,0.7873535047597903,0.7404939781746505,0.5941545760484093,0.5042965083171121,0.4198709285350344,0.7930619797557983,0.7534420661941499,0.6928634773260924,0.7964291881380372,1.0,0.5415098681327746,-0.4603537295597857,-0.6768969445408269,0.8618638492447898,0.7892949915765991,-0.5131500141146638,0.20377896599572684,0.5702238497760608,0.4885325095006748,0.3316957130658664,-0.3563531285859986,-0.8241336226328898,0.8625440097395399,-0.3796837063699371,0.7930508129116922,0.06344401560150315,0.5287148212736542,0.7579446453147527,-0.6687704799703251,-0.11986548136186764,0.8283988310540106,0.8032315367723066,-0.7889670726172429,0.6273769553209527,0.7160841010261704,-0.33925330289952094,0.37772258613596077,0.39753097369835494,-0.7659311826302382,0.5898918260784108,0.5634985258421334,-0.2586000024587743,-0.695880251986364,0.29220605772666897,0.5388192165934712,0.5314053639425821,-0.09344329353090508,0.49732502913168525,0.4855293061149228,-0.2656906732033709,-0.13407097193458029,0.7726162683491545,-0.7635572632593911,-0.6597489123398842,0.8762348266626728,0.08924900411722346,0.7042271706646762,0.5392170637845628,0.37154907476391824,-0.45092083286381773,0.30149425735953184,-0.22997914991660479,0.8231190979283539,0.04948444885027625,0.4117155340211618,-0.05658730135334526,0.3607301746742983,-0.055521160742959055,0.4093859949144967,0.2674108408951653
Thal_IL_R,0.1098762438721822,0.5999622597439027,-0.13178194664285278,0.18479380333637413,0.7085721906466755,0.259206986118154,0.49825751379944033,0.47774089280938115,0.7037428412442881,0.28361719582873907,-0.426244124218719,0.41332059895339324,0.6763264520854175,0.6357887815645806,0.5517284485544816,-0.4522969935309256,0.6975836117314336,0.48583899507546296,-0.23517497254447958,-0.42431607628413515,0.3526855282006552,-0.4991224916570293,0.6354005341381799,0.5171852148229562,0.7055649027963954,0.6583002985728539,0.6389616585178791,0.6885953352702594,0.30359657347044455,0.7910630179058825,0.49345760893628454,0.5182021096146499,0.760251106683443,0.6992322609385222,0.5415098681327746,1.0,-0.17581221491501303,-0.49995586238936907,0.47455101442842024,0.6604045282404944,-0.434458173754267,0.007187940469561213,0.5339266759748182,0.4448982070720654,0.47589418852745563,-0.18336341662767883,-0.5033459014211247,0.659604553065507,-0.2996653416981571,0.6495760726800304,0.23670065280320013,0.7284842230166708,0.6028737424410874,-0.3583002159287228,-0.2772687754346807,0.7016787115991506,0.629911586028731,-0.5711324160224854,0.5973402652076232,0.7748060930281269,-0.3750537080706411,0.5469717984406567,0.544629125238986,-0.5874655642794625,0.679448535661099,0.5575499135474689,-0.18832030005777847,-0.4698248127457846,0.6363181788681356,0.4966980825097905,0.40659184289542044,-0.1046967385861143,0.6401398302695928,0.220003096460601,0.08317250104761778,-0.07223110468457057,0.5623407511626622,-0.5400344788775362,-0.5654925394804705,0.6129537049225865,0.40442950348695034,0.5554410083017288,0.7151409159460955,0.3987416836115111,-0.4488027533903024,0.4156218051018985,-0.32186935857595195,0.6070399494869346,0.21149484351711884,0.28655915491854583,0.28405198865485104,0.2298519168839214,0.07495475454515765,0.7390695243433518,0.3565890459954259
Supp_Motor_Area_R,0.6120177706315735,-0.1706519365208211,0.23485324932848947,0.3736191429535954,-0.4438479230222258,0.12436682645622087,-0.6322153208470279,0.33221593094975826,-0.5949110743124341,-0.10802855679332275,0.5122330376767033,0.11948070681007396,-0.4445923809516586,-0.1411514616607873,-0.05571529002566675,0.5655753533080926,-0.3529102294157016,0.18813708635576282,0.9648761983151932,0.7615201053161352,-0.20287400037215364,0.45927692631828226,-0.6743556400432902,-0.3498115153089915,-0.033751649791690985,-0.262224567464349,-0.43615417010415725,-0.11382848223944993,-0.4301850049427394,-0.14751669051217967,-0.32090982582538247,-0.6100395419262633,-0.2488190733403264,-0.37877773479891264,-0.4603537295597857,-0.17581221491501303,1.0,0.6708301467789246,-0.45047739004825077,-0.5779316552431698,0.47897981787143484,0.39885618387601,-0.09329612429136185,-0.24868466042361734,0.08140237248429524,0.546066339552828,0.5476062316430035,-0.5087074822699988,0.6764685934350572,-0.5031452544807249,0.5214307807617583,-0.09190491970391414,-0.39819226988868844,0.5465244606233591,0.08082707577167916,-0.5595305355123106,-0.6918314397059515,0.5542442172134338,-0.21247610235210163,-0.2946133589223999,0.2950745077458295,0.09787664406149695,0.16557212209404407,0.5099873898997145,-0.13633494487505088,-0.576826184392319,0.4867427423983405,0.585941415124017,0.07056186256631446,-0.28334792269275466,0.08394118590442663,0.35420913765081363,0.006934737735104201,-0.323920553210628,0.48235904674031144,0.46720514884894754,-0.3313703673512569,0.5544036475405185,0.4435533535450033,-0.6130739075896627,0.22720263887712422,-0.20047666115807342,-0.14252248141254617,0.11024563080146922,0.49019371014963603,0.08655167726077387,0.1488996096893484,-0.6340557827616343,-0.017258960341432688,-0.15812732443721908,0.35858565133071507,0.043616840669260595,-0.0697178701483589,-0.27389261740078913,0.27068804272944846
Frontal_Sup_2_R,0.20420502322918418,-0.8031859641484325,-0.1484504218395279,0.29058558245741034,-0.7301978168438451,-0.44898125996151195,-0.6893301095599582,-0.23077530385181055,-0.8137077705931688,-0.32990174943850176,0.9506322731520875,-0.3781823701579801,-0.8258277853017804,-0.7539818926001364,-0.3543745622838157,0.7184212988094457,-0.6494369461546478,-0.2826955761164917,0.7570281037559392,0.7488879212660814,-0.7576154523854837,0.8477275445562528,-0.8512110283127691,-0.8668927417311999,-0.5421794071360495,-0.5291073961190412,-0.817139679550748,-0.47354538928149725,-0.6585893207741269,-0.3318955358509697,-0.8015182276640439,-0.6736196123703019,-0.7383715417980822,-0.5997716346415077,-0.6768969445408269,-0.49995586238936907,0.6708301467789246,1.0,-0.5883457375571686,-0.9263902134892235,0.8090519541244704,0.06120124029898364,-0.20460208241557273,-0.4194496212690654,-0.5609860620143803,0.48068376677617447,0.7917771369113001,-0.8169053955393667,0.8233290316188245,-0.8961559980339525,0.019139632513950653,-0.5135205373647519,-0.5969242806516103,0.811425922640781,0.32857811811691534,-0.8756532076479845,-0.876865336173947,0.9316411259624735,-0.48106836911703804,-0.708397219579653,0.5932542568748104,-0.26769632400984805,-0.2934721748097624,0.9179870911996162,-0.7355100329867116,-0.8209001825558402,0.5661301889084934,0.9295637221316123,-0.23059215043381548,-0.560008930939152,-0.5312240871523588,0.07519764077566066,-0.32841682314904147,-0.08417213186958322,0.03049584917433603,-0.053285471032717066,-0.850231844484449,0.9344324949694518,0.8665864243787893,-0.794158728840753,0.036785409314806755,-0.5226993895267673,-0.41535928484674867,0.04553800822403735,0.28848358855420075,-0.4610543822076657,0.6148537010634422,-0.8106403545023431,-0.45602267682050646,-0.660909117846769,-0.24651773973889018,0.051750289371763306,0.29256180557750994,-0.502650536812144,-0.2763597858295455
