,Temporal_Pole_Mid_R,Vermis_4_5,Putamen_R,Thal_LGN_L,Calcarine_R,Thal_VPL_L,Hippocampus_L,Insula_R,Raphe_D,Caudate_L,Vermis_1_2,Frontal_Sup_Medial_R,Thal_AV_R,ACC_pre_L,Rectus_L,Thal_PuM_L,Precentral_L,OFCant_L,Cerebellum_4_5_L,Frontal_Inf_Oper_L,Temporal_Sup_R,Parietal_Sup_R,VTA_R,Thal_PuA_R,Rolandic_Oper_R,Frontal_Sup_Medial_L,Cingulate_Post_L,Frontal_Inf_Tri_L,Precuneus_R,Cerebellum_10_R,Frontal_Med_Orb_R,Thal_LGN_R,OFCmed_L,Cerebellum_3_R,VTA_L,LC_R,Thal_AV_L,ACC_sup_R,Cerebellum_9_L,Lingual_L,Angular_L,OFClat_R,Frontal_Inf_Oper_R,Supp_Motor_Area_R,Thal_PuL_L,Thal_VA_R,Frontal_Inf_Orb_2_L,N_Acc_R,SupraMarginal_L,Vermis_9,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_R,OFCmed_R,ACC_sub_R,Occipital_Sup_L,Cerebellum_Crus1_L,Cerebellum_6_L,Temporal_Mid_L,Parietal_Sup_L,Hippocampus_R,LC_L,Cerebellum_7b_L,N_Acc_L,Thal_IL_R,ACC_pre_R,Cerebellum_10_L,Temporal_Pole_Mid_L,Thal_LP_L,ACC_sup_L,Temporal_Inf_R,SN_pc_R,Postcentral_L,OFClat_L,Insula_L,Thal_VPL_R,Occipital_Inf_R,Rectus_R,Occipital_Sup_R,Caudate_R,Cingulate_Post_R,Postcentral_R,OFCant_R,Thal_MDm_L,Occipital_Mid_R,Thal_PuI_R,OFCpost_L,Cingulate_Mid_L,Lingual_R,Vermis_10,Frontal_Mid_2_R
Vermis_1_2,0.16335529256255557,0.5439581956602373,0.6266781220776042,0.5653539334019615,-0.001361901214854855,0.603037664548423,0.5415888009699716,0.7371665757539011,0.28603096093268576,0.680798038929735,1.0,-0.28160505801868435,0.3441775888785028,0.33279083858971814,0.3809446377540221,0.4108430314653426,0.4292849768566988,0.21520905111341168,0.6583484786766594,0.5677591513624191,0.5869173271381453,0.31340274731564743,0.3159193830362124,0.5416955714265825,0.3547981269259478,-0.1376546373948015,0.7760028304566934,0.4286254500608869,0.5256608691234876,0.4999294630282748,0.1833821297486332,0.5083995441651464,0.2893255837106723,0.5840988439945493,-0.1741366793272329,-0.1126090913379667,0.25281164973647996,0.467342285185613,0.5872553669507631,-0.15348449700150535,0.36329345007007036,-0.13576491507341928,-0.04001988960572086,0.2859860042384866,0.35305207070119626,0.4774396878006028,0.48008113242041667,0.41586848102606133,0.36745473767108083,-0.2259210936938172,-0.38195001178962035,0.2807751549279044,0.3099634269508224,0.260476957526354,0.3577026224574767,-0.34391419951323526,-0.2657470820174385,0.30326936754323686,0.36238479438676574,0.603986233923421,0.0176024058277703,-0.31940471721765373,0.5827155287498289,0.3785792360168763,0.26245643763701587,0.5406804741557929,0.2488989825249915,-0.0096799630778258,0.4661339623885965,-0.14143783326380674,0.12371118934759508,0.4049099598144258,0.13436534145565243,0.5357182319384788,0.5476039560661716,-0.23885412687851126,0.37950663648817695,0.3912497134052953,0.4026051650084301,0.6680246326794916,0.2063186577544982,0.22158380994338878,0.5296929616475983,0.22186396435642042,0.7158766265672291,0.37091271487440475,0.6530488304023636,-0.14025337921076972,-0.0921511587628609,-0.23904064926920116
Frontal_Sup_Medial_R,-0.626044870451996,-0.16830026344449278,-0.42398420267615006,-0.3923893469642762,0.4326032708874306,-0.42297478847258685,-0.5644225821720644,-0.3253027842689975,-0.010790766278266473,-0.7359735740120513,-0.28160505801868435,1.0,-0.41083887929085683,-0.7865649208833456,-0.7460518844573198,-0.2796267019387168,-0.5448608810318732,-0.4062794273783878,-0.2112929830225854,-0.4610904389870353,-0.3689542166893255,-0.4809572241743341,-0.6119879937097711,-0.25751404525777666,-0.07891468499113412,0.9558332252372777,-0.36008727730749884,-0.48236733832103584,-0.8429764985179578,-0.32360127453011106,-0.5066607742119151,-0.49090043175559595,-0.5197431296925578,-0.33995800008068666,0.5401914851676614,0.45874435021128385,-0.4939835787436583,-0.48990184137873966,-0.36323128151836215,0.785916971793679,-0.8353267637876092,0.6612337656033701,0.8943921490413139,0.5122330376767033,-0.3511163031643606,-0.4112518620441839,0.3273929651280123,-0.33900322709623615,-0.7371257652993356,0.9057547571647697,0.881834021133936,-0.6879483925836128,-0.8152450236558699,-0.7155264814160182,-0.8011191330013782,0.8879667522658016,0.8874701935924677,-0.09334835537612973,-0.8963657636684567,-0.7266790278249791,0.6441908929791469,0.8951484606151938,-0.6019905726963052,-0.426244124218719,-0.6920356380833815,-0.7580536638565034,-0.8399257255292362,-0.026106236036181604,-0.8385623675355428,0.15693328330062994,0.15196258581732427,-0.7166803692941269,0.4863310602378215,-0.637628694180407,-0.42954402791274293,0.3690215983549792,-0.8279989359987782,-0.8469311101635159,-0.7096740969917105,-0.30623800652067007,0.25026918383285823,-0.36009475002244773,-0.38725628862608,-0.6900798380117446,-0.3102076703132774,-0.8555175847137011,-0.7598271922525893,0.7408975618978767,0.760114782715783,0.9445090618424347
Thal_AV_R,0.8481325458862227,0.4663956530181621,-0.11576794589692407,0.3280396021737956,-0.2885562734812286,0.1179546265100302,0.2544342991092493,0.23598195732749028,-0.08013300631574048,0.4338444983626311,0.3441775888785028,-0.41083887929085683,1.0,0.8055998515962193,0.682419583797142,-0.07172413390832776,0.18958296583159898,0.7183307635111356,0.41950495993504217,0.6453078751999929,0.4050810700399263,0.08965560471112546,0.6238088294180207,0.5867649743750583,0.7205338107287595,-0.3183636270276824,0.46200756237314594,0.613538880798632,0.4448968221699443,0.6184769265578247,0.7544832432155345,0.5817093998176243,0.756814265350443,0.4491499045191373,-0.8222764878326254,0.27594695724849627,0.9249986902289564,0.8606084828607292,0.3273378242862849,-0.5042836517662755,0.5173244615416697,-0.6543902471800301,-0.23128634467025289,-0.5069924055892462,0.33209539152281997,0.7881597743574307,0.009813787781185825,0.3015934005330384,0.5372634875589509,-0.5332551254783725,-0.40922931164012954,0.8123012339404275,0.6168794310427493,0.8175562479665618,0.3146850141620581,-0.6290345104296925,-0.5409542143596872,-0.32831421678648426,0.51234729061822,0.5724660514791149,-0.4604800801961368,-0.5648689558712995,0.015019827909840888,0.519668757379299,0.8297035949331404,0.5857984899069353,0.5350310850909588,-0.368866409928872,0.7334135509742838,0.5375636206783668,0.382633558210558,0.4420612672914457,-0.3597938524861517,0.5643278305730283,0.6937539243356113,-0.10956223766894473,0.6807996891276716,0.26809888013677957,0.8252896670446217,0.5736250041347563,-0.597987465818682,0.20748389136036707,0.5769452670194105,0.11891365911206989,0.5338882585380134,0.7301931340638341,0.5496234096603815,-0.3699935690116066,-0.39988212277374297,-0.5951695268656019
ACC_pre_L,0.9105782324851147,0.37333651974257565,0.16379729818074715,0.4697426744940812,-0.4248844980550224,0.36453453244320216,0.5607019467933824,0.3192730767420956,-0.03738450159308269,0.6998153874195557,0.33279083858971814,-0.7865649208833456,0.8055998515962193,1.0,0.8948475224199537,0.08319162722917028,0.5137174810783893,0.7768295086239476,0.3624783297565991,0.7386474169213804,0.4114410112983031,0.2563024168979124,0.7072176419831961,0.5346284483957068,0.48922580494375173,-0.6843828106842668,0.48786778587430046,0.7583780587613033,0.7806503431177355,0.5787275704363869,0.8237042301916183,0.6670594849017375,0.8437033575870372,0.4580094843087554,-0.8292835161284904,-0.08485126213414751,0.784489165198365,0.8209859458719055,0.4130572330334161,-0.7834143537568068,0.8488519859716817,-0.837837816123655,-0.6554476013691165,-0.6243382758067911,0.36413015562255613,0.7686314245949977,-0.14849205553287803,0.35339499079861564,0.8248463618102482,-0.856851106365952,-0.7565304272670057,0.921599460353781,0.8771490524500253,0.9512834400773282,0.6927622373599825,-0.9149767767322101,-0.8515934102414058,-0.10638951886293432,0.8634561111715692,0.8039939503597537,-0.7046758201997848,-0.8754389361610391,0.33815505825171194,0.6271326815946895,0.9803135223340125,0.798465753086143,0.8152580245284268,-0.2751835596732118,0.9579570888943022,0.30864516307416384,0.18819480808796163,0.7661558775872424,-0.5022278206831853,0.7724296915643089,0.6699934935589703,-0.28840641550999574,0.9118120020681314,0.6449326270872928,0.9460129763920345,0.44556990170063343,-0.593688809055785,0.2727235317055283,0.561090338127224,0.4581838029191357,0.5346904710476141,0.965764160435389,0.7852808434806021,-0.6637498671297871,-0.7318665721046341,-0.9210076434712895
Rectus_L,0.7886831957495885,0.3683626071706716,0.23171945291286566,0.5698436611083361,-0.47341518602071203,0.4276045466297,0.6268452146820592,0.353134443203934,0.10071801125846262,0.6724697075568083,0.3809446377540221,-0.7460518844573198,0.682419583797142,0.8948475224199537,1.0,0.13978628264421558,0.5540056729293541,0.7809069204238951,0.366380571796165,0.694883353433938,0.42241981146184165,0.27308094895132085,0.6727944399617556,0.5203151829587399,0.41734756984059274,-0.6468807666771099,0.4847454625660831,0.7762236556573935,0.7423610594527482,0.6403791036949782,0.6697380197493344,0.7230463262749988,0.781615030646143,0.4659978203375886,-0.7531244611257019,-0.1627414764683015,0.6153760325644545,0.7636767435341898,0.5114499480088525,-0.7746939200924876,0.7991553562524415,-0.7761006280886636,-0.6047353430162979,-0.5187690359807189,0.385305443041827,0.7420659677621676,-0.029883422644077052,0.38839725260353297,0.7948382173974223,-0.8314604814610871,-0.7744069481735596,0.8608813322542485,0.8234197548280524,0.8668480337887313,0.6193835275744745,-0.892704058009362,-0.8217683787472748,-0.10312464504829115,0.8199461744116397,0.8251970700132993,-0.6676055735121659,-0.854174810257529,0.36884564103920026,0.5656155937704194,0.872469860545531,0.8119486354479981,0.6899795014879739,-0.2039388188908085,0.8838722349351449,0.23765090492245983,0.05662775192671725,0.7675947448068593,-0.31454713831336734,0.78302664869117,0.6622567220369115,-0.361025940402622,0.8813190662452308,0.593615650765857,0.8721353382185743,0.4343872373751378,-0.4965137128812743,0.3916728798022169,0.5386764779103957,0.405494793728009,0.6028932949334379,0.8997082515389948,0.7485559552800947,-0.6806486453008898,-0.7436162412140157,-0.842380967503488
Thal_PuM_L,-0.05848543913065614,-0.1757993014688496,0.4146070930315716,0.16362063071936583,0.24720842915511007,0.17794798428036313,0.3680445843449358,0.539102251210093,0.556957183648193,0.2981847073097437,0.4108430314653426,-0.2796267019387168,-0.07172413390832776,0.08319162722917028,0.13978628264421558,1.0,0.5184028730682402,0.05742861920284777,0.08094138235884596,0.08025743853083214,0.4210029059436969,0.2913043984049553,-0.10683513819673723,-0.04480014450411236,0.02130466475755467,-0.20190446287520336,0.2933667224038841,-0.02424981218827725,0.39709732917941554,-0.06553672666596236,-0.1846204783522506,0.11547127953774985,0.10166032250120362,0.1280285492420537,0.0660841847694664,-0.316899399692019,-0.16085129221534822,0.05429377361668634,0.10929960689447975,0.03388258918976136,0.4135752821389264,-0.030447007759166617,-0.2273149925890485,0.23485324932848947,0.43225515302437056,0.03314490198328833,-0.05908749963151519,0.5956047325373527,0.3994129269625817,-0.13781468744767983,-0.13021161869947495,-0.07957414607294752,0.010330236431200365,-0.13462649190632336,0.5224320140990995,-0.19522819468037753,-0.10819589683298507,0.26497593640576667,0.41642988847811996,0.22080788085914166,-0.17116098891391568,-0.22633395500772366,0.41384959574823654,-0.13178194664285278,0.036942839700315755,0.07997600883701071,-0.03401378851835179,0.711858166156833,0.15593928885091266,-0.1381221962988452,-0.19573741393069904,0.40338543343152555,-0.19397635358247478,0.45248961020862044,0.17513112476051979,0.18211932638608389,0.14293662123694442,0.6164373168982559,0.15359185572669876,0.2682676202475254,0.29234259514755234,-0.2280397651185719,0.38293497005310684,0.6836271357157926,0.2690346731229834,0.11935468446319099,0.31404592882732485,-0.021637343020809767,-0.017507382208801384,-0.1782001662493342
Precentral_L,0.3321268280374232,0.17785652167950042,0.5560819051464824,0.648910007292665,-0.06440155572651617,0.666359164898888,0.6952259484845493,0.564670976571749,0.4995362392130749,0.6342004583478732,0.4292849768566988,-0.5448608810318732,0.18958296583159898,0.5137174810783893,0.5540056729293541,0.5184028730682402,1.0,0.4718869779707596,0.27193694952792785,0.6516174693306643,0.34442218203701114,0.2610563313555097,0.3085070899318423,0.2653894264214814,0.14198291427445967,-0.3408007437061877,0.573989893261215,0.6173968583429733,0.7722446002714334,0.27365523430620703,0.22283692151222262,0.4446682857231731,0.5314053639425821,0.36088048780172177,-0.2969995191181773,-0.411929806169134,0.07487174055790162,0.36159305632691313,0.3381503821857257,-0.38467312404199794,0.8243252115734193,-0.5109152572077981,-0.5059131302361344,0.08394118590442663,0.27908349307429303,0.42154016494021224,0.22332010223505996,0.46254845080169005,0.8739294481261004,-0.5529155473925489,-0.49149726850709186,0.4099203882065401,0.5259338454093752,0.37146815877550127,0.7723772627176224,-0.6094630003159462,-0.5196107721322187,0.43393019580865666,0.7683476276962101,0.6647611691454287,-0.5077604029060747,-0.5816501094708965,0.5872351439253372,0.40659184289542044,0.48071494718603336,0.46830994465404946,0.2553028749818926,0.25645332166057233,0.5685365598994357,-0.028272756001852733,0.029725816745459283,0.9256317684499531,-0.2861211714362877,0.7965549289904429,0.39908400545061196,-0.20072443898204834,0.5569021847939204,0.6698233512354969,0.5175294921487624,0.2779768212186364,-0.14012277627361477,0.015831317428259876,0.38706373741239314,0.5224079571620635,0.40963849072855346,0.5411276369568627,0.7199767222198519,-0.3617055438824825,-0.48873721548515986,-0.5562487236954947
OFCant_L,0.788799856440931,0.26454733302404015,-0.1098267516682774,0.46665306698390346,-0.32756534653615293,0.1455199396162765,0.45290437064874944,0.20071969164782266,0.12916784391752492,0.3363555702560494,0.21520905111341168,-0.4062794273783878,0.7183307635111356,0.7768295086239476,0.7809069204238951,0.05742861920284777,0.4718869779707596,1.0,0.23313823515325888,0.6457104556200224,0.29107009895349567,-0.049728426780904486,0.5051051511488336,0.4464857706863469,0.5808922451354495,-0.29083334616435347,0.35146026452274803,0.7382172938756042,0.4746338465926905,0.5694862118337605,0.6782406666653612,0.6351455815946452,0.8618638492447898,0.37250639557582044,-0.7737966562253771,0.1105773470775898,0.5676965874623411,0.7355921474272396,0.2602330349799461,-0.5804928000409292,0.6541240934255416,-0.7569227390176485,-0.30341002917574555,-0.45047739004825077,0.2582307260131168,0.7347946258918955,0.11892110143163706,0.39331837356243227,0.7274516629258518,-0.587782459974956,-0.4287019475159433,0.7838381146388853,0.5964492828532683,0.7498154898281265,0.40841443911211467,-0.6839576338360354,-0.5728601850267564,-0.2848438031211956,0.6183110645713663,0.5909780599545145,-0.6311718697485815,-0.6220946339748258,-0.0008096400417720914,0.47455101442842024,0.842122884491531,0.5402632832308866,0.3636908488184811,-0.25784139418225244,0.6775806056120108,0.609453106056547,0.32778418642103074,0.6825714385210757,-0.29301562380985996,0.7233564856715629,0.5825633553828338,-0.10454548392929763,0.6709131370219408,0.3116402791693672,0.7914182977262333,0.2927755510443203,-0.6605498460364965,0.0902303729671134,0.5001169404229262,0.19117993679521306,0.5229003936042735,0.6881390654263877,0.5025729377851607,-0.4486951964577118,-0.6153619851512941,-0.6059624324379302
Cerebellum_4_5_L,0.2787491979735013,0.8945226866149394,0.4644164147807096,0.41748607871490134,0.20519199196562254,0.4580472611410335,0.4773727305267873,0.6094886296102692,0.04164697950087499,0.5381795775570245,0.6583484786766594,-0.2112929830225854,0.41950495993504217,0.3624783297565991,0.366380571796165,0.08094138235884596,0.27193694952792785,0.23313823515325888,1.0,0.5649154281338561,0.6256332155926912,0.2307924250700172,0.28798213737721456,0.556736239954777,0.5592752906599977,-0.09201502891106818,0.800834820038069,0.40482538751259217,0.4612901779181905,0.5530714518295641,0.35518938824311946,0.4552917905317268,0.29518075551088613,0.822589187447568,-0.19164856726334029,0.11245997696196876,0.3611153534766221,0.5022873980170098,0.5941551489990627,-0.0019321532966097598,0.25736000237074286,-0.1800858315730261,0.06023186464225398,0.19463434607296642,0.2875913662927095,0.5938090693103837,0.3888522149090872,0.26700962437652115,0.2422893780609991,-0.13884987184177852,-0.25266745854393624,0.3548553348272565,0.38902839246531284,0.32882847574942514,0.31396917145281256,-0.27555797267286575,-0.15724786152904988,0.2767372877512247,0.2455089958370309,0.5737588906874312,0.006941194719139527,-0.19403748135797916,0.3661765449211094,0.5536770562241558,0.3279057395486552,0.538636731946021,0.3327219252219951,-0.20964994037536888,0.48045155065199674,0.11167496406689835,0.47456090788003624,0.2976565699294285,0.19553958026064827,0.44092124592946236,0.5130724305486477,-0.09216027843740855,0.3451660339021904,0.25617686978130466,0.4692080154650188,0.8351446475801024,0.15558473598343966,0.3297182935043523,0.48861258362357163,0.12254931014002372,0.6403377940307364,0.38195038652240815,0.6240982909826566,0.06343709822759581,-0.018035525725527784,-0.21971750480709046
Frontal_Inf_Oper_L,0.5977740634710899,0.6112013922680628,0.44464560102708317,0.6085884679745861,-0.1689822736095915,0.6612215993946648,0.6153489133698758,0.6079659320770486,0.08696572646829186,0.7431410763556403,0.5677591513624191,-0.4610904389870353,0.6453078751999929,0.7386474169213804,0.694883353433938,0.08025743853083214,0.6516174693306643,0.6457104556200224,0.5649154281338561,1.0,0.45738663421738224,0.24899846727590885,0.5572484363807053,0.6978730820996734,0.51999389219035,-0.2516191657858509,0.7603585913213673,0.8380881230217078,0.6882084000443115,0.6511064857511839,0.5699298847490244,0.5872347613980632,0.6715582037602973,0.5542544441463512,-0.5580072607587662,-0.016366544494543004,0.5638484258365916,0.7536877909565215,0.5614569129174295,-0.459838416647626,0.671012246462743,-0.5747431256353133,-0.2810352232281174,-0.12900583347832076,0.25682786525688966,0.7131532502938436,0.37705765980961853,0.3189655754576999,0.7195282595992422,-0.5453439999049468,-0.546654821358679,0.6863116813609047,0.6596472282708817,0.6904934410831567,0.561919065197868,-0.643771166876339,-0.5492110770895031,0.28607143164347976,0.6290588330136778,0.785404552691034,-0.351637869704936,-0.5848105482901166,0.4498106712154409,0.6978432245668186,0.7161975055286992,0.6899534348125235,0.5173946449798613,-0.2894842321891596,0.7825027421029025,0.19255802241901107,0.2627173534438848,0.7295075011782846,-0.19351227761577872,0.775166014859259,0.631450677945334,-0.3567024430324024,0.6824838467592667,0.4426547753231746,0.7287000541221079,0.5459863508469283,-0.3386902098772467,0.23882572109507152,0.5694322465079329,0.2128890116405112,0.6836054984424002,0.7222699893427412,0.8399121451058281,-0.35568003051229535,-0.4185757827645361,-0.5744073261737697
Temporal_Sup_R,0.29797609292282784,0.4263739328229288,0.3827231956751245,0.3676422816368281,0.13045502274369267,0.26757266890411935,0.5679817063276941,0.7010244190040475,0.33332957482715364,0.4449286029768021,0.5869173271381453,-0.3689542166893255,0.4050810700399263,0.4114410112983031,0.42241981146184165,0.4210029059436969,0.34442218203701114,0.29107009895349567,0.6256332155926912,0.45738663421738224,1.0,0.38807116158758054,0.10394592606392064,0.5007863634891666,0.6331410223856232,-0.29262833023350143,0.7055539699969281,0.35037286134401185,0.6085244705409973,0.26342526293820995,0.24164977444607544,0.5697778612160869,0.39753097369835494,0.6039441750801381,-0.21746397312878094,-0.07834849165715978,0.27329395722849603,0.6195090961543186,0.3881926399482424,-0.17452387838264918,0.4454187526093227,-0.2737736716249793,-0.02017061682401465,0.16557212209404407,0.45821866041389053,0.5692160549756338,0.1577645790700669,0.4924198509065805,0.3765207922056697,-0.29830104472815794,-0.3380029892086505,0.45456139991383987,0.4101168666208491,0.3381150468276561,0.49195649663595953,-0.42633617639827626,-0.3097504668724047,0.09957391513769029,0.44841405416943503,0.6055943747176591,-0.2810144507651465,-0.37427186196450146,0.2884653975886112,0.544629125238986,0.39045952979382625,0.4392138749180168,0.35086978319830664,0.11076641048418445,0.5260741598029367,0.12124399896291982,0.3519270724080389,0.4102044697333996,-0.10257399336336137,0.6398630301817049,0.7249704197772292,-0.04664277631611094,0.4189414372590728,0.5493466918808384,0.5508227110575633,0.8057954062325554,0.3046954412140458,0.3211172314327973,0.7475896583223233,0.4635340643522787,0.6604590702277501,0.4657201099101496,0.6192168561915395,-0.12526883852406767,-0.16577704742924426,-0.3103626478999382
Parietal_Sup_R,0.04498703019899304,0.11043504886737604,0.5323501138786637,0.20625213695696173,-0.13585797511465242,0.36310913526410843,0.3591034767600269,0.46603305303005477,-0.015308377352323741,0.5248577301942297,0.31340274731564743,-0.4809572241743341,0.08965560471112546,0.2563024168979124,0.27308094895132085,0.2913043984049553,0.2610563313555097,-0.049728426780904486,0.2307924250700172,0.24899846727590885,0.38807116158758054,1.0,0.3014324190754227,0.254668705227586,-0.025723848650636878,-0.4456645419273274,0.34236470049868456,0.24496247708253632,0.4531051244330462,0.1359977019194334,-0.022606204357422655,0.26929956721346776,0.029026885529690252,0.2163954114218857,-0.060428348581322414,-0.31440773115626053,0.15101028774552996,0.23533775640059273,0.2821881892181886,-0.29388927441939944,0.3278059169883926,-0.11497142555234206,-0.30736264748877473,0.004752329472433663,0.2290862120863931,0.09923077337946941,0.025311228091937178,0.18388885511367675,0.24692624934369709,-0.386847425695586,-0.48747983856152716,0.20044718533136704,0.3387857370013554,0.17668422831664293,0.38582554003894665,-0.34589081564268953,-0.3694891673831534,0.23167122817999103,0.38899746202575236,0.43082429840724684,-0.12383899018483258,-0.3881777992539776,0.5526825620640984,0.22037951455811514,0.15547551332847764,0.3299477424609767,0.3822101851201644,0.15054024070836916,0.38586525677521616,-0.39432737206009644,-0.28263468609318265,0.25080799383047775,-0.16070588372870614,0.3237236530690013,0.29467666797801745,-0.39643182516343656,0.3490824302181749,0.4857234889329071,0.23856590894602553,0.35149007528700765,0.18686070939335808,0.2833227114938895,0.2758103801852807,0.35035821552790475,0.2901589602043871,0.34604257490552387,0.48624905898383763,-0.3041828081988341,-0.18934077997596901,-0.33522080877880467
VTA_R,0.6096678886758257,0.3855884793707343,0.25411722410207044,0.46806140612148567,-0.5255875850405869,0.4147018741675769,0.21833545047257003,0.17989899569054482,-0.2191665830817171,0.6460031358917946,0.3159193830362124,-0.6119879937097711,0.6238088294180207,0.7072176419831961,0.6727944399617556,-0.10683513819673723,0.3085070899318423,0.5051051511488336,0.28798213737721456,0.5572484363807053,0.10394592606392064,0.3014324190754227,1.0,0.2843946774611455,0.18076283900560233,-0.5272799327968605,0.3629361351884502,0.5887786829430133,0.5098427326576449,0.6416249498412708,0.5960567854673574,0.5216341800370012,0.5042965083171121,0.356909293260046,-0.6482175710008002,-0.13379788047035826,0.690421371658721,0.5070567588815396,0.3851983013292346,-0.675911477880331,0.5254831193177116,-0.5458232106188969,-0.5403369579729282,-0.4301850049427394,0.17681029816968685,0.4914652064389814,-0.038253468203564955,0.15073163270149556,0.5242068418984227,-0.7165598692287156,-0.6889173053719616,0.6002771873276737,0.6527978622920361,0.6890731839669862,0.32112656231538517,-0.6753411734842195,-0.6843959918981875,-0.043480049291019195,0.5692875247547269,0.5651686621903286,-0.4023332406863355,-0.6944111318688155,0.47286434239376374,0.30359657347044455,0.632919657996016,0.7935459815280818,0.6039454852572563,-0.29881739021498493,0.6939156059316456,-0.020444406651053862,0.017152449849396144,0.48260931438281185,-0.22440955488229575,0.39856506256794927,0.3439374468564595,-0.4782753583938418,0.6966728334760363,0.36205077535198954,0.5964072512916989,0.33007840810386085,-0.4721449178969887,0.2939697393623439,0.13666224974529528,0.18034788009180006,0.30509424599681356,0.6858895945865939,0.5875460660132689,-0.6070020712758534,-0.601931956262861,-0.6802232178467218
Thal_PuA_R,0.43733102799217494,0.5474276285806151,0.2881679568016474,0.3013668385121095,-0.14453617778751063,0.4391883272268831,0.612699260598261,0.5888212757006936,-0.055350217008487586,0.5201286808412939,0.5416955714265825,-0.25751404525777666,0.5867649743750583,0.5346284483957068,0.5203151829587399,-0.04480014450411236,0.2653894264214814,0.4464857706863469,0.556736239954777,0.6978730820996734,0.5007863634891666,0.254668705227586,0.2843946774611455,1.0,0.5928101402816882,-0.154374589800007,0.6358328822830805,0.6570938512595987,0.4036690635372557,0.6029305071032195,0.4244846359149809,0.47342392601595173,0.4198709285350344,0.41637457506222486,-0.33038865662533723,0.3124594512198337,0.4811860859202779,0.732525406737424,0.6234302743829314,-0.27442330519117525,0.3523176437525139,-0.33178509999349526,-0.0065467830705080235,-0.14751669051217967,0.28630186642756383,0.6164967331180206,0.4169427758894084,0.14943032385689864,0.365947242460825,-0.2703133895000265,-0.3487294237069349,0.5969584043888906,0.45953924541688795,0.5425574249700448,0.31837371060745934,-0.40610657268707917,-0.3185831058145413,0.07402046932543052,0.3332304939988549,0.6808637964160049,-0.04905106323857299,-0.33110351462055987,0.2006486278472436,0.7910630179058825,0.5381039259942842,0.4845399840990141,0.4133946521921718,-0.42909759117523233,0.5988740273678225,0.2781714935264888,0.24100160784289304,0.3636933085665962,-0.004410960536053366,0.6133935417776764,0.7182434463130878,-0.24612808716453197,0.5085382101127063,0.18855417801625418,0.5857893112436038,0.5858684013041557,-0.19816353756858548,0.36194797376354715,0.7740293314726736,0.003194708145040902,0.8106302151075241,0.558576542883054,0.6196581754707488,-0.1913313873413922,-0.08558481411771054,-0.33671162738330845
Rolandic_Oper_R,0.5709496521122512,0.505361507735791,-0.09686603549057829,0.2157547443003522,0.1190043290760437,-0.0038369702513028616,0.3081035541895112,0.40856463784303904,0.03452943152647542,0.18011655343893265,0.3547981269259478,-0.07891468499113412,0.7205338107287595,0.48922580494375173,0.41734756984059274,0.02130466475755467,0.14198291427445967,0.5808922451354495,0.5592752906599977,0.51999389219035,0.6331410223856232,-0.025723848650636878,0.18076283900560233,0.5928101402816882,1.0,0.007660959076578391,0.5468498267531121,0.41670857282274615,0.273188110625069,0.46735732405809977,0.5298798642408126,0.45415362631330336,0.5702238497760608,0.5576309647607586,-0.489120452949036,0.4576225878552125,0.5656863676222184,0.7521604908114775,0.3019789786843701,-0.09903812075814489,0.29712654924155885,-0.4026940375418358,0.19254013033778505,-0.09329612429136185,0.31862054557763303,0.7278075541283499,0.21743946455054064,0.3449974813815094,0.3339339680314312,-0.13240419017248575,-0.05243026153923026,0.5872464506501845,0.3380158077227456,0.4825366221136452,0.18862602053993935,-0.2931253609263363,-0.14924367622240173,-0.19305079415845194,0.24433640847667806,0.4202381147058333,-0.195953394256067,-0.20027770413038246,-0.1802803689442756,0.5339266759748182,0.56121911393645,0.2976287383070445,0.205556931251948,-0.28570839740201653,0.4742659989517522,0.6834494449655721,0.6392712124915072,0.31673898138497414,-0.10927634528687184,0.5518115041009359,0.6414389894195617,0.09731287956316564,0.37168088561772156,0.09725437075585434,0.6372013707853664,0.6708572374510049,-0.23305193587527548,0.10805595512836767,0.6467907001286417,0.01230225305470527,0.5928315791181628,0.42099171720605333,0.40852867513220686,0.05264656900149116,-0.062142445090624374,-0.22498322169747492
