,Frontal_Inf_Tri_R,Amygdala_R,Temporal_Mid_L,Cerebellum_9_L,Precentral_L,Precuneus_R,Temporal_Pole_Sup_L,Frontal_Inf_Oper_R,Red_N_L,Cerebellum_Crus2_R,Vermis_3,ACC_pre_L,Supp_Motor_Area_R,Frontal_Inf_Orb_2_R,Fusiform_L,Paracentral_Lobule_R,Cerebellum_Crus1_L,Cerebellum_3_R,Vermis_7,Temporal_Sup_L,ParaHippocampal_L,Vermis_6,Cerebellum_7b_R,Vermis_8,Parietal_Sup_L,Lingual_R,Angular_L,Olfactory_L,SN_pc_L,Vermis_9,Thal_AV_R,OFCmed_L,Caudate_L,Cingulate_Mid_R,ParaHippocampal_R,Thal_LP_R,Thal_VL_R,OFCmed_R,Thal_LGN_R,Rolandic_Oper_R,Pallidum_R,Supp_Motor_Area_L,Thal_PuA_R,Frontal_Med_Orb_L,Hippocampus_L,Occipital_Mid_R,Insula_L,SN_pr_L,Frontal_Inf_Orb_2_L,Cerebellum_9_R,Angular_R,ACC_sup_L,Cerebellum_10_R,Frontal_Inf_Oper_L,Frontal_Mid_2_L,Cingulate_Mid_L,OFClat_R,Thal_VA_L,Vermis_1_2,Occipital_Sup_R,Cuneus_R,ACC_pre_R,Thal_VL_L,N_Acc_R,Putamen_L,Occipital_Inf_L,SupraMarginal_L,Parietal_Sup_R,Precentral_R,Thal_PuA_L,Paracentral_Lobule_L,Precuneus_L,Cerebellum_4_5_R,Temporal_Inf_R,Calcarine_L,Cerebellum_6_L,Thal_PuM_L,Thal_LP_L,VTA_L,Thal_MDl_R
Olfactory_L,-0.28814995734915916,0.6319394333472134,0.03246536132949497,0.5660916924167296,0.5899985235050211,0.8125810026987997,0.7492575313717273,-0.6141912453053048,0.7671061365370023,-0.8080770472908401,0.0884892061806187,0.8788708214380336,-0.43615417010415725,0.8214758555911038,-0.7353372896327297,0.5915345787419094,-0.879970996174438,0.4630470609466532,-0.8439051693348658,0.6334392093135728,0.8155669321941301,-0.47836896777918897,-0.6322090225938138,-0.752893623467647,0.8369734618473154,-0.6584672070489266,0.8133673798834032,1.0,0.49018358245863636,-0.8291097875083535,0.6649195886734347,0.7404939781746505,0.7652431085282836,0.642712464139383,0.8195531042411265,-0.3164037658759874,0.435215844159282,0.819386134504434,0.6824318004545307,0.364991116151029,0.7934290774522573,-0.5200962509682865,0.5795969817283528,0.610691422975517,0.7099419013131161,0.44234775948371313,0.787668247720462,0.8157312483702781,0.07212825614116415,0.23890842498364384,0.447556983789035,0.9005874443780233,0.621368170118218,0.7363473764494343,-0.5827583363666918,0.8241086893634656,-0.7063164419925904,0.7188018948675123,0.5023724427607781,0.6529753162673287,0.6289767516973321,0.8398346429718523,0.5084481173081254,0.3110968569093048,0.8447759646578092,-0.8723496442859158,0.7925847562877396,0.34273242054243114,-0.64333900371261,0.4721241345282671,0.5122547541301572,0.768732253488345,0.17300509363296923,0.10809421863965767,-0.34489763838431425,-0.8142574483445763,0.15860501461828688,-0.20100270646621216,-0.678059380131996,0.7399375752873117
SN_pc_L,-0.07031208390242165,0.42153340565870506,0.08791141459655803,0.1952343550217262,0.6586919817419249,0.5835455107870295,0.18188056805394193,-0.14936746391542893,0.5160750397511766,-0.34627295073466763,0.5588390212123177,0.4022144098685043,0.18813708635576282,0.44027203474549786,-0.42870729239210126,0.6208822062015065,-0.47530802653517573,0.47787383247103493,-0.4598305715085587,0.4259083975017142,0.28153829316709195,-0.047433198259519804,-0.2962515478176479,-0.41338751596305434,0.5249854523235715,-0.2794568768916923,0.582995407299928,0.49018358245863636,1.0,-0.40484886170874035,0.2939705027820096,0.5214739730005078,0.3587118739559111,0.444786412309932,0.32190893348681826,-0.04210064249563401,0.4353867577565748,0.41869207297623623,0.6176327874047991,0.33903024601113124,0.37513568411616205,0.15215040161143767,0.30201941667161664,0.283069669905758,0.5662091518075135,0.30518803687062274,0.6080912205314396,0.42425565635289136,0.33166416293463463,0.16893768821048305,0.3487282485161485,0.4254484274353257,0.24088192619813925,0.5435886216297608,0.006882131680142894,0.5098818529741083,-0.4216694469039245,0.38772280311231966,0.38380843685127064,0.4324692704559809,0.43377290322117096,0.4164255558539466,0.4790921238983329,0.30261724650162886,0.48266964679439933,-0.43303765793046,0.6041429139120781,0.08278370831635927,-0.20365448910300593,0.20871326859952474,0.6888725462267548,0.6338887473941287,0.30101314712776395,0.09122716553215897,0.0109407821790536,-0.3688399012470561,0.23835330429602455,0.07671261184501829,-0.3171309345889428,0.4544178888410915
Vermis_9,0.4967470828366885,-0.48009643871425517,0.1272709676746105,-0.31386503675783606,-0.5529155473925489,-0.7995552450649166,-0.7638513119163366,0.8381352503962334,-0.7462601231167149,0.9260938664027383,-0.012583686789642383,-0.856851106365952,0.585941415124017,-0.7948874834088875,0.8907429459061311,-0.6447176773909428,0.9673509575593475,-0.2851143197231487,0.9448425908744398,-0.5240837889245423,-0.6984738590479607,0.6977914922577688,0.7369365181489347,0.9317246610894421,-0.9043314179947317,0.8834522893576477,-0.8445131517258385,-0.8291097875083535,-0.40484886170874035,1.0,-0.5332551254783725,-0.695880251986364,-0.6671520990991098,-0.41578328817255156,-0.7233670713782197,0.22174721370387443,-0.23172784721112838,-0.8602919205458388,-0.6583368371281492,-0.13240419017248575,-0.7150747914073099,0.6783728788674966,-0.2703133895000265,-0.6389971585380642,-0.5383856206480876,-0.5440275470484623,-0.6618560879332623,-0.7484130397237911,0.24388480344131938,0.10898244969514584,-0.5420497023961628,-0.8382924746910946,-0.37029142510673363,-0.5453439999049468,0.7392259935856635,-0.692289692154895,0.7793397689788251,-0.5759691323468193,-0.2259210936938172,-0.7287192922506799,-0.5888745994187617,-0.7996112194116486,-0.33346158678272003,-0.28383390948759124,-0.7817889499890617,0.9468203692776781,-0.7925976657061599,-0.386847425695586,0.6739596959665908,-0.29278772087603677,-0.4288264721896258,-0.7285013303153679,0.06995673439623636,0.06385390204070815,0.589897451001146,0.9722558952433819,-0.13781468744767983,0.06164391762028348,0.7109644719603246,-0.6258760900478393
Thal_AV_R,0.07856453668816848,0.6565412045359084,-0.32831421678648426,0.3273378242862849,0.18958296583159898,0.4448968221699443,0.6565475615194734,-0.23128634467025289,0.7873383447177383,-0.40922931164012954,-0.15739959290284145,0.8055998515962193,-0.5069924055892462,0.8123012339404275,-0.6157506608375903,0.25481709630395327,-0.6290345104296925,0.4491499045191373,-0.5030651942625232,0.21713894326033242,0.6691658866329602,-0.178778362736319,-0.27319926726677213,-0.40626272024586363,0.51234729061822,-0.3699935690116066,0.5173244615416697,0.6649195886734347,0.2939705027820096,-0.5332551254783725,1.0,0.756814265350443,0.4338444983626311,0.7582250391741607,0.8597681282935575,-0.6274240950572021,0.731780759785183,0.6168794310427493,0.5817093998176243,0.7205338107287595,0.8448566202540627,-0.5212347129064561,0.5867649743750583,0.7659063686419902,0.2544342991092493,0.11891365911206989,0.5643278305730283,0.6994890834899634,0.009813787781185825,0.15238516558178666,-0.015316552652937195,0.7334135509742838,0.6184769265578247,0.6453078751999929,-0.46275200485605106,0.5496234096603815,-0.6543902471800301,0.5349639682097058,0.3441775888785028,0.26809888013677957,0.2508238423837086,0.8297035949331404,0.26815399980724414,0.3015934005330384,0.7811665837417897,-0.6587164837049897,0.5372634875589509,0.08965560471112546,-0.7484233512341399,0.02513128158816546,0.18256881653777302,0.453507786763488,0.24874942289360358,0.5375636206783668,-0.3129071480538448,-0.5409542143596872,-0.07172413390832776,-0.368866409928872,-0.8222764878326254,0.8127822273184325
OFCmed_L,-0.17190244353352138,0.7579446453147527,-0.2656906732033709,0.28331439008618314,0.5314053639425821,0.6361249341036098,0.5634985258421334,-0.41177443066194713,0.8142991946495266,-0.5385528358022301,0.06344401560150315,0.8437033575870372,-0.4603537295597857,0.8474377544915099,-0.8090451758383623,0.4245011526997876,-0.7889670726172429,0.41844505805314913,-0.6597489123398842,0.3316957130658664,0.5976500735923013,-0.2586000024587743,-0.33925330289952094,-0.6396588797999737,0.7321084434829384,-0.5243145230209755,0.7537789057390236,0.7404939781746505,0.5214739730005078,-0.695880251986364,0.756814265350443,1.0,0.44479192802067674,0.5941545760484093,0.8231190979283539,-0.45092083286381773,0.5812127175258125,0.7216546400952006,0.7042271706646762,0.5702238497760608,0.8278417776798398,-0.47254667163094144,0.4198709285350344,0.8059212370454168,0.5172268269873233,0.29014252266786367,0.7515650183126361,0.7467700018655132,0.018556962374218985,0.08924900411722346,0.16740399591751612,0.7602141029247689,0.4885325095006748,0.6715582037602973,-0.3796837063699371,0.5898918260784108,-0.8241336226328898,0.4957647103046493,0.2893255837106723,0.45716687585051563,0.43276512270358597,0.8863921306063016,0.2674108408951653,0.3858918178455282,0.8193452454842389,-0.758118818983174,0.7930619797557983,0.029026885529690252,-0.7944707592196619,0.16719938297156198,0.42500793420968785,0.6686791603063923,0.11455458245408032,0.4855293061149228,-0.3239995684171304,-0.6854423186653388,0.10166032250120362,-0.17218700745331808,-0.8249979033185837,0.6583429826303981
Caudate_L,-0.38437099728703167,0.3931051159396075,0.42812266150946954,0.6289615013180041,0.6342004583478732,0.8239883449221805,0.7584521170186378,-0.5608266502778678,0.5549713922889047,-0.7605046837167829,0.29545147892605395,0.6998153874195557,-0.1365357208983389,0.5421413363379132,-0.43480629291033346,0.7059211521307899,-0.7061637555636018,0.5185020003195941,-0.7504748307966673,0.8791989555061868,0.8109989740937695,-0.3783951316064132,-0.6234628169644251,-0.6098365341393488,0.7359869360671967,-0.5180226413705344,0.7057287165090326,0.7652431085282836,0.3587118739559111,-0.6671520990991098,0.4338444983626311,0.44479192802067674,1.0,0.5378295775392903,0.5913597026714689,0.04581364732950901,0.32293680787451096,0.7241077896359454,0.5477165607979035,0.18011655343893265,0.5591250093940521,-0.27523816505213705,0.5201286808412939,0.4271563551565783,0.6488436938922458,0.45094171595916405,0.6617751249578415,0.6524611216329125,0.12110979646046062,0.32446730273800956,0.5333994212608268,0.8250931008080841,0.5512463859708517,0.7431410763556403,-0.49108056277160494,0.9097795899686978,-0.4505844349248912,0.9103758581186706,0.680798038929735,0.6901084909715132,0.6545575952543883,0.5820728330036875,0.8306721815393187,0.334678770288539,0.6765673170272424,-0.702244479835743,0.6688675859556649,0.5248577301942297,-0.36234707788376114,0.5397085685421388,0.553840415356792,0.7302451859834316,0.30739928794185184,-0.2662717986706062,-0.1548707322692808,-0.6777990824436338,0.2981847073097437,-0.08098709877489069,-0.39835831569127034,0.6832287160261254
Cingulate_Mid_R,0.1075605760974669,0.6775243655530262,0.013514122157199906,0.520961213901182,0.30500388110111754,0.6118116037096393,0.5921973139988372,-0.1067088298616348,0.7176919884946589,-0.42260824915939155,0.20495141675428444,0.6692429691716593,-0.11382848223944993,0.7177387054485377,-0.40452159614936734,0.43159849974985476,-0.5493723548080233,0.6932420809022195,-0.483722802008333,0.4665815825172833,0.6978458406900537,-0.013608616662290601,-0.2903649826379451,-0.3258155579012414,0.5048708823564001,-0.18881019801415233,0.5215303238010878,0.642712464139383,0.444786412309932,-0.41578328817255156,0.7582250391741607,0.5941545760484093,0.5378295775392903,1.0,0.7144545487929065,-0.3977515511163946,0.6666294903218482,0.590829858181875,0.5887161077549458,0.8080768635073112,0.703365178567807,-0.17135002414175474,0.7005656306415259,0.592002182078253,0.5327041603109184,0.26039410264818474,0.6889778284175766,0.6515266036765541,0.22676555958565586,0.4330676900608619,0.2751857872036729,0.7322769003585321,0.5966156118100069,0.6771896595034843,-0.4202005505527394,0.7466775406771718,-0.5128978431950965,0.5702677475610403,0.5667350200308802,0.4211735585719523,0.4825098731428796,0.6665757083623304,0.42444811854737785,0.39174908405529696,0.7920077303356783,-0.5745433707859073,0.4907215135034823,0.2988999385716479,-0.39904005806637943,0.33752319381692536,0.5418706630775145,0.6409343639106678,0.5577247136376602,0.358615712001915,0.014436829533673338,-0.4247654112597567,0.1077442140891636,-0.24314726651667382,-0.5002937642552509,0.7276047237496064
ParaHippocampal_R,-0.1681775765138833,0.780706890448876,-0.20006533647970395,0.4515103416719663,0.3971031810658708,0.6292962501545996,0.7712959759476488,-0.5083770669716667,0.8505036800763699,-0.6415152633727136,-0.12139232047499654,0.9412600483341098,-0.6340557827616343,0.917269268524446,-0.7519495077078943,0.3291210241546579,-0.816359170091797,0.4662114856185075,-0.6950139186011056,0.42126893175783203,0.837963687924982,-0.3507898974061354,-0.44645025152742446,-0.6081690026727942,0.7236757751876031,-0.5440000910576299,0.7233633915137327,0.8195531042411265,0.32190893348681826,-0.7233670713782197,0.8597681282935575,0.8231190979283539,0.5913597026714689,0.7144545487929065,1.0,-0.6117759328731209,0.5439565534945403,0.8008780095616614,0.6438378249622564,0.6041742582922147,0.9595102899615096,-0.6748873073904385,0.6068108638683766,0.8346899874948687,0.49836734549903616,0.27883995231610703,0.7244085701419396,0.8604712752565958,-0.059342005088538055,0.2163399186652737,0.13966559606478288,0.8916411356626178,0.718315082758912,0.7084780952710124,-0.5906283626771438,0.6969304186342615,-0.8106363923945231,0.6268906886070039,0.33319211278002914,0.4579414379185861,0.4708720456071721,0.9453786413567471,0.2719996637404025,0.3089069650501071,0.8800178365758353,-0.8137788756268902,0.7285060390959862,0.17973659423879673,-0.8820482372965192,0.27635072675501754,0.2669499298624755,0.6305829205102688,0.20175098144098264,0.5023225454075493,-0.35689980145106376,-0.7352850435598686,-0.0024017992390575394,-0.3721930610343859,-0.8481150284064397,0.748773043619507
Thal_LP_R,-0.3228208756564684,-0.4623842081443513,0.48950912227622223,-0.04707998731567172,0.18841918252125742,0.008947512268343774,-0.35915627940940514,-0.005953886577059563,-0.5452384430868938,0.12302588143811138,0.4218363110454281,-0.47452090151832466,0.49019371014963603,-0.6065721641119702,0.3897668015163041,0.2098588911507163,0.27810207647178925,-0.17068113301095605,0.19553445996754912,0.18237318589244,-0.30742653764166655,0.11069828063881616,0.11543752428185962,0.10139751406474756,-0.09104552057941102,0.18194802415712752,-0.1106541215853744,-0.3164037658759874,-0.04210064249563401,0.22174721370387443,-0.6274240950572021,-0.45092083286381773,0.04581364732950901,-0.3977515511163946,-0.6117759328731209,1.0,-0.38392539919881374,-0.3406237429110731,-0.3191436231217374,-0.5303699164804784,-0.6702896373209013,0.4775186003213544,-0.4396009723776991,-0.5525533023672642,-0.03361319929137217,0.31304616395442353,-0.17179763147941796,-0.5046966253668008,0.001824414424265844,-0.01688274162662536,0.39460299721496306,-0.3479175357825427,-0.4044681897008198,-0.30487653443986235,0.22511933070004017,-0.07812523406547342,0.44261537986924626,-0.12592508292018706,0.10306612819604469,0.21043836847784453,0.14733736665138428,-0.5695807239869916,0.32511960869208195,0.09613595750221605,-0.41075971522455207,0.3555942643704052,-0.1260977850374034,0.2037218784772481,0.6751362442861308,0.08977779805547378,0.22007785849636388,-0.06010667703947543,-0.13494025280618352,-0.6653054063187719,0.3377581413947719,0.25159953499821847,0.5865950393244485,0.8077201141059788,0.5832444668464714,-0.36888135274511813
Thal_VL_R,0.36941133869747944,0.46495547854205294,-0.3254272692673122,0.31429871844132434,0.14922603669578435,0.2900748456506602,0.32109163050960526,0.17722301402532067,0.6046168980406039,-0.22469018122000708,0.11676083945427113,0.45907451393709797,-0.05510141668166467,0.5774653059724036,-0.36042160164986964,0.20100771039294754,-0.38108540455376944,0.47194573682016605,-0.3177299613235084,0.10564223180306696,0.44764567537947486,0.005311279236070334,-0.20367704061294528,-0.17171317756176951,0.25236423896164606,-0.21405510773048245,0.26558709097647387,0.435215844159282,0.4353867577565748,-0.23172784721112838,0.731780759785183,0.5812127175258125,0.32293680787451096,0.6666294903218482,0.5439565534945403,-0.38392539919881374,1.0,0.3853841012418146,0.7306131027063733,0.698342741144456,0.5929352138531515,-0.05803867807439289,0.5333203392661704,0.49915379556877937,0.29619357838907345,-0.1413461472711345,0.4388007695841922,0.5513861576870139,0.34045341065034923,0.3475548250409367,-0.11310211319169333,0.44971931708527535,0.5134319945919864,0.5043987077756471,-0.07306478828142797,0.37024577590440877,-0.40685569510199954,0.5116222528764132,0.5188419632326385,0.04141697414201417,-0.008245998705127594,0.49783886549794637,0.4167988893119147,0.2775437186497406,0.5581098937652869,-0.42745554459966534,0.315411044104398,0.035705241299129296,-0.3837163654664068,-0.031120714859589782,0.29575722417292677,0.3211982663431281,0.3254405291916741,0.3799771539034894,-0.19848887399424833,-0.29018077566668926,0.021458542127098437,-0.19822675033667167,-0.564074101456341,0.5267431731037516
OFCmed_R,-0.3514689704077244,0.6159878597459163,-0.03373754160858892,0.41502101409690995,0.5259338454093752,0.8045442753842631,0.8328950020731755,-0.6593428294146897,0.7838785985314111,-0.8296687969245221,0.06605270658005231,0.8771490524500253,-0.5223357056701043,0.8620495592164813,-0.7893657631041565,0.5530574293076664,-0.8976034464422746,0.4716037710613233,-0.8846989334348463,0.5678893805800223,0.7915826515276292,-0.4759186187910562,-0.6485699097726598,-0.7874052968488394,0.8230483669445834,-0.7235596115228807,0.7970130609526102,0.819386134504434,0.41869207297623623,-0.8602919205458388,0.6168794310427493,0.7216546400952006,0.7241077896359454,0.590829858181875,0.8008780095616614,-0.3406237429110731,0.3853841012418146,1.0,0.7218343893899951,0.3380158077227456,0.8256724082455779,-0.5975331618428114,0.45953924541688795,0.7683702968791777,0.5992435998286604,0.4089705268777457,0.6812293641757988,0.8347286279614454,-0.09204791464116814,0.11948560465288356,0.4543832101066308,0.8970532491260931,0.4917036076784963,0.6596472282708817,-0.680928203545206,0.7695025160586332,-0.7501907990214368,0.6967332731399669,0.3099634269508224,0.6371788242856345,0.5942777425203923,0.827875183960194,0.3967094794785036,0.17478070792052025,0.8130357137687217,-0.9035399158501549,0.7424209561731263,0.3387857370013554,-0.7062248758117441,0.34301794578636025,0.48035283043015614,0.7886875462522269,0.19960647180819602,0.08880429978029372,-0.39889727923379625,-0.8683184301197294,0.010330236431200365,-0.23485819943815137,-0.687036933701048,0.6990920837629772
Thal_LGN_R,-0.005461732036100385,0.5696245559619942,-0.294183536011579,0.31256834834183933,0.4446682857231731,0.621489786078931,0.5251148016059892,-0.2601045568507279,0.7843723328641956,-0.6671894442835103,0.2436328408315894,0.6670594849017375,-0.20047666115807342,0.7491108634821249,-0.6751745854705862,0.4984785970485281,-0.7518226819392151,0.5124748714507265,-0.7270253975597583,0.3499867789121299,0.6382093327916721,-0.3771289359054202,-0.5877741194563597,-0.6128173086047276,0.6165887553047229,-0.6592856327196922,0.5900367735219002,0.6824318004545307,0.6176327874047991,-0.6583368371281492,0.5817093998176243,0.7042271706646762,0.5477165607979035,0.5887161077549458,0.6438378249622564,-0.3191436231217374,0.7306131027063733,0.7218343893899951,1.0,0.45415362631330336,0.7078564597210749,-0.2718318285836193,0.47342392601595173,0.6074040326957859,0.581416898358369,0.17340349810021502,0.6400881758811408,0.7685064041748021,0.1912147296686126,0.1872637426630692,0.2701033204403448,0.6804212686763631,0.4782731538849785,0.5872347613980632,-0.3364818898213595,0.5854953864837192,-0.6128765741449043,0.5980966845983391,0.5083995441651464,0.411796343198831,0.28101776638954795,0.6609256280878062,0.43836869835655623,0.2392990018586983,0.7148050356855319,-0.7653176360774004,0.5897799345855678,0.26929956721346776,-0.5044010197820238,0.21717856789390932,0.5140110677633847,0.6104180624639458,0.2058430696445607,0.14105512120817734,-0.4550748545295443,-0.7004234742335437,0.11547127953774985,-0.15798180512003726,-0.6543701215899286,0.5478351758211245
Rolandic_Oper_R,0.28470243973000325,0.6874018427116099,-0.19305079415845194,0.3019789786843701,0.14198291427445967,0.273188110625069,0.289000505692318,0.19254013033778505,0.5853953367385859,-0.05243026153923026,0.08510648489920623,0.48922580494375173,-0.09329612429136185,0.5872464506501845,-0.2822837614991259,0.10928689529199671,-0.2931253609263363,0.5576309647607586,-0.15309476884312215,0.1522022812720942,0.417155807786925,0.2092456408283857,0.053514353562714265,-0.0575842797954638,0.24433640847667806,0.05264656900149116,0.29712654924155885,0.364991116151029,0.33903024601113124,-0.13240419017248575,0.7205338107287595,0.5702238497760608,0.18011655343893265,0.8080768635073112,0.6041742582922147,-0.5303699164804784,0.698342741144456,0.3380158077227456,0.45415362631330336,1.0,0.6099881629969884,-0.07466224249085056,0.5928101402816882,0.5423004543992868,0.3081035541895112,0.01230225305470527,0.5518115041009359,0.4712267598196126,0.21743946455054064,0.349500701183489,-0.07268882042441172,0.4742659989517522,0.46735732405809977,0.51999389219035,-0.12305531700241748,0.40852867513220686,-0.4026940375418358,0.2964582206715302,0.3547981269259478,0.09725437075585434,0.19441446393897743,0.56121911393645,0.15160129530468455,0.3449974813815094,0.6167390316870053,-0.30449118244069523,0.3339339680314312,-0.025723848650636878,-0.4169061737747817,0.1391440077290045,0.28251491152290864,0.34971217054081644,0.479909578261621,0.6834494449655721,0.07937955815137873,-0.14924367622240173,0.02130466475755467,-0.28570839740201653,-0.489120452949036,0.5199555494522315
Pallidum_R,-0.10337083541153225,0.7314708622354824,-0.23752517174650528,0.3951150028358478,0.35915595739599576,0.6081016841341732,0.7683408877959073,-0.4440981519165167,0.8580610291029264,-0.6335029584483163,-0.12831853571579024,0.9191937809508662,-0.5912240120967396,0.9348570205358021,-0.7654902207926073,0.3298477150172303,-0.8020015480334715,0.49732147291870044,-0.7140270864475254,0.3889688574703909,0.7837982731601334,-0.3603813658432537,-0.49363335344191106,-0.5974123626776272,0.6778031548959234,-0.5602814305851687,0.6834910879594005,0.7934290774522573,0.37513568411616205,-0.7150747914073099,0.8448566202540627,0.8278417776798398,0.5591250093940521,0.703365178567807,0.9595102899615096,-0.6702896373209013,0.5929352138531515,0.8256724082455779,0.7078564597210749,0.6099881629969884,1.0,-0.6331143552177898,0.5619583965457194,0.863073890544289,0.4503135884978264,0.1737445932333569,0.6592116653349723,0.9039211954122925,-0.012583710610942397,0.19031734210902174,0.0778740173016427,0.8672464369899027,0.6899123082613493,0.7019479180750847,-0.5561763124269443,0.6563407532683888,-0.8177418122159615,0.6539611178906143,0.2949420814498036,0.3801050983916654,0.3855225278781944,0.9333799668510496,0.25020297910628475,0.20907551494367027,0.8583624273984393,-0.8209976547460331,0.6872740410480724,0.1112038929720567,-0.8923387016795304,0.16833333214986632,0.28042478111955826,0.6290070080879292,0.2551819113671347,0.48632717406189374,-0.410268093842871,-0.7333328844396609,-0.14257778773720256,-0.4650163141537678,-0.8662848903162196,0.7210807759248581
Supp_Motor_Area_L,0.3203640278247686,-0.3948616185595478,0.4229728681674921,-0.11263248143186273,0.033959512389047576,-0.28837887943034823,-0.6948865775492287,0.6659326201546267,-0.5067728061101778,0.5808122879588791,0.4772509475045108,-0.6921543778953982,0.9648761983151932,-0.6403949104045212,0.6767298696746165,-0.002785346137149086,0.6403920594242125,0.013133097914509277,0.5548437915799751,-0.05701322421158439,-0.5770081324806864,0.537485218222229,0.41420664126815043,0.5945190026482331,-0.49598777382885206,0.6487438171065802,-0.4189126461102388,-0.5200962509682865,0.15215040161143767,0.6783728788674966,-0.5212347129064561,-0.47254667163094144,-0.27523816505213705,-0.17135002414175474,-0.6748873073904385,0.4775186003213544,-0.05803867807439289,-0.5975331618428114,-0.2718318285836193,-0.07466224249085056,-0.6331143552177898,1.0,-0.19020701253686395,-0.6481982547260529,-0.10434014464183552,-0.23962732003623022,-0.23014164297212958,-0.5531455968961155,0.5419332523016706,0.2240263846058946,-0.10962135880254895,-0.5881881886496533,-0.2925415262860074,-0.18450631338149986,0.7690924561982756,-0.25384921105086333,0.5831036443649515,-0.23239790608450736,0.1910389502393308,-0.30389495581169934,-0.20353303772924192,-0.672956452147634,0.1692095840729435,0.015220236369219507,-0.5107441648651597,0.6538539829878224,-0.3683660380232617,-0.08916607289041743,0.7638475549426929,-0.06316072538448526,0.23372072360964,-0.2305230626152877,0.23642039047161637,-0.21521806860134077,0.6181032716902405,0.6781876927784799,0.21446100334670024,0.2964462355894043,0.6480780097971605,-0.41475904553800663
Thal_PuA_R,0.25411519562774526,0.5998338944965536,0.07402046932543052,0.6234302743829314,0.2653894264214814,0.4036690635372557,0.4862835806297188,-0.0065467830705080235,0.5826305211146955,-0.3487294237069349,0.16126027265787635,0.5346284483957068,-0.14751669051217967,0.5969584043888906,-0.27060649626904093,0.1716863183237745,-0.40610657268707917,0.41637457506222486,-0.36902947478401843,0.4046690769672851,0.6293418582289693,-0.1044909437870208,-0.23402226699320744,-0.21799432408814493,0.3332304939988549,-0.1913313873413922,0.3523176437525139,0.5795969817283528,0.30201941667161664,-0.2703133895000265,0.5867649743750583,0.4198709285350344,0.5201286808412939,0.7005656306415259,0.6068108638683766,-0.4396009723776991,0.5333203392661704,0.45953924541688795,0.47342392601595173,0.5928101402816882,0.5619583965457194,-0.19020701253686395,1.0,0.4095510585529758,0.612699260598261,0.003194708145040902,0.6133935417776764,0.51816894369788,0.4169427758894084,0.5312526327552737,0.08891290582110022,0.5988740273678225,0.6029305071032195,0.6978730820996734,-0.1749782112786037,0.6196581754707488,-0.33178509999349526,0.5081925321675343,0.5416955714265825,0.18855417801625418,0.29589796799030704,0.5381039259942842,0.42620234624670145,0.14943032385689864,0.5748846325576781,-0.4611657882634402,0.365947242460825,0.254668705227586,-0.3586002576641293,0.650817678022639,0.27450882002992216,0.39039983514481047,0.3503505981787211,0.2781714935264888,-0.046020211057066496,-0.3185831058145413,-0.04480014450411236,-0.42909759117523233,-0.33038865662533723,0.6647407696869614
Frontal_Med_Orb_L,-0.13922818695229153,0.7053512537232203,-0.301048949202258,0.16579320434111824,0.2395348347579284,0.5148914891669777,0.7386062811430535,-0.3809439134547342,0.7206929054381218,-0.5275301069432196,-0.08245992993692389,0.8350875678540662,-0.6322153208470279,0.8355407442138171,-0.7272896708563931,0.2566841957506586,-0.7005376313906244,0.4168269325952576,-0.5948378587528247,0.24653074680190618,0.6991465215843674,-0.25097408030388557,-0.3446951962143852,-0.5761939242430694,0.5982862447828406,-0.5082882960190758,0.6008279891897003,0.610691422975517,0.283069669905758,-0.6389971585380642,0.7659063686419902,0.8059212370454168,0.4271563551565783,0.592002182078253,0.8346899874948687,-0.5525533023672642,0.49915379556877937,0.7683702968791777,0.6074040326957859,0.5423004543992868,0.863073890544289,-0.6481982547260529,0.4095510585529758,1.0,0.3109854055900652,0.21610222345001695,0.5153095973148129,0.7550034681738654,-0.15570843975584134,0.00883640085396619,0.10328837555772016,0.7605466535889857,0.4638475011432684,0.5683055376505964,-0.5769789316544853,0.512919581712504,-0.7169078086835865,0.49732701021514236,0.1399114369792289,0.37648851833408614,0.3449248481525948,0.8479580491179487,0.1304921045177962,0.11461308140762669,0.7338531876162562,-0.6941638157800835,0.5883590085197767,0.050212945593517,-0.822953602233167,0.07669405096300101,0.2110998666760549,0.5386274459777278,0.17917427045542253,0.44799336008555646,-0.36082298674854696,-0.6387988587529634,-0.11269072184637155,-0.3482892820594653,-0.793530377663742,0.6495281608635887
