,Thal_MDm_L,Thal_LGN_L,Cerebellum_6_R,Cerebellum_9_L,Cerebellum_Crus1_R,N_Acc_L,ParaHippocampal_R,SupraMarginal_R,Temporal_Inf_R,VTA_L,Cerebellum_10_L,Calcarine_R,Frontal_Med_Orb_L,Thal_PuL_R,Amygdala_R,Thal_MGN_L,Vermis_4_5,Raphe_D,Frontal_Inf_Oper_L,Postcentral_L,OFClat_R,OFCmed_L,Occipital_Mid_R,Vermis_7,Temporal_Sup_R,Frontal_Sup_2_R,Heschl_R,Lingual_L,Thal_PuM_L,Thal_LP_R,Red_N_L,Rolandic_Oper_R,VTA_R,Supp_Motor_Area_L,Thal_MDm_R,Occipital_Inf_L,Caudate_R,Insula_L,Cerebellum_10_R,Temporal_Sup_L,Cerebellum_3_R,Rolandic_Oper_L,Fusiform_L,Cerebellum_4_5_L,OFCant_R,Occipital_Sup_L,Putamen_L,Thal_IL_R,Cerebellum_7b_R,Precentral_R,SN_pc_R,OFCpost_L,Temporal_Inf_L,Olfactory_L,Pallidum_L,Frontal_Inf_Oper_R,Cerebellum_7b_L,LC_L,Precuneus_R,Frontal_Mid_2_L,Frontal_Sup_Medial_R,Amygdala_L,Thal_VPL_L,Temporal_Pole_Mid_L,OFClat_L,Thal_PuL_L,Temporal_Mid_L,Cuneus_L,Cingulate_Mid_R,LC_R,Vermis_3,Rectus_R,Temporal_Pole_Sup_L,Vermis_9,N_Acc_R,Thal_PuA_R,Parietal_Inf_L,Frontal_Mid_2_R,Precentral_L,Cerebellum_8_L,Cingulate_Mid_L,Caudate_L,Thal_PuA_L,SN_pr_L,Occipital_Mid_L,Hippocampus_R,Parietal_Sup_R,Cuneus_R,Frontal_Sup_2_L,Occipital_Sup_R,Lingual_R,Thal_VL_R,Cerebellum_Crus1_L,Cingulate_Post_L,Frontal_Sup_Medial_L,Thal_IL_L,Thal_MDl_L,Cerebellum_3_L,Frontal_Inf_Orb_2_L,ACC_sub_L,Vermis_8,Frontal_Med_Orb_R,ParaHippocampal_L,Occipital_Inf_R,Thal_VA_L
Olfactory_L,0.577439481499501,0.6142134395267745,-0.7609891999605554,0.5660916924167296,-0.5994494562986228,0.49121069338059464,0.8195531042411265,-0.21172515590180407,0.10809421863965767,-0.678059380131996,0.8395990902659826,-0.44395541661659443,0.610691422975517,-0.0320050881238065,0.6319394333472134,-0.21948638261866105,0.40521148817448854,0.08688241879944887,0.7363473764494343,0.7735236148408176,-0.7063164419925904,0.7404939781746505,0.44234775948371313,-0.8439051693348658,0.4452542927441477,-0.817139679550748,-0.06221038551764484,-0.7461153312684601,0.15860501461828688,-0.3164037658759874,0.7671061365370023,0.364991116151029,0.6688174355844396,-0.5200962509682865,0.6546501644468735,-0.8723496442859158,0.8528733681976368,0.787668247720462,0.621368170118218,0.6334392093135728,0.4630470609466532,0.8290711975356364,-0.7353372896327297,0.42933079898789256,0.3577489635870952,0.6874052229360172,0.8447759646578092,0.6389616585178791,-0.6322090225938138,-0.64333900371261,0.04962408531713867,0.9193995934008682,-0.6686168525349968,1.0,0.6788539754938615,-0.6141912453053048,-0.8508755833444412,-0.5604056871187308,0.8125810026987997,-0.5827583363666918,-0.7633005324406389,0.8399025503721028,0.5382462677006526,0.7157489499333614,-0.2948510141509087,0.39299314138901353,0.03246536132949497,0.4537668078506637,0.642712464139383,-0.1871755374475837,0.0884892061806187,0.8886802216033133,0.7492575313717273,-0.8291097875083535,0.3110968569093048,0.5795969817283528,0.8067512733961675,-0.8371499953762198,0.5899985235050211,-0.8567447697512244,0.8241086893634656,0.7652431085282836,0.4721241345282671,0.8157312483702781,0.5150133692274749,0.8719563809843992,0.34273242054243114,0.6289767516973321,-0.7297769433645626,0.6529753162673287,-0.6584672070489266,0.435215844159282,-0.879970996174438,0.578440132554673,-0.6681860947334365,0.676565376062533,0.627855852934354,-0.5490948921567786,0.07212825614116415,0.8396303138313445,-0.752893623467647,0.6300570646445836,0.8155669321941301,-0.4262705320241004,0.7188018948675123
Pallidum_L,0.2127238262626209,0.6445118508749562,-0.6427925837708477,0.484026481799878,-0.5563214256032482,0.42882399924532777,0.6800631906442566,-0.30873765039963097,-0.006728294826187227,-0.6265512828227008,0.8291417202497647,-0.4840951244107627,0.628745360407733,-0.25536596185758487,0.33194485607488816,-0.29115581699783755,0.6204944602764427,-0.11130130200771396,0.6570202385762828,0.44175033508040984,-0.5257197135478112,0.5388192165934712,0.022360176174993966,-0.7177754010301428,0.3152661797098831,-0.560008930939152,0.10331443803864784,-0.6366924811184742,-0.2294735419655391,-0.41449691870854677,0.6718170531910925,0.3413740442796899,0.7646635796580208,-0.39747904067488093,0.5447992930051229,-0.730295136190456,0.6485295029971815,0.4049445844780222,0.6726802280129145,0.5280099083923677,0.5515290803190448,0.7185983368115175,-0.5052582933816879,0.5300183106758914,0.4756216465481524,0.262703705934783,0.6333286901238452,0.4966980825097905,-0.7200768763264652,-0.5601223419996391,0.20439810356330393,0.6844487922333693,-0.3388576269987033,0.6788539754938615,1.0,-0.3210129915596493,-0.6285362141006854,-0.34865270398011144,0.556504453154192,-0.44415886023462814,-0.5146401112244762,0.4910655074459696,0.5488895731768346,0.6662875852297743,-0.001930093351954243,0.20369642203961533,-0.01624545047006932,0.11597452893099651,0.5571614313315025,-0.09455486773085581,-0.012114907848695919,0.7072725365971947,0.7884931646013809,-0.6091747305373365,0.03204920784349161,0.4619882643060183,0.4807235951337756,-0.5832272711262172,0.256825524187772,-0.6164779675364744,0.6395529091903996,0.71193071910873,0.10069466706129689,0.8563926450093111,0.044340543836542526,0.6897003109309171,0.20223114362927447,0.21104014852698735,-0.5172275776895446,0.2887735894702857,-0.5668413806028791,0.5763415379146181,-0.6514631605086916,0.5340087880733414,-0.4080335879074151,0.8148059494701707,0.5258464998392887,-0.46297790438710773,0.15734163602183293,0.7227947046500056,-0.4688117030296072,0.6824346398985044,0.765173478716713,-0.5472169813473418,0.837830287258526
Frontal_Inf_Oper_R,-0.12954759355368003,-0.2660581085132335,0.7746389605796636,-0.22730464838364825,0.6681821240480424,-0.5271490223720436,-0.5083770669716667,0.051432272462334866,0.19569565020122087,0.459794119917225,-0.5943089305676357,0.4581092184360772,-0.3809439134547342,-0.0585466771005079,-0.27002838294679116,0.31051925408994363,0.05100976873808763,0.01136243463021893,-0.2810352232281174,-0.6451611152727866,0.6103649105153738,-0.41177443066194713,-0.6471406850379482,0.754354246975252,-0.02017061682401465,0.8829113612653224,0.15520605313088592,0.7287449507084605,-0.2273149925890485,-0.005953886577059563,-0.4382072116528377,0.19254013033778505,-0.5403369579729282,0.6659326201546267,-0.4255513357870976,0.7196269083368441,-0.5207708661307763,-0.4613261104276076,-0.17624552371841634,-0.5033225619073066,-0.06285758123011635,-0.5332726535543212,0.6934395687111045,0.06023186464225398,-0.16285515011410198,-0.7122942329154769,-0.5505672212349724,-0.22867751158252478,0.5402841625978325,0.527190011621185,0.30561569984575127,-0.7095265854431203,0.5240867955515147,-0.6141912453053048,-0.3210129915596493,1.0,0.8006358581966501,0.6252691482048661,-0.6862157718293572,0.7348167032123998,0.8943921490413139,-0.45110450386309514,-0.31723250336682296,-0.6956221084868417,0.5670870118026909,-0.2419508348791577,-0.08483688893901135,-0.40965371386181204,-0.1067088298616348,0.49804656017684323,0.02243958193479232,-0.6696019426930571,-0.6160905559081256,0.8381352503962334,-0.254672634343051,-0.0065467830705080235,-0.7265737361259528,0.8748662958566132,-0.5059131302361344,0.7986573121280438,-0.5381349911140028,-0.5608266502778678,-0.29100321100422455,-0.45924617375088883,-0.6937721433346536,-0.5118952366641366,-0.30736264748877473,-0.6319834222566332,0.8806903161066816,-0.7346625759814256,0.71256063609704,0.17722301402532067,0.7745151788875629,-0.08438569562780943,0.8807450015113795,-0.28749255247671274,-0.2733029240419965,0.6018334754932434,0.4834559307809069,-0.6231749737573009,0.8227203538022929,-0.3736911653440449,-0.5145462045912166,0.3123558248581645,-0.4046188906875228
Cerebellum_7b_L,-0.4457226390550598,-0.5375000968105494,0.8989738080295289,-0.34000934803961963,0.7271215754632147,-0.49311486652173914,-0.7644626015565639,0.14285087117425643,0.014156285062198523,0.7216662651062241,-0.7985641558526801,0.6141884612205837,-0.663099264443546,-0.07151869154334344,-0.5649783492167206,0.36833783179697055,-0.1758589244218199,-0.1078660085939556,-0.5848105482901166,-0.7867494687237753,0.7815402829834626,-0.7245387901399497,-0.5612682294435438,0.9403119047055394,-0.37427186196450146,0.9195940635470206,0.069340747823768,0.9179585898604166,-0.22633395500772366,0.21951981569852333,-0.7722651243429798,-0.20027770413038246,-0.6944111318688155,0.6557911828587192,-0.5034222709997973,0.9450265848899179,-0.7907105250623222,-0.7251363620682929,-0.41449617128296407,-0.5573318997284192,-0.33555762483318324,-0.7752151285323099,0.8896343489556907,-0.19403748135797916,-0.309030944691618,-0.6984012728388042,-0.8197123964726596,-0.4870352664562224,0.714037742388309,0.6754166288758782,0.06280232234917295,-0.9077561026527732,0.7652297968403312,-0.8508755833444412,-0.6285362141006854,0.8006358581966501,1.0,0.7786246454464357,-0.8247179743288595,0.7131448004766028,0.8951484606151938,-0.7006896325112204,-0.4133252155635647,-0.7807266961602303,0.5103966975186225,-0.38817072323163326,0.13160705638604456,-0.3556411235613392,-0.4701372618538586,0.4167340414296597,-0.07000507877700521,-0.9103229590391941,-0.7568670583031725,0.9739717749479644,-0.3231932414302192,-0.33110351462055987,-0.855635543207779,0.9218732757121596,-0.5816501094708965,0.9861171034079323,-0.7310349505327977,-0.7014317273941955,-0.35471631666157555,-0.7774018083558902,-0.5656383325537122,-0.8011180574129291,-0.3881777992539776,-0.6088183135136935,0.8615425522204002,-0.7523511368210587,0.8638962929197243,-0.3020797699958845,0.9790145281908077,-0.348956169215187,0.8086982915189871,-0.5881336002299707,-0.4655811186556272,0.7297095638327135,0.20995888936831558,-0.8397994661431213,0.9265973459372613,-0.6165542244750654,-0.7534100522495748,0.40796566637059417,-0.5979509826976407
LC_L,-0.29149562120969874,-0.43592077608635815,0.6260788295382137,0.046131183415651776,0.3876719790259137,-0.09778399885436946,-0.5841434753778842,0.23426394088420355,-0.20157156845416588,0.68766909603763,-0.4445215096546793,0.47065641364451594,-0.6371335710652952,-0.10421411187619706,-0.5166224757048837,0.30284337485828955,0.03164040536693089,-0.3066031101797493,-0.351637869704936,-0.6834492838476948,0.7775406116609416,-0.7654032250842807,-0.47907250995850165,0.7038830399459461,-0.2810144507651465,0.7207317627177557,0.27862303765269936,0.7434160798438207,-0.17116098891391568,0.23185272406331126,-0.6681120309199573,-0.195953394256067,-0.4023332406863355,0.5252428878523439,-0.14261271080810975,0.7445045547586486,-0.6728128665819327,-0.5631615099243905,-0.07941070563638607,-0.19444963795740217,-0.17402971590926744,-0.4976945452043168,0.888656433284733,0.006941194719139527,-0.13743484158075384,-0.551539884479192,-0.6638372562704952,-0.30254747751188427,0.37219395313811604,0.6589143164997632,-0.13302397486313788,-0.6864805175802152,0.8706669084266495,-0.5604056871187308,-0.34865270398011144,0.6252691482048661,0.7786246454464357,1.0,-0.6276141189897453,0.5198822767517186,0.6441908929791469,-0.49047367070454856,-0.10331066884562604,-0.5122924840554853,0.5912683988433967,-0.27157049580876697,0.3485920842373062,-0.22884368691014764,-0.2903280707053669,0.4329464967845711,-0.09912732712831959,-0.6890986074347373,-0.46785408897744124,0.7967699488444487,-0.29932999717338155,-0.04905106323857299,-0.7509921694628575,0.7259591554870478,-0.5077604029060747,0.8154747230545858,-0.4105592373372546,-0.31189474851978094,-0.035592679615876796,-0.5533522831952586,-0.4913872917274245,-0.5425488680609193,-0.12383899018483258,-0.45063545233416097,0.6121419070767934,-0.5902187942685453,0.7128020265881142,-0.2907485589211019,0.8055907521525693,-0.0835779574215646,0.5724851670959232,-0.3358111332413933,-0.1438221601428254,0.7436909400947314,0.3308310584267281,-0.693710560797682,0.8180328772938096,-0.5577608017551158,-0.3912925201041822,0.0720370838574401,-0.2864586827486923
Precuneus_R,0.5416849886274699,0.6479488362773163,-0.7186031500178737,0.471683408832912,-0.7183078634842349,0.6527932942026352,0.6292962501545996,0.11631479454359768,-0.11222731006063014,-0.4901803540586773,0.7642176807747671,-0.1985213962003728,0.5148914891669777,0.23061183377258948,0.5583864128435244,-0.08423145373645252,0.36310994564432836,0.2946312485970294,0.6882084000443115,0.8712528060921516,-0.6651390160789592,0.6361249341036098,0.6927128093909387,-0.8418696191799903,0.6085244705409973,-0.8031859641484325,0.19378241750701367,-0.6303877283198207,0.39709732917941554,0.008947512268343774,0.6800828958540509,0.273188110625069,0.5098427326576449,-0.28837887943034823,0.6211310584182912,-0.8018224152515824,0.7681402323872351,0.8189356141723375,0.3659538333776017,0.8038863689753573,0.5400863428257983,0.8778429918533279,-0.6668617404335229,0.4612901779181905,0.3091722099058672,0.9013906555335274,0.8195436600231621,0.5999622597439027,-0.5526635201125638,-0.4190296753835336,0.0910208345139092,0.8405926460776089,-0.5794007158193156,0.8125810026987997,0.556504453154192,-0.6862157718293572,-0.8247179743288595,-0.6276141189897453,1.0,-0.5826100573893048,-0.8429764985179578,0.7823985058139424,0.6515322786383607,0.7072351343705654,-0.41500528179505497,0.4246411811639374,0.295533930736828,0.7378645114640184,0.6118116037096393,-0.4659464574184939,0.45011287681754825,0.8018581230652156,0.6932580535485267,-0.7995552450649166,0.43896801539765673,0.4036690635372557,0.9059005563076098,-0.8229553683322913,0.7722446002714334,-0.8480665476285696,0.9075045333520826,0.8239883449221805,0.5319971762818383,0.6537655604376159,0.764578178558714,0.8506144735309681,0.4531051244330462,0.866841817038593,-0.7661826863954192,0.8934275704684126,-0.5722200676222579,0.2900748456506602,-0.8504920846933233,0.6865142407280249,-0.7173598351535984,0.6624567889164255,0.539815854188424,-0.3710122776046942,-0.02232661663596399,0.7009943562287339,-0.8103866479751035,0.4845610037517298,0.7118277119538972,-0.35867488560047306,0.7201060575855468
Frontal_Mid_2_L,-0.3000160228450351,-0.0838577096273132,0.6812516782064054,-0.17961602822324643,0.554060471019274,-0.29570406613856925,-0.5906283626771438,-0.04365981114814843,0.07788152434916201,0.5166457113192575,-0.5932429399912802,0.39320055001731957,-0.5769789316544853,0.034502223507542264,-0.37308070969271756,0.26166619802699254,-0.12252009446319767,0.23532399474318746,-0.19881391206933652,-0.33377582805964434,0.5217420622283028,-0.3796837063699371,-0.5648339429541778,0.676286732783991,-0.29688835107511397,0.8233290316188245,0.12067349545739484,0.6792016662812532,-0.05843802412430338,0.22511933070004017,-0.5117262934309845,-0.12305531700241748,-0.5092547665838578,0.7690924561982756,-0.36066418634425923,0.7025981721061991,-0.6132263789343948,-0.32541852977109065,-0.18025423588335862,-0.2955199940388988,-0.23525092776704948,-0.4753585306611018,0.6238559785046718,-0.12765149981805457,-0.39714473763021,-0.5455715427804908,-0.6499699695938337,-0.2996653416981571,0.4919901889907818,0.4900200919799203,0.09015691334936334,-0.7338442087658446,0.45040225347448815,-0.5827583363666918,-0.44415886023462814,0.7348167032123998,0.7131448004766028,0.5198822767517186,-0.5826100573893048,1.0,0.8468060305572426,-0.445993027418437,-0.07121102026299499,-0.8680879733310731,0.457261238029536,-0.26366804543046923,0.16058978698314794,-0.3072265665720747,-0.4202005505527394,0.2620229243489988,0.1076789837029068,-0.6702049707067558,-0.791812859062491,0.7392259935856635,-0.16644127423832608,-0.1749782112786037,-0.4866104437732995,0.8123046453743205,-0.07036764120341042,0.7126669554966891,-0.49946436737019145,-0.49108056277160494,-0.20600853052207463,-0.5301565138606853,-0.41742457062676425,-0.4742760337958327,-0.36416376749927293,-0.5216936856101821,0.9379665411872254,-0.6541428809860623,0.624108284595266,-0.07306478828142797,0.7026791235144364,-0.12916494803171044,0.9144020952794971,-0.32107481696154827,-0.3812437274965474,0.602214400178319,0.5622686251718915,-0.732205140804707,0.7164663432208538,-0.5463567382463579,-0.6650347284314404,0.2308676017201236,-0.3792363258380791
Frontal_Sup_Medial_R,-0.38725628862608,-0.3923893469642762,0.8325287354914347,-0.36323128151836215,0.7556745296891793,-0.6019905726963052,-0.658902800249069,-0.037982119996364055,0.15693328330062994,0.5401914851676614,-0.7580536638565034,0.4326032708874306,-0.5367408924525968,-0.1077627886688746,-0.4690032003121597,0.2579680014763079,-0.16830026344449278,-0.010790766278266473,-0.4610904389870353,-0.7166803692941269,0.6612337656033701,-0.5197431296925578,-0.6900798380117446,0.8694030804621266,-0.3689542166893255,0.9506322731520875,-0.015274675153382376,0.785916971793679,-0.2796267019387168,0.06684004103014492,-0.6207326666102047,-0.07891468499113412,-0.6119879937097711,0.6274717550567703,-0.5538023661372515,0.8460849741713043,-0.7096740969917105,-0.637628694180407,-0.32360127453011106,-0.6365992060781158,-0.33995800008068666,-0.7330779524666733,0.7355942326115584,-0.2112929830225854,-0.36009475002244773,-0.8011191330013782,-0.7555099817448968,-0.426244124218719,0.6370486435345412,0.5296190199500529,0.15196258581732427,-0.8555175847137011,0.5778326134914691,-0.7633005324406389,-0.5146401112244762,0.8943921490413139,0.8951484606151938,0.6441908929791469,-0.8429764985179578,0.8468060305572426,1.0,-0.6461226892984082,-0.42297478847258685,-0.8399257255292362,0.4863310602378215,-0.3511163031643606,-0.09334835537612973,-0.5120885813813169,-0.44271768826884256,0.45874435021128385,-0.10873945491494108,-0.8279989359987782,-0.7817812522887537,0.9057547571647697,-0.33900322709623615,-0.25751404525777666,-0.8011174709552273,0.9445090618424347,-0.5448608810318732,0.8954199545595367,-0.7598271922525893,-0.7359735740120513,-0.43280190447695027,-0.6486774012975922,-0.6911383674773425,-0.7266790278249791,-0.4809572241743341,-0.7489482944139453,0.9687137959356844,-0.8469311101635159,0.7408975618978767,-0.06992173715899273,0.8879667522658016,-0.36008727730749884,0.9558332252372777,-0.4939436747043403,-0.4674201169245068,0.5972006411280524,0.3273929651280123,-0.7545780892802595,0.8760785752056048,-0.5066607742119151,-0.7375379830826536,0.3690215983549792,-0.5787782214755144
Amygdala_L,0.8108128236456085,0.4966464263884387,-0.5536828066942008,0.5989549610182632,-0.39921227105407603,0.39676736794319234,0.7832866778194846,-0.1611970845485826,0.27326647964727463,-0.5280840569056071,0.6707441154177629,-0.20524466324763865,0.5773055246807393,0.060261296177938566,0.8386654198943149,-0.012743164816344259,0.4499125441961963,0.13070099730144286,0.7693487601404281,0.7714692863507254,-0.6340654757427865,0.7160841010261704,0.4600835086431236,-0.6762267515284771,0.6006684050230937,-0.708397219579653,-0.004443577324532117,-0.5516102275099817,0.2710326933835042,-0.32338635579887,0.7694410162616302,0.5505914876703794,0.4165564172117503,-0.3535782120146502,0.6846091747760827,-0.735562119624672,0.8424109787632619,0.9032266000221991,0.5393150215482114,0.6177157395472869,0.5023694050937566,0.800488383689602,-0.6126290127037188,0.5281331903979034,0.28859635694475366,0.7302074681388238,0.8516394735234248,0.7748060930281269,-0.364267204220513,-0.5576035181289574,0.2261989123021143,0.8456144560695884,-0.6618446455471657,0.8399025503721028,0.4910655074459696,-0.45110450386309514,-0.7006896325112204,-0.49047367070454856,0.7823985058139424,-0.445993027418437,-0.6461226892984082,1.0,0.4971296374661093,0.6263805079147734,-0.30965302151988844,0.40484655117335544,0.09419313810959175,0.5609596985665728,0.7380879901458286,-0.01517384108044088,0.3056485920855848,0.7920709283559749,0.6132691795985014,-0.6447401448192014,0.4413070351826809,0.7529108770398575,0.7881502051969155,-0.7206531685967111,0.6338589439370634,-0.7314285176658276,0.8380336496037097,0.6876889063541051,0.6740121321710679,0.6844400867025889,0.5693411910733812,0.8959163776089356,0.33779345967088836,0.6906004128264627,-0.5815428653972963,0.6410784317878374,-0.4529896757709868,0.43679112317268054,-0.7633654890877982,0.6662208215180044,-0.5180622371948501,0.6215165361209487,0.6967813185630944,-0.39103808248983307,0.15648045775280872,0.724773764574681,-0.6249075836311292,0.5822538638270774,0.7679671812176809,-0.23227808905122913,0.6080342777790618
Thal_VPL_L,0.2457238454035101,0.6939649546474959,-0.4714984291168098,0.6259650256043818,-0.6742135652537282,0.7824093501448545,0.25274588057612996,0.1109342127236776,-0.4270312452137291,-0.0795914801451073,0.6080017531912392,-0.15222939553510237,0.12708776904890162,0.17391606290862235,0.1278648480098748,0.024338209709040822,0.4588947961001739,0.22366020106600723,0.6612215993946648,0.5844551980426426,-0.2404940089078373,0.24697639574227687,0.20168827833771358,-0.5555703811914339,0.26757266890411935,-0.3465913312431058,0.5279405206648076,-0.30162281229897375,0.17794798428036313,0.2307032365152966,0.29897723878814136,-0.0038369702513028616,0.4147018741675769,0.08348592603306525,0.7629093742367232,-0.4444279890560064,0.34585761814222,0.5091474886488628,0.427971485496828,0.8403221216571403,0.4191565867477306,0.6964910051178543,-0.19626536944878187,0.4580472611410335,0.30708894583895835,0.49781591825578286,0.3632196503287246,0.4712516498248344,-0.5123300150670849,-0.08040220017246501,-0.0705490268733443,0.43973517877082097,-0.05103004195446575,0.5382462677006526,0.5488895731768346,-0.31723250336682296,-0.4133252155635647,-0.10331066884562604,0.6515322786383607,-0.07121102026299499,-0.42297478847258685,0.4971296374661093,1.0,0.3653028104333604,0.029663472811314304,0.24093781029761788,0.6245080280047791,0.4287043573390621,0.29929323909518685,-0.40540567396089305,0.44028063855632227,0.4724672999253484,0.4530049586791263,-0.4026218892307237,0.18344834733506338,0.4391883272268831,0.5318195248498043,-0.3706614839687134,0.666359164898888,-0.410894551097485,0.7167915694687452,0.8056270932722936,0.5072973726980337,0.42607495628794423,0.4259141559309719,0.6697778421506928,0.36310913526410843,0.475430707529398,-0.3111766006244812,0.4437680854453761,-0.31736323316474896,0.2236657178556243,-0.432622038350245,0.684421201452081,-0.2533273371596218,0.6663727546143889,0.5804299034079464,0.054185430238302724,0.4489335274990495,0.31222991811385353,-0.3803593525337184,0.1576036997716122,0.49649715908624636,-0.5698295624342163,0.7829676573747721
Temporal_Pole_Mid_L,0.37920628936897793,0.2482464513896669,-0.7258046959036938,0.39127765835842476,-0.633755755665828,0.4360721010469207,0.7151881815364582,-0.07914886997481456,-0.05896514186141402,-0.5595319384234906,0.7555183862290169,-0.43000053173788594,0.70818417211024,-0.11495750097343593,0.5001032795572253,-0.22606874740433786,0.34601510004271446,-0.2659394346598562,0.5173946449798613,0.48628663839746233,-0.5822323894985071,0.5147065002699264,0.4725512818485083,-0.78397992413695,0.35086978319830664,-0.8582278962543642,-0.009403643094134521,-0.7255766026093537,-0.03401378851835179,-0.27837361565374347,0.6460720619467298,0.205556931251948,0.6039454852572563,-0.7450852758983265,0.6517417772775739,-0.8075535719280212,0.7072882772128207,0.4781145551588275,0.38014550650579176,0.5416211963789012,0.3769259145519582,0.695078720591791,-0.6390948352281903,0.3327219252219951,0.45908739733110154,0.6167835734202852,0.7255933752431225,0.5322866040154127,-0.5966753981155237,-0.5950618548129065,-0.007551639575106198,0.8469041481208052,-0.44473587813698634,0.7157489499333614,0.6662875852297743,-0.6956221084868417,-0.7807266961602303,-0.5122924840554853,0.7072351343705654,-0.8680879733310731,-0.8399257255292362,0.6263805079147734,0.3653028104333604,1.0,-0.37525606187029376,0.24430334385047497,0.012023087789046497,0.41237492696831607,0.5098493484740091,-0.21253696886859386,-0.026587590933421792,0.8087085525969516,0.9453743192797252,-0.779670990967578,0.09859082272689053,0.4133946521921718,0.6178877033234681,-0.8537933134413767,0.2553028749818926,-0.7797268009579561,0.7065468939153381,0.7175943980374274,0.37461357325752415,0.7156065470578001,0.426245594297357,0.6878340654544605,0.3822101851201644,0.5734091998296492,-0.8933975433529624,0.6467870051895179,-0.6588134118194007,0.1794081258823376,-0.7829200775896715,0.36296378405936974,-0.8045938434135946,0.5701163211066435,0.6423323218446519,-0.5998065008461156,-0.3402054783584485,0.8344040891763731,-0.7177916641844269,0.7049906984844692,0.8499799629283447,-0.35634824484100175,0.6318728176653808
OFClat_L,-0.25129448935577386,-0.05774439251872739,0.36993012616108434,0.06317745714582043,0.2174756065987059,-0.07069281497592539,-0.3881070386040547,0.1503087441084073,-0.1312432367604067,0.46402213982255436,-0.21244735590671443,0.24052727644701435,-0.4278077409034795,-0.07573514846698404,-0.3675888306249272,0.16303654195583706,0.20883380845831737,-0.04408651442388001,-0.19351227761577872,-0.42522258178567157,0.5383817734787627,-0.4824336893562228,-0.4043333871084467,0.4061612269120091,-0.10257399336336137,0.558218373730097,0.23478338686814115,0.44836820457085924,-0.19397635358247478,0.12344660169408349,-0.3830295014169295,-0.10927634528687184,-0.22440955488229575,0.47022775551768986,-0.17417371127999837,0.4563034493589785,-0.45229698874148594,-0.3960760870035454,0.05848588318376514,-0.12770980587283698,0.06267912340454757,-0.3156067170083947,0.573323692718638,0.19553958026064827,0.21071947594363835,-0.4609871986392157,-0.4681860003353576,-0.1937035185774505,0.09949677302056928,0.46416037123542325,0.029550210405221548,-0.477217854812135,0.5382606193574049,-0.2948510141509087,-0.001930093351954243,0.5670870118026909,0.5103966975186225,0.5912683988433967,-0.41500528179505497,0.457261238029536,0.4863310602378215,-0.30965302151988844,0.029663472811314304,-0.37525606187029376,1.0,-0.2777695822046284,0.1682988078892245,-0.2767856233668207,-0.1554107662901251,0.20067391877590543,0.10389520897040543,-0.3917743531009776,-0.3499967116596343,0.538914635631794,-0.35226351561671604,-0.004410960536053366,-0.5070834712550555,0.5335401842083075,-0.2861211714362877,0.5364741021198782,-0.2607442605780421,-0.18045509729370626,-0.07177257533116602,-0.15538797369089238,-0.525441432961607,-0.2679440369335047,-0.16070588372870614,-0.39275032587059305,0.5052606997813007,-0.4571521853757789,0.38573958890139987,-0.029964660477918955,0.5089659903605045,0.03237117420404962,0.4549681477493432,-0.04843904943207227,-0.1262723928869885,0.5824170566662286,0.428848730273667,-0.44524787914089553,0.5468532816583591,-0.2776748885169733,-0.19144928307080522,0.032740434533712885,-0.0868427907154971
Thal_PuL_L,0.5112265927291848,0.24316452861636703,-0.2939249693664521,0.4018808762275106,-0.2537400398784469,0.28947282587146034,0.35078548724157405,0.11753787930206204,0.07682208146464263,-0.2849506818545066,0.39189517399593493,-0.06583105205300363,0.20854015981722082,0.3676232409952834,0.3498703729229176,-0.12432913822441513,0.1458154961762996,0.263533781784804,0.25682786525688966,0.34380474513658243,-0.32433258771827844,0.34296421430018786,0.383560950484402,-0.3147002938889804,0.45821866041389053,-0.32990174943850176,0.13557663374422324,-0.21974903167705626,0.43225515302437056,0.01545502514246964,0.34709039140454573,0.31862054557763303,0.17681029816968685,-0.13982183334017462,0.2725511466675128,-0.37753480422522834,0.47335518941859084,0.46850071293106166,0.2698159225190302,0.24473956793901464,0.2834493141152136,0.38253717531791354,-0.2689109831590964,0.2875913662927095,0.038504287133659526,0.3992885534688489,0.4957790029938811,0.28361719582873907,-0.20913122837993245,-0.15954053135922816,0.0095837028412393,0.40380049365808673,-0.32787790408734857,0.39299314138901353,0.20369642203961533,-0.2419508348791577,-0.38817072323163326,-0.27157049580876697,0.4246411811639374,-0.26366804543046923,-0.3511163031643606,0.40484655117335544,0.24093781029761788,0.24430334385047497,-0.2777695822046284,1.0,-0.050502994283063485,0.30153943590510646,0.3690122845066727,-0.11044023540727618,0.1696442177323131,0.40379445722367024,0.23822218446254823,-0.34735702617048847,0.41274861297290666,0.28630186642756383,0.3489245047326618,-0.3392156690164543,0.27908349307429303,-0.3637238031418848,0.3673365929346577,0.35455083722643815,0.2715098487887401,0.27655364444673003,0.3167098027042655,0.460058845353066,0.2290862120863931,0.40687206650064756,-0.33046486098465966,0.43113092726219976,-0.22096732729904692,0.3798445953782987,-0.4123903984032115,0.3239694963219935,-0.3107837542601883,0.24072034779412843,0.18932455495276937,-0.23387958432740522,-0.03871512654068911,0.26594596343961313,-0.3345100562508688,0.1951632616649893,0.38271186367515336,-0.08474630465229807,0.34489435945814306
