,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_R,Hippocampus_L,Thal_MDm_R,Thal_PuI_L,Cuneus_R,ACC_sub_L,OFCmed_R,Vermis_10,ACC_pre_L,N_Acc_L,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_R,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Caudate_R,Thal_LP_R,Cingulate_Mid_R,Vermis_4_5,VTA_R,Red_N_R,Raphe_D,ACC_pre_R,Thal_VL_R,Cerebellum_Crus2_L,Cerebellum_9_R,Thal_MDl_L,Pallidum_R,Thal_PuM_R,N_Acc_R,Cerebellum_8_R,Rolandic_Oper_L,Precuneus_R,OFCant_L,OFClat_R,Thal_PuA_L,Angular_R
Frontal_Inf_Orb_2_R,0.8619961629642136,0.7474125943518677,0.9593400219639313,0.45456139991383987,-0.4312890399049074,-0.2572241103758861,0.2697906088052856,-0.3133712082765934,0.39109165775226545,0.9054151904094074,-0.7277779235016876,0.7333200702031186,-0.2183656195076654,0.42121829740086325,-0.7948874834088875,0.7554916804270531,0.3774126181512024,0.8819891237923163,0.5949136259303296,0.4099203882065401,-0.01839944799772442,1.0,0.733956134948052,0.6849998133097663,-0.7982033153406898,0.7962564986202288,0.5376251841487782,0.7610680381700455,0.7009427382672444,-0.4399930288741859,-0.42410456473076774,-0.20697810475937672,0.4870443694758809,0.7555988057347378,-0.6403949104045212,0.28836092579661016,-0.3929177688299767,0.8123012339404275,0.7920647946404591,-0.8135236125338425,-0.6854464584519352,0.23199619083261525,-0.8329072066170551,0.2807751549279044,0.5872464506501845,0.5405573206508888,0.5674676943338706,0.5421413363379132,0.12440612187958719,0.6600507165765739,0.7641395871519382,-0.6063286033106393,0.44027203474549786,0.7977255233967419,0.6811732886930147,0.8608813322542485,-0.6771014252064282,0.7037428412442881,-0.5743565307125394,0.35890639609827696,-0.7923885772535453,0.7043898906150279,-0.35830638857030395,-0.7152229825924755,0.8715410707390092,-0.5057073597552258,-0.8673010619038612,0.8832383374535135,0.8214758555911038,0.08669897076472703,-0.6879483925836128,0.8474377544915099,0.5734434710455918,-0.2780305109088915,0.8141232181195733,0.43804038058917033,0.9557154803344545,0.3836951887923544,-0.8772131451345062,0.7491108634821249,0.5607051225191085,0.5166875627799359,0.4394691706681452,0.4591602434821547,0.9454974516201919,0.8620495592164813,-0.7273815765854647,0.921599460353781,0.13673251498950242,-0.4564130205521818,0.3636956995605834,0.708850013949928,0.917269268524446,0.5969584043888906,-0.5949110743124341,0.20044718533136704,0.3990193316129895,-0.7519452445210304,0.7686938496474892,0.9028804850494294,0.6809951898801699,0.7573284630799991,-0.8137077705931688,0.9253073826256709,-0.6065721641119702,0.7177387054485377,0.40199124228901445,0.6002771873276737,0.4212827806854186,-0.009874254776389903,0.9344969179614415,0.5774653059724036,-0.8667732237249904,0.11316230319079314,0.5938189783330768,0.9348570205358021,-0.24503669984000429,0.2619913377792688,-0.7419911717475819,0.7616312371463333,0.6905476320940721,0.7838381146388853,-0.854062691993617,0.2896232268474346,0.24008803699353115
Insula_L,0.6372387925756363,0.6678607239056024,0.761682272405755,0.6398630301817049,-0.3960760870035454,-0.006972224677369235,0.5866974244272949,-0.22422147020727853,0.26871307782760645,0.7436914880284234,-0.6470736290460977,0.41310062866795244,-0.06591116252082997,0.6322175807130419,-0.6618560879332623,0.7988622835377286,0.6706408620424869,0.7613366638061225,0.7776989132013433,0.7965549289904429,-0.12806497614181406,0.733956134948052,1.0,0.8956674701596392,-0.6695087904474234,0.8502091113217691,0.5086378051744133,0.8379469821721142,0.8044096417051839,-0.12249226650370483,-0.27487356935314194,0.1691635024285501,0.6924617081819407,0.6559169840517147,-0.23014164297212958,0.1893039807692556,-0.4039364177920135,0.5643278305730283,0.9032266000221991,-0.6957712224504354,-0.5254445375046843,0.5381621112336905,-0.7164141344014718,0.5357182319384788,0.5518115041009359,0.7822547439574394,0.5717933658256666,0.6617751249578415,0.34408725690986586,0.555336902571548,0.7406859333286194,-0.47837844480156366,0.6080912205314396,0.4689343292224451,0.4049445844780222,0.78302664869117,-0.5422232075961408,0.6775013500471541,-0.26138051598641787,0.5324041762160203,-0.536589921946692,0.5774045105986705,0.04142654260821313,-0.5631615099243905,0.7446331977766575,-0.4613261104276076,-0.652341044125886,0.8078537849797823,0.787668247720462,0.3158997002704033,-0.637628694180407,0.7515650183126361,0.7060880514762181,0.1441200683302234,0.7038674372076869,0.6832926228889501,0.7267502786311073,0.6801093972676565,-0.77919364385297,0.6400881758811408,0.8229664473919429,0.5616477672736957,0.5830832077570586,0.7332042424526135,0.6410314209785258,0.6812293641757988,-0.5375389232670678,0.7724296915643089,0.4360303409691533,-0.07059723206595582,0.6801365452189456,0.6454975068514702,0.7244085701419396,0.6133935417776764,-0.17878390990035548,0.3237236530690013,0.15085936661449467,-0.38988716626922876,0.48290181633151275,0.6139318443240948,0.8368386548774193,0.7451230578043196,-0.6823580933832464,0.8251107840316346,-0.17179763147941796,0.6889778284175766,0.3354455631365937,0.39856506256794927,0.3316419520414664,0.3178025321738925,0.7708454924640893,0.4388007695841922,-0.7703551866800047,0.2871903765426396,0.5573364890641006,0.6592116653349723,0.3307812430182794,0.6063300138783811,-0.660657220164516,0.8347405832389961,0.8189356141723375,0.7233564856715629,-0.6853406780716451,0.628407391352874,0.480244999080724
Postcentral_L,0.6388822312580408,0.600323184392491,0.7581671184562333,0.4102044697333996,-0.42522258178567157,-0.04580411545210402,0.6052751288188356,-0.262747602944781,0.13339348851904612,0.6637898763782442,-0.7566078728477872,0.33909940597533467,-0.12860748487929322,0.746251850341425,-0.755409867736685,0.6380478366935979,0.7314331443514438,0.5886310699964048,0.4877095391686011,0.9256317684499531,-0.3526789662694262,0.6849998133097663,0.8956674701596392,1.0,-0.7430938549167705,0.7841546419701185,0.41138203811201096,0.9151084110300964,0.8629273846697824,-0.1880463134684387,-0.34211652983666696,0.11785311609092124,0.7439463233924372,0.5710172237645215,-0.25973266762442065,0.10752434420301103,-0.5037316047393071,0.4420612672914457,0.7714692863507254,-0.778379316746,-0.5817128782673601,0.5455474016123254,-0.7307043715427486,0.4049099598144258,0.31673898138497414,0.8342440341544716,0.6076993892618716,0.6817180241328822,0.36960251278991296,0.5668418041517164,0.5378015529973396,-0.5433278057225734,0.6538902657885826,0.48715534582451436,0.44175033508040984,0.7675947448068593,-0.6122679534886976,0.5306861850337906,-0.3416684388752815,0.3797638291591129,-0.6144915002247671,0.5346785864893072,0.08083479184174296,-0.6834492838476948,0.7676870852511042,-0.6451611152727866,-0.7339616612726712,0.7808288001849168,0.7735236148408176,0.3652704920647402,-0.7166803692941269,0.743509979559035,0.4827180866334393,0.22965314590824357,0.6093785092039371,0.5785448481300728,0.6931100711829894,0.6999584798076233,-0.8202508636109834,0.5892577048519602,0.728734609198614,0.5269125746240452,0.5090508324323308,0.7520515932214635,0.6496375622912764,0.7261021920597672,-0.687215218800831,0.7661558775872424,0.5066585422769695,-0.13470530497771932,0.7878685438384672,0.6426877279012899,0.6648004678609406,0.3636933085665962,-0.19698659196496987,0.25080799383047775,0.10431444024058167,-0.43311261325088174,0.49596323639095885,0.6225281072166172,0.8055543568362709,0.7329171827803407,-0.7576265803429924,0.7549153181333136,-0.07880845201343674,0.48223144600633056,0.23035356483187205,0.48260931438281185,0.2840728482640443,0.3754574130074143,0.746304570451725,0.27235993508324513,-0.8212364140955809,0.12218330358232526,0.42224489909257995,0.6363275936486023,0.3318194294759358,0.4775205473634723,-0.7380538296747864,0.835456610502198,0.8712528060921516,0.6825714385210757,-0.7435186389654281,0.47203054412523426,0.492682014305492
Vermis_7,-0.7981645690331572,-0.6460307809002925,-0.8536787455002148,-0.3725919167963922,0.4061612269120091,-0.05833600107519726,-0.3468279533550587,0.5419809588261674,0.1557667852456633,-0.7621704063020187,0.8846489437609419,-0.4963300663247034,0.28475170795662536,-0.6704242558665776,0.9448425908744398,-0.4436010353454089,-0.6125558982824767,-0.6173056908098373,-0.3862263512572342,-0.5645720660237981,0.47644096178905154,-0.7982033153406898,-0.6695087904474234,-0.7430938549167705,1.0,-0.835709385597979,-0.43467342562521083,-0.860773798482817,-0.7819574891521772,0.09407304425029618,0.6861007230818069,-0.04272436663437336,-0.6879716668714456,-0.7422807458585533,0.5548437915799751,0.038271718437381655,0.8337275335388177,-0.5030651942625232,-0.6762267515284771,0.8642550322274315,0.833447067775172,-0.4599399190105498,0.6520522486085769,-0.3867551674640382,-0.15309476884312215,-0.6491435374090159,-0.6819082374011819,-0.7504748307966673,-0.4966826423953437,-0.7052290917747007,-0.6001670300290028,0.782600795849889,-0.4598305715085587,-0.5682513259197199,-0.7177754010301428,-0.809590557081094,0.9422758424977318,-0.5654925394804705,0.30796246885095785,-0.43030788243492313,0.9060204080854567,-0.5802724906912365,0.12014853159076534,0.7038830399459461,-0.8698806478950526,0.754354246975252,0.8261948741704648,-0.8441509042012296,-0.8439051693348658,-0.32301411691859094,0.8694030804621266,-0.6597489123398842,-0.4532196945828862,0.026939339296304946,-0.5827222691128688,-0.4245376810156131,-0.6933059768869412,-0.5320606266178921,0.9471097960316556,-0.7270253975597583,-0.6225364738625798,-0.5797653649454535,-0.4875227506007916,-0.571935884280964,-0.8255523969409432,-0.8846989334348463,0.8610999220428928,-0.816742029264795,-0.5668428034828595,0.5570667370621565,-0.4781639783420771,-0.8365701183362989,-0.6950139186011056,-0.36902947478401843,0.4435533535450033,-0.41824282187326256,-0.43364335234874424,0.641324075873658,-0.7837529174191418,-0.6521181764601871,-0.7614042537450406,-0.6617812775651197,0.8665864243787893,-0.7432482786421141,0.19553445996754912,-0.483722802008333,-0.32229565152212253,-0.6945864905647843,-0.34448018069294833,-0.09586858245990533,-0.7453675376037172,-0.3177299613235084,0.9665295354580729,-0.06170474058702368,-0.5413658437620577,-0.7140270864475254,-0.09325905370889655,-0.24046670774336418,0.9709319831943813,-0.8025041013042852,-0.8418696191799903,-0.5259130947584737,0.7476657917088513,-0.36844899353246596,-0.545443421214124
Hippocampus_R,0.798021996443793,0.7281907651000172,0.848746943249054,0.6055943747176591,-0.2679440369335047,0.18380666925479608,0.4699025108370221,-0.4412226741439365,0.035181560572930155,0.8024983446132605,-0.7032877805387098,0.4790604804140497,-0.12104144815918502,0.6401419518302321,-0.7607369185549249,0.6657983240222146,0.7039664712582411,0.7641603616205135,0.689989622581225,0.6647611691454287,-0.22738381451673284,0.7962564986202288,0.8502091113217691,0.7841546419701185,-0.835709385597979,1.0,0.6015452233606178,0.8080994220601747,0.8120429494660231,-0.08806161372525331,-0.3886893711532997,0.14853852367474069,0.6542842814877997,0.8293779662354261,-0.3501667294226035,0.12001875563621187,-0.6424902824193598,0.5724660514791149,0.8959163776089356,-0.7484776828692061,-0.6513969106398337,0.631224071852137,-0.6067754951006982,0.603986233923421,0.4202381147058333,0.6900607689171807,0.7719015481524142,0.822746826572952,0.4181022770741898,0.7813164293262704,0.811371006227987,-0.5808048767128839,0.5708662682935568,0.563833923024248,0.6897003109309171,0.8251970700132993,-0.7319469336342361,0.760251106683443,-0.22593450134749546,0.6632117496795235,-0.6757678245104697,0.6983402595114457,-0.15112801082014188,-0.5425488680609193,0.8664543270426918,-0.5118952366641366,-0.6497659817552262,0.8769372568114702,0.8719563809843992,0.35036717417618407,-0.7266790278249791,0.6928634773260924,0.7743048617582641,0.10918204821991656,0.7393862760897533,0.6918934542771007,0.7104781513582088,0.6199191180139085,-0.8513853219828775,0.7879620652365328,0.8708045810973578,0.7510579037844657,0.7135829767781298,0.6363160819381144,0.7424559092129063,0.8270397555440574,-0.6202043821070526,0.8039939503597537,0.5866204709189164,-0.26270304371130865,0.49311788268154716,0.8271505293952843,0.75471441616997,0.6808637964160049,-0.2488190733403264,0.43082429840724684,0.4106432559784254,-0.45448683645337506,0.7103727238770636,0.6149642711254404,0.8764503722936657,0.8000283353958973,-0.7383715417980822,0.8275820551119926,-0.22109431137285007,0.696308268684367,0.5227437602355878,0.5651686621903286,0.5131883295585583,0.18012591695250277,0.7574965281669401,0.5153930322678678,-0.8595301690772246,0.40936697820899887,0.6853075545413357,0.7280138689505418,0.2254714704694294,0.3820811643376061,-0.8034547254150165,0.8845216167847522,0.8506144735309681,0.5909780599545145,-0.6590687026605708,0.5979763550720024,0.49974110857414644
Cerebellum_10_R,0.7130432878739685,0.5561046577893002,0.5881930561882789,0.26342526293820995,0.05848588318376514,-0.14369083593851295,0.15456957283146963,-0.35871703063490995,0.3178665039339705,0.5597026500628733,-0.15584410081316208,0.56505703628519,-0.17710302605479833,0.12852947137896586,-0.37029142510673363,0.43868610844345984,0.45768037706921344,0.612235027927903,0.3905963271754852,0.27365523430620703,0.26575872841314824,0.5376251841487782,0.5086378051744133,0.41138203811201096,-0.43467342562521083,0.6015452233606178,1.0,0.3468902825534386,0.35178735113201165,-0.4450642409183493,-0.20509844475341488,-0.3090579085151418,0.12297502136620031,0.7074504143316851,-0.2925415262860074,0.15115677401607158,-0.2192959606281594,0.6184769265578247,0.5393150215482114,-0.4436277710495301,-0.2900566715283106,0.44495498909945713,-0.27779315109957536,0.4999294630282748,0.46735732405809977,0.23703838135249866,0.6607917311039451,0.5512463859708517,-0.08916573483652661,0.5463779123386063,0.43958253035167033,-0.2162395500486706,0.24088192619813925,0.5228050469003648,0.6726802280129145,0.6403791036949782,-0.347839713629476,0.4448982070720654,-0.4302572494369135,0.7143045681173033,-0.3403629523512965,0.7056604347884965,-0.372855071637983,-0.07941070563638607,0.5697545914747812,-0.17624552371841634,-0.28561336602605675,0.5997269817252526,0.621368170118218,-0.14928565205018415,-0.32360127453011106,0.4885325095006748,0.6402832292815743,0.06319210464102537,0.6281089503215521,0.5674158320746683,0.5876354219396478,0.14530156633059074,-0.46575495719905696,0.4782731538849785,0.4040984200236043,0.5578060289514843,0.6901167901381243,0.20480064967335543,0.5469400955597341,0.4917036076784963,-0.27922044601735596,0.5787275704363869,0.3300846448816496,-0.1938495460771844,0.07900452987975655,0.7363969366497787,0.718315082758912,0.6029305071032195,-0.24868466042361734,0.1359977019194334,0.2835031621569055,-0.3349848068581309,0.5311567959876413,0.5397831722789984,0.5665279621325874,0.6382307116064279,-0.4194496212690654,0.6016376634279131,-0.4044681897008198,0.5966156118100069,0.6017222578463625,0.6416249498412708,0.5511065578394793,-0.1620377753859904,0.560026228436645,0.5134319945919864,-0.4587515596752263,0.6120290334216545,0.5241798372469403,0.6899123082613493,-0.09836765224386196,0.2114843508669466,-0.3316641477207874,0.6002072387528866,0.3659538333776017,0.5694862118337605,-0.44469354876885037,0.23733682919532997,-0.0895379487029113
Parietal_Sup_L,0.6698062764630901,0.6481843358696896,0.8308926898000848,0.44841405416943503,-0.5598605471903545,-0.04283099183240704,0.5965867102017212,-0.30245348188860033,0.021287752083166748,0.7110573772730521,-0.9129277712565962,0.4745804105304935,-0.23245155626054548,0.7892541518930714,-0.9043314179947317,0.6348777320568988,0.6696896811196642,0.6272362575300828,0.5191718498423633,0.7683476276962101,-0.4370277509066033,0.7610680381700455,0.8379469821721142,0.9151084110300964,-0.860773798482817,0.8080994220601747,0.3468902825534386,1.0,0.8821147128932675,-0.07047908427580651,-0.46940507500193046,0.17550337571870497,0.8845505889132966,0.6903526770785932,-0.49598777382885206,-0.005705575728791181,-0.6499630049511333,0.51234729061822,0.777474654988873,-0.9220934961794831,-0.8267901410908024,0.4786593479844004,-0.7698536682054017,0.36238479438676574,0.24433640847667806,0.8851683790440168,0.6166198885528412,0.7359869360671967,0.5483717512574764,0.5391141405755919,0.5822126143876091,-0.7855261288037574,0.5249854523235715,0.5549197727808982,0.491373566506685,0.8199461744116397,-0.7772646845674774,0.5010564256166007,-0.3343031411943723,0.3519811629315295,-0.7655507584458876,0.4668802772602512,0.09544283258797795,-0.7765934171957249,0.8678558079220312,-0.8082674905412258,-0.834081173116096,0.873150807612185,0.8369734618473154,0.32818362068551105,-0.8963657636684567,0.7321084434829384,0.43961499547815563,0.090993082970334,0.5887508710499127,0.47650929464130615,0.7421931912441018,0.6471522679322886,-0.9340600922352428,0.6165887553047229,0.6920367801868299,0.5352159119919719,0.4051634933615568,0.8084785340577544,0.7723915652104703,0.8230483669445834,-0.778881412375677,0.8634561111715692,0.5386620578340484,-0.2846527254316941,0.8064918791742347,0.7246821199716754,0.7236757751876031,0.3332304939988549,-0.40955748182228147,0.38899746202575236,0.2000396462921801,-0.5792959606536031,0.6734268041051718,0.7052402335197521,0.8140277452157858,0.6573494052653457,-0.9083584252181908,0.8223799058744362,-0.09104552057941102,0.5048708823564001,0.16738939256922028,0.5692875247547269,0.19827501145491155,0.2590848452917591,0.8156024624211005,0.25236423896164606,-0.9287453236845256,-0.007285764674335943,0.4520830104810568,0.6778031548959234,0.3157675842420191,0.46703640376694855,-0.8936652563923492,0.8147933724444286,0.9281081821867693,0.6183110645713663,-0.7770660702623455,0.4619123783324234,0.656454448282237
Precuneus_L,0.6512897361079698,0.6462738553340844,0.7898701228104215,0.6190141475876073,-0.3791601124141845,0.09777843358698318,0.7689085486533725,-0.25783684716270805,0.013920902612462389,0.6905529967656209,-0.7435824010063447,0.3862187795808594,-0.006477943196561825,0.8216178684619746,-0.7285013303153679,0.5878270377987435,0.7332820294588406,0.6296531874087661,0.5384945670360651,0.7597658790890723,-0.40238038582113445,0.7009427382672444,0.8044096417051839,0.8629273846697824,-0.7819574891521772,0.8120429494660231,0.35178735113201165,0.8821147128932675,1.0,0.05360497995810363,-0.2294479541035714,0.17624698604963568,0.8350104681761044,0.6545038496662474,-0.2305230626152877,0.24152598585848822,-0.5997914255199307,0.453507786763488,0.7706594009991475,-0.7769554648693013,-0.6878455774061089,0.5594360016931277,-0.6058779997641895,0.4783243495310243,0.34971217054081644,0.8896455180678817,0.6748366500286306,0.7302451859834316,0.5700896549949931,0.6684173906515293,0.6207604868170046,-0.6441660229840583,0.6338887473941287,0.5177562528793451,0.5244996563435678,0.7111300681647631,-0.6241304892827538,0.6357887815645806,-0.10103909208488661,0.4282277259099746,-0.5502553953814847,0.5767114924253416,0.042612112904403206,-0.6422539883589535,0.7502044696414475,-0.6109425726164671,-0.6509324246931973,0.8190114148530819,0.768732253488345,0.4281065950566772,-0.7663210138469788,0.6686791603063923,0.4987997925196922,0.27757218278246,0.6608966428273365,0.6933437672980562,0.6725771511459124,0.8494180572434701,-0.8035105483703268,0.6104180624639458,0.7425635863400847,0.5560863799029085,0.4798704353636921,0.8576411987197167,0.693128852773068,0.7886875462522269,-0.623333415183778,0.7599816293064932,0.5367815993539474,0.009157626002447548,0.7421264171759765,0.7012475639712286,0.6305829205102688,0.39039983514481047,-0.1411514616607873,0.34946362162715594,0.2832468331206094,-0.33740427323676425,0.6352668561413424,0.6196697049205945,0.8620823269857691,0.6304559582761289,-0.7539818926001364,0.7794144498754347,-0.06010667703947543,0.6409343639106678,0.4263474528215698,0.426708146040124,0.4121187292368223,0.33433369636012394,0.7166379761944813,0.3211982663431281,-0.8216378444660191,0.21575530626198436,0.4914117385483837,0.6290070080879292,0.3256884831372622,0.4298896186341185,-0.7837570598492227,0.8400365401828732,0.9698451202878475,0.5092233456864653,-0.6899283831179375,0.4716880997228141,0.691131092770526
SupraMarginal_R,-0.4127469018181471,-0.22994823906001075,-0.3686987339972545,0.3602317017735347,0.1503087441084073,0.6723279351403132,0.27276141685154137,0.02704832049020838,-0.6836041058331352,-0.34417854386655816,0.02752600955668459,-0.4469490066357755,0.20598570697026544,0.314484776364265,0.14812282450495626,-0.34589983850618616,0.13856227399803253,-0.3406623145814348,0.06418392149519223,-0.026506634049524715,-0.4943167774219702,-0.4399930288741859,-0.12249226650370483,-0.1880463134684387,0.09407304425029618,-0.08806161372525331,-0.4450642409183493,-0.07047908427580651,0.05360497995810363,1.0,0.12559246410760164,0.6670985552991876,0.34028319732984275,-0.15997222760821805,0.4296139465291523,-0.2454333163834083,-0.32766886244156446,-0.5042014521555851,-0.1611970845485826,0.22976779455368132,-0.031660610253909614,0.19747505291605746,0.43345824729045995,0.20450690258888266,-0.3156128654214482,0.14855990887947404,-0.14926725647336936,0.04386894613839507,0.7049666427616833,-0.15619622626236054,-0.07695840374945909,-0.1037737731173683,0.007712411836735336,-0.5311086053617864,-0.30873765039963097,-0.3237014382766978,0.03130138219095138,-0.14498594561962488,0.9113285518169449,0.012600597104378608,0.2546982946620205,-0.38674434390571594,0.5337113365145545,0.23426394088420355,-0.2597869849743006,0.051432272462334866,0.3613673264246096,-0.23544374940109514,-0.21172515590180407,0.426043301521991,-0.037982119996364055,-0.47994920159393534,-0.0837313720006596,0.3535769624932656,-0.3917689148319994,0.07880194276833936,-0.525705595862195,0.3489630854922491,0.198888079959689,-0.17218451334825305,0.10427561112636846,-0.10625333547432124,-0.10753793324608053,0.250414744203502,-0.4160814977054394,-0.23768004413582214,0.26260873479813396,-0.39318764120838884,0.35114727881754054,0.3194225112165749,0.13253725360025603,-0.13048750113711613,-0.5456571351901638,-0.20433369788426708,0.49697501691893536,0.35449018305054,0.07749991539009088,0.5306505402397221,-0.18791551619792438,-0.5515554551432943,0.01035469565890968,-0.4243437771207414,0.22602831632329906,-0.3597741236778469,0.706352629279734,-0.0964107842808472,-0.12970732094091575,-0.347884590950318,-0.2253423896853027,0.294014424021582,-0.4848679540588084,-0.3032817329704428,0.15594162977864093,0.006641907584450545,-0.09790902032512738,-0.5910445832575093,0.6598151497429687,0.0946351632079747,-0.029114803407306843,-0.1174729149740379,0.11631479454359768,-0.5965998216824571,0.46921308334976897,0.2601305532979792,0.6644042255984315
Vermis_6,-0.47652891537633235,-0.2408224662878945,-0.43587572657667667,0.08600741357819237,0.25193574408310543,0.05623870093945031,0.15129046346828776,0.5497445020411356,0.2708181567894204,-0.3707908671410857,0.647697462958338,-0.21676934798929987,0.3987062037086,-0.23538728836638567,0.6977914922577688,-0.048218981304468785,-0.23547331457363627,-0.21559084287827365,-0.03134098775325833,-0.21804561742970693,0.3878162326344573,-0.42410456473076774,-0.27487356935314194,-0.34211652983666696,0.6861007230818069,-0.3886893711532997,-0.20509844475341488,-0.46940507500193046,-0.2294479541035714,0.12559246410760164,1.0,0.05585398488535575,-0.2950786236708821,-0.36598925710500996,0.537485218222229,0.3656112031943355,0.659132206765672,-0.178778362736319,-0.24450889389013694,0.5389362408245287,0.5654928158206692,-0.11079616599730727,0.39657549834726663,-0.01911578436257671,0.2092456408283857,-0.2169807538803031,-0.2731041900500505,-0.3783951316064132,-0.25767128412462464,-0.28757637167307054,-0.2011729130210352,0.5663872708723718,-0.047433198259519804,-0.20879825634131632,-0.4014995645811099,-0.4968425830390295,0.809054824226166,-0.18832030005777847,0.32325051827606094,-0.18020701887553933,0.7960235171263006,-0.23643312368092348,0.07242854829326636,0.4261310317318776,-0.49362887715830217,0.5996929054322581,0.5971594053000926,-0.41652517013108564,-0.47836896777918897,-0.09319810750319363,0.568249218458748,-0.2586000024587743,-0.1374114337912308,0.1891487480887813,-0.13280914344858438,0.0762465089080882,-0.32230892571724346,-0.044379033324722976,0.6149530746629495,-0.3771289359054202,-0.22622352806148563,-0.2434580927527038,-0.1935660099930394,-0.13840274702562366,-0.48321571512570105,-0.4759186187910562,0.6732148332714757,-0.43773049238875644,-0.3572080166664729,0.7338074918371966,-0.14474885107308344,-0.49394279699237464,-0.3507898974061354,-0.1044909437870208,0.4867427423983405,-0.29151488792806973,-0.2838315810956344,0.5870710007736556,-0.4449459919066293,-0.29467882083862856,-0.3043612421550486,-0.3398146375028118,0.5661301889084934,-0.29945243555247986,0.11069828063881616,-0.013608616662290601,0.05149052830368252,-0.5137048775415239,0.022644193025828183,0.11709796272162085,-0.38059290187364603,0.005311279236070334,0.6278646452127549,0.2179662682706339,-0.2502144031905157,-0.3603813658432537,0.05453882300360063,0.027582208075669246,0.679967441000213,-0.3542631084619027,-0.3412206919812696,-0.3058206158674769,0.46501825452929413,-0.1938634204413488,-0.23113168361617353
