,Cerebellum_7b_R,Cerebellum_6_L,SN_pc_R,Temporal_Pole_Sup_R,Caudate_L,Red_N_L,Frontal_Med_Orb_L,OFCmed_L,Frontal_Inf_Orb_2_R,Occipital_Inf_R,Cingulate_Mid_R,Cerebellum_10_L,Heschl_L,Olfactory_R,Temporal_Pole_Mid_L,VTA_R,Thal_VL_R,Cerebellum_Crus1_R,Cerebellum_Crus1_L,Fusiform_L,Temporal_Pole_Sup_L,Lingual_L,Cerebellum_9_L,Thal_LP_L,Cerebellum_4_5_R,Rectus_R,Lingual_R,N_Acc_R,ACC_pre_L,Thal_PuI_L,OFClat_L,Thal_VPL_R,Thal_PuL_R,Putamen_R,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,ParaHippocampal_L,OFCmed_R,Putamen_L,Rectus_L,Pallidum_R,Raphe_D,Calcarine_R,Temporal_Pole_Mid_R,Temporal_Sup_L,Thal_VA_R,Cuneus_R,Frontal_Mid_2_L,Rolandic_Oper_R,Angular_L,Parietal_Inf_R,Frontal_Inf_Tri_R,Cerebellum_6_R,SN_pr_R,Occipital_Inf_L,OFCpost_L,Cerebellum_10_R,Heschl_R,Parietal_Sup_R,Vermis_3,ACC_sup_R,Supp_Motor_Area_L,Rolandic_Oper_L,SupraMarginal_L,Thal_LGN_R,Angular_R,SN_pr_L,Vermis_1_2,Red_N_R,Temporal_Inf_L,Thal_IL_L,Thal_PuA_L,Cerebellum_Crus2_R,Temporal_Sup_R,Paracentral_Lobule_R,ACC_sub_L,Cerebellum_8_L,Frontal_Med_Orb_R,Precentral_L,LC_L,Vermis_10,Thal_MGN_R,OFClat_R,Hippocampus_R,SupraMarginal_R,Thal_LP_R,Frontal_Inf_Oper_L,Cerebellum_8_R,Postcentral_R,Pallidum_L,Thal_VPL_L,Thal_PuM_R,ParaHippocampal_R,Thal_AV_L,Thal_PuI_R,OFCant_R,Thal_PuL_L,Temporal_Inf_R,ACC_pre_R,Occipital_Mid_L,Cerebellum_7b_L,Precuneus_L,Temporal_Mid_R,Cerebellum_9_R,Vermis_8,Frontal_Inf_Tri_L,Thal_MDm_R,OFCpost_R,Occipital_Sup_R,Vermis_4_5
N_Acc_R,-0.022065737921709568,-0.2658538285529089,0.07914050729931851,0.3041687260979107,0.334678770288539,0.4183404468253001,0.11461308140762669,0.3858918178455282,0.2619913377792688,0.0400376055850313,0.39174908405529696,0.30574112513467944,0.532925317617998,0.3249359533015678,0.09859082272689053,0.15073163270149556,0.2775437186497406,-0.13438812013427542,-0.3623976164675301,-0.25224271090590483,0.0993134799857887,-0.11269370250212515,0.3062043554783359,0.3073107657312274,0.11372945817968927,0.2585041884709195,-0.06303798014633516,1.0,0.35339499079861564,0.2048167500374205,-0.35226351561671604,0.37484603137099337,0.2830051734419587,0.3098937437190115,-0.32486226448198513,-0.33900322709623615,0.2776704816661661,0.17478070792052025,0.5440662937143337,0.38839725260353297,0.20907551494367027,0.34475046295187345,0.12803620942804947,0.23567390706445493,0.35937454077430814,0.3572072137303095,0.4716977488341452,-0.16644127423832608,0.3449974813815094,0.47375570687072355,0.26342861622077285,-0.19299395027177738,-0.19708700197977816,0.12957906158172808,-0.2804802309091447,0.3538658618510864,0.2114843508669466,0.0030693043018206996,0.18388885511367675,0.2888430654621822,0.38048207100924347,0.015220236369219507,0.393895347112782,0.4865412217977896,0.2392990018586983,0.34201114247542597,0.1710812098833815,0.41586848102606133,0.02132946735666091,-0.3529568241070309,0.10163367763367788,0.24326977694863103,-0.19870710155901905,0.4924198509065805,0.45460293979493677,0.19394487311814917,-0.3275144097123614,0.03966253287503748,0.46254845080169005,-0.29932999717338155,-0.21553925867626514,0.2910576749742878,-0.3024565562950969,0.3820811643376061,0.0946351632079747,0.09613595750221605,0.3189655754576999,-0.2621785606541835,-0.02865823194778558,0.03204920784349161,0.18344834733506338,0.42574935075647435,0.3089069650501071,0.18775188339965018,0.3048188205038676,-0.11043880738115312,0.41274861297290666,0.1578375631979858,0.35551921738700787,0.48287384872577094,-0.3231932414302192,0.4298896186341185,0.41398033120321615,0.14067140624844096,-0.271377787796366,0.22584007286601435,0.11679861390346338,0.26291192986173,0.47316357018537253,0.1429413732526782
ACC_pre_L,-0.5212778717976786,-0.8515934102414058,0.18819480808796163,0.928554997825395,0.6998153874195557,0.8624184177151497,0.8350875678540662,0.8437033575870372,0.921599460353781,-0.28840641550999574,0.6692429691716593,0.798465753086143,0.6701382915690339,0.9515143820692031,0.8152580245284268,0.7072176419831961,0.45907451393709797,-0.4565378221343948,-0.9149767767322101,-0.8431369458924921,0.8411232458985588,-0.7834143537568068,0.4130572330334161,-0.2751835596732118,0.14323963004948997,0.9118120020681314,-0.6637498671297871,0.35339499079861564,1.0,0.46265214733292287,-0.5022278206831853,0.6699934935589703,-0.18863879389957608,0.16379729818074715,-0.8969499688071387,-0.7865649208833456,0.8395655016176695,0.8771490524500253,0.9259797797190777,0.8948475224199537,0.9191937809508662,-0.03738450159308269,-0.4248844980550224,0.9105782324851147,0.5393445590239939,0.7686314245949977,0.6105052015347325,-0.690881913953796,0.48922580494375173,0.8488519859716817,0.2646209770535018,-0.32061401473501944,-0.7133231303169201,0.6457115291383151,-0.8979187682787025,0.965764160435389,0.5787275704363869,-0.25414665764412314,0.2563024168979124,0.008734657235190905,0.8209859458719055,-0.6921543778953982,0.8191047302408192,0.8248463618102482,0.6670594849017375,0.3557872034257093,0.8463265832240495,0.33279083858971814,0.3900378773872109,-0.7863236442638438,0.6219910509081391,0.3301574696094409,-0.7565304272670057,0.4114410112983031,0.5279689313027135,0.952480172176545,-0.8977585977532471,0.8237042301916183,0.5137174810783893,-0.7046758201997848,-0.7318665721046341,0.0316596764068672,-0.837837816123655,0.8039939503597537,-0.39318764120838884,-0.47452090151832466,0.7386474169213804,-0.8043544557977073,-0.593688809055785,0.6892449408786587,0.36453453244320216,-0.06433812478294242,0.9412600483341098,0.784489165198365,0.5346904710476141,0.2727235317055283,0.36413015562255613,0.30864516307416384,0.9803135223340125,0.5425334584927819,-0.8754389361610391,0.7599816293064932,0.5898352669674236,0.08310806773412198,-0.7763119622433071,0.7583780587613033,0.6014764109299581,0.9527769306512945,0.6449326270872928,0.37333651974257565
Thal_PuI_L,-0.466387286819172,-0.36736430225277256,0.10979592468040854,0.39382583148622413,0.721665009332441,0.48229138382034153,0.32389960056298145,0.4167065505843533,0.4394691706681452,-0.45012613101302257,0.5320063334547515,0.671424946299093,0.5061173194640484,0.5772324557803564,0.3356606526693781,0.4669496343781179,0.5658186152395999,-0.4423624451460938,-0.448373511266285,-0.22961014629126208,0.4384810711648382,-0.32141081086035284,0.6411155323358791,-0.2559130724911379,0.4475358311260882,0.5398264020271807,-0.2888646993390786,0.2048167500374205,0.46265214733292287,1.0,0.21614250662483417,0.5495285416390793,0.07742637364951326,0.5686490175587252,-0.4834117795595158,-0.293148846589757,0.6468630398924807,0.4704818715893075,0.49291658352689505,0.5810360117821297,0.5000963049160437,0.17508613900997516,-0.19986706369938648,0.2908069982264274,0.6505496296780786,0.6148671823063384,0.29177092811464755,-0.036653467758023965,0.3620206512082492,0.4160953610804376,0.08668910717997251,0.03138050898980341,-0.3936682315645611,0.7036751171303474,-0.4702844535052777,0.4923229364751332,0.6901167901381243,0.3165538821028929,0.2550635643663341,0.3691994369642329,0.570183297470405,0.0302205906800645,0.6850301438785472,0.46130419203501377,0.6505117273574333,0.16074713111081262,0.63231158766504,0.7529471089511539,0.53411703506789,-0.19851795668323513,0.7250784355655284,0.49725271552352035,-0.4786571866650868,0.43431276233300875,0.41375163147417227,0.392708584643439,-0.3968772779342294,0.36124602294723407,0.48634326511502846,-0.0859526769748757,-0.23074872687788553,0.31672669282125626,-0.27912848796458845,0.7135829767781298,-0.10753793324608053,-0.10174230237961097,0.7248378486119096,-0.4156926483134043,-0.056056652501659004,0.7103893506068606,0.7297459307484236,0.3068652156737813,0.47757668289866256,0.2725346319156642,0.8465140349560997,0.35215554304368485,0.26088898191583565,-0.035340656374756335,0.4107488611341154,0.14176403617174366,-0.41603662722612694,0.4798704353636921,0.04680351833884592,0.568483541277558,-0.2697581098052551,0.6717466866477704,0.611264031015785,0.5145330024355257,0.2810785469814506,0.603178601429483
OFClat_L,0.09949677302056928,0.517652973643105,0.029550210405221548,-0.4174331096833727,-0.18045509729370626,-0.3830295014169295,-0.4278077409034795,-0.4824336893562228,-0.4312890399049074,0.032740434533712885,-0.1554107662901251,-0.21244735590671443,-0.30321462939799176,-0.40515672401062264,-0.37525606187029376,-0.22440955488229575,-0.029964660477918955,0.2174756065987059,0.5089659903605045,0.573323692718638,-0.3499967116596343,0.44836820457085924,0.06317745714582043,-0.1524985361056783,0.30437748156691685,-0.3917743531009776,0.38573958890139987,-0.35226351561671604,-0.5022278206831853,0.21614250662483417,1.0,-0.25696189007498066,-0.07573514846698404,0.10831019552291317,0.4603210508111698,0.4863310602378215,-0.19144928307080522,-0.3720815381730709,-0.4681860003353576,-0.31454713831336734,-0.3174749911518416,-0.04408651442388001,0.24052727644701435,-0.44574138449303424,-0.12770980587283698,-0.18609368917033528,-0.39275032587059305,0.457261238029536,-0.10927634528687184,-0.5360545246849991,-0.22875427281138824,0.3595968357222329,0.36993012616108434,0.10798463955394086,0.4563034493589785,-0.477217854812135,0.05848588318376514,0.23478338686814115,-0.16070588372870614,0.10389520897040543,-0.3358098549423602,0.47022775551768986,-0.3156067170083947,-0.5022041289920756,-0.15398835106634656,-0.271006777226673,-0.15538797369089238,0.13436534145565243,0.14760792706951234,0.5382606193574049,-0.04843904943207227,-0.07177257533116602,0.36591538091287473,-0.10257399336336137,-0.3426062981499345,-0.44524787914089553,0.5364741021198782,-0.2776748885169733,-0.2861211714362877,0.5912683988433967,0.4694069494555747,-0.07027850601645137,0.5383817734787627,-0.2679440369335047,0.1503087441084073,0.12344660169408349,-0.19351227761577872,0.46487170906688896,0.3944541679446118,-0.001930093351954243,0.029663472811314304,0.017796049196009186,-0.3881070386040547,-0.3475036409272749,0.06883053294144702,0.21071947594363835,-0.2777695822046284,-0.1312432367604067,-0.5207405722159203,-0.525441432961607,0.5103966975186225,-0.3791601124141845,-0.38209216488851094,0.365189273848827,0.5468532816583591,-0.21510669183477862,-0.17417371127999837,-0.3768383274981239,-0.4571521853757789,0.20883380845831737
Thal_VPL_R,-0.3657744971912245,-0.5797400922846581,0.34671446874738643,0.682544394462179,0.5102081256245029,0.8115605110102065,0.5616696260973962,0.6849797138266792,0.7641395871519382,-0.1758994932140187,0.753390582088393,0.5690303116774229,0.618981465922421,0.7057591501454461,0.46572185255756465,0.3439374468564595,0.7508166529590655,-0.3246681655760968,-0.6704086913260557,-0.5810659361976781,0.4947763102773632,-0.5197301367594409,0.45537491791883283,-0.16200604862543977,0.20507083814704216,0.671269618042342,-0.4691685698227637,0.37484603137099337,0.6699934935589703,0.5495285416390793,-0.25696189007498066,1.0,0.17719514160323416,0.15210085124736542,-0.661024898561147,-0.42954402791274293,0.6236832446756674,0.6394311824304446,0.7785776979220033,0.6622567220369115,0.6553829919264631,0.2909107000195532,-0.30142203853048216,0.5851288704465039,0.3142323249764188,0.781684453532442,0.40523948857670095,-0.3371847823605538,0.6414389894195617,0.5737156438091242,0.23311757557185545,0.11438132902286327,-0.49728100330144076,0.5717421271746901,-0.6916272600334029,0.6840771566347966,0.43958253035167033,0.12037084255791665,0.29467666797801745,0.3091318882937171,0.8227212103002282,-0.2276101088988784,0.6423965364884747,0.5573948002859322,0.8170856944180777,0.33399220051249234,0.6197941040200353,0.5476039560661716,0.411490320148777,-0.6545473994306249,0.6064891182311513,0.4139479412359593,-0.5306954341091881,0.7249704197772292,0.4706066177185386,0.6434664219201738,-0.6217732294192726,0.5247990481569361,0.39908400545061196,-0.5152474048358431,-0.4213489331503926,0.36078778930954875,-0.5538229925771893,0.811371006227987,-0.07695840374945909,-0.3636107833994739,0.631450677945334,-0.5648950261508727,-0.17097302392873795,0.5190916048128136,0.3494475726045359,0.029793884700549927,0.6599370967862491,0.5029936285015891,0.7800478216339765,0.3250523818310878,0.4866782139135715,0.2630888249963496,0.684591569681956,0.2350479513641264,-0.6000705679737909,0.6207604868170046,0.5638811945442451,0.33162836925785066,-0.529052023980368,0.6594834082317013,0.4764344036785826,0.7228061029318911,0.4405144297562715,0.4424958242069182
Thal_PuL_R,0.00955340584204401,-0.024601080052489642,-0.2659846361592056,-0.2934734717736459,0.11324651636492661,-0.15072685255687213,-0.2775147580452979,-0.09344329353090508,-0.20697810475937672,0.034047589005266526,-0.0960223682105201,-0.04975190428326312,0.14571691199023254,-0.07479853143407782,-0.11495750097343593,-0.32080471757813267,-0.017292373385921687,-0.30385804397785515,-0.0457346686145706,0.05445584651838675,-0.24444947571207654,0.04541266628029247,0.04579229958486445,0.6853247794602059,-0.1915559598745832,-0.023080861106780537,-0.07958163757800969,0.2830051734419587,-0.18863879389957608,0.07742637364951326,-0.07573514846698404,0.17719514160323416,1.0,0.3380808950099112,-0.05367706548308195,-0.1077627886688746,-0.08368291374188544,-0.06861427864531534,-0.03290954567985783,-0.07233379954727699,-0.36377719042383666,0.5780280811989172,0.07664717915017202,-0.3377154432780579,0.09893073953380722,-0.1315942943579327,0.27977952030789666,0.034502223507542264,-0.20518954775779752,0.13224690934400896,0.490447912302322,-0.19136501850129703,-0.09292119927134425,-0.21444603459730865,0.03580873333823592,-0.09367933897749187,-0.3090579085151418,0.5075057486977747,0.27969069012215714,0.557265591133779,-0.13041618372003164,0.31650917868176276,-0.01010662569410106,0.07598752295790595,0.1565602933829632,0.5512800129894722,-0.24193231635820023,0.27864815929949355,-0.3253851969868184,0.003564442559435573,-0.06030660238321379,0.3365442984812882,-0.11264127911639804,0.3522005566940553,0.3646574263913583,-0.2803084063745735,-0.03815681115403406,-0.3534989679076669,0.26590780924401036,-0.10421411187619706,0.010268192168928329,0.6058533411022816,0.15808043085492213,0.14853852367474069,0.6670985552991876,0.6626079627271595,-0.18411148411068973,-0.12582020280019307,0.5571969532201773,-0.25536596185758487,0.17391606290862235,0.6960435377128898,-0.3058741457554764,-0.48218088159739736,0.17633261674786865,-0.04180401016900347,0.3676232409952834,-0.42393396828567104,-0.22820247865495685,0.26472215144356986,-0.07151869154334344,0.17624698604963568,-0.1658463285075505,0.05761089770220175,-0.19595601188420292,-0.17475281341207397,-0.06835500759693858,-0.16778615833196756,0.4003702544844494,-0.23443601215951893
Putamen_R,-0.4096310170010286,-0.234388969612283,-0.22316678943500617,-0.0703000542711314,0.7591988758176118,0.09026569875481827,-0.13285966847953368,-0.05658730135334526,0.003399697203519098,-0.434280468045982,0.25866417692458504,0.4897130237479355,0.27610085787978733,0.3175699715158788,0.2957628168819073,0.25411722410207044,-0.05084782898966253,-0.6349536394256815,-0.24918723698394882,0.07970758846404812,0.31277668037438194,-0.08175959726580224,0.5900897175209472,0.16862870843786515,0.34423966072207973,0.2625332982647951,-0.11932955518909207,0.3098937437190115,0.16379729818074715,0.5686490175587252,0.10831019552291317,0.15210085124736542,0.3380808950099112,1.0,-0.2922259810338826,-0.42398420267615006,0.4202181814891453,0.2686620873580033,0.22837271410867066,0.23171945291286566,0.006786345808092069,0.12927249927640128,0.08146173720949758,-0.13778550866482384,0.8483559171905511,0.10693538525020076,0.5498436226771749,-0.10843138829113835,-0.09686603549057829,0.3597303630841524,0.5716924732725885,-0.32684801199054675,-0.3384524369297378,0.20485884354594924,-0.23072209000207883,0.26345502164491974,0.29372944592419414,0.6695486078051053,0.5323501138786637,0.4709049820691702,0.09397293334755698,0.2232354825552953,0.5523384376271008,0.3250617486551623,0.15216824037188711,0.556629812576724,0.19513336352592692,0.6266781220776042,0.2954301320583766,0.2090770803174845,0.42686449429209444,0.587731453143746,-0.43822710257399944,0.3827231956751245,0.5853282599513745,0.05022692966182989,-0.2366544691769147,-0.10491694978519978,0.5560819051464824,0.12439242558456469,-0.058534846362463366,0.36678617583109685,0.01834667614575844,0.5076639720708213,0.4490389851402572,0.4621651013357182,0.44464560102708317,-0.4081691199168041,0.3986748208839267,0.31324078385671905,0.8032678349768717,0.7160225885941308,0.05501690652533701,-0.059395408945709195,0.39681689476782656,0.21595753366795278,0.20668340304586544,-0.5589368229612441,0.031607838825903414,0.45800251250516766,-0.2650338685159714,0.4725280942555415,-0.33702546572332936,0.41737840587343467,-0.22138847366304526,0.28814579523760997,0.5995150193195631,0.16023982014236635,0.5182278685376559,0.3733239640796761
Cerebellum_Crus2_L,0.7269975989585814,0.965064699961317,-0.03518763662602131,-0.8041409104794615,-0.7247161275875341,-0.8212920384930577,-0.6883759098308996,-0.7659311826302382,-0.8667732237249904,0.4261847759456531,-0.5505295668530411,-0.8322990847214374,-0.6966971028861456,-0.9436203819805381,-0.7894076866138631,-0.6754566897249195,-0.35955841828156393,0.7302955328943597,0.991736611447152,0.8931508899874578,-0.7778880775805883,0.9068226648647907,-0.4095451737532923,0.1016201125563388,-0.05861625104293965,-0.9239718834499481,0.843380450858458,-0.32486226448198513,-0.8969499688071387,-0.4834117795595158,0.4603210508111698,-0.661024898561147,-0.05367706548308195,-0.2922259810338826,1.0,0.8887771052356865,-0.7779755929606267,-0.9034848258324472,-0.8636067277627193,-0.8831655339988391,-0.7882196370868992,-0.1408852543013879,0.5782835610967351,-0.7593891770913551,-0.5935650944444749,-0.6533045279217589,-0.6414918289818216,0.693724070629829,-0.27316322190904174,-0.8874301554710746,-0.46963269895405824,0.4329187269862691,0.8954320894709459,-0.6128756875490414,0.9714100476673303,-0.934359514685794,-0.4587515596752263,0.05425563848755771,-0.36539837153524307,-0.14366111834482534,-0.6986025047863492,0.6043460877005774,-0.8315776124607258,-0.8420469513423238,-0.7571696911454567,-0.5537438640409006,-0.8297370857031529,-0.372408552070135,-0.30686114378718826,0.7772774069240651,-0.6750362110551462,-0.4001384138526991,0.9282755050185582,-0.4352594546624338,-0.6767876658132223,-0.8771993434643387,0.9887621158734355,-0.6539881870300523,-0.6155772216982732,0.7805526724672728,0.877477578384044,-0.29746399820686165,0.8144015751537999,-0.8595301690772246,0.15594162977864093,0.26076392303600004,-0.6529606355744091,0.9594487504644018,0.3880366079437915,-0.6789623646686527,-0.47878690211773167,-0.10142953706494169,-0.7898983025210402,-0.5551385403127475,-0.5051606738653464,-0.36997859731200394,-0.3837323543263721,-0.016564621372171247,-0.8472833623083221,-0.5620831067423532,0.9786896622661142,-0.8216378444660191,-0.35656102667758927,-0.04644122924795078,0.918375367014375,-0.7075692533923567,-0.5528260787730251,-0.916316236031074,-0.747140413379695,-0.28566864993556645
Frontal_Sup_Medial_R,0.6370486435345412,0.8874701935924677,0.15196258581732427,-0.6349576387074412,-0.7359735740120513,-0.6207326666102047,-0.5367408924525968,-0.5197431296925578,-0.6879483925836128,0.3690215983549792,-0.44271768826884256,-0.7580536638565034,-0.5307979276144509,-0.833058887562759,-0.8399257255292362,-0.6119879937097711,-0.06992173715899273,0.7556745296891793,0.8879667522658016,0.7355942326115584,-0.7817812522887537,0.785916971793679,-0.36323128151836215,-0.026106236036181604,-0.016665488484736632,-0.8279989359987782,0.7408975618978767,-0.33900322709623615,-0.7865649208833456,-0.293148846589757,0.4863310602378215,-0.42954402791274293,-0.1077627886688746,-0.42398420267615006,0.8887771052356865,1.0,-0.7375379830826536,-0.8152450236558699,-0.7555099817448968,-0.7460518844573198,-0.6085468839400323,-0.010790766278266473,0.4326032708874306,-0.626044870451996,-0.6365992060781158,-0.4112518620441839,-0.7489482944139453,0.8468060305572426,-0.07891468499113412,-0.8353267637876092,-0.6373754778573768,0.5792652505604402,0.8325287354914347,-0.39952373745698405,0.8460849741713043,-0.8555175847137011,-0.32360127453011106,-0.015274675153382376,-0.4809572241743341,-0.10873945491494108,-0.48990184137873966,0.6274717550567703,-0.7330779524666733,-0.7371257652993356,-0.49090043175559595,-0.6883629422934101,-0.6486774012975922,-0.28160505801868435,-0.16655256744221716,0.5778326134914691,-0.4939436747043403,-0.43280190447695027,0.881834021133936,-0.3689542166893255,-0.6827261637444564,-0.7545780892802595,0.8954199545595367,-0.5066607742119151,-0.5448608810318732,0.6441908929791469,0.760114782715783,-0.18747816330880332,0.6612337656033701,-0.7266790278249791,-0.037982119996364055,0.06684004103014492,-0.4610904389870353,0.9201271636547372,0.25026918383285823,-0.5146401112244762,-0.42297478847258685,-0.2554408148910613,-0.658902800249069,-0.4939835787436583,-0.3102076703132774,-0.36009475002244773,-0.3511163031643606,0.15693328330062994,-0.6920356380833815,-0.6911383674773425,0.8951484606151938,-0.7663210138469788,-0.2298573345392135,0.03098948074235937,0.8760785752056048,-0.48236733832103584,-0.5538023661372515,-0.7778497422101434,-0.8469311101635159,-0.16830026344449278
ParaHippocampal_L,-0.606304556934717,-0.7170503090152255,0.09878014058820096,0.7291075129122231,0.8109989740937695,0.7331350813105931,0.6991465215843674,0.5976500735923013,0.7555988057347378,-0.3667893681787202,0.6978458406900537,0.8717942961725411,0.5014208872286267,0.8512146995755506,0.8499799629283447,0.6781023868289684,0.44764567537947486,-0.5570001905335752,-0.7739146216228829,-0.5559384825429927,0.8751494620943138,-0.6307193259149863,0.6138250896062097,-0.2757865699536214,0.33707177713474357,0.8470550384429959,-0.562147651660312,0.2776704816661661,0.8395655016176695,0.6468630398924807,-0.19144928307080522,0.6236832446756674,-0.08368291374188544,0.4202181814891453,-0.7779755929606267,-0.7375379830826536,1.0,0.7915826515276292,0.802543381347996,0.7813409479689237,0.7837982731601334,-0.16493776660684714,-0.3545282355874255,0.6988674847696127,0.6340043362896146,0.6688232421385049,0.5591723332486644,-0.6650347284314404,0.417155807786925,0.6453538694726303,0.3674953782868964,-0.2581539812016552,-0.6582804187258972,0.69679516125966,-0.7882822593687985,0.8560223473596682,0.7074504143316851,0.016851161724971895,0.37281598459947424,0.07875011280222198,0.7295187969125281,-0.5770081324806864,0.8007215182152156,0.6006800767379491,0.6382093327916721,0.40007704751965883,0.8274803360639678,0.5667057328687668,0.4530794581947068,-0.4553442683982816,0.6774625019398339,0.46484523262460714,-0.7617668850410486,0.49315212534748576,0.4357482522746064,0.7995023703143677,-0.7312432967662371,0.7203921342834673,0.37062819832006205,-0.3912925201041822,-0.5276890599579158,0.013319643900836836,-0.5855326688107266,0.8293779662354261,-0.15997222760821805,-0.30742653764166655,0.7003125905126494,-0.7309010381605755,-0.31914875495739087,0.765173478716713,0.49649715908624636,0.09854622852754563,0.837963687924982,0.7077280010191845,0.6818474219060285,0.4337456932068813,0.38271186367515336,0.09324630103229632,0.7633071377065141,0.37829675587874617,-0.7534100522495748,0.6545038496662474,0.371163910790117,0.3545857487199329,-0.5945374862991201,0.6494696158558115,0.7195276170469084,0.8396867798677227,0.5899404140042884,0.5597603397979202
OFCmed_R,-0.6485699097726598,-0.8683184301197294,0.1682524605284047,0.7977771245154238,0.7241077896359454,0.7838785985314111,0.7683702968791777,0.7216546400952006,0.8620495592164813,-0.3695194093477539,0.590829858181875,0.7938517564219544,0.5972321316222349,0.8974547191517703,0.8409967841645746,0.6527978622920361,0.3853841012418146,-0.6190814050036074,-0.8976034464422746,-0.7893657631041565,0.8328950020731755,-0.803612870535615,0.41502101409690995,-0.23485819943815137,0.19960647180819602,0.9144888665503499,-0.7235596115228807,0.17478070792052025,0.8771490524500253,0.4704818715893075,-0.3720815381730709,0.6394311824304446,-0.06861427864531534,0.2686620873580033,-0.9034848258324472,-0.8152450236558699,0.7915826515276292,1.0,0.8130357137687217,0.8234197548280524,0.8256724082455779,-0.006107930108857006,-0.47673367296093494,0.7835881465304007,0.5678893805800223,0.6961840092096157,0.5942777425203923,-0.680928203545206,0.3380158077227456,0.7970130609526102,0.37104370680578547,-0.3514689704077244,-0.7737305151707955,0.6918583795929703,-0.9035399158501549,0.8828549997679699,0.4917036076784963,-0.05486337048101561,0.3387857370013554,0.06605270658005231,0.7044052906638824,-0.5975331618428114,0.80548444244021,0.7424209561731263,0.7218343893899951,0.4543832101066308,0.8347286279614454,0.3099634269508224,0.38547568174498026,-0.6809471441744397,0.7150422972733933,0.34301794578636025,-0.8296687969245221,0.4101168666208491,0.5530574293076664,0.8769757409756987,-0.8821496531603005,0.7495797974822395,0.5259338454093752,-0.6898953518589539,-0.7604538192163252,0.18528134222421902,-0.7501907990214368,0.8270397555440574,-0.23768004413582214,-0.3406237429110731,0.6596472282708817,-0.8587997959638828,-0.4089701067373497,0.7235064762362653,0.47009128663769045,-0.04794193590034956,0.8008780095616614,0.6103831029675588,0.5097447484938398,0.4349875281774137,0.2976983917074543,0.08880429978029372,0.827875183960194,0.4791084686878983,-0.8646047900806723,0.7886875462522269,0.37285859797250487,0.11948560465288356,-0.7874052968488394,0.704238815219948,0.626777127117827,0.9293821334367495,0.6371788242856345,0.4056621560664128
Putamen_L,-0.4630023516459817,-0.7912240139237299,0.2737036070782258,0.892292478720947,0.6765673170272424,0.8822608660552576,0.7338531876162562,0.8193452454842389,0.898816199875201,-0.24812231644090776,0.7920077303356783,0.7799638096965291,0.7622409081394087,0.9054599572851766,0.7255933752431225,0.5775009410437403,0.5581098937652869,-0.44192710178448724,-0.8801860942449693,-0.7706309088577308,0.7455900750649004,-0.681071392284045,0.4818635315867023,-0.17494724536361286,0.24125646534161155,0.8473239606028972,-0.5620943062117016,0.5440662937143337,0.9259797797190777,0.49291658352689505,-0.4681860003353576,0.7785776979220033,-0.03290954567985783,0.22837271410867066,-0.8636067277627193,-0.7555099817448968,0.802543381347996,0.8130357137687217,1.0,0.8631326216238838,0.8583624273984393,0.11001226484859095,-0.28894277812385766,0.8270856163435001,0.5511037083926538,0.82427838851209,0.6667779577254169,-0.6499699695938337,0.6167390316870053,0.8339474999083725,0.3281139895614527,-0.23288485185178476,-0.6589654636399899,0.6547938880075966,-0.8621899553233314,0.9284939950635407,0.5453905502035472,-0.13565225575536394,0.2827517707844936,0.15607372125606045,0.8726085707954996,-0.5107441648651597,0.8394057167504314,0.7949395354347722,0.7148050356855319,0.45152105061882286,0.7940407066386211,0.46120829861394697,0.4052416454673948,-0.759887658293319,0.6296005995889533,0.39702056580693906,-0.7047652812684505,0.6376075193734175,0.593888977943491,0.8633989811821617,-0.8479304922769044,0.7047906126345745,0.53153686784937,-0.6638372562704952,-0.6597054204511957,0.18315352738744994,-0.789785624484893,0.8368476360492085,-0.21605992976493704,-0.41075971522455207,0.7262433007760999,-0.7609746826175832,-0.3924542589250756,0.6333286901238452,0.3632196503287246,0.0613703211994784,0.8800178365758353,0.6994516709232451,0.6318178212268271,0.2881024913776381,0.4957790029938811,0.313966816180682,0.9179496536662265,0.5400727872244991,-0.8197123964726596,0.8160285674586458,0.6518795479693317,0.19427663877404233,-0.7226170518530443,0.7029728290790066,0.5315109638261214,0.9115941852622412,0.6846323972056957,0.44712520850712406
