,Supp_Motor_Area_L,Occipital_Mid_L,Frontal_Mid_2_L,Thal_VPL_R,Thal_PuM_L,Vermis_3,SN_pr_R,Thal_VL_L,Temporal_Pole_Sup_L,Olfactory_L,Thal_LP_R,Vermis_4_5,Precuneus_L,Caudate_R,Cerebellum_10_L,Thal_VPL_L,Thal_PuA_L,Rolandic_Oper_R,Vermis_1_2,Occipital_Sup_R,Cerebellum_3_R,Cingulate_Mid_L,Cuneus_R,Calcarine_R,Lingual_R,Occipital_Inf_R,Frontal_Med_Orb_L,Frontal_Sup_2_L,Rolandic_Oper_L,Vermis_10,Thal_MDl_R,Postcentral_L,Postcentral_R,Red_N_L,Temporal_Inf_L,Temporal_Mid_L,Thal_PuA_R,Vermis_7,Thal_MGN_L,OFCpost_L,Insula_R,Hippocampus_R,Thal_MGN_R,Red_N_R,Frontal_Inf_Oper_L,ACC_sup_L,Vermis_6,Lingual_L,Thal_LP_L,Vermis_8,Cingulate_Post_R,Putamen_L,Thal_VA_R,Calcarine_L,Cerebellum_9_L,OFCmed_L,Raphe_D,Frontal_Med_Orb_R,Caudate_L,Thal_IL_L,Thal_LGN_R,SN_pr_L,Cerebellum_3_L,Supp_Motor_Area_R,Precuneus_R,OFClat_R,OFClat_L,ParaHippocampal_R,Occipital_Mid_R,Thal_PuI_R,Pallidum_L,Cingulate_Mid_R,Temporal_Sup_R,ACC_pre_L,ParaHippocampal_L,Raphe_M,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Thal_PuI_L,ACC_sub_L,Frontal_Inf_Tri_L,Putamen_R,Parietal_Sup_L,Parietal_Inf_L,Olfactory_R,Paracentral_Lobule_L,SupraMarginal_L,Temporal_Inf_R,Heschl_R,Parietal_Sup_R,Hippocampus_L,Cerebellum_Crus2_L,Cerebellum_Crus1_R,Temporal_Pole_Sup_R,Cerebellum_6_L,ACC_sub_R,ACC_pre_R,Amygdala_L,Angular_L,Cerebellum_8_R,Thal_MDm_R,SN_pc_L,Cerebellum_4_5_L,Cerebellum_Crus1_L,Occipital_Sup_L,Cuneus_L,N_Acc_L,Thal_Re_L,VTA_R,Thal_MDm_L
Raphe_D,0.5589104099155757,0.05974996862918692,0.5947425063009465,0.5830384508083607,0.5408650515862843,0.587587425149057,0.49957342782590086,0.6550490789165168,0.3001546965388588,0.1783526416372187,0.5294262771731815,0.34194752079651447,0.45409486390463194,0.6509283953833152,0.07966593606781805,0.625453297179046,0.4569843843547934,0.23060871654249573,0.39018777492021245,0.2174250372362703,0.49548818740351663,0.7279551002966094,0.22065136564493723,0.31234081496298427,0.29898490863881844,0.22815992998002743,-0.17829947281030037,0.6515175309439397,0.6052467524242827,-0.040175075105565256,0.27705213224420067,0.5597621232047343,0.6430695089512136,0.4857611555947748,0.325967215764775,0.11680057815162169,0.39517182330010014,0.1817796249655029,0.3437854174498275,0.282892785781031,0.6369121668700807,0.6625352307978725,-0.028549345906688936,0.45448940089670375,0.523517890754934,0.6149285904220162,0.08339907924569233,0.2706731923192833,0.21689874362628891,0.02776448868708725,0.4074062411043659,0.670592897542738,0.4498833279789206,0.3483738646743987,0.11504486567007063,0.31991326819896565,1.0,0.3668136495874765,0.7492807450245024,0.6138886440528036,0.3668173184614889,0.5753671454545983,0.4156925444081599,0.50263991851581,0.5043162912306227,-0.13871882116380885,-0.11533573455983175,0.6974028465813287,0.0019791092799571917,0.6159485116898504,0.630105815345793,0.6641128554979856,0.4307713256763369,0.0014416171230665722,0.6532860811765883,0.5412477986944582,0.07001067163741374,-0.013813229963766068,0.6149615934328941,-0.10542870970540531,0.6507221451523225,0.5680791012659794,0.28729400791331927,0.37478650006938785,0.31652713349830675,0.6659334949267094,0.4141498075529625,0.09081940066878771,0.41666034781232525,0.43552227516160147,0.7768805477378626,-0.07525264063730834,-0.1922178580857988,0.33632029625192833,0.3258289411778064,-0.01697367538587879,0.2929987196607885,-0.12306292688259064,-0.007441673281305637,0.4310139594426274,0.5362323390551386,0.5296869310234377,0.4851630304968028,0.26996549029451244,0.13714039557231095,0.2863774477711629,0.07033571861147049,0.13290987489404685,0.19050602114617304,0.6349646466118787
Frontal_Med_Orb_R,-0.003639104736303664,-0.054131793539311225,0.19944715174113767,0.1417658426450313,0.07569033359498802,0.2261140154968718,0.2523122043918032,0.1662921524107535,0.07203764657544899,0.35584819785759864,0.24298613721369583,-0.0033916400361456303,0.032065463120056356,0.25094028034571964,-0.2278326179042661,0.006553105848862211,0.020157279800248024,-0.09181171301088333,0.058304968388632986,0.024235721495076176,-0.10299268787410401,0.10208578352668307,0.08615416344503542,-0.11041758717245753,-0.25032345407886525,0.35124104555071395,-0.2802536705395319,0.3468925877615149,0.33490673724951575,-0.05545157598043039,-0.0537441614051364,0.05695939296033889,0.10654525991990503,0.22494503869240307,0.149790824694958,0.03965621835109514,-0.06375122243853548,0.10043449781576269,-0.05830761266082869,0.25539224105387737,0.2959476541374156,0.1701409711610913,-0.23219309698246077,0.20479509561512957,0.2749151793719809,0.21545980669050935,0.07143718865547015,-0.015249388956887617,-0.0673857969124788,-0.25724213366814475,-0.07325024937875542,0.42319193085911405,0.39405672441229816,0.05559639281697015,-0.1736519618177416,0.5245734804532725,0.3668136495874765,1.0,0.30285694230899435,0.17179803409115424,-0.061648588753646864,0.43210400826586154,-0.27320186739189456,0.14255152253119244,-0.005709236139056794,-0.08953045436321262,-0.21974101310831368,0.3955451773401106,-0.04909395529295452,0.07595530287444999,0.40563364180140027,0.10319479859254266,-0.017348755436396423,0.1697018223521647,0.4606464990267284,0.3279667758054923,-0.31069758628517313,-0.15756292124870933,0.07220905491132713,-0.14856693691870757,0.3789114715312831,0.2610500280915995,-0.15635751703494843,-0.10727257511959079,0.3317005407391365,0.22941182920580028,0.003640755100266968,-0.2434392705254923,0.08944749473368595,0.054407043162966955,0.5110800101807951,-0.30232078122131256,-0.4397713663296959,0.4118445151472446,0.35040732385771517,0.10356837927711875,0.496701707869214,-0.10190673310334948,-0.15322162574808978,0.2864893030219489,0.33368042393980263,0.0569888262955501,0.22365627425101367,0.23560737020720063,0.20028607187960012,0.14202848130881743,0.1244262353943458,0.1773495108438769,0.11638382087484779,0.1270586821112986
Caudate_L,0.49779360293690106,0.056239025796640925,0.54181436059025,0.4442256139849297,0.515194848391174,0.4555745732705116,0.4483063624270354,0.7382166871455961,0.17916916868287736,0.015944260488681018,0.4794334565887477,0.33310550140603457,0.4577317265804849,0.694287212327727,0.16236663042673563,0.5904065452786107,0.4271302981537191,0.305721405037946,0.2240902705739808,0.14297946311330004,0.4430685772579576,0.6476575252229207,0.08731189536551366,0.19621286659570408,0.42924133827181266,0.29617800592632504,-0.1458415651950154,0.5820250841901703,0.521517716715404,-0.08644852002079911,0.09531108205166233,0.39890211216169064,0.5583949963443207,0.28815628940947186,0.33953177412178914,-0.03727578628995744,0.38919738084916294,0.2144381569999456,0.33465726318207256,0.26644002227244906,0.6611869896530067,0.7192596741735837,-0.08812968525735179,0.4241719964527871,0.4438641308016595,0.6475007644137072,0.10100344504164269,0.25527133694538334,0.147846497812411,0.11638972357904859,0.4491696746440078,0.664004264617264,0.5562752312113821,0.18839820850739553,0.13501469890859372,0.3407611172464171,0.7492807450245024,0.30285694230899435,1.0,0.4938236665182907,0.25254860363592574,0.5927433459153518,0.3468562288925609,0.3767648469251603,0.5353575801321898,-0.27430382086675775,-0.16323926578250056,0.700610660470099,0.046621835263437966,0.4406043984386462,0.7056774805588877,0.7581665609042342,0.5887972734219028,0.0176851588292793,0.6243757786129345,0.5491834555664574,0.22381065151307022,-0.12179048088566659,0.5626683837717289,-0.2161852966506092,0.569429850395834,0.7266820705173921,0.369237303186589,0.3620378844974546,0.12212672436775969,0.5059742144117404,0.25947200787462954,0.3388983044886462,0.6097692306643281,0.47026798911239476,0.6995766765916877,-0.12485995821873667,-0.15929162028579313,0.2072696752171159,0.3572725716476494,-0.037716549669002813,0.3133570853477264,0.03828011764034186,-0.04238870835732548,0.3890489180486722,0.33427226735537935,0.4781460903349449,0.35954162225154307,0.10648794948385015,0.10911946595160223,0.23607214721396735,0.05444109064920236,-0.006224684362146566,0.37340076378326503,0.5825540602974792
Thal_IL_L,0.5179561074340959,0.11868790665493271,0.6264292677243539,0.6411470055103797,0.46237868511429797,0.49302381961723724,0.41884175101961907,0.567993130945783,0.2607831055972184,0.1914951113714095,0.35077372744363533,0.35373311846721006,0.39679024072295455,0.5369019061894627,0.15962402030983222,0.6174224682885247,0.37204698715250983,0.35529300301681993,0.38080976937847516,0.1465282475277191,0.4608300664630435,0.6278877301632262,0.1506990467262358,0.26372508311722775,0.2534668038293676,0.08164187586119644,-0.18057432570735926,0.646023433882219,0.5932727895097201,0.03768885508198689,0.28654555998760634,0.5252019726571687,0.560042321092509,0.2851536197249051,0.15266701150601408,0.17689318270324694,0.4097281720812259,0.010755460002579475,0.3686701652412918,0.09589175873167718,0.5777339288687695,0.40340640835014274,-0.003771766636246148,0.43096077833479957,0.49420216869557704,0.4925121088035157,0.061739335000606944,0.29929629372671623,0.02845464958269393,7.2862160635688e-05,0.43470214804026586,0.6491923771670596,0.29565690900094194,0.3841473843156524,0.16822628607261517,0.08529633178670505,0.6138886440528036,0.17179803409115424,0.4938236665182907,1.0,0.40660232451444506,0.3315450469702345,0.39777610299104765,0.47784483490623264,0.3917619753204435,0.12277617838474317,0.09382426535042412,0.37294083114892773,0.08063973244204647,0.5579134732423052,0.3517190326459824,0.5572894405530785,0.3722869157550024,0.08538345790474777,0.414113681943235,0.3975157705590604,0.16333685451662022,0.305970335224552,0.6435025105102675,0.016767240422353415,0.5918102244913663,0.4439469339776215,0.20382520762932993,0.2868898557463159,0.1883107373566248,0.5974679320334456,0.3766160053005086,-0.025586210388924602,0.3331802401289486,0.3729405104116444,0.44528002495081964,0.06338817053181399,-0.11547090998927265,0.28328032705542877,0.12809904896770963,-0.13522141229525694,0.2863835347548447,-0.047806326186958154,0.08432648185494972,0.20494117111018273,0.4711492782793165,0.44606799310829326,0.34063616059162327,0.13858688230901164,0.11618096341189292,0.24992649028226177,0.17151254727272136,0.1726478041613568,0.2371595907239133,0.6088038116675237
Thal_LGN_R,0.5447720014478337,0.24402880727501172,0.4199758962548702,0.5215622382052847,0.48500420378182424,0.5338609676154761,0.2422884966416347,0.4015751231441149,0.30114790010393094,0.0242585397337503,0.36140439721602247,0.4539141998855916,0.46443690677533467,0.23042392908523396,0.05698137823113342,0.524888732453956,0.3837999631261979,0.30727616555220777,0.6046376559759777,0.42548557620980954,0.6485277446495996,0.5457923921877189,0.36910175877594337,0.456147352840978,0.4581868602837145,0.0005396556280235999,-0.014089947390703754,0.34864927585667643,0.2935293455758277,0.15265375147527555,0.360104826650012,0.5508654538668076,0.5305979869818088,0.4122562133353765,0.11891248052105036,0.20853970381683334,0.5154448608740133,0.16118174328047213,0.29725334653784496,0.03666633456827772,0.3631493477445596,0.2532672659442934,0.29420124032158557,0.22794764014742835,0.34625542698912554,0.08035045511843794,0.0027563535560718756,0.4105052527651313,0.23679989577976746,0.027262542493817557,0.33386035340450865,0.1708508137849415,-0.0629931015233853,0.4488151202515367,0.09580336484658739,-0.14539489168331646,0.3668173184614889,-0.061648588753646864,0.25254860363592574,0.40660232451444506,1.0,0.05024551953001589,0.5996464837678609,0.4510418194263253,0.3862359051773091,0.16395907943614307,0.16919149424542307,0.15097318827750486,0.31164382334363294,0.4084453741166982,0.03486000173064452,0.4198256664038789,0.4395279028609946,0.11381893320235047,0.2773947716934139,0.19741955757197646,0.3610453964783969,0.20838953440600932,0.4510659974061326,0.06140876156513989,0.3870840294160119,0.1997717576844455,0.334611061025654,0.38736264402814385,0.25961581488342983,0.48736932393830273,0.48693180134004205,0.21260758151870712,0.23567199124174956,0.441585373209236,0.22767938558731057,0.2842705056028502,0.24197323604276327,0.21377386200748957,0.13784755618097397,-0.1625229357336543,-0.0438435711839579,0.0069099710057385615,0.3957169934861307,0.17987990121602004,0.3040865969105301,0.42238288555205755,0.45181772484435384,0.3069176768621082,0.32042249443705983,0.35950770941321125,-0.06801984029921249,0.07335090683304939,0.14102731586173858,0.42889144909739135
SN_pr_L,0.20710009092102472,-0.13871244743572064,0.4994718390316717,0.15678425467881182,0.22104383935620972,0.24639455470396215,0.5506385063518844,0.5199531506420623,0.20213096904970992,0.2310463985788678,0.38706542118807874,-0.035637494571817065,0.10732041859958741,0.6099049891228319,0.23920621477254325,0.39317174888937273,0.07085931944210062,0.09925178834621179,0.04553016084895233,-0.06429907646196659,0.10419627475679062,0.3797899965765084,-0.07021238568876151,-0.10661005620228016,-0.03434248491556989,0.2953523150791085,-0.23739906542318318,0.4829766986060528,0.2879154789284096,-0.10518800932404927,-0.014968551497288396,0.18886964192101924,0.33223564361534086,0.2516475577181602,0.42858827328823335,-0.03099219254460129,0.1463891369094028,0.12106554641606167,0.023207969333230976,0.38965362241355334,0.48397483682533116,0.539747543330684,-0.38826354954500314,0.5252391713155795,0.2176008246590955,0.5805511141560766,0.221765497332099,-0.07191529861523747,0.028306161661999747,-0.004781134657769246,0.057990669325894806,0.6111306337151674,0.4975344526815786,-0.03260109841803205,0.0962877258946583,0.45492790652043047,0.5753671454545983,0.43210400826586154,0.5927433459153518,0.3315450469702345,0.05024551953001589,1.0,0.11018982892526963,0.22477291073481653,0.2060831337668387,-0.21253942052391148,-0.13407721609316164,0.5848165369881989,-0.2131106125870324,0.2703442489457861,0.7001631987219977,0.3781778183622786,0.22220340116766227,-0.12472430598714668,0.4279038985851624,0.3562656662961972,-0.1682480012036374,-0.024647336580055332,0.26883467698234803,-0.20113182517140338,0.3970060660643549,0.393279822986454,0.05629884785644453,0.14525750155899533,0.18777313227514716,0.27703684358466135,0.11777366461610711,-0.05347828505274279,0.37548254472958703,0.1519232451108649,0.6197553489455893,-0.2846837058712612,-0.3981328078439511,0.2500720988360536,0.567742719368559,0.0161068724379215,0.3834246752114904,0.014182777810827676,-0.10135533613483838,0.4742952688373284,0.19343932280081133,0.45030378760124085,0.04773302121283581,0.018884675941887377,-0.026311498343155472,-0.005055791822927092,0.154496574841639,0.04189171232274597,0.4121338652167176,0.3457049040671915
Cerebellum_3_L,0.7114591122971536,0.10250938425013034,0.492245303206615,0.5419394311128496,0.5775866362442819,0.46230752683077725,0.27749760661489276,0.5410886609344292,0.2742199988689158,-0.07093145076815008,0.3691324677009294,0.46066621434683414,0.5837392268910909,0.3295446062772774,0.2552638817279653,0.698551418003109,0.49055704408480977,0.36422126786390363,0.4580875735644179,0.40465717737255275,0.7593673902933766,0.7022752889647117,0.3028865051815814,0.5440246243938779,0.5667530545195276,-0.08944462660333707,0.16223970281776856,0.4568171553858287,0.1594940176242825,0.07299737996687297,0.5315821114247159,0.5765134907337726,0.7059423664972327,0.37104441118802073,0.09811077337543002,0.040221034923761945,0.6276964024760036,0.19180767213633548,0.45721371017347334,0.0679262430940327,0.34643227637328694,0.40448858047767033,0.29266227772151954,0.28948467189454485,0.11069091783418818,0.3230802896370185,-0.03399949193463133,0.34930281407627867,0.28956785023486165,0.2912576930115495,0.5289031500255769,0.09922112942536937,-0.16764395689350345,0.4033799891093527,0.40363487394319625,-0.20057587355879863,0.4156925444081599,-0.27320186739189456,0.3468562288925609,0.39777610299104765,0.5996464837678609,0.11018982892526963,1.0,0.5727056340132202,0.542001194794235,0.10436951441430406,0.20065227738472602,0.21526288450607467,0.3226304015731713,0.425748559967261,0.04033030857201349,0.6025294674412617,0.6259163930362185,-0.0654336344492566,0.20448842655763697,0.2609634005172312,0.5616207929462561,0.2761393406340749,0.584136593986136,0.14045052639793948,0.1813410673109369,0.23308942333450347,0.5016031351447902,0.42198560324320517,0.016151858047713765,0.5821423276316232,0.42442003167178627,0.32328300159274254,0.38963212962049043,0.5612623907265135,0.28662447447144723,0.25347866193567403,0.326825680740757,0.08964308548488166,0.2422400477557943,-0.0727904249655621,-0.2344618394079941,0.05839382666907349,0.2638097295205894,0.21366512399379795,0.20258507058725367,0.4728252152707393,0.2900922332347949,0.08362075782792973,0.17285042511435988,0.3101528493790966,-0.015611123250358837,-0.01235532219184992,0.05461844289088899,0.630535012226117
Supp_Motor_Area_R,0.8250685557078316,0.027283968332724604,0.6579151253937208,0.6490987355027444,0.5502292988923052,0.5644038857123175,0.3078839426420587,0.42953445755883446,0.07909097957294624,0.27179551637146543,0.32247515038048696,0.4074521463952104,0.6801412595037697,0.3007090823779022,0.13383599649377956,0.5832805839437072,0.3704245778505564,0.2091414954049919,0.37201849541221355,0.42032307159723875,0.45324187146044576,0.8139830739658379,0.489051656147912,0.4807109758593705,0.309661177177208,0.18885033164635687,-0.004225798490726372,0.708729177618992,0.34684141629976545,-0.148381575390911,0.5704105626638534,0.731468304055988,0.8179412300992644,0.4086348291721565,0.00022822954888871596,0.1484695347055858,0.5330236925915164,0.2143643885145268,0.5281392325843212,0.16696919938436625,0.40716713082128214,0.3452348900219219,0.15239206679750808,0.2541124376807074,0.23988220556455547,0.41981305425024595,0.1588940407240112,0.32021537216757184,0.017814262807615475,0.027999068786336876,0.6497945547398806,0.3003694148714303,0.0802717324894591,0.5100054970432736,0.2707911993447676,0.08214950450632617,0.50263991851581,0.14255152253119244,0.3767648469251603,0.47784483490623264,0.4510418194263253,0.22477291073481653,0.5727056340132202,1.0,0.6368228262438053,0.12181274947638429,0.20432871401116695,0.35242915519030066,0.28102907921935116,0.5412123091279858,0.1294556505777736,0.6559785256857521,0.5160676477361924,0.29742337985105505,0.5186440722481431,0.45350124041487805,0.3578737423257768,0.16152463492880595,0.6435661916224906,0.24247964506641884,0.5376533149546214,0.4386752897311565,0.5868355213593532,0.6074195828905807,0.18942169390794739,0.8544172317462612,0.5856522797205036,0.10113380702658258,0.2671013472484898,0.6698669312931539,0.5610703147208045,0.18840468335715826,0.06592604778894896,0.3594245572579773,0.2557140795444613,0.055162818905269674,0.18273271108297232,-0.09723450146125599,0.2786351204381194,0.525978385585158,0.5836487410425564,0.31078667991473,0.43760259942117075,0.24084184436585196,0.4248707428874688,0.4578512548454977,0.34196109470357666,0.21920785681092625,0.025350827582842492,0.5265227417741819
Precuneus_R,0.7785156077684862,0.34716449820763023,0.5672835315535619,0.48306801310544656,0.7666977911738535,0.68305514308596,0.29543220884020743,0.6379311230578799,0.17522804369778333,-0.03812307391676127,0.20904883334284755,0.6628429901031004,0.8961218847161988,0.4028209383102081,0.12817562244948139,0.7126108804197739,0.4932475039134373,0.07876578760989493,0.4715571354335367,0.5115291309284082,0.49030433709193205,0.7141183305561629,0.5530802566744025,0.719128678379928,0.6335371631808621,0.1735116179023366,0.13115092196282396,0.45127455190117516,0.36707228905433537,-0.08978192089860365,0.2837934203002165,0.748513692931371,0.722341322700792,0.4765721156299226,0.17546545816630468,0.22764200103694873,0.45148126496743174,0.17233460701102135,0.3940857399727569,-0.024082865534315885,0.2600501811791626,0.32287030152116364,0.059747609195528045,0.19056102531923538,0.37103874474487025,0.4222673203696886,0.1730179942506557,0.599192192276433,0.20341037192527972,-0.10657958360707516,0.8311820114140538,0.2758893627359102,0.049204802577422324,0.6404865510187678,0.025188012176208283,-0.15859563370365112,0.5043162912306227,-0.005709236139056794,0.5353575801321898,0.3917619753204435,0.3862359051773091,0.2060831337668387,0.542001194794235,0.6368228262438053,1.0,-0.007337983678752267,0.11303190073841819,0.223784933253329,0.3985101005549563,0.5220157681731823,0.31280828659336696,0.8134212791830321,0.6284907028275419,-0.04717816982110825,0.4535322631344392,0.654673788351551,0.4609932026832397,0.04989935355914355,0.6628543965703528,0.11287048926696973,0.5231050952625729,0.37654109566061167,0.8245601433253367,0.7803446598807954,0.07897207568257504,0.6603185463340923,0.7760742502978809,0.31822808534066027,0.339583159090997,0.8548071162453903,0.5831716519713074,0.0665639673302334,0.11197009395950716,0.06953715073690855,0.1689691996110541,-0.02573426234380311,-0.08986962936302251,0.022524728415803306,0.40474870211115993,0.15203216592923938,0.30441580816051467,0.6019952887247622,0.5003570970985296,0.23092359581595917,0.5337001810269276,0.6459712194002419,0.18436483529290873,0.1215874319983726,0.09819841594013953,0.6156186995470481
OFClat_R,0.08598449624740082,-0.017717656003544663,0.1785934969392327,0.21729899794973664,0.10856422696647426,0.1264691611604507,0.05965948096487654,-0.1362849555985274,0.3183587153060093,0.26823386675762617,-0.21462586306970455,0.05825712331574026,0.06688618163782706,-0.16156724210398163,-0.023209905217506193,0.08198380865789197,0.0024554648934050605,0.2023899585541994,0.14083940560986086,-0.01714283615480618,0.05038747975363518,0.07572995490468382,0.09667704807785932,0.04889069131354781,-0.025816153041889025,-0.12442372026202493,-0.19354508956219169,0.13720364652763314,-0.038105842885222396,0.002199111650829865,0.17248699496027287,0.08963249953297334,0.1193754152564509,0.11706268021500024,-0.25928815393619536,0.04452070177400484,0.05701081101376687,-0.026250599221550232,-0.03743451449580831,-0.20124088462515335,0.03603532426565715,-0.3331400181367787,-0.019263405768973833,-0.05779283296356916,0.07198343077969205,-0.07097934289777803,0.15075704607685167,0.05101355864004131,-0.08295037283184055,-0.28524737157106866,0.09667347931716698,-0.07925830973582046,-0.3970114073803695,0.1158909710382981,-0.038508134651167265,-0.40052062472508904,-0.13871882116380885,-0.08953045436321262,-0.27430382086675775,0.12277617838474317,0.16395907943614307,-0.21253942052391148,0.10436951441430406,0.12181274947638429,-0.007337983678752267,1.0,0.5101635600572139,-0.33290163387464894,0.033683354442817386,0.0031288139281607187,-0.4015031272472598,0.0328593936413147,0.10330464317633187,0.14619190006575378,-0.24464373559236538,0.01508797484340978,-0.0014830124724309374,0.6519847464797168,0.13224388715565322,0.13759368507087177,0.11521355690765014,-0.19523675522342723,-0.07983515398918499,-0.041372094816897347,0.06689462646105278,0.15136678312014207,0.14929024186123332,-0.10242756983798242,-0.09257341373964849,0.07622314246447365,-0.24255644215111408,0.4152367973971387,-0.06646856413574141,0.3420042143625395,-0.19608968969398088,-0.06802755284389539,-0.009350518208215136,-0.09639905484355561,0.10157399958296037,-0.17055531329039095,0.06343532745133794,0.1784179622034395,-0.1243961801477104,-0.00508694931186919,0.1827275684895538,0.1776358729376718,-0.07232140756007352,0.23839243761661177,-0.16719215826401232,-0.008453533817268245
OFClat_L,0.23932482003097408,-0.16426589701786468,0.23920871275674285,0.011012724106743725,0.18501460115194554,0.05357858930842181,0.020259866214206654,-0.05652303721700707,0.38909559744019845,0.10198832811815953,-0.1646530969325802,-0.013124010855777444,0.15232750440428833,-0.026203988174063386,-0.019463932769166768,0.07087849986441515,0.06365871246369893,0.10680768264115244,0.0703248445022924,-0.09262717996470858,0.04434488121627664,0.13004203864061462,0.021134471738799888,0.07637805005112366,0.11850339891191804,0.1611299661852671,-0.1061469106183794,0.16239278392997605,-0.024925876888778873,-0.031449230456750174,0.1739469236073695,0.051800917085815794,0.16924346996355083,0.14673278763850697,-0.22732555511593086,-0.2850817411945792,0.03504919208016823,-0.30260584544909763,0.16127502594486906,-0.1699779158074635,-0.06662755427977964,-0.11186436790092276,0.035031428528591646,-0.01306825381857171,-0.17383470520705097,-0.046375137140744205,0.3175785180257423,6.216117478809489e-05,0.024270970608740783,-0.24984461193018928,0.1338953998837558,-0.23189173832281346,-0.19841485425368952,-0.02877108024825377,0.09349971699739301,-0.49291561017000896,-0.11533573455983175,-0.21974101310831368,-0.16323926578250056,0.09382426535042412,0.16919149424542307,-0.13407721609316164,0.20065227738472602,0.20432871401116695,0.11303190073841819,0.5101635600572139,1.0,-0.20927776112272375,-0.09196580328153724,0.08476877468099983,-0.10829423231735864,0.08610815773102255,0.17680488042684728,0.08978598911029245,-0.16115342379789216,0.132229622951671,0.007506809353261371,0.630555448606249,0.15645126676560364,0.15948209609512132,-0.033753052086632936,-0.06370265939942385,0.13862823480271375,0.09803058212577408,-0.043550457521691004,0.16372738185339283,0.15479229306684206,-0.014461428941006117,0.17130292281702628,0.19500479855204916,-0.12716908537299254,0.5017488241850474,-0.14103575666685805,0.32343372797682957,-0.05091801914671625,-0.09146540964349571,-0.29529733054322777,-0.13876382508167098,0.005214073441548968,-0.1421744908587644,0.08857896581242171,0.0699332031494975,-0.23011387505890565,-0.05510935292442328,0.008800038161160288,0.053842577507668875,-0.050764507716328365,0.19200246264216544,-0.11540045739442419,0.01036958473957008
ParaHippocampal_R,0.33711475045864275,-0.16233378098834791,0.3063757140825151,0.40387399013068365,0.25839991404853446,0.24372683499159165,0.507749520251579,0.460665279698204,0.16433509272340777,0.2347344201159183,0.55044117611347,0.07223926333047401,0.21379742710151545,0.5061985435993682,0.1657130514374362,0.3113588328560679,0.37542276768008803,0.3865158182663059,0.0576309858848507,0.01579481219141521,0.3171955225245383,0.5410689965554134,0.007475145185269202,-0.013523164561992056,0.25952632550572124,0.12109833924422829,-0.11770078594292774,0.49004839335796146,0.40465994566562535,-0.019779956330000976,0.24434329374953542,0.22819207103093253,0.4348205069341882,0.28479407977574084,0.27916692769278684,-0.21998902372927118,0.3420385301270985,0.14780672104103126,0.35333634889726623,0.4929896596808952,0.7168096871752007,0.8455425425718668,-0.08242759524958217,0.37706095876884493,0.19508785463794942,0.45291059326223637,0.11939639327068681,-0.034480456439224906,0.18888263064579563,0.32666627292522743,0.24206936674975568,0.4998231661345709,0.5906041810320087,-0.07621578050441087,0.23470581696014078,0.6316233585101289,0.6974028465813287,0.3955451773401106,0.700610660470099,0.37294083114892773,0.15097318827750486,0.5848165369881989,0.21526288450607467,0.35242915519030066,0.223784933253329,-0.33290163387464894,-0.20927776112272375,1.0,-0.10243256579493769,0.3201575404408523,0.6495449656373986,0.5071488210005255,0.4468556402513181,0.22940748018042134,0.6926121322029789,0.3046127194302204,0.08900507158428879,-0.18243557514865025,0.361630829619296,-0.12803434469664352,0.390969151507341,0.7136217374170205,0.18190991596892578,0.15166723136075122,0.20821328088603883,0.446176325785778,0.0662412434290258,0.3129476230454855,0.4600146864613115,0.26414218166306663,0.7321936872901937,-0.1168115506196874,-0.1686617541660024,0.31968479253455173,0.3090840575718139,-0.016154959361884543,0.3666933969430251,-0.18644114416815125,-0.18415339400597433,0.5527825890806394,0.44985597067122385,0.17571807248350874,0.21595019967034854,0.02180469246040106,-0.05639328193644165,0.06486548960714775,-0.087045109356161,-0.01911379603810161,0.12605161189808767,0.3844608837263184
