,Cingulate_Mid_R,Frontal_Med_Orb_L,VTA_R,ACC_sub_R,Cuneus_L,SN_pc_L,Angular_L,Cerebellum_3_L,Temporal_Pole_Sup_R,Cerebellum_3_R,OFCpost_L,VTA_L,Temporal_Mid_R,ACC_pre_R,Precentral_R,Thal_AV_R,Thal_MGN_L,ACC_sub_L,Frontal_Mid_2_L,ParaHippocampal_L,Red_N_L,Vermis_9,OFCant_R,Paracentral_Lobule_L,Vermis_10,Temporal_Pole_Mid_R,Cerebellum_9_R,Postcentral_R,Thal_PuI_L,Temporal_Inf_R,Temporal_Pole_Mid_L,Precentral_L,ACC_sup_L,Cerebellum_6_R,Cerebellum_Crus1_R,Precuneus_L,Olfactory_L,Raphe_D,Cerebellum_10_L,Cerebellum_6_L,Heschl_R,Parietal_Sup_R,Thal_PuL_L,SupraMarginal_L,Cerebellum_8_R,Parietal_Inf_L,Fusiform_L,Heschl_L,Angular_R,Thal_AV_L,Occipital_Sup_R,Thal_VL_R,Lingual_L,Thal_VA_L,Rectus_R,Vermis_6,Thal_MDl_R,Insula_R,Supp_Motor_Area_R,Thal_VL_L,Thal_IL_R,Thal_PuI_R,OFCant_L,Frontal_Med_Orb_R,Frontal_Inf_Oper_L,Fusiform_R,Occipital_Mid_L,Pallidum_R,Cerebellum_4_5_R,Precuneus_R,Frontal_Inf_Tri_L,SupraMarginal_R,Cerebellum_Crus1_L,Frontal_Inf_Orb_2_L,Thal_MDm_R,Frontal_Sup_2_R,Cingulate_Post_L,Frontal_Sup_2_L,Occipital_Inf_R,Calcarine_R,Cerebellum_10_R,Vermis_4_5,Hippocampus_L,Amygdala_R,Cerebellum_9_L,Thal_MDm_L,Occipital_Mid_R,Cerebellum_Crus2_R,N_Acc_L,SN_pc_R,Occipital_Sup_L,Temporal_Mid_L,Postcentral_L,Thal_MGN_R,Parietal_Inf_R,Frontal_Mid_2_R,Pallidum_L,OFCmed_R,Putamen_R,SN_pr_L
Paracentral_Lobule_L,0.751798142916243,-0.09727748201019011,-0.018195830600803865,0.010362131609351987,0.5197595338198506,0.5007627181770795,0.2204116223267755,0.5821423276316232,0.3900614995944219,0.5684337654184736,0.011317485348853299,0.17528357992155977,0.32382121330915803,0.12891094249089471,0.90992568027246,0.4455368211793152,0.4362066551728235,0.19069525699727194,0.6543558696702186,0.6441054813103296,0.5496007617757933,0.061382021089762276,0.302973738707748,1.0,-0.06224729132924699,0.036617632975642404,0.17817877405724117,0.8951742995200962,0.7222019875615867,0.17504328990874957,0.12250426788754944,0.9215230908623949,0.42284449871381286,0.2799682398576748,-0.03717326685389292,0.7708827240177837,0.2922361941146028,0.6659334949267094,0.06501343772305389,0.16399501496804408,0.31782746379499255,0.7480230748960621,0.6045550110950711,0.6438931165219395,0.4004643818240534,0.4892457012408727,0.5172014626840761,0.6050726548530929,0.5837733861402028,0.5464413835734679,0.4022945594684184,0.6422862857298819,0.520571391180682,0.47974508653836256,0.008297240855973421,0.0505775858151057,0.5576532187469792,0.47482256453559746,0.8544172317462612,0.5377434234068968,-0.004729279469876727,0.6314223190135619,0.036725056412381066,0.22941182920580028,0.47225852978815663,0.28508361393836995,0.22009020305114255,0.2182510168236314,0.25131028265050137,0.6603185463340923,0.6282743913789675,0.7415555534551278,0.3747331445435367,0.188083720148617,0.6813861536680214,0.8076655532234851,0.7359934862182832,0.6858989755142384,0.2537307635497491,0.604538061026106,0.05226281475526191,0.6065937156757647,0.672139818252863,0.10525924211594857,0.1437133383029433,0.6500748687195813,0.23526568998091282,0.01540168469686009,0.19541328725690715,0.32750624188681304,0.4030753291165428,0.19751944932161553,0.814902777720749,0.13374723849019288,0.674533198463393,0.6939101220565868,0.25877053868110445,0.11247101682284014,0.5070510684167826,0.27703684358466135
Vermis_10,-0.05281518344512981,0.13228510730792445,-0.02400544575017176,-0.12159754166796165,-0.10377670087578579,0.07203122698974167,-0.005483353785118545,0.07299737996687297,-0.037026479822042845,0.1552588964697584,0.05209915129982267,-0.11020711022102979,0.1844973291718625,-0.08645224546855276,-0.11033883068323912,-0.15477742469241795,-0.018312917337614656,0.09713710165250775,0.008008060340821715,-0.07436313420824561,-0.0454323690861679,-0.3056692584082976,0.06752251135112938,-0.06224729132924699,1.0,-0.014580915485215723,-0.1414532690063308,0.03571902663735191,0.024941163082966875,0.06122788707646043,0.05443806007348299,-0.035561790045518696,-0.12015189647943109,-0.14302931470744507,0.15351065871257516,0.01610062299404024,-0.06148440292240487,-0.040175075105565256,0.10422818928823746,-0.10006859168343296,0.006506344391313724,0.07401730382349724,-0.001768164997868938,-0.020946928622425674,-0.06064085063090699,-0.20553084593731513,0.06816114355219334,0.033687136172854674,0.08238743849692853,-0.03349049345156636,0.0072571598703462465,-0.016734646621356652,0.15402732328651894,0.03814675440573132,-0.12442227878459995,-0.2073379952364818,0.13282918935351182,0.04839555451800255,-0.148381575390911,-0.06361677202852638,0.015369672604705028,-0.0725887140115227,0.14135969740166895,-0.05545157598043039,-0.022457954057351442,0.15627229367517054,0.1166149388893671,-0.0230861832676768,0.23372711332752608,-0.08978192089860365,-0.15200763596930378,-0.006291737864719738,0.011804936756891253,0.07238915676712969,0.025148121979455193,-0.12978105229635173,-0.13180773146336008,-0.0375912825442242,-0.12118506199478254,0.10752553352010812,-0.13391205727261996,0.17377194816848604,-0.07901525088857864,0.16506637139668096,-0.07007747032113643,0.05278158954958056,-0.05631217842877994,0.1641796682430897,-0.12140707691615307,-0.12018322677768474,-0.17522111966409867,0.016702088724904494,0.0638216517575142,0.051200009186282716,-0.048356224704437865,-0.07892949347464506,-0.035026202399909556,-0.05251223782218855,-0.10055596929711459,-0.10518800932404927
Temporal_Pole_Mid_R,0.12968840068266002,0.04935072557308644,0.06385467926363184,0.054949024393693514,-0.034705055451158894,0.045424214722973026,-0.16330514233653826,0.15261947055912717,0.3606792149209141,0.2808678539117877,0.4112580017564692,-0.22941707456266244,-0.02101182956093814,-0.05626231621982462,0.006577704224292062,-0.24782428114500474,0.024608173196389162,-0.29928998885503927,-0.07829587716440833,0.20891421489121775,0.17550523873331064,0.04860416967123782,0.07666508903199583,0.036617632975642404,-0.014580915485215723,1.0,-0.2634739068269926,0.08711360326837263,-0.04436869667310506,0.3752582127597811,0.19321296030757731,-0.07094054951879952,0.02955371683026021,0.30027731054479606,-0.03937734016458385,-0.051919561260486476,0.1647891694221197,0.17246724351578976,0.06639372950824808,0.23722816808753616,0.339910770868154,0.00042311972205197904,-0.08555791089464942,-0.14989278625208943,0.21830901811042533,-0.08642648521656363,0.1104688425868583,-0.011301211078758564,0.03335768319245857,0.026034367644083307,-0.07079032471483926,0.06524338418404091,-0.26295571837711035,-0.09309958529980004,0.08327663426480111,0.10923257545917885,0.07966941489948422,0.35035525529069206,-0.0018024523242627468,0.1962753624790161,-0.10389929857038993,-0.09743095541818536,0.10779651128711197,0.04101290727097294,-0.17880614119384572,0.35356825648556817,-0.3291612492314823,0.224422826483872,0.1469821741136673,-0.040276343496468706,-0.06158265869614838,-0.010601589051158681,-0.1818540956922353,0.14146060321370624,-0.01740833221020101,0.15885870491748963,-0.11536958750701114,0.09535294242509802,-0.12344015360127063,-0.11068975098280351,0.4248315113394033,-0.19336421525814373,0.17807389234913354,0.5013451346538286,0.21689870087180596,0.15274602509219543,-0.06207314583196663,0.09836301648099514,-0.5858649858535004,0.19390087602287165,-0.1364308885790599,-0.48432083571022755,-0.1254903123363094,-0.09239169449486109,0.019218117002957138,-0.010243318045781404,0.21226262010206204,-0.04527949542329867,0.23049954579603796,0.23032214703506834
Cerebellum_9_R,-0.02686822517464435,-0.18061361089460698,0.05153471137019902,-0.06174127285835763,0.2706951728023234,0.20580824663059966,0.28387265496523933,-0.13769226608195617,0.01951699005659695,-0.1913525665607873,-0.23708729845244753,0.06652612062920754,-0.3340485029635319,0.1579942418980825,0.23007674234757194,0.24505078087450002,-0.13690278860465366,-0.07577112538046665,0.08993104683807009,0.26644381907777176,0.3064186449632996,0.27459199293463155,0.23933004472648534,0.17817877405724117,-0.1414532690063308,-0.2634739068269926,1.0,0.051616360062037264,0.10868687792216852,-0.2520813356410729,0.015231271879877394,0.22517661399239147,-0.02932036016075912,0.14179500772274656,-0.3568781126542382,0.19618318416225927,0.2652048115403864,0.0851188365425691,0.00018018650549461712,0.1367588993731625,-0.18681850739941988,0.141306332533875,0.11141711489428985,0.3448363455146846,0.17820121071121053,0.22849501438788133,0.335006107720987,0.3055894303451061,-0.028317997198342198,0.13370153416790329,0.184560854123841,0.004710574047925778,0.20054668954309032,-0.05572658888684939,0.13497982390258437,0.033006557099280104,-0.061895111198875266,-0.14641955685163788,0.18862930670598282,0.047866533964177456,-0.13021295292970764,0.21569602426702417,-0.2998143117824284,0.2939764565743622,0.32417309452616516,-0.22007333921889366,0.2874678970757118,0.044126549886122156,-0.3404642167117206,0.1423907430676669,0.391174162572994,0.12378010766792068,0.4117063880015824,-0.18633242724910462,0.2933685256044357,0.13747280431615042,0.1803407311924922,0.03926579704042837,0.3353892294742581,0.12817698567461777,0.1450806733997282,0.132194405957696,0.2385083674702829,-0.21174875578836333,-0.18942985485746733,0.009015909363991338,0.053210364041345576,-0.18159156454652284,0.18648818716544507,-0.13880576605541955,0.38559681469731244,0.41358991658977196,0.23450610442156267,-0.09367063930102408,0.08218282963202289,0.14613415987392467,0.08945329510556763,0.38873023235399745,-0.04072563380402705,0.12980242282700563
Postcentral_R,0.8409277506135249,0.0009302523880582232,0.12361620669683077,0.0029441775539166145,0.4512168452603327,0.611602943698028,0.2753701434199264,0.7059423664972327,0.2882624926963745,0.6913766645551549,0.14002258071226345,0.32045527778791477,0.49513634368486764,0.12953796605923829,0.9145689471912307,0.3962799152752636,0.49343728722426433,0.15214633313154355,0.7512015935645359,0.5507549803163633,0.491061547542013,0.012120798007773562,0.23967251712451682,0.8951742995200962,0.03571902663735191,0.08711360326837263,0.051616360062037264,1.0,0.7449405645870261,0.27214775898353455,0.0992429000302816,0.9070141386255194,0.5414581827507814,0.31095352252833797,0.08823395005720291,0.7822786395552237,0.2093007683626917,0.6430695089512136,0.17353201994094225,0.254615826806236,0.4612710080671802,0.8178825458353779,0.7060888246412838,0.6331100272748718,0.4193740708467419,0.5206304934226713,0.4502329882367864,0.5967439768659782,0.7303072686560567,0.5103805136576458,0.4377036470722674,0.6627493807432983,0.508320734135003,0.5880716646055034,-0.032268309171676085,0.02702972013243198,0.48009860847841607,0.5556792868933353,0.8179412300992644,0.6539546880583319,0.1077380339498926,0.5899890141561198,0.07033732940831951,0.10654525991990503,0.3508483232699888,0.4325742282334129,0.15562003743945763,0.2262694242408614,0.38558163185572514,0.722341322700792,0.5434029287766502,0.8573074870520991,0.24034465636304517,0.20283521661552556,0.4801438820974462,0.835930622284597,0.7369031622723906,0.7271692544008581,0.161109216205873,0.5908454355886908,0.04009338183918283,0.6222485440960205,0.6347765970675833,0.07327385146077924,0.25206017086471083,0.7367978151423789,0.25170593516626094,0.14467851120713598,0.2023145512810161,0.4929555404240965,0.3483959092450553,0.1399065822693025,0.8087254181679924,0.10665447463157476,0.7101598357633289,0.7578436906755838,0.2730986991180832,0.04537544680192552,0.492267698037185,0.33223564361534086
Thal_PuI_L,0.7129206876248982,-0.08084098920130578,0.08476064933924617,-0.04540792637148583,0.4740504391885807,0.5599581400771553,0.22046734196494489,0.584136593986136,0.21240335757231418,0.5294203580123694,0.02039043147031532,0.264316982821566,0.31372189919984833,0.09993607406185384,0.744394213728259,0.4498369476272977,0.5243122862608957,0.10650150429228342,0.6742131908969596,0.46853956449558865,0.4288653837707478,-0.12068376729002167,0.14323393125460254,0.7222019875615867,0.024941163082966875,-0.04436869667310506,0.10868687792216852,0.7449405645870261,1.0,0.0972557765593597,0.14749285710777446,0.777948310911709,0.5203485823065603,0.27831585087831895,-0.041082579610302095,0.6821842232373667,0.13688294573621226,0.6149615934328941,0.21142692880640418,0.08203811731760706,0.34897493840373817,0.6596920606640336,0.6516377595671758,0.610902728786824,0.24608575237080096,0.4909688624881327,0.3373561404178937,0.6388623404678058,0.5349101356202917,0.5154761556964885,0.31896032047408157,0.6538425591910013,0.4716293824628287,0.4915176652998506,-0.08501125293570634,0.11070734446918673,0.36081012596517437,0.5094582095395048,0.6435661916224906,0.5931961688863608,-0.041270175375275546,0.704651417122036,0.06794933318275508,0.07220905491132713,0.45668296304468786,0.2538169801872117,0.28543085780417266,0.27925579899759656,0.2834206336740238,0.6628543965703528,0.5892460063290565,0.6980911282395017,0.20925821170665762,0.1653220363972149,0.5222605126283831,0.701956759658695,0.7063709143128294,0.6315813124172094,0.06784284362045685,0.5385466551958272,0.03368849649055239,0.5679335431203683,0.5896196006946262,0.04096741277075387,0.15629190448434474,0.631502952057931,0.20171911433664033,0.010966849010636473,0.16446350978350552,0.3305368388841342,0.3250167009675017,0.2318496594824349,0.7278364607516689,0.08002657706529176,0.6046879351130713,0.7111137615192124,0.33809379248075433,-0.021009218286262912,0.5075048638257592,0.26883467698234803
Temporal_Inf_R,0.39000831261082064,0.20228027029402254,-0.004645266111266078,-0.1295155731825138,0.17305285983413235,0.22971862412491081,0.13456222777169718,0.32328300159274254,-0.028466579663663363,0.4329916587899727,0.036526310960247596,-0.14768408349440776,0.5085532947271101,-0.32575886616845623,0.10304077287395781,-0.22728620239649006,0.10046915596806799,0.019151865153150927,-0.08399400509480848,0.27315954950817434,0.11957877749338047,-0.13745322708144017,-0.1803416849256477,0.17504328990874957,0.06122788707646043,0.3752582127597811,-0.2520813356410729,0.27214775898353455,0.0972557765593597,1.0,0.26619596949242147,0.14344357154975274,-0.0398025555137844,0.06803619649463043,0.3420259565640983,0.35532180523933743,-0.12380637334257509,0.09081940066878771,0.16100930509567846,-0.0885662634992498,0.3314588008138319,0.3788501934923532,0.10535869396887489,0.13889392095167144,0.0821187120907535,0.2447723023260955,0.22281230255553336,0.15719970662498062,0.43444016218165793,0.1354156688390575,0.1915436436550261,0.062081981600197206,0.30718543981345625,0.3713291215425061,-0.0472856795591022,-0.08600573065361257,0.20557620278245614,0.1554793275880755,0.10113380702658258,0.252703380163085,0.00799976697908883,-0.012332119552593127,0.05105364389989541,-0.2434392705254923,0.024559925656733456,0.7340130715585281,0.16055198452333047,0.17127967042135792,0.46598971000267375,0.31822808534066027,-0.0062390589827067645,0.20389513866984377,0.020882256532874226,-0.03517093899727498,-0.0421811813581104,0.08720396795344347,0.2230082298984548,-0.10632485506101391,-0.13434809845093862,0.2964355260584274,0.47104218101300227,0.3553843290091544,0.10688908579724295,0.21673316199859194,0.1407657303382681,0.1781998178175869,0.22828893980171008,0.2056981059035582,-0.4127234698389091,0.1207202435893454,0.04697685587162366,-0.11003596521150266,0.1734450675138318,0.09669986624621714,0.2319472255045199,-0.045143025961614666,0.009125494679008753,-0.04310668251734373,0.2554701197701426,-0.05347828505274279
Temporal_Pole_Mid_L,0.0910993732032867,0.03297168093626258,-0.018022478085566392,-0.06873460854973898,0.26817405463305277,0.20378530469517545,0.02571772708963882,0.22730588942195432,0.2476896168346269,0.1910687774153454,-0.07286776071030641,-0.2141556828236566,-0.012113103348190645,-0.16987086080721048,0.10781903560197993,-0.056017814113196375,0.02675791617913317,-0.12093298126359593,0.025344253483632305,0.17048337538898037,0.23194003218556308,-0.08300571193779809,0.043599641405117205,0.12250426788754944,0.05443806007348299,0.19321296030757731,0.015231271879877394,0.0992429000302816,0.14749285710777446,0.26619596949242147,1.0,0.10283290342337494,-0.0948428808703841,0.22794284614813234,-0.01977892153317509,0.14323424303198867,-0.002221967067130847,0.17053354716557512,0.05896580881161854,0.019913939445092583,0.1532600975160877,0.13884161146453652,0.11181198958697179,0.2217749735743694,0.006837528732010601,0.13079415627715812,0.10562048888626162,0.2546180814281043,0.06393378021235718,0.08006951062574987,0.09025501987645708,0.07942515369677161,0.08309446375089101,0.0045005538305225145,-0.16710074613422257,0.12438877724826557,0.15706951002191957,0.14431683797528408,0.06700916011903162,0.19114397764191365,-0.06400051721246214,0.08902361514555494,-0.02035194024011172,-0.09219958975029022,0.20542100381870937,0.12951973096302918,0.07029373980509415,0.09516774162588093,0.08151872216044898,0.11410479764803243,0.13572924758344668,0.03526152414154573,0.04151691488858765,0.06600935840575527,0.16967898594937852,0.13321586725086285,0.08512117712778951,0.043653978248342225,0.05908544155103982,0.1543208989467972,0.2984628655239591,0.1102880687686984,0.11460326660819332,0.3351744665312646,0.1015851020638082,0.1785743854437194,0.06728014173370349,-0.15114837024386962,-0.36933929090846723,-0.05932453625037291,0.13020315940836827,-0.02747350726368772,0.18339870077776838,0.11853232482562345,0.07921375693631921,0.1399430470541781,0.11417715003104395,-0.10214393990197732,0.11888436681939264,-0.008176184284042907
Precentral_L,0.8070848546652124,-0.03347365128258489,0.11160834787385843,-0.004921055007955598,0.579315499521518,0.5962944131711788,0.3784036890492771,0.5942218867525902,0.28609467323011406,0.6155285083924695,-0.0070635802503102975,0.313415272524624,0.4141773391810366,0.1434955391736938,0.9197868831062391,0.4629598824564685,0.4261743952931196,0.17194315746811265,0.7405274343227051,0.5787863033425011,0.5280487530030054,0.021161386827413194,0.2416353961383657,0.9215230908623949,-0.035561790045518696,-0.07094054951879952,0.22517661399239147,0.9070141386255194,0.777948310911709,0.14344357154975274,0.10283290342337494,1.0,0.4871713054190912,0.27025740465144676,0.04821934769949996,0.8240746200942807,0.22553130314679856,0.6342012948290231,0.06531340741601964,0.14377841508039507,0.29701705043615256,0.7952181803043503,0.7061601065060756,0.7564537135796678,0.32657831607600074,0.5977466166370546,0.523842241673723,0.6967760458123728,0.663030107733786,0.5378059550746157,0.4824980290879987,0.645387166069847,0.6378768391586083,0.5841058024450508,-0.06459600380828978,0.00867940620255406,0.44055672709323646,0.44992147750691885,0.8195246213148821,0.6397732158277881,0.018772229541887123,0.6370267478331669,0.014108098444233524,0.17692810649233756,0.5617963326375419,0.3254082938990608,0.3445400955589163,0.2085761138492006,0.3386367167734913,0.7615603979459796,0.7011879827739881,0.8156385452271661,0.37631325357043627,0.14873718763399937,0.5582065784237393,0.7872101011121281,0.7919484575393925,0.664851516045688,0.21386284154009494,0.6770955416576776,0.03463650812710108,0.7099776011250917,0.6314462632679896,-0.0012868441296975306,0.08709841153587512,0.7153283818838917,0.32987535906871224,0.09622501303679566,0.26413672488106343,0.37659448456222194,0.48035783126518095,0.35670858888306817,0.9181272433028654,0.1302415333883084,0.721429754584453,0.7453438020310659,0.2452064294303756,0.10341922931205355,0.4627531072001438,0.2611073754269372
ACC_sup_L,0.6094105313539614,-0.20158792225380995,0.3465836757554319,-0.02481738073358583,0.04660409585718196,0.4196967401457711,-0.11254519295871901,0.3230802896370185,0.19677829975792116,0.23272952497325003,0.3399672974397673,0.5320767122271904,0.0902278550013547,0.39547068333948526,0.541280726105695,0.48742082280484494,0.3613744346564785,-0.09128184546601478,0.6752858244851131,0.33409173786947866,0.1327506519175958,0.10594117731639217,0.07386491145868533,0.42284449871381286,-0.12015189647943109,0.02955371683026021,-0.02932036016075912,0.5414581827507814,0.5203485823065603,-0.0398025555137844,-0.0948428808703841,0.4871713054190912,1.0,0.45731089391762597,-0.18617845885865952,0.2735557235048355,0.1300531922220012,0.6149285904220162,0.3050582678150377,0.4026738510233281,0.49459916413404686,0.3174980272909874,0.5032752561833567,0.2235210664324604,0.4876167086434727,0.2956454134285431,0.11204768665890168,0.32184924443750085,0.24601023449087286,0.3744393850812697,-0.05065478731397329,0.6213987820703666,0.02251944059450033,0.42064554581064445,0.13180806429452066,0.19459044992001734,0.017125006186547304,0.5369987359374382,0.41981305425024595,0.6152815268446036,0.14976177077716554,0.40700936094447,-0.1076301883917271,0.21545980669050935,0.2646371414049172,0.1973213572991889,-0.18169879917257736,0.38533101927272634,0.013065868469723902,0.4222673203696886,0.47540151112762213,0.4816392970077525,-0.08705279073380631,0.10057033999483041,0.15186289578123024,0.5699622553655328,0.49757824044952487,0.6634970901038162,0.24070834505402786,0.017461362037756806,-0.12533155260754958,0.11065755934278194,0.524767043476622,-0.18910253065793298,0.21786037803702035,0.536419024389046,-0.16483406886600557,-0.04269377396383468,0.35180925120617357,0.5715807674450215,-0.012544628066010099,-0.02228309884047273,0.35608652262124485,-0.21115652164736864,0.35763046452612174,0.6781433652152157,0.4933446568275059,0.060318680838999154,0.38632357886611046,0.5805511141560766
Cerebellum_6_R,0.39025581319413066,-0.1708826871036746,0.2973373668230638,-0.016776942370829443,0.1898737024830286,0.3229800560528021,-0.1537214892614724,0.20126154255706155,0.35603462922475043,0.23019714950961492,0.38407635024399817,0.19172855838210934,-0.15567362545498137,0.33995442071670434,0.3829445682709787,0.2644329355451691,0.1825791851347637,-0.30927101175685495,0.3943384441716267,0.5028260950599938,0.37840694762901644,0.3109647668911887,0.1984452281559365,0.2799682398576748,-0.14302931470744507,0.30027731054479606,0.14179500772274656,0.31095352252833797,0.27831585087831895,0.06803619649463043,0.22794284614813234,0.27025740465144676,0.45731089391762597,1.0,-0.3149399499844641,0.16632798371178315,0.15169693956366592,0.5416466153784479,0.17140359398499003,0.6292400771540486,0.4696750136690412,0.18771244277930063,0.3057269063967403,0.13849744292088906,0.5788040439307734,0.2184318767864984,0.21169469823540252,0.32455531507121016,0.10750651804126689,0.20062491945424454,0.05047765364060454,0.4976669942751492,-0.1316749555218195,0.10900565995741567,0.22530723463541957,0.2577806097969185,0.0765369020917478,0.5150669602661385,0.2690089497681433,0.5478620936898949,0.07624269750355442,0.23787491288435636,-0.28769128557731993,0.3777123407004992,0.22627156583687125,0.2210806035252432,-0.2310247858062552,0.5396740056921658,-0.10933149170034183,0.2553774470156002,0.41460808927931414,0.28132376299267586,0.06942496780330563,-0.10521557954745103,0.2633475817209351,0.47906437673237706,0.22641271310833314,0.5071102869753151,0.3421863151225045,-0.12594058062864188,0.2815879542504814,-0.0674069968579417,0.6130699758492434,0.2765930673943087,0.18737106737865825,0.42351709846503977,-0.07923601244710339,-0.1737697895570156,-0.129051110299642,0.3714449960964999,0.09628000340563433,-0.17626714574297853,0.19257168172953482,-0.08950134104503822,0.26375487117937596,0.4906604621218672,0.6444614354520575,0.26261950792233246,0.4561729413603761,0.551712870208106
Cerebellum_Crus1_R,0.0462532299233712,0.4371494998616743,-0.06708707297328248,-0.01705039969389653,0.07957526736600133,-0.0835139096814829,0.4346357758093497,0.326825680740757,-0.19598511800352383,0.44026181903464623,0.06744466220530307,0.025019220967287495,0.6353897074989231,-0.30139255820124206,-0.07291812489681125,-0.2011356305590741,0.13000155810620231,0.2443683552166594,-0.11601933958539995,-0.25334818754839594,-0.16325721917671993,-0.2732943689596181,-0.21342261414264024,-0.03717326685389292,0.15351065871257516,-0.03937734016458385,-0.3568781126542382,0.08823395005720291,-0.041082579610302095,0.3420259565640983,-0.01977892153317509,0.04821934769949996,-0.18617845885865952,-0.3149399499844641,1.0,0.15893741644264256,-0.31710852873240747,-0.1922178580857988,-0.03616297531776477,-0.2885721813681603,-0.05011704011211551,0.08764514348975501,0.06861068287229076,0.10313996970456445,-0.18806443838041398,0.20338579446159555,-0.02976716973652832,-0.06197226247139689,0.36460409944912076,-0.14038742600537665,0.4214322942357763,-0.16071215958902418,0.2917361148058848,0.21119178525091778,-0.20891627170905058,-0.32638152894782263,0.22388026966145272,-0.05353528576901452,0.06592604778894896,-0.03296873179077923,0.23485005392174482,-0.11529410409739267,0.16711124544636158,-0.4397713663296959,-0.07591469515022407,0.28881722428858714,0.22792504673409697,-0.2642719331724223,0.7082689590793448,0.11197009395950716,-0.2037830029425843,0.09973344198728534,0.06216593905260513,-0.015164371709732666,-0.1738324824113424,-0.18849578647997442,0.054191603225881096,-0.22079997986816932,-0.43151503896499843,0.3350398161900319,-0.044725213773805686,0.2890928192367237,-0.34028849359379904,0.07553823234484386,0.025558864821107096,0.07792287758692358,0.5046807062474213,0.5172016643858629,-0.06200644625296815,0.1633284600677181,0.10260462305201618,0.22064228038301123,0.20706799992597508,0.3611321865786103,0.13016931759890854,-0.16553115114723763,-0.41262810910604253,-0.23716870606009774,-0.11194673988943409,-0.3981328078439511
Precuneus_L,0.769658452014062,0.12661830728789733,0.018117500072635854,-0.018915709867540754,0.6982561990725191,0.6048694984474396,0.47039862878829464,0.5837392268910909,0.1520855728754784,0.5680490326330516,-0.11058944026236718,0.19319160351185516,0.5346550651512232,-0.142682492181763,0.7815442315835652,0.2699586026142938,0.35167837099483157,0.19807074674052919,0.5115077276827633,0.5335189693204775,0.5745424127652274,-0.06129282217977912,0.09434871591286598,0.7708827240177837,0.01610062299404024,-0.051919561260486476,0.19618318416225927,0.7822786395552237,0.6821842232373667,0.35532180523933743,0.14323424303198867,0.8240746200942807,0.2735557235048355,0.16632798371178315,0.15893741644264256,1.0,0.052507272297627895,0.45409486390463194,0.10504732734979089,0.11117500706765766,0.31303744684188073,0.9490781529165079,0.764884786734351,0.7871277960157759,0.148729027527209,0.6745795542159446,0.5237439880665232,0.6775619447333964,0.8313976423604037,0.43657968395281327,0.6138431413391583,0.4649379232214532,0.7376505268642299,0.5493873183224611,-0.011489365807843935,0.01921244843355131,0.3993355928732731,0.23915475932288746,0.6801412595037697,0.5843717312931052,0.05634294022918164,0.5075506095433768,-0.013772922514502173,0.032065463120056356,0.4080552103853274,0.4652830715730286,0.5105953099015048,0.14462834541593197,0.37694385217068654,0.8961218847161988,0.4983549988531022,0.7772669016379277,0.3563624578109603,0.051941179617840366,0.4369858495543408,0.6068864190559354,0.8341140574364574,0.41754696751158354,0.20771097738700442,0.8265813963755735,0.13381678117835344,0.8124936283057064,0.5941878886776822,0.020137839469871174,0.01890401606289158,0.6406029564165807,0.5111830881124989,0.11150362301658853,0.14994018535626472,0.2307083723104496,0.6085225792830584,0.3110808028698074,0.825021614617851,0.12650299603245876,0.6808642499953207,0.511052636338752,0.23080071646011463,0.12801466544052797,0.38139469624827965,0.10732041859958741
Olfactory_L,0.09331297748664764,-0.24265292656641274,0.05438861783660276,0.03055572859284189,0.09351714808750197,0.08878528627024616,-0.018378903617509292,-0.07093145076815008,0.37175117108807787,0.009646480223625003,0.23708954959131273,0.0064145297739309085,-0.19642338318409752,0.3434676262050129,0.28425588146489544,0.19775673680510203,0.04614795016371324,0.0056885487545049575,0.23898147793788693,0.3097947584482488,0.31989311341861165,0.3196297880419317,0.23141551729904333,0.2922361941146028,-0.06148440292240487,0.1647891694221197,0.2652048115403864,0.2093007683626917,0.13688294573621226,-0.12380637334257509,-0.002221967067130847,0.22553130314679856,0.1300531922220012,0.15169693956366592,-0.31710852873240747,0.052507272297627895,1.0,0.1783526416372187,0.15059049370843372,0.10700426056702474,0.034972040257116026,0.1340148019248178,-0.05269040549175678,0.049931384123469785,0.3923489742271025,-0.05062435003622144,0.17991591422921566,0.14714561473700058,0.027958281938300925,0.3093841956004967,-0.006344775067774036,0.14900305507126488,-0.040896818020937024,0.11916714684981802,0.07526802806510662,0.1052141486250043,0.0439483337150845,0.30112709213728356,0.27179551637146543,0.07621826985061192,-0.14475859228650698,0.09753654725514836,-0.07224920562040721,0.35584819785759864,0.0865522074684848,-0.13501303250811084,-0.07982345570484412,0.17197791479696423,-0.22304061243712683,-0.03812307391676127,0.34313056650652224,0.16405354940846933,0.10383207228514199,0.20141309153652895,0.243970864236358,0.3631355894795817,-0.038178705985030516,0.3029502720158437,0.16693278795102245,-0.12484154722707608,0.09478202906209421,-0.018556249058518895,0.2892577622798746,-0.08855501564467119,-0.00946435049086623,0.032812575150651994,-0.06256825151058193,-0.17918935218640514,0.08939154399761581,0.015015734965181401,0.1357280076306853,0.02679165090490654,0.08017851922142663,-0.22174005894043744,0.16588235552138755,0.29787465952071696,0.04353027779983149,0.1502058831769349,0.1765183839746352,0.2310463985788678
