,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_Re_L,Red_N_L,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,0.3313921169369043,0.503401732028262,0.3241525800935016,0.3411846295646389,-0.08176302997207807,0.2142777295907002,0.19882205749917736,0.14175798706801407,0.1354156688390575,-0.004866610605481592,1.0,0.14392638398480742,0.48330644707470644,0.17261132884123934,-0.07882436864383853,0.3403548121060121,0.08156412836157734,0.2345300731603989,0.5378059550746157,0.0965445106922588
Thal_LGN_R,0.2889766999962132,0.3436148391948361,0.09389153001493612,0.4395279028609946,0.16919149424542307,0.23567199124174956,0.35950770941321125,0.0005396556280235999,0.21260758151870712,0.027262542493817557,0.14392638398480742,1.0,0.42533162055919504,-0.1384106318297764,0.189031084178532,0.3071678925864026,0.07335090683304939,0.4122562133353765,0.5141545757790702,0.1154834924463037
Paracentral_Lobule_R,0.3395997697434573,0.5251016282861588,0.18635111744944458,0.6457090912162037,0.15476061272488412,0.3301128960636535,0.6011088007934463,0.1868787370209038,0.3020091744694821,-0.046707404251564756,0.48330644707470644,0.42533162055919504,1.0,0.058630177848527226,0.05786343782986927,0.4067648811033367,0.18610000494132134,0.5363661347469416,0.8289040951848727,-0.051237046667580756
Vermis_9,0.09582205242700667,-0.16059391840921802,0.1373752627801432,-0.07836697544052088,-0.14176105482747614,0.03235774193666857,0.020743472723139873,0.3023318414869579,-0.13745322708144017,-0.10269991956379028,0.17261132884123934,-0.1384106318297764,0.058630177848527226,1.0,-0.12017806519714748,-0.04018349945144956,0.03738721440394753,0.08042233889483344,0.021161386827413194,-0.2014302591494682
Amygdala_R,-0.0008220596816924378,0.2529092967444221,0.2335288134338073,0.15870631847096708,0.06988529044139402,0.1580165107258609,0.06498478687495926,-0.12995810600345967,0.21673316199859194,0.30577948398667626,-0.07882436864383853,0.189031084178532,0.05786343782986927,-0.12017806519714748,1.0,-0.06464133531725652,-0.052055844982609296,0.2881340382410611,-0.0012868441296975306,0.019780446654832255
Temporal_Sup_L,-0.1633878992682135,0.5126744329795926,0.21625327139908676,0.10824439161852281,0.06640769469897254,-0.04890927397135487,0.45085456012324426,0.27112122031105595,-0.0674640513471627,-0.5895828830413288,0.3403548121060121,0.3071678925864026,0.4067648811033367,-0.04018349945144956,-0.06464133531725652,1.0,0.3425923691104838,0.5214583434795376,0.567068423170446,-0.09379142059020097
Thal_Re_L,-0.14381671178988137,0.26774957247637793,0.09766130519337828,-0.04252995144625951,0.19200246264216544,-0.07485485033962404,0.2175625105028158,0.14725104760167373,-0.12220331951222871,-0.3389880730205335,0.08156412836157734,0.07335090683304939,0.18610000494132134,0.03738721440394753,-0.052055844982609296,0.3425923691104838,1.0,0.24462902448821566,0.20345713852186598,0.09531425332323074
Red_N_L,0.1592545476558326,0.4746396881401189,0.17468257583747604,0.3295428892952734,0.14673278763850697,0.22985116695308766,0.5252147261346423,0.2796571590150307,0.11957877749338047,-0.2632698051264963,0.2345300731603989,0.4122562133353765,0.5363661347469416,0.08042233889483344,0.2881340382410611,0.5214583434795376,0.24462902448821566,1.0,0.5280487530030054,-0.04222674080351397
Precentral_L,0.37659448456222194,0.5725882209945935,0.23006617642965135,0.6539652905247555,0.097803822331678,0.29701705043615256,0.579315499521518,0.21386284154009494,0.14344357154975274,-0.08491630996742501,0.5378059550746157,0.5141545757790702,0.8289040951848727,0.021161386827413194,-0.0012868441296975306,0.567068423170446,0.20345713852186598,0.5280487530030054,1.0,-0.026021932631097117
Frontal_Inf_Orb_2_R,0.2125582853854978,0.27541940862387293,0.24890183883477848,0.14067813706144644,0.10848722486112217,0.22246908687103795,-0.01617155069441613,-0.16794440179585682,-0.03510652083031558,0.09745617518574379,0.0965445106922588,0.1154834924463037,-0.051237046667580756,-0.2014302591494682,0.019780446654832255,-0.09379142059020097,0.09531425332323074,-0.04222674080351397,-0.026021932631097117,1.0
