,Amygdala_R,Thal_VPL_L,Parietal_Sup_L,Insula_L,Rectus_R,Red_N_R,Thal_IL_L,ParaHippocampal_L,SN_pr_L,Cerebellum_4_5_R,Cerebellum_6_R,Cerebellum_8_R,OFCpost_R,Thal_PuM_R,OFCpost_L,Angular_L,Occipital_Mid_L,Olfactory_R,SN_pr_R,Fusiform_R,Frontal_Med_Orb_L,Occipital_Sup_R,Occipital_Inf_L,Vermis_3,Thal_PuL_R,Occipital_Mid_R,Thal_PuL_L,Supp_Motor_Area_R,Cerebellum_8_L,Rectus_L,Pallidum_R,Cerebellum_7b_L,OFCant_R,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L,Caudate_L,Lingual_R,Frontal_Sup_Medial_R,Angular_R,Thal_MDl_L,Cuneus_L,OFClat_L,Thal_MDm_R,Thal_MDm_L,Cerebellum_10_L,Cerebellum_7b_R,Thal_VA_R,Cerebellum_10_R,Pallidum_L,Rolandic_Oper_R,Thal_AV_R,Vermis_7,Thal_VPL_R,Cingulate_Post_L,Temporal_Mid_L,Thal_VL_R,Heschl_R,Thal_LP_L,Supp_Motor_Area_L,Temporal_Inf_L,Thal_LGN_R,Thal_MGN_L,ParaHippocampal_R,Cerebellum_3_R,ACC_sup_L,Thal_Re_L,ACC_sub_R,Thal_PuI_R,OFClat_R,Frontal_Sup_2_R
Pallidum_R,0.17513920257403606,0.2841561144990971,0.09092919382744678,0.496930806201979,0.15264011126087387,0.35694301540932877,0.3338638423931541,0.5083119626715075,0.6010411790545024,-0.009888334200767181,0.5396740056921658,0.2704394382440053,0.6459022933797914,0.23776531983901786,0.27237518779218733,-0.08459352283730016,0.03987157012529845,0.19843536172505255,0.36538541159797816,0.32474100834625585,-0.19438815329899103,-0.040192303742953586,-0.1346928463607869,0.30091671112377083,0.16040544584608663,-0.15230763865768196,0.120312680909776,0.047651884124559944,0.25791929642661154,-0.050113528811410575,1.0,0.13004052189079576,0.12955194599176298,0.4941281240039353,0.4110352294253718,0.7255572405614739,0.20382063828098002,0.38376663639124,0.05508306170890035,0.4146459896571481,0.12616079881026843,-0.16457036136292336,0.29214643122518935,0.268112772170235,0.10205609894390377,-0.06228434278465452,0.782328879039141,0.3529795210859573,0.8072079168087082,0.22468765529541165,0.33650980796572116,0.054154918597257275,0.18940972855315702,0.189251844284333,-0.017703766813355996,0.6363750973170141,0.42903080310457076,0.10989566336382524,0.14189860973081025,0.3827970232651008,0.09803410824430632,0.1445194489389345,0.6827943482896577,0.15439170092878665,0.38533101927272634,-0.05536052854682226,-0.12862509611052123,0.22504035775269482,-0.2560006213803382,0.2805938019019852
Cerebellum_7b_L,0.0354213927890777,0.07195587293153008,-0.006507681180778057,0.3364223266282341,0.07641358235149912,0.16925870013604638,0.09852086614062268,0.2940641923577816,0.0828116096536381,0.12744236047085852,-0.06008162190491342,-0.02641961294443955,0.128606239672436,0.09581847828770301,-0.0419845391836416,0.2633434575877304,0.37362790486152614,0.489329076270657,0.1917516841326354,0.024176159344212897,-0.23806311068729766,0.39532031540242246,-0.19975297248637028,0.4129783735621517,0.1565778107180732,0.25785738112514367,-0.03668703033710322,0.14206508316468044,0.4623652630497173,-0.16793686529757387,0.13004052189079576,1.0,0.32512798522191444,0.3532575740931258,0.092061973854103,0.03652863875088993,-0.005992538752604426,0.0336840118555878,0.07193356506771324,0.3591247017618757,0.2581167707987063,-0.11191515731046427,0.4032145342587458,0.14674789343135147,-0.3002483853477763,-0.04095270664344734,0.069579333867899,0.08849027517972816,0.0784836137557993,-0.26494002393266713,-0.0012671880062693295,0.052793376086564724,0.23086537864476436,0.046297668464635254,0.43280283215891546,0.005510644460921207,-0.16627862742063976,0.0963166696189305,0.036745443469879124,0.21845627922540647,0.19042064432128164,-0.30815298183652595,0.04785529675739157,0.15581607527082686,-0.08382476487575306,0.2958101929534489,-0.052985806450870095,0.13429930894137915,0.0209334950563464,0.037378861886667364
OFCant_R,0.05273278038266462,0.1484000533688509,-0.1395286269762445,0.24958873014037805,-0.0004911452388587419,0.19596307224778284,0.1324496958437426,0.19483415576969265,0.19121916234852543,-0.03183252166575409,0.1984452281559365,0.15499875064367502,0.21352092772015327,0.10209507848380828,0.09802047795530586,0.040735591999500026,0.019444419976547517,0.3448724900200342,0.18955712034489058,-0.08854890989533551,-0.25471652763377545,0.11035907771118243,-0.18732550005069962,0.2858333072924922,0.158485815137305,0.012929360821502176,0.09429631991127338,0.18479785258529033,0.37865499187903207,-0.17559846560087863,0.12955194599176298,0.32512798522191444,1.0,0.23282019611523055,0.3163013117469113,0.10507387188139317,-0.07667452030418534,0.32786362801689417,0.05392479560778281,0.22342763790150344,0.17513066733565807,-0.0596348246593038,0.31230630156324946,0.15012836317133316,0.012733973278185417,-0.23214134791524169,0.043910084451898465,0.06203326710090044,0.11437079724463453,0.08129972611657146,0.13985596273917736,0.04864154804292774,0.28441295885190676,0.039264921582004585,0.08943289219585897,0.13842232646336478,0.04509952160879925,0.06429914283340687,0.04348617638349713,0.09672910795446382,0.16245853482354408,0.057539977617483765,0.18351952711139427,0.10976262071405145,0.07386491145868533,0.22781042650272695,-0.07689661201342017,0.17237368109672424,0.12771736015340068,0.2858870451215722
Frontal_Inf_Tri_L,-0.09003636948107473,0.5204478018161245,0.360307022245949,0.8471978301495978,-0.08025971376431619,0.2803134528060742,0.5918102244913663,0.6442340196480928,0.3970060660643549,0.07903357713930749,0.41460808927931414,0.35787501029464264,0.43397413452619793,0.5212077031049955,0.07377884586872972,0.2877993183517612,0.2812656848757281,0.39545178890033855,0.3789535684493521,0.21883761550084896,-0.27753810553194597,0.2842503968482237,-0.08846550422319868,0.7010048399092957,0.48199382547772895,0.18197801541512082,0.4077989130996171,0.5376533149546214,0.5051497613687453,0.18577118690488437,0.4941281240039353,0.3532575740931258,0.23282019611523055,1.0,0.7405876140802995,0.569429850395834,0.23040399972384057,0.5466122311716317,0.30412817306921713,0.5234984055560848,0.5329346838756777,-0.033753052086632936,0.5922534552381261,0.5033199796162356,0.025864198825522766,-0.03833212993852136,0.4067190822530978,0.1163929711997377,0.4143061418358841,0.10840938599331684,0.4684672491433865,0.18306731650717692,0.5524935644244093,0.5226058193603897,0.4127816531263626,0.6163772952631567,0.23971885948461993,0.023333934279766638,0.535179882077005,0.267437188923806,0.3870840294160119,0.22509673614770517,0.390969151507341,0.32931803664678994,0.47540151112762213,0.3190030836091134,-0.08728374204861716,0.5264431315562363,0.11521355690765014,0.6131326053200792
Frontal_Sup_Medial_L,0.11006350406178605,0.6021460285973066,0.2704069872288416,0.653180106567668,-0.15403712993837404,0.3320129935695968,0.6121207735410563,0.5892680088336808,0.3641290116619907,0.13155446792223952,0.4256922505802964,0.4486107822333063,0.4039568019055961,0.654918458485327,0.18774748245771716,0.09184587013393623,-0.008435340200402392,0.2908286123366654,0.44282491385646855,0.2052532009672902,-0.22183565300978103,0.13412133575331947,-0.12991853704305417,0.5804190248891093,0.4589055536181943,0.011412479661039372,0.4376536996818249,0.6568815933156807,0.4676867174711463,0.14108841261056712,0.4110352294253718,0.092061973854103,0.3163013117469113,0.7405876140802995,1.0,0.5580835683605818,0.2666492010672411,0.8161414230456587,0.36077527753389504,0.5848725276682302,0.40008430633534736,0.10103192817338655,0.5736930667779296,0.5337689906920879,0.1460239891565686,-0.03276331502873715,0.3036312475447096,0.004423033854900481,0.33857019392492194,0.4797820272987714,0.4417904178005605,0.19712604201251294,0.7203202668167292,0.4817851007746768,0.08805146679656718,0.7075639862850078,0.3906177591308201,0.03893597996881402,0.629606018246774,0.058160784299749475,0.4224874297197484,0.41855907078996335,0.5234905267278672,0.42364099661244065,0.5279562238970299,0.22377126225188473,-0.04219845068942598,0.49491171839979514,0.2630675158342766,0.843110385682174
Caudate_L,0.08486231075756191,0.5904065452786107,0.369237303186589,0.5212730267638945,0.20770698265147877,0.4241719964527871,0.4938236665182907,0.6243757786129345,0.5927433459153518,0.21540523356942112,0.5846539615290858,0.3890489180486722,0.44899514510802985,0.5400801423087488,0.26644002227244906,-0.04238870835732548,0.056239025796640925,0.12212672436775969,0.4483063624270354,0.5272006989215762,-0.1458415651950154,0.14297946311330004,-0.07166252807596749,0.4555745732705116,0.37842909078926734,0.046621835263437966,0.49498217871154315,0.3767648469251603,0.3483570444155669,-0.05442987111407965,0.7255572405614739,0.03652863875088993,0.10507387188139317,0.569429850395834,0.5580835683605818,1.0,0.42924133827181266,0.519628606724848,0.4164024013272151,0.4840622877876928,0.23607214721396735,-0.16323926578250056,0.33427226735537935,0.5825540602974792,0.16236663042673563,0.14425222866381404,0.5562752312113821,0.21676152169213644,0.7056774805588877,0.305721405037946,0.39877288172313663,0.2144381569999456,0.4442256139849297,0.5473892222544015,-0.03727578628995744,0.7519701873159992,0.6097692306643281,0.147846497812411,0.49779360293690106,0.33953177412178914,0.25254860363592574,0.33465726318207256,0.700610660470099,0.4430685772579576,0.6475007644137072,-0.006224684362146566,-0.037716549669002813,0.4406043984386462,-0.27430382086675775,0.5725790694321057
Lingual_R,0.3190874148531218,0.5515678313728632,0.6027633148961468,0.1459357765409843,-0.13968317181020173,0.07917991743192798,0.2534668038293676,0.3681658809883026,-0.03434248491556989,0.6859896620974165,0.056618179041226055,-0.10424181411535675,0.041831608909502334,0.6000901783081174,-0.10233193045152032,0.32679042957239607,0.40694009598160275,0.14776622401703618,0.2287340125918423,0.8183848484861859,0.26298190718345266,0.44875784330409996,0.07292261985733282,0.520902463411742,0.26751649508112885,0.41780670638671435,0.44175219931335,0.309661177177208,-0.2055540600361868,0.18349505525883883,0.20382063828098002,-0.005992538752604426,-0.07667452030418534,0.23040399972384057,0.2666492010672411,0.42924133827181266,1.0,0.09290431846898344,0.6725850766454616,0.4439458273034061,0.448201725851929,0.11850339891191804,0.16883942303115373,0.5245480004740983,0.09414355742095111,0.25392693536259914,-0.09158115795159655,0.3995823842789654,0.13347252682724614,0.3295940661951259,-0.11461914367974459,0.06752718067477394,0.43012980703278586,0.5524874819959508,0.09864557781912414,0.2793832659241206,0.36569992217246267,0.4183289421642995,0.5960008878603037,0.2148577382819223,0.4581868602837145,0.26261428711002877,0.25952632550572124,0.6909139301400511,0.08248973759038976,-0.08183328485369382,-0.126201021887577,0.2680229546951865,-0.025816153041889025,0.3093813387395214
Frontal_Sup_Medial_R,0.040659438470797095,0.4842247911908975,0.11064784249053562,0.4883366346924522,0.03153877251189598,0.39862360028890625,0.4744369156142034,0.559774452148363,0.4760035261792267,-0.00021673848606102158,0.5271814590027043,0.5664468582670684,0.4470869148373323,0.45981983227569306,0.35976894005758053,-0.07775534350732072,-0.21971533738396007,0.2802004044590639,0.361212202364302,0.19027586912053668,-0.236637708074174,0.053560517057138456,-0.062281981608895566,0.4035930004656653,0.31521936411997914,-0.06787318065772313,0.37527790957190726,0.5740078493010183,0.5384416852031619,0.016594226350245288,0.38376663639124,0.0336840118555878,0.32786362801689417,0.5466122311716317,0.8161414230456587,0.519628606724848,0.09290431846898344,1.0,0.30903553250127014,0.34565716608425595,0.1691343843558782,0.1030927051696641,0.38004076443759666,0.46906772623739457,0.14379118647777797,0.08381657915975065,0.3374046748524119,0.02814177380541878,0.40493483203279573,0.4706237967689008,0.36242533976415164,0.14730000248930172,0.4859274348008179,0.29221468550905305,-0.1361027352322639,0.6047966478945709,0.5076014051431116,0.03301320885434576,0.4503724889288545,0.19725843249416405,0.3279197493656484,0.3270138522276489,0.5360001991869133,0.34613717013969864,0.5281762698141632,0.09879178910518122,0.00561560597470185,0.3312732447630882,0.16613165811577432,0.8228405952265799
Angular_R,0.0006911605746987481,0.668773477275049,0.7354060689924218,0.2436610860111281,-0.013468290158511836,0.25717532160401685,0.31180100454282705,0.40498938965535874,0.06171508871477223,0.5569274549255541,0.10750651804126689,0.13541322423710564,0.0560320026461444,0.6018335877733223,0.09812688443082614,0.5253778409662436,0.4201142396568795,0.17472864658140722,0.25550213972417946,0.5656670528242773,0.20271853640683238,0.6764707202421374,-0.004449920606786134,0.5748515066725904,0.5018967653678327,0.6177026640339397,0.7114451023892118,0.5716782233721159,0.10568292926632317,0.21253499873695142,0.05508306170890035,0.07193356506771324,0.05392479560778281,0.30412817306921713,0.36077527753389504,0.4164024013272151,0.6725850766454616,0.30903553250127014,1.0,0.37489303828695864,0.5129119124870841,0.09373751636243793,0.22074112779675648,0.6173387275122963,0.13253295841912674,0.3386789386733738,-0.10280589994127849,0.06336340154884047,0.1051633104865973,0.2967486378175524,0.10466931688895034,0.17282763229088013,0.5409833788203133,0.6549070009870062,0.15265373250904893,0.3424721937774138,0.3705621059786002,0.19213636376230436,0.6699508013100898,0.15003501537653186,0.47386118168571534,0.36721369866416453,0.20679719991217127,0.6830709458909355,0.24601023449087286,0.022221686170073713,0.010139052047375063,0.3466911693541703,0.01470747646933747,0.5254333537905517
Thal_MDl_L,0.2529092967444221,0.4867823199582159,0.2701026481905506,0.4839892285020532,-0.06639009790444184,0.2749568400990423,0.48300901789659423,0.5540161244336986,0.3076685753236837,0.3302007017116672,0.1915183366983399,0.16156687689227278,0.2819605945865124,0.6236976345005935,0.07527155773985908,0.15558792451575723,0.3024079091096983,0.3173310581856734,0.5233255769258202,0.352895767821735,-0.10010056946397451,0.2903871950435653,-0.11025335879139918,0.601408845862213,0.4481363771335561,0.20166921781407998,0.30223818829562954,0.4315823791019313,0.31224058928176657,0.018621721719784212,0.4146459896571481,0.3591247017618757,0.22342763790150344,0.5234984055560848,0.5848725276682302,0.4840622877876928,0.4439458273034061,0.34565716608425595,0.37489303828695864,1.0,0.42030230165036214,-0.02760088085317733,0.6418703199820773,0.46622079442739967,0.07545284562997089,-0.07902549828805627,0.2228428403490433,0.08494527468760367,0.2879189894661462,0.28932436202382666,0.2440652124790109,0.054293019207174296,0.7272097269522613,0.4257202705978316,0.25119367473774384,0.5398519634707556,0.16036123093823162,0.1031750044012358,0.47588398900290546,0.11686745047170567,0.3436148391948361,0.15715219338358818,0.521601455515793,0.4547610041793817,0.19381626118786036,0.26774957247637793,-0.054796734790530315,0.42628492152947983,0.13311606409851154,0.4573111531369007
Cuneus_L,0.06498478687495926,0.4199097083229449,0.5854020159249763,0.44025837300393683,-0.15093980364475512,0.030431192800285677,0.24992649028226177,0.36179468489712746,-0.005055791822927092,0.28845083331507676,0.1898737024830286,0.027680556212248672,0.08367891534944068,0.39300539954530833,-0.12461771434620193,0.45705800351674647,0.41656727722751125,0.23477427118664684,0.171826920094365,0.23393505296181755,0.03700755588138748,0.7014431660742207,-0.07222429903862483,0.66195618777293,0.2810964773437353,0.655904620540902,0.3960883805580758,0.4578512548454977,0.18809507361810823,0.23472823563259873,0.12616079881026843,0.2581167707987063,0.17513066733565807,0.5329346838756777,0.40008430633534736,0.23607214721396735,0.448201725851929,0.1691343843558782,0.5129119124870841,0.42030230165036214,1.0,0.053842577507668875,0.3704563332469638,0.4010083102248548,-0.09687537861375808,-0.0617893230797918,0.012012292852441908,0.195414722047572,0.11912608404448526,-0.04452847713515515,0.08939251961536955,0.28595218621361607,0.3926583678685966,0.5127609108007801,0.37298811402061066,0.23434527149305145,0.05222186543801139,0.22099696331456878,0.5714381315829066,0.06769804379892873,0.35950770941321125,0.13289602053050084,0.06486548960714775,0.38652988007537575,0.04660409585718196,0.2175625105028158,-0.020891874619848073,0.33908162116973845,0.1776358729376718,0.40579236405802965
OFClat_L,0.06988529044139402,0.07087849986441515,0.13862823480271375,-0.1460065104071194,-0.3540851979995666,-0.01306825381857171,0.09382426535042412,-0.16115342379789216,-0.13407721609316164,-0.19130929405955302,-0.15519804348406144,-0.1421744908587644,-0.013352454986147991,0.06415526334751141,-0.1699779158074635,0.005214073441548968,-0.16426589701786468,-0.043550457521691004,0.020259866214206654,-0.03366278822851309,-0.1061469106183794,-0.09262717996470858,0.018052390442823262,0.05357858930842181,-0.008802444642316075,-0.09196580328153724,0.15290522066030665,0.20432871401116695,-0.21828436856291802,0.387206122061291,-0.16457036136292336,-0.11191515731046427,-0.0596348246593038,-0.033753052086632936,0.10103192817338655,-0.16323926578250056,0.11850339891191804,0.1030927051696641,0.09373751636243793,-0.02760088085317733,0.053842577507668875,1.0,0.08857896581242171,0.01036958473957008,-0.019463932769166768,-0.0895519384464603,-0.19841485425368952,0.0838496764913057,-0.10829423231735864,0.10680768264115244,-0.04345650970570665,-0.30260584544909763,0.011012724106743725,0.13765800383934737,-0.2850817411945792,-0.0693111941861187,0.17130292281702628,0.024270970608740783,0.23932482003097408,-0.22732555511593086,0.16919149424542307,0.16127502594486906,-0.20927776112272375,0.04434488121627664,-0.046375137140744205,0.19200246264216544,-0.09146540964349571,0.08476877468099983,0.5101635600572139,0.26806470277450056
Thal_MDm_R,0.22435036405970454,0.32759991970429475,0.2540098065362561,0.6371046222118006,0.08856506107646296,0.18732958480514408,0.4711492782793165,0.6476433636454771,0.19343932280081133,0.026190754705112326,0.2633475817209351,0.32258075706964545,0.3551933051081055,0.47063933429316496,0.01112754353208933,0.16892189986107187,0.21179931834229757,0.24737808457596724,0.22017299716901131,0.0416976079675136,-0.15901743339952243,0.22546003901033,-0.10223567483939815,0.5447340856374223,0.2522715661150788,0.08848324979575584,0.2826888992777741,0.5836487410425564,0.4786464482533257,0.09801890925548394,0.29214643122518935,0.4032145342587458,0.31230630156324946,0.5922534552381261,0.5736930667779296,0.33427226735537935,0.16883942303115373,0.38004076443759666,0.22074112779675648,0.6418703199820773,0.3704563332469638,0.08857896581242171,1.0,0.3815546157166117,-0.06660486405508817,-0.06594423251857935,0.3838805899453791,-0.06168374048938838,0.3172467239531938,0.04297623297838457,0.46962367970112645,-0.0614072441294931,0.5957230256220609,0.3625681200496023,0.22385714915630706,0.5665335627168551,0.06021444376789841,-0.0036509877680755212,0.46899768777548545,0.053472172533522946,0.3040865969105301,0.29886880824295137,0.44985597067122385,0.23927162949818787,0.15186289578123024,0.29236052332722656,-0.02574141409457694,0.5105833117595652,0.06343532745133794,0.5201115354952985
Thal_MDm_L,0.16976157060225996,0.760211811593533,0.46224598099860603,0.47155491746282324,0.010536940699089135,0.49940247641755064,0.6088038116675237,0.5087669272450391,0.3457049040671915,0.44514022176055246,0.42351709846503977,0.24512045906249474,0.24087923156271787,0.7669430360087047,0.14597148424656742,0.26743717452276167,0.2157732597145353,0.19407886260552693,0.3831222202085807,0.5113904266822141,-0.024499406985854122,0.43257291485975624,-0.0013190437535454444,0.6191879801476176,0.4570176079485031,0.3286980950203752,0.6998141485390769,0.5265227417741819,0.3144991740536385,0.12782548906527233,0.268112772170235,0.14674789343135147,0.15012836317133316,0.5033199796162356,0.5337689906920879,0.5825540602974792,0.5245480004740983,0.46906772623739457,0.6173387275122963,0.46622079442739967,0.4010083102248548,0.01036958473957008,0.3815546157166117,1.0,0.07484705671073398,0.3629022880430299,0.14320251955509394,0.06213189227976975,0.3975468901373962,0.29182214127265366,0.19268515601760025,0.17219030377627131,0.6106992079746003,0.6228024990428619,0.1739423576944032,0.5667231805755949,0.46164948206409345,0.3783365503250318,0.6753815664079638,0.3604655872768078,0.42889144909739135,0.34868659216196296,0.3844608837263184,0.6896038686473005,0.536419024389046,0.028425909291956694,-0.013241094251875807,0.5473655598023416,-0.008453533817268245,0.6296751416767437
Cerebellum_10_L,-0.07758469046298462,0.2498746982986916,0.14869768753783788,0.0828550339410423,0.0920054635405935,0.04102430951502546,0.15962402030983222,0.019246288255179964,0.23920621477254325,0.035633867863099224,0.17140359398499003,0.35696713961344734,0.21555240709752266,0.14537969756619717,0.16758090430333458,-0.01559824427516714,-0.006725156305686376,-0.14590299403723253,0.042908279206354906,0.1378352466615062,0.0523532315534965,-0.13391023949877734,0.09476805798011717,0.06654956999358949,0.14566983986703105,-0.1422934213680672,0.19076649749483857,0.13383599649377956,-0.019266127232503615,0.20792418810977203,0.10205609894390377,-0.3002483853477763,0.012733973278185417,0.025864198825522766,0.1460239891565686,0.16236663042673563,0.09414355742095111,0.14379118647777797,0.13253295841912674,0.07545284562997089,-0.09687537861375808,-0.019463932769166768,-0.06660486405508817,0.07484705671073398,1.0,0.04819806109518377,0.02683272149538161,0.02463791309875149,0.09914299777252604,0.22160613209757743,0.23241871028821848,-0.08043806035223076,0.10970750268803954,0.1601048262485626,0.00540710849214828,0.17526645031409377,0.23965741263176166,-0.03318430483984241,0.15661420084278815,0.1512312022841706,0.05698137823113342,0.20423440481066368,0.1657130514374362,0.0851325959619497,0.3050582678150377,-0.015422912873860046,-0.10469717295580835,0.06240249217745001,-0.023209905217506193,0.10203867685728109
Cerebellum_7b_R,0.05232569325714578,0.24958668019397706,0.2573322557493707,-0.03315948077703479,0.15187607996513475,0.19755129844331135,0.09564139557740434,0.121473905696044,0.08988839803888513,0.37141426371039615,0.09448908248076679,0.23185661471392519,0.05060740686413807,0.2575094080267508,0.2471783165888669,0.24554889734657764,0.051187691250157506,-0.012705054687859985,0.02616286000774752,0.3371033494308371,0.1938808627206923,0.3223489882687103,0.05080095974846859,0.07055599097030368,0.14481953545920626,0.2522386125370604,0.2502687168730734,0.2573282099521101,0.11848848086241495,0.12873397039560866,-0.06228434278465452,-0.04095270664344734,-0.23214134791524169,-0.03833212993852136,-0.03276331502873715,0.14425222866381404,0.25392693536259914,0.08381657915975065,0.3386789386733738,-0.07902549828805627,-0.0617893230797918,-0.0895519384464603,-0.06594423251857935,0.3629022880430299,0.04819806109518377,1.0,-0.053448211022111315,0.04963399382011421,0.022751509909690916,0.11939372841886402,-0.00041364074611103646,0.16416104612187102,0.09763314192851699,0.13649623605230676,0.03244190336119568,0.09854044687968141,0.19257427476091804,0.14972024218934998,0.29251970795538274,0.2187964528130699,0.2541996972861347,0.17490093126695994,0.10209060099248098,0.4060259252224411,0.10190477296658242,-0.1904183442340699,0.04815702151734492,0.11984941539950056,-0.23666493547139708,0.11299074824904924
Thal_VA_R,0.08451523754560972,0.10019750821873699,-0.013521465668412511,0.5032990426862595,0.24646883136415368,0.2743404362267567,0.29565690900094194,0.4431261210311025,0.4975344526815786,-0.19184251820649928,0.43944901684999227,0.3239313962407087,0.6535472160004137,0.11250049063786942,0.29742872908034845,-0.16126675748394848,-0.0581689791331611,0.06597956714806447,0.13792321788291045,0.013590999478105688,-0.10532155905700089,-0.1539178244222617,-0.021566992906514044,0.08527104601819518,-0.038169669706988714,-0.22264749532827596,0.0774306217250683,0.0802717324894591,0.2709315911554723,0.038290795700400324,0.782328879039141,0.069579333867899,0.043910084451898465,0.4067190822530978,0.3036312475447096,0.5562752312113821,-0.09158115795159655,0.3374046748524119,-0.10280589994127849,0.2228428403490433,0.012012292852441908,-0.19841485425368952,0.3838805899453791,0.14320251955509394,0.02683272149538161,-0.053448211022111315,1.0,-0.00538356594664785,0.8058507641714363,0.0874063865932572,0.5198904215293702,-0.05518174784052932,0.07151697758482181,0.09494426755866604,-0.026118127375351383,0.6694538841071085,0.2932505779683869,-0.10907850111460599,0.025369227344340353,0.27391963684966075,-0.0629931015233853,0.23065885225772276,0.5906041810320087,-0.06269253807570031,0.35940644187286686,-0.13681538722531608,-0.018155619551615442,0.26118657742579765,-0.3970114073803695,0.20563506634226134
Cerebellum_10_R,0.32584419931922526,0.13403440182264229,0.1406230239421388,0.06673729294615323,0.04311066087211619,-0.1317015247688797,-0.07276165115769004,0.23908453601727325,0.15182661141060708,0.05133902811558333,0.2815879542504814,-0.010552912279515608,0.22688697322490006,-0.0022972709762072423,-0.07255697569729211,0.05844317642352291,0.10526625804301946,0.15826105923160252,0.030159423178974125,0.34248061110859923,-0.016162291258409966,0.14661947536188705,-0.09131840093792361,0.2863361937518527,-0.055986266605810624,0.0585951045678467,-0.03728271437528125,-0.06395299129671896,-0.07271485916692524,0.044673828753255894,0.3529795210859573,0.08849027517972816,0.06203326710090044,0.1163929711997377,0.004423033854900481,0.21676152169213644,0.3995823842789654,0.02814177380541878,0.06336340154884047,0.08494527468760367,0.195414722047572,0.0838496764913057,-0.06168374048938838,0.06213189227976975,0.02463791309875149,0.04963399382011421,-0.00538356594664785,1.0,0.20499040577443717,-0.10431042162623642,-0.2899548526645409,-0.06647664500850192,-0.17271572181059489,0.056935918053725415,-0.09310718421506657,-0.07387004850829335,0.2653473685470694,0.5178215410787296,0.1432129120234059,0.41108458028424383,0.14603522954327053,-0.12474249948711823,0.17973287021834092,0.19128451439466015,-0.12533155260754958,0.06107933960336922,-0.09203488795323381,0.060018738014804174,-0.0682604349013529,0.05880990675380825
Pallidum_L,0.2303568850046574,0.35122190706640477,0.18507198010845693,0.4828699818667854,0.3028605187458748,0.460934452101226,0.3517190326459824,0.5627456449325703,0.7001631987219977,-0.15862581366700462,0.6444614354520575,0.34752643096103664,0.615392438620119,0.22272739320347337,0.291359031295126,-0.17281312403450622,-0.027776620007185115,0.03977346127024845,0.2620064421425874,0.2599224368683123,-0.11166950264208099,-0.05307301858492808,-0.02955171111654486,0.2919153831752016,0.038405245326357855,-0.21957720470699352,0.34556717562242356,0.1294556505777736,0.3260930869977633,0.018492504185076298,0.8072079168087082,0.0784836137557993,0.11437079724463453,0.4143061418358841,0.33857019392492194,0.7056774805588877,0.13347252682724614,0.40493483203279573,0.1051633104865973,0.2879189894661462,0.11912608404448526,-0.10829423231735864,0.3172467239531938,0.3975468901373962,0.09914299777252604,0.022751509909690916,0.8058507641714363,0.20499040577443717,1.0,0.03208674184339814,0.38690782199047735,-0.05240351197685067,0.07702143440572486,0.3157753962456109,-0.11037985264232977,0.6964406275002543,0.4776404564452948,0.19905418796630583,0.21840106273620505,0.4757193092189502,0.03486000173064452,0.19369428136408703,0.6495449656373986,0.0986731921454083,0.4933446568275059,-0.055346441203154066,-0.03746829657026566,0.3345613877309639,-0.4015031272472598,0.3469318745868368
Rolandic_Oper_R,0.16678554277441596,0.28203964578594026,0.05275387343583483,-0.016303211844196898,-0.2806395612712762,0.3156842906398218,0.35529300301681993,0.06404915958837816,0.09925178834621179,0.46559943674623655,0.14122808623706887,0.15634053934664324,0.21693209720427456,0.46977201703298155,0.40739932436083837,-0.05780887729869322,-0.2879937524453454,0.14208639674960746,0.41578361448507495,0.39157166098043955,0.04100817626676141,-0.006815307054017099,-0.06838331448660386,-0.011089558362004166,0.1976436585292724,0.02236059634148855,0.08628477527913747,0.2091414954049919,-0.06146159855144126,-0.02267114498459167,0.22468765529541165,-0.26494002393266713,0.08129972611657146,0.10840938599331684,0.4797820272987714,0.305721405037946,0.3295940661951259,0.4706237967689008,0.2967486378175524,0.28932436202382666,-0.04452847713515515,0.10680768264115244,0.04297623297838457,0.29182214127265366,0.22160613209757743,0.11939372841886402,0.0874063865932572,-0.10431042162623642,0.03208674184339814,1.0,-0.0006958336362356717,0.2175069928997203,0.481342121993226,0.029755660913904258,-0.2693353713888892,0.33945383359029113,0.46017776122596404,-0.03926607155457204,0.1832548480334925,-0.07400901047556101,0.30727616555220777,0.41870665269306934,0.3865158182663059,0.4847964241334349,0.2758033219767657,-0.17832298383524692,-0.07713081698764777,0.058970467714307494,0.2023899585541994,0.3737449216809954
