,Temporal_Mid_R,ParaHippocampal_R,Raphe_D,OFCmed_L,Olfactory_R,Thal_IL_R,SN_pr_L,Rolandic_Oper_R,SN_pc_R,Precentral_L,Angular_R,Vermis_9,SupraMarginal_R,Vermis_4_5,SN_pr_R,Thal_MDl_R,Thal_MGN_R,Thal_PuM_R,Frontal_Mid_2_R,Frontal_Inf_Orb_2_L,Supp_Motor_Area_R,Thal_AV_R,Temporal_Pole_Sup_R,Cerebellum_3_R,VTA_R,Frontal_Inf_Orb_2_R,Thal_PuM_L,ACC_sub_L,Cuneus_L,Hippocampus_L,Frontal_Inf_Tri_R,Thal_LGN_R,SN_pc_L,ParaHippocampal_L,Occipital_Sup_L,Parietal_Inf_L,Thal_VPL_L,Cerebellum_Crus1_R,Vermis_1_2,Parietal_Inf_R,Cerebellum_4_5_L,Thal_MGN_L,Thal_VA_L,ACC_sub_R,Frontal_Inf_Oper_R,Thal_Re_L,Frontal_Med_Orb_L,Lingual_R,Cuneus_R,Vermis_8,N_Acc_R,Precuneus_L,Cerebellum_9_R,Paracentral_Lobule_R,Parietal_Sup_R,Cerebellum_9_L,Angular_L,Postcentral_R,OFClat_R,Temporal_Pole_Sup_L,Thal_VPL_R,Hippocampus_R,Cerebellum_10_R,Thal_IL_L,Temporal_Sup_R,Precuneus_R,N_Acc_L,Thal_PuA_R,Thal_MDm_L,Occipital_Inf_L,Occipital_Sup_R,Thal_MDm_R,Thal_MDl_L,Cerebellum_7b_R,Temporal_Pole_Mid_L,Thal_VL_L,Calcarine_L,Pallidum_L,Rectus_L,Temporal_Sup_L,Cingulate_Post_L,Frontal_Sup_Medial_R,Precentral_R,Fusiform_L,Fusiform_R,Cingulate_Mid_R,Vermis_7,Red_N_R,OFClat_L,ACC_sup_L,OFCant_L,Cerebellum_7b_L,Caudate_R,Cerebellum_10_L,Cingulate_Mid_L,Insula_L,ACC_pre_L,OFCpost_R,Lingual_L,Olfactory_L,Rectus_R,Thal_LP_R,Occipital_Mid_R,Pallidum_R,Heschl_L,Frontal_Inf_Oper_L,OFCpost_L,Cerebellum_6_R,OFCmed_R,Thal_AV_L,ACC_sup_R,ACC_pre_R,Thal_PuI_R,Red_N_L,Cerebellum_8_R,Frontal_Mid_2_L,Calcarine_R,Cerebellum_Crus2_L,Cingulate_Post_R,Paracentral_Lobule_L,Frontal_Inf_Tri_L,Parietal_Sup_L,Putamen_L,Caudate_L,Thal_VA_R,Temporal_Inf_R,Cerebellum_4_5_R,Thal_PuL_R,Frontal_Sup_2_R,Thal_VL_R
Thal_PuM_L,0.3046115573091013,0.25839991404853446,0.5408650515862843,-0.21158632990597667,0.1914556696204858,-0.05709369721038544,0.22104383935620972,0.044292019904273866,0.2906658505664411,0.7808304496104602,0.638030144835016,-0.054732841555440205,0.6676210255998289,0.7043439565117894,0.2722282222340516,0.300911721140737,0.11558135544042962,0.6848494805553317,0.5211491037449172,0.1753953239814274,0.5502292988923052,0.15518014288780468,0.16510099155063196,0.5805239450623131,0.15415758648019495,-0.12383516989682035,1.0,-0.010635255143067063,0.6117958448588158,0.5959445912373176,0.27751188816485267,0.48500420378182424,0.7201307599136401,0.5213984629867483,0.4745464529164094,0.5055303386708828,0.7973556982572423,-0.027816235221873438,0.6369317125649366,0.508675172206238,0.5973925797541451,0.28074268878409653,0.40661849996348415,-0.04601682927693092,0.3405821888848561,0.11353951205451966,-0.0053628513198276375,0.6753743760507015,0.5394258164572042,-0.19767892740292228,-0.05263386683545048,0.8273425209597717,0.21762133645241188,0.7175565165494926,0.7846562905805802,-0.008674499152120346,0.321791538681475,0.7159847462440752,0.10856422696647426,0.3880585328038196,0.5173540272923591,0.3419405102938303,0.333073658303291,0.46237868511429797,0.6287128443536089,0.7666977911738535,-0.09803511692502648,0.4314275380369484,0.7183927080751278,0.05066749571829059,0.4850449315510062,0.37933485616126694,0.501005533599591,0.14314941575958848,0.21085069067561343,0.7287711337345592,0.6642196682682601,0.33708415850196055,0.26801121435753944,0.5572557534308669,0.8091180626553327,0.3556970625531995,0.7609980381390058,0.5530666875593374,0.4795092185816227,0.744674685022804,0.07700832304247897,0.23079860962528193,0.18501460115194554,0.33217735701687806,0.05632945078576661,0.17697217074203508,0.44204381848531715,0.03959392571523451,0.7014662840380154,0.4765324680271586,-0.08718219460065751,0.11638408214183392,0.6505255321940803,0.09836251497584841,-0.06469650161948652,0.46497170752780437,0.34071699861331134,0.2588576387599458,0.7212367824114494,0.4740441906465652,-0.1600498420236765,0.29429193128326314,0.10042931793574077,0.3921590067733749,0.026238288873093884,-0.19763188183077218,0.5859762430280114,0.6826877805208731,0.0898705542978845,0.5221868109166281,0.7153474744897356,0.06056345772417169,0.7044228422318485,0.7213383338700071,0.5351792793960075,0.5666278594610469,0.2695362810773161,0.515194848391174,0.045091633637028034,0.28639579987895186,0.31594799058227274,0.4488756300957371,0.6185304691486839,0.4564040011701693
ACC_sub_L,0.27712243684999127,-0.12803434469664352,-0.10542870970540531,-0.19437277689257706,-0.03244450624808868,0.09534544530965142,-0.20113182517140338,-0.04111633909582659,-0.04052882563711582,0.17194315746811265,0.15078922172357032,-0.223784674547467,0.14103829618078778,0.2167612834298916,0.04493951092286774,0.3046948294169928,0.05542464987536602,0.10137166876509325,-0.04914524512824722,0.07960604287861697,0.24247964506641884,0.0840981643215623,-0.10151047624155805,0.011369250434258687,-0.1937914774454135,-0.1230852478419143,-0.010635255143067063,1.0,0.06690227724720105,-0.11150611026413158,-0.32096925845344343,0.06140876156513989,-0.08143991935873562,-0.061609391563924046,0.027856881069847714,0.17139284168286845,0.011750048927677377,0.2443683552166594,0.040339729070431665,0.1326350844362045,0.05911162653776325,0.08407012841588037,0.10217496370813796,-0.052141068459013944,-0.0776525774193428,0.09860603857514283,0.11390026969518677,0.07254025264970602,0.18107917595807121,0.011560476998000396,0.12147779692298266,0.19807074674052919,-0.07577112538046665,0.13139682353567167,0.15434603575565595,-0.038059351376256385,0.16835740858533654,0.15214633313154355,0.13759368507087177,-0.20985586124028857,0.210241926858726,-0.13037054194324185,-0.2740514586784433,0.016767240422353415,0.02656929949325834,0.11287048926696973,0.274627056675349,0.14358765363829123,-0.03265028513941581,0.08841272861476139,0.08638294491150846,0.15178804966860476,0.0865361258705666,0.13494352741304771,-0.12093298126359593,-0.19820209886923187,0.19240586486578498,-0.26897354441481336,0.21066339706475792,0.11189131792606333,0.16650028446573073,-0.11844588197756808,0.10756344766455819,-0.0017842418478894143,-0.06357655140431279,0.036849764631747196,-0.16145497939563916,-0.05789685449456278,0.15948209609512132,-0.09128184546601478,0.17770656019417738,0.0338084011907264,-0.2723930863954281,-0.013801549431359448,0.05702510962226879,-0.11734318865874074,0.2102250982530229,-0.15607754177871935,0.23191024104738053,0.0056885487545049575,-0.14703079676386951,-0.1708666299069162,0.11976566741883814,-0.3220057865155903,-0.10603116770246072,-0.05274856182616013,-0.1328026348287238,-0.30927101175685495,-0.06570588954454568,0.053094844180134944,-0.22649452012164387,-0.2106813901437532,0.11024550476171721,-0.049516675084427066,-0.08779448967091452,0.02311966957866961,0.2642010083493652,0.13708644056790809,0.273280858977281,0.19069525699727194,-0.032133642813365504,0.13706052074701205,-0.16158422075032544,-0.2161852966506092,-0.19643746896797765,0.019151865153150927,0.08945092195388589,0.12267691159677203,0.009124428904714333,-0.013330799028693106
Cuneus_L,0.33408555320936983,0.06486548960714775,0.2863774477711629,-0.11584835757547679,0.23477427118664684,-0.00901285993089392,-0.005055791822927092,-0.04452847713515515,-0.007873369248093488,0.579315499521518,0.5129119124870841,0.020743472723139873,0.5210347930716245,0.6100719426669778,0.171826920094365,0.3307935742700616,0.16338315781955132,0.39300539954530833,0.39900029273381943,0.013689964510851528,0.4578512548454977,0.08939251961536955,0.23785415425587472,0.38652988007537575,-0.06303100145286228,-0.01617155069441613,0.6117958448588158,0.06690227724720105,1.0,0.43343469736049356,0.0657807172323801,0.35950770941321125,0.44098455202955433,0.36179468489712746,0.8691191391608394,0.5487305354598927,0.4199097083229449,0.07957526736600133,0.6129673637381868,0.5105286976365848,0.5415679267334753,0.13289602053050084,0.34271080902006645,-0.020891874619848073,0.18991303380446142,0.2175625105028158,0.03700755588138748,0.448201725851929,0.7764685660322261,-0.19425291212045334,0.019424500809867788,0.6982561990725191,0.2706951728023234,0.6011088007934463,0.5731646796574383,-0.1261762824895914,0.45705800351674647,0.4512168452603327,0.1776358729376718,0.1998552301627732,0.3926583678685966,0.07863755180538028,0.195414722047572,0.24992649028226177,0.3487833364683139,0.6459712194002419,-0.02630997701157337,0.2946237370247868,0.4010083102248548,-0.07222429903862483,0.7014431660742207,0.3704563332469638,0.42030230165036214,-0.0617893230797918,0.26817405463305277,0.3457417899952968,0.7335227980028293,0.11912608404448526,0.23472823563259873,0.45085456012324426,0.5127609108007801,0.1691343843558782,0.5296047023304628,0.35201607245117184,0.23393505296181755,0.47002480050231027,0.28595218621361607,0.030431192800285677,0.053842577507668875,0.04660409585718196,-0.12550661904570756,0.2581167707987063,0.1587990845287655,-0.09687537861375808,0.4609216314975842,0.44025837300393683,0.04302977085172899,0.08367891534944068,0.5433929407551601,0.09351714808750197,-0.15093980364475512,0.11954379491170088,0.655904620540902,0.12616079881026843,0.4334127066326892,0.4777817245355375,-0.12461771434620193,0.1898737024830286,-0.04534358654309792,0.19882205749917736,0.010851052688065374,-0.05455533507629641,0.33908162116973845,0.5252147261346423,0.027680556212248672,0.2818261532103527,0.68936019458051,-0.018960689359261314,0.6030436168337198,0.5197595338198506,0.5329346838756777,0.5854020159249763,0.1417163596502697,0.23607214721396735,0.012012292852441908,0.17305285983413235,0.28845083331507676,0.2810964773437353,0.40579236405802965,0.23434527149305145
Hippocampus_L,0.027747817235319786,0.7321936872901937,0.7768805477378626,0.4297723046843188,0.21490206881993953,-0.1422756820736341,0.6197553489455893,0.04849287202655987,0.2795806078557995,0.6314462632679896,0.41600997269301454,0.285806354026227,0.5728887611112597,0.3627721555630311,0.3896336036777449,0.20950614168835166,-0.11254795559991809,0.4921741714745798,0.6378871141932615,-0.22039485322425825,0.5610703147208045,0.4604325709153853,0.27231712770079547,0.2999082569598098,0.10384698064089776,-0.0068928160856980055,0.5959445912373176,-0.11150611026413158,0.43343469736049356,1.0,0.5210878039664166,0.22767938558731057,0.4616220969555619,0.8277904916659687,0.31607854278952546,0.3900212165106245,0.5590749703980312,-0.34028849359379904,0.3531342136054884,0.554476227181193,0.47161790492067035,0.32678679807772726,0.3078323154953213,0.045541252604173806,0.4709472329969713,0.17544267090460963,-0.0916010804763229,0.26990400892061844,0.3168316359956704,-0.10160050151943309,0.16565683933404599,0.5941878886776822,0.2385083674702829,0.6631798061616725,0.6093231793908795,0.09687046556211232,-0.007781019607804028,0.6347765970675833,-0.24255644215111408,0.22594080738042638,0.46173912632278336,0.660614543804036,0.18031237910773984,0.44528002495081964,0.45101696414210385,0.5831716519713074,0.12038710258174426,0.32063212317332196,0.5773677630711067,-0.11640453045308458,0.2673448390673251,0.5560197725884986,0.5472119064969079,0.08346721451782915,0.11460326660819332,0.6259796285953095,0.34567191584520507,0.7333190945862347,-0.014355858783927505,0.4624848692598782,0.5605883739961467,0.5755375441839903,0.7033410582746317,0.5458480858574947,0.26864699460698355,0.6567174401557715,0.08774513220204977,0.34601586728739675,-0.12716908537299254,0.524767043476622,-0.3439285288083199,0.19452366721736566,0.5798716863884923,0.07475112223967048,0.6729029526420076,0.6188189229102161,0.07241768560102446,0.5074943061505451,0.2636554549854655,0.2892577622798746,0.3854901635548872,0.5166541095528604,0.0494282274307833,0.5773059498845312,0.5500158436286865,0.36745223425342705,0.26734688641631543,0.6130699758492434,0.44839919488082114,0.5627598845658577,0.41773786309819955,0.3129620756147506,0.5553045186004683,0.5800571129815708,0.5298523398380872,0.5226262407716298,0.3413515991795511,-0.264424891521773,0.49857934709638374,0.672139818252863,0.6072869811841511,0.4289237392540458,0.58000409499462,0.6995766765916877,0.513349906509437,0.10688908579724295,-0.016662963179589468,0.33502076568923306,0.6797767400289119,0.7507353745131438
Frontal_Inf_Tri_R,0.08942746197238904,0.6287959770344723,0.6350182648252223,0.41159849678126526,0.20612392598384663,0.11317872342971916,0.5974336424961432,0.5428080398175599,0.5975701407192054,0.3056513893688557,0.22500441427891232,0.07354673440572843,0.3796834838105831,0.009234373096525073,0.5086288098148715,0.04981705515424381,-0.09098940470186498,0.39672410625476495,0.6223204013988047,0.16890410121145089,0.26867994922541416,0.14919542931787758,0.42428145404675965,0.4639365321407921,0.3894716886703574,0.455760267112984,0.27751188816485267,-0.32096925845344343,0.0657807172323801,0.5210878039664166,1.0,0.30121337532982606,0.4208825826472671,0.36223724879475466,-0.03973163944296793,0.11637003204462879,0.4483557970122923,-0.16272931013168873,0.09394677009679016,0.3097679266343967,0.07657161078392231,0.28680620792556955,0.23949170105986703,-0.04368468902044814,0.7683943207231352,-0.06013262433369958,-0.1789096714034285,0.20197832400384674,-0.13253702922811375,0.2002034511691551,-0.16350797988275553,0.13282039295808937,-0.16380875611869142,0.3168928987797039,0.19988026157692773,0.23925680133354144,-0.1721603890766821,0.47346461412836377,-0.09808753406571644,0.4088650253389929,0.2789649701092034,0.685935388753279,0.17709632901211614,0.4403586335551814,0.5188262513721876,0.2579877477929262,-0.13032974911519699,0.35978943453786827,0.5463880890301552,-0.17025415583726092,0.06450366127004757,0.09558740669106733,0.21887786689876684,0.21038733396743042,0.12375493662512858,0.6537392011450368,-0.05268019655378321,0.5849412833327848,-0.14722770974074068,-0.08127372449396379,0.20843345159442872,0.6191169159320344,0.4098967242497093,0.15667336199615128,0.4108464306534458,0.5196373274640529,0.32370397716173316,0.5855327472511708,-0.039166810424966225,0.6264897309329386,-0.06925220773558764,-0.025477810705707978,0.7684561618099865,0.1534364234145426,0.4903160317102601,0.25609695145949046,-0.17022022061360564,0.49540323222652305,-0.08386305217064532,0.10898135203988896,0.06692870551255935,0.4724137790193664,-0.06788795384116178,0.5555330402352816,0.25679547718932755,0.20542402121094938,0.5598952010154238,0.6968697750431864,-0.04451689071726437,0.14232392924869544,0.5480584848790153,0.3563627649595626,0.21238056988255893,0.2620342690193541,0.4590819091747957,0.5940693869295149,-0.09268182766360436,0.03801686590132411,0.04477066503539989,0.3077777372611423,0.37285983849847953,0.12317043818728288,0.492054603285841,0.6515805913189092,0.34056623065148967,0.12173024498466271,0.1812683798052596,0.19669651999734689,0.5281532595852564,0.5344769616089994
Thal_LGN_R,0.3610453964783969,0.15097318827750486,0.3668173184614889,-0.14539489168331646,0.25961581488342983,0.12180532926056882,0.05024551953001589,0.30727616555220777,0.2889766999962132,0.5141545757790702,0.47386118168571534,-0.1384106318297764,0.469299432486448,0.4539141998855916,0.2422884966416347,0.360104826650012,0.29420124032158557,0.5377680046349825,0.4155761840914657,0.20838953440600932,0.4510418194263253,0.05713283968367421,0.21377386200748957,0.6485277446495996,0.14102731586173858,0.1154834924463037,0.48500420378182424,0.06140876156513989,0.35950770941321125,0.22767938558731057,0.30121337532982606,1.0,0.42238288555205755,0.2773947716934139,0.32042249443705983,0.38736264402814385,0.524888732453956,0.24197323604276327,0.6046376559759777,0.4424026290936707,0.45181772484435384,0.29725334653784496,0.31322796610783055,-0.1625229357336543,0.40464968592455547,0.07335090683304939,-0.014089947390703754,0.4581868602837145,0.36910175877594337,0.027262542493817557,-0.0027412281660488098,0.46443690677533467,0.11985553283364125,0.42533162055919504,0.441585373209236,0.09580336484658739,0.3957169934861307,0.5305979869818088,0.16395907943614307,0.30114790010393094,0.5215622382052847,0.2532672659442934,0.14603522954327053,0.40660232451444506,0.4395279028609946,0.3862359051773091,-0.06801984029921249,0.5154448608740133,0.42889144909739135,0.08353731638043048,0.42548557620980954,0.3040865969105301,0.3436148391948361,0.2541996972861347,0.2657064520295587,0.4015751231441149,0.4488151202515367,0.03486000173064452,0.2174785010761684,0.3071678925864026,0.41054334346273763,0.3279197493656484,0.46918721278321,0.37596404270657846,0.385078809595423,0.4198256664038789,0.16118174328047213,0.22794764014742835,0.16919149424542307,0.08035045511843794,0.08252353878145574,0.19042064432128164,0.23042392908523396,0.05698137823113342,0.5457923921877189,0.35438334591218196,0.11381893320235047,0.09389153001493612,0.4105052527651313,0.0242585397337503,-0.22436331270588533,0.36140439721602247,0.31164382334363294,0.09803410824430632,0.4356169463387512,0.34625542698912554,0.03666633456827772,0.16450683458151108,-0.1123667012522384,0.14392638398480742,0.04757205106807731,-0.0438435711839579,0.4084453741166982,0.4122562133353765,0.17987990121602004,0.4199758962548702,0.456147352840978,0.2842705056028502,0.33386035340450865,0.48736932393830273,0.3870840294160119,0.334611061025654,0.1708508137849415,0.25254860363592574,-0.0629931015233853,0.21260758151870712,0.4525803078656683,0.3029546830140499,0.4523237866070704,0.2633259715411417
SN_pc_L,0.21228464330909208,0.17571807248350874,0.5296869310234377,-0.22330557482383387,0.23086895480131026,-0.013399864814416199,0.45030378760124085,0.13566886032641365,0.30537223105733197,0.5962944131711788,0.4913873529038021,-0.17610816522616046,0.5598321428300512,0.6222242742622884,0.37752491836552243,0.14482424090413862,-0.029606382841846704,0.5690322324066254,0.5257058012869834,0.23348258037453853,0.31078667991473,0.08989101573139176,0.15624538882413205,0.5156546100297388,0.3165017432082239,0.12051650025605536,0.7201307599136401,-0.08143991935873562,0.44098455202955433,0.4616220969555619,0.4208825826472671,0.42238288555205755,1.0,0.3751520235677682,0.33170594973027323,0.3949161244192034,0.771173590939448,-0.0835139096814829,0.5458372153416647,0.32135213433265164,0.4995261432174913,0.04623775442890697,0.42828444196997467,-0.15140196620434904,0.3881152131337016,0.12559544043134746,-0.13668474015206503,0.5053058847878502,0.323568403594208,-0.23348351652669197,-0.15617632834809073,0.6048694984474396,0.20580824663059966,0.5214794866611758,0.595064599690914,-0.05720356685000038,0.3127267017293573,0.611602943698028,0.1784179622034395,0.43498553152921043,0.4317913356774325,0.2891901166815372,0.307442495817976,0.44606799310829326,0.5426685600224703,0.6019952887247622,-0.07601426395686166,0.37153820558057254,0.6405408514357412,0.014347140682393629,0.347929535655508,0.21017350832977652,0.45035102839603236,0.12718737267826277,0.20378530469517545,0.7008163791513597,0.5384105764438558,0.3480877455896412,0.20174277728278364,0.5249372570983605,0.6167176098239449,0.3543154503655774,0.5582473669870008,0.5138730969485468,0.49108400327216284,0.6364271279069693,0.09530655557898397,0.35726971049781575,0.0699332031494975,0.4196967401457711,0.009795147933805908,0.19930240321025663,0.5250309168800683,0.23251153439517594,0.5717500035555589,0.4890265667185393,-0.31021524099489645,0.12960195816001396,0.5736482828762656,0.08878528627024616,-0.1545924379713822,0.40068446506603705,0.1895388304424445,0.3236034897048937,0.645379210135433,0.5710825685125317,-0.07391152525208,0.3229800560528021,-0.030748165871702433,0.18215229098960078,0.19933963990717857,-0.06243528634527346,0.41959683319433966,0.5678660969582143,0.13540870974675237,0.5655348532731229,0.5011870127240999,-0.006256093388508616,0.44513429676088634,0.5007627181770795,0.5138546342036618,0.3622749633688732,0.44158742873494206,0.4781460903349449,0.000737448468683168,0.22971862412491081,0.30957701404132654,0.47516334092183005,0.45025349146890253,0.3315429388543172
ParaHippocampal_L,0.06724461783957092,0.6926121322029789,0.6532860811765883,0.36330379263618,0.2309248002031449,-0.16924935868211258,0.4279038985851624,0.06404915958837816,0.22029019860776863,0.5787863033425011,0.40498938965535874,0.29291690749379723,0.41286581620653545,0.42414347829061777,0.24304823123210081,0.2859184016560005,-0.05278750143004524,0.4488495526634891,0.4996479931510249,-0.25893011265402727,0.5186440722481431,0.358317895100463,0.2804786646065614,0.3106255905084797,0.10608242581093971,-0.05042841880892113,0.5213984629867483,-0.061609391563924046,0.36179468489712746,0.8277904916659687,0.36223724879475466,0.2773947716934139,0.3751520235677682,1.0,0.28493547758625154,0.4058828278167141,0.42904084197884723,-0.25334818754839594,0.3632677978001068,0.5534401932577127,0.5897792281332195,0.23986854092154733,0.27179763880183677,0.0022089703932745347,0.34334732304436794,0.2106162761417707,-0.11476935177456592,0.3681658809883026,0.33524642569342006,-0.08339111323424798,0.2117874461069994,0.5335189693204775,0.26644381907777176,0.5675456264445441,0.5521320535844755,0.055065101090078214,0.04214516055892557,0.5507549803163633,-0.24464373559236538,0.24705727199962557,0.46686518133611776,0.5807128995055971,0.23908453601727325,0.414113681943235,0.4307575727408664,0.4535322631344392,0.01639856137044013,0.33953056503535,0.5087669272450391,-0.07463710530814617,0.24451016146042887,0.6476433636454771,0.5540161244336986,0.121473905696044,0.17048337538898037,0.5204083186741127,0.3164139865079066,0.5627456449325703,-0.023365025491473075,0.5203300506716202,0.43002052018637904,0.559774452148363,0.6054441199097668,0.6997700372786309,0.39454312880370623,0.5908862952857681,0.02751623949037832,0.2361785473113483,-0.16115342379789216,0.33409173786947866,-0.3164526584392978,0.2940641923577816,0.38564626718898726,0.019246288255179964,0.6284417888410867,0.6761399962276807,0.24022639504182206,0.46458732511408385,0.3636746169366942,0.3097947584482488,0.3625154284220795,0.5336051617416694,0.08144929283081041,0.5083119626715075,0.5558129353168648,0.47765806646376396,0.14355020937854712,0.5028260950599938,0.4609266676460184,0.5508401657892059,0.421035302338124,0.2712829250210734,0.46031551773515134,0.5030225963181921,0.5057880448905474,0.33277485530455203,0.3165390505220668,-0.2024597409753454,0.4117706309184926,0.6441054813103296,0.6442340196480928,0.4137447864854951,0.49780237229869845,0.6243757786129345,0.4431261210311025,0.27315954950817434,0.06391228363119578,0.2702766260875946,0.5995572325766976,0.6196298686696639
Occipital_Sup_L,0.26459229962200453,-0.05639328193644165,0.13714039557231095,-0.07704860485386038,0.25751944517732905,0.046691941839350826,-0.026311498343155472,-0.14085881963845523,0.010454120690925673,0.48035783126518095,0.49636403854485633,0.16347964563417225,0.46013531658348494,0.5031571000453666,0.10483123599210305,0.21159139566231888,0.11859733312264072,0.2501720703599616,0.35595519410365456,-0.014977901290804658,0.4248707428874688,0.13721426414256185,0.24204592191028748,0.24930450639314092,-0.0153257648382831,-0.08723051841786444,0.4745464529164094,0.027856881069847714,0.8691191391608394,0.31607854278952546,-0.03973163944296793,0.32042249443705983,0.33170594973027323,0.28493547758625154,1.0,0.5254329797503547,0.29479567984735006,0.10260462305201618,0.5834012377313099,0.4038993843930156,0.4819356162137534,0.06443445352041735,0.31204939098682133,0.04263960424567422,0.15804729209968216,0.24488826217662266,-0.050395547378732565,0.25774033385667755,0.7832164868585391,-0.2998090264051767,0.09350978057324608,0.6085225792830584,0.38559681469731244,0.482846219988891,0.5052211571614142,-0.1654952892305098,0.6092512813574371,0.3483959092450553,0.1827275684895538,0.06251171962029134,0.27672605986172855,-0.09116079396472915,0.10116953334463065,0.11618096341189292,0.2260197724953537,0.5337001810269276,0.11841706587415214,0.25737683608531525,0.28051501897900727,-0.07573195571159143,0.7157883955308789,0.30045265395287823,0.275622876549269,0.007296610060242698,0.13020315940836827,0.25000435249953823,0.680435961540257,-0.0033981792010754274,0.2076342937109032,0.43475413866420054,0.41490252452417287,0.1241725017864142,0.4465114631171019,0.3101167933163804,0.08448535369165969,0.3165931289589679,0.31909894396822014,-0.03128874471578424,0.008800038161160288,-0.012544628066010099,-0.17212892050502696,0.31939147550347763,0.0934524482383035,-0.09526700952360889,0.32317708132259243,0.4116446164380349,0.07653600596364926,0.030838867310432498,0.46343774569736373,0.1357280076306853,-0.0812328247893993,0.08416569070045352,0.7042511091605095,0.01686415106489967,0.403976519150953,0.4096165408836392,-0.10785471604796784,0.09628000340563433,0.009246231257011406,0.21948719826324217,-0.09919098803280195,0.056375883778951606,0.2296145577477735,0.4182140517775848,0.051821208846021996,0.24191564044839606,0.5678193516752374,-0.0765041255500373,0.43819195507252917,0.4030753291165428,0.49627010567097124,0.5251856974854935,0.11791865568428031,0.10911946595160223,-0.046620171591392826,0.04697685587162366,0.16224548247031564,0.3380356329195228,0.31644199588562555,0.11416245839688967
Parietal_Inf_L,0.35296876485062356,0.15166723136075122,0.37478650006938785,-0.11746264529134733,0.0695361742609939,0.10617384152652273,0.14525750155899533,-0.00485486772034126,0.3302974598062057,0.5977466166370546,0.5901726105710057,-0.033818341724259314,0.606794137287668,0.47391525603859463,0.19242148969613768,0.3380307936125108,0.06564005794003965,0.4283302955428965,0.4277234752560055,-0.05112338797949334,0.6074195828905807,0.3401283675791157,0.07369417882883104,0.3730145761402048,0.07480839204706663,-0.1608996398320393,0.5055303386708828,0.17139284168286845,0.5487305354598927,0.3900212165106245,0.11637003204462879,0.38736264402814385,0.3949161244192034,0.4058828278167141,0.5254329797503547,1.0,0.4793232314851267,0.20338579446159555,0.43946990326903046,0.6934359539404802,0.45567042377553196,0.28930962245776587,0.4350895216379541,-0.056270098409834726,0.2868779313932851,0.17193151286465588,0.14095422133886906,0.47337365947092086,0.6239209378400151,-0.07395654025857343,0.21911782288831627,0.6745795542159446,0.22849501438788133,0.7594624418768656,0.5864996909712904,0.04641918470023094,0.5235222502860013,0.5206304934226713,-0.041372094816897347,0.047745271749459604,0.36213797538354836,0.22750469805366036,0.11470619985862351,0.2868898557463159,0.350831777916757,0.7803446598807954,0.23153143878337434,0.41550809613837486,0.4252134671069771,-0.030955765875737288,0.5238106769178605,0.3532790944103158,0.3074870596075372,0.21251057941620363,0.13079415627715812,0.4383861344567126,0.5193155421705762,0.18636097050525668,0.3390646087453102,0.3380686001101507,0.6517690906478413,0.1102172976044217,0.5627527969067428,0.38666005588726493,0.31480841580457425,0.6004975788936588,0.19467953987404427,0.15501831535461136,0.09803058212577408,0.2956454134285431,-0.14099726406839047,0.16107974484919108,0.24114240259752764,0.12346645979857479,0.6322558491330049,0.38517963911888503,0.04554652620408781,0.08592427759643591,0.44906194499186103,-0.05062435003622144,-0.018185621792411066,0.13582710011492607,0.40699646194438127,0.1294860154519462,0.4739504662790661,0.3771753858820343,-0.007392842185132818,0.2184318767864984,0.16765446634066303,0.32517101355686073,-0.07328274420347314,-0.040470670839338085,0.42828889023789013,0.3691882038152255,0.2177753783638384,0.44373482219171895,0.5337848291674397,0.06774400952110682,0.5962384863007585,0.4892457012408727,0.5632497889729651,0.8753133499921988,0.21685949484640554,0.3620378844974546,0.06187852428149545,0.2447723023260955,0.2523682921292106,0.4692743160652569,0.4341754588138255,0.36144519756158316
