,Cingulate_Post_L,Thal_MDm_L,Thal_IL_R,ACC_pre_L,Heschl_L,Pallidum_L,Temporal_Sup_R,Angular_L,Occipital_Inf_R,Temporal_Pole_Sup_R,Thal_VL_R,Thal_LP_L,Fusiform_R,Paracentral_Lobule_R,SupraMarginal_L,Cingulate_Mid_L,ParaHippocampal_L,Frontal_Sup_Medial_R,Parietal_Sup_R,SN_pr_L,Cerebellum_Crus2_L,Cingulate_Post_R,Vermis_6,ACC_sup_R,Fusiform_L,Thal_LGN_L,Supp_Motor_Area_R,Raphe_D,OFCpost_L,Red_N_R,SupraMarginal_R,ParaHippocampal_R,Cerebellum_Crus1_L,Thal_PuI_R,Cerebellum_8_L,Cerebellum_9_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_L,Frontal_Inf_Tri_L,Thal_MDm_R,Thal_PuL_R,Rectus_R,Cerebellum_6_R,Thal_Re_L,Thal_MGN_L,Parietal_Sup_L,Cingulate_Mid_R,Parietal_Inf_R,Olfactory_L,Rectus_L,Temporal_Mid_R,Thal_AV_R,Thal_MDl_L,Frontal_Med_Orb_R,VTA_R,Vermis_7,Frontal_Sup_2_L,Pallidum_R,Precuneus_L,Cerebellum_10_R,Precuneus_R,Frontal_Mid_2_L,Angular_R,Amygdala_L,Postcentral_R,Rolandic_Oper_R,Occipital_Mid_L,Occipital_Sup_R,Raphe_M,Thal_PuA_R,Insula_L,Caudate_L,Thal_IL_L,SN_pc_L,VTA_L,ACC_pre_R,Vermis_1_2,Rolandic_Oper_L,Vermis_3,Precentral_L,OFCant_L,Cerebellum_Crus1_R,SN_pc_R,Temporal_Inf_R,OFCpost_R,SN_pr_R,OFClat_R,Occipital_Mid_R,Heschl_R,Thal_PuA_L,Frontal_Inf_Oper_L,Cerebellum_3_R,Thal_AV_L,Thal_PuM_R,Thal_LP_R,Vermis_4_5,Thal_VA_R,Lingual_L,Frontal_Inf_Orb_2_R,Red_N_L,OFClat_L,Vermis_10,Postcentral_L,OFCmed_L
Temporal_Mid_R,0.39118245531495777,0.40313803138771287,0.3286689195867276,0.05975096686505589,0.1743876386434218,-0.16847692109323587,0.6622171455981793,0.39068615883477503,-0.3239890712163956,-0.10015111231644191,0.19505538020599775,-0.017174213775611888,0.6035601877395008,0.4013368129282063,0.25638075204967475,0.3727792044542027,0.06724461783957092,0.09983429773600908,0.49796924251389163,-0.1682480012036374,0.1800878761207823,0.5752460140294487,-0.22490674282604048,-0.17743754256125527,0.12688999656775807,0.3958197760957412,0.3578737423257768,0.07001067163741374,0.09008184828073182,0.13619912090348943,0.4554249400793092,0.08900507158428879,-0.06435127372839558,0.05743822416467352,-0.2079908314588931,0.1523037184064609,-0.1287090118786236,-0.044384170822456,-0.012113103348190645,0.05752372029045482,0.010955220458623582,0.3006778116018963,-0.13557557283276625,-0.15567362545498137,-0.16919144984521123,0.335265283760797,0.5028955630825208,0.527341653324679,0.4406450278743795,-0.19642338318409752,0.1373078183673149,1.0,-0.03326235910196012,0.2559024824393767,-0.31069758628517313,0.07561032530896897,0.22251799142842824,0.13839573352714693,-0.0981154225300647,0.5346550651512232,-0.14072751713450987,0.4609932026832397,0.206984898466023,0.7124892824560841,0.29704051493826067,0.49513634368486764,0.48194319395441726,0.2678761842766011,0.4836212719142692,0.016247932261045275,0.5821389535594947,-0.026797101586012072,0.22381065151307022,0.16333685451662022,0.21228464330909208,0.20944858675144523,-0.17769111658859477,0.2596640901105062,-0.0011748103045125867,0.21911596159697902,0.4141773391810366,0.11269920348203585,0.6353897074989231,0.38741521793251404,0.5085532947271101,-0.0932967240261527,0.21414007489765424,-0.0014830124724309374,0.6097163624332882,0.23062913255484985,0.3535718041835657,0.06151967377798142,0.6381108708661574,0.14573741127666487,0.49457943840749324,0.010366192562570212,0.607944534477698,-0.18331330324445824,0.5408845974686115,-0.05859066057878714,0.011677971124706211,0.007506809353261371,0.1844973291718625,0.42655014771732447,-0.12065279641375708
Thal_AV_R,0.3684931725147434,0.19268515601760025,-0.06348569366361217,0.2538568889508846,0.3533323756656881,0.38690782199047735,0.12559386177038118,0.09726777264647657,0.21653668003415935,0.12808749061166683,0.6739344698493634,-0.2883496014236334,-0.1650184892269839,0.3783003872364062,0.30427323864171485,0.4543681765101153,0.358317895100463,0.36242533976415164,0.26400345003437536,0.3576288497505836,-0.06934796523831535,0.3777272041724929,0.15536821411477986,0.27988887944953567,0.056059300328986005,0.2378124213314032,0.5002562721277184,0.43008728824624864,0.14779887652193813,0.1933849138360217,0.3816994955808862,0.3731700100498911,0.08808009615845604,0.4350217578207971,0.4405020811506377,0.14565270480256987,0.26716191828964114,-0.2078589274838325,-0.056017814113196375,0.4684672491433865,0.46962367970112645,0.37612139845988335,0.1898372194024691,0.2644329355451691,-0.018771871724598464,0.43813251997846264,0.2238878893130309,0.33920294929211553,0.3542014871193767,0.19775673680510203,0.202303770834362,-0.03326235910196012,1.0,0.2440652124790109,0.22403990016555217,0.08820413906816627,0.04572468020615828,0.49145868187729125,0.33650980796572116,0.2699586026142938,-0.2899548526645409,0.2971486185885966,0.4960249352136712,0.10466931688895034,0.010921624633577365,0.3962799152752636,-0.0006958336362356717,0.015581321723473174,-0.03341598262972997,0.2884387196769779,0.26446593035671917,0.5170897438167175,0.39877288172313663,0.3586948808556261,0.08989101573139176,0.3497814213257179,0.45784521917353616,0.1297344447743858,0.45674759597321146,0.2801151368326875,0.4629598824564685,-0.19491293399421572,-0.2011356305590741,0.26106220348722875,-0.22728620239649006,0.33656544133995386,0.09641167117620922,-0.12216784348944176,-0.12699158614220804,0.11240748080862767,-0.03305332250222243,0.24362157385984184,-0.02993813265833852,0.6053822573528584,0.27346230170431535,0.14301756998464524,0.08334425389032499,0.5198904215293702,0.03243472055797909,0.044646867618402995,0.09497302136675415,-0.04345650970570665,-0.15477742469241795,0.4066567879015098,0.3284812455667349
Thal_MDl_L,0.4257202705978316,0.46622079442739967,-0.24312518880829448,0.3092861512098068,0.4633666291900589,0.2879189894661462,0.44190680776127644,0.15558792451575723,-0.04590965271749692,0.27177788180615187,0.5398519634707556,0.1031750044012358,0.352895767821735,0.5251016282861588,0.4496384178953254,0.5804423198623175,0.5540161244336986,0.34565716608425595,0.4940637731694425,0.3076685753236837,0.0198267189349824,0.5616391003782525,-0.05736132891646446,0.35565975485141765,0.5207916993793779,0.4828512424590353,0.4315823791019313,0.5638621454993408,0.07527155773985908,0.2749568400990423,0.4525276489243967,0.521601455515793,0.2589060361033691,0.42628492152947983,0.31224058928176657,0.005826285027665585,0.5126744329795926,0.31204643562097795,0.14437863532514325,0.5234984055560848,0.6418703199820773,0.4481363771335561,-0.06639009790444184,0.1915183366983399,0.26774957247637793,0.15715219338358818,0.2701026481905506,0.5608444221379592,0.48718775350950816,0.26090417263802446,0.018621721719784212,0.2559024824393767,0.2440652124790109,1.0,0.2296011167551986,-0.04561347312481783,0.054293019207174296,0.38537909243373464,0.4146459896571481,0.5131522366715084,0.08494527468760367,0.4178580657296942,0.34700348338097925,0.37489303828695864,-0.1081831617125627,0.5607075894722509,0.28932436202382666,0.3024079091096983,0.2903871950435653,0.28691156198446754,0.49988621978902587,0.4839892285020532,0.4840622877876928,0.48300901789659423,0.45035102839603236,-0.010577453332457952,0.1367762215266776,0.4364513981454591,0.5573395639100396,0.601408845862213,0.5725882209945935,-0.03470110544751939,-0.059021737457717806,0.14471433164305364,0.255915651447942,0.2819605945865124,0.5233255769258202,0.13311606409851154,0.20166921781407998,0.16036123093823162,0.6000936782149106,0.49490427753917765,0.4547610041793817,0.503401732028262,0.6236976345005935,0.42199481888433615,0.5422365689474486,0.2228428403490433,0.4565881515792582,0.27541940862387293,0.4746396881401189,-0.02760088085317733,0.14973898038825686,0.5498031901801146,0.17458937492813723
Frontal_Med_Orb_R,-0.017549958198969668,0.1270586821112986,-0.1477542105857994,0.1697018223521647,0.17613440428248966,0.40563364180140027,-0.017348755436396423,-0.15322162574808978,0.35124104555071395,0.4118445151472446,0.29493483171392115,-0.0673857969124788,-0.0977481316119409,0.09151095750206222,0.003640755100266968,0.10208578352668307,0.4606464990267284,0.4204461668752431,0.054407043162966955,0.43210400826586154,-0.30232078122131256,-0.07325024937875542,0.07143718865547015,0.40425103195180523,0.31337392611699455,-0.0499934043346334,0.14255152253119244,0.3668136495874765,0.25539224105387737,0.20479509561512957,0.06838293969513842,0.3955451773401106,0.23560737020720063,0.07595530287444999,0.5384730923247313,-0.1736519618177416,0.3409820495602247,0.07203764657544899,-0.09219958975029022,0.3789114715312831,0.33368042393980263,0.10576385265192358,0.25529557397551933,0.3777123407004992,0.1773495108438769,-0.05830761266082869,-0.15635751703494843,0.10319479859254266,0.14548367252198843,0.35584819785759864,-0.2791780191385633,-0.31069758628517313,0.22403990016555217,0.2296011167551986,1.0,0.11638382087484779,0.10043449781576269,0.3468925877615149,0.3795180072978906,0.032065463120056356,-0.016294625249561698,-0.005709236139056794,0.19944715174113767,-0.053387666049945645,-0.10190673310334948,0.10654525991990503,-0.09181171301088333,-0.054131793539311225,0.024235721495076176,0.3279667758054923,-0.06375122243853548,0.3903855652465709,0.30285694230899435,0.17179803409115424,0.0569888262955501,0.09732893174628861,0.496701707869214,0.058304968388632986,0.33490673724951575,0.2261140154968718,0.17692810649233756,-0.34726966369955564,-0.4397713663296959,0.05474498845039865,-0.2434392705254923,0.3929242689598304,0.2523122043918032,-0.08953045436321262,-0.04909395529295452,0.08944749473368595,0.020157279800248024,0.2749151793719809,-0.10299268787410401,0.18916535273717552,0.005295897915087357,0.24298613721369583,-0.0033916400361456303,0.39405672441229816,-0.015249388956887617,0.1410391582226741,0.22494503869240307,-0.21974101310831368,-0.05545157598043039,0.05695939296033889,0.5245734804532725
VTA_R,0.14819512915791758,0.29993894023382806,0.03564997289549232,-0.315968998336297,0.2919628527712596,0.3575674905325263,0.17904042496666797,0.15784783787102427,0.12690911414010791,0.04473471019318289,0.19229522685873035,0.14654635848157788,0.23194419950819836,0.030059237386327403,0.04489375563630095,0.10158490966370276,0.10608242581093971,0.26020551808091374,0.048420192873752974,0.4121338652167176,-0.11039462754277696,-0.08481201235383184,-0.05658043616791229,0.17637942209426796,0.12416699584113396,0.10415700181142136,0.025350827582842492,0.19050602114617304,0.28051670533554296,0.5871014792625144,0.144137115283774,0.12605161189808767,-0.03739605338283202,0.03193114066051247,0.1040148276896416,-0.007660352221051081,0.03168234037540223,0.133869371456839,-0.018022478085566392,0.23255688045014214,-0.12701582092827948,0.20734707335553887,0.024167533870447466,0.2973373668230638,-0.18535805706401803,0.008116915789139601,0.0044149756526563975,0.20921875160389536,0.06480248678506724,0.05438861783660276,0.0700958759900333,0.07561032530896897,0.08820413906816627,-0.04561347312481783,0.11638382087484779,1.0,0.19753838953595929,0.26492273300824076,0.36084025861213853,0.018117500072635854,0.040335638135172706,0.09819841594013953,0.3381118470023059,0.1404423913223791,0.12520064787179983,0.12361620669683077,0.20051692317830297,0.047792753150604966,0.09024015082461441,0.21791178657982987,0.03743653812250738,0.22506573186161424,0.37340076378326503,0.2371595907239133,0.3165017432082239,0.39322513590861236,0.2047396299747377,0.10528545508920292,0.08756859072615308,0.08345000497277467,0.11160834787385843,-0.09848517499996638,-0.06708707297328248,0.5410036201705174,-0.004645266111266078,0.2835439529750755,0.16134794734604788,-0.16719215826401232,0.03940586853549888,0.335558985444087,0.0649171072245776,0.18720228601734087,0.19934124594465572,0.18148134321654683,0.11765831027466689,0.250966540361912,0.030701395341670316,0.3040026564291577,0.022084619401280155,0.15080529100242218,-0.021608228955808204,-0.11540045739442419,-0.02400544575017176,0.1030436883560993,0.2500958892646639
Vermis_7,0.10129066519957765,0.17219030377627131,0.3005049662301,-0.12536549146848824,-0.0142769219911671,-0.05240351197685067,0.1877315741333513,0.168923726733449,-0.04405351439590423,0.15807970315166078,0.08559137474864487,0.032835714274952355,0.09950682867482212,0.16238676818433534,0.12890025043614906,0.22718856820583008,0.02751623949037832,0.14730000248930172,0.040514981538520144,0.12106554641606167,-0.07243480601358178,0.07617278194090131,-0.057882579552320935,0.12577725610708881,-0.008588131024978806,0.0857756373548746,0.2143643885145268,0.1817796249655029,0.28048341687395045,0.20003009982030834,0.2133109028743725,0.14780672104103126,0.00798980498030633,-0.07888627167486989,0.26322165277495757,0.03399765055601029,-0.21830289907137254,-0.05640373970112239,0.02703310877138698,0.18306731650717692,-0.0614072441294931,0.2880580589018222,-0.04888239551442323,0.3086777783192311,-0.06628956836330645,0.034213633880682603,0.17923152879969573,0.2006168360122008,0.2589334298227489,-0.08608358427967622,-0.25256496768138287,0.22251799142842824,0.04572468020615828,0.054293019207174296,0.10043449781576269,0.19753838953595929,1.0,0.19754369440311836,0.054154918597257275,0.0704124840161041,-0.06647664500850192,0.17233460701102135,0.15877734623811451,0.17282763229088013,0.05635826899957664,0.16015277323358046,0.2175069928997203,-0.07010208206787924,0.3493453302791204,0.17345675336551128,0.2296506863213433,0.053628686765582606,0.2144381569999456,0.010755460002579475,0.09530655557898397,0.30933441343049717,0.22825074579022536,0.04282323076718033,-0.1561565173192432,0.03866219163610413,0.18035312026187889,-0.16326887978885185,0.3050579236177121,0.34391733699788046,0.01872579748498939,-0.049958370511165855,0.33492853291323893,-0.026250599221550232,0.3661979956240052,0.07946888207626317,0.02642928584609081,0.19829414770020623,0.2774481648715129,0.016656582987837038,0.1626737311565337,0.12188965621803369,0.06866917607264099,-0.05518174784052932,0.006730375381468746,0.19069545299167848,0.03339590219138693,-0.30260584544909763,-0.19031376415682474,0.19317194828440223,0.2580101330404571
Frontal_Sup_2_L,0.48616273502057267,0.608016945273184,0.07658162205356935,0.16324507082410397,0.43970439666998334,0.4206406746496586,0.5126378438223302,-0.019508668191820358,0.2873228547699467,0.47070530997359017,0.6947668498480121,-0.038621843624306415,0.08789588242259024,0.566549923941743,0.29971954794466693,0.7230996828543113,0.4615196997602071,0.7736839804561766,0.4868196521191884,0.4829766986060528,0.11354071014575927,0.4052864421290247,0.2230070804090237,0.4229239390604051,0.20413448845591792,0.4069367871215771,0.708729177618992,0.6515175309439397,0.3666922942843458,0.5133336176061606,0.6720299318462261,0.49004839335796146,0.07253763778850227,0.5071198441917993,0.5200477050964539,0.350123246094783,0.209688844099441,0.24664345920130895,0.043653978248342225,0.5208989029997363,0.46689297478379094,0.462636867096397,0.030317628552817073,0.5071102869753151,0.12979714403462944,0.5032495433967453,0.2644665353436769,0.6463701166242092,0.5771892256215909,0.3029502720158437,0.05433591743238773,0.13839573352714693,0.49145868187729125,0.38537909243373464,0.3468925877615149,0.26492273300824076,0.19754369440311836,1.0,0.3195369192159029,0.41754696751158354,-0.11647095088960631,0.45127455190117516,0.8264826563372055,0.4190844426389082,-0.14245328287059986,0.7271692544008581,0.435168177707311,-0.19559692906624418,0.1387707263654472,0.5310259044579072,0.43017587915716593,0.4408171567609503,0.5820250841901703,0.646023433882219,0.382361993855835,0.4564010479506667,0.47890139352864863,0.19751333589628875,0.46057017441707077,0.4416820901878947,0.664851516045688,0.060191366379336045,-0.22079997986816932,0.5549792991122791,-0.10632485506101391,0.42799499512482214,0.45087658661414054,0.13720364652763314,-0.005666359916791853,0.4699107668162285,0.2770770589558834,0.23890347322638864,0.40496138667503584,0.4623013973162308,0.5849589572020863,0.3635853567331972,0.16958537402115456,0.28769651827844045,0.05570704740188316,0.3169000013262213,0.28001750932064773,0.16239278392997605,-0.0375912825442242,0.49547926441650725,0.2501754858043166
Pallidum_R,0.189251844284333,0.268112772170235,-0.4421086293598545,0.05917034828578267,0.46130242530093846,0.8072079168087082,0.30433522847247085,-0.08459352283730016,0.23052069445226664,0.2106143660275502,0.6363750973170141,0.10989566336382524,0.32474100834625585,0.21505267602489533,0.11336218612061356,0.29955043718287305,0.5083119626715075,0.38376663639124,0.15385631975545105,0.6010411790545024,-0.11898837861901239,0.15002036695127804,0.09557749537701764,0.5798746975014087,0.327591999132643,0.22613382151275993,0.047651884124559944,0.5598192444210217,0.27237518779218733,0.35694301540932877,0.12130025117201383,0.6827943482896577,0.14213865030419826,0.22504035775269482,0.25791929642661154,-0.07981295920698647,0.24464505677466053,0.20192897335862642,0.09516774162588093,0.4941281240039353,0.29214643122518935,0.16040544584608663,0.15264011126087387,0.5396740056921658,-0.05536052854682226,0.1445194489389345,0.09092919382744678,0.4132007362181767,0.17005188781322067,0.17197791479696423,-0.050113528811410575,-0.0981154225300647,0.33650980796572116,0.4146459896571481,0.3795180072978906,0.36084025861213853,0.054154918597257275,0.3195369192159029,1.0,0.14462834541593197,0.3529795210859573,0.20481732840684633,0.34980112140394815,0.05508306170890035,-0.05975372554620575,0.2262694242408614,0.22468765529541165,0.03987157012529845,-0.040192303742953586,0.34829582621655847,0.14490391404757982,0.496930806201979,0.7255572405614739,0.3338638423931541,0.3236034897048937,0.048277464467786656,0.3507552131726572,0.19879761339970928,0.4638500999935223,0.30091671112377083,0.2085761138492006,-0.22096296838184812,-0.2642719331724223,0.25139485090587765,0.17127967042135792,0.6459022933797914,0.36538541159797816,-0.2560006213803382,-0.15230763865768196,0.42903080310457076,0.19556701754009592,0.37188819331034756,0.15439170092878665,0.39839863234970707,0.23776531983901786,0.33572557856855617,0.09398914032317239,0.782328879039141,0.06023431611679748,0.3784770128237059,0.256888139418226,-0.16457036136292336,-0.0230861832676768,0.150299647753955,0.46176619945477587
Precuneus_L,0.8341140574364574,0.6406029564165807,0.05634294022918164,0.04804098819106843,0.6775619447333964,0.23080071646011463,0.6681371578471231,0.47039862878829464,0.20771097738700442,0.1520855728754784,0.4649379232214532,0.2319160436329286,0.4652830715730286,0.8409599796277011,0.7871277960157759,0.7118589260398296,0.5335189693204775,0.29233591584747426,0.9490781529165079,0.10732041859958741,0.06945036959334777,0.8503229086561824,0.01921244843355131,-0.06864643789856792,0.5237439880665232,0.5775758456627074,0.6801412595037697,0.45409486390463194,-0.11058944026236718,0.16389549259667108,0.7772669016379277,0.21379742710151545,0.3563624578109603,0.5075506095433768,0.19645829170968487,0.01890401606289158,0.5434458247594718,0.20764380655580977,0.14323424303198867,0.4983549988531022,0.4369858495543408,0.5232392045694307,-0.011489365807843935,0.16632798371178315,0.16576103261836303,0.35167837099483157,0.7851017901092316,0.769658452014062,0.6808642499953207,0.052507272297627895,0.3229800515627134,0.5346550651512232,0.2699586026142938,0.5131522366715084,0.032065463120056356,0.018117500072635854,0.0704124840161041,0.41754696751158354,0.14462834541593197,1.0,0.13381678117835344,0.8961218847161988,0.5115077276827633,0.8313976423604037,0.004374636926167537,0.7822786395552237,0.039734395931743244,0.5105953099015048,0.6138431413391583,0.56170942169314,0.5254144596192497,0.43613808840209317,0.4577317265804849,0.39679024072295455,0.6048694984474396,0.19319160351185516,-0.142682492181763,0.6160355180512951,0.4627675375434588,0.7849381734677644,0.8240746200942807,-0.013772922514502173,0.15893741644264256,0.2307083723104496,0.35532180523933743,0.06459886973793555,0.20806476217610895,0.06688618163782706,0.5111830881124989,0.31303744684188073,0.5889936268254886,0.4080552103853274,0.5680490326330516,0.43657968395281327,0.6443888121182078,0.2677928685541724,0.8124936283057064,0.004137959653497319,0.7376505268642299,-0.20943243117977292,0.5745424127652274,0.15232750440428833,0.01610062299404024,0.825021614617851,-0.18941705332860478
Cerebellum_10_R,0.056935918053725415,0.06213189227976975,-0.32048220089284707,-0.020096171249426694,0.2928029465554518,0.20499040577443717,0.2411189217365701,0.05844317642352291,0.1712582073802061,0.12601735315527782,-0.07387004850829335,0.5178215410787296,0.34248061110859923,0.13842579497216703,0.1530516659612668,0.10485714053942567,0.23908453601727325,0.02814177380541878,0.13767994122718508,0.15182661141060708,0.09613424635708158,-0.056157801891847256,0.08445057041196907,-0.02204397771529707,0.2937879585866233,0.09311812816648701,-0.06395299129671896,0.14193194616844373,-0.07255697569729211,-0.1317015247688797,-0.0017373442739938851,0.17973287021834092,0.3070046547176011,0.060018738014804174,-0.07271485916692524,-0.04908358910732591,0.18897201986473633,0.3466621098311557,0.2984628655239591,0.1163929711997377,-0.06168374048938838,-0.055986266605810624,0.04311066087211619,0.2815879542504814,0.06107933960336922,-0.12474249948711823,0.1406230239421388,0.14383721840305425,-0.018105788993859548,0.09478202906209421,0.044673828753255894,-0.14072751713450987,-0.2899548526645409,0.08494527468760367,-0.016294625249561698,0.040335638135172706,-0.06647664500850192,-0.11647095088960631,0.3529795210859573,0.13381678117835344,1.0,0.14562994501327275,-0.0270504518754377,0.06336340154884047,-0.15293177749453535,0.04009338183918283,-0.10431042162623642,0.10526625804301946,0.14661947536188705,0.1914731702002017,-0.04079151993448791,0.06673729294615323,0.21676152169213644,-0.07276165115769004,0.307442495817976,-0.27846747905172353,-0.29727014593685913,0.23474896735783451,-0.013060816851068219,0.2863361937518527,0.03463650812710108,-0.026531878107653034,-0.044725213773805686,-0.07624659473795892,0.47104218101300227,0.22688697322490006,0.030159423178974125,-0.0682604349013529,0.0585951045678467,0.2653473685470694,0.2202793261884897,0.1275316601703565,0.19128451439466015,-0.09180367736198201,-0.0022972709762072423,0.3093113394905352,0.09241700545141425,-0.00538356594664785,0.13691760332469155,-0.10079848120958912,0.3049334215623406,0.0838496764913057,-0.13391205727261996,0.04059850138251152,-0.1347393198489725
Precuneus_R,0.8749356491094071,0.6156186995470481,0.0449877635513452,-0.04717816982110825,0.5893423802510569,0.31280828659336696,0.6284907028275419,0.40474870211115993,0.1735116179023366,0.06953715073690855,0.4972073427177876,0.20341037192527972,0.43214436606035195,0.9094998412883635,0.7760742502978809,0.7141183305561629,0.4535322631344392,0.23422726029229574,0.8548071162453903,0.2060831337668387,0.0665639673302334,0.8311820114140538,0.1730179942506557,-0.0011492187757031736,0.42396744940082776,0.5761606371429735,0.6368228262438053,0.5043162912306227,-0.024082865534315885,0.19056102531923538,0.8146045101252865,0.223784933253329,0.23092359581595917,0.5220157681731823,0.14054378662432943,0.025188012176208283,0.3930948262386216,0.17522804369778333,0.11410479764803243,0.5231050952625729,0.30441580816051467,0.5307443235408016,-0.04053400386568122,0.2553774470156002,0.1215874319983726,0.3940857399727569,0.8245601433253367,0.8134212791830321,0.7277621419617688,-0.03812307391676127,0.2951850238830996,0.4609932026832397,0.2971486185885966,0.4178580657296942,-0.005709236139056794,0.09819841594013953,0.17233460701102135,0.45127455190117516,0.20481732840684633,0.8961218847161988,0.14562994501327275,1.0,0.5672835315535619,0.7464665492344521,0.022524728415803306,0.722341322700792,0.07876578760989493,0.34716449820763023,0.5115291309284082,0.654673788351551,0.45148126496743174,0.369466680621112,0.5353575801321898,0.3917619753204435,0.6019952887247622,0.3012891276856261,-0.08986962936302251,0.4715571354335367,0.36707228905433537,0.68305514308596,0.7615603979459796,-0.04287272419243777,0.11197009395950716,0.3111158851043477,0.31822808534066027,0.06800769826036428,0.29543220884020743,-0.007337983678752267,0.3985101005549563,0.339583159090997,0.4932475039134373,0.37103874474487025,0.49030433709193205,0.388875810196596,0.6068379388485036,0.20904883334284755,0.6628429901031004,0.049204802577422324,0.599192192276433,-0.12406169588443561,0.4765721156299226,0.11303190073841819,-0.08978192089860365,0.748513692931371,-0.15859563370365112
Frontal_Mid_2_L,0.5932481622813274,0.617742907266711,0.10915360727346467,-0.013458248045438603,0.561704469098173,0.41162670853383954,0.540076652668254,0.18526069999689104,0.2731503668274164,0.3730088871226704,0.644899176044559,-0.06831306658258712,0.17952922230724333,0.6050171169212558,0.5374357046880536,0.689464097538409,0.33277485530455203,0.6329449393190214,0.5440619776411187,0.4994718390316717,0.13028681781062978,0.48938584061400436,0.13903487993033992,0.2756026504916759,0.2231179662126117,0.4956711146377547,0.6579151253937208,0.5947425063009465,0.26620938319325865,0.47124588775722254,0.7129436944342437,0.3063757140825151,0.1940113530679466,0.5208767691972775,0.4193323692727559,0.15634527075400853,0.33521267145044176,0.23125626741839636,0.025344253483632305,0.6056280639308887,0.3422093203869714,0.5989835975768528,-0.10782101417086683,0.3943384441716267,0.1926491069197399,0.3988200096906403,0.3695141936802838,0.6757316102540197,0.5407170122280056,0.23898147793788693,0.27018591300954037,0.206984898466023,0.4960249352136712,0.34700348338097925,0.19944715174113767,0.3381118470023059,0.15877734623811451,0.8264826563372055,0.34980112140394815,0.5115077276827633,-0.0270504518754377,0.5672835315535619,1.0,0.45572413010268964,0.049273159442083415,0.7512015935645359,0.28937100706003227,0.026397749452431805,0.21534550664245045,0.5383216642114721,0.4604166039274626,0.46675024968753837,0.54181436059025,0.6264292677243539,0.5655348532731229,0.47837561886605123,0.30668370546176915,0.36261607746213376,0.4276488379445702,0.5470041453948985,0.7405274343227051,0.1138741361351041,-0.11601933958539995,0.5137585995674797,-0.08399400509480848,0.4057601326384515,0.4459686301391939,0.1785934969392327,0.05308713704199073,0.4195658600158873,0.20733204776911976,0.3478152783311222,0.4398895893243339,0.3941824578228785,0.604237174080248,0.246276502990645,0.33715378926172757,0.22432160321163314,0.27055282663088004,0.2237731126158316,0.3249569717653541,0.23920871275674285,0.008008060340821715,0.650694155350575,0.08058308986505297
Angular_R,0.6549070009870062,0.6173387275122963,0.2589894314019919,0.03779874365322353,0.5577276071309288,0.1051633104865973,0.7366357550454564,0.5253778409662436,0.057245370801557324,0.09199334369050031,0.3424721937774138,0.19213636376230436,0.5656670528242773,0.6720903476053761,0.5573047849539478,0.6006833008289104,0.40498938965535874,0.30903553250127014,0.8612847621046037,0.06171508871477223,0.07587826904712304,0.6785100543411797,-0.10694571501006084,-0.12339310376086846,0.4071701454694454,0.48927039233015535,0.5716782233721159,0.3236032361197926,0.09812688443082614,0.25717532160401685,0.7291660897752028,0.20679719991217127,0.22036840058059493,0.3466911693541703,0.10568292926632317,0.15155739788715142,0.255931874436,0.14592579374063278,0.06393378021235718,0.30412817306921713,0.22074112779675648,0.5018967653678327,-0.013468290158511836,0.10750651804126689,0.022221686170073713,0.36721369866416453,0.7354060689924218,0.7021108600442315,0.657276100380622,0.027958281938300925,0.21253499873695142,0.7124892824560841,0.10466931688895034,0.37489303828695864,-0.053387666049945645,0.1404423913223791,0.17282763229088013,0.4190844426389082,0.05508306170890035,0.8313976423604037,0.06336340154884047,0.7464665492344521,0.45572413010268964,1.0,0.06903632903028828,0.7303072686560567,0.2967486378175524,0.4201142396568795,0.6764707202421374,0.43508332986621573,0.5922345520345453,0.2436610860111281,0.4164024013272151,0.31180100454282705,0.4913873529038021,0.31805603395081955,-0.09368306048847853,0.45042788159079566,0.25805843922439475,0.5748515066725904,0.663030107733786,0.036221658409312046,0.36460409944912076,0.4229014700628685,0.43444016218165793,0.0560320026461444,0.25550213972417946,0.01470747646933747,0.6177026640339397,0.3705621059786002,0.546560377863036,0.2264979215625852,0.6830709458909355,0.3191669238394933,0.6018335877733223,0.2543502792026604,0.7017933613989119,-0.10280589994127849,0.6195979063665238,-0.16159082793557084,0.40190836507796684,0.09373751636243793,0.08238743849692853,0.6556681522279956,-0.10276798565220159
