,Postcentral_L,Parietal_Sup_R,Temporal_Sup_R,OFCpost_R,Cerebellum_9_R,Thal_PuM_R,Rectus_L,Thal_LGN_R,Rolandic_Oper_L,Cerebellum_8_R,Pallidum_L,Precuneus_R,Thal_MDm_L,Cingulate_Mid_L,Paracentral_Lobule_R,Cerebellum_6_L,Pallidum_R,Cuneus_R,Occipital_Sup_R,Occipital_Inf_R,Vermis_10,Vermis_4_5,Cingulate_Mid_R,Precentral_R,N_Acc_R,Angular_L,Vermis_7,Parietal_Sup_L,SupraMarginal_R,Cerebellum_3_R,Frontal_Inf_Tri_R,Cerebellum_6_R,Frontal_Med_Orb_L,Red_N_R,Supp_Motor_Area_R,Insula_R,Occipital_Inf_L,VTA_R,Thal_VL_R,Insula_L,Cerebellum_Crus2_L,Cerebellum_4_5_R,Frontal_Sup_2_L,VTA_L,Thal_VPL_R,Thal_PuM_L,Cingulate_Post_L,Thal_PuL_R,Thal_LP_R,Frontal_Sup_2_R,Lingual_L,ACC_sup_L,Amygdala_R,ParaHippocampal_L,Occipital_Mid_L,OFCant_L,ACC_sup_R,Temporal_Pole_Mid_L,Thal_MGN_L,Temporal_Mid_L,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Lingual_R,Thal_PuL_L,Cerebellum_7b_R,Frontal_Sup_Medial_L,Thal_PuI_L,Temporal_Inf_R,Cerebellum_Crus2_R,Thal_PuA_R,Thal_AV_R,Red_N_L,Putamen_R,Cerebellum_Crus1_L,ACC_sub_R,Angular_R,Temporal_Pole_Sup_L,Cerebellum_10_R,Cerebellum_Crus1_R,Frontal_Inf_Orb_2_L,Postcentral_R,Cuneus_L,Rectus_R,Heschl_L,ParaHippocampal_R
Vermis_7,0.19317194828440223,0.040514981538520144,0.1877315741333513,-0.049958370511165855,-0.08949022293675382,0.1626737311565337,-0.25256496768138287,0.16118174328047213,-0.1561565173192432,0.18288044427847622,-0.05240351197685067,0.17233460701102135,0.17219030377627131,0.22718856820583008,0.16238676818433534,0.2717264475678069,0.054154918597257275,0.1999844061430314,0.3493453302791204,-0.04405351439590423,-0.19031376415682474,0.06866917607264099,0.2006168360122008,0.15068438738321488,-0.09240882933536701,0.168923726733449,1.0,0.17923152879969573,0.2133109028743725,0.2774481648715129,0.32370397716173316,0.3086777783192311,0.020286793318398638,0.20003009982030834,0.2143643885145268,0.26441603005711894,-0.06730568247846029,0.19753838953595929,0.08559137474864487,0.053628686765582606,-0.07243480601358178,0.35097950559942426,0.19754369440311836,0.30933441343049717,0.17295602092714935,0.07700832304247897,0.10129066519957765,0.2880580589018222,0.12188965621803369,0.17710439102890557,0.006730375381468746,0.22476935120124863,-0.04224107527015213,0.02751623949037832,-0.07010208206787924,-0.16326887978885185,0.12577725610708881,0.02703310877138698,0.034213633880682603,0.11728387073774602,0.2668866991239518,0.07583198649349439,0.06752718067477394,0.14739525541178222,0.16416104612187102,0.19712604201251294,0.09371896333116024,0.01872579748498939,0.2736019874173207,0.2296506863213433,0.04572468020615828,0.03339590219138693,0.06943412593074239,0.00798980498030633,0.1405967978263126,0.17282763229088013,-0.05640373970112239,-0.06647664500850192,0.3050579236177121,0.026714908362523524,0.16015277323358046,0.28595218621361607,-0.04888239551442323,-0.0142769219911671,0.14780672104103126
Parietal_Sup_L,0.5978016448993758,0.7406136950395948,0.5256596792972916,0.03673453010272876,0.08918273369457104,0.4181259395260905,0.32731624587004937,0.334611061025654,0.14602040916050973,0.18618036996300108,0.18507198010845693,0.8245601433253367,0.46224598099860603,0.6027201620386324,0.7675342321743854,0.16867846736365696,0.09092919382744678,0.5821772716973989,0.5554271706780064,0.08468624188140546,-0.15170336989460426,0.5304893509310206,0.6367786686174668,0.5663041640687569,0.16035374429117022,0.4247583994734902,0.17923152879969573,1.0,0.6323326019265522,0.4252922523635828,0.12317043818728288,0.21948921335320412,0.21795810220073175,0.12458205779368121,0.5868355213593532,0.1383831784754439,0.005677284374097697,0.0044149756526563975,0.33382943269757137,0.2146401725652218,0.06138083480017447,0.321915057476236,0.2644665353436769,0.25230455558793513,0.32786991900844137,0.5666278594610469,0.6364095700513452,0.4125100820871208,0.12381631085118787,0.45748031566873104,0.45261184903207924,0.2446624844770658,0.051344604090735095,0.4137447864854951,0.24931800618640285,-0.10866200500668947,-0.1473588699790759,0.148416166689381,0.3521018473956529,0.12434143523289394,0.3530758276386872,0.0072937766341578,0.6027633148961468,0.587284296232289,0.2573322557493707,0.2704069872288416,0.4869909557397249,0.39840862120284587,0.12016576652498294,0.4293895462192028,0.2238878893130309,0.4075578785792663,0.30137771197677193,0.1303700910440317,-0.021250101004899307,0.7354060689924218,0.10401260256519741,0.1406230239421388,0.24631972502257193,-0.06517721389187728,0.5662471637538704,0.5854020159249763,0.06671278730625022,0.4183091533333617,0.18190991596892578
SupraMarginal_R,0.7591871150568748,0.8044129881813405,0.6832199319675165,0.1522040101200021,0.12378010766792068,0.6698096348438992,0.3017418362109137,0.469299432486448,0.32480442693426287,0.35463536312664434,0.20970966381371234,0.8146045101252865,0.6305071573283997,0.7497111118935366,0.8709588030147452,0.23441895197486576,0.12130025117201383,0.4648176448773707,0.48117583700537647,0.09948692841961364,-0.006291737864719738,0.5386135039398866,0.7527316864185112,0.8269598048324087,0.10432650183303642,0.3743597894813379,0.2133109028743725,0.6323326019265522,1.0,0.5411336645070263,0.3796834838105831,0.28132376299267586,0.11833102168831683,0.2828618664917495,0.7972804835340044,0.41990608615462804,-0.06690394978059386,0.144137115283774,0.5549444016490109,0.3763206476587334,0.16980093080979214,0.28173177701806584,0.6720299318462261,0.4260200508732997,0.631707640207544,0.6676210255998289,0.7503514990307001,0.6282259450243078,0.30059374356543345,0.7565383262772548,0.4466501673616317,0.4816392970077525,-0.06359624555870351,0.41286581620653545,0.17960418105190742,0.06326587396428303,0.08790134752982177,0.03526152414154573,0.5123979056407258,0.1829632764142165,0.7379499446446178,-0.010601589051158681,0.4593564656746715,0.7312942370584943,0.20978476816984726,0.6015550549148467,0.6980911282395017,0.20389513866984377,0.17282505544448779,0.5693141506992719,0.3816994955808862,0.45563762968535426,0.4103511355669151,0.22221774085605553,0.039450748501433396,0.7291660897752028,0.16954440422030792,-0.0017373442739938851,0.09973344198728534,0.18232561920581097,0.8573074870520991,0.5210347930716245,-0.0841034584846279,0.5006705207076352,0.2702142755452888
Cerebellum_3_R,0.6191229444345772,0.538571225984039,0.7058474488561624,0.16075082675673777,-0.1913525665607873,0.7098942181893684,0.1279568713266822,0.6485277446495996,0.2554648928407203,0.15593845527100478,0.0986731921454083,0.49030433709193205,0.6896038686473005,0.6198532694014945,0.4902643509395951,0.15785365105879012,0.15439170092878665,0.3918476404443482,0.5669774393683277,-0.10020982340856259,0.1552588964697584,0.6065169212787082,0.6094593311440865,0.5485976636820221,-0.16518041326359995,0.35248987450117675,0.2774481648715129,0.4252922523635828,0.5411336645070263,1.0,0.4639365321407921,0.23019714950961492,0.12272969026352509,0.3617189926663738,0.45324187146044576,0.49789814468880067,-0.0800598148343787,0.19934124594465572,0.36194236614551617,0.251541867216869,0.18188458060730614,0.7911619303567062,0.40496138667503584,0.14713688168814734,0.6314291466662632,0.5805239450623131,0.46185337454769726,0.37599321177080014,0.44869342223903064,0.4714820970577948,0.5301117306353529,0.23272952497325003,0.31537254003661935,0.3106255905084797,0.2591109992320548,0.11716261950724254,0.0752426259800239,0.1910687774153454,0.3360223992139354,0.13337635725390554,0.40983011778162787,0.2808678539117877,0.6909139301400511,0.4915698632525931,0.4060259252224411,0.42364099661244065,0.5294203580123694,0.4329916587899727,0.408594431443227,0.6608585074293041,-0.02993813265833852,0.3875172537569305,0.31819957480959665,0.24026369965478733,-0.10473874279788802,0.6830709458909355,0.36918267630014956,0.19128451439466015,0.44026181903464623,0.21644498495589196,0.6913766645551549,0.38652988007537575,-0.16137127718619182,0.4716519761860735,0.3171955225245383
Frontal_Inf_Tri_R,0.19790843123221405,0.19988026157692773,0.5188262513721876,0.49540323222652305,-0.16380875611869142,0.39672410625476495,-0.14722770974074068,0.30121337532982606,0.17711396737643145,0.4590819091747957,0.5849412833327848,0.2579877477929262,0.5463880890301552,0.4903160317102601,0.3168928987797039,0.5480085845574615,0.5555330402352816,-0.13253702922811375,0.06450366127004757,0.18942162824767145,0.03358909376628692,0.009234373096525073,0.5196373274640529,0.4098967242497093,-0.16350797988275553,-0.1721603890766821,0.32370397716173316,0.12317043818728288,0.3796834838105831,0.4639365321407921,1.0,0.6968697750431864,-0.1789096714034285,0.5855327472511708,0.26867994922541416,0.7130105936265329,-0.17025415583726092,0.3894716886703574,0.5344769616089994,0.25609695145949046,0.03801686590132411,0.1812683798052596,0.6546012639288453,0.30459702546035483,0.2789649701092034,0.27751188816485267,0.20843345159442872,0.19669651999734689,0.4724137790193664,0.5281532595852564,-0.08386305217064532,0.6264897309329386,0.25072417218184057,0.36223724879475466,-0.328374368505595,-0.06925220773558764,0.5480584848790153,0.12375493662512858,0.28680620792556955,-0.28750901678916385,0.6223204013988047,0.4124191841103117,0.20197832400384674,0.30424191562859587,0.21038733396743042,0.5056455836281568,0.339800083812627,0.12173024498466271,0.14788778930099408,0.35978943453786827,0.14919542931787758,0.2620342690193541,0.4180102233580021,-0.028939795193702104,-0.04368468902044814,0.22500441427891232,0.4088650253389929,0.17709632901211614,-0.16272931013168873,0.16890410121145089,0.47346461412836377,0.0657807172323801,0.06692870551255935,0.25679547718932755,0.6287959770344723
Cerebellum_6_R,0.19257168172953482,0.18771244277930063,0.31663000808284497,0.5187116227364146,0.14179500772274656,0.1596681518282746,-0.03179071506443312,0.16450683458151108,0.23137505469024092,0.5788040439307734,0.6444614354520575,0.2553774470156002,0.42351709846503977,0.4484669875056064,0.3239619941712391,0.6292400771540486,0.5396740056921658,0.019437456246464042,0.05047765364060454,0.3421863151225045,-0.14302931470744507,-0.0674069968579417,0.39025581319413066,0.3829445682709787,0.015878768379057863,-0.1537214892614724,0.3086777783192311,0.21948921335320412,0.28132376299267586,0.23019714950961492,0.6968697750431864,1.0,-0.1708826871036746,0.3937133438354767,0.2690089497681433,0.5150669602661385,-0.08707882367415601,0.2973373668230638,0.4976669942751492,0.3936680672147889,-0.14228129389531777,-0.10933149170034183,0.5071102869753151,0.19172855838210934,0.11052397163456018,0.29429193128326314,0.22641271310833314,0.11694101201093592,0.5147570934552121,0.47906437673237706,-0.1316749555218195,0.45731089391762597,0.2765930673943087,0.5028260950599938,-0.2310247858062552,-0.28769128557731993,0.44839836871571565,0.22794284614813234,0.1825791851347637,-0.17626714574297853,0.4906604621218672,0.30027731054479606,0.056618179041226055,0.3057269063967403,0.09448908248076679,0.4256922505802964,0.27831585087831895,0.06803619649463043,-0.1737697895570156,0.16877100900685196,0.2644329355451691,0.37840694762901644,0.4561729413603761,0.06942496780330563,-0.016776942370829443,0.10750651804126689,0.3530086904559622,0.2815879542504814,-0.3149399499844641,-0.10521557954745103,0.31095352252833797,0.1898737024830286,0.22530723463541957,0.32455531507121016,0.579780636691629
Frontal_Med_Orb_L,0.04689032467353193,0.10847952303799377,0.09449026449566147,-0.14910895018226997,-0.18061361089460698,0.01674501599818877,0.06943073126967152,-0.014089947390703754,-0.19867810500796876,-0.14895848663239994,-0.11166950264208099,0.13115092196282396,-0.024499406985854122,-0.053436934899633734,0.07523661928318344,-0.16250376286831308,-0.19438815329899103,0.09253155721943075,0.2195887010336675,-0.3139920197718971,0.13228510730792445,0.1532714916452712,-0.015185593910987276,-0.10460769516349823,-0.05917742859356925,0.09844848904962981,0.020286793318398638,0.21795810220073175,0.11833102168831683,0.12272969026352509,-0.1789096714034285,-0.1708826871036746,1.0,-0.15635203231956737,-0.004225798490726372,-0.18182014200942398,0.15373753644331914,-0.12933956678427086,-0.05213086379331258,-0.2052259186861929,0.04549218565938169,0.3281536050783158,-0.2218281318962018,-0.1399502993940516,-0.049356545466847666,-0.0053628513198276375,0.010549504797555473,-0.06940420217904122,-0.06320310849197945,-0.16405643163123795,0.1424965945172082,-0.20158792225380995,0.2175270471339356,-0.11476935177456592,0.11534956021036602,-0.014927704244344597,-0.292062032902806,0.03297168093626258,0.10846493804837869,-0.0822910498429922,-0.24120623224487509,0.04935072557308644,0.26298190718345266,0.03399490992033197,0.1938808627206923,-0.22183565300978103,-0.08084098920130578,0.20228027029402254,0.1293700814023491,0.13604980061161936,-0.1090123183077539,-0.1058394889669468,-0.00931598111737954,-0.037703345882229865,0.020452567952579007,0.20271853640683238,-0.18288993419215965,-0.016162291258409966,0.4371494998616743,-0.22531155569388828,0.0009302523880582232,0.03700755588138748,0.07304634146071201,-0.13617668449728135,-0.11770078594292774
Red_N_R,0.25206735156240745,0.16519889552411465,0.256051178527675,0.2596102549236392,-0.07544293299863934,0.30029834903567043,-0.06640682076822102,0.22794764014742835,0.20611002578580742,0.2734816572703847,0.460934452101226,0.19056102531923538,0.49940247641755064,0.33476809352805176,0.19773358753616727,0.4786270114685538,0.35694301540932877,0.08856810972364086,0.1458993267753829,0.09508534034561703,0.06437454394035404,0.09842218237093536,0.34590711497579624,0.30771699335641567,0.039970868686022266,0.06615407758316087,0.20003009982030834,0.12458205779368121,0.2828618664917495,0.3617189926663738,0.5855327472511708,0.3937133438354767,-0.15635203231956737,1.0,0.2541124376807074,0.46932787041921814,-0.0799692195541983,0.5871014792625144,0.367937742078286,0.24893925684369766,-0.01622455563073109,0.20997659163856836,0.5133336176061606,0.33108036696769516,0.24504228005810605,0.23079860962528193,0.2531106919411695,0.24973781379283433,0.2939559941276806,0.34109098067587057,0.01662841931694014,0.42111057894827353,0.12041497677681046,0.2361785473113483,-0.020412207101754825,-0.015021739989935815,0.28294742104317716,0.10569563569233924,0.17474025656965542,-0.0020025203402647897,0.4418410359351192,0.20545393501320386,0.07917991743192798,0.34327957544806964,0.19755129844331135,0.3320129935695968,0.29643022044488526,-0.057737297837475846,0.24336655933718007,0.2524835943383776,0.1933849138360217,0.30904949624962186,0.338706623479373,-0.0006123203613172708,-0.04491605105400714,0.25717532160401685,0.36892170674638125,-0.1317015247688797,-0.08246326403117425,0.17531372963681757,0.33531732342189524,0.030431192800285677,0.029616939246046435,0.25583194191055686,0.37706095876884493
Supp_Motor_Area_R,0.731468304055988,0.6698669312931539,0.5160676477361924,0.19835055248141795,0.18862930670598282,0.6119433225807654,0.2673972779114948,0.4510418194263253,0.34684141629976545,0.525978385585158,0.1294556505777736,0.6368228262438053,0.5265227417741819,0.8139830739658379,0.8183651134733185,0.2557140795444613,0.047651884124559944,0.489051656147912,0.42032307159723875,0.18885033164635687,-0.148381575390911,0.4074521463952104,0.6559785256857521,0.8617134286734158,0.2599845520055871,0.2786351204381194,0.2143643885145268,0.5868355213593532,0.7972804835340044,0.45324187146044576,0.26867994922541416,0.2690089497681433,-0.004225798490726372,0.2541124376807074,1.0,0.40716713082128214,-0.07604292527335518,0.025350827582842492,0.5593154609306884,0.40192019796216427,0.18840468335715826,0.17732126333735868,0.708729177618992,0.3630886264916309,0.6490987355027444,0.5502292988923052,0.6731865540444844,0.530134333270704,0.32247515038048696,0.8391722441341531,0.32021537216757184,0.41981305425024595,-0.008203096302237294,0.5186440722481431,0.027283968332724604,-0.003845147096853823,0.08835168609001602,0.06700916011903162,0.5281392325843212,0.1484695347055858,0.7024845389472739,-0.0018024523242627468,0.309661177177208,0.5848764234110126,0.2573282099521101,0.6568815933156807,0.6435661916224906,0.10113380702658258,0.08272241598472595,0.5330236925915164,0.5002562721277184,0.4086348291721565,0.4386752897311565,0.24084184436585196,0.055162818905269674,0.5716782233721159,0.07909097957294624,-0.06395299129671896,0.06592604778894896,0.16152463492880595,0.8179412300992644,0.4578512548454977,0.02450062168241364,0.4161413832481313,0.35242915519030066
Insula_R,0.3463419247677049,0.27290885638495493,0.5385208714283172,0.6039155518869909,-0.14641955685163788,0.5808912733392064,0.03149242568975356,0.3631493477445596,0.44323769211495984,0.4489647507159319,0.5003030943567861,0.2600501811791626,0.5000897378044963,0.5976492424772119,0.37420268200615914,0.2430109412832121,0.6408863359587804,0.0369139309618586,0.07116351613566751,-0.029268507729675815,0.04839555451800255,0.1457392948927011,0.5944606553674769,0.4569991518286083,0.007014112657422146,0.015754252843861363,0.26441603005711894,0.1383831784754439,0.41990608615462804,0.49789814468880067,0.7130105936265329,0.5150669602661385,-0.18182014200942398,0.46932787041921814,0.40716713082128214,1.0,-0.16152407541807337,0.2979433167360439,0.7470735881222816,0.5228845449968689,0.0978136197775401,0.2789761969761387,0.6679837617140352,0.20481319126463865,0.5974378668601715,0.2942788046717362,0.2757664153888496,0.2910028532304049,0.46093869025241657,0.619675864335084,0.024653513738186878,0.5369987359374382,0.1851628543528945,0.47355663820183136,-0.11478886030601136,-0.027827111166355042,0.7102966931140198,0.14431683797528408,0.448502230331374,-0.05392359076170292,0.7330255984699068,0.35035525529069206,0.2440995833970228,0.2999631467764106,0.026140295472764898,0.7709628423688075,0.5094582095395048,0.1554793275880755,-0.004610320885141493,0.475372434579318,0.3731567098622138,0.21693446387772264,0.7392312831823562,-0.05769170933526867,-0.06399457260517774,0.2911767781432716,0.2685990164335403,0.007973813339044705,-0.05353528576901452,0.09936347318884022,0.5556792868933353,0.20730118370563788,-0.09716766119902812,0.42992358183097923,0.7168096871752007
Occipital_Inf_L,-0.044251453610664564,-0.0019139977802073195,-0.026911384484588925,-0.10201532182561106,-0.0591729478205742,0.0010641696815381074,0.06376806295646356,0.08353731638043048,-0.01214653724696937,-0.1361067973664484,-0.02955171111654486,-0.013162660329174828,-0.0013190437535454444,0.012815068292233748,-0.09505537022262282,-0.125385899433724,-0.1346928463607869,-0.14464050330434983,-0.07690069128548008,-0.020335364692639947,-0.03130177433148923,0.08630259532630563,0.005812619068168189,-0.1179752097922168,-0.05789933536938916,-0.07591442555532309,-0.06730568247846029,0.005677284374097697,-0.06690394978059386,-0.0800598148343787,-0.17025415583726092,-0.08707882367415601,0.15373753644331914,-0.0799692195541983,-0.07604292527335518,-0.16152407541807337,1.0,0.06176517961368036,-0.059883626401793046,-0.02991803357338949,-0.014855357547754387,0.03217436343610127,-0.13413711946169693,0.07212101717334557,-0.16046444654094094,0.05066749571829059,0.07050962206786716,-0.15533742598259165,-0.058803633563881394,-0.05947721534402935,0.10443726690402468,-0.007582015808758702,-0.05596079715650381,-0.07463710530814617,0.09460167130870137,0.1326693168732737,-0.13336585470043852,-0.09271029067503565,-0.044908268751878117,0.022202557475297046,-0.11236625320470961,-0.12494532585676521,0.07292261985733282,0.11935153229563496,0.05080095974846859,-0.12991853704305417,0.011811832331209913,-0.04913507028109456,0.09895032954572137,-0.00766399224313253,-0.010099840121983577,-0.059229135388314154,-0.10231493388538794,0.004934152461916136,-0.06630778401973525,-0.004449920606786134,-0.05812634284745979,-0.09131840093792361,0.05647716793349917,-0.038461403116525246,-0.10500390113799528,-0.07222429903862483,0.015472750041264973,-0.05077233333245229,-0.16776669183228046
VTA_R,0.1030436883560993,0.048420192873752974,0.17904042496666797,0.2835439529750755,0.05153471137019902,0.11765831027466689,0.0700958759900333,0.14102731586173858,0.08756859072615308,0.19455067448250735,0.3575674905325263,0.09819841594013953,0.29993894023382806,0.10158490966370276,0.030059237386327403,0.37524879787457066,0.36084025861213853,-0.01933232447893371,0.09024015082461441,0.12690911414010791,-0.02400544575017176,0.030701395341670316,0.20921875160389536,0.09996379033698767,0.03786394985898186,0.15784783787102427,0.19753838953595929,0.0044149756526563975,0.144137115283774,0.19934124594465572,0.3894716886703574,0.2973373668230638,-0.12933956678427086,0.5871014792625144,0.025350827582842492,0.2979433167360439,0.06176517961368036,1.0,0.19229522685873035,0.22506573186161424,-0.11039462754277696,0.12300790365459961,0.26492273300824076,0.39322513590861236,-0.023579132756086387,0.15415758648019495,0.14819512915791758,0.20734707335553887,0.250966540361912,0.1413700769075829,0.022084619401280155,0.3465836757554319,-0.21730037857601692,0.10608242581093971,0.047792753150604966,-0.09848517499996638,0.17637942209426796,-0.018022478085566392,0.008116915789139601,0.12994068677239054,0.31548163248487904,0.06385467926363184,0.05759145920881832,0.23179586621953893,0.2416436431700145,0.10619805196504446,0.08476064933924617,-0.004645266111266078,0.280448498908814,0.03743653812250738,0.08820413906816627,-0.021608228955808204,0.2244707776048155,-0.03739605338283202,-0.05777058957868385,0.1404423913223791,0.133869371456839,0.040335638135172706,-0.06708707297328248,0.0363410781292701,0.12361620669683077,-0.06303100145286228,0.024167533870447466,0.2919628527712596,0.12605161189808767
Thal_VL_R,0.5392185572099879,0.47442655592637245,0.5156369574784886,0.5482505779331646,0.004710574047925778,0.6302417276956649,0.11975687578158059,0.2633259715411417,0.6467129027955285,0.45876763616254884,0.6964406275002543,0.4972073427177876,0.5667231805755949,0.7067295972410284,0.5767362809827625,0.20654622201025286,0.6363750973170141,0.11735049841059302,0.055406167586588784,0.18866876638266902,-0.016734646621356652,0.2943514630978086,0.7032617370351023,0.6494901242523325,0.19265744145650282,-0.0035767059852449853,0.08559137474864487,0.33382943269757137,0.5549444016490109,0.36194236614551617,0.5344769616089994,0.4976669942751492,-0.05213086379331258,0.367937742078286,0.5593154609306884,0.7470735881222816,-0.059883626401793046,0.19229522685873035,1.0,0.6268957339836758,-0.046521872134698695,0.10999391903408026,0.6947668498480121,0.25744333280246456,0.609405576578985,0.4564040011701693,0.5509201776193439,0.382663121751035,0.40435146379879494,0.6788069636013088,0.1878854411710878,0.6213987820703666,0.17158681502064804,0.6196298686696639,0.019734608142589073,-0.12849077777393678,0.5234747340820118,0.07942515369677161,0.5651676085693433,0.02741595826954669,0.7596645109545137,0.06524338418404091,0.2793832659241206,0.5237304861918918,0.09854044687968141,0.7075639862850078,0.6538425591910013,0.062081981600197206,-0.1615726368758942,0.46427872054930647,0.6739344698493634,0.2641952193938154,0.8290225717013835,0.04984729924286245,0.029523670818180126,0.3424721937774138,0.09582463298448451,-0.07387004850829335,-0.16071215958902418,-0.13660000486926066,0.6627493807432983,0.23434527149305145,0.15333892444785788,0.5449387274198402,0.704618465329393
Insula_L,0.6181928591987549,0.386556112692368,0.22093326163647575,0.4440439943982071,0.470867535905708,0.49142645498066445,0.16999701873724915,0.35438334591218196,0.7550594380781398,0.35981488994750643,0.4828699818667854,0.369466680621112,0.47155491746282324,0.5491219465037531,0.4075515768666624,0.12428294949683681,0.496930806201979,0.3606686744310232,0.25461228435114425,0.26244332245016544,-0.032163589939262764,0.4587510579185234,0.4692317691688074,0.5378118544415064,0.240356247754675,0.2622405705325181,0.053628686765582606,0.2146401725652218,0.3763206476587334,0.251541867216869,0.25609695145949046,0.3936680672147889,-0.2052259186861929,0.24893925684369766,0.40192019796216427,0.5228845449968689,-0.02991803357338949,0.22506573186161424,0.6268957339836758,1.0,-0.22734088536475316,0.0394896118855279,0.4408171567609503,0.183799731966203,0.508345081336448,0.4765324680271586,0.429095454494822,0.37819961281718095,0.3879432872872683,0.4925321204050203,0.4407156897755498,0.38221098321223995,-0.005966972856790551,0.6761399962276807,0.4241354322579205,-0.3078102342686963,0.478146548743383,0.24283003310023424,0.18938127408398478,0.43960577010090635,0.6497686694264644,-0.15852783949734212,0.1459357765409843,0.40033897752040665,-0.03315948077703479,0.653180106567668,0.5638749690095229,-0.0654627068578276,-0.21165855173689488,0.2793171165256491,0.5170897438167175,0.41586676647559534,0.5241569744850398,0.47658622380763327,-0.12382845928519536,0.2436610860111281,0.14325866659179246,0.06673729294615323,-0.24312740111837186,-0.19799834448490142,0.450708045758996,0.44025837300393683,0.03619143944283058,0.7167741513569973,0.38917836539939804
Cerebellum_Crus2_L,0.08153831088198071,0.07193144741707555,0.21062239977018127,-0.1436173368752929,-0.1735220118436171,0.10092926546006348,0.3046575741560198,0.2842705056028502,-0.053700062640138026,-0.1708970630098905,-0.211261951407057,0.0665639673302334,0.0029814288486869163,0.14697866193619988,0.11319200461133491,-0.16882076087158343,-0.11898837861901239,0.048841826539718664,-0.032334155134620804,-0.12966829180281475,0.09171979819132174,0.002042760424428883,0.08110803157295512,0.06983513474580438,-0.14426159907404726,0.10927853273722288,-0.07243480601358178,0.06138083480017447,0.16980093080979214,0.18188458060730614,0.03801686590132411,-0.14228129389531777,0.04549218565938169,-0.01622455563073109,0.18840468335715826,0.0978136197775401,-0.014855357547754387,-0.11039462754277696,-0.046521872134698695,-0.22734088536475316,1.0,0.11625775497279565,0.11354071014575927,-0.09309948131427793,0.1009158899372825,0.06056345772417169,0.06514942151375085,-0.017642612121833563,-0.08156741451201967,0.17206184367080363,-0.01346931037266008,-0.1415791964412125,0.18170539082805975,-0.2024597409753454,-0.14119043697101022,0.5530097298318923,-0.15105866877387256,0.11202611385076561,0.2634910604097472,-0.11999082641817324,0.0727079917101138,0.1771308886459513,0.27769738999232213,0.04754173264802826,-0.03998028861453509,0.1309700137089175,0.06589874985916376,0.23168680760168878,0.2779610552904597,0.17558808004497292,-0.06934796523831535,0.0011920926798303297,0.04319723647778833,-0.07176674551575778,-0.12696046585493553,0.07587826904712304,0.25003641965485507,0.09613424635708158,0.18524617284472175,0.4751671277836804,0.14780482528977723,-0.018960689359261314,-0.5632962634736943,-0.03769393033602885,-0.1168115506196874
Cerebellum_4_5_R,0.4474920807542064,0.32012552890486434,0.5081357896835627,-0.06972826427283672,-0.3404642167117206,0.5600750837565349,-0.055166257085898146,0.4525803078656683,0.09064919576648492,-0.13984442150639648,-0.15862581366700462,0.30798336908962876,0.44514022176055246,0.31375325956429456,0.2409620663100501,-0.15409787345427908,-0.009888334200767181,0.3301751446654754,0.5541035835308846,-0.39364580990421005,0.23372711332752608,0.6156102069625768,0.3841153038968501,0.17310485624771765,-0.25471591641945707,0.39250888590855754,0.35097950559942426,0.321915057476236,0.28173177701806584,0.7911619303567062,0.1812683798052596,-0.10933149170034183,0.3281536050783158,0.20997659163856836,0.17732126333735868,0.2789761969761387,0.03217436343610127,0.12300790365459961,0.10999391903408026,0.0394896118855279,0.11625775497279565,1.0,0.0380944067862364,0.06285491266188216,0.4853046745357146,0.31594799058227274,0.23194644103646422,0.2578889161025232,0.20769855082210273,0.07113219099067865,0.5484195440026953,0.013065868469723902,0.2319517875351788,0.06391228363119578,0.3717740547705823,0.09194871238611371,-0.05199147975415261,0.08151872216044898,0.1791251370559302,0.2279984313189113,0.09369780719444751,0.1469821741136673,0.6859896620974165,0.22916812819667182,0.37141426371039615,0.13155446792223952,0.2834206336740238,0.46598971000267375,0.5190212857954991,0.5277195101680177,-0.20857233057869204,0.1066139687941654,0.12003226842847596,0.16301506885352735,-0.06431821167844702,0.5569274549255541,0.0788756579728712,0.05133902811558333,0.7082689590793448,0.04050139592015928,0.38558163185572514,0.28845083331507676,-0.18635296991995054,0.2167961382004023,0.12567611915544438
