,Cerebellum_6_L,Occipital_Mid_R,N_Acc_L,Olfactory_L,Vermis_8,ACC_pre_R,Cerebellum_Crus2_R,SupraMarginal_L,Calcarine_L,Red_N_L,Precentral_L,Frontal_Med_Orb_R,Thal_Re_L,Vermis_9,Rectus_R,Pallidum_R,Thal_LGN_L,Thal_VL_R,Amygdala_L,Fusiform_L,ACC_sub_L,Postcentral_R,Parietal_Inf_L,SN_pr_R,Vermis_6,Cingulate_Mid_R,Amygdala_R,Lingual_L,Heschl_L,Thal_MDl_R,Cerebellum_Crus2_L,Hippocampus_R,Thal_PuA_L,Cerebellum_4_5_L,Thal_PuA_R,SN_pr_L,OFCant_R,Pallidum_L,Temporal_Inf_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Occipital_Sup_L,Cerebellum_7b_L,N_Acc_R,Frontal_Inf_Orb_2_L,Rolandic_Oper_R,Precentral_R,Frontal_Mid_2_L,Cerebellum_6_R,OFCpost_R,Cerebellum_4_5_R,Cerebellum_3_R,Cerebellum_8_R,Thal_MDm_L,Thal_LGN_R,Putamen_L,ACC_sup_L,Raphe_D,ParaHippocampal_L,ParaHippocampal_R,Cerebellum_10_R,Cingulate_Post_R,Frontal_Mid_2_R,Temporal_Sup_L,Temporal_Pole_Mid_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Thal_MDm_R,Thal_VA_L,SN_pc_L,Temporal_Mid_L,Temporal_Inf_L,OFClat_L,Parietal_Inf_R,Thal_PuL_R,Fusiform_R,Thal_IL_L,Red_N_R,Heschl_R,Parietal_Sup_L,Cingulate_Post_L,Cuneus_R,OFCpost_L,Cerebellum_9_L,Angular_L,ACC_pre_L,Caudate_L,Insula_R,Thal_AV_L,Cingulate_Mid_L
Cingulate_Mid_R,0.2136486895963228,0.24054967459576002,0.12344520347200257,0.09331297748664764,0.054193597672442105,0.15368358180988137,0.12520293143431502,0.5613505655766972,0.47424235833635625,0.4360083455575073,0.8070848546652124,0.10319479859254266,0.0940132580402592,-0.03594360277943571,-0.04224333294067078,0.4132007362181767,0.6557075647057574,0.7032617370351023,-0.004717517840186028,0.4640319209443354,0.036849764631747196,0.8409277506135249,0.6004975788936588,0.4713914193322664,0.12815066720059246,1.0,0.0686619106267817,0.5279971459542323,0.6235893187687422,0.3246522066613675,0.08110803157295512,0.5945626532307915,0.5785057781210551,0.4749130127753529,0.5779903435137003,0.3781778183622786,0.11040560715510435,0.4167808996976542,0.39000831261082064,0.751798142916243,0.8291053507177911,0.3165931289589679,-0.020520676053421685,0.029966734858999443,0.13528837668976235,0.410809323550345,0.7977030997118164,0.6757316102540197,0.39025581319413066,0.24490647995831913,0.3841153038968501,0.6094593311440865,0.2947316135794116,0.732057575585717,0.4198256664038789,0.4963845988446845,0.6094105313539614,0.6641128554979856,0.5908862952857681,0.5071488210005255,0.14383721840305425,0.7793472066751282,0.7284677150164262,0.2912950936213124,0.0910993732032867,0.6559785256857521,0.6111456043049525,0.35461823424483213,0.6581970629785092,0.6364271279069693,0.06824536245009119,0.2197000168301246,0.08610815773102255,0.7075715692084306,0.5594088245292904,0.5904398559224608,0.5572894405530785,0.34590711497579624,0.5411212752284692,0.6367786686174668,0.7950045612564102,0.32483728583559857,0.11615392043242279,0.18403230677706647,0.1849629220744437,0.054456309042725554,0.7581665609042342,0.5944606553674769,0.5187265645012743,0.8700743784058433
Amygdala_R,-0.03268651743636989,-0.038376366956939544,-0.5986492959242877,-0.08855501564467119,0.30577948398667626,-0.2371297516618523,0.024828286197338498,-0.03807363356536002,-0.10482667413983311,0.2881340382410611,-0.0012868441296975306,-0.04949889472942273,-0.052055844982609296,-0.12017806519714748,0.07425730978856483,0.17513920257403606,0.048192817455212186,0.17158681502064804,-0.19911113038099665,0.15126754448750268,-0.10229645449855836,0.07327385146077924,-0.0229508898970933,0.02076533767190086,-0.025335020553387776,0.0686619106267817,1.0,-0.056876763860070755,0.024255749377399563,0.2855316476122041,0.18170539082805975,0.38793629208191077,0.3648461523792497,0.1095056325803739,0.15814739754458101,-0.08649785812250138,0.05273278038266462,0.2303568850046574,0.21673316199859194,0.10525924211594857,0.05786343782986927,-0.14942730968802403,0.0354213927890777,-0.25673335119752344,-0.04866970996804893,0.16678554277441596,0.037592588713360256,-0.11987723553571501,0.2765930673943087,0.2335288134338073,0.2319517875351788,0.31537254003661935,0.02085659397440744,0.16976157060225996,0.189031084178532,-0.17417635818451646,-0.18910253065793298,0.23604678521253278,0.19383188254399053,0.361515847215813,0.32584419931922526,-0.03109469718903978,-0.07995851446935154,-0.06464133531725652,0.3351744665312646,-0.008203096302237294,0.04070378616873941,0.22435036405970454,-0.22307705078196396,-0.05273244104247135,-0.3243659701538459,0.004068836350820423,0.06988529044139402,0.0655232397212066,-0.2826043000837586,0.2796846343932088,0.037029130506353224,0.12041497677681046,0.1580165107258609,0.051344604090735095,-0.08817078689115121,0.07159392510157693,0.09166245723827288,0.1631690673265911,-0.17361057041624864,0.1181870224375265,0.08486231075756191,0.1851628543528945,-0.07882436864383853,0.17158561001569872
Lingual_L,-0.21523972543903738,0.5411202727838844,0.05904860581513874,-0.040896818020937024,-0.21838448284258175,-0.2535708855557275,0.23467325500423034,0.641774770595513,0.8211214735678347,0.3811373586314281,0.6378768391586083,-0.015249388956887617,0.113376698475537,-0.2788491144453153,-0.16218171487253147,0.06023431611679748,0.5460757511258549,0.1878854411710878,0.11561609776374279,0.6391304208361321,0.23191024104738053,0.508320734135003,0.44906194499186103,0.16085990362196273,-0.27844175357203094,0.5279971459542323,-0.056876763860070755,1.0,0.5699122207076011,0.30026199635243134,-0.01346931037266008,-9.416856397779813e-05,0.465610525216786,0.8037372359104461,0.4086208087371546,-0.07191529861523747,0.037433685547193764,-0.0008973484392838843,0.30718543981345625,0.520571391180682,0.4986618618240186,0.46343774569736373,0.34728719017287124,-0.015482668758873573,-0.029340819041347308,-0.05767569237945933,0.4648660875073422,0.27055282663088004,-0.1316749555218195,-0.08858825607868863,0.5484195440026953,0.5301117306353529,-0.196581052681677,0.49420981301205336,0.4105052527651313,0.17219204958957032,0.02251944059450033,0.2706731923192833,0.3636746169366942,-0.034480456439224906,0.13691760332469155,0.6173051742341793,0.2270481866616856,0.6215402101906792,0.08309446375089101,0.32021537216757184,0.09425626029217492,0.29955148078412247,0.47565849003484706,0.5736482828762656,0.534971958831811,0.24795261194833498,6.216117478809489e-05,0.4540117224029523,0.4462626739064842,0.5428032556589264,0.29929629372671623,0.01662841931694014,0.06696502497835734,0.45261184903207924,0.5660921484772125,0.5701736507090174,-0.30311108283362737,-0.2680644999524022,0.4842557661478449,-0.04342406646414929,0.25527133694538334,0.024653513738186878,0.19333902304661535,0.3999532774514247
Heschl_L,0.16641238585976773,0.25565088931556307,0.04274947814172252,0.14714561473700058,-0.27542878503405827,0.11714830762729186,0.06253465477085152,0.6495061461034519,0.5834233166816233,0.46508275229511664,0.6967760458123728,0.17613440428248966,0.12008386031578888,-0.03344370394988359,-0.000857328472143675,0.46130242530093846,0.5385362247699437,0.5449387274198402,-0.07376765517231199,0.5375304220285608,-0.10603116770246072,0.5967439768659782,0.4739504662790661,0.20299968915773298,-0.04039960739101363,0.6235893187687422,0.024255749377399563,0.5699122207076011,1.0,0.11874128306132173,-0.03769393033602885,0.3573228858970026,0.49863434140229845,0.6032780134547504,0.40333393791809014,0.3178140067237767,0.2116979681120804,0.4441176863079451,0.15719970662498062,0.6050726548530929,0.5194996030792528,0.403976519150953,0.24449768329521884,0.10398765577734945,0.04570055111350768,0.010556724570291984,0.634195311764936,0.561704469098173,0.32455531507121016,0.3463766804098631,0.2167961382004023,0.4716519761860735,0.17024140575062602,0.6217615027851332,0.4356169463387512,0.5803762599510727,0.32184924443750085,0.5447317254219999,0.5558129353168648,0.308657787995569,0.2928029465554518,0.5282089716272306,0.5921892172975832,0.6619668176555661,0.2546180814281043,0.4161413832481313,0.3739723425644326,0.4594101652852427,0.38533345675644926,0.645379210135433,0.38220685314318525,0.3708809081271887,0.04715661091079267,0.37992576129262356,0.489327147203834,0.3220194871987883,0.5359075453553064,0.25583194191055686,0.35577144664891247,0.4183091533333617,0.6359390094353694,0.4470167908836679,-0.08519629712479466,-0.035414175074190875,0.4408451508029446,0.035543107061264796,0.5745054961603552,0.42992358183097923,0.5044181125932102,0.5945010761345708
Thal_MDl_R,-0.00831351770212823,0.3081274121521704,0.005982018009430765,0.0439483337150845,0.23602041713685235,-0.13356988866152927,0.09178528872585211,0.3071381546155566,0.3207013509043209,0.265326275778168,0.44055672709323646,-0.0537441614051364,0.21054712590142186,-0.106939451045275,-0.07860444024580478,-0.14187942779143553,0.2197594966389166,0.22768538417622033,-0.08064674939142215,0.22334378688563464,0.3046948294169928,0.48009860847841607,0.3380307936125108,0.30820952804521085,-0.04263793857681952,0.3246522066613675,0.2855316476122041,0.30026199635243134,0.11874128306132173,1.0,0.24651024163105453,0.21385026542562918,0.3721170500976714,0.3038118791946244,0.5144205442936224,-0.014968551497288396,0.12352995541610218,-0.12430224988552224,0.20557620278245614,0.5576532187469792,0.4144606356115982,0.21159139566231888,0.16971959293268152,0.06666468295355596,0.22496076074197444,0.22654174603956648,0.42922005351039877,0.21287672728387322,0.0765369020917478,-0.004910097196966326,0.3814973817850228,0.47108799947808716,0.1628409234683296,0.33841306380893477,0.360104826650012,-0.04283113536212862,0.017125006186547304,0.27705213224420067,0.2859184016560005,0.24434329374953542,-0.07745010543694351,0.4315722129870452,0.22135314690818633,0.1522122641737437,0.15706951002191957,0.5704105626638534,0.20826028526343832,0.6090931669690687,0.29099209813906773,0.14482424090413862,0.05860766398928057,-0.15288006333114895,0.1739469236073695,0.4631951252748332,0.1779728546693792,0.23318135961050263,0.28654555998760634,0.11186908708343155,0.014740726111609963,0.3502217629150922,0.2973655562154013,0.36540467179414854,0.0818368997440311,0.21179723389993246,0.14423073647364212,0.3064608990107543,0.09531108205166233,0.21476554804605333,0.1380641832307471,0.5184638231146226
Cerebellum_Crus2_L,-0.16882076087158343,-0.02908268003389835,-0.22824736184774752,-0.1835362423880389,0.10793726009852289,-0.2537522293478712,0.2779610552904597,0.08446015495408776,-0.058708869239214465,0.0011920926798303297,0.08222131018872125,-0.30232078122131256,-0.05585214955843155,-0.31070284748374555,-0.5632962634736943,-0.11898837861901239,0.059588054444143154,-0.046521872134698695,-0.15337071337453767,-0.14585417419767416,0.13708644056790809,0.14780482528977723,0.06774400952110682,0.03961930828808317,0.12074730860318073,0.08110803157295512,0.18170539082805975,-0.01346931037266008,-0.03769393033602885,0.24651024163105453,1.0,0.01433509783647515,0.14084573813860332,-0.13325130310114183,0.17558808004497292,-0.2846837058712612,0.05945247382403491,-0.211261951407057,0.23168680760168878,0.11949546500405915,0.11319200461133491,-0.0765041255500373,-0.11028413441889089,-0.14426159907404726,0.4751671277836804,0.34341953468973513,0.06983513474580438,0.13028681781062978,-0.14228129389531777,-0.1436173368752929,0.11625775497279565,0.18188458060730614,-0.1708970630098905,0.0029814288486869163,0.2842705056028502,-0.25581897509760276,-0.1415791964412125,-0.07525264063730834,-0.2024597409753454,-0.1168115506196874,0.09613424635708158,0.09495857919297472,0.0727079917101138,-0.0771651662777044,0.11202611385076561,0.18840468335715826,0.048121970921802794,0.09461634657534357,0.028807173557916645,-0.006256093388508616,-0.11999082641817324,-0.192208633435389,0.5017488241850474,0.11683939101615745,-0.017642612121833563,0.08416884252631876,0.06338817053181399,-0.01622455563073109,0.13458191768724947,0.06138083480017447,0.06514942151375085,0.048841826539718664,-0.11906320735735498,0.11851064796043574,0.10927853273722288,0.18936523953849385,-0.12485995821873667,0.0978136197775401,-0.023921990049973026,0.14697866193619988
Hippocampus_R,0.3793016959640338,-0.08729040586587558,-0.06567801053559634,0.05076579168965036,0.38225056483339137,0.23215734813818867,-0.005172013131947408,0.08572929037863723,-0.06438892728449028,0.27912432141744187,0.3585306584147733,0.1701409711610913,-0.17323393840012738,0.06196380013928953,0.2304380037630839,0.6336810255791262,0.38937431260862343,0.7333513777574993,-0.1063003666064176,0.23626186240149996,-0.13037054194324185,0.5125362154209355,0.22750469805366036,0.3956925784186817,0.10217593203779582,0.5945626532307915,0.38793629208191077,-9.416856397779813e-05,0.3573228858970026,0.21385026542562918,0.01433509783647515,1.0,0.41347889663031295,0.14901118174006642,0.40168909057665947,0.539747543330684,0.04206556785873461,0.6995507344229496,0.3490378309715799,0.4074444381523851,0.3881497398918577,-0.09116079396472915,-0.11435272035682496,0.055800967740586176,-0.15281062610575394,0.49242669248913334,0.43758370520618506,0.39671494851482747,0.5649110971538372,0.5229979096903954,0.24595715725069475,0.45178350121209643,0.5168508213655091,0.5181815513955291,0.2532672659442934,0.4683820661511531,0.5167193940980804,0.6625352307978725,0.5807128995055971,0.8455425425718668,0.11866216626824992,0.31309884086159406,0.48446085186634585,-0.05347710002716346,0.12429649570691215,0.3452348900219219,0.6059571653645035,0.31691914351257233,0.2592293288096065,0.2891901166815372,-0.25950429307104567,0.33516069059273196,-0.11186436790092276,0.3686008548893067,0.11730995994073944,0.49699108204032144,0.40340640835014274,0.4813652513933101,0.5868168146406444,0.29367414192404045,0.35089858813322444,-0.041394992615843895,0.4620616284241652,0.3077093230176739,-0.11279855946127262,0.044425923511498384,0.7192596741735837,0.7208691782381654,0.44291687883973235,0.5835199859383832
Thal_PuA_L,0.05617089739167705,0.22595073190888096,-0.2852676017186122,0.08714672319973228,0.06035631242858147,-0.1664336896337101,0.1351448884227081,0.40231796533108033,0.3978037451728657,0.5323650027010567,0.5252607430942784,0.020157279800248024,0.09704852833644068,-0.1281128534124157,-0.09530609890545892,0.19556701754009592,0.47928452474594263,0.35418745921669326,-0.12736356490613956,0.5020031114085908,0.022674097275804217,0.5596037989451964,0.27635128593052416,0.27392580824902496,-0.06331739433424188,0.5785057781210551,0.3648461523792497,0.465610525216786,0.49863434140229845,0.3721170500976714,0.14084573813860332,0.41347889663031295,1.0,0.49994369225525415,0.44519723171734965,0.07085931944210062,0.08123543544984144,0.20516678682567863,0.44601972277714336,0.5614798105568382,0.5132737024037552,0.1716687480186429,0.15655110756852111,-0.13113115384339769,0.08905160485287278,0.2614445452239262,0.49542668049219124,0.20733204776911976,0.18419686801615248,0.13190357651855752,0.45173690118953685,0.5788657220594796,0.08631545238798212,0.5932672379193892,0.3837999631261979,0.12607474598403837,0.16767220403603952,0.4569843843547934,0.47747609564106375,0.37542276768008803,0.2202793261884897,0.5236881667871105,0.30758278151246676,0.33181098888740096,0.21763818544478922,0.3704245778505564,0.24020717456243737,0.3593748424792496,0.28364451336855945,0.4822627424037812,0.03612327139483926,0.17045253617496667,0.06365871246369893,0.40918993785975843,0.24366503663970032,0.546291689815318,0.37204698715250983,0.23867180767497617,0.3503228908797037,0.3804195811065314,0.5007541385857587,0.3149714457332309,-0.020756639273750446,0.03395891204063499,0.1653497875189275,0.01919145326950737,0.4271302981537191,0.3604217096561028,0.420091938846788,0.5352547866069117
Cerebellum_4_5_L,-0.025767892319414933,0.508149418871946,-0.0006442376338620232,0.07211310666507599,-0.1599097934390285,0.0021722277592359797,0.19032341850051457,0.6474389211139818,0.8093875969228322,0.4864643282448793,0.6716919709967352,0.22365627425101367,0.14303351978879594,-0.0357840151236453,0.0716937489156565,0.2095114604690925,0.5068130849183963,0.32794115840623134,-0.0351933156720742,0.7847675468904971,0.05911162653776325,0.5178668078456421,0.45567042377553196,0.18510204217734527,-0.3062805959263514,0.4749130127753529,0.1095056325803739,0.8037372359104461,0.6032780134547504,0.3038118791946244,-0.13325130310114183,0.14901118174006642,0.49994369225525415,1.0,0.399198476888687,0.04773302121283581,0.19582631188340982,0.14735172432157137,0.19156507254920813,0.5997729079109219,0.5104539422969516,0.4819356162137534,0.5978175601615903,0.017626653576824303,-0.1904403318837197,-0.06872415245977344,0.5251142983510382,0.2832499218061142,0.0930399381467805,0.14350177795103283,0.5189051522578689,0.5333166469992762,0.0642367675446777,0.5367783301488263,0.45181772484435384,0.3240053451680283,0.07552485563628186,0.4851630304968028,0.5897792281332195,0.21595019967034854,0.18954358310498493,0.4513266504838767,0.3521593260678045,0.6901141092135292,0.12472231094424767,0.43760259942117075,0.20529359442371206,0.5024706917019659,0.3689521913498107,0.4995261432174913,0.5552354506650492,0.3153846155781969,-0.23011387505890565,0.5025196396733751,0.43279726118733836,0.41460473373154805,0.34063616059162327,0.13974401798414324,0.07301947597167927,0.37877102873450746,0.462099129122412,0.6340458859469293,-0.09273682357523878,-0.2376799525229969,0.4682700730082188,0.060565843356089756,0.35954162225154307,0.18974422103478422,0.33396735983181686,0.47227866546831876
Thal_PuA_R,0.17518678325065898,0.3686467135873115,0.07174061198208899,-0.013839280418156534,0.24358964118920956,0.049539017213086844,0.2446723761321681,0.42118320309490825,0.400081826118752,0.22910117303164818,0.5758715356981661,-0.06375122243853548,-0.018046096812325767,-0.11524670657741799,-0.061131093810064575,0.14490391404757982,0.4687017343530675,0.46427872054930647,0.04541391056281314,0.32282391414146233,0.14358765363829123,0.6948738802941138,0.41550809613837486,0.3418946335317264,-0.13985423354982413,0.5779903435137003,0.15814739754458101,0.4086208087371546,0.40333393791809014,0.5144205442936224,0.17558808004497292,0.40168909057665947,0.44519723171734965,0.399198476888687,1.0,0.1463891369094028,0.10580710653850042,0.09225860838805722,0.2945891305586417,0.5717270303977294,0.4810381867032681,0.25737683608531525,0.08736983451730189,-0.0031748082525591384,0.09417666209628495,0.44877547799625783,0.5531028740153797,0.4604166039274626,0.16877100900685196,0.12937788892595492,0.5277195101680177,0.6608585074293041,0.2630323678292341,0.578162468289483,0.5154448608740133,0.24981118558033988,0.29650321035352734,0.39517182330010014,0.33953056503535,0.3420385301270985,-0.04079151993448791,0.49368222091634206,0.4734938690080897,0.15832082314387463,0.0872113862838294,0.5330236925915164,0.5587236996707147,0.3824128200907726,0.4601636858841965,0.37153820558057254,0.1294987126792944,0.09622293106114421,0.03504919208016823,0.5114215667319749,0.50409703535101,0.4466087520156453,0.4097281720812259,0.2524835943383776,0.29714072485187226,0.4293895462192028,0.43311098873729,0.3029444951689814,0.18575646858097658,0.30556202523437764,0.3116763867126422,0.1322489357768405,0.38919738084916294,0.475372434579318,0.3447986769595838,0.6265772746521214
SN_pr_L,0.567742719368559,-0.2131106125870324,0.154496574841639,0.2310463985788678,-0.004781134657769246,0.3834246752114904,-0.11074822768067998,0.11777366461610711,-0.03260109841803205,0.2516475577181602,0.2611073754269372,0.43210400826586154,0.04189171232274597,0.2000293583245668,0.2572402087183596,0.6010411790545024,0.2106399368469027,0.51070185799504,0.014182777810827676,0.25647925732687155,-0.20113182517140338,0.33223564361534086,0.14525750155899533,0.5506385063518844,0.221765497332099,0.3781778183622786,-0.08649785812250138,-0.07191529861523747,0.3178140067237767,-0.014968551497288396,-0.2846837058712612,0.539747543330684,0.07085931944210062,0.04773302121283581,0.1463891369094028,1.0,0.19121916234852543,0.7001631987219977,-0.05347828505274279,0.27703684358466135,0.25331598602745486,-0.026311498343155472,0.0828116096536381,0.045519125129817664,-0.024647336580055332,0.09925178834621179,0.34109633608665807,0.4994718390316717,0.551712870208106,0.4475755593286433,-0.1446535812276687,0.10419627475679062,0.4742952688373284,0.3457049040671915,0.05024551953001589,0.6111306337151674,0.5805511141560766,0.5753671454545983,0.4279038985851624,0.5848165369881989,0.15182661141060708,0.057990669325894806,0.4910631525728874,0.18888744618827663,-0.008176184284042907,0.22477291073481653,0.450629259264633,0.19343932280081133,0.16993131003067252,0.45030378760124085,-0.03099219254460129,0.42858827328823335,-0.13407721609316164,0.1609143781995694,0.2688992737566609,0.16103580476381638,0.3315450469702345,0.5252391713155795,0.37548254472958703,0.05629884785644453,0.27264730569669027,-0.07021238568876151,0.38965362241355334,0.0962877258946583,-0.10135533613483838,-0.12472430598714668,0.5927433459153518,0.48397483682533116,0.2628141404483376,0.3797899965765084
OFCant_R,0.14518865965638905,0.012929360821502176,-0.036353394726565166,0.23141551729904333,-0.24325848841871703,0.31500336260821055,-0.017014737200155974,0.11541882944090036,0.16464574378178173,0.17989900221928462,0.2416353961383657,0.32354380695543633,0.22781042650272695,0.08024215359587741,-0.0004911452388587419,0.12955194599176298,0.09753933166011472,0.13842232646336478,-0.16234712546687896,0.20007695116808158,-0.08646074749985173,0.23967251712451682,-0.10324824789170652,0.18955712034489058,0.015355072654566497,0.11040560715510435,0.05273278038266462,0.037433685547193764,0.2116979681120804,0.12352995541610218,0.05945247382403491,0.04206556785873461,0.08123543544984144,0.19582631188340982,0.10580710653850042,0.19121916234852543,1.0,0.11437079724463453,-0.1803416849256477,0.302973738707748,0.11226975797888354,0.21723541010585085,0.32512798522191444,-0.08432490564845926,0.1317172340800783,0.08129972611657146,0.23203043110335747,0.21833199034602077,0.1984452281559365,0.21352092772015327,-0.03183252166575409,0.10976262071405145,0.15499875064367502,0.15012836317133316,0.16245853482354408,0.2718752378922673,0.07386491145868533,0.29350002014982224,0.19483415576969265,0.18351952711139427,0.06203326710090044,-0.018346173793295385,0.28224956118893435,0.298944464721103,0.043599641405117205,0.18479785258529033,0.20189462006159778,0.31230630156324946,0.02390333030240108,0.19336499861436474,0.08943289219585897,0.09672910795446382,-0.0596348246593038,0.08259120310960241,0.158485815137305,-0.08854890989533551,0.1324496958437426,0.19596307224778284,0.04509952160879925,-0.1395286269762445,0.039264921582004585,0.1415785253828589,0.09802047795530586,-0.028280159051974497,0.040735591999500026,0.09030721842591813,0.10507387188139317,0.24737474927749642,0.11472051293613081,0.1534687058765828
Pallidum_L,0.42838635804263053,-0.21957720470699352,-0.0219803216500729,0.04353027779983149,-0.04222573538367934,0.2183968176717776,-0.21027571847904789,0.16729571045546374,-0.030603558452336036,0.3201821450325409,0.2452064294303756,0.40563364180140027,-0.055346441203154066,0.12092086937495634,0.3028605187458748,0.8072079168087082,0.22772875046418545,0.6964406275002543,-0.07722347539319208,0.3110202310176506,-0.26897354441481336,0.2730986991180832,0.18636097050525668,0.2620064421425874,0.20880676384874772,0.4167808996976542,0.2303568850046574,-0.0008973484392838843,0.4441176863079451,-0.12430224988552224,-0.211261951407057,0.6995507344229496,0.20516678682567863,0.14735172432157137,0.09225860838805722,0.7001631987219977,0.11437079724463453,1.0,0.009125494679008753,0.25877053868110445,0.29494203338263514,-0.0033981792010754274,0.0784836137557993,0.1230092185638231,-0.24575199818105103,0.03208674184339814,0.32699815824696854,0.41162670853383954,0.6444614354520575,0.615392438620119,-0.15862581366700462,0.0986731921454083,0.34752643096103664,0.3975468901373962,0.03486000173064452,0.5965284592842177,0.4933446568275059,0.630105815345793,0.5627456449325703,0.6495449656373986,0.20499040577443717,0.16871508636740135,0.4422211241138669,0.23934647949294563,0.11417715003104395,0.1294556505777736,0.3369947370040781,0.3172467239531938,-0.008298169737072592,0.3480877455896412,-0.11037985264232977,0.4757193092189502,-0.10829423231735864,0.189160843065954,0.038405245326357855,0.2599224368683123,0.3517190326459824,0.460934452101226,0.4776404564452948,0.18507198010845693,0.3157753962456109,-0.03360078081278778,0.291359031295126,0.012087187428650698,-0.17281312403450622,-0.12543105438122276,0.7056774805588877,0.5003030943567861,0.34525099160291883,0.3499572806281568
Temporal_Inf_R,-0.0885662634992498,0.22828893980171008,-0.4127234698389091,-0.12380637334257509,0.3642932212653549,-0.32575886616845623,0.2056981059035582,0.13889392095167144,0.040900782318111006,0.11957877749338047,0.14344357154975274,-0.2434392705254923,-0.12220331951222871,-0.13745322708144017,-0.0472856795591022,0.17127967042135792,0.2422979112009865,0.062081981600197206,0.05574112483156937,0.22281230255553336,0.019151865153150927,0.27214775898353455,0.2447723023260955,0.13388497967438692,-0.08600573065361257,0.39000831261082064,0.21673316199859194,0.30718543981345625,0.15719970662498062,0.20557620278245614,0.23168680760168878,0.3490378309715799,0.44601972277714336,0.19156507254920813,0.2945891305586417,-0.05347828505274279,-0.1803416849256477,0.009125494679008753,1.0,0.17504328990874957,0.3020091744694821,0.04697685587162366,-0.13139085743160303,-0.21821296678917518,-0.03517093899727498,0.3008166604300545,0.10304077287395781,-0.08399400509480848,0.06803619649463043,-0.004637257456218528,0.46598971000267375,0.4329916587899727,0.0821187120907535,0.1781998178175869,0.21260758151870712,-0.2049388398208314,-0.0398025555137844,0.09081940066878771,0.27315954950817434,0.3129476230454855,0.47104218101300227,0.33129131363909115,-0.045143025961614666,-0.0674640513471627,0.26619596949242147,0.10113380702658258,0.10548441706913797,-0.0421811813581104,0.3713291215425061,0.22971862412491081,-0.11003596521150266,0.17457981774551945,-0.014461428941006117,0.2319472255045199,0.04309116875684034,0.7340130715585281,-0.025586210388924602,-0.057737297837475846,0.3314588008138319,0.39840862120284587,0.2230082298984548,0.145468059061127,0.036526310960247596,0.1407657303382681,0.13456222777169718,0.08926377712609361,0.3388983044886462,0.1554793275880755,0.1354156688390575,0.2686446434064148
Paracentral_Lobule_L,0.16399501496804408,0.23526568998091282,0.19541328725690715,0.2922361941146028,-0.054550441898416534,0.12891094249089471,0.01540168469686009,0.6438931165219395,0.6047046914251841,0.5496007617757933,0.9215230908623949,0.22941182920580028,0.24807926221992974,0.061382021089762276,0.008297240855973421,0.2182510168236314,0.5488772985224172,0.6422862857298819,-0.12839489750116762,0.5172014626840761,0.19069525699727194,0.8951742995200962,0.4892457012408727,0.3447183883376262,0.0505775858151057,0.751798142916243,0.10525924211594857,0.520571391180682,0.6050726548530929,0.5576532187469792,0.11949546500405915,0.4074444381523851,0.5614798105568382,0.5997729079109219,0.5717270303977294,0.27703684358466135,0.302973738707748,0.25877053868110445,0.17504328990874957,1.0,0.7992860179460198,0.4030753291165428,0.2763303762631299,0.1756759738307673,0.188083720148617,0.17981556802687468,0.90992568027246,0.6543558696702186,0.2799682398576748,0.25128182117826026,0.25131028265050137,0.5684337654184736,0.4004643818240534,0.6500748687195813,0.48736932393830273,0.42961329639642687,0.42284449871381286,0.6659334949267094,0.6441054813103296,0.446176325785778,0.05226281475526191,0.7281083702987785,0.6939101220565868,0.5459502209884161,0.12250426788754944,0.8544172317462612,0.49750887975772123,0.6813861536680214,0.47974508653836256,0.5007627181770795,0.19751944932161553,0.12137116069247494,0.16372738185339283,0.674533198463393,0.5381173140530523,0.28508361393836995,0.5974679320334456,0.2586926055765957,0.31782746379499255,0.4771415971249613,0.7359934862182832,0.4805373991635398,0.011317485348853299,0.1437133383029433,0.2204116223267755,0.2405559805305485,0.5059742144117404,0.47482256453559746,0.5464413835734679,0.8453586623228863
