,Raphe_D,Thal_LP_L,Vermis_8,Cerebellum_7b_L,Cerebellum_Crus2_R,Thal_VPL_L,Caudate_R,Olfactory_R,Frontal_Sup_Medial_R,Supp_Motor_Area_R,N_Acc_R,Olfactory_L,Rectus_R,Frontal_Med_Orb_L,Thal_MGN_L,Thal_PuM_L,Calcarine_R,Caudate_L,OFCmed_L,Cerebellum_Crus1_L,Cerebellum_3_L,Thal_PuA_L,Frontal_Sup_Medial_L,Vermis_6,Postcentral_R,Cerebellum_10_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,Temporal_Sup_R,Occipital_Mid_L,Red_N_L,Vermis_10,OFCant_L,ACC_sub_L,N_Acc_L,Angular_L,Temporal_Mid_R,Parietal_Sup_R,ACC_pre_R,OFCant_R,Cerebellum_9_R,Precentral_R,Cerebellum_6_L,Occipital_Inf_R,Temporal_Pole_Sup_R,Precuneus_L,Thal_LGN_R,Thal_MGN_R,Lingual_L,Cingulate_Post_L,Vermis_1_2,Thal_VA_L,Lingual_R,Raphe_M,ACC_sup_R,Vermis_3,Cerebellum_Crus2_L,Frontal_Mid_2_R,Occipital_Mid_R,Thal_MDm_R,Vermis_4_5,Paracentral_Lobule_R,Heschl_R,SN_pr_L,Thal_AV_L
Thal_PuA_L,0.4569843843547934,0.56951768713544,0.06035631242858147,0.15655110756852111,0.1351448884227081,0.5605171416773694,0.21131205931459615,0.14641493255955115,0.2668871472215932,0.3704245778505564,-0.13113115384339769,0.08714672319973228,-0.09530609890545892,0.08293217811908345,0.238395985429129,0.6949255252924895,0.5397751382709223,0.4271302981537191,-0.0812316597583128,0.18920247964398954,0.49055704408480977,1.0,0.4144022338741251,-0.06331739433424188,0.5596037989451964,0.04636278273678074,0.5785057781210551,0.21763818544478922,0.5636057699903873,0.30294144626196096,0.5323650027010567,0.16091374247866905,0.13888274109592172,0.022674097275804217,-0.2852676017186122,0.1653497875189275,0.3535718041835657,0.5878532402566904,-0.1664336896337101,0.08123543544984144,-0.03785768257455117,0.49542668049219124,0.05617089739167705,0.024685540637694455,0.13630369050439858,0.5889936268254886,0.3837999631261979,0.11700940246005447,0.465610525216786,0.5007541385857587,0.40569925146705704,0.28364451336855945,0.6380279880422569,0.34342829751584003,0.13129765304717644,0.5195322807190071,0.14084573813860332,0.30758278151246676,0.22595073190888096,0.3593748424792496,0.5429969412485482,0.5132737024037552,0.3503228908797037,0.07085931944210062,0.420091938846788
Frontal_Sup_Medial_L,0.63839991003358,0.03893597996881402,-0.029584546369083527,0.092061973854103,-0.06371655578349315,0.6021460285973066,0.48814206081463984,0.2908286123366654,0.8161414230456587,0.6568815933156807,0.11188615233335603,0.3609377206482789,-0.15403712993837404,-0.22183565300978103,0.41855907078996335,0.48777400036149193,0.23949659517869887,0.5580835683605818,0.16589715142618408,0.1385870934904481,0.3959056119393464,0.4144022338741251,1.0,0.168793440341118,0.7202216612067737,0.1460239891565686,0.7225303950852789,0.1780567322573546,0.5589743725212014,-0.008435340200402392,0.4128605396572319,-0.03568197142117052,0.026626472795817615,-0.00200279486637456,0.10648704648444997,0.09184587013393623,0.19173754332294904,0.4925788642102562,0.5231293046098066,0.3163013117469113,0.12125474943830021,0.7229421957631579,0.1555894605330305,0.1313711716390575,0.4393070786651114,0.4671044566261968,0.4224874297197484,-0.006827176331235031,0.23442553046863313,0.4817851007746768,0.3695719868741402,0.4586433314181337,0.2666492010672411,0.47384956347995666,0.5807250262627404,0.5804190248891093,0.1309700137089175,0.8373871845473266,0.011412479661039372,0.5736930667779296,0.33244081174936846,0.597721406178466,0.3906177591308201,0.3641290116619907,0.5820778760133373
Vermis_6,0.08339907924569233,0.049899114304085966,-0.0766397694470909,-0.25278852992665224,-0.21078166979773255,0.010550631767020239,0.1503069629587287,-0.1924425700452859,0.1540071845934638,0.1588940407240112,0.08714790257397284,0.1052141486250043,0.03428009603590395,-0.08049717415131413,0.17664384128518465,0.12132117735315091,-0.15868884558977034,0.10100344504164269,-0.059591552785939264,-0.20967146271950812,-0.03399949193463133,-0.06331739433424188,0.168793440341118,1.0,0.02702972013243198,0.0674665383367851,0.12815066720059246,0.12438877724826557,0.05823337827621792,-0.331751484563358,0.1571209408306834,-0.2073379952364818,0.11408171353874762,-0.06330816473465409,0.012044378065803645,-0.1746379681109594,-0.22490674282604048,0.07274198789353314,0.06464421039463661,0.015355072654566497,0.033006557099280104,0.13284305115786366,0.2000863521792897,0.17631568674312303,0.1383695124267092,0.01921244843355131,0.0027563535560718756,-0.195420900323758,-0.27844175357203094,0.18605868297664432,-0.17193119530606787,-0.09722816722270801,-0.07804466577912403,0.2423948382969938,0.07261323226138625,-0.00724939585883398,0.12074730860318073,0.18554074425476866,-0.25852177156280864,0.08119175685639683,-0.2573189739509854,0.22223457339837216,0.14277275303309064,0.221765497332099,0.09574114153706942
Postcentral_R,0.6430695089512136,0.1464302407587958,0.035559989160344224,0.1155552570550325,0.14467851120713598,0.8221636537396989,0.5050242357874263,0.24815719394887,0.6193903307367193,0.8179412300992644,0.07282232973238216,0.2093007683626917,-0.032268309171676085,0.0009302523880582232,0.49343728722426433,0.7159847462440752,0.5908454355886908,0.5583949963443207,0.022449147178020434,0.24034465636304517,0.7059423664972327,0.5596037989451964,0.7202216612067737,0.02702972013243198,1.0,0.17353201994094225,0.8409277506135249,0.0992429000302816,0.7897070441345994,0.15562003743945763,0.491061547542013,0.03571902663735191,0.07033732940831951,0.15214633313154355,0.2023145512810161,0.2753701434199264,0.49513634368486764,0.8178825458353779,0.12953796605923829,0.23967251712451682,0.051616360062037264,0.9145689471912307,0.254615826806236,0.161109216205873,0.2882624926963745,0.7822786395552237,0.5305979869818088,0.10665447463157476,0.508320734135003,0.7369031622723906,0.4895678371642731,0.5880716646055034,0.5517358120039924,0.5148768547276475,0.2285642713728867,0.7053115201522411,0.14780482528977723,0.7578436906755838,0.25170593516626094,0.4801438820974462,0.6222485440960205,0.8140730341937601,0.4612710080671802,0.33223564361534086,0.5103805136576458
Cerebellum_10_L,0.07966593606781805,-0.03318430483984241,0.1472260208771204,-0.3002483853477763,-0.033749216260445455,0.2498746982986916,0.25180232290977544,-0.14590299403723253,0.14379118647777797,0.13383599649377956,-0.005712392113851225,0.15059049370843372,0.0920054635405935,0.0523532315534965,0.20423440481066368,0.03959392571523451,-0.0878646947095974,0.16236663042673563,-0.0398078954452482,-0.11612714073887981,0.2552638817279653,0.04636278273678074,0.1460239891565686,0.0674665383367851,0.17353201994094225,1.0,0.18322822216185689,0.05896580881161854,0.23159054559236347,-0.006725156305686376,-0.029723728435857844,0.10422818928823746,-0.0581492501293709,-0.013801549431359448,0.07361746469900698,-0.01559824427516714,0.12901574206698807,0.1623961101657509,0.07031551812424791,0.012733973278185417,0.00018018650549461712,0.07919019531777392,0.09847159061667748,-0.05979874826154982,-0.018239566197869296,0.10504732734979089,0.05698137823113342,-0.03460036832516573,-0.06391081900005564,0.1601048262485626,-0.021046219766496857,0.22279246286929935,0.09414355742095111,0.002280291102336298,0.16591025767816336,0.06654956999358949,-0.05899545668538641,0.18320849088138996,-0.1422934213680672,-0.06660486405508817,-0.0031800701004063197,0.11003557268697395,0.23965741263176166,0.23920621477254325,0.13415263746974146
Cingulate_Mid_R,0.6641128554979856,0.18380626556094354,0.054193597672442105,-0.020520676053421685,0.12520293143431502,0.7850488502456889,0.5790535792259573,0.162248866318821,0.5783843079368826,0.6559785256857521,0.029966734858999443,0.09331297748664764,-0.04224333294067078,-0.015185593910987276,0.46406239962648776,0.744674685022804,0.5467795521399779,0.7581665609042342,0.02876648923022375,0.1255243392326105,0.6025294674412617,0.5785057781210551,0.7225303950852789,0.12815066720059246,0.8409277506135249,0.18322822216185689,1.0,0.0910993732032867,0.8270149671480885,0.1578597376204349,0.4360083455575073,-0.05281518344512981,0.009436345478097305,0.036849764631747196,0.12344520347200257,0.1849629220744437,0.527341653324679,0.7755776196194,0.15368358180988137,0.11040560715510435,-0.02686822517464435,0.7977030997118164,0.2136486895963228,0.18821181386824556,0.18218271729543378,0.769658452014062,0.4198256664038789,0.04377347060699078,0.5279971459542323,0.7950045612564102,0.39511492859270153,0.6581970629785092,0.6693911972805978,0.617672487870675,0.31126540796310936,0.6611518710763177,0.08110803157295512,0.7284677150164262,0.24054967459576002,0.35461823424483213,0.6170043934326936,0.8291053507177911,0.5411212752284692,0.3781778183622786,0.5187265645012743
Temporal_Pole_Mid_L,0.17053354716557512,0.3846999649332944,0.02872122130802019,0.03091630156097334,-0.15114837024386962,0.14854637148283292,0.1482554423652638,0.03437429639421237,0.06463213562462164,0.06700916011903162,-0.16640905544756257,-0.002221967067130847,-0.16710074613422257,0.03297168093626258,0.02675791617913317,0.21085069067561343,0.1543208989467972,0.11929159852255075,-0.18941242831867303,0.04151691488858765,0.22730588942195432,0.21763818544478922,0.1780567322573546,0.12438877724826557,0.0992429000302816,0.05896580881161854,0.0910993732032867,1.0,0.11385376990002447,0.07029373980509415,0.23194003218556308,0.05443806007348299,-0.02035194024011172,-0.12093298126359593,-0.36933929090846723,0.02571772708963882,-0.012113103348190645,0.13884161146453652,-0.16987086080721048,0.043599641405117205,0.015231271879877394,0.10781903560197993,0.019913939445092583,0.05908544155103982,0.2476896168346269,0.14323424303198867,0.2657064520295587,0.11853232482562345,0.08309446375089101,0.08512117712778951,0.2789527166930178,0.0045005538305225145,0.19414928157844574,0.05902375737022578,0.049055825711425374,0.2237552310022435,0.11202611385076561,0.1399430470541781,0.06728014173370349,0.16967898594937852,0.1102880687686984,0.11258523472781294,0.1532600975160877,-0.008176184284042907,0.08006951062574987
Temporal_Sup_R,0.4307713256763369,0.2250481466373662,0.21087402448188527,-0.12812119076733672,0.2917871544839598,0.6869999436596531,0.4813056591671009,0.19394977666508997,0.5457958921467995,0.5160676477361924,-0.13965785102277778,0.08108248504596055,-0.09561853742601457,0.09449026449566147,0.45485289442257454,0.6287128443536089,0.45887028277661057,0.5887972734219028,-0.030547578607051325,0.05043418824115945,0.6259163930362185,0.5636057699903873,0.5589743725212014,0.05823337827621792,0.7897070441345994,0.23159054559236347,0.8270149671480885,0.11385376990002447,1.0,0.1182500977946429,0.3295428892952734,0.0967817057940375,0.1676090772959028,0.02656929949325834,-0.0834841012158399,0.17299480630966102,0.6622171455981793,0.7501018441642788,-0.014141646635382421,0.11083250295628089,-0.22369035350043404,0.6303628634764815,0.1461732999809413,0.07690348038262217,0.23198765125904908,0.6681371578471231,0.4395279028609946,0.14325910266150002,0.48376395785383963,0.5647436501696416,0.29717129760616395,0.6009937446030043,0.7514559408761492,0.4151691840836128,0.19199922123021995,0.4859321425320126,0.21062239977018127,0.5471851117780346,0.27077137881807745,0.17989296781704534,0.5840170460496006,0.6457090912162037,0.6394625730902725,0.22220340116766227,0.3411846295646389
Occipital_Mid_L,0.05974996862918692,0.12446962427210634,-0.28208126839304026,0.37362790486152614,0.17951934281368392,0.321395138042585,-0.01836847823846224,0.22723371892665717,-0.21971533738396007,0.027283968332724604,0.05758633017058264,-0.07982345570484412,-0.07409621778606404,0.11534956021036602,-0.12728558686139477,0.4346159179530216,0.6261937376191219,0.056239025796640925,-0.2890464891575942,0.5215237616731293,0.10250938425013034,0.30294144626196096,-0.008435340200402392,-0.331751484563358,0.15562003743945763,-0.006725156305686376,0.1578597376204349,0.07029373980509415,0.1182500977946429,1.0,0.2964207245555406,0.1166149388893671,-0.0778077243976398,0.18315804460984225,0.028821427960026964,0.6141948873946907,0.2678761842766011,0.4140669516349478,-0.258701102916894,0.019444419976547517,0.2874678970757118,0.14570102271966978,-0.2667113453360921,-0.03483805482373435,-0.164882583250929,0.5105953099015048,0.24402880727501172,0.10883052161565591,0.7386297959504701,0.35708300757463496,0.591617529317779,0.2563319221961743,0.40694009598160275,0.08648290129027227,-0.1958402260879957,0.5082789309423262,-0.14119043697101022,0.008033740761676409,0.49047991978014227,0.21179931834229757,0.7021684003122242,0.17281241110764642,-0.14577234711299472,-0.13871244743572064,0.16941859596395797
Red_N_L,0.4857611555947748,0.49090066650535513,-0.2632698051264963,0.3046127162001183,-0.025269605537868552,0.49178447985824514,0.34186208760610676,0.1952918792517573,0.31310740663547293,0.4086348291721565,-0.05222658320376232,0.31989311341861165,0.018770619008198847,-0.1058394889669468,0.09611072531788185,0.6826877805208731,0.4515032709569585,0.28815628940947186,-0.03959232190934934,0.4732785945112871,0.37104441118802073,0.5323650027010567,0.4128605396572319,0.1571209408306834,0.491061547542013,-0.029723728435857844,0.4360083455575073,0.23194003218556308,0.3295428892952734,0.2964207245555406,1.0,-0.0454323690861679,-0.0298922737338038,-0.049516675084427066,-0.1414953555854153,0.23088564716618595,0.011677971124706211,0.5513059139928284,-0.07442537250198805,0.17989900221928462,0.3064186449632996,0.5720701266739556,0.3043129538253073,0.2796571590150307,0.30753671325984183,0.5745424127652274,0.4122562133353765,0.0062243081731168,0.3811373586314281,0.48047145753337545,0.530192988451069,0.2199001847219182,0.3430604653132507,0.499929575908471,0.038374694964700584,0.6785398047510861,0.0011920926798303297,0.36346519504886593,0.22778382444092943,0.40473494769067775,0.44918740311589656,0.5363661347469416,0.22985116695308766,0.2516475577181602,0.2345300731603989
Vermis_10,-0.040175075105565256,0.023878938520316355,0.017225248610083316,0.023537078845619435,0.1641796682430897,0.056258825468263655,-0.014318430352105551,0.13710409098818538,-0.006271852860778692,-0.148381575390911,-0.12281252364950489,-0.06148440292240487,-0.12442227878459995,0.13228510730792445,-0.018312917337614656,-0.05165862225082027,0.10752553352010812,-0.08644852002079911,-0.06481368427858337,0.011804936756891253,0.07299737996687297,0.16091374247866905,-0.03568197142117052,-0.2073379952364818,0.03571902663735191,0.10422818928823746,-0.05281518344512981,0.05443806007348299,0.0967817057940375,0.1166149388893671,-0.0454323690861679,1.0,0.14135969740166895,0.09713710165250775,-0.12140707691615307,-0.005483353785118545,0.1844973291718625,0.07401730382349724,-0.08645224546855276,0.06752251135112938,-0.1414532690063308,-0.11033883068323912,-0.10006859168343296,-0.12118506199478254,-0.037026479822042845,0.01610062299404024,0.15265375147527555,0.051200009186282716,0.15402732328651894,-0.13180773146336008,0.09931837888826091,0.03814675440573132,0.10029305295478287,-0.3145014137161691,-0.003464177657813995,0.008316129212611737,0.09171979819132174,-0.07892949347464506,-0.05631217842877994,0.025148121979455193,0.17377194816848604,-0.12806662827797055,0.006506344391313724,-0.10518800932404927,-0.03349049345156636
OFCant_L,-0.17985010118742,0.041727264019362234,-0.006520383514298245,-0.12285260559603357,0.30340763636647056,0.08288743748943216,-0.08435979305093985,-0.020124200797489746,-0.009190940269646777,-0.003845147096853823,-0.193844101849831,-0.07224920562040721,-0.47778850534365863,-0.014927704244344597,0.07765771964122076,0.05632945078576661,0.02976978393773142,-0.2415974546367651,-0.4122572579685525,-0.10240643397245801,0.1972784469108589,0.13888274109592172,0.026626472795817615,0.11408171353874762,0.07033732940831951,-0.0581492501293709,0.009436345478097305,-0.02035194024011172,0.1676090772959028,-0.0778077243976398,-0.0298922737338038,0.14135969740166895,1.0,0.17770656019417738,-0.20493566044007788,0.023605362544952168,0.11269920348203585,0.02058688503374797,-0.3212810371364789,0.018786782256876855,-0.2998143117824284,-0.018419127545165337,-0.23897874756347004,-0.16725195130440793,0.10133920702196202,-0.013772922514502173,0.08252353878145574,0.09517707895498771,-0.032805425300395034,0.015871445797275754,-0.02985899978246657,-0.061866814917279,0.16745921776862208,-0.11757176053327353,-0.14725369705135888,-0.12448209562113229,0.5530097298318923,-0.025110673075071224,-0.11718318965496113,-0.06290785892769679,-0.02701520321413353,-0.04810013865945858,0.023101421575344984,-0.2933104828967606,-0.15244750240814262
ACC_sub_L,-0.10542870970540531,-0.2874019500319916,0.011560476998000396,0.0338084011907264,0.0686279508018371,0.011750048927677377,-0.2723930863954281,-0.03244450624808868,-0.11844588197756808,0.24247964506641884,0.12147779692298266,0.0056885487545049575,-0.14703079676386951,0.11390026969518677,0.08407012841588037,-0.010635255143067063,0.2642010083493652,-0.2161852966506092,-0.19437277689257706,0.02208916955286187,0.14045052639793948,0.022674097275804217,-0.00200279486637456,-0.06330816473465409,0.15214633313154355,-0.013801549431359448,0.036849764631747196,-0.12093298126359593,0.02656929949325834,0.18315804460984225,-0.049516675084427066,0.09713710165250775,0.17770656019417738,1.0,0.274627056675349,0.16835740858533654,0.27712243684999127,0.15434603575565595,-0.2106813901437532,-0.08646074749985173,-0.07577112538046665,0.10756344766455819,-0.23588565943183495,-0.13492247737707463,-0.10151047624155805,0.19807074674052919,0.06140876156513989,0.05542464987536602,0.23191024104738053,0.16650028446573073,0.040339729070431665,0.10217496370813796,0.07254025264970602,-0.09323568367341627,-0.22649452012164387,0.014100161636566643,0.13708644056790809,-0.04914524512824722,0.11976566741883814,0.15178804966860476,0.2167612834298916,0.13139682353567167,-0.15992741568017654,-0.20113182517140338,0.053094844180134944
N_Acc_L,0.07033571861147049,-0.6228804636285794,-0.13470329594183572,-0.009633422506902687,-0.1148728062019086,0.10765454364243807,0.09066080791847839,-0.0619062792732373,0.10698986752339182,0.34196109470357666,0.569719350849181,0.08939154399761581,0.13165935980500124,-0.10113243275864768,0.21436915805484502,-0.09803511692502648,0.0632051139484459,0.05444109064920236,0.1736177561658423,-0.08939019588738514,-0.015611123250358837,-0.2852676017186122,0.10648704648444997,0.012044378065803645,0.2023145512810161,0.07361746469900698,0.12344520347200257,-0.36933929090846723,-0.0834841012158399,0.028821427960026964,-0.1414953555854153,-0.12140707691615307,-0.20493566044007788,0.274627056675349,1.0,0.1193790995103787,0.11828813913894672,0.14923900259163944,0.3938348786203025,-0.036353394726565166,0.18648818716544507,0.2779375153217514,0.08959323383908363,0.1658333309977691,-0.10374434582201798,0.14994018535626472,-0.06801984029921249,-0.20019914528674068,0.05904860581513874,0.24555160990741942,-0.05511549101401297,0.2976837130315178,-0.3372052755519498,0.16307875363362254,-0.03321526122758304,0.029796721330745558,-0.22824736184774752,0.28853158752542685,0.029898650016432392,0.09947929261715699,0.05278962299005472,0.1840508473251723,-0.1659487710768139,0.154496574841639,0.26585999684528006
Angular_L,-0.007441673281305637,0.11404459598086748,-0.14507593997944132,0.2633434575877304,0.3257883219947148,0.3264097207320267,0.0002817494206388139,0.2737020211271465,-0.07775534350732072,0.2786351204381194,0.10577467205626598,-0.018378903617509292,-0.1792342227162993,0.09844848904962981,0.05950773525260045,0.321791538681475,0.5365831332046824,-0.04238870835732548,-0.20383018754741442,0.3679179819349168,0.2638097295205894,0.1653497875189275,0.09184587013393623,-0.1746379681109594,0.2753701434199264,-0.01559824427516714,0.1849629220744437,0.02571772708963882,0.17299480630966102,0.6141948873946907,0.23088564716618595,-0.005483353785118545,0.023605362544952168,0.16835740858533654,0.1193790995103787,1.0,0.39068615883477503,0.38324400166598255,-0.1059517876578515,0.040735591999500026,0.28387265496523933,0.2324088892863693,-0.042256754868550565,-0.20592481470541582,-0.037232803800379605,0.47039862878829464,0.3957169934861307,0.1446169538122967,0.4842557661478449,0.35060002165239756,0.5599607192317363,0.3375723561927537,0.32679042957239607,0.10432878559474597,-0.29163661295509324,0.40491553769087985,0.10927853273722288,0.16765016366793237,0.6255662034285852,0.16892189986107187,0.4690800460699265,0.3069787874886089,-0.11466753197629417,-0.10135533613483838,0.1698419593990447
Temporal_Mid_R,0.07001067163741374,-0.017174213775611888,0.38274842919479807,-0.13690007972427506,0.3813013479538864,0.3835758444179257,0.08976413391730521,0.09941210081849589,0.09983429773600908,0.3578737423257768,0.0028309452405414636,-0.19642338318409752,-0.13557557283276625,0.3579297472955862,0.335265283760797,0.3046115573091013,0.5755196950005083,0.22381065151307022,-0.12065279641375708,-0.06435127372839558,0.5616207929462561,0.3535718041835657,0.19173754332294904,-0.22490674282604048,0.49513634368486764,0.12901574206698807,0.527341653324679,-0.012113103348190645,0.6622171455981793,0.2678761842766011,0.011677971124706211,0.1844973291718625,0.11269920348203585,0.27712243684999127,0.11828813913894672,0.39068615883477503,1.0,0.49796924251389163,-0.17769111658859477,-0.11841679559120111,-0.3340485029635319,0.3053679527541387,-0.15002781103341564,-0.3239890712163956,-0.10015111231644191,0.5346550651512232,0.3610453964783969,0.28650960079595883,0.5408845974686115,0.39118245531495777,0.2596640901105062,0.5491044771871711,0.6708840559271911,0.016247932261045275,-0.17743754256125527,0.21911596159697902,0.1800878761207823,0.1806429492124843,0.6097163624332882,0.010955220458623582,0.607944534477698,0.4013368129282063,0.23062913255484985,-0.1682480012036374,0.14573741127666487
Parietal_Sup_R,0.43552227516160147,0.2097264587376851,-0.18099692572330497,0.08623703183477971,0.15327103982230206,0.7308496902133811,0.34698791025894693,0.13851862519277994,0.3913963214808198,0.6698669312931539,0.10516019509426215,0.1340148019248178,0.009791155900956097,0.10847952303799377,0.37323138967952874,0.7846562905805802,0.7319746159477512,0.47026798911239476,-0.1485319220888172,0.2913132668549093,0.5612623907265135,0.5878532402566904,0.4925788642102562,0.07274198789353314,0.8178825458353779,0.1623961101657509,0.7755776196194,0.13884161146453652,0.7501018441642788,0.4140669516349478,0.5513059139928284,0.07401730382349724,0.02058688503374797,0.15434603575565595,0.14923900259163944,0.38324400166598255,0.49796924251389163,1.0,-0.08237340373697913,0.12637710016478726,0.141306332533875,0.7745603026971278,0.1422903170444882,0.26551002255638423,0.17074300323245767,0.9490781529165079,0.441585373209236,0.07878477449374098,0.6618953121810482,0.7722341382943179,0.502911003100008,0.5609739617137217,0.655184323165596,0.5672839931509697,-0.022727002567495897,0.7442521360572115,0.07193144741707555,0.5377048561375558,0.39149130912319047,0.3908677099198793,0.754190675067363,0.8255240206090911,0.3911910417681904,0.1519232451108649,0.4584810492622823
ACC_pre_R,0.2929987196607885,-0.3681891903329299,-0.06626084417679916,0.0313527201493751,-0.21537553023717654,0.046041371984273986,0.31046324866614294,0.16435528893316156,0.5508521881187293,0.18273271108297232,0.192421100108275,0.3434676262050129,0.14730401423352543,-0.3404724127864411,0.14416815917937942,-0.19763188183077218,-0.3574289695075224,0.3133570853477264,0.5350499917820667,-0.05357714753033926,-0.2344618394079941,-0.1664336896337101,0.5231293046098066,0.06464421039463661,0.12953796605923829,0.07031551812424791,0.15368358180988137,-0.16987086080721048,-0.014141646635382421,-0.258701102916894,-0.07442537250198805,-0.08645224546855276,-0.3212810371364789,-0.2106813901437532,0.3938348786203025,-0.1059517876578515,-0.17769111658859477,-0.08237340373697913,1.0,0.31500336260821055,0.1579942418980825,0.1657177021572061,0.22598312884978217,0.1609514273765067,0.27353594145009763,-0.142682492181763,-0.0438435711839579,-0.24701746185723755,-0.2535708855557275,-0.08301532538063838,-0.10998244024328106,0.1956815641098348,-0.41831114110274364,0.20873841414020486,0.6280830494679891,0.03363152176268686,-0.2537522293478712,0.5201982171763524,-0.17146520157545841,0.22077440730342926,-0.2146064112689456,0.04076369400837436,0.08255848043277651,0.3834246752114904,0.39936334924612615
OFCant_R,0.29350002014982224,0.06429914283340687,-0.24325848841871703,0.32512798522191444,-0.017014737200155974,0.1484000533688509,0.1742496946951534,0.3448724900200342,0.32786362801689417,0.18479785258529033,-0.08432490564845926,0.23141551729904333,-0.0004911452388587419,-0.25471652763377545,0.057539977617483765,0.12422016776718926,0.019407296445201096,0.10507387188139317,0.11873857741157831,0.26669654840374896,0.00590543336455529,0.08123543544984144,0.3163013117469113,0.015355072654566497,0.23967251712451682,0.012733973278185417,0.11040560715510435,0.043599641405117205,0.11083250295628089,0.019444419976547517,0.17989900221928462,0.06752251135112938,0.018786782256876855,-0.08646074749985173,-0.036353394726565166,0.040735591999500026,-0.11841679559120111,0.12637710016478726,0.31500336260821055,1.0,0.23933004472648534,0.23203043110335747,0.14518865965638905,0.0965417219034214,0.3817786257850539,0.09434871591286598,0.16245853482354408,0.006260664475847791,0.037433685547193764,0.039264921582004585,0.1889168137977172,0.02390333030240108,-0.07667452030418534,0.09943596358045054,0.25751454074745256,0.2858333072924922,0.05945247382403491,0.28224956118893435,0.012929360821502176,0.31230630156324946,0.0877084027234552,0.11226975797888354,0.04509952160879925,0.19121916234852543,0.11472051293613081
Cerebellum_9_R,0.0851188365425691,0.026786572035024533,-0.4716342107735209,0.3231455037761957,-0.18159156454652284,0.05263739637432785,-0.01642425987421596,0.14577942614349312,0.08343188363790045,0.18862930670598282,0.27813470236386145,0.2652048115403864,0.13497982390258437,-0.18061361089460698,-0.13690278860465366,0.21762133645241188,0.12817698567461777,-0.02475295659950546,-0.043853077199953655,0.4117063880015824,-0.13769226608195617,-0.03785768257455117,0.12125474943830021,0.033006557099280104,0.051616360062037264,0.00018018650549461712,-0.02686822517464435,0.015231271879877394,-0.22369035350043404,0.2874678970757118,0.3064186449632996,-0.1414532690063308,-0.2998143117824284,-0.07577112538046665,0.18648818716544507,0.28387265496523933,-0.3340485029635319,0.141306332533875,0.1579942418980825,0.23933004472648534,1.0,0.23007674234757194,0.1367588993731625,0.3353892294742581,0.01951699005659695,0.19618318416225927,0.11985553283364125,-0.09367063930102408,0.20054668954309032,0.1803407311924922,0.33168481115696197,-0.05572658888684939,-0.17702880798450252,0.20476316471375738,-0.030843725345409006,0.4119459879154818,-0.1735220118436171,0.14613415987392467,0.053210364041345576,0.2933685256044357,0.132194405957696,0.1871584585585256,-0.18681850739941988,0.12980242282700563,0.13370153416790329
Precentral_R,0.6643530401285805,0.16455129109457986,-0.11019747356261003,0.16788065514974887,0.030020819854827012,0.7660374030441189,0.5189053626685955,0.2147568880280005,0.6143332158188868,0.8617134286734158,0.21169540031279407,0.28425588146489544,0.024683266497532257,-0.10460769516349823,0.4831089533601357,0.7609980381390058,0.5633333965044931,0.5492078793420235,0.04088455125621052,0.28971675470694125,0.6022432827222044,0.49542668049219124,0.7229421957631579,0.13284305115786366,0.9145689471912307,0.07919019531777392,0.7977030997118164,0.10781903560197993,0.6303628634764815,0.14570102271966978,0.5720701266739556,-0.11033883068323912,-0.018419127545165337,0.10756344766455819,0.2779375153217514,0.2324088892863693,0.3053679527541387,0.7745603026971278,0.1657177021572061,0.23203043110335747,0.23007674234757194,1.0,0.31755354926296414,0.3252233418548717,0.3410060865600748,0.7815442315835652,0.46918721278321,0.08561959726050636,0.4648660875073422,0.7760551263919605,0.487986795137807,0.5128857843016257,0.4116717388038203,0.633360517684479,0.16462897686237588,0.7411016529869844,0.06983513474580438,0.784936581247024,0.24852601711537653,0.5439974435088716,0.5451053766618749,0.8318585869424033,0.3805103826084835,0.34109633608665807,0.5316104526494413
Cerebellum_6_L,0.3258289411778064,0.19377444635357793,-0.002114202994494084,0.036160062904222814,-0.03362494271033034,0.27877828752169537,0.4576576977149692,-0.04969926745299327,0.41595142181530803,0.2557140795444613,0.053441712771356883,0.10700426056702474,0.29089648692247344,-0.16250376286831308,0.10119909817238948,0.19917954142030037,-0.1275092542253657,0.3572725716476494,0.3456180266096441,0.045278041379882526,0.2422400477557943,0.05617089739167705,0.1555894605330305,0.2000863521792897,0.254615826806236,0.09847159061667748,0.2136486895963228,0.019913939445092583,0.1461732999809413,-0.2667113453360921,0.3043129538253073,-0.10006859168343296,-0.23897874756347004,-0.23588565943183495,0.08959323383908363,-0.042256754868550565,-0.15002781103341564,0.1422903170444882,0.22598312884978217,0.14518865965638905,0.1367588993731625,0.31755354926296414,1.0,0.37608369693783095,0.2503468870190592,0.11117500706765766,0.13784755618097397,-0.18327483725896648,-0.21523972543903738,0.1853908575978558,0.07522315677057442,0.07006353487464372,-0.11622304887404074,0.3771572097222042,0.15698133810403148,0.13294326504700096,-0.16882076087158343,0.32350878074710143,-0.0017452441203023022,0.029197725606298984,-0.15278621583877816,0.1884982857343584,0.3624537744881414,0.567742719368559,0.07085675468206727
