,Occipital_Mid_L,Thal_MDl_R,Parietal_Inf_R,Cerebellum_9_L,Rolandic_Oper_L,Temporal_Sup_R,Cuneus_R,Thal_VL_L,ACC_sub_L,Thal_VPL_L,VTA_R,Postcentral_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Frontal_Inf_Oper_L,Vermis_9,Cerebellum_3_R,Fusiform_L,Insula_R,SupraMarginal_R,Cerebellum_10_R,Thal_IL_L,ACC_sup_L,Amygdala_L,Rectus_L,Frontal_Sup_Medial_R,Cerebellum_Crus1_R,Temporal_Pole_Mid_R,Frontal_Sup_2_L,Thal_PuI_L,Olfactory_R,Parietal_Inf_L,Temporal_Pole_Sup_R,Angular_L,Occipital_Inf_L,Heschl_L,Thal_PuA_L,Putamen_R,Cerebellum_Crus1_L,ACC_sup_R,Thal_PuA_R,Calcarine_L,Thal_LGN_L,Temporal_Mid_R,SN_pr_R,Cerebellum_9_R,Thal_PuM_R,Frontal_Inf_Tri_L,Thal_VA_R,Cuneus_L,SN_pr_L,Vermis_4_5,Raphe_M,Cingulate_Post_L,Occipital_Mid_R,Parietal_Sup_L,Caudate_R,Calcarine_R,Thal_MDm_L,Pallidum_R,Temporal_Pole_Mid_L,OFCmed_R,OFCpost_L,Rolandic_Oper_R,Angular_R,Hippocampus_L,Thal_Re_L,Thal_PuI_R,Cingulate_Post_R,ParaHippocampal_R,Temporal_Inf_R,Occipital_Sup_R,Cingulate_Mid_R,Vermis_6,Cerebellum_6_R,Frontal_Sup_2_R,Supp_Motor_Area_L,Vermis_7,Paracentral_Lobule_L,Paracentral_Lobule_R
Temporal_Pole_Mid_R,-0.3291612492314823,0.07966941489948422,0.019218117002957138,0.21689870087180596,-0.14328883831454148,0.26716312257463576,-0.07798594076127817,0.1962753624790161,-0.29928998885503927,0.05404694459918257,0.06385467926363184,0.08711360326837263,0.1771308886459513,0.4968291382772825,-0.17880614119384572,0.04860416967123782,0.2808678539117877,0.1104688425868583,0.35035525529069206,-0.010601589051158681,0.4248315113394033,-0.004710309433403452,0.02955371683026021,-0.15946095950757966,-0.12950676841994588,0.25844202596218957,-0.03937734016458385,1.0,0.09535294242509802,-0.04436869667310506,0.08206389524887715,-0.08642648521656363,0.3606792149209141,-0.16330514233653826,-0.12494532585676521,-0.011301211078758564,0.36659083798616876,0.23049954579603796,-0.1818540956922353,0.22748388648092124,0.10594850836561136,-0.28469966737556,-0.05996957251453525,-0.02101182956093814,0.2150666863947123,-0.2634739068269926,0.03721708394864077,-0.06158265869614838,0.07174241010804118,-0.034705055451158894,0.23032214703506834,-0.19336421525814373,0.029855461961444448,-0.11536958750701114,-0.06207314583196663,0.0072937766341578,0.10996203233856622,-0.11068975098280351,0.15274602509219543,0.224422826483872,0.19321296030757731,-0.04527949542329867,0.4112580017564692,0.36705509227602356,0.03335768319245857,0.17807389234913354,-0.10237704595293771,-0.09743095541818536,-0.13388554417714385,0.43861340047584324,0.3752582127597811,-0.07079032471483926,0.12968840068266002,0.10923257545917885,0.30027731054479606,0.15885870491748963,0.06762699421716163,0.07583198649349439,0.036617632975642404,0.05495431723568093
Frontal_Sup_2_L,-0.19559692906624418,0.3043720133084272,0.5771892256215909,0.350123246094783,0.46057017441707077,0.5126378438223302,0.13600271614005757,0.5701185627750045,-0.03245914380203654,0.6047593301575731,0.26492273300824076,0.7271692544008581,0.11354071014575927,0.24664345920130895,0.23890347322638864,0.18129045219453208,0.40496138667503584,0.20413448845591792,0.6679837617140352,0.6720299318462261,-0.11647095088960631,0.646023433882219,0.6634970901038162,-0.14245328287059986,0.05433591743238773,0.7736839804561766,-0.22079997986816932,0.09535294242509802,1.0,0.6315813124172094,0.20938380092803016,0.28347952759078365,0.47070530997359017,-0.019508668191820358,-0.13413711946169693,0.43970439666998334,0.2770770589558834,0.5065975888312269,0.07253763778850227,0.4229239390604051,0.43017587915716593,0.2258978185982874,0.4069367871215771,0.13839573352714693,0.45087658661414054,0.03926579704042837,0.5849589572020863,0.5208989029997363,0.28769651827844045,0.22145276035478034,0.4829766986060528,0.16958537402115456,0.5310259044579072,0.48616273502057267,-0.005666359916791853,0.2644665353436769,0.6311588618032229,0.13247049048439963,0.608016945273184,0.3195369192159029,0.043653978248342225,0.039493578815176435,0.3666922942843458,0.435168177707311,0.4190844426389082,0.6169314196601045,0.12979714403462944,0.5071198441917993,0.4052864421290247,0.49004839335796146,-0.10632485506101391,0.1387707263654472,0.6463701166242092,0.2230070804090237,0.5071102869753151,0.8625437588596349,0.5913577068921523,0.19754369440311836,0.6858989755142384,0.566549923941743
Thal_PuI_L,0.28543085780417266,0.36081012596517437,0.6046879351130713,0.15629190448434474,0.6068587186281806,0.5732991172757572,0.38662526458367646,0.5931961688863608,0.10650150429228342,0.7732700010269798,0.08476064933924617,0.7449405645870261,0.06589874985916376,0.21740203309117997,0.45668296304468786,-0.12068376729002167,0.5294203580123694,0.3373561404178937,0.5094582095395048,0.6980911282395017,0.03368849649055239,0.6435025105102675,0.5203485823065603,0.032219590499835346,0.27458368652850834,0.45903885504377817,-0.041082579610302095,-0.04436869667310506,0.6315813124172094,1.0,0.14276913520464748,0.4909688624881327,0.21240335757231418,0.22046734196494489,0.011811832331209913,0.6388623404678058,0.48477071710986136,0.5075048638257592,0.20925821170665762,0.26890505714093366,0.4902973652727961,0.5443460547699941,0.692889416051447,0.31372189919984833,0.3729474631080264,0.10868687792216852,0.7435945216148843,0.5892460063290565,0.2119211495219098,0.4740504391885807,0.26883467698234803,0.5679335431203683,0.4619528394268471,0.7063709143128294,0.20171911433664033,0.4869909557397249,0.508908373973577,0.5385466551958272,0.631502952057931,0.27925579899759656,0.14749285710777446,-0.021009218286262912,0.02039043147031532,0.24220933823769022,0.5349101356202917,0.5896196006946262,0.19615040687289298,0.704651417122036,0.7043031684688595,0.361630829619296,0.0972557765593597,0.31896032047408157,0.7129206876248982,0.11070734446918673,0.27831585087831895,0.701956759658695,0.7319369702260836,0.09371896333116024,0.7222019875615867,0.6734504249096257
Olfactory_R,0.22723371892665717,0.16057887848538147,0.24670943127118972,-0.1492132221442166,0.23145352968848545,0.19394977666508997,0.29518483918843086,0.2036212585486301,-0.03244450624808868,0.19926930956433472,0.10870848840599158,0.24815719394887,-0.04902107575425941,0.12209947368127572,0.3560695143719739,0.010091659294127475,0.33967695851409124,0.3855397022628644,0.3038786112079713,0.17265416829226118,0.15826105923160252,0.1883107373566248,0.10481765955149458,-0.037689302451480416,-0.17805206132794543,0.2802004044590639,0.09618097040962756,0.08206389524887715,0.20938380092803016,0.14276913520464748,1.0,0.0695361742609939,0.3119625664473401,0.2737020211271465,-0.21516030937457623,0.2440063839086435,0.14641493255955115,0.0792880842968802,0.3674259294219955,0.10993283776534159,0.1302937569881669,0.3493888441284662,0.1680541227319034,0.09941210081849589,0.45680172281953835,0.14577942614349312,0.2874222005721714,0.39545178890033855,0.06597956714806447,0.23477427118664684,0.18777313227514716,0.30057364018875615,0.01927737904122708,0.037974971900296466,0.2200169810236212,-0.07859961242168274,0.14403019447819695,0.19440093026202873,0.19407886260552693,0.19843536172505255,0.03437429639421237,0.031398553841427514,0.27481869317361673,0.14208639674960746,0.17472864658140722,0.21490206881993953,0.19050119658585787,0.14448447899083908,0.0508767681968116,0.20821328088603883,0.060546029769460406,0.30950374787176776,0.162248866318821,-0.1924425700452859,0.018256464489077903,0.19638072560909575,0.12285496295852583,0.1608763343202469,0.26606367349522037,0.161433304637799
Parietal_Inf_L,0.29069931835413465,0.3380307936125108,0.6934359539404802,0.04641918470023094,0.236555131297291,0.350831777916757,0.6239209378400151,0.4383861344567126,0.17139284168286845,0.4793232314851267,0.07480839204706663,0.5206304934226713,0.06774400952110682,0.047745271749459604,0.3771753858820343,-0.033818341724259314,0.3730145761402048,0.38666005588726493,0.1670730844483301,0.606794137287668,0.11470619985862351,0.2868898557463159,0.2956454134285431,0.0014971478605498953,0.3390646087453102,0.1102172976044217,0.20338579446159555,-0.08642648521656363,0.28347952759078365,0.4909688624881327,0.0695361742609939,1.0,0.07369417882883104,0.5235222502860013,-0.030955765875737288,0.4739504662790661,0.27635128593052416,0.28493195692861767,0.2596090834766611,-0.07328274420347314,0.41550809613837486,0.5193155421705762,0.37370751316382833,0.35296876485062356,0.19242148969613768,0.22849501438788133,0.4283302955428965,0.5632497889729651,0.06187852428149545,0.5487305354598927,0.14525750155899533,0.47391525603859463,0.505959082994561,0.6517690906478413,0.40699646194438127,0.8753133499921988,0.24114240259752764,0.5337848291674397,0.4252134671069771,0.1294860154519462,0.13079415627715812,0.16765446634066303,-0.007392842185132818,-0.00485486772034126,0.5901726105710057,0.3900212165106245,0.17193151286465588,0.42828889023789013,0.5962384863007585,0.15166723136075122,0.2447723023260955,0.5238106769178605,0.6004975788936588,0.10825343660008924,0.2184318767864984,0.4341754588138255,0.6915995732392294,0.19467953987404427,0.4892457012408727,0.7594624418768656
Temporal_Pole_Sup_R,-0.164882583250929,0.2949171894446134,0.20589796018718173,0.01314209353798152,0.233572327054639,0.23198765125904908,0.15297528780864475,0.16960181235242874,-0.10151047624155805,0.14134931335088088,0.04473471019318289,0.2882624926963745,0.1653839095385724,0.5219912351926346,0.2569670810246114,0.11458152027790902,0.24337671825929935,0.16263760478119593,0.4111600098750929,0.20508647416969264,0.12601735315527782,0.28328032705542877,0.19677829975792116,-0.15207843617230432,-0.06066328534162469,0.47767924401231526,-0.19598511800352383,0.3606792149209141,0.47070530997359017,0.21240335757231418,0.3119625664473401,0.07369417882883104,1.0,-0.037232803800379605,-0.31662545143470194,0.2207095680157052,0.13630369050439858,0.21138729798119663,0.20308610967217935,0.279270064412113,0.17082889461681303,0.06908823506771995,0.033081406924434564,-0.10015111231644191,0.35669344442719264,0.01951699005659695,0.1272195945417388,0.35761298315128515,0.1193673867639958,0.23785415425587472,0.2500720988360536,0.013480774261042404,0.30663196915653024,0.014578862757038829,0.11516325984523149,0.052598937997702176,0.2667064756793604,-0.03454303451766337,0.21847291071237446,0.2106143660275502,0.2476896168346269,-0.215098245642521,0.3969034203948665,0.18195496082271906,0.09199334369050031,0.27231712770079547,0.29161174688352337,0.06649976804080966,-0.01664171963741149,0.31968479253455173,-0.028466579663663363,0.12349104606144495,0.18218271729543378,0.1383695124267092,0.35603462922475043,0.43145496789198057,0.25347017165032415,0.15807970315166078,0.3900614995944219,0.21170447305169723
Angular_L,0.6141948873946907,0.14423073647364212,0.2437762326350629,-0.14576697637011032,0.08883377787015435,0.17299480630966102,0.6747001565221961,0.23820716099364633,0.16835740858533654,0.3264097207320267,0.15784783787102427,0.2753701434199264,0.10927853273722288,-0.08086666431491957,0.3284539777648887,-0.09544845644031817,0.35248987450117675,0.26936284739540256,0.015754252843861363,0.3743597894813379,0.05844317642352291,0.08432648185494972,-0.11254519295871901,0.1519699773613879,0.29364671780687013,-0.07775534350732072,0.4346357758093497,-0.16330514233653826,-0.019508668191820358,0.22046734196494489,0.2737020211271465,0.5235222502860013,-0.037232803800379605,1.0,-0.07591442555532309,0.4408451508029446,0.1653497875189275,0.00908276940482518,0.3679179819349168,-0.29163661295509324,0.3116763867126422,0.5873260921684146,0.19834285370616797,0.39068615883477503,0.05994784747958393,0.28387265496523933,0.26921636803258725,0.2877993183517612,-0.16126675748394848,0.45705800351674647,-0.10135533613483838,0.4690800460699265,0.10432878559474597,0.35060002165239756,0.6255662034285852,0.4247583994734902,0.0002817494206388139,0.5365831332046824,0.26743717452276167,-0.08459352283730016,0.02571772708963882,-0.03259670221033555,-0.08619761081393561,-0.05780887729869322,0.5253778409662436,-0.007781019607804028,-0.004710540594137846,0.195295569932451,0.307409759518046,-0.18415339400597433,0.13456222777169718,0.6588690888427262,0.1849629220744437,-0.1746379681109594,-0.1537214892614724,0.06395437442713263,0.3646607337815616,0.168923726733449,0.2204116223267755,0.3069787874886089
Occipital_Inf_L,0.09460167130870137,-0.07434092464920125,-0.06642270348224719,0.11616731635028825,-0.01214653724696937,-0.026911384484588925,-0.14464050330434983,-0.002141061636770978,0.08841272861476139,0.010200181717319724,0.06176517961368036,-0.10500390113799528,-0.014855357547754387,-0.05812634284745979,-0.05325230199333739,-0.06254658712599863,-0.0800598148343787,0.029410035299935824,-0.16152407541807337,-0.06690394978059386,-0.09131840093792361,-0.030018843808854882,-0.007582015808758702,0.13268796568303728,0.06376806295646356,-0.062281981608895566,0.05647716793349917,-0.12494532585676521,-0.13413711946169693,0.011811832331209913,-0.21516030937457623,-0.030955765875737288,-0.31662545143470194,-0.07591442555532309,1.0,-0.05077233333245229,0.011743079242354062,-0.10231493388538794,0.004934152461916136,-0.13336585470043852,-0.00766399224313253,0.03770221854998823,0.05001009518392773,0.07703509872434496,-0.16221938453200968,-0.0591729478205742,0.0010641696815381074,-0.08846550422319868,-0.021566992906514044,-0.07222429903862483,-0.14831324253013908,0.08630259532630563,-0.10504595953003538,0.07050962206786716,0.00099831247414612,0.005677284374097697,-0.05037635864513896,0.08148974907412476,-0.0013190437535454444,-0.1346928463607869,-0.09271029067503565,-0.0006304722694336648,-0.13286223055759894,-0.06838331448660386,-0.004449920606786134,-0.11640453045308458,-0.09071441562568032,0.0166929669278464,0.04508277074953105,-0.16776669183228046,-0.04913507028109456,-0.07690069128548008,0.005812619068168189,0.02790339381319113,-0.08707882367415601,-0.05947721534402935,0.0012219329645107605,-0.06730568247846029,-0.11895760058143943,-0.09505537022262282
Heschl_L,0.5399458313630088,0.11874128306132173,0.37992576129262356,-0.035414175074190875,0.7009785619748937,0.4750008780201932,0.4470167908836679,0.6924997206127648,-0.10603116770246072,0.7328817907252339,0.2919628527712596,0.5967439768659782,-0.03769393033602885,0.24408624027904505,0.6089127586600274,-0.03344370394988359,0.4716519761860735,0.5375304220285608,0.42992358183097923,0.5006705207076352,0.2928029465554518,0.5359075453553064,0.32184924443750085,-0.07376765517231199,0.2644410434250604,0.39482763604306415,-0.06197226247139689,-0.011301211078758564,0.43970439666998334,0.6388623404678058,0.2440063839086435,0.4739504662790661,0.2207095680157052,0.4408451508029446,-0.05077233333245229,1.0,0.49863434140229845,0.4695735805595614,0.42251462388734295,0.20251585542789607,0.40333393791809014,0.5834233166816233,0.5385362247699437,0.1743876386434218,0.20299968915773298,0.3055894303451061,0.5919347437414223,0.63329415039404,0.30025685120605006,0.4334127066326892,0.3178140067237767,0.5935913553163648,0.5085088808650411,0.6359390094353694,0.25565088931556307,0.4183091533333617,0.5374821970124637,0.5098522901574105,0.6217615027851332,0.46130242530093846,0.2546180814281043,0.14920535746567956,-0.08519629712479466,0.010556724570291984,0.5577276071309288,0.5500158436286865,0.12008386031578888,0.5265517048437638,0.5282089716272306,0.308657787995569,0.15719970662498062,0.37848804557113447,0.6235893187687422,-0.04039960739101363,0.32455531507121016,0.5239678484845315,0.6053990821634748,-0.0142769219911671,0.6050726548530929,0.5194996030792528
Thal_PuA_L,0.30294144626196096,0.3721170500976714,0.40918993785975843,0.03395891204063499,0.40591185913682193,0.5636057699903873,0.3149714457332309,0.5285456830406778,0.022674097275804217,0.5605171416773694,0.0649171072245776,0.5596037989451964,0.14084573813860332,0.389938369130896,0.3133339641516161,-0.1281128534124157,0.5788657220594796,0.5020031114085908,0.3604217096561028,0.455449153747814,0.2202793261884897,0.37204698715250983,0.16767220403603952,-0.12736356490613956,0.11606603338228011,0.2668871472215932,0.07692540572220832,0.36659083798616876,0.2770770589558834,0.48477071710986136,0.14641493255955115,0.27635128593052416,0.13630369050439858,0.1653497875189275,0.011743079242354062,0.49863434140229845,1.0,0.38227010436612907,0.18920247964398954,0.13129765304717644,0.44519723171734965,0.3978037451728657,0.47928452474594263,0.3535718041835657,0.27392580824902496,-0.03785768257455117,0.6099093378906904,0.2990139300457736,-0.013160635803553032,0.3498136127967542,0.07085931944210062,0.5429969412485482,0.34342829751584003,0.5007541385857587,0.22595073190888096,0.3804195811065314,0.21131205931459615,0.5397751382709223,0.5932672379193892,0.19556701754009592,0.21763818544478922,0.09079168777129946,-0.020756639273750446,0.2614445452239262,0.546560377863036,0.42891790088825327,0.09704852833644068,0.40109877613210304,0.5236881667871105,0.37542276768008803,0.44601972277714336,0.31269573111774124,0.5785057781210551,-0.06331739433424188,0.18419686801615248,0.4384172333036409,0.5205931074049273,0.02642928584609081,0.5614798105568382,0.5132737024037552
Putamen_R,0.04205735912509166,0.18277769190072557,0.44672527620620167,0.16669716148612462,0.517617343414034,0.49587144153722856,0.1544646956550888,0.46235595779750066,-0.0916906809558656,0.39344878161455865,0.2244707776048155,0.492267698037185,0.04319723647778833,0.14236981911862218,0.2793537721981253,0.10825002381731832,0.31819957480959665,0.2554812166052708,0.7392312831823562,0.4103511355669151,0.0851977636939044,0.4439469339776215,0.38632357886611046,-0.08318406100481235,0.14613383677846886,0.49177509751707554,-0.11194673988943409,0.23049954579603796,0.5065975888312269,0.5075048638257592,0.0792880842968802,0.28493195692861767,0.21138729798119663,0.00908276940482518,-0.10231493388538794,0.4695735805595614,0.38227010436612907,1.0,0.009251517892357933,0.4943596359025525,0.37319433388101425,0.08522073987406999,0.3258524927765852,0.2190141432322426,0.25920262743521594,-0.04072563380402705,0.4503829308181804,0.5151426130024515,0.6902434586588913,0.22062747094117105,0.393279822986454,0.21756039349507672,0.3782733747012055,0.4085284943820806,0.01718560059522855,0.30137771197677193,0.5201146757504338,0.11714609620881401,0.4103210214570294,0.6913904969391091,0.11888436681939264,0.05816743997192426,0.22792801387355877,0.38471566868359725,0.3077242799377232,0.6120048489340228,-0.043962094998077586,0.38096127280189673,0.4856241059342542,0.7136217374170205,0.2554701197701426,0.057150885521304456,0.5915480279455356,0.1680921675750045,0.4561729413603761,0.5466112010722475,0.4342637446999463,0.06943412593074239,0.5070510684167826,0.4732036192574578
Cerebellum_Crus1_L,0.5215237616731293,0.13881833430011487,0.18723115821092537,-0.30339331801981606,0.4006371082601809,0.05043418824115945,0.489173979117083,0.199669796283316,0.02208916955286187,0.2599735885840139,-0.03739605338283202,0.24034465636304517,-0.07176674551575778,0.14148796922572127,0.556173062950067,0.025651223042007548,0.24026369965478733,0.6193260320216432,-0.05769170933526867,0.22221774085605553,0.3070046547176011,0.13858688230901164,-0.08705279073380631,-0.08266106306061645,0.047411331921143496,0.06828080601115702,0.06216593905260513,-0.1818540956922353,0.07253763778850227,0.20925821170665762,0.3674259294219955,0.2596090834766611,0.20308610967217935,0.3679179819349168,0.004934152461916136,0.42251462388734295,0.18920247964398954,0.009251517892357933,1.0,-0.05422297841574308,0.15953790118885655,0.5615160702813469,0.2193810796946355,-0.06435127372839558,0.03870472030059154,0.4117063880015824,0.20830906971851768,0.4041406656766382,0.008184707465016072,0.3663677898874501,0.018884675941887377,0.48986264888455344,0.2283635489973042,0.21744746285267125,0.2840166207806058,0.1303700910440317,0.09521602229015691,0.3879700492134641,0.24992024260424017,0.14213865030419826,0.04151691488858765,0.2587160940915304,-0.14385230754340667,-0.2902900574519536,0.22036840058059493,0.2834400041402093,0.2143230094335979,0.3038845912449082,0.11667234106825422,0.02180469246040106,0.020882256532874226,0.4771516566105964,0.1255243392326105,-0.20967146271950812,0.06942496780330563,0.1444970096966339,0.2541150138453885,0.00798980498030633,0.3747331445435367,0.24193029340587552
ACC_sup_R,-0.1958402260879957,-0.03141904035300267,0.18305491329247656,0.12469220661987708,0.44977188373284116,0.19199922123021995,-0.2476158086795223,0.2817667839050751,-0.22649452012164387,0.20955620318672358,0.17637942209426796,0.2285642713728867,-0.15105866877387256,0.1272031434652212,0.3918492933761885,0.05121153772893016,0.0752426259800239,0.11003039161324135,0.7102966931140198,0.08790134752982177,-0.02204397771529707,0.4212863989164408,0.49208969891325915,-0.12869077926853925,-0.17459135118422914,0.5161535351198566,-0.3625974443381838,0.22748388648092124,0.4229239390604051,0.26890505714093366,0.10993283776534159,-0.07328274420347314,0.279270064412113,-0.29163661295509324,-0.13336585470043852,0.20251585542789607,0.13129765304717644,0.4943596359025525,-0.05422297841574308,1.0,0.09805090956318059,-0.15517888741875369,0.23490786014881557,-0.17743754256125527,0.3285240969600305,-0.030843725345409006,0.2770530750979982,0.4737401037291176,0.5165969950190659,0.010851052688065374,0.4515458440516705,-0.0645065666221758,0.24620214426681666,0.038917112789510475,-0.3186615629354534,-0.1473588699790759,0.43161014062896974,-0.2415862277874894,0.23290923984253975,0.5798746975014087,0.049055825711425374,-0.04601508814970294,0.3077946097237368,0.42591915382429296,-0.12339310376086846,0.41773786309819955,0.11604052919990111,0.23050515324910806,0.04065629900941689,0.5778584513346419,-0.03357239739964133,-0.2702202926815158,0.31126540796310936,0.07261323226138625,0.44839836871571565,0.3240754265387945,0.051536928092347195,0.12577725610708881,0.23453459342919802,0.10239861259699692
Thal_PuA_R,0.14646107783677617,0.5144205442936224,0.5114215667319749,0.30556202523437764,0.25652965116520093,0.6115271400564963,0.3029444951689814,0.45428151757895446,0.14358765363829123,0.5779197612028575,0.03743653812250738,0.6948738802941138,0.17558808004497292,0.14350660109051194,0.24296751751456383,-0.11524670657741799,0.6608585074293041,0.32282391414146233,0.475372434579318,0.5693141506992719,-0.04079151993448791,0.4097281720812259,0.29650321035352734,0.04541391056281314,0.10276681470450286,0.3802811393881428,0.3447626462648507,0.10594850836561136,0.43017587915716593,0.4902973652727961,0.1302937569881669,0.41550809613837486,0.17082889461681303,0.3116763867126422,-0.00766399224313253,0.40333393791809014,0.44519723171734965,0.37319433388101425,0.15953790118885655,0.09805090956318059,1.0,0.400081826118752,0.4687017343530675,0.5821389535594947,0.3418946335317264,-0.11397944529573317,0.6967775809930656,0.33811733917659703,0.02622837428906184,0.2946237370247868,0.1463891369094028,0.48417129181913277,0.1965102511560973,0.43311098873729,0.3686467135873115,0.4293895462192028,0.3244952188296178,0.4443231704556056,0.578162468289483,0.14490391404757982,0.0872113862838294,-0.08193907055103399,0.18575646858097658,0.44877547799625783,0.5922345520345453,0.32063212317332196,-0.018046096812325767,0.33287971714253356,0.49368222091634206,0.3420385301270985,0.2945891305586417,0.4440714552943698,0.5779903435137003,-0.13985423354982413,0.16877100900685196,0.5079168797638386,0.6098409131886638,0.2296506863213433,0.5717270303977294,0.4810381867032681
Calcarine_L,0.6602845982065881,0.3207013509043209,0.5252367724189875,-0.19929629179487252,0.40227826457010163,0.31285557161065836,0.7537157686291255,0.42438316156180467,0.19240586486578498,0.5876295421584239,0.058888700396728944,0.5476482911879211,-0.058708869239214465,0.06799294714233081,0.6227438030962422,-0.11630831537685143,0.49538965646349636,0.5313252852060897,0.0678067582089772,0.5736734490008061,0.05930196190274115,0.3841473843156524,0.07630331663432427,0.0814990435204345,0.1918174907228109,0.10345027921808396,0.23743377118497888,-0.28469966737556,0.2258978185982874,0.5443460547699941,0.3493888441284662,0.5193155421705762,0.06908823506771995,0.5873260921684146,0.03770221854998823,0.5834233166816233,0.3978037451728657,0.08522073987406999,0.5615160702813469,-0.15517888741875369,0.400081826118752,1.0,0.5442602775668574,0.40854997112591607,0.17665334808409383,0.31002720194647415,0.5723699790532945,0.5305193382929367,-0.1310134110736229,0.7335227980028293,-0.03260109841803205,0.8171581250058023,0.3393921348053426,0.6083370201200995,0.6691569063442383,0.46981829807776115,0.16686096917735976,0.8483107129573968,0.5295331396680669,-0.029758577820914234,0.14842039112363598,0.05298573276541913,-0.2081074048475344,-0.1307046369082085,0.5912231821560218,0.34567191584520507,0.2056560196153706,0.45943425568317825,0.60110267604004,-0.07621578050441087,0.040900782318111006,0.7534816341478122,0.47424235833635625,-0.22054253021076162,-0.06339197252539015,0.3639044075338252,0.5953567650846078,0.19039316703810627,0.6047046914251841,0.5689798177409959
Thal_LGN_L,0.3525653075181343,0.2197594966389166,0.4813921614361769,0.08101370294212991,0.5157693612082282,0.5581685390085299,0.23490819318113876,0.601325435023162,0.09324385275329929,0.7117214144242655,0.10415700181142136,0.6442098089481271,0.059588054444143154,0.13247879716197056,0.4750726115164987,-0.3062830792491416,0.573825255073523,0.30383244571738055,0.4024353393226789,0.5774100509118509,0.09311812816648701,0.5869171450340056,0.42947542650151627,0.06442495054978929,0.15239201430018384,0.30247612740851687,0.10164717728751463,-0.05996957251453525,0.4069367871215771,0.692889416051447,0.1680541227319034,0.37370751316382833,0.033081406924434564,0.19834285370616797,0.05001009518392773,0.5385362247699437,0.47928452474594263,0.3258524927765852,0.2193810796946355,0.23490786014881557,0.4687017343530675,0.5442602775668574,1.0,0.3958197760957412,0.34868817037945626,-0.030711060915589432,0.7488950314834969,0.43679958508255723,0.05806608363137642,0.3617650780035946,0.2106399368469027,0.6372962658403779,0.3168236278070735,0.5764147434636622,0.18871489318964246,0.36659480743631423,0.4036664792861652,0.5310414475361949,0.5984793712957548,0.22613382151275993,0.16886933043014044,-0.06889234579189381,0.0185794254452121,0.29135837521371377,0.48927039233015535,0.4353852525718068,0.04193570149776787,0.5801537924311928,0.5996096031121023,0.27047261823447283,0.2422979112009865,0.3016968630164604,0.6557075647057574,-0.06721532745432458,0.1482812584902528,0.4837193097655585,0.5939859132636237,0.0857756373548746,0.5488772985224172,0.5392583600673574
Temporal_Mid_R,0.2678761842766011,0.40491236766410316,0.4406450278743795,0.1523037184064609,-0.0011748103045125867,0.6622171455981793,0.30518421436043097,0.290375372523729,0.27712243684999127,0.3835758444179257,0.07561032530896897,0.49513634368486764,0.1800878761207823,-0.044384170822456,0.06151967377798142,-0.26802797847784343,0.6381108708661574,0.12688999656775807,0.2414022326193967,0.4554249400793092,-0.14072751713450987,0.16333685451662022,0.0902278550013547,0.29704051493826067,0.1373078183673149,0.09983429773600908,0.6353897074989231,-0.02101182956093814,0.13839573352714693,0.31372189919984833,0.09941210081849589,0.35296876485062356,-0.10015111231644191,0.39068615883477503,0.07703509872434496,0.1743876386434218,0.3535718041835657,0.2190141432322426,-0.06435127372839558,-0.17743754256125527,0.5821389535594947,0.40854997112591607,0.3958197760957412,1.0,0.21414007489765424,-0.3340485029635319,0.49457943840749324,0.05752372029045482,-0.18331330324445824,0.33408555320936983,-0.1682480012036374,0.607944534477698,0.016247932261045275,0.39118245531495777,0.6097163624332882,0.5028955630825208,0.08976413391730521,0.5755196950005083,0.40313803138771287,-0.0981154225300647,-0.012113103348190645,-0.23603151133037936,0.09008184828073182,0.48194319395441726,0.7124892824560841,0.027747817235319786,-0.16919144984521123,0.05743822416467352,0.5752460140294487,0.08900507158428879,0.5085532947271101,0.4836212719142692,0.527341653324679,-0.22490674282604048,-0.15567362545498137,0.23274115663737116,0.44800414773315245,0.22251799142842824,0.32382121330915803,0.4013368129282063
