,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7
Thal_LGN_R,0.2889766999962132,0.3436148391948361,0.09389153001493612,0.4395279028609946,0.16919149424542307,0.23567199124174956,0.35950770941321125,0.0005396556280235999,0.21260758151870712,0.2422884966416347,0.027262542493817557,0.14392638398480742,1.0,0.42533162055919504,-0.1384106318297764,0.189031084178532,0.3071678925864026,0.08035045511843794,0.07335090683304939,0.5141545757790702,0.3668173184614889,0.1154834924463037,0.35438334591218196,0.5508654538668076,0.16118174328047213
Paracentral_Lobule_R,0.3395997697434573,0.5251016282861588,0.18635111744944458,0.6457090912162037,0.15476061272488412,0.3301128960636535,0.6011088007934463,0.1868787370209038,0.3020091744694821,0.34359444691107804,-0.046707404251564756,0.48330644707470644,0.42533162055919504,1.0,0.058630177848527226,0.05786343782986927,0.4067648811033367,0.43277876699848317,0.18610000494132134,0.8289040951848727,0.5741106091186363,-0.051237046667580756,0.4075515768666624,0.7608530929470432,0.16238676818433534
Vermis_9,0.09582205242700667,-0.16059391840921802,0.1373752627801432,-0.07836697544052088,-0.14176105482747614,0.03235774193666857,0.020743472723139873,0.3023318414869579,-0.13745322708144017,-0.11370096400784577,-0.10269991956379028,0.17261132884123934,-0.1384106318297764,0.058630177848527226,1.0,-0.12017806519714748,-0.04018349945144956,0.10594117731639217,0.03738721440394753,0.021161386827413194,0.0209685886623438,-0.2014302591494682,0.13538914752909514,-0.1095854082569365,0.18736323548962058
Amygdala_R,-0.0008220596816924378,0.2529092967444221,0.2335288134338073,0.15870631847096708,0.06988529044139402,0.1580165107258609,0.06498478687495926,-0.12995810600345967,0.21673316199859194,0.02076533767190086,0.30577948398667626,-0.07882436864383853,0.189031084178532,0.05786343782986927,-0.12017806519714748,1.0,-0.06464133531725652,-0.18910253065793298,-0.052055844982609296,-0.0012868441296975306,0.23604678521253278,0.019780446654832255,-0.005966972856790551,0.006182105947423788,-0.04224107527015213
Temporal_Sup_L,-0.1633878992682135,0.5126744329795926,0.21625327139908676,0.10824439161852281,0.06640769469897254,-0.04890927397135487,0.45085456012324426,0.27112122031105595,-0.0674640513471627,0.08526399658689203,-0.5895828830413288,0.3403548121060121,0.3071678925864026,0.4067648811033367,-0.04018349945144956,-0.06464133531725652,1.0,0.042285049572635104,0.3425923691104838,0.567068423170446,0.38297354658029026,-0.09379142059020097,0.6915857383801733,0.639621342714873,-0.21830289907137254
ACC_sup_L,0.5715807674450215,0.19381626118786036,0.35877917254652886,0.42068227197530933,-0.046375137140744205,0.49459916413404686,0.04660409585718196,0.24070834505402786,-0.0398025555137844,0.40151689401426643,0.0744619645727866,0.3744393850812697,0.08035045511843794,0.43277876699848317,0.10594117731639217,-0.18910253065793298,0.042285049572635104,1.0,0.06339481445993972,0.4871713054190912,0.6149285904220162,0.2352098005291319,0.38221098321223995,0.35608652262124485,0.22476935120124863
Thal_Re_L,-0.14381671178988137,0.26774957247637793,0.09766130519337828,-0.04252995144625951,0.19200246264216544,-0.07485485033962404,0.2175625105028158,0.14725104760167373,-0.12220331951222871,0.1812498949462429,-0.3389880730205335,0.08156412836157734,0.07335090683304939,0.18610000494132134,0.03738721440394753,-0.052055844982609296,0.3425923691104838,0.06339481445993972,1.0,0.20345713852186598,0.13290987489404685,0.09531425332323074,0.18783432025112873,0.16655686285176458,-0.06628956836330645
Precentral_L,0.37659448456222194,0.5725882209945935,0.23006617642965135,0.6539652905247555,0.097803822331678,0.29701705043615256,0.579315499521518,0.21386284154009494,0.14344357154975274,0.3410331004089199,-0.08491630996742501,0.5378059550746157,0.5141545757790702,0.8289040951848727,0.021161386827413194,-0.0012868441296975306,0.567068423170446,0.4871713054190912,0.20345713852186598,1.0,0.6342012948290231,-0.026021932631097117,0.609889228266896,0.9181272433028654,0.18035312026187889
Raphe_D,0.41672513240790277,0.5638621454993408,0.4594205224739233,0.4307713256763369,-0.11533573455983175,0.41666034781232525,0.2863774477711629,0.22815992998002743,0.09081940066878771,0.49957342782590086,0.02776448868708725,0.44902957995038917,0.3668173184614889,0.5741106091186363,0.0209685886623438,0.23604678521253278,0.38297354658029026,0.6149285904220162,0.13290987489404685,0.6342012948290231,1.0,0.22941530061035442,0.6047847581949775,0.5597621232047343,0.1817796249655029
Frontal_Inf_Orb_2_R,0.2125582853854978,0.27541940862387293,0.24890183883477848,0.14067813706144644,0.10848722486112217,0.22246908687103795,-0.01617155069441613,-0.16794440179585682,-0.03510652083031558,0.5000944251169887,0.09745617518574379,0.0965445106922588,0.1154834924463037,-0.051237046667580756,-0.2014302591494682,0.019780446654832255,-0.09379142059020097,0.2352098005291319,0.09531425332323074,-0.026021932631097117,0.22941530061035442,1.0,0.11657544422790438,-0.08227994639875003,0.19069545299167848
Insula_L,0.17596409838401517,0.4839892285020532,0.4440439943982071,0.22093326163647575,-0.1460065104071194,0.20474872521883594,0.44025837300393683,0.26244332245016544,-0.0654627068578276,0.17404407267873445,-0.2717146033582834,0.5266708553978463,0.35438334591218196,0.4075515768666624,0.13538914752909514,-0.005966972856790551,0.6915857383801733,0.38221098321223995,0.18783432025112873,0.609889228266896,0.6047847581949775,0.11657544422790438,1.0,0.6181928591987549,0.053628686765582606
Postcentral_L,0.2896739448972911,0.5498031901801146,0.14861233211977345,0.557092448856051,0.051800917085815794,0.19677110736776723,0.5836101942870983,0.1350182578360094,0.1734450675138318,0.32480664918028135,-0.08821506253490592,0.45476963170595497,0.5508654538668076,0.7608530929470432,-0.1095854082569365,0.006182105947423788,0.639621342714873,0.35608652262124485,0.16655686285176458,0.9181272433028654,0.5597621232047343,-0.08227994639875003,0.6181928591987549,1.0,0.19317194828440223
Vermis_7,0.34391733699788046,0.054293019207174296,-0.049958370511165855,0.1877315741333513,-0.30260584544909763,0.07946888207626317,0.28595218621361607,-0.04405351439590423,0.01872579748498939,0.33492853291323893,0.33119208527434363,0.016656582987837038,0.16118174328047213,0.16238676818433534,0.18736323548962058,-0.04224107527015213,-0.21830289907137254,0.22476935120124863,-0.06628956836330645,0.18035312026187889,0.1817796249655029,0.19069545299167848,0.053628686765582606,0.19317194828440223,1.0
