,Red_N_R,Cerebellum_6_L,Raphe_D,Frontal_Inf_Tri_R,Caudate_L,Thal_IL_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Parietal_Sup_L,Temporal_Pole_Sup_R,Frontal_Sup_2_R,Cingulate_Post_R,Cerebellum_4_5_L,Cingulate_Post_L,Temporal_Mid_L,Thal_IL_R,Cerebellum_8_L,Thal_LGN_R,OFCant_L,LC_L,Angular_R,Heschl_R,Vermis_4_5,Thal_PuL_L,Olfactory_L,Hippocampus_R,Vermis_9,Temporal_Pole_Mid_R,Thal_LGN_L,Vermis_1_2,Parietal_Inf_R,Cerebellum_3_R,Insula_L,Thal_VPL_L,Hippocampus_L,Postcentral_R,Lingual_R,SN_pc_R,Thal_LP_L,Rectus_R,Thal_VL_L,Cuneus_R,Cerebellum_7b_L,Parietal_Sup_R,Heschl_L,Cerebellum_8_R,VTA_R,OFCant_R,SupraMarginal_R,Parietal_Inf_L,Frontal_Med_Orb_L,Vermis_6,ParaHippocampal_L,Supp_Motor_Area_L,Thal_VL_R,OFCpost_R,Cerebellum_4_5_R,OFClat_L,Cerebellum_Crus2_R,Rolandic_Oper_L,Frontal_Sup_2_L,Precentral_L,Thal_PuA_R,SupraMarginal_L,Pallidum_R,OFCmed_R,ACC_pre_R,Amygdala_L,ACC_pre_L,Fusiform_L,Putamen_L,Temporal_Sup_R,Occipital_Sup_L,Cingulate_Mid_R,Cerebellum_9_L,Thal_LP_R,Thal_PuM_R,OFClat_R,Thal_MDm_R,Temporal_Pole_Sup_L,Thal_MGN_R,Frontal_Mid_2_L,Temporal_Sup_L,Fusiform_R,Thal_Re_R,Thal_PuA_L,Precuneus_L,Cerebellum_6_R,Lingual_L,OFCmed_L
Hippocampus_R,0.25071955444527844,0.11115166465492768,0.5706727727044107,0.6605848707071307,0.6638939883946086,0.020538580525012683,0.18263085157452102,0.5978260455945928,0.31677247776289996,0.21397246279799037,0.6868888057307708,0.3154445313398265,0.6497506331582446,0.5303822743839859,-0.2727922981883616,0.44381966553374763,0.36657531860391557,0.5743230390358685,-0.05592885373476607,0.3880954647923149,0.15664336656363162,0.7913905243565057,0.5052119553526927,-0.11589997114362074,0.16418653046179338,1.0,-0.0868922452684853,0.013137133529932893,0.35230652880065577,0.6325105810959873,0.19942443908406027,0.702764918156949,0.2126343317084187,0.4085542298523466,0.8134800444725585,0.621757665367161,0.4243696894515296,0.5259003900918048,0.147936477683369,-0.18862861470889253,0.5887524969611001,0.06703654148916564,0.3610297669565253,0.09119077827511912,0.21849010074410535,0.19604502703998675,0.12146494689307855,-0.20099661142023134,0.4165270009885624,0.3765217279194079,-0.2649611592058128,0.20693262779116084,0.689287961724514,0.6509397017750206,0.6300757906285773,0.41893782478871383,0.7910622136801504,0.047884340493669644,0.10370831139775122,0.13678445895407237,0.4157421315264077,0.7882282586498689,0.5173318342297681,0.22540216709886565,0.8325045339360184,-0.1832355455440374,0.20911599180249227,0.38119706319871677,-0.12669897669418678,0.3208081956111431,0.7126612612359468,0.6238746720871466,-0.024157847230791573,0.5619290105194238,0.1663418501786378,0.1820901210639122,0.5459672942079691,-0.31675724243758197,0.6878767008412955,0.045105391271631184,0.40022102734773707,0.7256311932624384,-0.027503352813418862,0.6929138253053533,0.0778306934637159,0.25056292698303806,0.5705682232454988,0.3774697936861377,0.22559278916865666,-0.0524916767749369
Vermis_9,0.3984367773262432,0.22989692536184383,-0.07769316139078182,0.2612563395632414,-0.16346705201443223,-0.04388974164757935,0.4014410972191376,0.1143227906729318,0.19993864858401622,0.23406136826081422,-0.20483056329209443,-0.18621345932932665,-0.06981578175887304,-0.212702678177272,-0.21268084141860477,0.45169879151989256,0.013353627818576212,0.10102212268012183,-0.03416371228322478,0.25645851432726113,0.3789131573420287,-0.06462729545668391,0.009681429802982165,0.2468731905093444,-0.46384542215577884,-0.0868922452684853,1.0,-0.05101102485487173,-0.16781166168342293,-0.05544167711605948,0.171598889277449,-0.09616331886197271,-0.13067666061760885,0.17592768186679503,-0.28777297275549707,0.09775217932026325,0.40495063603579673,0.45004167234241454,0.12409967006246461,0.0004231203839945516,-0.29739403867858083,0.36972772398892767,-0.6918250555590297,0.13161475385522092,-0.23084277350563573,-0.2852471023804147,0.007804464317269488,-0.16891483687134037,0.322196386055965,0.13431414645027948,-0.17263109421822495,0.29476652647376556,-0.3213097983762712,-0.04873891339247774,-0.06834005287315437,0.1541713491890121,-0.07649579919361212,0.14385614617650186,0.4052243814901679,-0.06575696901161004,-0.07444042581191505,0.015152991714543923,-0.1416437078258923,-0.05778726524329586,-0.2198272459934038,0.007964800409299705,-0.009407844512702943,-0.4885649335601245,-0.2182319763419026,-0.2171355580777811,-0.29664677249628835,0.35493164144732114,0.3756751959305331,-0.02627281893860171,0.5192517087000792,0.23365183336331344,0.06898190126469268,-0.2091896618743967,-0.19691614690937456,-0.005194380520507708,-0.16101209220909482,0.0727871610240351,-0.2467180342133569,0.32116902616098586,0.16799760201994784,-0.1667972412655614,-0.0043964108449116995,0.2910579689180781,0.33946608445305043,-0.009010030655944763
Temporal_Pole_Mid_R,0.18132998680663126,0.40651821446441844,0.12394155421953751,-0.11721563684530871,-0.3474278371283762,0.1876924111509548,-0.04424972790562831,-0.2328206983629239,0.24718595485282688,0.3273345933695175,0.1497160560780854,0.2957583733204515,0.37227130266100855,0.327620996559047,0.20077867458866447,0.12264447704106067,0.4402059414917324,0.2311884870773561,0.24748588827557608,0.29517621230387026,0.32946684526351483,-0.08577591350087316,0.39346016956631896,0.19856830147242688,-0.1558505196424838,0.013137133529932893,-0.05101102485487173,1.0,0.2520466436322489,0.162794018720625,0.3948583829676985,0.26055135952998076,0.0030934229417932833,0.1888328987855643,0.16525073792868855,0.294235087486375,0.218455749448805,-0.07455361695855556,0.3519423108828955,-0.012512270571270825,-0.1796487091677143,0.19308709659183798,0.010296203892853333,0.3892877582680835,0.07706117303443474,0.3983335007287339,0.31887859682469916,0.2216771935777341,0.22914774590045503,0.22770210369481997,-0.05330765758817006,0.32469731599865886,0.10237425246775653,0.20407861646827463,-0.12831105855113983,-0.09139408116696818,0.3077382725312529,0.0573032729243694,0.23330400102259505,-0.06961770320009229,0.04992701570058856,0.14106138927799725,-0.11142767420007735,0.12461109391651622,-0.1353720493020656,0.4623856652961272,-0.1736532814756087,-0.08921325761442242,-0.23843025175618243,0.413407871171778,0.044843174288472856,-0.11806134190739517,0.22406769287655848,0.3424702699351597,0.11579091929784456,0.0874675728543595,-0.0564165747341332,0.2337671628929199,0.08290430691801713,0.5948182158109598,0.11577174029344314,-0.046130843778338586,0.05161780782555828,-0.003455332019609061,0.18440456389985876,0.3360953260371131,0.2624763923380957,0.2222859602303564,0.2854391757879991,-0.26379820257678194
Thal_LGN_L,0.2683981284218181,0.5017700893542527,0.4376714667717983,0.026198415603472254,0.3130214633976339,0.6379148091536011,0.17119337697143353,-0.1293035100124857,0.39147110188307754,-0.006623735915275602,0.5794715128582757,0.7324063847971349,0.7076249868792246,0.4369917931056634,0.6000303522499051,0.34179916538682364,0.5043324413757607,0.4054789868504669,0.14832834010036575,0.46942726668386714,0.37145248098432454,0.1035316806987935,0.5807999422464678,0.3740139847362519,0.13988722181911684,0.35230652880065577,-0.16781166168342293,0.2520466436322489,1.0,0.5134885833267339,0.508077791213426,0.5067994774872719,0.5175934315197124,0.5443681822332839,0.6830813285530616,0.5176283299088459,0.4554349534151698,0.04439294870616318,0.38878162860066734,0.2377252882891508,0.4933431681430098,0.41561305437132007,0.3863333576951599,0.5055560375678434,0.5867961489740431,0.6898850776320653,0.18603378569726467,0.43713084304529937,0.2641698670688634,0.5016814179768861,0.20370311625000784,0.03149965707493399,0.5199282194940854,0.6437168908470373,0.47090854887782846,-0.06849383084705474,0.6303996985821871,0.10094180654025742,0.2707479842509787,0.4574608316988591,0.510748709273388,0.5354652778203911,0.4490067431216897,0.6002128979723371,0.103950431000959,0.1517696860529706,-0.010034853943776895,0.2513852566944218,0.07090300420772372,0.755940457742877,0.47049975394558613,-0.1236704041531059,0.461177204320064,0.7485948693963738,-0.015358167672205814,0.15725521426504513,0.43015211639730294,0.4607524432404109,0.44221843151307105,0.07459029542409137,0.4399835315577647,0.3521359292299426,0.5756924065402271,0.19897043478343396,-0.019248520519719165,0.5693252697657409,0.5170359912047333,0.15253630270767526,0.6422961538575274,0.21357055127181304
Vermis_1_2,0.4851033924854802,0.5658262867261484,0.5506460142277547,0.45460084975055076,0.4530955663562612,0.2336677173566962,-0.02700729246152168,0.21609670925270327,0.624486194538448,0.4049961143492107,0.46393128212862983,0.555859107022775,0.7718689336846734,0.5594653068452972,0.14163096869446756,0.37972709613311884,0.3318325538308585,0.530997165052846,-0.032215826664922224,0.3850532554614989,0.45413735142438927,0.25623290523318837,0.7847819853210694,0.3172441811705178,0.002760717512063859,0.6325105810959873,-0.05544167711605948,0.162794018720625,0.5134885833267339,1.0,0.38751919117537975,0.372485111355434,0.12250536816142689,0.65803352758833,0.7179089116176184,0.7363124387744123,0.5265750761977298,0.3281574076562764,0.24916294947713935,-0.20165374449006823,0.6334678052281891,0.48327987066856637,0.24222296504778323,0.43517159645377546,0.33188007585080775,0.2798397034507581,0.08457687675727892,0.009644511216594636,0.42805967002146916,0.608896664530415,-0.27040178526627695,0.44343895494269336,0.3507662399561866,0.6404959172706877,0.5819215019641064,0.16391311530141842,0.7120765858792512,-0.18085556719796345,0.2731202442394765,0.03759043851058208,0.21435201923464817,0.7537996745945769,0.6959057555379548,0.5338623949331428,0.4929463097678514,-0.16726538896136525,-0.19657219108812832,0.37803394104839255,-0.34171692109011387,0.6269253454378582,0.4636357068108987,0.35398339253386113,0.3172984787480609,0.5612487192601135,0.28150027373678155,0.19934778918860258,0.5847426595809008,0.03181391719727161,0.5678221095312761,0.1449254071414315,0.3639624058568042,0.4689636673703193,0.07132710651887735,0.5579980457157036,-0.11608631373677333,0.5920991858632608,0.808048825170464,0.6272971610362825,0.4998585840006979,-0.0663447843525659
Parietal_Inf_R,0.5438461517802867,0.6154578701580946,0.23642753541959555,0.0743806658223639,-0.08036750799094021,0.4218257729613935,0.1576377616869989,-0.28164400163445436,0.4995190972003482,0.2225627464154568,0.23085093463140116,0.5118526332180369,0.5946669333391669,0.39767923835064006,0.281501875404418,0.36139701174316524,0.4408813397433019,0.3871948353693128,0.15308123139044955,0.47670206046475777,0.8214832863162493,-0.07724007987096108,0.5425612576855293,0.46937271055781643,-0.23488800585673414,0.19942443908406027,0.171598889277449,0.3948583829676985,0.508077791213426,0.38751919117537975,1.0,0.3929221766592036,0.1847859946724407,0.6005130961298407,0.36886928109170347,0.6634024490744912,0.49965228578756476,0.22325528351172413,0.5364246058247593,0.08300611866519203,0.12397986218009949,0.6435423933710753,0.017737834477809244,0.8957991787399451,0.26366338355047025,0.5613952104993791,0.20773039736714788,0.33714179452092347,0.746487733335041,0.42908150678035634,-0.060329725578542756,0.2437814098873899,0.16761700234523438,0.3893666410419624,0.21473127016325888,-0.09377177576418567,0.4783850873759979,0.019110843049087518,0.3348497415346765,0.15702088300005662,0.19906147438173577,0.3439817872580614,0.18601474273245236,0.23624364740515652,-0.07482065050634516,0.2715113305884537,-0.3328521907033999,-0.07243864969095207,-0.35149167053068164,0.5997104078334679,0.0899744933439558,0.04684071198166963,0.5718308841294115,0.6825963437719174,0.2946058407698944,0.2274386193371373,0.4451018248468035,0.3222118238286182,0.2918556357882314,0.14049684366524948,0.24270345767400128,0.2330835221621603,0.135251826298433,0.2675340518403072,0.06295178939897957,0.4809162640748705,0.558245469220073,0.32228235067891375,0.6662934147407514,0.004854325742204424
Cerebellum_3_R,0.2286263773000889,0.12447516478249575,0.3932535849776331,0.20867345115258013,0.3588775808515286,0.23457863738148257,0.2898908004021611,0.1354436588752269,0.15130317890286463,0.06853939198821324,0.6966318252700502,0.42700528418286504,0.6325284370891606,0.5012275132768557,0.08028375125001323,0.26581379434671404,0.4402483296662158,0.47006638836764003,0.19041180993183576,0.5932705164686218,0.20007267712439533,0.5914183602550132,0.3841197986539043,-0.15546256198839306,0.24747121886344461,0.702764918156949,-0.09616331886197271,0.26055135952998076,0.5067994774872719,0.372485111355434,0.3929221766592036,1.0,0.5375273100273609,0.3668988469674949,0.7041806005533348,0.4503160740844821,0.34778905643066066,0.29434992312873437,0.28971806714865705,0.11698384541053221,0.3479381633445433,0.05092166085209337,0.35313674780466786,0.23738406242739596,0.4439711994489082,0.5529179667167378,0.15322614976021237,0.20070295098818186,0.3256699481366308,0.2873980519212278,0.09517002048868568,-0.04804634598261954,0.7489880859067851,0.6094031364518749,0.35634512750704656,0.1859755111486909,0.7605639716461011,0.4040928511341012,0.07536931823973757,0.45538713464748953,0.6171313237439987,0.5539698719902155,0.22115228487628807,0.25394235541298477,0.47830610517180644,0.1667943941668935,0.19517669121530462,0.3484267862957931,0.07483549816590723,0.45986847660274427,0.6829210902618416,0.17005045437888663,0.13176950001021523,0.7082953523518672,-0.04985365841924921,0.0018992914213358284,0.32677919611056916,0.0406802822020959,0.6283989575097596,0.22281115670828452,0.4411426496651245,0.5197088359401693,0.35566907159376177,0.35345426952492187,0.10028952000149831,0.24972033079595043,0.3435623797568313,0.018323087501238067,0.3558757708352061,0.10844397890951654
Insula_L,-0.029821862000429127,0.22822763043228347,0.2761957016637054,-0.2860256737744326,0.3742714847957562,0.510367940603791,0.4747993724272741,-0.19768229680729138,-0.21724788082449958,-0.2882327957584376,0.6175551894557725,0.31205303681077745,0.2683505633527554,0.08777040645293331,0.5826942849911464,0.07857777251899163,0.23989358720262877,0.20041122526192381,0.3464017117148293,0.28378587751210843,-0.07888300970721707,0.14244226650606906,0.05326233489562112,-0.05976904911080255,0.27812161487722664,0.2126343317084187,-0.13067666061760885,0.0030934229417932833,0.5175934315197124,0.12250536816142689,0.1847859946724407,0.5375273100273609,1.0,0.22609624841124715,0.4763065095224584,-0.03148650339224967,0.15153705576884413,-0.14303883768968945,0.22455771512047876,0.4340560951237445,0.21157612722878283,-0.05150811177271734,0.39832855216675667,0.10615296151998803,0.5947618016635526,0.48302482825795395,0.2994711494256195,0.5345770323279934,-0.12863648420433685,0.009231681370378254,0.6809223835870162,-0.275351945091644,0.6306674875077144,0.3109797668435432,0.15120589864363596,-0.19363465694832344,0.3439743895121423,0.643941747484576,-0.12213572268685781,0.8922163624404024,0.8367585236826869,0.18585832658705184,0.06946652888030674,0.3029604733459939,0.09332660913481099,0.15244502716324282,0.26462821682701626,0.34555205444211573,0.5802468946863353,0.4092327309111932,0.43071528897041184,-0.35800098927783347,0.14635108227649424,0.481343350720649,-0.03544917102358008,-0.1139591370316605,0.02301543281801419,0.4403583555498005,0.26283105084234104,0.13618593305301624,0.26126736832475644,0.18026091560900429,0.8505778956225118,-0.1599647385343639,-0.13029791659820666,0.043491200473764015,-0.07163279510356375,-0.3803777043411693,0.38255891139055764,0.5220524178696243
Thal_VPL_L,0.6629155679138192,0.6499247507125224,0.48984077533734316,0.25908075641162215,0.24675191019069329,0.2752359575770748,0.18034789508546165,-0.07300550902193127,0.5579416194821413,0.49022709116582236,0.37331114755347156,0.5500392467932584,0.6178859107202023,0.3524082984964201,0.31252686976932514,0.46313704596972555,0.39574450182396465,0.5068831584416957,0.13790749870953894,0.5357017054479157,0.6335641725953997,0.027806232916607974,0.6488578464318184,0.567149771202435,-0.20947288269437436,0.4085542298523466,0.17592768186679503,0.1888328987855643,0.5443681822332839,0.65803352758833,0.6005130961298407,0.3668988469674949,0.22609624841124715,1.0,0.5521800010508523,0.6266651855210988,0.6705924342773575,0.3540722650919027,0.30317360121690723,0.029406033906520836,0.43282425527292356,0.6387735068599736,0.019137490102658743,0.6310556934302489,0.38831575432561494,0.42878762292759287,0.21909346910745145,0.2953710528651592,0.5170435227544523,0.5177362773783657,-0.1123089617472381,0.4935676235276695,0.19975847662958182,0.47396905614433577,0.34797061618099073,-0.05942702232704619,0.5772097081858976,-0.07878228012644055,0.4203652387233669,0.16251302158109135,0.2604979674292375,0.5101445459807411,0.5344580310678677,0.3753389570602543,0.16552823097870556,0.049540546747322285,-0.407870863111646,0.2034466930827429,-0.3125708465254797,0.6292832471956769,0.274010501244826,0.21001762343978694,0.5680177197327297,0.6448404109655212,0.41413492206095315,0.1840027417006358,0.4816266594027534,0.26850655171365584,0.38684242253391776,0.2647703669432824,0.30901987858792485,0.33448447773827994,0.18486423479234132,0.38526837175536116,-0.15148953071800186,0.5717832271880674,0.6136347933336973,0.5062250327060601,0.7735035094270957,0.11303452087474257
Hippocampus_L,0.21988787860244569,0.3601588363417728,0.6922852270011643,0.3722714065696653,0.6372399263941892,0.38210411464178423,0.1744326435644351,0.276429391945578,0.3427968772765848,0.12474038476048653,0.8114566032380225,0.6436204501615244,0.7890780738426608,0.6135763002921913,0.23169567488406198,0.37751314431696,0.524087141591482,0.5796299052719631,0.11542547567385676,0.3949266800252109,0.24541905605634246,0.4905431342217698,0.6361531031721394,0.11959532890083374,0.23760296383279572,0.8134800444725585,-0.28777297275549707,0.16525073792868855,0.6830813285530616,0.7179089116176184,0.36886928109170347,0.7041806005533348,0.4763065095224584,0.5521800010508523,1.0,0.623915572786087,0.4834671783036174,0.27596787985073107,0.28592011377857335,0.014584827561715644,0.681211574561231,0.20363893553225487,0.5868463922050894,0.313925500651583,0.5241885366177153,0.5315926509049135,0.3233839821372257,0.17453882469324247,0.34341696396233845,0.4432707685178168,0.02027962628591201,0.15664644285854604,0.8026031919038602,0.7350938162679056,0.6333467229943486,0.13839066583924875,0.8522268869327351,0.05827211128708095,0.11289268100568622,0.40238181568892273,0.5961250153191049,0.7749614175646179,0.5841638476721028,0.4636770555698599,0.6452901638783042,-0.013012873195385936,0.08253449566433568,0.5265557732338618,0.03637511909464613,0.6815905715576283,0.7569526955943877,0.24108233178664434,0.16592371280827894,0.7733734122655764,0.08876277759535639,0.18456779803970563,0.5224964468457355,0.13843933881956658,0.6685096054234156,0.11966112421485414,0.5203491747007377,0.6468239563688637,0.3895125353843281,0.46044625991148275,-0.05981476320543589,0.49783872212568564,0.619721816798478,0.2677270265827954,0.47098358872142687,0.09983460347412981
Postcentral_R,0.5648055814447731,0.5188787785005555,0.46715832553276865,0.6327398063496439,0.28010585528218024,0.2991285410712554,-0.009778250840224002,0.24788230898573532,0.8128948969064353,0.3748512688326203,0.392582497442664,0.5572577444421397,0.7902967175574698,0.5448503501210067,-0.01099363368306787,0.6280699352757423,0.5092225063849589,0.5621404708397358,-0.1712254506104502,0.464291098364319,0.7167589076346719,0.31592252611710386,0.8222642745083745,0.3595522843954051,-0.18453500720218746,0.621757665367161,0.09775217932026325,0.294235087486375,0.5176283299088459,0.7363124387744123,0.6634024490744912,0.4503160740844821,-0.03148650339224967,0.6266651855210988,0.623915572786087,1.0,0.6759698837599585,0.4526606315734845,0.4492789135495038,-0.2091812360609861,0.4655403462416875,0.6603259005978007,0.054337452152816636,0.6848895908639664,0.10331486427668045,0.29653587116451474,0.05250432403148308,-0.0984379928689099,0.7615836419036284,0.7289115257136364,-0.43255558445001574,0.3788414720429194,0.30239255075371707,0.7301738759483165,0.6118909833900337,0.3509493081768926,0.7206302039402922,-0.19783309428920526,0.4338376002839102,-0.1182210486834294,0.1395860156637193,0.8072473770746483,0.5380421489807298,0.4775421578641586,0.35862690117244056,-0.061271519969643785,-0.14271957720759823,-0.006039862396041816,-0.527379108069133,0.5999757027391548,0.3900165651693501,0.5526261795676892,0.49764644897524457,0.6643178904684857,0.2808209714525185,0.3648817622032157,0.6988000140214553,-0.056185892127199336,0.5292853138693238,0.003801328677025825,0.330053372732891,0.6123787573319636,-0.13637720907512138,0.7400768787808933,0.170413301723056,0.5722125832353526,0.8992560520163132,0.7236363612763762,0.5591353780982234,-0.1582931314152619
Lingual_R,0.677603824082463,0.546433733174449,0.47974933237255235,0.5496000315680176,0.16963876385838547,0.32121451377603805,0.4037778478954456,0.26700487521796534,0.6945467978098986,0.5097509169947457,0.41830861947341835,0.47800099846043226,0.5686109207751261,0.27618371238593054,0.1459943132362838,0.7376457437409835,0.5239874018467776,0.5811642796972346,0.030185111805759723,0.532457531108528,0.6732693351765778,0.19738369251437016,0.6176642826794776,0.40539984940308826,-0.31595523982974283,0.4243696894515296,0.40495063603579673,0.218455749448805,0.4554349534151698,0.5265750761977298,0.49965228578756476,0.34778905643066066,0.15153705576884413,0.6705924342773575,0.4834671783036174,0.6759698837599585,1.0,0.5395299903934351,0.4208145788670155,-0.13550754925407096,0.1457433262129393,0.7449951623068752,-0.18465046290143017,0.5081448535783368,0.1591958479353857,0.12233872002823552,0.24528921687632557,-0.04139953411482966,0.5378795285944267,0.6847277041651347,-0.19636868999335724,0.44896491337303013,0.20840189605215764,0.5659566836319883,0.25599252973104697,0.3240878009036276,0.5651837838011545,0.032707604912770104,0.5775000712082401,0.08526933407506462,0.3562014269226567,0.6465395975335533,0.26829567831218126,0.40004418292241484,0.11962910471502732,0.0005590936681572639,-0.075568252597411,-0.10000802007056883,-0.3283616986829869,0.4881877522085878,0.20939178223237617,0.47582518967541065,0.7146470892574603,0.5832283749092085,0.45600855154539943,0.3450588730386203,0.4249706246025285,-0.003982298711389053,0.26555217829578237,0.13060058827863597,0.20956631249183796,0.5181709890378005,0.03115543522411839,0.6496915358540397,0.13749581960040938,0.36595396937405533,0.5614315445658317,0.5893187893905667,0.8168056729767247,-0.01908855318696339
SN_pc_R,0.5093305691257204,0.08471541849010783,0.34974157636495845,0.65988206897015,0.3164794850913297,-0.13141978313652158,0.34991561674094085,0.46746059418926506,0.3676171699787085,0.41930983716751224,0.18709202562048347,0.03325229063909271,0.2709582503153226,0.20579508376534517,-0.4244603703456219,0.4869814028887168,0.1997012344190404,0.47199961615472374,-0.0014376155573647248,0.4336521324041342,0.3618664652977132,0.3812689347888191,0.294232694032007,0.0885174195341895,-0.22914812489236047,0.5259003900918048,0.45004167234241454,-0.07455361695855556,0.04439294870616318,0.3281574076562764,0.22325528351172413,0.29434992312873437,-0.14303883768968945,0.3540722650919027,0.27596787985073107,0.4526606315734845,0.5395299903934351,1.0,0.0011839223290555662,-0.19128197271471803,0.22470666232162131,0.310600801607265,-0.249306727876654,0.16679454163427412,-0.07772234200096557,-0.0694896033204497,-0.013558822455182785,-0.28256881321274296,0.4952353951899202,0.2809304027609682,-0.41692704401332015,0.44565385120504436,0.05746227985388042,0.2368147927056409,0.2728797723163789,0.33078805067150285,0.3616979007230197,-0.1331153713291307,0.40394529376555927,-0.14551165577172154,0.03725462720477301,0.4330799189409909,0.24008052909203015,-0.0586310671780952,0.40888504848806156,-0.14978085359485407,0.01718337795513799,0.05225764380584043,-0.3480768664153763,0.009029140527247506,0.1994183571788532,0.6925983461177976,0.17697798289538208,0.2727405049071982,0.37203905721139807,0.20524871191486804,0.47078432180607094,-0.38173192650943,0.2627486075757601,-0.04006968014800076,-0.039394745485258086,0.518141245982231,-0.3557037141759552,0.6532454317943138,0.024724461887301943,0.06865303118576971,0.3660690291504793,0.4577903573670176,0.3161041796459105,-0.024602309280937817
Thal_LP_L,0.3163622050658056,0.6114487671284637,0.2294123502215533,0.04942972865476206,0.0024003175531511285,0.5619977168951511,0.06860000540846166,-0.09161884877237368,0.3956784994359333,0.038691662888284795,0.3937035953948918,0.4405878312186941,0.48240853964189956,0.3202238849721729,0.3289982068607951,0.44343916257222127,0.33352129462217156,0.25834025731847066,0.2301455976544342,0.31342308521249324,0.4760995884441569,-0.01058696790478538,0.5236470865863533,0.34265062385538614,-0.15312618887193413,0.147936477683369,0.12409967006246461,0.3519423108828955,0.38878162860066734,0.24916294947713935,0.5364246058247593,0.28971806714865705,0.22455771512047876,0.30317360121690723,0.28592011377857335,0.4492789135495038,0.4208145788670155,0.0011839223290555662,1.0,0.1762733991013682,0.044894565537478566,0.4040756917471294,0.014427756175441009,0.48106704921182675,0.19547831171822436,0.20339511347289865,0.3792560552216463,0.3248688330961894,0.34102880529989427,0.4657268602745401,0.19351993505849913,0.25890780065664076,0.294527671763851,0.5282273655044463,0.18374144480279522,0.015811293925868018,0.4725860272211611,0.13927005329467404,0.1375811394436787,0.25802471833421436,0.3891018451157568,0.4162785837344547,0.02717362002960385,0.4342336049017467,-0.12757955043197153,0.3407363798484964,0.0647425380622026,-0.2211667594120819,-0.03746008527340274,0.538351749121825,-0.009039761307177397,0.002434660280993337,0.506473813358204,0.48029126854075366,0.3379553978888831,0.4358266454692049,0.3772876401358952,0.3261986477701587,0.1096281718743209,0.17834205656453447,0.11803177341515653,0.2646090238781321,0.22037376202952336,0.28173318304944994,0.12912265758001878,0.4745804311661916,0.4030040312760646,0.3018825115677703,0.49408724364358186,-0.006061495591451623
Rectus_R,-0.12209663352085372,0.11737614124716216,-0.018762745566696395,-0.4428292683335891,0.0489570373016266,0.413523935095377,0.1516401931166696,-0.35799075351640236,-0.26617270692179007,-0.4355414344875331,0.21195480939189856,0.03425513171534695,-0.0657078706407569,-0.25350544618962,0.4053906134515075,-0.0692754111439717,-0.003851489597488815,-0.005418748449216762,0.4319423692920789,0.07910755086811154,-0.13603359759641115,-0.1880191025446031,-0.13526752381666504,0.12442321476526196,0.059098427412427955,-0.18862861470889253,0.0004231203839945516,-0.012512270571270825,0.2377252882891508,-0.20165374449006823,0.08300611866519203,0.11698384541053221,0.4340560951237445,0.029406033906520836,0.014584827561715644,-0.2091812360609861,-0.13550754925407096,-0.19128197271471803,0.1762733991013682,1.0,-0.02260376788645859,-0.08969412681920794,0.028984516099208095,0.09361591407664666,0.2483303248217072,0.30683814215078287,0.18190933217740723,0.6204946522013468,-0.17893279274204096,-0.17355362296280405,0.7016492425908295,-0.18568869060647739,0.16822497270570028,-0.005851217957698541,-0.06682328623924012,-0.3342738992977228,-0.03376801054823255,0.2597052285807216,-0.03929316863310116,0.46621413211395635,0.3474578111262124,-0.21083898697641335,-0.14438656459414542,0.03797290973025248,-0.2765860589490767,0.362572211001598,0.13775080625852779,0.03884604061328661,0.5575203892521885,0.1344589555205619,-0.08626150014419903,-0.4311952962849397,0.08607568988505501,0.07810510337210548,-0.07352813722116976,-0.06441915757142413,-0.05171396166607587,0.4512942859235458,-0.14460233648734913,0.03873278912384848,-0.005348697273563522,-0.16817818318900635,0.48064193807480465,-0.2993195482169728,-0.19470695345662917,0.029799600079399503,-0.25166624353556244,-0.36440701672814146,0.16173975053276363,0.6075899713400552
