,Raphe_D,Frontal_Inf_Oper_R,Temporal_Pole_Sup_L,Frontal_Inf_Orb_2_R,OFCant_R,OFClat_L,Thal_MDm_L,SN_pr_R,ACC_pre_R,Heschl_R,Cerebellum_6_L,Temporal_Inf_L,Thal_VPL_R,Thal_AV_R,Thal_VL_L,Cerebellum_7b_L,Amygdala_L,Cerebellum_4_5_L,Angular_R,Thal_PuL_R,SN_pc_R,OFCmed_R,Cerebellum_10_L,Cerebellum_3_R,Vermis_4_5,Thal_PuI_R,Cerebellum_Crus1_R,Thal_IL_L,Thal_LP_L,Cerebellum_9_R,Temporal_Pole_Mid_R,Vermis_8,Red_N_R,Cerebellum_4_5_R,Rolandic_Oper_L,Cuneus_L,Occipital_Sup_L,Frontal_Mid_2_R,Vermis_9,Cerebellum_8_R,LC_L,SupraMarginal_L,Frontal_Inf_Orb_2_L,Angular_L,Cerebellum_Crus2_L
Vermis_8,0.16542985002328162,0.44495600492824333,-0.18774228020487227,0.07919451561543807,-0.10198404364269921,-0.32592973054790947,-0.1616993671961399,0.07712886955948046,-0.24337001217253643,-0.12643843130852775,0.20660103832154916,-0.13254997760239626,0.3749354446095895,-0.21302651952784699,0.1164149196429394,-0.27542730918892133,-0.14309973840659657,0.10277526770068696,0.3741447026995612,0.09282170081463575,0.4113739881746013,-0.19172780818227034,-0.14347771172964405,-0.17134467490270078,0.22086590009795934,0.22048166006755648,0.3009651814494578,0.06824852444788616,0.08798402731175162,0.19731884920374732,-0.18912805712353908,1.0,0.40943326627574944,0.04221501268967929,-0.21731514489937379,0.3171190633935166,0.28668171809399084,-0.14104627087411173,0.21010499982079228,-0.10004498101800835,0.15208470666375876,0.07500279513724467,0.04854338076696369,0.21370215611413285,0.1439059757290514
Red_N_R,0.2536888684097578,0.5369448013279637,0.28742925112357276,-0.08140243670839553,0.14882935290444635,-0.051077272776498595,-0.015299355014418297,0.20077645829086874,-0.3929185931407789,-0.05465544470795011,0.5287506778842839,0.05100154643743052,0.5716934448031609,-0.11878446053245774,0.08870341210478278,-0.2904690488207911,0.008195708771580783,0.4446248142567806,0.6605965809130988,0.5375661938318294,0.5093305691257204,0.010277821867066411,-0.016291637594394646,0.2286263773000889,0.526269072236634,0.3977944039609147,0.37335492545930754,0.13626325617368018,0.3163622050658056,0.345693333331562,0.18132998680663126,0.40943326627574944,1.0,0.38042862949480744,-0.07321998799955177,0.6620507031834305,0.619865068840966,-0.0778014172625906,0.3984367773262432,0.16515002328596737,0.5899291583594545,0.22188821991795535,0.12599590588705717,0.43153719189941986,0.3483784618747575
Cerebellum_4_5_R,0.6233989689509507,0.5043479161349648,0.18315275914642806,0.2869491722694028,0.12127984915717267,0.12115009726168079,0.6048796748934944,0.43948274476591204,0.050767105696575034,0.508447637166471,0.4997164039059201,0.4784301092006207,0.6551261731816839,0.45731550129867804,0.5667675809039086,0.3449034899605403,0.2898917845100694,0.9161803735932644,0.4376563664751253,0.46344867686589175,0.3616979007230197,0.11347267331762899,0.006902801930578792,0.7605639716461011,0.7886244683316943,0.41996469662224556,0.06177398005930017,0.3970233106542536,0.4725860272211611,0.3528646347762314,0.3077382725312529,0.04221501268967929,0.38042862949480744,1.0,0.30226208237599844,0.23331232599722473,0.33483237721702547,0.6396390966981299,-0.07649579919361212,0.4515662253742575,0.5459650511268017,0.5287804689283647,0.1309948720483478,0.42057660956593673,0.21358565627772869
Rolandic_Oper_L,0.25928350380542337,-0.24466435897887662,0.09950108136193714,-0.21887151016297327,0.5555075356535285,0.599805163479046,0.3113770425051834,0.023117208029643472,0.279421298310929,0.03706993223882125,0.2437276070270512,0.3249534347946495,0.03607851010426878,0.17478893191652253,0.13109498456359953,0.3054198541947482,0.2775714937809687,0.18970877017499285,-0.09406376716765129,0.11821400790778329,-0.14551165577172154,0.23284711512589448,0.7230870831005287,0.45538713464748953,-0.022282536670000505,-0.10185831622949958,-0.3438378332212977,0.5109023474735102,0.25802471833421436,-0.15371046842240288,-0.06961770320009229,-0.21731514489937379,-0.07321998799955177,0.30226208237599844,1.0,0.10988441332021112,0.06373700782815675,0.5396798817275589,-0.06575696901161004,0.4436435820680004,0.1877096845405016,0.274183441419167,0.48482221246605756,0.032495665268230986,0.09607069979672682
Cuneus_L,0.10170169397487568,0.3514500968789915,0.19607318354006745,-0.37561261613068625,0.3944352870970815,0.03763439205105276,-0.29099468112866417,-0.09832310814156221,-0.4174556616552998,-0.3326431629617429,0.7333766992128599,0.22632388399397912,0.3898411737683854,-0.429233343426133,-0.10578173810537515,-0.3297059937247801,-0.25737758415291173,0.34011969435274236,0.7980415659709066,0.39049395551870797,0.1985925653023001,0.2542079365741159,0.23936888115896368,0.0757661510510096,0.44501344059404285,0.16837911774829367,0.23931013776649437,0.46555255201615536,0.5076490432532158,0.39550672949580656,0.29087482410973675,0.3171190633935166,0.6620507031834305,0.23331232599722473,0.10988441332021112,1.0,0.8759924994056184,-0.07671633604726816,0.46142004987673296,0.30263911815719297,0.454315031386776,0.33749606509728775,0.26237143895953696,0.6225177009880406,0.5869488859223642
Occipital_Sup_L,0.13239339708406414,0.49736010649275497,0.0519056294757935,-0.20584208635749182,0.28150675527718316,0.10599057996094614,-0.19947387571410471,-0.06862183832642464,-0.3176172204936834,-0.21535063492674525,0.6475748752173593,0.35196810316890403,0.43124458063450766,-0.3369195848415138,0.05479071818693496,-0.2435760987542892,-0.19820159394416323,0.45872145167940415,0.7413511967067341,0.5197041470743083,0.17697798289538208,0.12421831725591298,0.0890468837482979,0.13176950001021523,0.5802056679733312,0.1580306257919269,0.2338441209574129,0.5227359710456227,0.506473813358204,0.4748114351450272,0.22406769287655848,0.28668171809399084,0.619865068840966,0.33483237721702547,0.06373700782815675,0.8759924994056184,1.0,-0.0077215460920825275,0.3756751959305331,0.17777553653421546,0.4925424495439612,0.5875517688408779,0.12549172527206148,0.8113043146181491,0.5535250854313917
Frontal_Mid_2_R,0.49053988504551943,0.19238848215717183,-0.05272608914010281,0.38493436156741456,0.15260706053185055,0.18385206040222557,0.6523028974718579,0.3938278766851049,0.497383712746766,0.6070744339404488,0.12493914906941908,0.24239720354140765,0.37460430316980725,0.5190729242019606,0.4622685510376576,0.39413945411152124,0.29020454943402035,0.48647654866794027,-0.03403941482554752,0.1426565776918678,0.1601858060644963,0.0032479843785124794,0.26762743453674376,0.6247789229926282,0.2752249417076599,0.14592178500408437,-0.03812254838161026,0.3690716641900197,0.3116516958704163,-0.009974325156473968,-0.019042408657188398,-0.14104627087411173,-0.0778014172625906,0.6396390966981299,0.5396798817275589,-0.07671633604726816,-0.0077215460920825275,1.0,-0.1356773339216027,0.33417905196957387,0.28854306083319164,0.4361865339689469,0.29732697417935844,0.14728430923024569,0.04562123854099294
Vermis_9,-0.07769316139078182,0.3765659359870604,-0.005194380520507708,0.1143227906729318,-0.16891483687134037,0.14385614617650186,-0.2513202420593983,0.2343920515479283,-0.009407844512702943,-0.06462729545668391,0.22989692536184383,-0.44522950149690504,0.280496165379685,-0.3688960748017588,-0.29739403867858083,-0.6918250555590297,-0.4885649335601245,-0.06981578175887304,0.3789131573420287,0.11189071623495415,0.45004167234241454,0.007964800409299705,0.30220152602111366,-0.09616331886197271,0.009681429802982165,0.21056344300371013,0.6129380982801254,-0.04388974164757935,0.12409967006246461,-0.06998942616789303,-0.05101102485487173,0.21010499982079228,0.3984367773262432,-0.07649579919361212,-0.06575696901161004,0.46142004987673296,0.3756751959305331,-0.1356773339216027,1.0,-0.2852471023804147,0.25645851432726113,-0.05778726524329586,0.4014410972191376,0.12408626426842245,0.13182794799709194
Cerebellum_8_R,0.31145420886366326,-0.12850440418463435,0.26294759002417634,-0.45124442665520137,0.5804003560237218,0.1202614135620347,0.29009488922284393,-0.17024053756119623,-0.22645831734195213,-0.04221509522561304,0.3460839479409365,0.5729182689558037,0.11069469208309335,0.18521210460642487,0.29659058557250745,0.42217097592557334,0.35128722690453557,0.5054922556911774,0.2919622342798465,0.21712217062065456,-0.0694896033204497,0.3333224250857302,0.054186916100484955,0.5529179667167378,0.3134016977214195,-0.10306772412383867,-0.4571065511944408,0.3891117864273638,0.20339511347289865,0.10799738062558097,0.3983335007287339,-0.10004498101800835,0.16515002328596737,0.4515662253742575,0.4436435820680004,0.30263911815719297,0.17777553653421546,0.33417905196957387,-0.2852471023804147,1.0,0.3993320972278052,0.24212319294697576,0.17491849943833823,0.24055433701726,0.38302975714014287
LC_L,0.24592743461021088,0.3656646243705883,0.2778208782253304,-0.0010083357414144714,0.2321320053221349,0.23359937594385427,0.18679162026518642,0.1192579844217517,-0.12111556592223074,0.23462415022780608,0.3430130188849312,0.17406453408411673,0.4725210430817812,0.08906152964029308,0.22029640078671062,-0.11539377703233532,0.11230566850378941,0.5522200219959134,0.4539556614825838,0.5379471214121277,0.4336521324041342,0.1296308473009214,0.1474524511869077,0.5932705164686218,0.4790595368060553,0.2724673652343392,0.16790652318834534,0.2555870035597734,0.31342308521249324,0.061918886714450026,0.29517621230387026,0.15208470666375876,0.5899291583594545,0.5459650511268017,0.1877096845405016,0.454315031386776,0.4925424495439612,0.28854306083319164,0.25645851432726113,0.3993320972278052,1.0,0.2688310600546173,0.316757564116952,0.3687891359050828,0.39223361889793307
SupraMarginal_L,0.2749634337912057,0.3597276666929104,-0.04577451515070032,0.005716528439598461,0.2462639827207723,0.08525208991832058,0.16033939706105219,0.03155604535924418,-0.02176219035238196,-0.004411922758452503,0.5513616311641846,0.6581032511262066,0.33960383968092545,0.13284085483006922,0.4481957768367447,0.18148559249865764,0.13682639657444728,0.6364574698567078,0.3231684937508766,0.3296244198320161,-0.0586310671780952,-0.003203839749403419,-0.04876394679428774,0.25394235541298477,0.663110531199069,0.038389824564071535,-0.11544119662802944,0.5711580005250493,0.4342336049017467,0.4719454976459654,0.12461109391651622,0.07500279513724467,0.22188821991795535,0.5287804689283647,0.274183441419167,0.33749606509728775,0.5875517688408779,0.4361865339689469,-0.05778726524329586,0.24212319294697576,0.2688310600546173,1.0,-0.12105741458727985,0.8398864203654401,0.29950810828660634
Frontal_Inf_Orb_2_L,0.21170047362841535,0.12059755350061649,0.038515584118388,0.199423534547669,0.020658525147691946,0.4582230585803457,0.11900945411310015,0.2994416382304858,0.2671722474482874,0.27877602482147723,0.1007066622957692,-0.3002961944106353,0.22347378567765203,-0.05539386519693654,-0.1545721286923797,-0.16574157063003417,-0.0646089609257091,-0.0005876715029777793,0.13544315665575998,0.1509819326128954,0.34991561674094085,-0.021652672159840382,0.6086815532142692,0.2898908004021611,-0.1348511338435345,0.08546713856025841,0.3766430452072994,0.07497781630219227,0.06860000540846166,-0.29880245906105657,-0.04424972790562831,0.04854338076696369,0.12599590588705717,0.1309948720483478,0.48482221246605756,0.26237143895953696,0.12549172527206148,0.29732697417935844,0.4014410972191376,0.17491849943833823,0.316757564116952,-0.12105741458727985,1.0,-0.11184934317071231,0.07416004667601986
Angular_L,0.16607365515148256,0.4259032632833167,0.008771049139071972,-0.12061888175611994,0.2622308807128415,-0.057785536157127955,-0.10104723859239773,-0.06742347408044001,-0.31188456371366796,-0.1834955777013291,0.6546005630779744,0.5626321980861777,0.35639656721196367,-0.11293487669702375,0.29471784494522046,0.000921005871898258,-0.0023288750995719702,0.5906295500994264,0.6211852734429366,0.40820694609426705,0.024856215624258708,0.04422954502699669,-0.14398069864627533,0.09738833028773536,0.6746250225820939,0.05273979968777149,0.022210160305063713,0.538502992613841,0.4727007248043405,0.5473765110686435,0.21870373918732786,0.21370215611413285,0.43153719189941986,0.42057660956593673,0.032495665268230986,0.6225177009880406,0.8113043146181491,0.14728430923024569,0.12408626426842245,0.24055433701726,0.3687891359050828,0.8398864203654401,-0.11184934317071231,1.0,0.45301677545199315
Cerebellum_Crus2_L,0.1013417129534277,0.14195353955874462,0.12402515342933731,-0.3413897409935487,0.3464449908636861,-0.051082852558416554,-0.14408815246746318,-0.2602698781768822,-0.2411200209351632,-0.3103202269925944,0.49493681652438537,0.3919958895678182,0.14737225145198957,-0.3154777115095653,-0.07100067304279405,-0.2393072639474902,-0.2624106517778253,0.35097319933046045,0.5081471446668675,0.04732581804734468,-0.057334303346580955,0.3007128351764405,-0.028840224423835586,0.07891925586712176,0.37754580807614274,-0.02244902818737852,-0.029910333303566742,0.36756937522155725,0.38779232757815807,0.24883931707870205,0.4340705822067955,0.1439059757290514,0.3483784618747575,0.21358565627772869,0.09607069979672682,0.5869488859223642,0.5535250854313917,0.04562123854099294,0.13182794799709194,0.38302975714014287,0.39223361889793307,0.29950810828660634,0.07416004667601986,0.45301677545199315,1.0
