,ACC_sup_L,ACC_pre_L,SN_pc_R,Rectus_R,Cerebellum_6_R,Red_N_L,ParaHippocampal_R,Thal_IL_L,N_Acc_R,Thal_PuI_R,Rolandic_Oper_R,Postcentral_R,Thal_LGN_R,Calcarine_R,Vermis_7,Cuneus_L,Precuneus_L,LC_L,Temporal_Pole_Sup_L,OFCant_L,Cerebellum_Crus1_R,Parietal_Inf_L,Thal_MDl_R,Cerebellum_8_L,Paracentral_Lobule_L,Thal_AV_L,Thal_VPL_R,Thal_VL_L,SN_pr_L,Insula_R,Cingulate_Post_R,Vermis_8,Temporal_Sup_L,Temporal_Sup_R,Cerebellum_7b_R,Cerebellum_3_R,Occipital_Sup_R,Hippocampus_L,Cerebellum_9_L,Temporal_Pole_Mid_L,Hippocampus_R,Vermis_6,VTA_L,OFClat_L,Frontal_Sup_2_R,Thal_Re_R,Thal_PuL_L,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Paracentral_Lobule_R,Occipital_Sup_L,Occipital_Inf_R,Heschl_R,Olfactory_R,Insula_L
Thal_AV_L,-0.11103915365262684,0.21991477782112123,-0.17521519291627669,0.10568786019669599,-0.170221275236927,-0.3912721378461463,0.07716968216297214,0.12065996010369834,0.5636068914334734,0.10411399217406124,0.10216734461535648,-0.035109254240299266,-0.2632331735847641,-0.3013497073378923,0.05920339554133737,-0.18329277355749557,-0.09715145105386437,-0.11618122483347282,-0.21363460873051407,-0.11337877669788496,-0.17362741740744564,-0.07140829417390167,-0.040400515175967294,0.1889484126633046,-0.03272590360057749,1.0,-0.12358150473799263,-0.10589425536796065,0.10400047355399392,-0.08319661681041447,0.10407313850226779,-0.12351693133395335,0.07595487202995925,-0.021464428466175262,0.3906821457266856,0.028691084735697286,-0.17226995087552163,-0.009085062666594331,-0.08054664828486081,0.21402896169154007,-0.03747312572565897,-0.3060599325965837,-0.22284059416179833,0.021230634475934988,0.1318606686911137,0.3590078830514354,0.1422445297759884,0.0899941824895424,0.06898224774311293,0.05739140245845619,-0.19329218469881554,-0.22968121955147125,0.12380961123462048,0.09706943175097267,0.015139383653438851
Thal_VPL_R,0.4624687343116259,-0.329832787987895,0.6272663525112471,-0.14420163498898428,0.6006949321019995,0.21014068835520497,0.5833917951274703,0.18575831035279303,-0.19816204418219033,0.6195511129366539,0.5670635262273469,0.7367108611011215,0.5207382782603877,0.7142943404591344,0.18029846393819338,0.3898411737683854,0.6792900683702943,0.4725210430817812,-0.09817667160266416,-0.09991661388064706,0.4092171943567135,0.572827852782669,0.3743609708725127,0.308056078294989,0.6701713293561367,-0.12358150473799263,1.0,0.5543295495299828,0.12115871787100704,0.663339661008971,0.40791375939856694,0.3749354446095895,-0.07735727092768173,0.6119074093110886,-0.04230516540174283,0.417205521630291,0.5060239770741736,0.5891092056963075,0.37104482036692044,-0.01976114060782076,0.6821144112857727,0.40394766439409063,0.29498709778030224,-0.0593800445745274,0.4451840394541833,-0.01986316350362512,0.30392120585777554,-0.302672424900727,-0.25452734605050303,0.609912569492328,0.43124458063450766,0.4960494348403945,0.3954096661058315,0.052384453052398916,0.09408264602923685
Thal_VL_L,0.5963883388805035,-0.052672994374885755,0.22470666232162131,-0.02260376788645859,0.32322757170421346,0.2632633396176874,0.47523688681661713,0.24369898650352753,0.04839917988292141,0.1443400911476697,0.3273658934686859,0.4655403462416875,0.2726729124494937,0.22913435684701175,0.2201547395207857,-0.10578173810537515,0.6055017361595326,0.22029640078671062,-0.21329906361059275,-0.15858212505509794,-0.193851617648063,0.3811289976662236,0.6579628012936288,0.11362385913494048,0.5914223220653336,-0.10589425536796065,0.5543295495299828,1.0,0.4023883489232595,0.1812278122997429,0.49491844199941104,0.1164149196429394,0.21615987723408156,0.18683147570920733,-0.19589702838498077,0.3479381633445433,0.12441534384827477,0.681211574561231,-0.12087398108262916,-0.2767128702918471,0.5887524969611001,0.11755027863577547,0.2715319362347819,-0.16707028001303886,0.4196421390452081,-0.23330442387916175,0.07980950016817771,-0.13968440428745188,-0.11061358277820388,0.6631771823666252,0.05479071818693496,-0.14637081241550318,0.29754567111380104,0.08024996816751845,0.21157612722878283
SN_pr_L,0.4855855099369015,0.45217867791677063,-0.19308529544311215,0.23898630734199092,-0.19956533645706892,0.12673769702050466,0.012043363001754468,0.428929326155925,0.45222516667287227,-0.21072594888824212,0.0028329256724544793,0.022598318889961607,0.1252229987736062,0.010090513011264188,0.1353500673818422,-0.05202850018922061,0.07777142023785741,-0.04442426349309451,-0.202497084482191,-0.0548727993509929,-0.36985969800106183,-0.007878395506531579,0.4813796390594569,0.1203900323210434,0.014813808393876839,0.10400047355399392,0.12115871787100704,0.4023883489232595,1.0,-0.14679643391355873,0.32488295095914854,-0.15105928827855483,0.6082418862857357,-0.20652964421749354,0.13824816575729068,0.17015348331995012,-0.07799412117742134,0.4581117587783409,0.01763827784037025,-0.2060992029443894,0.17243790806928685,-0.31018018268251957,0.4491159255337552,0.16237188801713606,0.3911511307555016,-0.17303801889501882,0.15903833134750395,0.4024798599109441,0.4110359417470217,0.10656390809122827,-0.026302731874365725,-0.3390275640994081,0.05540558856461941,0.11966514321138022,0.5963961808949073
Insula_R,0.02912216614829637,-0.41907376750613723,0.6812938867641568,-0.38631213637078393,0.6763194896520281,-0.19446113766228468,0.5192023322405135,-0.12272574485139047,-0.16470968187372592,0.4819259300295385,0.824080605193337,0.567524507712722,0.3921942897383117,0.5271668804284757,0.007685425785659507,0.15422231541218484,0.45932987178214585,0.24628297091391194,-0.11405587290570146,-0.31133135096651554,0.7971813408848123,0.48190899167321005,0.028013471183183793,0.3210109600152306,0.5494763571212056,-0.08319661681041447,0.663339661008971,0.1812278122997429,-0.14679643391355873,1.0,0.04592350650647546,0.33130391961922034,-0.47784197844061244,0.9102581600547521,0.06615751656270222,0.1590809142572003,0.27656421566432476,0.28755594444210525,0.46104117230236286,0.14249476352557008,0.5674200715433807,0.39751238621010176,0.30754390032772566,-0.13897160423339858,0.21903905361108392,0.29205914855108306,0.12488323588101964,-0.5585599547194018,-0.5432577083190222,0.40786144188635964,0.25103417022695235,0.7221841041407681,0.5486305774820123,0.12968346497695385,-0.23639428023897766
Cingulate_Post_R,0.4385729111142404,-0.13485506628028435,0.03325229063909271,0.03425513171534695,0.30294392020392175,0.4544636284573655,0.42122110579488947,0.5700048232113559,0.09334015943512872,0.13091431683311,0.1926880378374271,0.5572577444421397,0.3368039417585951,0.4848540639464868,-0.08098255477182251,0.3752902290293991,0.6574571334701048,0.38168665983158606,0.08282427801802542,0.028412541019124483,-0.2055534897732217,0.6355891036965561,0.33059245370022916,0.4413060557949807,0.5327075055452539,0.10407313850226779,0.40791375939856694,0.49491844199941104,0.32488295095914854,0.04592350650647546,1.0,0.06105943739956835,0.47182247206668393,-0.07786191390206637,0.17012829461638956,0.42700528418286504,0.5246277667819507,0.6436204501615244,-0.021120126623037687,0.2256702065150765,0.3154445313398265,0.11512973271610372,0.0184137346151243,-0.07025416856817768,0.4672515570659439,-0.0558246308655283,0.4530158221753606,0.007237526682618611,0.024016190246224377,0.6465104676536935,0.5104494223786104,0.03553023116209066,0.0053830553125296865,0.1388713628577609,0.31205303681077745
Vermis_8,-0.005582187822968837,-0.3197694985288092,0.4113739881746013,-0.0972489536147093,0.4188553896716051,0.2060860184674461,0.0015180952722036501,0.06824852444788616,-0.2751073731471177,0.22048166006755648,0.25016418739247787,0.32575756786503224,0.25227757054297556,0.38614071846455866,0.012151123504177646,0.3171190633935166,0.3126966501113809,0.15208470666375876,-0.18774228020487227,-0.1095620794778948,0.3009651814494578,0.24894887362257287,-0.14883325219009705,0.03284207910593589,0.3048803510546931,-0.12351693133395335,0.3749354446095895,0.1164149196429394,-0.15105928827855483,0.33130391961922034,0.06105943739956835,1.0,-0.25231280619376967,0.31418134069541814,-0.13119539955999135,-0.17134467490270078,0.433735798289627,0.0036857268180033533,0.2675643195477999,-0.06396773636202839,0.0805287751544462,0.321299538747036,0.09965969508686011,-0.32592973054790947,-0.11319582426854367,-0.03381212998255745,0.33314333382346273,-0.2576801510113706,-0.2215526032027384,0.184894192484344,0.28668171809399084,0.45384559088803933,-0.12643843130852775,-0.335063756152363,-0.25834603767176323
Temporal_Sup_L,0.5828498583450932,0.594127744300079,-0.3557037141759552,0.48064193807480465,-0.3952134094638875,0.376212092004743,0.012585522093913826,0.6102742671329988,0.3071815991341592,-0.28021023314856736,-0.29034082378399784,-0.13637720907512138,0.03683241336097226,0.09069347611468066,0.16804630255790928,0.16065408268862486,-0.08466685243905189,0.18032512670014555,0.1241125068613288,0.3672182055660724,-0.538249232525673,0.051979010110042995,0.3175156624736238,0.17363298578857583,-0.1865314725999716,0.07595487202995925,-0.07735727092768173,0.21615987723408156,0.6082418862857357,-0.47784197844061244,0.47182247206668393,-0.25231280619376967,1.0,-0.6213596017150019,0.1191665068130072,0.35566907159376177,0.01602328428058723,0.3895125353843281,-0.1672166635591144,-0.06491387250990929,-0.027503352813418862,-0.2919964578971437,0.11144090472565414,0.49646566478179444,0.4802546386326556,-0.2384840076582535,0.11428551212011885,0.7366103096762739,0.7131040732202579,-0.02379384831191968,0.20426400367150732,-0.4832052475725729,-0.15141947698985372,0.0028220866716423014,0.8505778956225118
Temporal_Sup_R,-0.06370217894185896,-0.43233623414572797,0.6925983461177976,-0.4311952962849397,0.6221541293882064,-0.3482388847450483,0.530211639788817,-0.2810743031390662,-0.12562650446225568,0.49288669108373234,0.8258895515107684,0.5526261795676892,0.3428570016853291,0.33463948959028533,0.06074973075103121,-0.02493730771701063,0.4227239109028029,0.16506706929400508,-0.1934033229168505,-0.41693723630233737,0.753111551540372,0.33245113642231494,0.06128870953520248,0.25486092186977943,0.5340322967296668,-0.021464428466175262,0.6119074093110886,0.18683147570920733,-0.20652964421749354,0.9102581600547521,-0.07786191390206637,0.31418134069541814,-0.6213596017150019,1.0,0.05688980732995995,0.17005045437888663,0.11345386630440271,0.24108233178664434,0.3949432142286722,0.06280842452130748,0.6238746720871466,0.31883033688206025,0.2609348438114055,-0.23509558962901675,0.1525301673069474,0.3354337360368374,0.006803084416289404,-0.6632435778878686,-0.6566881594997087,0.40402733330772245,0.021689481474517814,0.6316109288418047,0.6364148034758575,0.23093648940819328,-0.35800098927783347
Cerebellum_7b_R,-0.1120768991439408,0.07090523727874286,-0.061842170439509674,0.10750294914541096,-0.008000302650024325,-0.2094897255709893,0.09652416036766834,0.30439019965597325,0.4019524200944142,-0.0628937226034386,0.09359856569689903,0.19089244731641983,0.1090531348625148,0.09773172167635795,-0.14604554636366002,0.1898905619818603,0.014450260021085121,-0.032889143646389084,0.018808916973419392,-0.0029348373620622916,0.010496559961996409,0.01523633626405232,-0.06386864273505496,0.715329062916585,-0.07538640464223505,0.3906821457266856,-0.04230516540174283,-0.19589702838498077,0.13824816575729068,0.06615751656270222,0.17012829461638956,-0.13119539955999135,0.1191665068130072,0.05688980732995995,1.0,0.14970277770076534,0.04855174168988864,0.17709138111779607,0.19508125984004518,0.4577545907104262,0.026901698647780893,-0.12479500954473455,-0.07352198699498061,0.07609158400661176,0.2471417451407457,0.4946650426985806,0.24994337924990986,0.07534964053131281,0.06138715703492296,-0.03521291065782309,0.07523608660736536,0.05063562652172718,0.10911333678304841,0.27103920393850445,0.146739154886927
Cerebellum_3_R,0.43460716363426016,0.07483549816590723,0.29434992312873437,0.11698384541053221,0.018323087501238067,0.12073307596917748,0.7030494583604169,0.23457863738148257,0.13888084134012652,0.28924494601736606,0.23241586738694836,0.4503160740844821,0.47006638836764003,0.2636710292620607,0.3235200323451852,0.0757661510510096,0.3435623797568313,0.5932705164686218,0.22281115670828452,0.19041180993183576,-0.0567940142754461,0.2873980519212278,0.4716067010421794,0.4402483296662158,0.28719378693280695,0.028691084735697286,0.417205521630291,0.3479381633445433,0.17015348331995012,0.1590809142572003,0.42700528418286504,-0.17134467490270078,0.35566907159376177,0.17005045437888663,0.14970277770076534,1.0,0.023762733739217848,0.7041806005533348,-0.04985365841924921,0.03960871138128524,0.702764918156949,-0.04804634598261954,0.04439747053939186,0.4040928511341012,0.6966318252700502,0.10028952000149831,-0.15546256198839306,0.09517002048868568,0.06841549767480828,0.4077555052460034,0.13176950001021523,-0.1275277909171023,0.5914183602550132,0.5032523245570207,0.5375273100273609
Occipital_Sup_R,0.1235260470231526,-0.5122849889455905,0.23763842753924846,-0.039874328704223395,0.6539882077886102,0.5160945675948513,0.1537310913502377,0.39993410984183053,-0.32760857338928057,0.24251487557868343,0.11659446549683933,0.6488755641910164,0.3344717309650884,0.791320932553253,-0.16021255630305806,0.845403229414254,0.6464617373758798,0.39606044559130266,0.08257271285037479,-0.008343682911035767,0.22728433953288849,0.6945866846508297,-0.1168450025539034,0.3071897333181281,0.5253558855753194,-0.17226995087552163,0.5060239770741736,0.12441534384827477,-0.07799412117742134,0.27656421566432476,0.5246277667819507,0.433735798289627,0.01602328428058723,0.11345386630440271,0.04855174168988864,0.023762733739217848,1.0,0.18960424528799125,0.3509697032963879,0.37428328178412923,0.005333236905793049,0.4840008250542364,-0.03613481939627643,-0.1714049973005385,-0.0030191853512114147,0.0035167138797677685,0.643324198471724,-0.1951933894152314,-0.12830491896624863,0.4297951183662523,0.8510275082114369,0.6111009343342578,-0.3347486969523186,-0.2506128228576598,-0.06568664639136873
Hippocampus_L,0.612569431729975,0.03637511909464613,0.27596787985073107,0.014584827561715644,0.2677270265827954,0.2758599832641786,0.7157466211832267,0.38210411464178423,0.1296857682971162,0.3136626589790543,0.37478379808195983,0.623915572786087,0.5796299052719631,0.4305023821974248,0.13453221542027127,0.08420782912379197,0.619721816798478,0.3949266800252109,0.11966112421485414,0.11542547567385676,-0.08185398674574981,0.4432707685178168,0.6319002017991898,0.524087141591482,0.5552471319712337,-0.009085062666594331,0.5891092056963075,0.681211574561231,0.4581117587783409,0.28755594444210525,0.6436204501615244,0.0036857268180033533,0.3895125353843281,0.24108233178664434,0.17709138111779607,0.7041806005533348,0.18960424528799125,1.0,0.08876277759535639,-0.014913407266684917,0.8134800444725585,0.15664644285854604,0.3046968725052151,0.05827211128708095,0.8114566032380225,-0.05981476320543589,0.11959532890083374,0.02027962628591201,0.0481673010018798,0.6209730519392042,0.16592371280827894,-0.018410002292192924,0.4905431342217698,0.4474694723853228,0.4763065095224584
Cerebellum_9_L,0.11452282840852285,-0.17098248051023793,0.37203905721139807,-0.07352813722116976,0.4364913214784902,0.09736881405553485,0.006828790179879668,0.07392598626825,-0.20171371262377222,0.3178066785622119,0.22029192861766553,0.2808209714525185,0.3573159266610863,0.42747341649929993,-0.15830590393958313,0.4721748848946438,0.1952382730746889,0.08336395809355726,0.2545717926884666,0.11202893216993323,0.5469657584642893,0.1628738431625794,-0.15373120234616164,0.2240596882334114,0.1991932386555371,-0.08054664828486081,0.37104482036692044,-0.12087398108262916,0.01763827784037025,0.46104117230236286,-0.021120126623037687,0.2675643195477999,-0.1672166635591144,0.3949432142286722,0.19508125984004518,-0.04985365841924921,0.3509697032963879,0.08876277759535639,1.0,0.15067930579102598,0.1663418501786378,0.5883518697537384,0.24207321383130517,-0.11759244576921785,0.14450573941590192,0.059096726845213284,0.5119756044716047,-0.11498981203506618,-0.04645774769874635,0.044467391588017456,0.23518316778107917,0.5797940397410082,-0.005928012019292497,-0.06496897269291539,-0.03544917102358008
Temporal_Pole_Mid_L,-0.24149689338220307,-0.1885277424597874,-0.10675641031478394,-0.04798477902218917,0.29350056788784845,-0.09452839760634742,0.25882728329810745,0.30893732873515883,0.12656183995665327,-0.02051296075228882,0.11417941184880682,0.30945446684803235,0.11848956825313249,0.16489176932722777,-0.40350659983972814,0.33868767877250494,0.23621683829002954,0.16546297259745796,0.1782003018789778,-0.01188295025820103,0.20160916351187724,0.35451146605358386,-0.40302420521083776,0.4548392033995224,0.19929667762302167,0.21402896169154007,-0.01976114060782076,-0.2767128702918471,-0.2060992029443894,0.14249476352557008,0.2256702065150765,-0.06396773636202839,-0.06491387250990929,0.06280842452130748,0.4577545907104262,0.03960871138128524,0.37428328178412923,-0.014913407266684917,0.15067930579102598,1.0,-0.09119536201093145,0.16897761362298744,-0.29730251885960485,0.009789762711671922,0.040598775998997895,0.494457027379815,0.2502089080124973,-0.09259307118843411,-0.0901599241327268,0.1720114867249743,0.3592212982683326,0.2878036368808308,-0.06692635449209437,0.018031161624775315,-0.1201519604262927
Hippocampus_R,0.4245311494663361,-0.12669897669418678,0.5259003900918048,-0.18862861470889253,0.3774697936861377,-0.01593742425103345,0.8326860358847679,0.020538580525012683,0.008217809633418565,0.4953850384113402,0.6162737614956859,0.621757665367161,0.5743230390358685,0.3088992655738887,0.24459256619827982,-0.10585981984224575,0.5705682232454988,0.3880954647923149,0.045105391271631184,-0.05592885373476607,0.23683055876572717,0.3765217279194079,0.5519775318616194,0.36657531860391557,0.6046426517019413,-0.03747312572565897,0.6821144112857727,0.5887524969611001,0.17243790806928685,0.5674200715433807,0.3154445313398265,0.0805287751544462,-0.027503352813418862,0.6238746720871466,0.026901698647780893,0.702764918156949,0.005333236905793049,0.8134800444725585,0.1663418501786378,-0.09119536201093145,1.0,0.20693262779116084,0.2981832887459475,0.047884340493669644,0.6868888057307708,0.0778306934637159,-0.11589997114362074,-0.2649611592058128,-0.25467990197013557,0.6201504673502632,-0.024157847230791573,0.14301417859109813,0.7913905243565057,0.5032987797204419,0.2126343317084187
Vermis_6,0.1271999487254601,-0.4089425544378353,0.44565385120504436,-0.18568869060647739,0.6736238827551706,0.42763317657895583,0.17460386568448188,-0.008877358711003076,-0.5572852831369166,0.40469195778326117,0.1674572444552542,0.3788414720429194,0.4350588751907442,0.4992945830437247,-0.2108691135276135,0.4100066080428475,0.42748291594565524,0.26609760129317905,0.4786209592764908,0.2927395207676308,0.4498396685453156,0.3604547488366897,-0.09899918208045393,0.13434306616879876,0.43409493685128253,-0.3060599325965837,0.40394766439409063,0.11755027863577547,-0.31018018268251957,0.39751238621010176,0.11512973271610372,0.321299538747036,-0.2919964578971437,0.31883033688206025,-0.12479500954473455,-0.04804634598261954,0.4840008250542364,0.15664644285854604,0.5883518697537384,0.16897761362298744,0.20693262779116084,1.0,0.11013209414193728,-0.3342220819820743,0.061124026222974644,-0.18084537072706444,0.38461806470801513,-0.2874010397425717,-0.1928222129800999,0.2586504949339294,0.302186380051842,0.5794879462419941,-0.08312963250765266,-0.10746279774805578,-0.275351945091644
VTA_L,0.2882183180580285,0.08013385237419784,0.3859128913370388,-0.0659967776169275,0.1118132404422677,0.02985880193597731,0.05705963815664058,0.059811939944171985,-0.06349201436684876,0.2652686788245461,0.250728369144289,0.07611292740051594,0.17828719999901715,0.19840541538249065,0.15976109450377804,-0.029668402941543822,0.13530405802878065,-0.006971377350981631,-0.13186789245890915,-0.03290500540498741,0.17081783654876773,0.07928558630155351,0.3249571844162025,-0.024868101199529813,0.11864385587688413,-0.22284059416179833,0.29498709778030224,0.2715319362347819,0.4491159255337552,0.30754390032772566,0.0184137346151243,0.09965969508686011,0.11144090472565414,0.2609348438114055,-0.07352198699498061,0.04439747053939186,-0.03613481939627643,0.3046968725052151,0.24207321383130517,-0.29730251885960485,0.2981832887459475,0.11013209414193728,1.0,0.05859505039228553,0.2444150796043892,-0.14118974636292023,0.014633408201526208,0.02007625098973934,0.029425510671822374,0.11468966354905612,0.006522708109619592,0.12159077480503322,0.197166206824386,0.0584424357702493,0.22423968252203344
OFClat_L,0.19366037815618514,0.33524854616376976,-0.1331153713291307,0.2597052285807216,-0.3317464222351717,-0.11281704191188155,0.1553178860134872,0.18967831213602546,0.21555936390042083,-0.0598340719309181,-0.10045955165314077,-0.19783309428920526,-0.08742314332398696,-0.006348885411966873,0.3352568124255886,0.03763439205105276,-0.26903199027952474,0.23359937594385427,0.12419783678899979,0.17546102466875688,-0.11703845924460725,-0.09393549385927501,0.09815505131089104,0.032555297511988456,-0.2786750095536699,0.021230634475934988,-0.0593800445745274,-0.16707028001303886,0.16237188801713606,-0.13897160423339858,-0.07025416856817768,-0.32592973054790947,0.49646566478179444,-0.23509558962901675,0.07609158400661176,0.4040928511341012,-0.1714049973005385,0.05827211128708095,-0.11759244576921785,0.009789762711671922,0.047884340493669644,-0.3342220819820743,0.05859505039228553,1.0,0.30613275140155166,0.1311612496425772,-0.36976210443253765,0.5097804066133097,0.43282351529272245,-0.1949228320508146,0.10599057996094614,-0.25971991414261386,0.1616864796610099,0.11347432518333302,0.643941747484576
Frontal_Sup_2_R,0.6141844485626791,0.3272973142364458,0.18709202562048347,0.21195480939189856,0.04024578493462181,0.18106216164272879,0.6181028645921177,0.41677818302702563,0.23061956588748292,0.28417652433664903,0.3000567398949656,0.392582497442664,0.4825747257509918,0.2923023734651361,0.13719930645290582,0.04666661897058155,0.31357430187966756,0.37255196974470967,0.21153744103643812,0.2764064205739236,-0.015526219543544184,0.28064893786075007,0.45949978943227954,0.5010367678436793,0.3258732717383941,0.1318606686911137,0.4451840394541833,0.4196421390452081,0.3911511307555016,0.21903905361108392,0.4672515570659439,-0.11319582426854367,0.4802546386326556,0.1525301673069474,0.2471417451407457,0.6966318252700502,-0.0030191853512114147,0.8114566032380225,0.14450573941590192,0.040598775998997895,0.6868888057307708,0.061124026222974644,0.2444150796043892,0.30613275140155166,1.0,0.002399980720859226,0.03559789875455931,0.30945146068378065,0.31467303097583593,0.3630325186567468,0.07094092139205234,-0.046983704460042706,0.5397468452856773,0.36440804457945236,0.6175551894557725
Thal_Re_R,-0.40251411190451003,-0.14883076676631893,0.024724461887301943,-0.19470695345662917,0.11724930529992394,-0.5312432278930446,0.28377886870860025,0.044378897690270244,0.3117625617478964,0.07605957376737528,0.36908484225753696,0.170413301723056,-0.06148397132844496,-0.01577972106529226,-0.0743981966811584,-0.0348325772555787,0.039023663181754265,-0.04287505015185401,-0.15986011082941548,-0.2929463966594846,0.25593241586931376,0.09215343167769019,-0.22430082631466197,0.3702170309596798,0.07322385548044637,0.3590078830514354,-0.01986316350362512,-0.23330442387916175,-0.17303801889501882,0.29205914855108306,-0.0558246308655283,-0.03381212998255745,-0.2384840076582535,0.3354337360368374,0.4946650426985806,0.10028952000149831,0.0035167138797677685,-0.05981476320543589,0.059096726845213284,0.494457027379815,0.0778306934637159,-0.18084537072706444,-0.14118974636292023,0.1311612496425772,0.002399980720859226,1.0,-0.027209270063021988,-0.24046269480420196,-0.2971534318591086,0.11086452887186232,0.03566059151039168,0.1524395295519159,0.257296525276583,0.1726925011554958,-0.13029791659820666
Thal_PuL_L,0.15655390821421783,-0.1885101358709853,0.0885174195341895,0.12442321476526196,0.3758491929729217,0.3931678949412944,-0.1417290104204986,0.3336758919547759,-0.09333767809684422,0.07468430999080908,0.01368218861241726,0.3595522843954051,0.16057097310433602,0.49500189197764866,-0.2744181761801121,0.6139135696098972,0.3450043865938891,0.1300657728465914,0.09779629802602276,0.007292539928286741,0.11120698568743517,0.31274396083700784,-0.03847971323819319,0.2890982569057952,0.28003197060123103,0.1422445297759884,0.30392120585777554,0.07980950016817771,0.15903833134750395,0.12488323588101964,0.4530158221753606,0.33314333382346273,0.11428551212011885,0.006803084416289404,0.24994337924990986,-0.15546256198839306,0.643324198471724,0.11959532890083374,0.5119756044716047,0.2502089080124973,-0.11589997114362074,0.38461806470801513,0.014633408201526208,-0.36976210443253765,0.03559789875455931,-0.027209270063021988,1.0,-0.07149477912671211,0.013271221436962213,0.21990299711816705,0.44920616728358437,0.3904902883858298,-0.4056006952359479,-0.2451282657666103,-0.05976904911080255
Frontal_Med_Orb_L,0.3372866037440325,0.7620038526436765,-0.41692704401332015,0.7016492425908295,-0.6009169597749544,0.20635461411239048,-0.22576446655269553,0.45659817267420616,0.27154688618823025,-0.3042530475966326,-0.5205589820157909,-0.43255558445001574,-0.08776510621489583,-0.17099965713764673,0.16625637041452362,0.0936029504187828,-0.4455932411329684,0.007030558385861021,0.1444783277151877,0.587852777313853,-0.45945343697447144,-0.24915863656735285,-0.01079651852456248,-0.07192976771578637,-0.49357739678575224,0.0899941824895424,-0.302672424900727,-0.13968440428745188,0.4024798599109441,-0.5585599547194018,0.007237526682618611,-0.2576801510113706,0.7366103096762739,-0.6632435778878686,0.07534964053131281,0.09517002048868568,-0.1951933894152314,0.02027962628591201,-0.11498981203506618,-0.09259307118843411,-0.2649611592058128,-0.2874010397425717,0.02007625098973934,0.5097804066133097,0.30945146068378065,-0.24046269480420196,-0.07149477912671211,1.0,0.9715192775081724,-0.42181303609218673,0.04921863866040577,-0.4543568844118971,-0.22712198213665757,-0.20660303057774612,0.6809223835870162
Frontal_Med_Orb_R,0.3602456160891835,0.7256208678517487,-0.4023064470441229,0.6993226012597372,-0.5293119159997852,0.26817193952936946,-0.22569946584673992,0.46061793168793264,0.20476247435579847,-0.25817200205380164,-0.5281423238194295,-0.38187643102698665,-0.04629977565422751,-0.12539571890053142,0.14250869523814816,0.13846168918520937,-0.3963743476371007,0.011171518068590448,0.19375380685159174,0.6245946103735773,-0.450505426378012,-0.22909815973254172,0.007322852009382451,-0.07214796373848884,-0.43646433182328,0.06898224774311293,-0.25452734605050303,-0.11061358277820388,0.4110359417470217,-0.5432577083190222,0.024016190246224377,-0.2215526032027384,0.7131040732202579,-0.6566881594997087,0.06138715703492296,0.06841549767480828,-0.12830491896624863,0.0481673010018798,-0.04645774769874635,-0.0901599241327268,-0.25467990197013557,-0.1928222129800999,0.029425510671822374,0.43282351529272245,0.31467303097583593,-0.2971534318591086,0.013271221436962213,0.9715192775081724,1.0,-0.39432170979971115,0.06980565039855281,-0.40363590200747373,-0.2775873324116628,-0.21766832172070144,0.641805469947262
Paracentral_Lobule_R,0.2657489009040857,-0.45292664550271505,0.34745979003413113,-0.23641260103445713,0.6574386167931845,0.15901713032206435,0.6813660026483835,0.2230966490942097,0.00911323185182966,0.3817804482057784,0.5656141479335104,0.7813189032266415,0.34778925703302405,0.38015670487253034,-0.06167952736255669,0.09354862317395153,0.894406927426446,0.3570153672321905,-0.07432425696327133,-0.2449128441408691,0.047137076258012424,0.7051115251776086,0.3747146294707391,0.3008259120338465,0.9163508690334868,0.05739140245845619,0.609912569492328,0.6631771823666252,0.10656390809122827,0.40786144188635964,0.6465104676536935,0.184894192484344,-0.02379384831191968,0.40402733330772245,-0.03521291065782309,0.4077555052460034,0.4297951183662523,0.6209730519392042,0.044467391588017456,0.1720114867249743,0.6201504673502632,0.2586504949339294,0.11468966354905612,-0.1949228320508146,0.3630325186567468,0.11086452887186232,0.21990299711816705,-0.42181303609218673,-0.39432170979971115,1.0,0.2932254436701303,0.2196022832515805,0.322329159950415,0.21262547094501213,-0.02819406997505457
Occipital_Sup_L,0.2116491549161517,-0.34376582494664,0.17697798289538208,0.08607568988505501,0.4601289250270071,0.46663813822812045,0.20929036092796083,0.5227359710456227,-0.1850604944155019,0.1580306257919269,0.1101523380570408,0.49764644897524457,0.2904249576830697,0.7772358102046154,-0.0048482285259092445,0.8759924994056184,0.48583381134604003,0.4925424495439612,0.0519056294757935,0.09235519622225902,0.2338441209574129,0.7372178668844792,-0.15289972295424567,0.31797805284073793,0.3218663144962226,-0.19329218469881554,0.43124458063450766,0.05479071818693496,-0.026302731874365725,0.25103417022695235,0.5104494223786104,0.28668171809399084,0.20426400367150732,0.021689481474517814,0.07523608660736536,0.13176950001021523,0.8510275082114369,0.16592371280827894,0.23518316778107917,0.3592212982683326,-0.024157847230791573,0.302186380051842,0.006522708109619592,0.10599057996094614,0.07094092139205234,0.03566059151039168,0.44920616728358437,0.04921863866040577,0.06980565039855281,0.2932254436701303,1.0,0.5074839370890165,-0.21535063492674525,-0.27467479225082164,0.14635108227649424
