,Thal_VL_R,Occipital_Mid_L,Rectus_R,Lingual_L,Frontal_Sup_Medial_L,Lingual_R,N_Acc_R,Vermis_10,Thal_Re_R,Fusiform_L,LC_L,OFClat_R,Cerebellum_Crus2_L,Vermis_9,Raphe_M,Thal_MGN_R,Thal_MDm_L,ACC_pre_L,Parietal_Sup_L,Amygdala_L,Frontal_Inf_Tri_R,Temporal_Inf_L,Frontal_Inf_Oper_L,Frontal_Med_Orb_R,Vermis_8,Frontal_Inf_Orb_2_R,Calcarine_R,Thal_LP_L,Thal_MDl_L,Thal_MDl_R,Frontal_Mid_2_L,Cerebellum_9_L,Thal_VPL_R,SupraMarginal_L,Frontal_Sup_2_L,SN_pc_L,Frontal_Inf_Orb_2_L,OFCant_L,Cerebellum_Crus2_R,Temporal_Inf_R,Vermis_6,Temporal_Mid_L,Vermis_1_2,Occipital_Inf_L,Temporal_Pole_Sup_R,ParaHippocampal_R,Cerebellum_8_R,Occipital_Sup_L,Temporal_Sup_L,Precuneus_R,Cerebellum_4_5_R,SN_pr_L,OFCpost_L,N_Acc_L,Thal_MGN_L,Supp_Motor_Area_R,Thal_LGN_R,Occipital_Mid_R,Cingulate_Mid_R,Cingulate_Post_R,OFCmed_R,Rectus_L,Temporal_Sup_R,Thal_PuM_R,Thal_PuA_L,Amygdala_R,Vermis_7,Temporal_Pole_Mid_L,Precentral_L,Postcentral_L,ACC_sup_L,Thal_PuL_L,Thal_VL_L,Postcentral_R,Thal_VPL_L,OFCpost_R,Frontal_Inf_Tri_L,Thal_IL_R,Fusiform_R,Thal_AV_R,Paracentral_Lobule_L,ACC_sub_L,Temporal_Pole_Sup_L,Olfactory_L,Thal_PuA_R,Thal_AV_L,Occipital_Inf_R,Cerebellum_3_L,VTA_L,Cingulate_Mid_L,Cerebellum_9_R,Frontal_Sup_2_R,Temporal_Mid_R,Pallidum_L,ACC_sup_R,Cerebellum_7b_L,Insula_L,OFCmed_L,SupraMarginal_R,Cerebellum_4_5_L,Parietal_Sup_R,Cerebellum_6_L,Frontal_Mid_2_R,ACC_sub_R,Paracentral_Lobule_R,Cerebellum_Crus1_R,OFClat_L,Rolandic_Oper_R,Cerebellum_10_R,Parietal_Inf_R,Occipital_Sup_R,Cingulate_Post_L,Frontal_Inf_Oper_R,Thal_MDm_R,VTA_R,Thal_PuM_L,Vermis_4_5,Red_N_L,Angular_R,Hippocampus_R,Frontal_Med_Orb_L,Thal_VA_L,Heschl_L,Putamen_R,Cuneus_R
Thal_MDl_L,0.6556862396352188,0.14091721756725,0.007216415234550426,0.3049017503385497,0.023725666810868493,0.20594750224408742,-0.10921983467104232,-0.15428884792120942,-0.2816019707277386,0.6164743833262902,0.2142785807739272,0.23793878342918312,0.03973461495056165,-0.3233919421689782,0.32505554987109564,0.29631892578070124,0.5019031431563299,-0.05022498986971045,0.34244266587106953,0.5400650984599757,0.2162287089461195,0.5523463646920393,0.3580349419095273,-0.018018013847924126,0.1120734961539977,0.04187783662680464,0.32101914199341114,0.09473628507239126,1.0,0.6413840495869838,0.2887763522577729,-0.009534120475584941,0.447583551420164,0.42485683154229786,0.1390985774807492,0.456092181002159,-0.19997542678349597,0.018198089678640388,0.023381296506222303,-0.11712797016917333,0.24899245163937234,0.3085169207866998,0.6837492350509667,0.4015305815105127,0.177700797262068,0.3363149721082444,0.40218700730747503,0.11945547608704218,0.27645769886894017,0.5487986177362758,0.5491061864169604,0.4217102151134223,0.16687508988527652,0.30742355540432176,0.4226028176297618,0.4136755569551133,0.425113253372474,-0.0037298830627780777,0.4810147718124214,0.5281993660407774,-0.14128805801094663,0.001077975398660701,0.043333168942830486,0.6070846123341521,0.6829814926723297,0.2490340660620156,0.03666430520555724,-0.1893976150931094,0.47980810925629924,0.41398124013090565,0.5814625125230898,0.23675484315053452,0.8446168517220968,0.4576757799383064,0.5523451633949112,-0.0787739567724461,0.2719683608841298,0.1826620731655341,0.22844307246219261,0.3759508849466461,0.5367403890484794,-0.12393323248764851,0.03236105507201515,0.1724014154816715,0.7828327542738259,-0.25277074394305643,-0.0829985915480079,0.5668278148419533,0.24554317200106496,0.5143993942208072,0.47560893463747295,0.3926910469530627,-0.10401581814921387,0.5733672977820385,0.5286469093323964,0.46269433503563595,0.2123319544555065,0.1061152258804734,0.14928964242579554,0.6085178268282971,0.2847065461786427,0.3847150000754008,0.335801731636501,-0.24087330774901713,0.5589597512130252,-0.24523864463532244,-0.24699488206999942,0.1742582954266631,0.11074250028280819,0.2207586841902785,0.25712336626190235,0.4645904994198169,0.27261612014718595,0.5802259830950648,0.1177508930050402,0.5887923318917777,0.6052594110658122,0.4588247116870537,0.16299077513040938,0.4885756137523913,-0.07586638867713656,0.5582550693646963,0.5479323787005921,0.4658214325909505,0.23199358816476148
Thal_MDl_R,0.5295657266566853,-0.1895643889754953,-0.035037533828720054,0.11884044932634215,0.2630444504692688,0.03583496882317144,0.09815581875684354,-0.41848466559431297,-0.22430082631466197,0.3349082093616717,0.20077610914039065,0.06767981948773129,-0.1940594716948111,-0.3068854228143945,0.4777410487358463,0.5258616066826807,0.760479325631016,0.08450524794469014,0.00819152886482432,0.5867960553504907,0.1724617899023362,0.2694529351400957,0.45069097770045674,0.007322852009382451,-0.14883325219009705,0.14576310780607546,0.10415448997585712,-0.15556170076215622,0.6413840495869838,1.0,0.33310346343077335,-0.15373120234616164,0.3743609708725127,0.1816755700133347,0.30816881522557954,0.39719944109638416,0.060591604486208366,-0.02267646874733607,-0.07218734549406167,-0.1206092265436678,-0.09899918208045393,0.11380102755602738,0.4907751156689923,-0.02716155090435194,-0.008861713872119691,0.3201843928593261,0.4256335811977366,-0.15289972295424567,0.3175156624736238,0.2867921016264319,0.48257924118947304,0.4813796390594569,0.18342464119105992,0.40127117368088405,0.34602832681588924,0.3971678462801903,0.20873790682726664,-0.27856158670287823,0.4550366475200804,0.33059245370022916,-0.18281828980596052,0.12222921965279078,0.06128870953520248,0.2939020366363799,0.22918133641985072,0.46442195842535583,0.3206864782221332,-0.40302420521083776,0.38473306332402785,0.2337370211830356,0.5763308931476675,-0.03847971323819319,0.6579628012936288,0.2680033336197772,0.3209764066824254,0.05229132956986572,0.3577868291187874,-0.01784479013427302,0.13753485597675583,0.5145671438539491,0.26821287267266725,-0.05070482940731288,-0.002792620850301831,0.28370032019524755,0.6074469618926135,-0.040400515175967294,-0.31393630937836214,0.5195828527081612,0.3249571844162025,0.5157722039084814,0.06985364619811775,0.45949978943227954,-0.1519848646974158,0.47322581814886744,0.4443585881095917,0.5597248485350178,0.38584438259570547,0.10126673069280627,0.1115109071653507,0.4433492393719824,0.0636800395061806,0.038754029294644846,0.4580999680360726,-0.12963750382241482,0.3747146294707391,-0.2910272656004413,0.09815505131089104,0.15767476147029372,0.07231135725928624,0.12266077003401417,-0.1168450025539034,0.4010428550683946,0.12721655745095775,0.8094632367817108,0.02816312200518643,0.261856797238806,0.2612384649000113,0.16569327330461592,-0.03125824741381137,0.5519775318616194,-0.01079651852456248,0.4714229495630611,0.45691730372372547,0.6119369197086955,-0.0814250166975485
Frontal_Mid_2_L,0.6357374395818953,-0.10432370709769792,-0.16817818318900635,0.27339517383307926,0.42645180426729307,0.5181709890378005,0.10446790223184126,-0.05415126087780813,0.2006023864302354,0.2467133832817839,0.2775736367781757,-0.2759595216951832,0.020267395644350514,0.0727871610240351,0.4958573480281766,0.3191967562989612,0.5889778533584273,-0.031875883032921444,0.3667012106739428,0.09616412122438303,0.7236471911276563,0.020361761114188998,0.30603179385573975,-0.2608018875090154,0.20360740945754902,0.598790645757327,0.3463240761871554,0.2646090238781321,0.2887763522577729,0.33310346343077335,1.0,0.23498473607471995,0.6143687008740252,0.31338254992672643,0.40507813215692834,0.028183286852692405,0.34187920457860704,-0.2032832046385022,0.2610124005077411,0.5114809842517797,0.09622418861246161,-0.2093240651014103,0.4689636673703193,0.0017465447433649406,0.09305868895515837,0.6707897243169089,0.12682913756288813,0.09415700842611563,0.025081747987662432,0.5236544979406051,0.676928525280274,0.2173825319544054,0.03543044912693194,0.3314194273385839,0.5457541332683834,0.5874715842672641,0.4794660166316839,0.0698146445375928,0.5121420791220871,0.37777258040090156,-0.1790730278562485,-0.2034225292132733,0.6242616959842598,0.537075415065188,0.1881790403834073,0.4582660142130362,0.15956029053312015,0.05372310020279491,0.795989079986131,0.6561686663441715,0.3334583308910346,0.10238665628785662,0.44669085887359056,0.6123787573319636,0.33448447773827994,0.42338291238448955,0.2576729107968874,0.6104743981809424,0.7111728603129717,0.38448757852216886,0.570724873423813,-0.24695103318519307,-0.16332223293627945,-0.05878324901439289,0.35524292920962935,0.1875757311031066,0.29679995154158023,0.23673491394572838,0.2678369009730824,0.5417713037662407,0.13180539797110133,0.5897225725070054,0.4185824634623639,0.41120048099760426,0.5556330335578173,0.1686270477231274,0.18026091560900429,-0.04243472807926477,0.5108539618127873,0.5313023600402494,0.11982353714790511,0.13888903492200994,0.6737772490761271,-0.10272182095656902,0.5447986906638849,0.3638249724159215,-0.02704889475376665,0.7116850196382788,0.5028996084636445,0.2330835221621603,0.1463113555649867,0.4122915733823229,0.6400507689890891,0.5057145364966729,0.1322409317395488,0.3445877988140021,0.43496175411018545,-0.09954610109390821,0.29132812798128327,0.7256311932624384,-0.281875176791594,0.6361804435642262,0.16592735941326006,0.5647598157086541,0.16839944819443128
Cerebellum_9_L,0.07327586685122296,0.0810030844884218,-0.07352813722116976,0.45914955159086723,0.15287251094655827,0.45600855154539943,-0.20171371262377222,0.45230149906083533,0.059096726845213284,0.005696736222006166,0.08336395809355726,-0.030310994577349103,0.04805398169264273,0.5192517087000792,0.13700783163004174,-0.03314135614013167,-0.04636313643320937,-0.17098248051023793,0.22467679018026182,-0.24645183969967885,0.2595292385386259,-0.2321984829775015,-0.016454410939678865,-0.04645774769874635,0.2675643195477999,0.13617785734928717,0.42747341649929993,0.3379553978888831,-0.009534120475584941,-0.15373120234616164,0.23498473607471995,1.0,0.37104482036692044,-0.008857450229882177,0.15351246841640312,-0.06731590422029057,0.3454876501459783,0.11202893216993323,0.3682269785556005,0.525429807237654,0.5883518697537384,-0.1413673730111451,0.28150027373678155,0.24064289974058173,0.36188762917184225,0.006828790179879668,-0.11162927820510175,0.23518316778107917,-0.1672166635591144,0.17954727348867217,0.17677435291051977,0.01763827784037025,0.12480969808010209,-0.13450851608316258,0.0061857408350367805,0.13847016811846904,0.3573159266610863,0.5315047974238859,0.18684760493670968,-0.021120126623037687,0.0433242235973755,-0.21109322632465216,0.3949432142286722,0.21275290344013953,0.05934844535193922,0.16939457965638158,-0.15830590393958313,0.15067930579102598,0.23594840986557178,0.13153354062168987,0.11452282840852285,0.5119756044716047,-0.12087398108262916,0.2808209714525185,0.41413492206095315,-0.03418171221669868,0.029496108632888905,0.47097764164315575,0.34793327079756164,-0.22697259811500334,0.1991932386555371,0.008888133670240037,0.2545717926884666,-0.5074148906054275,0.051549577895373545,-0.08054664828486081,0.5797940397410082,-0.3437728438718535,0.24207321383130517,0.134993034673011,0.24399956194940847,0.14450573941590192,0.6399610876460615,0.15178381557116588,0.28393043493993353,-0.3070864111269324,-0.03544917102358008,-0.0644777208882629,0.4286356292551994,0.10037830269933012,0.28073533122785743,0.5247788179308863,0.06562854729310451,-0.07378577843002514,0.044467391588017456,0.5469657584642893,-0.11759244576921785,0.22029192861766553,0.17498779836880685,0.2946058407698944,0.3509697032963879,-0.031575467262206086,0.35449717754436505,-0.11443916557794649,0.4001167844204508,-0.10689208178648252,0.2048745885051028,0.09736881405553485,0.41115807990978986,0.1663418501786378,-0.11498981203506618,-0.005023244722353733,-0.13810318915285988,0.02088103841936921,0.3377086153981255
Thal_VPL_R,0.571085435862556,0.18896145732574796,-0.14420163498898428,0.5684550921316469,0.21561763880722848,0.7129281215294156,-0.19816204418219033,0.299195100111472,-0.01986316350362512,0.4110199924194714,0.4725210430817812,-0.17517703666876647,0.14737225145198957,0.280496165379685,0.35053991852053523,0.34216044933494555,0.4666308356648463,-0.329832787987895,0.6040275400560005,0.15079136647539396,0.6656951543647804,0.06529602626967808,0.2762986676815161,-0.25452734605050303,0.3749354446095895,0.39581720085612987,0.7142943404591344,0.3044866047979768,0.447583551420164,0.3743609708725127,0.6143687008740252,0.37104482036692044,1.0,0.33960383968092545,0.2512799403780367,0.1581958708774274,0.22347378567765203,-0.09991661388064706,0.4149664100966999,0.5383619506915601,0.40394766439409063,-0.06643679161008649,0.6718515546805518,0.22282274100020763,0.34998561219335705,0.5833917951274703,0.11069469208309335,0.43124458063450766,-0.07735727092768173,0.7034063463072164,0.6551261731816839,0.12115871787100704,0.0970290038704557,0.23612980156007035,0.45542592479640015,0.6170934523268669,0.5207382782603877,0.44302620049589225,0.5475859375020721,0.40791375939856694,-0.238138006626894,-0.22621334480664446,0.6119074093110886,0.6812478182592628,0.4023061831468818,0.3228775852736339,0.18029846393819338,-0.01976114060782076,0.7111302217836478,0.6530256441350917,0.4624687343116259,0.30392120585777554,0.5543295495299828,0.7367108611011215,0.6486719846610768,0.3387260864682813,0.14210239334245126,0.663422050069952,0.7646140897372243,0.19872816397224868,0.6701713293561367,-0.3113002108644242,-0.09817667160266416,-0.07569398635987616,0.6388254214313835,-0.12358150473799263,0.4960494348403945,0.15171577254652718,0.29498709778030224,0.6196619584746079,0.2962382140690901,0.4451840394541833,0.6135671719518421,0.36331313957885436,0.7031567979604023,-0.02169570587898023,0.09408264602923685,0.009533996418608581,0.5811907284516611,0.6402642505551193,0.4050230579092712,0.4161031767222047,0.37460430316980725,-0.2242500901493291,0.609912569492328,0.4092171943567135,-0.0593800445745274,0.5670635262273469,0.4837811481728336,0.43216233598309295,0.5060239770741736,0.3686611020416633,0.7670184248688935,0.5740045303321557,-0.009540207014437202,0.3978673825018937,0.6390246984357006,0.21014068835520497,0.5337800324330974,0.6821144112857727,-0.302672424900727,0.5136242077863458,0.14727024748817977,0.5139070193024409,0.5797504874884234
SupraMarginal_L,0.41030846349504446,0.5901408220996668,0.03797290973025248,0.48771982313098966,0.2566267600173311,0.40004418292241484,0.10101399449185793,0.17837051683645788,-0.039579890029118193,0.6964528628841833,0.2688310600546173,0.3606257944526322,0.29950810828660634,-0.05778726524329586,0.21356723174614842,0.26273372779667253,0.16033939706105219,-0.0655586538645772,0.6154497259598208,0.13682639657444728,0.12621251583145665,0.6581032511262066,0.6145527630119152,0.12046128733760492,0.07500279513724467,0.005716528439598461,0.3896716800514236,0.4342336049017467,0.42485683154229786,0.1816755700133347,0.31338254992672643,-0.008857450229882177,0.33960383968092545,1.0,0.32777795044815117,0.43384004601033865,-0.12105741458727985,-0.04775789102478609,0.17563290301886877,-0.11097858298383267,0.09365920854703871,0.6008710808803488,0.5338623949331428,0.4191772890144884,-0.0053722030752976725,0.43295427975188844,0.24212319294697576,0.5875517688408779,0.48665830834441254,0.6904242426321633,0.5287804689283647,0.31567967778322203,0.008984122537492157,0.027615593501334555,0.17747075221418326,0.2962309681222251,0.19394747765787126,0.159709279945642,0.4746640790208892,0.6993060348809719,-0.003203839749403419,0.058793222664879075,-0.062092636690742074,0.35909164157500817,0.5359858363791069,-0.20392361162683625,-0.0676141140361314,0.25048788252674264,0.5885908242055492,0.7288453819299846,0.4352858299833652,0.2913244509053282,0.4481957768367447,0.4775421578641586,0.3753389570602543,0.19054199286955936,0.5702541607048653,0.3520604122513031,0.3187123636468312,0.13284085483006922,0.5490362358367622,0.04372975066277872,-0.04577451515070032,0.1155604509933792,0.4504556686069224,0.027486528655300622,0.11471171564951708,0.46764492696616883,0.10304323989898095,0.541249940290355,0.4719454976459654,0.33454355562739846,-0.10453392096514721,0.21100176372314258,0.14254765824855054,0.18148559249865764,0.3029604733459939,0.08284853257296028,0.05951791414572703,0.6364574698567078,0.29349369682154575,0.5513616311641846,0.4361865339689469,0.10766674278304438,0.6325512623008135,-0.11544119662802944,0.08525208991832058,0.2717414793061913,0.13925944003781435,0.23624364740515652,0.5017008750891274,0.3850747127954284,0.3597276666929104,0.3100265146890387,0.07223533793086959,0.5779022802542471,0.663110531199069,0.3368896344510999,0.3231684937508766,0.22540216709886565,0.1130642530334382,0.13718480618323828,0.4813994215853823,0.2242184401514071,0.46112095698042815
Frontal_Sup_2_L,0.18107425610096387,0.12736040197076223,0.3474578111262124,0.460465132694585,0.8868032474474423,0.3562014269226567,0.28290007228080766,-0.11626651987579122,-0.004104155952906343,0.4077807246609323,0.32361239066405556,0.28446795976031836,0.05719572100257807,-0.07444042581191505,0.6570239824758208,0.3396701334337028,0.41281680826972894,0.5028639835027143,-0.060822222137098564,0.2779447987149674,-0.04341724991639123,0.3024082409559699,0.7496401128592035,0.5656789247180292,-0.1869422002553018,0.0782111424150217,0.26209970087771717,0.3891018451157568,0.1390985774807492,0.30816881522557954,0.40507813215692834,0.15351246841640312,0.2512799403780367,0.32777795044815117,1.0,0.3059624189281242,0.5615952787151323,0.36405364396584283,0.019121028323204496,-0.08692618438069019,-0.10196971387044274,0.40774402477524724,0.21435201923464817,-0.12523830044685966,-0.16904426019154248,0.3931300777503187,0.38084549514464383,0.18856833654478627,0.6824502226878539,0.19297055091188522,0.5028099662392507,0.4593208036423863,0.2846717933223692,0.08713185617362451,0.08297552349844464,0.21639061827649042,0.3265504729184027,-0.130383150176118,0.5635841325642613,0.32691916967907314,0.17632943527288503,0.49523164239695117,-0.08394908298059965,0.0981433992442485,0.04814071338615543,0.12550076544869393,0.2621642567679479,-0.007809520165889818,0.42220599120167773,0.287245842252891,0.5776480683941023,-0.02903525561751484,0.16362683206732026,0.1395860156637193,0.2604979674292375,0.042541661167787806,0.777704543173642,0.2742205419928649,0.11413451542582512,0.3016928798784711,-0.018730762274842966,0.5373508862765269,0.21141791207528315,0.19542542701427693,0.01944247204359079,0.10970022276638827,-0.1318986528218802,0.47603793594951593,0.26240168461935376,0.5551679866594658,-0.04165738580149838,0.8303891151331827,-0.08666430844386837,0.26241994844614136,0.1081494421723144,0.37427080868510965,0.8367585236826869,0.39567966329558,-0.002520255542538933,0.3531502986042,0.11183917033487444,0.2663419880411552,0.6708898587542628,0.24859986523003372,0.044347597301474084,-0.06892844738031145,0.5859945503420321,0.0697337837995604,0.010617227364660238,0.19906147438173577,-0.024584922790368335,0.1558143717831164,-0.0010657410481634583,0.3107352565798419,0.4188141092070923,0.16574147217125243,0.1563391948012426,0.141670595378814,0.008823000994453456,0.4157421315264077,0.5927765640470477,0.06705254909874904,0.4462992340527215,0.5461794124846686,-0.010632560971987648
SN_pc_L,0.201053304097567,0.4533844485206331,0.2240022105724236,0.4645162220527892,0.13106040919249304,0.16167830513996137,0.14015305076838297,0.045761724589742876,-0.3084768003177315,0.5566302138051494,0.1847235415780319,0.605381871050113,0.2479582337038607,-0.19877199879615431,0.22779686851965064,0.21332828275757837,0.11902942827047511,0.15894365181541287,0.14623571950228562,0.3372560549907395,-0.218573785722807,0.5304201388346153,0.4901699943376336,0.3557425407810591,0.05334229725376834,-0.3405411585350614,0.2854468894442728,0.13888292282301032,0.456092181002159,0.39719944109638416,0.028183286852692405,-0.06731590422029057,0.1581958708774274,0.43384004601033865,0.3059624189281242,1.0,0.013563291397277343,0.15909033376299153,0.040619192115027306,-0.41429722720058837,-0.07932671187869515,0.6590506950756894,0.3134985715007275,0.38088570131272653,-0.11527408606086517,-0.05323772004861686,0.48136529541330647,0.3348816802933564,0.5897868902014406,0.29526463930471974,0.2552724360278724,0.65043227195648,0.3663041689607408,-0.0698298511987106,-0.03801148442089423,0.22074746403116033,0.14163725066012225,0.1390117885485845,0.46362375861417077,0.49624674778746347,0.058883855325156415,0.40171762830592567,-0.37627132005291636,0.2574139245232259,0.4049800410555868,-0.11323466146117284,0.13380962355611462,-0.1378706605455018,0.1270624208643099,0.1421586776132958,0.454406254023751,0.3345120200286911,0.37112072736883034,0.16179923863977283,0.36613019785527773,-0.28206960282051136,0.5011494503070125,0.022670408432779163,-0.13089827046163732,-0.02649305830926457,0.06756349158602805,0.3153133993195237,-0.08818644661293937,0.11890984815371823,0.35941846492689794,-0.016620925131150165,-0.19805908578861856,0.4764383686825785,0.33501231989244284,0.46630808704293353,0.23557177670770996,0.25470348721989566,-0.2605495779092084,-0.009556159224404878,0.08962428554319427,0.37699149785768715,0.45378754130100185,0.3512338786794302,0.04479994017805878,0.3571418497162104,0.3761587640124271,0.3929290104848765,0.21850898271085456,0.1377372923122978,0.18309223297285945,-0.4280436932978643,0.04974984710356529,-0.16457408720914518,-0.2504900365600191,0.3286474509605632,0.28690015496705623,0.24549438020950154,0.012946265882719448,0.24926529499797231,0.20069992982964502,0.48624972923345994,0.2876552202886483,0.5439624398874985,0.23328855362563514,-0.010866329030808194,0.3385931981919772,0.08847597065792209,0.5584684668111225,0.12971843652611512,0.28905564327470706
Frontal_Inf_Orb_2_L,-0.003114144349293205,-0.02060470194891443,0.1516401931166696,0.40042955362359783,0.5225230048583465,0.4037778478954456,0.09370893470787738,0.1866587253787001,0.053279808778656235,-0.06808914750303317,0.316757564116952,-0.042671920262818026,0.07416004667601986,0.4014410972191376,0.39165259959382587,0.002589354791059628,0.11900945411310015,0.25894778110847655,-0.14105244067741873,-0.0646089609257091,0.12802525075285756,-0.3002961944106353,0.2824585047443746,0.19477349058278937,0.04854338076696369,0.199423534547669,0.3691039933403948,0.06860000540846166,-0.19997542678349597,0.060591604486208366,0.34187920457860704,0.3454876501459783,0.22347378567765203,-0.12105741458727985,0.5615952787151323,0.013563291397277343,1.0,0.14931182752871996,0.26882522440785606,0.26567458049789794,-0.039652657221228585,-0.00955166619658442,-0.02700729246152168,-0.2260641692321538,0.03899981950130194,0.06783845518932714,0.17491849943833823,0.12549172527206148,0.24754658064843177,-0.04223580369368293,0.1309948720483478,0.15960720767291064,0.2980544708367414,0.08941256018103151,0.004381900048465993,0.058195887668333314,0.2500213828583579,0.1367018149809581,0.28995604779512035,-0.05370575222260873,-0.021652672159840382,0.23372147040950747,0.18376860150265814,-0.006599620375536906,-0.26369018771614644,0.1344862794892715,0.3202747738574701,-0.04114787592130767,0.14133178316641423,0.020491939225392376,0.23858910611463965,0.01005435994406393,-0.1545721286923797,-0.009778250840224002,0.18034789508546165,0.11913186182595754,0.3500335365001305,0.2932661526024334,0.1746377902863151,-0.05539386519693654,-0.22122330685486447,0.2994200999569687,0.038515584118388,-0.15750236742917426,-0.18401615757522286,0.007034268743377235,0.1915694471289214,-0.09045198020836294,0.25436126664421815,0.2529348298923988,-0.29880245906105657,0.37386846405759117,0.33370318062005794,0.04178874960563127,0.2409119074886379,-0.16574157063003417,0.4747993724272741,0.28645859154057685,0.19688279446310994,-0.0005876715029777793,0.04870764388447298,0.1007066622957692,0.29732697417935844,0.0744875599462907,-0.21531718693602336,0.3766430452072994,0.4582230585803457,0.15649589002094594,-0.003450567856643106,0.1576377616869989,-0.011172959671573935,-0.11948576005195033,0.12059755350061649,-0.012912598686943905,0.2524991018904812,-0.11705946744558408,-0.1348511338435345,-0.06406223068629575,0.13544315665575998,0.18263085157452102,0.21487771056913577,-0.06823352482498594,0.15704032985656838,0.3028220216473931,0.07418463520603333
OFCant_L,-0.3232685810252507,0.18360153451601927,0.4319423692920789,0.2571228814453882,0.23698085959452178,0.030185111805759723,-0.25157629826570826,0.026688671534221893,-0.2929463966594846,0.28248840834618816,0.24776409692864165,0.47670060142389264,0.10718447502956595,-0.03416371228322478,0.15117051141424903,-0.09694134581473106,-0.08163471975667774,0.3491890035720336,-0.2203875896457873,0.27372480063066623,-0.4214652870380368,0.2547887909797781,0.2511414227628289,0.6245946103735773,-0.1095620794778948,-0.39331300612330905,0.06802793494314303,0.2301455976544342,0.018198089678640388,-0.02267646874733607,-0.2032832046385022,0.11202893216993323,-0.09991661388064706,-0.04775789102478609,0.36405364396584283,0.15909033376299153,0.14931182752871996,1.0,-0.10460507744330767,-0.33521515836595894,0.2927395207676308,0.3532936677936125,-0.032215826664922224,0.04771213995281214,0.05941330216861988,-0.08792171875594713,0.265935824416436,0.09235519622225902,0.3672182055660724,-0.1319845404449251,0.07871096187944239,-0.0548727993509929,0.14660875902774212,-0.14701729272907363,-0.12425469668706204,-0.15791028633062948,0.25964145759618695,0.010669150612853224,0.14891186228712486,0.028412541019124483,0.5471267461886042,0.4504367895929548,-0.41693723630233737,-0.10152415675643166,0.13845444369526252,-0.11911302116683911,0.03748237107729328,-0.01188295025820103,-0.15219045728994404,-0.2095859546047013,0.22912677484143368,0.007292539928286741,-0.15858212505509794,-0.1712254506104502,0.13790749870953894,-0.4429296850427992,0.23148672596699973,-0.12530019867441564,-0.3219893778798878,0.046327555562453014,-0.25514634154776517,0.4818844359971845,0.4928269344978178,0.12190741998438645,-0.23799926082293915,-0.11337877669788496,-0.16472691890850452,0.22753457837999985,-0.03290500540498741,0.07037632039619693,0.045703441970623315,0.2764064205739236,-0.2378516872261431,0.10908016714852022,-0.21911608180083775,0.13619756906217392,0.3464017117148293,0.29969640955484406,-0.15771819086255293,0.025360641129117484,0.14718111947126558,0.23396159700528055,0.03493848727548255,0.2415529656075053,-0.2449128441408691,-0.16530707106286374,0.17546102466875688,-0.4174553859993579,-0.29639190808962157,0.15308123139044955,-0.008343682911035767,-0.06668128227981238,-0.3478995020632383,0.0033903018147892084,0.4639000910064514,-0.03540207536448181,-0.01312043624803555,0.4339372618513385,-0.04960377649244736,-0.05592885373476607,0.587852777313853,-0.2625192553984497,0.22815911141353837,-0.04898870379122443,-0.06813422084087413
Cerebellum_Crus2_R,0.1576840816974962,0.3306244174889664,-0.03929316863310116,0.5265943315248879,-0.03653722676875938,0.5775000712082401,-0.16972821296517213,0.5494194119485689,0.16882477532473014,0.2184543495581166,0.34912025511997374,-0.06642846610769992,0.42067505702905644,0.4052243814901679,-0.0030157516651279853,0.10234142927111704,-0.023592048244109518,-0.3748492814011098,0.5167784223473143,-0.2984895347286281,0.3308482702177357,-0.0392860765825633,-0.10524886159218723,-0.21443103911074385,0.34082992693611686,0.095028355400782,0.6170240487297625,0.1375811394436787,0.023381296506222303,-0.07218734549406167,0.2610124005077411,0.3682269785556005,0.4149664100966999,0.17563290301886877,0.019121028323204496,0.040619192115027306,0.26882522440785606,-0.10460507744330767,1.0,0.39937837867296105,0.33490359925783997,0.015786192037728342,0.2731202442394765,0.28065179935314893,0.39089752350069507,0.14501661803601426,0.10619550062741195,0.5032553115613343,-0.12817303784448428,0.38670706273449434,0.26387118313672364,-0.12637197498190705,-0.02233514214998158,0.07355303219871417,0.2330456388813554,0.2772349247098856,0.26311843562961484,0.5729588502228685,0.26466506354077624,0.17723351980186233,0.02471041471010254,-0.25068097961125174,0.3376992066135703,0.20928287167647155,0.1359210234759478,-0.09367706901277043,-0.1032423083572597,0.26843528793770843,0.28701169407463656,0.3856612297349607,0.005971855256433383,0.43630993550774577,0.02115410520978885,0.4338376002839102,0.4203652387233669,0.2652359130158895,-0.07813022281594725,0.47620521095693313,0.4893162409379743,-0.3036859933559042,0.303846512069763,-0.2294630669903712,0.10077635178939218,-0.3449511138288487,0.1607261596825784,-0.07140360237015485,0.6222818724974205,-0.1659764691486351,0.08517830432948033,0.23645173319088195,0.2800058026234108,0.05475566532731465,0.5343147494458116,-0.04256969414176822,0.26625839496237647,-0.3501762491275751,-0.12213572268685781,0.07232482835863041,0.40863598558834197,0.31144854923127246,0.41177239045983655,0.39287442587296173,-0.011855604515717285,0.02940147828421906,0.22507544983110483,0.48201372730615955,-0.08822884613897523,0.27538850139336246,0.15680000452838627,0.3348497415346765,0.5549293736640873,0.026627905371185735,0.5025297592364325,0.062466404824035884,-0.02171269121871947,0.08215620609442169,0.37964794342039754,0.13707223684913802,0.5045735768437903,0.10370831139775122,-0.2637220052760201,-0.016145625951648243,-0.05071982642045976,-0.0008664347038482763,0.5699613213544283
