,Calcarine_R,OFCpost_L,Frontal_Inf_Tri_R,N_Acc_L,OFCant_L,Cerebellum_Crus1_R,Putamen_R,Parietal_Inf_R,Frontal_Sup_2_L,Cerebellum_9_R,Vermis_6,Thal_MGN_L,Rolandic_Oper_R,LC_R,ACC_sub_L,ACC_pre_L,Vermis_1_2,Cerebellum_4_5_R,Thal_Re_R,Vermis_9,Thal_PuM_L,Thal_AV_R,Thal_IL_R,VTA_R,Thal_VA_R,Occipital_Sup_R,Temporal_Mid_L,Paracentral_Lobule_L,Caudate_L,Frontal_Med_Orb_L,Rolandic_Oper_L,Vermis_10,Pallidum_R,Amygdala_L,Cerebellum_6_R,OFCpost_R,Olfactory_L,LC_L,Temporal_Mid_R,Thal_PuI_R,Cingulate_Mid_L,VTA_L,Thal_VPL_L,Rectus_R,Insula_R,Postcentral_L,Frontal_Sup_2_R,Cerebellum_8_L,Temporal_Pole_Mid_R,Frontal_Inf_Oper_L,SupraMarginal_R,Thal_LGN_L,Supp_Motor_Area_L,OFClat_R,Vermis_7,Cerebellum_Crus2_L,Thal_LP_L,Frontal_Mid_2_L,Occipital_Inf_R,Vermis_8,Thal_LGN_R,Cerebellum_7b_R,Cerebellum_8_R,OFCmed_L,Thal_PuA_R,Cingulate_Post_L,Thal_MDl_L,Thal_MDm_L,Frontal_Med_Orb_R,Cerebellum_7b_L,Cerebellum_Crus2_R,Rectus_L,Thal_VPL_R,Hippocampus_R,OFCmed_R,Hippocampus_L,Raphe_D,Fusiform_R,Parietal_Inf_L,Temporal_Sup_L
Paracentral_Lobule_L,0.4539378719142613,-0.2183465827811944,0.6600800073465224,0.2840372375490114,-0.25514634154776517,0.2164400495052579,0.35120864776359,0.3609830308421603,-0.018730762274842966,0.5337186201905839,0.43409493685128253,0.5617784149008651,0.6006854071816081,0.3238541815915607,-0.5260321594668403,-0.5190555167811711,0.7625402281170915,0.6785489638851063,0.07322385548044637,0.03002695835067058,0.43763108405902296,0.28399126316369994,0.5295539768842,-0.0660052222151734,0.22744174158705374,0.5253558855753194,-0.06631406261149118,1.0,0.3877925415371191,-0.49357739678575224,-0.21148194852907434,0.15931157296299536,0.430129325002554,0.08831789995202186,0.8089862039812499,0.3893479570123309,-0.10030125093000054,0.32578503007252535,0.39224033470744335,0.44237896710827185,0.5046393224263644,0.11864385587688413,0.5133973025646454,-0.27728548414705945,0.5494763571212056,0.7851078633338332,0.3258732717383941,0.27028068231734365,0.17832112703939298,0.10384076502154309,0.5112754143649307,0.369965734081406,0.7022037103244921,-0.15908555203453822,-0.15942854312750526,0.2012635073392587,0.3569250517577289,0.570724873423813,0.4435700016904032,0.3048803510546931,0.41720648505100527,-0.07538640464223505,0.07036404239405394,-0.21449080232426931,0.6542304633477973,0.5920791981209971,0.5367403890484794,0.3825497772917356,-0.43646433182328,0.03261453212068649,0.303846512069763,-0.4623308942533809,0.6701713293561367,0.6046426517019413,-0.1839007785533799,0.5552471319712337,0.5039612681938944,0.7263549739329295,0.7069750850339266,-0.1865314725999716
Caudate_L,0.12010763035969323,0.4673026478209381,0.46186998901210613,0.4132024638182117,-0.1165682906193124,0.02949852195443205,0.6913229767362291,-0.08036750799094021,0.4256513758436118,0.04717851587788773,0.02797292771376578,0.34869508032561575,0.4118205297924922,-0.06898726594821267,-0.03327422979864437,0.2828223825408057,0.4530955663562612,0.4614460156904506,-0.1767108684591621,-0.16346705201443223,0.39744027955136385,0.511075616330273,0.3184766995655317,0.042580030578092114,0.5212017078458436,-0.15407474363697027,-0.039249806535481484,0.3877925415371191,1.0,0.035384945562706153,0.32810940000995525,-0.2951140971189114,0.6493575489261674,0.5116155828701255,0.13120988769738293,0.2020628302617827,0.25428182380198455,0.13315835719644656,0.042882381990269836,0.17691456790851795,0.4265786750872689,0.4773168212471122,0.24675191019069329,0.0489570373016266,0.3310122243311258,0.3919708179783383,0.598163790231336,0.07764584503059313,-0.3474278371283762,0.5293824967985166,0.032045170245878295,0.3130214633976339,0.4337747400544327,-0.1436813808274968,0.27362615072293817,-0.27150595540818534,0.0024003175531511285,0.6174927580921019,-0.08080726627177459,0.10120945440607243,0.32377263467005724,-0.15505830769613746,0.06424604948285319,0.2540081610524009,0.5450696256531277,0.30676401949834375,0.5663398973725284,0.6947637723528572,0.03686733219119087,0.40263418469710854,-0.04216814371143896,0.17765438074574166,0.511553012636983,0.6638939883946086,-0.37951378318915824,0.6372399263941892,0.5241542079400954,0.36838236139938146,0.17069144130128602,0.21090853354538144
Frontal_Med_Orb_L,-0.17099965713764673,0.43863784194486566,-0.6382340266083606,-0.24408471120215997,0.587852777313853,-0.45945343697447144,-0.0309686768421942,-0.060329725578542756,0.5927765640470477,-0.16605030616845431,-0.2874010397425717,-0.39469267864643626,-0.5205589820157909,0.09832319850492145,0.875613844983133,0.7620038526436765,-0.27040178526627695,-0.09287095462371339,-0.24046269480420196,-0.17263109421822495,0.07388702864245635,-0.036719865856506495,-0.2023129269132102,0.29357651724682526,-0.05923706218476669,-0.1951933894152314,0.6120630801179104,-0.49357739678575224,0.035384945562706153,1.0,0.6960830989087264,-0.10074494061790201,-0.3273495022705292,0.1601491360014185,-0.6009169597749544,-0.4085837681876236,0.24157761494772967,0.007030558385861021,-0.5240587963297053,-0.3042530475966326,0.03207741834651846,0.02007625098973934,-0.1123089617472381,0.7016492425908295,-0.5585599547194018,-0.3212752971203575,0.30945146068378065,-0.07192976771578637,-0.05330765758817006,0.5369934629553564,-0.4517470332537599,0.20370311625000784,-0.08185654157606877,0.5826344287274826,0.16625637041452362,0.06218890450732467,0.19351993505849913,-0.281875176791594,-0.4543568844118971,-0.2576801510113706,-0.08776510621489583,0.07534964053131281,0.24429307297317696,0.6004201317575276,-0.27756254160693583,-0.3082813788166704,-0.07586638867713656,-0.06598190547249835,0.9715192775081724,0.2207477172555469,-0.2637220052760201,0.8604347802923534,-0.302672424900727,-0.2649611592058128,0.34708710315460073,0.02027962628591201,-0.07275632862867419,-0.5109635883965506,-0.24915863656735285,0.7366103096762739
Rolandic_Oper_L,0.07008923170238975,0.4403355546773756,-0.31926048869637885,-0.06339629365199018,0.35295748644746644,-0.3438378332212977,0.31570966425112995,0.15702088300005662,0.7876328170950088,-0.15371046842240288,-0.2944637630502004,-0.1162453793637637,-0.14583018594936004,0.21038963551692771,0.6287589956542298,0.6539774218266318,0.03759043851058208,0.30226208237599844,-0.12251387608212187,-0.06575696901161004,0.21857518455666963,0.17478893191652253,0.06250166586054892,0.40595013521669454,0.1873588670418884,-0.10215057247494151,0.5442323589560819,-0.21148194852907434,0.32810940000995525,0.6960830989087264,1.0,-0.10665721800428872,0.03380782561234551,0.2775714937809687,-0.4244273041393245,-0.2965788850860858,0.20524297483421594,0.1877096845405016,-0.3166054864658563,-0.10185831622949958,0.4321687279352018,0.2422379969117174,0.16251302158109135,0.46621413211395635,-0.29031478720891785,-0.03494576394995982,0.5798257969759602,0.15789389284301564,-0.06961770320009229,0.7681954175039384,-0.08209401559610445,0.4574608316988591,0.27072700615299916,0.45461312846686314,0.28106641178213637,0.09607069979672682,0.25802471833421436,0.20539788629715167,-0.39619161394379154,-0.21731514489937379,0.13559974840698194,0.158562078685082,0.4436435820680004,0.5039128345808431,0.0006621250217231828,0.008469867690127707,0.1619831823918294,0.3113770425051834,0.6726237788926702,0.3054198541947482,-0.1261061022071863,0.6593536636364552,0.03607851010426878,0.13678445895407237,0.23284711512589448,0.40238181568892273,0.25928350380542337,-0.20310236525278774,-0.10173960265982765,0.8744066155368542
Vermis_10,0.6401212035188815,-0.003227445924395595,0.1389868236506393,-0.3593854761203979,0.026688671534221893,0.49861400219754487,-0.34489458436139464,0.3444985852536495,-0.11626651987579122,0.3029444334073789,0.44439907458923117,-0.11574294705064914,0.07024608135298842,0.26832802525284866,-0.06529897198116268,-0.32943003335011756,0.0447721729738379,-0.06046035823225375,0.02215644402220632,0.6581938641528824,0.027366808690995097,-0.5509449388919139,0.5146833969314082,0.03824717343920678,-0.6104159546324509,0.7238597004440033,0.2010868335271104,0.15931157296299536,-0.2951140971189114,-0.10074494061790201,-0.10665721800428872,1.0,-0.5303339141596572,-0.47154537030674015,0.4491679410098874,0.0244775638270234,-0.5091843136348982,0.3161242265957873,0.5251228842195306,0.13497233723508126,0.03567228179910675,-0.015678250665791985,0.40138848760851736,0.02091749174707157,0.31988991305064846,0.1829979878408894,-0.2155785047526124,0.06779951741079314,0.1586773308950609,-0.1511794848696684,0.29395064620421646,0.06533569126454564,0.0048944453560455905,0.13042429518766344,-0.1831381587865369,0.5096367363491383,0.3185843840378093,-0.05415126087780813,0.7030988770622097,0.37761259904069183,0.12987763528599439,-0.018699652449157115,-0.14862771034654526,0.01442890912567234,-0.048353886850757886,-0.22143892422964379,-0.15428884792120942,-0.4011334476650158,-0.06471810692057578,-0.6738075914420285,0.5494194119485689,-0.16948100814202602,0.299195100111472,-0.29654710318112965,0.08451571683261186,-0.25686131230883014,-0.036769481578296896,0.22501086199320106,0.38222351823982803,-0.11096006200132028
Pallidum_R,0.012377636879356958,-0.038381798589956204,0.574070338375184,0.517928413956446,-0.12015201274628026,0.12131883975800307,0.7492056432095817,-0.07482065050634516,0.23258028451384302,-0.002318195711347304,0.09897072395686005,0.5091983091225087,0.531664583747507,-0.08000097838103774,-0.33339287313534505,-0.013951474678516314,0.4929463097678514,0.5253630583606267,0.09086455190000324,-0.2198272459934038,0.09650010917162957,0.6407799687712686,0.13047898508512304,0.10736476909875031,0.564163665946358,-0.27822373866088573,-0.4199548332265513,0.430129325002554,0.6493575489261674,-0.3273495022705292,0.03380782561234551,-0.5303339141596572,1.0,0.443956996096326,0.1961079044867747,0.3120851854557095,0.23084005273631308,0.08917466272514726,0.17906426751993104,0.3685679632805732,0.3421764154791361,0.35467034107427275,0.16552823097870556,-0.2765860589490767,0.4264190459859118,0.3786369981115168,0.5100726468234213,0.2213045753539038,-0.1353720493020656,0.20227765955332314,0.2369037695944802,0.103950431000959,0.40336097120783293,-0.38650474624374226,0.22991045958848924,-0.431890767802803,-0.12757955043197153,0.6064529505532298,-0.05092680172205758,-0.04433518437089277,0.3580614948182119,-0.00324072908226827,0.05692408924143412,-0.1281906213460706,0.43609478644701527,0.4627251359839824,0.4292392208003587,0.6738939480334871,-0.32354746667250145,0.44995446799343686,-0.14751454369304698,-0.21632076649735177,0.4113591502676749,0.8325045339360184,-0.26526465586412284,0.6452901638783042,0.4760751037692318,0.4722507804119091,0.08633878979902236,-0.12366130468360194
Amygdala_L,-0.005361942908543859,0.2990030567266496,-0.08952241383793046,0.47462936740673,0.27372480063066623,-0.3577388609845246,0.4844416741325495,-0.07243864969095207,0.2779447987149674,0.057413322623212665,0.08166926307643174,0.21117056687335337,-0.11968160528090294,0.11414156485300374,0.05489041534698904,0.19839441232226293,0.37803394104839255,0.2898917845100694,-0.5558688878751614,-0.4885649335601245,0.1749542880740236,0.5160559357622395,-0.2528492705927129,0.07117991798331302,0.26655845716405363,-0.20675792910520382,0.24169339153990832,0.08831789995202186,0.5116155828701255,0.1601491360014185,0.2775714937809687,-0.47154537030674015,0.443956996096326,1.0,-0.1678532497742747,-0.19722108685572154,0.5658989979703437,0.11230566850378941,-0.41922151731721,0.08002936049395111,0.24710246375092193,0.31186143958518825,0.2034466930827429,0.03884604061328661,-0.20576397135548902,0.09546722594142483,0.3840824812081101,-0.14235953441036647,-0.08921325761442242,0.4804964441185867,-0.24278508590940429,0.2513852566944218,0.1446944357640028,0.20902425483603904,0.2585461739340601,-0.2624106517778253,-0.2211667594120819,0.09616412122438303,-0.4185285680195506,-0.14309973840659657,0.19944775438023604,-0.38861435160459873,0.35128722690453557,0.1799750335146813,0.35433739096678024,0.316199178192286,0.5400650984599757,0.4600258689127131,0.18750663381973634,0.6155445165032666,-0.2984895347286281,0.2902362672695524,0.15079136647539396,0.38119706319871677,-0.16779128162949533,0.5265557732338618,0.28076392586259197,-0.1567831197962887,-0.012148466568338727,0.359927433931762
Cerebellum_6_R,0.5936505665347468,-0.21342238864673718,0.6692441328133852,0.1840931480061734,-0.2789059486486798,0.5283366925878766,0.12054298965531195,0.32228235067891375,-0.19994199046918174,0.5793528586569064,0.6736238827551706,0.46474195814183505,0.6048182996192947,0.14428434868551668,-0.5501793145414254,-0.6698336498780653,0.6272971610362825,0.4751396472496503,0.11724930529992394,0.2910579689180781,0.24362489968883264,-0.03566186679036677,0.6134366648229841,-0.06675117868414493,-0.0949147093923966,0.6539882077886102,-0.14987140096867832,0.8089862039812499,0.13120988769738293,-0.6009169597749544,-0.4244273041393245,0.4491679410098874,0.1961079044867747,-0.1678532497742747,1.0,0.45442608956893366,-0.34115179227895515,0.26623190776565375,0.6378019079728536,0.35712831376486615,0.3043558055501061,0.1118132404422677,0.5062250327060601,-0.36440701672814146,0.6763194896520281,0.6796473063556222,0.04024578493462181,0.2943580803504076,0.2222859602303564,-0.14439498120695252,0.5211643502660789,0.15253630270767526,0.4665495063904882,-0.21439457776790713,-0.21647307111442904,0.20294335940846947,0.3018825115677703,0.4091727696091825,0.7421469632570373,0.4188553896716051,0.37750976917143936,-0.008000302650024325,-0.12449641232683416,-0.27746988651443827,0.4790891710649459,0.33053242862173354,0.34576467194950145,0.07811173812544996,-0.5293119159997852,-0.2536720891560312,0.5306957553234993,-0.6045274088281085,0.6006949321019995,0.3774697936861377,-0.1817656736120978,0.2677270265827954,0.3325914129237665,0.7663576016685325,0.7022805040129574,-0.3952134094638875
OFCpost_R,0.17950955938625204,-0.30243258316140825,0.6859767417875494,0.34960064928538187,-0.4429296850427992,0.48037619493959155,0.3832710280481686,-0.09377177576418567,0.042541661167787806,0.029600141703552983,-0.026271563075506488,0.3575078555913049,0.7096621968143175,0.017491854227894805,-0.36023490684328113,-0.3230035114770553,0.16391311530141842,0.29248557471546177,0.35863371822378215,0.1541713491890121,-0.028820449389002065,0.13703623156004968,0.4124392805961884,-0.2553394844686171,0.19020800326206927,0.014197988525358241,-0.4006792483813534,0.3893479570123309,0.2020628302617827,-0.4085837681876236,-0.2965788850860858,0.0244775638270234,0.3120851854557095,-0.19722108685572154,0.45442608956893366,1.0,0.033966769415777746,0.14484985948319942,0.4187000286004002,0.2583116629557738,0.18549269143306646,0.12080812260637241,-0.05942702232704619,-0.3342738992977228,0.6572096395078668,0.5606328205769233,0.12522811276248177,0.22989266261285707,-0.09139408116696818,-0.06206916469328848,0.14580966241531346,-0.06849383084705474,0.39835472248754433,-0.5674075510081642,0.15101861232598288,-0.11572594016057836,0.015811293925868018,0.42338291238448955,0.3650587777331371,0.06294648535903291,0.03561383389306194,0.03377260447422154,-0.35878823972477164,-0.23685611563772424,0.14949187810641765,0.17625723297700088,-0.0787739567724461,0.24938938301369312,-0.4475223855043592,-0.13514174645051785,0.2652359130158895,-0.3765315633927312,0.3387260864682813,0.41893782478871383,-0.33696771476205956,0.13839066583924875,0.07601143939260661,0.6870854883928965,0.4632020328328517,-0.3625005871195422
Olfactory_L,-0.26454233653535647,0.06270702452885642,-0.204791121954959,0.3452966983054725,0.12190741998438645,-0.4461343938402876,0.2985277000531189,-0.23488800585673414,0.19542542701427693,-0.1848745681664525,-0.2923857624063612,0.017108715158681575,-0.12419440620382427,0.10074213208287318,0.09643512905082013,0.25360553457018453,0.002760717512063859,0.12768865454428976,-0.10814775277634989,-0.46384542215577884,0.18402326177765702,0.33320784641422474,-0.31241522650101045,-0.1936059522896196,0.33834692736507355,-0.3622308959985019,0.15951453087352355,-0.10030125093000054,0.25428182380198455,0.24157761494772967,0.20524297483421594,-0.5091843136348982,0.23084005273631308,0.5658989979703437,-0.34115179227895515,0.033966769415777746,1.0,-0.04653838461522134,-0.48790927240188203,0.012385862465971256,0.0546014911033506,-0.09899565067050559,-0.20947288269437436,0.059098427412427955,-0.3234179089339013,-0.022934629053457157,0.19266757357563466,-0.1098897238017473,-0.1558505196424838,0.3170304974363413,-0.3700227249714351,0.13988722181911684,0.06922929304743454,0.0562479744398402,0.3205419885559649,-0.23968465199903832,-0.15312618887193413,-0.05878324901439289,-0.5654434807435452,-0.325721241560357,-0.2120432755399206,-0.21644910952038238,0.16317653549627117,0.11833311502382808,0.16737127933555723,0.0951316297493459,0.1724014154816715,0.30624741879614326,0.21047305096173696,0.484115908251528,-0.3449511138288487,0.29926183326405015,-0.07569398635987616,0.16418653046179338,-0.06693178187186219,0.23760296383279572,-0.029111323762061422,-0.16678880956348732,-0.09791051348380503,0.3068167817174855
LC_L,0.5592036462661514,-0.031942121840127,0.20751851980393818,0.17763015129412205,0.24776409692864165,0.16790652318834534,0.34276017541416154,0.47670206046475777,0.32361239066405556,0.061918886714450026,0.26609760129317905,0.39304588055193673,0.19159107593630956,0.684169572999411,-0.020655514890976893,-0.17682079971782666,0.3850532554614989,0.5459650511268017,-0.04287505015185401,0.25645851432726113,0.28583924681536643,0.08906152964029308,0.39378541933274464,0.0336885833987407,-0.033638601875422475,0.39606044559130266,0.18238164045417377,0.32578503007252535,0.13315835719644656,0.007030558385861021,0.1877096845405016,0.3161242265957873,0.08917466272514726,0.11230566850378941,0.26623190776565375,0.14484985948319942,-0.04653838461522134,1.0,0.2707928626099085,0.2724673652343392,0.5815424915185169,-0.006971377350981631,0.5357017054479157,0.07910755086811154,0.24628297091391194,0.42203174986847486,0.37255196974470967,0.3152740882894993,0.29517621230387026,0.29143216607562206,0.3636821742095763,0.46942726668386714,0.43985349098472154,0.11568606917837863,0.2701147187768489,0.39223361889793307,0.31342308521249324,0.2775736367781757,0.20782939067995607,0.15208470666375876,0.5117774508134645,-0.032889143646389084,0.3993320972278052,0.16569451301976776,0.2022394481879116,0.32268972719921274,0.2142785807739272,0.18679162026518642,0.011171518068590448,-0.11539377703233532,0.34912025511997374,0.05615901166820109,0.4725210430817812,0.3880954647923149,0.1296308473009214,0.3949266800252109,0.24592743461021088,0.37083831554677277,0.42226048031848856,0.18032512670014555
Temporal_Mid_R,0.5619814159335563,-0.13136036452850938,0.6960317367771238,0.04512433164017494,-0.2378516872261431,0.8067863504812547,0.10914534239281616,0.31161124027722575,-0.08666430844386837,0.1145849777639338,0.4602900384616868,0.30577745958745084,0.5703299826639442,-0.02788009160169089,-0.3982322179078851,-0.49154926704683666,0.2891510605371106,0.21788745839069898,0.29884942607166676,0.6470568419916755,-0.0756245896053724,-0.198829079701737,0.6450307104549463,-0.03427011278751986,-0.16811123732726846,0.4369618064543469,-0.518706964629775,0.39224033470744335,0.042882381990269836,-0.5240587963297053,-0.3166054864658563,0.5251228842195306,0.17906426751993104,-0.41922151731721,0.6378019079728536,0.4187000286004002,-0.48790927240188203,0.2707928626099085,1.0,0.4963667809732763,0.14730678673170053,0.17270045075688673,0.375250349205387,-0.27755830926281144,0.8006955976687397,0.34162854916341695,-0.005831797153061932,0.26098984726583674,-0.025215620889089217,-0.292833912079073,0.6836331426982141,-0.0959180951213821,0.18376505741550692,-0.4738813242978306,0.02797641559902452,0.06861633228914778,0.15596101352784447,0.4185824634623639,0.8165192099580056,0.4570671478928841,0.3865434100592688,0.12288870366105835,-0.2732988475132774,-0.18729864481632144,0.14151014703983442,-0.03793882650014091,-0.10401581814921387,-0.0010413917312548703,-0.4901800323712492,-0.529057369648975,0.5343147494458116,-0.47867394331361296,0.6135671719518421,0.3486938783410685,-0.18538282422068886,0.04813400934233964,0.1995532873357092,0.749931699129055,0.31199214513166085,-0.5708707729754698
Thal_PuI_R,0.3697052066476001,-0.15748848032970847,0.46257253871673815,0.08029669966682816,0.09023468267480081,0.3077210862909135,0.26622148604618107,0.2763546026446595,0.1318172330898607,0.1441724205340345,0.40469195778326117,0.2293514513960067,0.3649245101507471,0.07771655695981679,-0.33445750401924207,-0.35523508831620354,0.40671836214920953,0.41996469662224556,0.07605957376737528,0.21056344300371013,0.018256099446823718,0.16108552282784022,0.3256197915433009,0.11001667557426123,0.007781154892946367,0.24251487557868343,-0.2866694392800583,0.44237896710827185,0.17691456790851795,-0.3042530475966326,-0.10185831622949958,0.13497233723508126,0.3685679632805732,0.08002936049395111,0.35712831376486615,0.2583116629557738,0.012385862465971256,0.2724673652343392,0.4963667809732763,1.0,0.26947486749453525,0.2652686788245461,0.28122068034482467,-0.27645743791854366,0.4819259300295385,0.35478262336570554,0.28417652433664903,0.10895818953526587,0.022956280280913684,0.005325613062643347,0.4185435178227273,0.06660132433259541,0.31635110647655224,-0.2716210567680052,0.1289812558557124,-0.02244902818737852,0.3023379809192546,0.38632189924939514,0.37052755741450766,0.22048166006755648,0.27700338190084595,-0.0628937226034386,-0.10306772412383867,-0.23650415552738052,0.21922928558560373,0.3063693913324609,0.025081941359291014,0.26374481845853903,-0.25817200205380164,-0.0284902093251452,0.2339075663634591,-0.3025942088417653,0.6195511129366539,0.4953850384113402,0.037230232561813806,0.3136626589790543,0.23047683606488886,0.5447065386207028,0.2885985492727074,-0.28021023314856736
Cingulate_Mid_L,0.5488072498115947,0.045744196333726485,0.31690050241014034,0.191806800634987,0.07037632039619693,-0.050375641311108714,0.6009820130899808,0.6375567112311905,0.5551679866594658,0.3245947051725585,0.09096229074545559,0.45902091406589796,0.38464310118259926,0.5080675090736378,0.01365852049345693,-0.10730009636389859,0.5835050585022966,0.8122075759394186,0.07363570955767178,-0.009514606657332253,0.5079994793605256,0.2734016440134416,0.49012104662122585,0.24798881835205278,0.31085796807498645,0.3931796409885355,0.33103320997908264,0.5046393224263644,0.4265786750872689,0.03207741834651846,0.4321687279352018,0.03567228179910675,0.3421764154791361,0.24710246375092193,0.3043558055501061,0.18549269143306646,0.0546014911033506,0.5815424915185169,0.14730678673170053,0.26947486749453525,1.0,0.1916550159047176,0.6041606622830851,0.05667276519385332,0.30200663389833493,0.6421373963142468,0.6673659372419494,0.5438577877199324,0.22142616853601904,0.5788373168326575,0.5265907464443933,0.7415551299347474,0.7629923961015096,0.2440918666675711,0.2128358348148663,0.2939458776740049,0.4582000900313442,0.5417713037662407,0.04962622562827568,0.08403227150146875,0.4936410390054064,0.24389741659536252,0.5746670480439524,0.11311210524015351,0.4919817946464503,0.6180313866302705,0.5143993942208072,0.5552380586058305,0.029684136845172807,0.3655501451276434,0.23645173319088195,0.03216274489883116,0.6196619584746079,0.6184899531928417,0.11415443706895953,0.775221492540984,0.506981879896732,0.46019744310775806,0.5722245686613405,0.42218348983897835
VTA_L,0.19840541538249065,0.3613634170649392,0.30844030169865055,0.22048220180390118,-0.03290500540498741,0.17081783654876773,0.37044399211211604,-0.06499926447754636,0.26240168461935376,0.07653862295471714,0.11013209414193728,0.0660071231790842,0.250728369144289,-0.2568170587817048,0.019964942158219614,0.08013385237419784,0.3185678483651969,0.14694653196741103,-0.14118974636292023,0.04141633000826622,0.013921807283320825,0.13328839156989,0.193048297743671,0.26532374185448077,0.05105071335311462,-0.03613481939627643,-0.011068144921930673,0.11864385587688413,0.4773168212471122,0.02007625098973934,0.2422379969117174,-0.015678250665791985,0.35467034107427275,0.31186143958518825,0.1118132404422677,0.12080812260637241,-0.09899565067050559,-0.006971377350981631,0.17270045075688673,0.2652686788245461,0.1916550159047176,1.0,0.20172124892877888,-0.0659967776169275,0.30754390032772566,0.15191633657377748,0.2444150796043892,-0.024868101199529813,-0.24882725614208462,0.3028593130533085,0.01297265743437679,0.022069010155692275,0.1265443358924827,-0.0586712720544532,0.15976109450377804,-0.2660766241886659,-0.09505459231325421,0.2678369009730824,0.12159077480503322,0.09965969508686011,0.17828719999901715,-0.07352198699498061,-0.16732045787229122,0.15104374422445704,0.2416127350458812,0.10130808717634013,0.24554317200106496,0.23104277395058742,0.029425510671822374,0.14281045057241798,0.08517830432948033,0.11605789015754998,0.29498709778030224,0.2981832887459475,-0.2770104709680308,0.3046968725052151,0.2946757846789256,0.21864830428441864,0.07928558630155351,0.11144090472565414
Thal_VPL_L,0.7800294895480007,0.08522374904552052,0.25908075641162215,0.15681773329747603,0.13790749870953894,0.18402838725744136,0.35159298778098985,0.6005130961298407,0.2604979674292375,0.4916831645554152,0.4935676235276695,0.2967413224731799,0.18327706234092658,0.42642072092453864,-0.11568194949126911,-0.3125708465254797,0.65803352758833,0.5772097081858976,-0.15148953071800186,0.17592768186679503,0.3100429001757757,-0.015036809159900792,0.46313704596972555,0.21909346910745145,-0.11808354817880076,0.6451720084597026,0.31252686976932514,0.5133973025646454,0.24675191019069329,-0.1123089617472381,0.16251302158109135,0.40138848760851736,0.16552823097870556,0.2034466930827429,0.5062250327060601,-0.05942702232704619,-0.20947288269437436,0.5357017054479157,0.375250349205387,0.28122068034482467,0.6041606622830851,0.20172124892877888,1.0,0.029406033906520836,0.33511333216759925,0.47139468065786005,0.37331114755347156,0.39574450182396465,0.1888328987855643,0.25850886900977493,0.5170435227544523,0.5443681822332839,0.47396905614433577,0.26850655171365584,-0.030662134636075273,0.4120922396799764,0.30317360121690723,0.33448447773827994,0.42597504978104445,0.2828377885590136,0.5068831584416957,0.06152587844207979,0.42878762292759287,0.11303452087474257,0.5344580310678677,0.3524082984964201,0.5523451633949112,0.30081768816478516,-0.05719076108341902,0.019137490102658743,0.4203652387233669,-0.08429568034904608,0.6486719846610768,0.4085542298523466,0.049540546747322285,0.5521800010508523,0.48984077533734316,0.38526837175536116,0.5177362773783657,0.18486423479234132
Rectus_R,-0.08542925845835456,0.3521386887382186,-0.4428292683335891,-0.20825234850328345,0.4319423692920789,-0.3040895043701589,-0.016332995016516832,0.08300611866519203,0.3474578111262124,-0.10396681577157137,-0.18568869060647739,-0.19810745607455293,-0.39399264457864736,0.12720388307428404,0.5999047446398151,0.5575203892521885,-0.20165374449006823,-0.03376801054823255,-0.19470695345662917,0.0004231203839945516,0.1569350929953368,-0.09580243839044715,-0.0692754111439717,0.18190933217740723,0.07258726757746388,-0.039874328704223395,0.4053906134515075,-0.27728548414705945,0.0489570373016266,0.7016492425908295,0.46621413211395635,0.02091749174707157,-0.2765860589490767,0.03884604061328661,-0.36440701672814146,-0.3342738992977228,0.059098427412427955,0.07910755086811154,-0.27755830926281144,-0.27645743791854366,0.05667276519385332,-0.0659967776169275,0.029406033906520836,1.0,-0.38631213637078393,-0.22664137936280948,0.21195480939189856,-0.003851489597488815,-0.012512270571270825,0.3236029943964467,-0.17893279274204096,0.2377252882891508,-0.005851217957698541,0.4512942859235458,0.12572829668457017,0.14819141974653827,0.1762733991013682,-0.16817818318900635,-0.2948724528807711,-0.0972489536147093,-0.005418748449216762,0.10750294914541096,0.30683814215078287,0.6075899713400552,-0.14438656459414542,-0.25350544618962,0.007216415234550426,-0.05160007997930592,0.6993226012597372,0.028984516099208095,-0.03929316863310116,0.6927427282718255,-0.14420163498898428,-0.18862861470889253,0.362572211001598,0.014584827561715644,-0.018762745566696395,-0.2993195482169728,-0.17355362296280405,0.48064193807480465
