,Thal_PuM_L,Frontal_Med_Orb_L,Occipital_Mid_R,ACC_sup_L,Cuneus_L,Vermis_10,Temporal_Pole_Mid_R,Cerebellum_Crus1_R,Parietal_Sup_R,Angular_R,Frontal_Mid_2_L,Putamen_R,Paracentral_Lobule_R,ACC_sub_R,LC_R,Precuneus_R,Thal_PuI_R,Temporal_Mid_R,Cerebellum_10_R,Cerebellum_4_5_R,Thal_IL_L,Vermis_7,Occipital_Inf_R,ACC_pre_R,Cerebellum_10_L,Thal_VPL_R,Precentral_R,ParaHippocampal_R,Cuneus_R,Thal_VPL_L,Thal_PuA_R,Cerebellum_4_5_L,N_Acc_L,Thal_PuM_R,Parietal_Inf_R,Vermis_9,SupraMarginal_L,Cerebellum_7b_R,Frontal_Mid_2_R,Vermis_6,Paracentral_Lobule_L,Heschl_R,Cerebellum_Crus1_L,Rolandic_Oper_L,Raphe_D,Occipital_Inf_L,Insula_R,Thal_MGN_L,Hippocampus_L,Thal_AV_L,Frontal_Inf_Tri_R,Postcentral_R,Supp_Motor_Area_L,Cerebellum_9_L,Temporal_Pole_Sup_R,ParaHippocampal_L,SN_pc_L,Vermis_8,Cerebellum_8_L,SupraMarginal_R,Thal_LGN_L,OFCant_L,Insula_L,Thal_PuA_L,Pallidum_L,Lingual_L,Thal_LGN_R,OFCmed_R,Temporal_Sup_L,Precuneus_L,Thal_LP_L,Caudate_R,Amygdala_R,Fusiform_R,Thal_MDm_R,Frontal_Inf_Oper_R,Cerebellum_9_R,Thal_Re_R,Fusiform_L,Rectus_R,SN_pr_L,LC_L,OFCpost_R,Thal_MGN_R,Rolandic_Oper_R,Cerebellum_7b_L,Cerebellum_6_L,Thal_VL_L,Hippocampus_R,Calcarine_R,Cingulate_Post_L,Temporal_Mid_L,Temporal_Pole_Sup_L,Amygdala_L,Temporal_Inf_L,Thal_VL_R,ACC_pre_L,Red_N_L,Cerebellum_6_R,Caudate_L,Thal_MDl_R,OFCpost_L,Thal_VA_L,VTA_R,Thal_MDl_L,Thal_VA_R,Angular_L,Olfactory_R,Occipital_Sup_L,Cerebellum_8_R,OFCmed_L,Lingual_R,Vermis_3,Thal_IL_R,OFClat_R,Supp_Motor_Area_R,Cerebellum_Crus2_R,Heschl_L,Frontal_Sup_2_R,Postcentral_L
SN_pc_L,0.48624972923345994,0.3385931981919772,0.1390117885485845,0.454406254023751,0.3095548537578824,0.045761724589742876,-0.04116336475054689,-0.4280436932978643,0.3761587640124271,0.23328855362563514,0.028183286852692405,0.12971843652611512,0.18309223297285945,0.1377372923122978,0.16247485742694878,0.29526463930471974,-0.04757541281452857,-0.2605495779092084,-0.2504900365600191,0.2552724360278724,0.5713137089634571,0.13380962355611462,-0.19805908578861856,-0.19168217189267397,0.10364016259547827,0.1581958708774274,0.19314836481262185,-0.05323772004861686,0.28905564327470706,0.36613019785527773,0.35941846492689794,0.3571418497162104,-0.0698298511987106,0.2574139245232259,0.3286474509605632,-0.19877199879615431,0.43384004601033865,0.0758575295363075,0.21850898271085456,-0.07932671187869515,0.06756349158602805,-0.24329284247449598,0.47065134946408205,0.45355446686379564,0.2523514600988656,0.38088570131272653,-0.25450783630357066,-0.03801148442089423,0.39222268146385975,-0.016620925131150165,-0.218573785722807,0.16179923863977283,0.2545752388745346,-0.06731590422029057,-0.11527408606086517,0.1686111031032848,1.0,0.05334229725376834,0.1415330817947009,0.04479994017805878,0.5534717647223548,0.15909033376299153,0.45378754130100185,0.4049800410555868,-0.009556159224404878,0.4645162220527892,0.14163725066012225,0.058883855325156415,0.5897868902014406,0.2626664557135556,0.13888292282301032,0.0789406397366855,-0.11323466146117284,-0.13089827046163732,0.24926529499797231,0.012946265882719448,0.23557177670770996,-0.3084768003177315,0.5566302138051494,0.2240022105724236,0.65043227195648,0.1847235415780319,-0.28206960282051136,0.21332828275757837,-0.16457408720914518,0.37699149785768715,0.3929290104848765,0.37112072736883034,-0.010866329030808194,0.2854468894442728,0.24549438020950154,0.6590506950756894,-0.08818644661293937,0.3372560549907395,0.5304201388346153,0.201053304097567,0.15894365181541287,0.5439624398874985,-0.0667170741981912,0.2174190391091615,0.39719944109638416,0.3663041689607408,0.08847597065792209,0.20069992982964502,0.456092181002159,0.13649618853243278,0.42936605888920376,-0.10839162393795289,0.3348816802933564,0.48136529541330647,0.3512338786794302,0.16167830513996137,0.14779705020824493,0.022670408432779163,0.605381871050113,0.22074746403116033,0.040619192115027306,0.5584684668111225,0.25470348721989566,0.1421586776132958
Vermis_8,0.21549745946394938,-0.2576801510113706,0.521810929337559,-0.005582187822968837,0.3171190633935166,0.37761259904069183,-0.18912805712353908,0.3009651814494578,0.3122978197015629,0.3741447026995612,0.20360740945754902,-0.13673142710098093,0.184894192484344,-0.11887242750791288,-0.02920617955298733,0.29621073265246955,0.22048166006755648,0.4570671478928841,0.15457185324894002,0.04221501268967929,0.06824852444788616,0.012151123504177646,0.45384559088803933,-0.24337001217253643,-0.14347771172964405,0.3749354446095895,0.03765052592232452,0.0015180952722036501,0.4560663007218913,0.2828377885590136,0.19242286941275863,0.10277526770068696,-0.07371337239976287,0.3861447836529732,0.23532562039027513,0.21010499982079228,0.07500279513724467,-0.13119539955999135,-0.14104627087411173,0.321299538747036,0.3048803510546931,-0.12643843130852775,-0.1254671288748168,-0.21731514489937379,0.16542985002328162,0.3066175807620006,0.33130391961922034,0.0829020922643422,0.0036857268180033533,-0.12351693133395335,0.31893350145326366,0.32575756786503224,0.044083437005539475,0.2675643195477999,0.23554286015560477,-0.219482844129856,0.05334229725376834,1.0,0.03284207910593589,0.386450359216543,0.030534121592242457,-0.1095620794778948,-0.25834603767176323,0.16929891885485096,-0.06474746246781472,0.25390707746445773,0.25227757054297556,-0.19172780818227034,-0.25231280619376967,0.3126966501113809,0.08798402731175162,-0.06637673773649871,-0.06211173441823902,0.34968812065175575,-0.057387723197007516,0.44495600492824333,0.19731884920374732,-0.03381212998255745,0.0790212618241125,-0.0972489536147093,-0.15105928827855483,0.15208470666375876,0.06294648535903291,-0.17043965643366882,0.25016418739247787,-0.27542730918892133,0.20660103832154916,0.1164149196429394,0.0805287751544462,0.38614071846455866,-0.08566253626408452,-0.11148402807865306,-0.18774228020487227,-0.14309973840659657,-0.13254997760239626,0.12418611409174365,-0.3197694985288092,0.2060860184674461,0.4188553896716051,0.10120945440607243,-0.14883325219009705,0.21795565329145955,0.16249075912683492,-0.16511673819605696,0.1120734961539977,-0.11110896310143631,0.21370215611413285,-0.335063756152363,0.28668171809399084,-0.10004498101800835,0.06000304216374869,0.32498461584720667,-0.0714460410033868,0.2984517028009311,-0.10120489625609372,0.15757533627365203,0.34082992693611686,-0.09466594466958726,-0.11319582426854367,0.19286263450587018
Cerebellum_8_L,0.16732624215245498,-0.07192976771578637,0.20319894724054244,0.13808153768413317,0.3336638940192891,0.06779951741079314,0.4402059414917324,0.1856666463033692,0.40429656016202925,0.44361495684086527,0.4757565177165733,0.37725805182112254,0.3008259120338465,0.0954534135114302,0.28546044675965,0.43090824371297154,0.10895818953526587,0.26098984726583674,0.1559618886249744,0.5698400960697382,0.3767988414618812,-0.046490767127348086,0.25479409399243863,0.07024086537655172,0.030285702575240676,0.308056078294989,0.4786521618938792,0.4579285283345978,0.31753747536190174,0.39574450182396465,0.1262483002738238,0.529925959006574,0.11332471583784626,0.2393028443224785,0.4408813397433019,0.013353627818576212,0.23349769678323357,0.715329062916585,0.3968301354782804,0.13434306616879876,0.27028068231734365,0.3289976697683403,0.027670500808893463,0.15789389284301564,0.45285852764771306,0.11154218070403768,0.3210109600152306,0.4101714903003203,0.524087141591482,0.1889484126633046,0.2586651723858563,0.5092225063849589,0.5140335378298865,0.2240596882334114,0.12907998805588683,0.4352580670763716,0.1415330817947009,0.03284207910593589,1.0,0.4634457031371999,0.5043324413757607,0.016506918199994596,0.23989358720262877,0.21111991532237553,0.2510898578598373,0.4927474902578268,0.3896269843226329,0.2480293385214513,0.17363298578857583,0.3734447481250452,0.33352129462217156,0.19754878566673983,0.036124117101014895,0.40509672415248676,0.2243451566520292,0.36716630894979,0.25252999815268423,0.3702170309596798,0.43597742092122815,-0.003851489597488815,0.1203900323210434,0.3152740882894993,0.22989266261285707,0.31343431931830495,0.3155343107659903,0.17421208233128224,0.36630651811569304,0.11362385913494048,0.36657531860391557,0.47317820684409234,0.37515511686743636,0.12150650272132642,0.15235179271828947,-0.14235953441036647,0.2625929867515486,0.3742959378519062,-0.09994844122969693,0.0604324753420609,0.2943580803504076,0.07764584503059313,0.11878327624153735,-0.17029342094248995,0.1102381406203251,0.3068980923655118,0.15917700073475308,0.20319844827098543,0.2615008139055417,0.37426596823196706,0.31797805284073793,0.4624134169441979,0.02663592884967864,0.5239874018467776,0.49647060544605576,0.43998989077201645,0.08222620165624686,0.5486318545044387,0.4617235843660739,0.18773087278530373,0.5010367678436793,0.45498624640141083
SupraMarginal_R,0.20541386838082196,-0.4517470332537599,0.6050078133513407,-0.033384743156892674,0.45737366576527316,0.29395064620421646,0.22914774590045503,0.3122852291596808,0.6510275975091174,0.7886091942283571,0.5108539618127873,0.13787849404158423,0.4571085706923819,-0.052691204553060596,0.23492354620111303,0.5193205882798215,0.4185435178227273,0.6836331426982141,0.1797972692174777,0.4966173957513547,0.14223181799425638,0.03419580857173577,0.4746952163455874,-0.14108420309658673,-0.13433309979566838,0.5811907284516611,0.41578954160591436,0.37775108635577115,0.552129621437239,0.5170435227544523,0.2616765036184653,0.5303507867536755,0.052744456755686966,0.5102204364582744,0.746487733335041,0.322196386055965,0.05951791414572703,0.34192296023518676,0.15983181407052344,0.27293804033864405,0.5112754143649307,0.18573397277085335,-0.16294611060431027,-0.08209401559610445,0.3299654903084109,0.11334417515383016,0.507127413891385,0.4494380165948199,0.34341696396233845,0.08087698525998466,0.5216341021523963,0.7615836419036284,0.4031369620852221,0.4286356292551994,0.27811188476808224,0.11199670254624702,0.04479994017805878,0.386450359216543,0.4634457031371999,1.0,0.2641698670688634,-0.15771819086255293,-0.12863648420433685,0.27703506416820306,0.168422747141837,0.46698946254389995,0.45574487418646936,0.09677913031252883,-0.2580404936555373,0.5842649628472485,0.34102880529989427,-0.007296784904023883,0.17182972214096018,0.5896711135571586,0.2877925919485788,0.6366805607213414,0.25102025691344937,0.29732838337409434,0.2704759384773104,-0.17893279274204096,-0.0670614471348073,0.3636821742095763,0.14580966241531346,0.23017161289900695,0.45869642579269365,-0.16464411948558355,0.4217038219453894,0.11302166667975029,0.4165270009885624,0.5068585519119765,0.331830740828618,-0.24022942592350513,-0.04633475409737534,-0.24278508590940429,-0.023087397004512594,0.41532746934465864,-0.48450381301570067,0.07899842539011283,0.5211643502660789,0.032045170245878295,0.1115109071653507,-0.19391174247261123,0.2565806872504492,0.1141225665599573,0.14928964242579554,0.1288088385706768,0.2194664820324401,0.20032695163620617,0.32411670523582947,0.2598681975839411,-0.17606875230589025,0.5378795285944267,0.34504006175069935,0.5115238184365265,-0.1277777029447323,0.7671525651042521,0.40863598558834197,-0.0387828363074859,0.18127159130576834,0.35590301336127156
Thal_LGN_L,0.6102879595131933,0.20370311625000784,0.1544396078639259,0.5110443787841478,0.40640524831500197,0.06533569126454564,0.2520466436322489,-0.23925190104810992,0.5055560375678434,0.37145248098432454,0.3521359292299426,0.3781018587275306,0.5008692367795332,0.2156783117416461,0.5186014567449667,0.5852167692142459,0.06660132433259541,-0.0959180951213821,-0.09231997477740397,0.6303996985821871,0.6379148091536011,0.04575913553917156,-0.042563721200837915,-0.010034853943776895,0.05713956514362087,0.42885371996836563,0.599678662496846,0.4204916239537253,0.41561305437132007,0.5443681822332839,0.4490067431216897,0.7076249868792246,0.032243298526633594,0.43015211639730294,0.508077791213426,-0.16781166168342293,0.6002128979723371,0.2505692223888427,0.5184947356891049,0.03149965707493399,0.369965734081406,0.1035316806987935,0.35929803063970195,0.4574608316988591,0.4376714667717983,0.2514589510210419,0.0007238783987465713,0.32103460025904546,0.6830813285530616,0.12130892301133692,0.026198415603472254,0.5176283299088459,0.6437168908470373,-0.015358167672205814,-0.006623735915275602,0.5199282194940854,0.5534717647223548,0.030534121592242457,0.5043324413757607,0.2641698670688634,1.0,0.14832834010036575,0.5175934315197124,0.5693252697657409,0.22656148643915777,0.6422961538575274,0.4054789868504669,0.1517696860529706,0.5756924065402271,0.5170359912047333,0.38878162860066734,0.3101471032715554,-0.12584137799192094,0.19897043478343396,0.44221843151307105,0.2435964748723565,0.30480259672399146,-0.019248520519719165,0.755940457742877,0.2377252882891508,0.42046790572122134,0.46942726668386714,-0.06849383084705474,0.4399835315577647,0.10790150506295759,0.3863333576951599,0.5017700893542527,0.4933431681430098,0.35230652880065577,0.4940106944611399,0.4369917931056634,0.6000303522499051,0.07459029542409137,0.2513852566944218,0.6622372486145891,0.47090854887782846,0.07090300420772372,0.43685452963844684,0.15253630270767526,0.3130214633976339,0.3910228294883619,0.11375573302009541,0.21541467912849274,0.18603378569726467,0.5257755935563059,0.3014971491115396,0.5227964610323962,0.09418763932740515,0.461177204320064,0.6898850776320653,0.21357055127181304,0.4554349534151698,0.5535942821753457,0.34179916538682364,0.4607524432404109,0.5494628477443033,0.2707479842509787,0.5867961489740431,0.5794715128582757,0.5296282518908537
OFCant_L,-0.03540207536448181,0.587852777313853,0.010669150612853224,0.22912677484143368,0.22080026205975273,0.026688671534221893,0.24748588827557608,-0.16530707106286374,0.14718111947126558,-0.04960377649244736,-0.2032832046385022,-0.04898870379122443,-0.2449128441408691,0.2415529656075053,0.21898589732793716,-0.1319845404449251,0.09023468267480081,-0.2378516872261431,-0.29639190808962157,0.07871096187944239,0.25891728952883153,0.03748237107729328,-0.16472691890850452,-0.04436810805512407,0.40476120945654553,-0.09991661388064706,-0.10927682895578925,-0.08792171875594713,-0.06813422084087413,0.13790749870953894,-0.23799926082293915,0.025360641129117484,-0.14701729272907363,-0.10152415675643166,0.15308123139044955,-0.03416371228322478,-0.04775789102478609,-0.0029348373620622916,0.03493848727548255,0.2927395207676308,-0.25514634154776517,-0.19379336710146985,0.5874548684512797,0.35295748644746644,0.0010130705828879896,0.04771213995281214,-0.31133135096651554,-0.12425469668706204,0.11542547567385676,-0.11337877669788496,-0.4214652870380368,-0.1712254506104502,-0.09579249442301342,0.11202893216993323,0.05941330216861988,0.20259709803427836,0.15909033376299153,-0.1095620794778948,0.016506918199994596,-0.15771819086255293,0.14832834010036575,1.0,0.3464017117148293,0.13845444369526252,0.10908016714852022,0.2571228814453882,0.25964145759618695,0.5471267461886042,0.3672182055660724,-0.1956372131171841,0.2301455976544342,-0.12884265190388827,-0.11911302116683911,-0.3219893778798878,0.0033903018147892084,-0.3478995020632383,0.045703441970623315,-0.2929463966594846,0.28248840834618816,0.4319423692920789,-0.0548727993509929,0.24776409692864165,-0.4429296850427992,-0.09694134581473106,-0.4174553859993579,0.13619756906217392,0.23396159700528055,-0.15858212505509794,-0.05592885373476607,0.06802793494314303,-0.06668128227981238,0.3532936677936125,0.4928269344978178,0.27372480063066623,0.2547887909797781,-0.3232685810252507,0.3491890035720336,0.4339372618513385,-0.2789059486486798,-0.1165682906193124,-0.02267646874733607,0.14660875902774212,-0.2625192553984497,0.4639000910064514,0.018198089678640388,-0.290743984510562,-0.04760198466145343,-0.06656309137427498,0.09235519622225902,0.265935824416436,0.29969640955484406,0.030185111805759723,-0.06034630987083895,-0.12530019867441564,0.47670060142389264,-0.15791028633062948,-0.10460507744330767,0.22815911141353837,0.2764064205739236,-0.2095859546047013
Insula_L,0.2496401518011282,0.6809223835870162,-0.18659901531446074,0.6081699884991275,0.1378448313981453,-0.13402166158388037,0.0030934229417932833,-0.33820139387861503,0.10615296151998803,-0.07888300970721707,0.18026091560900429,0.4478864612146001,-0.02819406997505457,0.2210227704000176,0.28551787427749337,0.07197406618636441,-0.13105563851700627,-0.3145977172564334,-0.26945148827849197,0.3439743895121423,0.510367940603791,0.31215786988133803,-0.3742077338262343,0.26462821682701626,0.6651241410952086,0.09408264602923685,0.3026087406832424,0.16322556620623585,-0.05150811177271734,0.22609624841124715,0.06946652888030674,0.2683505633527554,0.08380300993336642,0.02301543281801419,0.1847859946724407,-0.13067666061760885,0.3029604733459939,0.146739154886927,0.5226785012131316,-0.275351945091644,-0.15854054016753197,0.14244226650606906,0.5683095891070435,0.8922163624404024,0.2761957016637054,-0.14176143964111176,-0.23639428023897766,-0.024866537205312168,0.4763065095224584,0.015139383653438851,-0.2860256737744326,-0.03148650339224967,0.3109797668435432,-0.03544917102358008,-0.2882327957584376,0.6306674875077144,0.45378754130100185,-0.25834603767176323,0.23989358720262877,-0.12863648420433685,0.5175934315197124,0.3464017117148293,1.0,0.043491200473764015,0.17642980650104478,0.38255891139055764,0.20041122526192381,0.15244502716324282,0.8505778956225118,-0.07163279510356375,0.22455771512047876,0.3590490145269672,-0.05390831913071492,-0.1599647385343639,0.26283105084234104,-0.19682386680920572,-0.12118978611609914,-0.13029791659820666,0.4092327309111932,0.4340560951237445,0.5963961808949073,0.28378587751210843,-0.19363465694832344,0.26126736832475644,-0.16945424965398276,0.39832855216675667,0.22822763043228347,0.21157612722878283,0.2126343317084187,0.14998953456369093,0.08777040645293331,0.5826942849911464,0.13618593305301624,0.34555205444211573,0.3746952522798196,0.15120589864363596,0.5802468946863353,0.2325833772772027,-0.3803777043411693,0.3742714847957562,0.38584438259570547,0.3997544863503033,-0.005996805221930137,0.2994711494256195,0.2123319544555065,0.19558134627456267,0.07320491109425056,0.12966475150727205,0.14635108227649424,0.48302482825795395,0.5220524178696243,0.15153705576884413,0.41453996618687206,0.07857777251899163,0.4403583555498005,0.0999038804960517,-0.12213572268685781,0.5947618016635526,0.6175551894557725,0.06633591432675634
Thal_PuA_L,0.6515326745917204,-0.09842296538374253,0.3220547920654461,0.40129049126214594,0.41827829857462795,0.1631510163277337,0.3360953260371131,-0.16060678847192117,0.5674672406453012,0.48353143174866065,0.1881790403834073,0.16997509438039185,0.5866463932952665,-0.03640241715329914,0.43728102457917234,0.6666542972561319,0.13729263192402688,-0.042834233515823515,0.005008718464877725,0.5270852005360055,0.4377610462299308,-0.15019181718582705,0.1213044308948062,-0.39176425936575077,-0.31344009824310126,0.4023061831468818,0.4283253448617964,0.2970388041358732,0.5101654510346154,0.5717832271880674,0.4992148669555518,0.6657099814236991,0.07034199328049044,0.6199300897245864,0.4809162640748705,-0.1667972412655614,0.5359858363791069,-0.06649868624804131,0.2038929524830835,0.3939013155449311,0.5916799528825709,-0.13020864116827488,0.26065972133121224,-0.00705460712139727,0.3704935489007102,0.5557510087235046,0.0160865440901274,0.36986323110286795,0.49783872212568564,-0.14969666532796508,0.0755170368560967,0.5722125832353526,0.5226355187996309,0.05934844535193922,0.30485372828850427,0.14629853115640373,0.4049800410555868,0.16929891885485096,0.21111991532237553,0.27703506416820306,0.5693252697657409,0.13845444369526252,0.043491200473764015,1.0,0.3636105376689765,0.5108534376050169,0.41366001473293074,0.08941401644836186,0.19337270216812422,0.7057822110058166,0.4745804311661916,0.14736644249696818,-0.13154262610959266,0.2114479784734677,0.3893526765610224,0.2716199706937644,0.5770212326567317,-0.27000101124675063,0.7517903600249439,0.029799600079399503,0.11662046100479405,0.3705003290609924,-0.16819886186900584,0.1575104507107762,0.017129968176524065,0.21846180420433484,0.5955134387247096,0.5533057297892373,0.25056292698303806,0.4355141206691327,0.5838344537247754,0.44077322841232097,0.16268365833736728,0.2836351083199032,0.6593780765972188,0.33830081144807184,-0.26826184467087355,0.6202629152423056,0.45052593446431854,0.16656410034298424,0.22918133641985072,-0.06162174016198233,0.22552238822204276,0.13675832796941412,0.6829814926723297,0.07988936261644176,0.6243062074358443,-0.01917715271573491,0.4638659199276647,0.4781418321121836,-0.03870296375622541,0.36595396937405533,0.32029155101430024,0.2495066281786307,0.41528954501472964,0.48435176495708204,0.1359210234759478,0.4855697261870738,0.29307224168973134,0.49905265375655805
Pallidum_L,0.06505185193280473,-0.21785652387077364,-0.14668477400720822,0.3422024085677034,-0.09494555398915974,-0.2290014145956581,0.2527863410486239,0.12170166927515277,0.09578280624756384,0.08707268899958498,0.41120048099760426,0.6243060784184155,0.47106057648589855,-0.3407429267739001,0.22193126321018222,0.48870484057195385,0.20183290816037458,0.0873235457724728,0.3833207622773581,0.5596666467074536,-0.06541132590233996,-0.06432486376977631,0.12276937767929795,-0.008726560369545801,-0.12716422450137796,0.36331313957885436,0.5357897985365805,0.5309586630624406,0.043652485033625774,0.4306710994588106,0.39290926996730047,0.49620592466052255,0.5732258227806805,0.2801308929110097,0.11242204411076033,-0.18125858036434062,0.21100176372314258,-0.057249169098772576,0.34460474363278704,0.3947599260080204,0.5092429362513328,0.44148991529426596,-0.136071262915702,0.03857176821461726,0.5297455957791477,0.1555069019862883,0.3307168017027349,0.5805129431925442,0.6609006439792693,-0.3186148297706753,0.403824779671241,0.4407369380247128,0.4274555470333131,0.15178381557116588,0.4574394350228615,0.4578005874557204,-0.009556159224404878,-0.06474746246781472,0.2510898578598373,0.168422747141837,0.22656148643915777,0.10908016714852022,0.17642980650104478,0.3636105376689765,1.0,0.19823891945008504,0.5782567180520081,-0.07488050230032257,0.025443814760522303,0.48695210894311314,0.060761023673746625,0.5462027087093355,0.4770557145517536,0.32989751421038804,0.5206502676994847,0.3076815527143951,0.33361372170109277,-0.12091540812406333,0.39680029494026514,-0.23547479981209968,0.1268446194490734,0.24801292273818806,0.13025498450740627,0.20462006187766427,0.3010768690916351,0.36785811165694254,0.21589687210990086,0.4387897179991584,0.6853570685900758,0.2611289532485666,0.5169556116519584,-0.05626329591698348,0.40260649291765926,0.5172334101029221,0.24405247708510827,0.35610101188425175,-0.1377206578295875,0.2346322145331753,0.35286882709084594,0.46414050116529243,0.47322581814886744,-0.16874352612347288,0.40408026207971687,0.2871306466777491,0.5733672977820385,0.19004105032870866,0.07469303677725005,0.535459785093004,-0.038833897503803866,0.20298087100047457,-0.13997213134202272,0.32343771062108223,0.563160952496872,0.21525947747209515,-0.09974365136945236,0.36446735029607896,-0.04256969414176822,0.28109297906797054,0.4877840029551108,0.44829134135127735
Lingual_L,0.3354417819762636,0.13460300947259837,0.6544749214612263,0.46446896898578455,0.8425480274254494,0.6007547361666362,0.2854391757879991,0.21160620400544863,0.6919678029270308,0.6989992634334596,0.27339517383307926,0.22447456079948683,0.31926330045141926,0.07197506060923418,0.5099400652008319,0.6069771682768574,0.25582468340987113,0.35570042104704525,-0.009862970651995475,0.5225922726558037,0.5390627259581736,-0.019080373835400812,0.4731063860138389,-0.24726992070719592,0.2751700908401967,0.5684550921316469,0.40064414001208826,0.24215370925194227,0.7506090353753613,0.7735035094270957,0.27906408100970215,0.5848162216805033,-0.05605324679282627,0.38280309820141856,0.6662934147407514,0.33946608445305043,0.48771982313098966,0.20102763404368731,0.26051711817190526,0.38313381569703314,0.349943234209762,-0.08655570705275988,0.45094615375323277,0.3554487482427142,0.4247260426027612,0.4579894757010835,0.2603713096878484,0.19492028252881646,0.47098358872142687,-0.1909276468377879,0.12265556306598706,0.5591353780982234,0.5233395227948754,0.45914955159086723,0.36077984434668087,0.19580048463378447,0.4645162220527892,0.25390707746445773,0.4927474902578268,0.46698946254389995,0.6422961538575274,0.2571228814453882,0.38255891139055764,0.5108534376050169,0.19823891945008504,1.0,0.526171270477593,0.1714012490978247,0.3748439060845784,0.4883386509012548,0.49408724364358186,0.034157269851961734,-0.1824810679617306,0.3304528110001352,0.22188892810158448,0.4611291098182115,0.4326546275651582,-0.09193867228545097,0.6715464405415573,0.16173975053276363,0.1975248907068366,0.5949342450934446,-0.04019603353737819,0.22706616910967567,0.114669467685195,-0.10411807281610534,0.7602340179498134,0.16356583697243585,0.22559278916865666,0.8691443396466525,0.2527613151976917,0.5177785630560356,0.2505538936109593,0.01288000331360467,0.3645221145715098,0.16660275439434508,-0.1624928168224386,0.6050251475916187,0.38767325942153746,0.08412818254385071,0.11884044932634215,0.11088323824569189,-0.09653316023129498,0.33668138570844014,0.3049017503385497,-0.22583792399687888,0.6119652838970153,-0.05257512179480731,0.7894602570679023,0.46321089194977544,0.22244268065397546,0.8168056729767247,0.2943478422321284,0.536606804394849,0.4099006259184762,0.4583115479913403,0.5265943315248879,0.43672768955779406,0.43969149202290625,0.49586920834328885
Thal_LGN_R,0.34158619821121594,-0.08776510621489583,0.28825503964052707,0.3623695117341272,0.35173438431288045,0.12987763528599439,0.2311884870773561,0.2596045834133041,0.4067820279841985,0.3952709349562862,0.4794660166316839,0.4052752474098738,0.34778925703302405,-0.07966891722821821,0.3097905695573777,0.5087926165133376,0.27700338190084595,0.3865434100592688,0.21972797652919313,0.575235964167428,0.31646719833772835,0.05160293416039298,0.3367450876479175,-0.005463882251038101,0.06894973495031222,0.5207382782603877,0.47990926262507433,0.43106307017526113,0.3819916292679774,0.5068831584416957,0.24217845304673052,0.5254125538452296,0.22455464479505458,0.5449619782066469,0.3871948353693128,0.10102212268012183,0.19394747765787126,0.1090531348625148,0.34808545461202317,0.4350588751907442,0.41720648505100527,0.3055924781144525,0.03665877298344885,0.13559974840698194,0.5176710134388811,0.1935326343979392,0.3921942897383117,0.6389101919630484,0.5796299052719631,-0.2632331735847641,0.386926039736536,0.5621404708397358,0.43083900711097933,0.3573159266610863,0.3907749925491046,0.31490094376299854,0.14163725066012225,0.25227757054297556,0.3896269843226329,0.45574487418646936,0.4054789868504669,0.25964145759618695,0.20041122526192381,0.41366001473293074,0.5782567180520081,0.526171270477593,1.0,0.03370112807944044,0.03683241336097226,0.4834837352097789,0.25834025731847066,0.3533181596291127,0.16729554730396956,0.4364161647863986,0.3848791717633274,0.4153611982204758,0.31009961802117997,-0.06148397132844496,0.41115748476344705,-0.005418748449216762,0.1252229987736062,0.5117774508134645,0.03561383389306194,0.017087985966698162,0.3247731329037154,0.09955314184076101,0.4014229549041355,0.2726729124494937,0.5743230390358685,0.52308416666054,0.37316709279809473,0.003443902654443482,0.25963557081552807,0.19944775438023604,0.129791844030662,0.28415193533473604,-0.10771148081260273,0.3974955408555752,0.37750976917143936,0.32377263467005724,0.20873790682726664,0.005269936881699926,0.2872617692301973,0.24258468023131496,0.425113253372474,0.08558771998570175,0.2023398379857646,0.18590306860645284,0.2904249576830697,0.281117235786758,0.07276377779139022,0.5811642796972346,0.45954186405982705,0.50691482641796,0.04817018868315713,0.4873932779120747,0.26311843562961484,0.2986916172550643,0.4825747257509918,0.44097253717062407
