,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_R,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Thal_MGN_L,Hippocampus_L,Thal_PuL_R,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L
Temporal_Inf_L,-0.3418721101193035,0.5523463646920393,-0.23105790995637732,-0.46269627218885023,0.05367931941084676,-0.2264945285768527,0.22632388399397912,-0.26381356226090247,-0.5740322369792263,0.05100154643743052,-0.13254997760239626,0.06225555932866182,0.129791844030662,0.4328761030507589,-0.44522950149690504,-0.24571089901671384,0.6177904663896018,-0.023938935161952786,-0.1586681631719381,0.3223820321650875,0.26133914915359835,-0.36993896133574816,0.3746952522798196,0.33861479494883745,-0.15591165161610734,0.08014383070476236,-0.1994497835230196,0.30818472875867636,0.4606237062800116,-0.023087397004512594,0.08777525058825957,0.19597531412801197,0.3701390680506329,0.4146057857562843,0.47115437676592875,0.33590459680996304,-0.48551617177958734,-0.3002961944106353,0.3024082409559699,0.6115135549010161,1.0,0.4021644761183754,0.4338483721457813,-0.010418000701694349,-0.16158451886860958,0.35196810316890403,0.3217589633337145,0.08717390545795686,0.3509738642417471,-0.5703159153026562,0.14656860903317054,0.15361519289865347,0.19343422951789419,0.35356186791173655,0.24405247708510827,0.20253852031561834,0.12022698297990948,0.18144803963670358,0.30971134001354345,-0.1252631885824687,0.3645221145715098,0.4905524398665573,0.06780934701096075,0.47091030848423165,0.21669205793302337,-0.05416049370626331,0.8697387383206616,-0.09138135328554085,0.2857874543654805,0.31781873712914377,0.2870609985297642,0.09390813181352269,0.5329489192500837,0.7697921189994125,0.06529602626967808,0.4404134111279739,-0.04608474596721149,0.3409600329501788,0.3919958895678182,0.12808516304903392,0.5123402510193207,0.20222949181883357,0.3511995457650513,0.2633442971658139,0.30477462835252245,0.34740227796389983,0.18084357881153512,0.18451823725169958,0.3331800483592113,0.3541663536855417
Vermis_1_2,0.3281574076562764,0.6837492350509667,0.16391311530141842,0.35398339253386113,-0.18085556719796345,0.25623290523318837,0.2579535559441049,0.30086729465760614,0.2145217440439588,0.4851033924854802,0.17890232316199722,-0.12656930471776026,0.530997165052846,0.7475631867970609,-0.05544167711605948,0.33687928492589947,0.07132710651887735,0.37505203786630936,-0.11608631373677333,0.7537996745945769,0.5506460142277547,0.21609670925270327,0.12250536816142689,0.6801755928930407,-0.031668934771003764,0.6325105810959873,0.33000225686823764,0.624486194538448,0.808048825170464,0.42805967002146916,0.44343895494269336,-0.2999625921131986,0.4853595297991828,0.3507662399561866,0.6404959172706877,0.26265217161542476,0.2891510605371106,-0.02700729246152168,0.21435201923464817,0.2336677173566962,0.4021644761183754,1.0,0.6334678052281891,0.19934778918860258,0.4151234093660932,0.3172984787480609,0.65803352758833,0.4530955663562612,0.38751919117537975,0.0908918513707993,0.21344901652694775,0.11748575748097913,0.37518748351935544,-0.20441719110672704,0.6216056707956719,-0.2507944871134309,0.6272971610362825,0.4408860305900256,0.7363124387744123,-0.1791244943550116,0.4998585840006979,0.3884180872799928,0.4864033521268387,0.28817471430931413,-0.20165374449006823,0.5552982434182526,0.6269253454378582,0.3185678483651969,0.002760717512063859,0.6468800326471625,0.1996211438751316,-0.0663447843525659,0.4403497122243608,0.14163096869446756,0.6718515546805518,0.5594653068452972,0.4049961143492107,0.7625402281170915,0.0949124897540186,0.5056541078818402,0.7179089116176184,0.4091956590864268,0.5868104412971964,0.48327987066856637,0.5678221095312761,-0.16726538896136525,0.3600667422891109,0.1449254071414315,0.3639624058568042,0.702289417124138
Thal_VL_L,0.22470666232162131,0.8446168517220968,0.12776264900612574,0.18683147570920733,-0.16707028001303886,0.29754567111380104,-0.10578173810537515,-0.14637081241550318,0.016476200069130517,0.08870341210478278,0.1164149196429394,-0.10589425536796065,0.2726729124494937,0.6631771823666252,-0.29739403867858083,0.3274038014152487,0.21615987723408156,0.3701464465692976,-0.23330442387916175,0.5720235152025612,0.4572706572804782,0.2530210797773187,0.21157612722878283,0.5045672914598864,0.2201547395207857,0.5887524969611001,0.2658140895995672,0.3378040986966828,0.6055017361595326,0.11302166667975029,0.11755027863577547,-0.23413517934887482,0.12441534384827477,0.43403477562823767,0.5125232482613683,0.4023883489232595,-0.07611397613007148,-0.1545721286923797,0.16362683206732026,0.24369898650352753,0.4338483721457813,0.6334678052281891,1.0,0.026710589008638177,0.3273658934686859,0.05479071818693496,0.43282425527292356,0.7459941636141925,0.12397986218009949,-0.193851617648063,0.46726997723152397,0.10685192503193973,0.3683507584161783,-0.11061358277820388,0.4387897179991584,0.03230448629705601,0.32322757170421346,0.5997884506832577,0.4655403462416875,-0.26339342047685355,0.16356583697243585,0.2632633396176874,0.7511674932517874,0.1447356234698506,-0.02260376788645859,0.35495699335934466,0.5016792438658769,0.2715319362347819,0.3423763353624858,0.324637040293389,0.26624111272033957,0.11634072588467245,0.6562580023153229,0.16980543566822545,0.5543295495299828,0.5282858317747929,0.03315963273444432,0.5914223220653336,-0.07100067304279405,0.3962603041569176,0.681211574561231,0.3785276446232735,0.6057358514167596,0.14118370301194705,0.6249166448207184,-0.31299135542726747,0.427508677936332,-0.21329906361059275,0.31215952516015366,0.3613314055418296
Thal_LP_R,0.20524871191486804,-0.0024265185884750767,0.18724289621116597,0.4035394309332896,-0.21655156165254014,0.13523638866317114,0.1234420386469989,0.3695214992862602,0.4355977750448312,0.024681718045979933,0.1781011561612275,0.506627327508026,0.0481754722138493,0.3237907460619117,0.23365183336331344,0.14126652018797342,-0.11024009297346049,-0.22367230873632954,0.3247404706098242,0.41829273130748207,0.32338402651888193,0.37162048509185674,-0.1139591370316605,0.32039761589378496,-0.2461941789653017,0.1820901210639122,0.2521157438722327,0.23200236257214127,0.26362880111946824,0.44407875937167784,0.1587426694290043,-0.11859980367507274,0.22967388059620672,0.15334302766546845,0.3552705767659366,0.10606334507108098,0.38293905470911105,0.1390982829667391,0.11470988383044992,0.1403126371835328,-0.010418000701694349,0.19934778918860258,0.026710589008638177,1.0,0.44750646449014553,0.077295916960684,0.1840027417006358,0.14152009566163445,0.2274386193371373,0.3156632506528428,0.15998373197498555,0.2482990330104896,0.16679826893724783,-0.17286260597678108,-0.0061342841079192224,-0.3008804577760882,0.35888298691230663,0.16572905680956396,0.3648817622032157,0.02623037162920868,0.2219918082005827,-0.2271890197921474,0.24697380788410364,-0.09043731417064584,-0.06441915757142413,0.41826623051398865,0.057611306031964474,0.05683212550716744,-0.3862107582338311,-0.07159097189588527,0.16491413943206046,-0.14288787345187826,0.014600289912975227,-0.14841890539362193,0.29997878701610253,0.1485462429851673,-0.011106078317806394,0.3696617597168664,0.19308776285330861,-0.017556403201057526,0.18456779803970563,-0.32743504752973956,0.2724655450825039,0.13393423956667957,-0.016571836927429563,0.12064568454915581,-0.18849098050790744,-0.0939489329463951,0.23884756070608928,0.39665385629899796
Rolandic_Oper_R,0.5204330634045842,0.1742582954266631,0.7096621968143175,0.8258895515107684,-0.10045955165314077,0.6203793069445225,-0.07835899361585631,0.4564170557514539,0.729331827006496,0.1999338675937333,0.25016418739247787,0.10216734461535648,0.3247731329037154,0.5656141479335104,0.23025018444361386,0.42877798738370354,-0.29034082378399784,0.25297221292540534,0.36908484225753696,0.7022256842003644,0.38176638004343794,0.8308134873756673,-0.16945424965398276,0.6600369683616076,0.07248194207708755,0.6162737614956859,0.7764661532313554,0.45534682242437746,0.49522792098800567,0.45869642579269365,0.1674572444552542,-0.4837546922028029,0.11659446549683933,0.23910232666761186,0.5505354948523382,0.0028329256724544793,0.5703299826639442,0.15649589002094594,0.0697337837995604,-0.02251431921800572,-0.16158451886860958,0.4151234093660932,0.3273658934686859,0.44750646449014553,1.0,0.1101523380570408,0.18327706234092658,0.4118205297924922,0.018379429196520296,0.5682752606945776,0.3130319117327057,0.18426682761788707,0.24606901754564428,-0.5281423238194295,0.3010768690916351,-0.46887215375387237,0.6048182996192947,0.4160563436289404,0.5400613832807324,-0.19671384135912232,0.114669467685195,-0.2677317130213876,0.5375125197373481,0.018436335856429967,-0.39399264457864736,0.7696543798052395,0.045560859326564826,0.250728369144289,-0.12419440620382427,0.15434152033730308,0.21925460501423966,-0.22988514215954434,0.14912974513145366,-0.4228837724942169,0.5670635262273469,0.30910014837952654,0.20254808342670277,0.6006854071816081,-0.05234519035307742,0.49759936181485814,0.37478379808195983,0.14470871703928576,0.548608084416045,0.20208112704453787,0.3367247997283615,-0.30428685755099033,0.21764505542807347,-0.24737428618877036,0.2037163548305589,0.4699337951214183
Occipital_Sup_L,0.17697798289538208,0.11945547608704218,0.1433790302236647,0.021689481474517814,0.10599057996094614,-0.21535063492674525,0.8759924994056184,0.5074839370890165,0.07404765052250947,0.619865068840966,0.28668171809399084,-0.19329218469881554,0.2904249576830697,0.2932254436701303,0.3756751959305331,-0.4276566197847588,0.20426400367150732,-0.15000923296128105,0.03566059151039168,0.30265571511875067,0.13239339708406414,-0.20584208635749182,0.14635108227649424,0.5154124384584371,-0.0048482285259092445,-0.024157847230791573,0.09915849327015294,0.7410914556295456,0.48583381134604003,0.32411670523582947,0.302186380051842,0.06319528505943381,0.8510275082114369,-0.04995992872764699,0.43094441035177583,-0.026302731874365725,0.31989063992723277,0.12549172527206148,0.18856833654478627,0.5227359710456227,0.35196810316890403,0.3172984787480609,0.05479071818693496,0.077295916960684,0.1101523380570408,1.0,0.5680177197327297,-0.14803498250114794,0.5718308841294115,0.2338441209574129,-0.34990486065322063,0.048716447593928534,0.02836321390703713,0.06980565039855281,-0.038833897503803866,-0.022131765140758555,0.4601289250270071,-0.19947387571410471,0.49764644897524457,0.0890468837482979,0.7894602570679023,0.46663813822812045,-0.23007597894630158,0.4923294630631177,0.08607568988505501,0.49736010649275497,0.5903240097625934,0.006522708109619592,-0.21488631753751739,0.3583068387121725,0.03501424732040746,0.11572925983785554,0.377791896133494,0.5210612073037837,0.43124458063450766,0.15852201895789278,0.2975862394792437,0.3218663144962226,0.5535250854313917,0.10392150809951613,0.16592371280827894,0.5197041470743083,0.10627438251539799,0.8818563327283545,0.08902395234848687,0.12421831725591298,-0.3369195848415138,0.0519056294757935,0.05021992769560565,0.6995896548625499
Thal_VPL_L,0.3540722650919027,0.5523451633949112,-0.05942702232704619,0.21001762343978694,-0.07878228012644055,0.027806232916607974,0.6194176993904081,0.42597504978104445,0.14793913898889355,0.6629155679138192,0.2828377885590136,-0.3020513677243156,0.5068831584416957,0.46747830699158427,0.17592768186679503,0.05266283876073946,0.18486423479234132,0.15681773329747603,-0.15148953071800186,0.5101445459807411,0.48984077533734316,-0.07300550902193127,0.22609624841124715,0.47139468065786005,-0.030662134636075273,0.4085542298523466,0.1116785565878073,0.5579416194821413,0.6136347933336973,0.5170435227544523,0.4935676235276695,-0.11568194949126911,0.6451720084597026,0.19975847662958182,0.47396905614433577,0.12824647947369666,0.375250349205387,0.18034789508546165,0.2604979674292375,0.2752359575770748,0.3217589633337145,0.65803352758833,0.43282425527292356,0.1840027417006358,0.18327706234092658,0.5680177197327297,1.0,0.24675191019069329,0.6005130961298407,0.18402838725744136,-0.11808354817880076,0.08467744567569475,0.32192545550496354,-0.05719076108341902,0.4306710994588106,-0.08429568034904608,0.5062250327060601,0.30081768816478516,0.6266651855210988,0.03863678290789918,0.7735035094270957,0.5856859780451321,0.15771110997014426,0.42642072092453864,0.029406033906520836,0.5304934816722797,0.6292832471956769,0.20172124892877888,-0.20947288269437436,0.7129293021778756,0.14581027714680364,0.11303452087474257,0.3100429001757757,0.31252686976932514,0.6486719846610768,0.3524082984964201,0.49022709116582236,0.5133973025646454,0.4120922396799764,0.2967413224731799,0.5521800010508523,0.5311408558337711,0.35919433935055833,0.6387735068599736,0.38684242253391776,0.049540546747322285,-0.015036809159900792,0.2647703669432824,0.30901987858792485,0.741698120631727
Caudate_L,0.3164794850913297,0.5663398973725284,0.2020628302617827,0.33825748330266814,0.026960064440459786,0.5198116415042184,-0.2565444395232131,-0.08080726627177459,0.24688025376408881,-0.014887726327430793,0.10120945440607243,-0.01480357518701977,0.32377263467005724,0.40733147588626445,-0.16346705201443223,0.5234860259355745,0.21090853354538144,0.4132024638182117,-0.1767108684591621,0.5548222890224975,0.5241542079400954,0.504846756538025,0.3742714847957562,0.3919708179783383,0.27362615072293817,0.6638939883946086,0.37299121834099586,0.05217112743120173,0.30036816556256835,0.032045170245878295,0.02797292771376578,-0.03327422979864437,-0.15407474363697027,0.5541590817362786,0.4337747400544327,0.4890067418971951,0.042882381990269836,0.18713898110295046,0.4256513758436118,0.17247204436736696,0.08717390545795686,0.4530955663562612,0.7459941636141925,0.14152009566163445,0.4118205297924922,-0.14803498250114794,0.24675191019069329,1.0,-0.08036750799094021,0.02949852195443205,0.5212017078458436,0.4480281561092972,0.5173626962502621,0.03686733219119087,0.46414050116529243,0.17765438074574166,0.13120988769738293,0.6947637723528572,0.28010585528218024,0.10505093382393027,0.08412818254385071,0.03437268351093011,0.7910368255716484,-0.06898726594821267,0.0489570373016266,0.31298773752355596,0.20180438944177734,0.4773168212471122,0.25428182380198455,0.09974894457638027,0.5215556235586962,0.2540081610524009,0.39744027955136385,-0.039249806535481484,0.511553012636983,0.30676401949834375,-0.07435920946003861,0.3877925415371191,-0.27150595540818534,0.34869508032561575,0.6372399263941892,0.24952928637284286,0.6303865464359872,-0.1139100007931381,0.5158620083568876,-0.37951378318915824,0.511075616330273,-0.20977778476554784,0.25257220087503024,0.21784571707152187
Parietal_Inf_R,0.22325528351172413,0.2207586841902785,-0.09377177576418567,0.04684071198166963,0.019110843049087518,-0.07724007987096108,0.6920971585270399,0.25260630993148264,-0.011942944801618047,0.5438461517802867,0.23532562039027513,-0.007579416386775703,0.3871948353693128,0.37489149575466263,0.171598889277449,-0.14770965013888768,0.135251826298433,-0.02065356086131419,0.06295178939897957,0.3439817872580614,0.23642753541959555,-0.28164400163445436,0.1847859946724407,0.2784231061609277,0.045162891737432515,0.19942443908406027,-0.140090516504504,0.4995190972003482,0.558245469220073,0.746487733335041,0.2437814098873899,0.012298787921106202,0.674540860139159,0.16761700234523438,0.3893666410419624,0.04495333205134906,0.31161124027722575,0.1576377616869989,0.19906147438173577,0.4218257729613935,0.3509738642417471,0.38751919117537975,0.12397986218009949,0.2274386193371373,0.018379429196520296,0.5718308841294115,0.6005130961298407,-0.08036750799094021,1.0,-0.03986285918744482,-0.03688337457778428,0.051303692140794346,0.16980880760365283,-0.013812441002441857,0.11242204411076033,-0.09397902993922477,0.32228235067891375,0.08584269440130199,0.6634024490744912,0.050709718618156735,0.6662934147407514,0.4115720065257647,-0.007599078997678767,0.4247072852396203,0.08300611866519203,0.34027894686558086,0.5997104078334679,-0.06499926447754636,-0.23488800585673414,0.4327707787984107,0.05799941344449523,0.004854325742204424,0.3215581374536382,0.281501875404418,0.43216233598309295,0.39767923835064006,0.2225627464154568,0.3609830308421603,0.47825797858813135,0.2613502986530676,0.36886928109170347,0.3372007366969149,0.27778220110563595,0.6435423933710753,0.2918556357882314,0.2715113305884537,-0.11081610458533586,0.14049684366524948,0.24270345767400128,0.5925256656345895
Cerebellum_Crus1_R,0.604952808057605,-0.24523864463532244,0.48037619493959155,0.753111551540372,-0.11703845924460725,0.3116042459189879,0.23931013776649437,0.7918171563031892,0.8389797143436459,0.37335492545930754,0.3009651814494578,-0.17362741740744564,0.2596045834133041,0.047137076258012424,0.6129380982801254,0.21676077185706508,-0.538249232525673,0.08434196975837144,0.25593241586931376,0.2679017801728441,0.12855806051193588,0.5765586092981959,-0.33820139387861503,0.3430358897950432,-0.06171750670922659,0.23683055876572717,0.6058721376499275,0.36438499709182504,0.11617710594609808,0.3122852291596808,0.4498396685453156,-0.36834451278960634,0.22728433953288849,-0.19977923322639965,0.08923880017380675,-0.36985969800106183,0.8067863504812547,0.3766430452072994,-0.06892844738031145,-0.2516296307274748,-0.5703159153026562,0.0908918513707993,-0.193851617648063,0.3156632506528428,0.5682752606945776,0.2338441209574129,0.18402838725744136,0.02949852195443205,-0.03986285918744482,1.0,-0.26511918092844866,0.013534857924349265,-0.0007152151957222501,-0.450505426378012,0.12170166927515277,-0.4699972583179751,0.5283366925878766,-0.05718727657156805,0.25493982240464014,0.05144820758654723,0.21160620400544863,-0.18171363871422067,0.056813917522161306,-0.08822790572794204,-0.3040895043701589,0.618698405668369,-0.2764584136165207,0.17081783654876773,-0.4461343938402876,0.139953915813544,-0.0830334550271565,-0.20679490184353555,-0.2738168192678985,-0.5051786454946197,0.4092171943567135,-0.12239898931730767,0.4814528747743021,0.2164400495052579,-0.029910333303566742,0.20176148508287262,-0.08185398674574981,0.1477041087791925,0.04162658452348184,0.3106892104362878,-0.08898001877025614,-0.2364035896781886,-0.1374298256511455,0.028207058945239644,-0.21483864638082012,0.3143789242520307
Thal_VA_R,-0.011325103227621196,0.2900707807177602,0.19020800326206927,0.16048097523100127,-0.019438853458131452,0.5196297607063156,-0.4402780434778517,-0.3894373068307077,-0.0007035676312243277,-0.36032576193166915,-0.11110896310143631,0.41134038766465825,0.08558771998570175,0.3646984344523497,-0.4051666274771495,0.3818936064469129,0.13660268995366223,0.30843652367779817,0.16022076089206724,0.3621481181217988,0.2912598368732184,0.3568907777700106,0.19558134627456267,0.22833384446268937,0.2383413941359878,0.4644154808471836,0.1222950027748641,-0.07686669113569737,0.2151730494211375,0.1288088385706768,-0.38943445691951845,-0.0791907122262633,-0.3138538613509763,0.5395297760860648,0.40383984038710485,0.41197929800660005,-0.16811123732726846,0.012380780710896244,0.19747135833459653,0.11639082118077279,0.14656860903317054,0.21344901652694775,0.46726997723152397,0.15998373197498555,0.3130319117327057,-0.34990486065322063,-0.11808354817880076,0.5212017078458436,-0.03688337457778428,-0.26511918092844866,1.0,0.25821723494659704,0.3234937489564308,-0.07402654756371942,0.19004105032870866,0.060426789675631816,-0.0949147093923966,0.5547705827894337,0.20360815244954408,-0.16988249895368523,-0.22583792399687888,-0.27568147680344124,0.6135840959465578,-0.04323180639051236,0.07258726757746388,0.03900416362162983,0.06683631566268089,0.05105071335311462,0.33834692736507355,-0.1349725933126202,0.3618305195540371,0.06376445875869134,0.3357090228546307,-0.1429843247634052,0.13302566967092966,0.414538086759436,-0.430556697364225,0.22744174158705374,-0.18386566944702162,0.35977327708605245,0.4718510889713588,-0.09273756185852977,0.5397378569162533,-0.2915841342873824,0.4030147751084675,-0.17924314136174727,0.4949747528367039,-0.3475414309689863,0.321497327008078,0.01550733340414696
Frontal_Sup_Medial_L,0.034725762128343086,0.023725666810868493,0.16690238796985965,0.03104412280749221,0.5641827941052834,0.4731697449736842,0.011856277950942412,-0.11188176827910304,0.042148544343173985,-0.06113578280972318,-0.25975796748406565,0.23894814141667134,0.2147889174816153,0.029949265339240323,-0.01520398193926845,0.19878287937460554,0.5315989791269341,0.049008802424839015,0.055788655131949555,0.39859789971502385,0.31759780608108673,0.27920774123374464,0.6970206501019091,0.27986864397431777,0.16711255560710614,0.4088172439920545,0.14973507448120799,-0.14005792243445214,-0.046881336988853155,-0.05282252409448266,-0.15403185446558676,0.44563845996162377,-0.18451713874986478,0.7056358178870484,0.48054885625748966,0.4027155854905333,-0.06854709076008662,0.5225230048583465,0.8868032474474423,0.37626593091889843,0.15361519289865347,0.11748575748097913,0.10685192503193973,0.2482990330104896,0.18426682761788707,0.048716447593928534,0.08467744567569475,0.4480281561092972,0.051303692140794346,0.013534857924349265,0.25821723494659704,1.0,0.6106790352174907,0.47361184113203275,0.20725385151110232,0.3652852235675001,-0.20249534744796877,0.4693171538318264,0.06424818177177655,0.6308194026429637,0.29118037052505485,-0.06731393812858427,0.1188735826385371,0.15560142076609415,0.26706065873647783,0.013513789815355481,0.21416969259598237,0.26842180731572185,0.1235759847751613,-0.14814004197695518,0.9044775428100335,0.24554398424042495,0.07653608499449147,0.2239014797531807,0.21561763880722848,0.13894711482748598,-0.2274221830970442,-0.035194551349549595,-0.02247519291393697,0.05743534473271625,0.4830004300878358,0.17116825533515082,0.5536681555530939,-0.17893194615692426,0.2905223302767027,0.12363943053534011,0.3510659591580091,0.12703577303771227,0.3115490666149861,0.1586576030551635
Raphe_M,0.2591812255216685,0.32505554987109564,0.12095105396305382,0.17826274541151108,0.2693816190410417,0.5042379144095057,0.009182514851841728,-0.09037258694390124,0.0749654144570238,0.11243737908152089,-0.09673940666786258,0.06805627590501262,0.3686924997298353,0.2232039271863438,-0.14930062669535316,0.4154731028474879,0.3772849032736725,0.26810237407187243,-0.03373213812908552,0.4494275675096127,0.4527775968937728,0.26195320391051397,0.5285868581628257,0.33053989819359975,0.31236370840912614,0.5929035854012455,0.22961534138236422,0.03854326926456618,0.20141763512775232,0.13961620979990713,0.04292599058031381,0.11651780701281216,-0.07770521646609972,0.6552479891752062,0.48181991827317655,0.3372044046021197,0.02509135588942623,0.39165259959382587,0.6570239824758208,0.18998904919893622,0.19343422951789419,0.37518748351935544,0.3683507584161783,0.16679826893724783,0.24606901754564428,0.02836321390703713,0.32192545550496354,0.5173626962502621,0.16980880760365283,-0.0007152151957222501,0.3234937489564308,0.6106790352174907,1.0,0.13465054593805442,0.48313367258635304,0.17787947772754412,-0.021073022186403733,0.5351110793832929,0.24605260000802298,0.2990677903040078,0.3089865097907308,0.09110685346655195,0.3559300193364792,0.18819283345211685,0.027343782212108574,0.19281006920179322,0.3224183054968701,0.34021459373470414,0.24594355847492777,0.1660575383650299,0.6211284188251717,0.09954742152574629,0.15426168039716637,0.12559746444751244,0.35053991852053523,0.3837710253400836,0.03165426359938948,0.1503485928351734,-0.05102339847639145,0.2653536341774386,0.6404535692405339,0.35496727427508723,0.5880528222143051,-0.03775809509684744,0.474408584256029,0.044613305383854975,0.40902509590823183,0.14193291263302665,0.3238802452081993,0.2520133128641221
Frontal_Med_Orb_R,-0.4023064470441229,-0.018018013847924126,-0.4475223855043592,-0.6566881594997087,0.43282351529272245,-0.2775873324116628,0.13846168918520937,-0.40363590200747373,-0.5306303116405057,-0.15129219293271318,-0.2215526032027384,0.06898224774311293,-0.04629977565422751,-0.39432170979971115,-0.17719226407863628,-0.25804570517494485,0.7131040732202579,-0.24189445748708985,-0.2971534318591086,-0.2524876889303255,-0.017263517535031497,-0.4529312371153833,0.641805469947262,-0.31211541243586405,0.14250869523814816,-0.25467990197013557,-0.4779818643401697,-0.4092639654451084,-0.3963743476371007,-0.40449843847006,-0.1928222129800999,0.8539613470244367,-0.12830491896624863,0.28264128410372613,-0.07148020196258258,0.4110359417470217,-0.4901800323712492,0.19477349058278937,0.5656789247180292,0.46061793168793264,0.35356186791173655,-0.20441719110672704,-0.11061358277820388,-0.17286260597678108,-0.5281423238194295,0.06980565039855281,-0.05719076108341902,0.03686733219119087,-0.013812441002441857,-0.450505426378012,-0.07402654756371942,0.47361184113203275,0.13465054593805442,1.0,-0.18389600220220415,0.837983215518039,-0.5293119159997852,-0.06852614737787033,-0.38187643102698665,0.645354520547653,0.17504459420211574,0.26817193952936946,-0.28469445144736055,0.10839558937082835,0.6993226012597372,-0.5707466798899208,0.22141275594496607,0.029425510671822374,0.21047305096173696,-0.20724196897906697,0.46769827870473163,0.5971140155078991,0.10405110535279868,0.6252809825993978,-0.25452734605050303,-0.30639247023991484,-0.41031833168860005,-0.43646433182328,0.08762098041587502,-0.37309693327313787,0.0481673010018798,-0.006504828869732679,-0.054849260351990226,-0.1794914583872887,-0.14513076781374865,0.3467599786083635,-0.036833150758144334,0.19375380685159174,0.01150666983521642,-0.18646898883447233
Pallidum_L,0.25061668822155087,0.5733672977820385,0.13025498450740627,0.3156280791405316,-0.06445443349779292,0.44148991529426596,-0.09494555398915974,0.12276937767929795,0.14981111414689743,0.2402499387027952,-0.06474746246781472,-0.3186148297706753,0.5782567180520081,0.47106057648589855,-0.18125858036434062,0.4770557145517536,0.025443814760522303,0.5732258227806805,-0.12091540812406333,0.5572865717459528,0.5297455957791477,0.3040591281137434,0.17642980650104478,0.44829134135127735,-0.06432486376977631,0.6853570685900758,0.3833207622773581,0.27459133077396414,0.48695210894311314,0.168422747141837,0.3947599260080204,-0.24206602686453066,0.04800349240140826,0.4578005874557204,0.4274555470333131,0.1268446194490734,0.0873235457724728,0.04178874960563127,0.26241994844614136,-0.06541132590233996,0.24405247708510827,0.6216056707956719,0.4387897179991584,-0.0061342841079192224,0.3010768690916351,-0.038833897503803866,0.4306710994588106,0.46414050116529243,0.11242204411076033,0.12170166927515277,0.19004105032870866,0.20725385151110232,0.48313367258635304,-0.18389600220220415,1.0,-0.24100275532658028,0.35286882709084594,0.5319444687017504,0.4407369380247128,-0.12716422450137796,0.19823891945008504,0.2346322145331753,0.40408026207971687,0.22193126321018222,-0.23547479981209968,0.3076815527143951,0.39680029494026514,0.26601604358348546,0.04406125408514822,0.6294875948670468,0.2640374694289099,-0.13997213134202272,0.06505185193280473,-0.05626329591698348,0.36331313957885436,0.5169556116519584,0.4574394350228615,0.5092429362513328,-0.152060849390922,0.5805129431925442,0.6609006439792693,0.4035429423246866,0.563160952496872,0.043652485033625774,0.5206502676994847,-0.07488050230032257,0.6142113180164424,0.40260649291765926,0.20462006187766427,0.2927237904223751
