,Heschl_R,Temporal_Pole_Mid_R,OFCmed_L,Thal_VL_L,ACC_sub_R,Red_N_L,ParaHippocampal_R,Frontal_Inf_Tri_R,OFCant_L,Cerebellum_Crus2_L,Olfactory_L,Parietal_Inf_L,Thal_AV_L,Putamen_R,Frontal_Inf_Oper_L,Cingulate_Mid_R,Thal_LGN_R,Thal_IL_R,Thal_VA_R,Frontal_Sup_2_R,SN_pc_R,Frontal_Med_Orb_L,Vermis_6,SN_pr_L,Thal_VL_R,Thal_MGN_L,Thal_PuA_L,N_Acc_L,Temporal_Pole_Sup_L,Occipital_Sup_L,Calcarine_R,Cerebellum_6_R,Thal_MDl_R,Thal_MDl_L,Putamen_L,Postcentral_R,Raphe_D,Vermis_8,Rectus_L,Temporal_Sup_R,Thal_MGN_R,ParaHippocampal_L,Frontal_Sup_Medial_L,Cerebellum_7b_R,Cuneus_R,Raphe_M,VTA_L,OFClat_R,Thal_LGN_L,Thal_AV_R,Vermis_7,Vermis_3,Temporal_Inf_L,SupraMarginal_R,Pallidum_R,VTA_R,OFCant_R,Olfactory_R,Precuneus_L,Thal_MDm_R,Cerebellum_3_R,SN_pc_L,Cerebellum_Crus2_R,Thal_PuL_L,Precentral_L,Paracentral_Lobule_R,Temporal_Sup_L,Temporal_Inf_R,Thal_LP_L,Caudate_L,Thal_VPL_R,Vermis_10,Frontal_Med_Orb_R,Cerebellum_Crus1_R,Amygdala_R,Pallidum_L,Thal_VPL_L,Rolandic_Oper_R,Thal_MDm_L,Thal_PuM_L,Cerebellum_6_L,Angular_L,Heschl_L,OFCmed_R,Paracentral_Lobule_L,Fusiform_L,Cuneus_L,ACC_sup_L,Vermis_9,OFCpost_R,Occipital_Mid_R,OFClat_L,Cerebellum_7b_L,Thal_Re_R,Parietal_Inf_R,Temporal_Mid_R,Lingual_R,Precentral_R,Precuneus_R,Cerebellum_9_L,Hippocampus_R,Cerebellum_4_5_L,Rectus_R,Postcentral_L,Supp_Motor_Area_L,Frontal_Inf_Oper_R,Vermis_4_5,Cingulate_Mid_L,Cerebellum_3_L,ACC_pre_R,Frontal_Mid_2_L,Fusiform_R,Insula_R,Frontal_Inf_Orb_2_R,OFCpost_L,Occipital_Mid_L,Hippocampus_L,Cingulate_Post_L,Frontal_Inf_Orb_2_L,Thal_PuI_L,Vermis_1_2,Lingual_L,Cerebellum_10_R,Rolandic_Oper_L,ACC_sup_R,Frontal_Mid_2_R,Cerebellum_9_R,Cerebellum_10_L,Thal_PuL_R,Cerebellum_8_L
Vermis_8,-0.12643843130852775,-0.18912805712353908,0.06000304216374869,0.1164149196429394,-0.11887242750791288,0.2060860184674461,0.0015180952722036501,0.31893350145326366,-0.1095620794778948,0.1439059757290514,-0.325721241560357,0.24894887362257287,-0.12351693133395335,-0.13673142710098093,-0.14988547019669118,0.07321594059511857,0.25227757054297556,0.2984517028009311,-0.11110896310143631,-0.11319582426854367,0.4113739881746013,-0.2576801510113706,0.321299538747036,-0.15105928827855483,0.12418611409174365,0.0829020922643422,0.16929891885485096,-0.07371337239976287,-0.18774228020487227,0.28668171809399084,0.38614071846455866,0.4188553896716051,-0.14883325219009705,0.1120734961539977,-0.20222498870548122,0.32575756786503224,0.16542985002328162,1.0,-0.1668259053556367,0.31418134069541814,-0.17043965643366882,-0.219482844129856,-0.25975796748406565,-0.13119539955999135,0.4560663007218913,-0.09673940666786258,0.09965969508686011,-0.10120489625609372,0.030534121592242457,-0.21302651952784699,0.012151123504177646,-0.0714460410033868,-0.13254997760239626,0.386450359216543,-0.04433518437089277,-0.16511673819605696,-0.10198404364269921,-0.335063756152363,0.3126966501113809,-0.057387723197007516,-0.17134467490270078,0.05334229725376834,0.34082992693611686,0.33314333382346273,0.17915980873913748,0.184894192484344,-0.25231280619376967,0.36866858308147393,0.08798402731175162,0.10120945440607243,0.3749354446095895,0.37761259904069183,-0.2215526032027384,0.3009651814494578,-0.06211173441823902,-0.06474746246781472,0.2828377885590136,0.25016418739247787,-0.1616993671961399,0.21549745946394938,0.20660103832154916,0.21370215611413285,-0.09466594466958726,-0.19172780818227034,0.3048803510546931,0.0790212618241125,0.3171190633935166,-0.005582187822968837,0.21010499982079228,0.06294648535903291,0.521810929337559,-0.32592973054790947,-0.27542730918892133,-0.03381212998255745,0.23532562039027513,0.4570671478928841,0.32498461584720667,0.03765052592232452,0.29621073265246955,0.2675643195477999,0.0805287751544462,0.10277526770068696,-0.0972489536147093,0.19286263450587018,0.044083437005539475,0.44495600492824333,0.22086590009795934,0.08403227150146875,-0.25656036041242264,-0.24337001217253643,0.20360740945754902,0.34968812065175575,0.33130391961922034,0.07919451561543807,0.21795565329145955,0.20428324431161685,0.0036857268180033533,-0.08566253626408452,0.04854338076696369,0.21204619724389964,0.17890232316199722,0.25390707746445773,0.15457185324894002,-0.21731514489937379,0.3601374453974007,-0.14104627087411173,0.19731884920374732,-0.14347771172964405,0.09282170081463575,0.03284207910593589
Rectus_L,-0.17783828685975675,-0.25091778026492106,0.696445473937064,0.03230448629705601,0.32518469508506026,0.21961519995541368,-0.23183288130975618,-0.560319608182455,0.4504367895929548,-0.017558849452490404,0.29926183326405015,-0.29907398010721703,0.028594338005975006,0.037165440147615365,0.5117828209577797,0.014280022341561192,-0.0695228063563541,-0.24080044239678544,0.060426789675631816,0.23691117287111532,-0.26939611760940935,0.8604347802923534,-0.36339484125563376,0.4607802388894633,-0.1645164523835778,-0.3223586993921073,-0.11734062210023598,-0.12812204124678195,-0.04079417808786789,-0.022131765140758555,-0.1869518161521616,-0.6045274088281085,0.12222921965279078,0.001077975398660701,-0.013458965599604729,-0.41918252065396044,-0.052692923646056544,-0.1668259053556367,1.0,-0.5831988552277205,-0.035688951648694046,0.25403685297646905,0.3652852235675001,-0.09187731536515817,-0.23131085795284512,0.17787947772754412,0.11605789015754998,0.47034516890320793,0.16267296205013457,-0.000819110111552336,0.3806476752767147,-0.02751227120210052,0.20253852031561834,-0.410893393672541,-0.21632076649735177,0.12572839358451926,0.6333198141160855,-0.2545193562290742,-0.4102540980720526,-0.09253794104244975,0.10643292286909198,0.40171762830592567,-0.25068097961125174,-0.1145232912143717,-0.28360488256601046,-0.3805775682597213,0.679534878516103,-0.4962630173798328,-0.008242116918701489,0.17765438074574166,-0.22621334480664446,-0.16948100814202602,0.837983215518039,-0.4699972583179751,-0.19973722600061114,-0.24100275532658028,-0.08429568034904608,-0.46887215375387237,-0.027649674759127017,0.16784853508387296,-0.02599402556891781,-0.09470863417666647,0.40472440016073413,0.16583013902688934,-0.4623308942533809,0.09309523239779077,0.027301638527153643,0.3808628226634641,-0.178227079973789,-0.3765315633927312,-0.21176259614451698,0.4308174455294352,0.22421201270499866,-0.3596213817957914,-0.09397902993922477,-0.47867394331361296,-0.2643334018103601,-0.14626865243696707,-0.337852024888878,-0.21109322632465216,-0.1942585582970297,-0.16717845342192753,0.6927427282718255,-0.341054657322485,-0.09326531922609285,-0.526967884918778,-0.2964286378467608,0.03216274489883116,0.2284450828718214,0.1655974252655917,-0.2034225292132733,-0.4358027927403202,-0.52476250108837,-0.3755822914819657,0.5725410533810767,0.1443441165723225,0.03324375004018014,-0.2975338250712807,0.23372147040950747,-0.2623697870304179,-0.2507944871134309,0.06426362114235966,-0.45938621052292145,0.6593536636364552,-0.23861843754557818,0.22017019843109403,-0.28117388612866406,0.5835772329756231,0.07654932505002374,-0.17123158920615444
Temporal_Sup_R,0.6364148034758575,-0.11806134190739517,-0.2982840397012305,0.18683147570920733,-0.39048402657237175,-0.3482388847450483,0.530211639788817,0.9272676754572295,-0.41693723630233737,-0.17330314350591522,-0.26279360115163436,0.33245113642231494,-0.021464428466175262,0.4046516972474937,-0.21221636538614272,0.13134214144537895,0.3428570016853291,0.5957732189533423,0.16048097523100127,0.1525301673069474,0.6925983461177976,-0.6632435778878686,0.31883033688206025,-0.20652964421749354,0.4586569405139802,0.49147534956880806,-0.08062541660910087,0.29995413711595764,-0.1934033229168505,0.021689481474517814,0.33463948959028533,0.6221541293882064,0.06128870953520248,0.043333168942830486,0.25996765458957993,0.5526261795676892,0.3025577969109141,0.31418134069541814,-0.5831988552277205,1.0,0.07141693560694436,0.07743712584451219,0.03104412280749221,0.05688980732995995,0.22291081440513594,0.17826274541151108,0.2609348438114055,-0.6896440093471141,-0.1236704041531059,0.14829676260094385,0.06074973075103121,0.41663698310956915,-0.46269627218885023,0.5462821683624605,0.5551304617434704,-0.0841860782782371,-0.6856641634901287,0.23093648940819328,0.4227239109028029,0.25186735433290763,0.17005045437888663,-0.37627132005291636,0.3376992066135703,0.006803084416289404,0.547654112716,0.40402733330772245,-0.6213596017150019,0.9242389846973982,0.002434660280993337,0.33825748330266814,0.6119074093110886,0.1376409810807407,-0.6566881594997087,0.753111551540372,0.5305502024162019,0.3156280791405316,0.21001762343978694,0.8258895515107684,0.31937411292936213,-0.05547171919667201,-0.0467111131942402,-0.06128556398864171,-0.39829072061747944,-0.358031854642201,0.5340322967296668,-0.18304870353825287,-0.02493730771701063,-0.06370217894185896,0.35493164144732114,0.658762070090088,0.235224936171886,-0.23509558962901675,-0.240456637541703,0.3354337360368374,0.04684071198166963,0.8244375555144168,0.47582518967541065,0.43825117087399307,0.39842625968012096,0.3949432142286722,0.6238746720871466,0.22977525972659918,-0.4311952962849397,0.503610765504347,0.31617207637645167,0.7890725044462097,0.2875580484699162,0.1848098800931017,-0.27687850535053,0.19125967664050136,0.6242616959842598,0.8418616550632808,0.9102581600547521,0.805537794989732,-0.20078720508489442,-0.2866405354998344,0.24108233178664434,0.15897944784833262,0.18376860150265814,0.18346106609576177,0.35398339253386113,0.05734722136021574,0.762422938342442,-0.38605256237773483,0.6558137965250389,0.21155078715958867,0.10924432557402698,-0.1986008546441765,0.14759210097520709,0.25486092186977943
Thal_MGN_R,0.2854628696575557,0.11577174029344314,-0.07438107704470023,0.31215952516015366,-0.008058285647121482,-0.037902059654048845,0.42866241169895275,0.13814552067480618,-0.09694134581473106,0.12322141798573126,0.20091119651484432,0.21191878638157594,0.26645150797380207,0.39915753576716617,0.2945489176015617,0.46224982471531856,0.017087985966698162,0.13796305593861818,0.321497327008078,0.45700993743674817,-0.039394745485258086,-0.0005321280541899968,-0.1167476598834899,0.24933150278446686,0.3725815725272245,0.2627882889679346,0.1575104507107762,0.17676817682588844,0.051515448054565906,0.05021992769560565,0.18870503643063513,0.06356066502534219,0.5258616066826807,0.29631892578070124,0.5527819719675352,0.330053372732891,0.3445474386868386,-0.17043965643366882,-0.035688951648694046,0.07141693560694436,1.0,0.5054213763093821,0.3115490666149861,0.16451621996745527,0.06321440691795034,0.3238802452081993,0.029078116555370678,-0.008544732312170084,0.4399835315577647,0.2898294651700141,0.07813888207702017,0.5081675805175955,0.3331800483592113,0.23017161289900695,0.3043466108242425,0.06051419060541231,0.019794514201583933,0.3983497034318847,0.3011477319744637,0.5298329088353544,0.4411426496651245,0.21332828275757837,0.10234142927111704,0.1288616264568547,0.40982327738848257,0.3870343061833783,0.27921972274158346,-0.04505403245282336,0.11803177341515653,0.25257220087503024,0.34216044933494555,-0.17128446406164918,0.01150666983521642,-0.21483864638082012,0.2766186339135078,0.20462006187766427,0.30901987858792485,0.2037163548305589,0.5873151533232396,0.08647280220802489,0.17499052344698252,0.11231592934632699,0.2683276136036801,0.10272624024674842,0.30616565521811123,0.37658536739764337,-0.010744744589885192,0.33756453292979793,-0.16101209220909482,0.16030303097662252,-0.09003150829649344,0.19390881585483863,0.30575299408565676,0.1525545044458309,0.24270345767400128,-0.04402549427172013,0.20956631249183796,0.523417555685931,0.3142218876235692,-0.03314135614013167,0.40022102734773707,0.5189910591610202,-0.005348697273563522,0.31272145862926615,0.45726256461161086,0.17471239575079803,0.33590487412086123,0.4724371554054216,0.4356794510010794,0.0890748568501807,0.3191967562989612,0.24110306648349847,0.08485303699134633,0.12819449485795803,-0.10393079362171392,-0.02732470065414482,0.5203491747007377,0.31936520330199936,0.002589354791059628,0.1664827920643489,0.3639624058568042,0.22706616910967567,0.026406968955393354,0.2962678965952458,0.15173091615446316,0.41057556263553163,0.08877277231288903,-0.00849979323554598,0.09601161059184352,0.31343431931830495
ParaHippocampal_L,0.5669573663779013,0.10237425246775653,0.18711020538038228,0.43403477562823767,0.12438390865232044,-0.04523888676285349,0.6943148518091502,0.1600799281901436,0.20259709803427836,-0.06450362833145434,0.4088377586174165,0.178767116672269,0.23898838271036787,0.7057062900260407,0.6166903575023533,0.6006541571615103,0.31490094376299854,0.2306026732608956,0.5395297760860648,0.82004523995911,0.05746227985388042,0.29229903930105056,-0.14416172469170146,0.4132829049253997,0.47053779876938706,0.3500356603973123,0.14629853115640373,0.32835146865668186,0.10994124684353783,-0.04995992872764699,0.08226324795158747,-0.10605933104308336,0.4964649253867557,0.3459989425131533,0.7371016192782789,0.30239255075371707,0.4894645885558768,-0.219482844129856,0.25403685297646905,0.07743712584451219,0.5054213763093821,1.0,0.7056358178870484,0.23567837605092723,-0.1533993401860101,0.6552479891752062,0.15240898931999453,0.09349394784921916,0.5199282194940854,0.5884436113324819,0.2589030703269422,0.8111805588220282,0.4146057857562843,0.11199670254624702,0.561501424770812,0.35302800022475644,0.18373574646147361,0.46997322683002724,0.2312469455913783,0.5323468774500264,0.7489880859067851,0.1686111031032848,-0.10985172162518901,-0.1504453556318618,0.5768699788614513,0.34048952711108704,0.5186671013325209,-0.057367574054731446,0.294527671763851,0.5541590817362786,0.306097701960736,-0.45183467972015784,0.28264128410372613,-0.19977923322639965,0.3777105692479446,0.4578005874557204,0.19975847662958182,0.23910232666761186,0.6843883990911706,0.27219073277670996,0.09200942357322593,0.0021292834660594706,0.4221551775029988,0.1372546192461042,0.2354716887036561,0.4563910041983347,-0.13924711194038425,0.5042852957807132,-0.3213097983762712,0.13897303602056862,-0.3669214406110456,0.38028578422042963,0.5980377874725412,0.09399216559513564,0.16761700234523438,-0.16319400306462392,0.20840189605215764,0.6994782421986941,0.30758018859119257,-0.064492101028925,0.689287961724514,0.5413618072237258,0.16822497270570028,0.3823424184145846,0.6015573300873538,0.10047348938155458,0.30845319673017374,0.6085797981150646,0.7132190544191929,0.37909152154467723,0.5642248339914854,0.2642094637126663,0.0880091020744599,0.2669264599636752,0.05225523568711032,-0.14162494419703572,0.8026031919038602,0.4158624412236627,0.27862835181043527,0.06894366172403553,0.3507662399561866,0.19580048463378447,0.17599469794465714,0.5942042036677447,0.2146162070984767,0.7335692248883351,0.030993107612995768,0.2858798179482344,0.21379708044291074,0.4352580670763716
Frontal_Sup_Medial_L,0.4731697449736842,0.018728077248344795,0.24554398424042495,0.10685192503193973,0.28335914780167554,-0.06731393812858427,0.38424615990504524,0.07281828538311577,0.23698085959452178,-0.02247519291393697,0.1235759847751613,0.13970136733905641,0.23894814141667134,0.5336426984744251,0.6984366178971322,0.4606553370823751,0.2147889174816153,0.29276915188882924,0.25821723494659704,0.7765524351905356,0.034725762128343086,0.5082076315497102,-0.15403185446558676,0.4027155854905333,0.1926085432244971,0.05743534473271625,-0.05871619266366012,0.049008802424839015,0.12703577303771227,0.048716447593928534,0.10275240499027649,-0.20249534744796877,0.2630444504692688,0.023725666810868493,0.41763969761288045,0.06424818177177655,0.31759780608108673,-0.25975796748406565,0.3652852235675001,0.03104412280749221,0.3115490666149861,0.7056358178870484,1.0,0.24909055945716563,-0.17893194615692426,0.6106790352174907,0.26842180731572185,0.12372545608941797,0.3756219541021486,0.3510659591580091,0.16711255560710614,0.5536681555530939,0.15361519289865347,-0.05282252409448266,0.25130306941642416,0.4028320402066736,0.22130042564871527,0.23176637410150508,-0.046881336988853155,0.2905223302767027,0.5408761606395951,0.13106040919249304,-0.03653722676875938,-0.10635099057581417,0.39859789971502385,0.029949265339240323,0.5315989791269341,0.042148544343173985,0.3930336627709066,0.4480281561092972,0.21561763880722848,-0.16640386362695495,0.47361184113203275,0.013534857924349265,0.19878287937460554,0.20725385151110232,0.08467744567569475,0.18426682761788707,0.4693171538318264,0.07653608499449147,0.12337475702518835,0.007684551483496146,0.27670453974087666,0.12363943053534011,-0.035194551349549595,0.21416969259598237,0.011856277950942412,0.5338068455695029,-0.01520398193926845,0.16690238796985965,-0.26537594660501307,0.5641827941052834,0.3035273427003075,0.055788655131949555,0.051303692140794346,-0.06854709076008662,0.2711127166663336,0.5253901783436137,0.11239909288291493,0.15287251094655827,0.4088172439920545,0.2446031474453015,0.26706065873647783,0.27986864397431777,0.48054885625748966,0.013513789815355481,0.058752536867296715,0.48878424243401325,0.36938837656009643,0.5827228244544093,0.42645180426729307,0.13939041709605332,0.14230088081916664,0.27920774123374464,0.2325265638166082,-0.018963932144967596,0.4830004300878358,0.13894711482748598,0.5225230048583465,-0.14814004197695518,0.11748575748097913,0.29118037052505485,0.14973507448120799,0.6762954103823318,0.07536674354366055,0.7156028901048035,-0.11096753998426985,0.6308194026429637,0.17116825533515082,0.312716725010089
Cerebellum_7b_R,0.10911333678304841,0.37517008637106397,-0.03013719208749661,-0.19589702838498077,0.2220166029936217,-0.2094897255709893,0.09652416036766834,-0.00045710357972820884,-0.0029348373620622916,0.29269286946531514,-0.21644910952038238,0.01523633626405232,0.3906821457266856,0.05502943787687686,-0.04120892878710123,0.35248705092831123,0.1090531348625148,0.22325850508208356,0.19475704900512839,0.2471417451407457,-0.061842170439509674,0.07534964053131281,-0.12479500954473455,0.13824816575729068,0.16421014362631114,0.0921078930972711,-0.06649868624804131,-0.16740079670518188,0.018808916973419392,0.07523608660736536,0.09773172167635795,-0.008000302650024325,-0.06386864273505496,-0.11634302914094873,0.1397266385353306,0.19089244731641983,0.18403693248946731,-0.13119539955999135,-0.09187731536515817,0.05688980732995995,0.16451621996745527,0.23567837605092723,0.24909055945716563,1.0,0.06134192325805251,0.13932410561895298,-0.07352198699498061,0.1275891973253333,0.2505692223888427,-0.13723267103161998,-0.14604554636366002,0.20072183842905952,0.105397873566563,0.34192296023518676,-0.00324072908226827,0.37017332086362326,0.060696228888656965,0.27103920393850445,0.014450260021085121,-0.04006324531286749,0.14970277770076534,0.0758575295363075,0.1998871142624232,0.24994337924990986,0.10856190903188936,-0.03521291065782309,0.1191665068130072,0.03144922614126201,0.2566324476679706,-0.15505830769613746,-0.04230516540174283,-0.018699652449157115,0.06138715703492296,0.010496559961996409,-0.06645422128908499,-0.057249169098772576,0.06152587844207979,0.09359856569689903,0.04298966193857741,0.005180178651469034,0.19664770164735199,-0.015353338828519261,-0.031565032295751506,0.3758461329185006,-0.07538640464223505,0.10257212108041,0.1898905619818603,-0.1120768991439408,-0.035782686200217344,0.03377260447422154,0.08550944238855075,0.07609158400661176,0.09972941519870446,0.4946650426985806,0.3001623663705025,0.12288870366105835,0.18435893753597235,0.1672905337444239,0.02851035884954345,0.19508125984004518,0.026901698647780893,0.1497429331356061,0.10750294914541096,0.046536250864525716,0.19442703104289186,0.039061448444829644,0.09158690803773593,0.24389741659536252,0.10682271598376028,0.17318693010834602,0.20869361026531064,0.0753785132231107,0.06615751656270222,-0.005341910469312772,-0.1572158270932783,0.017371056401539412,0.17709138111779607,0.1396293228108263,0.3002167568869012,-0.0957315422138199,-0.015012998386609659,0.20102763404368731,-0.08306214232873751,0.158562078685082,-0.1515359016100696,0.24241190277754007,0.04970696842856385,0.12250630227870027,-0.17558587917398222,0.715329062916585
Cuneus_R,-0.2217177481792672,0.19308709659183798,-0.003758550206092318,0.14118370301194705,-0.06361052529853016,0.45181087413483906,0.19701803902345724,0.28021490154985274,-0.06813422084087413,0.5033743219918012,-0.32483272354037446,0.6933518105125944,-0.22750223626198404,-0.04872390769461287,0.0023735683111228375,0.43202048700679474,0.3819916292679774,0.5608449030198492,-0.2915841342873824,-0.01973896125148293,0.310600801607265,-0.23384593033670242,0.4388465139550957,-0.06027871599733353,0.16490367115671084,0.23499993977586842,0.5101654510346154,-0.08537746582941466,-0.006619244704798383,0.8818563327283545,0.8402899568250467,0.6436730293182451,-0.0814250166975485,0.23199358816476148,-0.08764215269113382,0.6603259005978007,0.18554986661608602,0.4560663007218913,-0.23131085795284512,0.22291081440513594,0.06321440691795034,-0.1533993401860101,-0.17893194615692426,0.06134192325805251,1.0,-0.03775809509684744,0.044933599912055255,0.1839021589089775,0.41561305437132007,-0.3083236707223058,-0.041135198349528924,0.09279570642243044,0.2633442971658139,0.552129621437239,-0.22706585790635903,-0.005705941799433354,0.10035771437835139,-0.2245980280170953,0.6386225045673875,0.13413936661442102,0.05092166085209337,0.28905564327470706,0.5699613213544283,0.5537898913652487,0.3622891188647695,0.39011322059082143,-0.03191531350781869,0.22589448483371144,0.4040756917471294,-0.1139100007931381,0.5797504874884234,0.7201303797354769,-0.1794914583872887,0.3106892104362878,-0.28541979177800436,0.043652485033625774,0.6387735068599736,0.20208112704453787,-0.1812485273304197,0.39329137903030303,0.6765741276201725,0.7241745421057951,0.12993276715429175,-0.012394870057038153,0.47485784760276206,0.5471979467367005,0.8603486966634387,0.1413112309253041,0.36972772398892767,0.12234930220840298,0.8678037962373271,-0.13787274910239739,-0.2712546725608164,0.02277668865202679,0.6435423933710753,0.5308677540876799,0.7449951623068752,0.1659141133987281,0.6915539575539704,0.3377086153981255,0.06703654148916564,0.5051068944617821,-0.08969412681920794,0.5164530718849362,0.36782768648150754,0.6371632938825198,0.6552904502236638,0.4156357519648075,0.013138514293139131,-0.4638609564165968,0.16839944819443128,0.48459492407991656,0.36941562369590975,-0.14708474813362046,-0.05411584740423004,0.74641483053646,0.20363893553225487,0.17970831699230874,0.07418463520603333,0.5035409867760893,0.48327987066856637,0.7506090353753613,0.1436722670776676,-0.12551852151107468,0.3041502931084944,-0.1263652932436121,0.5294234802144998,-0.10375139435528258,0.4414993897297147,0.31753747536190174
Raphe_M,0.5042379144095057,0.03903602313091656,0.09954742152574629,0.3683507584161783,-0.0800885059897577,0.09110685346655195,0.4841834682799786,0.20325485594070752,0.15117051141424903,-0.05102339847639145,0.24594355847492777,0.1934426827938499,0.06805627590501262,0.699507712057212,0.5392899535396902,0.550072629316042,0.3686924997298353,0.18159451022309953,0.3234937489564308,0.673468343830625,0.2591812255216685,0.1532611635894299,0.04292599058031381,0.3372044046021197,0.3422731181091002,0.2653536341774386,0.11992459181407578,0.26810237407187243,0.14193291263302665,0.02836321390703713,0.2328897382169917,-0.021073022186403733,0.4777410487358463,0.32505554987109564,0.627757745451544,0.24605260000802298,0.4527775968937728,-0.09673940666786258,0.17787947772754412,0.17826274541151108,0.3238802452081993,0.6552479891752062,0.6106790352174907,0.13932410561895298,-0.03775809509684744,1.0,0.34021459373470414,0.04592507854306868,0.37879676273547597,0.40902509590823183,0.31236370840912614,0.5880528222143051,0.19343422951789419,0.13961620979990713,0.5560589836999217,0.31268432476225877,0.14101168365287015,0.36387186390138726,0.20141763512775232,0.474408584256029,0.6350497864127602,0.22779686851965064,-0.0030157516651279853,-0.005260585358279975,0.4494275675096127,0.2232039271863438,0.3772849032736725,0.0749654144570238,0.21006616922110183,0.5173626962502621,0.35053991852053523,-0.24955829501116567,0.13465054593805442,-0.0007152151957222501,0.4154731028474879,0.48313367258635304,0.32192545550496354,0.24606901754564428,0.5351110793832929,0.15426168039716637,0.12590979083392592,0.05894497678531564,0.37367033454036613,0.044613305383854975,0.1503485928351734,0.3224183054968701,0.009182514851841728,0.5169454607112909,-0.14930062669535316,0.12095105396305382,-0.18482540362054825,0.2693816190410417,0.4584216715709118,-0.03373213812908552,0.16980880760365283,0.02509135588942623,0.2859768017388731,0.5319519570567335,0.278900397746968,0.13700783163004174,0.5929035854012455,0.39926142317230584,0.027343782212108574,0.33053989819359975,0.48181991827317655,0.19281006920179322,0.2190818113513796,0.564934583732587,0.4794876894433856,0.2964996474940574,0.4958573480281766,0.24921832208024602,0.20672178888606996,0.26195320391051397,0.11205805705068403,-0.07176746188098507,0.6404535692405339,0.3837710253400836,0.39165259959382587,0.1660575383650299,0.37518748351935544,0.3089865097907308,0.22961534138236422,0.4873530205311736,0.33797081175866234,0.6407945711119161,0.03311433458556605,0.2990677903040078,0.35496727427508723,0.3576913796962654
VTA_L,0.197166206824386,-0.24882725614208462,0.15104374422445704,0.2715319362347819,-0.2289848729957384,0.02985880193597731,0.05705963815664058,0.30844030169865055,-0.03290500540498741,-0.2660766241886659,-0.09899565067050559,0.07928558630155351,-0.22284059416179833,0.37044399211211604,0.3028593130533085,0.12235762498565568,0.17828719999901715,0.193048297743671,0.05105071335311462,0.2444150796043892,0.3859128913370388,0.02007625098973934,0.11013209414193728,0.4491159255337552,0.19303326232392248,0.0660071231790842,-0.08696361909704463,0.22048220180390118,-0.13186789245890915,0.006522708109619592,0.19840541538249065,0.1118132404422677,0.3249571844162025,0.24554317200106496,0.22602322210572356,0.07611292740051594,0.2946757846789256,0.09965969508686011,0.11605789015754998,0.2609348438114055,0.029078116555370678,0.15240898931999453,0.26842180731572185,-0.07352198699498061,0.044933599912055255,0.34021459373470414,1.0,-0.0586712720544532,0.022069010155692275,0.13328839156989,0.15976109450377804,0.23397886471597734,-0.09138135328554085,0.01297265743437679,0.35467034107427275,0.26532374185448077,-0.0657810265261182,0.0584424357702493,0.13530405802878065,0.20930921438170805,0.04439747053939186,0.33501231989244284,0.08517830432948033,0.014633408201526208,0.2147556760926263,0.11468966354905612,0.11144090472565414,0.253066203659065,-0.09505459231325421,0.4773168212471122,0.29498709778030224,-0.015678250665791985,0.029425510671822374,0.17081783654876773,0.4708063994909923,0.26601604358348546,0.20172124892877888,0.250728369144289,0.23104277395058742,0.013921807283320825,0.09958355267901439,0.0018412035321198747,0.12381270245852295,-0.2770104709680308,0.11864385587688413,0.03638201501180574,-0.029668402941543822,0.2882183180580285,0.04141633000826622,0.12080812260637241,-0.02438916527682754,0.05859505039228553,0.14281045057241798,-0.14118974636292023,-0.06499926447754636,0.17270045075688673,0.22408860993854832,0.2027613583719914,0.21037321947588927,0.24207321383130517,0.2981832887459475,0.06787448084152764,-0.0659967776169275,0.15191633657377748,0.1265443358924827,0.25444708461601717,0.09098381359913793,0.1916550159047176,0.03975538479945472,0.12659392194339963,0.2678369009730824,0.21864830428441864,0.30754390032772566,0.3296039743909411,0.3613634170649392,-0.02269682365120679,0.3046968725052151,0.10130808717634013,0.25436126664421815,0.04810277103979684,0.3185678483651969,0.15540314806112954,0.3186513904349682,0.2422379969117174,0.5050619393100855,0.22921351784562094,0.07653862295471714,0.23664220826127438,0.1777600698515029,-0.024868101199529813
