,Insula_R,Frontal_Mid_2_R,Frontal_Med_Orb_L,Frontal_Sup_Medial_R,Rolandic_Oper_L,OFClat_L,Vermis_4_5,Caudate_L,Postcentral_R,Lingual_L,Thal_Re_R,Precentral_R,Thal_MDm_L,Cingulate_Mid_L,Red_N_R,Thal_LGN_L,Thal_PuA_R,ACC_pre_R,Parietal_Sup_L,Thal_VA_L,Supp_Motor_Area_L,Pallidum_R,Amygdala_R,Postcentral_L,Frontal_Sup_2_R,Frontal_Sup_2_L,Precentral_L,Thal_IL_R,ACC_pre_L,Thal_PuM_R,Cerebellum_4_5_L,Frontal_Med_Orb_R,Thal_LP_R,Fusiform_L,Olfactory_R,Thal_MDl_L,Temporal_Inf_R,Thal_LGN_R,OFCpost_R,ACC_sub_R,Raphe_M,Thal_VL_L,Cerebellum_8_R,Frontal_Inf_Tri_R,OFClat_R,Paracentral_Lobule_L,Cerebellum_6_R,Frontal_Mid_2_L,Temporal_Mid_R,Calcarine_L,Frontal_Sup_Medial_L,Temporal_Mid_L,Rectus_L,Calcarine_R,VTA_L,Vermis_9,Frontal_Inf_Tri_L,ACC_sup_L,Thal_VPL_R,Olfactory_L,Cingulate_Mid_R,Angular_L,SupraMarginal_R,Occipital_Sup_R,Cerebellum_Crus2_R,Putamen_R,Temporal_Pole_Mid_R,Thal_MDl_R,N_Acc_R,Hippocampus_R,Caudate_R,Cingulate_Post_L,Insula_L,Thal_PuI_L,Rectus_R
Thal_PuM_R,0.4121983967236368,0.33487464940756273,-0.2514395056136981,0.08138559980643033,-0.03750650728356535,-0.2411010385384106,0.6464237099811067,0.4857612222991058,0.6988000140214553,0.38280309820141856,-0.0236416737234015,0.5291966542803971,0.26072973353306794,0.5577114512253405,0.42768914233354693,0.43015211639730294,0.6057790484393609,-0.05016974628262444,0.5806376203020469,0.5861882512377741,0.5379669610937057,0.33623785015239316,0.15788877423955497,0.5524914830003353,0.2993310057438997,0.0981433992442485,0.5964603739145097,0.5368674835798806,-0.2722775572111395,1.0,0.6069989454865354,-0.20653326863737712,0.1610864102738659,0.43990213440516235,-0.05774962574437532,0.6070846123341521,0.3225536196764928,0.5449619782066469,0.21212849771713238,-0.09382684577482918,0.22767112040775853,0.6642544330634658,0.1776760049065445,0.5102776730890858,-0.010016179504025117,0.6421339834962693,0.5447038352051073,0.537075415065188,0.3907263693645688,0.5460830948871854,0.044959381906937254,-0.009167601487052696,-0.1355079990692562,0.4469773553909259,0.15518698597094532,0.06898190126469268,0.09338761935556404,0.361442523504714,0.6812478182592628,-0.043865825710576754,0.4888006001428489,0.39451949072571835,0.5102204364582744,0.4437264884479659,0.20928287167647155,0.354679254773357,-0.0564165747341332,0.2939020366363799,-0.11069612830575294,0.5459672942079691,0.37962614814700046,0.46310663473741565,0.02301543281801419,0.3304915412519883,-0.05171396166607587
Cerebellum_4_5_L,0.3110373645118188,0.48647654866794027,-0.1486164366619041,0.3842485588819098,0.18970877017499285,0.055787499353931826,0.9034601204407804,0.34971371417711183,0.7902967175574698,0.5848162216805033,0.08405852240979973,0.7646595607059308,0.4857671028158256,0.8252347453533205,0.4446248142567806,0.7076249868792246,0.5955005260094683,-0.10237484701164531,0.642196377506141,0.41947175092238387,0.8098010287849354,0.38423038880810634,0.12078801720685926,0.7447946991762141,0.5914431242659841,0.3531502986042,0.7982089034305071,0.48031242669109964,-0.29525630505145606,0.6069989454865354,1.0,-0.11165970397520719,0.23274595746596372,0.8346434417211032,0.2919710410566938,0.6085178268282971,0.07526931121574094,0.5254125538452296,0.23893890454346126,-0.00957330953113727,0.39926142317230584,0.6004723646174386,0.5054922556911774,0.37805657193510545,0.154105249284355,0.7604909493965031,0.5666189500794305,0.5313023600402494,0.17188663411376617,0.7590417166965697,0.2446031474453015,0.28368723381936023,-0.16717845342192753,0.561232255407372,0.06787448084152764,-0.06981578175887304,0.3376775763820557,0.44441144759782303,0.6402642505551193,0.08888314729024163,0.8113206268647339,0.5906295500994264,0.5303507867536755,0.5299428336850984,0.31144854923127246,0.5138597924079807,0.37227130266100855,0.4433492393719824,0.04456765763265513,0.6497506331582446,0.4076969417443075,0.7100163192943876,0.2683505633527554,0.5757451832575743,-0.0657078706407569
Frontal_Med_Orb_R,-0.5432577083190222,0.20434846195843154,0.9715192775081724,0.46769827870473163,0.6726237788926702,0.43282351529272245,-0.19580105867875255,0.03686733219119087,-0.38187643102698665,0.17504459420211574,-0.2971534318591086,-0.1309561341585197,-0.06852614737787033,0.029684136845172807,-0.15129219293271318,0.21443606950762442,-0.23362647174727777,0.15519964706145764,-0.4092639654451084,-0.28469445144736055,-0.07148020196258258,-0.32354746667250145,-0.25804570517494485,-0.31211541243586405,0.31467303097583593,0.5656789247180292,-0.2524876889303255,-0.18530243849481715,0.7256208678517487,-0.20653326863737712,-0.11165970397520719,1.0,-0.17286260597678108,0.22141275594496607,-0.21766832172070144,-0.018018013847924126,-0.5306303116405057,-0.04629977565422751,-0.4475223855043592,0.4569227779266444,0.13465054593805442,-0.11061358277820388,0.2601995861885764,-0.6261375360770328,0.6068633823792839,-0.43646433182328,-0.5293119159997852,-0.2608018875090154,-0.4901800323712492,-0.18646898883447233,0.47361184113203275,0.6252809825993978,0.837983215518039,-0.12539571890053142,0.029425510671822374,-0.17719226407863628,0.5938426473470062,0.3602456160891835,-0.25452734605050303,0.21047305096173696,0.047668772669549116,-0.0180286205755595,-0.40449843847006,-0.12830491896624863,-0.21443103911074385,-0.055129702276573496,-0.01882841853324315,0.007322852009382451,0.20476247435579847,-0.25467990197013557,0.03460219512609298,-0.30639247023991484,0.641805469947262,-0.20724196897906697,0.6993226012597372
Thal_LP_R,0.4607734107947597,0.32046705893021643,-0.2039535322636267,0.16491413943206046,0.010139213410705481,-0.21655156165254014,0.2497203976923857,0.14152009566163445,0.3648817622032157,0.2219918082005827,0.3247404706098242,0.4229400508322291,0.16572905680956396,0.25244649899391364,0.024681718045979933,0.15725521426504513,0.13535448698765576,0.33130643964177764,0.23200236257214127,0.24697380788410364,0.3552705767659366,0.17087632575539802,0.14126652018797342,0.32039761589378496,0.24279344364215508,0.11470988383044992,0.41829273130748207,0.3806197861447182,-0.07693265907576056,0.1610864102738659,0.23274595746596372,-0.17286260597678108,1.0,0.057611306031964474,0.05879228807237499,-0.0024265185884750767,0.4355977750448312,0.0481754722138493,0.18724289621116597,0.0822829939248313,0.16679826893724783,0.026710589008638177,-0.06108597926556215,0.39644019682290643,-0.1108759346780119,0.3696617597168664,0.35888298691230663,0.4730882858225204,0.38293905470911105,0.39665385629899796,0.2482990330104896,-0.14841890539362193,-0.3008804577760882,0.20220149630899753,0.05683212550716744,0.23365183336331344,0.027687098733325366,-0.0047510363299541215,0.29997878701610253,-0.3862107582338311,0.262693963509842,0.12474523198888361,0.44407875937167784,0.22967388059620672,0.35106446251772866,0.03305903585928266,0.0874675728543595,-0.0530325087383071,0.207919873681503,0.1820901210639122,0.19642351717718987,0.1485462429851673,-0.1139591370316605,-0.07159097189588527,-0.06441915757142413
Fusiform_L,-0.014913551683987393,0.3046728029673588,0.17232060732849738,0.3427022954547334,0.3249872766551727,0.08988322597946388,0.8183662895322733,0.20180438944177734,0.5999757027391548,0.6715464405415573,-0.1628700111871592,0.5242960372740227,0.27242834153529216,0.714276168713161,0.42081966080144606,0.755940457742877,0.4582355428281009,-0.28494451744241,0.563014226992194,0.14732100386222882,0.642555278134358,0.0572690507769523,-0.16971864768416345,0.5624666665199878,0.5179929253307239,0.4077807246609323,0.5620117523884006,0.3204922380892666,-0.13756695800333288,0.43990213440516235,0.8346434417211032,0.22141275594496607,0.057611306031964474,1.0,0.07633411202536669,0.6164743833262902,-0.2925849885561201,0.41115748476344705,-0.07500962939299106,0.07775668252494095,0.3224183054968701,0.5016792438658769,0.6098335743874886,0.007864200991054247,0.5400359639275045,0.5508387302423028,0.3788574826440528,0.2467133832817839,-0.13052837081358998,0.65640055636271,0.21416969259598237,0.6833551612822693,0.09309523239779077,0.5540022557862382,0.03638201501180574,-0.2171355580777811,0.4376307474702343,0.4952276416630453,0.4110199924194714,0.14068175928377855,0.74188491223302,0.6814394555540632,0.2704759384773104,0.6121603016205523,0.2184543495581166,0.2842925287784033,0.413407871171778,0.3349082093616717,-0.04557370554956274,0.3208081956111431,0.20419415413197,0.5433812678528274,0.4092327309111932,0.5736357028615694,0.1344589555205619
Olfactory_R,0.12968346497695385,0.3606965426414715,-0.20660303057774612,0.27764492249841377,0.08700861314597307,0.11347432518333302,0.10190821208678398,0.12382306744019983,0.20597866008176602,-0.05257512179480731,0.1726925011554958,0.40034559823705074,0.5387980663298493,0.2721021256503991,-0.1450232614397641,0.09418763932740515,0.07644403619291729,0.16630332023816036,-0.049963456131836254,0.19160465457716208,0.2847110591699092,0.5146485285683159,0.5469325368108039,0.17907992012167506,0.36440804457945236,0.21111028239426494,0.29978246245039547,-0.03839489626703853,-0.05848695575295696,-0.05774962574437532,0.2919710410566938,-0.21766832172070144,0.05879228807237499,0.07633411202536669,1.0,0.14466627316587136,0.033963612718305086,0.18590306860645284,0.26173290305564223,-0.13557925379889327,0.36387186390138726,0.08024996816751845,0.3015296709602851,0.22323655405294268,-0.2360221810233588,0.14418468316215813,0.0004965374502806885,0.31823895096939697,-0.004560795525475795,0.03678618912561792,0.23176637410150508,-0.23697520298143523,-0.2545193562290742,-0.075354338602049,0.0584424357702493,-0.23014135526363175,0.08607646520102848,0.04374682779303865,0.052384453052398916,0.15124903844215,0.30594187773899356,-0.1892714229446504,0.20032695163620617,-0.2506128228576598,-0.02457344120054518,0.5235330731184338,0.28788076500365534,0.4365107990974686,0.2630640837827573,0.5032987797204419,0.29608748206268826,0.37193751246062684,0.12966475150727205,0.1965283308981761,-0.20445682672231758
Thal_MDl_L,0.0831520539847031,0.335801731636501,-0.07586638867713656,0.19001939365035606,0.1619831823918294,-0.24699488206999942,0.6052594110658122,0.5663398973725284,0.4576757799383064,0.3049017503385497,-0.2816019707277386,0.5019842390376578,0.5019031431563299,0.5143993942208072,0.23505222798286413,0.5257755935563059,0.7828327542738259,-0.19759736500510036,0.34244266587106953,0.5582550693646963,0.438644574802019,0.4292392208003587,0.2490340660620156,0.41398124013090565,0.3926910469530627,0.1390985774807492,0.47980810925629924,0.1826620731655341,-0.05022498986971045,0.6070846123341521,0.6085178268282971,-0.018018013847924126,-0.0024265185884750767,0.6164743833262902,0.14466627316587136,1.0,-0.11712797016917333,0.425113253372474,-0.0787739567724461,-0.24087330774901713,0.32505554987109564,0.8446168517220968,0.40218700730747503,0.2162287089461195,0.23793878342918312,0.5367403890484794,0.34576467194950145,0.2887763522577729,-0.10401581814921387,0.41447704370148786,0.023725666810868493,0.3085169207866998,0.001077975398660701,0.32101914199341114,0.24554317200106496,-0.3233919421689782,0.2719683608841298,0.5814625125230898,0.447583551420164,0.1724014154816715,0.4810147718124214,0.325467600738216,0.14928964242579554,0.25712336626190235,0.023381296506222303,0.4658214325909505,-0.0009524907920337672,0.6413840495869838,-0.10921983467104232,0.4885756137523913,0.4618304030815264,0.4645904994198169,0.2123319544555065,0.5347617088986776,0.007216415234550426
Temporal_Inf_R,0.8752983897560119,0.10312480057806547,-0.543569566195754,-0.022647054894670345,-0.35535004029909345,-0.17455658068868377,0.17251351461533224,0.24688025376408881,0.3970188589502327,0.07770208494055983,0.3154052267168492,0.2809535211560369,0.13516189498896874,0.050031342959998955,0.28737769220574605,-0.22499219541181478,0.1271380698410825,0.19948826395292824,0.3579194711871556,0.35618599295399267,0.19804108654497962,0.3771489414114253,0.40834916671199395,0.39853482415155805,0.055763871810096816,-0.08692618438069019,0.42134228763714365,0.6066312766195057,-0.36259955625210816,0.3225536196764928,0.07526931121574094,-0.5306303116405057,0.4355977750448312,-0.2925849885561201,0.033963612718305086,-0.11712797016917333,1.0,0.25727439143550923,0.5931816375423004,-0.3222378857184409,0.0749654144570238,0.016476200069130517,-0.49167683639462395,0.8230694365071477,-0.6556637999275529,0.3983382163683774,0.5873782366198795,0.5114809842517797,0.8627981729699525,0.32072821791813777,0.042148544343173985,-0.6801706671236516,-0.4962630173798328,0.3360719274397799,0.253066203659065,0.5242206086401308,-0.30456734440746486,-0.10913684486491768,0.5383619506915601,-0.3673879267632932,-0.00011695092128494458,-0.0790078615704847,0.4536291800279249,0.14006495629789473,0.39937837867296105,0.24140795868790046,-0.15722160454835687,-0.1206092265436678,-0.18005384807955993,0.45384130096012787,0.28581157293944376,-0.026296606003577073,-0.3717715282292094,0.07193044327324813,-0.3377782510691118
Thal_LGN_R,0.3921942897383117,0.34808545461202317,-0.08776510621489583,0.2583298442481719,0.13559974840698194,-0.08742314332398696,0.48052007701089955,0.32377263467005724,0.5621404708397358,0.526171270477593,-0.06148397132844496,0.47990926262507433,0.24828611815353888,0.4936410390054064,0.5659336914569538,0.4054789868504669,0.24217845304673052,-0.005463882251038101,0.38365430865803846,0.2872617692301973,0.43083900711097933,0.3580614948182119,0.16729554730396956,0.44097253717062407,0.4825747257509918,0.3265504729184027,0.527653725674728,0.50691482641796,-0.10771148081260273,0.5449619782066469,0.5254125538452296,-0.04629977565422751,0.0481754722138493,0.41115748476344705,0.18590306860645284,0.425113253372474,0.25727439143550923,1.0,0.03561383389306194,-0.07966891722821821,0.3686924997298353,0.2726729124494937,0.281117235786758,0.386926039736536,0.04817018868315713,0.41720648505100527,0.37750976917143936,0.4794660166316839,0.3865434100592688,0.5365555964496854,0.2147889174816153,0.003443902654443482,-0.0695228063563541,0.52308416666054,0.17828719999901715,0.10102212268012183,0.20946927470203947,0.3623695117341272,0.5207382782603877,-0.2120432755399206,0.5251410933156844,0.2023398379857646,0.45574487418646936,0.3344717309650884,0.26311843562961484,0.4052752474098738,0.2311884870773561,0.20873790682726664,-0.24088281703967945,0.5743230390358685,0.3533181596291127,0.37316709279809473,0.20041122526192381,0.6341212107895604,-0.005418748449216762
OFCpost_R,0.6572096395078668,0.20190043751834935,-0.4085837681876236,0.13360504165151205,-0.2965788850860858,0.10737350399528862,0.2497877586722995,0.2020628302617827,0.3509493081768926,-0.04019603353737819,0.35863371822378215,0.36181833784176753,0.24938938301369312,0.18549269143306646,0.03363828210378012,-0.06849383084705474,0.14949187810641765,0.2985506680781876,0.421015594961605,0.25745237428225304,0.39835472248754433,0.3120851854557095,0.29709588559081174,0.5606328205769233,0.12522811276248177,0.042541661167787806,0.45377664636962134,0.4124392805961884,-0.3230035114770553,0.21212849771713238,0.23893890454346126,-0.4475223855043592,0.18724289621116597,-0.07500962939299106,0.26173290305564223,-0.0787739567724461,0.5931816375423004,0.03561383389306194,1.0,-0.21176508854143947,0.12095105396305382,0.12776264900612574,-0.35878823972477164,0.6859767417875494,-0.5674075510081642,0.3893479570123309,0.45442608956893366,0.42338291238448955,0.4187000286004002,0.22832057896482524,0.16690238796985965,-0.4006792483813534,-0.3765315633927312,0.17950955938625204,0.12080812260637241,0.1541713491890121,-0.12630512180430198,-0.0748970774641425,0.3387260864682813,0.033966769415777746,0.07131944716094625,0.1513957913448593,0.14580966241531346,0.014197988525358241,0.2652359130158895,0.3832710280481686,-0.09139408116696818,0.05229132956986572,0.1245398758219554,0.41893782478871383,0.3325881789705726,0.17625723297700088,-0.19363465694832344,-0.08023035199191353,-0.3342738992977228
ACC_sub_R,-0.39167712988531467,0.14890292342467634,0.46057567175667274,0.2405133659158644,0.2711216045283746,0.24798998550507056,-0.09340952662710998,-0.18863371724513753,-0.11440247062173106,0.07197506060923418,0.1162173929118501,-0.030430126346297735,-0.1732073601065278,0.07087980168334031,-0.07580604610245173,0.2156783117416461,-0.2762754960067956,0.22219264391752325,-0.1645526907993333,-0.2511440402051872,0.055452949695657554,-0.3149718496154298,-0.31541907370927785,-0.11531861485842937,0.10523529204318097,0.24859986523003372,-0.10853821164888797,-0.16501479390998747,0.31197532421246965,-0.09382684577482918,-0.00957330953113727,0.4569227779266444,0.0822829939248313,0.07775668252494095,-0.13557925379889327,-0.24087330774901713,-0.3222378857184409,-0.07966891722821821,-0.21176508854143947,1.0,-0.0800885059897577,-0.23237460742687124,0.22097618107048303,-0.3644536700399511,0.29621566099385027,-0.23514932489374896,-0.3125330502012838,-0.10272182095656902,-0.2565413365788448,-0.06807588106471313,0.28335914780167554,0.29247632417038577,0.32518469508506026,-0.1535919983320153,-0.2289848729957384,-0.048633770300425996,0.29878974007469816,-0.014512533892004268,-0.2242500901493291,0.009202591010974755,0.0801594624325308,0.06926424399379573,-0.052691204553060596,0.008231831361023926,0.02940147828421906,-0.23431668646132167,0.1371505818141058,-0.12963750382241482,0.2789306756243851,-0.23775874348015408,-0.11094208301973901,-0.10170727441531359,0.2210227704000176,-0.32186048002141954,0.30604574037871124
Raphe_M,0.20672178888606996,0.6407945711119161,0.1532611635894299,0.6211284188251717,0.4873530205311736,0.2693816190410417,0.2190818113513796,0.5173626962502621,0.24605260000802298,0.3089865097907308,-0.03373213812908552,0.5319519570567335,0.5351110793832929,0.564934583732587,0.11243737908152089,0.37879676273547597,0.2236733190240508,0.2964996474940574,0.03854326926456618,0.3559300193364792,0.48181991827317655,0.5560589836999217,0.4154731028474879,0.33053989819359975,0.673468343830625,0.6570239824758208,0.4494275675096127,0.18159451022309953,0.23704525273891233,0.22767112040775853,0.39926142317230584,0.13465054593805442,0.16679826893724783,0.3224183054968701,0.36387186390138726,0.32505554987109564,0.0749654144570238,0.3686924997298353,0.12095105396305382,-0.0800885059897577,1.0,0.3683507584161783,0.34376912337055504,0.20325485594070752,0.04592507854306868,0.1503485928351734,-0.021073022186403733,0.4958573480281766,0.02509135588942623,0.2520133128641221,0.6106790352174907,0.12559746444751244,0.17787947772754412,0.2328897382169917,0.34021459373470414,-0.14930062669535316,0.5016830736431599,0.5169454607112909,0.35053991852053523,0.24594355847492777,0.550072629316042,0.05894497678531564,0.13961620979990713,-0.07770521646609972,-0.0030157516651279853,0.699507712057212,0.03903602313091656,0.4777410487358463,0.18368063619264174,0.5929035854012455,0.5094570455864064,0.3837710253400836,0.5285868581628257,0.1660575383650299,0.027343782212108574
Thal_VL_L,0.1812278122997429,0.4622685510376576,-0.13968440428745188,0.26624111272033957,0.13109498456359953,-0.16707028001303886,0.5621994737629704,0.7459941636141925,0.4655403462416875,0.16356583697243585,-0.23330442387916175,0.5953569752506915,0.5997884506832577,0.5363322865920509,0.08870341210478278,0.4933431681430098,0.8259970687151821,-0.07087385617286728,0.3378040986966828,0.7511674932517874,0.5125232482613683,0.5387153545843796,0.3274038014152487,0.5045672914598864,0.4196421390452081,0.16362683206732026,0.5720235152025612,0.23490376309010216,-0.052672994374885755,0.6642544330634658,0.6004723646174386,-0.11061358277820388,0.026710589008638177,0.5016792438658769,0.08024996816751845,0.8446168517220968,0.016476200069130517,0.2726729124494937,0.12776264900612574,-0.23237460742687124,0.3683507584161783,1.0,0.29659058557250745,0.35055347387502883,0.0602641688596736,0.5914223220653336,0.32322757170421346,0.44669085887359056,-0.07611397613007148,0.3613314055418296,0.10685192503193973,0.16980543566822545,0.03230448629705601,0.22913435684701175,0.2715319362347819,-0.29739403867858083,0.2568247486927074,0.5963883388805035,0.5543295495299828,0.3423763353624858,0.438479648965328,0.29471784494522046,0.11302166667975029,0.12441534384827477,0.02115410520978885,0.5753875014864193,-0.1796487091677143,0.6579628012936288,0.04839917988292141,0.5887524969611001,0.5993092702530279,0.5282858317747929,0.21157612722878283,0.324637040293389,-0.02260376788645859
Cerebellum_8_R,-0.3506168256705559,0.33417905196957387,0.24429307297317696,0.31525803884671244,0.4436435820680004,0.1202614135620347,0.3134016977214195,0.06424604948285319,0.29653587116451474,0.46321089194977544,-0.17720169577479092,0.32453377599864536,0.29009488922284393,0.5746670480439524,0.16515002328596737,0.6898850776320653,0.21833609398911966,-0.22645831734195213,0.08655645485820157,0.01145765050026027,0.35306381064733217,0.05692408924143412,-0.1080117378590696,0.13960581523675017,0.4147934124175176,0.38084549514464383,0.20397090774339302,-0.0715301942663887,0.09998425689778788,0.1776760049065445,0.5054922556911774,0.2601995861885764,-0.06108597926556215,0.6098335743874886,0.3015296709602851,0.40218700730747503,-0.49167683639462395,0.281117235786758,-0.35878823972477164,0.22097618107048303,0.34376912337055504,0.29659058557250745,1.0,-0.31578309284945,0.5318166161683193,0.07036404239405394,-0.12449641232683416,0.12682913756288813,-0.2732988475132774,0.3087559342320014,0.19304086570511056,0.5175127519008113,0.243063296179016,0.23085874649865415,-0.16732045787229122,-0.2852471023804147,0.4233123186886672,0.39006906182009055,0.11069469208309335,0.16317653549627117,0.6679499837802407,0.24055433701726,0.2598681975839411,0.23718575803920489,0.10619550062741195,0.2631063632547995,0.3983335007287339,0.4256335811977366,0.1423172531262694,0.19604502703998675,-0.0036530904627050643,0.38720842099645214,0.48302482825795395,0.3657949012413346,0.30683814215078287
Frontal_Inf_Tri_R,0.9117873821943956,0.27140178012477706,-0.6382340266083606,0.07990190584315555,-0.31926048869637885,-0.21034894853807404,0.42603299383356474,0.46186998901210613,0.6327398063496439,0.12265556306598706,0.2828132634483336,0.5586914790839886,0.42026248964716206,0.31690050241014034,0.32033873319048656,0.026198415603472254,0.3931313506869206,0.23064594661039273,0.5269126968448367,0.6056207203043417,0.45123713316483405,0.574070338375184,0.5131867967339659,0.6464967429852652,0.22617464853443947,-0.04341724991639123,0.6775536590316319,0.6521850777172621,-0.4099264257815045,0.5102776730890858,0.37805657193510545,-0.6261375360770328,0.39644019682290643,0.007864200991054247,0.22323655405294268,0.2162287089461195,0.8230694365071477,0.386926039736536,0.6859767417875494,-0.3644536700399511,0.20325485594070752,0.35055347387502883,-0.31578309284945,1.0,-0.6055470716798367,0.6600800073465224,0.6692441328133852,0.7236471911276563,0.6960317367771238,0.48296638100356254,0.07281828538311577,-0.5434128660480174,-0.560319608182455,0.3968889923377652,0.30844030169865055,0.2612563395632414,-0.183975239616013,0.02556327840236106,0.6656951543647804,-0.204791121954959,0.23722197259839192,0.10092296192025008,0.5216341021523963,0.19243621465406754,0.3308482702177357,0.4479491179774757,-0.11721563684530871,0.1724617899023362,-0.13253182833909732,0.6605848707071307,0.5094377563599826,0.28290359249268665,-0.2860256737744326,0.24724485959976705,-0.4428292683335891
OFClat_R,-0.5478904123839637,0.07804622929769196,0.5826344287274826,0.17011600143485278,0.45461312846686314,0.09322489854564474,0.14400931874382686,-0.1436813808274968,-0.056185892127199336,0.4099006259184762,-0.35723570678237676,-0.05905001473314444,-0.1436442158299286,0.2440918666675711,0.059579376969504744,0.4607524432404109,0.01560201106327065,-0.28015416917962305,-0.020229469717579832,-0.3038696516040253,0.07035337065562404,-0.38650474624374226,-0.45776037035110895,-0.09156886542540359,0.1537881235428918,0.28446795976031836,-0.12642701385717803,-0.14071936808903654,0.29113904377306876,-0.010016179504025117,0.154105249284355,0.6068633823792839,-0.1108759346780119,0.5400359639275045,-0.2360221810233588,0.23793878342918312,-0.6556637999275529,0.04817018868315713,-0.5674075510081642,0.29621566099385027,0.04592507854306868,0.0602641688596736,0.5318166161683193,-0.6055470716798367,1.0,-0.15908555203453822,-0.21439457776790713,-0.2759595216951832,-0.4738813242978306,0.1074337711353609,0.12372545608941797,0.8202048135557379,0.47034516890320793,0.12436408382122369,-0.0586712720544532,-0.2091896618743967,0.5022975756811646,0.3369582693180055,-0.17517703666876647,0.0562479744398402,0.31993548727780435,0.40799685392058277,-0.1277777029447323,0.2588309252183222,-0.06642846610769992,-0.14345393589694114,0.2337671628929199,0.06767981948773129,0.04188661397261643,-0.31675724243758197,-0.1700583930129417,0.06905031396151846,0.4403583555498005,0.16941934556334987,0.4512942859235458
Paracentral_Lobule_L,0.5494763571212056,0.306558990929156,-0.49357739678575224,0.06344157185000883,-0.21148194852907434,-0.2786750095536699,0.8415854551915092,0.3877925415371191,0.8369600573359159,0.349943234209762,0.07322385548044637,0.7119419828713289,0.3825497772917356,0.5046393224263644,0.4348186932571582,0.369965734081406,0.6542304633477973,-0.1055706262421615,0.7519838407759911,0.5488211144543139,0.7022037103244921,0.430129325002554,0.201869757184745,0.7851078633338332,0.3258732717383941,-0.018730762274842966,0.833931052626042,0.5295539768842,-0.5190555167811711,0.6421339834962693,0.7604909493965031,-0.43646433182328,0.3696617597168664,0.5508387302423028,0.14418468316215813,0.5367403890484794,0.3983382163683774,0.41720648505100527,0.3893479570123309,-0.23514932489374896,0.1503485928351734,0.5914223220653336,0.07036404239405394,0.6600800073465224,-0.15908555203453822,1.0,0.8089862039812499,0.570724873423813,0.39224033470744335,0.6900675272556072,-0.035194551349549595,-0.06631406261149118,-0.4623308942533809,0.4539378719142613,0.11864385587688413,0.03002695835067058,-0.01553750477562547,0.2132899115740218,0.6701713293561367,-0.10030125093000054,0.45299387109198735,0.47806887630268935,0.5112754143649307,0.5253558855753194,0.303846512069763,0.35120864776359,0.17832112703939298,0.26821287267266725,-0.1624996988064038,0.6046426517019413,0.40629820206543904,0.5920791981209971,-0.15854054016753197,0.5500887850758824,-0.27728548414705945
Cerebellum_6_R,0.6763194896520281,-0.004853604340729396,-0.6009169597749544,-0.18695806926835193,-0.4244273041393245,-0.3317464222351717,0.7696793844556897,0.13120988769738293,0.7236363612763762,0.38767325942153746,0.11724930529992394,0.39842008017963254,0.07811173812544996,0.3043558055501061,0.5496450919015325,0.15253630270767526,0.4790891710649459,-0.27730398394956546,0.8210385560653288,0.32293734962854453,0.4665495063904882,0.1961079044867747,0.0997156624880861,0.6796473063556222,0.04024578493462181,-0.19994199046918174,0.6247116276237575,0.6134366648229841,-0.6698336498780653,0.5447038352051073,0.5666189500794305,-0.5293119159997852,0.35888298691230663,0.3788574826440528,0.0004965374502806885,0.34576467194950145,0.5873782366198795,0.37750976917143936,0.45442608956893366,-0.3125330502012838,-0.021073022186403733,0.32322757170421346,-0.12449641232683416,0.6692441328133852,-0.21439457776790713,0.8089862039812499,1.0,0.4091727696091825,0.6378019079728536,0.6551600919358469,-0.20249534744796877,-0.14987140096867832,-0.6045274088281085,0.5936505665347468,0.1118132404422677,0.2910579689180781,-0.2288945946745098,0.023389949340640738,0.6006949321019995,-0.34115179227895515,0.2798934320627802,0.5222665980525041,0.5211643502660789,0.6539882077886102,0.5306957553234993,0.12054298965531195,0.2222859602303564,-0.011375006865842606,-0.34997651413195435,0.3774697936861377,0.17007064023392407,0.33053242862173354,-0.3803777043411693,0.5288258482379102,-0.36440701672814146
Frontal_Mid_2_L,0.6200031038583974,0.6737772490761271,-0.281875176791594,0.43453848888142893,0.20539788629715167,-0.02704889475376665,0.43496175411018545,0.6174927580921019,0.6123787573319636,0.27339517383307926,0.2006023864302354,0.7763579462632765,0.5889778533584273,0.5417713037662407,0.19925472356749835,0.3521359292299426,0.35524292920962935,0.3738911455014242,0.3667012106739428,0.6361804435642262,0.6761532459849505,0.6064529505532298,0.4582660142130362,0.6561686663441715,0.5897225725070054,0.40507813215692834,0.795989079986131,0.6104743981809424,-0.031875883032921444,0.537075415065188,0.5313023600402494,-0.2608018875090154,0.4730882858225204,0.2467133832817839,0.31823895096939697,0.2887763522577729,0.5114809842517797,0.4794660166316839,0.42338291238448955,-0.10272182095656902,0.4958573480281766,0.44669085887359056,0.12682913756288813,0.7236471911276563,-0.2759595216951832,0.570724873423813,0.4091727696091825,1.0,0.4185824634623639,0.5083106915158531,0.42645180426729307,-0.2093240651014103,-0.2034225292132733,0.3463240761871554,0.2678369009730824,0.0727871610240351,0.2576729107968874,0.3334583308910346,0.6143687008740252,-0.05878324901439289,0.5121420791220871,0.14694772357121608,0.5108539618127873,0.1463113555649867,0.2610124005077411,0.5647598157086541,-0.046130843778338586,0.33310346343077335,0.10446790223184126,0.7256311932624384,0.6487456879620213,0.4122915733823229,0.18026091560900429,0.19891800680368024,-0.16817818318900635
