,Vermis_1_2,Temporal_Inf_R,OFCmed_L,Occipital_Inf_L,Vermis_9,Frontal_Sup_Medial_R,N_Acc_L,Cerebellum_7b_R,ACC_pre_R,OFCant_R,Vermis_7,Paracentral_Lobule_L,Parietal_Sup_L,Thal_AV_L,VTA_R,Thal_PuM_L,Vermis_6,Occipital_Sup_L,Frontal_Med_Orb_R,Postcentral_L,LC_R,Pallidum_L,SN_pr_L,Thal_PuL_L,Cerebellum_Crus2_L,Thal_MGN_L,Frontal_Inf_Orb_2_R,Vermis_10,Cerebellum_Crus1_L,Angular_L,Temporal_Sup_L,Thal_PuI_L,Fusiform_L,Temporal_Pole_Mid_L,Thal_VA_L,Hippocampus_L,Thal_AV_R,Cerebellum_7b_L,Frontal_Sup_2_R,Cuneus_R,Temporal_Pole_Sup_L,Thal_VL_R,Supp_Motor_Area_L,Cerebellum_4_5_L,Vermis_8,Rolandic_Oper_L,Occipital_Mid_R,Raphe_D,Parietal_Sup_R,Precuneus_L,Thal_MDm_R,Lingual_L,Hippocampus_R,Thal_IL_L,N_Acc_R,Cerebellum_3_R,Calcarine_L,Cerebellum_8_R,Rolandic_Oper_R,Cerebellum_9_R,Temporal_Pole_Mid_R,Thal_PuL_R,Supp_Motor_Area_R,Thal_MGN_R,Calcarine_R,Lingual_R,Thal_VA_R,Cuneus_L,Precentral_R,Temporal_Pole_Sup_R,VTA_L,Thal_VPL_L,Rectus_L,Occipital_Mid_L,Cerebellum_8_L,Thal_MDl_R,Postcentral_R,Red_N_L,Temporal_Mid_R,Red_N_R,Raphe_M,Frontal_Inf_Oper_R,Parietal_Inf_L,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Occipital_Inf_R,ACC_sup_R,Occipital_Sup_R,Amygdala_R,Thal_PuA_L,ACC_pre_L,SupraMarginal_R,Cerebellum_6_R,Frontal_Med_Orb_L,Cerebellum_Crus1_R,Vermis_3,Parietal_Inf_R,Frontal_Sup_Medial_L,Rectus_R,Cerebellum_Crus2_R
Thal_MDm_R,0.5678221095312761,0.06768257561616857,-0.048336286664466606,0.013384619413652689,-0.19691614690937456,0.3863068333041324,0.43865049758199365,-0.04006324531286749,0.10790342062960484,0.010271309237874513,0.30033422418000955,0.48621020880673893,0.3056444620364486,-0.02019629154286567,-0.008504956697729438,0.3535075140329773,0.07275119875068113,0.08902395234848687,-0.14513076781374865,0.5032843550808668,0.2981468864395922,0.5206502676994847,0.20422459817617455,-0.07697643570027381,-0.051656936959663266,0.5713816490960487,0.22845102712173634,-0.24573402460010133,-0.1365822709728312,0.19070394914647054,0.16169787408676603,0.3961043589576427,0.4730201141653125,-0.13320177225932206,0.496735536708181,0.6685096054234156,0.5688779042726262,0.4555118463578366,0.511786352502839,0.13413936661442102,0.05955661097028523,0.5331569636103302,0.563959650045158,0.6448020091334321,-0.057387723197007516,0.17097036130745258,-0.09297992002792994,0.33668890073389296,0.21935355418297667,0.5264862881275421,1.0,0.22188892810158448,0.6878767008412955,0.14520303418665592,-0.013366935458156471,0.6283989575097596,0.36883531146899645,0.36029379853819193,0.3367247997283615,0.1865902332323716,0.08290430691801713,0.4657987683471438,0.5818712697222965,0.5298329088353544,0.2599072185584162,0.26555217829578237,0.4030147751084675,-0.021486592682104483,0.6174613727913625,0.14537359132747937,0.20930921438170805,0.38684242253391776,-0.09253794104244975,-0.045382255077459265,0.2243451566520292,0.8094632367817108,0.5292853138693238,0.18343080314696306,0.04511189628701602,0.25738419831491066,0.474408584256029,0.3613861850353611,0.3757801417118752,0.28434389741907246,0.38456492182639695,-0.08467670270699329,0.44105414934885806,0.08745102561162847,0.39289083929823626,0.3893526765610224,-0.11375570395711043,0.2877925919485788,0.2335978185896392,-0.15259477544422984,-0.08898001877025614,0.6535027672509226,0.2918556357882314,0.2905223302767027,-0.14460233648734913,0.062466404824035884
Lingual_L,0.4998585840006979,0.07770208494055983,0.22244268065397546,0.4579894757010835,0.33946608445305043,0.31162890872277,-0.05605324679282627,0.20102763404368731,-0.24726992070719592,0.4160207265307185,-0.019080373835400812,0.349943234209762,0.5596870597956849,-0.1909276468377879,0.33668138570844014,0.3354417819762636,0.38313381569703314,0.7894602570679023,0.17504459420211574,0.49586920834328885,0.5099400652008319,0.19823891945008504,0.1975248907068366,0.5839042227155032,0.5785089951844468,0.19492028252881646,-0.1654855210426961,0.6007547361666362,0.45094615375323277,0.6119652838970153,0.3748439060845784,0.5459604625451435,0.6715464405415573,0.24110285205420798,-0.09653316023129498,0.47098358872142687,-0.1556402054866433,-0.10411807281610534,0.43969149202290625,0.7506090353753613,0.2505538936109593,0.16660275439434508,0.5233395227948754,0.5848162216805033,0.25390707746445773,0.3554487482427142,0.6544749214612263,0.4247260426027612,0.6919678029270308,0.4883386509012548,0.22188892810158448,1.0,0.22559278916865666,0.5390627259581736,-0.1650991370991801,0.3558757708352061,0.8221468982894626,0.46321089194977544,0.114669467685195,0.4326546275651582,0.2854391757879991,0.48185034180757286,0.4583115479913403,0.22706616910967567,0.8691443396466525,0.8168056729767247,-0.22583792399687888,0.8425480274254494,0.40064414001208826,0.36077984434668087,0.15540314806112954,0.7735035094270957,0.06426362114235966,0.6604854587961687,0.4927474902578268,0.11884044932634215,0.5591353780982234,0.6050251475916187,0.35570042104704525,0.6811151346895834,0.3089865097907308,0.4611291098182115,0.5794488277909671,0.4307494506095927,0.12265556306598706,0.4731063860138389,0.28443827082601963,0.7531104778038007,-0.1824810679617306,0.5108534376050169,-0.1624928168224386,0.46698946254389995,0.38767325942153746,0.13460300947259837,0.21160620400544863,0.2943478422321284,0.6662934147407514,0.29118037052505485,0.16173975053276363,0.5265943315248879
Hippocampus_R,0.6325105810959873,0.45384130096012787,-0.0524916767749369,-0.0926284481230655,-0.0868922452684853,0.5096735725699686,0.5542728906588851,0.026901698647780893,0.20911599180249227,-0.20099661142023134,0.24459256619827982,0.6046426517019413,0.31677247776289996,-0.03747312572565897,0.12146494689307855,0.25795462216709825,0.20693262779116084,-0.024157847230791573,-0.25467990197013557,0.6243968635173512,0.21246941704219577,0.6853570685900758,0.17243790806928685,-0.11589997114362074,-0.1844125269663941,0.6741501314136634,0.5978260455945928,-0.29654710318112965,-0.3840374642167142,0.02576101625534077,-0.027503352813418862,0.3915480069419287,0.3208081956111431,-0.09119536201093145,0.6634792312028024,0.8134800444725585,0.6328577625552163,0.3610297669565253,0.6868888057307708,0.06703654148916564,0.045105391271631184,0.6300757906285773,0.6509397017750206,0.6497506331582446,0.0805287751544462,0.13678445895407237,-0.11894781273503582,0.5706727727044107,0.09119077827511912,0.5705682232454988,0.6878767008412955,0.22559278916865666,1.0,0.020538580525012683,0.008217809633418565,0.702764918156949,0.42977649726876727,0.19604502703998675,0.6162737614956859,0.15445367253162476,0.013137133529932893,0.415499662683496,0.6398090111158868,0.40022102734773707,0.3088992655738887,0.4243696894515296,0.4644154808471836,-0.10585981984224575,0.8023155168877363,0.21397246279799037,0.2981832887459475,0.4085542298523466,-0.1942585582970297,-0.29444607360718816,0.36657531860391557,0.5519775318616194,0.621757665367161,-0.01593742425103345,0.3486938783410685,0.25071955444527844,0.5929035854012455,0.540687963356313,0.3765217279194079,0.21624068359050935,0.6605848707071307,0.14301417859109813,0.6434244499109838,0.005333236905793049,0.64426328637207,0.25056292698303806,-0.12669897669418678,0.4165270009885624,0.3774697936861377,-0.2649611592058128,0.23683055876572717,0.8538595697198644,0.19942443908406027,0.4088172439920545,-0.18862861470889253,0.10370831139775122
Thal_IL_L,0.2336677173566962,-0.280039411753003,0.3401770125247262,0.25523258186213804,-0.04388974164757935,0.42210448882229096,-0.2665317567058751,0.30439019965597325,0.03850873800497388,0.5691683395469167,-0.01654505025205839,0.15319961438651652,0.265672628713615,0.12065996010369834,0.3289879507740228,0.610140008209026,-0.008877358711003076,0.5227359710456227,0.46061793168793264,0.3119344053128238,0.30075236584268755,-0.06541132590233996,0.428929326155925,0.3336758919547759,0.36756937522155725,0.08030112434748722,-0.2650381567995566,0.20078948232265129,0.5039182007761406,0.538502992613841,0.6102742671329988,0.08119847379508446,0.6369029713124724,0.30893732873515883,0.06187454066188187,0.38210411464178423,-0.026585007309471307,0.26550694794069596,0.41677818302702563,0.38337092968759595,-0.011474709003970202,0.2963081134707956,0.4384331755465203,0.45125176213238966,0.06824852444788616,0.5109023474735102,0.22655192909716113,0.247740037032097,0.4483968961931376,0.30453244856863476,0.14520303418665592,0.5390627259581736,0.020538580525012683,1.0,0.22459496777611554,0.23457863738148257,0.42808398015959936,0.3891117864273638,-0.02251431921800572,0.3675653918123522,0.1876924111509548,0.18641761395916132,0.29594062675901345,0.11447577127153541,0.3170386068633825,0.32121451377603805,0.11639082118077279,0.46555255201615536,0.32481064692157746,-0.20927429407002665,0.059811939944171985,0.2752359575770748,0.34675162781122637,0.5888474120297221,0.3767988414618812,0.0465655001844084,0.2991285410712554,0.3551435388772271,-0.15200161373984605,0.13626325617368018,0.18998904919893622,0.0965444576300246,0.3832062110683328,0.6023458274515416,-0.14081514285995902,-0.06446126699795697,-0.047163147541243976,0.39993410984183053,-0.352174014411344,0.4377610462299308,0.2519250136046096,0.14223181799425638,0.04783145942851671,0.45659817267420616,-0.2516296307274748,0.33231794577091134,0.4218257729613935,0.37626593091889843,0.413523935095377,0.13493065578708677
N_Acc_R,-0.13232554865519564,-0.18005384807955993,0.11789802485897058,-0.379415652419287,-0.25552230604533216,0.37333057922245805,-0.006296107401564391,0.4019524200944142,0.4319218174899415,0.024189747556176706,0.16227922481905002,-0.1624996988064038,-0.24232787351826188,0.5636068914334734,0.04250129819287902,0.11520531822669026,-0.5572852831369166,-0.1850604944155019,0.20476247435579847,-0.018470127044176457,0.0014055158364485551,-0.176714386176802,0.45222516667287227,-0.09333767809684422,0.0041468962130392605,-0.0810889688345651,0.10524614038426659,-0.36658155180324953,0.01682161689406738,-0.0660970630305705,0.3071815991341592,-0.4602793566381103,-0.04557370554956274,0.12656183995665327,0.13500045992052348,0.1296857682971162,0.07464901365366837,0.302705488357266,0.23061956588748292,-0.2953425826281722,-0.2618384646002657,0.23291181789937393,0.17720848631234265,0.04456765763265513,-0.2751073731471177,0.3160162959193429,-0.388108446795746,0.02224127749382295,-0.18467781281620588,-0.13495047484207437,-0.013366935458156471,-0.1650991370991801,0.008217809633418565,0.22459496777611554,1.0,0.13888084134012652,-0.13384065380873905,0.1423172531262694,0.046527401776932174,-0.24594680492433862,-0.02367070648795137,-0.2265519180911772,0.11484205300273195,0.3125459015718439,-0.3252458462492185,-0.2345359812150902,0.5237359026966212,-0.2514298191625505,0.1932953598600372,-0.5653024162357174,-0.06349201436684876,-0.2878168448434802,0.24871682816778656,-0.15149900012910816,0.2410686513551398,0.09815581875684354,-0.11060731545946723,-0.41820905989183293,-0.3052171564961595,-0.5596762553036412,0.18368063619264174,-0.21148567154760115,-0.08655908684380678,0.35407196831653076,-0.13253182833909732,-0.45365424206591587,-0.2411270959858168,-0.32760857338928057,0.04459339431046185,-0.22281274277188948,0.3803496638545417,-0.10362166305309013,-0.34997651413195435,0.27154688618823025,-0.3319315527565489,0.31093371062972947,-0.08986829233230383,0.34204645643125603,0.2054977908809554,-0.16972821296517213
Cerebellum_3_R,0.372485111355434,0.020330256858650097,0.10844397890951654,-0.21682730127318517,-0.09616331886197271,0.6443940489235953,0.37647973289886605,0.14970277770076534,0.19517669121530462,0.20070295098818186,0.3235200323451852,0.28719378693280695,0.15130317890286463,0.028691084735697286,0.15322614976021237,0.24080334826251446,-0.04804634598261954,0.13176950001021523,0.06841549767480828,0.4541872495022579,0.5511828423877573,0.46553577089510145,0.17015348331995012,-0.15546256198839306,0.07891925586712176,0.5265986750769541,0.1354436588752269,-0.24307466189483595,0.06194141715122461,0.09738833028773536,0.35566907159376177,0.32612511555562845,0.45986847660274427,0.03960871138128524,0.28979750790758174,0.7041806005533348,0.5022697152695947,0.35313674780466786,0.6966318252700502,0.05092166085209337,0.22281115670828452,0.35634512750704656,0.6094031364518749,0.6325284370891606,-0.17134467490270078,0.45538713464748953,-0.11804274701359783,0.3932535849776331,0.23738406242739596,0.3435623797568313,0.6283989575097596,0.3558757708352061,0.702764918156949,0.23457863738148257,0.13888084134012652,1.0,0.3453655519455118,0.5529179667167378,0.23241586738694836,-0.030755069476255593,0.26055135952998076,0.45700844341305413,0.5900961368624671,0.4411426496651245,0.2636710292620607,0.34778905643066066,0.37076898641399436,0.0757661510510096,0.6412553363689801,0.06853939198821324,0.04439747053939186,0.3668988469674949,0.10643292286909198,-0.07595614118421654,0.4402483296662158,0.4716067010421794,0.4503160740844821,0.12073307596917748,0.04920089650938693,0.2286263773000889,0.6350497864127602,0.2130093474500875,0.2873980519212278,0.4671033023488816,0.20867345115258013,-0.1275277909171023,0.2451247402314537,0.023762733739217848,0.2458421151114566,0.24972033079595043,0.07483549816590723,0.3256699481366308,0.018323087501238067,0.09517002048868568,-0.0567940142754461,0.7497135265445108,0.3929221766592036,0.5408761606395951,0.11698384541053221,0.07536931823973757
Calcarine_L,0.702289417124138,0.32072821791813777,-0.03120427196802656,0.5062273758519273,0.24549801069294133,0.22622378017604544,0.061346725751497785,0.18180195263033758,-0.1583879127535881,0.04223429969451863,-0.10564205640005904,0.6900675272556072,0.7618552204300149,-0.06376074871648163,0.13932735695601212,0.4245887741777343,0.39218057388809224,0.6995896548625499,-0.18646898883447233,0.7608527057713238,0.48530213376863074,0.2927237904223751,0.10902500909639284,0.5539785430307504,0.5148789830443263,0.3985517685934574,0.16411777686947232,0.4951735144592411,0.01674562271022743,0.6385054567215485,0.09612330552518256,0.575877845148341,0.65640055636271,0.3069553173745428,0.23222604418853307,0.5732736235313348,-0.026638837768905202,-0.06419314954813138,0.4293742532406274,0.7785077671198858,0.0483869993339377,0.4624409809731828,0.6943846500366614,0.7590417166965697,0.3638552233364564,0.08042329870599667,0.6056446275487617,0.527237646943751,0.6030628237275127,0.7622831767589966,0.36883531146899645,0.8221468982894626,0.42977649726876727,0.42808398015959936,-0.13384065380873905,0.3453655519455118,1.0,0.3087559342320014,0.4699337951214183,0.48641195163191264,0.248271168684174,0.3607812501904576,0.6576162347772436,0.3438814594588997,0.8601698887082274,0.8687614274757062,0.01550733340414696,0.6280297294849102,0.6322423132729162,0.396953151900023,0.15594342768850744,0.741698120631727,-0.27296404394126406,0.5143004008473249,0.5339332871812268,0.17505519584445825,0.7921006145726159,0.41058817345008075,0.5028026422076899,0.6518081719234987,0.2520133128641221,0.7296132766589823,0.749131879405236,0.22168000492098283,0.48296638100356254,0.5751688380441943,0.47603841718849466,0.7781949026149082,0.0031186564141645733,0.5625784861476629,-0.3857395911300266,0.6187485276681323,0.6551600919358469,-0.2331257970625035,0.3143789242520307,0.4723269297245192,0.5925256656345895,0.1586576030551635,-0.09606046875548302,0.5671779943746541
Cerebellum_8_R,0.2798397034507581,-0.49167683639462395,0.21594042508156236,0.08948875298375415,-0.2852471023804147,0.31525803884671244,0.10938228784342353,0.29498913099268137,-0.22645831734195213,0.5804003560237218,0.10790809409858448,0.07036404239405394,0.08655645485820157,0.06100640108664336,0.20854259364545205,0.35384069497234677,-0.044381446839422384,0.17777553653421546,0.2601995861885764,0.13960581523675017,0.4904635893695321,0.20298087100047457,0.30268905805145285,0.2791811511594547,0.38302975714014287,0.2506470596083291,-0.45124442665520137,-0.14862771034654526,0.5223361251357423,0.24055433701726,0.5586246883641873,0.3657949012413346,0.6098335743874886,0.08683339995262274,0.01145765050026027,0.5315926509049135,0.18521210460642487,0.42217097592557334,0.4147934124175176,0.17685127840906073,0.26294759002417634,0.1846517642101342,0.35306381064733217,0.5054922556911774,-0.10004498101800835,0.4436435820680004,0.057375029820349664,0.31145420886366326,0.5405750380065968,0.261748896000104,0.36029379853819193,0.46321089194977544,0.19604502703998675,0.3891117864273638,0.1423172531262694,0.5529179667167378,0.3087559342320014,1.0,-0.29896527431665126,0.10799738062558097,0.3983335007287339,0.21712217062065456,0.4621445282971761,0.3460779959434853,0.23085874649865415,0.12233872002823552,0.2580554959954221,0.30263911815719297,0.32453377599864536,-0.019048979370153762,-0.16732045787229122,0.42878762292759287,0.243063296179016,0.18330303437565756,0.4624134169441979,0.4256335811977366,0.29653587116451474,0.49956789294017634,-0.2732988475132774,0.16515002328596737,0.34376912337055504,-0.12850440418463435,0.13138860034309963,0.4233123186886672,-0.31578309284945,-0.2980396777903445,-0.08335379723460234,0.23718575803920489,-0.1080117378590696,0.4781418321121836,0.09998425689778788,0.2598681975839411,-0.12449641232683416,0.24429307297317696,-0.4571065511944408,0.3193934334865567,0.5613952104993791,0.19304086570511056,0.30683814215078287,0.10619550062741195
Rolandic_Oper_R,0.4151234093660932,0.729331827006496,-0.22988514215954434,0.01585781335433752,0.23025018444361386,0.21925460501423966,0.25297221292540534,0.09359856569689903,0.2955489761851616,-0.5780871516062698,0.07248194207708755,0.6006854071816081,0.45534682242437746,0.10216734461535648,-0.054592232836915985,0.14912974513145366,0.1674572444552542,0.1101523380570408,-0.5281423238194295,0.6600369683616076,0.018436335856429967,0.3010768690916351,0.0028329256724544793,0.01368218861241726,-0.05234519035307742,0.49759936181485814,0.8308134873756673,0.07024608135298842,-0.6501823440877453,0.19874892529971394,-0.29034082378399784,0.15434152033730308,0.045560859326564826,0.11417941184880682,0.5375125197373481,0.37478379808195983,0.21764505542807347,-0.0741469609314031,0.3000567398949656,0.20208112704453787,-0.24737428618877036,0.6029486624507638,0.5505354948523382,0.4270022267758533,0.25016418739247787,-0.14583018594936004,0.07354610232207306,0.38176638004343794,-0.086459963148872,0.49522792098800567,0.3367247997283615,0.114669467685195,0.6162737614956859,-0.02251431921800572,0.046527401776932174,0.23241586738694836,0.4699337951214183,-0.29896527431665126,1.0,0.19182875972940933,-0.12514049334954627,0.14470871703928576,0.444109542978333,0.2037163548305589,0.33822672834749606,0.4924903409687675,0.3130319117327057,-0.07835899361585631,0.6187853991710798,0.20254808342670277,0.250728369144289,0.18327706234092658,-0.46887215375387237,-0.10276428399539758,0.3155343107659903,0.15767476147029372,0.5400613832807324,-0.2677317130213876,0.5703299826639442,0.1999338675937333,0.24606901754564428,0.7696543798052395,0.47515456192819305,-0.024755687929658966,0.8906023977050397,0.4564170557514539,0.6033707617224028,0.11659446549683933,0.42877798738370354,0.017129968176524065,-0.2909401826954358,0.45869642579269365,0.6048182996192947,-0.5205589820157909,0.5682752606945776,0.548608084416045,0.018379429196520296,0.18426682761788707,-0.39399264457864736,0.27538850139336246
Cerebellum_9_R,0.4748380552498488,0.026236797873242273,-0.13008618216215717,0.6063082819406149,-0.06998942616789303,-0.0540406622947746,0.008882063276107625,0.04970696842856385,-0.354458746801292,0.15570075779586762,-0.3378692821204521,0.5337186201905839,0.6034676415633976,-0.19344882486281198,0.27780296951853867,0.3002713079429086,0.476049608998984,0.4748114351450272,-0.11382845883859459,0.4692771690481907,0.20486910377492762,0.33361372170109277,0.050460835400541935,0.4383183585613763,0.24883931707870205,0.2384993246968528,-0.041696852293259416,0.3029444334073789,0.07653078884416604,0.5473765110686435,0.03517545391067728,0.48140885078424883,0.5946468890315936,0.2523446501962907,0.0929764485279804,0.35205823882601983,-0.04785996059679417,0.11486228212321536,0.1388622485515178,0.5294234802144998,0.16858762005751404,0.2756408824565226,0.3573291180865861,0.46929139107125173,0.19731884920374732,-0.15371046842240288,0.36854593542016595,0.2723699006591296,0.4486041355760548,0.599181856520558,0.1865902332323716,0.4326546275651582,0.15445367253162476,0.3675653918123522,-0.24594680492433862,-0.030755069476255593,0.48641195163191264,0.10799738062558097,0.19182875972940933,1.0,0.3014122736147065,0.2576724112673453,0.3336296929804159,0.08877277231288903,0.4555586103481832,0.4232733171139731,-0.14711934235146906,0.39550672949580656,0.28140102127134653,0.3838634993907524,0.07653862295471714,0.4916831645554152,-0.28117388612866406,0.5020046256638376,0.25252999815268423,0.06985364619811775,0.5119841814970181,0.4078714018225924,0.1145849777639338,0.345693333331562,0.03311433458556605,0.43655348317958287,0.5549005014895515,-0.009812287666039523,0.21842063147431856,0.38425295705795437,0.26398002769770795,0.57516258114017,-0.0676335188774253,0.5770212326567317,-0.35873776287895354,0.25102025691344937,0.5793528586569064,-0.16605030616845431,0.07379472389721949,0.20073720758609268,0.3277559543789051,-0.11096753998426985,-0.10396681577157137,0.2800058026234108
Temporal_Pole_Mid_R,0.162794018720625,-0.15722160454835687,-0.26379820257678194,0.13167014214275644,-0.05101102485487173,0.03637311027839242,0.029341997535837314,0.37517008637106397,-0.1736532814756087,0.2216771935777341,-0.3865132728753963,0.17832112703939298,0.24718595485282688,0.011441481578710892,0.31887859682469916,-0.06562522778451842,0.32469731599865886,0.22406769287655848,-0.01882841853324315,0.17675423046619632,0.49717698483063333,0.2527863410486239,-0.18122656474537946,0.19856830147242688,0.4340705822067955,0.2486916295380834,-0.2328206983629239,0.1586773308950609,0.2725228179781694,0.21870373918732786,0.05161780782555828,0.3761783866545794,0.413407871171778,0.7229232827074974,-0.24496889735003025,0.16525073792868855,0.02391925160244718,0.010296203892853333,0.1497160560780854,0.19308709659183798,0.5948182158109598,-0.12831105855113983,0.20407861646827463,0.37227130266100855,-0.18912805712353908,-0.06961770320009229,0.16346889225194353,0.12394155421953751,0.3892877582680835,0.2624763923380957,0.08290430691801713,0.2854391757879991,0.013137133529932893,0.1876924111509548,-0.02367070648795137,0.26055135952998076,0.248271168684174,0.3983335007287339,-0.12514049334954627,0.3014122736147065,1.0,0.07468581880591557,0.26266344276272635,0.11577174029344314,0.1755404055648055,0.218455749448805,-0.1292366024387662,0.29087482410973675,0.12802239556518644,0.3273345933695175,-0.24882725614208462,0.1888328987855643,-0.25091778026492106,0.17943225130665313,0.4402059414917324,-0.12539212781129658,0.294235087486375,0.20075724012126228,-0.025215620889089217,0.18132998680663126,0.03903602313091656,-0.006696241758134955,0.22770210369481997,-0.0010205957057383198,-0.11721563684530871,0.10567334912581744,-0.23547446864567034,0.2949401078910419,-0.22047601580758128,0.3360953260371131,-0.23843025175618243,0.22914774590045503,0.2222859602303564,-0.05330765758817006,-0.021836779665404104,0.16356963049919845,0.3948583829676985,0.018728077248344795,-0.012512270571270825,0.23330400102259505
Thal_PuL_R,0.4091956590864268,0.08764863415572621,0.16407586964000828,0.17639632562990262,0.11189071623495415,0.21303840654568298,0.3390770065629689,-0.17558587917398222,-0.27246461977728303,0.18689845160029428,0.30388622977955143,0.3014898641726208,0.4742951985044854,-0.4717445776592934,-0.08537780763942027,0.29188138211061515,0.279554379509913,0.5197041470743083,-0.006504828869732679,0.4373610941952174,0.3959649730811015,0.4035429423246866,0.07082400488933603,-0.08347063242951384,0.04732581804734468,0.36661383832237165,0.004994312619978125,0.2072057195503728,0.12719725581843097,0.40820694609426705,0.17351868289769104,0.4383916373453968,0.47241157665814737,-0.08964119463877541,0.09905509139595942,0.41349944225226193,0.2100640927579298,0.08955179030623353,0.28188519379041627,0.4414993897297147,0.1525739074973969,0.14270285652867468,0.37005368781891185,0.4473111460725785,0.09282170081463575,0.11821400790778329,0.245244822774033,0.25713230774902646,0.38404169114715914,0.4119188354629493,0.4657987683471438,0.48185034180757286,0.415499662683496,0.18641761395916132,-0.2265519180911772,0.45700844341305413,0.3607812501904576,0.21712217062065456,0.14470871703928576,0.2576724112673453,0.07468581880591557,1.0,0.33804440351937615,0.09601161059184352,0.5377342847770491,0.46801532247454625,-0.09273756185852977,0.39049395551870797,0.24186320113603205,0.39497022936192333,0.1777600698515029,0.5311408558337711,0.07654932505002374,0.3709179927391607,0.16758826734473276,0.28524990598397443,0.39466735313998624,0.44173158891137926,0.17152294683541994,0.5375661938318294,0.35496727427508723,0.374877783401477,0.4893990917586385,0.2356010127871048,0.22222042993370084,0.2012799476275763,0.37855136464943595,0.35310523502311614,0.02322851813912399,0.3687640701881519,-0.23122249982932924,0.1282532725355819,0.30052418982427226,0.005116640517525019,0.1477041087791925,0.35607730910058266,0.3372007366969149,0.17116825533515082,-0.003174691600411263,0.13682649889429307
Supp_Motor_Area_R,0.6094165688357401,0.22555329445137362,-0.08111526462921755,0.09401255847105215,-0.031075025763913487,0.22635920290776668,0.2542676912834647,0.3048883153092251,-0.05918647891750583,-0.02307806844222458,0.12500760488655374,0.6556627289980276,0.5646562414226874,0.10201401845273889,0.06572964030727545,0.43811389067863293,0.11853936114640369,0.3322321476544836,-0.31653039660485277,0.5969635631942516,0.4048631805806522,0.36446735029607896,0.14516472507225234,0.25054514013754225,0.2650216843984018,0.6091780092255786,0.1855473813142306,-0.007704894503992186,-0.1693852461859015,0.30762179549473867,-0.03555332469844067,0.43821390710929453,0.5357434476311925,0.19557258136392153,0.454564825961304,0.6691419514234775,0.22222617138181186,0.23964304967247904,0.4634682057196104,0.45725741024475475,-0.06528686208417489,0.6051494403086964,0.7132433658202749,0.7653003960188366,0.15757533627365203,0.026928953893603388,0.29303444122495176,0.4840481611372958,0.6244587652349758,0.7573195124849185,0.5818712697222965,0.4583115479913403,0.6398090111158868,0.29594062675901345,0.11484205300273195,0.5900961368624671,0.6576162347772436,0.4621445282971761,0.444109542978333,0.3336296929804159,0.26266344276272635,0.33804440351937615,1.0,0.4289337170608621,0.45403677822477084,0.5098796423320052,0.39477806368576157,0.3047361641082717,0.6915698497307824,0.18548850543325343,0.04851296887801645,0.5384751762868704,-0.28358658010625426,0.08535040542040576,0.5486318545044387,0.3971678462801903,0.8724329248973778,0.13095333260863753,0.3755314164649056,0.38960139840673896,0.347841769144345,0.5965962845220172,0.4963385089988821,0.14648250583259126,0.49498841073294814,0.21533011589828882,0.36358130516692166,0.42507469068342163,0.2448126848864381,0.48435176495708204,-0.39771322215883986,0.7671525651042521,0.44707570476450476,-0.34277536707328393,0.05010814989806642,0.6836087326408908,0.6813474814947863,0.12847759282259358,-0.08845138765917208,0.2772349247098856
Thal_MGN_R,0.3639624058568042,-0.04505403245282336,-0.07438107704470023,-0.08497984857186472,-0.16101209220909482,0.4107941627941231,0.17676817682588844,0.16451621996745527,0.0890748568501807,0.019794514201583933,0.07813888207702017,0.30616565521811123,0.12653458828804476,0.26645150797380207,0.06051419060541231,0.08647280220802489,-0.1167476598834899,0.05021992769560565,0.01150666983521642,0.31272145862926615,0.2532894115284414,0.20462006187766427,0.24933150278446686,0.1288616264568547,0.12322141798573126,0.2627882889679346,0.12819449485795803,-0.17128446406164918,0.0017139505207823126,0.11231592934632699,0.27921972274158346,0.1664827920643489,0.37658536739764337,0.013176291939339732,0.20795944193181468,0.5203491747007377,0.2898294651700141,0.30575299408565676,0.45700993743674817,0.06321440691795034,0.051515448054565906,0.3725815725272245,0.45726256461161086,0.5189910591610202,-0.17043965643366882,0.2962678965952458,-0.09003150829649344,0.3445474386868386,0.14394956516415572,0.3011477319744637,0.5298329088353544,0.22706616910967567,0.40022102734773707,0.11447577127153541,0.3125459015718439,0.4411426496651245,0.3438814594588997,0.3460779959434853,0.2037163548305589,0.08877277231288903,0.11577174029344314,0.09601161059184352,0.4289337170608621,1.0,0.18870503643063513,0.20956631249183796,0.321497327008078,-0.010744744589885192,0.523417555685931,-0.10243490617198578,0.029078116555370678,0.30901987858792485,-0.035688951648694046,-0.02732470065414482,0.31343431931830495,0.5258616066826807,0.330053372732891,-0.037902059654048845,-0.04402549427172013,-0.0035874185945627603,0.3238802452081993,0.17471239575079803,0.21191878638157594,0.3080733511625188,0.13814552067480618,-0.1361091837082777,0.15173091615446316,0.0876362819284428,0.2766186339135078,0.1575104507107762,-0.030555356188823785,0.23017161289900695,0.06356066502534219,-0.0005321280541899968,-0.21483864638082012,0.5081675805175955,0.24270345767400128,0.3115490666149861,-0.005348697273563522,0.10234142927111704
