,Thal_AV_R,Thal_PuI_R,Cingulate_Post_L,Cerebellum_8_R,Vermis_1_2,Thal_AV_L,Red_N_L,OFCant_R,Thal_MDm_R,Vermis_6,Cerebellum_3_L,Cerebellum_Crus2_L,Thal_MDm_L,Thal_LP_L,Temporal_Inf_L,ACC_sup_R,SN_pc_R,Thal_MGN_R,Frontal_Inf_Tri_R,ACC_pre_L,Occipital_Mid_L,Amygdala_L,Frontal_Inf_Oper_L,Thal_PuM_L,Hippocampus_L,Thal_PuL_R,Thal_IL_L,Rectus_R,Calcarine_R,Lingual_L,Cerebellum_Crus1_L,Thal_VL_L,Vermis_4_5,VTA_L,Parietal_Sup_L,Pallidum_L,SupraMarginal_L,Parietal_Sup_R,Amygdala_R,Frontal_Med_Orb_R,Precentral_L,Pallidum_R,SupraMarginal_R,Cerebellum_9_L,Vermis_7,Cerebellum_10_L,Cingulate_Mid_L,Temporal_Pole_Mid_L,Parietal_Inf_R,Putamen_L,Parietal_Inf_L,Temporal_Inf_R,OFClat_L,OFCmed_R,Cerebellum_7b_R,Heschl_R,Cerebellum_4_5_R,Precentral_R,Frontal_Mid_2_L,Cingulate_Post_R,Calcarine_L,ACC_sub_R,Red_N_R,Thal_VA_L,Precuneus_L,Thal_MGN_L,Frontal_Inf_Tri_L,OFClat_R,Occipital_Inf_R,Thal_LGN_L,Frontal_Med_Orb_L,Thal_PuM_R,Fusiform_R,Cerebellum_8_L,Supp_Motor_Area_R,Thal_IL_R,Cerebellum_6_L,Thal_MDl_R,Temporal_Mid_L,Hippocampus_R,Postcentral_L,Occipital_Sup_L,Occipital_Sup_R,Temporal_Sup_R,Cerebellum_Crus2_R,OFCpost_L,OFCant_L,Raphe_D,Fusiform_L,Cerebellum_10_R,Temporal_Sup_L,Paracentral_Lobule_L,Temporal_Pole_Sup_R,Temporal_Mid_R,Thal_LGN_R,Thal_VL_R,Frontal_Inf_Orb_2_R,Precuneus_R,Postcentral_R,Vermis_9,Vermis_10,Frontal_Sup_2_R,Frontal_Sup_2_L,Cerebellum_3_R,Thal_LP_R,Thal_VPL_L,LC_L,Cerebellum_6_R,VTA_R,Temporal_Pole_Sup_L,Thal_MDl_L,N_Acc_R,Caudate_R,Thal_PuA_L,Thal_VA_R
Calcarine_L,-0.026638837768905202,0.4144954212459111,0.4244891233128989,0.3087559342320014,0.702289417124138,-0.06376074871648163,0.41058817345008075,0.04223429969451863,0.36883531146899645,0.39218057388809224,0.24972665722118823,0.5148789830443263,0.23441841415976714,0.4479159162591457,0.3541663536855417,0.47603841718849466,0.4300647501913876,0.3438814594588997,0.48296638100356254,-0.3857395911300266,0.5143004008473249,-0.022082111674691544,0.24426651612809563,0.4245887741777343,0.5732736235313348,0.3607812501904576,0.42808398015959936,-0.09606046875548302,0.8601698887082274,0.8221468982894626,0.01674562271022743,0.3613314055418296,0.7976270910476951,0.15594342768850744,0.7618552204300149,0.2927237904223751,0.566654049802363,0.6030628237275127,0.0031186564141645733,-0.18646898883447233,0.732256695153607,0.1388861118615259,0.6187485276681323,0.3589043543806228,-0.10564205640005904,-0.09058395731958326,0.68535756364321,0.3069553173745428,0.5925256656345895,0.2887753683674359,0.749131879405236,0.32072821791813777,-0.09093422310779166,-0.00864641759418007,0.18180195263033758,0.10701818493024698,0.6617996886858825,0.6322423132729162,0.5083106915158531,0.6613939491448171,1.0,-0.06807588106471313,0.6518081719234987,0.23222604418853307,0.7622831767589966,0.3985517685934574,0.22168000492098283,0.1074337711353609,0.5751688380441943,0.6417338672204841,-0.2331257970625035,0.5460830948871854,0.6345363201366294,0.5339332871812268,0.6576162347772436,0.648537376612684,0.6632836887471544,0.17505519584445825,0.25583749039908127,0.42977649726876727,0.7608527057713238,0.6995896548625499,0.7781949026149082,0.3722448113022568,0.5671779943746541,-0.07195360988248697,-0.05936902415661743,0.527237646943751,0.65640055636271,0.2680578655926923,0.09612330552518256,0.6900675272556072,0.396953151900023,0.5028026422076899,0.5365555964496854,0.4624409809731828,0.16411777686947232,0.8283800216789067,0.7921006145726159,0.24549801069294133,0.4951735144592411,0.4293742532406274,0.2620658653892717,0.3453655519455118,0.39665385629899796,0.741698120631727,0.5348206445209349,0.6551600919358469,0.13932735695601212,0.0483869993339377,0.41447704370148786,-0.13384065380873905,0.20915799740432897,0.5625784861476629,0.01550733340414696
ACC_sub_R,-0.11390199888697086,-0.13760902639414066,-0.10170727441531359,0.22097618107048303,-0.17134627354114132,0.40442469806069103,0.03631484010407081,0.4108356327853375,-0.10156553529777236,-0.255564531125445,0.12844064645282247,0.2343691282374561,-0.1732073601065278,0.27544385950481765,0.1783315956719294,-0.5019635996639141,-0.2731781134044707,-0.008058285647121482,-0.3644536700399511,0.31197532421246965,0.15778910046902261,-0.16909369687302941,0.19042089896865885,0.11960951724820883,-0.09562739925844854,-0.1753279363966264,0.3205072800287257,0.30604574037871124,-0.1535919983320153,0.07197506060923418,0.35713757315035816,-0.23237460742687124,-0.09340952662710998,-0.2289848729957384,-0.1645526907993333,-0.3407429267739001,0.10766674278304438,0.10057951232820043,-0.31541907370927785,0.4569227779266444,-0.10853821164888797,-0.3149718496154298,-0.052691204553060596,-0.07378577843002514,0.015950717820848347,0.2397031991383404,0.07087980168334031,0.207945180499534,0.1313111259960078,-0.13657963806549664,-0.06336410312583718,-0.3222378857184409,0.24798998550507056,0.2739235505571938,0.2220166029936217,-0.17011683345795933,-0.03870366810942876,-0.030430126346297735,-0.10272182095656902,0.04938531564335408,-0.06807588106471313,1.0,-0.07580604610245173,-0.2511440402051872,-0.19270230929960086,-0.20587057416023177,0.29878974007469816,0.29621566099385027,-0.2168562102629675,0.2156783117416461,0.46057567175667274,-0.09382684577482918,-0.23289063389493717,0.0954534135114302,-0.033612255521398404,-0.16501479390998747,0.06171103609658116,-0.12963750382241482,0.29247632417038577,-0.23775874348015408,-0.11531861485842937,0.08498436565619259,0.008231831361023926,-0.39048402657237175,0.02940147828421906,0.09035355117556422,0.2415529656075053,-0.13056326545992214,0.07775668252494095,-0.3729563795440591,0.3066588623358354,-0.23514932489374896,-0.35597979908524835,-0.2565413365788448,-0.07966891722821821,-0.15352353301147728,-0.3161759718902261,-0.15683114407588952,-0.11440247062173106,-0.048633770300425996,-0.04968468692896513,0.10523529204318097,0.24859986523003372,0.03387669638951004,0.0822829939248313,-0.1695117459913107,0.06996674690550614,-0.3125330502012838,0.09563977176108107,0.08106669082505995,-0.24087330774901713,0.2789306756243851,-0.11094208301973901,-0.03640241715329914,0.06237447447949491
Red_N_R,-0.11878446053245774,0.3977944039609147,0.14117068341666883,0.16515002328596737,0.4851033924854802,-0.3747860879066408,0.6393574947054889,0.14882935290444635,0.25738419831491066,0.5630483928886894,-0.0027199062570050924,0.3483784618747575,-0.015299355014418297,0.3163622050658056,0.05100154643743052,0.35469346751063074,0.5093305691257204,-0.0035874185945627603,0.32033873319048656,-0.4615330059271748,0.4476596250478922,0.008195708771580783,0.046300221249185286,0.17814777667107937,0.21988787860244569,0.5375661938318294,0.13626325617368018,-0.12209663352085372,0.7369724735364482,0.6811151346895834,0.09476758115760761,0.08870341210478278,0.526269072236634,0.08273728079106968,0.6074020423704665,0.2402499387027952,0.22188821991795535,0.605686666258842,-0.10043910161651683,-0.15129219293271318,0.3796626868595074,-0.04719687655448404,0.5125930254575158,0.39990008405825905,0.0025363709207249915,-0.016291637594394646,0.395925840973153,0.082329622570752,0.5438461517802867,-0.10159926410854263,0.4914921776521447,0.28737769220574605,-0.051077272776498595,0.010277821867066411,-0.1394576550981482,-0.05465544470795011,0.38042862949480744,0.2083025887116012,0.19925472356749835,0.25984098019783575,0.6518081719234987,-0.07580604610245173,1.0,-0.03358950072470374,0.4984958167381127,0.3210147099751782,-0.018279853097379985,0.059579376969504744,0.6255119839887778,0.2683981284218181,-0.2078591599300807,0.42768914233354693,0.41685507146260664,0.151356463312237,0.38960139840673896,0.4733704643784944,0.5287506778842839,0.015488613228804111,0.09990005416017123,0.25071955444527844,0.4100915107442184,0.619865068840966,0.6986784119909896,0.2743769625751449,0.4403359882473358,-0.01353542335205463,0.17834658143363447,0.2536888684097578,0.42081966080144606,0.14793822664205541,-0.11645070499968206,0.4348186932571582,0.6327924801326981,0.5459198818878176,0.5659336914569538,0.023778616910325307,-0.08140243670839553,0.5288839218340735,0.5648055814447731,0.3984367773262432,0.6019594900192109,0.12941605930745612,0.06876331753173258,0.2286263773000889,0.024681718045979933,0.6629155679138192,0.5899291583594545,0.5496450919015325,0.015242488869773816,0.28742925112357276,0.23505222798286413,-0.5596762553036412,-0.0868881011407397,0.4419299445343647,-0.36032576193166915
Thal_VA_L,0.44047828593063404,0.3042975309634065,0.41930757611034275,0.01145765050026027,0.4864033521268387,0.10983444940473908,-0.08962422568638899,-0.2558743640048465,0.496735536708181,0.11238163209200953,0.25868007553580025,-0.25522858008334953,0.5885672701250001,-0.010786177884246557,0.06780934701096075,0.6039229249826005,0.42770178210837057,0.20795944193181468,0.6056207203043417,0.0005856689774123656,-0.3223235631352478,0.3826557646047113,0.20062911684980086,0.43366283516003284,0.5514065622814872,0.09905509139595942,0.06187454066188187,-0.09983905342497688,0.03410974480554109,-0.09653316023129498,-0.4418642804873851,0.7511674932517874,0.36490759110517124,0.3595245797561312,0.17390199508757662,0.40408026207971687,0.13718480618323828,-0.07865802629916321,0.5945352471589226,-0.28469445144736055,0.5593895077220802,0.722131239097706,0.2565806872504492,-0.005023244722353733,0.20599059244787643,-0.25660900905048534,0.36660063195162984,-0.24071705330564844,-0.007599078997678767,0.5531370729551685,0.18414790349354837,0.35618599295399267,-0.268106304915456,-0.3106789067905509,-0.08929113645774175,0.5138994639179464,0.4831229867473633,0.5994123589669164,0.6361804435642262,0.21457262362035393,0.23222604418853307,-0.2511440402051872,-0.03358950072470374,1.0,0.4631827083789854,0.46823729747597154,0.06768023402556843,-0.3038696516040253,-0.029754817767155262,0.21541467912849274,-0.3125230292122631,0.5861882512377741,0.509819646801884,0.1102381406203251,0.454564825961304,0.2947211950418073,-0.03574098367909712,0.4714229495630611,-0.2920828327547502,0.6634792312028024,0.4118149810567134,-0.23007597894630158,-0.0949541984918787,0.5044051410837809,-0.016145625951648243,0.20107171132918972,-0.2625192553984497,0.43889889625595924,0.14732100386222882,0.4543375883232901,-0.11803280443813252,0.5488211144543139,-0.018789424497992736,0.17130619531431962,0.2872617692301973,0.7581340172871792,0.55272899698739,0.3909149482923818,0.42254023538185914,-0.17337766290312764,-0.34059422845642906,0.3891116793013464,0.06705254909874904,0.28979750790758174,0.24697380788410364,0.15771110997014426,0.08700950296773399,0.32293734962854453,-0.06977422350815374,-0.33183145917734996,0.5582550693646963,0.13500045992052348,0.7016159930955556,0.22552238822204276,0.6135840959465578
Precuneus_L,0.2387645858803782,0.4063251218191889,0.6926856894760453,0.261748896000104,0.808048825170464,-0.09715145105386437,0.3262231177848441,-0.05659320418497613,0.5264862881275421,0.42748291594565524,0.37828613916210596,0.2685082095255014,0.3173025249533438,0.4030040312760646,0.4606237062800116,0.47847277498413326,0.3660690291504793,0.3011477319744637,0.5406068923317845,-0.572117584987548,0.3143225144645419,0.13817788293158148,0.1684872941089685,0.5432244702595586,0.619721816798478,0.4119188354629493,0.30453244856863476,-0.25166624353556244,0.5621002324067386,0.4883386509012548,-0.20070646076809473,0.6055017361595326,0.896959533758328,0.13530405802878065,0.8453663618074057,0.48695210894311314,0.6160260393064148,0.5865299713540573,0.12488269324066033,-0.3963743476371007,0.7714168507066655,0.3634502740188458,0.5842649628472485,0.1952382730746889,-0.10241627585045933,-0.4201808170990759,0.6535174248544658,0.23621683829002954,0.558245469220073,0.38812044072359714,0.784540904200213,0.261338316226878,-0.26903199027952474,-0.13095078259667317,0.014450260021085121,0.2212216161128775,0.7065358552274184,0.6623578169262069,0.47734747764192575,0.6574571334701048,0.7622831767589966,-0.19270230929960086,0.4984958167381127,0.4631827083789854,1.0,0.5584372743925734,0.06523930400214607,0.019375458226123365,0.38467190841677484,0.5170359912047333,-0.4455932411329684,0.7057895041146849,0.6672605465297531,0.3734447481250452,0.7573195124849185,0.5054626354792857,0.571456634993087,0.30693656691771554,0.1059424019065649,0.5705682232454988,0.7902170733625532,0.48583381134604003,0.6464617373758798,0.4227239109028029,0.3220451005219103,-0.21730772097082487,-0.1956372131171841,0.4666385069312884,0.6809073852872894,0.391163286121618,-0.08466685243905189,0.9028904048075854,0.37339931607127896,0.3572457654973625,0.4834837352097789,0.6169294798363507,0.21758607885709866,0.9460592914685604,0.8992560520163132,-0.0043964108449116995,0.17048234047021424,0.31357430187966756,0.02630016554570236,0.3435623797568313,0.26362880111946824,0.6136347933336973,0.4024695817496123,0.7671364229212699,-0.007527425725861305,-0.01248330387115163,0.5939804917704306,-0.13495047484207437,0.3183689742376939,0.7057822110058166,0.2151730494211375
Thal_MGN_L,0.48382258655978116,0.2293514513960067,0.46489242544892817,0.2506470596083291,0.5056541078818402,-0.1370290969342181,0.11732643798319198,-0.17364841991272656,0.5713816490960487,0.251513625214071,0.3642543158886977,0.055734252219795014,0.47108935507205496,0.056672078065003274,0.12808516304903392,0.44468769171231104,0.39470622252142085,0.2627882889679346,0.5626954764161065,-0.2658395886724352,-0.1100079987326922,0.21117056687335337,0.08947707465178435,0.28410611234078853,0.5579797004405411,0.36661383832237165,0.08030112434748722,-0.19810745607455293,0.3040708113748573,0.19492028252881646,-0.3143382060383157,0.3962603041569176,0.5161818539988655,0.0660071231790842,0.447056854248749,0.5805129431925442,0.17747075221418326,0.2638174899230412,0.319982355219762,-0.37309693327313787,0.587619365997712,0.5091983091225087,0.4494380165948199,0.0061857408350367805,0.137752016865037,-0.3068210871252436,0.45902091406589796,0.13309910537800654,0.2613502986530676,0.4477701877808356,0.3967444482910647,0.31266688588531394,-0.11873880260285435,-0.06604177592029467,0.0921078930972711,0.5384220161547961,0.6318155128353787,0.5701645466266232,0.5457541332683834,0.30669273977773287,0.3985517685934574,-0.20587057416023177,0.3210147099751782,0.46823729747597154,0.5584372743925734,1.0,0.0231664086666927,-0.22959450450937477,0.20999441590473422,0.32103460025904546,-0.39469267864643626,0.48675975481847816,0.5575622644457044,0.4101714903003203,0.6091780092255786,0.44371145177222593,0.14586668497665653,0.34602832681588924,-0.22924865781792636,0.6741501314136634,0.5548268014740261,0.10392150809951613,0.18581745864918034,0.49147534956880806,0.2330456388813554,-0.20842024709548662,-0.12425469668706204,0.41454913920778624,0.3330358398532841,0.38128809739834935,-0.15492553946171608,0.5617784149008651,0.31985288352987135,0.30577745958745084,0.6389101919630484,0.44407309835321745,0.34718813173121515,0.538515116017753,0.6319397454148129,-0.0752412327931798,-0.11574294705064914,0.3625234735225841,0.08297552349844464,0.5265986750769541,-0.017556403201057526,0.2967413224731799,0.39304588055193673,0.46474195814183505,-0.012502411444453949,0.1093370021701785,0.4226028176297618,-0.0810889688345651,0.4374308026794075,0.36986323110286795,0.35977327708605245
Frontal_Inf_Tri_L,0.20795134044462643,-0.1485489695263541,0.1178920014629465,0.4233123186886672,0.2219227761183406,0.09575032071503613,0.2342946562950969,0.5269829802920396,0.28434389741907246,-0.24367212687294493,0.5057222617093137,0.13716230638333704,0.3480343175218887,0.29957709908064806,0.4372783651308536,0.014453043365365948,-0.17091952951952188,0.3080733511625188,-0.183975239616013,0.5533118430951985,0.2493776638518315,0.27178666817275976,0.8964749875240458,0.3647673991708137,0.4742273097527774,0.2356010127871048,0.6023458274515416,0.42289152361890664,0.1465632272394762,0.4307494506095927,0.4938690883670147,0.2568247486927074,0.1537239609177617,0.22633018034885918,-0.05092444252969882,0.15335221129350468,0.5702541607048653,0.11055313521010109,-0.053160333161892705,0.5938426473470062,0.30680619168307505,0.0796759532196393,-0.06778601645348963,0.029496108632888905,0.20399746807633232,0.5602230239230045,0.5297005246475003,-0.010954430742126991,0.1655793819414575,0.3700518879084102,0.20641970542196084,-0.30456734440746486,0.5154707016690248,0.13474686568520178,0.16602275619007656,0.13623701196953417,0.39675963683715676,0.4225604581995599,0.2576729107968874,0.42192454377626404,0.22168000492098283,0.29878974007469816,-0.018279853097379985,0.06768023402556843,0.06523930400214607,0.0231664086666927,1.0,0.5022975756811646,-0.28100780126426067,0.5765471040317989,0.6215825578361274,0.09338761935556404,-0.06194094370002227,0.23386016263013668,0.14648250583259126,0.16280436980478769,0.32898469606496694,0.3577868291187874,0.6134403942319311,0.21624068359050935,0.24709492118631912,0.24273086403682193,0.022474827841566326,-0.2895022047591864,-0.07813022281594725,0.323459675349272,0.23148672596699973,0.27836601571907255,0.4376307474702343,-0.1895723449645683,0.8354201272712651,-0.01553750477562547,-0.3298507382967322,-0.2747994760788956,0.20946927470203947,0.2609829169210524,-0.13440953907089348,0.17613312798029818,0.09028816511527098,-0.06557670930147962,-0.0881061980261309,0.6012369923021235,0.777704543173642,0.4671033023488816,0.027687098733325366,0.2515171101883995,0.237759526043375,-0.2288945946745098,0.3408210375818148,0.05155340538094919,0.2719683608841298,0.35407196831653076,0.4344498660312518,0.15218204095603585,0.2449746421917441
OFClat_R,-0.15948593789710397,-0.2716210567680052,0.06905031396151846,0.5318166161683193,0.03181391719727161,-0.02348664515768348,0.591868720761479,0.8133476960992206,-0.03744283703592963,0.025916697319662875,0.44104514407317036,0.37550472686476205,-0.1436442158299286,0.3261986477701587,0.6302027992362854,-0.32941685552313493,-0.38173192650943,-0.008544732312170084,-0.6055470716798367,0.29113904377306876,0.5305419798959963,0.20902425483603904,0.4308528194297774,0.3334319317838975,0.13843933881956658,0.05584716720535125,0.6067200374483628,0.4512942859235458,0.12436408382122369,0.4099006259184762,0.8053416859820067,0.0602641688596736,0.14400931874382686,-0.0586712720544532,-0.020229469717579832,-0.09974365136945236,0.3606257944526322,0.38228927875352436,-0.45776037035110895,0.6068633823792839,-0.12642701385717803,-0.38650474624374226,-0.1277777029447323,-0.030310994577349103,-0.10507099952321929,0.2243089990978598,0.2440918666675711,0.0924541298784804,0.3222118238286182,-0.1448038506494,0.07051042480503725,-0.6556637999275529,0.09322489854564474,0.4019827000465269,0.1275891973253333,-0.49069563921687215,0.06979321319424012,-0.05905001473314444,-0.2759595216951832,0.42961136552003126,0.1074337711353609,0.29621566099385027,0.059579376969504744,-0.3038696516040253,0.019375458226123365,-0.22959450450937477,0.5022975756811646,1.0,-0.2798348667565465,0.4607524432404109,0.5826344287274826,-0.010016179504025117,-0.45929273227866674,0.08222620165624686,-0.024101974785469958,-0.14071936808903654,0.4628226082662989,0.06767981948773129,0.8202048135557379,-0.31675724243758197,-0.09156886542540359,0.3385328780033504,0.2588309252183222,-0.6896440093471141,-0.06642846610769992,0.24955232908471023,0.47670060142389264,0.02602867445294806,0.5400359639275045,-0.5012257329404001,0.6727084766092813,-0.15908555203453822,-0.13803615728141,-0.4738813242978306,0.04817018868315713,-0.12681319698318558,-0.6617152358079966,0.043470150975935554,-0.056185892127199336,-0.2091896618743967,0.13042429518766344,0.1537881235428918,0.28446795976031836,0.0406802822020959,-0.1108759346780119,0.26850655171365584,0.11568606917837863,-0.21439457776790713,0.38068577187451874,0.25638785533621705,0.23793878342918312,0.04188661397261643,-0.1700583930129417,0.41528954501472964,-0.1613130211605969
Occipital_Inf_R,-0.2898545239674463,0.37052755741450766,-0.057135165864986855,-0.2980396777903445,0.30086729465760614,-0.22968121955147125,0.09147452903455171,-0.3309942098797059,-0.08467670270699329,0.5794879462419941,-0.4332045807118904,0.25402549359689386,-0.15241924437754253,0.23529702114831338,-0.26381356226090247,0.4033951381439472,0.5112745860571601,-0.1361091837082777,0.5942574608418855,-0.525966288114481,0.3099683460958101,-0.4185285680195506,-0.28081055855016007,-0.08431556008218188,-0.018410002292192924,0.2012799476275763,-0.06446126699795697,-0.2948724528807711,0.6556399776969685,0.4731063860138389,-0.29284712300286886,-0.14637081241550318,0.3711439584814692,0.12159077480503322,0.6387340774097703,0.12276937767929795,0.11471171564951708,0.3306688647753386,-0.009062464351691422,-0.40363590200747373,0.3636262684110723,-0.05092680172205758,0.4746952163455874,0.5797940397410082,-0.2628340241210359,-0.09508086396278477,0.04962622562827568,0.2878036368808308,0.25260630993148264,-0.226617440216143,0.508538656057472,0.7070587157395674,-0.25971991414261386,-0.16246132514821268,0.05063562652172718,0.045290255782549374,0.13225949231342307,0.13021611578077202,0.29679995154158023,0.03553023116209066,0.5751688380441943,-0.2168562102629675,0.6255119839887778,-0.029754817767155262,0.38467190841677484,0.20999441590473422,-0.28100780126426067,-0.2798348667565465,1.0,-0.042563721200837915,-0.4543568844118971,0.2609955934985489,0.6124265517275503,0.25479409399243863,0.21533011589828882,0.6096438501412696,0.37669555739189603,-0.31393630937836214,-0.23776018865228074,0.14301417859109813,0.4538476757003466,0.5074839370890165,0.6111009343342578,0.6316109288418047,0.6222818724974205,-0.16427577980342153,-0.16472691890850452,0.15204056029280277,0.04996321377672681,0.45947590402287375,-0.4832052475725729,0.4435700016904032,0.6026327483991696,0.8165192099580056,0.3367450876479175,0.0450963746065689,0.31225759606842163,0.42703283776865286,0.5068820681750318,0.5564478821230944,0.7030988770622097,-0.046983704460042706,-0.1318986528218802,-0.1275277909171023,0.3695214992862602,0.42597504978104445,0.20782939067995607,0.7421469632570373,0.015836960635671617,0.07330737732989685,-0.0829985915480079,-0.45365424206591587,-0.047554915922899885,0.1213044308948062,-0.3894373068307077
Thal_LGN_L,0.15415942406499372,0.06660132433259541,0.4369917931056634,0.6898850776320653,0.5134885833267339,0.12130892301133692,0.43685452963844684,0.43713084304529937,0.44221843151307105,0.03149965707493399,0.6747833037627287,0.48861232979977975,0.357862556735953,0.38878162860066734,0.6622372486145891,0.1587692769778781,0.04439294870616318,0.4399835315577647,0.026198415603472254,0.07090300420772372,0.41098206250675035,0.2513852566944218,0.5689430010633927,0.6102879595131933,0.6830813285530616,0.32988448872593107,0.6379148091536011,0.2377252882891508,0.4940106944611399,0.6422961538575274,0.35929803063970195,0.4933431681430098,0.5807999422464678,0.022069010155692275,0.39147110188307754,0.22656148643915777,0.6002128979723371,0.5055560375678434,-0.12584137799192094,0.21443606950762442,0.5354652778203911,0.103950431000959,0.2641698670688634,-0.015358167672205814,0.04575913553917156,0.05713956514362087,0.7415551299347474,0.2050539690554939,0.508077791213426,0.47049975394558613,0.5016814179768861,-0.22499219541181478,0.10094180654025742,0.1517696860529706,0.2505692223888427,0.1035316806987935,0.6303996985821871,0.599678662496846,0.3521359292299426,0.7324063847971349,0.6417338672204841,0.2156783117416461,0.2683981284218181,0.21541467912849274,0.5170359912047333,0.32103460025904546,0.5765471040317989,0.4607524432404109,-0.042563721200837915,1.0,0.20370311625000784,0.43015211639730294,0.19897043478343396,0.5043324413757607,0.5494628477443033,0.34179916538682364,0.5017700893542527,0.3910228294883619,0.6000303522499051,0.35230652880065577,0.5296282518908537,0.461177204320064,0.4336076228705091,-0.1236704041531059,0.2707479842509787,0.11375573302009541,0.14832834010036575,0.4376714667717983,0.755940457742877,-0.09231997477740397,0.5756924065402271,0.369965734081406,-0.006623735915275602,-0.0959180951213821,0.4054789868504669,0.47090854887782846,-0.1293035100124857,0.5852167692142459,0.5176283299088459,-0.16781166168342293,0.06533569126454564,0.5794715128582757,0.510748709273388,0.5067994774872719,0.15725521426504513,0.5443681822332839,0.46942726668386714,0.15253630270767526,0.18603378569726467,0.07459029542409137,0.5257755935563059,0.22627628991722817,0.3101471032715554,0.5693252697657409,0.3014971491115396
Frontal_Med_Orb_L,-0.036719865856506495,-0.3042530475966326,-0.3082813788166704,0.24429307297317696,-0.27040178526627695,0.0899941824895424,0.20635461411239048,0.713672872108019,-0.15259477544422984,-0.2874010397425717,0.2633220875858861,0.06218890450732467,-0.06598190547249835,0.19351993505849913,0.31928181994433535,-0.3832520127339648,-0.41692704401332015,-0.0005321280541899968,-0.6382340266083606,0.7620038526436765,0.24459276908340694,0.1601491360014185,0.5369934629553564,0.07388702864245635,0.02027962628591201,0.005116640517525019,0.45659817267420616,0.7016492425908295,-0.17099965713764673,0.13460300947259837,0.702858343780034,-0.13968440428745188,-0.25602110533973027,0.02007625098973934,-0.45656145082593597,-0.21785652387077364,0.1130642530334382,-0.06496510364297942,-0.2828538734692723,0.9715192775081724,-0.281380354257573,-0.3273495022705292,-0.4517470332537599,-0.11498981203506618,0.16625637041452362,0.667472973217165,0.03207741834651846,-0.09259307118843411,-0.060329725578542756,-0.10095824785183748,-0.24915863656735285,-0.543569566195754,0.5097804066133097,0.34708710315460073,0.07534964053131281,-0.22712198213665757,-0.09287095462371339,-0.14516486992971384,-0.281875176791594,0.007237526682618611,-0.2331257970625035,0.46057567175667274,-0.2078591599300807,-0.3125230292122631,-0.4455932411329684,-0.39469267864643626,0.6215825578361274,0.5826344287274826,-0.4543568844118971,0.20370311625000784,1.0,-0.2514395056136981,-0.5109635883965506,-0.07192976771578637,-0.34277536707328393,-0.2023129269132102,0.0954923973525377,-0.01079651852456248,0.6120630801179104,-0.2649611592058128,-0.3212752971203575,0.04921863866040577,-0.1951933894152314,-0.6632435778878686,-0.2637220052760201,0.43863784194486566,0.587852777313853,-0.07275632862867419,0.17232060732849738,-0.4868104768404076,0.7366103096762739,-0.49357739678575224,-0.4781044964407619,-0.5240587963297053,-0.08776510621489583,-0.25628848634188645,-0.4352284304276825,-0.3387078487879477,-0.43255558445001574,-0.17263109421822495,-0.10074494061790201,0.30945146068378065,0.5927765640470477,0.09517002048868568,-0.2039535322636267,-0.1123089617472381,0.007030558385861021,-0.6009169597749544,0.29357651724682526,0.1444783277151877,-0.07586638867713656,0.27154688618823025,0.04483125052078514,-0.09842296538374253,-0.05923706218476669
Thal_PuM_R,0.19938899330440868,0.3184255376850607,0.46310663473741565,0.1776760049065445,0.5847426595809008,-0.10247224382715771,0.2292020320370957,0.011498404978144444,0.4943477443519219,0.2798007104297873,0.24897961714381245,0.0857003457590716,0.26072973353306794,0.3772876401358952,0.21238403893332003,0.515100753280518,0.47078432180607094,0.06326555430974473,0.5102776730890858,-0.2722775572111395,0.1866710526636568,0.09960048844650858,0.1620496679527173,0.7788859893013869,0.5224964468457355,0.4493239836668299,0.36971845936677683,-0.05171396166607587,0.4469773553909259,0.38280309820141856,-0.16798586603949447,0.6642544330634658,0.6464237099811067,0.15518698597094532,0.5806376203020469,0.2801308929110097,0.35909164157500817,0.47059993361473895,0.15788877423955497,-0.20653326863737712,0.5964603739145097,0.33623785015239316,0.5102204364582744,0.21275290344013953,0.21326910933567061,-0.19832698180415562,0.5577114512253405,0.012986469592613797,0.4451018248468035,0.28846018437573956,0.5144427149993395,0.3225536196764928,-0.2411010385384106,-0.19386242234163314,0.015105401422076285,0.2575057917983083,0.5871550320890072,0.5291966542803971,0.537075415065188,0.4139614646645822,0.5460830948871854,-0.09382684577482918,0.42768914233354693,0.5861882512377741,0.7057895041146849,0.48675975481847816,0.09338761935556404,-0.010016179504025117,0.2609955934985489,0.43015211639730294,-0.2514395056136981,1.0,0.6278951278586355,0.2393028443224785,0.6316043656562387,0.5368674835798806,0.392840904888283,0.2939020366363799,-0.009167601487052696,0.5459672942079691,0.5524914830003353,0.3617428987210163,0.4437264884479659,0.4159111084898764,0.20928287167647155,0.11671191961710746,-0.10152415675643166,0.40464729740178584,0.43990213440516235,0.3098967248167505,-0.07655074287659827,0.6421339834962693,0.15320121435174433,0.3907263693645688,0.5449619782066469,0.6622364900627019,0.21597914438308388,0.6588260967232996,0.6988000140214553,0.06898190126469268,0.11147875553158278,0.2993310057438997,0.0981433992442485,0.32677919611056916,0.1610864102738659,0.4816266594027534,0.37767784635285306,0.5447038352051073,-0.06201068278361966,-0.23647946927010197,0.6070846123341521,-0.11069612830575294,0.37962614814700046,0.6199300897245864,0.2655610704864429
