,Thal_Re_R,Vermis_4_5,N_Acc_L,Caudate_L,SN_pc_R,Occipital_Sup_L,Thal_AV_R,Heschl_R,Cerebellum_Crus2_R,Cingulate_Mid_R,OFClat_L,VTA_R,Thal_VL_L,Temporal_Inf_L,Vermis_7,Precentral_R,Occipital_Sup_R,Vermis_10,ParaHippocampal_R,Fusiform_R,Cerebellum_9_L,Parietal_Inf_R,Temporal_Pole_Sup_L,Vermis_9,ACC_sub_L,Cerebellum_3_L,Thal_MDl_L,Thal_PuL_R,Cerebellum_8_R,Postcentral_R,Thal_PuM_R,Frontal_Inf_Tri_L,Cerebellum_7b_R,Paracentral_Lobule_L,Temporal_Pole_Sup_R,Red_N_R,Putamen_R,Thal_VA_R,ACC_sup_L,Frontal_Med_Orb_R,Amygdala_L,Fusiform_L,Angular_L,Cerebellum_7b_L,Thal_LGN_R,Cerebellum_6_R,Hippocampus_L,Thal_PuI_L,Thal_PuM_L,Insula_L,Temporal_Pole_Mid_R,Frontal_Med_Orb_L,Pallidum_L,SupraMarginal_R,Hippocampus_R,Cingulate_Post_L,Precuneus_L,VTA_L,Thal_AV_L,ACC_pre_L,Thal_MGN_L,Frontal_Sup_2_L,Frontal_Mid_2_L,SN_pr_L,Olfactory_L,Amygdala_R,ACC_sub_R,Frontal_Sup_Medial_L,N_Acc_R,Parietal_Sup_R,Parietal_Inf_L,Parietal_Sup_L,Putamen_L,OFCant_L,ACC_sup_R,Vermis_8,Calcarine_L,Rectus_R,Lingual_R,Cingulate_Mid_L,Thal_LP_R,Thal_PuA_R,Cerebellum_8_L,Cerebellum_10_R,OFCpost_L,Caudate_R,Frontal_Inf_Oper_R,Thal_LGN_L,Frontal_Inf_Tri_R,Thal_PuI_R,OFCant_R,Cerebellum_Crus2_L,Angular_R,Thal_VA_L,Heschl_L,Thal_MDm_L,Postcentral_L,Thal_IL_R,Thal_PuA_L,Supp_Motor_Area_L,OFCmed_R,Calcarine_R,Lingual_L,Frontal_Sup_Medial_R,Rolandic_Oper_L,Thal_PuL_L,Thal_VL_R,OFCpost_R,Temporal_Sup_R,Cerebellum_10_L,Temporal_Inf_R,Cuneus_R,SupraMarginal_L,Cerebellum_4_5_L,OFCmed_L,Rectus_L,Thal_MDm_R,Thal_IL_L,ACC_pre_R,Cerebellum_6_L,Temporal_Pole_Mid_L,Precentral_L,Thal_VPL_L,Cingulate_Post_R,Cuneus_L,Thal_Re_L,Cerebellum_Crus1_R,Thal_MGN_R,Red_N_L,Thal_VPL_R
ACC_sub_L,0.34841294024437336,0.43893314170167075,-0.049735011127445904,0.5921377763769696,0.5620453889061965,-0.6860780939098838,0.17366446193061072,0.4654346476898628,-0.4027849091973602,0.02113858453470259,0.6671289730780966,-0.023661806488880093,0.35110102636619234,0.5393218187302802,0.37199097068176573,0.1534532232062019,-0.7840558326279701,-0.5896643794842192,0.8040173879037229,-0.008046717019303186,-0.33698926088507386,-0.7129250644404297,-0.8373169107599104,-0.6538790538736872,1.0,0.7516868632164388,0.7123186462406645,0.3257491122754217,-0.2859605487161186,-0.4167832240469272,0.07974009587482829,0.25773992028226034,-0.36453769561036115,0.04394291761281891,-0.6087522692119758,-0.07853383092077704,0.7527982137949474,0.6409292287226988,0.22716756170734095,0.25346449247638403,0.8093081119708435,0.4774734187489892,-0.6945003054528378,-0.49854628094680453,-0.1779895983892058,-0.4146980021569872,0.7111545130531333,-0.22896048239321862,0.40311768489131516,0.46506817177344745,-0.6068991452438324,0.14655299677064496,0.7432736898033049,-0.4659781443032978,0.8473326969218429,0.14205881807573473,-0.49582862882053735,-0.7826629976240643,-0.51364912860682,0.7439537121295211,0.20063075180443232,0.3753827011340154,0.7089934960855052,0.497192760706975,0.8701912817570502,0.6263771793239833,0.862218242420694,0.37905482669158047,0.1802144797087529,-0.6763498760887618,-0.5664822380912348,-0.6969943343248443,0.63601168284528,0.8184764351115956,0.22490826700052688,0.458924442165708,-0.6431284597648838,0.6189971561501868,-0.46711148993308405,0.13797178585708944,0.1302861397878381,0.23189085000590665,0.14046827236773085,0.5598564430897417,0.40966167498670414,0.7468616178341241,-0.14457484934788878,0.06716707649920879,0.4137347468465052,0.09220235731030492,0.7361369865778596,-0.09665354320695234,-0.7248559266450348,0.6961405454668631,0.5103772195161501,0.4933527697231747,-0.22994712582769294,0.14077148116982405,0.43859546891821094,0.11811026067373748,0.5052880665064189,-0.5635806549924481,-0.3610426644976319,0.3229033618656223,0.6561750627183319,-0.10473878135013642,0.13114025030700344,0.6915716769358651,0.15913312904074856,0.07673595941928443,-0.0763868568791273,-0.7047407664735643,-0.29719884413838876,0.28469531660155883,0.5212380488453714,0.44986938108445607,0.5033513131165332,-0.441003224727203,0.7446750443041273,-0.3251991722952543,-0.5937706632972636,0.31445725216196463,0.45224724858948046,0.031151491330437504,-0.7168710645318215,0.7843021365691026,-0.5083597241571993,-0.1485304264062272,-0.05451242425982146,-0.05001254246699575
Cerebellum_3_L,0.2698697873978597,0.5696696057028157,0.23521179780643386,0.6904947333040703,0.8396650935614584,-0.7937157467077774,0.12785551311895071,0.4056368173165265,-0.3127079380588612,-0.12192411211651658,0.6573795257238392,0.3819785238739108,0.46054199599573054,0.5341963106733044,0.3493183163015957,0.037223664258471914,-0.7898293776055891,-0.41704795150777185,0.8392628184002127,0.15832220423914187,-0.10352415364594365,-0.7252900010762737,-0.6703358273339897,-0.5700423177324421,0.7516868632164388,1.0,0.3937063733599661,0.3761990407389118,-0.1853936496114271,-0.5630172864027831,0.19152138845932987,0.14423315333790557,-0.2086511294835362,-0.09397791810232507,-0.4818102190801692,0.20343064146516612,0.6546632780566596,0.5379364629939999,0.3135601455563113,0.3285137919531746,0.685733293151435,0.5927980663680967,-0.6950583668432702,-0.3562709032449111,0.04113819154128312,-0.18654119600089764,0.8157778253972228,-0.20064729578893034,0.4342681121979794,0.44957957268943805,-0.6253938249591434,0.18138173200212349,0.5262975309074357,-0.486160884884477,0.8494038693420419,0.15125479375129636,-0.5117591210017611,-0.5516587000944464,-0.28244664888183685,0.69390631001084,0.48152917497634085,0.36535991121158523,0.6154340463368975,0.7534845175299788,0.7556864895341958,0.568201888134964,0.6286520563685782,0.22559074684780772,0.08176786685181128,-0.7506028862307601,-0.6123939764211921,-0.718832301243486,0.5029952256588908,0.7221177429781154,0.27697706296937624,0.4229501220079675,-0.6404316023627736,0.575140458986077,-0.24619178292899327,-0.019759605351348446,0.29503300599463506,0.15532674890198694,0.23734121894947152,0.6397530819429461,0.2720932391576203,0.73595413286203,-0.22664344779038484,0.23911228558373848,0.27768493999812355,0.23956019891890473,0.702584731587962,0.0010298175519926935,-0.7222761481181962,0.5772030201863726,0.41266998123101184,0.3611789112169789,-0.3554845355780198,0.23020023395993938,0.41209432210274477,0.0074421947651398404,0.3830223453348484,-0.38363198045010083,-0.1797131055906355,0.29039725623343554,0.629719133350069,0.06126981955205013,0.03774623414769819,0.6656300030961065,0.19640410951305473,0.29197595067161775,0.05985268470541495,-0.6297853054094337,-0.3277555368150487,0.548480085183212,0.4486070138570836,0.43416976273871727,0.37487012376039774,-0.4064468656002569,0.7615188996871856,-0.13857677469220855,-0.5311594881510262,0.2908306806083244,0.5082137311833731,0.031623056566845074,-0.6719462397483712,0.6363806608569818,-0.4153900143097827,0.04733466456610143,0.3250269165499809,0.14584057261804503
Thal_MDl_L,0.44083925493033327,0.28671860561539386,-0.29649169339777565,0.37445676063966465,0.1344629883603982,-0.31552733625327606,0.2954530403222596,0.40634302511795684,-0.23684772185324945,0.28376465967445264,0.47370697215106533,-0.24168158748660182,0.3530886537378229,0.41586027519008134,0.36095841938442785,0.13647358709473337,-0.4689825203596374,-0.5659855724113413,0.6092389957063952,-0.18924468775541659,-0.5112412903398077,-0.42712546408903945,-0.627721289152157,-0.5187302356844552,0.7123186462406645,0.3937063733599661,1.0,0.32028903641900375,-0.23301713267321386,-0.07553161655721537,0.11634678925792837,0.4574769453231439,-0.3595424544056771,0.07932527847773338,-0.5165280749146243,-0.07523219089948285,0.6475079225757971,0.717653733787042,0.20660288677246472,0.037309113363072396,0.6070743050686387,0.2219928761477811,-0.4503337916217732,-0.448599772530306,-0.12755291357870369,-0.5386124200428685,0.4754184101797166,0.0504396279176849,0.5014983252128644,0.4023836921521486,-0.39048852460132377,0.08588925006297006,0.8186755526064228,-0.2472076939719982,0.5798771451320301,0.3122038307905449,-0.23788321632193207,-0.6508564368753303,-0.4590618152526901,0.5894534849730511,0.19278942483253036,0.3495274296311342,0.6392997260737642,0.10552118291767296,0.5423020623647188,0.3936182910818736,0.6327813898263868,0.5119843844557037,0.38124152126225996,-0.33116667413653117,-0.3250399242895792,-0.41180590180772425,0.6612263021301266,0.562207307754251,0.18841693728359096,0.25589476704129427,-0.26929751672119284,0.25673884677204195,-0.4715274319708096,0.3180015688895385,-0.05375591855942808,0.44455067059931175,-0.0016030847401396864,0.3497922529809032,0.33433724908350365,0.5617289787553494,0.02621797584567829,0.11013200866528215,0.5690151769223424,-0.0011157333601838162,0.5246837795623793,-0.006548899905016927,-0.4515986126815199,0.7256908770859039,0.5897644575819491,0.767293474198053,0.0276124292762875,0.2310856931857408,0.3541578197515779,0.09519692615886202,0.34161657700329445,-0.5623573408614294,-0.21224725653321347,0.31341631262795583,0.5175922311790949,-0.14292055466115008,0.4348675697991755,0.4280472362450209,0.08997431533827008,-0.16980294939449037,-0.2700431304689798,-0.524024478925556,-0.09044169176721013,0.13214709278124862,0.2761357858440599,0.2118916673585799,0.7877113853425399,-0.0053084475750225036,0.49980672008037913,-0.4583372681203746,-0.48383439261926176,0.22784099499841634,0.4939023383808314,0.17261518597200387,-0.47074087706070217,0.64535477228312,-0.327447877015203,-0.15281227670677933,-0.23008962159871968,0.05336023637955532
Thal_PuL_R,0.3740959886284876,0.4391481936473537,-0.1476262119900889,0.4284825320802907,0.27264390337956035,-0.3618807365727313,0.7408875004189444,0.4215007670239941,0.2912930102275034,0.3932016672492059,0.21845497354069657,-0.0689688611593203,0.5161773896248267,0.3165593380211476,0.3015293303133309,0.16883577366299465,-0.21863646495347058,-0.025411337732555574,0.35666879140397206,0.22065576530294026,0.09306851671970977,-0.10186473851108725,-0.14714026948903106,0.03158412983767777,0.3257491122754217,0.3761990407389118,0.32028903641900375,1.0,0.2031790575252997,-0.1361055605651814,0.5530296742342865,0.30162276597464455,0.17177676833108602,-0.12825653692011008,-0.051500221558851714,-0.030814784877036684,0.5066145394345838,0.34066053411629765,0.46277980003542213,-0.1050004486684976,0.12592350468679664,0.3603399934242466,-0.15455550965823747,0.1707773052560885,0.1248020941473826,0.08157145926130954,0.47146336282000934,0.3184448454348054,0.4941786584571136,0.2538005517081846,-0.3463157946005653,-0.16121011173458047,0.4405312309688656,-0.026614966694494608,0.4215529653415413,0.4768577910284654,0.02688849576002679,-0.11851391959493103,-0.023307308253517917,0.32302182557994297,0.45318542470645146,0.16468978236127652,0.3298110199914847,0.2532604636745921,0.3517010833794909,-0.028378500450666193,0.19001868319919277,0.3374469655451415,0.5343055320421551,-0.27261912709889147,-0.177062197166621,-0.15278588573113272,0.6376439988341521,0.1333162271208508,0.37537113426069896,0.19613867716250585,0.09095858253279485,0.0680243256620429,0.15326004369750199,0.21339813409400263,0.360251206064721,0.43763360355865877,0.0012779751509019287,-0.07861287255552277,0.286263607002905,0.5306654175627686,0.3842178311070207,0.30403540141007107,0.47979678566397105,0.3457969401983854,0.16571623107269742,0.19429013000426315,-0.08325456930843378,0.4565978149120224,0.09901906487267402,0.3733862174760241,-0.1792945763544264,0.23708137482880584,0.6426515763338323,0.05158133553277931,-0.06150149959021444,-0.07945680119418377,0.3153272273695565,0.271838750018372,0.5459222063878177,0.6237664141419682,0.6280841041786221,0.05997312713013718,0.2878001613585422,-0.15008177631804012,0.1288913920672204,-0.039855316348432944,0.06160424879000508,0.35632323859685305,0.08186614093708446,-0.1654224024912307,0.4207591704175833,0.09006257198651557,0.3376182344879178,0.04934046272235377,0.023586135596560802,0.2766374174167069,0.6254931211115998,0.5887524263805743,-0.08974484773347949,0.41437005574325997,0.15259410616324764,0.4460061633284977,-0.02854662215237468,0.5882869558707295
Cerebellum_8_R,-0.22097725954864883,0.20619266887746282,-0.17961325889298488,-0.3788471682754399,-0.06744500529159204,0.18407235049984833,0.28043997630367046,0.27019027146141245,0.6748925724683168,-0.06365359883219837,-0.602197670980195,0.1878703384013967,-0.056070218346978416,-0.3655378743656464,-0.1774554589501321,0.23577925115969706,0.19448283892856347,0.5920340598283518,-0.23859248826163168,0.7199581913081818,0.6326191840565607,0.15146561156247215,0.3892468686995735,0.5836859171634009,-0.2859605487161186,-0.1853936496114271,-0.23301713267321386,0.2031790575252997,1.0,0.017581745143519796,0.40592168753168734,-0.375863320176343,0.804645604886032,-0.04443242444868025,0.6830834921931092,0.2349753808007047,-0.02690734885881444,-0.08103462246395018,-0.058186861318880505,-0.49801070511438306,-0.6388530643990037,-0.14277685632702428,0.12154558804433659,0.42700378346260226,0.3040495694454011,0.7682071659620908,-0.3333586990490063,0.20853401200750232,0.05814364987620704,-0.4400116535707257,0.3608252106341564,-0.5597363819938783,-0.18579240227937513,0.4626303660154435,-0.09724176968412555,0.006301368035615026,0.03928304630402115,0.3806120556358386,0.585008962441695,-0.42533933850188294,0.027003370864669807,-0.5650486218254428,-0.45523419483066574,-0.21767974761573772,-0.41305154885701645,-0.34078087172351545,-0.1127878476340986,-0.4556345426434587,-0.019941477231836893,0.039116869948694476,0.0340069332499577,0.11164823678065584,-0.23112529139944,-0.4998889037309782,0.19009056683710404,0.19074849490296544,0.3327680156859178,-0.43376640750824336,0.5987734476344816,-0.20554556518658731,0.13040090395263543,0.1470895239476436,0.41653673750913306,-0.31138309058893854,-0.33069143868522266,-0.10787991423636907,0.5057133606992236,0.03739100884737826,0.18307805117563156,0.22091287665006798,-0.5201451964959012,0.027940391253344778,0.3589056475424034,-0.13602521200869708,-0.4266302477209213,-0.09165945988656174,-0.11503564802585914,0.3108564006056756,-0.033407516421747066,-0.28775284464786005,-0.6443449929591649,0.4055126115146484,0.45975134838734744,-0.3726664431699617,-0.38881873618129414,0.4776464366572776,0.2886973747061535,-0.4387756916712602,0.47758292467703345,0.004787301348035534,0.5556600895465102,0.406502096583278,-0.03446613747277513,0.21731012158592625,-0.5004158827232331,-0.6219855861794441,-0.27547080573749616,0.1538676468336544,-0.32810272473583374,0.4401544242408046,0.48504661806301136,-0.25717764982598124,0.004748515390115057,0.2762024233917384,0.0873852280001763,-0.2698238211546093,0.7155476738216783,0.1276760110028782,0.33191780577421315,0.28678297738190545
Postcentral_R,-0.006699454054411469,-0.12216889630217485,0.08912032973337447,-0.20481320537412412,-0.429444379013767,0.6362194128686174,0.1713548813037793,-0.34968525999266986,0.2709813286982928,0.49330543276738265,-0.19937630575994736,-0.2703855517976631,-0.09070855945328077,0.022740454152367116,0.053125351400542774,0.41127179891076987,0.6923873294152735,0.16760485310859605,-0.35903148205062124,-0.13497389350875647,-0.049488074099034836,0.7879187222258031,0.34232835488796426,0.43865747300610797,-0.4167832240469272,-0.5630172864027831,-0.07553161655721537,-0.1361055605651814,0.017581745143519796,1.0,0.19296650796232165,0.2535139299541174,0.07012589751054653,0.6092373471192102,0.10281995725358056,-0.23008864433021595,-0.33259801980883086,-0.12819314939344992,0.018311755575113137,-0.12009443714101453,-0.27607634306334927,-0.054800604666573424,0.5941678687656884,0.3093783752571537,-0.20804421917048438,-0.015557195936347419,-0.21114760534612825,0.30982295309621427,-0.10140501666030709,-0.0002585763797461665,0.24255422270452642,0.016279429677447475,-0.1879574641420738,0.49591070071377125,-0.5138631769167888,0.1950776633488888,0.8241561748127973,0.35448495057846735,0.27243980674708645,-0.3047870066610313,-0.11508766322167066,0.08417668606363726,-0.06888533801959741,-0.29655122464242983,-0.34811803706970945,-0.2607022312568067,-0.4269199761941809,0.19503812215589122,0.028714660019376146,0.8392979278432127,0.7212614663159005,0.7207407038910991,-0.12358399154619532,-0.34957330073556353,0.007825055652037918,-0.2376403769801914,0.527286323880761,-0.19452317753466083,0.11015443016132523,0.43715566352514834,-0.192513471832181,0.14778071023902012,-0.2597521767825729,-0.40760270812782345,-0.010130353254944387,-0.3296240753353131,0.21475225240972998,0.20096689426846076,0.0010177371260508279,0.2169857476175923,-0.3490989907715214,0.21365014518865622,0.6591976656756955,-0.16168435938165424,-0.08367585505782103,0.080662443750227,0.7120777036180337,0.0733263947449848,-0.0482745840473096,0.37596073184215556,-0.12484278236555318,0.2914098730973644,0.13721196704075217,0.24314458179203352,-0.164065049659956,-0.15877096436895938,0.24315550787760293,-0.3179149655976149,-0.2266350124143658,-0.3433204203283862,-0.22007437275741037,0.6160944788450101,0.522766934945331,-0.1114214284024387,-0.130073068259431,-0.13825071453827856,0.1161990882356801,0.37822701758018756,-0.3601918050817643,0.014858833175666634,0.30247133895115824,0.22821482968845438,-0.30090094989922617,0.15287098995756943,0.5922411612500359,-0.3132268084280676,0.21386046032999986,0.11970180676602211,-0.18172721657076973,0.0689036681351211
Thal_PuM_R,-0.005896735274368945,0.6113590196635313,0.13068413143585517,0.33547374984758266,0.2515842628844835,-0.003390330131499252,0.6062344501655987,0.3672220238184094,0.42260002248788037,0.447408838320997,-0.061580289897655585,0.1150644909807101,0.5550757150990449,0.1731037886424897,0.14451229295417392,0.3777272456067149,0.06118061447570899,0.2678776659155655,0.22382780413007144,0.47331692845657897,0.31169417097793184,0.10421249804110054,0.07250964167765911,0.27128424976896287,0.07974009587482829,0.19152138845932987,0.11634678925792837,0.5530296742342865,0.40592168753168734,0.19296650796232165,1.0,0.33491300999786844,0.37565329141910214,0.16523905077438658,0.14165284197083267,0.18511115361860114,0.4677368396090651,0.3628940269136307,0.4269803757709065,-0.13492783144969298,-0.10165423590203229,0.3408442947351716,0.08772825009207785,0.3101869313857351,0.2438288802883537,0.3588151908406038,0.34450011247865664,0.5649732824082769,0.6823444320989541,0.28911268947481666,-0.13784633805705818,-0.1424097350421039,0.24777239092998365,0.35861361631273825,0.25164225084793884,0.6713901133889675,0.26267457932912114,0.17048376903204676,0.4454991790715071,0.09825399092403882,0.5129451355891625,0.02927718160254943,0.22095208285425283,0.18122042411466788,0.038417594376398634,-0.0660387812447423,0.08848936317174504,0.14438334257108337,0.1608214354517783,0.0012997295967812686,0.12996806711878098,0.047795469433908666,0.3274936731620031,-0.060726516494912036,0.5279569682053902,0.200417334469011,0.26223823254926976,0.001985044945998166,0.45686056838868055,0.31749386499222415,0.38670214080826104,0.7109696889014696,0.15241113615349197,-0.15322315984869575,0.12755318692479323,0.43987756034711434,0.5666689253085558,0.6123916520791874,0.5677066793614897,0.7483725000583573,-0.07968213005003438,0.16088691497571495,0.19127986873539224,0.3759016452076728,0.1049192852612725,0.5052497323006803,0.15722419106580043,0.5650035095839665,0.5682720440957458,0.0909481748100189,-0.17192124576033138,0.3332646185174869,0.5030862603284554,0.2255578188273593,0.3188763421352998,0.4775672244862402,0.7008467705351082,-0.05270858121802029,0.4141149618412252,-0.07269439863036099,0.26965196206108377,0.3069814318644028,0.3176956479113725,0.5590340646392652,-0.10691854458676758,-0.2024228373601126,0.3933573624972063,0.36247105170738786,0.12163141248261819,0.270387303129433,0.1727274568523747,0.25630771606438757,0.5122687997706458,0.7206931608333087,0.12493038300355011,0.08206728096268509,0.4519625314294019,0.2801194900486404,0.34367948611775295,0.8127232182315598
Frontal_Inf_Tri_L,0.28649151660400224,0.3073113041639392,0.22844162650769737,0.5872814230887736,0.007172553508352225,0.05409436262053553,0.4134176092721544,0.05277581517011913,-0.0313588080421326,0.5417417066770418,0.48240605740371945,-0.21956468462690243,0.5632653886665018,0.5654434534243215,0.4237149806237824,0.10150026046674318,0.005445303231883096,-0.3032474925044544,0.3697087348464536,-0.2649942846465978,-0.3120231214397604,0.007257326209736245,-0.26387038276454405,-0.23414205753044334,0.25773992028226034,0.14423315333790557,0.4574769453231439,0.30162276597464455,-0.375863320176343,0.2535139299541174,0.33491300999786844,1.0,-0.2877566018891549,0.37183135199637785,-0.5161326917239303,-0.05192647887395745,0.39228828410135275,0.4479572889661044,0.39972137057211304,0.42207639160908117,0.476151655956469,0.49704389760809764,0.16401198731700214,0.0644098732962899,-0.1385237919333843,-0.4663377039195999,0.5665912161827077,0.4864822921992206,0.5521755479398849,0.7900790762733996,-0.3640989678540827,0.5965338245984803,0.5267806410028346,-0.09336055635780259,0.19333356025543813,0.6022224070858071,0.3815246986288659,-0.18351709969431027,-0.13826626853742308,0.4914582591941899,0.3190999848594933,0.6606026594807716,0.6991650843184021,0.2041149091177691,0.3779553031813842,0.16042881185319102,0.0691277355108259,0.74429905264986,0.39757716362630957,0.13162256360600408,0.3207743173819804,0.12267293656980442,0.6577381891980467,0.36156921323269164,0.28328901961116265,-0.10280149474708715,0.04330031139412377,0.3715021014228484,-0.19749062884672883,0.5437624264334996,0.22424666541361968,0.5300136125175959,-0.2630795596329388,0.11633583030650335,0.4236168524845976,0.35402258746468956,0.10751126245367616,0.5255904254470198,0.4016607691500987,0.3036305151931919,0.47801570319215697,0.4051005933365538,-0.08515795082807086,0.5366638301840372,0.7146827839163739,0.5923485466245423,0.5336247623732371,0.19453059767595757,0.5960158620484296,0.530714722952862,0.5587083123641979,-0.21443902743612045,0.07199639599963796,0.5951638897998518,0.7107348672818402,-0.08502358088608944,0.5055063485833432,0.29421599314596414,-0.16128076416912665,-0.09649691651187878,-0.30570060366510327,-0.07317557004619435,0.6127622468459718,0.18392633990738189,0.3829771512030424,0.45764233901455237,0.7359908713478055,0.42368873247846645,0.29397342144293226,-0.1278326729959715,-0.2965940223094742,0.6039038945044543,0.45168060296226,0.4153708859711373,0.1346323716224218,0.2665719771492731,-0.18390393230656404,0.012128553969253027,-0.04319616917176215,0.428401927181779
Cerebellum_7b_R,-0.1704986994690451,-0.016193724354178835,-0.027955836199039963,-0.28263445470756354,0.020386967715079356,0.14440076619412243,0.2255172194298953,0.136989377269789,0.7433380756683301,0.03162108851471986,-0.4969921705100732,0.07399546419608745,0.026989685575871263,-0.36108132731469283,-0.12671950539744212,0.15393004762720053,0.22502300089995902,0.4754548468589512,-0.23335846238783117,0.5594623435704923,0.4641866859687703,0.1829756944174687,0.3578710379707417,0.5298784153974935,-0.36453769561036115,-0.2086511294835362,-0.3595424544056771,0.17177676833108602,0.804645604886032,0.07012589751054653,0.37565329141910214,-0.2877566018891549,1.0,0.03727778364139084,0.5175574984737836,0.1097570955216204,-0.12889727568529621,-0.13095126104387186,0.042715714209709044,-0.34489994546044117,-0.5879905360491792,-0.1774232666240616,0.12764460051419008,0.44591635996994955,0.17459466882254424,0.6952935066554664,-0.29385224843188,0.17074108196200274,0.037158116940298906,-0.40248155491844334,0.2167465648294358,-0.41938431471419035,-0.2610663484831513,0.391574729383087,-0.12352771664995717,0.01796933497628823,0.11383104405626458,0.47595014865989893,0.5412105465932789,-0.40248700314595687,-0.008181817846688616,-0.4149990358321046,-0.39219843321649467,-0.17968807071640108,-0.45866134484688004,-0.3165093722416151,-0.19786493373801223,-0.36479991895358066,0.13188983607348118,0.09475622828001525,0.06669891884213874,0.14407016735581485,-0.23129473946776646,-0.4853494304967643,0.25039126822258473,0.2450142601666923,0.25413743870102773,-0.33557333579060744,0.5253263054705396,-0.20559105879685058,0.18118541104640826,0.0697497864564337,0.020405306893947404,-0.4781791691143357,-0.4645513356080142,-0.14409645128885273,0.3664734331344938,-0.016814513869946927,-0.010659394374250663,0.1891335319166804,-0.5389151522859208,0.2768373530541287,0.3277073283908017,-0.2550662722082065,-0.36166881511473253,-0.1967856167524909,-0.0751010815666881,0.38745320769256075,0.03705237992975182,-0.22317415868139792,-0.5847068818024139,0.33098554911957273,0.3147506740394379,-0.22215156997390606,-0.2682854711216091,0.5033164372798818,0.27065593961806994,-0.5466977338530107,0.3210947903956318,-0.23554560179305167,0.3894895556913476,0.3821583653354141,-0.01991692989450863,0.0025558330616305192,-0.4287223938495807,-0.542677529786239,-0.3230063588016034,0.18900910406956736,-0.3363587203138941,0.29877230118209547,0.4360208478200451,-0.2332167072419871,0.036882452644430956,0.2531516891646498,0.1594990381768342,-0.25551961145523017,0.7006014487351367,0.23364862780089476,0.29547859412185284,0.2415425314850571
Paracentral_Lobule_L,0.0085984075474694,0.14735154339744067,0.3088657349965844,0.1944183851238484,-0.02703825742720915,0.1539684864741506,0.13449111076105918,-0.23625276743699117,0.12984974835564597,0.23862292018155307,0.22289944355706282,-0.22457120615057632,0.1058103416621462,0.39201103367821993,0.34863608429271603,0.487794259072692,0.16113064918575132,-0.09141394387481556,0.1409957516562112,-0.02909535372323798,-0.09298538928214369,0.20169390355524572,-0.13421911639887424,0.0853379800334811,0.04394291761281891,-0.09397791810232507,0.07932527847773338,-0.12825653692011008,-0.04443242444868025,0.6092373471192102,0.16523905077438658,0.37183135199637785,0.03727778364139084,1.0,-0.2920721981746378,-0.3154299895799181,-0.03346838269521226,0.18767695700245712,0.09737946571553568,0.31600324518649275,0.19499274020006754,0.3969560605834271,0.1394133425312934,0.20047485383139133,-0.3909902615928707,-0.05466117325443332,0.24326522154878724,0.130987904393873,0.03130834812473376,0.23234268421451745,-0.1676513737929786,0.3906050482381595,0.08570086821791262,0.031142453840629004,-0.06003401181695295,0.024805683031016493,0.5290438837825795,-0.0744501897356065,0.19059685228772322,0.12753736732117676,-0.11121685685340682,0.42094147167679014,0.3445519648115508,0.1299402565918359,0.12462903536684478,0.15973018813744289,-0.007292646382134387,0.2727461798504431,0.029881678210330095,0.3769445872039731,0.4030188771894942,0.2717280537989801,0.11861784155054388,0.19518228513082697,0.1722179153232047,0.09291079410462824,-0.07826252231225304,0.3496366687380464,-0.12776893559715205,0.2911785383107551,0.120862062448724,0.18439605655157415,-0.15100360963439022,-0.0025994840867935645,0.049641756646001546,-0.01409081556632021,-0.13998063041610181,0.24145967033657675,-0.0941267053063978,0.30749259927368205,0.13659108324351163,0.40468747505039426,0.10788331837128039,0.15040415964498588,0.22984919956583585,0.14110173983518248,0.7131150213675904,0.14840586691364965,0.29625478104338915,0.6405889027494562,0.23675707552823952,-0.0833207623381921,-0.1814694745915732,0.46068757147476225,0.21057729905166864,-0.3743114364874475,0.10958325002821101,0.031461085575369245,-0.22859608381393173,-0.16518665995872334,-0.1407243052138574,0.15152015890623072,0.3709149241125744,0.0832818300519057,0.3013171466959036,0.3249640404002353,0.19239779327534146,0.009430937466414418,0.037837276963042225,-0.07200625206146476,-0.05064619902596437,0.6214598889896193,-0.18019394865710336,-0.06402549094543263,0.08616697095944172,0.01855952821561491,0.012345353511216406,-0.024758603549886314,-0.028184312997182732,-0.036702251011046204
