,Lingual_R,Calcarine_R,Temporal_Inf_L,Frontal_Sup_Medial_L,Putamen_L,Lingual_L,Thal_IL_L,Thal_Re_R,Thal_MDm_R,Thal_PuL_L,Cerebellum_Crus2_R,Cerebellum_10_R,Thal_PuA_L,SN_pr_L,Fusiform_R,OFClat_R,Heschl_R,Frontal_Inf_Orb_2_L,Thal_LP_L,Paracentral_Lobule_R,Frontal_Med_Orb_L,Cingulate_Mid_L,N_Acc_R,Thal_PuL_R,Cuneus_L,Pallidum_R,Vermis_4_5,ACC_sub_L,Frontal_Inf_Tri_R,Precentral_L,ParaHippocampal_L,Temporal_Pole_Mid_R,Precuneus_L,Frontal_Sup_Medial_R,SN_pc_R,Occipital_Mid_L,Temporal_Mid_R,Thal_IL_R,Thal_MDl_R,Thal_MDm_L,Thal_Re_L,Precuneus_R,Cerebellum_7b_R,Thal_AV_R,Occipital_Sup_R,Pallidum_L,Frontal_Mid_2_L,Thal_AV_L,Temporal_Inf_R,Frontal_Mid_2_R,ParaHippocampal_R,Insula_R,Cerebellum_6_L,ACC_pre_L,Vermis_7,Thal_VL_L,Cerebellum_6_R,Temporal_Sup_L,ACC_sup_R,Cerebellum_8_R,Calcarine_L,Rolandic_Oper_L,OFCpost_L,Angular_L,Rolandic_Oper_R,Parietal_Sup_R,Parietal_Inf_R,Thal_VA_R,LC_R,Cerebellum_4_5_L,SupraMarginal_L,Raphe_D,Insula_L,ACC_sub_R,Frontal_Med_Orb_R,Cerebellum_3_L,OFCmed_L,Cerebellum_9_L,Caudate_R,Thal_LP_R,Thal_LGN_R,Thal_PuA_R,Hippocampus_R,OFClat_L,N_Acc_L,Cerebellum_7b_L,ACC_sup_L,Thal_LGN_L,Supp_Motor_Area_R,Amygdala_L,Red_N_L,Frontal_Sup_2_L,OFCpost_R,Parietal_Inf_L,OFCant_L,Rectus_L,OFCant_R,Thal_VA_L,Frontal_Inf_Oper_R,Vermis_8,VTA_L,Vermis_6,Putamen_R,Cerebellum_9_R,Cuneus_R,Thal_VPL_L,Vermis_1_2,Temporal_Mid_L,Cerebellum_4_5_R,Precentral_R,Supp_Motor_Area_L,Parietal_Sup_L,Cingulate_Post_R,Paracentral_Lobule_L,SN_pr_R,Hippocampus_L,Frontal_Inf_Tri_L,Fusiform_L,Amygdala_R,Occipital_Inf_L,SupraMarginal_R,Rectus_R,Occipital_Mid_R,Thal_MGN_R,Cerebellum_10_L
Precuneus_L,0.3018699043131096,0.4472561622607068,0.07974540180353785,0.20338481419966728,-0.06937892499358747,0.35741410377718313,0.48313195084702343,0.01972623243482317,0.08603707198714194,-0.02702976823164646,0.3833193704812148,-0.4822651762803854,0.14033764966688253,-0.12109116338818231,-0.04140939994576286,-0.6968165301505822,-0.3923555136751267,0.6034801338085641,-0.35207576448801403,0.8965365501090043,0.2800602101799825,0.38569911936059315,0.039494324631486916,0.02688849576002679,0.8158325941404798,-0.34124887886465033,-0.0040911893241340515,-0.49582862882053735,-0.10036993910843751,0.3782981688424563,-0.2382703490899527,0.15995950697440492,1.0,0.212334505691506,-0.37971843399795424,0.8119983615175651,0.21435717159257592,-0.03973067308567071,0.1517675319143009,0.017813021339587114,-0.3795885354682368,0.8845554610268217,0.11383104405626458,0.3259992518896262,0.7906256224959223,-0.2834449102735291,-0.09220884763560797,0.3473037512512311,-0.09252337809218751,-0.12966663430088585,-0.3787758936402202,-0.17976590217084745,0.21285709776681,-0.32561383328478566,0.029140349673721713,0.014200702628008023,0.06643568321143485,-0.01638908826995597,-0.06817577834091436,0.03928304630402115,0.6782462474735412,-0.03865461706368394,0.08389476931838241,0.7910309500811878,-0.32121732294127203,0.8528121962761392,0.8277993452460366,-0.30289947865082306,-0.4132195974852879,0.07517414306396411,0.7894334488752671,-0.5336528314041847,0.08217722873004675,-0.6402569470140244,0.16115282398031783,-0.5117591210017611,0.044895823632351894,0.16718649703626753,-0.37814285378208395,-0.05197376146457782,-0.19559929194687883,0.15909555065151054,-0.571391672870941,-0.20781604971149012,0.26123081382433244,0.5945741258463646,0.06273983598495318,0.34911683937992694,0.2915343085932717,-0.3206592315109038,-0.07942078469916924,0.1547658592530136,-0.39931118729796944,0.8920078916597781,-0.3955847383249255,0.03288691096486868,-0.3028887457449182,-0.23182060872174157,0.22847493804615326,-0.33471618942126263,0.5178313213526141,0.1306000837030059,-0.3669068806208044,0.07242395775650234,0.7533012406712817,-0.2398977387827955,-0.38873331512080783,0.6412215938279702,0.16874311615776505,0.2112072604645079,0.43611528335347965,0.8869281448532949,0.25697816962692616,0.5290438837825795,0.15957461640074902,-0.10474178841617011,0.3815246986288659,0.15546145470755834,-0.27469875061156107,0.5546058018226532,0.43255758575730646,-0.03522964080364405,0.590407977558822,0.3554649098246654,-0.26073068955551215
Frontal_Sup_Medial_R,-0.45172102743863035,-0.3974030479827023,0.5180854656908022,0.8733475588143295,0.4811455541861097,-0.4055253726228475,-0.11200722356266302,0.25040493406031644,0.5146393900992796,-0.16041857421094327,0.011120561623046556,0.2568132639932019,0.47159319851639847,0.3968705615692244,-0.33874749043362623,0.1336709790656822,-0.06424667786603439,0.37221952654808615,0.2745286319825227,0.18731173018198388,0.44986072534591975,0.6171925084334664,0.21474759825922507,0.271838750018372,-0.171006571523598,0.171953480886719,0.15706638710100132,0.3229033618656223,0.18397971085877188,0.7522748604280224,0.4959394738695047,-0.49401280698897393,0.212334505691506,1.0,0.2559848069846871,-0.12557897403963827,-0.522041644392702,0.3000411466957943,-0.013149516732539782,0.37567769759406267,0.3542336673116682,0.1618306714595582,-0.22215156997390606,0.19060248565817056,-0.28029391033677115,0.3422682075310349,0.7857693659058104,-0.10482536458873375,-0.35674511670558035,0.5254722701207923,0.44159177722453147,-0.2542767615893108,-0.4480867568026574,0.6797672585246458,0.6011757004989173,0.5696575948039203,-0.3748662231550375,0.5850848988155476,0.49785457306697095,-0.3726664431699617,-0.34278196866469396,0.6830733140208796,0.17182810360601244,-0.22642365106578546,0.03401017561501047,-0.09505184387618672,-0.1026203213453551,0.48873279595918634,0.4294925764763515,0.026628765537728815,0.19703920428177632,0.4379465888655188,0.5099549346353974,0.16623290739563926,0.3916525767889918,0.29039725623343554,0.3652182036303834,-0.4444763847512467,0.5216853537975324,0.3291316050512925,-0.3653199475680832,0.2421324983365177,0.3062733293381106,0.655259578255221,0.3301661140393305,-0.1738015187012927,0.6523729378991651,0.35404032447030986,0.6560738218652413,0.5614966040680994,-0.1030009881488083,0.8864337944764715,0.24559783414544356,0.028600018366941243,0.5562226235368113,0.4073787343162488,0.5504021172252671,0.4156843380567906,-0.19156679992846312,0.16846851886027137,-0.4178424964350196,-0.39176100958067056,0.32914936314703985,-0.453290587469444,-0.24993013399155142,0.30494783661518277,-0.13574910816651264,0.1635014711692075,-0.3707003556002326,0.407209403300849,0.6894099131342937,-0.12304789507571015,0.13592956737320083,0.46068757147476225,-0.17785057968305498,0.5957285086273822,0.5951638897998518,0.3351039734811396,0.42011349466259146,-0.4367224193809466,-0.28588373100259995,0.39028274981861005,-0.4613320312122048,-0.013690405488961449,-0.18103296561651147
SN_pc_R,-0.02834099491811189,-0.1147661610520441,0.33278421438494266,0.1034327429243316,0.2527102095835809,-0.0929280098196238,-0.38664093252695175,0.16401873962365052,0.16404983265047257,0.13721416840243464,-0.18515222649506197,0.4415412707241002,0.2875709687849184,0.7758056375234217,0.29821511348164675,0.5375455461351765,0.3210752912969716,0.01907583416960614,0.22862174316595843,-0.34805615753390395,0.09511196078257103,0.0219691759593435,-0.061311778719178874,0.27264390337956035,-0.5030220039798738,0.18754497287968278,0.5107601616036793,0.5620453889061965,0.15516884809548714,0.24498885707676737,0.6519305765142772,-0.517560724158789,-0.37971843399795424,0.2559848069846871,1.0,-0.5526719583396373,-0.20061465262133382,0.2659914394915803,0.0296685127208937,0.156378129029674,0.45812322288448803,-0.22015321569807084,0.020386967715079356,0.07453356622124334,-0.6169849704304599,0.25926793734002507,0.4369825377927168,-0.1219562580821306,0.21153353148476492,0.3613326921078473,0.5887563437749329,0.29668717494169616,0.01695636431601391,0.48979812272013573,0.20192882855690072,0.382328244910083,-0.020863164029169712,0.3717269393949666,0.2748309926432387,-0.06744500529159204,-0.5250480277972038,0.45250337516106703,0.15438382584795238,-0.5446927677574013,0.41601504364463454,-0.6176856595304488,-0.5310084704707214,0.3415529637120867,0.3993153730983995,0.5336018220113943,-0.29049508725149703,0.6736399242615088,0.32964777072478646,0.47095435346652864,0.3248674497918696,0.8396650935614584,0.38966019184548034,0.09014401855393601,0.5662093854073312,0.2819039250779795,0.04416681285424198,0.0208744238983864,0.6761486453016425,0.4737238322934821,0.41552197831395354,-0.19751304204235814,0.2813042838616684,0.19690231745162676,0.16561804989096773,0.47913137025001334,0.45174587334496474,0.24180482122148492,0.489844359328951,-0.46738192222584435,0.5349402699155091,0.3675705600422682,0.4753892431919537,0.3249095147718052,-0.14991847884811962,0.41964082677671516,-0.30126861937733257,0.19375934146589413,0.4534219342177346,0.11661172039878324,-0.38531306852297975,0.33578348400389313,0.6649034171323761,-0.07196098918032101,0.18595763342271004,0.15101534041989698,0.01142905025719219,-0.5890528403197145,0.0681493391426847,-0.02703825742720915,0.2573412694070634,0.6657151145622643,0.007172553508352225,0.5127978306215821,0.4784008001879361,-0.5121704815483689,-0.27583862646987345,0.5469867384585267,-0.6187486533446421,0.1483607783114184,0.27788678789843047
Occipital_Mid_L,0.40069745261064443,0.5666337219531252,-0.15422452821869415,-0.05761138863764179,-0.27445253272179054,0.46590800013202727,0.6032450696137011,-0.18102886931754747,-0.14524701947760624,-0.046908635222596785,0.3152665671649113,-0.5565132242203785,-0.08432361217263191,-0.30543596998354117,-0.09341580943697812,-0.8246807114849152,-0.47333407136492195,0.5136799241511045,-0.5197755262951179,0.7535275944681593,0.2849765598500217,0.1302261661027736,-0.06232165125559687,-0.18989302076588815,0.9308924955798947,-0.5180305247849356,-0.2136520698768053,-0.6895185740966326,-0.272923479063781,0.055904448484887,-0.45819119691558513,0.3817855927165218,0.8119983615175651,-0.12557897403963827,-0.5526719583396373,1.0,0.2819826428527001,-0.22131439748863596,0.17155037467509718,-0.20399173464107553,-0.6067477845137743,0.6390753151414609,0.08429297252526649,0.10455300075829055,0.8917371549995424,-0.4632247879506611,-0.38837631527409233,0.32942981749453787,-0.04178902317064423,-0.42746209314551337,-0.610497342985838,-0.1576748017899496,0.3738141612781687,-0.556105400677762,-0.2448986925646225,-0.1938716924796228,0.09049779167450593,-0.1399923566324982,-0.2971420343812501,0.009500831543448987,0.7733749685363507,-0.2790707298592919,0.04915403127417182,0.9473515584016509,-0.4601391541377118,0.8473088843332405,0.7903173142859793,-0.5606298991323521,-0.6751078072876463,-0.07980523744851815,0.7823562681068019,-0.7012142436548399,-0.012649675719851214,-0.7796783868999232,0.13712695490168605,-0.6669634110698176,-0.09174544718969582,0.2674195049013852,-0.6409699598050247,-0.14644428929470238,-0.05299418540848824,-0.012084287908996091,-0.7654350302618528,-0.41794140510274547,0.2035487153039798,0.6626320344981934,-0.19238350037242424,0.14915533669301154,-0.09776466955827624,-0.4894655634643212,-0.03468113226716818,-0.10184505954745893,-0.4539175169081028,0.9049342691853761,-0.5862002529502419,-0.01572450579705284,-0.4422387691580471,-0.4570542928521237,0.19743821713702928,-0.5138076180771423,0.6837337741432491,0.12885743742135883,-0.5408255289196131,0.13137360901345954,0.7714612503193563,-0.35782568965061734,-0.3504012165469961,0.6404661383886042,0.1478724381238871,-0.14962155377253752,0.19415312695613995,0.9147581008386151,0.13609699885410262,0.20268949379005877,0.21505833767607757,-0.3711491924303946,0.2560030361162691,-0.04591605387627531,-0.4400873954657605,0.835620611836522,0.42508083623302323,-0.17709911092349304,0.7891255568371854,0.25960989974771104,-0.11647037590033896
Temporal_Mid_R,0.8726083264483484,0.7477917919454947,-0.6146498314747925,-0.5164170488680283,-0.4017035323171888,0.7633408504252918,0.32317535932557145,-0.30831132813038997,-0.3723352558877059,0.6218198608401291,0.5204162805363198,-0.5347072459692476,-0.15740917929995152,-0.41799106085041815,0.7421398338844487,-0.09014548517391753,0.38030549365686495,-0.17225413380447221,-0.2314701531617941,0.11264372039077225,-0.6013341111141205,-0.003756211304514598,-0.14411458021690632,0.15922785412644758,0.44635037049319465,-0.09372634373730684,0.15492808899082977,-0.44000193307144153,0.25076841598680116,-0.37954511655166834,-0.5653146312471161,0.523047588630751,0.21435717159257592,-0.522041644392702,-0.20061465262133382,0.2819826428527001,1.0,-0.05264743744665739,0.20905433165958376,-0.15184082087152428,-0.48133629773064,0.3677034628817536,0.6025108012402871,0.3572892359050227,0.5018856028861373,-0.4026209182187725,-0.6378355794606763,0.6025013341795649,0.7355007183081937,-0.05186408055860144,-0.5326862411940378,0.6944158819246835,0.6907558421907357,-0.65104578821839,-0.5118873980712162,-0.2580948238458516,0.6672147738891095,-0.6577965132848453,0.11477053169418343,0.7228626954458744,0.6571008835055615,-0.5404525423128154,-0.15188522366153567,0.44994159878669315,0.38754805872360326,0.24478304180769841,0.45399864379864613,-0.4216368065929296,-0.5494453549103162,0.20984351183667085,0.1655618146279569,-0.6389641273024504,-0.4291268981814796,-0.2915826582722327,-0.5111419348340893,-0.388843220951044,-0.42581956753560196,0.7329113444918284,-0.32299160931693505,0.021934735488159694,0.5093816059642474,0.1743790403914311,-0.2538281997352641,-0.8545883514437166,-0.24056064526133214,0.465121841941544,-0.1735363813547851,0.020376612355924726,-0.09656194820472419,-0.7855124525262926,0.279686638518805,-0.709769649663295,-0.49729979006811664,0.29438068719304783,-0.7400922380182772,-0.6076371638937593,-0.7543750794890975,-0.28708594952387134,0.7739185516736589,-0.14781032052932153,0.602117940243676,0.8261045047151372,-0.10998133505429643,0.8021262842276132,0.6748194074927856,-0.048393721843158426,0.18339365638847216,0.0533863821895854,0.6998702032405505,0.2365919609329656,-0.32864432356430995,0.343692886924619,0.5127549367564542,-0.17254768834913178,0.5362126979285362,-0.5476587399658713,-0.366060597337574,-0.23970093598361686,-0.5966514352244032,0.5773568519504794,0.8213620016551064,-0.47854482712779023,0.6573875614384199,0.20314989583105297,0.04714965304748552
Thal_IL_R,-0.021215721386923507,-0.11665239944224588,0.23902847511213815,0.17138286829785712,0.2950456788377195,-0.057945070612653825,0.22785664268263328,-0.002384818037726736,0.44178874405804947,0.1360577304972428,0.27726440550700265,0.06430644619593424,0.2739494507852055,0.14954938092370715,0.17963995855531692,0.17706566544002983,0.13337379810323727,-0.08412345289441253,0.33710631789312284,-0.11820900802185814,-0.13957080689246687,0.08471939243095894,0.2517157216660631,0.23708137482880584,-0.21742101968312955,0.33596967865255317,0.24224862184360027,0.14077148116982405,0.3389970320884861,0.10600369427488485,0.20546989708111807,-0.1894864243288767,-0.03973067308567071,0.3000411466957943,0.2659914394915803,-0.22131439748863596,-0.05264743744665739,1.0,0.4158215048476079,0.4690749339322035,0.1882176467333399,0.11894827591090847,0.38745320769256075,0.1799600333327323,-0.22468251270216558,0.38223932807791255,0.2621855995605147,0.21283079175119124,-0.11854929155807663,0.3741341597588876,0.36050530044879975,0.02402476874017399,-0.17643029680362834,0.25217245396939103,0.2645569241227124,0.6459471450088261,0.23225733622324957,0.17846868088878373,0.5117689571711062,0.3108564006056756,-0.13287273424042242,0.2520818620264248,-0.2321293178403146,-0.27934265720529905,0.12385761044069132,-0.15716682603629023,-0.1939808930234777,0.618786875563146,0.44333729504572617,0.16158351052816786,-0.06254551011558829,0.26259948518803,0.186319069229267,0.2651821947418664,-0.18783480346044892,0.23020023395993938,-0.1954470810185066,-0.06278655400368516,0.4908917535263404,0.2652879832450498,-0.019361115525499732,0.33576407630249544,0.2985384020575975,0.14176414161859732,0.10593383830585773,-0.0035088285538586446,0.47862031873049343,0.3205886536430395,0.07013492401225908,0.07977058034867475,0.2915167459122824,0.13939750216752933,0.028477140648369283,-0.184736216959502,0.14770374869578418,-0.16799618725506973,0.10032318029711691,0.32162834916486954,0.1033209715348111,0.4883064962542714,-0.041719005905468266,-0.053207472111116295,0.3882766057515203,-0.0731157847544133,-0.05237879462441932,0.4435683738493383,-0.13088587361066814,0.04841293239883382,-0.0001636162323137369,0.25851299718913245,-0.0022207195472556266,-0.22281933881583624,0.23347981659967545,0.14840586691364965,0.17809406675921607,0.3098363078780539,0.19453059767595757,0.1160506257920126,0.2136363365820518,-0.2009636672211479,-0.047348690193970325,-0.054444569273881784,-0.1548865787589208,-0.01181455353413944,-0.17810479290098094
Thal_MDl_R,0.314102891980973,0.4506221314219667,-0.2266704570771497,-0.1275082894142794,-0.34249425033019004,0.18789492601031402,0.3454597794174524,-0.37070137499922984,0.11641196583416705,-0.024401086598513755,0.1787282328327419,-0.13567899465709374,-0.19053412486759677,-0.06578316547576966,0.24778753033968615,-0.12924668873742434,-0.11463377100318774,-0.09003226709732952,0.07141647126811487,0.04617770569517066,-0.04723755559059315,0.09410322183590655,-0.3486132220351946,-0.20717593968619608,0.19732854759406843,-0.26748754247295503,0.10519047403217592,-0.32016385977444567,0.08166690522276823,-0.016136373103390913,-0.2273144425623235,0.15808892391897084,0.1517675319143009,-0.013149516732539782,0.0296685127208937,0.17155037467509718,0.20905433165958376,0.4158215048476079,1.0,0.10480865029855152,-0.2766391478638354,0.2389246093270971,0.27099572699609425,-0.19139749872419712,0.19622573154096346,-0.21174417697916412,-0.14775047963841273,0.528647699447803,0.18707396475005528,-0.020426030283709862,-0.11553512884558341,0.07438806219524852,0.2073353494974922,-0.19149861110144517,-0.18990952299135822,0.25573844215484887,0.3550260837704306,-0.14204189611014392,0.1802756639167407,0.28888818651852743,0.1750553174345513,-0.2403498346536022,-0.2600710081783582,0.16997559322863812,-0.12979982807117585,0.15819016652259757,0.13380313217749115,0.03325894229671832,-0.09740975539997045,0.1619842816650519,0.17468649196311495,-0.2117029355947129,-0.005188130088450605,-0.08756816408534586,-0.022702946736744542,-0.1334168347780371,-0.21315024218431708,0.25991146028220397,-0.048640487327599825,0.13562838230532526,0.1826218740992531,0.10466088640656962,-0.1717012313939906,-0.298756197323643,0.39412189785159213,0.21876854366894646,0.12366308280684972,0.21364597491884482,0.04400897685071946,-0.227058151625505,0.42212957722882094,-0.08501696982007959,-0.1863433391623762,0.22657759838660818,-0.23563155215955536,-0.10207846082770516,-0.2639309598897887,-0.12003950354324375,0.11182539164785382,0.12544086160898116,0.31591934862941445,0.1501336313531756,-0.08876510100384365,0.1743708542519031,0.38361057540156174,-0.028604154818412112,-0.010712793227649575,0.17033275690148572,0.3000395424982166,0.21750121927650357,0.05794788740849553,0.11710653466532084,0.08294764697638256,0.12625106662614938,0.4462939443446445,-0.13723611817008033,0.012715560103098059,-0.08653285797413009,-0.030456209138484208,0.2478697078838531,0.2899594014389471,-0.16418481309875177,0.2840928027306968,-0.17384724212416444,0.06913992370389059
Thal_MDm_L,-0.16816102622418452,-0.26339432824136616,0.41564932463586507,0.5099329941976908,0.6626291986874792,0.08560984218721791,0.3125069190746935,0.24005746733693348,0.8641498583728457,0.04853436976807989,-0.04680119807969581,0.3076486002138661,0.4689118671980462,0.11153058725637982,0.04132607829904562,0.3744248445775599,0.4541131443634811,0.09963784226639355,0.5373456392130319,-0.14421853674429555,0.09112076305604584,0.4716230030424627,0.32633293368224864,0.3733862174760241,-0.19208267452506617,0.7077002850572428,0.4990061979752658,0.4933527697231747,0.720684502334814,0.29201541240724377,0.4195181637917151,-0.2883797939486167,0.017813021339587114,0.37567769759406267,0.156378129029674,-0.20399173464107553,-0.15184082087152428,0.4690749339322035,0.10480865029855152,1.0,0.40584958846246516,0.08323155023389996,-0.1967856167524909,0.3993791451942257,-0.25259649045387267,0.7626940188773975,0.6133354982436146,-0.06382455071670957,-0.1234703477607102,0.6905549841818331,0.5515315068019179,0.182010147302787,-0.2225372395983394,0.5257454592649531,0.2758713701856963,0.615043035225017,-0.26547609489340424,0.4980607691624696,0.4687916972247464,-0.09165945988656174,-0.048989832939884216,0.5011852748793278,0.2662204721908496,-0.23722458815071298,0.40289507523711526,-0.18519983860884745,-0.23226724507261506,0.7351093225044808,0.48660379377234597,0.3721002636558426,0.14281563805023814,0.3813039017171314,0.5623139607709443,0.45070577026904984,-0.01225497170142808,0.3611789112169789,0.1182452111441268,-0.27821380936701895,0.6577751266903753,0.1631964393166258,0.04545652811610108,0.7169978630359507,0.5041915902676889,0.3350026665801901,-0.14356772557708714,-0.2939456311697413,0.48826471389298504,0.4591417130308237,0.0891304715168578,0.40531524723073475,0.0514730777760923,0.3741028786129198,0.36621816084066255,-0.11419759611594449,0.4092742083289472,0.13896447998492767,0.4202014991527801,0.7451093555733074,0.2577353650149918,0.24330159003455826,-0.40235825298831185,-0.20672763807022365,0.7467328714514871,-0.22593200780649783,-0.2061633645129885,0.6341861154173519,0.03215157529432551,0.10119318154330413,0.05609070881768097,0.26248891652047696,0.1311687043300472,-0.2325479653470517,0.4166950875607097,0.14110173983518248,-0.11217839346705545,0.5215395371889456,0.5923485466245423,0.3051526245942108,0.3250690181080841,-0.2992052081721218,-0.0069989949491418265,0.15697664799024516,-0.23105271274962358,-0.07996691810447724,-0.05647339929323223
Thal_Re_L,-0.4970414335675918,-0.599177333322172,0.5107356808821321,0.4400988582010595,0.6639463283872393,-0.40270673137568946,-0.3588176769369288,0.5147942985169845,0.49070094214318666,-0.03885676268117436,-0.30501556840445626,0.2834780940502318,0.5000856201940748,0.4690871533047752,-0.21212271103981292,0.4809257453125091,0.28530054311202885,0.0890757964406576,0.3679559643719255,-0.3053836133163738,0.08380464482358617,0.05839743525941826,0.38253244792736224,0.41437005574325997,-0.6133856664826405,0.553216513286579,0.18194674719106307,0.7843021365691026,0.2937565150615072,0.26662390342881764,0.7250211710971778,-0.7211509920164975,-0.3795885354682368,0.3542336673116682,0.45812322288448803,-0.6067477845137743,-0.48133629773064,0.1882176467333399,-0.2766391478638354,0.40584958846246516,1.0,-0.2804750627646772,-0.25551961145523017,0.22435053172069197,-0.6756831996160083,0.7070553892108234,0.6462165206116525,-0.5486305718559926,-0.27158723128197537,0.4961786716081572,0.7305921096771234,-0.07946664502083754,-0.5237405622933923,0.6692613260385643,0.5584022104323888,0.3715511777811293,-0.4181799172806298,0.4951596544894256,0.12244289902718004,-0.2698238211546093,-0.5259048326316277,0.6862178415402278,0.3324163600164996,-0.6440932423388477,0.29480303963317095,-0.5233198179454661,-0.5554722221834294,0.5894376692921931,0.7467810003196196,0.07743838871897836,-0.30696845210779694,0.7409052788248347,0.3017804442091232,0.6691035512663696,0.19628001961421762,0.6363806608569818,0.4261299382063524,-0.512866608207547,0.6742442791367124,0.10109818808165864,-0.20151010982397893,0.1671255530477318,0.7272109650429543,0.6825924015176477,-0.054690716579757326,-0.38799719498690616,0.27412086868948693,0.036515233322540516,0.12521524958666438,0.701185696034804,-0.22913213637309582,0.3903811173744698,0.45947694153023744,-0.5417803619721824,0.6784781064128683,0.27554923263844316,0.6120966961695238,0.5625019820653463,-0.19658957390563306,0.4037048284418332,-0.5915053873679211,-0.27071999472274694,0.5832593811475618,-0.33080121532840756,-0.6364614136556513,0.43329496483491053,0.1051862562564878,-0.27056667676999646,-0.33777006540863164,0.0009698489502806984,0.11496622471390844,-0.5430792593539419,0.02719337665379312,0.01855952821561491,-0.3392043583635614,0.6458872140289169,0.2665719771492731,0.30958663429431765,0.5118155806283585,-0.7475435701219659,-0.5460597573520198,0.4915999315984441,-0.7094792279782154,0.08426513940038095,-0.24739386956929654
Precuneus_R,0.4746950079320716,0.530026778096243,0.15951461600424455,0.10381760690673009,0.00013650163766795433,0.4878019047320875,0.430443892246527,0.01568985035948304,0.1384372625021228,0.12181891655388642,0.4388023997499826,-0.4496007739075257,0.2350027222614321,-0.020847232967233648,0.24846820746670026,-0.5273672447125178,-0.21802931822272045,0.5009122815396879,-0.18628875459781602,0.8454528648620232,0.08228522813524973,0.34592366822031007,0.029819157769439667,0.23026943732119973,0.6665798074508759,-0.19726666947794289,0.2711903226716635,-0.35748840845040014,0.07853783460254078,0.4363942623350194,-0.12304761545016558,0.12895919590906496,0.8845554610268217,0.1618306714595582,-0.22015321569807084,0.6390753151414609,0.3677034628817536,0.11894827591090847,0.2389246093270971,0.08323155023389996,-0.2804750627646772,1.0,0.24428384710120937,0.47278186436655867,0.6352129657657923,-0.18141748541251343,-0.08489266385362298,0.4623350613017074,0.12198467503300899,0.04557268172835398,-0.2570826730855697,-0.0013195682828047487,0.3798612486583216,-0.3021757631787561,0.0460478059566861,0.14866729887628727,0.2871177436369539,-0.02709917364691982,0.07502909700895466,0.2795052068836094,0.6401468917114125,0.004461791171180164,0.06424687891268868,0.652644471927239,-0.15166058400627822,0.6647292632530167,0.6937437753414925,-0.17729908089572818,-0.34815232375011274,0.331477543242376,0.7332009162629975,-0.4565304688945852,0.07319358841221224,-0.4503411625096033,0.028181332702599905,-0.3520411308640457,0.006918279108515558,0.3898036955252026,-0.1925929920098743,0.10079199617086364,-0.0892289585510645,0.26710932359959627,-0.41400801375061297,-0.24830391544466518,0.2530431806182837,0.6787698363479405,0.17157136456012986,0.44215620328654587,0.3183195857378474,-0.32935792318834706,0.07876296331392636,0.03669542425326646,-0.34253867194747883,0.7688499567008815,-0.380483546526909,-0.07800336443856351,-0.32033174471163156,-0.07877725976399044,0.36268326556774,-0.14560284937965634,0.4912461172939486,0.36276339317123685,-0.2137146621517109,0.31625875646525803,0.7837358108989846,-0.1310967569412807,-0.22721561817020675,0.6826954967008569,0.4119728009832654,0.4015590861548168,0.4184659907531191,0.7327578954524484,0.38092520606841807,0.4947235420317206,0.2878434384815022,0.014317601159461039,0.2961197038501946,0.3242564220880617,-0.24712823375543463,0.5127022629149902,0.43739646774656077,-0.024538020566649214,0.5077672139607737,0.37292070777046626,-0.16596804463555484
