,Temporal_Sup_R,Thal_Re_R,Paracentral_Lobule_L,Thal_MDl_L,Cerebellum_4_5_L,Thal_PuM_R,Red_N_L,Calcarine_L,Lingual_R,Angular_L,Temporal_Sup_L,Cerebellum_4_5_R,Cerebellum_3_L,Parietal_Inf_R,Cuneus_L,Vermis_3,Postcentral_R,Thal_PuL_R,Thal_MDm_R,Vermis_6,Cerebellum_8_L,Cerebellum_7b_L,Cerebellum_9_L,Calcarine_R,Pallidum_R,Vermis_7,Heschl_L,Thal_Re_L,LC_L,Lingual_L,ParaHippocampal_R,Supp_Motor_Area_R,ACC_pre_L,Amygdala_R,OFCpost_L,Insula_L,OFClat_R,Occipital_Mid_L,Hippocampus_R,Frontal_Inf_Oper_R,Thal_PuI_L,Precentral_R,Putamen_R,SupraMarginal_R,Paracentral_Lobule_R,Occipital_Mid_R,OFClat_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Angular_R,Parietal_Sup_L,Cerebellum_7b_R,Temporal_Pole_Sup_L,Heschl_R,Supp_Motor_Area_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,ParaHippocampal_L,Vermis_8,ACC_sub_L
Cerebellum_9_L,0.49161019813225487,-0.31153011532781155,-0.09298538928214369,-0.5112412903398077,0.512101539956703,0.31169417097793184,0.5576219748473978,0.4094312096224633,0.816991572658791,0.36809451454592196,-0.37927900167782563,0.8106053000785202,-0.10352415364594365,0.25667421751986064,0.32947108837914396,0.6191933884509997,-0.049488074099034836,0.09306851671970977,-0.39242828604119123,0.8360757471860494,0.6275257006407138,0.5749497971185269,1.0,0.7284139040267692,-0.2837391043206167,-0.43401216422578764,-0.44673291500603557,-0.512866608207547,-0.22698998070411433,0.692231967523158,-0.3718527107073912,-0.08706847129187274,-0.4726764238456604,-0.36196010077645246,-0.12406118094323208,-0.17594117352956068,-0.06959327024803166,0.2674195049013852,-0.20701156179230967,0.4407103078650791,0.16507149135306076,0.19116199452944554,-0.14734765866620822,0.5140440008191575,0.21748837602451823,0.46354558526132816,-0.5916439860262899,0.3733796181393137,-0.2731764224306839,0.4710273030082105,0.22404799251313207,0.4641866859687703,0.48273692532218765,0.17783515300507804,-0.16040574368860094,-0.4444763847512467,-0.16329851520880362,-0.2799917105625414,-0.12186527163970448,-0.33698926088507386
Calcarine_R,0.35972851510380566,-0.3918988589875423,-0.0833207623381921,-0.5623573408614294,0.310509529913236,0.3332646185174869,0.37559744926943256,0.7198312639354468,0.8576754419280219,0.687650154556801,-0.4620985152478379,0.7135352934852506,-0.38363198045010083,0.6129231959161076,0.684462886897769,0.7534499987636868,0.2914098730973644,-0.07945680119418377,-0.36273282586738304,0.6782990455788926,0.26382544546083825,0.5885203592831424,0.7284139040267692,1.0,-0.4539010685351954,-0.5096122989409178,-0.46703695156901365,-0.599177333322172,-0.3445668115918825,0.7326468187659002,-0.5848766094506699,-0.05386571998781037,-0.6567582253104329,-0.45487624495284934,-0.03570492178761569,-0.1965073630683205,-0.3736957525402494,0.5666337219531252,-0.4526850648080727,0.5369626493819544,0.35887083597617875,0.141942718154413,-0.3270010292106099,0.7237651785845916,0.369826591941831,0.7115297580717023,-0.71669875524115,0.34802228319194906,-0.27891581153685124,0.7483098948934204,0.5541910203044155,0.33098554911957273,0.6163849004651486,0.0008177997692828736,-0.10359121452540711,-0.3974030479827023,-0.14202289351553332,-0.4910343383627596,-0.3323034926594072,-0.5635806549924481
Pallidum_R,0.3264129790446944,0.31938666954014633,-0.11078805666817333,0.7247922215249847,0.21513158393062534,0.34362662511040704,-0.1035077758042234,-0.2206997007701265,-0.2309308891376176,-0.46709395602664605,0.38330209051199754,-0.03403651795079624,0.4281286882727578,-0.3868116465786798,-0.47127500068870487,-0.2798018610873041,-0.1533219310222456,0.5298440487395571,0.616884558437302,-0.13854081029637252,0.13583735050096044,-0.4016363273332644,-0.2837391043206167,-0.4539010685351954,1.0,0.33000442513719647,0.4162425457419885,0.553216513286579,0.29116613339141856,0.020465660847284534,0.5487979948453556,-0.021662293581008924,0.5136579473251224,0.1327877427406758,0.27927931614855844,0.3856597271067252,0.5552272809274481,-0.5180305247849356,0.64719096895638,0.28154028471186343,0.015786661842156925,0.17420536021000466,0.781340678756982,-0.08244403398073216,-0.4115726058210377,-0.37145927725484307,0.349797552851351,-0.044370124214183036,-0.06261544464795496,-0.35452976421781085,-0.47748144245513563,-0.15985081354243658,-0.4266237889621261,0.6071710361661624,-0.1421647862679668,0.171953480886719,-0.38833010917535987,0.43314658423613384,0.3005209558799571,0.6207108897848786
Vermis_7,-0.31953693054566035,0.3819699658499829,0.34863608429271603,0.36095841938442785,0.04147281394873851,0.14451229295417392,-0.24297687331119694,-0.3445377680639758,-0.4441669037641376,-0.33473889712162375,0.4979950979738357,-0.39840474550696797,0.3493183163015957,-0.22517552525063142,-0.3451832822305117,-0.17625711177084388,0.053125351400542774,0.3015293303133309,0.4268085287023964,-0.3767015544976668,-0.24856407098059405,-0.07356812263318163,-0.43401216422578764,-0.5096122989409178,0.33000442513719647,1.0,0.3608741650679934,0.5584022104323888,0.37648266529655994,-0.36604753549236196,0.5284665175871429,0.34935205791107665,0.5810193653271659,0.3412012062692087,0.20883434801561304,0.3454432462246903,0.18197642207095427,-0.2448986925646225,0.374239745602813,-0.28223224123922475,0.04325931089802073,0.04031887692598626,0.26365003940848875,-0.44950904323846397,0.12856293095920185,-0.45150092118470253,0.6860372582209567,-0.22212284325181497,0.6973840430492082,-0.3776202667558169,-0.16642756767572664,-0.12671950539744212,-0.45843754822232635,-0.07842390878380202,0.3298440738328565,0.6011757004989173,0.24995949032998915,0.5483886714423923,0.20312097110290459,0.37199097068176573
Heschl_L,-0.06610171501333899,0.20276831976158963,0.22984919956583585,0.5897644575819491,0.14712147091886343,0.1049192852612725,0.0028716907619973945,-0.33353624750190103,-0.4440126285495773,-0.23646806119485175,0.8080988839807175,-0.23372747071429834,0.41266998123101184,-0.38993598185548695,-0.2956764184305582,-0.32262033598389245,-0.08367585505782103,0.09901906487267402,0.655486980747767,-0.4194500965260042,-0.13390478397774536,-0.29980005086635647,-0.44673291500603557,-0.46703695156901365,0.4162425457419885,0.3608741650679934,1.0,0.38528446760170926,0.4383648746575641,-0.18640930362374228,0.5906210114216907,0.05628524932386856,0.65951341222496,0.32283390060115147,0.3236555744928183,0.734439020496686,0.2532821455035714,-0.17025580182739883,0.44121269166977445,-0.16646369992485946,0.11984819334752478,0.008378991911959463,0.5284079334406444,-0.2815112721831747,-0.1752022574922835,-0.3859452192160861,0.5871259336928182,-0.3750996969478442,0.2056389542287862,-0.43510822646587577,-0.295455623605542,-0.36166881511473253,-0.5360307983115138,0.252443278478667,0.33277163963999695,0.4454226892343341,0.36516554601193246,0.5698597430093434,0.05557157303856362,0.5103772195161501
Thal_Re_L,-0.058228374519842536,0.5147942985169845,0.01855952821561491,0.64535477228312,0.07743838871897836,0.08206728096268509,-0.22913213637309582,-0.5259048326316277,-0.4970414335675918,-0.6440932423388477,0.4951596544894256,-0.33777006540863164,0.6363806608569818,-0.5554722221834294,-0.6133856664826405,-0.36744052457530824,-0.3132268084280676,0.41437005574325997,0.49070094214318666,-0.27071999472274694,-0.21222806534450972,-0.38799719498690616,-0.512866608207547,-0.599177333322172,0.553216513286579,0.5584022104323888,0.38528446760170926,1.0,0.48015580430661325,-0.40270673137568946,0.7305921096771234,0.12521524958666438,0.6692613260385643,0.5118155806283585,0.3324163600164996,0.3017804442091232,0.4809257453125091,-0.6067477845137743,0.7272109650429543,-0.19658957390563306,-0.1315219331660151,0.0009698489502806984,0.5832593811475618,-0.5460597573520198,-0.3053836133163738,-0.7094792279782154,0.6825924015176477,-0.3919203837907779,0.16748359048744244,-0.6550794248440907,-0.5430792593539419,-0.25551961145523017,-0.7669817526515166,0.28530054311202885,0.11496622471390844,0.3542336673116682,0.19628001961421762,0.7250211710971778,0.4037048284418332,0.7843021365691026
LC_L,-0.0723345281796578,0.1686779681576943,0.09415987843935594,0.383465900538842,0.2047729060107589,0.04658196711217529,-0.010897220449821268,-0.38553649870696205,-0.3086938924928977,-0.3134937329581101,0.500977898290286,-0.1563578790407204,0.5368538774703153,-0.46549497901053427,-0.35057215412698106,-0.1818397639162251,-0.28284065155186167,0.15412702960357244,0.40040732177920607,-0.17219899041426498,0.012156192998948614,-0.13710470967968402,-0.22698998070411433,-0.3445668115918825,0.29116613339141856,0.37648266529655994,0.4383648746575641,0.48015580430661325,1.0,-0.21181441913050536,0.6191509758274254,-0.03273782018065109,0.4816775098305321,0.46606113632399165,0.18466618065755502,0.4225409045021518,0.31970204272853303,-0.23228237992156683,0.5391799357482473,-0.23852749458958716,0.018855400645459697,-0.11534702196368893,0.46439951273504293,-0.4396999987583315,-0.12909194768008456,-0.3974602172882731,0.49592876612064796,-0.3780210251425092,0.12012288365990516,-0.49736466793353884,-0.2948605404939855,-0.26101444167471366,-0.5891792693418353,0.14570423512101718,0.1719438640226564,0.21077546279025108,0.41673392489355043,0.6412937857960533,0.30807052075069313,0.5717845506629298
Lingual_L,0.5397071328960383,-0.15448512373511053,-0.1814694745915732,-0.21224725653321347,0.5303035438933127,0.5030862603284554,0.38097025127036216,0.7478653700494314,0.8624282899072621,0.5750389123589802,-0.1736611492112188,0.7793178585988186,-0.1797131055906355,0.4312249278011963,0.5557243794302279,0.7859731429353101,0.13721196704075217,0.3153272273695565,-0.022956359593069756,0.7177627047026849,0.31509919307033724,0.5728329651010416,0.692231967523158,0.7326468187659002,0.020465660847284534,-0.36604753549236196,-0.18640930362374228,-0.40270673137568946,-0.21181441913050536,1.0,-0.32942724665048806,-0.22800150277593897,-0.4486131488227969,-0.595984200396168,0.15951953635035682,0.051174980451836244,-0.248654680292242,0.46590800013202727,-0.21126006308061143,0.7102196305971427,0.5732929576888907,0.056724917889755824,0.017656899422799407,0.6780064336239668,0.2580488624504778,0.5965108004598257,-0.5660400791887968,0.42885664899922377,-0.20152692981291467,0.6264413288718128,0.39549284772609633,0.3147506740394379,0.533765884352831,0.3256993428686288,-0.2098134575506142,-0.4055253726228475,-0.2617936683331975,-0.28348447685071465,-0.3477213495261362,-0.3610426644976319
ParaHippocampal_R,0.024396008409221556,0.33174869974648646,0.1409957516562112,0.6092389957063952,0.3808352085307574,0.22382780413007144,0.09480018331736673,-0.6439023723120124,-0.4474964819511372,-0.6801120486353154,0.6535705381887358,-0.14837091602941718,0.8392628184002127,-0.6960043593623852,-0.664970859042505,-0.32603709082425747,-0.35903148205062124,0.35666879140397206,0.5978693622436967,-0.23565420369035478,0.045597132027021585,-0.39453863549023455,-0.3718527107073912,-0.5848766094506699,0.5487979948453556,0.5284665175871429,0.5906210114216907,0.7305921096771234,0.6191509758274254,-0.32942724665048806,1.0,0.137494400351397,0.7855283234392654,0.6150969855949842,0.270506316064584,0.5115633298673455,0.6077464431309917,-0.610497342985838,0.8427198528696778,-0.25311556734093194,-0.07030908012435799,0.09759332490804593,0.7174606591542705,-0.5502614758954676,-0.3253546035326908,-0.765302633591105,0.7480990700839836,-0.34463884489999214,0.18661683361253273,-0.7560170518268556,-0.6277492143951937,-0.23335846238783117,-0.7403322619859369,0.32390172339336204,0.18752283402914116,0.44159177722453147,0.3302123452619043,0.8875085309299745,0.46852358172837655,0.8040173879037229
Supp_Motor_Area_R,-0.010425194897580247,0.08747644097100411,0.6037628054335268,0.03962734464609414,0.07037626295819115,0.20157663145967736,-0.047317463891575325,-0.20247126743928306,-0.09219009135924285,-0.09819005942665053,0.112395250750547,-0.05099423155801312,0.06413942545886372,0.1464958190438518,-0.08126449414373983,-0.09658611650790225,0.402637610337871,0.11835509650759106,0.12214675277700733,-0.000926785935371533,-0.018782974182699343,-0.04096892601308359,-0.08706847129187274,-0.05386571998781037,-0.021662293581008924,0.34935205791107665,0.05628524932386856,0.12521524958666438,-0.03273782018065109,-0.22800150277593897,0.137494400351397,1.0,0.2923854840298968,0.2028911880569603,0.06660763184636605,0.14524182455119491,0.1251311273565442,-0.09776466955827624,0.15062046155461667,0.026487571290562895,-0.0024953328535309025,0.739180254138961,0.11314693908516832,0.051656546799359514,0.3348233265433502,-0.2123793770033493,0.2385947726469501,-0.07673204343878122,0.24099171120535517,-0.008457939781369508,0.028211528001369963,-0.028369844553429183,-0.1901201976887876,-0.011971130445713008,0.7575088806984133,0.6560738218652413,0.199892669222552,0.21353975649968188,0.044893469021275556,0.10770099010809048
ACC_pre_L,-0.05507250033643597,0.3196819945273088,0.12753736732117676,0.5894534849730511,0.1663389935144268,0.09825399092403882,-0.001441702948507009,-0.6666297003854076,-0.6098239667394353,-0.6523985856643456,0.7571840880757136,-0.34504304055679125,0.69390631001084,-0.6242049201783063,-0.6008952557703318,-0.5363471836655934,-0.3047870066610313,0.32302182557994297,0.5972140155802039,-0.41726019714597007,-0.026124132300650787,-0.4952609242691002,-0.4726764238456604,-0.6567582253104329,0.5136579473251224,0.5810193653271659,0.65951341222496,0.6692613260385643,0.4816775098305321,-0.4486131488227969,0.7855283234392654,0.2923854840298968,1.0,0.5715627081582683,0.31968370348798103,0.6520655759885728,0.564363463105038,-0.556105400677762,0.732004684667652,-0.2748896213649961,-0.17707476563635632,0.1753807006807566,0.698588074713008,-0.5588969008357441,-0.29356836095759353,-0.7841382901894919,0.8397817917006276,-0.4485005347778394,0.19962421507011946,-0.7467076477348504,-0.6202613499303521,-0.40248700314595687,-0.713983053070033,0.27890514096062535,0.3455354990304517,0.6797672585246458,0.3443539047165717,0.7704728259602069,0.3053165443310428,0.7439537121295211
Amygdala_R,-0.21723304701803353,0.2351798549646939,0.15973018813744289,0.3936182910818736,0.13438304756543096,-0.0660387812447423,0.020947909633170888,-0.6222203801956758,-0.5326805204859032,-0.5519612428837726,0.3715322138214708,-0.32167083853088174,0.568201888134964,-0.5482273953522194,-0.49692303403895915,-0.4588349107016118,-0.2607022312568067,-0.028378500450666193,0.3261802409546287,-0.418902165472833,0.1132340484523906,-0.44468994964218367,-0.36196010077645246,-0.45487624495284934,0.1327877427406758,0.3412012062692087,0.32283390060115147,0.5118155806283585,0.46606113632399165,-0.595984200396168,0.6150969855949842,0.2028911880569603,0.5715627081582683,1.0,0.07029943309946664,0.26791691824480013,0.48127140846013067,-0.4400873954657605,0.5203939909534419,-0.464114665779836,-0.1874350975368055,0.06941973740154679,0.37569398108971214,-0.590876760190046,-0.19517323473691806,-0.6204616787928717,0.6056780806000445,-0.469879228882839,0.11137164127922944,-0.6534616132358138,-0.4374428718368783,-0.3165093722416151,-0.6952540498213842,-0.0645734782818473,0.247562640891821,0.42011349466259146,0.49741063198717117,0.6149943304823619,0.511593433060066,0.6263771793239833
OFCpost_L,0.05852948705607659,0.23508484009230898,0.049641756646001546,0.33433724908350365,0.2951590520716694,0.12755318692479323,-0.12607141859788173,0.04585953074049126,-0.07429622832500343,0.0862487323510911,0.4632171660618867,0.06868195879623606,0.2720932391576203,-0.020087774869024126,0.025775548747416985,0.10658995970639218,-0.010130353254944387,0.286263607002905,0.2913658350316377,-0.023693426601839818,-0.023790388777440767,0.03473316872162091,-0.12406118094323208,-0.03570492178761569,0.27927931614855844,0.20883434801561304,0.3236555744928183,0.3324163600164996,0.18466618065755502,0.15951953635035682,0.270506316064584,0.06660763184636605,0.31968370348798103,0.07029943309946664,1.0,0.5271322047641384,0.09899645940298893,0.04915403127417182,0.26085336618805066,0.12538672949940102,0.18549189373041727,-0.042168089881098623,0.3404558478207421,-0.06080613635832956,0.10609285987357206,-0.15307257060301668,0.3872260027734371,-0.3025892038302094,-0.013649402917821631,-0.0347718009936967,0.004258807040202854,-0.4645513356080142,-0.22152408806492743,0.17045614168553086,0.19275318297109836,0.17182810360601244,0.29615409675539295,0.4511054340465964,-0.2688253796888939,0.40966167498670414
Insula_L,-0.04025259656744376,0.14487972761232212,0.23234268421451745,0.4023836921521486,0.3981194407281539,0.28911268947481666,0.20093743276794113,-0.19752858773437448,-0.20832994601079727,-0.07866435456274824,0.8842884428651764,-0.01658936736986202,0.44957957268943805,-0.23108498469095684,-0.10689091065849247,-0.09361314000284504,-0.0002585763797461665,0.2538005517081846,0.6421004781035181,-0.2151783912758849,0.007935981758798633,-0.11184190595131303,-0.17594117352956068,-0.1965073630683205,0.3856597271067252,0.3454432462246903,0.734439020496686,0.3017804442091232,0.4225409045021518,0.051174980451836244,0.5115633298673455,0.14524182455119491,0.6520655759885728,0.26791691824480013,0.5271322047641384,1.0,0.13795364780717131,-0.012649675719851214,0.4108279038288514,-0.016570545334248225,0.16556150343444467,0.11095836716813909,0.5614180900943908,-0.19612653312187006,0.036455436070728396,-0.30261037874526026,0.6197548755154975,-0.3629378318793111,0.15055944485179193,-0.29246391630013174,-0.19434578432955044,-0.40248155491844334,-0.37149161312436796,0.19498758693711576,0.3937747571206505,0.5099549346353974,0.3825609780131784,0.65208549824522,-0.020164864324871915,0.46506817177344745
OFClat_R,0.5273382772838312,0.05050327670251965,-0.1715229500947539,0.4964936031959078,0.2776560980426977,0.07306746031710792,0.2059878189241128,-0.6178761586005672,-0.2161458335885089,-0.7568419748651652,0.13927809097828095,0.07038019316430674,0.6816637528719498,-0.7110462662095766,-0.7744846850337571,-0.47552919248852277,-0.5419931127781457,0.18835621429052424,0.20711813911609625,0.0296315578911234,0.4793972786775921,-0.591840731497212,-0.06959327024803166,-0.3736957525402494,0.5552272809274481,0.18197642207095427,0.2532821455035714,0.4809257453125091,0.31970204272853303,-0.248654680292242,0.6077464431309917,0.1251311273565442,0.564363463105038,0.48127140846013067,0.09899645940298893,0.13795364780717131,1.0,-0.8246807114849152,0.8374863413205968,0.06017677603369653,-0.35327933151539453,0.2762912906217781,0.7197457937860882,-0.18486565428133292,-0.6937303961842868,-0.5912375952781358,0.30134431870585193,-0.24901997969689385,-0.2360503374656123,-0.6111523985772204,-0.7943682207813834,-0.09639500291803181,-0.6194593909306638,0.6722041546467443,-0.12803379557887282,0.1336709790656822,-0.06500689207807002,0.4675953449893142,0.44152415468719103,0.7290328063825763
Occipital_Mid_L,-0.25407737025384086,-0.18102886931754747,0.20268949379005877,-0.451154392299719,-0.07980523744851815,0.046378086146201855,-0.03468113226716818,0.7733749685363507,0.40069745261064443,0.9473515584016509,-0.1399923566324982,0.1478724381238871,-0.6669634110698176,0.7903173142859793,0.9308924955798947,0.6007382680693077,0.5684668838402841,-0.18989302076588815,-0.14524701947760624,0.12885743742135883,-0.2042826186173041,0.6626320344981934,0.2674195049013852,0.5666337219531252,-0.5180305247849356,-0.2448986925646225,-0.17025580182739883,-0.6067477845137743,-0.23228237992156683,0.46590800013202727,-0.610497342985838,-0.09776466955827624,-0.556105400677762,-0.4400873954657605,0.04915403127417182,-0.012649675719851214,-0.8246807114849152,1.0,-0.7654350302618528,0.19743821713702928,0.5449718571649614,-0.14962155377253752,-0.5408255289196131,0.42508083623302323,0.7535275944681593,0.7891255568371854,-0.41794140510274547,0.24561468924588706,0.18648580257958866,0.7596300323713135,0.9147581008386151,0.08429297252526649,0.6208505021468723,-0.47333407136492195,0.19415312695613995,-0.12557897403963827,0.13712695490168605,-0.45819119691558513,-0.5138076180771423,-0.6895185740966326
Hippocampus_R,0.4082351809993397,0.23419843406629443,-0.06003401181695295,0.5798771451320301,0.3536526318431851,0.25164225084793884,0.16533935863239935,-0.6375027922718934,-0.25746617560324153,-0.7517226730081795,0.4583564449154033,-0.028402780117052186,0.8494038693420419,-0.7415385542823196,-0.7343802116088262,-0.3770921688523606,-0.5138631769167888,0.4215529653415413,0.4503074523219422,0.003584439597573539,0.18401119976108385,-0.4849822600285351,-0.20701156179230967,-0.4526850648080727,0.64719096895638,0.374239745602813,0.44121269166977445,0.7272109650429543,0.5391799357482473,-0.21126006308061143,0.8427198528696778,0.15062046155461667,0.732004684667652,0.5203939909534419,0.26085336618805066,0.4108279038288514,0.8374863413205968,-0.7654350302618528,1.0,0.020611757532729962,-0.17425311644722227,0.18693347185916445,0.849332697703148,-0.3232749750701113,-0.5566169403874094,-0.7362763381265736,0.5509902605599039,-0.32848004381182366,-0.025356331425945806,-0.7004601264389289,-0.7768340072881577,-0.12352771664995717,-0.7512926862734092,0.655377848442942,0.010305473074013643,0.3062733293381106,0.1377261890303159,0.7640468809392345,0.4675187730531245,0.8473326969218429
Frontal_Inf_Oper_R,0.7255468325127243,-0.07965205668643825,-0.13998063041610181,0.02621797584567829,0.2497672102723422,0.5666689253085558,0.20744769699139537,0.5710251018358972,0.6703120538135984,0.36440131728086383,-0.26176674821115353,0.5477870993204291,-0.22664344779038484,0.35898843007463616,0.3465185819909239,0.4449735585323081,0.21475225240972998,0.3842178311070207,0.06377020159021068,0.5885706988945599,0.22615854973434069,0.24017445347711625,0.4407103078650791,0.5369626493819544,0.28154028471186343,-0.28223224123922475,-0.16646369992485946,-0.19658957390563306,-0.23852749458958716,0.7102196305971427,-0.25311556734093194,0.026487571290562895,-0.2748896213649961,-0.464114665779836,0.12538672949940102,-0.016570545334248225,0.06017677603369653,0.19743821713702928,0.020611757532729962,1.0,0.44109984541038066,0.3658216570137816,0.27497494090659313,0.7753962003505769,0.06047236846542584,0.4605299062118251,-0.5488550021908817,0.4608659467415552,-0.24117282243874918,0.5505372350386141,0.22533161603285146,0.3664734331344938,0.33240439030534175,0.5905012317135482,-0.17241016643403412,-0.19156679992846312,-0.47646494276198825,-0.28196010137145255,-0.18020390397040312,-0.14457484934788878
Thal_PuI_L,0.11048187929546638,0.017903845943947432,0.130987904393873,0.0504396279176849,0.32347772275467074,0.5649732824082769,0.06388907031230517,0.6067372823834041,0.43364074598119406,0.518736592978921,0.06259613567851303,0.2987063445143361,-0.20064729578893034,0.3849157098594179,0.5502909116882673,0.6181334772304885,0.30982295309621427,0.3184448454348054,0.31979258580781983,0.2327376411902166,-0.08800582188563516,0.5058590756076266,0.16507149135306076,0.35887083597617875,0.015786661842156925,0.04325931089802073,0.11984819334752478,-0.1315219331660151,0.018855400645459697,0.5732929576888907,-0.07030908012435799,-0.0024953328535309025,-0.17707476563635632,-0.1874350975368055,0.18549189373041727,0.16556150343444467,-0.35327933151539453,0.5449718571649614,-0.17425311644722227,0.44109984541038066,1.0,-0.030808270010938534,0.09167015835253171,0.3352424357580858,0.4687152385954669,0.4056049951195823,-0.202198378922134,0.3651721382723098,0.28831405080358985,0.42148207169909735,0.5135744532849594,0.17074108196200274,0.25379841037738543,0.03981351003187464,0.16988669938906983,0.0679671020869373,0.12659528901843115,-0.06275582382326883,-0.19603551130310756,-0.22896048239321862
Precentral_R,0.33374534110165904,-0.0276823434468318,0.487794259072692,0.13647358709473337,0.24543699921903261,0.3777272456067149,0.22092058394078531,-0.04832401006738301,0.1614176303513189,-0.08391497259691323,0.001398592329910547,0.28781641322273127,0.037223664258471914,0.11053344863737252,-0.08368574760378357,-0.026668919994531595,0.41127179891076987,0.16883577366299465,0.17906408275708327,0.2652175028012891,0.30196127976955556,-0.030029453850348345,0.19116199452944554,0.141942718154413,0.17420536021000466,0.04031887692598626,0.008378991911959463,0.0009698489502806984,-0.11534702196368893,0.056724917889755824,0.09759332490804593,0.739180254138961,0.1753807006807566,0.06941973740154679,-0.042168089881098623,0.11095836716813909,0.2762912906217781,-0.14962155377253752,0.18693347185916445,0.3658216570137816,-0.030808270010938534,1.0,0.27165005349200116,0.336632720886577,0.15334275277257178,-0.04139530755958221,-0.0646531351982918,0.1725141695613944,-0.12351585281252266,0.0886849896810433,-0.056509781567531364,0.15393004762720053,-0.07315379661833013,0.30245900459787417,0.5211956941530974,0.407209403300849,-0.17134458808370884,0.10183435277568202,0.1792489861419918,0.1534532232062019
Putamen_R,0.4872124184210488,0.1542447333039255,-0.03346838269521226,0.6475079225757971,0.3998970657980794,0.4677368396090651,0.18995332468189888,-0.37008101753413336,-0.1459864690835308,-0.5287993121159584,0.49966244460386355,0.08336146205436568,0.6546632780566596,-0.5509809766080059,-0.49786230643090273,-0.27952202911268587,-0.33259801980883086,0.5066145394345838,0.6136757632057146,0.017093320851738137,0.2291478377304611,-0.3974714994256375,-0.14734765866620822,-0.3270010292106099,0.781340678756982,0.26365003940848875,0.5284079334406444,0.5832593811475618,0.46439951273504293,0.017656899422799407,0.7174606591542705,0.11314693908516832,0.698588074713008,0.37569398108971214,0.3404558478207421,0.5614180900943908,0.7197457937860882,-0.5408255289196131,0.849332697703148,0.27497494090659313,0.09167015835253171,0.27165005349200116,1.0,-0.12247589149737126,-0.43137977022472584,-0.5064174242890336,0.4218941145226536,-0.12507041849633,-0.06993656890274016,-0.49579616236158025,-0.5928087742546719,-0.12889727568529621,-0.576213088948659,0.7356059712152703,0.052037006530598444,0.32914936314703985,-0.009671848913858404,0.6361159538948147,0.36364600937855074,0.7527982137949474
SupraMarginal_R,0.5890922487377781,-0.27373746899603557,0.031142453840629004,-0.2472076939719982,0.13937817871195995,0.35861361631273825,0.23224459439825565,0.6913151072042508,0.7044037129784173,0.6043159563977829,-0.46062287834289434,0.5763755923394045,-0.486160884884477,0.6502268507603842,0.5721062272895946,0.5233632734470751,0.49591070071377125,-0.026614966694494608,-0.18443727230977283,0.5846980430488753,0.1829523258259624,0.3363503714643492,0.5140440008191575,0.7237651785845916,-0.08244403398073216,-0.44950904323846397,-0.2815112721831747,-0.5460597573520198,-0.4396999987583315,0.6780064336239668,-0.5502614758954676,0.051656546799359514,-0.5588969008357441,-0.590876760190046,-0.06080613635832956,-0.19612653312187006,-0.18486565428133292,0.42508083623302323,-0.3232749750701113,0.7753962003505769,0.3352424357580858,0.336632720886577,-0.12247589149737126,1.0,0.18576927286299427,0.7280732226977111,-0.7395081788973444,0.44420194901687016,-0.2537869789409522,0.8149773184746297,0.4808575202817287,0.391574729383087,0.5402395909144228,0.31017362463877163,-0.15918846325222732,-0.28588373100259995,-0.43120874041619506,-0.5678917571461286,-0.3294301882581817,-0.4659781443032978
Paracentral_Lobule_R,-0.3557031743648096,0.03253375047496639,0.5379512705285163,-0.32382898160319434,0.09068491496769332,0.16501447740956937,-0.1421371002548941,0.5363894007750996,0.2428704061795399,0.7009072645736173,0.001174896221260429,0.11136238639048726,-0.44128012186180526,0.7077655797205611,0.6944976675168133,0.5594540049338,0.6585666145607494,0.056668564712035595,-0.017027233823567495,0.1321168699047262,-0.16422470255264193,0.6721692854784691,0.21748837602451823,0.369826591941831,-0.4115726058210377,0.12856293095920185,-0.1752022574922835,-0.3053836133163738,-0.12909194768008456,0.2580488624504778,-0.3253546035326908,0.3348233265433502,-0.29356836095759353,-0.19517323473691806,0.10609285987357206,0.036455436070728396,-0.6937303961842868,0.7535275944681593,-0.5566169403874094,0.06047236846542584,0.4687152385954669,0.15334275277257178,-0.43137977022472584,0.18576927286299427,1.0,0.4632982461613069,-0.10747638592969262,0.13667730943197912,0.3858759546418337,0.584288637606017,0.8206879363990626,0.06032300632129129,0.36700950947141736,-0.5202644331181986,0.5216521145716173,0.18731173018198388,0.2636554000480323,-0.12774166297280745,-0.2859402423376779,-0.44224078524502775
