,Frontal_Sup_2_R,Thal_PuI_L,Thal_MDm_R,Cerebellum_4_5_R,Frontal_Mid_2_L,Postcentral_L,Frontal_Inf_Tri_L,N_Acc_L,Vermis_3,Thal_PuM_R,Precuneus_L,Precentral_L,Olfactory_R,Thal_MGN_R,SN_pc_L,Angular_L,Cerebellum_4_5_L,ACC_pre_R,Frontal_Inf_Oper_L,OFCmed_L,Occipital_Inf_R,LC_R,Calcarine_R,Thal_LGN_L,Pallidum_R,ParaHippocampal_L,Cuneus_R,Cerebellum_3_R,Frontal_Inf_Orb_2_L,Thal_VA_R,Rectus_R,Red_N_L,Vermis_9,Caudate_R,SN_pr_L,Thal_PuL_R,Supp_Motor_Area_L,Cerebellum_Crus2_R,Temporal_Mid_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,Frontal_Sup_2_L,Cerebellum_8_R,OFCpost_L,Insula_R,Rolandic_Oper_L,OFCpost_R,Temporal_Pole_Sup_R,Hippocampus_R,Frontal_Med_Orb_R,Thal_MGN_L,LC_L,Temporal_Inf_R,Calcarine_L,Thal_PuA_L
Pallidum_R,0.447482050661886,0.015786661842156925,0.616884558437302,-0.03403651795079624,0.4819921289972396,-0.3035505651404828,0.2861759542470667,-0.5050573619139431,-0.2798018610873041,0.34362662511040704,-0.34124887886465033,0.006858660553506152,0.48605523066433076,-0.12510804487953994,-0.5762534877307467,-0.46709395602664605,0.21513158393062534,0.5185044220716839,0.3650122061937787,-0.057342345903419384,-0.07482117673370235,0.5542164644298181,-0.4539010685351954,0.2073824170798364,1.0,0.43314658423613384,-0.42728460121050366,0.46767091999442634,-0.07256458635167876,0.7350322997637163,-0.017578339390581777,-0.1035077758042234,-0.41777116262718234,0.6775097946169616,0.014537325179035802,0.5298440487395571,-0.1421647862679668,-0.1427909892037037,-0.09372634373730684,-0.3922834488725227,0.5364657847408241,0.09571006551343518,-0.003946128953254427,0.27927931614855844,0.26481670765221965,0.4472601705543483,0.47387936699627653,-0.2534609862956403,0.64719096895638,-0.38833010917535987,0.3575157780218755,0.29116613339141856,-0.09241246514282167,-0.2206997007701265,0.42946989402076097
ParaHippocampal_L,0.5120522351603386,-0.06275582382326883,0.5258849901163094,-0.14211009459169144,0.8006710268278596,-0.020240960106321072,0.4686074953994331,0.2737616790774235,-0.25946979469251163,0.1948116318921711,-0.2382703490899527,0.5804535159253551,0.8083340034972022,0.04243703868513183,-0.6059719633929813,-0.5336641985034987,0.43304912604494256,0.7213906734161256,0.6742190253696619,0.6422492274613372,-0.6055535915731122,0.6083891145809359,-0.4910343383627596,0.30190922605293585,0.43314658423613384,1.0,-0.5761077227705677,0.8285521512259023,0.3191930035209146,0.6096140660821425,0.7738835597571097,0.09279887986145086,-0.5768742774304335,0.7169397864534519,0.7330043855385344,0.3813438258420726,0.3254658238754673,-0.3237993987342536,-0.5653146312471161,-0.588668669580338,0.23078975731631557,0.5809545741628293,-0.3630573945970412,0.4511054340465964,-0.04893533875869186,0.8321477726780164,0.7138053647908688,-0.7253232188006224,0.7640468809392345,0.5000355094869563,0.39206636648115406,0.6412937857960533,-0.1707810840028144,-0.6128859498343818,0.6307761571155729
Cuneus_R,-0.4448335738921865,0.47735203335812426,-0.24653035553137315,0.5072840528290377,-0.5596345471825255,0.44671661691267595,-0.07317557004619435,0.1373244494062463,0.7619033382539091,0.3069814318644028,0.7533012406712817,-0.06087669112054298,-0.6414332194261542,0.3074786629751073,0.7291275882151451,0.8408728705934304,0.12087352469250581,-0.6673236457425548,-0.1918788755783834,-0.2797069422368149,0.6026971561099744,-0.6802112871404646,0.84641070686966,0.16374553330037317,-0.42728460121050366,-0.5761077227705677,1.0,-0.7039456648449007,0.2697322870727089,-0.5525278242937116,-0.35681301900379975,0.16003722703406578,0.8451394991054354,-0.5239909593163887,-0.3302621756112374,-0.039855316348432944,0.035311699337659055,0.4707411408276702,0.6748194074927856,0.6591453805740848,-0.176617967530213,-0.38451942503761893,0.406502096583278,-0.11101896581968881,0.18252536911299383,-0.47348723777543134,-0.5534988990117963,0.6639783842950672,-0.6688433869053924,-0.2057327283584729,-0.07138038879199393,-0.4362926357647053,0.3078370435275742,0.8544203793467069,-0.1867018568189001
Cerebellum_3_R,0.5675649143780658,-0.2465824131201924,0.42318354948229,-0.030532481312112975,0.6927603938763381,-0.274578366782774,0.23235901855609922,0.16620883105614717,-0.3737137355043115,0.0772739321692417,-0.5113957474192167,0.32891887640904327,0.8260090370230924,-0.12482723281427277,-0.6097219309954655,-0.6890854760026488,0.4799052334827786,0.7781258818619083,0.4231222093376044,0.43037996345006146,-0.5277571271066201,0.6002346648613609,-0.5056712928731285,0.21158800556767846,0.46767091999442634,0.8285521512259023,-0.7039456648449007,1.0,-0.023938385676553015,0.6073532155184613,0.5645347950365822,0.2529167847911086,-0.6974155822834973,0.7007754859358205,0.6577434036600951,0.22794981370591638,0.07494660608446657,-0.414567639143107,-0.5095140313280122,-0.639985470657179,0.3208270803455292,0.43890712110918645,-0.2936020893562996,0.2647327580713421,0.12808246188970987,0.6232635257232766,0.759325510999117,-0.5652945122427537,0.8078152721382122,0.3305257788590257,0.39140754364351976,0.5088515557827981,-0.04536705081313918,-0.7057434234390637,0.3645015370804617
Frontal_Inf_Orb_2_L,-0.08356670660809488,0.48331158338141417,0.24396846161105112,-0.019124308155441742,0.3297411805662708,0.44795816443510594,0.6393887646975495,0.3918158213260572,0.40735996886945813,0.2711427872344663,0.6034801338085641,0.49744782007242544,-0.013447411261628002,0.42940634296027314,0.24304778928145626,0.4438919573976668,0.2146128051671656,-0.003792479049683529,0.6510742715260445,0.3944235017795593,-0.2670937143358505,-0.12237428845900555,0.11306431315506311,0.46136478897095157,-0.07256458635167876,0.3191930035209146,0.2697322870727089,-0.023938385676553015,1.0,-0.04269329611012951,0.38778727218941494,-0.08187310264017549,0.17270762719071334,-0.008363252652544957,0.3019482493018454,0.27607058818331,0.4150097183761057,0.10912296923402706,-0.17225413380447221,0.04648976184722459,-0.2289176442518426,0.41299753438879455,-0.2968587084550467,0.524167374269244,-0.1538961153872408,0.5016257526942947,0.09941456425269674,-0.26190673735173053,-0.12607929617602626,0.461421155036726,0.27913871715865696,0.13554946226240852,-0.22877870468373307,0.2740356394970783,0.5633782245137441
Thal_VA_R,0.630549692840704,-0.022477591728524107,0.7260449365343028,-0.21690556877749165,0.7447705727826938,-0.06732948375020907,0.4479572889661044,-0.09664547145194465,-0.4388012138394043,0.3628940269136307,-0.30289947865082306,0.34618714532260947,0.5729931580465859,-0.21834515513679265,-0.662888077598439,-0.6162072473260195,0.20512308988113573,0.6870992626408365,0.5421246228442234,0.1100613877984855,-0.3432958615448005,0.729622103628068,-0.5854206406323468,0.3181240414840032,0.7350322997637163,0.6096140660821425,-0.5525278242937116,0.6073532155184613,-0.04269329611012951,1.0,0.23815950591889856,0.05176371816163636,-0.5579993139484617,0.8044855731101278,0.28508715535150886,0.34066053411629765,0.1714220882651144,-0.1190377716523239,-0.4216368065929296,-0.5630105063103106,0.29797215870110716,0.4611208447014442,-0.08103462246395018,0.12220086668570472,-0.016890663021167606,0.6080601752524918,0.49741400950632697,-0.547377351825758,0.6731810263458543,-0.031591270419722796,0.38474603134096796,0.392768453704824,-0.25586292013986334,-0.5139361069966082,0.47168608554215136
Rectus_R,0.24885816342530928,-0.03199063792323165,0.2705042049907334,-0.10663336180871581,0.5844770089578637,0.20878890277162826,0.3715021014228484,0.5136513911837134,-0.13070549364393783,0.001985044945998166,-0.03522964080364405,0.5560660916305588,0.6009281719377827,0.13373383480233175,-0.3457046116362112,-0.2550593468417489,0.32424400796108716,0.45310900478582866,0.4763149784831412,0.881316892797007,-0.5461023467193239,0.2823445866162465,-0.23218012521965486,0.18867746698566706,-0.017578339390581777,0.7738835597571097,-0.35681301900379975,0.5645347950365822,0.38778727218941494,0.23815950591889856,1.0,0.05902981668296828,-0.362159808880907,0.3740546633527707,0.7162146960429268,0.0680243256620429,0.39230283561251195,-0.3344117346323499,-0.47854482712779023,-0.4336327033629922,0.015949853361460195,0.5246606312965937,-0.43376640750824336,0.37537488712157474,-0.12897326662507394,0.6015994138854379,0.5414764802509275,-0.6291710259231005,0.47300064490317095,0.7784537968377017,0.15566291328634155,0.5855219853286459,-0.08280215958785064,-0.46169425869427433,0.4320823564601724
Red_N_L,0.1283737900656096,0.06388907031230517,-0.05669179908422214,0.560668526192879,-0.028776196151991163,-0.04561883408756615,-0.04319616917176215,0.37441810931755426,0.24938362706584008,0.34367948611775295,-0.07942078469916924,0.029797406505888205,0.18678460764860047,-0.16252760141984307,0.14902649505031887,-0.022607084834974728,0.5626351036115473,0.09552105300320611,0.024177429567622134,-0.0844789461228768,0.21154518880018797,-0.12541160107673763,0.37559744926943256,0.31426351470337444,-0.1035077758042234,0.09279887986145086,0.16003722703406578,0.2529167847911086,-0.08187310264017549,0.05176371816163636,0.05902981668296828,1.0,0.08061292380590308,0.13779819021556405,0.27081184950446613,-0.02854662215237468,-0.09271450638424965,0.07151292250554679,0.279686638518805,0.03415521094827891,0.2541029096599961,-0.10972271239567792,0.33191780577421315,-0.12607141859788173,0.4824991811992633,-0.07227572729755875,0.17114385158301296,0.31108952746247825,0.16533935863239935,0.03505849397358334,0.2437969585120011,-0.010897220449821268,0.5319990161078364,-0.03314726191265886,-0.031166468177228592
Vermis_9,-0.5097956780471405,0.4194411211202725,-0.36182790773570295,0.5119220370490665,-0.6380896448911506,0.27230553630790394,-0.23414205753044334,0.05738711101501161,0.7794193630747999,0.27128424976896287,0.6019421508050363,-0.13783369273022603,-0.6175000622790187,0.4095835337930184,0.6702494799254232,0.6940549640796203,0.1252529775402988,-0.689507860412932,-0.30107264691468194,-0.31046596096333245,0.637874930463255,-0.657163234321638,0.7091436059186532,0.10441861461842257,-0.41777116262718234,-0.5768742774304335,0.8451394991054354,-0.6974155822834973,0.17270762719071334,-0.5579993139484617,-0.362159808880907,0.08061292380590308,1.0,-0.5740967630217577,-0.2798058710807933,0.03158412983767777,-0.08231969661153302,0.5872376735554081,0.6851244979358961,0.7722774998709014,-0.1285333254924402,-0.4950874579692111,0.5836859171634009,-0.19360498518941868,0.11481303279909479,-0.47635609040348936,-0.667549284591861,0.6699056153296402,-0.644822182968454,-0.24180573420754317,-0.10698278889819257,-0.40499486925558975,0.32739190961266024,0.7644656419009559,-0.09476942356936609
Caudate_R,0.7324115263852305,-0.021806824423259496,0.6129869984734755,-0.08489122959769882,0.7497757684270483,-0.21992205470721662,0.35402258746468956,-0.009331756198650027,-0.35339037281917457,0.43987756034711434,-0.37814285378208395,0.3839609701169333,0.7044576871668451,-0.09307851872982811,-0.6666190186024034,-0.6710940104329698,0.3384541832647258,0.8441214058683515,0.5098783470641011,0.2501545397124447,-0.35382827329682415,0.7337483147578492,-0.42445490316574985,0.30797244686467945,0.6775097946169616,0.7169397864534519,-0.5239909593163887,0.7007754859358205,-0.008363252652544957,0.8044855731101278,0.3740546633527707,0.13779819021556405,-0.5740967630217577,1.0,0.4726106856277091,0.5306654175627686,0.1583608536435429,-0.1621746898265895,-0.32299160931693505,-0.5340349431686935,0.5162168120409855,0.4857794290289807,-0.10787991423636907,0.19639383528565632,0.23896255648120698,0.7131054830193787,0.5400905161876004,-0.48932295618770283,0.8283175168042684,0.062365595083717563,0.5010990255167147,0.45127879825289413,-0.0452472503177217,-0.5281924788506797,0.5407507180885203
SN_pr_L,0.36644166531479966,-0.0640004137530831,0.22790750569648077,0.027212185306129486,0.5172170406788597,-0.03315483891956306,0.2041149091177691,0.6084299893051826,0.01028466231286154,0.18122042411466788,-0.12109116338818231,0.5117230264328856,0.5626338139111737,0.3274606642348924,-0.2065552996887046,-0.35839864959462403,0.5142895968455973,0.5450812543925787,0.39824730871525044,0.5810387214416579,-0.4857441088979564,0.34019427062792945,-0.17481796281762182,0.2937325615809252,0.014537325179035802,0.7330043855385344,-0.3302621756112374,0.6577434036600951,0.3019482493018454,0.28508715535150886,0.7162146960429268,0.27081184950446613,-0.2798058710807933,0.4726106856277091,1.0,0.2532604636745921,0.24656419723109596,-0.16617826007894157,-0.41799106085041815,-0.31451713270059845,0.11726959433645745,0.476467446020239,-0.21767974761573772,0.30379562364808727,-0.019561081034002222,0.5799947755683938,0.44908210663171994,-0.49075668165370373,0.4856493441192225,0.6087149678662661,0.4575771969547509,0.4036795953963184,-0.021956177538097265,-0.4576284924300423,0.4007757722399583
Thal_PuL_R,0.33621265528541894,0.3184448454348054,0.4207591704175833,0.17374359918096846,0.3298110199914847,-0.1792945763544264,0.30162276597464455,-0.1476262119900889,0.23810425256218126,0.5530296742342865,0.02688849576002679,0.2766374174167069,0.2891075821050816,0.4460061633284977,-0.2582301025697255,-0.15455550965823747,0.35632323859685305,0.3376182344879178,0.38831373695519444,0.08186614093708446,-0.020162273831210224,0.28910066437010495,-0.07945680119418377,0.30403540141007107,0.5298440487395571,0.3813438258420726,-0.039855316348432944,0.22794981370591638,0.27607058818331,0.34066053411629765,0.0680243256620429,-0.02854662215237468,0.03158412983767777,0.5306654175627686,0.2532604636745921,1.0,0.05158133553277931,0.2912930102275034,0.15922785412644758,0.023586135596560802,0.5000392793233538,0.16468978236127652,0.2031790575252997,0.286263607002905,0.37428184136623044,0.5459222063878177,0.05997312713013718,-0.051500221558851714,0.4215529653415413,-0.1050004486684976,0.45318542470645146,0.15412702960357244,0.1288913920672204,0.09095858253279485,0.6426515763338323
Supp_Motor_Area_L,0.42922998053697603,0.16988669938906983,0.2964304361144299,-0.14944241693871702,0.5364498232860656,0.6645456859899523,0.530714722952862,0.38831885155832185,-0.05492787635025498,0.0909481748100189,0.43611528335347965,0.8743263296488138,0.1368041427909237,-0.07292563370747296,-0.12924517212155293,0.11382690327694939,0.06519778133604037,0.22273443184492628,0.5293424514983905,0.4163599840544964,-0.30185471856598783,0.07074681529036095,-0.10359121452540711,0.25240292652562274,-0.1421647862679668,0.3254658238754673,0.035311699337659055,0.07494660608446657,0.4150097183761057,0.1714220882651144,0.39230283561251195,-0.09271450638424965,-0.08231969661153302,0.1583608536435429,0.24656419723109596,0.05158133553277931,1.0,0.0012072196691441514,-0.32864432356430995,-0.17760394740297009,-0.2892458294280494,0.7047855421377488,-0.28775284464786005,0.19275318297109836,-0.3256187950066965,0.43709696322113034,0.1194725337492756,-0.39805430433126765,0.010305473074013643,0.4940522362943895,-0.017096427766795232,0.1719438640226564,-0.16884332618351847,-0.12617543431989137,0.31546806930206744
Cerebellum_Crus2_R,-0.11977413859666328,0.4359786336136565,-0.13526707652611525,0.19583441873732396,-0.2548292730741239,0.19690522281543124,-0.0313588080421326,-0.06270745059636365,0.44756142853661657,0.42260002248788037,0.3833193704812148,0.01857115641129011,-0.3843056115209905,0.37239562492625455,0.27997468231265216,0.33968572855522366,0.0066907832569641865,-0.34066056510937726,-0.12179589229694078,-0.34244940939754315,0.4434976136504758,-0.1949524069966906,0.2811871967479912,0.07011658519333701,-0.1427909892037037,-0.3237993987342536,0.4707411408276702,-0.414567639143107,0.10912296923402706,-0.1190377716523239,-0.3344117346323499,0.07151292250554679,0.5872376735554081,-0.1621746898265895,-0.16617826007894157,0.2912930102275034,0.0012072196691441514,1.0,0.5204162805363198,0.554073305906949,0.16283577855173054,-0.16977716582161292,0.6748925724683168,-0.22062084029008092,0.21055428296304707,-0.1347574684342348,-0.6221854704536124,0.42536933626536066,-0.2514739516413897,-0.19803254717607938,0.09343985069780697,-0.3282108578040293,0.24406403798593748,0.44334223934292677,0.19200342510594204
Temporal_Mid_R,-0.30830060031330814,0.3196920782433246,-0.3723352558877059,0.6998702032405505,-0.6378355794606763,-0.055326700087954636,-0.366060597337574,-0.24056064526133214,0.6062322048395433,0.37873425657083315,0.21435717159257592,-0.37954511655166834,-0.37057010078579605,0.20314989583105297,0.3991388864774151,0.44994159878669315,0.20984351183667085,-0.5444433746696041,-0.4816894361034195,-0.42581956753560196,0.8347890960799589,-0.5494453549103162,0.7477917919454947,0.020376612355924726,-0.09372634373730684,-0.5653146312471161,0.6748194074927856,-0.5095140313280122,-0.17225413380447221,-0.4216368065929296,-0.47854482712779023,0.279686638518805,0.6851244979358961,-0.32299160931693505,-0.41799106085041815,0.15922785412644758,-0.32864432356430995,0.5204162805363198,1.0,0.6618663664904281,0.4151647629135274,-0.709769649663295,0.7228626954458744,-0.15188522366153567,0.6944158819246835,-0.5404525423128154,-0.49729979006811664,0.9025028889123089,-0.2538281997352641,-0.5111419348340893,-0.07977464592280217,-0.41019369893241664,0.7355007183081937,0.6571008835055615,-0.15740917929995152
Temporal_Pole_Mid_L,-0.4602298755624566,0.34095872944482475,-0.4312303711797855,0.3948629672837992,-0.6019206584026247,0.1355439308012177,-0.2965940223094742,-0.08635709995478474,0.6197194350427084,0.1727274568523747,0.42206175130088186,-0.2275618751878651,-0.5751933496217699,0.35537069664796456,0.5672291096840529,0.5615293224028676,0.002078777745267715,-0.6152909727687778,-0.38537898003979254,-0.36400284430307833,0.5802711628334614,-0.5588188617017065,0.5906698288076999,-0.06003194151494485,-0.3922834488725227,-0.588668669580338,0.6591453805740848,-0.639985470657179,0.04648976184722459,-0.5630105063103106,-0.4336327033629922,0.03415521094827891,0.7722774998709014,-0.5340349431686935,-0.31451713270059845,0.023586135596560802,-0.17760394740297009,0.554073305906949,0.6618663664904281,1.0,-0.03169130715979675,-0.4960702353011982,0.48504661806301136,-0.1035696702196048,0.20967929604877272,-0.47872026708239335,-0.709151722156307,0.66038291960442,-0.5671062336272374,-0.2387467937079463,-0.14162611775830908,-0.4281456038527444,0.3443151626146605,0.647795446100996,-0.1377661526890101
Frontal_Inf_Orb_2_R,0.36154114646240304,0.006938235496517307,0.08534899926838621,0.3583247098580344,0.13733398138479444,-0.4316092266747579,-0.14053404730725919,-0.2752169244981427,0.004742948486072676,0.38805864502384757,-0.41796912987067475,-0.14028006214933877,0.5080911366009907,0.02032704229061584,-0.4090011865465063,-0.3818242577346276,0.33273510988976723,0.3641736695403705,-0.09321673811074968,-0.03646491631232061,0.2783499026743475,0.27189329960839553,0.03545599162556657,0.05737855551903374,0.5364657847408241,0.23078975731631557,-0.176617967530213,0.3208270803455292,-0.2289176442518426,0.29797215870110716,0.015949853361460195,0.2541029096599961,-0.1285333254924402,0.5162168120409855,0.11726959433645745,0.5000392793233538,-0.2892458294280494,0.16283577855173054,0.4151647629135274,-0.03169130715979675,1.0,-0.22718963056334518,0.4357341644830035,0.18664812050694798,0.7828125548664079,0.1634711921255043,0.20205770257036132,0.2659903651281858,0.6613167807707583,-0.30736632763727306,0.2430887538832325,0.1074145732449468,0.5211118875469587,-0.10884245035940814,0.2712387751003256
Frontal_Sup_2_L,0.6387166808204569,0.04374480068840907,0.5439565182795362,-0.4491112652443939,0.8397308371857983,0.38212091490977496,0.6606026594807716,0.3793809816749028,-0.3547919447510888,0.02927718160254943,0.1547658592530136,0.787490242397642,0.4038532148897005,-0.06883329406368714,-0.35504083113028895,-0.26363015849918353,0.02687077054884862,0.6447683073080882,0.6989330775104041,0.5093042321442115,-0.6950581324487594,0.4619867025091009,-0.5126312982785237,0.2901410501632178,0.09571006551343518,0.5809545741628293,-0.38451942503761893,0.43890712110918645,0.41299753438879455,0.4611208447014442,0.5246606312965937,-0.10972271239567792,-0.4950874579692111,0.4857794290289807,0.476467446020239,0.16468978236127652,0.7047855421377488,-0.16977716582161292,-0.709769649663295,-0.4960702353011982,-0.22718963056334518,1.0,-0.5650486218254428,0.21436033676394187,-0.37202003267497663,0.7325628259989156,0.35036947015710035,-0.7532199057407519,0.3053504332653557,0.6118896794291837,0.22896068992780821,0.3250882204815472,-0.4485026607999219,-0.4316515796104678,0.4446105620305412
Cerebellum_8_R,-0.14294184790157688,0.20853401200750232,-0.27547080573749616,0.5364096193118707,-0.45523419483066574,-0.11503564802585914,-0.375863320176343,-0.17961325889298488,0.4135989820233493,0.40592168753168734,0.03928304630402115,-0.25717764982598124,-0.2186764158298576,0.1276760110028782,0.15275531321598168,0.12154558804433659,0.21731012158592625,-0.32810272473583374,-0.38701484246407736,-0.5004158827232331,0.6976390764551381,-0.2073571476202193,0.4055126115146484,0.03739100884737826,-0.003946128953254427,-0.3630573945970412,0.406502096583278,-0.2936020893562996,-0.2968587084550467,-0.08103462246395018,-0.43376640750824336,0.33191780577421315,0.5836859171634009,-0.10787991423636907,-0.21767974761573772,0.2031790575252997,-0.28775284464786005,0.6748925724683168,0.7228626954458744,0.48504661806301136,0.4357341644830035,-0.5650486218254428,1.0,-0.33069143868522266,0.4551058724872699,-0.38881873618129414,-0.4387756916712602,0.6830834921931092,-0.09724176968412555,-0.49801070511438306,0.027003370864669807,-0.28565795523133214,0.5556600895465102,0.3327680156859178,-0.033407516421747066
OFCpost_L,0.06057299390556203,0.18549189373041727,0.2913658350316377,0.06868195879623606,0.3930744486092328,0.0808100936247174,0.4236168524845976,0.08061061304943754,0.10658995970639218,0.12755318692479323,0.08389476931838241,0.30321209932906285,0.3578745418143316,0.11491846016411171,-0.10906857574378581,0.0862487323510911,0.2951590520716694,0.21817310065492385,0.4679662130259473,0.37960293514236126,-0.24674464744964897,0.07658326813079352,-0.03570492178761569,0.268132964792126,0.27927931614855844,0.4511054340465964,-0.11101896581968881,0.2647327580713421,0.524167374269244,0.12220086668570472,0.37537488712157474,-0.12607141859788173,-0.19360498518941868,0.19639383528565632,0.30379562364808727,0.286263607002905,0.19275318297109836,-0.22062084029008092,-0.15188522366153567,-0.1035696702196048,0.18664812050694798,0.21436033676394187,-0.33069143868522266,1.0,0.09635287593447839,0.4656097215649725,0.4661764314763824,-0.24340969990655376,0.26085336618805066,0.29615409675539295,0.1941225802396924,0.18466618065755502,-0.08518213893830177,0.04585953074049126,0.3746099469784676
Insula_R,0.144403046679313,0.1738638530108864,-0.05667927070202251,0.6502222166769263,-0.12331929714645286,-0.3078636826592685,-0.11013601979593723,-0.14454161767987925,0.30568186508834955,0.4432383742693808,-0.17976590217084745,-0.22361845972005862,0.2413177973030695,0.06855681310699319,-0.017511879608337035,0.0015352275949992705,0.4620413922727096,0.07736207923757825,-0.15342747435812026,-0.12411794825870034,0.49134729194289506,-0.16095461579758502,0.44631454280887006,0.1511527798853377,0.26481670765221965,-0.04893533875869186,0.18252536911299383,0.12808246188970987,-0.1538961153872408,-0.016890663021167606,-0.12897326662507394,0.4824991811992633,0.11481303279909479,0.23896255648120698,-0.019561081034002222,0.37428184136623044,-0.3256187950066965,0.21055428296304707,0.6944158819246835,0.20967929604877272,0.7828125548664079,-0.37202003267497663,0.4551058724872699,0.09635287593447839,1.0,-0.07156006347888418,0.050763055362715304,0.5750118334480037,0.36083387682783297,-0.28914210210760594,0.19563007451264305,-0.08349340438436238,0.768636713135322,0.2052261760952149,0.09891970128198965
Rolandic_Oper_L,0.5427898054382911,0.16836591695693467,0.6517705637707918,-0.25349767606918355,0.8758477102516109,0.08306686347217872,0.7107348672818402,0.19073259562720557,-0.1790875924990703,0.3188763421352998,-0.03865461706368394,0.6430188866975993,0.6098653547005092,0.13770078713555434,-0.526377251370637,-0.36858405542754125,0.2730339832636118,0.704509578702801,0.8377090928956845,0.533382533028294,-0.5837672187229846,0.5963904593922763,-0.4908721337623148,0.3871280132796766,0.4472601705543483,0.8321477726780164,-0.47348723777543134,0.6232635257232766,0.5016257526942947,0.6080601752524918,0.6015994138854379,-0.07227572729755875,-0.47635609040348936,0.7131054830193787,0.5799947755683938,0.5459222063878177,0.43709696322113034,-0.1347574684342348,-0.5404525423128154,-0.47872026708239335,0.1634711921255043,0.7325628259989156,-0.38881873618129414,0.4656097215649725,-0.07156006347888418,1.0,0.48430624899993585,-0.7318861540692725,0.6140934313321387,0.4594408299013107,0.43003959380375184,0.5377120936618446,-0.31378796067835935,-0.3950566755312055,0.7628119311969043
OFCpost_R,0.43924522380245873,-0.35183820498188495,0.38903312848864013,-0.02720122125251359,0.5814226612604063,-0.20571501848852375,0.29421599314596414,0.15098934484539467,-0.39563408748815576,-0.05270858121802029,-0.39931118729796944,0.24961520420400446,0.7421336611469594,-0.34640471011285145,-0.5129204735443086,-0.4547690519057519,0.3486498786401329,0.6467657848028804,0.4769571620690106,0.45330140084686554,-0.48537275262278223,0.41380366258002876,-0.3618627751797464,0.17759212969196284,0.47387936699627653,0.7138053647908688,-0.5534988990117963,0.759325510999117,0.09941456425269674,0.49741400950632697,0.5414764802509275,0.17114385158301296,-0.667549284591861,0.5400905161876004,0.44908210663171994,0.05997312713013718,0.1194725337492756,-0.6221854704536124,-0.49729979006811664,-0.709151722156307,0.20205770257036132,0.35036947015710035,-0.4387756916712602,0.4661764314763824,0.050763055362715304,0.48430624899993585,1.0,-0.506550554736787,0.6359299748007374,0.22241045907549117,0.16577983776025748,0.4727173314965591,-0.11436066584199221,-0.5558288169196716,0.17677180251270655
Temporal_Pole_Sup_R,-0.38984772385208705,0.14909851073001018,-0.5427994478441296,0.6322253996848316,-0.7743647248986948,-0.12600990780444862,-0.5161326917239303,-0.2167518171448086,0.520065568695371,0.14165284197083267,0.15690508765745356,-0.48747435099764846,-0.47114519986108905,0.06279489914728109,0.5249270403009755,0.4753191613639156,0.09082912168320953,-0.5959989522968561,-0.6168155055596423,-0.5664702021831646,0.8251070139480938,-0.6594496119689918,0.7359272187030305,-0.08097318953792984,-0.2534609862956403,-0.7253232188006224,0.6639783842950672,-0.5652945122427537,-0.26190673735173053,-0.547377351825758,-0.6291710259231005,0.31108952746247825,0.6699056153296402,-0.48932295618770283,-0.49075668165370373,-0.051500221558851714,-0.39805430433126765,0.42536933626536066,0.9025028889123089,0.66038291960442,0.2659903651281858,-0.7532199057407519,0.6830834921931092,-0.24340969990655376,0.5750118334480037,-0.7318861540692725,-0.506550554736787,1.0,-0.4333195605802215,-0.5497555315125849,-0.16632479264972452,-0.5289366404629386,0.6669159616231684,0.6256427989331244,-0.40398485309332033
Hippocampus_R,0.634438304343211,-0.17425311644722227,0.4503074523219422,-0.028402780117052186,0.6480728135823934,-0.3649546444921905,0.19333356025543813,-0.011812366659908995,-0.3770921688523606,0.25164225084793884,-0.571391672870941,0.22012328159162106,0.8585557412792265,-0.10977624958184005,-0.7516725103683134,-0.7517226730081795,0.3536526318431851,0.774732172246715,0.323783084775868,0.39592881159662496,-0.3260228757000602,0.6703397935545851,-0.4526850648080727,0.17482332723586433,0.64719096895638,0.7640468809392345,-0.6688433869053924,0.8078152721382122,-0.12607929617602626,0.6731810263458543,0.47300064490317095,0.16533935863239935,-0.644822182968454,0.8283175168042684,0.4856493441192225,0.4215529653415413,0.010305473074013643,-0.2514739516413897,-0.2538281997352641,-0.5671062336272374,0.6613167807707583,0.3053504332653557,-0.09724176968412555,0.26085336618805066,0.36083387682783297,0.6140934313321387,0.6359299748007374,-0.4333195605802215,1.0,0.1377261890303159,0.3258373925058816,0.5391799357482473,0.11645754311208412,-0.6375027922718934,0.4626655479883075
